period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1116c484,growth1116c484,Y1155c191,growth1155c191,Y1276c32,Y1292c246,growth1292c246,Y1432c428,growth1432c428,Y1435c826,growth1435c826,Y1528c807,Y1695c752,growth1695c752,Y1766c586,growth1766c586,Y1850c222,Y1909c152,growth1909c152,Y2164c348,growth2164c348,Y2398c152,growth2398c152,Y2481c428,growth2481c428,Y260c208,Y297c36,Y2991c152,growth2991c152,Y3044c752,growth3044c752,Y3315c620,growth3315c620,Y3394c792,growth3394c792,Y3491c586,growth3491c586,Y3576c376,Y3716c68,growth3716c68,Y3745c246,growth3745c246,Y3753c484,growth3753c484,Y388c757,growth388c757,Y3916c218,Y402c251,growth402c251,Y4190c251,growth4190c251,Y4277c498,Y4282c792,growth4282c792,Y4359c440,growth4359c440,Y4462c792,growth4462c792,Y4471c218,Y448c208,growth448c208,Y4491c344,Y4772c792,growth4772c792,Y4846c36,Y4909c703,growth4909c703,Y4966c32,Y496c208,growth496c208,Y4977c251,growth4977c251,Y4990c32,Y5016c268,growth5016c268,Y609c703,growth609c703,Y633c203,Y661c757,growth661c757,Y71c233,Y892c752,growth892c752,Y915c251,growth915c251,_merge,x,r2,s,sf
201712,902131,695,4766,6236546,12,0,0,0,0,0,0,0,0,0,0,1,179422,-1.035470962524414,53618,.7639694213867188,24963538,35788,-1.837273597717285,74289,1.535436630249023,370519,-.0688896179199219,5188,1135542,-.3517961502075195,231223,.2271871566772461,113715,17470414,-.0133342742919922,2021055,-.1834506988525391,815504,-.4528369903564453,32536,-.6729516983032227,275326,861724,290326,-.4871425628662109,1122326,-1.087152481079102,434982,-1.470393180847168,228421,-1.555768966674805,381587,-.3428487777709961,475000,17719,-.5597372055053711,104119,-.6664495468139648,9275903,-.1199398040771484,1244548,.078155517578125,279652,686491,.0787696838378906,12515749,-.2013721466064453,49958,266301,.8108377456665039,4342,-.2121210098266602,43279,-.4157562255859375,214441,438811,-.4967174530029297,654044,1544908,.4263668060302734,41606,14386,-1.722460746765137,483866,327404,-.2893772125244141,38462280,.0602817535400391,345725,4467,-.5086746215820313,19099,-.2364683151245117,803462,619318,-.3435020446777344,33063,132403,-.5256080627441406,9224,-1.771517753601074,matched (3),6327051,.88604981,475835.59,879283.19
201801,902131,696,4766,7514168,01,0,0,0,0,0,0,0,0,0,0,0,351384,.6721391677856445,423689,2.06711483001709,0,61377,.5394229888916016,18551,-1.387439727783203,475382,.2492132186889648,6065,1342684,.1675605773925781,243529,.0518531799316406,3031,8784920,-.6874723434448242,2816391,.3318367004394531,969239,.1727046966552734,65887,.7055940628051758,417130,735274,166709,-.5547552108764648,1440560,.249629020690918,594133,.3117990493774414,482929,.7486791610717773,402928,.0544195175170898,303000,20974,.1686468124389648,126363,.1936244964599609,8984759,-.031890869140625,1390094,.1105995178222656,435318,577251,-.1733160018920898,18537570,.3928108215332031,58513,71133,-1.320075988769531,5040,.1490716934204102,66765,.4335117340087891,171589,1111252,.929173469543457,1476455,1207469,-.2464380264282227,69521,23384,.4857969284057617,0,304128,-.0737457275390625,32872578,-.1570396423339844,0,12046,.9920158386230469,35660,.6243934631347656,944797,1270525,.71856689453125,0,185690,.3382282257080078,16613,.5883760452270508,matched (3),7676510.5,.88604981,353889.72,819730
201802,902131,697,4766,7911500,02,1,0,0,0,0,0,0,0,0,0,0,323743,-.0819301605224609,46870,-2.201622009277344,21895952,63457,.0333271026611328,88598,1.563586235046387,525272,.0997982025146484,5418,1455275,.0805244445800781,224991,-.0791759490966797,94180,6448651,-.3091659545898438,2360571,-.1765527725219727,681841,-.351715087890625,35843,-.6087932586669922,420583,779309,387079,.8423795700073242,1519504,.0533514022827148,702814,.1679887771606445,1668878,1.24003791809082,421099,.0441102981567383,379000,5113,-1.411498069763184,202982,.4739589691162109,9727910,.0794696807861328,1224175,-.1271047592163086,274907,698018,.1899681091308594,11547495,-.4733314514160156,87872,147256,.7276210784912109,7352,.3775663375854492,82566,.2124185562133789,325225,1256569,.1228981018066406,968838,436155,-1.018283843994141,86825,17904,-.26702880859375,257307,366540,.1866588592529297,31787548,-.0335636138916016,458084,12785,.059539794921875,42469,.1747446060180664,638239,1153679,-.0964746475219727,0,229211,.2105646133422852,8159,-.7110633850097656,matched (3),7602706,.88604981,389319.63,835636.94
201803,902131,698,4766,6122453,03,0,1,0,0,0,0,0,0,0,0,0,229990,-.341914176940918,44490,-.0521125793457031,14317507,6492,-2.279791831970215,25374,-1.250384330749512,407922,-.2528409957885742,14134,1381876,-.051753044128418,240920,.0684051513671875,63951,8091209,.2269077301025391,1873632,-.2310247421264648,923553,.3034324645996094,85809,.8729763031005859,400282,758862,221901,-.5563974380493164,1478032,-.0276727676391602,891242,.2375240325927734,3578633,.7628288269042969,316902,-.284276008605957,602000,8436,.5007219314575195,154020,-.2760353088378906,9574917,-.0158519744873047,1463166,.1783361434936523,325784,611660,-.1320686340332031,12269635,.0606594085693359,114405,123882,-.1728429794311523,3101,-.8632478713989258,37692,-.7841501235961914,128262,838202,-.404881477355957,1402808,1226173,1.033655166625977,33817,24658,.3200778961181641,100683,340183,-.0746240615844727,33514768,.0529117584228516,578361,6272,-.7121772766113281,20177,-.7442312240600586,726608,1129417,-.0212545394897461,8363,176893,-.2590980529785156,13969,.5377187728881836,matched (3),6046227,.88604981,326293.22,808199.63
201804,902131,699,4766,6133649,04,0,0,1,0,0,0,0,0,0,0,0,515325,.8067617416381836,12602,-1.261409759521484,28107204,75404,2.452289581298828,59431,.8510904312133789,433350,.0604705810546875,24232,1279632,-.076869010925293,228854,-.0513811111450195,94805,3955570,-.7156534194946289,2378900,.2387599945068359,1152521,.2214784622192383,72717,-.1655492782592773,396934,880074,254639,.1376152038574219,2438898,.5008354187011719,2187791,.8980312347412109,738499,-1.578116416931152,309930,-.0222454071044922,618000,14785,.5611057281494141,297245,.6574745178222656,7860492,-.1972980499267578,1100638,-.2847127914428711,154452,841912,.3194990158081055,15125943,.2092838287353516,160995,134195,.0799636840820313,1591,-.6673622131347656,58989,.4479036331176758,200212,904730,.0763778686523438,1786658,2237319,.6013803482055664,18541,565050,3.131813049316406,133662,294878,-.1429214477539063,28969556,-.1457405090332031,427047,3229,-.6639232635498047,27907,.3243350982666016,1057744,1255528,.1058549880981445,0,121548,-.3752365112304688,16160,.1456985473632813,matched (3),6346349.5,.88604981,845350.63,1123092.6
201805,902131,700,4766,6726787,05,0,0,0,1,0,0,0,0,0,0,0,751502,.3772764205932617,334943,3.280105590820313,30596642,51209,-.3869447708129883,73795,.2164754867553711,520469,.1831846237182617,33687,1606304,.2273635864257813,249824,.087672233581543,0,6171427,.4448051452636719,3839483,.4786996841430664,1436746,.2204294204711914,72518,-.0027399063110352,437406,925372,94604,-.990147590637207,2623151,.0728302001953125,1008905,-.7740268707275391,1225027,.506098747253418,515027,.5078725814819336,736000,10397,-.3520965576171875,153209,-.6627540588378906,10015982,.2423324584960938,1660573,.4112720489501953,239597,742636,-.1254692077636719,11980463,-.2331333160400391,85196,184578,.3187789916992188,2635,.5045204162597656,75729,.2498102188110352,210562,366754,-.9029455184936523,1558116,1005112,-.8001794815063477,26698,52620,-2.373818397521973,339076,341502,.1467914581298828,32928726,.1280994415283203,526669,10754,1.203105926513672,28181,.009770393371582,831393,1217128,-.031062126159668,0,121181,-.0030231475830078,22496,.3307981491088867,matched (3),7350975.5,.88604981,415387.75,848095.75
201806,902131,701,4766,5498734,06,0,0,0,0,1,0,0,0,0,0,0,584257,-.2517328262329102,92140,-1.290651321411133,24221044,31332,-.4912757873535156,42709,-.5468816757202148,251648,-.7266998291015625,19217,1658988,.0322713851928711,196296,-.2411327362060547,265182,8971133,.3740825653076172,2533465,-.4157505035400391,1438928,.0015172958374023,69461,-.0430698394775391,436015,787165,168292,.5760011672973633,2273938,-.1428632736206055,598708,-.5218467712402344,372027,-1.191751480102539,387374,-.2848291397094727,479000,1189,-2.168404579162598,137440,-.1086149215698242,10801682,.0755214691162109,1632148,-.0172653198242188,202004,570707,-.2633304595947266,15419321,.2523441314697266,158032,104084,-.5728740692138672,5694,.7705297470092773,57002,-.2840747833251953,163776,489309,.2883024215698242,2014062,947372,-.0591621398925781,31412,50182,-.0474395751953125,25097,433446,.2384138107299805,34038672,.0331516265869141,505519,10099,-.0628414154052734,21121,-.2883806228637695,732544,1008765,-.1877670288085938,8690,64415,-.6319389343261719,20787,-.0790090560913086,matched (3),7978459,.88604981,511651.88,899170.19
201807,902131,702,4766,5384196,07,0,0,0,0,0,1,0,0,0,0,0,393201,-.3960199356079102,361206,1.36613941192627,29943392,41311,.2764892578125,127917,1.096972465515137,460856,.6050548553466797,12714,1376388,-.1867446899414063,154304,-.2406988143920898,78463,6714998,-.2896690368652344,2003830,-.234527587890625,1127819,-.2436132431030273,54906,-.235142707824707,287693,839747,239522,.3529443740844727,1606636,-.3473711013793945,1473119,.9003629684448242,832590,.8055744171142578,375413,-.0313634872436523,573000,3240,1.002460479736328,98905,-.3290281295776367,9912166,-.0859394073486328,679758,-.87591552734375,160335,798517,.3358802795410156,12473477,-.2120170593261719,103862,164595,.4582891464233398,6490,.1308498382568359,51821,-.0952911376953125,138557,688405,.3413839340209961,1342506,312321,-1.109660148620606,167651,18628,-.9909906387329102,28062,228435,-.6405153274536133,30577204,-.1072425842285156,434732,35575,1.259206771850586,20578,-.0260448455810547,593997,918111,-.0941638946533203,12988,75729,.1618146896362305,19054,-.0870513916015625,matched (3),6539080,.88604981,543796.88,917842.25
201808,902131,703,4766,4562968,08,0,0,0,0,0,0,1,0,0,0,0,311691,-.2323083877563477,144727,-.9145994186401367,29362272,71910,.554286003112793,23276,-1.703959465026856,347672,-.2818260192871094,3732,1320456,-.0414857864379883,141844,-.0841970443725586,54611,10047382,.4029674530029297,3113874,.4408073425292969,702130,-.4739217758178711,20627,-.9790220260620117,429718,913592,237658,-.0078125,1506476,-.0643692016601563,687115,-.7626352310180664,478531,-.5538206100463867,202807,-.6157722473144531,309000,13365,1.41706657409668,178280,.5891952514648438,9507964,-.0416336059570313,536596,-.2364912033081055,648569,850194,.062708854675293,9450667,-.2775192260742188,93014,234244,.3528757095336914,2842,-.8257546424865723,20478,-.9284439086914063,65739,426585,-.4785661697387695,856855,467741,.4038829803466797,232704,50456,.9964361190795898,291859,324773,.3518743515014648,29625504,-.0316200256347656,242808,19108,-.6215362548828125,48538,.858123779296875,1046980,822525,-.1099395751953125,8805,153693,.7077960968017578,4312,-1.485875129699707,matched (3),7243951.5,.88604981,469960.94,876117.94
201809,902131,704,4766,5362431,09,0,0,0,0,0,0,0,1,0,0,0,364283,.1559181213378906,374320,.9502620697021484,24514808,35219,-.7138290405273438,90204,1.35465145111084,625814,.5877933502197266,4538,1511911,.1353969573974609,171077,.1873855590820313,85557,10528494,.0467739105224609,3129046,.0048608779907227,904117,.2528400421142578,74880,1.289286613464356,546020,726008,196939,-.1879386901855469,2393403,.4629430770874023,3275791,1.561812400817871,123150,-1.357317924499512,275206,.3052654266357422,589000,13858,.0362234115600586,79703,-.8050479888916016,9523257,.0016078948974609,1243740,.840632438659668,283290,722243,-.1631031036376953,10567199,.1116695404052734,100727,576686,.9009342193603516,11673,1.412770748138428,37765,.6120309829711914,96010,549930,.2539796829223633,1028787,212215,-.7903146743774414,117017,72050,.3562583923339844,316835,384373,.1684865951538086,32475318,.0918445587158203,319503,5775,-1.196568489074707,19631,-.9052371978759766,655325,987975,.1832780838012695,14639,187217,.1973104476928711,43418,2.30947208404541,matched (3),9535981,.88604981,552197.5,922844.19
201810,902131,705,4766,5007056,10,0,0,0,0,0,0,0,0,1,0,0,496978,.3106145858764648,55175,-1.91460132598877,39032104,24022,-.3826160430908203,83260,-.0801057815551758,419845,-.3991680145263672,19723,1535411,.0154237747192383,143090,-.1786394119262695,34160,12752825,.1916675567626953,2484933,-.2304821014404297,1389438,.4296960830688477,20340,-1.303297996520996,387043,654282,149904,-.2728986740112305,1901459,-.2300949096679688,779308,-1.435908317565918,475732,1.351451873779297,309330,.1168889999389648,355000,8653,-.4709568023681641,155513,.6684226989746094,11982576,.2297153472900391,820485,-.4159822463989258,230042,16538,-3.776700973510742,8624383,-.2031612396240234,162170,58787,-2.283376693725586,3619,-1.17108154296875,82913,.7864093780517578,96617,680381,.2128620147705078,416497,601632,1.042046546936035,65874,32902,-.7838268280029297,805474,274015,-.3384304046630859,15577063,-.73468017578125,173001,12685,.7868814468383789,42854,.7806892395019531,834636,1211666,.2040939331054688,7632,184130,-.0166263580322266,327,-4.888668537139893,matched (3),7582297.5,.88604981,526944.88,907959.38
201811,902131,706,4766,5780345,11,0,0,0,0,0,0,0,0,0,1,0,361720,-.3176746368408203,7722,-1.966436386108398,40904640,101532,1.441404342651367,58566,-.3518133163452148,358536,-.1578559875488281,7126,1335827,-.139246940612793,249348,.5553760528564453,85684,12607730,-.0114421844482422,2546178,.0243473052978516,1072978,-.2584619522094727,39327,.6593217849731445,330028,688789,118379,-.2361040115356445,1652472,-.1403484344482422,848248,.0847673416137695,881982,.6173171997070313,212241,-.3766860961914063,212000,15132,.5589056015014648,251801,.4819097518920898,9629170,-.2186565399169922,2314625,1.037107467651367,262697,767918,3.838022232055664,10493301,.1961441040039063,91923,172907,1.078832626342773,5842,.4788761138916016,30347,-1.005094528198242,1131628,1066034,.4490470886230469,789049,589832,-.0198087692260742,98360,39153,.1739435195922852,555755,179021,-.4256792068481445,42361840,1.000448226928711,248337,18421,.3730707168579102,36163,-.1697626113891602,703100,1031628,-.1608572006225586,61836,273682,.3963251113891602,9139,3.330345630645752,matched (3),4884051.5,.88604981,419320.88,850029.06
201812,902131,707,4766,7213421,12,0,0,0,0,0,0,0,0,0,0,1,353943,-.0217351913452148,99826,2.559354782104492,35815020,43551,-.8464412689208984,32882,-.5772294998168945,219862,-.4890289306640625,13621,1012494,-.2771339416503906,442678,.5739927291870117,675935,16298993,.2567920684814453,1977757,-.2526302337646484,743049,-.3674306869506836,49312,.2262563705444336,0,901271,134882,.1305093765258789,1005294,-.4969930648803711,604567,-.3386611938476563,302572,-1.069852828979492,262139,.2111520767211914,478000,31051,.7188196182250977,381046,.414280891418457,11340467,.1635818481445313,1457135,-.4627761840820313,417656,816477,.0613155364990234,10295452,-.0190353393554688,75812,96824,-.5798587799072266,7829,.2927618026733398,48791,.474848747253418,238021,1742622,.4914455413818359,1220758,693277,.1615924835205078,67586,39592,.0111494064331055,441146,404956,.8162746429443359,46671280,.0968818664550781,243759,4904,-1.323439598083496,27937,-.2580842971801758,892582,858963,-.1831684112548828,23188,108450,-.9256772994995117,16422,.5860710144042969,matched (3),6443353,.88604981,623033.38,966897.06
