period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1365c757,growth1365c757,Y1430c818,Y1452c818,Y1456c191,growth1456c191,Y1811c792,growth1811c792,Y2212c792,growth2212c792,Y2220c498,Y2275c807,growth2275c807,Y2292c124,Y2426c807,growth2426c807,Y2558c440,growth2558c440,Y2570c484,growth2570c484,Y2631c440,growth2631c440,Y2690c688,growth2690c688,Y2716c372,growth2716c372,Y2876c246,growth2876c246,Y291c36,Y2922c757,growth2922c757,Y2932c826,growth2932c826,Y3088c620,growth3088c620,Y3089c428,growth3089c428,Y3304c705,growth3304c705,Y3316c348,growth3316c348,Y3397c826,growth3397c826,Y3434c586,growth3434c586,Y3687c818,Y3695c818,Y3750c818,Y3760c428,growth3760c428,Y4041c484,growth4041c484,Y4186c268,growth4186c268,Y4193c218,Y4241c554,Y425c826,growth425c826,Y4288c642,Y4339c268,growth4339c268,Y4387c792,growth4387c792,Y439c705,growth439c705,Y4417c124,growth4417c124,Y4463c792,growth4463c792,Y4474c620,growth4474c620,Y4760c792,growth4760c792,Y4774c440,Y4934c818,Y4959c705,growth4959c705,Y4984c600,growth4984c600,Y5039c792,growth5039c792,Y604c586,growth604c586,Y609c222,growth609c222,Y983c792,growth983c792,_merge,x,r2,s,sf
201509,902212,668,4771,10616015,09,0,0,0,0,0,0,0,1,0,0,0,157108,1.266535758972168,1255327,40533,36587,-.7435016632080078,993804,-.0207672119140625,68183,-1.347614288330078,768,43606,.9014043807983398,3867,3699,-2.463871002197266,60893,-.1169414520263672,38501,.8652410507202148,99961,.2198572158813477,8373,-1.113156318664551,14872,.0437068939208984,35869,.1667804718017578,204772,3445374,-.4341754913330078,20395370,-.10064697265625,1268697,.3253040313720703,430295,.1932973861694336,136144,.7442607879638672,244548,-.1421947479248047,1072360,.0666828155517578,531005,.0823373794555664,65095,547184,922952,977,-1.515722751617432,2589088,.3316259384155273,23958,.4453821182250977,699120,5834,256058,-.4480457305908203,80196,314551,-.092371940612793,625241,-.4216976165771484,31994,.3615446090698242,2195650,.2900114059448242,39678,.0564565658569336,2224361,.1697473526000977,2604855,.2858524322509766,96054,6850692,1665603,.2336645126342773,5634,-1.522988319396973,78184,-.4032201766967773,9102,-.0218429565429688,411999,-.1603946685791016,702047,-.2213382720947266,matched (3),10307836,.88550168,957116.5,2054855
201510,902212,669,4771,11754370,10,0,0,0,0,0,0,0,0,1,0,0,75118,-.7378730773925781,2004024,136886,43408,.1709508895874023,1181930,.1733636856079102,453221,1.894185066223145,573,39390,-.1016826629638672,11487,97422,3.270989418029785,99478,.4908180236816406,47245,.2046632766723633,46943,-.7558460235595703,11613,.327113151550293,17738,.1762285232543945,48346,.2985095977783203,178363,4084778,.1702356338500977,21502108,.0528430938720703,901328,-.3418769836425781,533382,.2147674560546875,105745,-.2526826858520508,247361,.0114374160766602,1092399,.0185146331787109,275184,-.6573314666748047,43521,414147,926265,5260,1.683399677276611,2578294,-.0041780471801758,11428,-.7402362823486328,879451,7488,331604,.2585372924804688,113339,421581,.2928657531738281,794865,.2400350570678711,46794,.3802070617675781,2117997,-.0360069274902344,42593,.070892333984375,2559405,.1403045654296875,1353360,-.6547861099243164,62279,8286167,1742462,.0451116561889648,16991,1.103864669799805,3526,-3.09890079498291,2774,-1.18820333480835,274286,-.4068489074707031,658915,-.0634059906005859,matched (3),13346989,.88550168,965052.44,2058563.4
201511,902212,670,4771,21703256,11,0,0,0,0,0,0,0,0,0,1,0,326034,1.467941284179688,2451598,54174,27269,-.4648933410644531,1042953,-.1250925064086914,627574,.3254814147949219,1551,175205,1.49244499206543,33467,103747,.0629034042358398,194852,.6723041534423828,54703,.146571159362793,78558,.5149030685424805,47573,1.410140037536621,28371,.4696578979492188,53185,.095393180847168,283881,4859882,.1737461090087891,22314086,.0370674133300781,874460,-.0302619934082031,550470,.0315341949462891,60658,-.5557785034179688,199776,-.2136516571044922,761395,-.3609790802001953,550922,.6941537857055664,89414,601561,935401,7360,.3359289169311523,2654933,.029292106628418,3850,-1.087992668151856,532431,10330,351768,.0590305328369141,125921,590212,.3364696502685547,473430,-.5181684494018555,30615,-.4242649078369141,2334667,.0973978042602539,49041,.1409673690795898,2346720,-.0867557525634766,1409638,.0407419204711914,109846,7977525,2382848,.3129978179931641,30290,.5781335830688477,156147,3.790634155273438,22119,2.076146602630615,167938,-.4905767440795898,831887,.2331018447875977,matched (3),19629488,.88550168,990693.88,2070707.9
201512,902212,671,4771,23386960,12,0,0,0,0,0,0,0,0,0,0,1,438696,.2968053817749023,2309065,116249,29422,.0759925842285156,1165745,.1113042831420898,669443,.0645847320556641,1730,93568,-.6272687911987305,33963,250585,.8818435668945313,135937,-.3600482940673828,15244,-1.277732849121094,98980,.2310810089111328,68902,.3704204559326172,40286,.3506374359130859,25777,-.7242937088012695,335832,3899293,-.2202186584472656,26100470,.1567344665527344,926750,.0580768585205078,375407,-.3827619552612305,131571,.7742948532104492,483711,.8842906951904297,873987,.1379127502441406,1913794,1.245249748229981,12951,618007,1261703,7622,.0349788665771484,1799869,-.3887062072753906,32093,2.120564460754395,539224,51919,450539,.2474727630615234,141314,851256,.3662319183349609,1125563,.8660345077514648,50445,.4993934631347656,2176297,-.0702438354492188,63955,.2655229568481445,2437886,.0381126403808594,2233761,.4603538513183594,264932,8377937,2580801,.079803466796875,10982,-1.014559745788574,396251,.9312496185302734,4957,-1.495635986328125,522847,1.135693550109863,911474,.0913667678833008,matched (3),20733320,.88550168,976660.38,2064030.6
201601,902212,672,4771,15595753,01,0,0,0,0,0,0,0,0,0,0,0,259928,-.523402214050293,1618592,97718,19093,-.4324216842651367,1173920,.0069875717163086,466956,-.3602113723754883,0,50666,-.6134328842163086,3266,99272,-.9259347915649414,67335,-.7025117874145508,13186,-.1450300216674805,29007,-1.227380752563477,77354,.1157064437866211,26834,-.4063348770141602,14435,-.5798273086547852,268465,3653041,-.0652351379394531,23770572,-.0935039520263672,734655,-.2322826385498047,214913,-.5577774047851563,53914,-.8921566009521484,259415,-.6230583190917969,754562,-.1469278335571289,376474,-1.625994682312012,171972,434659,909989,460,-2.807567596435547,1094935,-.4970188140869141,14243,-.8123722076416016,553093,18399,449067,-.0032730102539063,135869,188379,-1.508256912231445,1065731,-.0546226501464844,10978,-1.524990081787109,1560520,-.332606315612793,50969,-.2269620895385742,2347551,-.0377588272094727,1399990,-.4672212600708008,49422,5772699,1728713,-.4007234573364258,18252,.5080165863037109,50443,-2.061203956604004,2998,-.5028553009033203,295770,-.5697059631347656,685188,-.285369873046875,matched (3),13939660,.88550168,854598.94,2009153.1
201602,902212,673,4771,14255246,02,1,0,0,0,0,0,0,0,0,0,0,511034,.6760320663452148,1492902,93085,78304,1.411277770996094,950097,-.2115392684936523,263430,-.5724477767944336,1384,78032,.4318637847900391,8852,148867,.4051895141601563,266154,1.374395370483398,27905,.7496500015258789,108246,1.316869735717773,75050,-.0302371978759766,29656,.0999946594238281,39439,1.005099296569824,117855,4525384,.2141427993774414,22303576,-.0637016296386719,1035097,.3428497314453125,479964,.8034782409667969,72879,.3014106750488281,133884,-.6614551544189453,902031,.1785116195678711,404885,.07275390625,20713,341639,1224190,1522,1.196554183959961,946995,-.1451559066772461,23661,.5075626373291016,253310,11795,405904,-.1010551452636719,326534,501645,.979435920715332,680218,-.4490032196044922,27493,.9180374145507813,1959208,.2275209426879883,30418,-.5161828994750977,1966977,-.176875114440918,4207482,1.100399017333984,133343,7639354,1513211,-.1331424713134766,9735,-.6285467147827148,284921,1.731368064880371,527,-1.738500595092773,401861,.3065242767333984,833135,.1955022811889648,matched (3),11649267,.88550168,1119094.6,2135118.3
201603,902212,674,4771,12642436,03,0,1,0,0,0,0,0,0,0,0,0,162638,-1.144909858703613,996394,17809,75420,-.0375270843505859,1309033,.3204793930053711,166293,-.4600362777709961,1275,88722,.1283884048461914,7458,47522,-1.141860961914063,140091,-.6417837142944336,40677,.376856803894043,37192,-1.068313598632813,70111,-.0680751800537109,27416,-.0785379409790039,16066,-.8980493545532227,624407,3634219,-.2193088531494141,22756456,.0201015472412109,1041060,.0057439804077148,400771,-.1803207397460938,61124,-.1758966445922852,113133,-.1684103012084961,984250,.0872306823730469,2048871,1.621441841125488,112298,319230,1158391,1503,-.0125622749328613,920803,-.0280475616455078,954,-3.210919857025147,238488,3229,326943,-.2163305282592773,314119,317176,-.45843505859375,612007,-.1056690216064453,19791,-.3287038803100586,2311944,.1655492782592773,55729,.6054658889770508,1984814,.0090274810791016,1542420,-1.003511428833008,86038,3518449,1157666,-.2678279876708984,124962,2.552281379699707,115831,-.9000797271728516,11546,3.086894035339356,369608,-.0836639404296875,958626,.1403055191040039,matched (3),11784724,.88550168,939644,2046775
201604,902212,675,4771,13773572,04,0,0,1,0,0,0,0,0,0,0,0,424420,.9591970443725586,1828879,57321,74458,-.0128364562988281,790636,-.5042057037353516,231440,.3305692672729492,3230,138691,.4467411041259766,36779,57551,.1914787292480469,226734,.4814853668212891,63447,.4445428848266602,170613,1.52330493927002,135391,.6580867767333984,16439,-.511469841003418,69221,1.460598945617676,548378,3734800,.0272998809814453,25156660,.1002750396728516,811673,-.2488975524902344,241075,-.5082826614379883,112710,.6119136810302734,237833,.7430047988891602,1062527,.0765256881713867,1279242,-.4710216522216797,9110,914630,883311,1930,.2500567436218262,1737116,.634735107421875,35463,3.615581035614014,824976,7056,676909,.7277507781982422,273746,306025,-.0357904434204102,771035,.2309894561767578,20478,.0341243743896484,2176832,-.0602188110351563,35596,-.448267936706543,2021795,.0184602737426758,1770363,.1378316879272461,30089,4078512,586997,-.6791419982910156,909,-4.92341947555542,92158,-.2286272048950195,47629,1.417102813720703,443653,.1826000213623047,818633,-.1578655242919922,matched (3),15462310,.88550168,1258421.4,2211330.3
201605,902212,676,4771,11274119,05,0,0,0,1,0,0,0,0,0,0,0,114113,-1.313534736633301,2031094,47231,37274,-.6919393539428711,1151441,.3759317398071289,202423,-.1339607238769531,1944,141056,.0169086456298828,25895,43745,-.2742938995361328,160892,-.3430442810058594,65890,.0377817153930664,63125,-.9942817687988281,117404,-.1425457000732422,21215,.2550516128540039,8178,-2.135856628417969,281252,3553147,-.0498600006103516,23217464,-.0802192687988281,803168,-.010533332824707,233097,-.0336532592773438,97365,-.1463508605957031,168503,-.3446149826049805,1149727,.0788745880126953,466049,-1.009732246398926,89142,448791,1008686,4782,.9073390960693359,2430216,.3357534408569336,10231,-1.243067741394043,276704,16041,416881,-.4847354888916016,142632,278869,-.0929250717163086,585357,-.2755117416381836,15858,-.2556772232055664,1484420,-.3828458786010742,34831,-.0217247009277344,1783827,-.1252241134643555,1418412,-.2216463088989258,75847,1997400,1020422,.5529518127441406,18881,3.033565998077393,1008223,2.392439842224121,5517,-2.155608177185059,212562,-.735809326171875,651681,-.2280807495117188,matched (3),10882394,.88550168,795696.19,1984814.8
201606,902212,677,4771,11874292,06,0,0,0,0,1,0,0,0,0,0,0,286074,.9190616607666016,2632224,50834,207113,1.714968681335449,1743718,.4150056838989258,502171,.9085807800292969,113,119018,-.1698827743530273,34449,24987,-.5600214004516602,90877,-.5712261199951172,66413,.0079059600830078,77144,.2005577087402344,189079,.4765443801879883,48098,.8185329437255859,27501,1.212774276733398,590326,3027432,-.1601190567016602,22698512,-.0226058959960938,944330,.1619119644165039,376560,.4796228408813477,125035,.250126838684082,205686,.199397087097168,1255981,.0883922576904297,565568,.1935396194458008,89587,699544,1100991,911,-1.658071517944336,1432830,-.5283279418945313,5737,-.5784854888916016,569180,6873,427473,.025090217590332,328392,371849,.2877464294433594,1186937,.7069101333618164,23143,.3780183792114258,1659914,.1117410659790039,50256,.3666219711303711,2748490,.4322900772094727,2967685,.7382440567016602,95657,3615586,1846957,.5933237075805664,45850,.8872194290161133,1801464,.5804100036621094,16215,1.078103065490723,363775,.5373020172119141,756331,.1489248275756836,matched (3),13121947,.88550168,726892.5,1958246.6
201607,902212,678,4771,10681610,07,0,0,0,0,0,1,0,0,0,0,0,96467,-1.08704948425293,1596657,42883,78021,-.9762868881225586,1494689,-.1541013717651367,290902,-.5459537506103516,877,46508,-.9396505355834961,4839,22237,-.1165981292724609,63731,-.3548355102539063,23550,-1.03676700592041,52531,-.3842706680297852,188614,-.0024623870849609,10336,-1.537608146667481,6718,-1.409431457519531,523045,3556215,.1609821319580078,18477052,-.2057685852050781,690612,-.3128976821899414,393421,.0438022613525391,91131,-.3162956237792969,101096,-.7102804183959961,727143,-.5465488433837891,422154,-.2924604415893555,99130,459011,1721918,2723,1.09494686126709,1026554,-.3334445953369141,18054,1.146430969238281,187655,30134,419338,-.0192146301269531,98758,357999,-.0379581451416016,394133,-1.102443695068359,11667,-.6849279403686523,1449888,-.135279655456543,2503,-2.999639987945557,2358889,-.1528606414794922,1443875,-.7204513549804688,63584,2108754,1371062,-.2979545593261719,11049,-1.423035621643066,99177,-2.899448394775391,21093,.2630043029785156,314341,-.14605712890625,560617,-.2994413375854492,matched (3),9378983,.88550168,1157930.6,2155727.3
201608,902212,679,4771,15838145,08,0,0,0,0,0,0,1,0,0,0,0,170773,.5711345672607422,2866039,45440,63510,-.2057809829711914,1527840,.0219364166259766,219358,-.2822818756103516,1313,220458,1.556082725524902,4677,69885,1.145092964172363,69315,.0839900970458984,27309,.1480903625488281,100204,.6458044052124023,38314,-1.593887329101563,44460,1.458956718444824,10002,.3979949951171875,367782,4840412,.3083028793334961,23024608,.2200336456298828,775624,.1160898208618164,343511,-.1356611251831055,90044,-.0120000839233398,115004,.1288967132568359,1079775,.3953847885131836,508677,.1864433288574219,113580,786789,1591481,5788,.7540521621704102,1298138,.2347240447998047,23658,.2703342437744141,872533,54785,576509,.3183145523071289,294517,515615,.3648300170898438,695859,.5684595108032227,21875,.6285800933837891,1974983,.3090734481811523,23104,2.22251558303833,2016886,-.1566362380981445,2277199,.4556150436401367,218608,2782704,1595468,.1515817642211914,3179,-1.245773315429688,1238040,2.524378776550293,12787,-.5005121231079102,300713,-.0443220138549805,617832,.0971784591674805,matched (3),16343133,.88550168,1015610.3,2082743.6
201609,902212,680,4771,13867928,09,0,0,0,0,0,0,0,1,0,0,0,932431,1.697459220886231,797374,17872,40400,-.452366828918457,1285420,-.1727695465087891,78630,-1.025951385498047,494,92866,-.8645486831665039,3034,52497,-.2860946655273438,158560,.8274717330932617,25900,-.052973747253418,16151,-1.825225830078125,74329,.6626853942871094,33706,-.2769136428833008,54320,1.692107200622559,155501,2800206,-.547307014465332,18868028,-.1990947723388672,741487,-.0450105667114258,420097,.2012672424316406,55043,-.4921836853027344,94936,-.1917638778686523,41339904,3.645074844360352,841028,.5028114318847656,128613,707716,838432,3012,-.6531820297241211,1276970,-.0164413452148438,14979,-.4570522308349609,387886,7036,312338,-.6129055023193359,108960,526631,.0211400985717773,540667,-.2523441314697266,26926,.2077474594116211,1768898,-.1102027893066406,11049,-.737666130065918,1988408,-.0142202377319336,2250620,-.0117397308349609,19926,3391726,1699534,.0631866455078125,1620,-.6741399765014648,59867,-3.029159545898438,12209,-.0462560653686523,297256,-.0115623474121094,872156,.3447513580322266,matched (3),11797822,.88550168,802553.81,1987573.8
201610,902212,681,4771,15842938,10,0,0,0,0,0,0,0,0,1,0,0,84665,-2.399092674255371,1966582,83579,43693,.0783576965332031,1696100,.2772464752197266,434109,1.708541870117188,2160,111399,.1819601058959961,5361,93866,.5811119079589844,123467,-.2501592636108398,36420,.3408756256103516,36648,.8193769454956055,113547,.4237155914306641,40356,.1800642013549805,32670,-.5084352493286133,233234,3157516,.1200923919677734,16593212,-.1284751892089844,877908,.16888427734375,448972,.0664749145507813,78334,.3528671264648438,139392,.3840866088867188,1179892,-3.556405067443848,738463,-.1300535202026367,152944,807949,1259060,6530,.7738027572631836,2943150,.8349905014038086,22443,.4043292999267578,657599,917,355533,.1295318603515625,208871,445563,-.1671609878540039,761867,.3429689407348633,37644,.3350811004638672,1904090,.0736474990844727,24753,.8066072463989258,2334735,.1605644226074219,1281248,-.5633716583251953,246751,3353411,1912947,.118290901184082,11266,1.939363479614258,133401,.801234245300293,7167,-.5326862335205078,500222,.5204582214355469,881848,.0110511779785156,matched (3),13177118,.88550168,984984.19,2067982.4
201611,902212,682,4771,20812524,11,0,0,0,0,0,0,0,0,0,1,0,1872912,3.09654712677002,1789084,134489,60058,.3181228637695313,1310634,-.2578210830688477,413497,-.04864501953125,1099,138102,.214874267578125,16483,106267,.1240873336791992,129054,.0442571640014648,38172,.0469837188720703,132158,1.282639503479004,11635,-2.2781982421875,15616,-.9494438171386719,71229,.7794427871704102,332698,4230119,.292445182800293,22615368,.3096370697021484,870746,-.0081911087036133,604468,.2973880767822266,95595,.1991386413574219,146457,.0494422912597656,1353445,.1372308731079102,1153894,.4463262557983398,43421,938488,1403966,7347,.117884635925293,2309571,-.2424182891845703,23703,.0546226501464844,23103894,95814,432379,.1956844329833984,130105,902100,.7053861618041992,820934,.0746707916259766,88078,.8500490188598633,2506289,.2747993469238281,40293,.4872312545776367,2242734,-.0402030944824219,1930069,.4097213745117188,274274,4047153,2060882,.0744895935058594,6249,-.5893678665161133,278235,.7351064682006836,31616,1.484176635742188,428447,-.1548852920532227,724089,-.1971044540405273,matched (3),20690494,.88550168,1709289.5,2495601.8
201612,902212,683,4771,18251982,12,0,0,0,0,0,0,0,0,0,0,1,452224,-1.421072006225586,1036292,6757,27135,-.7944860458374023,1591580,.1942167282104492,521106,.2313032150268555,1067,68612,-.6995248794555664,12593,135773,.2450294494628906,63405,-.710688591003418,37365,-.021367073059082,106323,-.2175168991088867,133763,2.442050933837891,33040,.7494230270385742,14617,-1.583715438842773,306567,3432447,-.2089567184448242,25642276,.1256122589111328,702047,-.2153501510620117,337148,-.583827018737793,63078,-.4157485961914063,253633,.5491561889648438,843859,-.4724235534667969,943180,-.2016401290893555,159429,697818,1365124,3359,-.782649040222168,2408623,.0419931411743164,20472,-.1465435028076172,632612,15006,304186,-.3516626358032227,51627,670222,-.2971162796020508,1041492,.2379665374755859,41201,-.7597599029541016,2458439,-.0192766189575195,36886,-.0883455276489258,2213460,-.0131387710571289,1944779,.0075922012329102,134283,3668079,1442636,-.3566617965698242,96473,2.736841201782227,211438,-.2745342254638672,19215,-.4979724884033203,439182,.0247468948364258,699864,-.0340290069580078,matched (3),18264416,.88550168,1000882.8,2075601.9
201701,902212,684,4771,14680398,01,0,0,0,0,0,0,0,0,0,0,0,139606,-1.175353050231934,1557025,2375,33740,.2178592681884766,1190092,-.2906970977783203,441875,-.1649265289306641,683,16436,-1.428993225097656,10345,251542,.6166257858276367,104870,.503178596496582,116283,1.135292053222656,154948,.3766078948974609,58116,-.8336277008056641,7949,-1.424673080444336,19648,.2957906723022461,170789,3536240,.029789924621582,22575144,-.1273937225341797,636026,-.0987606048583984,205507,-.4950418472290039,177090,1.032286643981934,272320,.0710897445678711,1384111,.4948282241821289,711903,-.281315803527832,114660,490787,1202794,1254,-.9853043556213379,2319902,-.0375299453735352,18705,-.0902671813964844,1388505,30926,289704,-.0487794876098633,334455,536740,-.2220954895019531,589187,-.5696659088134766,9734,-1.442837715148926,2029116,-.1919269561767578,12023,-1.121010780334473,2209878,-.0016193389892578,1502708,-.2578792572021484,132380,1847109,345024,-1.430613517761231,3303,-3.374431610107422,1821117,2.153273582458496,13626,-.3437108993530273,295765,-.3953485488891602,516950,-.3029394149780273,matched (3),14057860,.88550168,1111340,2131064
201702,902212,685,4771,11335661,02,1,0,0,0,0,0,0,0,0,0,0,966337,1.934688568115234,1459968,22742,104681,1.132233619689941,1349198,.1254796981811523,386416,-.1341123580932617,1098,61709,1.322955131530762,2110,90040,-1.027356147766113,128372,.2022113800048828,5543,-3.043491363525391,83811,-.6145248413085938,96218,.5041751861572266,33866,1.449365615844727,7860,-.9161891937255859,217387,3382233,-.0445270538330078,16879080,-.2907733917236328,806924,.2379894256591797,297770,.3708410263061523,51695,-1.231297492980957,240440,-.1245079040527344,1037224,-.2885103225708008,713667,.0024747848510742,111062,487192,1112897,1540,.2054438591003418,1668664,-.3295021057128906,4829,-1.354151725769043,545574,10323,271014,-.0666894912719727,190211,474890,-.1224298477172852,518132,-.1285133361816406,13077,.2952299118041992,1943012,-.043360710144043,64668,1.682444572448731,1992175,-.1037101745605469,1160739,-.2582120895385742,92189,4556016,238202,-.3704948425292969,14684,1.491927146911621,203741,-2.190356254577637,15166,.1070756912231445,255511,-.1462993621826172,695859,.2972011566162109,matched (3),11966697,.88550168,942104.38,2047905.6
201703,902212,686,4771,10916175,03,0,1,0,0,0,0,0,0,0,0,0,116870,-2.11245059967041,1941149,87919,101458,-.0312728881835938,1655075,.2043361663818359,254646,-.4170398712158203,790,11543,-1.676350593566895,19068,74363,-.1912956237792969,113396,-.1240463256835938,26851,1.577767372131348,24599,-1.225858688354492,134960,.3383617401123047,88772,.9636592864990234,23949,1.114140510559082,394870,3097611,-.0879049301147461,23497456,.3308162689208984,866739,.0715084075927734,283135,-.0503969192504883,149118,1.05937671661377,131778,-.6013517379760742,1586582,.4250345230102539,610384,-.1563282012939453,105976,275179,1469554,1469,-.0472006797790527,1605179,-.038787841796875,4664,-.0347652435302734,343374,25555,329114,.1942338943481445,335980,312878,-.4172706604003906,487706,-.0605173110961914,28079,.7641668319702148,1926222,-.0086784362792969,29222,-.7943449020385742,2618681,.2734432220458984,1404951,.1909456253051758,52687,3818929,927076,1.358916282653809,15036,.0236883163452148,17419,-2.459287643432617,9593,-.4580221176147461,448618,.5629062652587891,694282,-.0022697448730469,matched (3),11051910,.88550168,1019094.8,2084445
201704,902212,687,4771,9627022,04,0,0,1,0,0,0,0,0,0,0,0,100878,-.1471500396728516,1554446,42837,8462,-2.48405933380127,1615846,-.0239877700805664,122774,-.7295293807983398,2031,130796,2.427559852600098,25240,119025,.4703750610351563,78604,-.3664636611938477,1829,-2.686533451080322,50652,.7222728729248047,115030,-.159785270690918,53062,-.5146102905273438,28893,.1876726150512695,179031,4061217,.2708511352539063,18989826,-.2129878997802734,765877,-.1237163543701172,198314,-.3560724258422852,75537,-.68011474609375,142346,.0771427154541016,17825200,2.41903018951416,509359,-.1809349060058594,238097,387242,805249,502,-1.073736667633057,3225793,.6979436874389648,7510,.4763622283935547,763744,19829,329304,.0005769729614258,133447,223561,-.3361282348632813,473389,-.0297956466674805,25326,-.1031904220581055,2142548,.1064348220825195,16716,-.5585546493530273,2006755,-.2661514282226563,1246881,-.1193571090698242,1253413,1892897,263997,-1.256097793579102,31864,.7510299682617188,164691,2.246509552001953,4710,-.7113456726074219,446329,-.0051155090332031,894259,.253117561340332,matched (3),10298082,.88550168,1182243.1,2168883.5
201705,902212,688,4771,9162776,05,0,0,0,1,0,0,0,0,0,0,0,112348,.1076889038085938,2851690,168458,55667,1.88380241394043,1611163,-.0029020309448242,255983,.7347660064697266,1351,113678,-.1402692794799805,5424,171038,.3625516891479492,140342,.5796594619750977,9714,1.669798374176025,106123,.7396202087402344,170049,.3908939361572266,33057,-.4732275009155273,8847,-1.183521270751953,278757,3500903,-.1484622955322266,23062420,.1942996978759766,734775,-.0414571762084961,220372,.1054649353027344,165615,.7850427627563477,64997,-.7839202880859375,14597228,-.1997814178466797,542184,.0624523162841797,158136,344651,993343,1108,.7917118072509766,2962461,-.0851583480834961,18534,.9033708572387695,651122,4231,251688,-.2687911987304688,369015,419949,.6304483413696289,580651,.2042322158813477,13215,-.6504783630371094,2008176,-.0647687911987305,17029,.0185508728027344,2781122,.3263349533081055,2115383,.5285911560058594,347548,1457951,424361,.4746465682983398,27681,-.1407308578491211,341023,.7278785705566406,25229,1.678306579589844,304712,-.3816900253295898,837513,-.0655584335327148,matched (3),11840533,.88550168,746591.56,1965643.9
201706,902212,689,4771,8449385,06,0,0,0,0,1,0,0,0,0,0,0,61345,-.6050872802734375,1266900,77139,35151,-.4597349166870117,1541894,-.0439453125,1787733,1.943592071533203,624,69445,-.4928340911865234,7994,96753,-.5697240829467773,50813,-1.015929222106934,59409,1.810877799987793,39291,-.9936037063598633,76977,-.7925806045532227,37069,.1145477294921875,12674,.3594741821289063,108801,3051960,-.1372365951538086,20763116,-.1050262451171875,838078,.1315469741821289,391103,.5736541748046875,86371,-.6510133743286133,117600,.5929479598999023,15334858,.0492973327636719,433037,-.2247819900512695,54879,278505,1198638,756,-.3822708129882813,2796802,-.0575437545776367,17288,-.0695943832397461,807715,3003,317340,.2317838668823242,149628,313671,-.2917881011962891,621804,.0684757232666016,10546,-.2256059646606445,2262622,.119297981262207,15062,-.1227426528930664,3151829,.1251287460327148,1595928,-.2817811965942383,261083,901154,322147,-.2755765914916992,4935,-1.724393844604492,248174,-.3178195953369141,21853,-.1436567306518555,384020,.231328010559082,626807,-.2897977828979492,matched (3),9342242,.88550168,800410.75,1986709.4
201707,902212,690,4771,10643108,07,0,0,0,0,0,1,0,0,0,0,0,842454,2.619805335998535,2207951,121228,142276,1.398116111755371,1591377,.0315885543823242,1149297,-.4417972564697266,971,43917,-.4582338333129883,19659,118576,.2033929824829102,147874,1.068207740783691,42402,-.337249755859375,39634,.0086917877197266,56907,-.3020877838134766,60344,.4872808456420898,16269,.2497091293334961,194246,3270204,.0690689086914063,22053638,.0603008270263672,904045,.0757675170898438,263500,-.3949174880981445,78024,-.1016359329223633,160154,.3088474273681641,25437864,.5061111450195313,708708,.4926204681396484,83527,584377,1219848,1956,.950615406036377,3169772,.12518310546875,38529,.8013992309570313,1027752,6422,344048,.0808067321777344,273508,446772,.353703498840332,813561,.2687959671020508,35609,1.216851234436035,1739842,-.262730598449707,36822,.8939208984375,2546886,-.2131109237670898,1843594,.144261360168457,356378,2710595,277507,-.1491613388061523,15382,1.136845588684082,24021,-2.335202217102051,12607,-.5500860214233398,427964,.1083440780639648,555098,-.1214942932128906,matched (3),9480319,.88550168,1030323.7,2089957.9
201708,902212,691,4771,10963960,08,0,0,0,0,0,0,1,0,0,0,0,121382,-1.937376976013184,2258505,125773,72393,-.6756591796875,1572616,-.0118589401245117,998346,-.1408061981201172,34,7686,-1.742900848388672,1604,40806,-1.06672477722168,98965,-.4015941619873047,10299,-1.415148735046387,84343,.7552051544189453,50892,-.1117124557495117,60951,.0100078582763672,18719,.1402778625488281,145776,4630313,.3477716445922852,20296940,-.0830078125,719984,-.2276496887207031,305261,.1471138000488281,53399,-.3792238235473633,102412,-.4471321105957031,20217712,-.2296810150146484,1211801,.5364189147949219,220141,356580,1157411,2968,.4169869422912598,2110431,-.4067678451538086,24271,-.4621295928955078,1063199,158659,233142,-.3891334533691406,164976,840004,.6313581466674805,704290,-.144230842590332,27143,-.2714786529541016,1976313,.1274385452270508,29068,-.2364578247070313,2113392,-.1865777969360352,1744891,-.0550241470336914,436646,3587525,670299,.8818769454956055,31450,.7152013778686523,78895,1.189189910888672,16081,.2433862686157227,351360,-.1972274780273438,564310,.0164585113525391,matched (3),10454637,.88550168,845340.69,2005232.6
