period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1200c300,growth1200c300,Y1469c203,Y1524c36,Y1616c826,growth1616c826,Y1738c807,growth1738c807,Y1740c703,growth1740c703,Y1889c826,growth1889c826,Y2085c826,growth2085c826,Y2114c372,growth2114c372,Y2117c792,growth2117c792,Y2229c792,growth2229c792,Y2548c705,growth2548c705,Y2633c484,growth2633c484,Y2635c233,Y2652c616,growth2652c616,Y2742c124,growth2742c124,Y2758c703,growth2758c703,Y2793c124,growth2793c124,Y2798c752,growth2798c752,Y2808c222,growth2808c222,Y2829c440,growth2829c440,Y2845c703,growth2845c703,Y2883c222,growth2883c222,Y2884c300,growth2884c300,Y2934c152,growth2934c152,Y3089c152,growth3089c152,Y3129c68,growth3129c68,Y3152c826,growth3152c826,Y3285c233,Y3704c372,growth3704c372,Y4093c484,growth4093c484,Y414c705,Y4198c616,growth4198c616,Y425c616,growth425c616,Y4347c688,growth4347c688,Y4358c826,growth4358c826,Y4382c484,growth4382c484,Y4482c428,growth4482c428,Y4488c300,growth4488c300,Y4522c372,growth4522c372,Y4631c484,growth4631c484,Y4710c428,Y474c442,Y4847c705,growth4847c705,Y4889c246,growth4889c246,Y4943c152,growth4943c152,Y4961c124,growth4961c124,Y4977c152,growth4977c152,Y5028c222,growth5028c222,Y912c152,growth912c152,_merge,x,r2,s,sf
201506,760719,665,3588,3699819,06,0,0,0,0,1,0,0,0,0,0,0,37972,-.9195823669433594,16755,2517,3703663,.0857715606689453,95037,.014531135559082,31436,.2031764984130859,184148,.0362281799316406,1126263,-.673309326171875,176708,-.0673389434814453,46057,-.5144710540771484,1395421,.8689632415771484,352385,.1650075912475586,1909482,.2439813613891602,133377,2455229,-.1518650054931641,4416729,.0953845977783203,26418,-1.029546737670898,11820025,.5073843002319336,1259886,.0759983062744141,3480,-.5734758377075195,32682,.1124849319458008,993,-1.741860866546631,4177058,.0379629135131836,296208,.2792634963989258,375558,.5862417221069336,1931094,.5591669082641602,22823,-.8201618194580078,1653920,.0858354568481445,204485,9092,-1.420406341552734,360998,-.7175006866455078,31730,22213972,-.1248149871826172,201043,-.0714817047119141,263,1.02885913848877,5932588,.1355562210083008,3088104,.2021684646606445,1164413,-.1870393753051758,950319,.6528587341308594,757325,-.5148334503173828,3129970,.1879377365112305,9123,7252,25191,-.0177059173583984,38577,.0188932418823242,3845967,-.1631031036376953,12295530,.7407302856445313,2661023,.3999557495117188,27364,-.4828615188598633,355498,-.4241828918457031,matched (3),3522457,.88228881,135393.83,330873.75
201507,760719,666,3588,4164967,07,0,0,0,0,0,1,0,0,0,0,0,17936,-.7500391006469727,17052,21936,4806945,.2607393264770508,147945,.4425745010375977,24284,-.2581357955932617,246929,.293360710144043,2357094,.7385244369506836,165389,-.0661983489990234,110763,.8775129318237305,1770499,.2380657196044922,273481,-.2534923553466797,1944404,.0181236267089844,143897,3728841,.417877197265625,6662400,.4110803604125977,131180,1.602524757385254,12846778,.0832977294921875,1981039,.4526004791259766,5201,.4018182754516602,232625,1.962603569030762,19220,2.962975978851318,4177809,.0001792907714844,225459,-.272923469543457,359910,-.0425586700439453,2073057,.0709371566772461,47700,.7371625900268555,1698705,.0267181396484375,275620,8861,-.0257358551025391,581892,.477412223815918,33095,24285770,.0891704559326172,163459,-.2069568634033203,326,.2147431373596191,9228352,.4418191909790039,6973518,.8145627975463867,966862,-.1859169006347656,535515,-.5735692977905273,1663318,.7867765426635742,2488416,-.2293777465820313,11635,7188,9120,-1.016016960144043,56362,.3791389465332031,6626364,.5440311431884766,28351438,.8354415893554688,4274350,.4739217758178711,55142,.70068359375,510188,.3612594604492188,matched (3),3960791.8,.88228881,195002.13,359404.75
201508,760719,667,3588,3639455,08,0,0,0,0,0,0,1,0,0,0,0,28399,.4595441818237305,6987,28572,4396117,-.0893402099609375,119944,-.2098159790039063,36095,.396336555480957,50181,-1.593463897705078,1803957,-.2674474716186523,156089,-.0578737258911133,99743,-.1047954559326172,1120318,-.4576492309570313,247473,-.0999307632446289,1504570,-.2564477920532227,102505,2121576,-.5639381408691406,5743706,-.1483755111694336,91058,-.3650732040405273,15525526,.1893939971923828,2633990,.2848777770996094,4717,-.0976781845092773,95237,-.8930597305297852,1567,-2.50678825378418,3510800,-.1739425659179688,139777,-.4780902862548828,515769,.3598051071166992,3570652,.5437240600585938,38616,-.2112646102905273,1141086,-.3978862762451172,268968,21105,.8678503036499023,797231,.3148593902587891,10823,22778828,-.0640602111816406,153832,-.0607013702392578,181,-.5884003639221191,7720304,-.1784257888793945,5588256,-.2214527130126953,1129091,.1551122665405273,155526,-1.236415863037109,787184,-.7481069564819336,4107306,.5011215209960938,109976,3197,10807,.1697244644165039,10047,-1.724520683288574,8335826,.2295064926147461,25826586,-.0932731628417969,3827241,-.1104879379272461,52049,-.0577268600463867,480991,-.0589303970336914,matched (3),3433091.5,.88228881,147164.69,335862.16
201509,760719,668,3588,3196608,09,0,0,0,0,0,0,0,1,0,0,0,32889,.1467838287353516,47942,31648,5866089,.2884664535522461,100156,-.1802959442138672,21570,-.5148515701293945,484429,2.267333984375,3248801,.5883035659790039,236502,.4155302047729492,55121,-.5930662155151367,283939,-1.372608184814453,186698,-.2818088531494141,1649652,.0920572280883789,140106,1851241,-.1363029479980469,5157071,-.1077356338500977,168412,.6149158477783203,16820368,.0801048278808594,2918386,.1025314331054688,798,-1.776819705963135,50131,-.641728401184082,20280,2.56047248840332,3285541,-.0663127899169922,209433,.4043560028076172,714519,.3259496688842773,2948860,-.1913299560546875,84932,.7881841659545898,1410559,.212005615234375,250796,10961,-.6551656723022461,1305278,.4930267333984375,21521,21361620,-.0642356872558594,135676,-.1255912780761719,201,.1048078536987305,10119640,.2706232070922852,4453132,-.2270593643188477,960321,-.161900520324707,562855,1.286209106445313,1016206,.2553691864013672,3161794,-.2616281509399414,14634,12515,8472,-.2434272766113281,15619,.4412136077880859,6596077,-.2340879440307617,15433910,-.5148372650146484,3015067,-.2385225296020508,59104,.1271133422851563,376733,-.2443122863769531,matched (3),3383090,.88228881,188999.27,356183.47
201510,760719,669,3588,2288355,10,0,0,0,0,0,0,0,0,1,0,0,12152,-.9956445693969727,4119,13892,6138645,.0454158782958984,90466,-.1017551422119141,31081,.3652935028076172,417407,-.1489086151123047,3031531,-.0692176818847656,194662,-.1946916580200195,18008,-1.118714332580566,1412628,1.604447364807129,248971,.2878437042236328,2021929,.2034873962402344,92422,1694750,-.0883207321166992,5011861,-.0285615921020508,870544,1.642704963684082,12843168,-.2697792053222656,1837201,-.4627876281738281,2941,1.304396629333496,103317,.7231616973876953,16267,-.2204971313476563,2516577,-.266632080078125,170365,-.2064609527587891,578802,-.2106485366821289,2100627,-.3391819000244141,70403,-.1876153945922852,1314037,-.0708818435668945,145821,78581,1.969785690307617,884904,-.3886919021606445,170,21965212,.0278644561767578,149491,.0969667434692383,103,-.6685757637023926,12735810,.2299404144287109,4724144,.0590782165527344,1121162,.1548538208007813,522938,-.0735588073730469,897456,-.124267578125,3892358,.2078752517700195,5738,1970,10813,.2439823150634766,7844,-.6887388229370117,6230234,-.0570611953735352,10838389,-.3534736633300781,2564448,-.1618785858154297,71283,.1873588562011719,393489,.0435171127319336,matched (3),2260790.3,.88228881,161638.06,342451.19
201511,760719,670,3588,2857933,11,0,0,0,0,0,0,0,0,0,1,0,20926,.5434989929199219,8830,6298,4649793,-.2777814865112305,107882,.1760644912719727,41379,.2861766815185547,236039,-.5700645446777344,2851253,-.061309814453125,228077,.1584186553955078,45422,.9251804351806641,820543,-.5432405471801758,197159,-.2333259582519531,1296293,-.4445438385009766,180637,2279060,.2962274551391602,4052931,-.212367057800293,469374,-.6177177429199219,9904670,-.2598056793212891,1204645,-.42205810546875,1025,-1.054057121276856,73403,-.3418369293212891,8906,-.6024131774902344,2902224,.142578125,205177,.1859302520751953,563575,-.0266599655151367,1609120,-.2665491104125977,97703,.3276968002319336,1497534,.1307163238525391,187807,8231,-2.256221771240234,465074,-.6432828903198242,30443,28080520,.2456169128417969,225212,.4098062515258789,11839,4.744425296783447,10911339,-.1546154022216797,2815386,-.5175867080688477,899467,-.2203187942504883,484553,-.0762357711791992,1295481,.3670730590820313,2459532,-.4590435028076172,6610,3155,19448,.5869951248168945,14219,.5948295593261719,2545892,-.894932746887207,5894068,-.6091480255126953,2781208,.0811424255371094,49876,-.3571176528930664,211673,-.6200103759765625,matched (3),3114403,.88228881,152794.83,338366.97
201512,760719,671,3588,3491000,12,0,0,0,0,0,0,0,0,0,0,1,20886,-.0019130706787109,79553,7475,5529893,.1733455657958984,164351,.4209661483764648,47678,.1416969299316406,206348,-.1344337463378906,3147563,.0988702774047852,117296,-.664982795715332,54787,.1874561309814453,2066658,.9237222671508789,247761,.2284536361694336,1300028,.0028772354125977,207526,1055042,-.7701826095581055,4896256,.189030647277832,52955,-2.181957244873047,7374455,-.2949838638305664,944665,-.2431097030639648,29599,3.363048076629639,74539,.0153579711914063,3215,-1.018898010253906,3545481,.2001962661743164,195721,-.0471830368041992,656854,.1531610488891602,1588649,-.0128030776977539,57799,-.5249614715576172,1028064,-.3761425018310547,119661,51047,1.824838638305664,599038,.2531290054321289,273,30055120,.0679569244384766,240403,.0652742385864258,3059,-1.353310585021973,7299877,-.4019451141357422,3036197,.0755062103271484,906312,.0075817108154297,555603,.1368265151977539,1359685,.0483713150024414,2456983,-.0010366439819336,9145,4956,3034,-1.85786247253418,17273,.1945657730102539,4021808,.4572505950927734,6467354,.0928211212158203,2963913,.063624382019043,74051,.3952140808105469,470935,.7996768951416016,matched (3),3441720.3,.88228881,172719.69,347818.97
201601,760719,672,3588,3902694,01,0,0,0,0,0,0,0,0,0,0,0,21680,.0373106002807617,13780,12741,3934573,-.3403654098510742,61970,-.9753541946411133,49086,.0291042327880859,323873,.4507875442504883,2344999,-.2943439483642578,226760,.6591920852661133,33686,-.4863700866699219,1297586,-.4654273986816406,277584,.1136598587036133,1563583,.1845941543579102,0,1908615,.5927972793579102,6095996,.2191619873046875,128986,.8902606964111328,9819867,.2863855361938477,806983,-.1575279235839844,3663,-2.089458465576172,78170,.0475635528564453,5312,.502140998840332,3646082,.0279788970947266,143064,-.3133983612060547,210192,-1.139440536499023,1972677,.2165069580078125,64761,.1137323379516602,1349773,.2722587585449219,0,17311,-1.081404685974121,772557,.2543802261352539,22303,28377684,-.0574302673339844,156238,-.4309358596801758,6255,.7152929306030273,9398637,.2527084350585938,4323235,.353398323059082,947280,.0442104339599609,792018,.3545303344726563,1383470,.0173416137695313,1327829,-.6153888702392578,4562,1075,16158,1.67253303527832,39114,.8173360824584961,4924672,.2025260925292969,5258343,-.2069511413574219,3482661,.1612863540649414,137103,.6159782409667969,518969,.0971240997314453,matched (3),3462822.8,.88228881,148242,336335.59
201602,760719,673,3588,2702748,02,1,0,0,0,0,0,0,0,0,0,0,28174,.2620096206665039,6034,12126,2760303,-.3544626235961914,195533,1.149078369140625,42728,-.1387195587158203,109729,-1.082337379455566,1819486,-.2537307739257813,193453,-.1588582992553711,11342,-1.088570594787598,1816387,.3363437652587891,294212,.0581769943237305,1410829,-.1028022766113281,193394,2227499,.1545019149780273,8286565,.3070030212402344,56939,-.817723274230957,10885907,.1030616760253906,619530,-.2643413543701172,6792,.6174631118774414,52996,-.3886699676513672,7638,.3631677627563477,2876122,-.2372102737426758,304077,.7539892196655273,123302,-.5333843231201172,2378619,.187129020690918,55828,-.1484279632568359,1329892,-.0148391723632813,139405,69206,1.385746002197266,707008,-.0886631011962891,31584,23326848,-.1959991455078125,190267,.197047233581543,1252,-1.608638763427734,8556482,-.093876838684082,4072888,-.0596513748168945,1186903,.2255086898803711,902898,.1310253143310547,1525466,.0977048873901367,1871300,.3430881500244141,1658,0,14888,-.0818595886230469,6883,-1.737425804138184,6424528,.2658653259277344,5718175,.0838336944580078,2887020,-.1875715255737305,36792,-1.315451622009277,162314,-1.162311553955078,matched (3),2426015.3,.88228881,151454.97,337764.06
201603,760719,674,3588,2978900,03,0,1,0,0,0,0,0,0,0,0,0,16133,-.5575323104858398,11771,7246,4896984,.5732793807983398,52995,-1.30553150177002,25679,-.509181022644043,432111,1.370668411254883,2487308,.3126468658447266,151222,-.2462854385375977,21043,.6180553436279297,3382721,.621830940246582,277805,-.0573816299438477,1909603,.3027181625366211,110556,2306364,.0347929000854492,5731064,-.3687343597412109,74689,.2713527679443359,5027660,-.7725143432617188,836739,.3005504608154297,3774,-.5876102447509766,55469,.0456075668334961,6920,-.0987205505371094,3843991,.2900686264038086,175685,-.548588752746582,293106,.8658971786499023,1892270,-.2287425994873047,78615,.3422870635986328,1879621,.345973014831543,157195,11076,-1.832306861877441,585424,-.1887063980102539,27338,25590936,.0926342010498047,190489,.0011663436889648,5573,1.493190765380859,5873536,-.3762321472167969,2415349,-.5225086212158203,1135276,-.0444717407226563,858914,-.0499401092529297,626315,-.8902015686035156,1129064,-.5052452087402344,2007,0,38472,.9493751525878906,22046,1.164076805114746,4970024,-.2566986083984375,4835799,-.1676034927368164,2319474,-.2188844680786133,43422,.1656856536865234,377780,.8447799682617188,matched (3),2759690.3,.88228881,160314.34,341828.38
201604,760719,675,3588,3185575,04,0,0,1,0,0,0,0,0,0,0,0,86471,1.67894172668457,16026,65173,3829768,-.2458152770996094,210677,1.380128860473633,58250,.8190708160400391,275688,-.4494123458862305,2569306,.032435417175293,193472,.2463836669921875,47561,.8154458999633789,2836161,-.1762294769287109,441291,.4627847671508789,2241693,.1603355407714844,184478,2176383,-.0580081939697266,5524313,-.0367422103881836,226108,1.10767936706543,9467063,.6328639984130859,938529,.114802360534668,4984,.2780981063842773,61919,.1100034713745117,4554,-.4184093475341797,3532806,-.0844182968139648,215848,.2058820724487305,118431,-.9062032699584961,1158506,-.4906463623046875,62864,-.2235889434814453,2025039,.0745182037353516,217188,14562,.2736349105834961,402956,-.3735084533691406,36466,26236526,.0249137878417969,141167,-.2996511459350586,12708,.8242988586425781,7387293,.2293052673339844,1845481,-.26910400390625,1297906,.133875846862793,582194,-.3888654708862305,936621,.4024257659912109,1658051,.3842544555664063,8011,3796,1667,-3.138905048370361,13140,-.5174703598022461,5447746,.0917778015136719,5355578,.1020927429199219,2323727,.0018320083618164,57477,.2804183959960938,527406,.3336582183837891,matched (3),3169910.8,.88228881,175260.52,349087.66
201605,760719,676,3588,3031440,05,0,0,0,1,0,0,0,0,0,0,0,30489,-1.04244327545166,27744,30066,2270854,-.5226478576660156,81767,-.9464521408081055,39634,-.3850574493408203,89495,-1.125086784362793,2544798,-.0095844268798828,90722,-.7573328018188477,52496,.0987234115600586,3892239,.316533088684082,358717,-.2071704864501953,1870793,-.1808691024780273,140962,1798173,-.1908931732177734,4240979,-.2643651962280273,61127,-1.308058738708496,7904527,-.1803836822509766,1334631,.3520956039428711,3186,-.4474668502807617,49158,-.2307882308959961,3685,-.211735725402832,3206408,-.0969419479370117,166173,-.2615451812744141,244860,.7263555526733398,1453491,.226837158203125,126845,.7019920349121094,1753072,-.1442184448242188,248208,4510,-1.172119140625,630740,.4480657577514648,29556,23944384,-.0914173126220703,124152,-.1284360885620117,8316,-.4240503311157227,6150027,-.1833057403564453,3317329,.5864200592041016,1140242,-.129511833190918,676570,.1502323150634766,916082,-.0221729278564453,2197990,.2819004058837891,130992,5981,25314,2.72033166885376,18679,.3517389297485352,4151965,-.2716207504272461,5756604,.0722084045410156,2705497,.1521129608154297,48797,-.1637153625488281,603839,.1353368759155273,matched (3),3042029.3,.88228881,159782.94,341579.47
201606,760719,677,3588,2305576,06,0,0,0,0,1,0,0,0,0,0,0,14827,-.7209157943725586,10986,11982,3497473,.431884765625,120197,.3852577209472656,25013,-.460291862487793,65304,-.3151302337646484,3302535,.2606382369995117,171534,.6369819641113281,15195,-1.239770889282227,2592347,-.4064207077026367,350300,-.0237436294555664,1476283,-.2368345260620117,119278,2821343,.4504413604736328,5929183,.3350925445556641,16479,-1.310867309570313,9941493,.2292823791503906,1136703,-.1605224609375,8072,.9296350479125977,55837,.1273975372314453,2979,-.2126827239990234,2716177,-.1659250259399414,154457,-.0731134414672852,219178,-.1108016967773438,1994302,.3163261413574219,68344,-.6184120178222656,1575684,-.1066808700561523,125821,15931,1.261970520019531,715641,.1262855529785156,281,23689554,-.0107002258300781,140103,.1208705902099609,4817,-.5460300445556641,9298600,.4134073257446289,2084939,-.4644203186035156,1101533,-.0345373153686523,617538,-.0912952423095703,880173,-.0399875640869141,1657825,-.2820367813110352,8745,2226,13890,-.6001882553100586,14528,-.2513227462768555,5460663,.2739887237548828,11095949,.6562318801879883,2787734,.0299434661865234,112420,.8345727920532227,367300,-.4971284866333008,matched (3),2452613,.88228881,147654.59,336077.13
201607,760719,678,3588,3589307,07,0,0,0,0,0,1,0,0,0,0,0,19811,.2897872924804688,16147,89064,3505448,.0022773742675781,70139,-.5386524200439453,27304,.0876379013061523,174907,.9852018356323242,3469641,.0493612289428711,209510,.1999893188476563,62817,1.419260025024414,3204339,.2119426727294922,292211,-.1813135147094727,1790730,.1930961608886719,180865,3069342,.0842504501342773,6330694,.0655231475830078,222416,2.602462768554688,12470798,.2266712188720703,1618012,.3530664443969727,1562,-1.642434597015381,70210,.2290544509887695,12256,1.414427757263184,3547664,.2670631408691406,280856,.597926139831543,669985,1.11737060546875,3437925,.5445737838745117,71901,.0507364273071289,1635787,.0374345779418945,168194,10659,-.4018630981445313,938618,.2712297439575195,62584,26042468,.0946941375732422,180606,.2539405822753906,12180,.9276437759399414,6945466,-.2917747497558594,4177639,.6950063705444336,1183102,.071436882019043,835278,.3020238876342773,1145758,.2637033462524414,3368639,.7090024948120117,8260,2142,15718,.1236371994018555,22441,.4348125457763672,5759196,.053227424621582,22781008,.7193489074707031,3321576,.1752109527587891,56422,-.6893825531005859,234201,-.4499988555908203,matched (3),3667323.8,.88228881,109496.55,321147.06
201608,760719,679,3588,3321383,08,0,0,0,0,0,0,1,0,0,0,0,43358,.7832536697387695,70416,11666,4094211,.1552553176879883,69410,-.0104484558105469,30082,.0968942642211914,98740,-.5717649459838867,3350495,-.034942626953125,160193,-.2683916091918945,29781,-.7463550567626953,2726286,-.1615657806396484,222906,-.270726203918457,1855837,.0357122421264648,108752,2823579,-.0834579467773438,6888924,.0845050811767578,56221,-1.375258445739746,15319964,.2057685852050781,3018911,.6236972808837891,4045,.9515147209167481,100431,.3579797744750977,9964,-.2070369720458984,3698362,.0416011810302734,83568,-1.212181091308594,605754,-.1007814407348633,2611953,-.2747697830200195,74280,.0325517654418945,1818558,.1059198379516602,138649,8643,-.2096548080444336,1080699,.1409549713134766,11997,26481854,.0167312622070313,105352,-.5390110015869141,157,-4.35130500793457,8217829,.168217658996582,5133780,.2060966491699219,1195342,.0102930068969727,584318,-.3573188781738281,1013106,-.1230459213256836,5244773,.4427223205566406,14169,1442,34858,.7964763641357422,17349,-.257354736328125,7352363,.2442245483398438,23636004,.0368423461914063,3711525,.1110029220581055,61935,.093226432800293,201073,-.1525125503540039,matched (3),3749354.5,.88228881,163260.67,343220.03
201609,760719,680,3588,2991420,09,0,0,0,0,0,0,0,1,0,0,0,10234,-1.443775177001953,5463,13899,3138074,-.2659645080566406,32673,-.7534818649291992,20669,-.3752927780151367,526921,1.674560546875,2343332,-.3575344085693359,240940,.4081687927246094,53266,.5814275741577148,1597201,-.5346879959106445,237009,.0613479614257813,1509614,-.20648193359375,90904,1662720,-.5295505523681641,6161801,-.1115455627441406,130521,.8422431945800781,11465800,-.2897891998291016,2262192,-.2885618209838867,3035,-.2872705459594727,45575,-.7901115417480469,14498,.3750324249267578,3074292,-.1848154067993164,232275,1.022261619567871,836409,.3226442337036133,1692544,-.4338655471801758,104784,.3440589904785156,1544554,-.1633081436157227,367614,26849,1.133479118347168,836229,-.2564611434936523,183,27592520,.0410842895507813,137611,.2671232223510742,3964,3.228762626647949,9880321,.184239387512207,3863762,-.2842016220092773,1171107,-.0204830169677734,480415,-.1957950592041016,795858,-.2413549423217773,3882098,-.3008556365966797,11369,2530,7439,-1.544546127319336,20095,.1469354629516602,6071226,-.1914615631103516,13290834,-.5756950378417969,3464128,-.0689811706542969,114911,.618072509765625,262170,.2653255462646484,matched (3),2898486.8,.88228881,168614.48,345798.78
201610,760719,681,3588,3060291,10,0,0,0,0,0,0,0,0,1,0,0,15836,.4365701675415039,12749,40204,3735288,.1742153167724609,260428,2.075777053833008,49552,.8743877410888672,133013,-1.376603126525879,2707516,.1444578170776367,214835,-.1146774291992188,82710,.4400415420532227,2064399,.256587028503418,256261,.0780982971191406,1596243,.0557985305786133,249426,2126080,.2458257675170898,5236300,-.1627540588378906,389714,1.093878746032715,13584526,.1695632934570313,1945630,-.1507482528686523,11436,1.326555252075195,56612,.2168617248535156,6372,-.8220977783203125,3474428,.1223554611206055,251806,.0807361602783203,936601,.1131391525268555,1929341,.1309452056884766,131436,.226618766784668,1504824,-.0260591506958008,299827,64866,.8820953369140625,897276,.0704612731933594,24860,25968444,-.0606613159179688,139213,.0115747451782227,4119,.0383577346801758,10991473,.1065750122070313,4836338,.2245168685913086,1351521,.1432809829711914,499689,.0393352508544922,1233840,.4384651184082031,3678437,-.0538883209228516,7042,2975,61429,2.111145973205566,6610,-1.111886978149414,4664637,-.2635507583618164,10655996,-.2209529876708984,3597423,.0377559661865234,59738,-.6541900634765625,228169,-.1389064788818359,matched (3),3046058,.88228881,152671.66,338311.38
201611,760719,682,3588,2511077,11,0,0,0,0,0,0,0,0,0,1,0,41713,.9685268402099609,18141,1251,4109502,.0954771041870117,97603,-.9814176559448242,36244,-.312748908996582,45738,-1.06751823425293,2140925,-.2347936630249023,203984,-.0518293380737305,54215,-.4223823547363281,1195018,-.5466785430908203,222071,-.1431989669799805,1898790,.1735639572143555,136153,3180351,.4027109146118164,4273374,-.203211784362793,390306,.0015182495117188,10176143,-.2888851165771484,1406729,-.3243188858032227,2920,-1.365182399749756,58796,.0378522872924805,3371,-.6367034912109375,2379717,-.378448486328125,204652,-.2073478698730469,2101447,.8081245422363281,1647799,-.1577377319335938,132327,.0067567825317383,1607654,.0660991668701172,224841,47753,-.3062820434570313,830524,-.0773067474365234,240,25081464,-.0347537994384766,98177,-.3492336273193359,158,-3.26077127456665,10331823,-.0618915557861328,3151396,-.4283123016357422,1295555,-.0422916412353516,568609,.129206657409668,1118747,-.0979213714599609,2510442,-.3820285797119141,16424,1781,10146,-1.800803184509277,9903,.4042539596557617,3911109,-.1761884689331055,5729113,-.6205615997314453,2672837,-.2970771789550781,58454,-.021728515625,139869,-.4893808364868164,matched (3),2727290,.88228881,133378.67,330054.28
201612,760719,683,3588,2333979,12,0,0,0,0,0,0,0,0,0,0,1,18343,-.8215646743774414,1114,55106,3439020,-.1781148910522461,34254,-1.047104835510254,34507,-.0491113662719727,46051,.0068206787109375,1056266,-.7064981460571289,99629,-.716588020324707,29212,-.618377685546875,929490,-.2512798309326172,136111,-.4895267486572266,1813377,-.046025276184082,124918,1447762,-.7869720458984375,5862219,.3161249160766602,117988,-1.196348190307617,9070368,-.1150341033935547,870655,-.4797763824462891,5047,.5472102165222168,46109,-.2430648803710938,3368,-.0008907318115234,4016380,.5233993530273438,79153,-.9499282836914063,838324,-.9189767837524414,1409074,-.1565074920654297,106330,-.2187290191650391,987208,-.4876499176025391,160471,5317,-2.195132255554199,782090,-.0600872039794922,23084,26669308,.0613842010498047,153861,.4492778778076172,1222,2.04564905166626,8482282,-.1972494125366211,2352178,-.2925033569335938,1021175,-.2379846572875977,619307,.0854082107543945,560449,-.6912269592285156,1859026,-.3004064559936523,2219,715,18793,.6164054870605469,10094,.0191030502319336,4477431,.135228157043457,5682444,-.0081796646118164,3920016,.3829555511474609,57055,-.0242242813110352,529276,1.330803871154785,matched (3),2318542.3,.88228881,157439.78,340489.69
201701,760719,684,3588,2709994,01,0,0,0,0,0,0,0,0,0,0,0,22286,.1947107315063477,0,55143,3250500,-.0563783645629883,115157,1.212492942810059,97750,1.041251182556152,64240,.3328762054443359,1616455,.4254951477050781,109380,.0933742523193359,55023,.6331710815429688,1563684,.5201635360717773,263539,.6607303619384766,1371974,-.2789402008056641,184249,1986043,.3161249160766602,6999990,.1773805618286133,133801,.1257705688476563,9632417,.0601215362548828,1015232,.1536264419555664,2097,-.8782863616943359,53791,.1540975570678711,7277,.7704000473022461,1384,-7.973158359527588,188440,.8673973083496094,224937,-1.315584182739258,1975939,.3381109237670898,84013,-.2355756759643555,1155208,.1571550369262695,164281,8262,.4407567977905273,313859,-.9130258560180664,20316,28191540,.0555095672607422,139553,-.0976047515869141,3569,1.071796417236328,7550897,-.1163129806518555,3095207,.2745122909545898,1241986,.1957569122314453,866638,.3360204696655273,1248372,.8008575439453125,1713583,-.0814657211303711,6306,116,8757,-.7636308670043945,2103,-1.568575859069824,6380848,.3542518615722656,5369699,-.0566091537475586,3931095,.0028219223022461,30171,-.6371345520019531,112889,-1.54510498046875,matched (3),2667538.8,.88228881,139832.89,332714.88
201702,760719,685,3588,2747814,02,1,0,0,0,0,0,0,0,0,0,0,52788,.8623247146606445,8377,55461,4987917,.4282102584838867,177184,.4308919906616211,79090,-.211827278137207,79560,.2138853073120117,1494087,-.0787200927734375,164554,.4084110260009766,25078,-.7857599258422852,3041711,.6653757095336914,269662,.0229682922363281,1909082,.3303718566894531,188965,4296065,.7715549468994141,7087671,.0124483108520508,111363,-.183558464050293,9099394,-.0569267272949219,933586,-.0838394165039063,4444,.7510471343994141,57715,.0704107284545898,10920,.4058771133422852,2050,.3928618431091309,236081,.2253952026367188,456818,.7084646224975586,2589061,.2702512741088867,40686,-.7250881195068359,1357547,.1613988876342773,125578,37688,1.517675399780273,510276,.4860076904296875,30190,27386300,-.0289802551269531,157914,.1236057281494141,8659,.8863143920898438,7726725,.0230188369750977,3537586,.1335897445678711,1358683,.0898046493530273,596795,-.3730478286743164,1805485,.3689889907836914,956808,-.5827388763427734,12643,922,10914,.2201929092407227,30406,2.671275138854981,6780828,.0607976913452148,6155691,.1366052627563477,3048710,-.2541990280151367,116732,1.352999687194824,425100,1.325920104980469,matched (3),2503962,.88228881,127673.74,327790.38
201703,760719,686,3588,2603206,03,0,1,0,0,0,0,0,0,0,0,0,12865,-1.411772727966309,11442,25580,3677873,-.3046836853027344,21855,-2.092759132385254,120724,.4229211807250977,109896,.3230228424072266,1699369,.1287422180175781,151256,-.0842647552490234,14775,-.5290546417236328,2849870,-.0651464462280273,215124,-.2259550094604492,1737662,-.0940818786621094,158140,2290466,-.6289434432983398,6157932,-.1406164169311523,74462,-.4025058746337891,5257644,-.5485239028930664,799218,-.1553993225097656,3507,-.2367935180664063,42648,-.3025360107421875,4419,-.9046821594238281,2568,.2252874374389648,214118,-.0976476669311523,165217,-1.017025947570801,1298940,-.6897468566894531,93376,.8307504653930664,1532752,.1213855743408203,228365,5821,-1.867869377136231,384626,-.2826805114746094,285,26119230,-.0473709106445313,110027,-.3613243103027344,5925,-.3794183731079102,6271960,-.2085962295532227,2237553,-.4580612182617188,993205,-.3133344650268555,613706,.0279426574707031,1140552,-.4593172073364258,874362,-.0901088714599609,1232,3413,2412,-1.50959062576294,32298,.0603656768798828,6316274,-.0709695816040039,4357765,-.3454179763793945,3469702,.1293497085571289,16136,-1.978827476501465,357818,-.1723003387451172,matched (3),2606372.8,.88228881,179924.14,351452.19
