period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1048c608,Y1080c484,growth1080c484,Y1157c757,growth1157c757,Y1426c752,growth1426c752,Y1427c152,growth1427c152,Y1487c246,growth1487c246,Y1601c705,Y1651c818,Y1712c152,Y1811c484,growth1811c484,Y1988c268,growth1988c268,Y2010c792,growth2010c792,Y2081c372,growth2081c372,Y2156c703,growth2156c703,Y2289c826,growth2289c826,Y2651c752,growth2651c752,Y2685c36,Y2691c124,growth2691c124,Y269c124,growth269c124,Y2899c818,Y2915c484,growth2915c484,Y3002c428,growth3002c428,Y3095c372,growth3095c372,Y3234c124,growth3234c124,Y3344c428,growth3344c428,Y3379c752,growth3379c752,Y3491c586,growth3491c586,Y3550c484,growth3550c484,Y3778c608,Y3832c600,Y3894c792,growth3894c792,Y4351c818,Y4408c428,growth4408c428,Y4589c32,Y4633c620,growth4633c620,Y4763c428,growth4763c428,Y4803c268,growth4803c268,Y4815c152,growth4815c152,Y4824c152,growth4824c152,Y4958c300,growth4958c300,Y4964c152,growth4964c152,Y4973c124,Y4973c428,growth4973c428,Y657c818,Y716c752,growth716c752,Y724c705,growth724c705,Y83c498,Y956c818,Y963c703,Y980c300,growth980c300,_merge,x,r2,s,sf
201710,293299,693,1288,9098197,10,0,0,0,0,0,0,0,0,1,0,0,328746,2564702,.1570634841918945,42353,.7999696731567383,99898,.1157493591308594,16200,-.7889909744262695,920283,-.1193046569824219,2933,15860487,339502,2331869,.0962448120117188,15917,.1264753341674805,144633,-.3365058898925781,357034,-.027827262878418,7547,.3508052825927734,389067,.7025957107543945,1769306,-.1394863128662109,128111,532831,-.0932998657226563,523318,-.1892786026000977,503976,290355,-.1205549240112305,3918,-2.082181930541992,208853,-.4579191207885742,1024394,-.4274806976318359,6466,-.8137788772583008,351293,-.5826692581176758,393360,-.4835786819458008,588133,-.1997060775756836,2156639,376379,1513385,-.0622444152832031,346608,292473,-.554478645324707,10708533,1377637,-.3026332855224609,258299,-.5108547210693359,2426,-.4659762382507324,87806,-.1740283966064453,3827966,.7042150497436523,71944,.0529594421386719,12527,-.8952360153198242,120291,31303,-.0234584808349609,613308,1394292,.2989482879638672,19077,-.5689554214477539,16176,159473,48525,366553,-1.831562042236328,matched (3),8417017,.92032504,624631.44,1844303.3
201711,293299,694,1288,9400713,11,0,0,0,0,0,0,0,0,0,1,0,189890,2679959,.0439596176147461,39988,-.057459831237793,116925,.1573829650878906,35607,.7875308990478516,1186955,.2544660568237305,37966,20775398,438385,2585846,.1033821105957031,25618,.4759073257446289,198535,.3167657852172852,375868,.0514068603515625,4712,-.4710378646850586,268865,-.369542121887207,2225274,.2292928695678711,145013,713838,.2924518585205078,764549,.3790960311889648,561801,339804,.1572647094726563,2462,-.4646072387695313,234124,.1142206192016602,795134,-.2533464431762695,31609,1.586884498596191,448392,.2440471649169922,537639,.3124618530273438,740947,.2309761047363281,2480955,615492,2272394,.4064855575561523,198545,605708,.7280263900756836,12285135,902511,-.4229440689086914,339211,.2725048065185547,6678,1.012574672698975,71618,-.2037830352783203,2253036,-.530055046081543,46928,-.4272737503051758,44023,1.256826400756836,85061,58248,.6209955215454102,656546,2193569,.4531431198120117,39342,.7238092422485352,17480,251216,12319,906675,.9056415557861328,matched (3),12108047,.92032504,754637.63,1892291.8
201712,293299,695,1288,13587049,12,0,0,0,0,0,0,0,0,0,0,1,102564,2961346,.0998420715332031,842572,3.047880172729492,127640,.087681770324707,46958,.2767114639282227,1045522,-.1268749237060547,23929,21049052,709463,2598436,.004857063293457,40161,.4496011734008789,290005,.3789329528808594,419967,.1109380722045898,168,-3.333903789520264,479392,.5783090591430664,1498339,-.3955230712890625,111100,571138,-.2230253219604492,638467,-.1802158355712891,407633,232435,-.3797578811645508,12172,1.598164558410645,112802,-.7302169799804688,455395,-.5573453903198242,5067,-1.830693244934082,107398,-1.429125785827637,381587,-.3428487777709961,845508,.1320085525512695,3161896,267853,1648237,-.3211278915405273,304999,240818,-.9223566055297852,12597907,1080982,.1804437637329102,473704,.3339605331420898,1313,-1.626503944396973,228899,1.161933898925781,3160785,.3385410308837891,61863,.2763080596923828,9595,-1.523469924926758,233224,28153,-.727055549621582,728058,1051481,-.7353305816650391,12444,-1.151053428649902,19364,396956,15095,226345,-1.387723922729492,matched (3),14038346,.92032504,1401295.9,2230453
201801,293299,696,1288,16433852,01,0,0,0,0,0,0,0,0,0,0,0,237042,3114020,.0502700805664063,663651,-.2387027740478516,118121,-.0775051116943359,57987,.2109651565551758,1062004,.0156412124633789,11969,14405018,794969,2493150,-.0413627624511719,20497,-.6726179122924805,263260,-.0967569351196289,339345,-.2131586074829102,38184,5.426208019256592,607218,.2363691329956055,1624760,.0810031890869141,149401,658791,.1427755355834961,1035400,.4834728240966797,333050,296244,.2425727844238281,929,-2.572784900665283,147890,.2708349227905273,982361,.768794059753418,30388,1.791298866271973,584024,1.693400382995606,402928,.0544195175170898,1042104,.2090597152709961,2419508,972327,1440701,-.1345767974853516,352307,113333,-.7537117004394531,0,2151453,.6882734298706055,298951,-.4603033065795898,26699,3.012311935424805,220771,-.0361547470092773,3747419,.1702470779418945,92179,.3988103866577148,12649,.2763357162475586,705440,17854,-.4554262161254883,675380,2198350,.7375078201293945,28692,.8353796005249023,19594,508336,18404,977488,1.462924957275391,matched (3),14846179,.92032504,1195585.5,2107300.3
201802,293299,697,1288,15107659,02,1,0,0,0,0,0,0,0,0,0,0,131940,2495531,-.2214126586914063,152632,-1.4697265625,156286,.2799787521362305,12742,-1.515315055847168,756454,-.3392715454101563,22802,14596189,429450,3016341,.1904973983764648,32069,.4476108551025391,261008,-.0085906982421875,313124,-.080418586730957,5354,-1.964572906494141,297545,-.7133216857910156,1427074,-.1297340393066406,34303,608375,-.079615592956543,1056486,.0201606750488281,133150,302835,.0220041275024414,3774,1.401781558990479,477316,1.171710014343262,486305,-.7031230926513672,16990,-.5814228057861328,776710,.2851247787475586,421099,.0441102981567383,1466840,.3418684005737305,1028827,47891,1218839,-.1672306060791016,310278,109385,-.035456657409668,10939997,1718092,-.2249288558959961,295678,-.0110092163085938,535,-3.910115242004395,146074,-.4130125045776367,2122429,-.5685062408447266,186961,.7071676254272461,161598,2.547533988952637,733391,21332,.1779804229736328,399501,1253146,-.5620498657226563,36899,.2515659332275391,18418,349817,17208,939992,-.0391139984130859,matched (3),15477241,.92032504,967599.38,1986841.4
201803,293299,698,1288,14285295,03,0,1,0,0,0,0,0,0,0,0,0,223436,3209433,.2515926361083984,24707,-1.820943832397461,144112,-.0810966491699219,22765,.5803213119506836,1265727,.5147600173950195,15416,17052716,632467,2256941,-.2900333404541016,139380,1.469314575195313,216862,-.1852893829345703,254385,-.2077503204345703,1053,-1.626200199127197,591699,.6874322891235352,1586450,.1058721542358398,28105,468005,-.2623119354248047,793811,-.285858154296875,413645,327828,.0793008804321289,2558,-.3889093399047852,336270,-.3502645492553711,546170,.1160945892333984,38014,.8053293228149414,440350,-.5674972534179688,316902,-.284276008605957,888536,-.5012903213500977,1394510,159822,1185856,-.0274343490600586,236224,232327,.7532720565795898,15587346,1257261,-.3122787475585938,276518,-.0669946670532227,406,-.2759132385253906,112289,-.2630376815795898,2499803,.1636514663696289,56806,-1.191258430480957,134963,-.1801118850708008,452683,2192,-2.275393486022949,369664,1589364,.2376766204833984,22572,-.4914741516113281,23912,212920,17262,283528,-1.19856071472168,matched (3),12080256,.92032504,979422.88,1992626.3
201804,293299,699,1288,16004752,04,0,0,1,0,0,0,0,0,0,0,0,192647,2461366,-.2653779983520508,14863,-.5082111358642578,72314,-.6895732879638672,38282,.5197553634643555,1158239,-.0887460708618164,4601,21968918,537151,2281254,.0107145309448242,29763,-1.543937683105469,241385,.1071319580078125,376003,.3907489776611328,1340,.2410259246826172,415862,-.3526449203491211,1627471,.0255289077758789,111774,454314,-.0296907424926758,927587,.1557416915893555,768544,352418,.0723295211791992,3116,.1973247528076172,426006,.2365388870239258,931019,.5333490371704102,19802,-.6521711349487305,1060324,.8787603378295898,309930,-.0222454071044922,464459,-.6487016677856445,1611602,159022,1392116,.1603603363037109,239646,109341,-.7536745071411133,17211324,1442140,.1371927261352539,318721,.1420402526855469,271,-.4042344093322754,26135,-1.457799911499023,2745297,.0936765670776367,24371,-.846247673034668,106616,-.2357664108276367,480518,9379,1.453659057617188,456280,1486631,-.0668220520019531,35123,.4421463012695313,19501,424085,22987,2354862,2.116926193237305,matched (3),6943999,.92032504,945509.75,1976177.8
201805,293299,700,1288,17723156,05,0,0,0,1,0,0,0,0,0,0,0,278215,3811264,.4372444152832031,44663,1.10027027130127,94112,.2634677886962891,42186,.0971078872680664,1393306,.184779167175293,42089,25359768,741958,3089631,.3033266067504883,37406,.2285652160644531,452653,.6287326812744141,443919,.1660442352294922,2015,.4079499244689941,560156,.2978620529174805,1404374,-.1474361419677734,311846,766179,.5226278305053711,1666047,.5856218338012695,469448,448559,.2412223815917969,31691,2.31948184967041,462711,.0826492309570313,773968,-.184748649597168,23143,.155909538269043,991262,-.0673513412475586,515027,.5078725814819336,966299,.732600212097168,1926227,0,2535940,.5997390747070313,328996,384048,1.256296157836914,13996323,1542254,.0671167373657227,289334,-.0967340469360352,1242,1.522359371185303,238469,2.210963249206543,3056588,.1074104309082031,102251,1.434036254882813,391136,1.299821853637695,441459,22699,.8838472366333008,487518,2301410,.4370098114013672,53928,.4287929534912109,26813,354857,30742,929572,-.9295129776000977,matched (3),17939126,.92032504,1111278.4,2060638.3
201806,293299,701,1288,16424479,06,0,0,0,0,1,0,0,0,0,0,0,127526,2958306,-.2533435821533203,29824,-.4038314819335938,71117,-.2801589965820313,38323,-.0960378646850586,1043777,-.2888336181640625,15304,24158736,645727,2785567,-.1036005020141602,41974,.1152191162109375,235393,-.65386962890625,283283,-.4491949081420898,2333,.1465358734130859,501359,-.1108932495117188,1016319,-.3234043121337891,83213,617314,-.216038703918457,1072683,-.4402904510498047,129695,340527,-.2755460739135742,5797,-1.698691368103027,163477,-1.040430068969727,706265,-.0915403366088867,42644,.6111936569213867,813533,-.1975927352905273,387374,-.2848291397094727,933648,-.0343742370605469,1695564,149910,1772452,-.3582000732421875,319019,83384,-1.527310371398926,13741497,882678,-.558039665222168,235615,-.20538330078125,1110,-.1123628616333008,127111,-.6291780471801758,2590232,-.1655521392822266,32804,-1.136879920959473,138813,-1.035927772521973,205891,27775,.2018156051635742,436254,1364862,-.5224685668945313,22110,-.8916196823120117,19778,324095,14011,2190395,.8571128845214844,matched (3),5773881.5,.92032504,1087752.1,2048046.6
201807,293299,702,1288,18279776,07,0,0,0,0,0,1,0,0,0,0,0,159993,2938491,-.0067205429077148,40347,.3022031784057617,47841,-.3964433670043945,51856,.3024206161499023,1196435,.136500358581543,18950,23731132,456406,2277496,-.2013750076293945,33237,-.2333869934082031,208159,-.1229543685913086,320234,.1226053237915039,5633,.8814868927001953,928275,.6160058975219727,1127547,.1038579940795898,377631,667132,.0776100158691406,833492,-.2522945404052734,2404712,530703,.4437084197998047,4192,-.3241634368896484,173054,.0569314956665039,573519,-.2081995010375977,40210,-.0587711334228516,1604708,.6793107986450195,375413,-.0313634872436523,1025150,.0934944152832031,2641018,1110864,2353156,.2833929061889648,412457,739757,2.182865142822266,14226964,1238331,.3385591506958008,258690,.0934314727783203,5043,1.513641357421875,110382,-.1411142349243164,3016400,.1523170471191406,135117,1.415590286254883,118463,-.1585273742675781,257036,7245,-1.34382438659668,555864,1378995,.0103015899658203,24392,.0982255935668945,22912,454185,8731,1628478,-.2964353561401367,matched (3),14007516,.92032504,1304912.9,2171195
201808,293299,703,1288,21010244,08,0,0,0,0,0,0,1,0,0,0,0,117461,3938860,.2929954528808594,46782,.1479816436767578,74033,.4366273880004883,87857,.5272397994995117,1340202,.1134738922119141,13207,26347420,280827,2690960,.1668214797973633,73692,.7962303161621094,115473,-.5892658233642578,420885,.2733078002929688,2308,-.8922605514526367,499984,-.6187515258789063,1789037,.4616327285766602,120831,441373,-.4130973815917969,916570,.0950145721435547,1167925,435749,-.1971368789672852,24059,1.747331619262695,194079,.1146612167358398,632276,.0975351333618164,33138,-.1934347152709961,1384890,-.1473207473754883,202807,-.6157722473144531,941614,-.0849981307983398,3055024,31417,740337,-1.156406402587891,275810,819907,.1028690338134766,9921967,890031,-.3302631378173828,297661,.140324592590332,1630,-1.129421710968018,213820,.6611881256103516,2498788,-.188258171081543,112410,-.1839876174926758,72363,-.4929056167602539,305070,3229,-.8081398010253906,256133,1489264,.0769271850585938,27099,.1052417755126953,27343,384979,36498,2782481,.5356969833374023,matched (3),17643612,.92032504,1418613.6,2241373.5
201809,293299,704,1288,14970212,09,0,0,0,0,0,0,0,1,0,0,0,212130,2302126,-.5370588302612305,22701,-.7230892181396484,79486,.071070671081543,12274,-1.968227386474609,1089083,-.207484245300293,2036,16680275,231398,2208482,-.1975927352905273,82801,.116546630859375,107926,-.0675907135009766,362270,-.1499700546264648,1514,-.4216265678405762,479571,-.0416841506958008,1521623,-.161900520324707,104483,617036,.3350372314453125,642377,-.3554630279541016,1152959,337747,-.2547693252563477,4915,-1.588217735290527,185053,-.0476226806640625,616631,-.025054931640625,13177,-.9222078323364258,544569,-.9333810806274414,275206,.3052654266357422,1081934,.1389093399047852,2026329,374111,731379,-.0121736526489258,410885,157571,-1.649314880371094,4219868,715706,-.217987060546875,271132,-.0933494567871094,2079,.2433071136474609,162882,-.2721090316772461,2730357,.0886259078979492,209167,.6209793090820313,25828,-1.03023624420166,164916,2032,-.4631514549255371,197135,2503254,.5193090438842773,23392,-.1471033096313477,21174,151139,25304,2216136,-.2275781631469727,matched (3),9712299,.92032504,1149623,2081567.5
201810,293299,705,1288,11964730,10,0,0,0,0,0,0,0,0,1,0,0,93624,3685467,.4705638885498047,57490,.9292011260986328,99640,.225982666015625,131629,2.372504234313965,1406721,.255925178527832,15771,0,39596,2773942,.2279644012451172,60251,-.3179216384887695,297609,1.014334678649902,525564,.3720817565917969,28,-3.990305662155151,448158,-.0677461624145508,1536959,.0100288391113281,73992,522906,-.1655254364013672,374567,-.5394048690795898,0,407842,.1885833740234375,3117,-.4554204940795898,147133,-.2293052673339844,342101,-.5891647338867188,44573,1.218655586242676,762618,.3367624282836914,309330,.1168889999389648,798788,-.3034095764160156,1996389,308374,916391,.2255105972290039,0,133457,-.1660966873168945,6144901,838708,.1585931777954102,484982,.5815067291259766,497,-1.431052207946777,165115,.0136165618896484,2825888,.0343904495239258,53768,-1.358453750610352,81316,1.146883964538574,130015,571,-1.269386768341065,0,1556975,-.4748468399047852,29806,.2423162460327148,27618,0,13656,1057477,-.7398796081542969,matched (3),10788252,.92032504,935703.06,1971504.5
201811,293299,706,1288,10732089,11,0,0,0,0,0,0,0,0,0,1,0,56506,2671447,-.3217763900756836,237329,1.417837142944336,97191,-.0248861312866211,35751,-1.303408622741699,1114877,-.2325172424316406,3417,25128952,151543,2220293,-.222630500793457,38396,-.4505653381347656,289435,-.0278491973876953,493665,-.0626144409179688,1567,4.024713516235352,663310,.3920965194702148,1714321,.1092109680175781,24350,478154,-.0894689559936523,934764,.9145240783691406,364041,337757,-.1885538101196289,137883,3.789534568786621,122564,-.182703971862793,926498,.9963054656982422,23030,-.6603307723999023,558739,-.3110752105712891,212241,-.3766860961914063,657607,-.194488525390625,1083871,314200,909803,-.0072145462036133,444230,112285,-.1727390289306641,1875885,355474,-.8584108352661133,269266,-.5884122848510742,815,.4945979118347168,65804,-.9199619293212891,2062878,-.3147201538085938,37760,-.353428840637207,42742,-.6431608200073242,193683,4339,2.028010368347168,532431,2874100,.6129951477050781,4473,-1.896651268005371,17519,967436,12758,918160,-.1412687301635742,matched (3),13338448,.92032504,928913.94,1968291.4
201812,293299,707,1288,12881929,12,0,0,0,0,0,0,0,0,0,0,1,74791,2602984,-.0259618759155273,512254,.7693729400634766,101471,.043095588684082,72318,.7044944763183594,781738,-.3549795150756836,11927,25772968,416788,3240145,.3779792785644531,51862,.3006324768066406,225424,-.2499485015869141,518474,.0490331649780273,4420,1.03697681427002,467079,-.3507442474365234,1235709,-.3273715972900391,51339,552400,.1443395614624023,907139,-.029998779296875,972694,386908,.1358604431152344,2491,-4.013721466064453,270992,.7934560775756836,289125,-1.164552688598633,35149,.4227991104125977,462269,-.1895351409912109,262139,.2111520767211914,530894,-.2140445709228516,1649459,861573,1861024,.7156543731689453,576071,223883,.6900835037231445,3720394,1097702,1.127522468566895,316966,.1630945205688477,1928,.8610506057739258,108359,.4987697601318359,5667873,1.010711669921875,48657,.2535457611083984,48057,.1172056198120117,137789,4534,.0439605712890625,672922,1174782,-.8946571350097656,19367,1.465511322021484,29321,486551,2532,289161,-1.155388832092285,matched (3),16869218,.92032504,1370409.5,2211179
