period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1306c124,Y1386c554,Y1436c705,growth1436c705,Y144c124,growth144c124,Y1507c124,growth1507c124,Y1537c208,growth1537c208,Y1686c752,growth1686c752,Y1723c440,growth1723c440,Y1764c222,growth1764c222,Y1765c752,growth1765c752,Y1773c124,growth1773c124,Y1794c32,Y2053c826,growth2053c826,Y212c124,growth212c124,Y2130c124,growth2130c124,Y2398c554,Y2481c752,growth2481c752,Y2631c251,growth2631c251,Y3028c124,growth3028c124,Y3080c36,Y3153c300,growth3153c300,Y3279c752,growth3279c752,Y3313c203,Y3429c124,growth3429c124,Y3499c484,growth3499c484,Y3547c372,growth3547c372,Y3592c124,growth3592c124,Y3705c300,growth3705c300,Y3712c826,growth3712c826,Y3745c554,Y3760c36,Y3771c826,growth3771c826,Y3848c208,growth3848c208,Y3873c752,growth3873c752,Y3973c428,growth3973c428,Y4302c124,growth4302c124,Y4333c442,Y4386c124,growth4386c124,Y4454c348,growth4454c348,Y4491c372,growth4491c372,Y4607c124,growth4607c124,Y4610c124,growth4610c124,Y4630c372,growth4630c372,Y4682c440,growth4682c440,Y4920c191,growth4920c191,Y4926c124,growth4926c124,Y5015c208,growth5015c208,Y638c124,growth638c124,Y810c191,growth810c191,Y913c251,growth913c251,_merge,x,r2,s,sf
201703,721710,686,3317,4035377,03,0,1,0,0,0,0,0,0,0,0,0,4868587,1184519,399112,-.2117414474487305,20750050,.1340312957763672,4757044,.2718420028686523,682846,.5556459426879883,3386895,.2787618637084961,234763,.0205841064453125,333045,.2192888259887695,7156302,.1982231140136719,12171923,.1202507019042969,568621,12698413,.1934242248535156,1650301,.2771711349487305,6396797,.6147174835205078,735812,482737,.2898187637329102,1459669,.5223226547241211,2131530,.0971298217773438,20873432,759666,.8945693969726563,13432332,.0378170013427734,3317396,52066560,.2762451171875,3788893,.2408332824707031,29320,-.7407188415527344,4729320,.1172409057617188,62713,.0408792495727539,7149532,-.0081405639648438,26693,182683,1869310,.1031274795532227,574076,.1389503479003906,4911676,.3998146057128906,12731,-.1316928863525391,15728767,.3581333160400391,293503,2890055,-.0184001922607422,11873976,.1626968383789063,308172,.3495264053344727,92736352,.1489620208740234,44318200,.1680278778076172,389778,.3228235244750977,369594,.0114364624023438,71591,1.824370384216309,169639632,.1251468658447266,47125,-.1492242813110352,361797,.1521329879760742,481046,-.0805521011352539,677805,.0646286010742188,matched (3),3483622.5,.8631435,337112.34,645595
201704,721710,687,3317,3995689,04,0,0,1,0,0,0,0,0,0,0,0,3433388,1234710,479953,.1844463348388672,19142338,-.0806465148925781,3966161,-.181828498840332,207994,-1.188760757446289,3377159,-.0028791427612305,198962,-.1654624938964844,305082,-.0876970291137695,6348545,-.1197671890258789,10784932,-.1209812164306641,449890,10955531,-.1476325988769531,1629057,-.0129566192626953,4435609,-.3661317825317383,671349,165170,-1.07249641418457,751914,-.6633424758911133,1872198,-.1297264099121094,21988312,362082,-.7410078048706055,10824118,-.2158889770507813,2674345,48730564,-.0662174224853516,3730748,-.0154657363891602,51330,.5600051879882813,4577058,-.0327253341674805,40832,-.4291019439697266,6229274,-.137786865234375,16863,116114,2389595,.2455539703369141,656525,.1341991424560547,3029050,-.4833660125732422,6204,-.718846321105957,11658991,-.2994136810302734,211585,2577229,-.1145610809326172,10418627,-.1307544708251953,166599,-.6150684356689453,82101912,-.1217975616455078,38381880,-.1438102722167969,291754,-.2896671295166016,546846,.3917627334594727,12286,-1.762508392333984,149750416,-.1247062683105469,30017,-.4510402679443359,231621,-.4459810256958008,259147,-.6185674667358398,413685,-.4937543869018555,matched (3),2713782.5,.8631435,305540.88,629685.19
201705,721710,688,3317,4648035,05,0,0,0,1,0,0,0,0,0,0,0,4437026,1522701,1180601,.900090217590332,28212576,.3878669738769531,4088641,.0304145812988281,232391,.1109123229980469,3382738,.0016508102416992,267460,.2958555221557617,318582,.043299674987793,7893358,.2177963256835938,13847858,.2499809265136719,636813,13831858,.2331314086914063,2524858,.4381837844848633,4779955,.0747661590576172,947222,285700,.5479669570922852,1264306,.5196561813354492,2181206,.1527643203735352,24268224,627836,.5504083633422852,15180359,.338226318359375,3490023,94206704,.6591854095458984,4320612,.1467885971069336,81168,.4582462310791016,5204572,.1284809112548828,145044,1.267570495605469,9234956,.3937349319458008,26468,103958,2867003,.1821441650390625,1038690,.4587545394897461,4746446,.4491472244262695,15985,.9464569091796875,14849679,.2419013977050781,247769,3252402,.2326793670654297,11006829,.0549221038818359,273147,.494420051574707,100018104,.1973896026611328,48447612,.2328968048095703,503604,.5458793640136719,617851,.1220798492431641,83193,1.912702560424805,171501200,.1356201171875,40774,.3062810897827148,402805,.5533504486083984,960957,1.310534477233887,680628,.4979104995727539,matched (3),5185819.5,.8631435,372059.53,664512.19
201706,721710,689,3317,3525298,06,0,0,0,0,1,0,0,0,0,0,0,2854204,1422263,967255,-.1993169784545898,26509490,-.0622653961181641,4706356,.1407012939453125,105707,-.787750244140625,2975379,-.1283140182495117,561719,.7420320510864258,465151,.3784818649291992,7942131,.006159782409668,13617425,-.0167808532714844,383951,10752316,-.2518539428710938,2561280,.0143222808837891,4837061,.011876106262207,578204,241658,-.1674184799194336,961858,-.273411750793457,2710642,.2173080444335938,26468494,602901,-.0405263900756836,14008540,-.0803356170654297,3636372,55646468,-.5264720916748047,3679722,-.1605596542358398,96524,.1732702255249023,5170661,-.0065364837646484,84377,-.5417423248291016,4355735,-.7515020370483398,40870,119618,3630855,.2362003326416016,907788,-.13470458984375,3432687,-.3240528106689453,6878,-.84332275390625,9038767,-.4964561462402344,211114,2715304,-.1804904937744141,10726248,-.0258235931396484,147234,-.6179866790771484,104819072,.0468845367431641,46966124,-.0310554504394531,367822,-.3141908645629883,570885,-.0790596008300781,50514,-.4989128112792969,174049520,.0147495269775391,74231,.5991373062133789,460207,.1332235336303711,765619,-.2272453308105469,294728,-.8369626998901367,matched (3),3694909.3,.8631435,370250.09,663500.81
201707,721710,690,3317,3691870,07,0,0,0,0,0,1,0,0,0,0,0,3533908,1439801,978298,.0113525390625,24580428,-.0755519866943359,5110338,.0823516845703125,286668,.9976539611816406,3376470,.1264591217041016,345683,-.4854793548583984,632849,.3078699111938477,7337934,-.0791244506835938,7642977,-.5775632858276367,464207,13227088,.2071456909179688,1618962,-.4587221145629883,4105024,-.1640958786010742,510964,225570,-.0688934326171875,1422863,.3915596008300781,2468439,-.0936002731323242,25859316,724858,.1842231750488281,11733972,-.1771793365478516,3041907,63222300,.1276378631591797,3804156,.0332565307617188,32918,-1.075771331787109,4932218,-.0472116470336914,62351,-.3025150299072266,6095272,.3360204696655273,18381,35528,2876581,-.2328653335571289,813703,-.1094150543212891,3330011,-.0303678512573242,87228,2.540197372436523,12712406,.3410568237304688,228436,3688068,.3061990737915039,9979404,-.0721702575683594,165012,.1139955520629883,79298272,-.2790203094482422,32961040,-.3541011810302734,333466,-.098057746887207,480518,-.1723232269287109,58091,.1397600173950195,107492704,-.4819164276123047,35700,-.7320308685302734,338552,-.3069982528686523,681345,-.1166162490844727,409212,.3281803131103516,matched (3),4271351,.8631435,335670.72,644843.44
201708,721710,691,3317,4825062,08,0,0,0,0,0,0,1,0,0,0,0,4281689,1447326,1130558,.1446523666381836,28161306,.1359977722167969,4556796,-.1146459579467773,145175,-.680384635925293,3687595,.0881443023681641,183713,-.6321477890014648,779498,.2084178924560547,7618275,.0374927520751953,12672522,.5056486129760742,676072,16622751,.2285060882568359,1845775,.1311140060424805,6974554,.5300569534301758,687976,461691,.7162656784057617,1523126,.0680942535400391,2575244,.0423583984375,30458868,306168,-.861842155456543,19765798,.5214653015136719,3483144,58209584,-.0826072692871094,3655011,-.0399951934814453,57290,.5541057586669922,5472153,.1038827896118164,159519,.9393835067749023,6822821,.1127595901489258,41662,302285,2825694,-.0178489685058594,519309,-.4490966796875,5351117,.474329948425293,20945,-1.42662525177002,13093176,.0295124053955078,360066,3178750,-.1486148834228516,11850519,.1718482971191406,353355,.7614545822143555,106253304,.2926101684570313,46154768,.3366737365722656,410635,.2081632614135742,638492,.2842445373535156,2090,-3.324846267700195,161468480,.4068870544433594,38790,.0830116271972656,421781,.2198085784912109,722696,.0589199066162109,259591,-.4551258087158203,matched (3),4841185.5,.8631435,342333.72,648336.75
201709,721710,692,3317,3602071,09,0,0,0,0,0,0,0,1,0,0,0,2831827,1489443,719067,-.4525117874145508,24851916,-.1250133514404297,3935160,-.1466684341430664,183949,.2367181777954102,2776590,-.2837514877319336,489014,.9790163040161133,713340,-.0886917114257813,7253151,-.0491142272949219,10323637,-.2049999237060547,186956,13460752,-.2109947204589844,1482921,-.2188854217529297,6037517,-.1442756652832031,921443,345168,-.2908649444580078,1619065,.0610837936401367,2254110,-.1331892013549805,30132950,448995,.3828773498535156,16969716,-.1525230407714844,3901983,56388520,-.0317840576171875,8140217,.8007183074951172,104108,.5973033905029297,4736717,-.1443281173706055,55931,-1.048044204711914,6383398,-.0665721893310547,48304,210719,3020804,.0667695999145508,427635,-.1942291259765625,4704257,-.1288375854492188,20439,-.0244550704956055,16501605,.2313671112060547,1081928,2519683,-.2323541641235352,11680301,-.0144672393798828,141755,-.9133729934692383,95546984,-.1062088012695313,42711016,-.0775432586669922,434467,.0564155578613281,615439,-.0367727279663086,23841,2.434242248535156,145677888,-.1029109954833984,75376,.6643266677856445,214530,-.6760368347167969,726815,.0056838989257813,543676,.7392463684082031,matched (3),3796210.3,.8631435,316899.13,635274.13
201710,721710,693,3317,3482769,10,0,0,0,0,0,0,0,0,1,0,0,3293597,1273745,621214,-.1462793350219727,28523532,.1377944946289063,3723025,-.055415153503418,292092,.4624109268188477,3386381,.1985387802124023,358035,-.3117599487304688,822167,.1419849395751953,7218696,-.0047616958618164,8800384,-.1596403121948242,199055,13155672,-.0229244232177734,1225233,-.190882682800293,5276002,-.1348247528076172,667331,487629,.3455238342285156,1486493,-.0854291915893555,2157582,-.043766975402832,26202892,358766,-.2243413925170898,18339404,.0776214599609375,4516180,55893224,-.0088233947753906,4522229,-.5878124237060547,32874,-1.15274715423584,4809549,.0152597427368164,129070,.8362360000610352,4098705,-.4430294036865234,39799,151398,2700364,-.1121368408203125,402822,-.0597753524780273,7549325,.4729900360107422,17295,-.167027473449707,20331892,.2087326049804688,232743,2459234,-.0242834091186523,13425489,.139251708984375,234746,.5044040679931641,90946080,-.0493507385253906,39167040,-.0866203308105469,388335,-.1122522354125977,578494,-.0619077682495117,10705,-.8006954193115234,121762712,-.1793251037597656,77156,.0233402252197266,246700,.1397228240966797,254923,-1.047710418701172,281537,-.6580896377563477,matched (3),3211771.3,.8631435,379805.69,668880.06
201711,721710,694,3317,3846026,11,0,0,0,0,0,0,0,0,0,1,0,4613967,1696591,1012684,.4886837005615234,37240728,.2666721343994141,3897970,.0459194183349609,700059,.8740949630737305,3873907,.1345014572143555,176460,-.7075366973876953,903933,.0948123931884766,7810150,.0787496566772461,12055100,.314692497253418,735597,17235134,.2700958251953125,1518683,.2147121429443359,4936629,-.0664854049682617,868338,325150,-.4052677154541016,980115,-.4165048599243164,2238533,.0368328094482422,28381006,457567,.2432537078857422,14303491,-.2485466003417969,4486479,55349488,-.0097751617431641,7224144,.4684238433837891,66135,.6990156173706055,5362101,.1087522506713867,62320,-.7280721664428711,5433067,.2818326950073242,55871,295674,2904441,.0728540420532227,851926,.7490053176879883,4965209,-.4190025329589844,27321,.4572381973266602,18974128,-.0691146850585938,365807,2836359,.1426706314086914,11290880,-.1731605529785156,326105,.3287153244018555,96117096,.0552997589111328,44224032,.1214313507080078,320378,-.1923666000366211,615983,.0627908706665039,24964,.8467235565185547,165362880,.3060684204101563,49693,-.4399652481079102,377340,.4249744415283203,331735,.2633743286132813,365962,.2622652053833008,matched (3),3399954.3,.8631435,343485.63,648945.75
201712,721710,695,3317,3522798,12,0,0,0,0,0,0,0,0,0,0,1,2681179,1749376,972769,-.0402126312255859,21906944,-.5305976867675781,3043144,-.2475643157958984,658129,-.061762809753418,3916352,.0108966827392578,343174,.6651430130004883,684700,-.2777748107910156,5977997,-.267338752746582,9030315,-.2889003753662109,493715,9792088,-.5653743743896484,1885509,.2163543701171875,4057393,-.1961421966552734,729009,297548,-.0887117385864258,956135,-.0247707366943359,2000648,-.1123495101928711,23309888,455696,-.0040979385375977,8881088,-.4765806198120117,3173244,52856900,-.0460796356201172,2917564,-.9066791534423828,57914,-.1327381134033203,4648717,-.1427640914916992,46171,-.2999305725097656,6688964,.2079544067382813,12073,153694,2422129,-.1815938949584961,668816,-.2419910430908203,3237551,-.427638053894043,114191,1.430216789245606,20950242,.0990734100341797,214008,2389216,-.1715555191040039,10683253,-.0553169250488281,205987,-.459406852722168,74606648,-.2533359527587891,35564244,-.2179279327392578,335383,.045771598815918,378561,-.486842155456543,13982,-.5796632766723633,132433984,-.2220573425292969,33580,-.3919334411621094,289543,-.2648429870605469,911670,1.010941505432129,339116,-.0761871337890625,matched (3),3419712.5,.8631435,285438.66,620180.13
201801,721710,696,3317,3507339,01,0,0,0,0,0,0,0,0,0,0,0,2621939,1540587,797410,-.1987771987915039,27552084,.2292728424072266,4083073,.2939586639404297,379071,-.5516777038574219,3559169,-.0956335067749023,397107,.1459684371948242,697578,.0186338424682617,7316946,.2021074295043945,9717407,.0733318328857422,0,15841352,.481048583984375,1880767,-.0025177001953125,4573428,.1197223663330078,553418,392496,.2769508361816406,1353970,.3478965759277344,2388186,.17706298828125,32061184,384301,-.1703996658325195,13321141,.4054288864135742,3220527,53086160,.0043277740478516,6616147,.8187637329101563,34850,-.5079069137573242,5370289,.1442899703979492,89161,.6580915451049805,6729662,.0060663223266602,18657,237634,2771153,.1346168518066406,377957,-.5707283020019531,5943209,.6074323654174805,36642,-1.136677742004395,10750915,-.6671581268310547,227052,2693103,.1197290420532227,12274067,.1388111114501953,174697,-.164759635925293,77453576,.0374488830566406,35779572,.0060367584228516,353039,.0513057708740234,555343,.383209228515625,8361,-.5141935348510742,135109360,.0200004577636719,60439,.5877037048339844,167186,-.5491971969604492,388732,-.8523874282836914,507951,.4040431976318359,matched (3),3255056.3,.8631435,320391.53,637023.5
201802,721710,697,3317,3694170,02,1,0,0,0,0,0,0,0,0,0,0,3523317,1878094,2059308,.948756217956543,28403252,.030426025390625,4539833,.1060400009155273,464704,.2036771774291992,4114996,.145111083984375,513451,.2569484710693359,772434,.1019315719604492,6431584,-.128972053527832,10758904,.1018142700195313,331883,13165626,-.1850147247314453,1780711,-.0546674728393555,4374901,-.0443792343139648,745092,267103,-.3848915100097656,1449914,.0684633255004883,2202105,-.081120491027832,27972180,466101,.1929759979248047,14579706,.0902786254882813,3955326,54657256,.0291671752929688,2454239,-.9916963577270508,64341,.6131448745727539,4911086,-.0893869400024414,144686,.4841222763061523,7822199,.1504411697387695,38248,207533,2862001,.0322580337524414,716042,.6389579772949219,3050934,-.6668014526367188,75223,.7192621231079102,13560640,.2321796417236328,183767,3032226,.1186027526855469,12549414,.0221843719482422,281324,.4764537811279297,87438768,.1212596893310547,41019168,.1366634368896484,423942,.1830177307128906,583965,.0502548217773438,38610,1.529933929443359,148204448,.0925083160400391,65633,.0824441909790039,79130,-.7480144500732422,686166,.5682296752929688,553509,.0858926773071289,matched (3),4340268.5,.8631435,306984.34,630386.88
201803,721710,698,3317,3338973,03,0,1,0,0,0,0,0,0,0,0,0,3120266,1302485,1128043,-.6018857955932617,29570920,.0402889251708984,4137225,-.092864990234375,359430,-.2568817138671875,3794028,-.0812091827392578,319669,-.4738683700561523,1084549,.3393735885620117,6907074,.0713253021240234,11183952,.0387458801269531,443505,12016707,-.0913105010986328,2517372,.3462028503417969,5967805,.3104953765869141,557335,430516,.4773502349853516,1569069,.0789785385131836,2728013,.2141599655151367,20045768,461294,-.0103664398193359,21722966,.3987388610839844,4560246,67802520,.2155170440673828,6793326,1.018123626708984,64888,.0084648132324219,4890362,-.0042285919189453,88477,-.4918231964111328,14312125,.6041412353515625,54335,86639,2101685,-.308781623840332,536279,-.2890844345092773,2989087,-.0204801559448242,20475,-1.301252365112305,16769733,.2124042510986328,252671,2380690,-.2419061660766602,11725849,-.0678787231445313,267245,-.0513410568237305,89794864,.0265884399414063,43872688,.0672512054443359,404843,-.0460968017578125,783057,.2933645248413086,24226,-.4660854339599609,157922176,.0635089874267578,40816,-.4750041961669922,298966,1.32923698425293,419702,-.4915752410888672,502341,-.0969991683959961,matched (3),3905216.5,.8631435,413828.13,688768.38
201804,721710,699,3317,2809939,04,0,0,1,0,0,0,0,0,0,0,0,2471864,1484694,1445137,.2477197647094727,27322908,-.0790672302246094,5278753,.2436647415161133,279028,-.2532072067260742,3486203,-.0846157073974609,363591,.1287441253662109,709738,-.4240236282348633,7741463,.1140451431274414,10665748,-.0474414825439453,317475,14246659,.1702232360839844,1873736,-.2952804565429688,5514621,-.0789756774902344,588271,255406,-.522130012512207,821694,-.6468696594238281,2536887,-.0726356506347656,23538080,348546,-.2802658081054688,16322759,-.2858104705810547,4079341,67364744,-.0064773559570313,3811524,-.577911376953125,75926,.1570968627929688,5215758,.064417839050293,50569,-.5594043731689453,7745490,-.6139965057373047,21688,66501,3213816,.4247188568115234,819693,.4242753982543945,4953069,.5050392150878906,56274,1.011028289794922,15773490,-.0612449645996094,224121,2593217,.0855083465576172,13882593,.1688404083251953,144552,-.6145267486572266,90707624,.0101146697998047,45552264,.0375690460205078,357810,-.1234970092773438,578760,-.3023176193237305,8294,-1.071893692016602,152348128,-.0359344482421875,23162,-.5665616989135742,168414,-.5739040374755859,404838,-.0360574722290039,344728,-.3765230178833008,matched (3),4361747.5,.8631435,343536.53,648972.69
201805,721710,700,3317,2869268,05,0,0,0,1,0,0,0,0,0,0,0,4201048,1680789,1807706,.2238540649414063,28065520,.0268173217773438,5431220,.0284738540649414,230883,-.1894006729125977,4161727,.1771173477172852,466724,.2497081756591797,652676,-.0838155746459961,7239105,-.0670938491821289,10321994,-.0327606201171875,404176,14569909,.0224361419677734,1916580,.0226078033447266,6036371,.0903997421264648,665121,321855,.2312459945678711,1087124,.2799224853515625,2864157,.1213359832763672,28085164,436533,.2250938415527344,30576774,.6276817321777344,3527804,75389392,.1125450134277344,5653280,.3942070007324219,61027,-.2184429168701172,5446720,.0433292388916016,246140,1.582562446594238,13806684,.5780429840087891,23351,87643,2473745,-.2617254257202148,1020266,.2188892364501953,2202958,-.810206413269043,125711,.8037528991699219,16096983,.0203018188476563,207198,2748099,.0580101013183594,16100547,.1482181549072266,187420,.2597131729125977,94150592,.0372543334960938,46817728,.0274009704589844,367585,.026951789855957,862521,.3989715576171875,48386,1.763677597045898,146225616,-.0410175323486328,43181,.6228876113891602,645650,1.343832015991211,217478,-.6213893890380859,651306,.6362237930297852,matched (3),4182573,.8631435,443840.53,707207.63
201806,721710,701,3317,4350630,06,0,0,0,0,1,0,0,0,0,0,0,2103993,2026560,1333887,-.3039608001708984,24519904,-.1350574493408203,4823717,-.1186189651489258,272818,.1668939590454102,4325321,.0385560989379883,417508,-.1114349365234375,914037,.3367900848388672,7887210,.0857448577880859,10408595,.0083541870117188,526389,16758741,.1399612426757813,2376063,.2149028778076172,6092516,.0092582702636719,816128,454538,.3451805114746094,1043400,-.041050910949707,2449638,-.1563339233398438,30078492,838818,.6531295776367188,16734505,-.6027679443359375,4275395,78448336,.0397720336914063,8418451,.3981895446777344,90224,.3909788131713867,5490777,.008056640625,113210,-.7766561508178711,12551457,-.0953178405761719,47299,123345,3245852,.2716445922851563,1498183,.3841896057128906,4273176,.6625566482543945,171853,.3126535415649414,17362066,.0756549835205078,290119,2930044,.0641078948974609,15239311,-.0549755096435547,140043,-.2914028167724609,103724288,.0968399047851563,46428880,-.0083389282226563,418344,.1293497085571289,538123,-.4717721939086914,48865,.0098514556884766,153741360,.0501213073730469,121926,1.038013458251953,142012,-1.514346122741699,343775,.4578895568847656,303404,-.7639141082763672,matched (3),3872525.5,.8631435,544368.94,774264.63
201807,721710,702,3317,2936426,07,0,0,0,0,0,1,0,0,0,0,0,2005417,1769772,1160826,-.1389656066894531,29186868,.1742343902587891,4036491,-.1781692504882813,48053,-1.73650074005127,3343756,-.2573919296264648,387534,-.0745000839233398,924327,.011195182800293,7741486,-.0186481475830078,8101460,-.2505874633789063,395514,14655371,-.1341133117675781,1967988,-.1884336471557617,5275427,-.1440019607543945,778082,103731,-1.477479934692383,1187147,.1290683746337891,2163026,-.1244316101074219,29888064,669628,-.2252712249755859,7931035,-.7466897964477539,3978169,72355384,-.0808486938476563,2507208,-1.21125602722168,27868,-1.174816131591797,4853644,-.1233396530151367,55786,-.7077217102050781,9251933,-.3050041198730469,15908,115080,2682787,-.190521240234375,1998282,.2880344390869141,2628865,-.4858055114746094,82010,-.7397985458374023,14691108,-.1670455932617188,280090,3544531,.1903886795043945,16785108,.0966148376464844,145726,.0397787094116211,89405320,-.1485557556152344,37778944,-.2061710357666016,387632,-.0762472152709961,544091,.0110292434692383,13305,-1.300921440124512,107294088,-.3596973419189453,33086,-1.304304122924805,242648,.535700798034668,53193,-1.866060256958008,452737,.4002456665039063,matched (3),3091544.3,.8631435,520013.28,757338.75
201808,721710,703,3317,3780208,08,0,0,0,0,0,0,1,0,0,0,0,3378975,2146400,1272415,.0917844772338867,25613916,-.1305828094482422,4705670,.1533927917480469,359589,2.012657165527344,5060497,.4143705368041992,440345,.1277551651000977,720178,-.2495670318603516,6532108,-.1698637008666992,9222974,.1296539306640625,655660,14748509,.0063362121582031,2137817,.0827732086181641,6959026,.2769804000854492,723010,424227,1.408467292785645,1408935,.1712808609008789,2167964,.0022802352905273,31905520,423553,-.458043098449707,17453452,.7887544631958008,3874138,74368976,.0274486541748047,3262659,.2633724212646484,59585,.7599248886108398,4954441,.0205545425415039,120372,.7690639495849609,16835298,.5986461639404297,38620,209378,3150616,.1607418060302734,2815005,.3426761627197266,5782842,.7883434295654297,221327,.9928007125854492,15534860,.0558452606201172,333518,3053500,-.1491174697875977,18317776,.0873794555664063,194719,.2898292541503906,92560088,.0346775054931641,43629236,.1439762115478516,660560,.5330314636230469,1060078,.6669807434082031,87625,1.884925842285156,140223008,.2676601409912109,43163,.265873908996582,273136,.1183576583862305,1911779,3.581862449645996,459575,.0149908065795898,matched (3),6562398.5,.8631435,568349.38,791308.56
201809,721710,704,3317,2997786,09,0,0,0,0,0,0,0,1,0,0,0,2584607,1799505,903534,-.3423576354980469,27784588,.0813446044921875,4041465,-.15216064453125,245385,-.3821334838867188,4560069,-.1041269302368164,404819,-.0841178894042969,672850,-.0679759979248047,6239995,-.045750617980957,10145552,.0953369140625,324475,20088384,.3090000152587891,1196074,-.5807399749755859,5966518,-.1538763046264648,810861,317386,-.2901496887207031,1065494,-.2793951034545898,1984061,-.0886430740356445,29590876,674248,.4649190902709961,16158678,-.0770816802978516,3635212,64029104,-.1497020721435547,8385067,.9439105987548828,23869,-.9148235321044922,4434516,-.1108665466308594,118627,-.0146026611328125,16337064,-.0300407409667969,24754,133554,2379584,-.2806730270385742,983618,-1.051481246948242,4182064,-.3240909576416016,162542,-.3087053298950195,21950762,.3457145690917969,331859,2565506,-.1741323471069336,19100358,.0418338775634766,184526,-.053767204284668,98216000,.0593109130859375,41920936,-.0399417877197266,259180,-.9355659484863281,489851,-.7719964981079102,2849,-3.426097869873047,138624000,-.0114688873291016,40365,-.0670204162597656,230175,-.1711301803588867,576621,-1.198604583740234,437479,-.0492734909057617,matched (3),1643876,.8631435,428237.66,697521.13
201810,721710,705,3317,3924475,10,0,0,0,0,0,0,0,0,1,0,0,2404248,2170778,641330,-.3427696228027344,31555912,.1272792816162109,4571966,.1233358383178711,251612,.025059700012207,4812148,.0538053512573242,509908,.2307901382446289,723793,.0729827880859375,7969892,.2446918487548828,11781951,.1495342254638672,385327,16107554,-.2208538055419922,2315888,.6607484817504883,6220494,.0416860580444336,946962,529830,.5124368667602539,792091,-.2965173721313477,2341794,.165771484375,25072296,953049,.3460683822631836,18055010,.1109657287597656,3856930,61304952,-.0434761047363281,3213271,-.9591636657714844,107162,1.501761436462402,5737168,.2575473785400391,192909,.4862346649169922,14847262,-.0956211090087891,46537,97658,3196475,.2951231002807617,1073869,.0877857208251953,4747233,.1267576217651367,59712,-1.001402854919434,27638132,.2303943634033203,399501,3479968,.3048667907714844,26214632,.3166122436523438,288401,.4465618133544922,104720144,.0641231536865234,44142276,.0516319274902344,543603,.740696907043457,730874,.4001398086547852,8411,1.082571983337402,147180864,.0598964691162109,80751,.6934070587158203,272187,.1676502227783203,603004,.04473876953125,51443,-2.140554428100586,matched (3),4777557.5,.8631435,483575.44,732798.31
201811,721710,706,3317,3520260,11,0,0,0,0,0,0,0,0,0,1,0,4671176,1471094,336096,-.6461477279663086,29393004,-.0710029602050781,3436719,-.285426139831543,239474,-.049443244934082,3767707,-.2446765899658203,340180,-.4047555923461914,720143,-.0050554275512695,6285623,-.2374067306518555,12352764,.0473098754882813,291002,11886614,-.3038749694824219,1486260,-.4435300827026367,5796073,-.0706691741943359,1228793,306705,-.5466699600219727,927479,.1577939987182617,2047812,-.1341447830200195,29079648,481822,-.6820917129516602,14348852,-.2297515869140625,3835362,56297140,-.0852165222167969,2598476,-.2123641967773438,68504,-.4474496841430664,5299582,-.0793380737304688,96433,-.6933708190917969,6073257,-.8939208984375,47974,214149,2306979,-.3261098861694336,591853,-.5957651138305664,3606237,-.274897575378418,68509,.1374320983886719,23118544,-.1785602569580078,617431,2647029,-.273585319519043,19822340,-.2795085906982422,227817,-.235809326171875,95171896,-.0956077575683594,45635680,.0332717895507813,404126,-.2964925765991211,463453,-.455535888671875,2213,-1.335190773010254,152570240,.0359630584716797,57820,-.3340358734130859,230543,-.1660528182983398,106274,-1.735902786254883,376833,1.991328239440918,matched (3),4489781.5,.8631435,475870.69,727736.94
201812,721710,707,3317,4138293,12,0,0,0,0,0,0,0,0,0,0,1,1830532,1521507,303773,-.1011161804199219,24975996,-.162841796875,3520787,.0241670608520508,310362,.2592945098876953,2939225,-.2483205795288086,298168,-.1318178176879883,717713,-.0033807754516602,5658005,-.1051931381225586,10095098,-.2018299102783203,577662,18083808,.4196033477783203,2070636,.3315925598144531,4508039,-.2513179779052734,978454,499711,.4881439208984375,1168447,.2309598922729492,1631378,-.2273473739624023,18773852,393903,-.2014703750610352,10803006,-.2838459014892578,2739236,42479512,-.2816219329833984,4285157,.5002326965332031,32526,-.7448520660400391,4649340,-.1309022903442383,142394,.3897495269775391,4994098,-.1956386566162109,48020,52602,1855593,-.2177343368530273,414301,-.3566656112670898,3194896,-.1211099624633789,79460,.1482877731323242,27886368,.1875019073486328,321561,2884397,.0858783721923828,11021852,-.5869293212890625,223444,-.0193815231323242,71704040,-.2831363677978516,37131056,-.2062358856201172,459873,.1292238235473633,460050,-.0073699951171875,3466,.4486522674560547,110972296,-.3183441162109375,86649,.4045305252075195,277621,.1858196258544922,604599,1.738544464111328,555052,.3872594833374023,matched (3),5382175.5,.8631435,462918.66,719334.31
