period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1038c757,growth1038c757,Y1237c251,growth1237c251,Y1292c246,growth1292c246,Y1411c600,Y1453c826,growth1453c826,Y1516c246,growth1516c246,Y1596c152,growth1596c152,Y1627c68,growth1627c68,Y1738c757,growth1738c757,Y1741c752,growth1741c752,Y1901c68,growth1901c68,Y2047c792,growth2047c792,Y2426c344,Y2626c32,Y2659c208,growth2659c208,Y2723c440,growth2723c440,Y2774c484,growth2774c484,Y2789c428,growth2789c428,Y2901c428,growth2901c428,Y2947c752,growth2947c752,Y2953c344,Y3029c554,Y3042c608,Y3085c616,growth3085c616,Y3173c826,growth3173c826,Y3386c152,growth3386c152,Y3623c344,Y3709c68,growth3709c68,Y3841c372,growth3841c372,Y3882c586,growth3882c586,Y3917c68,growth3917c68,Y393c757,growth393c757,Y3966c372,growth3966c372,Y4006c554,Y4156c208,growth4156c208,Y4324c792,Y4326c152,growth4326c152,Y4450c586,growth4450c586,Y4545c344,Y4693c620,growth4693c620,Y46c32,Y4784c600,growth4784c600,Y4792c152,growth4792c152,Y4851c818,Y4931c608,Y518c348,growth518c348,Y586c792,growth586c792,Y646c818,Y6c152,Y920c826,growth920c826,_merge,x,r2,s,sf
201511,840890,670,3809,6411503,11,0,0,0,0,0,0,0,0,0,1,0,1040513,-.275609016418457,7830348,-.0019874572753906,20422,.048405647277832,916927,420483,-.4015779495239258,3403,-3.574515342712402,45888,-1.132913589477539,196147,-.1808786392211914,8325392,-.1561975479125977,547629,3.475802421569824,4588,-.3917121887207031,121350,-.5162153244018555,545936,2513,136668,-.5305442810058594,95111,-.8501291275024414,115890,-.594609260559082,163514,-.2844858169555664,5078,-2.260309219360352,13832,.1920566558837891,70634,611391,749670,6095448,.1483182907104492,377443,-.7028465270996094,575587,-.3109731674194336,2133085,107548,-.7806434631347656,3427,-.3509979248046875,1046764,.0559406280517578,62922,-.0595531463623047,3671958,-.0507440567016602,108121,.3378620147705078,19459,230742,-.6629600524902344,132404,61804,-.7274370193481445,106714,-.2910900115966797,809554,156965,1.055495262145996,0,25539,-.8744144439697266,261491,-.6960277557373047,516258,2120911,1045201,-.1047706604003906,557045,.1809396743774414,1057999,0,905652,-.3014287948608398,matched (3),5154728,.93041915,603935.38,1371749.3
201512,840890,671,3809,3945586,12,0,0,0,0,0,0,0,0,0,0,1,1467572,.3438949584960938,6965658,-.1170139312744141,32919,.4774370193481445,883328,272977,-.4320163726806641,184560,3.993316650390625,362901,2.067926406860352,142958,-.3163137435913086,7181696,-.1477746963500977,23999,-3.127585411071777,16346,1.270539283752441,327515,.9928550720214844,383801,18831,52848,-.95013427734375,91674,-.0368061065673828,237811,.7188348770141602,80628,-.7070522308349609,2986,-.5309829711914063,4000,-1.240691184997559,45638,579290,15283,4088067,-.3994693756103516,355046,-.0611724853515625,927610,.4772214889526367,2199049,116234,.0776681900024414,3354,-.0215320587158203,317711,-1.192316055297852,44329,-.3502569198608398,4658893,.2380523681640625,56722,-.6450891494750977,26377,125690,-.6074810028076172,89692,27118,-.8237695693969727,105450,-.0119152069091797,800951,46965,-1.206620216369629,0,21504,-.1719675064086914,179463,-.3764314651489258,411597,751684,829516,-.2311229705810547,357828,-.4425935745239258,529603,0,450162,-.6990480422973633,matched (3),2942982,.93041915,877721.31,1512399.6
201601,840890,672,3809,7144308,01,0,0,0,0,0,0,0,0,0,0,0,2039237,.3289670944213867,8443723,.1924304962158203,400744,2.499273300170898,1272112,361409,.2806224822998047,273629,.393798828125,171344,-.7504568099975586,143603,.0045013427734375,8642112,.1851110458374023,23281,-.0303745269775391,3507,-1.53922176361084,196135,-.512730598449707,441048,156486,105111,.687596321105957,130023,.3494729995727539,155468,-.4250364303588867,124291,.4327793121337891,1866,-.4701375961303711,21877,1.699141502380371,283044,385150,0,6301887,.4327764511108398,761911,.7635822296142578,289090,-1.165873527526856,1697643,303429,.9595422744750977,9821,1.074369430541992,390330,.2058506011962891,79258,.5810689926147461,5202760,.1104116439819336,113869,.6968870162963867,26246,1297098,2.334065437316895,211610,80046,1.082403182983398,204684,.6632299423217773,743889,61825,.2749052047729492,0,42104,.6719036102294922,399136,.7993335723876953,211206,0,967933,.1543207168579102,548173,.4265384674072266,1291553,0,1323026,1.078069686889648,matched (3),8274870.5,.93041915,811852.25,1475148.1
201602,840890,673,3809,5915891,02,1,0,0,0,0,0,0,0,0,0,0,1403296,-.3737525939941406,4862284,-.551915168762207,9053,-3.790226936340332,628068,592220,.4938678741455078,209775,-.2657375335693359,237002,.3243951797485352,128657,-.1099023818969727,8320254,-.0379543304443359,6601,-1.260416984558106,2999,-.1564826965332031,491812,.9192934036254883,189461,74029,69980,-.4068069458007813,233579,.5858087539672852,38928,-1.384725570678711,128871,.0361862182617188,4590,.9000825881958008,18270,-.1801748275756836,91944,572463,986836,8002007,.2388429641723633,544483,-.3359928131103516,721942,.9152069091796875,1113824,160822,-.6348495483398438,5738,-.5374116897583008,659804,.5249500274658203,20335,-1.360363960266113,4877375,-.0645818710327148,109818,-.036224365234375,26416,435693,-1.090946197509766,60726,184322,.8340826034545898,150097,-.310185432434082,493214,49387,-.2246208190917969,0,23176,-.5970249176025391,705112,.5690546035766602,576054,767159,959204,-.009058952331543,361184,-.4172029495239258,172769,0,532511,-.9100732803344727,matched (3),6250276,.93041915,735714.19,1434654.5
201603,840890,674,3809,5246721,03,0,1,0,0,0,0,0,0,0,0,0,1025494,-.3136491775512695,9833352,.7042713165283203,267609,3.386430740356445,1241997,374876,-.4572830200195313,64837,-1.174159049987793,228580,-.0361824035644531,103569,-.2169113159179688,9507354,.1333723068237305,60834,2.220928192138672,9015,1.100611686706543,240598,-.7149696350097656,675446,142741,44675,-.4487953186035156,104133,-.8078517913818359,107164,1.012646675109863,79706,-.4804668426513672,2086,-.7886314392089844,9561,-.6475687026977539,261136,490285,941261,6773551,-.1666669845581055,348178,-.4471225738525391,490697,-.3861179351806641,1827849,235087,.3796577453613281,4009,-.3585691452026367,351599,-.6294517517089844,94792,1.539340972900391,3107648,-.4507408142089844,547351,1.606266021728516,36161,352170,-.2128238677978516,260848,41814,-1.483452796936035,79334,-.6376152038574219,451691,114125,.8376073837280273,0,22748,-.0186405181884766,448373,-.4527311325073242,402042,1208108,1225707,.2451696395874023,734110,.7092714309692383,110604,0,634505,.1752414703369141,matched (3),5664298,.93041915,564300.5,1354766.8
201604,840890,675,3809,5031708,04,0,0,1,0,0,0,0,0,0,0,0,1678270,.492588996887207,5235596,-.6302986145019531,5460,-3.892078399658203,74109,457406,.1989765167236328,4832,-2.596615791320801,267511,.1572742462158203,219787,.7524204254150391,8598343,-.1004953384399414,31050,-.6725502014160156,3063,-1.079495429992676,137141,-.5621175765991211,379064,60722,78523,.5639772415161133,50610,-.7215194702148438,22433,-1.563827514648438,69057,-.1434125900268555,381,-1.700203895568848,8871,-.0749044418334961,68982,639423,779690,1662846,-1.404494285583496,257723,-.3008289337158203,153331,-1.163228034973145,1437809,126657,-.6184730529785156,5166,.2535572052001953,316507,-.1051454544067383,71063,-.2881183624267578,3806147,.2027511596679688,440341,-.2175407409667969,14990,343488,-.0249624252319336,66778,17354,-.8794078826904297,31304,-.9299201965332031,807337,42756,-.9817848205566406,0,9811,-.840972900390625,129779,-1.239792823791504,334304,1075267,1089615,-.1176939010620117,468325,-.4494962692260742,8963,0,1846032,1.067948341369629,matched (3),4873705.5,.93041915,727572.75,1430496.5
201605,840890,676,3809,6937339,05,0,0,0,1,0,0,0,0,0,0,0,1472709,-.1306600570678711,9395265,.5847244262695313,63783,2.458038330078125,1312461,452107,-.011652946472168,113473,3.156304359436035,348675,.264979362487793,198606,-.1013355255126953,9241643,.0721502304077148,578068,2.924092292785645,5001,.4902429580688477,508697,1.310842514038086,663715,41303,170140,.7732305526733398,181167,1.275270462036133,39519,.5662479400634766,82645,.179621696472168,1124,1.081849575042725,5597,-.4605569839477539,193254,457443,1879462,6457556,1.356719970703125,323942,.2286796569824219,475441,1.131643295288086,1179394,238310,.6320896148681641,2571,-.6978039741516113,412116,.2639589309692383,62699,-.1252212524414063,3683123,-.0328569412231445,155975,-1.037854194641113,87475,183468,-.6271114349365234,125368,81682,1.549010276794434,162208,1.645133018493652,1180768,64157,.4058237075805664,0,37775,1.348143577575684,361959,1.025697708129883,353714,2475563,1311775,.1855573654174805,436441,-.0705099105834961,5037266,0,884632,-.735621452331543,matched (3),8101513.5,.93041915,836200.31,1488687
201606,840890,677,3809,5838643,06,0,0,0,0,1,0,0,0,0,0,0,1340457,-.0940923690795898,5307463,-.5710906982421875,28795,-.7952852249145508,528999,407261,-.1044645309448242,340459,1.098730087280273,205640,-.5280132293701172,140315,-.3474330902099609,8495480,-.0841856002807617,28989,-2.992774963378906,2444,-.7160019874572754,412618,-.2093296051025391,353788,71100,97187,-.5599851608276367,66839,-.9971332550048828,21976,-.5868301391601563,34604,-.8705844879150391,731,-.4302358627319336,4571,-.2024984359741211,106397,410309,883053,6106075,-.0559663772583008,222820,-.3742008209228516,150106,-1.152900695800781,1406265,174221,-.3132476806640625,1353,-.6419706344604492,269379,-.4251852035522461,41127,-.4216804504394531,3329960,-.1008005142211914,437083,1.030427932739258,10431,568788,1.131466865539551,199656,19691,-1.422672271728516,179856,.1032772064208984,537371,40119,-.4694833755493164,0,61227,.482940673828125,157711,-.8307666778564453,349752,1084739,1281067,-.0236883163452148,412184,-.0571832656860352,1280755,0,759958,-.1519088745117188,matched (3),6501923,.93041915,512713.41,1334103.9
201607,840890,678,3809,6901802,07,0,0,0,0,0,1,0,0,0,0,0,1085688,-.2107973098754883,6716677,.2354793548583984,28823,.000971794128418,1741716,408453,.0029220581054688,187732,-.5952796936035156,307350,.401860237121582,113832,-.2091665267944336,7987758,-.0616245269775391,74884,.9490242004394531,5883,.8784308433532715,573304,.3288936614990234,450677,33309,68099,-.3556747436523438,365711,1.699557304382324,90932,1.420161247253418,53481,.4353570938110352,156,-1.544557094573975,63552,2.632126808166504,92475,562569,1905844,9023087,.3905019760131836,323536,.3729467391967773,887505,1.777072906494141,1503876,519189,1.091943740844727,2249,.5081610679626465,2107502,2.057139396667481,118051,1.054451942443848,3045939,-.0891513824462891,58266,-2.015105247497559,114453,1117787,.6755990982055664,109043,88557,1.503484725952148,548180,1.114447593688965,810478,75400,.6309566497802734,0,9664,-1.84618091583252,234993,.3987922668457031,508177,1564840,1141803,-.1150846481323242,285987,-.3655233383178711,179293,0,588318,-.2559957504272461,matched (3),8746316,.93041915,592283.38,1366659.3
201608,840890,679,3809,8032672,08,0,0,0,0,0,0,1,0,0,0,0,1278375,.1633758544921875,9659407,.3633384704589844,220375,2.034157752990723,2785229,374057,-.0879678726196289,283833,.4133701324462891,429479,.3345861434936523,124890,.0927095413208008,9211771,.142573356628418,27994,-.9839506149291992,19321,1.189126014709473,394552,-.3736648559570313,538378,103288,159773,.8527917861938477,380505,.0396556854248047,98348,.078399658203125,128946,.8800668716430664,631,1.397449493408203,8387,-2.025176048278809,141854,774952,1581129,6450628,-.3356084823608398,351924,.0841045379638672,273895,-1.175669670104981,2031074,297412,-.5571498870849609,46411,3.027050971984863,1954844,-.0751934051513672,77811,-.4168338775634766,3699007,.1942558288574219,136054,.8480339050292969,47369,524364,-.7569208145141602,303408,105490,.1749696731567383,236438,-.8409175872802734,945308,124353,.5003175735473633,0,24873,.9453754425048828,223635,-.0495405197143555,553821,2655447,1528623,.2917585372924805,465902,.4880285263061523,738805,0,1129415,.6521873474121094,matched (3),9933653,.93041915,651619.69,1393401
201609,840890,680,3809,4004118,09,0,0,0,0,0,0,0,1,0,0,0,1070519,-.1774454116821289,7186200,-.2957696914672852,123168,-.5817813873291016,2683372,512632,.3151493072509766,164306,-.5466547012329102,118131,-1.290779113769531,106523,-.1590719223022461,7772596,-.1698789596557617,12893,-.7753057479858398,2257,-2.147156238555908,375589,-.0492563247680664,201230,90399,91342,-.55914306640625,204278,-.6220178604125977,41532,-.8620481491088867,107470,-.1821823120117188,814,.2546548843383789,53683,1.856413841247559,57721,589964,942882,1729152,-1.316546440124512,227046,-.438262939453125,391954,.3583993911743164,1405988,45683,-1.873392105102539,1403,-3.498923778533936,568120,-1.235733032226563,50822,-.4259538650512695,3115993,-.1715164184570313,8211,-2.807577133178711,17668,275348,-.6441497802734375,59430,97226,-.0815773010253906,88973,-.9773530960083008,568207,121380,-.0241985321044922,0,23719,-.0475063323974609,233863,.0447196960449219,505080,1735054,1618520,.0571451187133789,427010,-.0871677398681641,147755,0,714887,-.4573307037353516,matched (3),4269974,.93041915,731585.81,1432541.8
201610,840890,681,3809,7033383,10,0,0,0,0,0,0,0,0,1,0,0,1702500,.463953971862793,3855991,-.6225347518920898,191747,.442626953125,1479755,162159,-1.150980949401856,243307,.3925933837890625,184675,.4468040466308594,67419,-.4574346542358398,8494711,.0888395309448242,419403,3.482148170471191,20189,2.191101551055908,387915,.0322914123535156,561480,41696,196488,.7659902572631836,222382,.0849151611328125,76504,.6108789443969727,150633,.3376350402832031,2781,1.228605270385742,52468,-.022892951965332,39839,452157,1056875,8572684,1.600949287414551,448990,.6818485260009766,657592,.5174407958984375,1140179,291859,1.854544639587402,3438,.8962769508361816,1393693,.8973798751831055,54350,.0671157836914063,4306645,.3236112594604492,84539,2.331737518310547,23707,214807,-.248295783996582,245011,59091,-.497960090637207,267891,1.10224723815918,681931,44906,-.994354248046875,0,49196,.7295360565185547,370112,.4590702056884766,546196,1228919,1787433,.0992679595947266,979977,.8307218551635742,178765,0,1074712,.407684326171875,matched (3),6654861.5,.93041915,622853.56,1380182.8
201611,840890,682,3809,5395889,11,0,0,0,0,0,0,0,0,0,1,0,1078772,-.4562749862670898,6618728,.5402755737304688,69754,-1.011201858520508,723496,424173,.9615640640258789,73895,-1.191679000854492,275351,.3994483947753906,78375,.150578498840332,9187017,.0783481597900391,18632,-3.113951683044434,2875,-1.949085235595703,432482,.1087541580200195,925031,24355,69395,-1.040786743164063,108878,-.7141685485839844,77981,.0191221237182617,76471,-.6779346466064453,2273,-.2017102241516113,26414,-.686309814453125,101803,495533,925801,1655505,-1.644474983215332,383232,-.158360481262207,316344,-.731755256652832,1294103,193546,-.4107561111450195,3988,.1484003067016602,289235,-1.57247257232666,41921,-.2596578598022461,2702598,-.4659461975097656,63105,-.2924127578735352,60736,1284403,1.788309097290039,110141,31817,-.6190776824951172,131020,-.7152309417724609,1312662,102657,.8268213272094727,0,34595,-.3521032333374023,512108,.3247299194335938,142895,1289844,1503601,-.172917366027832,422702,-.8408613204956055,27316,0,1156302,.0731735229492188,matched (3),6034659,.93041915,734600.06,1434083.4
201612,840890,683,3809,6428368,12,0,0,0,0,0,0,0,0,0,0,1,1739012,.4774942398071289,6809813,.0284614562988281,41169,-.5272893905639648,608025,302933,-.3366289138793945,86882,.1619052886962891,188021,-.3814926147460938,103262,.2757644653320313,6669898,-.3201875686645508,15092,-.2107162475585938,6187,.7663974761962891,861625,.6892795562744141,432937,905,133788,.6564416885375977,64274,-.5270729064941406,109986,.3438882827758789,69561,-.0947074890136719,9242,1.402657985687256,6732,-1.367021560668945,554625,393948,708930,1002638,-.5014715194702148,525320,.3153667449951172,457551,.3690586090087891,1202325,149014,-.261474609375,259446,4.175258636474609,307726,.0619697570800781,43589,.0390176773071289,3637746,.2971506118774414,228687,1.287554740905762,90902,195370,-1.883153915405273,158025,107670,1.219070434570313,146100,.1089420318603516,1080959,66630,-.4322385787963867,0,28290,-.2012014389038086,585602,.1341047286987305,578924,1414468,1370799,-.0924692153930664,602873,.3550386428833008,167482,0,890086,-.2616634368896484,matched (3),4969928,.93041915,588052.88,1364831.3
201701,840890,684,3809,7328661,01,0,0,0,0,0,0,0,0,0,0,0,919971,-.6367301940917969,6687028,-.0181951522827148,209833,1.628626823425293,944882,611361,.7021751403808594,251583,1.06322193145752,255242,.3056583404541016,159235,.4331111907958984,8714340,.2673654556274414,53339,1.262503623962402,15828,.9393301010131836,326937,-.9690523147583008,409516,28788,94658,-.3459854125976563,110672,.5434160232543945,55691,-.6805343627929688,79774,.136993408203125,18479,.6928768157958984,12052,.5823583602905273,67664,383916,1776555,9650580,2.264384269714356,486024,-.0777492523193359,780747,.53436279296875,1249884,209957,.3428621292114258,4882,-3.972993850708008,668523,.7758617401123047,114465,.9654645919799805,4570412,.2282390594482422,45078,-1.623960494995117,23403,451792,.8383264541625977,90612,70999,-.4164056777954102,121546,-.1839990615844727,863805,87762,.2754745483398438,0,85822,1.109767913818359,236734,-.9057035446166992,458825,1801851,1360204,-.0077590942382813,661073,.092158317565918,221840,0,1095554,.2076969146728516,matched (3),8520653,.93041915,702908,1418110.6
201702,840890,685,3809,4784902,02,1,0,0,0,0,0,0,0,0,0,0,1699589,.6137990951538086,4304666,-.4404697418212891,6757,-3.435732841491699,468596,302693,-.702967643737793,47865,-1.659387588500977,79143,-1.170955657958984,115883,-.3177995681762695,7950470,-.0917387008666992,32966,-.4811916351318359,3672,-1.461044311523438,285298,-.1362333297729492,336529,22189,67563,-.3372097015380859,66848,-.5041494369506836,36069,-.4343852996826172,41623,-.6505451202392578,5630,-1.188526153564453,6279,-.6520204544067383,27739,515447,1488042,10315134,.0665931701660156,424995,-.1341800689697266,587113,-.2850341796875,787012,197181,-.0627803802490234,3459,-.3445749282836914,790691,.1678361892700195,63494,-.5893239974975586,3204557,-.3550291061401367,34257,-.2745027542114258,19107,318407,-.3498916625976563,82533,87471,.2086420059204102,192730,.4609975814819336,1205304,35830,-.895843505859375,0,20338,-1.439785003662109,449639,.6415081024169922,513295,365561,1211655,-.1156473159790039,436439,-.4152164459228516,12402,0,972114,-.119542121887207,matched (3),5241734.5,.93041915,815376.06,1477090.4
201703,840890,686,3809,12959926,03,0,1,0,0,0,0,0,0,0,0,0,2161137,.2402486801147461,9005004,.7380800247192383,197831,3.376833915710449,414887,593505,.6733264923095703,234119,1.587444305419922,250952,1.15400505065918,120566,.0396156311035156,9532642,.1814908981323242,128476,1.360265731811523,11127,1.108638763427734,495643,.5523214340209961,586653,104412,148726,.7890443801879883,85550,.2466793060302734,94070,.9586057662963867,56130,.2990179061889648,1417,-1.37956714630127,18610,1.086488723754883,185822,626080,2416646,11491198,.1079692840576172,472068,.1050453186035156,1506911,.9426002502441406,1560334,254406,.2548093795776367,12169,1.257911682128906,833397,.0526027679443359,108182,.5328693389892578,4675237,.3777055740356445,76105,.798222541809082,35695,376777,.1683235168457031,156693,89159,.0191135406494141,201846,.0462150573730469,1431678,63086,.5657129287719727,0,68231,1.210408210754395,111009,-1.398833274841309,661903,1487776,1555370,.2497262954711914,619855,.3508377075195313,28615,0,1328946,.3126678466796875,matched (3),13483781,.93041915,780947.44,1458367.9
201704,840890,687,3809,6573211,04,0,0,1,0,0,0,0,0,0,0,0,1809944,-.1773386001586914,3804102,-.8617000579833984,77277,-.9400167465209961,347498,535039,-.1037063598632813,89545,-.9610881805419922,138982,-.590916633605957,74278,-.4843816757202148,8201261,-.1504335403442383,26262,-1.587618827819824,6778,-.4956932067871094,338805,-.3804311752319336,946143,101520,149155,.0028810501098633,61967,-.3224992752075195,22021,-1.452042579650879,51417,-.0877017974853516,6865,1.57789421081543,1453,-2.550068378448486,47348,569823,1782948,6863838,-.5153141021728516,470177,-.0040140151977539,291833,-1.641635894775391,1420975,285911,.1167488098144531,17673,.3731470108032227,705145,-.1671066284179688,63759,-.5287046432495117,2356487,-.6851072311401367,142132,.6246423721313477,60055,397044,.052393913269043,124745,124273,.3320598602294922,152469,-.2805442810058594,1157629,31401,-.6976585388183594,0,81654,.1795921325683594,107603,-.031163215637207,463977,844833,1396859,-.107487678527832,497363,-.2201662063598633,4436,0,896641,-.3934860229492188,matched (3),7278092.5,.93041915,631027.13,1383890.6
201705,840890,688,3809,9386406,05,0,0,0,1,0,0,0,0,0,0,0,1223057,-.3919429779052734,9559508,.9214572906494141,5998,-2.555970191955566,234431,315731,-.5274486541748047,12984,-1.931023597717285,271234,.6686372756958008,89384,.1851263046264648,9202428,.1151800155639648,72080,1.009653091430664,12021,.5729732513427734,612289,.5917797088623047,686331,180883,92287,-.4800834655761719,302453,1.585324287414551,76980,1.251548767089844,65581,.2433176040649414,9267,.3000240325927734,15828,2.388149738311768,74653,635757,1970349,7991881,.1521596908569336,340955,-.3213586807250977,571250,.6716451644897461,1452389,238695,-.1804933547973633,39547,.8054513931274414,403125,-.5591573715209961,70193,.0961389541625977,3324234,.3440666198730469,202563,.3542947769165039,265672,837383,.7462339401245117,190771,212718,.5374870300292969,427863,1.031842231750488,990415,50790,.4808597564697266,44225,20956,-1.360066413879395,305723,1.044231414794922,590761,1806358,1570659,.1172695159912109,613118,.2092380523681641,217065,0,1224569,.3116893768310547,matched (3),8241211,.93041915,586163.19,1364018.1
201706,840890,689,3809,9387574,06,0,0,0,0,1,0,0,0,0,0,0,1749779,.3581361770629883,7185873,-.2854204177856445,22205,1.308891296386719,1261386,739221,.8507061004638672,379678,3.375606536865234,214646,-.2339916229248047,105671,.167388916015625,8984482,-.0239696502685547,238320,1.19583797454834,17438,.3719968795776367,679278,.103825569152832,546508,226867,75115,-.2058830261230469,109478,-1.016202926635742,34877,-.791717529296875,18810,-1.248897552490234,9684,.0440149307250977,29804,.6328620910644531,96563,524673,2126959,9700601,.193760871887207,428488,.2285118103027344,1850276,1.175263404846191,1453002,297667,.2207889556884766,3351,-2.468231201171875,1233986,1.118758201599121,33861,-.7289848327636719,3468754,.0425567626953125,508121,.9196681976318359,49296,810083,-.0331449508666992,213026,24290,-2.169902801513672,170680,-.9190130233764648,1433141,71533,.3424596786499023,0,54668,.9588537216186523,500577,.4930820465087891,364306,1338159,1529687,-.0264320373535156,507537,-.1889877319335938,23,0,1967953,.4744043350219727,matched (3),9109063,.93041915,676334.69,1405128.6
201707,840890,690,3809,11032415,07,0,0,0,0,0,1,0,0,0,0,0,1316520,-.2844972610473633,8788166,.201289176940918,24348,.092132568359375,1908524,453149,-.4893760681152344,3767,-4.613044738769531,259407,.1894073486328125,68507,-.4333944320678711,9232773,.0272598266601563,6002,-3.681521415710449,16794,-.0376300811767578,635608,-.0664482116699219,693931,120958,17885,-1.435057640075684,292936,.9842309951782227,57991,.5084600448608398,44493,.8609428405761719,3574,-.9967899322509766,9724,-1.12004566192627,109703,570253,1391288,6973548,-.3300628662109375,317952,-.2983617782592773,538404,-1.234480857849121,1573330,194099,-.427607536315918,10543,1.14620304107666,484525,-.9348354339599609,55515,.494389533996582,2459766,-.3437290191650391,106210,-1.565300941467285,21562,176318,-1.524847030639648,140186,185749,2.034331321716309,38555,-1.487704277038574,1528004,128878,.5887069702148438,0,40874,-.2907838821411133,386673,-.2581825256347656,473146,1413998,1404341,-.0854949951171875,516507,.0175189971923828,13029,0,2069561,.0503425598144531,matched (3),8911149,.93041915,688081.81,1410820.5
201708,840890,691,3809,13852412,08,0,0,0,0,0,0,1,0,0,0,0,2651497,.7001323699951172,7322737,-.1824216842651367,168565,1.934871673583984,2822569,690354,.4209833145141602,157414,3.732600212097168,107137,-.8842897415161133,84620,.2112350463867188,9395808,.0175056457519531,227631,3.63563346862793,9055,-.6177043914794922,205983,-1.126788139343262,283151,276273,172045,2.2637939453125,385504,.27459716796875,124506,.7640657424926758,75437,.5279664993286133,11496,1.168313980102539,75671,2.051797866821289,81968,546107,1442146,7239660,.037449836730957,306959,-.035186767578125,965708,.5842523574829102,1640988,159936,-.1935949325561523,8209,-.2502307891845703,3408556,1.950875282287598,75552,.3081674575805664,3073871,.2228708267211914,4751558,3.800809860229492,224844,638933,1.287509918212891,287922,65491,-1.042483329772949,193693,1.614188194274902,1224536,159133,.2108736038208008,0,53905,.276728630065918,612263,.4595823287963867,560910,1662330,1698005,.1898860931396484,556644,.0748367309570313,9333,0,2267094,.0911626815795898,matched (3),13808972,.93041915,1199869.6,1719489.8
201709,840890,692,3809,6410871,09,0,0,0,0,0,0,0,1,0,0,0,1407291,-.633458137512207,7467041,.0195150375366211,12144,-2.630486488342285,2208945,268547,-.944178581237793,7169,-3.089113235473633,101053,-.0584630966186523,94891,.114558219909668,7920993,-.1707477569580078,46489,-1.588510513305664,7652,-.1683502197265625,196888,-.0451583862304688,391614,87943,107385,-.4713354110717773,212585,-.5952091217041016,281608,.816162109375,105492,.3353366851806641,1068,-2.376211166381836,31118,-.8886079788208008,26062,591645,706037,8140252,.1172466278076172,541904,.5683755874633789,954633,-.0115346908569336,1639077,381310,.8688392639160156,10082,.2055206298828125,516072,-1.887798309326172,39761,-.6419343948364258,2901070,-.0578575134277344,155414,-3.420135498046875,112586,778918,.1981067657470703,110347,35634,-.6086130142211914,102015,-.6411542892456055,1225761,32928,-1.575416564941406,0,27293,-.6805925369262695,286179,-.7605438232421875,421188,1992398,1661649,-.0216436386108398,554360,-.0041112899780273,35,0,1893388,-.1801309585571289,matched (3),8400495,.93041915,664930,1399674.9
201710,840890,693,3809,9973132,10,0,0,0,0,0,0,0,0,1,0,0,2302520,.4923381805419922,10690486,.3588542938232422,7097,-.5371627807617188,2233532,603998,.8105449676513672,315979,3.785909652709961,201342,.6893596649169922,117423,.2130537033081055,10352820,.2677421569824219,42674,-.0856256484985352,17973,.8539037704467773,722035,1.2994384765625,343224,51275,203742,.6404333114624023,166761,-.2427806854248047,151680,-.6187429428100586,146101,.3256635665893555,14825,2.630527496337891,4524,-1.928390502929688,27135,667249,1516309,9702651,.1755781173706055,449747,-.1864042282104492,764569,-.2220144271850586,1963678,350872,-.08319091796875,9315,-.0791254043579102,787337,.4224100112915039,28673,-.3269309997558594,3311997,.1324710845947266,522222,1.211999893188477,22292,508443,-.4265527725219727,186522,120107,1.215083122253418,555497,1.694743156433106,699763,38409,.1539688110351563,0,45253,.5056381225585938,329781,.1418113708496094,515106,2218801,1769662,.0629777908325195,711162,.2490854263305664,1000426,0,1412172,-.293238639831543,matched (3),9714515,.93041915,677499.81,1405689.9
201711,840890,694,3809,10499777,11,0,0,0,0,0,0,0,0,0,1,0,432544,-1.672076225280762,4873127,-.7856178283691406,224727,3.45521354675293,763424,535603,-.1201772689819336,387338,.2036218643188477,233264,.1471662521362305,146600,.2219247817993164,9445799,-.0916881561279297,49225,.1428117752075195,25473,.3487482070922852,347423,-.7315311431884766,510255,81275,229925,.1208992004394531,98556,-.5259361267089844,39421,-1.347474098205566,119724,-.1991090774536133,16339,.0972394943237305,23957,1.666864395141602,109194,818822,1815949,9325988,-.0395946502685547,457643,.0174045562744141,1475327,.657322883605957,2015290,229301,-.4253864288330078,10135,.0843687057495117,462057,-.5329675674438477,34904,.1966457366943359,4441421,.2934236526489258,166928,-1.140529632568359,45715,500553,-.0156402587890625,243864,53885,-.8015308380126953,65904,-2.131664276123047,1079158,112446,1.074180603027344,0,118913,.9661235809326172,369281,.113128662109375,558029,2509222,1893948,.0678749084472656,535098,-.284449577331543,671514,0,2172109,.4305696487426758,matched (3),9955765,.93041915,752823.38,1443503
