period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1177c705,growth1177c705,Y1185c616,growth1185c616,Y1197c586,growth1197c586,Y1380c376,Y1490c352,growth1490c352,Y1850c191,growth1850c191,Y1907c442,Y1974c68,growth1974c68,Y2051c376,Y2148c208,growth2148c208,Y2311c246,Y236c705,Y2408c251,growth2408c251,Y246c352,growth246c352,Y2481c124,growth2481c124,Y248c352,growth248c352,Y2567c152,growth2567c152,Y2724c381,Y2818c152,Y2879c484,growth2879c484,Y2923c752,growth2923c752,Y3208c376,Y3317c807,growth3317c807,Y3363c642,Y3453c352,growth3453c352,Y3547c757,growth3547c757,Y356c440,growth356c440,Y3614c246,growth3614c246,Y3713c554,Y3903c152,growth3903c152,Y4007c376,Y4025c757,growth4025c757,Y4142c642,Y4192c376,Y4268c191,growth4268c191,Y4271c68,growth4271c68,Y4272c376,Y4306c484,growth4306c484,Y4354c376,Y4442c554,Y4563c616,growth4563c616,Y4563c757,growth4563c757,Y465c826,growth465c826,Y4717c792,growth4717c792,Y4743c372,growth4743c372,Y4788c376,Y4833c600,growth4833c600,Y4989c246,growth4989c246,Y5016c222,growth5016c222,Y688c251,growth688c251,_merge,x,r2,s,sf
201601,300390,672,1376,2344777,01,0,0,0,0,0,0,0,0,0,0,0,6019,.050079345703125,14776,-1.267980575561523,156174,.6113595962524414,484000,32035,.232670783996582,138037,-.4564323425292969,53442,136418,-.4825658798217773,2296000,649000,-.5477180480957031,20139,48198,4885626,.1785917282104492,50531,.3995847702026367,684664,.056610107421875,86232,.2605009078979492,944,-4.458378791809082,571182,2696,111835,-.2415313720703125,341722,-.2414407730102539,1965000,52914,-.6228704452514648,70004,33012,-1.031482696533203,542727,.207026481628418,59493,-.1410036087036133,39843,.0220003128051758,91877,220246,-1.159737586975098,1010000,695,-6.552740097045898,203571,31857000,402612,-.5826311111450195,209275,-.327850341796875,800000,61617008,-.0889739990234375,2253000,4746144,2771897,.1086349487304688,3974876,-.1609125137329102,831413,.7760505676269531,60921,-.3415546417236328,131887,1.649994850158691,1001000,98383,-1.718806266784668,526707,-.421290397644043,58937,-.7231321334838867,507983,-.1053218841552734,matched (3),2621767,.77614522,443000.88,1077891
201602,300390,673,1376,5377587,02,1,0,0,0,0,0,0,0,0,0,0,111806,2.921843528747559,69197,1.543952941894531,437532,1.030179023742676,998000,48882,.4225807189941406,179146,.2606801986694336,0,200052,.3828535079956055,1582000,908356,.3362035751342773,28271,102903,5252151,.0723400115966797,69226,.3147897720336914,721148,.0519161224365234,103563,.1831388473510742,37446,3.68052864074707,1125152,2187,133328,.1757879257202148,503545,.3876752853393555,1877000,104745,.682861328125,248639,66103,.6943426132202148,629759,.1487302780151367,40714,-.3792867660522461,12198,-1.183674812316895,138586,134102,-.4961442947387695,1221000,35390,3.930273056030273,875726,30041000,1192773,1.086063385009766,380300,.5973110198974609,871000,74304560,.1872329711914063,3293000,5628847,3038518,.0918378829956055,5042371,.2378826141357422,645922,-.2524480819702148,122657,.6998138427734375,75486,-.5579977035522461,2210000,444214,1.507438659667969,743325,.3444890975952148,37988,-.4391984939575195,619185,.1979560852050781,matched (3),4455376.5,.77614522,513396.75,1108681.9
201603,300390,674,1376,3271455,03,0,1,0,0,0,0,0,0,0,0,0,11366,-2.286138534545898,63569,-.0848312377929688,237039,-.6129245758056641,271000,41159,-.171966552734375,231760,.2575006484985352,0,221183,.1004133224487305,2111000,602018,-.4113492965698242,87733,150837,4766257,-.0970754623413086,106516,.4309186935424805,486945,-.3926935195922852,110858,.0680694580078125,3123,-2.484105110168457,447766,52299,133672,.0025768280029297,497908,-.0112571716308594,1578000,130517,.2199745178222656,134199,119431,.5915250778198242,647928,.0284423828125,65756,.4793787002563477,24673,.704437255859375,118532,315090,.8542575836181641,1647000,809,-3.778386116027832,435198,32567000,537596,-.7969293594360352,268147,-.3494253158569336,1106000,69430632,-.0678424835205078,3461000,5108868,2873631,-.0557937622070313,4164237,-.1913433074951172,495272,-.2655715942382813,47774,-.9429101943969727,98622,.2673463821411133,1569000,110636,-1.390060424804688,736513,-.0092067718505859,33918,-.1133251190185547,567938,-.0863924026489258,matched (3),3146323.5,.77614522,403991.53,1062454
201604,300390,675,1376,3363998,04,0,0,1,0,0,0,0,0,0,0,0,27168,.8714132308959961,23559,-.9926176071166992,290650,.2038946151733398,1114000,33927,-.1932315826416016,155300,-.4003438949584961,56999,229876,.0385494232177734,966000,965430,.4722862243652344,57900,152181,5144035,.0762758255004883,85562,-.2190542221069336,553647,.1283760070800781,131504,.1707878112792969,9600,1.122968673706055,567669,75531,312525,.8492956161499023,387388,-.2509889602661133,1691000,146965,.1186914443969727,177467,6077,-2.978228569030762,492291,-.2747097015380859,66033,.0042037963867188,50049,.7072935104370117,123065,449433,.355128288269043,458000,6066,2.014656066894531,648341,29032000,586201,.0865554809570313,280119,.0436792373657227,759000,70104976,.0096645355224609,2525000,5294391,2975257,.0347537994384766,5420878,.2637252807617188,779932,.4540996551513672,120183,.9225339889526367,83559,-.165740966796875,2068000,130705,.1666965484619141,630259,-.1557960510253906,27437,-.2120532989501953,558619,-.0165443420410156,matched (3),3543058.5,.77614522,441900.56,1077439.3
201605,300390,676,1376,3633370,05,0,0,0,1,0,0,0,0,0,0,0,29590,.0853967666625977,45526,.6587753295898438,160187,-.5957775115966797,654000,53443,.4544038772583008,327790,.7470149993896484,69056,254164,.1004400253295898,2386000,859568,-.1161432266235352,52680,148479,5357101,.0405855178833008,92765,.0808277130126953,641117,.1466846466064453,169744,.255253791809082,28126,1.074931144714356,624411,96423,100374,-1.135781288146973,503726,.2626056671142578,2065000,141078,-.0408821105957031,279212,160693,3.274985313415527,719599,.3796243667602539,55979,-.1651782989501953,379060,2.024691581726074,154568,517474,.1409721374511719,985000,167535,3.318492889404297,868606,30755000,919697,.4503812789916992,337668,.1868486404418945,1151000,71630392,.0215263366699219,2867000,5251804,3252984,.0892419815063477,5007897,-.0792417526245117,562392,-.3270082473754883,158934,.2794733047485352,95645,.1350908279418945,1785000,383055,1.075236320495606,687319,.0866680145263672,26906,-.0195426940917969,519623,-.0723638534545898,matched (3),4690603.5,.77614522,366789.78,1048872.8
201606,300390,677,1376,3192263,06,0,0,0,0,1,0,0,0,0,0,0,19325,-.4260368347167969,62302,.3137102127075195,633867,1.375496864318848,230000,44341,-.1867055892944336,124124,-.9710922241210938,65434,186724,-.3083477020263672,1600000,628566,-.3129892349243164,19379,128662,4819144,-.1058263778686523,63803,-.3742685317993164,595949,-.0730562210083008,108123,-.4510221481323242,3098,-2.205937385559082,430401,17839,121824,.1936740875244141,360738,-.3338804244995117,1853000,97180,-.3727474212646484,255404,30120,-1.674306869506836,547514,-.2733058929443359,65788,.1614608764648438,75783,-1.609820365905762,138028,461276,-.1149625778198242,1025000,54953,-1.114714622497559,600055,27237000,760651,-.1898689270019531,592180,.5617475509643555,915000,65928720,-.0829448699951172,3066000,4291210,3222523,-.0094079971313477,5813186,.1491127014160156,1056093,.6301326751708984,36496,-1.471285820007324,88209,-.0809345245361328,1769000,262297,-.3787012100219727,592148,-.1490421295166016,20464,-.2736825942993164,446010,-.1527624130249023,matched (3),2664146,.77614522,593066.31,1147748.6
201607,300390,678,1376,4199561,07,0,0,0,0,0,1,0,0,0,0,0,38432,.6874904632568359,101070,.4838190078735352,337718,-.6296281814575195,547000,48413,.0878582000732422,311804,.9210939407348633,33921,141234,-.2792139053344727,2271000,806197,.2488870620727539,69285,152398,4730948,-.0184707641601563,58751,-.0824918746948242,591706,-.007145881652832,123325,.1315536499023438,1381,-.8079490661621094,887985,111965,161469,.2817354202270508,541012,.4052896499633789,2641000,146696,.4117975234985352,180104,22015,-.3134651184082031,819727,.4035835266113281,114575,.5547924041748047,24049,-1.147780418395996,192380,291376,-.4593820571899414,1330000,371766,1.911787033081055,797090,32038000,548242,-.327458381652832,984601,.5084257125854492,1078000,66913968,.0148334503173828,2999000,3125566,3304569,.025141716003418,6856897,.165125846862793,330591,-1.161449432373047,55418,.4177017211914063,36193,-.890843391418457,1793000,357097,.3085298538208008,597650,.0092487335205078,21571,.0526828765869141,446961,.0021295547485352,matched (3),3413402.5,.77614522,506592.38,1105547.4
201608,300390,679,1376,2627460,08,0,0,0,0,0,0,1,0,0,0,0,12120,-1.154032707214356,3455,-3.375990867614746,575718,.5334072113037109,709000,39584,-.2013425827026367,292025,-.0655355453491211,23055,191835,.3062171936035156,1480000,650893,-.2139825820922852,24525,114071,3605544,-.2716531753540039,14113,-1.426212310791016,577453,-.0243825912475586,53727,-.830906867980957,7493,1.691161155700684,859612,82502,157017,-.027958869934082,440942,-.2045278549194336,2201000,88981,-.4999399185180664,118601,78174,1.267212867736816,342627,-.8723287582397461,78716,-.3753833770751953,81293,1.217966079711914,171174,373911,.2494029998779297,854000,24748,-2.70952033996582,703531,25958000,370816,-.3910102844238281,289723,-1.223311424255371,1223000,79218352,.1688003540039063,3462000,1547748,2917332,-.1246366500854492,6575724,-.0418701171875,543490,.4971294403076172,17351,-1.1612548828125,89801,.9087305068969727,1686000,359259,.0060358047485352,858121,.3617401123046875,25890,.1825075149536133,412433,-.0803976058959961,matched (3),3870655,.77614522,538443,1120500
201609,300390,680,1376,3682260,09,0,0,0,0,0,0,0,1,0,0,0,14043,.1472663879394531,83755,3.188074111938477,165263,-1.248080253601074,300000,70475,.5768327713012695,353720,.1916666030883789,55268,268624,.3366775512695313,2374000,640384,-.0162773132324219,38239,326615,4277711,.1709451675415039,31260,.7952432632446289,521202,-.1024894714355469,40685,-.2780561447143555,36353,1.579307556152344,820255,88680,324573,.7261562347412109,541168,.2048158645629883,1808000,104951,.1650705337524414,290311,140442,.5858573913574219,697973,.7115373611450195,171728,.7800655364990234,124341,.4249687194824219,160479,463131,.2139921188354492,2356000,35853,.3706827163696289,279362,26162000,442251,.1761713027954102,529727,.6034364700317383,827000,72701488,-.0858478546142578,2857000,3428758,3818981,.2693138122558594,5562463,-.1673440933227539,660983,.1957168579101563,107026,1.819421768188477,103538,.1423425674438477,1854000,661739,.6108274459838867,872312,.0164022445678711,62929,.8881502151489258,474221,.1395998001098633,matched (3),4588131,.77614522,707166.81,1210654.4
201610,300390,681,1376,2448911,10,0,0,0,0,0,0,0,0,1,0,0,54547,1.356939315795898,83406,-.004176139831543,20891,-2.068219184875488,407000,51361,-.3163785934448242,72824,-1.580460548400879,47016,300209,.1111660003662109,1715000,961928,.4068717956542969,27338,140940,3992130,-.0690927505493164,63388,.706934928894043,733992,.3423604965209961,83752,.7220001220703125,540668,2.699528694152832,572137,33813,113262,-1.052806854248047,329912,-.494903564453125,1336000,161316,.4298715591430664,232934,38526,-1.293460845947266,484829,-.3643836975097656,57530,-1.093605041503906,80133,-.4393405914306641,124666,248747,-.6215734481811523,614000,69874,.6672658920288086,207520,32485000,369494,-.1797428131103516,379133,-.3344745635986328,779000,80258232,.0988883972167969,2554000,3524824,3332414,-.1362857818603516,4828352,-.141535758972168,529262,-.2222442626953125,25990,-1.415359497070313,57948,-.5803928375244141,1587000,349843,-.6373863220214844,646840,-.2990484237670898,127405,.7053632736206055,367623,-.2546148300170898,matched (3),2399201.8,.77614522,515839.09,1109815
201611,300390,682,1376,2546118,11,0,0,0,0,0,0,0,0,0,1,0,37603,-.3719797134399414,2481,-3.515058040618897,464466,3.101570129394531,518000,91235,.574559211730957,171425,.8561000823974609,88013,181581,-.502777099609375,2648000,800695,-.1834602355957031,35098,184139,4440997,.1065540313720703,76926,.1935691833496094,653437,-.1162519454956055,99039,.1676540374755859,545181,.0083122253417969,890291,120418,126792,.1128444671630859,658592,.6912784576416016,1420000,201237,.2211179733276367,258027,105738,1.009631156921387,504608,.0399856567382813,85331,.394230842590332,30184,-.9763755798339844,127699,127606,-.6674890518188477,1456000,64618,-.0782003402709961,1191703,29211000,392478,.0603456497192383,405764,.0678844451904297,1088000,66141152,-.1934585571289063,3092000,3752676,3952163,.1705656051635742,7608651,.4547805786132813,1366751,.9487075805664063,76659,1.081655502319336,62214,.0710344314575195,2623000,443180,.2364912033081055,841484,.2630681991577148,137351,.0751686096191406,492906,.2932605743408203,matched (3),1575673.4,.77614522,515076.75,1109460.8
201612,300390,683,1376,2390172,12,0,0,0,0,0,0,0,0,0,0,1,28158,-.2892522811889648,36870,2.698736667633057,399151,-.1515493392944336,463000,57873,-.4551877975463867,164253,-.0427379608154297,87709,301754,.5079107284545898,1607000,751966,-.0627889633178711,6248,219808,3934314,-.1211423873901367,56015,-.3172245025634766,459128,-.3529167175292969,93062,-.0622482299804688,112597,-1.577301979064941,1163276,13055,114429,-.1025934219360352,324093,-.7090740203857422,1614000,198251,-.014948844909668,121087,30845,-1.231989860534668,292556,-.5451259613037109,34515,-.9051437377929688,33112,.0925836563110352,121495,249954,.6723299026489258,893000,45345,-.3541927337646484,623190,33208000,477152,.1953544616699219,287363,-.3450250625610352,969000,74123440,.1139411926269531,2269000,1587217,2191272,-.5897808074951172,4444760,-.5375595092773438,520872,-.9646873474121094,5664,-2.605237007141113,61837,-.0060787200927734,1568000,454289,.0247583389282227,718423,-.1581087112426758,90032,-.4223737716674805,429284,-.1381998062133789,matched (3),1478999.6,.77614522,544134.13,1123245.9
201701,300390,684,1376,2776991,01,0,0,0,0,0,0,0,0,0,0,0,156400,1.714585304260254,41875,.1272907257080078,572187,.3601264953613281,963000,102520,.5718069076538086,113760,-.3673162460327148,62178,201702,-.4028215408325195,2164000,1259533,.5158052444458008,40664,70933,4985748,.236846923828125,84546,.4116764068603516,506135,.0974740982055664,140676,.4131937026977539,463608,1.415224075317383,1554606,45735,170324,.3977479934692383,477152,.3868045806884766,3023000,54976,-1.282637596130371,142148,13098,-.8565149307250977,497556,.5310516357421875,45547,.2773513793945313,25857,-.247314453125,85176,355524,.3523159027099609,1796000,89293,.6776227951049805,450976,33299000,392342,-.1957006454467773,172785,-.5086984634399414,1486000,79403064,.0688056945800781,3378000,1618349,3492923,.4662570953369141,4943449,.1063375473022461,1325403,.9339675903320313,54514,2.264327049255371,77147,.2212104797363281,1626000,775685,.5350122451782227,568334,-.234349250793457,87277,-.0310783386230469,617066,.3628568649291992,matched (3),4897901,.77614522,524033.56,1113647.4
201702,300390,685,1376,1652369,02,1,0,0,0,0,0,0,0,0,0,0,139838,-.1119318008422852,29516,-.349757194519043,714472,.2220783233642578,652000,38419,-.9815053939819336,142422,.2247028350830078,42401,212711,.0531435012817383,1763000,945995,-.2862586975097656,3916,111748,4779723,-.042201042175293,73428,-.1409902572631836,572771,.123682975769043,118629,-.1704587936401367,119656,-1.354418754577637,1307073,127410,212816,.2227249145507813,451207,-.055908203125,1614000,85231,.4384689331054688,361875,10452,-.2256660461425781,476303,-.0436534881591797,20458,-.8003711700439453,22534,-.1375560760498047,127174,203354,-.5586442947387695,636000,13861,-1.86284351348877,294036,28595000,361444,-.0820274353027344,303192,.5623188018798828,835000,66322348,-.1800098419189453,2815000,1306218,5494177,.4529495239257813,4504864,-.0929059982299805,347510,-1.338678359985352,3000,-2.899845123291016,83949,.0844974517822266,1517000,417709,-.6189613342285156,670532,.1653623580932617,31052,-1.033424377441406,315810,-.669835090637207,matched (3),1717639.9,.77614522,488166.25,1097226.3
201703,300390,686,1376,2956134,03,0,1,0,0,0,0,0,0,0,0,0,186872,.2899389266967773,55348,.6287088394165039,1044627,.3798713684082031,760000,83124,.7717809677124023,185217,.2627334594726563,60709,348404,.4934282302856445,1578000,1410827,.3996944427490234,0,180024,5272304,.0980844497680664,68385,-.0711517333984375,656709,.1367549896240234,107371,-.0997104644775391,42350,-1.038652420043945,1537782,345522,135932,-.448272705078125,432064,-.0433530807495117,1863000,120877,.3494081497192383,242626,33226,1.156538963317871,469309,-.0147933959960938,33397,.4900922775268555,121182,1.682268142700195,114965,345865,.5311002731323242,1292000,33298,.8764181137084961,337095,35541000,660022,.6021661758422852,328675,.0807027816772461,1078000,74495544,.1162109375,3106000,1583170,3857103,-.3537721633911133,5779153,.2490997314453125,839743,.8823022842407227,96309,3.468949317932129,110275,.2727670669555664,1748000,677458,.4835624694824219,815295,.1954784393310547,20752,-.403019905090332,754787,.8712949752807617,matched (3),3257453.8,.77614522,437697.34,1075722.1
201704,300390,687,1376,1924230,04,0,0,1,0,0,0,0,0,0,0,0,77072,-.8856830596923828,25951,-.7574310302734375,682480,-.4256820678710938,158000,38875,-.7599821090698242,116352,-.4649076461791992,54047,143875,-.8844175338745117,585000,932703,-.4138450622558594,24929,111303,5062460,-.0406150817871094,88276,.255314826965332,643683,-.0200347900390625,142854,.2855329513549805,28531,-.3949775695800781,429145,79781,123240,-.0980215072631836,200037,-.7700710296630859,1410000,108422,-.1087427139282227,18700,65276,.6752920150756836,422359,-.1054048538208008,5618,-1.782490730285645,6773,-2.884348869323731,107589,664868,.6535396575927734,966000,18446,-.5906496047973633,2866947,31685000,654864,-.0078449249267578,614473,.6256952285766602,949000,68608704,-.0823192596435547,3072000,1274920,2990228,-.2545671463012695,4834255,-.1785306930541992,275769,-1.113532066345215,69255,-.3297662734985352,125919,.1326618194580078,1763000,233061,-1.067047119140625,498646,-.4916534423828125,16533,-.2272844314575195,598702,-.2316722869873047,matched (3),3250862.5,.77614522,438325.94,1075978.1
201705,300390,688,1376,5509925,05,0,0,0,1,0,0,0,0,0,0,0,25663,-1.099690437316895,82275,1.153857231140137,858161,.2290582656860352,476000,111267,1.051581382751465,211536,.5977754592895508,66132,388795,.9941072463989258,1668000,1181425,.2363901138305664,21526,127373,6434550,.2398300170898438,106818,.1906576156616211,814983,.2359609603881836,161564,.1230783462524414,85971,1.103018760681152,767465,76792,104171,-.1680994033813477,700756,1.253657341003418,1701000,140282,.2576236724853516,219036,94872,.3739042282104492,579818,.3168582916259766,42924,2.033455848693848,49633,1.991711616516113,144619,487636,-.3100194931030273,1464000,396750,3.068458557128906,4490215,27569000,935479,.3566303253173828,537579,-.1336889266967773,1083000,77955312,.127716064453125,3633000,1370192,5887012,.677398681640625,5588996,.1450729370117188,1809162,1.88105583190918,53566,-.2568807601928711,133147,.0558147430419922,1830000,569252,.8930225372314453,765258,.4283161163330078,32054,.6620635986328125,593359,-.0089635848999023,matched (3),5654906,.77614522,465728.38,1087429.1
201706,300390,689,1376,3157637,06,0,0,0,0,1,0,0,0,0,0,0,13880,-.6146011352539063,29001,-1.042737007141113,657843,-.2658252716064453,252000,93610,-.172795295715332,454367,.7645101547241211,47401,247138,-.4531059265136719,1016000,2110511,.5802087783813477,9217,88032,5555498,-.1468944549560547,74859,-.3555192947387695,678906,-.1826848983764648,126727,-.2428665161132813,9667,-2.185291290283203,1541726,15818,92553,-.1182527542114258,481129,-.3760242462158203,2040000,156551,.1097269058227539,386214,81364,-.1535959243774414,561687,-.0317697525024414,22423,-.6493444442749023,19952,-.9113264083862305,145967,618975,.2384958267211914,834000,48202,-2.107906341552734,1343778,25283000,616912,-.4163322448730469,421084,-.2442436218261719,1103000,73845160,-.0541648864746094,3326000,1550108,4053923,-.3730630874633789,4589375,-.1970558166503906,537965,-1.212825775146484,32015,-.5147104263305664,59088,-.8124256134033203,1504000,800706,.3411712646484375,679427,-.1189632415771484,26331,-.1966753005981445,484570,-.2025384902954102,matched (3),4264878,.77614522,654011.94,1180394.4
201707,300390,690,1376,4528233,07,0,0,0,0,0,1,0,0,0,0,0,17420,.2271699905395508,83993,1.063403129577637,1210896,.6101493835449219,780000,77333,-.1910171508789063,265601,-.5369100570678711,271516,322588,.2664299011230469,2053000,1063515,-.6853504180908203,16554,49266,5256376,-.0553455352783203,82922,.1022939682006836,681897,.0043964385986328,131657,.0381650924682617,109508,2.427279472351074,1418168,59200,119793,.2579841613769531,742857,.4343681335449219,2946000,103364,-.4151248931884766,402060,96991,.175684928894043,496044,-.1242799758911133,25425,.125645637512207,82019,1.413620948791504,128423,264585,-.8499021530151367,1635000,146439,1.111208915710449,1509401,32982000,469210,-.2736759185791016,314075,-.2932004928588867,1132000,76597744,.0365962982177734,3338000,2112157,4128052,.0181207656860352,5070378,.0996713638305664,618694,.1398172378540039,75144,.8532018661499023,103938,.5647668838500977,1978000,483330,-.5047941207885742,616932,-.0964908599853516,60568,.8330202102661133,556769,.1388893127441406,matched (3),5762987.5,.77614522,472477.22,1090336.6
201708,300390,691,1376,4441403,08,0,0,0,0,0,0,1,0,0,0,0,14937,-.1537771224975586,73528,-.1330671310424805,669023,-.5932979583740234,96000,69137,-.112030029296875,90955,-1.071630477905273,67391,330754,.024998664855957,2498000,925348,-.139164924621582,7084,79970,3336637,-.4544782638549805,19255,-1.460129737854004,620341,-.0946102142333984,92664,-.3512201309204102,4465,-3.199728965759277,954900,88262,259278,.7721357345581055,550221,-.3001832962036133,2635000,93992,-.0950469970703125,344225,58454,-.506378173828125,399481,-.2164983749389648,21283,-.1778240203857422,54997,-.3996715545654297,168598,617077,.8468313217163086,1338000,83467,-.5621576309204102,1445413,35808000,466314,-.0061912536621094,550966,.5620412826538086,1597000,79997720,.0434303283691406,3689000,2595466,3802394,-.0821752548217773,5027386,-.0085153579711914,612863,-.0094699859619141,78357,.0418691635131836,37655,-1.015329360961914,1772000,327816,-.3882474899291992,1144060,.6175804138183594,21787,-1.022453308105469,549613,-.0129365921020508,matched (3),5183131.5,.77614522,532537.81,1117674.3
201709,300390,692,1376,4175251,09,0,0,0,0,0,0,0,1,0,0,0,14500,-.029693603515625,3608,-3.01451301574707,569060,-.1618318557739258,157000,48080,-.3632240295410156,206125,.8181180953979492,94579,263355,-.2278718948364258,2163000,1677719,.5950202941894531,649,112784,5079886,.4203252792358398,37199,.6585111618041992,503854,-.207982063293457,74189,-.2223644256591797,80709,2.894580841064453,968610,30959,241366,-.0715866088867188,539622,-.0194511413574219,1703000,65039,-.3682222366333008,253348,40889,-.3573789596557617,578122,.3696184158325195,69220,1.179381370544434,84741,.4323205947875977,153840,460166,-.2934064865112305,526000,8445,-2.290877342224121,1083558,33089000,418087,-.1091690063476563,440992,-.2226457595825195,1082000,69919992,-.1346454620361328,2665000,2979662,3056071,-.2185001373291016,4195433,-.180903434753418,560957,-.0884971618652344,42581,-.6098670959472656,45492,.1890716552734375,1501000,542191,.5031661987304688,664982,-.5425786972045898,24727,.126582145690918,559645,.0180883407592773,matched (3),4048079,.77614522,610662.44,1156939
201710,300390,693,1376,9229517,10,0,0,0,0,0,0,0,0,1,0,0,65732,1.51143741607666,52531,2.678250312805176,457324,-.2185935974121094,578000,107725,.8067150115966797,189013,-.0866670608520508,88100,431443,.4936323165893555,2040000,1241096,-.3014402389526367,11870,150589,5443342,.0691041946411133,73928,.6868095397949219,629038,.2219047546386719,153686,.7282962799072266,124717,.4351978302001953,1118690,20275,162075,-.3982553482055664,441532,-.2006187438964844,1811000,143475,.791172981262207,505914,64182,.450861930847168,648124,.1142969131469727,39416,-.5631179809570313,12321,-1.928294181823731,168653,597032,.2603826522827148,1321000,223687,3.276673316955566,1192072,40931000,406493,-.0281229019165039,480594,.0859956741333008,1315000,80112520,.1360797882080078,3450000,2808322,4136703,.3027687072753906,4886008,.152379035949707,773302,.3210258483886719,11463,-1.312283515930176,43552,-.0435810089111328,1687000,1012191,.6242542266845703,854522,.2507820129394531,106975,1.464699745178223,641412,.1363697052001953,matched (3),7063022.5,.77614522,609738.25,1156451.5
201711,300390,694,1376,4856497,11,0,0,0,0,0,0,0,0,0,1,0,4685,-2.641220092773438,24839,-.748988151550293,496469,.0821285247802734,332000,114254,.058842658996582,365497,.6594419479370117,322271,404439,-.0646343231201172,2454000,1052134,-.1651744842529297,4403,160341,4952228,-.0945558547973633,69255,-.0652961730957031,703697,.1121559143066406,118686,-.2584304809570313,17521,-1.962647438049316,913724,56594,144928,-.1118221282958984,522171,.1677446365356445,1786000,179824,.2258186340332031,293226,40686,-.4558391571044922,635406,-.0198173522949219,42509,.0755434036254883,16621,.2993612289428711,138117,577242,-.0337085723876953,1225000,14107,-2.763576507568359,732025,39353000,443941,.0881242752075195,270325,-.5753974914550781,1063000,75593456,-.0580615997314453,2790000,1294046,3898397,-.0593338012695313,4496323,-.0831155776977539,1345765,.5540485382080078,1765,-1.870974063873291,29894,-.3762979507446289,1309000,414652,-.8924331665039063,939475,.0947790145874023,175779,.4966316223144531,403487,-.4635276794433594,matched (3),5146105,.77614522,449677.13,1080652
201712,300390,695,1376,3199294,12,0,0,0,0,0,0,0,0,0,0,1,10434,.8007040023803711,15328,-.4827337265014648,242284,-.7174100875854492,141000,42417,-.9908742904663086,122518,-1.093000411987305,105999,424259,.0478429794311523,1372000,1049708,-.0023088455200195,2474,94407,4412217,-.1154603958129883,63899,-.0804920196533203,627116,-.1152162551879883,134672,.1263608932495117,227202,2.56243896484375,1212914,51369,166476,.1386146545410156,266591,-.6722793579101563,2104000,96602,-.6213798522949219,89387,52195,.2491035461425781,401399,-.4593086242675781,35593,-.1775665283203125,405634,3.194784164428711,111593,448464,-.2524328231811523,685000,102560,1.983777046203613,549401,46674000,369771,-.1828069686889648,277570,.0264482498168945,1180000,82846440,.0916194915771484,3132000,1153089,2799443,-.3311452865600586,3243707,-.326542854309082,1227368,-.0920906066894531,4378,.9084410667419434,43525,.3756771087646484,1944000,568205,.3150424957275391,658339,-.3556013107299805,69634,-.9259738922119141,384118,-.0491943359375,matched (3),3350889.8,.77614522,445473.38,1078909.5
201801,300390,696,1376,9141946,01,0,0,0,0,0,0,0,0,0,0,0,402309,3.652151107788086,82586,1.684158325195313,925372,1.340085029602051,384000,149613,1.260501861572266,227436,.6186113357543945,66221,476884,.1169290542602539,3749000,1729399,.4992618560791016,18412,85809,5964973,.3015270233154297,81699,.2457380294799805,635124,.0126886367797852,141914,.0523786544799805,242139,.0636730194091797,1257696,13848,265295,.4659910202026367,368897,.3248014450073242,2109000,117061,.1920957565307617,375831,56903,.0863609313964844,500191,.2200345993041992,36129,.0149469375610352,59049,-1.927083015441895,124306,697719,.4419879913330078,2064000,232629,.8189973831176758,556215,37371000,511245,.3239650726318359,478121,.5437908172607422,1107000,83698400,.0102310180664063,3273000,1319616,5816702,.7313137054443359,5476158,.523686408996582,534456,-.8313779830932617,3237,-.3019447326660156,110038,.927490234375,1225000,630379,.1038389205932617,789371,.1815166473388672,42977,-.4825878143310547,485582,.2343978881835938,matched (3),7756344,.77614522,558217.63,1130135.5
201802,300390,697,1376,2003295,02,1,0,0,0,0,0,0,0,0,0,0,37757,-2.366049766540527,21501,-1.34574031829834,65650,-2.645858764648438,356000,47438,-1.148628234863281,173032,-.2733926773071289,64237,274046,-.5539770126342773,2629000,1527056,-.1244316101074219,4188,59816,5664446,-.0516948699951172,79076,-.0326318740844727,516808,-.2061481475830078,123913,-.1356410980224609,98228,-.9022207260131836,813007,6448,261858,-.0130405426025391,329468,-.1130380630493164,2713000,159962,.3122415542602539,277823,57106,.0035610198974609,558758,.1107263565063477,31050,-.1514968872070313,19376,-1.11433219909668,103522,412545,-.5254716873168945,843000,105065,-.7948665618896484,1812496,36004000,560979,.09283447265625,294611,-.4842081069946289,1045000,77997064,-.0705490112304688,3154000,943211,5156339,-.1205072402954102,5205630,-.0506629943847656,439604,-.1953754425048828,9144,1.038451194763184,62388,-.5674524307250977,2258000,412387,-.4243593215942383,905642,.1374073028564453,44682,.038905143737793,434761,-.1105518341064453,matched (3),2924402.3,.77614522,428118.94,1071860.6
