period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c484,growth1036c484,Y1312c484,growth1312c484,Y1323c484,growth1323c484,Y1384c752,growth1384c752,Y1451c484,growth1451c484,Y1749c554,Y1761c484,growth1761c484,Y1766c208,growth1766c208,Y1851c372,growth1851c372,Y2062c484,growth2062c484,Y2074c705,growth2074c705,Y2120c752,growth2120c752,Y2121c300,growth2121c300,Y2138c484,growth2138c484,Y2146c32,Y2293c300,growth2293c300,Y2443c752,growth2443c752,Y2540c484,growth2540c484,Y2732c251,growth2732c251,Y2883c208,growth2883c208,Y3120c208,growth3120c208,Y3227c124,growth3227c124,Y3275c484,growth3275c484,Y3534c705,growth3534c705,Y3603c208,growth3603c208,Y3703c233,Y3916c191,growth3916c191,Y3949c484,growth3949c484,Y3974c352,growth3974c352,Y3974c484,growth3974c484,Y408c191,growth408c191,Y4291c484,growth4291c484,Y4415c484,growth4415c484,Y4452c752,growth4452c752,Y4456c246,growth4456c246,Y4480c705,growth4480c705,Y4606c68,growth4606c68,Y4645c484,growth4645c484,Y4681c372,growth4681c372,Y4682c222,growth4682c222,Y4753c222,growth4753c222,Y4758c222,growth4758c222,Y4761c428,growth4761c428,Y4989c152,growth4989c152,Y5003c616,growth5003c616,Y630c233,Y644c826,growth644c826,Y647c600,growth647c600,Y699c705,growth699c705,Y946c203,_merge,x,r2,s,sf
201405,300490,652,1384,30529820,05,0,0,0,1,0,0,0,0,0,0,0,2630080,.0555658340454102,2038440,.4004421234130859,1315890,-.1839132308959961,211541600,-.0560035705566406,8310153,-.0752191543579102,191352,12842553,-.0284404754638672,4260726,-.2827463150024414,1974420,.1085996627807617,2500452,.4524135589599609,61453,2.213035583496094,1456792,-.1647396087646484,1681476,.261235237121582,18132348,.0776767730712891,107139,325424,.45245361328125,669851,-.0268983840942383,1539243,.0961666107177734,3316691,.0646438598632813,8122744,.1457204818725586,1051299,.1555356979370117,4588148,-.3137054443359375,84990352,.1924648284912109,370397,-.8453006744384766,557029,.3701925277709961,743234,119158,-1.870956420898438,22249072,-.0790920257568359,329578,.2144298553466797,20812380,.0210666656494141,99739,-.2666988372802734,25662096,.0161952972412109,11864674,.1184177398681641,612218,.129603385925293,405932,-.1045408248901367,2104132,-.1726131439208984,516609,.1230363845825195,28981868,.2717647552490234,627151,-.173121452331543,258757,-.3158531188964844,382276,.5327882766723633,642656,1.215033531188965,28449,-.6277675628662109,1746060,-.5297250747680664,1483120,.0673532485961914,231495,9082898,.0485420227050781,698041,.1033897399902344,385090,-.2811250686645508,20439,matched (3),25935200,.92451733,2596062.3,4582338
201406,300490,653,1384,7133158,06,0,0,0,0,1,0,0,0,0,0,0,2429442,-.0793533325195313,1413063,-.3664255142211914,1399398,.0615291595458984,206679440,-.0232524871826172,8051960,-.0315618515014648,86056,11703262,-.0928974151611328,5475134,.2507772445678711,1538307,-.2495927810668945,1384620,-.5910463333129883,1761,-3.552390575408936,1406282,-.0352878570556641,1417477,-.1707935333251953,17635508,-.0277824401855469,322441,103060,-1.14981746673584,714504,.0645332336425781,1218471,-.2336940765380859,3829267,.1437063217163086,5643818,-.3641071319580078,1091955,.0379438400268555,1951481,-.8548879623413086,84495120,-.0058441162109375,333877,-.1038026809692383,403371,-.3227605819702148,444705,64727,-.6102724075317383,20060750,-.1035346984863281,364508,.1007356643676758,19727144,-.0535526275634766,85053,-.1592826843261719,25725328,.0024604797363281,15321704,.2557048797607422,516105,-.1707782745361328,327883,-.2135295867919922,1958533,-.0717077255249023,499650,-.0333786010742188,27115452,-.0665664672851563,406325,-.4340343475341797,421221,.4872674942016602,291358,-.2715902328491211,108318,-1.780537605285645,35668,.2261409759521484,1191788,-.3819074630737305,1045807,-.3493595123291016,147578,8831720,-.0280437469482422,461096,-.4146709442138672,435792,.123687744140625,72604,matched (3),9859073,.92451733,2269793.3,4405706
201407,300490,654,1384,9857473,07,0,0,0,0,0,1,0,0,0,0,0,2840633,.1563653945922852,1358740,-.0392017364501953,1379666,-.0142011642456055,213845568,.0340862274169922,9339597,.1483478546142578,142924,12200289,.0415935516357422,6231296,.1293678283691406,2118484,.3200187683105469,1974105,.3546895980834961,63846,3.590591907501221,1974201,.3392143249511719,1817567,.2486209869384766,20907824,.1702098846435547,188179,328279,1.158552169799805,606059,-.1646108627319336,1562544,.24871826171875,3945554,.0299158096313477,7638233,.3026056289672852,1086773,-.0047569274902344,3459689,.5725898742675781,87981864,.040435791015625,338460,.0136337280273438,449882,.1091289520263672,552059,105445,.488011360168457,13298141,-.4111404418945313,338512,-.0739889144897461,22586676,.1353645324707031,119832,.3428163528442383,25801056,.0029392242431641,14521757,-.0536212921142578,554589,.0719175338745117,499243,.4204368591308594,2284705,.1540412902832031,501202,.0031013488769531,30713948,.1246128082275391,442670,.0856714248657227,239791,-.563389778137207,221321,-.2749385833740234,124890,.1423616409301758,57813,.4829597473144531,2178166,.6030292510986328,1137838,.0843410491943359,275394,9886477,.1128177642822266,658286,.3560333251953125,585963,.2960910797119141,73541,matched (3),10561028,.92451733,2002147.8,4273977
201408,300490,655,1384,7131667,08,0,0,0,0,0,0,1,0,0,0,0,2356274,-.1869449615478516,1020982,-.2857933044433594,1311770,-.0504636764526367,197848000,-.0777549743652344,8717176,-.0689678192138672,180049,10869286,-.1155185699462891,4994689,-.2212095260620117,1351149,-.4497461318969727,1636272,-.1876945495605469,1933,-3.497400760650635,2631494,.2873878479003906,1208251,-.4083251953125,17036848,-.2047462463378906,51197,59100,-1.714632987976074,511603,-.1694278717041016,1303392,-.1813449859619141,3530346,-.1111936569213867,6623630,-.1425228118896484,1254730,.143707275390625,2766799,-.2234878540039063,78181808,-.1180934906005859,347998,.0277900695800781,412724,-.0862064361572266,601615,90806,-.1494636535644531,21247152,.468597412109375,227829,-.3959646224975586,20608058,-.0916786193847656,91221,-.2728052139282227,24282846,-.0606441497802734,13292473,-.0884513854980469,611894,.0983314514160156,312625,-.4680891036987305,1761843,-.2598762512207031,525563,.0474605560302734,26252972,-.1569366455078125,553278,.2230358123779297,194147,-.2111520767211914,435720,.6773862838745117,45685,-1.00566291809082,35719,-.4815301895141602,1036715,-.742426872253418,848122,-.2938604354858398,137461,7213960,-.3151493072509766,368914,-.5790767669677734,429394,-.3108816146850586,94587,matched (3),13150359,.92451733,2177041.8,4358646
201409,300490,656,1384,20355208,09,0,0,0,0,0,0,0,1,0,0,0,3459129,.3839349746704102,1465886,.3616952896118164,1520584,.1477165222167969,231592208,.1574783325195313,8477103,-.0279273986816406,176200,11113699,.0222358703613281,5960963,.1768569946289063,1687702,.2224130630493164,1880028,.1388664245605469,68454,3.567088603973389,3010133,.1344327926635742,1392303,.1417856216430664,17797888,.043701171875,64738,180440,1.116167068481445,836764,.4919929504394531,1773620,.3080530166625977,3715431,.0510988235473633,6877309,.0375843048095703,888419,-.3452320098876953,4862570,.5638761520385742,85340696,.0876140594482422,353509,.0157127380371094,636282,.4328632354736328,682065,257099,1.040735244750977,25489738,.1820545196533203,282783,.2160844802856445,20780324,.0083255767822266,135612,.3965129852294922,25325848,.0420551300048828,15319936,.1419582366943359,590211,-.0360784530639648,407679,.2654762268066406,1913503,.0825748443603516,571152,.0831851959228516,23822192,-.0971622467041016,377726,-.3816909790039063,360295,.6183080673217773,465297,.0656757354736328,342250,2.013771057128906,71603,.6954536437988281,1694769,.4914894104003906,961043,.1249942779541016,224048,7442937,.0312471389770508,392094,.060938835144043,492901,.1379337310791016,60931,matched (3),21166250,.92451733,1779047.3,4174121.8
201410,300490,657,1384,11036715,10,0,0,0,0,0,0,0,0,1,0,0,3267292,-.0570554733276367,1280091,-.135528564453125,1450992,-.0468463897705078,219356272,-.0542812347412109,9587793,.1231231689453125,150534,12573737,.1234321594238281,4451600,-.2919683456420898,1233845,-.313232421875,1698370,-.1016178131103516,11772,-1.760437965393066,3686322,.2026453018188477,1379180,-.0094699859619141,19498360,.0912513732910156,58282,101267,-.5776376724243164,300947,-1.022607803344727,1563016,-.1264057159423828,3651779,-.0172796249389648,6815435,-.009037971496582,787586,-.1204710006713867,4497183,-.0781154632568359,78340592,-.0855846405029297,193918,-.6004734039306641,540978,-.1622638702392578,472286,295380,.1388015747070313,20539288,-.2159366607666016,255386,-.1019039154052734,20546942,-.0112953186035156,71301,-.642888069152832,24876836,-.0178890228271484,15219442,-.0065822601318359,502636,-.160614013671875,470094,.1424522399902344,1717355,-.1081504821777344,556565,-.0258712768554688,22435360,-.0599784851074219,930014,.9010305404663086,164153,-.7861242294311523,452263,-.028411865234375,160473,-.757415771484375,23326,-1.12156867980957,1616933,-.0470151901245117,1050612,.0891094207763672,255856,6172946,-.1870889663696289,447334,.1318035125732422,443471,-.1056756973266602,28009,matched (3),10988200,.92451733,1574027.9,4090946.8
201411,300490,658,1384,13410897,11,0,0,0,0,0,0,0,0,0,1,0,2113391,-.4356670379638672,1189449,-.0734415054321289,1566421,.0765457153320313,228262320,.0397987365722656,8668524,-.1007928848266602,70764,10110591,-.2180271148681641,4237571,-.0492734909057617,1778136,.3654298782348633,2105166,.2147254943847656,62136,1.663601875305176,2438001,-.4134511947631836,1626386,.1648712158203125,16116289,-.1905002593994141,44783,173912,.5407896041870117,617364,.7185239791870117,1323478,-.1663541793823242,2573993,-.3497562408447266,4940272,-.3217697143554688,816775,.0363912582397461,5125249,.1307277679443359,59935272,-.2678012847900391,391795,.703303337097168,660027,.1989021301269531,359089,29891,-2.290704727172852,39168664,.6455364227294922,394933,.4359407424926758,19883910,-.0328006744384766,78116,.0912847518920898,22071320,-.1196575164794922,13851606,-.0941715240478516,528668,.0504941940307617,311658,-.4110260009765625,2027897,.1662139892578125,579617,.040583610534668,19085664,-.1617012023925781,422630,-.7887029647827148,368100,.8075551986694336,297346,-.419367790222168,180746,.1189670562744141,122464,1.658248901367188,1568160,-.0306282043457031,910029,-.1436519622802734,295425,7098639,.1397266387939453,216132,-.7274160385131836,342394,-.2586708068847656,15060,matched (3),14805635,.92451733,1966628.6,4257453.5
201412,300490,659,1384,29107134,12,0,0,0,0,0,0,0,0,0,0,1,1879081,-.1175107955932617,1395017,.1594171524047852,1353739,-.1459236145019531,204516528,-.1098461151123047,9501327,.0917329788208008,104769,12364147,.2012176513671875,4742996,.1126794815063477,1286686,-.3234958648681641,1643025,-.2478551864624023,11243,-1.709579467773438,2987341,.2032051086425781,881255,-.6127691268920898,19745196,.2030792236328125,46308,28911,-1.794327735900879,381530,-.4812688827514648,1786898,.3002176284790039,3308983,.2511825561523438,6492196,.2731809616088867,947664,.1486358642578125,4926729,-.0395040512084961,63916800,.0643177032470703,365215,-.0702524185180664,342035,-.6573677062988281,566599,85326,1.048921585083008,50416592,.2524433135986328,365438,-.0776195526123047,21716792,.0881748199462891,96569,.2120628356933594,24937928,.1221103668212891,14614950,.0536422729492188,570460,.0760822296142578,333671,.0682487487792969,1584807,-.2465362548828125,584747,.0088119506835938,23017152,.1873016357421875,388430,-.0843839645385742,381061,.0346050262451172,216346,-.3180170059204102,539695,1.093911170959473,273642,.8040037155151367,1862257,.1718864440917969,662560,-.3173646926879883,247492,6299136,-.1194906234741211,501197,.8411102294921875,345187,.0081243515014648,49448,matched (3),31907886,.92451733,2854553.3,4733577.5
201501,300490,660,1384,16114481,01,0,0,0,0,0,0,0,0,0,0,0,3021764,.4750576019287109,1856624,.2858524322509766,1653185,.199833869934082,177902880,-.1394119262695313,7511536,-.2349920272827148,87540,10295416,-.1831016540527344,4407324,-.0734014511108398,1520128,.1667251586914063,2291070,.3324794769287109,844,-2.589348793029785,2815865,-.0591135025024414,1148550,.2649087905883789,13846081,-.3549079895019531,88194,148071,1.633469581604004,246746,-.4358301162719727,1420929,-.2291698455810547,3059367,-.0784330368041992,6148134,-.0544519424438477,819040,-.1458663940429688,6958240,.3452510833740234,60027724,-.0627765655517578,131616,-1.020598411560059,437967,.2472305297851563,350240,8433,-2.314327239990234,24293360,-.7301158905029297,195245,-.6268415451049805,20697782,-.0480594635009766,74054,-.2654628753662109,20633472,-.1894760131835938,8776751,-.5099382400512695,392326,-.3743495941162109,102154,-1.183673858642578,1664382,.0489912033081055,230162,-.9323959350585938,20961846,-.0935344696044922,854926,.7889022827148438,266875,-.3561792373657227,130915,-.5023307800292969,41026,-2.576797485351563,25057,-2.390667915344238,1330404,-.3363065719604492,1000444,.4120874404907227,133951,5908652,-.0639944076538086,254702,-.676905632019043,394359,.1331758499145508,39854,matched (3),16915666,.92451733,2132450.8,4336545.5
201502,300490,661,1384,17070176,02,1,0,0,0,0,0,0,0,0,0,0,2454568,-.207890510559082,1453486,-.2447948455810547,1437150,-.1400423049926758,166560080,-.0658817291259766,8227262,.0910139083862305,78194,12461128,.1909160614013672,4556936,.0333824157714844,1314072,-.1456642150878906,1121394,-.7144460678100586,41560,3.896740913391113,2696919,-.0431594848632813,949159,-.1906795501708984,17642858,.2423305511474609,178470,360281,.8891925811767578,654168,.9750041961669922,1313443,-.0786590576171875,3071100,.0038280487060547,4990928,-.208526611328125,664148,-.2096281051635742,2520754,-1.015368461608887,68422784,.1308994293212891,148144,.1182966232299805,762361,.5542764663696289,428552,124906,2.695408821105957,30572624,.2299003601074219,341617,.5594348907470703,20324412,-.0182037353515625,91417,.2106361389160156,23525810,.1311836242675781,8707665,-.0079021453857422,466409,.1729698181152344,208632,.7140903472900391,2183704,.2715682983398438,418911,.5988750457763672,23879368,.13031005859375,523116,-.4912118911743164,566520,.7527322769165039,372379,1.045363426208496,231850,1.731884002685547,89898,1.277523040771484,1397335,.0490846633911133,862108,-.1488180160522461,153814,7189477,.1962003707885742,286032,.1160097122192383,600455,.4204254150390625,223675,matched (3),16991866,.92451733,1934636.6,4242770.5
201503,300490,662,1384,14207453,03,0,1,0,0,0,0,0,0,0,0,0,3018431,.206787109375,1274505,-.1314067840576172,982328,-.3804912567138672,203333248,.1994915008544922,10257758,.2205810546875,72773,13343258,.0683956146240234,3693726,-.2100143432617188,1101389,-.1765584945678711,1444916,.2534780502319336,10621,-1.364304542541504,2659105,-.0141210556030273,1311936,.3236827850341797,17539124,-.0058975219726563,176943,71403,-1.618544578552246,421327,-.4399547576904297,1427890,.0835456848144531,2925061,-.0487213134765625,5986720,.1819210052490234,995991,.4052333831787109,5113420,.707310676574707,76741808,.1147403717041016,382148,.9476232528686523,521395,-.3799123764038086,563992,173616,.32928466796875,23214228,-.2753391265869141,286178,-.1770763397216797,22243478,.0902252197265625,120969,.2801036834716797,27675452,.1624488830566406,8676676,-.003565788269043,530673,.1290826797485352,237024,.127589225769043,2150600,-.0152750015258789,436768,.0417442321777344,27620874,.1455574035644531,426080,-.2051763534545898,313709,-.5910463333129883,303130,-.2057504653930664,59147,-1.366064071655273,35075,-.9411869049072266,1483244,.0596647262573242,1149433,.2876434326171875,168945,6332305,-.1269540786743164,800625,1.029289245605469,466430,-.2525796890258789,24707,matched (3),15229828,.92451733,1444283.8,4042800.8
201504,300490,663,1384,11024511,04,0,0,1,0,0,0,0,0,0,0,0,2349292,-.2506237030029297,1328193,.0412616729736328,1679452,.5362968444824219,170194224,-.1779060363769531,10390433,.0128517150878906,132033,11190529,-.1759433746337891,3888648,.0514259338378906,2094340,.6426668167114258,1663799,.1410531997680664,55724,1.657577514648438,3368923,.2366037368774414,1019067,-.2526159286499023,16665570,-.0510902404785156,74179,56090,-.2413825988769531,204902,-.7208766937255859,2445290,.5379657745361328,2224422,-.2738180160522461,5124132,-.1555824279785156,571198,-.5560026168823242,2049274,-.9143829345703125,79143528,.0308170318603516,237743,-.4746179580688477,344988,-.4129981994628906,511321,155728,-.1087350845336914,19935004,-.1522884368896484,276772,-.0334196090698242,22650872,.0181503295898438,106092,-.1312284469604492,27952984,.0099773406982422,7657033,-.1250133514404297,528261,-.0045547485351563,211750,-.1127548217773438,2066563,-.039860725402832,282870,-.4344148635864258,32545068,.1640529632568359,353216,-.1875476837158203,306038,-.0247564315795898,218323,-.32818603515625,104076,.5650949478149414,51159,.3774490356445313,807820,-.6076478958129883,868964,-.2797222137451172,252346,5857795,-.0778913497924805,795163,-.0068454742431641,459983,-.0139179229736328,15926,matched (3),16313223,.92451733,1944763.1,4247397.5
201505,300490,664,1384,17057424,05,0,0,0,1,0,0,0,0,0,0,0,3115395,.2822418212890625,1408239,.0585203170776367,1789128,.0632610321044922,162822128,-.0442829132080078,10032822,-.0350246429443359,173281,11299743,.0097122192382813,3976825,.0224218368530273,1731942,-.1899957656860352,1330855,-.2232828140258789,58637,.0509548187255859,3264964,-.0313444137573242,996260,-.0226345062255859,19208556,.1420116424560547,2042,222649,1.378639221191406,376008,.6070785522460938,1555757,-.4522008895874023,2274487,.0222578048706055,5692020,.1051044464111328,633670,.1037921905517578,3788343,.6144428253173828,68588280,-.1431407928466797,257204,.078679084777832,473810,.3172969818115234,363947,126004,-.211796760559082,25935028,.2631187438964844,342537,.2131853103637695,19941270,-.1274070739746094,109158,.0284900665283203,29276712,.0462684631347656,9758011,.2424640655517578,555744,.0507164001464844,315372,.3983469009399414,2112534,.0220012664794922,437118,.435215950012207,27619532,-.1641025543212891,659757,.6247920989990234,427099,.3333063125610352,281539,.2542953491210938,63027,-.5015583038330078,19411,-.9690980911254883,1494343,.6151027679443359,843026,-.030303955078125,248332,5800032,-.0099096298217773,623008,-.243988037109375,449667,-.0226821899414063,105223,matched (3),14638039,.92451733,2163544,4351919.5
201506,300490,665,1384,22773476,06,0,0,0,0,1,0,0,0,0,0,0,2395752,-.2626581192016602,1467951,.0415277481079102,1390220,-.2522659301757813,210374048,.2562294006347656,10048390,.0015506744384766,256753,12055253,.0647220611572266,4529210,.1300640106201172,1342566,-.2546606063842773,2279097,.5379581451416016,70891,.1897773742675781,3912069,.1808176040649414,1030141,.033442497253418,19593824,.0198593139648438,80967,70652,-1.147830009460449,381388,.0142059326171875,2235201,.3623685836791992,3499053,.4307374954223633,6021295,.0562372207641602,789973,.2204704284667969,3501174,-.0788297653198242,81395032,.1711921691894531,341903,.2846574783325195,645271,.308863639831543,448193,439207,1.2486572265625,32198476,.2163238525390625,372976,.0851345062255859,20334520,.0195293426513672,145337,.2862586975097656,30434876,.0387973785400391,10771427,.0988082885742188,475223,-.1565227508544922,322200,.0214195251464844,2418610,.1353054046630859,449545,.0280323028564453,31169304,.12091064453125,588345,-.114558219909668,265363,-.475916862487793,338799,.1851358413696289,81869,.2615575790405273,31163,.4733915328979492,1206352,-.214085578918457,1015254,.1858959197998047,227306,6983067,.1856250762939453,662559,.0615501403808594,456978,.0161275863647461,11392,matched (3),22141814,.92451733,1739401.5,4157379
201507,300490,666,1384,27110592,07,0,0,0,0,0,1,0,0,0,0,0,2838807,.1696863174438477,1754049,.1780595779418945,1785479,.2502241134643555,171447456,-.2046108245849609,10890155,.0804462432861328,292165,12344392,.0237007141113281,4813719,.0609216690063477,1795130,.2904949188232422,3139265,.3202095031738281,4375,-2.785236358642578,3242691,-.1876630783081055,890278,-.1459169387817383,21222406,.0798416137695313,174944,25554,-1.016972541809082,182395,-.7376422882080078,3038909,.3071680068969727,4468231,.2445001602172852,6170277,.0244407653808594,900096,.1305027008056641,3562773,.0174407958984375,75182032,-.0794010162353516,540966,.4588298797607422,621032,-.0382871627807617,516262,356146,-.209630012512207,23400088,-.3191795349121094,576306,.435124397277832,27053830,.2855072021484375,133324,-.086273193359375,27111088,-.1156463623046875,15739249,.3792610168457031,431094,-.0974588394165039,311903,-.0324802398681641,1934612,-.2232866287231445,465611,.0351142883300781,25693492,-.1931953430175781,639811,.0838594436645508,527882,.6877737045288086,239983,-.3448381423950195,42149,-.663909912109375,33219,.0638904571533203,1632043,.3022317886352539,883207,-.1393346786499023,283202,6955419,-.00396728515625,696582,.0500755310058594,516299,.1220502853393555,12732,matched (3),25141976,.92451733,2250936.8,4396021
201508,300490,667,1384,15040969,08,0,0,0,0,0,0,1,0,0,0,0,1770081,-.4723587036132813,1643383,-.0651702880859375,972612,-.6074562072753906,161758048,-.0581760406494141,10343521,-.0514984130859375,136873,11629655,-.0596427917480469,4171723,-.1431407928466797,1336504,-.2950201034545898,1818602,-.5459203720092773,28172,1.862421989440918,3169308,-.0228900909423828,701270,-.2386407852172852,15990681,-.283050537109375,186460,67026,.9642868041992188,447893,.8983802795410156,1795678,-.5261163711547852,3989711,-.1132736206054688,5621803,-.0930910110473633,729703,-.2098636627197266,3391982,-.0491247177124023,63380984,-.1707496643066406,488865,-.1012697219848633,542518,-.1351613998413086,450921,78726,-1.509367942810059,24213450,.0341682434082031,231906,-.9103059768676758,24068380,-.1169281005859375,43483,-1.12041187286377,22872844,-.1699924468994141,9848872,-.4688014984130859,573472,.2853832244873047,227245,-.3166637420654297,1793762,-.0755910873413086,439077,-.0586757659912109,24685524,-.0400218963623047,354196,-.5913219451904297,223124,-.86114501953125,101259,-.8628873825073242,34302,-.2060070037841797,44208,.2857837677001953,1531532,-.0635643005371094,781248,-.1226663589477539,226850,6453626,-.0748786926269531,676817,-.0287837982177734,364069,-.3493423461914063,12162,matched (3),10427412,.92451733,1858883.1,4208768
201509,300490,668,1384,33189566,09,0,0,0,0,0,0,0,1,0,0,0,2897430,.4927988052368164,1828607,.1067981719970703,2915851,1.097931861877441,167438720,.0345172882080078,10593484,.0238780975341797,197887,12778116,.0941753387451172,4557326,.0884075164794922,1281677,-.0418882369995117,2172956,.1780204772949219,61367,.7785434722900391,3755351,.1696681976318359,1108658,.458012580871582,17446308,.0871219635009766,206333,113306,.5250110626220703,711647,.4630270004272461,2621345,.3783044815063477,3700896,-.0751438140869141,5980074,.0617809295654297,949489,.2632865905761719,4382736,.2562580108642578,71627816,.1223201751708984,450361,-.0820369720458984,644823,.1727542877197266,469377,195281,.9084663391113281,33800304,.3335609436035156,282614,.197749137878418,23551328,-.0217170715332031,114756,.9704380035400391,27728060,.1924934387207031,12444112,.2338905334472656,841624,.3836240768432617,360566,.4616460800170898,2394813,.2889900207519531,655660,.4009675979614258,28560016,.1457920074462891,557595,.4537820816040039,493383,.7935581207275391,320461,1.152079582214356,144275,1.436517715454102,31643,-.3343887329101563,1140312,-.2949666976928711,916772,.1599655151367188,248373,5928628,-.0848493576049805,568069,-.1751585006713867,572523,.4527091979980469,78114,matched (3),30533796,.92451733,1729620.3,4153296.3
201510,300490,669,1384,30234934,10,0,0,0,0,0,0,0,0,1,0,0,2170371,-.2889261245727539,1431472,-.2448520660400391,1482022,-.6767549514770508,177441136,.0580215454101563,10056049,-.05206298828125,281121,13379159,.0459632873535156,3543030,-.2517538070678711,1184188,-.0791120529174805,1630799,-.2870187759399414,27458,-.8042144775390625,3595338,-.0435428619384766,1023197,-.0802183151245117,17990976,.0307426452636719,177057,82723,-.3145942687988281,575672,-.2120437622070313,2777812,.0579767227172852,2795880,-.2804279327392578,5622517,-.0616540908813477,832043,-.1320400238037109,2931413,-.4021883010864258,67302320,-.0622882843017578,332749,-.3026609420776367,382439,-.5224065780639648,357689,162145,-.185948371887207,22541712,-.4051017761230469,382525,.3027124404907227,18645980,-.2335529327392578,130715,.1302118301391602,25810620,-.0716571807861328,18251900,.3830223083496094,416945,-.7023782730102539,345682,-.0421552658081055,2786956,.1516447067260742,682207,.0396909713745117,27196472,-.0489215850830078,398277,-.3364849090576172,431807,-.1333074569702148,378009,.1651573181152344,143820,-.0031585693359375,85723,.9966039657592773,1605502,.3421344757080078,907339,-.0103425979614258,255621,4448438,-.2872400283813477,848150,.4008150100708008,613861,.0697164535522461,65829,matched (3),27190566,.92451733,2198622,4369464.5
201511,300490,670,1384,14791833,11,0,0,0,0,0,0,0,0,0,1,0,2033055,-.0653581619262695,1190134,-.1846370697021484,1097402,-.3004617691040039,172646336,-.0273952484130859,10204755,.014678955078125,111310,11760480,-.1289539337158203,3193736,-.1037912368774414,1535438,.2597589492797852,1539131,-.0578517913818359,4434,-1.823355674743652,2882687,-.2209157943725586,870881,-.1611824035644531,18045846,.0030441284179688,160571,136562,.50128173828125,239984,-.8749656677246094,2417843,-.1387882232666016,2559288,-.0884180068969727,5370818,-.0457992553710938,770537,-.0767965316772461,4925592,.5189599990844727,60956344,-.0990371704101563,119944,-1.020363807678223,537060,.3395404815673828,374371,107087,-.4148492813110352,20553256,-.0923480987548828,385919,.0088329315185547,18561308,-.0045509338378906,57369,-.8235158920288086,23217062,-.1058998107910156,17177820,-.0606498718261719,376805,-.101226806640625,154688,-.8041095733642578,2318116,-.1841955184936523,567048,-.1848888397216797,25052176,-.0821266174316406,424760,.0643768310546875,258313,-.5138063430786133,181349,-.7344942092895508,173146,.185572624206543,46300,-.6159791946411133,2111874,.274139404296875,623823,-.3746490478515625,214694,5889983,.2806997299194336,228896,-1.309789657592773,422970,-.3724679946899414,6264,matched (3),13398986,.92451733,2140142,4340333
201512,300490,671,1384,22125136,12,0,0,0,0,0,0,0,0,0,0,1,1821194,-.1100473403930664,985274,-.1889009475708008,2027859,.6140356063842773,179817680,.0406990051269531,9053099,-.1197471618652344,229161,12878551,.0908203125,4732862,.3933391571044922,1126279,-.3098964691162109,1643860,.0658283233642578,2405,-.6117525100708008,3248684,.1195268630981445,1177813,.3019094467163086,15830082,-.1310024261474609,68724,134986,-.0116081237792969,176816,-.3054628372192383,2513056,.0386238098144531,3201869,.2240056991577148,6881304,.247828483581543,972064,.2323341369628906,3420267,-.3647260665893555,52652792,-.1464385986328125,404016,1.21442985534668,550983,.0255947113037109,387833,69063,-.4386224746704102,26050168,.2370052337646484,529443,.3161983489990234,16065115,-.1444282531738281,107340,.6264972686767578,21880744,-.0592803955078125,12038966,-.3554706573486328,389866,.0340747833251953,242928,.45135498046875,1977371,-.1589860916137695,600496,.05731201171875,29598892,.1667766571044922,333248,-.2426376342773438,379062,.3835277557373047,125677,-.3667087554931641,84950,-.7120723724365234,105679,.8252639770507813,1438970,-.3836479187011719,795843,.243535041809082,256383,4298420,-.3150053024291992,188746,-.192866325378418,456248,.0757360458374023,15225,matched (3),22050702,.92451733,1945507.5,4247738.5
201601,300490,672,1384,33749568,01,0,0,0,0,0,0,0,0,0,0,0,2551430,.3371620178222656,1095412,.1059656143188477,1786394,-.1267814636230469,186728176,.0377101898193359,9181826,.0141181945800781,104378,12055937,-.0660076141357422,3321892,-.3539962768554688,1454435,.2556982040405273,1666049,.0134086608886719,37108,2.736283302307129,3492911,.0724859237670898,853708,-.3218250274658203,13385347,-.1677513122558594,175529,105529,-.246185302734375,289077,.4915838241577148,1474597,-.5331144332885742,2931999,-.0880498886108398,4958278,-.3277502059936523,1023403,.0514669418334961,4262090,.2200412750244141,55841276,.0587940216064453,259517,-.4426326751708984,600514,.0860815048217773,0,72684,.0511016845703125,20703466,-.2297229766845703,317450,-.511505126953125,13186883,-.1974277496337891,167781,.4466581344604492,22246620,.0165824890136719,12686824,.0524158477783203,372958,-.044337272644043,159207,-.4225597381591797,1941702,-.0182037353515625,661727,.0970964431762695,20432348,-.3706169128417969,524714,.4539661407470703,428495,.1225795745849609,313980,.915614128112793,112211,.2783184051513672,51309,-.7225399017333984,1532884,.0632228851318359,948279,.1752471923828125,0,5222027,.1946382522583008,191612,.015070915222168,620854,.3080587387084961,80327,matched (3),31537580,.92451733,2387006.5,4467223
