period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1025c203,Y1386c68,growth1386c68,Y1474c222,growth1474c222,Y1486c688,growth1486c688,Y1531c381,Y1571c348,growth1571c348,Y1718c705,growth1718c705,Y1760c818,Y1798c826,growth1798c826,Y1810c300,growth1810c300,Y1820c807,growth1820c807,Y1823c233,Y2012c251,growth2012c251,Y2128c757,growth2128c757,Y2677c620,growth2677c620,Y2807c440,growth2807c440,Y2876c68,Y2900c352,growth2900c352,Y2946c807,growth2946c807,Y2963c233,Y3106c251,growth3106c251,Y3108c300,growth3108c300,Y3225c484,growth3225c484,Y323c352,growth323c352,Y3417c352,growth3417c352,Y3457c300,growth3457c300,Y3528c208,growth3528c208,Y3690c757,growth3690c757,Y3709c705,growth3709c705,Y3738c348,growth3738c348,Y3761c300,growth3761c300,Y3787c222,growth3787c222,Y4066c440,growth4066c440,Y4160c703,Y4175c705,growth4175c705,Y4181c428,growth4181c428,Y4319c300,growth4319c300,Y4325c222,growth4325c222,Y4396c703,growth4396c703,Y4613c688,Y4614c792,growth4614c792,Y4800c300,growth4800c300,Y4846c620,growth4846c620,Y4887c191,growth4887c191,Y5015c381,Y5019c352,growth5019c352,Y5031c203,Y619c222,growth619c222,Y625c300,growth625c300,Y744c484,growth744c484,_merge,x,r2,s,sf
201706,760611,689,3583,1951039,06,0,0,0,0,1,0,0,0,0,0,0,186684,130735,-.5485429763793945,271130,-.2185077667236328,249632,-.3668079376220703,826229,109046,-.5513458251953125,414409,.1339197158813477,1093414,301468,-.1391067504882813,194655,-.2536706924438477,9517,-.7282485961914063,109862,109496,-.392725944519043,603613,-.0910787582397461,312777,-.8201360702514648,830,-3.443117618560791,546,2645,-.666325569152832,20575,-.5132236480712891,1249677,51955,.0347213745117188,397850,-.1351146697998047,400340,-.472498893737793,180931,.1105690002441406,37047,1.865076065063477,295777,-.3556795120239258,225598,-.02349853515625,621143,-.0446739196777344,41231,-.3839817047119141,47664,.1604824066162109,48449,-.5799560546875,90532,3.423559665679932,9776,-2.214397430419922,117505,1562457,-.2123174667358398,61826,-.4314346313476563,268041,.1464090347290039,13965,-.0674877166748047,4212414,-.5431489944458008,50380,50374692,-.0713901519775391,6749689,-.2485866546630859,1406,-2.742078304290772,155258,.1829605102539063,40943,25814,-.5717935562133789,401904,70893,-.1881628036499023,121536,-.3842935562133789,52339,-.804509162902832,matched (3),-4984513,.78285015,2375711.3,5821407
201707,760611,690,3583,3194860,07,0,0,0,0,0,1,0,0,0,0,0,353693,265883,.7098836898803711,318349,.1605491638183594,314226,.2301244735717773,2359652,219529,.6997137069702148,334033,-.2156133651733398,2358391,409938,.307342529296875,210012,.0759363174438477,11374,.1782503128051758,172090,122827,.1148891448974609,1018023,.5226840972900391,798271,.9369573593139648,118350,4.959975719451904,1337,7118,.9899559020996094,21750,.0555362701416016,1706540,31066,-.5142641067504883,433505,.0858287811279297,618761,.4354047775268555,205811,.1288423538208008,19085,-.6632843017578125,317575,.0711088180541992,374873,.5078334808349609,630537,.0150108337402344,21032,-.6731452941894531,49644,.0407009124755859,112454,.8420324325561523,30331,-1.093533515930176,16038,.495030403137207,323018,1601124,.0244464874267578,89010,.3644247055053711,167335,-.4711427688598633,17286,.2133426666259766,4979228,.1672382354736328,78927,49434468,-.0188407897949219,6091573,-.1025905609130859,48205,3.534714221954346,91251,-.5314741134643555,52237,33668,.2656307220458984,400681,104008,.383296012878418,341262,1.032440185546875,97101,.6180105209350586,matched (3),772354.81,.78285015,2776340.3,5996068.5
201708,760611,691,3583,2410576,08,0,0,0,0,0,0,1,0,0,0,0,584913,108315,-.8980121612548828,293690,-.080622673034668,289085,-.0833911895751953,292782,169693,-.2574930191040039,250949,-.2859897613525391,1076161,419860,.0239152908325195,51494,-1.405699729919434,8211,-.3258552551269531,111791,139721,.1288700103759766,771000,-.2779293060302734,520782,-.4271163940429688,90951,-.2633247375488281,20,18399,.9496688842773438,36706,.5233268737792969,1403133,12640,-.8992471694946289,404473,-.0693187713623047,449812,-.3188886642456055,184200,-.110936164855957,15062,-.2367277145385742,314554,-.0095586776733398,439845,.1598348617553711,582512,-.0792217254638672,29095,.3245210647583008,99256,.6928253173828125,66340,-.5277509689331055,17420,-.5545511245727539,5209,-1.12457275390625,283350,1242077,-.2539215087890625,86371,-.0300970077514648,31972,-1.655137062072754,15648,-.0995540618896484,4111557,-.1914730072021484,44853,36708740,-.2976322174072266,6578248,.0768623352050781,16546,-1.069318771362305,82084,-.1058712005615234,39662,23636,-.3537769317626953,658792,51657,-.6998424530029297,317297,-.0728120803833008,82962,-.1573696136474609,matched (3),1228052.6,.78285015,2569774.5,5903263
201709,760611,692,3583,1190184,09,0,0,0,0,0,0,0,1,0,0,0,36490,72309,-.4040956497192383,262397,-.1126670837402344,303713,.0493621826171875,565046,150050,-.1230220794677734,209428,-.1808700561523438,1652275,287719,-.3779373168945313,215706,1.432451248168945,7555,-.0832653045654297,74233,102054,-.3141450881958008,595217,-.2587623596191406,232832,-.8050146102905273,38567,-.8579244613647461,396,1126,-2.793624401092529,73600,.695704460144043,1136236,16793,.2840957641601563,522317,.2556896209716797,711357,.4583444595336914,120279,-.42620849609375,11444,-.2747097015380859,282562,-.1072578430175781,239408,-.6082534790039063,613907,.0524930953979492,16418,-.5721874237060547,26760,-1.310794830322266,45410,-.3790607452392578,1363,-2.547930717468262,10438,.6950645446777344,37112,1922920,.4370603561401367,39136,-.7916097640991211,94955,1.088542938232422,20585,.2742195129394531,2727025,-.4105901718139648,67088,54861488,.4017963409423828,6400731,-.0273561477661133,8223,-.6992092132568359,122374,.3993387222290039,18895,39276,.507843017578125,659521,86133,.5112667083740234,178117,-.5773983001708984,85146,.0259847640991211,matched (3),-2149620,.78285015,2251759.8,5771932
201710,760611,693,3583,1595803,10,0,0,0,0,0,0,0,0,1,0,0,61177,305217,1.440074920654297,400321,.4224081039428711,306713,.0098295211791992,976796,183054,.1988124847412109,273215,.2658786773681641,1283667,285699,-.007044792175293,137545,-.4499654769897461,11922,.4561758041381836,95155,184491,.5920982360839844,996291,.5151128768920898,864999,1.312411308288574,43417,.1184539794921875,3437,3725,1.196395397186279,76304,.0360803604125977,1255971,20169,.1831846237182617,517466,-.0093307495117188,159814,-1.4931640625,157766,.2712993621826172,12244,.067570686340332,451700,.469120979309082,258623,.0772027969360352,691566,.119114875793457,33924,.7257442474365234,74138,1.019020080566406,99129,.7806892395019531,6503,1.562575340270996,10481,.0041112899780273,164756,1929884,.0036144256591797,38743,-.0100917816162109,129192,.307896614074707,42020,.7135829925537109,5157857,.6373100280761719,88054,61677080,.1171016693115234,7748338,.191065788269043,38173,1.53519344329834,128897,.0519313812255859,45230,43632,.1051769256591797,638419,93396,.0809564590454102,188487,.0565891265869141,88090,.033991813659668,matched (3),-1096157.8,.78285015,2732779.8,5976023.5
201711,760611,694,3583,1896993,11,0,0,0,0,0,0,0,0,0,1,0,234800,146659,-.7329130172729492,487751,.1975383758544922,309520,.0091104507446289,1538803,219098,.1797380447387695,298838,.0896425247192383,1406262,283134,-.0090188980102539,239087,.5528764724731445,12856,.0754251480102539,90521,53858,-1.231249809265137,887687,-.1154193878173828,328843,-.9671478271484375,6249,-1.93842887878418,9709,8765,.8556995391845703,20865,-1.296651840209961,1086719,57687,1.050884246826172,440635,-.1607275009155273,243237,.4200258255004883,133704,-.1654844284057617,20600,.5202550888061523,543425,.1848726272583008,285880,.1002006530761719,680016,-.0168418884277344,43324,.2445840835571289,111559,.408625602722168,34755,-1.048098564147949,46494,1.967060089111328,18480,.5671253204345703,95342,1641071,-.1621103286743164,52003,.2943506240844727,114653,-.119389533996582,21863,-.6533498764038086,5624913,.0866842269897461,95596,57850140,-.064056396484375,9227729,.1747350692749023,20151,-.6388750076293945,126111,-.0218505859375,23881,48662,.1091079711914063,733279,73587,-.2383804321289063,299198,.4620761871337891,142457,.4806814193725586,matched (3),-38981.492,.78285015,2920427,6064129.5
201712,760611,695,3583,2560957,12,0,0,0,0,0,0,0,0,0,0,1,484388,170572,.1510477066040039,380696,-.2478036880493164,446613,.3666696548461914,485545,164562,-.2862319946289063,229714,-.263066291809082,1307419,417061,.3873119354248047,110613,-.7707891464233398,22488,.5591707229614258,83925,85566,.4629373550415039,728884,-.1971054077148438,511437,.4416437149047852,25671,1.41294002532959,2771,9733,.1047554016113281,42123,.7025203704833984,1576082,15722,-1.299970626831055,709189,.4759054183959961,260692,.0693035125732422,154313,.1433544158935547,27086,.2737255096435547,257179,-.7481193542480469,119405,-.873051643371582,609737,-.1090888977050781,22678,-.6473112106323242,56889,-.6734514236450195,60472,.5538568496704102,2687,-2.850898265838623,14972,-.2105073928833008,516035,1819300,.1031026840209961,60608,.1531257629394531,184448,.4754571914672852,36289,.506718635559082,5397028,-.0413570404052734,54020,59709344,.0316314697265625,4776075,-.6585941314697266,9582,-.7433671951293945,157728,.2237091064453125,100777,21285,-.8268957138061523,513987,78201,.0608139038085938,59048,-1.62275505065918,146819,.0301599502563477,matched (3),341725.81,.78285015,3366746,6291244
201801,760611,696,3583,2305966,01,0,0,0,0,0,0,0,0,0,0,0,88902,161140,-.056884765625,271946,-.3363971710205078,255420,-.5587835311889648,1934699,208290,.2356443405151367,308941,.2963151931762695,1211070,411897,-.0124588012695313,200050,.592529296875,6766,-1.201071739196777,87277,181435,.7516098022460938,598211,-.19757080078125,349675,-.3802204132080078,6170,-1.425662994384766,768,3138,-1.131936073303223,34410,-.2022466659545898,1567207,51528,1.187064170837402,553211,-.248382568359375,612278,.853846549987793,125017,-.2105331420898438,13753,-.6777591705322266,116325,-.7933835983276367,13409,-2.186594963073731,583337,-.0442619323730469,30231,.2874717712402344,93982,.5020008087158203,102388,.5265893936157227,18027,1.903445720672607,2416,-1.824069023132324,328775,1398897,-.2627677917480469,81684,.298431396484375,202794,.094822883605957,33384,-.0834379196166992,6051419,.1144447326660156,45302,64523264,.0775375366210938,7789584,.4891681671142578,8373,-.1348743438720703,130288,-.1911239624023438,34554,47659,.8060684204101563,737045,40888,-.6484451293945313,220471,1.317415237426758,82185,-.5802278518676758,matched (3),371241,.78285015,2925056.5,6066360.5
201802,760611,697,3583,1703207,02,1,0,0,0,0,0,0,0,0,0,0,155832,54899,-1.076778411865234,398022,.3809032440185547,254213,-.0047369003295898,876209,243695,.1569862365722656,306606,-.0075864791870117,1236282,449793,.0880136489868164,290044,.3714656829833984,9549,.3445262908935547,86684,161514,-.1163063049316406,796183,.2858858108520508,599754,.539515495300293,2123,-1.066868782043457,1863,5890,.6296701431274414,18743,-.6075267791748047,1098542,21351,-.8810262680053711,640388,.1463346481323242,324876,-.6337423324584961,129176,.0327262878417969,9123,-.4104585647583008,154933,.2866048812866211,207452,2.738973617553711,581653,-.0028915405273438,24838,-.1964931488037109,87242,-.0744171142578125,42621,-.8764219284057617,33262,.612544059753418,11620,1.570614814758301,159516,1673022,.1789474487304688,35963,-.8203678131103516,136459,-.3961668014526367,18023,-.6164274215698242,4633944,-.2668848037719727,63683,56899892,-.125732421875,7780392,-.0011806488037109,5102,-.4953794479370117,254959,.6713552474975586,234057,32607,-.3795442581176758,503025,56665,.326319694519043,217866,-.0118856430053711,147617,.5856485366821289,matched (3),8089443,.78285015,4561261.5,7003562
201803,760611,698,3583,1034330,03,0,1,0,0,0,0,0,0,0,0,0,114032,235578,1.456547737121582,305986,-.2629680633544922,333834,.2724714279174805,2797909,257397,.0547018051147461,273549,-.1140832901000977,1178989,567113,.2317714691162109,255581,-.1264934539794922,14675,.4297094345092773,102332,267189,.5033645629882813,1109782,.3320894241333008,219105,-1.006968498229981,2572,.1918535232543945,1483,3209,-.6072969436645508,20360,.0827522277832031,1141682,34796,.4884033203125,598376,-.0678548812866211,127851,-.9325780868530273,126067,-.0243625640869141,15281,.5158109664916992,371975,.8758335113525391,128030,-.4826345443725586,531619,-.0899467468261719,23156,-.0701208114624023,88807,.0177793502807617,63164,.3933868408203125,12126,-1.009062767028809,17073,.384770393371582,242433,2548627,.4209232330322266,55613,.4359264373779297,270288,.6834640502929688,31427,.5560188293457031,6151162,.2832326889038086,89571,67795672,.1752052307128906,5744068,-.3034391403198242,2329,-.7841935157775879,154535,-.5006828308105469,56558,29240,-.1089897155761719,766328,81208,.3598575592041016,287264,.2765216827392578,75336,-.6726627349853516,matched (3),1176228.9,.78285015,3470118.3,6347164.5
201804,760611,699,3583,542347,04,0,0,1,0,0,0,0,0,0,0,0,314821,150680,-.4468841552734375,297496,-.0281381607055664,311553,-.0690746307373047,565825,244755,-.0503616333007813,271649,-.0069694519042969,873854,470420,-.1869325637817383,180349,-.3486461639404297,7502,-.6709756851196289,72199,103934,-.9441995620727539,583895,-.6421976089477539,735580,1.211108207702637,1299,-.6830887794494629,3866,3563,.1046438217163086,27905,.3152332305908203,1079218,20547,-.5267868041992188,790780,.2788009643554688,160513,.227508544921875,148651,.1647872924804688,12495,-.2012815475463867,190366,-.6698780059814453,103741,-.2103672027587891,513005,-.0356416702270508,11729,-.6801891326904297,34241,-.9530410766601563,33606,-.6310300827026367,3766,-1.169339179992676,10915,-.4473600387573242,291937,1677293,-.4183731079101563,63408,.1311731338500977,128327,-.7449064254760742,16388,-.651118278503418,3723874,-.5018768310546875,42591,61508184,-.0973281860351563,7764824,.3014364242553711,44435,2.948588848114014,151077,-.0226306915283203,39563,22590,-.2580299377441406,476949,41800,-.6641178131103516,169099,-.5299177169799805,118561,.4534692764282227,matched (3),-631772.63,.78285015,3121567,6163518
201805,760611,700,3583,779439,05,0,0,0,1,0,0,0,0,0,0,0,135327,463963,1.124646186828613,263986,-.1195049285888672,319955,.026611328125,1178149,327768,.2920475006103516,369071,.3064785003662109,2135555,474563,.0087680816650391,549406,1.113944053649902,10727,.3575944900512695,81416,273851,.9688272476196289,912201,.4461393356323242,213062,-1.239075660705566,46,-3.340708732604981,6579,8562,.8767309188842773,36616,.2716798782348633,1441771,52891,.9455175399780273,450210,-.5633058547973633,716176,1.495551109313965,192912,.2606334686279297,25671,.7200336456298828,362918,.645228385925293,91919,-.1209897994995117,669119,.2656764984130859,12173,.0371561050415039,38579,.1192836761474609,111229,1.196887016296387,34639,2.218967437744141,64531,1.777007102966309,142625,2724748,.485194206237793,30747,-.7237977981567383,183982,.3602561950683594,44779,1.005189895629883,7173314,.6556034088134766,89765,67232072,.0889797210693359,8034277,.0341129302978516,5346,-2.117679595947266,234388,.4391880035400391,42073,20489,-.0976190567016602,560578,129038,1.12721061706543,298833,.5694007873535156,133947,.1220169067382813,matched (3),5395215,.78285015,4056703.3,6685926.5
201806,760611,701,3583,518537,06,0,0,0,0,1,0,0,0,0,0,0,51345,116113,-1.38524055480957,271864,.0294055938720703,334380,.044097900390625,1525693,174817,-.628565788269043,304305,-.1929588317871094,1037640,427472,-.1045055389404297,237193,-.8399629592895508,9048,-.1702203750610352,92413,156839,-.5573635101318359,904527,-.008448600769043,326079,.4255561828613281,17143,5.920703411102295,480,7671,-.1098871231079102,45090,.2081747055053711,1620908,59718,.1214008331298828,390408,-.142521858215332,702449,-.019352912902832,214899,.1079339981079102,12477,-.7214746475219727,171056,-.7521858215332031,66559,-.3228187561035156,893565,.2892570495605469,17936,.3875894546508789,35853,-.0732803344726563,47523,-.850377082824707,7319,-1.554507255554199,13553,-1.560537338256836,682581,1842151,-.3914422988891602,42391,.3211441040039063,92900,-.683314323425293,9570,-1.543106079101563,4187194,-.5383367538452148,60233,56427688,-.1751899719238281,7403037,-.0818262100219727,5039,-.0591402053833008,102273,-.8293313980102539,47415,54285,.9743595123291016,490033,70509,-.6043663024902344,244617,-.2001914978027344,100577,-.2865209579467773,matched (3),7927285.5,.78285015,4564067.5,7005390
201807,760611,702,3583,1304870,07,0,0,0,0,0,1,0,0,0,0,0,121007,186846,.4757204055786133,325699,.1806716918945313,432600,.2575349807739258,1568479,268510,.4291486740112305,313796,.0307121276855469,1218593,468955,.0926179885864258,336552,.3498783111572266,7437,-.1960763931274414,101752,91201,-.5421543121337891,998926,.099268913269043,474860,.375880241394043,40015,.8476648330688477,1895,6476,-.1693439483642578,47046,.0424661636352539,1656569,43506,-.3167343139648438,625670,.4716310501098633,387266,-.5954608917236328,203410,-.0549449920654297,23391,.6284637451171875,186524,.0865688323974609,115898,.554621696472168,634140,-.3429489135742188,45765,.9367094039916992,36571,.0198278427124023,67193,.3463544845581055,12795,.5585813522338867,9987,-.305323600769043,369442,1850093,.0043020248413086,56563,.2884187698364258,104851,.1210165023803711,20971,.7845077514648438,5435798,.2609758377075195,78413,60743904,.0737056732177734,9091663,.2054681777954102,5085,.0090866088867188,171059,.5143623352050781,41351,36988,-.3836545944213867,626164,42524,-.5056724548339844,382200,.4462509155273438,95296,-.0539360046386719,matched (3),-540473.63,.78285015,2900127,6054379.5
201808,760611,703,3583,663653,08,0,0,0,0,0,0,1,0,0,0,0,24172,81089,-.8347368240356445,303216,-.0715274810791016,257454,-.5189723968505859,506350,169130,-.4622211456298828,291709,-.0729856491088867,951817,246856,-.6417016983032227,73534,-1.521004676818848,2993,-.910191535949707,92367,66479,-.3161802291870117,740336,-.2995767593383789,361073,-.2739391326904297,20314,-.6779441833496094,257,1791,-1.285328388214111,24709,-.6439590454101563,1124388,16719,-.9563531875610352,385093,-.4853382110595703,266529,-.3736286163330078,149705,-.3065567016601563,13680,-.5364160537719727,180820,-.0310583114624023,245090,.7489147186279297,577405,-.0937261581420898,8645,-1.666538238525391,22504,-.4855623245239258,10684,-1.838821411132813,2999,-1.450776100158691,3036,-1.190743446350098,95944,1591897,-.1503095626831055,40623,-.3310203552246094,136034,.2603654861450195,12949,-.4821224212646484,3089285,-.5650672912597656,69272,36266144,-.5157814025878906,6401223,-.3508691787719727,2754,-.6132402420043945,90159,-.6404333114624023,17654,31938,-.1467971801757813,575452,78118,.6081523895263672,220393,-.550532341003418,79726,-.1783914566040039,matched (3),-773500.63,.78285015,2373579.8,5820537.5
201809,760611,704,3583,743954,09,0,0,0,0,0,0,0,1,0,0,0,41135,94605,.1541624069213867,310281,.0230321884155273,364462,.3475809097290039,825733,110218,-.4282073974609375,332833,.1318836212158203,868406,350723,.351191520690918,230594,1.142910003662109,13800,1.528392791748047,66536,125310,.6339054107666016,999942,.300593376159668,407754,.1215829849243164,124098,1.809761047363281,814,7406,1.419516086578369,28888,.1562585830688477,1298989,87567,1.655858039855957,644310,.5146951675415039,471397,.5702171325683594,172586,.1422290802001953,24426,.5797128677368164,373826,.7262887954711914,348117,.3509130477905273,647764,.1149826049804688,47462,1.702948570251465,62496,1.02140998840332,55118,1.640728950500488,112368,3.623500823974609,9481,1.138749122619629,58535,2202034,.3244552612304688,23681,-.5396614074707031,131566,-.0333967208862305,40255,1.134215354919434,7357084,.8677244186401367,56944,50813944,.3372859954833984,6076599,-.0520439147949219,29357,2.366477012634277,94641,.0485153198242188,38681,38069,.1756038665771484,854875,81187,.0385341644287109,94634,-.8453950881958008,102030,.2466707229614258,matched (3),-415406.34,.78285015,3443975.5,6332909.5
201810,760611,705,3583,860685,10,0,0,0,0,0,0,0,0,1,0,0,128512,354381,1.320662498474121,372451,.1826276779174805,400809,.0950632095336914,1406784,117935,.0676736831665039,343729,.0322132110595703,0,504272,.3631191253662109,199182,-.1464395523071289,4312,-1.163267135620117,90374,8754,-2.661280632019043,1120177,.1135444641113281,478207,.1593799591064453,114826,-.0776529312133789,6310,5283,-.3377962112426758,23723,-.1969804763793945,1617704,3121,-3.334250450134277,846489,.2729167938232422,413606,-.1307868957519531,122327,-.3441982269287109,15181,-.4756031036376953,448608,.1823587417602539,72441,-1.569766044616699,700701,.0785551071166992,49433,.0406885147094727,129982,.7322931289672852,58815,.0649204254150391,35,-8.074186325073242,13009,.3163509368896484,93891,2363849,.0709104537963867,36857,.4423723220825195,75540,-.5548458099365234,348980,2.159780502319336,12033407,.4920234680175781,87952,53173252,.0453853607177734,6776007,.108942985534668,9836,-1.09348201751709,114999,.1948328018188477,59524,44721,.1610431671142578,1020068,84328,.037959098815918,247885,.9629478454589844,127466,.2225828170776367,matched (3),50302384,.78285015,15935514,16798374
201811,760611,706,3583,1223268,11,0,0,0,0,0,0,0,0,0,1,0,80722,123470,-1.054373741149902,384545,.0319557189941406,482321,.185124397277832,0,40868,-1.059785842895508,246936,-.3307247161865234,1448416,317745,-.4618663787841797,94468,-.7459573745727539,12275,1.046163558959961,102907,165455,2.939188957214356,853791,-.2715549468994141,618057,.2565374374389648,18729,-1.813344955444336,685,11210,.7523117065429688,27264,.1391220092773438,1784206,71642,3.133527755737305,618820,-.3132829666137695,393102,-.0508441925048828,94300,-.2602167129516602,35554,.851008415222168,166858,-.9890060424804688,78151,.0758705139160156,735177,.048029899597168,50409,.0195512771606445,46258,-1.033161163330078,108748,.6146364212036133,10752,5.727499008178711,7352,-.5706682205200195,163612,1937577,-.1988534927368164,58058,.4543972015380859,91931,.196375846862793,16745,-3.036914825439453,8200779,-.383458137512207,94103,48197652,-.0982456207275391,4503968,-.4084300994873047,12838,.2663602828979492,146927,.2450122833251953,0,26943,-.5067195892333984,1050845,100404,.1744880676269531,200159,-.2138528823852539,133758,.048182487487793,matched (3),-14648481,.78285015,6966469.5,8762218
201812,760611,707,3583,1286410,12,0,0,0,0,0,0,0,0,0,0,1,136408,90329,-.3125400543212891,219316,-.5615472793579102,380221,-.2378568649291992,2499385,98676,.8814935684204102,306064,.214665412902832,1228493,314369,-.0106821060180664,188870,.6927976608276367,7705,-.4656953811645508,76500,314331,.6417474746704102,780135,-.0902194976806641,685237,.1031837463378906,8859,-.7486391067504883,939,4239,-.9724788665771484,40967,.4071998596191406,1239118,25479,-1.03382682800293,627274,.0135688781738281,274723,-.3583059310913086,151291,.4727239608764648,22932,-.4385194778442383,363369,.7782754898071289,113984,.3774147033691406,568484,-.2571382522583008,52746,.045318603515625,29459,-.4512357711791992,32625,-1.203954696655273,2098,-1.63410758972168,3707,-.6847496032714844,424242,1808776,-.0687875747680664,28772,-.7020406723022461,239408,.9571304321289063,25591,.4241409301757813,8696958,.0587444305419922,80102,45125400,-.0658645629882813,4961432,.096735954284668,31881,.9096002578735352,136458,-.073918342590332,25454,46573,.547297477722168,519278,74015,-.3049345016479492,460251,.8326597213745117,81023,-.5012989044189453,matched (3),13415281,.78285015,3763415.8,6512148
