period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c218,Y1146c616,Y1271c152,Y1310c705,growth1310c705,Y1769c124,growth1769c124,Y1826c218,Y1850c484,growth1850c484,Y1898c344,Y206c246,growth206c246,Y2079c428,growth2079c428,Y2089c203,Y2307c222,growth2307c222,Y266c246,growth266c246,Y2738c826,growth2738c826,Y2813c381,Y2872c344,Y2888c124,growth2888c124,Y2c757,growth2c757,Y3013c300,Y3017c752,growth3017c752,Y3087c124,growth3087c124,Y3235c586,growth3235c586,Y3347c703,growth3347c703,Y3391c440,growth3391c440,Y3532c705,growth3532c705,Y3541c124,growth3541c124,Y3564c124,growth3564c124,Y3578c124,growth3578c124,Y3773c124,growth3773c124,Y3906c32,Y3925c826,growth3925c826,Y4163c32,Y4429c376,Y4761c352,growth4761c352,Y4950c600,growth4950c600,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y4974c705,growth4974c705,Y5014c208,growth5014c208,Y5026c484,growth5026c484,Y561c428,growth561c428,Y570c757,growth570c757,Y583c826,growth583c826,Y588c752,growth588c752,Y636c124,growth636c124,Y656c484,growth656c484,Y663c246,growth663c246,Y768c348,growth768c348,Y916c616,growth916c616,Y920c124,growth920c124,_merge,x,r2,s,sf
201712,841490,695,3852,34702200,12,0,0,0,0,0,0,0,0,0,0,1,148587,22799,1652489,2971619,-.5532999038696289,3078598,-.0977325439453125,7943591,1064262,.2381067276000977,1070346,158956,.6997737884521484,34792,.1912364959716797,661448,908936,.4608354568481445,1164601,.0465450286865234,28299562,.0686302185058594,11491089,222268,4645804,-.0830001831054688,246610,-2.249110221862793,6982,248017,-1.051787376403809,5926056,-.1533613204956055,41450360,.1266803741455078,527537,-.9459924697875977,186435,.4124326705932617,109458,-.816248893737793,8475131,-.2044830322265625,20233,1.33847713470459,19184812,-.1535968780517578,18434688,-.1504440307617188,9025998,1388074,-.0562543869018555,369642,152000,76162,.126469612121582,1110,.3528213500976563,2046454,-.0374765396118164,3783949,-.0600776672363281,174881,.5742731094360352,646824,.2230796813964844,393884,-.3009910583496094,163723,.2400312423706055,10019370,-.6488265991210938,18501144,-.0209846496582031,164432,-.863926887512207,871002,-.0449008941650391,1981649,1.355268478393555,311283,-.0232906341552734,59371,-.7835369110107422,594131,-.2181625366210938,1188381,.536656379699707,matched (3),31524394,.91219002,817812.63,2028093.6
201801,841490,696,3852,39009124,01,0,0,0,0,0,0,0,0,0,0,0,101335,789,2954608,8390862,1.038036346435547,3573338,.1490259170532227,6564367,459689,-.8394870758056641,794751,162190,.0201416015625,38370,.0978879928588867,777085,1158689,.2427701950073242,1368424,.1612815856933594,40079192,.3480110168457031,13462704,82014,6401681,.3205966949462891,12230967,3.90391731262207,31942,399327,.4762840270996094,6618569,.1105203628540039,63667172,.4291725158691406,1396762,.9736928939819336,60674,-1.122567176818848,233084,.7558574676513672,12107291,.3566722869873047,59791,1.083539962768555,22795416,.1724395751953125,22728716,.2093963623046875,0,3848019,1.019640922546387,0,256000,248819,1.183863639831543,1107,-.0027065277099609,1953457,-.0465078353881836,5156603,.3095102310180664,277827,.4628925323486328,693997,.0703935623168945,449155,.1313114166259766,184385,.1188507080078125,14872471,.3949909210205078,21133284,.1330165863037109,1275115,2.048295021057129,898070,.0306034088134766,541243,-1.297816276550293,400711,.2525386810302734,199584,1.212430000305176,615546,.0354099273681641,1343313,.1225471496582031,matched (3),39129876,.91219002,817399.38,2027927
201802,841490,697,3852,33188736,02,1,0,0,0,0,0,0,0,0,0,0,97079,38533,2075838,3917621,-.7616586685180664,3110929,-.1385793685913086,5367853,929495,.7040910720825195,632876,88082,-.6105003356933594,12074,-1.156221389770508,702255,392829,-1.081670761108398,1317655,-.037806510925293,32767824,-.2014102935791016,9887014,35697,4749080,-.298609733581543,5608456,-.7796945571899414,594,554083,.3275337219238281,5936705,-.1087255477905273,35779460,-.5762939453125,1220870,-.1345920562744141,201832,1.201920509338379,161485,-.3669862747192383,10348592,-.1569576263427734,7205,-2.116080284118652,21992150,-.0358734130859375,20684856,-.0942287445068359,6380862,2020973,-.6439790725708008,369051,165000,71801,-1.242827415466309,57,-2.966357707977295,1839171,-.0602855682373047,3257534,-.4593076705932617,275524,-.0083236694335938,476667,-.3756494522094727,439857,-.0209188461303711,188069,.0197830200195313,11764492,-.2344264984130859,19032556,-.1046981811523438,213931,-1.785138130187988,732229,-.2041540145874023,428028,-.23468017578125,266355,-.4084110260009766,252317,.2344503402709961,762938,.2146673202514648,616688,-.7785310745239258,matched (3),33271288,.91219002,549408.31,1935509.1
201803,841490,698,3852,35230828,03,0,1,0,0,0,0,0,0,0,0,0,382718,30458,919352,2576301,-.4191293716430664,3426660,.0966644287109375,6269178,961168,.03350830078125,737112,180568,.717839241027832,29913,.9072389602661133,584426,159124,-.9036903381347656,1622370,.2080345153808594,36803644,.11614990234375,8279650,73257,2294230,-.7275543212890625,5725726,.0206937789916992,41271,1529024,1.015069961547852,7504863,.2343969345092773,55195128,.4335002899169922,646536,-.6356906890869141,246687,.2006845474243164,178563,.100529670715332,10532809,.0176448822021484,77520,2.375761032104492,26265836,.1775836944580078,23991172,.148284912109375,10236013,1931092,-.0454931259155273,357777,166000,75298,.0475549697875977,756,2.58499002456665,2311589,.2286205291748047,3389494,.0397100448608398,231947,-.1721658706665039,497505,.0427875518798828,391645,-.116093635559082,130921,-.3622150421142578,12191946,.0356903076171875,22065560,.1478672027587891,196925,-.0828304290771484,1195428,.4901657104492188,615482,.3632173538208008,394902,.3938074111938477,149875,-.5208845138549805,999505,.2700834274291992,1983062,1.168034553527832,matched (3),37693388,.91219002,781622.38,2013772.5
201804,841490,699,3852,35308820,04,0,0,1,0,0,0,0,0,0,0,0,168335,36626,2213806,4938687,.6507444381713867,3214661,-.0638637542724609,6529464,654275,-.3846216201782227,828817,95810,-.6337404251098633,30078,.0055007934570313,782140,43574,-1.295223236083984,2063779,.2406511306762695,37268236,.0125446319580078,9140737,139322,1983013,-.1457796096801758,7297249,.242527961730957,5357,492466,-1.132959365844727,6413362,-.1571674346923828,46097192,-.1801223754882813,333384,-.6623334884643555,268814,.0858993530273438,136663,-.2674236297607422,9742297,-.0780181884765625,37657,-.7220172882080078,25030734,-.0481643676757813,21304512,-.1187667846679688,5821139,2697615,.3342819213867188,680861,186000,72574,-.0368471145629883,392,-.6567792892456055,1874967,-.2093448638916016,3952750,.1537313461303711,147456,-.4529790878295898,682470,.3161125183105469,383044,-.0222053527832031,190143,.3731822967529297,13107983,.0724468231201172,20883976,-.0550365447998047,119300,-.5011816024780273,1180466,-.0125951766967773,1036238,.5209465026855469,510462,.256678581237793,244350,.488800048828125,839307,-.1746835708618164,2946033,.395817756652832,matched (3),36624600,.91219002,979418.5,2098477.3
201805,841490,700,3852,38689448,05,0,0,0,1,0,0,0,0,0,0,0,150575,9626,3348414,6165569,.2218809127807617,4913838,.4243335723876953,6714778,724201,.1015415191650391,1188883,146208,.4226627349853516,47874,.4647789001464844,611616,266309,1.810196876525879,3254685,.4555568695068359,37673364,.0108108520507813,12099703,42239,3370625,.5304813385009766,4669571,-.4464302062988281,9322,1143966,.8428316116333008,7181873,.1131772994995117,51401640,.108917236328125,520689,.4458580017089844,74505,-1.283153533935547,276811,.7058162689208984,12689835,.2643241882324219,100343,.9800758361816406,27755660,.1033344268798828,25606566,.183929443359375,8505864,2911065,.0761508941650391,268327,256000,24676,-1.078775405883789,12683,3.476756095886231,1943053,.0356693267822266,4355890,.0971174240112305,273792,.6188392639160156,571548,-.1773700714111328,384564,.0039596557617188,193857,.0193443298339844,13425336,.0239219665527344,19039152,-.0924835205078125,206613,.5492057800292969,1422395,.1864328384399414,524242,-.6813993453979492,633578,.2160673141479492,139028,-.5639257431030273,944170,.1177291870117188,1763861,-.5129547119140625,matched (3),50363348,.91219002,1332454.9,2284684.3
201806,841490,701,3852,42760504,06,0,0,0,0,1,0,0,0,0,0,0,122764,41126,1677487,6648659,.075434684753418,3910584,-.2283687591552734,7195427,777803,.0714044570922852,750511,207206,.3486833572387695,56905,.1728105545043945,421580,594721,.8034353256225586,2161910,-.4091033935546875,41604312,.0992507934570313,18019264,66537,8576900,.9339742660522461,7396134,.4598903656005859,14543,1698978,.3955249786376953,6763565,-.0600109100341797,47686904,-.07501220703125,822523,.4572229385375977,252156,1.219182014465332,306748,.102691650390625,11508350,-.0977287292480469,120030,.1791467666625977,27835240,.0028629302978516,26901012,.0493144989013672,9512671,3562599,.2019710540771484,354190,266000,45483,.6115074157714844,6675,-.6418933868408203,2292554,.1654062271118164,4615017,.0577859878540039,293667,.0700769424438477,679048,.1723432540893555,451968,.1615018844604492,186531,-.0385236740112305,14070256,.0469188690185547,20118628,.0551471710205078,213238,.0315618515014648,1399560,-.0161838531494141,977956,.6235113143920898,692194,.0884828567504883,156909,.1209897994995117,767377,-.2073278427124023,2012085,.1316661834716797,matched (3),43159472,.91219002,827172.94,2031886.1
201807,841490,702,3852,34208640,07,0,0,0,0,0,1,0,0,0,0,0,103754,9203,1033971,6505188,-.021815299987793,3879032,-.0081014633178711,7474236,932255,.1811323165893555,1217489,103783,-.691411018371582,41465,-.3165340423583984,399515,113412,-1.657065391540527,926438,-.8474006652832031,41165800,-.0105953216552734,29850946,98345,17274712,.7001714706420898,5808129,-.24169921875,5479,788467,-.7676916122436523,6846982,.0122585296630859,53284448,.1109867095947266,678136,-.193028450012207,125706,-.6961021423339844,345088,.1177730560302734,10507506,-.0909824371337891,24367,-1.594511985778809,25233492,-.0981311798095703,26287592,-.0230655670166016,8630397,1532406,-.8436508178710938,860089,200000,57303,.2310142517089844,257,-3.257048606872559,1771859,-.2576370239257813,4729327,.0244674682617188,292245,-.0048532485961914,732210,.0753755569458008,350852,-.2532472610473633,248623,.2873401641845703,14191286,.0085639953613281,19494160,-.0315303802490234,147490,-.3686485290527344,1378154,-.0154132843017578,651443,-.4062747955322266,813038,.1609115600585938,229269,.3792304992675781,545776,-.3407697677612305,1024642,-.6748275756835938,matched (3),36083076,.91219002,843221.81,2038472.3
201808,841490,703,3852,37125368,08,0,0,0,0,0,0,1,0,0,0,0,723276,36919,1510828,5474296,-.1725358963012695,4155641,.0688810348510742,10397614,567689,-.49603271484375,762610,118409,.1318426132202148,64346,.4394254684448242,547682,690806,1.806831359863281,916693,-.0105743408203125,31521680,-.2669334411621094,36460168,107043,13290863,-.2621669769287109,5560439,-.0435810089111328,9787,1101998,.3347902297973633,7858488,.1377859115600586,55479604,.0403709411621094,486833,-.3314266204833984,201752,.4730930328369141,166360,-.729644775390625,11754967,.1121864318847656,72644,1.092341423034668,26321828,.0422267913818359,29467532,.1141910552978516,10903117,3979658,.9543571472167969,1001080,291000,93659,.491307258605957,1790,1.940894603729248,2485765,.3385515213012695,5298373,.113616943359375,170083,-.5413064956665039,765922,.045013427734375,711847,.7074985504150391,421972,.5290012359619141,14836663,.0444736480712891,17503260,-.10772705078125,221437,.4063777923583984,1178951,-.1561193466186523,688861,.0558500289916992,1022852,.2295722961425781,199689,-.1381349563598633,552856,.0128889083862305,1105184,.0756683349609375,matched (3),40833028,.91219002,1040228,2127538.5
201809,841490,704,3852,29720948,09,0,0,0,0,0,0,0,1,0,0,0,431979,48,2543851,3948940,-.3266162872314453,4421870,.0620965957641602,6281992,975350,.5412225723266602,1170621,169851,.3607769012451172,23866,-.9918203353881836,495346,487009,-.3495759963989258,990352,.0772876739501953,24093876,-.2687168121337891,33001096,83872,12970283,-.0244159698486328,2023826,-1.010687828063965,12351,913086,-.1880502700805664,6831155,-.1401004791259766,50129692,-.1014022827148438,285839,-.5324926376342773,124940,-.4792051315307617,128514,-.2581167221069336,11293280,-.040069580078125,8841,-2.106170654296875,25060184,-.0491180419921875,26705186,-.0984306335449219,7793651,1231396,-1.17304801940918,1155050,159000,145848,.4429044723510742,1218,-.3850054740905762,2228374,-.1093082427978516,4534169,-.1557579040527344,180468,.0592670440673828,576740,-.2836885452270508,382193,-.6219377517700195,205628,-.7188701629638672,15708992,.0571327209472656,17741776,.0135345458984375,193468,-.1350259780883789,711448,-.5050783157348633,592498,-.1506919860839844,340709,-1.099321365356445,104521,-.6473731994628906,565997,.0234909057617188,1148484,.0384311676025391,matched (3),34951316,.91219002,731569.19,1994878.4
201810,841490,705,3852,37002876,10,0,0,0,0,0,0,0,0,1,0,0,313163,71422,4607108,13717538,1.245226860046387,3716349,-.1738214492797852,9223094,1029030,.0535755157470703,1182442,153084,-.1039352416992188,50466,.748845100402832,513135,517400,.0605335235595703,1208880,.1993894577026367,29123864,.1895999908447266,24283304,229729,7841700,-.5032052993774414,10494274,1.645839691162109,31163,1091287,.1782827377319336,7112299,.0403318405151367,34137088,-.3842277526855469,516168,.59100341796875,374274,1.09715461730957,244594,.6435623168945313,11341656,.0042762756347656,81163,2.217059135437012,27713094,.1006240844726563,24522132,-.0852813720703125,8249984,2898004,.8558740615844727,381744,151000,72496,-.6990327835083008,14331,2.465214729309082,2444834,.0927047729492188,5394175,.1736783981323242,156469,-.142695426940918,786035,.3096094131469727,477989,.2236623764038086,146469,-.3392543792724609,17610876,.1142826080322266,18423832,.0377235412597656,238208,.2080316543579102,647003,-.0949516296386719,670177,.123194694519043,374452,.0944347381591797,162739,.4427595138549805,792981,.3372106552124023,1187567,.0334634780883789,matched (3),37225544,.91219002,832552.69,2034082.1
201811,841490,706,3852,30097660,11,0,0,0,0,0,0,0,0,0,1,0,104541,41268,1386750,5879570,-.8471908569335938,3241251,-.1367816925048828,7401865,862401,-.1766510009765625,1121414,85710,-.58001708984375,41535,-.19476318359375,438379,89045,-1.759674072265625,1287370,.0629072189331055,27050796,-.0738410949707031,0,36278,5233871,-.4043045043945313,3282792,-1.162135124206543,18040,1150060,.0524568557739258,5997474,-.1704874038696289,40244240,.164581298828125,673785,.2664794921875,303691,-.2089776992797852,163408,-.4033498764038086,9785404,-.1475906372070313,14414,-1.728259086608887,22689132,-.2000179290771484,21569354,-.1283035278320313,6444792,1936800,-.4029855728149414,260991,380000,65397,-.1030550003051758,1079,-2.586390018463135,2102093,-.1510438919067383,4429049,-.1971349716186523,123963,-.232874870300293,690794,-.1291599273681641,463901,-.0299167633056641,105010,-.332758903503418,17553274,-.0032749176025391,17568278,-.0475502014160156,239333,.0047121047973633,810863,.2257480621337891,744157,.1047096252441406,284077,-.2762184143066406,211200,.2606582641601563,733266,-.0782899856567383,1848654,.4425516128540039,matched (3),31410312,.91219002,837349.31,2036050.1
201812,841490,707,3852,29622530,12,0,0,0,0,0,0,0,0,0,0,1,238223,39034,1093630,9223857,.4503097534179688,2588015,-.2250690460205078,5193278,676394,-.2429447174072266,739873,124327,.3719463348388672,33245,-.2226324081420898,314969,541233,1.804707527160645,1073604,-.1815805435180664,26223108,-.0310764312744141,18192754,100979,4402885,-.1728916168212891,263334,-2.523026466369629,16071,368996,-1.136783599853516,7049334,.161595344543457,51440016,.2454490661621094,622301,-.0794878005981445,278837,-.085383415222168,102772,-.4637374877929688,9259709,-.0552196502685547,75825,1.660227775573731,19821034,-.1351432800292969,20313936,-.0599651336669922,4414229,813888,-.866969108581543,238306,319000,22888,-1.049863815307617,1001,-.0750350952148438,1444713,-.3750228881835938,3866200,-.1359128952026367,101434,-.2005748748779297,572376,-.1880455017089844,319028,-.3743925094604492,110339,.0495023727416992,9928414,-.5698413848876953,18047556,.0269145965576172,140353,-.5336952209472656,866415,.0662651062011719,531239,-.3370399475097656,411577,.3707513809204102,37185,-1.736900329589844,379825,-.6577987670898438,671412,-1.01283073425293,matched (3),29252412,.91219002,1071956.4,2143230.5
