period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1209c372,growth1209c372,Y1323c208,growth1323c208,Y1427c586,growth1427c586,Y1430c152,growth1430c152,Y1661c152,growth1661c152,Y1682c372,growth1682c372,Y1734c222,growth1734c222,Y1848c440,growth1848c440,Y1901c484,growth1901c484,Y1904c616,growth1904c616,Y1905c352,growth1905c352,Y2043c757,growth2043c757,Y2120c152,growth2120c152,Y2203c554,Y2419c208,growth2419c208,Y2433c203,Y2498c233,Y2521c381,Y2690c124,growth2690c124,Y2829c208,growth2829c208,Y2967c792,growth2967c792,Y3140c152,growth3140c152,Y3421c554,Y3439c372,growth3439c372,Y3482c372,growth3482c372,Y3489c152,growth3489c152,Y3521c124,growth3521c124,Y3568c251,growth3568c251,Y3571c344,Y3738c381,Y3850c818,Y3949c68,growth3949c68,Y4002c620,growth4002c620,Y4019c608,Y4089c191,growth4089c191,Y4142c222,growth4142c222,Y4197c688,growth4197c688,Y4272c600,growth4272c600,Y4276c554,Y4311c68,growth4311c68,Y4375c428,growth4375c428,Y4378c440,growth4378c440,Y4419c32,Y4450c440,growth4450c440,Y4524c554,Y4730c442,Y4763c554,Y4992c251,growth4992c251,Y543c348,growth543c348,Y651c251,growth651c251,_merge,x,r2,s,sf
201711,722240,694,3347,195747,11,0,0,0,0,0,0,0,0,0,1,0,46260,-.7234649658203125,473517,-.6534948348999023,548126,-.1415233612060547,24593,-1.300177574157715,405942,-.0816326141357422,1837452,.1040182113647461,158837,.2122993469238281,96205,-.1170654296875,211041,-.493229866027832,1129642,-.6319980621337891,67834,-.3688831329345703,2129561,.2353954315185547,568228,-.5880727767944336,3620,11194,-.1089897155761719,179005,82181,236772,729631,.105280876159668,788525,-.07489013671875,1322587,-.1687555313110352,178596,-.2484912872314453,253948,35501,-.7738809585571289,577772,-.193394660949707,4448884,-.0681886672973633,404222,.1386823654174805,259575,-.374058723449707,4383755,183338,233548,57125,-.5483818054199219,301850,.8179435729980469,510841,18331,-.8410511016845703,17683,-1.085061073303223,2010178,-.1717319488525391,267581,-.4260120391845703,620185,352317,.3845510482788086,254290,-.5839729309082031,21652,-1.153544425964356,5815415,45249,-.7519598007202148,42025,10732,4611872,3484365,-.1103534698486328,830061,-.0373144149780273,5246417,-.0979528427124023,matched (3),205667.72,.85648978,26777.867,65052.641
201712,722240,695,3347,228814,12,0,0,0,0,0,0,0,0,0,0,1,44350,-.0421648025512695,713470,.4099531173706055,953204,.5533237457275391,113230,1.526959419250488,668417,.4987020492553711,2840279,.4355230331420898,217543,.3145179748535156,157377,.4921627044677734,281999,.289851188659668,1888317,.5137853622436523,98599,.373997688293457,1437307,-.3931446075439453,823302,.3708000183105469,13508,60114,1.680864334106445,57669,53907,396447,766279,.0490074157714844,1034086,.2711095809936523,1293621,-.0221443176269531,77831,-.8305864334106445,211296,146187,1.415326118469238,629692,.0860519409179688,5169299,.1500835418701172,537561,.2850780487060547,239150,-.0819540023803711,5457271,233063,908998,89864,.4530553817749023,129964,-.8426723480224609,396666,30185,.4987516403198242,33845,.6491870880126953,2394380,.174901008605957,322758,.1874799728393555,427442,41568,-2.137200355529785,231082,-.095703125,104057,1.569841384887695,7962186,300735,1.894049644470215,29740,156219,3404016,2912037,-.1794328689575195,815513,-.0176820755004883,5106427,-.0270452499389648,matched (3),209730.89,.85648978,39820.445,71417.5
201801,722240,696,3347,203458,01,0,0,0,0,0,0,0,0,0,0,0,37742,-.1613397598266602,684774,-.0410518646240234,923551,-.0316028594970703,69509,-.4879646301269531,362283,-.6124858856201172,1708415,-.5083370208740234,149348,-.3761167526245117,157316,-.0003871917724609,504617,.5818958282470703,1395233,-.3026247024536133,47618,-.7278499603271484,1379511,-.0410423278808594,780509,-.0533771514892578,15134,39433,-.4216394424438477,84099,2384,565461,837229,.0885515213012695,1386525,.2932825088500977,1073386,-.1866273880004883,193276,.9095792770385742,312620,125280,-.1543359756469727,500730,-.2291641235351563,5268472,.0190038681030273,676792,.2303218841552734,237633,-.0063638687133789,3212152,114318,255675,875142,2.276088714599609,100423,-.2578668594360352,737473,19484,-.4377517700195313,33182,-.0197839736938477,1852289,-.2567024230957031,465431,.3660612106323242,411161,97135,.8487710952758789,196579,-.161707878112793,23073,-1.50627613067627,0,149771,-.6971225738525391,52430,52272,2169383,5093869,.5591850280761719,819866,.0053243637084961,6908091,.3021936416625977,matched (3),248108.08,.85648978,31803.598,67277.492
201802,722240,697,3347,101440,02,1,0,0,0,0,0,0,0,0,0,0,116946,1.130939483642578,597929,-.1356163024902344,779327,-.169795036315918,94188,.3038358688354492,167136,-.7736186981201172,1285385,-.2845077514648438,172689,.1452131271362305,154784,-.0162258148193359,303475,-.5085000991821289,1263864,-.0988874435424805,108624,.824681282043457,772159,-.5802936553955078,600715,-.2618255615234375,11313,19345,-.7121686935424805,78568,28710,330099,495048,-.5254430770874023,1492369,.0735645294189453,1037164,-.0343284606933594,186371,-.0363798141479492,442254,49036,-.9379959106445313,405991,-.2097358703613281,3924055,-.2946147918701172,374240,-.5924663543701172,230303,-.0313320159912109,846464,123614,405252,12153,-4.276809692382813,328257,1.184406280517578,313993,16081,-.19195556640625,25867,-.2490386962890625,1407670,-.2744855880737305,243508,-.6478137969970703,546702,80087,-.192988395690918,179225,-.0924224853515625,21912,-.0516281127929688,5894315,122028,-.2048568725585938,53919,19718,2984509,4358794,-.1558418273925781,1189280,.3719615936279297,4659709,-.3937406539916992,matched (3),169385.83,.85648978,34711.961,68700.156
201803,722240,698,3347,156155,03,0,1,0,0,0,0,0,0,0,0,0,25868,-1.508706092834473,659215,.0975770950317383,638098,-.1999387741088867,107753,.1345491409301758,519285,1.133645057678223,2652269,.7243576049804688,203789,.1655921936035156,99298,-.4439058303833008,550410,.5953645706176758,1561614,.2115459442138672,79066,-.3176097869873047,852849,.0993919372558594,808766,.297389030456543,18255,56706,1.075445175170898,129432,34581,425925,444873,-.1068658828735352,1538792,.0306329727172852,1046308,.0087785720825195,183881,-.0134496688842773,163681,115489,.8566207885742188,470062,.1465339660644531,4737879,.1884641647338867,557894,.3992710113525391,283125,.2064933776855469,2200812,178687,429400,70374,1.756247520446777,1180032,1.279500007629395,450677,25023,.4421577453613281,36822,.3531274795532227,1979212,.3407621383666992,494746,.7088947296142578,687258,87443,.0878734588623047,185817,.0361204147338867,7074,-1.130608558654785,6958062,79653,-.4265708923339844,169461,64532,3443541,4558332,.0447607040405273,964951,-.2090253829956055,5863553,.2298030853271484,matched (3),199186.08,.85648978,29950.967,66421.773
201804,722240,699,3347,74048,04,0,0,1,0,0,0,0,0,0,0,0,28269,.0887594223022461,512554,-.251643180847168,579721,-.0959453582763672,148239,.3189840316772461,400659,-.2593421936035156,837815,-1.152373313903809,241865,.171295166015625,100392,.0109577178955078,256787,-.7624168395996094,1279333,-.1993808746337891,86915,.0946474075317383,1036836,.1953468322753906,519264,-.4430971145629883,0,24250,-.8494625091552734,101256,119485,526889,597057,.2942237854003906,930180,-.5033750534057617,1495246,.3570222854614258,98031,-.6290054321289063,118178,139211,.1868152618408203,470188,.0002679824829102,2383693,-.6869392395019531,320994,-.5527467727661133,180315,-.4511833190917969,4806566,136309,315391,181829,.9492425918579102,426676,-1.017271995544434,575470,20420,-.2032814025878906,2424,-2.720676898956299,1511022,-.2699117660522461,270037,-.6054859161376953,554516,73397,-.1751041412353516,79714,-.8463172912597656,17219,.88958740234375,12451488,5595,-2.655806541442871,31476,21976,2413160,4759013,.0430841445922852,847003,-.1303730010986328,5991625,.0216064453125,matched (3),143424.59,.85648978,38995.277,70960.719
201805,722240,700,3347,74534,05,0,0,0,1,0,0,0,0,0,0,0,148053,1.655804634094238,498769,-.0272626876831055,549887,-.0528335571289063,89966,-.4993934631347656,397817,-.0071182250976563,1780006,.7535743713378906,168899,-.3590793609619141,88116,-.1304283142089844,611715,.8680191040039063,2490510,.6661481857299805,89144,.0253229141235352,1022089,-.0143251419067383,809778,.4443473815917969,9069,26161,.0758523941040039,61936,54285,104372,620738,.0388965606689453,1085793,.1546878814697266,1683450,.1185550689697266,186511,.6432065963745117,526174,207589,.3995695114135742,375598,-.2246131896972656,4181865,.5621070861816406,573821,.5808954238891602,260935,.3695659637451172,7400936,149912,448746,362011,.6886081695556641,705491,.50286865234375,113107,32066,.4512815475463867,2993,.2108569145202637,1613885,.0658578872680664,363983,.2985477447509766,613704,122492,.5121631622314453,137431,.5446767807006836,47488,1.014463424682617,15088669,82800,2.694555282592773,152463,13633,3284687,4913534,.0319528579711914,839261,-.0091829299926758,6849852,.1338644027709961,matched (3),303355.81,.85648978,46749.043,75500.094
201806,722240,701,3347,132497,06,0,0,0,0,1,0,0,0,0,0,0,7789,-2.944858551025391,546528,.0914421081542969,754546,.3164033889770508,154534,.5409822463989258,451098,.1256923675537109,2597237,.3778314590454102,198658,.1622838973999023,130518,.3928565979003906,568760,-.0728073120117188,434284,-1.746543884277344,81216,-.0931406021118164,1225188,.1812458038330078,666142,-.1952571868896484,9199,23678,-.0997228622436523,98809,125264,94671,659852,.0611066818237305,1315329,.1917762756347656,1001728,-.5191192626953125,77543,-.8776578903198242,414531,100092,-.7294702529907227,484501,.2545995712280273,4745418,.1264219284057617,883120,.4311437606811523,264303,.0128250122070313,5907183,168385,397067,89297,-1.399706840515137,354693,-.6876411437988281,235329,24426,-.2721481323242188,3702,.2125968933105469,1621817,.0049028396606445,468274,.2519464492797852,520536,58621,-.7369527816772461,66099,-.731968879699707,15312,-1.131840705871582,10937600,91966,.1049909591674805,29327,71202,2705334,5951160,.1915922164916992,685893,-.2018003463745117,8947444,.2671403884887695,matched (3),379179.88,.85648978,41639.336,72447.406
201807,722240,702,3347,178926,07,0,0,0,0,0,1,0,0,0,0,0,121037,2.74338436126709,540141,-.0117549896240234,899231,.1754236221313477,187388,.1927671432495117,361073,-.2226037979125977,1409618,-.6111288070678711,243309,.2027473449707031,162354,.2182683944702148,1330949,.850189208984375,267772,-.4835624694824219,88029,.0805540084838867,1257517,.0260448455810547,697180,.0455408096313477,46147,9448,-.9187431335449219,29825,21464,113445,532236,-.2149286270141602,1578524,.182403564453125,1474615,.3866710662841797,221283,1.048609733581543,445741,111385,.1069021224975586,467128,-.0365161895751953,4137581,-.1370687484741211,253802,-1.246906280517578,472623,.5812015533447266,7788028,152749,685190,1023687,2.43919849395752,927138,.9608497619628906,303701,30217,.2127571105957031,66295,2.885241508483887,1816609,.1134243011474609,309215,-.4150161743164063,677563,154261,.9675531387329102,292761,1.488203048706055,15391,.0051469802856445,12065644,28858,-1.159031867980957,47541,117102,2402935,4608363,-.2557134628295898,934079,.3088397979736328,7003121,-.2450113296508789,matched (3),408742.97,.85648978,58896.102,83567.594
201808,722240,703,3347,127418,08,0,0,0,0,0,0,1,0,0,0,0,28410,-1.449355125427246,199708,-.9949741363525391,563346,-.4676456451416016,66463,-1.03653621673584,409606,.1261148452758789,2026778,.363128662109375,178412,-.3102359771728516,99258,-.4920568466186523,1773312,.2869558334350586,236975,-.1221818923950195,69125,-.2417497634887695,1130818,-.1061983108520508,572500,-.1970310211181641,28156,3558,-.9766044616699219,80496,18037,65957,599034,.1182317733764648,1182788,-.2886161804199219,748765,-.6777276992797852,124751,-.5731229782104492,313091,97762,-.1304559707641602,457254,-.0213642120361328,4552504,.0955667495727539,372969,.3849401473999023,128339,-1.303623199462891,3258155,125802,297424,544983,-.6304121017456055,234539,-1.374480247497559,239405,19359,-.4452476501464844,36659,-.5924549102783203,1739156,-.0435714721679688,278932,-.1030693054199219,573395,130880,-.1643657684326172,359786,.2061529159545898,10318,-.3998937606811523,8042935,96963,1.211941719055176,24366,33623,2659405,5359914,.1510753631591797,629898,-.3940029144287109,6758571,-.0355443954467773,matched (3),175169.23,.85648978,37173.473,69976.133
201809,722240,704,3347,151768,09,0,0,0,0,0,0,0,1,0,0,0,10815,-.9658069610595703,493998,.905674934387207,580024,.0291748046875,123612,.6205024719238281,356200,-.1397027969360352,1389880,-.3772306442260742,205771,.1426677703857422,121351,.2009649276733398,1348619,-.2737674713134766,429441,.5945301055908203,77643,.1162042617797852,1251287,.101231575012207,893707,.4453659057617188,7759,16978,1.562719345092773,84348,44382,69318,486777,-.2075128555297852,1066894,-.1031227111816406,758131,.0124311447143555,182070,.3780717849731445,627318,115402,.1658849716186523,996486,.778996467590332,4138239,-.0954074859619141,559580,.4056911468505859,316341,.9021453857421875,4696997,236687,331735,689947,.2358608245849609,318699,.3066253662109375,214761,13805,-.3381261825561523,32157,-.1310291290283203,2027506,.1534061431884766,359171,.2528305053710938,623677,92553,-.3464994430541992,469577,.2663230895996094,28202,1.005503654479981,8810219,108856,.115696907043457,174527,26645,3118291,3979870,-.2976980209350586,1267243,.699040412902832,6985931,.0330867767333984,matched (3),310100.81,.85648978,42200.641,72771.461
201810,722240,705,3347,94704,10,0,0,0,0,0,0,0,0,1,0,0,63130,1.764262199401856,517201,.0459003448486328,567168,-.0224132537841797,61890,-.6917896270751953,233662,-.4216175079345703,1369771,-.0145740509033203,174391,-.1654634475708008,96102,-.2332773208618164,841670,-.4714479446411133,352539,-.1973228454589844,32058,-.8845739364624023,1757718,.33984375,738869,-.1902580261230469,7578,15989,-.0600175857543945,27955,38302,311563,438660,-.1040811538696289,1418587,.2849092483520508,347175,-.7810268402099609,286054,.4517898559570313,184425,110733,-.0412998199462891,722653,-.3213062286376953,5592287,.3011178970336914,230068,-.8888111114501953,94923,-1.203754425048828,4351956,182720,0,348072,-.6842060089111328,796294,.9157209396362305,383733,24134,.5585908889770508,7543,-1.450010299682617,2000503,-.0134077072143555,242811,-.391514778137207,601565,87835,-.0523214340209961,783491,.511927604675293,48821,.54876708984375,8244597,48490,-.8086681365966797,25475,28373,2730826,922379,-1.462048530578613,1150072,-.0970191955566406,213754,-3.486827850341797,matched (3),202958.36,.85648978,72987.344,94031.617
201811,722240,706,3347,153893,11,0,0,0,0,0,0,0,0,0,1,0,179700,1.046092033386231,569629,.0965538024902344,628081,.1020135879516602,66422,.0706701278686523,335577,.3619766235351563,1406936,.0267715454101563,180681,.0354328155517578,125970,.2706336975097656,341955,-.9007091522216797,291812,-.189051628112793,146213,1.51751708984375,1789862,.0181217193603516,1247564,.5238275527954102,18700,52588,1.190587043762207,126707,21629,0,722728,.4993085861206055,501884,-1.039047241210938,678541,.6701154708862305,246056,-.1506214141845703,985595,148554,.2938270568847656,677664,-.0642776489257813,3943438,-.349334716796875,428847,.6227254867553711,286033,1.103041648864746,2351153,0,212426,457266,.2728567123413086,747994,-.0625734329223633,145168,19392,-.2187614440917969,15655,.7301702499389648,2423589,.1918506622314453,320323,.2770462036132813,800838,42263,-.7315473556518555,687352,-.1309137344360352,10204,-1.565380096435547,3136090,141768,1.072834014892578,30862,80926,2851668,3167450,1.233725547790527,830981,-.3249721527099609,6341559,3.390053749084473,matched (3),-86491.484,.85648978,91627.227,109134.51
201812,722240,707,3347,183615,12,0,0,0,0,0,0,0,0,0,0,1,43151,-1.426583290100098,201923,-1.03709888458252,848994,.3013830184936523,182023,1.00810432434082,355965,.0589809417724609,1274166,-.0991230010986328,186732,.0329408645629883,219338,.554570198059082,701272,.7182168960571289,473246,.4835052490234375,58207,-.9210586547851563,1393830,-.2500829696655273,940667,-.2823581695556641,822,19599,-.9870090484619141,37941,119628,323606,592901,-.1980056762695313,1088656,.7743301391601563,771803,.1287841796875,246689,.0025691986083984,253249,103043,-.3658018112182617,888759,.271174430847168,4739794,.1839399337768555,483932,.1208438873291016,253778,-.1196479797363281,5170938,143918,324945,234333,-.668522834777832,315626,-.8628368377685547,260920,21722,.1134653091430664,14532,-.074437141418457,2948666,.1961030960083008,434007,.3037309646606445,776055,66604,.4548521041870117,124176,-1.711146354675293,6003,-.5305204391479492,10227014,19476,-1.98500919342041,56932,108712,2630400,3456561,.0873479843139648,669159,-.2165851593017578,5020860,-.2335233688354492,matched (3),136370.81,.85648978,52164.391,78967.813
