period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1002c757,growth1002c757,Y1027c348,growth1027c348,Y1071c642,Y1141c300,growth1141c300,Y1376c442,Y1383c600,growth1383c600,Y1479c268,growth1479c268,Y1482c300,growth1482c300,Y1536c616,growth1536c616,Y1617c191,growth1617c191,Y1721c498,Y2017c381,Y2099c222,growth2099c222,Y2272c757,growth2272c757,Y2539c616,growth2539c616,Y2550c428,growth2550c428,Y2585c428,growth2585c428,Y2995c484,growth2995c484,Y3135c152,growth3135c152,Y3170c752,growth3170c752,Y3309c442,Y3440c620,growth3440c620,Y3528c246,growth3528c246,Y3537c440,growth3537c440,Y3596c208,growth3596c208,Y3681c32,Y3877c616,growth3877c616,Y3883c826,growth3883c826,Y3995c616,growth3995c616,Y4038c554,Y4189c124,growth4189c124,Y4214c124,growth4214c124,Y4219c208,growth4219c208,Y4292c152,growth4292c152,Y4306c381,Y4427c807,growth4427c807,Y4598c703,growth4598c703,Y4757c428,growth4757c428,Y491c620,growth491c620,Y4968c554,Y4993c428,growth4993c428,Y5027c792,growth5027c792,Y508c124,growth508c124,Y554c246,growth554c246,Y58c642,Y623c381,Y643c703,growth643c703,Y896c705,growth896c705,Y967c208,growth967c208,Y981c68,growth981c68,_merge,x,r2,s,sf
201509,730661,668,3412,292383,09,0,0,0,0,0,0,0,1,0,0,0,1614,-.2641739845275879,16946,-.1394081115722656,3063625,83794,-.8475008010864258,19617,550912,-.1471796035766602,926691,-.0878047943115234,5063285,.5972089767456055,6887,-.955500602722168,237749,-.0702829360961914,94476,124981,1031161,.3864240646362305,69867,1.527800559997559,272060,.0928277969360352,178574,.4623517990112305,317405,1.682285308837891,594311,-.2293014526367188,81731,-.3003053665161133,176448,.6200447082519531,160505,89850,.924168586730957,64073,-.1696701049804688,69509,.6872806549072266,170169,.1512622833251953,99460,1205214,.8748245239257813,432804,-.4630165100097656,920644,1.19154167175293,1544795,97037,-.5408334732055664,885065,-.4125604629516602,260370,-.1792697906494141,1049304,.6005916595458984,49703416,56226,1.758904457092285,841321,-.1112689971923828,355484,.2521848678588867,19185680,-.0821170806884766,131699,72657,.4296207427978516,741558,.1558647155761719,85550,-.8856592178344727,104062,-.2391176223754883,36064,227211,233292,-.1790142059326172,488884,-.2215442657470703,41667,3.110208511352539,120796,.2724666595458984,matched (3),162268.52,.68773323,90555.133,202708.13
201510,730661,669,3412,156353,10,0,0,0,0,0,0,0,0,1,0,0,20215,2.527709007263184,11827,-.3596467971801758,1845720,280469,1.208101272583008,864,908688,.5004262924194336,1098236,.1698408126831055,4116547,-.207000732421875,20629,1.097062110900879,270212,.12799072265625,8274,14018,781778,-.2768697738647461,29237,-.8711576461791992,265154,-.0257120132446289,75108,-.8660755157470703,69022,-1.525753021240234,376428,-.4566764831542969,30999,-.9694786071777344,158968,-.1043233871459961,227201,58575,-.4278335571289063,60157,-.0630655288696289,45277,-.4286575317382813,212937,.2242050170898438,164089,528204,-.8249301910400391,592281,.3136959075927734,282881,-1.180047035217285,61715,70750,-.3159389495849609,127249,-1.939515113830566,215452,-.1893653869628906,292498,-1.277424812316895,39384480,29924,-.6307182312011719,1492112,.5729742050170898,264572,-.2953672409057617,20102064,.0466594696044922,342549,34316,-.7501382827758789,695632,-.0639333724975586,73171,-.1563014984130859,69596,-.4022798538208008,37682,261347,162304,-.3628196716308594,393809,-.2162590026855469,2177,-2.951761245727539,85604,-.3443708419799805,matched (3),354900.72,.68773323,94004.398,204272.33
201511,730661,670,3412,327719,11,0,0,0,0,0,0,0,0,0,1,0,49602,.8976068496704102,32568,1.012945175170898,1689414,86471,-1.176653861999512,3882,689007,-.2767505645751953,1177415,.0696163177490234,5395302,.2705144882202148,16905,-.1990880966186523,303906,.1175117492675781,67197,53467,1503063,.6536893844604492,11034,-.9744539260864258,269211,.0151853561401367,43974,-.5353288650512695,158455,.8310451507568359,517348,.3179893493652344,33772,.0856771469116211,433861,1.004020690917969,97882,38795,-.4120168685913086,6190,-2.274023056030273,22899,-.6817054748535156,151672,-.3392763137817383,73418,545506,.032231330871582,375353,-.4561147689819336,123045,-.8324766159057617,146733,77285,.0883464813232422,131840,.0354433059692383,246884,.1361799240112305,455559,.4430675506591797,23355668,30634,.0234489440917969,2022223,.3040046691894531,636692,.8781728744506836,9805314,-.7178993225097656,160890,35722,.0401554107666016,358409,-.6631460189819336,63400,-.1433353424072266,220637,1.153812408447266,52846,351983,146611,-.1016883850097656,541760,.3189573287963867,5450,.9176673889160156,119260,.331573486328125,matched (3),153182.17,.68773323,94546.883,204522.53
201512,730661,671,3412,361411,12,0,0,0,0,0,0,0,0,0,0,1,10640,-1.539410591125488,7936,-1.411920547485352,1083882,157583,.6001434326171875,35547,760022,.0980958938598633,1189530,.0102367401123047,3645390,-.3920660018920898,120475,1.963832855224609,240657,-.2333459854125977,23685,126476,1120742,-.2935142517089844,38498,1.249625205993652,295265,.0923776626586914,98723,.8087196350097656,67014,-.8605690002441406,591563,.1340522766113281,8127,-1.424440383911133,61762,-1.949435234069824,267510,43958,.1249427795410156,24056,1.357449531555176,68280,1.092523574829102,197201,.2625026702880859,324975,1041669,.6468658447265625,1200774,1.16285514831543,267737,.7774553298950195,489100,40274,-.6517934799194336,630838,1.565459251403809,194953,-.2361602783203125,719373,.4568548202514648,47819576,68285,.801579475402832,7120461,1.25877571105957,322170,-.6812067031860352,17591128,.5844707489013672,200577,50321,.3426551818847656,873116,.8903942108154297,58959,-.0726222991943359,34132,-1.866284370422363,97991,462072,219691,.4044389724731445,401876,-.2986793518066406,9525,.5583047866821289,203277,.53326416015625,matched (3),375588.03,.68773323,120615.24,217803.56
201601,730661,672,3412,135560,01,0,0,0,0,0,0,0,0,0,0,0,23195,.7793159484863281,4802,-.5023775100708008,1410269,29950,-1.660423278808594,29003,431339,-.5664529800415039,383565,-1.131804466247559,3305378,-.0979118347167969,42906,-1.032430648803711,116969,-.7214632034301758,0,108213,1115565,-.0046300888061523,52989,.3194780349731445,218708,-.300135612487793,47768,-.7259626388549805,34614,-.6606426239013672,298662,-.6834554672241211,10349,.2416982650756836,59196,-.0424346923828125,206846,47587,.0793256759643555,107586,1.497906684875488,6443,-2.360623359680176,84994,-.8416423797607422,77048,860204,-.1914100646972656,1375263,.1356782913208008,249556,-.0703220367431641,183960,158728,1.371485710144043,1335236,.7498149871826172,121345,-.4741201400756836,586715,-.2038412094116211,23775832,27631,-.9047517776489258,955945,-2.008028030395508,129377,-.912348747253418,13724327,-.2482242584228516,166253,29903,-.5204639434814453,481917,-.5942964553833008,91002,.4340391159057617,73200,.7629604339599609,20189,167197,199261,-.0976066589355469,310879,-.2567405700683594,1132,-2.129934310913086,212293,.0433969497680664,matched (3),244812.17,.68773323,81179.781,198697.03
201602,730661,673,3412,738355,02,1,0,0,0,0,0,0,0,0,0,0,63482,1.006819725036621,8404,.5596752166748047,1367157,103230,1.237430572509766,0,523355,.1933660507202148,990843,.9490470886230469,4400439,.2861528396606445,18352,-.849273681640625,239796,.7178792953491211,8129,228958,358894,-1.134089469909668,113888,.7651309967041016,288073,.2754764556884766,105682,.7940788269042969,97001,1.030462265014648,568550,.6437768936157227,13369,.2560491561889648,131780,.8002796173095703,0,89458,.6312093734741211,63654,-.5248289108276367,121193,2.934390068054199,103996,.2017717361450195,30319,773982,-.1056203842163086,1610305,.1577787399291992,442581,.5729398727416992,63022,65653,-.8828086853027344,575570,-.8415031433105469,52889,-.8304424285888672,1472781,.9203691482543945,58531632,38390,.3288593292236328,1512547,.4588499069213867,434889,1.212360382080078,17813022,.2607593536376953,379953,92071,1.124601364135742,807371,.5160112380981445,111152,.2000179290771484,136299,.6216554641723633,57706,799701,263449,.2792444229125977,105964,-1.076303482055664,1379,.1973729133605957,39592,-1.679340362548828,matched (3),987319.56,.68773323,134608.05,225853.23
201603,730661,674,3412,98750,03,0,1,0,0,0,0,0,0,0,0,0,19967,-1.156675338745117,8788,.0446796417236328,776789,57626,-.5829858779907227,0,434952,-.1850242614746094,975064,-.0160531997680664,4191591,-.0486240386962891,14543,-.2326288223266602,250127,.042180061340332,44276,88776,1264191,1.259160995483398,79154,-.3638200759887695,280449,-.0268220901489258,60234,-.5621976852416992,173855,.583500862121582,427199,-.2858400344848633,21393,.4701251983642578,189913,.3654327392578125,0,94156,.0511837005615234,39992,-.46478271484375,58142,-.7344951629638672,164836,.4605989456176758,130708,1944268,.9210920333862305,414422,-1.357294082641602,309488,-.3577041625976563,16516,19441,-1.216999053955078,329134,-.5588960647583008,65481,.2135648727416992,911270,-.4800691604614258,30820636,28925,-.2830905914306641,1590207,.0500698089599609,310113,-.3381538391113281,16730828,-.0626773834228516,297318,53377,-.5451793670654297,513044,-.4534215927124023,86396,-.251957893371582,107955,-.2331361770629883,26540,215655,264277,.0031375885009766,44736,-.8623208999633789,1103,-.223325252532959,223336,1.730051040649414,matched (3),233455.22,.68773323,118957.02,216889.67
201604,730661,675,3412,1436807,04,0,0,1,0,0,0,0,0,0,0,0,102031,1.631196022033691,11969,.3089332580566406,1859097,151164,.9643917083740234,2593,840365,.6586008071899414,1048209,.0723352432250977,4662551,.1064825057983398,39211,.9918479919433594,256980,.0270299911499023,41509,190926,1339299,.057713508605957,44593,-.5738191604614258,316884,.1221437454223633,203842,1.219108581542969,174521,.0038232803344727,550082,.2528181076049805,39088,.6027517318725586,900578,1.556469917297363,424965,87350,-.0750303268432617,86548,.7720193862915039,32388,-.5851011276245117,217686,.278101921081543,9010,957791,-.7080116271972656,177387,-.8485507965087891,473799,.4258642196655273,59422,20771,.0661735534667969,1540647,1.543493270874023,158175,.8819417953491211,1418871,.4427776336669922,33028572,49067,.5284805297851563,3375692,.7527360916137695,367740,.1704387664794922,19309980,.1433696746826172,193690,59806,.1137256622314453,228007,-.8109855651855469,93176,.0755491256713867,53378,-.7043161392211914,278214,733689,200133,-.27801513671875,415586,2.228910446166992,8934,2.091830253601074,194077,-.1404228210449219,matched (3),1093679,.68773323,124056.59,219728
201605,730661,676,3412,1428575,05,0,0,0,1,0,0,0,0,0,0,0,2856,-3.575855255126953,16146,.299351692199707,1348848,31041,-1.583056449890137,103483,785192,-.0679082870483398,790282,-.2824487686157227,4337036,-.0723714828491211,12565,-1.138042449951172,260626,.0140876770019531,28524,114553,820982,-.4893999099731445,32174,-.3264179229736328,277745,-.1318321228027344,80366,-.9307537078857422,116644,-.402918815612793,794385,.3675003051757813,23331,-.5160331726074219,314525,-1.051972389221191,491265,79662,-.0921297073364258,52653,-.4969758987426758,71641,.793879508972168,102466,-.7535219192504883,101581,668365,-.3597946166992188,645703,1.29200553894043,409656,-.1454658508300781,102355,570725,3.313349723815918,1450175,-.0605182647705078,111958,-.3455781936645508,815581,-.553715705871582,35897412,10606,-1.531766891479492,2039594,-.503849983215332,162945,-.8139629364013672,18566166,-.0392818450927734,148533,48546,-.2085943222045898,857974,1.325197219848633,103549,.1055545806884766,214169,1.38936710357666,38175,209140,218032,.0856599807739258,16424,-3.230945587158203,1889,-1.553816318511963,126475,-.4282102584838867,matched (3),1123819.5,.68773323,120207.45,217578
201606,730661,677,3412,1189998,06,0,0,0,0,1,0,0,0,0,0,0,14837,1.647702217102051,13922,-.1482019424438477,1323102,167627,1.686431884765625,1157,551595,-.353114128112793,752301,-.0492534637451172,5592020,.2541494369506836,48059,1.341514587402344,251639,-.035090446472168,28878,177257,1107834,.2996606826782227,106059,1.192836761474609,219182,-.2368011474609375,55157,-.3764076232910156,82266,-.3491687774658203,466778,-.5317144393920898,23150,-.0077877044677734,131833,-.8695278167724609,485423,75814,-.0495100021362305,330000,1.835370063781738,57311,-.2231740951538086,192387,.6299772262573242,169345,623588,-.0693445205688477,642645,-.0047473907470703,303563,-.2997283935546875,75650,331250,-.5440340042114258,3776348,.9570732116699219,202865,.594416618347168,575957,-.3478679656982422,50060692,20129,.6407413482666016,378307,-1.684800148010254,206694,.2378263473510742,18983964,.0222549438476563,217598,51303,.0552377700805664,741964,-.1452722549438477,233757,.8142375946044922,95024,-.8126363754272461,37898,220357,184907,-.1647891998291016,263691,2.776034355163574,1268,-.3986067771911621,145025,.1368618011474609,matched (3),770221.69,.68773323,90165,202534.16
201607,730661,678,3412,318418,07,0,0,0,0,0,1,0,0,0,0,0,18715,.2322015762329102,1540,-2.201687812805176,1239230,97113,-.5458660125732422,1306,917831,.5091991424560547,887543,.1653203964233398,4206292,-.2847585678100586,36370,-.2786855697631836,350896,.332493782043457,14971,63525,661433,-.5157537460327148,35926,-1.082533836364746,285799,.265385627746582,128894,.8488063812255859,161765,.6761875152587891,434067,-.0726547241210938,25974,.1151008605957031,41823,-1.148089408874512,476660,64470,-.1620826721191406,63294,-1.651302337646484,23830,-.8775472640991211,171024,-.1177043914794922,58591,563231,-.1017999649047852,154056,-1.428276062011719,235216,-.2550849914550781,1483374,56041,-1.776789665222168,957427,-1.372262954711914,41294,-1.591823577880859,390843,-.3877267837524414,32390564,10756,-.6266975402832031,553220,.3800497055053711,192719,-.0700063705444336,22279130,.1600551605224609,185920,36229,-.3478899002075195,477691,-.4403371810913086,152666,-.426030158996582,77455,-.204432487487793,31735,28554,178584,-.0347938537597656,183823,-.360804557800293,1490,.1613354682922363,47866,-1.108500480651856,matched (3),177172.61,.68773323,92179.016,203438.75
201608,730661,679,3412,690456,08,0,0,0,0,0,0,1,0,0,0,0,83728,1.498248100280762,6811,1.486756324768066,1329923,139656,.363306999206543,1108,793577,-.1454629898071289,1588483,.5820779800415039,3712072,-.1249914169311523,15425,-.8577547073364258,235882,-.3971576690673828,50630,28901,1925264,1.06840991973877,52892,.3867902755737305,247285,-.1447467803955078,88050,-.3810853958129883,112247,-.365443229675293,319933,-.3050870895385742,16809,-.4351816177368164,80322,.6525964736938477,112028,88115,.3124427795410156,141925,.8075084686279297,71982,1.105470657348633,195602,.13427734375,74927,633896,.118194580078125,622503,1.396432876586914,239057,.0161981582641602,92972,19776,-1.041614532470703,4015597,1.43369197845459,64985,.4534397125244141,604821,.4366264343261719,22202776,21920,.7119350433349609,447246,-.212646484375,305841,.4618320465087891,26834184,.1860256195068359,117283,48401,.2896604537963867,839236,.5635280609130859,177034,.1480894088745117,134347,.5507287979125977,23646,202381,206054,.1430788040161133,107176,-.5395011901855469,2335,.4492359161376953,116068,.8857698440551758,matched (3),527900.81,.68773323,114945.51,214715.69
201609,730661,680,3412,972784,09,0,0,0,0,0,0,0,1,0,0,0,52419,-.4683046340942383,3194,-.7572650909423828,1441138,366868,.9658203125,124548,759053,-.0444784164428711,1079768,-.3860330581665039,4533465,.1998958587646484,44786,1.065906524658203,245878,.04150390625,26993,174117,994127,-.6609535217285156,65977,.2210540771484375,309921,.2257757186889648,75775,-.1501359939575195,392412,1.25161075592041,523086,.4916343688964844,18217,.0804405212402344,124128,.4352703094482422,235372,70879,-.2176685333251953,79066,-.5850162506103516,85934,.1771631240844727,124476,-.4519691467285156,200250,842283,.2842311859130859,1513466,.8884086608886719,552960,.8385829925537109,1194838,60823,1.123498916625977,649867,-1.821173667907715,78224,.185420036315918,429687,-.3418760299682617,42573296,15912,-.3203258514404297,1520029,1.22337532043457,281171,-.084101676940918,27950344,.0407543182373047,306157,58666,.1923398971557617,560139,-.4043073654174805,109371,-.4815959930419922,235140,.5597553253173828,309669,186667,251179,.1980276107788086,16868,-1.849054336547852,1955,-.1776218414306641,192842,.507695198059082,matched (3),541425.56,.68773323,81168.969,198692.63
201610,730661,681,3412,644245,10,0,0,0,0,0,0,0,0,1,0,0,16589,-1.150528907775879,11874,1.313077926635742,1327601,74101,-1.599573135375977,924,697152,-.0850687026977539,1255527,.1508092880249023,4280750,-.0573577880859375,15666,-1.050402641296387,297191,.1895389556884766,14618,104990,811248,-.2032909393310547,53524,-.2091760635375977,214791,-.3666515350341797,109429,.3675069808959961,127443,-1.124643325805664,198547,-.9687204360961914,12663,-.3636703491210938,73932,-.5181674957275391,172630,114959,.4836006164550781,56891,-.3291454315185547,70772,-.1941156387329102,182317,.3816347122192383,32661,624634,-.2989501953125,1976787,.2670707702636719,756635,.3135957717895508,288176,469829,2.044401168823242,9925802,2.726125717163086,113331,.3707361221313477,525848,.2019557952880859,48331704,39552,.9105434417724609,1204893,-.2323379516601563,369027,.271906852722168,18569232,-.4089241027832031,142171,60927,.037816047668457,496785,-.1200275421142578,81722,-.2914228439331055,238373,.0136556625366211,149192,175515,180105,-.3326253890991211,105504,1.833331108093262,6493,1.200334072113037,336171,.5557489395141602,matched (3),582143.5,.68773323,100087.4,207142.08
201611,730661,682,3412,452896,11,0,0,0,0,0,0,0,0,0,1,0,16171,-.0255203247070313,2770,-1.455504417419434,1017672,64929,-.1321344375610352,67207,618199,-.1201925277709961,1074707,-.1555070877075195,4237605,-.0101299285888672,9198,-.5325069427490234,268218,-.102574348449707,57599,91663,773347,-.0478458404541016,43365,-.2104768753051758,213234,-.0072755813598633,48376,-.8162717819213867,83911,-.417912483215332,782529,1.371504783630371,32455,.9411697387695313,91298,.2109832763671875,227924,90795,-.2359704971313477,72087,.2367362976074219,61642,-.1381206512451172,119210,-.424860954284668,39663,560909,-.1076068878173828,1018152,-.6634836196899414,320664,-.8584871292114258,506310,49236,-2.255743980407715,702192,-2.648687362670898,104957,-.0767621994018555,627486,.1767091751098633,40029908,17376,-.8225269317626953,1288915,.0674095153808594,176456,-.7377986907958984,22241588,.1804580688476563,193166,50591,-.1859025955200195,789801,.4636240005493164,79417,-.0286102294921875,130731,-.6006946563720703,42290,33116,233107,.2579574584960938,431097,1.407584190368652,2141,-1.109451293945313,184337,-.6008539199829102,matched (3),456490.72,.68773323,90867.977,202848.08
201612,730661,683,3412,228255,12,0,0,0,0,0,0,0,0,0,0,1,121,-4.895184516906738,5792,.7376308441162109,809979,73858,.128849983215332,62770,771068,.2209653854370117,923084,-.1520833969116211,4832803,.1314277648925781,12586,.3135986328125,258005,-.0388212203979492,19330,76481,762182,-.0145425796508789,87367,.7004642486572266,243403,.1323280334472656,79898,.5017471313476563,84194,.0033664703369141,373075,-.7407512664794922,19970,-.4856233596801758,165141,.5926704406738281,69716,82240,-.0989627838134766,25122,-1.054129600524902,95986,.4428586959838867,193182,.4827461242675781,32776,595701,.0601797103881836,321474,-1.152828216552734,164200,-.6693086624145508,327660,56888,.1444597244262695,624934,-.1165599822998047,100944,-.0389852523803711,603149,-.0395574569702148,29283016,40889,.8557710647583008,22372,-4.053745269775391,360270,.7137823104858398,15367305,-.3697223663330078,234824,89931,.5752696990966797,409545,-.6567344665527344,163159,.7200126647949219,125909,-.0375823974609375,93731,12899,286486,.2061920166015625,261372,-.5003890991210938,1567,-.3121099472045898,102104,-.5907745361328125,matched (3),462272.78,.68773323,85138.555,200347.02
201701,730661,684,3412,379770,01,0,0,0,0,0,0,0,0,0,0,0,25939,5.367712020874023,12384,.7599277496337891,1111239,91574,.2150030136108398,65151,336480,-.8292379379272461,535852,-.5438623428344727,4680185,-.0320882797241211,23989,.6450109481811523,236196,-.0883169174194336,5198,227214,879193,.1428194046020508,37737,-.8394765853881836,237779,-.02337646484375,93029,.1521596908569336,82348,-.0221691131591797,494701,.2821741104125977,20203,.0116004943847656,176198,.0648088455200195,424399,54586,-.4098644256591797,87278,1.245354652404785,80439,-.1767024993896484,162796,-.1711349487304688,63187,1217591,.7148904800415039,296219,-.081817626953125,446067,.9993839263916016,1252949,11763,-1.576126098632813,648148,.0364723205566406,124666,.2110729217529297,520592,-.1471977233886719,45535760,43455,.0608654022216797,864844,3.654738426208496,459069,.2423467636108398,18302132,.1747760772705078,296084,44184,-.7106800079345703,698146,.533381462097168,104150,-.4488925933837891,366317,1.067939758300781,384792,298152,160499,-.579401969909668,175792,-.3966426849365234,266,-1.773422241210938,334049,1.185296058654785,matched (3),434868.13,.68773323,90756.813,202798.31
201702,730661,685,3412,319549,02,1,0,0,0,0,0,0,0,0,0,0,5906,-1.479778289794922,16531,.2888317108154297,847250,195628,.7590675354003906,6602,503709,.4034605026245117,659440,.2075328826904297,3522193,-.2842540740966797,16615,-.3672895431518555,216369,-.087677001953125,4571,65064,790795,-.1059656143188477,34552,-.0881748199462891,350684,.3885440826416016,76885,-.1906003952026367,95417,.1473026275634766,280068,-.5689210891723633,6673,-1.107761383056641,151038,-.1540775299072266,346308,32619,-.5148820877075195,115427,.2795400619506836,68450,-.1613960266113281,94710,-.5416774749755859,30793,784516,-.4395618438720703,236733,-.2241659164428711,319571,-.3334894180297852,101030,180548,2.731038093566895,1158260,.5805549621582031,75394,-.5029106140136719,437712,-.173405647277832,39820204,23197,-.6277036666870117,992484,.1376619338989258,331690,-.3249998092651367,20345380,.1058368682861328,252632,37864,-.154362678527832,399905,-.5572013854980469,79341,-.2720775604248047,132272,-1.018638610839844,167902,449218,246499,.4290704727172852,150900,-.152684211730957,298,.1135973930358887,20729,-2.779753684997559,matched (3),303735.44,.68773323,112505.84,213419.59
201703,730661,686,3412,355458,03,0,1,0,0,0,0,0,0,0,0,0,94234,2.769811630249023,22593,.3124027252197266,937078,111524,-.5619754791259766,5276,727916,.3681869506835938,788270,.1784496307373047,5420896,.4311771392822266,269120,2.78485107421875,271299,.2262363433837891,39218,283787,932433,.1647586822509766,63521,.6089048385620117,294234,-.1755104064941406,116512,.4156837463378906,125247,.2720308303833008,625999,.804316520690918,7504,.117365837097168,309979,.7189731597900391,370579,63087,.6596193313598633,215803,.625727653503418,130873,.6481237411499023,176170,.6206293106079102,113284,1153778,.3857297897338867,490032,.7275381088256836,626544,.6732387542724609,2353791,74750,-.8818473815917969,1374853,.1714286804199219,156592,.7309160232543945,300646,-.3756275177001953,45854708,27287,.1623878479003906,1324114,.2882881164550781,420066,.236210823059082,25397328,.2217884063720703,283553,69993,.6143951416015625,651680,.4883270263671875,125145,.4557180404663086,166984,.233036994934082,73949,103025,312434,.237034797668457,205540,.3090229034423828,11190,3.625682353973389,180159,2.16230583190918,matched (3),686122.06,.68773323,104723.77,209421.64
201704,730661,687,3412,336576,04,0,0,1,0,0,0,0,0,0,0,0,9873,-2.255976676940918,15779,-.3589601516723633,1000191,212507,.6447353363037109,5186,789222,.0808620452880859,667265,-.1666536331176758,3537803,-.4267549514770508,31281,-2.152146339416504,211520,-.2489023208618164,11964,101648,846793,-.0963411331176758,21310,-1.092194557189941,222696,-.2785673141479492,109622,-.0609560012817383,52131,-.8765277862548828,225772,-1.01982307434082,2968,-.9275474548339844,220152,-.3421859741210938,137228,32645,-.6588230133056641,1898,-4.733565807342529,32597,-1.390007019042969,120439,-.3803062438964844,191938,958411,-.1855201721191406,150425,-1.18100643157959,364743,-.5410251617431641,129990,36547,-.715550422668457,249908,-1.705009460449219,85400,-.606297492980957,438506,.3774404525756836,37918384,12330,-.7943754196166992,926183,-.3574275970458984,312138,-.296966552734375,17256216,-.3864707946777344,65603,70336,.0048885345458984,402056,-.4829626083374023,105962,-.1663923263549805,101817,-.494720458984375,204152,239279,264710,-.1657581329345703,223862,.0853891372680664,242,-3.833837985992432,8670,-3.033970832824707,matched (3),338460.47,.68773323,123673.67,219512.03
201705,730661,688,3412,456203,05,0,0,0,1,0,0,0,0,0,0,0,77106,2.055377006530762,9936,-.4625158309936523,1439057,311473,.3823375701904297,32144,885908,.115565299987793,1333284,.6922140121459961,4188873,.1689252853393555,32978,.0528297424316406,346217,.4927463531494141,55137,152559,1276738,.4106073379516602,75741,1.268143653869629,274248,.2082242965698242,267088,.8905401229858398,333511,1.855916023254395,398873,.569117546081543,10817,1.293231010437012,216581,-.0163536071777344,557866,73413,.8104095458984375,71886,3.634280681610107,92823,1.046474456787109,216558,.5867156982421875,61528,1180459,.2083816528320313,116689,-.2539520263671875,1067675,1.074045181274414,295083,96949,.9755859375,3347034,2.594737052917481,122325,.3593349456787109,456049,.0392265319824219,56742456,29043,.8567428588867188,2775928,1.097668647766113,299662,-.0407896041870117,29400196,.5328292846679688,131991,88304,.2275009155273438,454803,.1232728958129883,137760,.2624320983886719,121061,.1731176376342773,187264,247584,252953,-.0454311370849609,336824,.4085311889648438,3490,2.668718814849854,171977,2.987491607666016,matched (3),512502.63,.68773323,101797.59,207973.81
201706,730661,689,3412,406459,06,0,0,0,0,1,0,0,0,0,0,0,13607,-1.734596252441406,4183,-.8651351928710938,1080262,335436,.0741186141967773,4990,830411,-.064692497253418,1063632,-.2259559631347656,4384540,.0456533432006836,14266,-.8379611968994141,261044,-.2823762893676758,11884,194654,879979,-.3721656799316406,12683,-1.787056922912598,252024,-.084507942199707,107030,-.9144687652587891,652969,.6718540191650391,367044,-.0831613540649414,3262,-1.198779106140137,156042,-.3278398513793945,691652,45188,-.4852695465087891,42067,-.5358180999755859,88665,-.0458297729492188,182540,-.1708898544311523,24557,894786,-.277073860168457,552410,1.554778099060059,726644,-.3848018646240234,708880,130894,.3002023696899414,2604580,-.2508029937744141,67176,-.599365234375,342312,-.2868776321411133,45134560,23361,-.2177095413208008,2827367,.0183610916137695,313219,.0442476272583008,26470054,-.1049880981445313,128152,61182,-.3669319152832031,811987,.579620361328125,249125,.5924415588378906,77442,-.4467658996582031,182114,345162,218145,-.1480436325073242,205481,-.4942073822021484,3947,.1230545043945313,91351,-.6326513290405273,matched (3),416034.56,.68773323,72722.984,195394.44
201707,730661,690,3412,411360,07,0,0,0,0,0,1,0,0,0,0,0,12502,-.0846958160400391,21359,1.630444526672363,1172917,208154,-.4771528244018555,464,699819,-.1710987091064453,1154067,.0816030502319336,4397942,.0030517578125,16085,.1200075149536133,294708,.1212959289550781,35297,125566,1255684,.3555374145507813,37116,1.073785781860352,298726,.1700019836425781,223383,.7357778549194336,164054,-1.38133430480957,409004,.1082429885864258,12130,1.31334114074707,283193,.596003532409668,314516,100054,.7948780059814453,73464,.5575323104858398,51062,-.5518245697021484,254361,.3317852020263672,64051,727028,-.2076196670532227,1544995,1.028485298156738,524850,-.3253240585327148,55057,142398,.0842390060424805,1616243,-.4771671295166016,41336,-.4855823516845703,395246,.1437854766845703,55210252,23397,.0015392303466797,3057058,.0781068801879883,375360,.1809825897216797,23941936,-.1003818511962891,229178,80413,.2733230590820313,924475,.1297416687011719,93235,-.9828310012817383,168147,.7753095626831055,182793,200676,270340,.2145204544067383,333800,.4851884841918945,4592,.1513595581054688,380075,1.4256591796875,matched (3),382033.25,.68773323,75483.172,196438.45
201708,730661,691,3412,269274,08,0,0,0,0,0,0,1,0,0,0,0,4552,-1.010322570800781,14980,-.3547573089599609,1157541,134323,-.4380311965942383,10372,665204,-.0507278442382813,1059242,-.0857391357421875,3142335,-.3361701965332031,208,-4.348104000091553,275966,-.0657072067260742,17093,7127,612927,-.7171897888183594,32339,-.1377744674682617,237977,-.2273521423339844,186843,-.1786184310913086,291268,.5740480422973633,334978,-.1996603012084961,26187,.7695817947387695,173351,-.490809440612793,241230,32732,-1.117356300354004,49544,-.3939342498779297,185783,1.291539192199707,53753,-1.554354667663574,60436,222473,-1.184159278869629,80682,-2.95226001739502,2086677,1.380215644836426,240548,70656,-.7008037567138672,1457131,-.1036348342895508,23461,-.5663938522338867,1683988,1.449412345886231,38218948,16209,-.3670406341552734,3215565,.0505504608154297,312448,-.1834478378295898,26163792,.0887451171875,128314,118113,.384465217590332,808317,-.1342716217041016,188590,.7044515609741211,78108,-.7667455673217773,369695,125612,261231,-.0342750549316406,108497,-1.123819351196289,4734,.0304546356201172,229485,-.5045309066772461,matched (3),190520.95,.68773323,114115.16,214272.31
