period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c608,Y1343c826,growth1343c826,Y1358c818,Y1764c586,growth1764c586,Y1822c152,growth1822c152,Y1836c246,growth1836c246,Y2105c222,growth2105c222,Y2157c703,growth2157c703,Y2229c428,growth2229c428,Y2241c642,Y2280c826,growth2280c826,Y2295c554,Y2314c826,growth2314c826,Y2363c826,growth2363c826,Y2509c703,growth2509c703,Y2556c203,Y2570c348,growth2570c348,Y2654c208,growth2654c208,Y2829c222,Y2944c807,growth2944c807,Y3271c191,growth3271c191,Y3275c826,growth3275c826,Y3296c792,growth3296c792,Y3412c792,growth3412c792,Y3454c586,growth3454c586,Y3636c348,growth3636c348,Y3693c208,growth3693c208,Y3704c440,growth3704c440,Y3743c608,Y3898c600,growth3898c600,Y393c616,growth393c616,Y404c826,growth404c826,Y4157c68,growth4157c68,Y4158c616,growth4158c616,Y4165c484,growth4165c484,Y4198c428,growth4198c428,Y4318c440,growth4318c440,Y4321c705,growth4321c705,Y4492c608,Y4823c344,Y4889c348,growth4889c348,Y4975c344,Y4988c208,growth4988c208,Y4c68,Y514c348,growth514c348,Y577c208,growth577c208,Y723c826,growth723c826,Y824c826,growth824c826,Y853c208,growth853c208,Y901c372,growth901c372,_merge,x,r2,s,sf
201512,902129,671,4765,678838,12,0,0,0,0,0,0,0,0,0,0,1,541615,382411,.2495365142822266,1614685,183932,.5846157073974609,123233,1.048861503601074,73926,-.884119987487793,155721,.0967206954956055,6461,1.134378433227539,37804,.5688838958740234,52253,10512,-1.900126457214356,117756,338297,.0725879669189453,1651135,.3166399002075195,546294,1.15505313873291,495986,158896,1.075938224792481,39095,-.1667909622192383,5025,2980,-1.754032135009766,108775,-.9046306610107422,54726176,.1566753387451172,1486664,.4368963241577148,4434279,.1017847061157227,32362,.8992710113525391,92403,.0767669677734375,87948,-.1356382369995117,9303,.262385368347168,390916,713674,1.389171600341797,4291823,-.056614875793457,259582,-.2794008255004883,28412,-1.252572059631348,748484,.226654052734375,4671087,.1493444442749023,1515043,.5932378768920898,100868,.55963134765625,491438,.4180498123168945,48954,352971,21754,1.088367462158203,451283,65021,.1408052444458008,0,116806,.4344902038574219,867978,-.1894035339355469,1146485,-.3719100952148438,48048680,.3667125701904297,44064,.3102045059204102,168003,1.443387031555176,matched (3),686412.38,.87761158,41140.75,83489.477
201601,902129,672,4765,476121,01,0,0,0,0,0,0,0,0,0,0,0,0,52290,-1.989690780639648,1293577,279857,.419713020324707,8092,-2.723200798034668,50654,-.378046989440918,142537,-.0884637832641602,2423,-.9807777404785156,19828,-.645319938659668,102258,70049,1.896677017211914,107022,271028,-.2217025756835938,519930,-1.155524253845215,175211,-1.137166023254395,561652,36619,-1.467682838439941,32282,-.1914844512939453,76,113,-3.272290706634522,245622,.8145122528076172,73284400,.2920055389404297,796788,-.6237020492553711,3267621,-.305302619934082,26389,-.2040376663208008,72630,-.2407817840576172,70044,-.2276229858398438,4825,-.6565256118774414,0,132896,-1.680859565734863,3966357,-.0788640975952148,307192,.1683998107910156,109852,1.352322578430176,552289,-.3039789199829102,3931558,-.1723556518554688,885691,-.5368309020996094,34130,-1.083636283874512,318865,-.4325675964355469,0,288137,9038,-.8783597946166992,300736,21804,-1.092616081237793,0,80395,-.3735628128051758,535686,-.4826183319091797,1245087,.0825042724609375,16117787,-1.092290878295898,47967,.0848703384399414,37173,-1.50839900970459,matched (3),409446.19,.87761158,39176.375,82539.203
201602,902129,673,4765,526617,02,1,0,0,0,0,0,0,0,0,0,0,1941221,302192,1.754258155822754,1684687,134253,-.7345523834228516,44023,1.693836212158203,65742,.2607202529907227,145957,.0237102508544922,2560,.0550007820129395,16986,-.1547060012817383,54478,23856,-1.077158927917481,158458,436527,.476628303527832,1661709,1.161908149719238,118842,-.3881969451904297,1026213,144,-5.538509368896484,47609,.3885116577148438,1430,7529,4.199129581451416,249150,.0142621994018555,72364592,-.0126304626464844,815644,.0233898162841797,4087310,.2238245010375977,27325,.0348548889160156,222023,1.117403030395508,104635,.4013547897338867,10145,.7431697845458984,468165,192075,.3683185577392578,5358092,.3007602691650391,286944,-.0681858062744141,90348,-.1954660415649414,540146,-.0222320556640625,3988186,.0143003463745117,1111104,.2267417907714844,303560,2.185402870178223,422731,.2819681167602539,95992,368700,12762,.3450345993041992,147811,29074,.287750244140625,446865,155921,.6623973846435547,794089,.3936471939086914,1912926,.4294290542602539,21714674,.298065185546875,85769,.5811443328857422,177218,1.561797142028809,matched (3),493952.97,.87761158,38014.465,81994.094
201603,902129,674,4765,441719,03,0,1,0,0,0,0,0,0,0,0,0,1176040,97673,-1.129437446594238,838610,117596,-.1324710845947266,89471,.7092018127441406,24643,-.9812450408935547,99515,-.3830041885375977,3480,.3070254325866699,2500,-1.916098594665527,41037,10371,-.8330221176147461,94065,126391,-1.239470481872559,1141482,-.3755197525024414,97270,-.2003040313720703,911700,2807,2.970058441162109,32779,-.3732337951660156,1590,2246,-1.209611415863037,349383,.3381128311157227,64856896,-.1095333099365234,712377,-.135371208190918,5283564,.2567138671875,24476,-.1101083755493164,23207,-2.258327484130859,121392,.1485471725463867,3873,-.96295166015625,426264,768969,1.387165069580078,3728204,-.3626813888549805,257408,-.1086244583129883,70319,-.2506265640258789,500219,-.0767936706542969,3506145,-.128819465637207,549698,-.7037410736083984,60848,-1.607200622558594,312404,-.3024387359619141,49660,357106,9945,-.2494020462036133,231549,18080,-.4750375747680664,490245,100347,-.4407148361206055,680675,-.1541099548339844,1843953,-.0367221832275391,10240866,-.7516021728515625,10458,-2.104290962219238,21496,-2.109513282775879,matched (3),475045.88,.87761158,38480.66,82211.273
201604,902129,675,4765,1097995,04,0,0,1,0,0,0,0,0,0,0,0,1491071,237709,.8894214630126953,1579222,84229,-.3337163925170898,68281,-.2702827453613281,130792,1.66911506652832,148226,.3984298706054688,2293,-.4171719551086426,17151,1.925765991210938,79883,58068,1.722600936889648,216910,393537,1.135795593261719,2711460,.8651599884033203,106796,.0934305191040039,1011374,26990,2.263349533081055,74843,.8256044387817383,2561,2491,.1035332679748535,366498,.0478248596191406,67577064,.0410861968994141,966498,.3050718307495117,5092177,-.0368947982788086,17450,-.3383541107177734,216992,2.235406875610352,75039,-.4810171127319336,14190,1.298508644104004,525709,442961,-.5515689849853516,4763917,.2451438903808594,415480,.4787721633911133,106191,.4121971130371094,776065,.4391908645629883,3909445,.1088790893554688,785667,.3571643829345703,131305,.7691440582275391,177047,-.5678825378417969,122927,614483,18206,.6046810150146484,248299,56958,1.147507667541504,518953,68940,-.3753976821899414,558524,-.1977872848510742,2826103,.4269866943359375,6907393,-.393794059753418,49664,1.557913780212402,171225,2.075111389160156,matched (3),961151.75,.87761158,48692.574,87457.984
201605,902129,676,4765,578250,05,0,0,0,1,0,0,0,0,0,0,0,723204,357701,.4086503982543945,550412,250461,1.089764595031738,43333,-.454716682434082,87474,-.4022665023803711,130283,-.1290292739868164,5082,.7958445549011231,2440,-1.950058937072754,65344,42728,-.3067598342895508,201093,92625,-1.446616172790527,1644505,-.5000476837158203,68797,-.4397611618041992,1123303,3000,-2.196853637695313,47615,-.4522438049316406,2231,5369,.7679576873779297,228537,-.472294807434082,63243108,-.0662841796875,671499,-.364166259765625,4869801,-.0446529388427734,100608,1.75189208984375,81486,-.9794292449951172,108440,.3681888580322266,3534,-1.390107154846191,265580,256744,-.5454025268554688,3856831,-.2112245559692383,338825,-.2039508819580078,52998,-.6949844360351563,370934,-.7382125854492188,3432273,-.1301727294921875,455282,-.5456161499023438,51770,-.9307117462158203,232814,.2738246917724609,95403,219047,9054,-.6985445022583008,140536,74029,.2621431350708008,1295723,207550,1.10213565826416,594661,.0626935958862305,1732520,-.4893217086791992,5188156,-.2862138748168945,74039,.3993110656738281,28307,-1.799869537353516,matched (3),550006.44,.87761158,32802.398,79711.539
201606,902129,677,4765,778527,06,0,0,0,0,1,0,0,0,0,0,0,1878969,467348,.2673768997192383,1963987,447501,.5803747177124023,39507,-.0924367904663086,161830,.6152048110961914,178387,.3142471313476563,1410,-1.282115459442139,7656,1.143491744995117,71832,170290,1.382648468017578,205176,188828,.7122774124145508,1110398,-.3927211761474609,145861,.7514944076538086,956183,8313,1.019207954406738,120512,.9286012649536133,5149,4915,-.0883502960205078,482861,.7480306625366211,54435500,-.1499691009521484,737406,.0936260223388672,5014968,.0293741226196289,7828,-2.553524017333984,160110,.6754302978515625,150054,.324798583984375,9303,.9679059982299805,278994,257734,.0038490295410156,4009497,.0388193130493164,406437,.1819448471069336,216751,1.40849494934082,792815,.7595663070678711,4981935,.3725948333740234,535809,.1628608703613281,237451,1.523150444030762,250609,.0736541748046875,981683,479043,9589,.0574102401733398,114103,35031,-.7482242584228516,0,132674,-.4474773406982422,740631,.2195110321044922,1939442,.112823486328125,2912995,-.5771970748901367,15701,-1.550867080688477,191468,1.911611557006836,matched (3),684585.63,.87761158,37400.023,81711.039
201607,902129,678,4765,463662,07,0,0,0,0,0,1,0,0,0,0,0,1763412,101735,-1.524703025817871,796170,334041,-.292414665222168,54385,.319610595703125,121040,-.2904253005981445,122956,-.3721294403076172,10519,2.009593486785889,26953,1.258605003356934,62573,6858,-3.212087631225586,208156,138148,-.3125114440917969,2301657,.7289104461669922,33168,-1.48106861114502,726281,34434,1.421223640441895,37196,-1.175548553466797,2318,3872,-.238520622253418,265588,-.597783088684082,46155108,-.165008544921875,842783,.133570671081543,3091914,-.4836368560791016,7447,-.049896240234375,142042,-.1197385787963867,100295,-.4028797149658203,38620,1.423433303833008,444076,255193,-.0099077224731445,3946325,-.0158805847167969,271919,-.4019241333007813,186498,-.1503286361694336,505556,-.4499311447143555,4819125,-.0332260131835938,797124,.3972320556640625,83228,-1.048377990722656,238991,-.0474681854248047,111599,142400,9283,-.0324325561523438,273939,46828,.290247917175293,0,142059,.0683469772338867,861597,.1512851715087891,1033883,-.6290788650512695,3107358,.0645914077758789,50114,1.160575866699219,62219,-1.124059677124023,matched (3),468673.5,.87761158,42526.184,84180.805
201608,902129,679,4765,609948,08,0,0,0,0,0,0,1,0,0,0,0,2470261,554783,1.696206092834473,2088596,327282,-.0204410552978516,95450,.5625143051147461,190731,.454742431640625,138058,.1158475875854492,7742,-.306523323059082,22560,-.1779165267944336,148458,43316,1.843106269836426,239029,346310,.9190092086791992,801167,-1.055315017700195,74606,.8106355667114258,956739,3986,-2.156255722045898,34501,-.0752124786376953,6199,2676,-.3694477081298828,291367,.0926380157470703,52339556,.1257438659667969,572244,-.3871440887451172,4352296,.3419132232666016,16461,.793182373046875,74584,-.6441965103149414,78575,-.2440624237060547,39131,.0131444931030273,623210,664075,.9563751220703125,4055162,.0272054672241211,303919,.1112565994262695,126879,-.3851871490478516,1087385,.7658720016479492,4846922,.0057516098022461,862779,.0791482925415039,148353,.5780105590820313,181051,-.2776470184326172,120611,567216,16175,.5552825927734375,282696,61273,.2688579559326172,0,164103,.144251823425293,832295,-.0346012115478516,2289139,.7948541641235352,10409616,1.208957672119141,96263,.6527833938598633,175097,1.034679412841797,matched (3),651935.19,.87761158,36915.707,81490.5
201609,902129,680,4765,449760,09,0,0,0,0,0,0,0,1,0,0,0,2319706,262822,-.747100830078125,912407,172639,-.6396198272705078,51494,-.6171379089355469,114446,-.5107603073120117,160283,.1492671966552734,830,-2.23298978805542,979,-3.137401580810547,180659,39418,-.09429931640625,187970,221006,-.4491443634033203,1084683,.302973747253418,149967,.6981945037841797,535940,6042,.4159469604492188,51974,.409754753112793,6444,2656,-.0075020790100098,239473,-.1961431503295898,85152672,.4866943359375,482703,-.1701631546020508,4098928,-.0599775314331055,7886,-.7359046936035156,91837,.2080888748168945,107026,.3090181350708008,8457,-1.531920433044434,452539,312448,-.7539577484130859,3591087,-.1215353012084961,236879,-.249211311340332,150409,.1701250076293945,821372,-.2805547714233398,3953724,-.2036857604980469,1486121,.5437660217285156,94223,-.4539299011230469,230216,.240239143371582,113578,193707,9259,-.5578708648681641,167389,34578,-.5721216201782227,0,183285,.1105480194091797,750115,-.1039600372314453,1175532,-.6664552688598633,4127796,-.9249868392944336,67693,-.3521013259887695,51583,-1.222147941589356,matched (3),453595.53,.87761158,31276.939,79096.008
201610,902129,681,4765,568923,10,0,0,0,0,0,0,0,0,1,0,0,3350808,157382,-.5128002166748047,369141,168477,-.0244035720825195,66882,.2614650726318359,70400,-.4859104156494141,200823,.2254829406738281,1279,.432408332824707,9880,2.311736106872559,156384,98441,.9152345657348633,160599,131187,-.5215663909912109,1379947,.240757942199707,73077,-.7189016342163086,816999,2038,-1.086766242980957,61093,.1616544723510742,5857,2622,-.0128836631774902,242291,.0116987228393555,64413064,-.2791290283203125,618033,.2471399307250977,4132865,.0082454681396484,18199,.836277961730957,133403,.3733596801757813,107537,.0047636032104492,19029,.8109703063964844,488395,245148,-.2425756454467773,4685252,.2659645080566406,311666,.2743825912475586,35629,-1.44019889831543,493908,-.5086269378662109,4115125,.0400114059448242,637852,-.8458175659179688,128336,.3089876174926758,225482,-.020777702331543,179494,449694,8653,-.0676898956298828,197061,55121,.466313362121582,0,106047,-.5471591949462891,472170,-.4628877639770508,2262849,.6549043655395508,13841241,1.209908485412598,27811,-.8895511627197266,178006,1.238625526428223,matched (3),536676.19,.87761158,32108.168,79428.375
201611,902129,682,4765,571948,11,0,0,0,0,0,0,0,0,0,1,0,4060417,94097,-.5143499374389648,652776,191039,.1256780624389648,55783,-.1814613342285156,92679,.2749490737915039,232854,.1479873657226563,3862,1.105106830596924,4330,-.8249454498291016,90493,81568,-.1880197525024414,296055,174314,.2842350006103516,1251208,-.097935676574707,183065,.9183273315429688,899822,26495,2.564987182617188,53171,-.1388845443725586,9415,13894,1.667519569396973,286016,.1659078598022461,83126640,.2550487518310547,789255,.2445478439331055,3523752,-.1594448089599609,25248,.3273801803588867,213297,.4693107604980469,65395,-.4973888397216797,14762,-.2539081573486328,489673,402784,.4965381622314453,5013650,.067744255065918,336527,.0767459869384766,66081,.6177215576171875,1234642,.9161872863769531,4272151,.0374479293823242,766617,.1838808059692383,71826,-.5804052352905273,248305,.0964174270629883,516310,551237,12914,.4004058837890625,230605,23238,-.8637418746948242,0,221172,.7350578308105469,517892,.0924282073974609,977438,-.8394451141357422,11505905,-.1847915649414063,38075,.3141260147094727,18209,-2.279901504516602,matched (3),621794.13,.87761158,40191.848,83026
201612,902129,683,4765,472400,12,0,0,0,0,0,0,0,0,0,0,1,1279835,173052,.6092653274536133,694922,99540,-.6519174575805664,75382,.3010997772216797,66687,-.329132080078125,196339,-.1705684661865234,1607,-.8768162727355957,29306,1.912224769592285,49961,144781,.5737848281860352,101948,219199,.229121208190918,992220,-.2319202423095703,57314,-1.161296844482422,908168,22251,-.1745691299438477,40368,-.2754755020141602,852,5501,-.9265270233154297,189302,-.4127035140991211,73857176,-.1182327270507813,615452,-.2487325668334961,3410527,-.0326595306396484,64152,.9325084686279297,74867,-1.046972274780273,85120,.263615608215332,24403,.502650260925293,221911,596568,.3927927017211914,4074386,-.2074432373046875,293998,-.1351051330566406,100932,.4235658645629883,871933,-.3478240966796875,3942430,-.0803194046020508,522542,-.3832817077636719,68069,-.0537252426147461,224165,-.1022748947143555,103623,340733,24151,.6260137557983398,228810,18954,-.2037734985351563,0,191499,-.1440582275390625,941958,.5981941223144531,1724648,.5678434371948242,7798927,-.3888750076293945,36357,-.0461702346801758,145597,2.078926086425781,matched (3),639277.5,.87761158,37328.504,81678.328
201701,902129,684,4765,379266,01,0,0,0,0,0,0,0,0,0,0,0,2018717,119035,-.3741741180419922,833381,184277,.615880012512207,20170,-1.318371772766113,2039806,3.420599937438965,160738,-.2000675201416016,12115,2.02007532119751,4775,-1.814397811889648,45548,34295,-1.44022274017334,36064,301763,.3196620941162109,1013465,.0211858749389648,5570,-2.331149101257324,0,1320,-2.824755191802979,22863,-.5685176849365234,232,217,-3.2327880859375,183286,-.0322961807250977,70729720,-.0432662963867188,451064,-.3107481002807617,2564512,-.2850990295410156,20203,-1.155424118041992,136039,.5972280502319336,74345,-.135345458984375,10529,-.8405733108520508,439813,291212,-.7171411514282227,3404757,-.1795473098754883,318717,.0807304382324219,30223,-1.205843925476074,835916,-.0421838760375977,3582778,-.0956592559814453,949250,.5969667434692383,100008,.3847284317016602,190074,-.1649694442749023,66003,299662,17525,-.3206977844238281,155215,28774,.4174566268920898,0,118143,-.4829864501953125,701374,-.2949199676513672,1283367,-.2955360412597656,3998718,-.6680116653442383,17933,-.7067441940307617,42508,-1.231149673461914,matched (3),335181.06,.87761158,30671.648,78858.617
201702,902129,685,4765,416177,02,1,0,0,0,0,0,0,0,0,0,0,824785,326700,1.009624481201172,2801399,260277,.345306396484375,61877,1.120951652526856,1673752,-.1977863311767578,189790,.166142463684082,22532,.6204919815063477,34789,1.985907554626465,68488,103919,1.108612060546875,57403,172264,-.5606136322021484,1089385,.0722379684448242,54972,2.2894287109375,967365,10088,2.033714771270752,25148,.0952587127685547,1109,2844,2.573069572448731,333582,.5988407135009766,79229544,.1134834289550781,786353,.5557966232299805,3582762,.3343658447265625,37738,.6248359680175781,100318,-.304595947265625,82074,.0989046096801758,26097,.9076871871948242,223023,422688,.3725824356079102,3647540,.0688800811767578,195583,-.4883193969726563,57841,.6490945816040039,1188968,.3523120880126953,2612699,-.3157548904418945,803399,-.1668205261230469,65097,-.4293718338012695,229362,.1878881454467773,115934,332963,11382,-.4315948486328125,87461,32175,.1117181777954102,0,139145,.1636209487915039,692392,-.0128889083862305,746469,-.5418882369995117,14387515,1.280385971069336,65771,1.299535751342773,79857,.6305446624755859,matched (3),508860.91,.87761158,42687.527,84262.43
201703,902129,686,4765,501898,03,0,1,0,0,0,0,0,0,0,0,0,1468173,2406,-4.911076545715332,951792,456901,.5627202987670898,12097,-1.632190704345703,2345319,.3373527526855469,193431,.0190029144287109,5401,-1.428352355957031,7880,-1.484973907470703,116828,11007,-2.24507999420166,24338,217452,.2329502105712891,1162161,.0646677017211914,147311,.9857215881347656,986257,14597,.3694696426391602,125034,1.603806495666504,2294,2791,-.0188112258911133,277146,-.1853437423706055,102496808,.2574825286865234,873462,.1050586700439453,3753895,.0466604232788086,12712,-1.088120460510254,147948,.3885154724121094,158153,.6559419631958008,10911,-.8720493316650391,465585,531277,.2286491394042969,4007605,.0941410064697266,325488,.5093412399291992,85492,.3907251358032227,1897913,.4676694869995117,3939266,.4106111526489258,341096,-.8566875457763672,68455,.0502986907958984,232129,.0119915008544922,176248,530307,8044,-.34710693359375,305500,33107,.0285549163818359,0,140510,.0097618103027344,756877,.0890483856201172,1645349,.7903537750244141,8590415,-.5157127380371094,17589,-1.318904876708984,162731,.7118616104125977,matched (3),540431.38,.87761158,43298.813,84573.75
201704,902129,687,4765,580298,04,0,0,1,0,0,0,0,0,0,0,0,1403882,346494,4.969900131225586,885487,86055,-1.669480323791504,26444,.7820720672607422,2022968,-.1478548049926758,168409,-.1385250091552734,13256,.8978662490844727,23355,1.086483001708984,16505,90557,2.107447624206543,20131,6109,-3.572215080261231,817060,-.3523235321044922,186871,.2378730773925781,1014010,25924,.5743532180786133,75097,-.5098047256469727,7973,22403,2.082795143127441,267438,-.0356569290161133,112961568,.0972156524658203,824372,-.0578422546386719,3806526,.0139226913452148,41657,1.186923027038574,128710,-.1392993927001953,242522,.4275293350219727,24933,.826420783996582,289621,464609,-.1340875625610352,4917679,.2046422958374023,414210,.2410478591918945,203062,.8650884628295898,1016147,-.6247367858886719,4800827,.1977930068969727,661643,.6625614166259766,204663,1.095188140869141,244543,.052098274230957,74482,619220,8752,.0843563079833984,85531,14273,-.8413753509521484,0,92240,-.4208850860595703,915734,.1905250549316406,695454,-.8611431121826172,12408632,.3677444458007813,9532,-.6126194000244141,173064,.0615625381469727,matched (3),483426.97,.87761158,43979.488,84924.242
201705,902129,688,4765,432440,05,0,0,0,1,0,0,0,0,0,0,0,1871120,184744,-.6288948059082031,705489,278221,1.173429489135742,38505,.375758171081543,1917193,-.0537042617797852,216654,.2519054412841797,2415,-1.702751159667969,6162,-1.332409858703613,31313,59054,-.4275264739990234,28823,528609,4.460485458374023,2125946,.9562597274780273,35167,-1.670310974121094,1323339,9966,-.9559898376464844,67877,-.1010828018188477,488,7702,-1.067715644836426,376525,.3420963287353516,123484240,.0890655517578125,954650,.1467227935791016,4827802,.2376747131347656,40277,-.0336894989013672,91376,-.3425788879394531,72827,-1.203005790710449,9379,-.9777183532714844,549805,390992,-.1725091934204102,4707649,-.0436477661132813,395469,-.0463008880615234,28452,-1.965292930603027,1464752,.3656682968139648,4972884,.035212516784668,2187279,1.195688247680664,81259,-.9237232208251953,408801,.5138368606567383,119552,379363,12052,.3199481964111328,20162,39057,1.00665283203125,0,247626,.9875259399414063,697220,-.2726249694824219,1045936,.4081029891967773,8260896,-.4068584442138672,68296,1.969196319580078,47364,-1.295799255371094,matched (3),470414.59,.87761158,42440.18,84137.391
201706,902129,689,4765,381845,06,0,0,0,0,1,0,0,0,0,0,0,1936695,141996,-.2631721496582031,903078,235225,-.1678733825683594,30802,-.2232084274291992,1500755,-.2448940277099609,184050,-.1630935668945313,7188,1.090713500976563,19888,1.17171573638916,8985,142579,.881443977355957,41856,16165,-3.487401008605957,2312067,.0839242935180664,70278,.6923513412475586,860468,6334,-.4532480239868164,24972,-.9999427795410156,33,14725,.6480674743652344,339463,-.1036195755004883,73205832,-.5228385925292969,689972,-.3246936798095703,4811605,-.0033607482910156,17219,-.849766731262207,169511,.6179351806640625,148558,.7128887176513672,17363,.6158676147460938,327473,242758,-.4766216278076172,4014242,-.1593399047851563,424777,.0714921951293945,23987,-.1707067489624023,1109759,-.2775430679321289,4929312,-.0088005065917969,1495968,-.3798856735229492,99626,.2037811279296875,214652,-.6442098617553711,64471,451073,11159,-.0769844055175781,99759,6157,-1.847433090209961,0,214499,-.1436147689819336,683616,-.0197038650512695,1520769,.3743038177490234,4982267,-.5056486129760742,38750,-.5667200088500977,173443,1.29798698425293,matched (3),429071.78,.87761158,33366.5,79945.328
201707,902129,690,4765,523229,07,0,0,0,0,0,1,0,0,0,0,0,2961508,73323,-.660923957824707,1571803,335954,.3564319610595703,55994,.5976648330688477,1833564,.2002935409545898,257490,.3357734680175781,10719,.3996047973632813,23490,.1664581298828125,118944,88293,-.4792356491088867,17055,51816,1.164851188659668,2290051,-.0095672607421875,31806,-.7928037643432617,1082639,10944,.5468597412109375,39616,.4614782333374023,3086,7879,-.6253461837768555,451824,.2859277725219727,59605236,-.2055320739746094,1144142,.5057592391967773,5828898,.1917972564697266,22733,.2778043746948242,95932,-.5692787170410156,180282,.193547248840332,73720,1.445933341979981,338448,263276,.0811376571655273,4305347,.0700092315673828,453339,.0650758743286133,100480,1.432446479797363,1229352,.1023435592651367,4308862,-.134526252746582,1288169,-.1495513916015625,210123,.7462701797485352,241026,.1158866882324219,47475,481229,7049,-.4593601226806641,334713,39259,1.852591514587402,0,184472,-.1508073806762695,930403,.3082208633422852,2109131,.3270597457885742,5055048,.0145025253295898,53653,.3254070281982422,57474,-1.10451602935791,matched (3),473379.97,.87761158,40953.473,83397.352
201708,902129,691,4765,410995,08,0,0,0,0,0,0,1,0,0,0,0,1672447,48364,-.4161186218261719,999318,369617,.0954933166503906,65997,.1643648147583008,2423105,.2787885665893555,178120,-.3685235977172852,14917,.3304843902587891,17603,-.2885055541992188,37048,12866,-1.92607307434082,26184,161326,1.135727882385254,2741125,.1797943115234375,11805,-.9911317825317383,534640,25476,.8449459075927734,21733,-.6004009246826172,21,3369,-.8495845794677734,163272,-1.017874717712402,72484560,.1956310272216797,478642,-.8714570999145508,6268686,.0727386474609375,7207,-1.148765563964844,133492,.3304023742675781,96396,-.6260576248168945,16835,-1.476814270019531,416789,249914,-.0520858764648438,3015084,-.3562307357788086,293714,-.4340343475341797,17619,-1.74098014831543,1031736,-.1752443313598633,4600299,.0654478073120117,1370030,.0616111755371094,87703,-.8737373352050781,233913,-.0299558639526367,63968,405524,8369,.1716480255126953,223213,9840,-1.383725166320801,55662,265677,.3647842407226563,615911,-.4125156402587891,1692753,-.2199201583862305,4856662,-.0400362014770508,14433,-1.313020706176758,39786,-.3678178787231445,matched (3),379353.5,.87761158,40337.977,83096.836
201709,902129,692,4765,566961,09,0,0,0,0,0,0,0,1,0,0,0,1936350,161257,1.204243659973145,1573936,187962,-.6762275695800781,159281,.8810606002807617,3556437,.3837089538574219,189940,.0642509460449219,2877,-1.645753860473633,28955,.4976739883422852,91956,34059,.973505973815918,64051,85672,-.6329011917114258,857847,-1.161698341369629,58966,1.608437538146973,854067,13541,-.6320152282714844,73520,1.218725204467773,0,2299,-.3821420669555664,378017,.8395214080810547,67826272,-.0664253234863281,498245,.0401382446289063,5824085,-.0735645294189453,50485,1.946623802185059,170135,.2425508499145508,104076,.0766563415527344,23202,.3207778930664063,492325,291408,.1536073684692383,3840747,.242039680480957,378091,.252528190612793,109772,1.829427719116211,1166542,.1228008270263672,4657125,.0122766494750977,1822487,.2853689193725586,181311,.7262582778930664,296131,.2358531951904297,51706,133657,12128,.3709821701049805,728705,15612,.4615840911865234,0,76627,-1.243331909179688,632845,.0271234512329102,1453865,-.152130126953125,14808531,1.114851951599121,51823,1.278316497802734,159007,1.385433197021484,matched (3),586621.25,.87761158,49957.762,88168.641
201710,902129,693,4765,824140,10,0,0,0,0,0,0,0,0,1,0,0,2051671,383099,.8652935028076172,1242058,190033,.0109577178955078,75391,-.7479820251464844,4223022,.1717920303344727,184490,-.0291128158569336,6094,.7505569458007813,52886,.6023950576782227,61552,124594,1.296966552734375,87649,568267,1.892065048217773,2424638,1.039011955261231,181197,1.122623443603516,1076267,14733,.0843677520751953,26051,-1.037501335144043,966,5059,.7886943817138672,371716,-.0168085098266602,85481008,.2313461303710938,1152202,.8383388519287109,6060938,.0398626327514648,12834,-1.369578361511231,131502,-.2575702667236328,133651,.2501106262207031,15025,-.4345226287841797,836059,399789,.3162126541137695,5376221,.3363189697265625,493451,.2662887573242188,173384,.4571027755737305,1883246,.4789533615112305,5556827,.1766290664672852,2857693,.4498128890991211,68750,-.9697370529174805,435418,.3855047225952148,81191,663737,69496,1.745752334594727,35322,19734,.2343034744262695,56894,317600,1.421842575073242,768872,.1946992874145508,1612389,.1034908294677734,14612658,-.0133152008056641,56886,.0932159423828125,172061,.0789003372192383,matched (3),793583.5,.87761158,67283.32,99020.078
201711,902129,694,4765,700148,11,0,0,0,0,0,0,0,0,0,1,0,2124743,463804,.1911687850952148,701901,267531,.3420381546020508,58353,-.2561769485473633,2419283,-.5570793151855469,147565,-.2233266830444336,11971,.6751823425292969,24429,-.7723674774169922,66272,25953,-1.56877326965332,41333,249263,-.8240823745727539,2244571,-.0771675109863281,40531,-1.497517585754395,1407632,7830,-.6321277618408203,52039,.6919374465942383,213,5628,.1065855026245117,320239,-.1490631103515625,72017416,-.17138671875,836863,-.3197698593139648,6193705,.0216684341430664,10668,-.184849739074707,68073,-.6584415435791016,93764,-.3544511795043945,20856,.3279266357421875,809857,383023,-.042841911315918,4418610,-.1961612701416016,448115,-.0963735580444336,119374,-.3732471466064453,796935,-.8599786758422852,4906160,-.1245355606079102,1745062,-.4932241439819336,167550,.8908052444458008,214499,-.7080020904541016,42990,636548,8149,-2.143373489379883,113012,9689,-.7113523483276367,0,153932,-.7242813110351563,823005,.0680379867553711,2040642,.2355480194091797,2612751,-1.721484184265137,63800,.1147031784057617,60187,-1.050392150878906,matched (3),600548.19,.87761158,39544.723,82714.672
