period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1055c826,growth1055c826,Y1400c152,Y1424c554,Y1540c586,growth1540c586,Y1686c440,growth1686c440,Y1752c440,growth1752c440,Y1980c484,growth1980c484,Y2080c826,growth2080c826,Y2120c372,growth2120c372,Y2327c208,Y2560c191,growth2560c191,Y2603c586,growth2603c586,Y2764c208,growth2764c208,Y2897c300,growth2897c300,Y2945c381,Y2968c484,growth2968c484,Y2984c124,growth2984c124,Y3007c757,growth3007c757,Y3260c428,growth3260c428,Y3394c554,Y3406c381,Y3453c152,growth3453c152,Y3454c498,Y3455c203,Y3465c300,growth3465c300,Y365c376,Y3681c484,growth3681c484,Y3738c208,growth3738c208,Y3820c826,growth3820c826,Y4077c218,Y4138c233,Y4173c586,growth4173c586,Y4181c826,growth4181c826,Y4210c376,Y4277c191,growth4277c191,Y4306c152,growth4306c152,Y4329c352,growth4329c352,Y4634c300,growth4634c300,Y4681c642,Y4711c348,growth4711c348,Y4757c152,growth4757c152,Y4760c620,growth4760c620,Y4793c688,growth4793c688,Y4838c246,growth4838c246,Y4922c428,growth4922c428,Y5009c222,growth5009c222,Y619c233,Y663c440,growth663c440,Y679c792,growth679c792,Y686c251,growth686c251,_merge,x,r2,s,sf
201501,901831,660,4753,5303479,01,0,0,0,0,0,0,0,0,0,0,0,322264,-.7724809646606445,2751982,254325,437855,-.4084138870239258,885699,-.4878501892089844,77305,.2178058624267578,4769989,-.3306522369384766,291522,-.2500944137573242,8704631,-.1582841873168945,34710,716,-1.651286602020264,231951,-.430018424987793,15033558,.3318958282470703,736297,-.7498006820678711,997826,268003,1.431427955627441,16726660,-.0902576446533203,18434,-2.970180511474609,83648,-.2344036102294922,55450,1605209,1086371,.8077392578125,417,210010,26589,.400456428527832,1274000,150459,-.6679182052612305,69917,-.6138362884521484,5474482,-.7754783630371094,81419,45775,75174,-.5114555358886719,744376,.9904727935791016,1274000,253992,-.0654287338256836,2947751,.4428434371948242,390641,.6172971725463867,75765,.0181808471679688,51769,909,-3.885061740875244,1966510,.1860284805297852,633317,.001255989074707,2467,-3.329290866851807,3307,.027592658996582,18383,-1.040951728820801,12317,-.96588134765625,112838,826211,-.5338296890258789,224424,-.4794330596923828,3394946,-.2862634658813477,matched (3),5499073,.92764288,236913.28,496685
201502,901831,661,4753,5250829,02,1,0,0,0,0,0,0,0,0,0,0,652176,.7049436569213867,251901,211018,224618,-.6674861907958984,1110869,.2265205383300781,53469,-.368657112121582,3845642,-.2154035568237305,48016,-1.803581237792969,6862855,-.2377309799194336,2764,5131,1.969375133514404,365192,.4538974761962891,12989829,-.1461181640625,692677,-.0610694885253906,1102146,208916,-.2490663528442383,13067089,-.2469081878662109,70666,1.343768119812012,33707,-.9089117050170898,21568,444698,463645,-.8514795303344727,13315,173669,15298,-.5527753829956055,659000,178510,.1709537506103516,40514,-.5456609725952148,5646123,.0308713912963867,75319,25094,103544,.3201913833618164,471423,-.4567909240722656,59000,199783,-.2400703430175781,1823773,-.4801349639892578,174128,-.8079986572265625,38751,-.6704797744750977,36378,34574,3.638512134552002,1168841,-.5202474594116211,901111,.3526573181152344,220,-2.417130470275879,2196,-.4094042778015137,57087,1.133150100708008,4312,-1.049578666687012,112170,774908,-.0641059875488281,97727,-.8313589096069336,2943508,-.1426858901977539,matched (3),5424023,.92764288,224788.38,491017.22
201503,901831,662,4753,5924660,03,0,1,0,0,0,0,0,0,0,0,0,1103213,.5256671905517578,2875994,183377,558827,.91143798828125,1874775,.523345947265625,84429,.4568090438842773,4938852,.2501926422119141,9934,-1.575571060180664,7455573,.0828380584716797,2876,5761,.1158103942871094,294330,-.2157220840454102,13461219,.0356464385986328,742238,.0691061019897461,1152298,280245,.2937326431274414,14272181,.0882167816162109,402785,1.740438461303711,33625,-.0024356842041016,185812,416050,539197,.1509618759155273,31162,251221,39121,.9389371871948242,917000,417078,.8486289978027344,65942,.4871282577514648,3233489,-.5574073791503906,77517,78006,77598,-.2884550094604492,623819,.2801046371459961,2261000,259818,.2627487182617188,3342715,.6058759689331055,253027,.3737058639526367,76404,.6788787841796875,37572,35051,.013702392578125,1807606,.4359903335571289,694123,-.2609796524047852,583,.9745593070983887,10141,1.52994966506958,140427,.900111198425293,1702,-.9295973777770996,129822,1210487,.4460344314575195,306548,1.143197059631348,2856175,-.0301189422607422,matched (3),5795260.5,.92764288,245880.31,501024.16
201504,901831,663,4753,5744991,04,0,0,1,0,0,0,0,0,0,0,0,712676,-.436955451965332,2623727,207793,429129,-.2640819549560547,1759175,-.0636434555053711,31321,-.9916219711303711,4811769,-.0260677337646484,86826,2.167943000793457,6548688,-.1296968460083008,39811,2905,-.6846771240234375,16074,-2.907498359680176,11295454,-.1754131317138672,837469,.1207141876220703,907468,146883,-.6460285186767578,11734874,-.1957473754882813,239603,-.5194196701049805,32004,-.0494089126586914,33483,332890,239734,-.8105506896972656,14541,279558,8756,-1.496919631958008,661000,172564,-.8825054168701172,57132,-.1434116363525391,4239192,.2708110809326172,171142,262513,98511,.2386264801025391,710285,.1298065185546875,1263000,205319,-.2354164123535156,1898223,-.5658655166625977,125355,-.7023468017578125,8537,-2.191625595092773,24786,13132,-.9817523956298828,1379183,-.2705116271972656,673679,-.0298948287963867,322,-.5936355590820313,3078,-1.192307472229004,84447,-.5085630416870117,1228,-.3264174461364746,106269,1165825,-.0375938415527344,117875,-.9557504653930664,5005785,.5611104965209961,matched (3),5806850.5,.92764288,281905.28,519652.47
201505,901831,664,4753,6414264,05,0,0,0,1,0,0,0,0,0,0,0,539972,-.2775096893310547,3158903,364550,781735,.5997581481933594,1702173,-.0329399108886719,107030,1.22882080078125,5870991,.1989583969116211,745180,2.149720191955566,9355268,.3566751480102539,7270,8574,1.082301139831543,125541,2.055429458618164,10244352,-.0976734161376953,887251,.0577430725097656,1100473,365794,.9124345779418945,22900078,.6685752868652344,429972,.5847368240356445,52046,.48626708984375,182588,556625,374788,.4468307495117188,20173,317370,14727,.5199432373046875,475000,202703,.1609735488891602,71519,.2245988845825195,7767866,.6056232452392578,95551,59068,149547,.4174423217773438,865392,.1975154876708984,2055000,263714,.250300407409668,2310228,.1964282989501953,387412,1.128338813781738,65368,2.035623550415039,33182,35478,.993861198425293,1617800,.1595754623413086,770418,.1341791152954102,877,1.001955509185791,10654,1.241655349731445,148493,.5644130706787109,2573,.7396860122680664,141344,1728516,.393834114074707,718194,1.80711555480957,3988814,-.2271003723144531,matched (3),6296030.5,.92764288,250448.36,503281.69
201506,901831,665,4753,5948305,06,0,0,0,0,1,0,0,0,0,0,0,787444,.3772754669189453,2204128,282074,445630,-.5620269775390625,1995413,.1589460372924805,29782,-1.279205322265625,3882976,-.413421630859375,298269,-.9156303405761719,8600601,-.0841083526611328,1985,921,-2.231029987335205,144239,.1388387680053711,12845335,.2262554168701172,1487974,.5170431137084961,1004886,141726,-.9481754302978516,25094496,.0915069580078125,595263,.3252830505371094,38764,-.2946357727050781,82366,892446,559433,.4005632400512695,19988,226914,43212,1.076436042785645,345000,256820,.2366342544555664,71706,.0026111602783203,3193858,-.8887662887573242,99160,33448,101917,-.3834524154663086,1057132,.2001323699951172,3152000,238174,-.1018638610839844,1375674,-.518402099609375,274549,-.3443584442138672,38144,-.5386648178100586,30511,7634,-1.536300659179688,2147102,.2830524444580078,723337,-.0630578994750977,1253,.3567891120910645,18607,.5576028823852539,62094,-.8718881607055664,4761,.6153850555419922,219287,1617932,-.0661144256591797,372994,-.655177116394043,3331146,-.1801776885986328,matched (3),5607074,.92764288,232817.2,494744.31
201507,901831,666,4753,6497124,07,0,0,0,0,0,1,0,0,0,0,0,874927,.1053485870361328,4695852,516146,884711,.6857719421386719,1884368,-.0572586059570313,59776,.6967000961303711,6120825,.4550952911376953,248028,-.1844539642333984,8606416,.000676155090332,24822,1114,.1902523040771484,123376,-.1562347412109375,15059252,.1590118408203125,1901526,.2452411651611328,1242827,278713,.6762876510620117,20264120,-.2137966156005859,97030,-1.813982963562012,96807,.915226936340332,129021,887256,649177,.1487817764282227,24509,326538,8952,-1.574241638183594,939000,287910,.1142721176147461,101785,.3502883911132813,6023095,.6343717575073242,133256,28500,123700,.1937007904052734,1113574,.0520153045654297,3634000,230387,-.0332403182983398,1650435,.1820945739746094,249493,-.0956993103027344,28554,-.2895717620849609,35176,30560,1.387079238891602,2762662,.2520751953125,892847,.2105398178100586,897,-.3342399597167969,38586,.7293519973754883,159146,.9411725997924805,8956,.6318655014038086,125349,1513976,-.0664100646972656,793095,.7543802261352539,3626858,.0850505828857422,matched (3),6265753,.92764288,211511.97,485082.88
201508,901831,667,4753,5528087,08,0,0,0,0,0,0,1,0,0,0,0,676772,-.2568063735961914,311865,338428,300303,-1.080469131469727,1375462,-.3148031234741211,21809,-1.008281707763672,5071455,-.1880693435668945,238931,-.0373668670654297,8537592,-.0080289840698242,1024,1194,.0693521499633789,303113,.8988685607910156,11117435,-.3034782409667969,813210,-.8494224548339844,1148117,182101,-.4256210327148438,15416862,-.2733898162841797,30948,-1.142711639404297,49612,-.6684865951538086,86571,534885,393081,-.5016899108886719,13186,205992,11748,.2718057632446289,429000,102987,-1.028044700622559,58072,-.5611791610717773,9251365,.4291696548461914,91107,14816,109675,-.1203374862670898,779834,-.3562488555908203,2256000,259050,.1172599792480469,1474620,-.1126384735107422,117882,-.7497463226318359,2387,-2.481759548187256,50671,38643,.2346744537353516,1601107,-.5454988479614258,606910,-.3860349655151367,227,-1.374105930328369,8130,-1.557329177856445,81359,-.6709508895874023,5415,-.5031499862670898,121787,1338444,-.1232309341430664,176126,-1.504743576049805,2250635,-.4771537780761719,matched (3),4902209,.92764288,220073.36,488876.66
201509,901831,668,4753,6546203,09,0,0,0,0,0,0,0,1,0,0,0,454406,-.3983430862426758,3833534,403193,740522,.9025640487670898,1671432,.1948909759521484,79476,1.293132781982422,5676899,.1127777099609375,327888,.3164968490600586,9422387,.0986099243164063,3020,2198,.6102385520935059,647984,.759760856628418,11419217,.0267829895019531,837399,.0293111801147461,1477855,254449,.334538459777832,11304598,-.3102512359619141,6348,-1.584169387817383,73523,.3933658599853516,35680,547693,359532,-.0892124176025391,18354,280842,9956,-.1655073165893555,484000,242321,.8556604385375977,96103,.5037374496459961,7209363,-.2493906021118164,108660,41448,151681,.3242578506469727,1258768,.4788074493408203,1187000,360638,.3308534622192383,4543959,1.125398635864258,207561,.5657405853271484,47662,2.994097232818604,32395,93108,.8793935775756836,1648129,.0289449691772461,909597,.4046211242675781,2015,2.183424472808838,19899,.8951091766357422,183622,.8140087127685547,8482,.4487733840942383,162766,999981,-.2915267944335938,256309,.3751840591430664,3968522,.5671806335449219,matched (3),6944196.5,.92764288,267467.72,511963.94
201510,901831,669,4753,6311454,10,0,0,0,0,0,0,0,0,1,0,0,178969,-.9317789077758789,1396512,340924,548982,-.2992897033691406,1548367,-.0764799118041992,66418,-.1794872283935547,6040573,.0620937347412109,308121,-.0621795654296875,8889845,-.0581798553466797,2028,2503,.1299424171447754,853800,.2758312225341797,9009633,-.2370033264160156,625281,-.2920989990234375,1338847,356216,.3364372253417969,13923083,.2083377838134766,4792,-.2811918258666992,71968,-.0213766098022461,148332,455109,195424,-.6096315383911133,6005,201376,10870,.0878314971923828,435000,276540,.1320915222167969,101845,.0580310821533203,1848374,-1.36107349395752,90166,164279,62894,-.8803291320800781,742618,-.5277070999145508,1315000,236251,-.4229793548583984,4230422,-.0714969635009766,207087,-.0022859573364258,9880,-1.57362174987793,31368,37881,-.8993101119995117,1390066,-.1702890396118164,793947,-.1359844207763672,851,-.8619623184204102,2546,-2.056146144866943,130144,-.34423828125,6911,-.2048320770263672,140054,1043137,.0422515869140625,77726,-1.193193435668945,2200249,-.5898227691650391,matched (3),5682873.5,.92764288,225485,491336.5
201511,901831,670,4753,6879906,11,0,0,0,0,0,0,0,0,0,1,0,391831,.7836179733276367,2723457,311945,364122,-.4105768203735352,1611496,.0399618148803711,39057,-.5309457778930664,5412222,-.1098394393920898,246342,-.2237710952758789,8792025,-.0110635757446289,2541,1331,-.6315593719482422,802288,-.062230110168457,8944658,-.0072383880615234,522406,-.1797561645507813,870865,79122,-1.504546165466309,17306888,.2175559997558594,192174,3.69145393371582,40590,-.5727005004882813,34011,266653,559317,1.051544189453125,7037,264183,11081,.0192251205444336,415000,144500,-.6490755081176758,89354,-.1308460235595703,11506594,1.82861328125,103135,15642,123907,.6780805587768555,329346,-.8130722045898438,2530000,262968,.1071376800537109,2183384,-.6614255905151367,209429,.0112457275390625,118075,2.480807304382324,24988,76856,.707484245300293,1507383,.0810232162475586,713350,-.1070442199707031,84826,4.601944923400879,19738,2.048021793365479,75621,-.54290771484375,9091,.274169921875,147092,1129007,.0791053771972656,84866,.0878839492797852,2498328,.1270513534545898,matched (3),7145461,.92764288,256130.09,506133.09
201512,901831,671,4753,7328471,12,0,0,0,0,0,0,0,0,0,0,1,159990,-.8957195281982422,1005794,362919,845655,.8426227569580078,1694476,.0502109527587891,153975,1.371767997741699,4650641,-.1516551971435547,212029,-.1499977111816406,9795452,.1080732345581055,54571,4425,1.201339244842529,719966,-.1082630157470703,12658350,.3472614288330078,1465668,1.031620979309082,802091,196496,.9096508026123047,20388968,.1638908386230469,488236,.9323978424072266,65979,.4858150482177734,99894,570103,451020,-.2152042388916016,11449,356160,12350,.108424186706543,1328000,229072,.4607572555541992,94230,.0531330108642578,8148542,-.3450813293457031,49786,84385,126222,.0185108184814453,603189,.6051216125488281,1108000,314564,.1791553497314453,6896347,1.150115966796875,339638,.4834957122802734,38986,-1.10811710357666,37178,41958,-.6052646636962891,1565847,.0380516052246094,912366,.2460689544677734,212012,.916041374206543,17886,-.0985269546508789,206639,1.005239486694336,10293,.1241798400878906,154233,1308260,.1473598480224609,557221,1.881888389587402,2869968,.1386785507202148,matched (3),7175992.5,.92764288,265549.59,510964.47
