period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1462c826,growth1462c826,Y1774c124,growth1774c124,Y1827c352,growth1827c352,Y1853c752,growth1853c752,Y1859c826,growth1859c826,Y1887c620,growth1887c620,Y1969c246,growth1969c246,Y2022c705,growth2022c705,Y2049c616,growth2049c616,Y2072c616,growth2072c616,Y2106c757,growth2106c757,Y2271c381,Y2397c757,growth2397c757,Y2550c348,growth2550c348,Y2637c757,growth2637c757,Y2644c826,growth2644c826,Y2661c348,growth2661c348,Y2675c381,Y2787c203,Y2979c826,growth2979c826,Y3029c826,growth3029c826,Y3102c826,growth3102c826,Y3129c620,growth3129c620,Y3141c752,growth3141c752,Y3262c703,growth3262c703,Y3355c826,growth3355c826,Y3410c440,growth3410c440,Y3419c348,growth3419c348,Y3451c616,growth3451c616,Y3463c752,growth3463c752,Y3502c348,growth3502c348,Y3583c752,growth3583c752,Y3592c642,Y3744c826,growth3744c826,Y3754c616,growth3754c616,Y4174c703,growth4174c703,Y4316c124,growth4316c124,Y4380c484,growth4380c484,Y4434c826,growth4434c826,Y4455c348,growth4455c348,Y4485c208,growth4485c208,Y4601c752,growth4601c752,Y4607c826,growth4607c826,Y4609c208,growth4609c208,Y4797c348,growth4797c348,Y4928c608,Y613c757,growth613c757,Y638c352,growth638c352,Y658c208,growth658c208,Y966c620,growth966c620,_merge,x,r2,s,sf
201503,841480,662,3851,37286104,03,0,1,0,0,0,0,0,0,0,0,0,30880872,-.1968879699707031,3838921,.19769287109375,208481,2.097021102905273,297097,.1882400512695313,31170712,.0539703369140625,6741694,.2948894500732422,2639914,.3231725692749023,30616,.2312936782836914,7688194,.2324142456054688,17693732,.0248260498046875,1329724,.2300004959106445,3192443,4557995,-.0458364486694336,557874,.0563564300537109,1264751,.0551300048828125,1329816,-.1712617874145508,327389,.1664276123046875,2742102,1434819,19591252,.0444622039794922,4603599,-.0528202056884766,282868,.0140590667724609,850445,.236170768737793,731667,.3756780624389648,4194509,.169367790222168,4108476,-.0983123779296875,734289,.3728818893432617,254642,.0608997344970703,122662,-.9859380722045898,5134796,.226811408996582,45717416,.0107269287109375,4497825,.2005281448364258,872731,11340480,.020050048828125,37086172,.0279808044433594,456859,.2586383819580078,3897037,.0102176666259766,8990975,.1096868515014648,52404644,.2109699249267578,1590848,.2388534545898438,3012881,.1753635406494141,7241664,.0877685546875,68477008,.0478382110595703,8301046,.0281295776367188,614506,-.2274513244628906,830074,76995,.5251493453979492,5324,.169036865234375,1156443,.0554037094116211,187295,.658015251159668,matched (3),36494660,.92735356,767021.25,1914744.3
201504,841480,663,3851,33017924,04,0,0,1,0,0,0,0,0,0,0,0,42980080,.3306007385253906,4048221,.0530862808227539,222862,.0667047500610352,241537,-.207036018371582,30331134,-.0273036956787109,9911834,.3854179382324219,2564380,-.0290298461914063,62992,.7214851379394531,6940738,-.1022777557373047,15601437,-.1258468627929688,1181908,-.1178417205810547,3479992,3816104,-.1776533126831055,485047,-.139887809753418,1968252,.4422712326049805,1283602,-.0353708267211914,298589,-.0920810699462891,2358776,3634156,11263071,-.5535545349121094,4602370,-.0002670288085938,152698,-.6165180206298828,693154,-.2045078277587891,669254,-.0891618728637695,3624881,-.1459550857543945,3472607,-.1681461334228516,554929,-.2800617218017578,242312,-.0496320724487305,67784,-.5931062698364258,4456302,-.1417207717895508,41504912,-.0966663360595703,4101277,-.0922956466674805,578584,11293507,-.004150390625,29351308,-.2339076995849609,403848,-.1233367919921875,4223543,.0804576873779297,10464351,.1517524719238281,42183136,-.2169742584228516,1732540,.0853214263916016,2637119,-.1332101821899414,6456553,-.1147556304931641,55370952,-.2124443054199219,7082282,-.1587858200073242,468672,-.2709159851074219,694335,27546,-1.02788257598877,5221,-.019536018371582,1083196,-.0654325485229492,109999,-.5322132110595703,matched (3),34216968,.92735356,905988,1974522.3
201505,841480,664,3851,37118336,05,0,0,0,1,0,0,0,0,0,0,0,35791968,-.183013916015625,2596362,-.4441661834716797,271341,.1968231201171875,336945,.3328971862792969,29653112,-.0226078033447266,11009050,.1049880981445313,1918760,-.2900371551513672,26482,-.8665428161621094,6380001,-.0842390060424805,15222336,-.0245990753173828,1035143,-.1325902938842773,4318947,3394559,-.1170558929443359,723975,.4005107879638672,1792582,-.0934886932373047,2291029,.5793304443359375,366638,.2053070068359375,2665653,1149282,16789040,.3991966247558594,4614906,.0027198791503906,161915,.0586090087890625,928133,.2919235229492188,752015,.1165933609008789,4808254,.2825126647949219,2839493,-.2012805938720703,634865,.1345720291137695,284524,.1605911254882813,106943,.4559698104858398,4537855,.0181350708007813,42166348,.0158100128173828,4658997,.12750244140625,1304717,9850041,-.1367530822753906,29072416,-.0095462799072266,448277,.1043729782104492,8010403,.6400671005249023,6536624,-.4705533981323242,47010108,.1083412170410156,2387436,.3206319808959961,3793237,.3635330200195313,8640509,.2913665771484375,65278872,.1646137237548828,8492866,.1816301345825195,729826,.4429035186767578,893938,70849,.9446935653686523,5259,.0072526931762695,889092,-.1974706649780273,122863,.1105985641479492,matched (3),36131192,.92735356,999037,2018910.4
201506,841480,665,3851,29435110,06,0,0,0,0,1,0,0,0,0,0,0,36722976,.0256786346435547,2860031,.0967216491699219,242091,-.1140623092651367,312462,-.0754375457763672,29983928,.0110931396484375,8326111,-.2793207168579102,2923682,.4211645126342773,25921,-.0214118957519531,5887576,-.0803241729736328,15927152,.0452613830566406,1185108,.1352949142456055,3006635,4390503,.2572698593139648,645060,-.115412712097168,1787406,-.0028924942016602,1556968,-.3862600326538086,286840,-.2454500198364258,2213913,500221,14899005,-.1194305419921875,4577714,-.008091926574707,115357,-.3390398025512695,814808,-.1302223205566406,686353,-.091364860534668,3934503,-.2005491256713867,3962199,.3331737518310547,602689,-.0520114898681641,273402,-.0398740768432617,105559,-.013026237487793,4776177,.0511865615844727,45340484,.0725784301757813,5306662,.130162239074707,1142728,9814785,-.0035858154296875,30551076,.0496101379394531,276727,-.4823799133300781,4277225,-.627436637878418,5887020,-.104670524597168,45050616,-.0425758361816406,1308271,-.6015138626098633,3274190,-.1471490859985352,7354960,-.1610870361328125,73284232,.1156768798828125,8106319,-.0465822219848633,445013,-.4947032928466797,466884,61034,-.1491203308105469,2327,-.815361499786377,873230,-.0180015563964844,405163,1.193219184875488,matched (3),30893636,.92735356,809828.81,1932290.5
201507,841480,666,3851,32068100,07,0,0,0,0,0,1,0,0,0,0,0,38149320,.0381050109863281,3203683,.1134681701660156,283800,.1589565277099609,184386,-.5274515151977539,29556092,-.0143699645996094,9168727,.0964021682739258,1682244,-.5527153015136719,12659,-.7166843414306641,6174014,.0475044250488281,19045828,.1788215637207031,815528,-.373753547668457,3142139,2800742,-.449559211730957,388036,-.5082454681396484,1749546,-.0214090347290039,1946970,.2235336303710938,302031,.051605224609375,2412581,1160545,16960526,.1295928955078125,4529358,-.0106191635131836,175198,.4178857803344727,538583,-.4140110015869141,429571,-.4686050415039063,3717799,-.0566530227661133,3375505,-.1602535247802734,825389,.3144540786743164,331735,.1933927536010742,141307,.2916650772094727,3330081,-.3606443405151367,47325304,.0428447723388672,3128709,-.5283422470092773,1158550,10079042,.0265693664550781,31541760,.0319118499755859,316771,.1351480484008789,5610756,.2713813781738281,4781488,-.2079982757568359,48775484,.0794410705566406,1600515,.2016191482543945,2566061,-.2436981201171875,4608836,-.4673995971679688,61011680,-.1832790374755859,9274778,.1346540451049805,802069,.5890913009643555,1658122,44228,-.3220729827880859,11586,1.605217456817627,969822,.1049137115478516,170746,-.8641119003295898,matched (3),32263092,.92735356,1062809.3,2051216.1
201508,841480,667,3851,37920500,08,0,0,0,0,0,0,1,0,0,0,0,26298832,-.3719825744628906,2911487,-.095637321472168,458247,.4791383743286133,383173,.7314558029174805,27990440,-.0544281005859375,1901135,-1.573347091674805,2361167,.3390274047851563,15809,.2222108840942383,4962626,-.218414306640625,19173430,.0066776275634766,875680,.0711650848388672,1402161,2455067,-.1317300796508789,559047,.3651351928710938,1226274,-.3553752899169922,1437539,-.3033418655395508,87360,-1.240492820739746,872050,384611,18274290,.0746078491210938,4175930,-.0812435150146484,162875,-.0729341506958008,688055,.2449264526367188,511326,.1742210388183594,3409950,-.0864343643188477,3542904,.0484018325805664,354642,-.8447465896606445,250274,-.2817802429199219,405682,1.054635047912598,4304898,.2567567825317383,37322612,-.2374458312988281,4139996,.2800741195678711,1044638,9179373,-.0935001373291016,23432224,-.2971992492675781,259271,-.2003049850463867,3803361,-.3888006210327148,5712620,.1779260635375977,40284844,-.1912517547607422,1114611,-.3618202209472656,3007010,.158574104309082,6142582,.2872695922851563,52097924,-.1579418182373047,8406833,-.0982532501220703,419312,-.6485795974731445,405010,43203,-.0234479904174805,4014,-1.060009002685547,1357378,.3361968994140625,113091,-.4119844436645508,matched (3),36761760,.92735356,938575.94,1989685.6
201509,841480,668,3851,38735416,09,0,0,0,0,0,0,0,1,0,0,0,42671812,.4840145111083984,3318817,.1309442520141602,732385,.468897819519043,582984,.419672966003418,32188632,.1397514343261719,7785224,1.409775733947754,2117113,-.1091022491455078,17358,.0934734344482422,6103446,.2069187164306641,20631064,.073272705078125,1045621,.1773653030395508,5717254,3779467,.4314289093017578,815921,.3780841827392578,2034613,.5063247680664063,2073330,.3662233352661133,161012,.6114416122436523,2640071,864355,18880300,.032623291015625,5198367,.2190074920654297,224782,.322148323059082,1026876,.4004077911376953,834456,.489771842956543,4050393,.1721162796020508,3278753,-.077484130859375,827598,.8474187850952148,272789,.0861425399780273,400999,-.0116109848022461,5111745,.1717872619628906,52045860,.3325252532958984,6891161,.5095453262329102,1144935,13687143,.3994979858398438,33914232,.3697223663330078,515847,.6879358291625977,3923758,.0311641693115234,6575406,.1406583786010742,45851408,.1294307708740234,2235939,.6961555480957031,4026487,.2919473648071289,8136096,.2810659408569336,71967200,.3230857849121094,7949158,-.0559787750244141,643095,.4276771545410156,909786,22347,-.6592178344726563,6644,.5039262771606445,1958278,.366511344909668,230293,.7111597061157227,matched (3),40231020,.92735356,888212.63,1966429.8
201510,841480,669,3851,33434506,10,0,0,0,0,0,0,0,0,1,0,0,47173144,.1002845764160156,3238785,-.0244102478027344,640929,-.133387565612793,799284,.315556526184082,29600656,-.0838184356689453,6384544,-.1983470916748047,2337663,.0990982055664063,23131,.2871208190917969,4891683,-.2213172912597656,22656844,.0936641693115234,1145419,.0911588668823242,3853293,3841016,.0161533355712891,599048,-.3089761734008789,1777260,-.1352329254150391,1576562,-.2739095687866211,285953,.5743484497070313,2319273,984513,19563936,.0355682373046875,4487020,-.14715576171875,208384,-.0757484436035156,882831,-.1511421203613281,745574,-.1126251220703125,3774243,-.0706138610839844,3052662,-.0714492797851563,631166,-.2709589004516602,288989,.0576906204223633,569113,.3501195907592773,5275012,.0314407348632813,48905272,-.0622386932373047,5821126,-.1687459945678711,924259,13361087,-.02410888671875,31986828,-.0585117340087891,414510,-.2187128067016602,4234177,.0761394500732422,11027907,.5170936584472656,52271024,.1310367584228516,1533955,-.3768119812011719,3489434,-.1431541442871094,7893113,-.0303201675415039,87158784,.1915206909179688,8917941,.1149997711181641,618001,-.0398015975952148,771598,100281,1.501284599304199,6168,-.0743398666381836,1743579,-.1161260604858398,129197,-.5780143737792969,matched (3),34486360,.92735356,1008919.1,2023818.6
201511,841480,670,3851,31481080,11,0,0,0,0,0,0,0,0,0,1,0,39354376,-.1812171936035156,2682363,-.1884994506835938,321497,-.6899309158325195,779890,-.0245637893676758,29183372,-.0141963958740234,5692034,-.1148128509521484,2004643,-.1536855697631836,27447,.1710824966430664,5371688,.0936059951782227,21351758,-.0593280792236328,874478,-.2698984146118164,3360590,3298119,-.1523847579956055,568265,-.0527534484863281,1761401,-.0089626312255859,1555668,-.013340950012207,145606,-.6749229431152344,2198264,869093,18917408,-.0336055755615234,4341550,-.0329570770263672,283337,.3072538375854492,1062070,.1848411560058594,657016,-.1264457702636719,3773942,-.0000791549682617,3048418,-.0013914108276367,436827,-.3680315017700195,217767,-.282963752746582,732590,.252507209777832,4183925,-.2317314147949219,46971652,-.0403423309326172,4799100,-.1930656433105469,1263509,12614625,-.0574913024902344,30519524,-.0469570159912109,1445504,1.249115943908691,3790986,-.1105623245239258,5653960,-.6680736541748047,46204204,-.1233730316162109,1170088,-.2707700729370117,3053100,-.1335821151733398,7603406,-.0373945236206055,73363544,-.1723041534423828,8566562,-.0401992797851563,539223,-.1363611221313477,952397,85722,-.1568670272827148,6257,.0143260955810547,1175503,-.3942441940307617,172663,.290003776550293,matched (3),32631062,.92735356,769804.31,1915860.9
201512,841480,671,3851,30477280,12,0,0,0,0,0,0,0,0,0,0,1,35262008,-.1098003387451172,2493558,-.0729875564575195,79585,-1.396162033081055,696205,-.1135082244873047,24640664,-.1692008972167969,3987232,-.3559703826904297,1654641,-.1918821334838867,27045,-.0147542953491211,4163512,-.2547826766967773,16987708,-.2286434173583984,733008,-.1764707565307617,2450441,2565368,-.2512502670288086,243554,-.8472490310668945,1045194,-.5219078063964844,1020756,-.4213619232177734,122751,-.170745849609375,1517975,781766,13362958,-.34759521484375,3322922,-.2673864364624023,34795,-2.097163200378418,782196,-.3058700561523438,431864,-.4195976257324219,2589077,-.3768186569213867,1799341,-.5272016525268555,296914,-.3860940933227539,108602,-.6957359313964844,333636,-.7865352630615234,3815954,-.0920591354370117,38499484,-.1988983154296875,3541024,-.3040122985839844,822464,9280111,-.3069820404052734,23318252,-.2691307067871094,278899,-1.645363807678223,3427068,-.100921630859375,4717411,-.181096076965332,47001216,.0171031951904297,833855,-.3387746810913086,2830490,-.0757074356079102,6357609,-.1789436340332031,55274464,-.2831153869628906,6985423,-.20404052734375,387062,-.3315439224243164,474979,51824,-.5032558441162109,7543,.1869192123413086,1100617,-.0658245086669922,177035,.0250053405761719,matched (3),27546282,.92735356,698382.44,1888296.1
201601,841480,672,3851,33588464,01,0,0,0,0,0,0,0,0,0,0,0,36388968,.0314598083496094,3425691,.3175926208496094,201903,.9309616088867188,594650,-.1576709747314453,28952492,.1612586975097656,3225245,-.2120876312255859,1832250,.1019601821899414,20142,-.2946949005126953,4948580,.1727409362792969,17924520,.0536785125732422,1000384,.3109827041625977,3583342,3179584,.2146482467651367,489744,.6985435485839844,1439899,.3203706741333008,1399071,.3152647018432617,149957,.200190544128418,2707247,469363,20220386,.4142055511474609,4064944,.2015552520751953,126414,1.290088653564453,804427,.0280246734619141,366874,-.1630926132202148,3101435,.1805629730224609,3654433,.7085199356079102,398541,.294367790222168,190337,.5611066818237305,267010,-.2227640151977539,3969754,.0395135879516602,45305232,.1627769470214844,5976566,.5234298706054688,809971,11790726,.2394390106201172,29948672,.2502498626708984,429357,.4314393997192383,3625458,.0562753677368164,7074583,.4052486419677734,41116108,-.1337738037109375,1410289,.5254907608032227,2758347,-.0258188247680664,7248109,.1310882568359375,58968452,.0646915435791016,7687461,.0957651138305664,217323,-.5772008895874023,0,69380,.2917451858520508,3349,-.8119583129882813,1626957,.3908405303955078,77215,-.8297538757324219,matched (3),33767644,.92735356,933452,1987273.8
201602,841480,673,3851,34421744,02,1,0,0,0,0,0,0,0,0,0,0,42626524,.1582107543945313,3498414,.0210065841674805,337493,.5137577056884766,632142,.0611410140991211,30699924,.0586032867431641,3995557,.2141733169555664,2208555,.1867942810058594,30637,.4194011688232422,4698049,-.0519533157348633,19095724,.0632953643798828,1016194,.0156803131103516,4857464,3401718,.067530632019043,594425,.1937122344970703,1412243,-.0193939208984375,1406157,.0050525665283203,221135,.3884248733520508,2497176,700907,17209492,-.1612300872802734,3775225,-.0739402770996094,276260,.7817802429199219,541555,-.3956851959228516,440130,.1820516586303711,4307437,.3284778594970703,3367885,-.0816555023193359,478879,.1836376190185547,227959,.1803693771362305,107169,-.9128799438476563,4259151,.0703659057617188,51281584,.1239089965820313,5655804,-.0551633834838867,957648,12948286,.0936508178710938,31087604,.037322998046875,505344,.1629505157470703,6148429,.5282163619995117,4900834,-.3671035766601563,41697272,.0140361785888672,1581098,.1143245697021484,3555321,.2538137435913086,8387818,.1460399627685547,62843904,.0636520385742188,9230071,.1828756332397461,322674,.3952579498291016,1106797,98964,.3551568984985352,4334,.2578296661376953,1410113,-.1430416107177734,225354,1.071079254150391,matched (3),35047328,.92735356,777335.88,1918899.5
201603,841480,674,3851,27563164,03,0,1,0,0,0,0,0,0,0,0,0,32282724,-.2779445648193359,3057384,-.1347503662109375,136982,-.9016952514648438,603919,-.0456743240356445,30973768,.008880615234375,5258865,.2747325897216797,2015458,-.09149169921875,26477,-.1459321975708008,6035980,.2505912780761719,18880012,-.0113601684570313,1020465,.0041942596435547,3606527,3550796,.0428915023803711,608786,.0238723754882813,1321638,-.0663070678710938,991656,-.3492393493652344,250337,.1240339279174805,2845435,631172,14879756,-.1454601287841797,3798893,.0062494277954102,247723,-.1090307235717773,984099,.5972814559936523,422732,-.0403318405151367,3837017,-.1156473159790039,3876904,.140751838684082,559120,.1549158096313477,218620,-.0418300628662109,75009,-.3567981719970703,4164331,-.0225143432617188,51468988,.0036487579345703,5100388,-.1033658981323242,955355,13228727,.0214271545410156,32182930,.0346279144287109,436635,-.1461420059204102,4628635,-.2839345932006836,9316227,.6423521041870117,49315204,.1677970886230469,1499212,-.0531797409057617,3000757,-.1695804595947266,8218826,-.0203533172607422,71983128,.1357765197753906,9324932,.0102252960205078,352165,.0874576568603516,926516,28422,-1.247591972351074,1351,-1.165646076202393,1200847,-.1606426239013672,156386,-.3653450012207031,matched (3),26790130,.92735356,859867.44,1953790.3
201604,841480,675,3851,40928276,04,0,0,1,0,0,0,0,0,0,0,0,41167152,.2431087493896484,2612838,-.1571226119995117,290800,.7527856826782227,598332,-.0092945098876953,32391744,.0447635650634766,6404968,.1971588134765625,2217312,.0954484939575195,93002,1.256344795227051,5944722,-.0152349472045898,20289680,.0720081329345703,1201802,.1635637283325195,5061961,3692430,.0391130447387695,711976,.1565771102905273,1525471,.1434316635131836,2053396,.7278738021850586,192290,-.2638034820556641,3225137,597850,14511585,-.025054931640625,3953160,.0398063659667969,247529,-.0007839202880859,764283,-.2527875900268555,672384,.4640913009643555,3186476,-.1857795715332031,4843793,.222661018371582,722954,.2569818496704102,220689,.0094194412231445,115696,.4333572387695313,4388179,.0523586273193359,55171988,.0694751739501953,5021258,-.0156364440917969,968249,13109272,-.0090713500976563,30863762,-.0418548583984375,497538,.1305742263793945,6298928,.3081178665161133,11376525,.1997947692871094,37092840,-.2848091125488281,1550341,.0335350036621094,3139914,.0453310012817383,10323322,.2279777526855469,75688176,.0501899719238281,9774308,.0470657348632813,304143,-.146601676940918,1238599,37706,.2826557159423828,5808,1.458390712738037,1342402,.1114330291748047,165671,.0576763153076172,matched (3),41469272,.92735356,1038974.1,2038968.3
201605,841480,676,3851,36009952,05,0,0,0,1,0,0,0,0,0,0,0,34094548,-.1885032653808594,2927472,.1137018203735352,271032,-.0703983306884766,604836,.0108118057250977,27562720,-.1614398956298828,6531894,.019622802734375,2571123,.1480474472045898,33322,-1.026403427124023,5399180,-.0962562561035156,19382710,-.0457305908203125,1568356,.2662057876586914,4381550,3066021,-.1859045028686523,683209,-.0412435531616211,1081949,-.3435392379760742,2002832,-.024932861328125,329497,.5385627746582031,3788848,476107,15364057,.0570831298828125,4179499,.0556755065917969,288199,.1521234512329102,892623,.1552257537841797,675407,.004486083984375,3838293,.1861124038696289,4235688,-.1341524124145508,938671,.2611188888549805,210832,-.0456933975219727,108874,-.0607748031616211,4303939,-.019383430480957,52535004,-.0489749908447266,6422996,.2462043762207031,1461721,13553525,.0333271026611328,26986428,-.134246826171875,1130300,.8205671310424805,5490096,-.1374340057373047,8534941,-.287384033203125,35815176,-.0350513458251953,1435105,-.0772371292114258,2940259,-.0656976699829102,7412684,-.3312129974365234,69695800,-.0824813842773438,5997065,-.4884872436523438,612434,.6999425888061523,706887,56620,.4065427780151367,5118,-.1264724731445313,1156358,-.1491851806640625,137235,-.1883096694946289,matched (3),36055336,.92735356,1074208.4,2057145.5
201606,841480,677,3851,31099328,06,0,0,0,0,1,0,0,0,0,0,0,24517486,-.3297519683837891,3004178,.0258655548095703,130497,-.7308874130249023,704154,.1520395278930664,31306340,.1273555755615234,5377350,-.1945009231567383,2085959,-.2091140747070313,29364,-.1264476776123047,5184178,-.0406360626220703,18746454,-.0333766937255859,1350859,-.149287223815918,3493226,4038256,.2754325866699219,554224,-.2092313766479492,1425082,.2754650115966797,1373284,-.3773574829101563,180816,-.6000871658325195,2993289,570988,15205773,-.0103549957275391,4091484,-.0212831497192383,41181,-1.945673942565918,831032,-.0714960098266602,562818,-.1823596954345703,3718867,-.0316095352172852,4370942,.03143310546875,706727,-.2838201522827148,185241,-.1294040679931641,54339,-.6949491500854492,4398258,.0216779708862305,54576528,.0381240844726563,5255776,-.200556755065918,1247609,12634727,-.0701980590820313,26683356,-.0112953186035156,480709,-.8549766540527344,4218466,-.2634744644165039,4251231,-.6969594955444336,42300116,.1664180755615234,2023816,.3437471389770508,4638046,.4557952880859375,8319341,.1153907775878906,68118480,-.0228919982910156,5906925,-.0151453018188477,939376,.4277744293212891,1316146,19366,-1.072843551635742,691,-2.002378940582275,1415013,.2018632888793945,166062,.1906671524047852,matched (3),31593038,.92735356,1070315.5,2055115.4
201607,841480,678,3851,37439360,07,0,0,0,0,0,1,0,0,0,0,0,18970022,-.2565250396728516,2680860,-.1138668060302734,162635,.220158576965332,467646,-.4092855453491211,26150432,-.1799545288085938,4982777,-.0762081146240234,1767686,-.1655569076538086,16736,-.5622081756591797,4028893,-.2521190643310547,18833060,.0046100616455078,699017,-.6588211059570313,2837717,3199011,-.23297119140625,531366,-.0421180725097656,1171385,-.1960420608520508,1959310,.3553876876831055,134274,-.2975969314575195,2913094,497771,16137743,.0594863891601563,4655963,.1292409896850586,496197,2.488995552062988,904579,.0848016738891602,426057,-.2783832550048828,2898616,-.2491855621337891,4398844,.0063629150390625,701195,-.0078582763671875,210840,.1294422149658203,139786,.9448709487915039,5134532,.1547794342041016,50775144,-.0721969604492188,2249680,-.8485393524169922,1529304,10860312,-.1513328552246094,24381538,-.0902137756347656,399961,-.1838951110839844,3907504,-.0765724182128906,4577486,.0739412307739258,46686808,.0986709594726563,1964265,-.0298671722412109,2649667,-.5598592758178711,5052171,-.4987649917602539,64604328,-.0529670715332031,4099602,-.3652353286743164,476660,-.6784124374389648,1372075,33095,.5358638763427734,5957,2.15418291091919,1617193,.1335535049438477,228497,.3191614151000977,matched (3),35969956,.92735356,1209519.3,2130929.5
201608,841480,679,3851,40287484,08,0,0,0,0,0,0,1,0,0,0,0,17847700,-.0609855651855469,3375869,.2305154800415039,466707,1.054193496704102,567448,.1934375762939453,25722602,-.0164947509765625,1808500,-1.013489723205566,2267351,.2489404678344727,21897,.2687883377075195,3573668,-.1198997497558594,18809714,-.0012416839599609,1057472,.4139614105224609,712492,2560725,-.2225513458251953,556660,.0465030670166016,1169968,-.0012111663818359,1987905,.0144891738891602,52944,-.9306478500366211,1291065,660746,16173017,.0021820068359375,4900012,.0510883331298828,291145,-.5331516265869141,962749,.0623226165771484,631588,.3936643600463867,2988303,.0304727554321289,5134807,.1547002792358398,599755,-.1562652587890625,216344,.0257701873779297,141992,.0156583786010742,4388867,-.1569175720214844,54023868,.0620193481445313,3298265,.3826084136962891,1532994,9383476,-.1461658477783203,23833286,-.0227432250976563,516945,.2565698623657227,5038631,.2542352676391602,4490535,-.0191783905029297,44318292,-.05206298828125,1981840,.0089082717895508,3421726,.2557106018066406,6676733,.2788105010986328,50606668,-.2441978454589844,9298287,.8189411163330078,596276,.2239007949829102,1143700,38078,.140254020690918,5997,.0066919326782227,2191839,.3040485382080078,287973,.2313442230224609,matched (3),39163396,.92735356,978331.19,2008744.9
201609,841480,680,3851,38093472,09,0,0,0,0,0,0,0,1,0,0,0,18778986,.0508632659912109,3336011,-.0118770599365234,687205,.3869304656982422,702920,.2140941619873047,29604458,.1405544281005859,4695946,.9542016983032227,2144463,-.0557231903076172,28248,.2546730041503906,3804825,.0626773834228516,21426464,.1302528381347656,1420620,.2952127456665039,6326887,4049136,.4582128524780273,803120,.3665494918823242,1587238,.3050193786621094,1493472,-.2859783172607422,381171,1.974013328552246,2885843,776096,20484924,.2363452911376953,4474970,-.0907373428344727,237681,-.2028913497924805,885972,-.0831069946289063,959732,.4184169769287109,3436715,.1398105621337891,3243610,-.459355354309082,664661,.1027555465698242,295541,.3119373321533203,800310,1.729228019714356,4432958,.0099964141845703,52113516,-.0360031127929688,3602042,.088104248046875,1363587,15257502,.4861221313476563,28846084,.1908912658691406,576927,.1097793579101563,4800079,-.0485019683837891,10157132,.8162040710449219,43706792,-.0138950347900391,2405143,.1935834884643555,3294834,-.0377893447875977,8354168,.2241325378417969,80233264,.4608554840087891,6413550,-.3714179992675781,530351,-.1171646118164063,980432,123704,1.178255081176758,2872,-.7362508773803711,1770419,-.2135248184204102,149094,-.658289909362793,matched (3),39909948,.92735356,1100463,2070976.3
201610,841480,681,3851,37458620,10,0,0,0,0,0,0,0,0,1,0,0,21414754,.1313419342041016,3694580,.1020908355712891,658402,-.0428171157836914,398620,-.567234992980957,29312884,-.0098991394042969,6287606,.2918806076049805,1897844,-.1221704483032227,57658,.713505744934082,3218068,-.1674880981445313,18577424,-.1426792144775391,1284638,-.100616455078125,3882487,3030001,-.2899408340454102,507563,-.4588832855224609,1730067,.0861644744873047,1247798,-.179722785949707,244370,-.4445648193359375,3371219,896368,17048316,-.1836376190185547,4714687,.0521821975708008,119902,-.6842546463012695,1229513,.3276882171630859,751132,-.2450723648071289,3903643,.1273937225341797,4180523,.2537498474121094,370562,-.5842561721801758,320327,.0805349349975586,697501,-.1374950408935547,4257513,-.0403823852539063,48794392,-.0658092498779297,3633463,.0086851119995117,1202021,12390934,-.2081069946289063,28609884,-.0082225799560547,568623,-.0144987106323242,3963686,-.1914577484130859,9205288,-.0983982086181641,42695132,-.0234184265136719,1982944,-.1930265426635742,3147485,-.0457515716552734,8281873,-.0086917877197266,60325672,-.2851810455322266,5251632,-.1998739242553711,238623,-.7986545562744141,714888,50517,-.8955821990966797,1668,-.5433831214904785,2152129,.1952419281005859,141851,-.049799919128418,matched (3),35102344,.92735356,886558.88,1965683.3
201611,841480,682,3851,37563504,11,0,0,0,0,0,0,0,0,0,1,0,28620540,.2900447845458984,2846871,-.260645866394043,469714,-.3376913070678711,478847,.1833734512329102,29616774,.01031494140625,6658282,.057281494140625,2230962,.1617145538330078,30816,-.6264944076538086,3477770,.0776100158691406,19964428,.0720062255859375,1501538,.1560125350952148,3737557,3244960,.0685405731201172,612439,.1878290176391602,1798722,.0389165878295898,1236304,-.0092544555664063,162471,-.4081840515136719,2637683,758786,15466507,-.0973739624023438,4183997,-.119415283203125,342361,1.049190521240234,814659,-.4116039276123047,1034853,.3204326629638672,4174113,.0669918060302734,6288178,.4082345962524414,459422,.2149486541748047,328222,.024348258972168,789529,.1239328384399414,4078801,-.042881965637207,52427832,.0718231201171875,3563677,-.0193929672241211,1419438,14051381,.1257553100585938,29949324,.0457553863525391,448024,-.2383708953857422,3716625,-.0643587112426758,4653632,-.68212890625,44310312,.0371322631835938,2044191,.0304193496704102,3198463,.0160665512084961,8528492,.0293436050415039,74734552,.2141857147216797,6235964,.1717939376831055,250474,.0484704971313477,1410295,62381,.2109508514404297,5717,1.231818675994873,1990443,-.0781002044677734,127580,-.1060333251953125,matched (3),38655420,.92735356,862562.44,1954977.8
