period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c222,Y1214c792,growth1214c792,Y1239c792,growth1239c792,Y1267c792,growth1267c792,Y1305c705,growth1305c705,Y1387c152,growth1387c152,Y1728c32,Y1758c344,Y1775c818,Y1820c586,growth1820c586,Y1901c68,growth1901c68,Y2120c757,growth2120c757,Y2493c124,growth2493c124,Y262c352,growth262c352,Y2762c440,growth2762c440,Y2830c586,growth2830c586,Y284c36,Y2914c68,growth2914c68,Y2979c484,growth2979c484,Y3092c608,Y3149c208,growth3149c208,Y3411c705,growth3411c705,Y3422c344,Y3486c152,growth3486c152,Y3597c688,growth3597c688,Y361c792,growth361c792,Y3702c68,growth3702c68,Y3726c68,growth3726c68,Y3834c352,growth3834c352,Y3850c344,Y3855c348,growth3855c348,Y4021c344,Y4184c586,Y4285c376,Y4322c344,Y4381c344,Y4422c344,Y4515c428,growth4515c428,Y4533c428,growth4533c428,Y4667c251,growth4667c251,Y4688c818,Y4719c348,growth4719c348,Y4833c428,growth4833c428,Y4881c124,growth4881c124,Y4976c344,Y543c268,growth543c268,Y573c68,growth573c68,Y617c428,growth617c428,Y829c440,growth829c440,Y937c484,growth937c484,_merge,x,r2,s,sf
201511,901850,670,4758,850467,11,0,0,0,0,0,0,0,0,0,1,0,233935,1591510,-.0883665084838867,445185,-1.136941909790039,633623,-.0409832000732422,101456,-.3323984146118164,1118861,-.0018014907836914,1960636,12042933,10662249,267900,-.2914762496948242,4588,-.3917121887207031,5896556,-.1702890396118164,1275,-3.26020622253418,61127,.0467681884765625,4024,-.8590154647827148,50298,-1.06993293762207,507290,13995,-.5123682022094727,284962,-.7549648284912109,25138,602379,-.1243066787719727,27213,-.0139760971069336,118435,11040,-3.190334320068359,253890,2.425477027893066,798432,-.502324104309082,60268,-.1748189926147461,18347,.4196548461914063,8244,-1.042139053344727,2822380,374512,-.1519174575805664,159384,15258,2444000,18925252,12676211,20630322,396,-1.990706920623779,3408973,-.1787967681884766,2485267,.3512763977050781,377910,41180,.0074338912963867,264986,-.466853141784668,255089,-.1158466339111328,511487,7380,-1.839323043823242,125539,.2393569946289063,13348,-.2751684188842773,186889,-.8329629898071289,201267,.00653076171875,matched (3),719959.44,.93101412,54115.328,148357.42
201512,901850,671,4758,902249,12,0,0,0,0,0,0,0,0,0,0,1,355477,1353578,-.1619319915771484,669147,.4075136184692383,927820,.3813838958740234,297943,1.077276229858398,1016526,-.0959205627441406,2783720,14165036,12394565,179730,-.3991584777832031,16346,1.270539283752441,6528231,.1017675399780273,87418,4.227754592895508,122463,.694854736328125,3284,-.2032146453857422,167494,1.202981948852539,573383,33840,.8829431533813477,765437,.9880914688110352,23730,641715,.0632572174072266,55782,.7177572250366211,143574,211190,2.95123291015625,224136,-.1246480941772461,1154561,.3688249588012695,67240,.1094675064086914,30403,.5050745010375977,37266,1.508596420288086,2873585,458589,.2025308609008789,84380,72676,3307000,24964194,13919733,19954742,1278,1.171637535095215,3573526,.0471420288085938,3002121,.1889381408691406,441666,94228,.8277654647827148,623509,.8556861877441406,407019,.4672479629516602,993432,125220,2.831298828125,62562,-.6964588165283203,18941,.3499622344970703,242025,.2585258483886719,277866,.3225059509277344,matched (3),1131479.9,.93101412,64858.352,152604.27
201601,901850,672,4758,783087,01,0,0,0,0,0,0,0,0,0,0,0,353357,1279457,-.0563163757324219,932033,.331364631652832,929791,.0021219253540039,92327,-1.171565055847168,819785,-.2151041030883789,1973261,14725979,9204330,168500,-.0645198822021484,3507,-1.53922176361084,6175685,-.055516242980957,12220,-1.967626571655273,79863,-.4274959564208984,1780,-.6124482154846191,145120,-.1433868408203125,650151,12352,-1.007824897766113,990449,.2577114105224609,0,926360,.3671188354492188,23238,-.8756628036499023,112875,196603,-.0715713500976563,45746,-1.58914852142334,2124421,.6097793579101563,36576,-.6088762283325195,6600,-1.527471542358398,29561,-.2316255569458008,2736174,234857,-.6691780090332031,76781,35767,3438000,21394488,15278826,15691902,1268,-.0078558921813965,2191750,-.4888525009155273,968099,-1.131739616394043,189499,52500,-.584904670715332,162614,-1.34398365020752,212816,-.648432731628418,772606,52465,-.8699254989624023,29504,-.7516317367553711,7661,-.9051856994628906,321084,.2826614379882813,258833,-.0709552764892578,matched (3),873389.25,.93101412,64985.328,152658.27
201602,901850,673,4758,944362,02,1,0,0,0,0,0,0,0,0,0,0,68160,1584023,.2135324478149414,1381222,.3933553695678711,1209989,.2634067535400391,323225,1.253011703491211,1163160,.349853515625,2116587,7556269,11653458,132904,-.2373085021972656,2999,-.1564826965332031,7042158,.1312952041625977,21311,.5561494827270508,83359,.0428438186645508,16550,2.229773044586182,73705,-.677490234375,493884,15720,.2411155700683594,464336,-.7575502395629883,48423,1172261,.2354269027709961,34476,.394474983215332,299338,231896,.1651020050048828,199208,1.471244812011719,1506542,-.3436822891235352,62750,.5397663116455078,13383,.7069158554077148,9752,-1.108983993530273,1941200,444796,.6386394500732422,54020,53171,2898000,11439118,9140010,10631676,7574,1.787281036376953,3468872,.4591293334960938,4628043,1.564555168151856,427531,45382,-.1456975936889648,411406,.9282007217407227,283170,.2856197357177734,243546,86763,.5030336380004883,25569,-.1431455612182617,13721,.5827846527099609,359514,.1130504608154297,166496,-.4412117004394531,matched (3),802689.31,.93101412,55788.637,148975.92
201603,901850,674,4758,598422,03,0,1,0,0,0,0,0,0,0,0,0,64849,1291016,-.2045383453369141,935637,-.3894968032836914,649892,-.6215600967407227,151507,-.7577171325683594,981147,-.1701736450195313,1496671,12581131,10157303,187438,.3438205718994141,9015,1.100611686706543,6900798,-.0202779769897461,15955,-.2894515991210938,145941,.5600461959838867,2078,-2.074980735778809,107996,.382023811340332,370771,11662,-.2985982894897461,314424,-.3898658752441406,9624,1267687,.0782594680786133,22147,-.4425621032714844,119136,215977,-.0711164474487305,112831,-.5684585571289063,1997291,.2819747924804688,33535,-.6265687942504883,4437,-1.104006767272949,29248,1.098339080810547,2689469,454750,.0221319198608398,86878,13971,2732000,21544380,11628302,13091350,71,-4.669796943664551,3436017,-.009516716003418,8116138,.5617198944091797,271386,18152,-.9163351058959961,175845,-.8499774932861328,305661,.0764293670654297,605493,43829,-.6828842163085938,28275,.1005973815917969,10369,-.2801065444946289,277469,-.2590436935424805,147774,-.1192874908447266,matched (3),561513.38,.93101412,55617.957,148912.09
201604,901850,675,4758,757065,04,0,0,1,0,0,0,0,0,0,0,0,298678,997594,-.257838249206543,673395,-.3288946151733398,1367221,.7437295913696289,258132,.5328397750854492,885168,-.1029443740844727,1837409,13100316,8891144,248758,.2830324172973633,3063,-1.079495429992676,5277951,-.2680988311767578,27568,.5468835830688477,100854,-.3695287704467773,796,-.959561824798584,41660,-.9525527954101563,529573,12365,.0585346221923828,625829,.6883344650268555,5902,1446049,.1316404342651367,7858,-1.036169052124023,182906,120477,-.5837135314941406,263907,.849705696105957,2407258,.1866970062255859,73745,.7880229949951172,25097,1.732769966125488,32415,.1028099060058594,2436738,1110563,.8928747177124023,185413,29967,2101000,19239704,11644684,14693618,1450,3.01663875579834,4533759,.2772378921508789,21393472,.9692325592041016,93271,79987,1.483083724975586,349199,.6860389709472656,478787,.4487791061401367,597264,24901,-.5653877258300781,38760,.3154115676879883,17029,.4960966110229492,290187,.0448160171508789,124395,-.1722221374511719,matched (3),757056.38,.93101412,65437.156,152851.16
201605,901850,676,4758,1615521,05,0,0,0,1,0,0,0,0,0,0,0,113017,1121737,.1172876358032227,603731,-.1092033386230469,533846,-.9404287338256836,223675,-.1432771682739258,1051073,.1717891693115234,2147624,12794299,11374717,315858,.2388124465942383,5001,.4902429580688477,7451443,.3448696136474609,42937,.4430780410766602,106164,.0513114929199219,1000,.2281560897827148,181410,1.471218109130859,737831,35011,1.040792465209961,431091,-.3727579116821289,74571,4871013,1.21446704864502,18064,.8323888778686523,411730,202092,.5172643661499023,549459,.73333740234375,2664326,.1014623641967773,58561,-.2305440902709961,33441,.2870340347290039,21452,-.4128036499023438,2660214,1606114,.3689508438110352,75340,50766,4181000,23169484,12355218,17243876,2659,.606386661529541,3496383,-.259821891784668,3665017,-1.764253616333008,149266,44370,-.5893001556396484,1412131,1.397212982177734,525170,.0924663543701172,862966,62840,.9256839752197266,62064,.4707765579223633,9316,-.603184700012207,202489,-.3598394393920898,110262,-.1206026077270508,matched (3),1547863.1,.93101412,79556.688,159407.41
201606,901850,677,4758,936048,06,0,0,0,0,1,0,0,0,0,0,0,404909,1595149,.3520879745483398,1037985,.5419073104858398,738896,.3250503540039063,674459,1.103716850280762,1431558,.3089513778686523,2090005,10824867,12490289,221023,-.3570261001586914,2444,-.7160019874572754,7158334,-.040130615234375,5350,-2.082636833190918,98181,-.0781726837158203,3677,1.302096843719482,165686,-.0906648635864258,564488,39624,.1237726211547852,356791,-.1891689300537109,56860,1559140,-1.139167785644531,6614,-1.004733085632324,96985,53937,-1.320906639099121,734813,.2906818389892578,5769003,.772547721862793,49915,-.1597471237182617,14807,-.8146820068359375,43367,.7038812637329102,2705680,1134934,-.3472433090209961,198020,50185,3007000,35804792,11896643,16691571,54,-3.896721363067627,2906091,-.1849203109741211,5870721,.4711446762084961,406206,53648,.18988037109375,290749,-1.580394744873047,343175,-.4254817962646484,433850,107407,.5360336303710938,125504,.7041721343994141,8466,-.0956745147705078,221797,.0910768508911133,105138,-.0475854873657227,matched (3),1020799.6,.93101412,73801.539,156614.56
201607,901850,678,4758,1097871,07,0,0,0,0,0,1,0,0,0,0,0,121959,1355939,-.1624727249145508,163440,-1.848590850830078,947258,.2484140396118164,178344,-1.330196380615234,1103242,-.2605094909667969,2150134,11495688,10532328,173274,-.2433919906616211,5883,.8784308433532715,6251492,-.1354570388793945,14686,1.009798049926758,81367,-.1878423690795898,12300,1.207502365112305,145047,-.1330366134643555,690135,20462,-.6608657836914063,409817,.1385602951049805,55972,683158,-.8251628875732422,17478,.9717550277709961,144573,188219,1.249790191650391,412922,-.5763568878173828,3681777,-.4491033554077148,60868,.1983861923217773,10967,-.3002099990844727,25379,-.5357770919799805,2227935,583136,-.6659097671508789,142299,36105,4346000,25695420,12090612,16739242,179,1.198401927947998,3054131,.0496864318847656,12437008,.7506990432739258,305549,67716,.2328777313232422,261932,-.104374885559082,1002305,1.071817398071289,471743,43213,-.9104843139648438,50235,-.9156255722045898,17205,.709141731262207,290067,.2683496475219727,213509,.708404541015625,matched (3),1102088,.93101412,77567.336,158423.95
201608,901850,679,4758,1474686,08,0,0,0,0,0,0,1,0,0,0,0,230762,1449325,.0666036605834961,888480,1.693066596984863,891882,-.0602378845214844,266969,.4034175872802734,1527568,.3254232406616211,2079642,12000386,16913268,437385,.9259395599365234,19321,1.189126014709473,6325801,.0118169784545898,103348,1.951207160949707,76899,-.0564775466918945,19233,.4470281600952148,166509,.1379909515380859,709559,10478,-.6692914962768555,363563,-.1197576522827148,117097,1178700,.545440673828125,19004,.0837059020996094,277761,306594,.4879179000854492,42960,-2.262989044189453,5401469,.383275032043457,53450,-.1299610137939453,35218,1.166666984558106,22270,-.130681037902832,3001836,1255498,.7668676376342773,173916,17291,3826000,21336216,12871566,21840520,37368,5.341184139251709,2590687,-.1645717620849609,1596185,-2.053060531616211,252510,70372,.0384731292724609,341999,.2667226791381836,425619,-.8565130233764648,621140,50970,.165095329284668,122298,.8897485733032227,12636,-.308650016784668,451530,.4425296783447266,90310,-.8604307174682617,matched (3),1372454.6,.93101412,81765.242,160521.06
201609,901850,680,4758,955774,09,0,0,0,0,0,0,0,1,0,0,0,305698,760327,-.6451044082641602,1110537,.2230863571166992,872110,-.0224180221557617,233057,-.1358489990234375,1212452,-.2310323715209961,2030575,11860716,18666360,262113,-.5120382308959961,2257,-2.147156238555908,6042282,-.0458555221557617,1743,-4.082494258880615,93331,.193659782409668,24795,.2540149688720703,143169,-.1510229110717773,506471,9027,-.1490583419799805,164249,-.7945690155029297,1058,1162517,-.013824462890625,18084,-.04962158203125,223480,171452,-.5812215805053711,385476,2.194209098815918,3504609,-.432591438293457,41716,-.2478618621826172,15423,-.8256978988647461,14778,-.4101009368896484,1797524,846871,-.3937397003173828,96810,17539,3156000,20130992,16154151,20632672,8465,-1.484874725341797,2241391,-.1448268890380859,5488689,1.235073089599609,83001,20804,-1.218649864196777,324170,-.0535402297973633,171683,-.9078950881958008,312202,35390,-.36480712890625,181291,.3936424255371094,12958,.0251636505126953,409889,-.0967559814453125,224453,.9104185104370117,matched (3),1161459.8,.93101412,87067.516,163285.66
201610,901850,681,4758,872038,10,0,0,0,0,0,0,0,0,1,0,0,273779,737404,-.0306129455566406,864946,-.2499313354492188,674639,-.2567377090454102,135415,-.5429391860961914,883794,-.3161754608154297,1789124,10855305,13490467,230179,-.129918098449707,20189,2.191101551055908,5823314,-.0369119644165039,1242,-.3388848304748535,58933,-.4597511291503906,1291,-2.955225467681885,71030,-.7009239196777344,372863,2931,-1.124876022338867,32847,-1.609523773193359,56570,1313023,.1217451095581055,15063,-.1827859878540039,195052,155385,-.0983972549438477,256106,-.4088878631591797,3450424,-.0155820846557617,42367,.0154848098754883,13979,-.0983028411865234,41109,1.023087501525879,2113758,453771,-.6239557266235352,65300,98179,4287000,14932001,10570087,16717011,1794,-1.551492214202881,2420940,.0770587921142578,1287383,-1.450078010559082,194560,24147,.1490144729614258,373368,.14129638671875,416652,.886601448059082,149652,132140,1.317432403564453,30072,-1.7965087890625,10401,-.2198114395141602,411656,.0043020248413086,244308,.0847635269165039,matched (3),762942.69,.93101412,73293.734,156375.91
201611,901850,682,4758,1280460,11,0,0,0,0,0,0,0,0,0,1,0,202316,577175,-.244990348815918,365212,-.8621892929077148,829528,.2066793441772461,165801,.2024440765380859,1544723,.558375358581543,2050874,12087082,13455276,236956,.0290164947509766,2875,-1.949085235595703,6586791,.1231966018676758,16074,2.560480117797852,78168,.2824592590332031,5768,1.496908664703369,301611,1.446036338806152,561982,2565,-.133385181427002,229299,1.943166732788086,83545,937691,-.3366670608520508,13427,-.1149740219116211,92963,69418,-.8057594299316406,24466,-2.348306655883789,4652151,.298832893371582,47494,.1142330169677734,18797,.2961406707763672,21810,-.6338586807250977,3207755,983305,.7733268737792969,326691,43824,3614000,15290103,15419426,20743592,9215,1.6363844871521,2497262,.0310392379760742,2110966,.4945344924926758,438477,166153,1.928749084472656,389779,.0430154800415039,1304335,1.141197204589844,348208,50011,-.9716196060180664,212860,1.957039833068848,14435,.3277530670166016,422668,.0263986587524414,241332,-.0122566223144531,matched (3),1253391.3,.93101412,90400.148,165086.77
201612,901850,683,4758,938997,12,0,0,0,0,0,0,0,0,0,0,1,234350,2311270,1.387407302856445,730323,.6930093765258789,913752,.0967016220092773,121343,-.3121671676635742,1293423,-.1775522232055664,2024555,12827368,10946205,180378,-.2728195190429688,6187,.7663974761962891,6341690,-.0379209518432617,17389,.0786342620849609,111746,.3573675155639648,6700,.1497821807861328,93125,-1.175195693969727,500952,9449,1.303950786590576,434239,.6385679244995117,73302,897743,-.0435371398925781,480,-3.331236839294434,136685,272156,1.366229057312012,264947,2.382245063781738,2593245,-.5844202041625977,80859,.5321035385131836,14940,-.2296552658081055,11070,-.6781301498413086,3075832,1490746,.4161128997802734,122344,43566,3325000,14687752,14795081,21864242,7478,-.208867073059082,2536360,.0155353546142578,1195045,-.5689620971679688,130201,20207,-2.106880187988281,253212,-.4313526153564453,396959,-1.189615249633789,361921,74096,.3931188583374023,36899,-1.752449989318848,13071,-.0992593765258789,36320,-2.454217910766602,153258,-.4540500640869141,matched (3),945209.19,.93101412,72978.125,156228.23
201701,901850,684,4758,1269133,01,0,0,0,0,0,0,0,0,0,0,0,460579,2056158,-.1169586181640625,799780,.0908489227294922,1026515,.1163663864135742,165900,.3127641677856445,868075,-.3987693786621094,2356434,10614184,11503709,346762,.6535844802856445,15828,.9393301010131836,6547678,.0319652557373047,118577,1.91972541809082,76867,-.3741512298583984,6996,.0432310104370117,248789,.9826622009277344,599886,2892,-1.183960914611816,242565,-.5823249816894531,80093,1237394,.3208789825439453,13743,3.354498863220215,243499,145907,-.6234054565429688,29235,-2.20416259765625,3650729,.3420171737670898,67277,-.1838884353637695,9043,-.5020513534545898,22513,.7098541259765625,3304675,1118265,-.2874984741210938,133588,41365,4179000,18379128,11116166,18368368,10244,.3147268295288086,4056916,.4696931838989258,2188673,.6051120758056641,107791,38768,.6515665054321289,431534,.5331192016601563,1463322,1.304631233215332,439944,15575,-1.559694290161133,104071,1.03688907623291,20084,.4295272827148438,325516,2.193042755126953,115436,-.2834072113037109,matched (3),1385398.3,.93101412,86317.875,162887.17
201702,901850,685,4758,1077920,02,1,0,0,0,0,0,0,0,0,0,0,186548,1508507,-.309718132019043,454057,-.5661134719848633,1452375,.3470306396484375,138501,-.1805076599121094,1499036,.546299934387207,1829884,8553386,11842358,153040,-.8179397583007813,3672,-1.461044311523438,5988409,-.0892848968505859,18969,-1.832756996154785,73194,-.0489635467529297,3980,-.5640573501586914,144811,-.5411758422851563,364220,1088,-.9776072502136231,124882,-.6639003753662109,46548,1174261,-.0523681640625,28028,.7126741409301758,157804,115829,-.2308549880981445,172255,1.773609161376953,3148084,-.1481332778930664,26379,-.9362497329711914,3299,-1.008371353149414,31053,.3216028213500977,2109518,1010901,-.1009368896484375,84458,31500,4389000,14309110,7224457,15394744,36677,1.275457382202148,3358613,-.1888952255249023,3350125,.4257020950317383,103687,88055,.8203659057617188,296928,-.3738565444946289,318903,-1.523576736450195,148144,84783,1.694428443908691,79492,-.2694168090820313,10594,-.6396350860595703,252567,-.2537345886230469,121620,.05218505859375,matched (3),1061931.1,.93101412,63115.309,151871.64
201703,901850,686,4758,659615,03,0,1,0,0,0,0,0,0,0,0,0,34210,1896339,.2288045883178711,537987,.169611930847168,968758,-.4049406051635742,182539,.2760868072509766,1304118,-.1392955780029297,2172953,11279780,7987902,186607,.1983051300048828,11127,1.108638763427734,6410056,.0680427551269531,8895,-.7573165893554688,94976,.2605104446411133,18,-5.398664951324463,177699,.2046623229980469,456427,10080,2.226212024688721,176044,.3433647155761719,72886,1002167,-.1584739685058594,34212,.1993722915649414,418248,141482,.2000579833984375,284881,.5030956268310547,4563731,.3713464736938477,34635,.2722959518432617,33322,2.31259822845459,18357,-.5256843566894531,2585134,1574885,.4433403015136719,52286,26686,2984000,18343828,12261164,21878928,2649,-2.627967357635498,3994284,.1733360290527344,5850204,.5574789047241211,129742,44717,-.677607536315918,373974,.2306966781616211,247585,-.2531337738037109,310383,5574,-2.721982955932617,88135,.1032133102416992,14763,.3318357467651367,300823,.1748447418212891,209854,.5455112457275391,matched (3),802128.13,.93101412,66446.43,153285.95
201704,901850,687,4758,1379768,04,0,0,1,0,0,0,0,0,0,0,0,879828,1360543,-.3320417404174805,995367,.6152763366699219,2071854,.7601842880249023,299276,.4944019317626953,1021212,-.2445363998413086,1813489,11388726,9059316,384535,.7230300903320313,6778,-.4956932067871094,5150895,-.2186975479125977,6496,-.3143024444580078,173696,.6036825180053711,18759,6.949057102203369,131974,-.2974863052368164,426060,5721,-.5664091110229492,303436,.5444364547729492,68182,1041383,.0383844375610352,35332,.0322132110595703,187266,255361,.5905055999755859,401139,.3422365188598633,4590013,.0057430267333984,55062,.4635953903198242,33868,.0162534713745117,31302,.5336713790893555,2743075,1825578,.1477146148681641,165854,41205,3247000,20773604,13097830,20605516,3266,.209383487701416,4037196,.010685920715332,12031138,.7210216522216797,173484,91761,.7188339233398438,273234,-.3138580322265625,244382,-.0130214691162109,455240,65666,2.466468811035156,82235,-.0692892074584961,27406,.6186380386352539,351600,.1559724807739258,223772,.0642156600952148,matched (3),1502048.8,.93101412,71014.328,155320.61
201705,901850,688,4758,1329745,05,0,0,0,1,0,0,0,0,0,0,0,72264,1179308,-.1429557800292969,208135,-1.564924240112305,1062742,-.6675920486450195,173745,-.5437774658203125,1059194,.0365180969238281,2161865,11176470,10296260,142465,-.9929380416870117,12021,.5729732513427734,6848885,.2849149703979492,45859,1.954384803771973,87852,-.6816530227661133,301,-4.132318496704102,266947,.7044448852539063,531961,2653,-.7684531211853027,231302,-.2714462280273438,31901,817535,-.2420110702514648,35702,.0104169845581055,100264,176698,-.3682365417480469,292599,-.3155050277709961,6323598,.3204050064086914,79586,.3683786392211914,21005,-.4777107238769531,16707,-.6278543472290039,2657260,294127,-1.825639724731445,55387,50942,2710000,20600406,11238597,21393700,2608,-.2249822616577148,3033111,-.2859611511230469,10646262,-.1222896575927734,142647,57519,-.4670724868774414,395292,.3692960739135742,320286,.270482063293457,442068,63418,-.0348339080810547,127359,.4374294281005859,16409,-.5129318237304688,720192,.7170238494873047,221294,-.0111360549926758,matched (3),1175860.3,.93101412,70913.977,155274.75
201706,901850,689,4758,1411723,06,0,0,0,0,1,0,0,0,0,0,0,90513,1209468,.0252532958984375,1047836,1.61629581451416,1821864,.5390081405639648,522422,1.100887298583984,1289999,.1971330642700195,2365958,12179867,8296080,241814,.5290727615356445,17438,.3719968795776367,6803743,-.0066127777099609,14568,-1.146744728088379,109961,.2244720458984375,1665,1.710470199584961,216217,-.2107677459716797,518593,3997,.409853458404541,283050,.201899528503418,58156,880769,.0745019912719727,41527,.1511373519897461,275371,267686,.4153728485107422,358784,.2039175033569336,4920420,-.2508945465087891,20964,-1.33403205871582,20261,-.0360622406005859,36226,.7739496231079102,3081373,1157029,1.369598388671875,151362,51526,2679000,20923258,14575278,26591620,3730,.3578243255615234,3050264,.0056390762329102,8094265,-.274052619934082,322059,57369,-.0026111602783203,451331,.1325769424438477,675067,.7455978393554688,682271,206142,1.178817749023438,124925,-.0192966461181641,10013,-.4939460754394531,129487,-1.715937614440918,213304,-.036773681640625,matched (3),1359303.6,.93101412,62354.891,151557.2
201707,901850,690,4758,1127852,07,0,0,0,0,0,1,0,0,0,0,0,1684,1481016,.2025470733642578,376229,-1.024284362792969,826195,-.7907848358154297,278708,-.6283111572265625,986044,-.2686958312988281,3340218,10576192,16336736,207958,-.1508331298828125,16794,-.0376300811767578,6239222,-.0866174697875977,7022,-.7297792434692383,76467,-.3632659912109375,27999,2.822343826293945,146369,-.3901510238647461,360348,1972,-.7064962387084961,183437,-.4337520599365234,20510,607879,-.3708200454711914,21908,-.6394920349121094,190201,127710,-.7400522232055664,349249,-.0269355773925781,4296224,-.1356573104858398,57982,1.017326354980469,23318,.1405277252197266,26926,-.2966852188110352,2443033,878108,-.2758407592773438,99633,91737,3488000,20599464,13173203,17487434,7579,.7089738845825195,4792358,.4517946243286133,6327887,-.246190071105957,191492,36001,-.4659576416015625,382201,-.166254997253418,509683,-.2810230255126953,509238,63499,-1.17754077911377,11523,-2.383368492126465,17837,.5773906707763672,578869,1.497495651245117,193574,-.0970582962036133,matched (3),1251252,.93101412,82940.32,161122.78
201708,901850,691,4758,1812014,08,0,0,0,0,0,0,1,0,0,0,0,179171,1670569,.1204366683959961,1011888,.989375114440918,772216,-.0675668716430664,707375,.931396484375,1430766,.3722639083862305,2655298,12056812,14946794,360753,.5508575439453125,9055,-.6177043914794922,6752146,.079005241394043,16730,.8681554794311523,125867,.4983663558959961,18137,-.4342155456542969,233619,.4675607681274414,714127,3070,.4426298141479492,363254,.6832304000854492,64536,972902,.4703073501586914,35661,.4872055053710938,143144,240496,.6329412460327148,581069,.5090847015380859,4673412,.0841531753540039,60241,.0382204055786133,40349,.5483407974243164,27197,.010014533996582,2767186,1648939,.6301174163818359,98534,59584,3682000,21577724,13971987,22574570,1349,-1.726017951965332,3880796,-.2109823226928711,2387939,-.9745359420776367,177725,73890,.7190313339233398,502588,.2738246917724609,395163,-.254490852355957,580332,55846,-.1284265518188477,26137,.8190069198608398,18304,.0258445739746094,642460,.1042289733886719,277819,.3613100051879883,matched (3),1823607.9,.93101412,60251.984,150704.2
201709,901850,692,4758,1585653,09,0,0,0,0,0,0,0,1,0,0,0,62784,1624837,-.0277576446533203,974600,-.0375461578369141,989053,.2474842071533203,185557,-1.338198661804199,1300917,-.0951404571533203,2226515,11395074,13642032,223067,-.4807214736938477,7652,-.1683502197265625,6227989,-.0808076858520508,39140,.8499422073364258,73455,-.5385522842407227,1139,-2.767802715301514,84568,-1.016136169433594,471365,2771,-.1024699211120606,40923,-2.183409690856934,24690,707631,-.3183603286743164,9987,-1.272772789001465,199995,187060,-.2512741088867188,502297,-.1456785202026367,4562937,-.0239229202270508,49075,-.2050037384033203,25026,-.4776515960693359,18571,-.3815059661865234,2345468,1189189,-.3268604278564453,160716,89925,3015000,18233948,15327875,22974956,9566,1.95885181427002,2733422,-.3504858016967773,3033374,.2392454147338867,225517,25102,-1.079629898071289,402806,-.2213163375854492,419892,.060699462890625,878748,63183,.1234369277954102,186460,1.964864730834961,26282,.3617649078369141,462632,-.3283729553222656,167643,-.5051336288452148,matched (3),1490307.5,.93101412,67036.086,153542.47
201710,901850,693,4758,1507889,10,0,0,0,0,0,0,0,0,1,0,0,79707,1309887,-.2154664993286133,183049,-1.672273635864258,1373995,.3287296295166016,249291,.2952585220336914,1056693,-.2079248428344727,2740047,10267345,14929175,311884,.3351593017578125,17973,.8539037704467773,5370780,-.1480798721313477,27712,-.3452796936035156,77471,.0532302856445313,297,-1.344173908233643,221757,.9640264511108398,647648,8156,1.079545497894287,281269,1.927618980407715,72876,983700,.3293981552124023,39543,1.376104354858398,350075,238935,.2447614669799805,680692,.3039188385009766,6353401,.331024169921875,63253,.2537937164306641,20117,-.2183494567871094,49025,.9707298278808594,3021360,467000,-.934697151184082,83692,61596,2828000,21342976,10590536,24310012,6302,-.4173488616943359,3681570,.2977848052978516,2249574,-.2989349365234375,117348,90353,1.280776977539063,396615,-.0154886245727539,381032,-.0971145629882813,304731,48271,-.2692041397094727,134719,-.3250255584716797,22571,-.1522188186645508,741430,.471649169921875,157921,-.0597410202026367,matched (3),1378930.3,.93101412,80447.82,159854.02
201711,901850,694,4758,1241730,11,0,0,0,0,0,0,0,0,0,1,0,52351,1180070,-.1043672561645508,461316,.9243297576904297,715082,-.653080940246582,252947,.0145587921142578,1557733,.388087272644043,1632114,12408080,10232069,153811,-.7069072723388672,25473,.3487482070922852,6861224,.2449121475219727,28047,.0120162963867188,110138,.3518304824829102,2146,1.977628707885742,146019,-.4178457260131836,489946,2887,-1.038535594940186,186498,-.4108905792236328,95059,699789,-.3405418395996094,30731,-.2521171569824219,171535,55322,-1.463020324707031,136689,-1.605401992797852,5046443,-.2303066253662109,42838,-.3897171020507813,16461,-.2005720138549805,34558,-.3496913909912109,2042393,354178,-.2765302658081055,80718,39392,2363000,15073897,10976101,26852988,1602,-1.369613647460938,3889298,.0548896789550781,3296593,.3821487426757813,134037,36026,-.9194841384887695,418237,.0530824661254883,289630,-.2742786407470703,308145,88623,.6075611114501953,83498,-.4783687591552734,17808,-.2370176315307617,473343,-.448760986328125,334955,.7519006729125977,matched (3),1283494.8,.93101412,64891.133,152618.2
