period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y107c124,growth107c124,Y1094c792,growth1094c792,Y1212c300,growth1212c300,Y1214c191,Y1344c372,growth1344c372,Y1626c608,Y1742c792,growth1742c792,Y1756c826,growth1756c826,Y2073c705,Y2162c381,Y2213c381,Y2266c428,Y2638c428,growth2638c428,Y2641c826,growth2641c826,Y2757c251,growth2757c251,Y2868c251,growth2868c251,Y2871c705,growth2871c705,Y2984c124,growth2984c124,Y2986c484,growth2986c484,Y3008c381,Y3012c620,growth3012c620,Y3019c246,growth3019c246,Y3057c68,growth3057c68,Y3127c752,growth3127c752,Y3147c586,growth3147c586,Y356c246,growth356c246,Y3735c826,growth3735c826,Y3790c792,growth3790c792,Y3826c600,growth3826c600,Y3833c620,growth3833c620,Y3879c807,Y3912c68,growth3912c68,Y4029c428,growth4029c428,Y4225c688,growth4225c688,Y4266c688,growth4266c688,Y4289c554,Y4365c251,growth4365c251,Y4378c251,growth4378c251,Y4395c218,Y4626c222,growth4626c222,Y4770c68,growth4770c68,Y4885c300,growth4885c300,Y4937c251,growth4937c251,Y4990c792,growth4990c792,Y4992c300,growth4992c300,Y544c300,growth544c300,Y560c703,growth560c703,Y933c124,Y965c586,growth965c586,Y992c68,growth992c68,_merge,x,r2,s,sf
201508,760900,667,3592,1818200,08,0,0,0,0,0,0,1,0,0,0,0,4050619,.0706462860107422,369524,.8808765411376953,503439,.0783309936523438,18567,4859065,.0545129776000977,2109375,29925,-1.187802314758301,5291092,-.1200494766235352,634302,787349,66080,3865,44026,.4481563568115234,1340165,-.2824268341064453,10186426,-.2703571319580078,685216,.1518192291259766,152770,.1024770736694336,15416862,-.2733898162841797,198894,.0413522720336914,128980,36138,2.246570587158203,10275,1.984706401824951,21125,2.989362239837647,119961,-.0966958999633789,127350,.282435417175293,4932,-.7069406509399414,2213570,.1848812103271484,196304,-3.059487342834473,96344,-.2234258651733398,479415,-.3010244369506836,4999,60056,1.589996337890625,109836,1.842748641967773,158743,-.4128732681274414,2533,-2.232012271881104,88254,249480,-.4660959243774414,329937,.0116310119628906,515863,100268,.2253332138061523,36784,.4151220321655273,29403,-.6550188064575195,4926345,-.1214637756347656,767962,.1537275314331055,240178,.0769834518432617,32145,1.626063346862793,392616,.0392303466796875,147423,41711,.1041860580444336,252459,.6116399765014648,matched (3),1767237.8,.92442697,113241.45,215617.22
201509,760900,668,3592,1512526,09,0,0,0,0,0,0,0,1,0,0,0,3421998,-.168644905090332,125181,-1.082454681396484,178682,-1.035855293273926,4346,2963776,-.4943819046020508,525530,79191,.9731683731079102,5055731,-.045501708984375,568134,1240392,173151,1908,41624,-.0561027526855469,1631571,.1967506408691406,10052101,-.0132732391357422,680886,-.0063390731811523,137966,-.1019258499145508,11304598,-.3102512359619141,171875,-.1460046768188477,124611,53649,.3951177597045898,7409,-.3270177841186523,2453,-2.153145790100098,96766,-.2148704528808594,72989,-.5566310882568359,13877,1.034487724304199,1744372,-.2382116317749023,203109,.0340785980224609,74505,-.2570590972900391,1073275,.805903434753418,4366,23074,-.9565706253051758,22706,-1.576359748840332,97290,-.4895896911621094,5562,.7865538597106934,2659,368641,.3904447555541992,162957,-.7054157257080078,742829,50194,-.6919517517089844,77824,.7493867874145508,11955,-.8999471664428711,5800652,.1633729934692383,378382,-.7078361511230469,276029,.1391258239746094,52076,.4824466705322266,335544,-.157078742980957,78482,24485,-.5327043533325195,156637,-.4773178100585938,matched (3),1513214.8,.92442697,92448.57,205460.22
201510,760900,669,3592,1710847,10,0,0,0,0,0,0,0,0,1,0,0,3517702,.027583122253418,488284,1.361136436462402,84007,-.7547073364257813,42841,5728037,.6589088439941406,879556,40250,-.676753044128418,6233775,.2094593048095703,417174,592586,157057,5212,36583,-.129094123840332,1471209,-.1034584045410156,9657020,-.0400981903076172,846686,.2179346084594727,138045,.0005722045898438,13923083,.2083377838134766,205228,.1773538589477539,131492,5384,-2.299031257629395,22613,1.115829467773438,16223,1.889118194580078,66207,-.3795099258422852,91928,.2306966781616211,7175,-.6596298217773438,2063952,.1682281494140625,464982,.8282556533813477,80107,.0724973678588867,223841,-1.567534446716309,1870,95392,1.41928768157959,13211,-.5415792465209961,119411,.2048749923706055,29598,1.671748161315918,11387,431609,.1576967239379883,270280,.5059719085693359,814139,86948,.5494155883789063,99203,.2427186965942383,42845,1.276439666748047,6131162,.0554141998291016,800516,.7493524551391602,528515,.6495656967163086,47373,-.0946512222290039,324384,-.0338258743286133,77025,98314,1.390106201171875,218638,.3334865570068359,matched (3),1752752.9,.92442697,101542.1,209709.22
201511,760900,670,3592,1725204,11,0,0,0,0,0,0,0,0,0,1,0,3975733,.122401237487793,124014,-1.370503425598145,190395,.8182010650634766,34200,3140271,-.6010637283325195,1063295,73524,.6025018692016602,5487272,-.1275510787963867,482968,843049,342243,6478,50359,.3195943832397461,2310012,.4511680603027344,11739553,.1952800750732422,863999,.0202417373657227,182020,.2765369415283203,17306888,.2175559997558594,288982,.3422431945800781,123397,8457,.4515628814697266,11577,-.6695051193237305,10825,-.404571533203125,155033,.8508520126342773,121566,.2794523239135742,60973,2.139828681945801,1725061,-.1793603897094727,1929278,1.42290210723877,136850,.5355224609375,126248,-.572688102722168,18331,17534,-1.693852424621582,39998,1.107779502868652,816547,1.922513008117676,27965,-.0567522048950195,31208,271898,-.462092399597168,189876,-.3530874252319336,301459,421806,1.579235076904297,49843,-.6882905960083008,71436,.5112133026123047,5168240,-.1708517074584961,479036,-.5134811401367188,374855,-.3435325622558594,115440,.8906984329223633,355466,.0915021896362305,83200,56585,-.5524225234985352,165986,-.2755136489868164,matched (3),1613048.9,.92442697,97202.508,207642.69
201512,760900,671,3592,1987241,12,0,0,0,0,0,0,0,0,0,0,1,3785946,-.0489130020141602,309181,.9135322570800781,25453,-2.01226806640625,182,2293621,-.3141775131225586,656966,58371,-.2307929992675781,4865610,-.1202392578125,515241,942187,140020,11944,24313,-.7281665802001953,1048138,-.7902374267578125,14053362,.1798973083496094,944381,.0889577865600586,150026,-.1933078765869141,20388968,.1638908386230469,434625,.4081192016601563,139684,8889,.0498208999633789,37805,1.183421134948731,11727,.0800352096557617,84938,-.6017160415649414,71117,-.5361309051513672,10150,-1.792957305908203,1876571,.0841836929321289,4173961,.7717199325561523,55952,-.8943920135498047,144737,.1366701126098633,121142,60673,1.24135684967041,54295,.30560302734375,335491,-.8894891738891602,53887,.6559352874755859,47845,372504,.3148202896118164,391209,.7228708267211914,729066,163967,-.944880485534668,144508,1.064456939697266,54272,-.2747936248779297,6628114,.2487878799438477,548788,.1359367370605469,335835,-.109919548034668,182134,.4559917449951172,462376,.2629489898681641,186509,81703,.3673467636108398,190696,.1387767791748047,matched (3),2133711,.92442697,77835.602,199312.67
201601,760900,672,3592,1656187,01,0,0,0,0,0,0,0,0,0,0,0,3544508,-.0658969879150391,137171,-.8126983642578125,126451,1.603021621704102,18401,3622900,.4571428298950195,0,97044,.5083456039428711,6384032,.2716083526611328,472458,1191055,132888,6954,16476,-.3891057968139648,1571732,.4051628112792969,8695364,-.480072021484375,499365,-.6371917724609375,66878,-.8079385757446289,23564448,.144744873046875,314268,-.3242378234863281,310127,40795,1.523744583129883,11116,-1.224055290222168,5886,-.6893167495727539,157700,.6187725067138672,63131,-.119114875793457,3809,-.980107307434082,1712069,-.0917434692382813,1136657,-1.300774574279785,93433,.5127506256103516,73258,-.6809301376342773,28889,37118,-.4913969039916992,21624,-.920628547668457,304489,-.0969600677490234,17965,-1.098464012145996,3161,713637,.6501264572143555,264291,-.3921909332275391,1058497,161313,-.0163183212280273,26985,-1.678053855895996,53619,-.0121049880981445,5499698,-.1866273880004883,576452,.0491800308227539,334637,-.0035734176635742,34943,-1.65102481842041,286861,-.4773807525634766,162697,29458,-1.020125389099121,156720,-.1962194442749023,matched (3),1729932.6,.92442697,135178.89,227904.58
201602,760900,673,3592,1862367,02,1,0,0,0,0,0,0,0,0,0,0,3854506,.0838432312011719,552547,1.393310546875,68010,-.6202001571655273,41910,6250035,.5453128814697266,1332674,32974,-1.079444885253906,5374234,-.1721839904785156,748379,1183535,365292,9599,38324,.8441715240478516,1704173,.080902099609375,9006820,.0351924896240234,610670,.2012195587158203,70861,.0578498840332031,23907440,.0144500732421875,147575,-.7559089660644531,358860,4817,-2.136407852172852,47034,1.442484855651856,13321,.8167648315429688,76734,-.7203493118286133,105315,.511744499206543,8914,.8502559661865234,1801482,.0509071350097656,2628849,.8384552001953125,79268,-.1644096374511719,76943,.049077033996582,43869,18112,-.7175273895263672,287208,2.586402893066406,736324,.8830347061157227,103501,1.751155853271484,32085,341938,-.7357444763183594,650531,.9007377624511719,778049,50204,-1.167252540588379,120870,1.499434471130371,50626,-.0574378967285156,6561715,.1765584945678711,816141,.3476953506469727,418503,.223637580871582,29465,-.1705150604248047,362875,.2350606918334961,212359,84679,1.055901527404785,146603,-.0667324066162109,matched (3),1962351.6,.92442697,104480.26,211147.55
201603,760900,674,3592,1635631,03,0,1,0,0,0,0,0,0,0,0,0,4065310,.0532474517822266,362338,-.4219608306884766,553194,2.096054077148438,20100,5568052,-.1155424118041992,1413814,95587,1.06431770324707,5352212,-.0041065216064453,499523,821900,102750,5891,15441,-.9090509414672852,1244778,-.3141231536865234,5904865,-.4222049713134766,403879,-.4134416580200195,212958,1.100375175476074,17071092,-.3368034362792969,364089,.9030618667602539,248779,20912,1.468171119689941,36093,-.2647714614868164,10291,-.2580718994140625,150113,.6710433959960938,37877,-1.022612571716309,9215,.0332098007202148,1686899,-.0657176971435547,1771346,-.3948068618774414,58190,-.3091211318969727,160640,.7361011505126953,11356,24709,.3105926513671875,2940,-4.581796646118164,203981,-1.283642768859863,22818,-1.512031555175781,22895,402150,.1621952056884766,421599,-.4337339401245117,384390,28015,-.5833539962768555,83865,-.3655071258544922,42550,-.1737861633300781,6834817,.0407781600952148,1240101,.418360710144043,398235,-.0496416091918945,110148,1.318621635437012,227277,-.4678888320922852,92458,52749,-.4733219146728516,174597,.1747522354125977,matched (3),1608263,.92442697,120328.29,219422.09
201604,760900,675,3592,1598075,04,0,0,1,0,0,0,0,0,0,0,0,3607454,-.1194877624511719,227320,-.4662189483642578,128055,-1.463249206542969,1631,5583417,.0027561187744141,1131218,37914,-.9247169494628906,5182143,-.0322904586791992,1232413,575127,156865,10541,38861,.9229650497436523,1266799,.0175361633300781,4110426,-.3622503280639648,209963,-.6541843414306641,28019,-2.028212547302246,16327257,-.0445499420166016,218902,-.5087747573852539,306297,16010,-.2671089172363281,38465,.0636491775512695,8358,-.2080507278442383,65674,-.8266849517822266,60120,.4619989395141602,6329,-.3756904602050781,1179117,-.3581266403198242,429600,-1.416640281677246,72855,.224757194519043,121627,-.2782068252563477,7086,9172,-.9910116195678711,4690,.4670228958129883,388872,.6452226638793945,36545,.4709949493408203,73411,379944,-.0568008422851563,424048,.0057916641235352,172019,108267,1.351860046386719,103519,.2105464935302734,20400,-.7351446151733398,6894095,.0086355209350586,481031,-.947016716003418,335395,-.1717329025268555,57742,-.6458396911621094,76863,-1.084145545959473,103895,97891,.6183090209960938,167909,-.0390586853027344,matched (3),1463428.5,.92442697,131084.31,225500.02
201605,760900,676,3592,1920899,05,0,0,0,1,0,0,0,0,0,0,0,4261502,.1666193008422852,157291,-.3682613372802734,70022,-.6036500930786133,24584,6368631,.1315832138061523,1625387,50473,.2861185073852539,4570683,-.1255559921264648,475707,770720,332670,8305,12689,-1.119255065917969,1691448,.2890920639038086,5650465,.318211555480957,390972,.6217050552368164,36501,.2644567489624023,26273616,.4757289886474609,306955,.3380775451660156,269353,38710,.8828840255737305,6783,-1.735328674316406,10637,.241119384765625,121551,.6156301498413086,94285,.4499797821044922,14161,.8053493499755859,1497989,.2393579483032227,1841576,1.455522537231445,73986,.0154047012329102,134467,.1003599166870117,9142,22755,.9086294174194336,23753,1.622276306152344,654337,.5203723907470703,34446,-.0591516494750977,378769,559499,.3870182037353516,300860,-.3432016372680664,265099,41494,-.9590520858764648,143346,.3255062103271484,115100,1.730266571044922,6225529,-.1020069122314453,988439,.7201957702636719,275706,-.1959743499755859,58657,.0157222747802734,17445,-1.48297119140625,121469,85378,-.1367654800415039,205886,.2039003372192383,matched (3),1916266.3,.92442697,90128.883,204426.95
201606,760900,677,3592,2018537,06,0,0,0,0,1,0,0,0,0,0,0,3846510,-.1024551391601563,283733,.5899362564086914,483173,1.931565284729004,55768,4897037,-.2627544403076172,1009442,133718,.9742946624755859,7163607,.4493503570556641,314266,1166471,386311,0,90498,1.964591979980469,1897123,.1147527694702148,9558465,.5256881713867188,882578,.8142108917236328,21930,-.5094833374023438,30528456,.1500930786132813,392795,.246586799621582,313277,35774,-.0788764953613281,12121,.5805196762084961,29926,1.034389495849609,129548,.0637178421020508,157838,.5152463912963867,59610,1.437332153320313,1755575,.1586732864379883,889140,-.7281217575073242,80019,.0783882141113281,187568,.3328227996826172,51998,36943,.4845914840698242,428914,2.893547058105469,3810569,1.761911392211914,37328,.0803508758544922,96840,363277,-.4318761825561523,555274,.6128168106079102,355411,253085,1.808176994323731,71921,-.689692497253418,70104,-.4958219528198242,7217242,.1478147506713867,1002741,.0143651962280273,482188,.5589990615844727,118276,.7013139724731445,24174,.3262243270874023,150404,105838,.2148208618164063,205151,-.0035762786865234,matched (3),2269802.3,.92442697,101473.13,209675.84
201607,760900,678,3592,1749297,07,0,0,0,0,0,1,0,0,0,0,0,3879525,.0085468292236328,379396,.2905464172363281,108191,-1.496476173400879,431,5833702,.1750221252441406,924644,87930,-.4191923141479492,4684635,-.4247255325317383,226162,463092,388890,7608,48989,-.6137323379516602,1710597,-.1034955978393555,7956105,-.1834869384765625,587574,-.4068450927734375,64388,1.077071189880371,21396704,-.3554210662841797,379564,-.0342645645141602,154810,17767,-.6998786926269531,610,-2.989235877990723,17993,-.5087451934814453,61800,-.7401485443115234,66002,-.8718833923339844,8378,-1.962214469909668,1724391,-.0179224014282227,678812,-.2699108123779297,124020,.4381790161132813,191360,.020014762878418,279,71362,.6583890914916992,180438,-.8658685684204102,879965,-1.465651512145996,44365,.1727066040039063,9062,329180,-.0985612869262695,170592,-1.180186271667481,235664,47559,-1.671753883361816,208525,1.06449031829834,36030,-.6656274795532227,6555832,-.0961179733276367,694809,-.3668556213378906,538073,.1096601486206055,132978,.1171627044677734,19587,-.2104110717773438,100772,46282,-.8271570205688477,171297,-.1803474426269531,matched (3),1675949.6,.92442697,67131.453,195381.16
201608,760900,679,3592,1731276,08,0,0,0,0,0,0,1,0,0,0,0,3854158,-.0065603256225586,279658,-.3050127029418945,41592,-.9559907913208008,122,4602440,-.237065315246582,1291949,10923,-2.085670471191406,4114399,-.1297950744628906,327346,735129,144101,4322,45087,-.0830011367797852,1283769,-.2870426177978516,9900476,.2186431884765625,600279,.021392822265625,23186,-1.021378517150879,18593218,-.1404399871826172,272863,-.3300533294677734,115155,15411,-.1422615051269531,15406,3.229053497314453,7539,-.8698930740356445,164305,.9778213500976563,63948,-.0316152572631836,6470,-.2584333419799805,1719032,-.00311279296875,482384,-.3416042327880859,83840,-.3915328979492188,177958,-.0726089477539063,12535,12710,-1.725376129150391,8183,-3.093328475952148,173890,-1.621459007263184,19633,-.8152389526367188,83017,260881,-.2325401306152344,142987,-.1765213012695313,437249,48888,.0275602340698242,95460,-.7813520431518555,26077,-.323298454284668,6144098,-.0648632049560547,534606,-.2621068954467773,276277,-.6665897369384766,95766,-.3282766342163086,92342,1.550632476806641,169474,40272,-.1390962600708008,274650,.4720983505249023,matched (3),1949712.9,.92442697,93027.352,205721.3
201609,760900,680,3592,1915132,09,0,0,0,0,0,0,0,1,0,0,0,6267492,.4862232208251953,60709,-1.527475357055664,303026,1.985910415649414,28112,4514974,-.0191869735717773,1488715,86014,2.063639640808106,4420243,.0717020034790039,336807,1140591,275491,12523,24197,-.6223659515380859,2045369,.4657783508300781,8062264,-.205388069152832,849533,.3472919464111328,53482,.8357963562011719,15810150,-.1621456146240234,175068,-.4437961578369141,132251,33723,.7830991744995117,21244,.3213176727294922,13904,.6120872497558594,191993,.1557350158691406,32294,-.6831884384155273,48073,2.005544662475586,2111615,.2056913375854492,513266,.0620536804199219,105880,.2333965301513672,182865,.0272006988525391,6935,22891,.5883541107177734,12263,.4045276641845703,1537206,2.179298400878906,46370,.859440803527832,93857,321539,.2090539932250977,282740,.6817741394042969,439945,238246,1.583771705627441,203639,.7576417922973633,86178,1.195361137390137,6149968,.0009546279907227,674028,.2317419052124023,404371,.3809280395507813,117541,.2048797607421875,112720,.1994075775146484,266419,56664,.3414831161499023,71183,-1.35024356842041,matched (3),2303591,.92442697,116356.28,217269.3
201610,760900,681,3592,1588622,10,0,0,0,0,0,0,0,0,1,0,0,3686869,-.5305986404418945,201877,1.201566696166992,102608,-1.082901954650879,386,3201980,-.3436307907104492,1072197,73420,-.1583137512207031,4129815,-.067962646484375,69884,522403,103861,4832,58236,.8782749176025391,1258145,-.4859399795532227,8871378,.0956354141235352,647645,-.2713441848754883,10083,-1.66849422454834,13435998,-.1627140045166016,364190,.7325019836425781,97688,14534,-.8416900634765625,66617,1.142885208129883,2583,-1.683225631713867,165467,-.1486873626708984,19050,-.5278148651123047,14175,-1.221240043640137,1734530,-.19671630859375,5850983,2.433570861816406,38850,-1.002598762512207,79206,-.8366966247558594,5203,12882,-.5749130249023438,25940,.7491998672485352,914924,-.5188808441162109,34549,-.2942733764648438,35313,493428,.428257942199707,337277,.1763763427734375,283590,70865,-1.212526321411133,67023,-1.111312866210938,62967,-.3138036727905273,5013304,-.2043514251708984,614809,-.0919599533081055,327738,-.2101173400878906,63696,-.6126651763916016,50401,-.8048954010009766,76143,63797,.1185665130615234,152107,.7593307495117188,matched (3),1562682,.92442697,102105.91,209982.81
201611,760900,682,3592,1795089,11,0,0,0,0,0,0,0,0,0,1,0,3784140,.0260410308837891,238795,.1679468154907227,56436,-.597808837890625,39176,2542616,-.2305755615234375,1297693,20738,-1.264228820800781,4240473,.0264425277709961,266471,638428,191900,9735,21859,-.9798908233642578,1128534,-.1087188720703125,9533088,.0719394683837891,848727,.2703952789306641,20680,.7183160781860352,19710580,.3832168579101563,506930,.3306970596313477,139779,28924,.6881809234619141,36535,-.6006889343261719,16468,1.85246753692627,129000,-.2489595413208008,39644,.7328729629516602,16290,.1390714645385742,1588639,-.0878591537475586,450685,-2.563595771789551,81430,.7400360107421875,184704,.8467025756835938,77943,22054,.537663459777832,14954,-.5508079528808594,308229,-1.087997436523438,15113,-.8268232345581055,41268,303345,-.4865055084228516,357785,.0590276718139648,222821,96030,.3038835525512695,93202,.3297338485717773,75428,.180567741394043,5472462,.0876331329345703,568511,-.0782909393310547,340329,.0376977920532227,103753,.4878911972045898,74671,.3930807113647461,204351,30524,-.7371931076049805,213603,.3395347595214844,matched (3),1630038.1,.92442697,70931.078,196719.03
201612,760900,683,3592,2044474,12,0,0,0,0,0,0,0,0,0,0,1,4039962,.0654172897338867,243025,.0175590515136719,105524,.6258306503295898,28930,1870763,-.3068466186523438,660378,100360,1.57679557800293,3374377,-.2284641265869141,87913,869301,223437,13531,37781,.5471935272216797,1572172,.3315391540527344,12999589,.3101482391357422,962635,.1259365081787109,25707,.2175970077514648,27135816,.3197002410888672,296474,-.5364131927490234,173422,20608,-.3389921188354492,48762,.2886800765991211,38596,.8517293930053711,113351,-.1293230056762695,50352,.2390985488891602,14256,-.1333742141723633,1593746,.0032100677490234,558257,.21405029296875,110404,.3044023513793945,87047,-.7523059844970703,76410,22066,.0005435943603516,6368,-.8536930084228516,2125315,1.930831909179688,67944,1.503128051757813,119333,420005,.3253955841064453,125588,-1.04692554473877,250437,82934,-.1466159820556641,105328,.122309684753418,86436,.136225700378418,6248665,.1326398849487305,498931,-.1305532455444336,277573,-.2038288116455078,45990,-.8135890960693359,10045,-2.006016731262207,61293,103003,1.216245651245117,175891,-.1942548751831055,matched (3),2010498.6,.92442697,98267.07,208143.17
201701,760900,684,3592,2487775,01,0,0,0,0,0,0,0,0,0,0,0,3682334,-.0926885604858398,526840,.7737321853637695,199403,.6363897323608398,10553,5382575,1.056819915771484,1432727,67901,-.3907127380371094,5843987,.5492029190063477,225216,1165032,373689,11532,22144,-.5342397689819336,2145521,.3109235763549805,7942916,-.4926376342773438,577870,-.5103254318237305,26007,.0116024017333984,30751484,.1250839233398438,374594,.2338829040527344,202346,24844,.1869373321533203,11898,-1.410580635070801,5349,-1.976238250732422,126988,.1136035919189453,53362,.0580606460571289,17977,.2319154739379883,1667667,.0453376770019531,298173,-.6271457672119141,73601,-.405487060546875,156737,.5881204605102539,25395,76410,1.242075920104981,59049,2.227082252502441,337802,-1.839215278625488,29303,-.8409938812255859,70559,943302,.8091201782226563,416020,1.197727203369141,323756,106080,.2461490631103516,120488,.1344709396362305,90777,.0490016937255859,6389673,.0223150253295898,827705,.5061893463134766,370230,.2880401611328125,79649,.5492057800292969,62056,1.820961952209473,156213,66085,-.443817138671875,483561,1.011313438415527,matched (3),2538650.5,.92442697,111496.43,214705.88
201702,760900,685,3592,1955287,02,1,0,0,0,0,0,0,0,0,0,0,3733702,.0138530731201172,337616,-.4449872970581055,49591,-1.391518592834473,22776,5915124,.0943460464477539,1228893,87690,.2557573318481445,4292992,-.3084297180175781,275279,712438,216954,16418,49934,.813136100769043,1654958,-.2596063613891602,6319869,-.228581428527832,620078,.0704965591430664,40017,.4309377670288086,23925146,-.2510089874267578,278564,-.2961950302124023,387653,26052,.0474777221679688,3546,-1.210550308227539,11556,.7702951431274414,120539,-.052119255065918,131047,.8984565734863281,19731,.0930976867675781,1459855,-.1330881118774414,391257,.2716913223266602,64997,-.1243181228637695,85674,-.6040191650390625,13106,43968,-.5526514053344727,93281,.4572486877441406,840236,.9112234115600586,79416,.9970102310180664,38415,454435,-.7303323745727539,476881,.1365337371826172,187175,38202,-1.021306037902832,73560,-.4934492111206055,73616,-.2095441818237305,6141977,-.0395364761352539,689653,-.1824684143066406,283863,-.2656326293945313,142177,.5794429779052734,25230,-.9000034332275391,147089,61787,-.0672483444213867,207013,-.8483963012695313,matched (3),1949287.9,.92442697,74991.055,198219.13
201703,760900,686,3592,1592479,03,0,1,0,0,0,0,0,0,0,0,0,3626366,-.0291690826416016,384730,.1306324005126953,356704,1.97309684753418,206,5403610,-.0904455184936523,984650,74063,-.1688919067382813,4131484,-.0383472442626953,384716,710262,198686,18446,31370,-.4648504257202148,1968911,.1737051010131836,5944435,-.0612430572509766,427312,-.3723306655883789,18754,-.7578973770141602,18320412,-.2669143676757813,384612,.3225870132446289,404969,31411,.1870641708374023,36549,2.332833290100098,5635,-.7182083129882813,112332,-.0705146789550781,42638,-1.122809410095215,16676,-.1682205200195313,1573746,.0751218795776367,340239,-.1397161483764648,228590,1.257589340209961,55176,-.4400215148925781,5388,43862,-.0024137496948242,47306,-.6789789199829102,1812337,.7686891555786133,87603,.0981149673461914,9292,326778,-.32977294921875,379811,-.2275934219360352,192369,39947,.0446662902832031,95097,.2567968368530273,29659,-.9090967178344727,7923188,.2546472549438477,800913,.1495637893676758,115787,-.8967390060424805,91909,-.4362735748291016,106588,1.440937042236328,107235,110335,.5798282623291016,188285,-.0948247909545898,matched (3),1677201.9,.92442697,82034.039,200989.42
201704,760900,687,3592,2472482,04,0,0,1,0,0,0,0,0,0,0,0,4617195,.2415561676025391,256623,-.4049339294433594,14992,-3.169389724731445,25402,2825024,-.6485500335693359,878065,50694,-.3791084289550781,3670329,-.1183547973632813,268115,633176,131648,3253,2896,-2.382521629333496,1561199,-.2320270538330078,3757806,-.4586200714111328,341184,-.225092887878418,22946,.2017374038696289,19919072,.0836620330810547,382478,-.0055637359619141,215259,5598,-1.724748611450195,3652,-2.303378105163574,17077,1.108736038208008,85267,-.2756719589233398,62558,.3833475112915039,26258,.4540004730224609,1357192,-.148040771484375,395713,.1510410308837891,104398,-.7837200164794922,73877,.2918729782104492,465458,4284,-2.32616138458252,104152,.7892141342163086,2961914,.4912185668945313,32885,-.9797983169555664,2201,496580,.4184627532958984,273728,-.3275394439697266,196487,97939,.8967905044555664,125776,.2796049118041992,89607,1.105668067932129,5487656,-.3672924041748047,645589,-.2155895233154297,323297,1.026819229125977,41553,-.7938299179077148,31426,-1.221335411071777,123711,37426,-1.081155776977539,150751,-.2223272323608398,matched (3),2383631.8,.92442697,154260.13,239715.14
201705,760900,688,3592,2947391,05,0,0,0,1,0,0,0,0,0,0,0,4788680,.0364675521850586,318849,.2171096801757813,108939,1.983271598815918,2923,5219290,.6138439178466797,1372074,52883,.0422744750976563,5228061,.3537588119506836,410581,885429,23667,12598,18075,1.831199645996094,1651823,.0564260482788086,6687848,.5764570236206055,377054,.0999670028686523,46945,.7158327102661133,30479324,.4253711700439453,353968,-.0774650573730469,263927,67308,2.486868858337402,46262,2.539045333862305,5375,-1.155974388122559,90754,.0623655319213867,78296,.2244024276733398,76778,1.072947502136231,1795649,.2799482345581055,421843,.0639438629150391,221720,.7532052993774414,219541,1.089138031005859,79463,21302,1.603914260864258,34128,-1.115733146667481,1420082,-.7351207733154297,18161,-.5937404632568359,53653,530143,.0654029846191406,422390,.4337949752807617,130353,102839,.0488204956054688,47574,-.9722166061401367,24827,-1.283501625061035,7208903,.2728157043457031,454633,-.350672721862793,376332,.1519002914428711,48136,.1470613479614258,103743,1.194281578063965,190550,56972,.4201946258544922,316402,.7413845062255859,matched (3),2901159.8,.92442697,120140.09,219318.95
201706,760900,689,3592,3343732,06,0,0,0,0,1,0,0,0,0,0,0,4564545,-.0479364395141602,407370,.2450046539306641,194601,.5801630020141602,35678,5300081,.0153608322143555,2169720,56196,.0607633590698242,5111620,-.0225238800048828,149842,332841,158718,8770,96550,1.675531387329102,1868118,.123051643371582,10212669,.4233360290527344,657624,.5562448501586914,12488,-1.32420825958252,33308214,.0887546539306641,463568,.2697467803955078,285773,40694,-.5031976699829102,11757,-1.369872093200684,30670,1.741526603698731,226583,.9149589538574219,60653,-.2553272247314453,59550,-.2541017532348633,1847503,.028468132019043,279884,-.4102582931518555,68617,-1.17287540435791,178946,-.2044553756713867,0,33318,.447296142578125,14940,-.8260765075683594,235912,-1.795011520385742,89219,1.591817855834961,110766,422767,-.2263259887695313,395634,-.0654401779174805,556347,99690,-.0310993194580078,109377,.832514762878418,50380,.7076625823974609,7037742,-.0240297317504883,1069509,.8554649353027344,406055,.0760164260864258,84641,.5643882751464844,173503,.5142784118652344,236459,65848,.1447887420654297,153735,-.7217836380004883,matched (3),3062041.3,.92442697,112937.27,215457.63
201707,760900,690,3592,2493701,07,0,0,0,0,0,1,0,0,0,0,0,4652335,.0190505981445313,281957,-.3679676055908203,46365,-1.434406280517578,25168,4485070,-.1669673919677734,1683845,90533,.4768686294555664,4473355,-.1333780288696289,133906,406892,209338,5593,58878,-.494593620300293,1766776,-.0557746887207031,10041257,-.0169258117675781,599766,-.0920944213867188,12139,-.0283451080322266,26865988,-.2149429321289063,633557,.3123970031738281,280949,13505,-1.103020668029785,600,-2.975274085998535,1996,-2.732140064239502,226170,-.0018243789672852,188598,1.134449005126953,41717,-.3559074401855469,1571889,-.1615562438964844,1144545,1.408387184143066,91153,.2839994430541992,102025,-.5618658065795898,16310,20274,-.4967584609985352,27572,.6127586364746094,254433,.0755786895751953,38182,-.8487300872802734,26546,589821,.3329982757568359,555085,.3386316299438477,478225,52414,-.6428918838500977,161244,.388117790222168,40507,-.2181196212768555,5192689,-.3040361404418945,999622,-.0675783157348633,469882,.1459932327270508,40869,-.7280473709106445,148863,-.1531686782836914,81206,165009,.9186506271362305,64033,-.8758316040039063,matched (3),2403281.8,.92442697,94708.836,206487.11
