period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1231c124,growth1231c124,Y1463c208,growth1463c208,Y1587c807,growth1587c807,Y1727c826,growth1727c826,Y1755c752,growth1755c752,Y2054c826,growth2054c826,Y2073c152,growth2073c152,Y229c246,growth229c246,Y231c124,growth231c124,Y245c124,growth245c124,Y2709c36,Y2842c208,growth2842c208,Y284c124,growth284c124,Y2857c792,growth2857c792,Y2857c826,growth2857c826,Y2863c826,growth2863c826,Y2871c807,growth2871c807,Y2881c124,growth2881c124,Y2917c554,Y2919c152,growth2919c152,Y2943c300,growth2943c300,Y2943c381,Y2953c381,Y2955c826,growth2955c826,Y2973c826,growth2973c826,Y3008c124,growth3008c124,Y3284c703,growth3284c703,Y336c124,growth336c124,Y3571c586,growth3571c586,Y3769c586,growth3769c586,Y3848c586,growth3848c586,Y3946c818,Y4073c344,Y4175c826,growth4175c826,Y4329c381,Y4635c620,growth4635c620,Y4637c440,growth4637c440,Y4919c208,growth4919c208,Y4922c208,growth4922c208,Y4924c191,growth4924c191,Y4924c208,growth4924c208,Y4924c757,growth4924c757,Y4942c826,growth4942c826,Y4966c124,growth4966c124,Y4969c124,growth4969c124,Y4978c191,growth4978c191,Y4982c251,growth4982c251,Y661c372,growth661c372,Y717c300,growth717c300,Y754c752,growth754c752,_merge,x,r2,s,sf
201503,841370,662,3839,44296504,03,0,1,0,0,0,0,0,0,0,0,0,1167606,.28216552734375,309477,.5176734924316406,1095133,1.084163665771484,3187337,-.0488119125366211,855194,.1533956527709961,4234562,.0824317932128906,333467,-.180811882019043,104728,-1.321063041687012,3479086,-1.416424751281738,1340312,.0400409698486328,786605,1511855,-.0987691879272461,579579,.1322364807128906,2280690,.4014673233032227,27390448,.3668956756591797,26282504,.1417217254638672,23532,.6027631759643555,2741969,-.260685920715332,376623,5238991,-.0683660507202148,73256,-.4654664993286133,846734,2915703,12939497,.1408214569091797,8233348,.4551029205322266,1216382,.3924570083618164,2464354,.0399341583251953,36258840,.1121025085449219,3532292,.3147106170654297,167401,-.5747699737548828,1821656,.5697107315063477,397642,6763739,33708656,.1689949035644531,23285366,569730,.2814521789550781,1498688,.1520557403564453,118022,-.2595081329345703,3713629,.1973476409912109,2984496,.2864313125610352,11776974,-.0835933685302734,11347641,.2391223907470703,3980597,.0125560760498047,8360970,.4812078475952148,2056246,.0268945693969727,979236,.2098054885864258,6072782,-.0852479934692383,2420862,.2940883636474609,1120765,.6557283401489258,230177,-1.087456703186035,matched (3),39570680,.92074353,1141623.3,2423722.8
201504,841370,663,3839,34771168,04,0,0,1,0,0,0,0,0,0,0,0,521509,-.8059835433959961,255297,-.1924562454223633,975021,-.1161718368530273,2555647,-.2208805084228516,468050,-.602752685546875,3940029,-.0720911026000977,217672,-.4265546798706055,680640,1.87166690826416,4924345,.3474225997924805,1224741,-.0901727676391602,620135,800083,-.6363763809204102,646841,.1097984313964844,2703657,.1701269149780273,26352038,-.0386486053466797,23560540,-.1093292236328125,29826,.2370195388793945,2392411,-.1363754272460938,406988,2632449,-.6882143020629883,24698,-1.087238311767578,496155,2176682,16202671,.2248916625976563,5490642,-.4051475524902344,741661,-.4947443008422852,1674442,-.3864498138427734,31351512,-.1454219818115234,3519843,-.0035305023193359,268276,.471623420715332,3718915,.7136859893798828,1495227,6994675,31616294,-.0640811920166016,16853664,451290,-.2330532073974609,1210631,-.2134485244750977,98993,-.1758213043212891,3200200,-.1487970352172852,2027506,-.3866243362426758,7845520,-.4062032699584961,9775863,-.1490936279296875,3305332,-.1858949661254883,8567293,.0243778228759766,2266575,.0973882675170898,777996,-.2300510406494141,4714122,-.2532539367675781,2108918,-.1379489898681641,702143,-.4676303863525391,236568,.0273876190185547,matched (3),35693692,.92074353,1240333.5,2471751.5
201505,841370,664,3839,32226924,05,0,0,0,1,0,0,0,0,0,0,0,763682,.3814249038696289,102153,-.9159555435180664,545292,-.5811376571655273,3265445,.2450904846191406,827385,.5696945190429688,3686747,-.0664434432983398,138485,-.4522275924682617,1237827,.598078727722168,6480885,.2746648788452148,925897,-.2797212600708008,576055,625656,-.245915412902832,479828,-.2986726760864258,1829505,-.3905601501464844,24120512,-.0884838104248047,23215780,-.0147418975830078,9310,-1.164291381835938,2333016,-.0251398086547852,254542,2704284,.0269222259521484,205467,2.118563652038574,692748,1527713,16135405,-.0041599273681641,6533394,.1738815307617188,374733,-.68267822265625,1625749,-.0295114517211914,43108736,.3184642791748047,4677483,.2843437194824219,238159,-.1190776824951172,4720588,.2385015487670898,1571979,6889271,28065300,-.1191387176513672,22871608,449892,-.0031023025512695,1151552,-.0500307083129883,98594,-.0040388107299805,3049117,-.0483608245849609,1297808,-.4461297988891602,12132747,.4359655380249023,8267429,-.1675920486450195,4232398,.2472314834594727,8083387,-.0581417083740234,2042773,-.1039619445800781,897663,.1430730819702148,4964467,.0517425537109375,2195755,.0403509140014648,606508,-.146418571472168,257142,.0833930969238281,matched (3),30260214,.92074353,706576.56,2251750.3
201506,841370,665,3839,29197200,06,0,0,0,0,1,0,0,0,0,0,0,481374,-.4615068435668945,193556,.639094352722168,444098,-.2052764892578125,2932063,-.1076889038085938,898934,.0829401016235352,3312983,-.1068954467773438,400925,1.06301212310791,89730,-2.624307632446289,4157074,-.4440450668334961,734419,-.2316837310791016,317392,1060991,.5281581878662109,411005,-.1548223495483398,1914838,.0455875396728516,18672212,-.2560272216796875,23945624,.0309543609619141,4826,-.6570711135864258,2167103,-.0737705230712891,50852,1914580,-.3453388214111328,13109,-2.751986503601074,338639,1092614,14141937,-.1318721771240234,4065425,-.4744081497192383,259902,-.3659095764160156,2066237,.2397603988647461,30884680,-.333465576171875,4453499,-.0490703582763672,229703,-.0361509323120117,4231417,-.1093969345092773,323889,6778618,23135308,-.1931743621826172,20449316,398261,-.1218996047973633,957063,-.1849966049194336,94995,-.0371866226196289,3015647,-.0110378265380859,958014,-.3035697937011719,4966693,-.8931541442871094,7740417,-.0658683776855469,4787345,.1232080459594727,4812381,-.5186185836791992,1932851,-.0553121566772461,896040,-.0018100738525391,3845654,-.2553615570068359,2188914,-.0031204223632813,704157,.1492834091186523,290455,.1218194961547852,matched (3),27339698,.92074353,846525.44,2299507.3
201507,841370,666,3839,33500754,07,0,0,0,0,0,1,0,0,0,0,0,1050076,.779973030090332,182522,-.0586957931518555,290530,-.4243383407592773,3291907,.1157608032226563,735085,-.2012243270874023,3286742,-.0079526901245117,355163,-.1211967468261719,23762,-1.328717231750488,3945880,-.0521392822265625,664194,-.1005058288574219,173068,1634868,.4323587417602539,511372,.2184915542602539,1559100,-.2055234909057617,16244448,-.1392841339111328,24313932,.0152626037597656,25951,1.682191848754883,3156126,.3759546279907227,175172,3232540,.5237703323364258,386869,3.384787559509277,552291,957606,8901255,-.46295166015625,1553523,-.9619932174682617,308523,.1714925765991211,2084527,.0088129043579102,23070160,-.2917213439941406,4077569,-.0881891250610352,119533,-.6531944274902344,859096,-1.59441089630127,1332593,5989161,28402316,.2051105499267578,21000260,270851,-.3855390548706055,1990618,.7323312759399414,192216,.7047958374023438,2301430,-.2702836990356445,727305,-.2755165100097656,4131976,-.1839981079101563,5756331,-.2961549758911133,3601554,-.2846107482910156,3285541,-.3816604614257813,1521637,-.2392091751098633,677511,-.2795591354370117,3838900,-.0017585754394531,2358310,.0745401382446289,710384,.0088043212890625,378847,.2656841278076172,matched (3),32626978,.92074353,1150672.8,2427998.3
201508,841370,667,3839,30126700,08,0,0,0,0,0,0,1,0,0,0,0,884845,-.1712055206298828,93189,-.6722412109375,109952,-.9716625213623047,2325160,-.3476781845092773,883263,.1836376190185547,3467809,.0536260604858398,110729,-1.165491104125977,13477,-.567103385925293,3730973,-.0560035705566406,341429,-.6654338836669922,146765,1293022,-.2345800399780273,466664,-.0914878845214844,912547,-.5356245040893555,11062942,-.3841495513916016,19049752,-.2439956665039063,29178,.1172046661376953,2558459,-.2099409103393555,104467,2537143,-.2422294616699219,12638,-3.421378135681152,237072,846391,4508150,-.6803054809570313,1218598,-.2428245544433594,139773,-.7917776107788086,2012816,-.0350074768066406,20820714,-.1025905609130859,2463615,-.503870964050293,191563,.4716243743896484,431909,-.6876659393310547,1237307,5722493,24456620,-.1495704650878906,13974430,160738,-.5217933654785156,461025,-1.462748527526856,206174,.0701007843017578,2112795,-.0855188369750977,340316,-.7594709396362305,3090679,-.2903652191162109,4264377,-.3000049591064453,2998928,-.183110237121582,2132938,-.4320306777954102,1287637,-.1669778823852539,359149,-.6346883773803711,2830097,-.3048744201660156,2015443,-.1571063995361328,750363,.0547513961791992,258296,-.383026123046875,matched (3),28856602,.92074353,1072100.5,2391762.5
201509,841370,668,3839,24333168,09,0,0,0,0,0,0,0,1,0,0,0,478375,-.6150178909301758,183423,.6771659851074219,31925,-1.236655235290527,2247596,-.0339279174804688,815820,-.0794296264648438,3865069,.1084566116333008,263357,.866424560546875,40894,1.10999870300293,3552212,-.049098014831543,312771,-.0876684188842773,137434,788916,-.4940776824951172,303174,-.4313030242919922,714135,-.2451677322387695,9736723,-.1276969909667969,17055512,-.1105804443359375,4515,-1.866009712219238,2452745,-.0421972274780273,101192,2087525,-.1950597763061523,32633,.9486160278320313,375702,799270,3437243,-.2712173461914063,600822,-.7071571350097656,95164,-.3844175338745117,1874969,-.0709428787231445,20791932,-.0013847351074219,5288584,.763920783996582,118698,-.4786348342895508,384901,-.1152286529541016,1810159,4780260,20612256,-.1710147857666016,24948052,167651,.0421085357666016,620879,.2976837158203125,112842,-.6027317047119141,2081881,-.014739990234375,258571,-.2747039794921875,4003306,.2587299346923828,3867926,-.0975770950317383,2343019,-.2468147277832031,1457257,-.3809452056884766,935683,-.3192873001098633,335356,-.0685443878173828,2805658,-.0086727142333984,1601376,-.229975700378418,473703,-.4599771499633789,248127,-.040165901184082,matched (3),23057786,.92074353,769991.56,2272447
201510,841370,669,3839,21304282,10,0,0,0,0,0,0,0,0,1,0,0,356612,-.2937459945678711,115178,-.4653167724609375,170269,1.673990249633789,3154137,.3388538360595703,896732,.0945634841918945,3816968,-.0125226974487305,645037,.8957967758178711,120541,1.08100700378418,3727298,.0481128692626953,497454,.4640312194824219,121668,605825,-.264068603515625,447317,.3889608383178711,527120,-.3036441802978516,11473148,.1641044616699219,18989104,.1073932647705078,6908,.4252748489379883,1760478,-.3316221237182617,49860,1436289,-.3739166259765625,19667,-.5063819885253906,548779,505809,2477088,-.3275861740112305,822017,.3134622573852539,279208,1.07635498046875,2134835,.1297979354858398,19856828,-.0460166931152344,4661544,-.1262035369873047,162396,.3134555816650391,337831,-.1304407119750977,258877,10013832,17696976,-.1524925231933594,21985232,226432,.3005609512329102,510479,-.1957864761352539,104550,-.0763235092163086,1751177,-.1729841232299805,286341,.1020126342773438,3998798,-.0011262893676758,3725618,-.0374860763549805,2279485,-.0274906158447266,1442551,-.0101423263549805,641330,-.3777322769165039,294189,-.1309700012207031,3188826,.1280145645141602,1523922,-.0495758056640625,1006452,.753605842590332,214120,-.1474037170410156,matched (3),22215944,.92074353,1083186.9,2396752.5
201511,841370,670,3839,18574088,11,0,0,0,0,0,0,0,0,0,1,0,909255,.9359769821166992,103830,-.1037235260009766,78399,-.7755680084228516,2054996,-.428441047668457,633732,-.3471307754516602,3099996,-.2080554962158203,114404,-1.729571342468262,75981,-.4615068435668945,2957579,-.2313127517700195,677408,.3087711334228516,157760,630557,.0400123596191406,612391,.3141040802001953,431746,-.1995906829833984,11385415,-.0076770782470703,16910550,-.1159286499023438,4745,-.3755884170532227,1875212,.063136100769043,49146,952435,-.4107961654663086,8912,-.7915439605712891,287270,702338,2642028,.0644626617431641,515138,-.4673261642456055,287456,.0291128158569336,1985614,-.0724611282348633,12839773,-.4360008239746094,4341929,-.0710277557373047,131043,-.214512825012207,231629,-.3774089813232422,773768,5662151,18566616,.0479717254638672,20273628,262811,.1489906311035156,426616,-.1794652938842773,51504,-.7080059051513672,1644291,-.0629787445068359,244430,-.1582546234130859,4367604,.0882205963134766,3945484,.0573387145996094,2065859,-.0984039306640625,2824446,.6718988418579102,732950,.1335334777832031,232250,-.2364082336425781,2970614,-.0708847045898438,1492600,-.0207681655883789,736502,-.3122739791870117,221426,.0335521697998047,matched (3),20031736,.92074353,710480.88,2252978.3
201512,841370,671,3839,26182336,12,0,0,0,0,0,0,0,0,0,0,1,937216,.0302886962890625,317496,1.117710113525391,322159,1.413233757019043,1616592,-.2399539947509766,1117834,.5675220489501953,2881243,-.0731792449951172,187129,.4920616149902344,35223,-.7687835693359375,3454264,.155238151550293,881825,.2637195587158203,469310,1182828,.6290597915649414,898075,.3828821182250977,928175,.7653827667236328,16037714,.3426113128662109,21170188,.2246570587158203,8813,.6191368103027344,2107058,.1165714263916016,178388,2817508,1.084586143493652,46723,1.656838417053223,275531,976081,3068150,.1495285034179688,1433105,1.023163795471191,486537,.5262432098388672,1941070,-.0226888656616211,18707188,.3763618469238281,4543306,.0453357696533203,177237,.3019628524780273,346895,.4038858413696289,2347082,6603590,15766687,-.1634654998779297,22014290,316200,.1849393844604492,599118,.3395748138427734,158711,1.125425338745117,2257211,.3168210983276367,359231,.3850374221801758,6517223,.400233268737793,5858751,.3953657150268555,1778851,-.1495780944824219,3336772,.166691780090332,1356809,.6158132553100586,306923,.2787818908691406,4309710,.3721027374267578,1444398,-.0328273773193359,812277,.0979290008544922,631267,1.047639846801758,matched (3),25097604,.92074353,642218.94,2232391.8
201601,841370,672,3839,30345348,01,0,0,0,0,0,0,0,0,0,0,0,1138933,.1949329376220703,201299,-.4556741714477539,88680,-1.290010452270508,2674607,.5034818649291992,714446,-.4476413726806641,3078738,.0662975311279297,144609,-.2577638626098633,157486,1.497636795043945,4362322,.2333955764770508,1344573,.4218387603759766,1245265,1849986,.447270393371582,529163,-.5289573669433594,966269,.04022216796875,17246132,.0726451873779297,23820608,.1179561614990234,4786,-.6105327606201172,3932950,.6240968704223633,219443,3821885,.3048915863037109,207447,1.490638732910156,1028680,2375246,8320514,.9976491928100586,3646206,.9338436126708984,770579,.4598293304443359,1999613,.0297136306762695,18264452,-.0239524841308594,7220425,.4632587432861328,283753,.470616340637207,721240,.7319498062133789,236877,8981669,22448354,.3533172607421875,27542334,783848,.9078397750854492,520760,-.1401691436767578,124102,-.2459812164306641,3176183,.3415498733520508,836854,.8456830978393555,10316627,.4593086242675781,6007287,.0250358581542969,2552639,.3611593246459961,4961449,.3966941833496094,1124123,-.1881322860717773,343115,.1114692687988281,5801578,.2972593307495117,1506914,.0423717498779297,990496,.1983642578125,1106940,.5616264343261719,matched (3),32413608,.92074353,1267800.6,2485648.3
201602,841370,673,3839,30689736,02,1,0,0,0,0,0,0,0,0,0,0,1163045,.0209493637084961,211649,.0501384735107422,947357,2.36864185333252,3070846,.1381511688232422,1319094,.6131935119628906,3496369,.1272058486938477,174020,.1851358413696289,291494,.6156835556030273,10221003,.8514404296875,1453038,.0775794982910156,1456626,1962088,.0588312149047852,503154,-.0503997802734375,1689958,.559016227722168,22138598,.2497329711914063,26465882,.1053066253662109,25925,1.689512252807617,4394222,.11090087890625,243991,4751886,.2177972793579102,5545,-3.621978759765625,934120,2926777,11313042,.3072319030761719,5730165,.452056884765625,799616,.0369892120361328,1961587,-.0191993713378906,28267368,.4367523193359375,4977011,-.3720836639404297,228813,-.2151994705200195,1928920,.9837436676025391,1279569,7672899,29808376,.2835731506347656,24844784,371604,-.7463855743408203,643911,.2122707366943359,106967,-.1485834121704102,3175270,-.0002870559692383,1480361,.5703916549682617,9118200,-.1234836578369141,10599187,.567805290222168,3958000,.4386119842529297,5336615,.0728931427001953,2914617,.9527349472045898,613772,.5815582275390625,6199797,.0663862228393555,1754682,.1522235870361328,666147,-.3966951370239258,263088,-1.436866760253906,matched (3),34862908,.92074353,1033460.8,2374693.5
201603,841370,674,3839,30668946,03,0,1,0,0,0,0,0,0,0,0,0,685046,-.5293102264404297,197109,-.0711727142333984,902797,-.0481786727905273,5096707,.5066413879394531,1250984,-.0530147552490234,3689169,.053675651550293,293120,.5214118957519531,33203,-2.172379493713379,3086619,-1.197368621826172,1228793,-.1676244735717773,981501,1766902,-.1047821044921875,358401,-.3392438888549805,3786745,.8068037033081055,28425788,.2499752044677734,25280028,-.0458431243896484,19715,-.2738275527954102,2375942,-.6148967742919922,99479,3399325,-.3349647521972656,14170,.9382305145263672,325228,2608372,11854427,.0467453002929688,6400634,.1106529235839844,951386,.1737890243530273,1810291,-.080265998840332,35614856,.2310543060302734,5822508,.1569013595581055,71405,-1.164536476135254,2643928,.3153047561645508,2066274,6788742,22117240,-.2984333038330078,19658046,358211,-.0367069244384766,718367,.1094198226928711,72733,-.3857250213623047,2663793,-.1756420135498047,1912175,.255955696105957,6659816,-.3141813278198242,10565778,-.0031585693359375,4352825,.0950860977172852,6484044,.1947526931762695,2398889,-.194732666015625,828802,.3003568649291992,5371856,-.1433429718017578,2266532,.2559633255004883,605608,-.0952777862548828,227560,-.1450748443603516,matched (3),30622904,.92074353,1174439.6,2439351.8
201604,841370,675,3839,35954836,04,0,0,1,0,0,0,0,0,0,0,0,847335,.2126102447509766,288020,.3792734146118164,766469,-.1637039184570313,5762233,.1227302551269531,940377,-.285405158996582,3811379,.0325899124145508,374750,.2456779479980469,1410897,3.749341011047363,5821960,.6345605850219727,1346872,.0917530059814453,440843,1519412,-.1509037017822266,608111,.5287046432495117,3284776,-.1422080993652344,33145138,.1535987854003906,25871216,.0231170654296875,36286,.6100521087646484,2626444,.1002368927001953,257718,2838574,-.1802749633789063,121271,2.146900177001953,929648,2003353,13620179,.1388511657714844,7001111,.0896720886230469,831197,-.1350536346435547,2359865,.2651166915893555,30730528,-.1475067138671875,5861420,.0066604614257813,154860,.7741527557373047,3791644,.36053466796875,7047009,10475788,29411098,.2850151062011719,16314103,560254,.4472684860229492,606369,-.1694917678833008,165929,.8247652053833008,2692058,.0105552673339844,1341974,-.3540992736816406,9870838,.3934926986694336,11772435,.1081409454345703,4601609,.0555810928344727,8985044,.3262176513671875,2189106,-.0915126800537109,1364217,.4983549118041992,5000273,-.071681022644043,1812092,-.2237691879272461,1167202,.656132698059082,316293,.3292551040649414,matched (3),34759508,.92074353,1187783.6,2445804.3
201605,841370,676,3839,31760926,05,0,0,0,1,0,0,0,0,0,0,0,678174,-.2226924896240234,98622,-1.071736335754395,687190,-.1091833114624023,4216160,-.3123998641967773,1177065,.2244987487792969,3104785,-.2050466537475586,227277,-.5000896453857422,434178,-1.178526878356934,5118123,-.1288490295410156,950434,-.3486213684082031,558150,847768,-.5834722518920898,586235,-.0366363525390625,2835649,-.1470279693603516,22862984,-.3713760375976563,19954498,-.2596759796142578,19023,-.6457834243774414,2418123,-.0826387405395508,189701,2761580,-.0274991989135742,156203,.2531290054321289,771786,1917067,13214967,-.0302028656005859,5803388,-.187626838684082,538232,-.4345769882202148,2303047,-.0243711471557617,45269936,.3873863220214844,4902938,-.1785573959350586,177087,.134119987487793,3895062,.0269098281860352,1141991,8367290,26295308,-.1119804382324219,29568288,579961,.0345697402954102,530875,-.1329622268676758,87653,-.6381750106811523,3268628,.1940641403198242,1182185,-.1267776489257813,8462999,-.1538810729980469,10553046,-.1093463897705078,4577225,-.0053138732910156,9170379,.020416259765625,1939259,-.1211872100830078,1115949,-.2008752822875977,4835002,-.0336112976074219,1918407,.0570135116577148,953938,-.2017660140991211,244441,-.2576942443847656,matched (3),28751800,.92074353,751879.63,2266374
201606,841370,677,3839,21422998,06,0,0,0,0,1,0,0,0,0,0,0,629416,-.0746116638183594,474591,1.571159362792969,332947,-.7246274948120117,3724159,-.1240835189819336,911527,-.2556581497192383,3480135,.1141271591186523,141004,-.477381706237793,161293,-.9902315139770508,4088625,-.224578857421875,783549,-.1930856704711914,256736,1164622,.3175449371337891,1043361,.576481819152832,2073904,-.3128376007080078,18010236,-.2385787963867188,19476764,-.0242328643798828,2107,-2.20038366317749,2543891,.0507030487060547,181634,1565538,-.5675725936889648,45544,-1.232478141784668,367129,1605373,12204871,-.0795135498046875,4130566,-.3400278091430664,249121,-.770350456237793,2150595,-.0684890747070313,31670854,-.3572463989257813,7317336,.4004116058349609,139678,-.2373008728027344,2875321,-.3035459518432617,1809016,8164629,27012500,.0269088745117188,20031834,393351,-.3882579803466797,594008,.1123666763305664,86964,-.0078916549682617,2469144,-.2804985046386719,1143762,-.0330419540405273,6009584,-.3423480987548828,9243501,-.1324939727783203,4229279,-.0790615081787109,6990237,-.2714633941650391,1863571,-.0398111343383789,981689,-.1281862258911133,3552062,-.3083524703979492,1632408,-.1614389419555664,806624,-.1677417755126953,354603,.3720245361328125,matched (3),26005136,.92074353,914330.94,2325323.5
201607,841370,678,3839,23289100,07,0,0,0,0,0,1,0,0,0,0,0,1384528,.7883224487304688,198478,-.8717746734619141,229035,-.3741083145141602,5221716,.3379850387573242,945340,.0364236831665039,4276577,.2060813903808594,421431,1.094867706298828,51990,-1.132171630859375,3985398,-.0255718231201172,738688,-.0589580535888672,325254,1259580,.0783815383911133,639735,-.4891481399536133,1097793,-.6361312866210938,13051312,-.322052001953125,21093644,.0797500610351563,9538,1.510018825531006,3282893,.2550296783447266,73885,1919065,.203608512878418,57186,.227630615234375,964113,1206989,8757136,-.3319673538208008,1862593,-.7964448928833008,157084,-.4611587524414063,1421053,-.4143466949462891,25518446,-.2159938812255859,5432508,-.2978448867797852,178380,.2445755004882813,10583781,1.303158760070801,3051209,9001618,26247870,-.0287151336669922,15964738,238074,-.5021209716796875,359545,-.5020532608032227,129655,.399383544921875,1943876,-.2391881942749023,1025125,-.1095075607299805,3913528,-.4289159774780273,5753160,-.4741706848144531,2484994,-.5317611694335938,3421212,-.7145195007324219,1056142,-.5678720474243164,678093,-.3699893951416016,3544299,-.0021886825561523,1837431,.118311882019043,1074178,.2864532470703125,247083,-.3612747192382813,matched (3),22566802,.92074353,983763,2353490.5
201608,841370,679,3839,22499064,08,0,0,0,0,0,0,1,0,0,0,0,1190891,-.1506576538085938,127085,-.4458227157592773,92273,-.909123420715332,3877101,-.2977390289306641,1236953,.2688617706298828,3919696,-.0871391296386719,131801,-1.162363052368164,16669,-1.137500762939453,3454844,-.1428594589233398,340287,-.77508544921875,242094,979509,-.2514820098876953,593614,-.0748252868652344,971180,-.1225452423095703,11411056,-.1343059539794922,21370966,.0130615234375,17213,.5903806686401367,3344743,.0186653137207031,63309,1100201,-.5563459396362305,34562,-.5035543441772461,396441,869525,6881632,-.2410125732421875,846541,-.7885656356811523,120946,-.2614364624023438,1889635,.2849855422973633,25164614,-.0139636993408203,2108231,-.9465522766113281,150207,-.1719017028808594,465698,-3.123540878295898,2136324,7277634,24568322,-.0661277770996094,15751326,181986,-.2686519622802734,470304,.2685394287109375,66240,-.6715927124023438,2084778,.0699787139892578,590458,-.5516719818115234,4655184,.1735420227050781,4887392,-.163090705871582,3158803,.2399234771728516,2797387,-.2013092041015625,1140389,.076746940612793,380499,-.5778017044067383,2351381,-.4103374481201172,1697340,-.0793056488037109,987006,-.0846347808837891,289394,.1580648422241211,matched (3),23442210,.92074353,733863.31,2260461
201609,841370,680,3839,17869524,09,0,0,0,0,0,0,0,1,0,0,0,443339,-.9881219863891602,18541,-1.924871444702148,45896,-.6983728408813477,3701666,-.0463047027587891,832791,-.3956241607666016,4033275,.0285654067993164,395988,1.100090980529785,34304,.7217111587524414,3450683,-.0012054443359375,290898,-.1568174362182617,217379,713331,-.3171052932739258,480480,-.2114439010620117,816634,-.1733207702636719,10098716,-.1221752166748047,16428051,-.2630443572998047,11899,-.3692102432250977,2192807,-.4222078323364258,42471,1182754,.0723533630371094,28796,-.1825180053710938,546171,878295,3454996,-.6890344619750977,430702,-.6757421493530273,81176,-.3987245559692383,1849167,-.0216484069824219,27559884,.0909233093261719,5834583,1.017953872680664,121555,-.2116470336914063,236829,-.6761989593505859,1108641,6167073,26565164,.0781440734863281,23729266,95654,-.6431922912597656,406613,-.1455173492431641,91176,.3195066452026367,1555606,-.2927970886230469,253204,-.8467025756835938,3327410,-.3357868194580078,3791071,-.2540102005004883,2815025,-.1152219772338867,1529155,-.6039705276489258,724442,-.4537229537963867,237343,-.4719772338867188,2338647,-.0054302215576172,1813923,.0664291381835938,921049,-.0691623687744141,353746,.2007904052734375,matched (3),21922942,.92074353,757559.25,2268264.5
201610,841370,681,3839,18800932,10,0,0,0,0,0,0,0,0,1,0,0,858365,.6606941223144531,259502,2.638779640197754,142493,1.132914543151856,2904541,-.2425069808959961,1349744,.4828872680664063,4210693,.0430479049682617,148902,-.9780950546264648,32261,-.0614023208618164,3441376,-.0027008056640625,471136,.4821748733520508,204086,737639,.03350830078125,471765,-.0183038711547852,578947,-.3439798355102539,9189341,-.0943641662597656,15148222,-.0811061859130859,3814,-1.137775421142578,1412817,-.4395961761474609,77809,1477537,.2225303649902344,19314,-.3994064331054688,510708,987753,2944497,-.1598834991455078,636243,.3901634216308594,144801,.5787410736083984,1973000,.0648202896118164,20511104,-.2953948974609375,2550776,-.8274049758911133,137086,.1202411651611328,197557,-.1813106536865234,1450096,4950767,16835966,-.4560832977294922,24067726,216285,.8158597946166992,356593,-.1312665939331055,132055,.370427131652832,1978821,.240635871887207,291600,.1411876678466797,4281150,.2520275115966797,3682276,-.0291175842285156,1773115,-.4622335433959961,1610991,.0521345138549805,485788,-.3996295928955078,370771,.4460783004760742,2599604,.1057863235473633,1656125,-.0910110473632813,673015,-.3137454986572266,329685,-.0704421997070313,matched (3),20226980,.92074353,778212.31,2275245.8
201611,841370,682,3839,22001330,11,0,0,0,0,0,0,0,0,0,1,0,760382,-.1212081909179688,133701,-.6631584167480469,227158,.4663524627685547,3450903,.1723604202270508,768522,-.5632009506225586,3897897,-.0771894454956055,192403,.2563028335571289,58589,.5966873168945313,3208350,-.0701150894165039,618238,.2717266082763672,289191,819649,.1054220199584961,682674,.3695363998413086,537516,-.0742530822753906,7781621,-.1662788391113281,16145999,.0637893676757813,4811,.2322263717651367,2335272,.5025424957275391,80446,926285,-.466949462890625,48378,.9182147979736328,534910,1037018,2174789,-.3030061721801758,723979,.1291818618774414,216330,.4014444351196289,1993357,.0102653503417969,18803542,-.0869216918945313,4791565,.6304597854614258,125911,-.0850324630737305,283785,.3621892929077148,4633658,6335398,17329188,.0288734436035156,25775796,370117,.5372219085693359,634807,.576725959777832,209809,.4629793167114258,3072766,.4400768280029297,169871,-.54034423828125,4964734,.1481380462646484,4680504,.2398748397827148,1922554,.0809164047241211,2730618,.5276784896850586,1009072,.7310142517089844,258916,-.3590803146362305,2808493,.0772895812988281,1780014,.0721406936645508,701015,.0407609939575195,181280,-.5980949401855469,matched (3),20101182,.92074353,840263.38,2297209.3
