period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1104c752,growth1104c752,Y1438c484,growth1438c484,Y1483c376,Y1574c752,growth1574c752,Y1714c826,growth1714c826,Y1722c268,growth1722c268,Y1750c152,growth1750c152,Y1762c818,Y1846c826,growth1846c826,Y1982c352,growth1982c352,Y2078c300,growth2078c300,Y2219c124,Y2219c348,growth2219c348,Y2313c792,growth2313c792,Y2404c348,growth2404c348,Y2485c222,growth2485c222,Y2555c620,growth2555c620,Y2611c752,growth2611c752,Y271c757,growth271c757,Y2946c203,Y2950c300,growth2950c300,Y3102c36,Y3214c586,Y3431c246,growth3431c246,Y3534c792,growth3534c792,Y3582c152,Y3735c600,growth3735c600,Y3799c381,Y3816c757,growth3816c757,Y3990c826,growth3990c826,Y4018c616,growth4018c616,Y4022c428,growth4022c428,Y4112c620,Y4123c484,growth4123c484,Y4138c703,growth4138c703,Y4199c222,growth4199c222,Y4317c300,growth4317c300,Y4321c705,growth4321c705,Y4395c818,Y4438c428,growth4438c428,Y4466c68,growth4466c68,Y4472c705,growth4472c705,Y4484c807,growth4484c807,Y4694c792,growth4694c792,Y4697c152,growth4697c152,Y4777c376,Y4790c608,Y4796c352,growth4796c352,Y496c251,growth496c251,Y990c251,growth990c251,_merge,x,r2,s,sf
201509,840490,668,3792,91282,09,0,0,0,0,0,0,0,1,0,0,0,177285,-.5966777801513672,426289,-.1526336669921875,1914000,90434,.1531305313110352,3937996,-.1603603363037109,122607,-.3261194229125977,406029,-.1582660675048828,153990,962567,-.1128873825073242,340861,-.2234334945678711,34500,-.5300827026367188,46595,178311,1.264749526977539,8863,-2.392454147338867,17950,-.2298727035522461,157010,2.30916690826416,10108,-.8533287048339844,15291,-.0474472045898438,7048,-.8431339263916016,456795,625923,-.0779781341552734,115572,579262,476706,-.3184051513671875,1116682,.7502813339233398,28846,63940,.8344573974609375,846660,3823270,-.6342020034790039,1265776,.3170928955078125,3163788,1.145299911499023,95484,.8718805313110352,2826287,269350,-.9247417449951172,238634,-1.111469268798828,69557,-.9741144180297852,485567,.5257654190063477,309284,.009669303894043,891882,1965032,-.3548364639282227,6863,-1.3868408203125,475188,-.8587436676025391,70490,-.274566650390625,105912,-.7402849197387695,198358,.4582290649414063,1159000,265645,117456,1.167519569396973,6268548,.9079771041870117,54624,.3706541061401367,matched (3),-237318.89,.83091044,308319.66,642450.75
201510,840490,669,3792,22656,10,0,0,0,0,0,0,0,0,1,0,0,184801,.0415210723876953,315393,-.3012981414794922,3158000,64765,-.3338546752929688,3863102,-.0192022323608398,148024,.188389778137207,311397,-.2653560638427734,57133,984936,.0229730606079102,265161,-.2511377334594727,105216,1.115056037902832,44548,102172,-.5568714141845703,129626,2.682767868041992,31087,.5492000579833984,1636,-4.5640549659729,19530,.6586246490478516,5527,-1.017619132995606,96885,2.620780944824219,338683,679085,.0815181732177734,127237,624954,749197,.4521017074584961,883510,-.2342147827148438,9844,51140,-.2233781814575195,911800,2994456,-.2443428039550781,881064,-.3623104095458984,1850764,-.5361709594726563,48362,-.6802444458007813,1595191,268025,-.0049314498901367,1308085,1.701388359069824,65526,-.0596990585327148,419824,-.145482063293457,428667,.3264198303222656,823027,1256063,-.4475269317626953,2998,-.8281984329223633,595110,.2250356674194336,206204,1.073394775390625,186412,.5653505325317383,55362,-1.276179313659668,1075000,184858,85028,-.3230838775634766,8876163,.3478250503540039,43228,-.2339849472045898,matched (3),-952538.94,.83091044,310315.66,643411.06
201511,840490,670,3792,297026,11,0,0,0,0,0,0,0,0,0,1,0,182581,-.0120859146118164,291999,-.0770683288574219,1868000,58325,-.1047344207763672,3990441,.0324316024780273,164781,.107243537902832,405916,.2650775909423828,108488,853659,-.1430454254150391,214879,-.2102622985839844,159373,.4152326583862305,44593,115304,.1209144592285156,112460,-.1420555114746094,42279,.3075008392333984,2720,.5083775520324707,14680,-.285466194152832,16022,1.06431770324707,2525,-3.647284030914307,454193,749502,.098663330078125,28837,404720,1131005,.4118595123291016,714657,-.2121000289916992,15426,59130,.1451711654663086,1162319,7741092,.9497795104980469,2445367,1.020819664001465,450233,-1.413588523864746,217181,1.502017021179199,2254783,460823,.5419340133666992,446342,-1.075234413146973,113705,.5511598587036133,499039,.1728487014770508,323528,-.2813940048217773,513212,2266871,.590418815612793,84390,3.337503433227539,819090,.3194484710693359,186469,-.1006002426147461,564372,1.107754707336426,145087,.96343994140625,1556000,267302,603638,1.959994316101074,5590239,-.4623479843139648,12532,-1.238203048706055,matched (3),679165.63,.83091044,295353.72,636329.94
201512,840490,671,3792,728908,12,0,0,0,0,0,0,0,0,0,0,1,311751,.5350112915039063,488072,.5137119293212891,3301000,82467,.3463668823242188,2799330,-.3545217514038086,215761,.2695531845092773,478753,.1650390625,210448,1013153,.1712913513183594,283010,.2754077911376953,268004,.5197544097900391,46455,118532,.0276107788085938,214163,.644139289855957,28516,-.3938255310058594,43218,2.765625,21814,.3960657119750977,17764,.1032114028930664,79869,3.454146862030029,357663,907757,.1915674209594727,80326,830217,574978,-.6765298843383789,885033,.2138223648071289,113521,117597,.687525749206543,63474,4379347,-.5696430206298828,2986752,.1999921798706055,3776269,2.126726150512695,120308,-.5906763076782227,2428284,972437,.746790885925293,326777,-.3118076324462891,227403,.6931171417236328,852687,.5357084274291992,491438,.4180498123168945,861236,2712258,.1793813705444336,7411,-2.432483673095703,548148,-.4016494750976563,232013,.2185277938842773,297865,-.639073371887207,158902,.0909538269042969,576000,419743,673522,.1095457077026367,8907450,.4658670425415039,105462,2.130064964294434,matched (3),1897458.6,.83091044,419541.47,702635.75
201601,840490,672,3792,265214,01,0,0,0,0,0,0,0,0,0,0,0,24801,-2.531321525573731,373068,-.2687015533447266,2591000,36032,-.8279905319213867,4546792,.485041618347168,86157,-.917999267578125,212435,-.8125486373901367,77943,492544,-.7212390899658203,66106,-1.454222679138184,50621,-1.666635513305664,30228,87704,-.3012161254882813,13207,-2.785989761352539,9540,-1.094971656799316,2277,-2.943397998809815,18479,-.1659164428710938,6200,-1.052624702453613,11273,-1.957977294921875,290201,672831,-.2994823455810547,8112,720160,682243,.1710538864135742,667856,-.2815523147583008,12691,106362,-.1004152297973633,1355468,3548487,-.2103776931762695,3290547,.0968666076660156,267947,-2.645702362060547,11756,-2.325691223144531,223842,388733,-.9169120788574219,161005,-.7078418731689453,114951,-.6822185516357422,287879,-1.08585262298584,318865,-.4325675964355469,687751,1031098,-.9671573638916016,8349,.119175910949707,100442,-1.696964263916016,98612,-.8556003570556641,40490,-1.995585441589356,86070,-.6131267547607422,674000,0,127007,-1.668277740478516,27961014,1.143922805786133,26901,-1.36618709564209,matched (3),682671.19,.83091044,326943.06,651593.19
201602,840490,673,3792,360775,02,1,0,0,0,0,0,0,0,0,0,0,277233,2.413974761962891,451377,.1905422210693359,3940000,76852,.7574739456176758,6790278,.4010705947875977,150719,.5592451095581055,289781,.3104887008666992,10702,677608,.3189849853515625,311663,1.550662994384766,183182,1.286113739013672,53682,165177,.6330509185791016,33741,.9379663467407227,11644,.1992969512939453,8913,1.364652156829834,24712,.290654182434082,7308,.1644201278686523,25827,.829010009765625,411691,948199,.3430700302124023,39799,461837,928794,.3085012435913086,737150,.0987186431884766,60368,33869,-1.14434814453125,1449766,2953049,-.1836833953857422,4226665,.2503595352172852,441341,.499028205871582,35016,1.091441154479981,1477842,493140,.2378997802734375,226874,.3429594039916992,192479,.5154819488525391,380104,.2779045104980469,422731,.2819681167602539,603186,472320,-.7807235717773438,6689,-.2216768264770508,772242,2.039717674255371,60121,-.4948339462280273,34515,-.1596612930297852,653101,2.026571273803711,1036000,224752,98658,-.2525835037231445,7305122,-1.342235565185547,47183,.5618705749511719,matched (3),396668.09,.83091044,377473.03,678356.69
201603,840490,674,3792,3470216,03,0,1,0,0,0,0,0,0,0,0,0,324608,.1577596664428711,468039,.0362482070922852,4627000,106848,.3295259475708008,6786481,-.0005598068237305,284145,.6340675354003906,490792,.5268955230712891,37556,1071123,.4578943252563477,413767,.2833805084228516,229034,.2233905792236328,100442,146286,-.1214542388916016,51185,.4167327880859375,8177,-.3534650802612305,7198,-.2137079238891602,34941,.3463716506958008,11713,.4717302322387695,31729,.205810546875,517054,933602,-.0155143737792969,126423,907743,1125761,.1923274993896484,993300,.2982416152954102,116944,21971,-.4327774047851563,1408935,2031533,-.3740472793579102,7203699,.5331811904907227,546236,.2132339477539063,205682,1.770526885986328,2024972,258533,-.6457691192626953,290032,.2455959320068359,124099,-.4389076232910156,317750,-.1791791915893555,312404,-.3024387359619141,639978,1348669,1.049217224121094,8151,.1976757049560547,873915,.1236848831176758,106269,.5696144104003906,163684,1.556544303894043,330100,-.6823368072509766,798000,228523,81901,-.1861476898193359,31594076,1.464393615722656,98702,.7380714416503906,matched (3),2721032,.83091044,302756.53,639799.56
201604,840490,675,3792,130706,04,0,0,1,0,0,0,0,0,0,0,0,296702,-.0898895263671875,260460,-.5861024856567383,2164000,71465,-.4021997451782227,4314876,-.4528636932373047,193758,-.3828744888305664,314502,-.4450302124023438,11681,918385,-.1538457870483398,422803,.0216026306152344,180980,-.2354841232299805,43956,145433,-.0058479309082031,29069,-.5657739639282227,4889,-.5143375396728516,20913,1.066567420959473,22045,-.4605751037597656,5545,-.747802734375,5573,-1.739297866821289,362004,788681,-.1686878204345703,29586,919313,1040400,-.0788536071777344,910888,-.0866127014160156,3406,14915,-.3873558044433594,320092,1696837,-.1800251007080078,6141103,-.1595897674560547,403439,-.3030261993408203,171184,-.1835927963256836,870861,259630,.0042333602905273,211801,-.3143444061279297,178454,.363250732421875,284023,-.1122102737426758,177047,-.5678825378417969,808722,2330597,.5470066070556641,6611,-.2094049453735352,452789,-.6575565338134766,93044,-.1329011917114258,162531,-.0070695877075195,84756,-1.359618186950684,740000,221473,70734,-.1465854644775391,18866264,-.515594482421875,10032,-2.286325454711914,matched (3),631249.88,.83091044,291401.81,634505.31
201605,840490,676,3792,206710,05,0,0,0,1,0,0,0,0,0,0,0,173019,-.5393276214599609,468597,.5872936248779297,2465000,64608,-.1008691787719727,3396785,-.2392396926879883,229986,.1714086532592773,593703,.6353883743286133,57926,982137,.0671138763427734,477594,.1218547821044922,146577,-.2108354568481445,38948,151698,.0421762466430664,28544,-.0182256698608398,22838,1.541438102722168,5110,-1.409171104431152,16801,-.2716474533081055,6084,.0927658081054688,9697,.5538835525512695,499522,814692,.0324478149414063,38260,889623,1368393,.2740316390991211,996609,.0899381637573242,104988,23604,.4590492248535156,562741,2093546,.2100934982299805,2998481,-.7168989181518555,557042,.3226156234741211,66974,-.9384346008300781,2142160,264947,.0202722549438477,1261773,1.784626007080078,234865,.2746801376342773,553592,.6673727035522461,232814,.2738246917724609,769159,2787211,.1789169311523438,6985,.0550298690795898,624164,.3209867477416992,130551,.3386917114257813,333935,.7200775146484375,164043,.6603517532348633,356000,178978,108689,.4295644760131836,6934521,-1.000863075256348,4674,-.7637643814086914,matched (3),92877.883,.83091044,286690.47,632355.44
201606,840490,677,3792,436004,06,0,0,0,0,1,0,0,0,0,0,0,290370,.5177545547485352,529338,.1218843460083008,4549000,66999,.0363397598266602,4184812,.2086324691772461,237830,.0335378646850586,242811,-.8940954208374023,43219,1145222,.1536226272583008,176897,-.9931936264038086,212397,.370905876159668,63515,176333,.150482177734375,119896,1.435177803039551,9236,-.9053173065185547,111758,3.085136413574219,14293,-.1616687774658203,19125,1.145333290100098,17248,.5758790969848633,402590,858990,.0529470443725586,107067,963290,1433054,.0461711883544922,1077388,.0779361724853516,48251,35522,.4087352752685547,1722045,1557833,-.2955636978149414,3333227,.1058349609375,428877,-.2614707946777344,101309,.4138708114624023,838188,454272,.5391664505004883,398919,-1.151514053344727,144458,-.4860219955444336,706045,.243250846862793,250609,.0736541748046875,929202,6277987,.8120079040527344,5948,-.160710334777832,783896,.2278633117675781,322218,.9034643173217773,229999,-.3728713989257813,90633,-.5933103561401367,2115000,277215,101609,-.0673580169677734,15691202,.8165884017944336,115075,3.203568458557129,matched (3),1669897.6,.83091044,192955.3,595746.31
201607,840490,678,3792,395152,07,0,0,0,0,0,1,0,0,0,0,0,4673,-4.129354476928711,452477,-.1568899154663086,3558000,45912,-.3779516220092773,3723170,-.1168861389160156,99052,-.8759117126464844,589370,.8867712020874023,71276,1349135,.1638650894165039,445839,.9243907928466797,158203,-.2945785522460938,27442,228049,.2571859359741211,57178,-.7404556274414063,49817,1.685247421264648,2487,-3.805258750915527,1151,-2.519138336181641,10631,-.5872220993041992,40012,.8414831161499023,464337,620237,-.3256549835205078,58098,530827,1075528,-.2869968414306641,564152,-.6469707489013672,8634,36670,.0318069458007813,916691,2194801,.3427953720092773,3427681,.0279436111450195,3239818,2.022102355957031,5039,-3.000967025756836,2450093,413482,-.0940818786621094,152514,-.9615020751953125,123065,-.1602764129638672,551562,-.2469244003295898,238991,-.0474681854248047,695498,5973842,-.0496597290039063,6031,.0138578414916992,463647,-.5251531600952148,159195,-.7050981521606445,293946,.2453212738037109,153784,.5287303924560547,1284000,354162,54803,-.6173877716064453,22838508,.3753471374511719,32440,-1.266191482543945,matched (3),729936.75,.83091044,329755.41,653008.88
201608,840490,679,3792,197726,08,0,0,0,0,0,0,1,0,0,0,0,464093,4.598283767700195,288557,-.4498443603515625,2653000,85401,.620631217956543,3549871,-.047663688659668,137011,.3244171142578125,276404,-.7571907043457031,70295,1052830,-.2479820251464844,217086,-.7196645736694336,87103,-.5967874526977539,23750,207535,-.0942602157592773,56739,-.0077066421508789,11829,-1.437802314758301,7949,1.161969184875488,8015,1.940683364868164,10276,-.0339632034301758,23304,-.5405540466308594,244441,607263,-.0211400985717773,99760,385677,1057514,-.0168905258178711,1083795,.6528997421264648,9819,62875,.539189338684082,189972,2085493,-.0510854721069336,1329441,-.9471254348754883,313659,-2.334965705871582,98232,2.970124244689941,2602432,514182,.2179632186889648,203654,.2891654968261719,105815,-.1510200500488281,453603,-.1955318450927734,181051,-.2776470184326172,657568,2350914,-.9325857162475586,13329,.79302978515625,513913,.1029300689697266,142853,-.1083135604858398,265945,-.1001062393188477,155436,.0106849670410156,1855000,1049060,191035,1.248711585998535,8650641,-.9708147048950195,5808,-1.720156669616699,matched (3),-275047.56,.83091044,305764.5,641228.44
201609,840490,680,3792,158980,09,0,0,0,0,0,0,0,1,0,0,0,61536,-2.020462036132813,278367,-.0359525680541992,2242000,40438,-.7475881576538086,2948605,-.1855792999267578,167731,.2023000717163086,402551,.3759574890136719,147590,836552,-.2299480438232422,220990,.0178241729736328,67375,-.2568168640136719,59989,93427,-.7981195449829102,8097,-1.946969032287598,4137,-1.050582885742188,2450,-1.176958084106445,5096,-.4528589248657227,35750,1.246739387512207,13520,-.5444545745849609,270943,723229,.1747636795043945,118077,507476,1045916,-.0110273361206055,711084,-.4214334487915039,12369,26528,-.8629474639892578,133765,3083513,.3910636901855469,1435412,.0766935348510742,456756,.3758420944213867,19599,-1.61185359954834,625374,806088,.449615478515625,138213,-.3876256942749023,92241,-.1372871398925781,598026,.2764120101928711,230216,.240239143371582,818922,1597546,-.3863353729248047,5343,-.9141550064086914,765419,.3983697891235352,105143,-.3064947128295898,561014,.7464561462402344,59079,-.9673585891723633,1168000,320104,75067,-.9340753555297852,4684990,-.6132688522338867,7381,.2396736145019531,matched (3),-100337.2,.83091044,260594.94,620960.31
201610,840490,681,3792,189864,10,0,0,0,0,0,0,0,0,1,0,0,271084,1.482806205749512,483475,.5520591735839844,2267000,25325,-.4679775238037109,3136786,.0618667602539063,114680,-.3802156448364258,580353,.3658151626586914,93788,687157,-.1967258453369141,342459,.4380340576171875,100707,.4019412994384766,35198,103336,.1008052825927734,10033,.214385986328125,67123,2.786555290222168,84487,3.540509223937988,10539,.7266273498535156,14764,-.8843584060668945,35742,.9721565246582031,276147,758514,.0476360321044922,155613,552834,1220604,.1544523239135742,819909,.1424036026000977,13860,41384,.4446935653686523,6112671,2911538,-.0573873519897461,1450806,.0106668472290039,513701,.11749267578125,25337,.2567873001098633,2212124,568222,-.3496809005737305,273328,.6818761825561523,140544,.4211158752441406,410254,-.3768577575683594,225482,-.020777702331543,498257,2266949,.3499660491943359,22993,1.459402084350586,1007166,.2744722366333008,213588,.7087268829345703,394526,-.3520612716674805,95044,.4754648208618164,1315000,369911,75852,.0104026794433594,4772593,.0185251235961914,3504,-.7450046539306641,matched (3),163500.55,.83091044,284288.19,631269.94
201611,840490,682,3792,365209,11,0,0,0,0,0,0,0,0,0,1,0,261070,-.0376405715942383,620067,.2488279342651367,2909000,130864,1.642366409301758,3437540,.0915565490722656,150428,.2713384628295898,452274,-.2493486404418945,60428,889120,.2576694488525391,286333,-.1789960861206055,229460,.8235130310058594,24759,137263,.2839126586914063,20741,.7262334823608398,2346,-3.353814601898193,26421,-1.16243839263916,28337,.9890851974487305,11070,-.2879533767700195,37717,.0537843704223633,354126,773544,.0196208953857422,67531,666769,1126794,-.0799694061279297,647086,-.2367143630981445,45251,61810,.4011707305908203,797034,5345880,.6076440811157227,1067467,-.3068304061889648,486208,-.0550050735473633,4811,-1.661360740661621,1837718,181912,-1.138988494873047,429599,.4521799087524414,98530,-.3551597595214844,588576,.3609294891357422,248305,.0964174270629883,691004,1176096,-.6562347412109375,18184,-.2346477508544922,1316538,.2678651809692383,224360,.0492029190063477,50449,-2.056721687316895,68071,-.3337888717651367,2443000,402538,188546,.9105587005615234,11693525,.8961458206176758,145786,3.728235244750977,matched (3),370894.72,.83091044,327093.38,651668.63
201612,840490,683,3792,2622363,12,0,0,0,0,0,0,0,0,0,0,1,266006,.0187301635742188,645814,.040684700012207,2850000,20955,-1.831781387329102,3171938,-.0804128646850586,159571,.0590047836303711,414326,-.0876350402832031,104177,488672,-.5985403060913086,329715,.1410732269287109,154663,-.3944797515869141,38898,124480,-.0977535247802734,29758,.3609857559204102,3262,.3296284675598145,8770,-1.102822303771973,22234,-.2425460815429688,5429,-.7124834060668945,123746,1.188119888305664,231186,915273,.1682395935058594,118626,622696,1147256,.0179967880249023,909439,.3403482437133789,11907,95619,.4363069534301758,736223,2746819,-.6658821105957031,2665045,.9149322509765625,743903,.4252738952636719,433561,4.501127243041992,2713126,507392,1.025760650634766,866948,.7021265029907227,137657,.3344039916992188,805384,.3136129379272461,224165,-.1022748947143555,396705,642082,-.6052398681640625,114819,1.842815399169922,761754,-.5471372604370117,516719,.8342475891113281,91649,.5970029830932617,22603,-1.102468490600586,927000,407372,215055,.1315517425537109,22775852,.6666660308837891,19182,-2.028167724609375,matched (3),2467299.3,.83091044,262965.94,621959.06
201701,840490,684,3792,170701,01,0,0,0,0,0,0,0,0,0,0,0,276516,.0387496948242188,236815,-1.003232955932617,2831000,74987,1.274937629699707,3668504,.1454410552978516,66104,-.8812599182128906,295893,-.3366546630859375,285252,832569,.5328245162963867,225725,-.378911018371582,119882,-.2547407150268555,29771,107445,-.1471662521362305,9076,-1.187464714050293,1893,-.5441775321960449,61819,1.952874183654785,14621,-.419163703918457,4240,-.2471914291381836,16001,-2.04557991027832,0,645987,-.3484430313110352,33124,507323,819785,-.3360862731933594,922157,.0138874053955078,44027,71051,-.2969741821289063,2334404,1539259,-.5791425704956055,4731402,.574000358581543,280570,-.9750871658325195,84648,-1.633530616760254,1277453,390115,-.2628421783447266,252407,-1.233936309814453,72506,-.6410961151123047,450128,-.581787109375,190074,-.1649694442749023,336903,914589,.3537588119506836,3960,-3.36711311340332,735959,-.034449577331543,27059,-2.949479103088379,24702,-1.311081886291504,139150,1.817469596862793,1161000,212151,68626,-1.142222404479981,9365388,-.8886795043945313,77910,1.401581764221191,matched (3),218570.66,.83091044,308152.78,642370.69
201702,840490,685,3792,578575,02,1,0,0,0,0,0,0,0,0,0,0,235695,-.1597299575805664,494685,.7366418838500977,4650000,69408,-.0773124694824219,3706752,.0103721618652344,180709,1.005658149719238,262110,-.1212339401245117,149955,1002977,.1862115859985352,442999,.6742496490478516,221921,.6158132553100586,88035,115764,.0745754241943359,14223,.4492263793945313,11803,1.830191135406494,58149,-.0612020492553711,15798,.0774250030517578,13455,1.154787063598633,16525,.0322227478027344,336672,946700,.3822031021118164,132385,1030190,1052047,.24945068359375,1157044,.2269086837768555,67389,110798,.4443111419677734,1386472,1682848,.0891866683959961,3956453,-.1788730621337891,683479,.8903722763061523,316124,1.317632675170898,1860988,263514,-.3923349380493164,357853,.3490800857543945,56083,-.2568359375,1032879,.8305730819702148,229362,.1878881454467773,652292,410139,-.8019781112670898,1628,-.8888916969299316,439861,-.5147151947021484,430493,2.766911506652832,88196,1.272677421569824,449906,1.173486709594727,1446000,284025,367170,1.677153587341309,15052413,.4745159149169922,323893,1.424859046936035,matched (3),739644.63,.83091044,219605.27,604903.63
201703,840490,686,3792,169179,03,0,1,0,0,0,0,0,0,0,0,0,164575,-.3591718673706055,423317,-.1557998657226563,3479000,29821,-.8447895050048828,3036042,-.1996011734008789,120274,-.4071149826049805,298601,.1303443908691406,44751,990894,-.012120246887207,328960,-.2976312637329102,305566,.3198442459106445,26645,155290,.2937402725219727,6992,-.7100934982299805,47307,1.388304710388184,14706,-1.374752998352051,14817,-.0641078948974609,9081,-.3931665420532227,40374,.8933115005493164,160645,567906,-.5110263824462891,49570,842630,1104044,.0482425689697266,728360,-.4628286361694336,45946,32028,-1.241098403930664,1746292,2631948,.4472360610961914,7776195,.6757192611694336,601993,-.1269493103027344,100986,-1.141152381896973,1174540,237228,-.1050853729248047,173595,-.7233982086181641,70295,.2258672714233398,735337,-.3397760391235352,232129,.0119915008544922,337697,917258,.8048925399780273,30243,2.921912670135498,698737,.4628152847290039,399868,-.0737972259521484,87268,-.0105772018432617,221451,-.7088375091552734,1306000,921514,279477,-.2729053497314453,12264989,-.2047882080078125,54653,-1.779409408569336,matched (3),270075.16,.83091044,279811.59,629266.63
201704,840490,687,3792,342609,04,0,0,1,0,0,0,0,0,0,0,0,148295,-.1041631698608398,428013,.0110321044921875,3851000,46824,.4511833190917969,2888124,-.0499477386474609,216142,.5861625671386719,278909,-.0682229995727539,92017,1336631,.2993001937866211,436384,.2825860977172852,228314,-.2914438247680664,58158,148567,-.0442581176757813,89668,2.551347732543945,2635,-2.887775421142578,1649,-2.188086986541748,1150,-2.556013584136963,2012,-1.507054805755615,14383,-1.032138824462891,193090,665436,.1584863662719727,94150,640168,776005,-.3525762557983398,1020331,.3370876312255859,57455,27274,-.1606769561767578,914971,1375664,-.6487874984741211,7800651,.0031394958496094,473523,-.2400455474853516,33448,-1.104990005493164,788716,392016,.5022811889648438,241421,.3298177719116211,158910,.8156375885009766,455211,-.4795675277709961,244543,.052098274230957,194356,1130221,.2087793350219727,4304,-1.94972038269043,745420,.0646734237670898,453045,.1248569488525391,851718,2.278271675109863,203519,-.084442138671875,1051000,131526,216834,-.2537879943847656,13109819,.0666122436523438,66207,.1917819976806641,matched (3),327225.13,.83091044,355283.53,666264.44
201705,840490,688,3792,838300,05,0,0,0,1,0,0,0,0,0,0,0,325668,.7866754531860352,565675,.2788667678833008,4134000,52722,.1186370849609375,4156216,.3639974594116211,179206,-.1873989105224609,323841,.1493673324584961,33266,1506662,.1197443008422852,351242,-.2170467376708984,48552,-1.548086166381836,59484,221179,.3979358673095703,162899,.5970163345336914,5307,.7001438140869141,125504,4.332169055938721,12426,2.380029201507568,8199,1.404882907867432,20335,.3462972640991211,222751,864823,.2620830535888672,8991,500564,1251328,.4778013229370117,1518257,.397435188293457,52530,50159,.6092643737792969,1068765,7326767,1.672597885131836,4280497,-.6001377105712891,1228601,.9534311294555664,7808,-1.454843521118164,1385366,349455,-.1149282455444336,120618,-.693913459777832,147748,-.0728302001953125,627838,.3215208053588867,408801,.5138368606567383,288694,245096,-1.528517723083496,4805,.110112190246582,897781,.185978889465332,215872,-.7413053512573242,191518,-1.492274284362793,296127,.3750295639038086,1577000,427177,69319,-1.140413284301758,13990108,.0649890899658203,58928,-.1164693832397461,matched (3),510696.59,.83091044,285032.03,631605.25
201706,840490,689,3792,413378,06,0,0,0,0,1,0,0,0,0,0,0,42117,-2.045427322387695,545321,-.0366449356079102,3501000,66398,.2306337356567383,3469915,-.1804742813110352,108354,-.5031328201293945,242435,-.2895193099975586,26151,1358006,-.1038799285888672,433180,.2096776962280273,225408,1.535276412963867,27569,142489,-.4397077560424805,27913,-1.7640380859375,2903,-.6032824516296387,10214,-2.508578300476074,11547,-.0733652114868164,2647,-1.130585193634033,36781,.5926370620727539,258989,484299,-.5798225402832031,84384,1394932,1046363,-.1788845062255859,644753,-.8564510345458984,20435,44290,-.1244392395019531,661493,4187522,-.5594253540039063,1781238,-.8767604827880859,405485,-1.108548164367676,5330,-.3817977905273438,772246,312653,-.1112804412841797,137014,.1274538040161133,106706,-.3254308700561523,643474,.0245990753173828,214652,-.6442098617553711,263102,512804,.7382431030273438,16422,1.228964805603027,812155,-.1002349853515625,99248,-.777064323425293,15045,-2.543935775756836,101416,-1.071557998657227,2303000,288351,119411,.5438528060913086,32647746,.8474254608154297,96483,.4930505752563477,matched (3),359295.22,.83091044,230392.69,608902.88
201707,840490,690,3792,1311469,07,0,0,0,0,0,1,0,0,0,0,0,312845,2.005256652832031,421611,-.2572917938232422,2664000,55942,-.171351432800293,4212065,.1938228607177734,187313,.5473775863647461,669907,1.01640510559082,85933,1333172,-.0184564590454102,463260,.0671348571777344,302667,.2947206497192383,52737,250436,.563939094543457,142578,1.630796432495117,78922,3.30271577835083,61197,1.790338516235352,14598,.2344589233398438,6002,.8186659812927246,53426,.373316764831543,154806,936973,.6599521636962891,109741,1292418,1355158,.2585973739624023,1037967,.4761524200439453,37544,24378,-.5970773696899414,1208009,4704317,.1163711547851563,1942733,.086787223815918,544319,.2944517135620117,26788,1.614603042602539,1433774,464236,.395298957824707,341657,.9137248992919922,187042,.5612564086914063,622878,-.0325307846069336,241026,.1158866882324219,635466,812785,.4605731964111328,6237,-.9681224822998047,854631,.0509786605834961,290129,1.072704315185547,279706,2.922693252563477,232078,.8278427124023438,1992000,240616,296002,.9077949523925781,20037060,-.4881935119628906,155836,.4794368743896484,matched (3),1481725,.83091044,213612.88,602754
201708,840490,691,3792,870412,08,0,0,0,0,0,0,1,0,0,0,0,128715,-.8881072998046875,285400,-.3901910781860352,3710000,23122,-.8835306167602539,3600765,-.1568069458007813,203431,.0825462341308594,335552,-.6913614273071289,65394,878956,-.4165811538696289,63344,-1.989707946777344,87618,-1.239645957946777,20992,74662,-1.210231781005859,567984,1.382204055786133,26324,-1.097979545593262,1198,-3.933444499969482,22647,.4391422271728516,2226,-.9918866157531738,18893,-1.039505958557129,305043,715408,-.2698020935058594,33388,559796,1041696,-.2630681991577148,877820,-.1675777435302734,15796,52325,.7637929916381836,96887,1717993,-1.007323265075684,340759,-1.740675926208496,531594,-.0236549377441406,99465,1.311851501464844,1935041,374402,-.2150630950927734,176119,-.6626472473144531,161810,-.1449108123779297,356430,-.5582122802734375,233913,-.0299558639526367,405264,598019,-.3068437576293945,16805,.9911775588989258,829782,-.0295066833496094,150468,-.6565752029418945,222698,-.2279224395751953,159339,-.3760395050048828,1184000,226399,48372,-1.811445236206055,10211067,-.6741104125976563,53167,-1.075366020202637,matched (3),841760.31,.83091044,443394.03,717133.31
