period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c705,growth1036c705,Y1188c705,growth1188c705,Y1472c554,Y1485c300,growth1485c300,Y1596c705,growth1596c705,Y1672c705,growth1672c705,Y1685c688,growth1685c688,Y1711c348,Y1751c191,growth1751c191,Y1807c705,growth1807c705,Y1851c586,growth1851c586,Y1856c705,growth1856c705,Y1858c191,growth1858c191,Y2052c620,growth2052c620,Y2105c440,growth2105c440,Y2565c757,growth2565c757,Y2636c348,growth2636c348,Y2739c705,growth2739c705,Y2967c642,Y2987c251,growth2987c251,Y3029c352,growth3029c352,Y303c440,growth303c440,Y3072c642,Y3304c300,growth3304c300,Y3313c620,growth3313c620,Y342c440,growth342c440,Y3458c620,growth3458c620,Y3461c620,growth3461c620,Y3476c372,growth3476c372,Y3520c191,growth3520c191,Y3532c372,growth3532c372,Y3583c703,growth3583c703,Y3689c208,growth3689c208,Y3750c792,growth3750c792,Y3775c372,growth3775c372,Y3839c372,growth3839c372,Y3893c124,growth3893c124,Y38c208,Y3926c203,Y3968c705,growth3968c705,Y4223c344,Y4405c344,Y4506c616,growth4506c616,Y4564c124,growth4564c124,Y4620c616,growth4620c616,Y4649c757,growth4649c757,Y829c381,Y907c208,growth907c208,Y907c616,growth907c616,Y958c826,growth958c826,_merge,x,r2,s,sf
201609,730419,680,3386,452485,09,0,0,0,0,0,0,0,1,0,0,0,239343,1.155819892883301,286479,.6842260360717773,361849,684228,-.3403778076171875,190659,.3202524185180664,193630,-.0689125061035156,577768,.1936178207397461,4508,1690878,.2342491149902344,366788,.7021074295043945,206246,-.3005132675170898,2750110,.1201801300048828,113587,.2853164672851563,583939,.8991489410400391,1589653,-.3369216918945313,19196,.5118331909179688,5121385,.4030342102050781,83819,.9949951171875,125037,2018712,.1714105606079102,58661,1.013819694519043,1127344,-.1289606094360352,646687,69050,1.239898681640625,289631,.1447887420654297,110301,.7333173751831055,51926,1.046586036682129,766580,.1503324508666992,944688,.2028570175170898,34424,.0323562622070313,55304,.3785543441772461,4293791,.0767946243286133,275228,.6378707885742188,6387752,.2474174499511719,152004,1.498812675476074,2509316,.3594589233398438,127549,.6111822128295898,340749,585320,1147327,.0732450485229492,129944,16382946,18809,.2126455307006836,2988860,.2128696441650391,1066164,-.2254199981689453,1071331,-1.260054588317871,901208,114212,-.0263452529907227,135044,2.37071418762207,79570,.1439085006713867,matched (3),733806.38,.80936474,524307.19,1006319.5
201610,730419,681,3386,107532,10,0,0,0,0,0,0,0,0,1,0,0,208561,-.1376657485961914,261582,-.090916633605957,171931,1214355,.5736770629882813,138011,-.3231534957885742,315640,.4886531829833984,386658,-.4016323089599609,2361,1571934,-.0729408264160156,188536,-.6654949188232422,354410,.5413846969604492,1955780,-.3408517837524414,79996,-.3505926132202148,441244,-.2801980972290039,1875664,.1654472351074219,15748,-.1979885101318359,3005694,-.5329160690307617,27239,-1.12401008605957,116961,1792401,-.1189031600952148,31699,-.6154899597167969,1267707,.117344856262207,603818,16141,-1.453468322753906,266812,-.0820627212524414,52792,-.7368535995483398,13646,-1.336372375488281,686546,-.1102657318115234,827011,-.1330366134643555,34337,-.0025310516357422,36256,-.4222402572631836,3543783,-.1919746398925781,221582,-.2168073654174805,5510377,-.1477499008178711,56326,-.9927511215209961,2038176,-.2079544067382813,63477,-.6978235244750977,254957,301405,947225,-.1916542053222656,48519,12733117,7120,-.9714279174804688,2097319,-.3542318344116211,894814,-.175206184387207,325890,-1.190097808837891,4114822,83211,-.3166770935058594,16917,-2.077281951904297,56675,-.3393039703369141,matched (3),-75611.797,.80936474,451717.5,970479.06
201611,730419,682,3386,1030738,11,0,0,0,0,0,0,0,0,0,1,0,159238,-.269831657409668,217232,-.1857824325561523,364830,831241,-.3790483474731445,179063,.2604045867919922,222126,-.3513574600219727,225072,-.5411195755004883,3573,1777876,.123112678527832,255495,.3039140701293945,226966,-.4456539154052734,2815818,.3644638061523438,83694,.0451908111572266,631630,.3587055206298828,1724201,-.0841989517211914,38725,.8997716903686523,3808201,.2366476058959961,52533,.6567916870117188,225905,1944860,.0816335678100586,44533,.3399457931518555,1410258,.1065635681152344,549382,40180,.9120073318481445,288067,.0766487121582031,56643,.070408821105957,37243,1.004016876220703,718493,.0454826354980469,1081806,.2685689926147461,67920,.6821079254150391,36059,-.0054492950439453,3729944,.0511980056762695,188567,-.1613397598266602,6300687,.1340255737304688,57639,.0230436325073242,2521073,.2126293182373047,72625,.1346321105957031,304854,364411,1072701,.1243991851806641,87050,13791904,23863,1.209422111511231,2288244,.0871248245239258,1242373,.3281621932983398,625547,.6520671844482422,522010,169782,.7131357192993164,12464,-.3054742813110352,91747,.4817018508911133,matched (3),1304068.9,.80936474,358766.69,930856.81
201612,730419,683,3386,537187,12,0,0,0,0,0,0,0,0,0,0,1,128658,-.2132425308227539,171083,-.2388172149658203,243608,398595,-.7349739074707031,147530,-.1937065124511719,163534,-.3062238693237305,249603,.1034507751464844,670,1102740,-.4776220321655273,145187,-.565180778503418,567339,.9161567687988281,1856091,-.4167804718017578,108795,.2622976303100586,316352,-.6914482116699219,1554723,-.1034660339355469,13577,-1.048108100891113,2789827,-.3111772537231445,19981,-.9666595458984375,148356,1561284,-.2196817398071289,43513,-.0231714248657227,757687,-.6212577819824219,526850,16683,-.8789796829223633,278169,-.0349645614624023,23336,-.8867712020874023,22714,-.4944820404052734,579930,-.2142486572265625,901805,-.1819887161254883,36844,-.611638069152832,18504,-.6671695709228516,2505564,-.3978796005249023,143967,-.2698688507080078,5967264,-.0543699264526367,51819,-.1064424514770508,2396954,-.0504856109619141,293912,1.397971153259277,0,122476,971711,-.098876953125,88125,12298695,5462,-1.474514961242676,2306001,.0077304840087891,665345,-.6244726181030273,1140021,.6001749038696289,627513,22833,-2.006308555603027,25698,.7235679626464844,43684,-.7420530319213867,matched (3),718874.38,.80936474,388980.38,942913.88
201701,730419,684,3386,1239721,01,0,0,0,0,0,0,0,0,0,0,0,251639,.6708383560180664,311089,.597930908203125,247487,1418140,1.269155502319336,136600,-.0769748687744141,224768,.3180484771728516,146129,-.5353813171386719,1252,1410883,.2464179992675781,154690,.0634012222290039,434477,-.2668142318725586,2321790,.2238664627075195,35210,-1.128134727478027,425815,.297149658203125,1752763,.1198959350585938,6624,-.7176780700683594,3377545,.1911697387695313,58456,1.073492050170898,80974,2166346,.3275337219238281,47369,.0849084854125977,1295665,.5365085601806641,503814,39510,.8621635437011719,503792,.5939350128173828,22119,-.0535602569580078,49321,.7753686904907227,732460,.2335014343261719,1958072,.7753171920776367,127000,1.237494468688965,106380,1.749031066894531,3586685,.3587150573730469,154848,.0728597640991211,6171686,.0336837768554688,81072,.4475803375244141,2696424,.1177272796630859,93740,-1.142755508422852,233353,0,883553,-.0951070785522461,67019,10487134,10636,.6664295196533203,2608565,.1232852935791016,693744,.0417976379394531,950321,-.182002067565918,397156,144846,1.847464561462402,113157,1.482363700866699,60445,.3247518539428711,matched (3),94766.852,.80936474,527203.13,1007831.4
201702,730419,685,3386,1043926,02,1,0,0,0,0,0,0,0,0,0,0,357817,.3520259857177734,208289,-.4011526107788086,157868,897169,-.4578571319580078,171671,.2285232543945313,220272,-.0202064514160156,464704,1.15691089630127,1903,1634139,.1469001770019531,143133,-.0776491165161133,359585,-.1891927719116211,2168148,-.0684652328491211,61897,.5641412734985352,350441,-.1948127746582031,1755650,.0016450881958008,24936,1.325613975524902,2866330,-.1641168594360352,60811,.0394964218139648,75528,2153574,-.0059127807617188,33915,-.3341102600097656,798410,-.484156608581543,658201,24596,-.4739694595336914,440314,-.1346759796142578,32787,.3935947418212891,32241,-.4251117706298828,791807,.0779094696044922,989366,-.6826505661010742,55423,-.829193115234375,106267,-.0010623931884766,3041365,-.164921760559082,153758,-.0070638656616211,5855024,-.0526723861694336,132052,.4878578186035156,2216276,-.1960983276367188,60399,-.4395523071289063,265201,340919,1141991,.2565774917602539,3723,6748029,6874,-.436497688293457,2606169,-.0009193420410156,544792,-.24169921875,699785,-.3060264587402344,634768,17699,-2.102163314819336,45132,-.919184684753418,59780,-.0110626220703125,matched (3),711375.94,.80936474,487441.66,987613.44
201703,730419,686,3386,1069358,03,0,1,0,0,0,0,0,0,0,0,0,354632,-.0089406967163086,377729,.595250129699707,260905,852520,-.0510482788085938,154343,-.1064023971557617,177344,-.216771125793457,655828,.3444976806640625,4025,1870045,.1348466873168945,252226,.5665512084960938,363929,.0120086669921875,2596118,.1801433563232422,98541,.465001106262207,740625,.7483015060424805,2250069,.2481222152709961,15077,-.5031423568725586,3682762,.2506313323974609,78386,.2538747787475586,55469,2725874,.2356595993041992,54256,.4698562622070313,223223,-1.27445125579834,734083,48576,.6805458068847656,726227,.5003747940063477,71329,.7772712707519531,153549,1.560781478881836,927718,.1584100723266602,1647069,.5096874237060547,196829,1.267340660095215,147477,.3277168273925781,5278505,.5513362884521484,244382,.4633522033691406,6823845,.1531229019165039,54327,-.8881740570068359,2472233,.1092939376831055,89599,.3943710327148438,496748,362648,1196477,.0466079711914063,19794,8727704,26039,1.331849098205566,3081548,.1675510406494141,1431792,.966278076171875,1619927,.8393630981445313,719839,105180,1.78216552734375,48985,.0819225311279297,97355,.4876928329467773,matched (3),1556670.3,.80936474,436420.63,963454.13
201704,730419,687,3386,1807936,04,0,0,1,0,0,0,0,0,0,0,0,236785,-.4039287567138672,513315,.3067131042480469,248300,1143622,.2937593460083008,147735,-.043757438659668,312845,.5676164627075195,731191,.1087760925292969,3028,1459841,-.2476348876953125,169567,-.3970775604248047,395329,.0827598571777344,2418889,-.0707082748413086,136415,.3252286911010742,369548,-.6952133178710938,1931917,-.1524486541748047,16289,.0773191452026367,2672669,-.3205862045288086,58565,-.2915077209472656,64252,2015282,-.3020296096801758,55738,.0269479751586914,1473433,1.887179374694824,805309,9500,-1.631837844848633,331752,-.7834749221801758,54896,-.2618627548217773,27150,-1.732643127441406,885728,-.0463180541992188,1246033,-.2790317535400391,710524,1.28366756439209,70047,-.7445058822631836,3384908,-.4443159103393555,148188,-.5002508163452148,6286518,-.0820150375366211,87228,.4735040664672852,1621573,-.4217252731323242,109033,.1963071823120117,567877,385106,867326,-.3217220306396484,43255,7665657,31915,.2034807205200195,2873963,-.0697402954101563,1403579,-.0199012756347656,677181,-.8721981048583984,782252,105600,.0039844512939453,51254,.0452795028686523,118275,.1946487426757813,matched (3),2484489.5,.80936474,388878.5,942871.88
201705,730419,688,3386,1412995,05,0,0,0,1,0,0,0,0,0,0,0,264727,.111546516418457,595977,.1493120193481445,281085,1445420,.2341995239257813,142445,-.036463737487793,210097,-.3981389999389648,530433,-.3209810256958008,3637,1708456,.1572628021240234,226614,.2899999618530273,317725,-.2185325622558594,2883010,.1755266189575195,90278,-.4128074645996094,730129,.6809406280517578,2198414,.1292238235473633,13919,-.1572351455688477,3604052,.2989816665649414,58652,.0014839172363281,134265,1862805,-.0786752700805664,37300,-.4016685485839844,1049742,-.3390512466430664,744263,7669,-.2141056060791016,498580,.4073762893676758,93633,.5339422225952148,44137,.4859218597412109,815281,-.0828771591186523,1511714,.1932792663574219,172294,-1.416800498962402,60207,-.1513776779174805,3887912,.138545036315918,146397,-.0121593475341797,7125082,.125213623046875,135547,.4407930374145508,2294456,.3470993041992188,75500,-.367518424987793,272079,503322,1216848,.3386039733886719,35680,7052549,6200,-1.638526916503906,2855717,-.0063686370849609,1616642,.1413249969482422,2104658,1.133970260620117,723767,182577,.5475139617919922,87344,.5330600738525391,48968,-.8818454742431641,matched (3),487753.72,.80936474,446309.63,967973.75
201706,730419,689,3386,6700855,06,0,0,0,0,1,0,0,0,0,0,0,231523,-.1340198516845703,824806,.324946403503418,347166,808912,-.5804653167724609,151437,.061213493347168,265331,.2334089279174805,727900,.3164701461791992,17104,1945873,.1301202774047852,282837,.2216224670410156,324885,.0222854614257813,2717804,-.0590114593505859,110997,.206608772277832,417345,-.5593080520629883,2383204,.0807094573974609,13619,-.0217885971069336,3793366,.0511951446533203,70108,.1784152984619141,83843,2843022,.4227838516235352,38614,.0346212387084961,703985,-.3995428085327148,936752,69253,2.200580596923828,516638,.035578727722168,119149,.240992546081543,71845,.4872121810913086,755980,-.0755176544189453,1487328,-.0162630081176758,459314,.9805316925048828,58410,-.0303010940551758,3403514,-.1330633163452148,262169,.582667350769043,7272719,.0205087661743164,101397,-.2902746200561523,2523887,.0953044891357422,56387,-.2918939590454102,359565,519082,1329583,.0886020660400391,11861,10587936,10669,.5427932739257813,2886314,.0106573104858398,2243167,.3275384902954102,3665889,.5549173355102539,1048450,338009,.6159000396728516,19840,-1.48215389251709,57860,.1668586730957031,matched (3),4711243,.80936474,571775.88,1031847.1
201707,730419,690,3386,4611560,07,0,0,0,0,0,1,0,0,0,0,0,223743,-.0341806411743164,308953,-.981959342956543,337596,745372,-.0818061828613281,186640,.2090120315551758,265735,.001521110534668,584706,-.2190542221069336,1750,1763400,-.0984668731689453,231823,-.1988964080810547,527279,.484257698059082,2716197,-.0005912780761719,99546,-.1088829040527344,572739,.3165168762207031,2568226,.0747699737548828,47243,1.243838310241699,3040306,-.2212963104248047,53061,-.278594970703125,218475,2657880,-.0673389434814453,61552,.4662675857543945,626382,-.1167964935302734,739774,29769,-.84429931640625,558924,.0786705017089844,146922,.2095270156860352,64514,-.1076288223266602,774545,.0242605209350586,1075812,-.3239059448242188,369350,-.2179889678955078,57069,-.0232267379760742,5211820,.4261198043823242,154407,-.5293970108032227,8528003,.1592254638671875,56443,-.5858125686645508,2209614,-.1329822540283203,95024,.5218906402587891,308868,638374,1318260,-.0085525512695313,11259,9647001,30742,1.058287620544434,2272305,-.2391862869262695,1494348,-.4061994552612305,2350150,-.4445915222167969,1118489,1506,-5.413614749908447,21354,.0735387802124023,76707,.2819671630859375,matched (3),4624702,.80936474,580736.88,1036839.6
201708,730419,691,3386,1394569,08,0,0,0,0,0,0,1,0,0,0,0,154741,-.3687458038330078,233027,-.2820348739624023,233343,712344,-.0453224182128906,133550,-.3347063064575195,212233,-.2248144149780273,621807,.0615205764770508,5057,1676361,-.0506181716918945,209791,-.0998620986938477,314495,-.5167608261108398,2242099,-.1918201446533203,87836,-.1251487731933594,421563,-.3064613342285156,2332452,-.0962953567504883,9941,-1.558636665344238,2298824,-.2795600891113281,34389,-.4337053298950195,168422,1510457,-.5651168823242188,38491,-.4694576263427734,1380056,.7899188995361328,658265,3028,-2.285565376281738,393835,-.3500814437866211,112041,-.2710371017456055,26983,-.8716754913330078,671493,-.1427717208862305,979289,-.0940036773681641,1008594,1.004568099975586,51150,-.1094980239868164,4624153,-.1196355819702148,57918,-.9805641174316406,7363203,-.1468601226806641,92176,.4904680252075195,2160287,-.0225772857666016,62063,-.4259796142578125,280072,542438,977515,-.2990550994873047,19845,8464246,4424,-1.938586235046387,2758922,.1940460205078125,1047426,-.3553543090820313,1875418,-.2256479263305664,336652,57579,3.643701076507568,7331,-1.069127082824707,69991,-.0916261672973633,matched (3),431318.13,.80936474,592518.69,1043484.2
201709,730419,692,3386,2346215,09,0,0,0,0,0,0,0,1,0,0,0,315359,.7119588851928711,333603,.3587970733642578,496834,1054646,.3923988342285156,204660,.4268741607666016,287812,.3046226501464844,670100,.0747966766357422,24646,1799593,.0709352493286133,331461,.4573984146118164,585810,.6220273971557617,2877231,.2494163513183594,186468,.7527885437011719,478550,.1267919540405273,2870373,.2075214385986328,38125,1.344202995300293,2974956,.2578315734863281,46954,.311431884765625,195720,2516013,.5102634429931641,33293,-.1450777053833008,1724618,.2228822708129883,930221,14320,1.553754806518555,490472,.2194366455078125,222511,.6861114501953125,104327,1.352323532104492,1102148,.4955120086669922,1508608,.4321155548095703,810237,-.2189855575561523,90737,.5732030868530273,4627801,.000788688659668,299449,1.642915725708008,7726928,.0482158660888672,142583,.4362249374389648,2339272,.0795984268188477,154303,.9107685089111328,319161,662730,1328551,.3068313598632813,213173,8656918,69688,2.756983757019043,3317726,.1844396591186523,1227247,.1584377288818359,2147463,.1354560852050781,2173294,100117,.5531806945800781,194682,3.279255867004395,74819,.0667047500610352,matched (3),2140421.8,.80936474,481682.63,984783.75
201710,730419,693,3386,1831969,10,0,0,0,0,0,0,0,0,1,0,0,230569,-.3131608963012695,290883,-.1370306015014648,266811,715997,-.3872842788696289,150539,-.3071279525756836,320775,.1084327697753906,634019,-.0553474426269531,4800,1978305,.0946798324584961,270096,-.2047328948974609,424882,-.3211841583251953,2832906,-.0155258178710938,141331,-.2771549224853516,642219,.2941684722900391,2324959,-.2107391357421875,37116,-.0268220901489258,2159284,-.3204526901245117,44600,-.0514345169067383,236818,2306015,-.0871543884277344,75421,.8177385330200195,1067393,-.4797868728637695,571823,86022,1.792945861816406,501168,.0215730667114258,83749,-.9771518707275391,28635,-1.292900085449219,1038224,-.059748649597168,1113339,-.3038234710693359,531400,-.4218120574951172,70356,-.2543973922729492,4938037,.0648860931396484,189132,-.459498405456543,8429347,.0870084762573242,118326,-.1864805221557617,2305349,-.0146074295043945,48921,-1.148711204528809,310780,305449,1301809,-.0203342437744141,65066,9223137,21617,-1.170547485351563,3208766,-.0333938598632813,747087,-.4963464736938477,910566,-.857975959777832,575516,274320,1.007956504821777,27549,-1.955401420593262,150643,.6998414993286133,matched (3),2602884.5,.80936474,433902.44,962316.06
201711,730419,694,3386,2724856,11,0,0,0,0,0,0,0,0,0,1,0,318295,.3224277496337891,331742,.1314363479614258,407929,657760,-.0848360061645508,241383,.472163200378418,312748,-.0253419876098633,419565,-.4128608703613281,3571,1997248,.0095291137695313,284737,.0527887344360352,944071,.7983894348144531,2937005,.0360870361328125,63469,-.8005533218383789,661692,.0298709869384766,2468048,.0597248077392578,10117,-1.299831390380859,2581902,.1787500381469727,29503,-.4132423400878906,178108,1955455,-.1648979187011719,48245,-.4467935562133789,709835,-.4079418182373047,791238,90816,.0542325973510742,510526,.0185003280639648,41081,-.7122793197631836,18297,-.4478931427001953,1216952,.1588373184204102,1267880,.1299819946289063,836289,.4534587860107422,75781,.07427978515625,4398245,-.1157627105712891,239150,.2346458435058594,7090563,-.1729545593261719,140937,.1748695373535156,2686739,.1530961990356445,37542,-.2647466659545898,273749,612279,1678907,.2543878555297852,50455,10234401,1414,-2.727057456970215,3010259,-.0638599395751953,484680,-.4326934814453125,2841539,1.138034820556641,930115,170980,-.4727487564086914,22470,-.2037849426269531,172743,.1368913650512695,matched (3),2577891.8,.80936474,539636.31,1014390.6
201712,730419,695,3386,2963711,12,0,0,0,0,0,0,0,0,0,0,1,169557,-.6297893524169922,304052,-.087158203125,414411,764735,.1506900787353516,137049,-.5660467147827148,205684,-.4190568923950195,228570,-.6073760986328125,4047,1372471,-.375157356262207,173577,-.4949445724487305,610482,-.4359521865844727,2353199,-.221613883972168,33072,-.6518640518188477,539647,-.2038850784301758,2715302,.0954761505126953,14373,.3511343002319336,2007423,-.2516746520996094,17309,-.5332651138305664,219419,1839548,-.0611028671264648,25514,-.6370649337768555,2200223,1.131281852722168,503732,97562,.0716524124145508,459462,-.1053857803344727,101731,.9067869186401367,34267,.627446174621582,854293,-.3538303375244141,1394357,.0950870513916016,367325,-.8227272033691406,229040,1.106048583984375,2158732,-.7116842269897461,161843,-.3904647827148438,8015428,.1226034164428711,80118,-.5648126602172852,3357222,.2227859497070313,116011,1.12822437286377,367275,761846,1086254,-.4354076385498047,45998,10528043,7413,1.65681266784668,2904959,-.0356073379516602,531906,.0929784774780273,4808268,.5259904861450195,2051406,234627,.3164501190185547,111203,1.599176406860352,75508,-.8275661468505859,matched (3),1326887.4,.80936474,515594.56,1001807.7
201801,730419,696,3386,704809,01,0,0,0,0,0,0,0,0,0,0,0,193657,.132899284362793,525487,.5471267700195313,206439,926172,.1915302276611328,194446,.3498163223266602,161602,-.2412042617797852,322346,.3437833786010742,875,2116062,.4329442977905273,172373,-.0069608688354492,530846,-.1397771835327148,3093245,.2734451293945313,50993,.4330005645751953,433407,-.21923828125,2244533,-.1904058456420898,9631,-.400364875793457,3277058,.4900941848754883,28052,.4828338623046875,209975,2283952,.2163867950439453,41708,.4914655685424805,948460,-.8414745330810547,579329,38524,-.9292068481445313,367401,-.223602294921875,41786,-.8897705078125,22584,-.4169416427612305,1034176,.1910858154296875,1138956,-.2023210525512695,346216,-.0591840744018555,60419,-1.332592964172363,3535237,.4932594299316406,222772,.3195219039916992,7671761,-.0438222885131836,59756,-.2932310104370117,2339307,-.3612594604492188,45338,-.9395389556884766,219325,356732,1339879,.209843635559082,30143,6824767,37038,1.608709335327148,3930307,.3022985458374023,745970,.3382186889648438,367052,-2.572587966918945,591052,114566,-.7168455123901367,49221,-.815037727355957,54703,-.3223199844360352,matched (3),-145814.53,.80936474,529530,1009050.5
201802,730419,697,3386,1650189,02,1,0,0,0,0,0,0,0,0,0,0,243641,.2296075820922852,593428,.1215906143188477,312353,1021656,.0981197357177734,152068,-.2458267211914063,299817,.6180353164672852,514572,.4677095413208008,1818,1924975,-.0946435928344727,231288,.2940025329589844,669413,.2319297790527344,2798626,-.100092887878418,80857,.460993766784668,477685,.0972747802734375,2456805,.0903644561767578,33291,1.240300178527832,2646293,-.2137861251831055,48438,.5462245941162109,276284,2110600,-.0789346694946289,53424,.2475671768188477,234958,-1.39543342590332,556373,39850,.0338411331176758,411359,.1130123138427734,83804,.6959190368652344,37795,.5149354934692383,1503797,.3743886947631836,1172355,.0289030075073242,558366,.4779520034790039,78346,.259831428527832,4938568,.3342952728271484,144646,-.431859016418457,6178117,-.2165327072143555,254862,1.45045280456543,3091378,.2787618637084961,208161,1.524166107177734,383878,621289,1446251,.0763959884643555,48219,7118113,2157,-2.843226432800293,4564820,.1496620178222656,1303076,.5577974319458008,514308,.3373184204101563,3193542,228231,.6892070770263672,20577,-.8721456527709961,51625,-.0579128265380859,matched (3),1261891.1,.80936474,418575.63,955503.25
201803,730419,698,3386,2004875,03,0,1,0,0,0,0,0,0,0,0,0,381848,.4493265151977539,772985,.26434326171875,242947,1204978,.1650371551513672,175368,.1425590515136719,316965,.0556192398071289,839563,.4895458221435547,2038,2643984,.3173732757568359,292526,.2348899841308594,767559,.1368141174316406,2942354,.0500812530517578,91952,.1285848617553711,723771,.4155235290527344,3084237,.2274417877197266,27818,-.1796035766601563,2899805,.0914831161499023,101626,.7410144805908203,216345,2210550,.046269416809082,69132,.2577581405639648,789513,1.212009429931641,941179,155515,1.36161994934082,534162,.2612333297729492,149669,.5799455642700195,51216,.3038749694824219,1321855,-.1289577484130859,2067251,.567204475402832,692217,.2148847579956055,141688,.5924921035766602,6020329,.1980667114257813,153688,.0606346130371094,7041725,.1308393478393555,122050,-.7362918853759766,3727425,.1871013641357422,58247,-1.273619651794434,655741,721540,1596318,.0987253189086914,97813,9120038,5344,.9072561264038086,4902177,.0712995529174805,2202376,.5248088836669922,2436848,1.555638313293457,1470125,169827,-.2955780029296875,28554,.3276224136352539,100635,.6674947738647461,matched (3),3326886.8,.80936474,510208.13,999046.13
201804,730419,699,3386,1904284,04,0,0,1,0,0,0,0,0,0,0,0,201538,-.6390438079833984,345526,-.8051919937133789,280384,890967,-.3019094467163086,151132,-.1487331390380859,244066,-.2613525390625,802857,-.0447044372558594,3425,2040625,-.2590303421020508,238275,-.2051277160644531,519009,-.3912944793701172,2626700,-.1134815216064453,54019,-.5319309234619141,894399,.2116765975952148,2528145,-.1988182067871094,18510,-.4073724746704102,2880626,-.0066356658935547,54214,-.6283597946166992,202539,1696487,-.2646818161010742,50418,-.3156700134277344,821425,.0396251678466797,694715,42952,-1.286659240722656,610782,.1340408325195313,132101,-.1248598098754883,46108,-.1050653457641602,1285673,-.0277538299560547,1909991,-.0791206359863281,712721,.0291910171508789,67743,-.7379064559936523,5659684,-.0617742538452148,107034,-.3617773056030273,6600990,-.0646333694458008,181911,.3990869522094727,2854788,-.2667207717895508,110905,.64398193359375,343426,428310,1312396,-.1958456039428711,51389,7274963,13453,.9232273101806641,3767960,-.2631454467773438,1888845,-.1535711288452148,1238881,-.6764965057373047,1139042,227395,.2919082641601563,54170,.6403303146362305,53212,-.6372165679931641,matched (3),3124396.8,.80936474,587927.88,1040884.3
201805,730419,700,3386,2909047,05,0,0,0,1,0,0,0,0,0,0,0,310211,.4312744140625,595209,.5438451766967773,373748,1112949,.2224607467651367,236651,.4484329223632813,276559,.1249847412109375,923563,.1400623321533203,5315,2177450,.0648984909057617,232005,-.0266666412353516,896863,.5469818115234375,2872648,.0895061492919922,89209,.5016460418701172,870391,-.0272092819213867,4376922,.5488605499267578,26201,.3474864959716797,3140834,.0864810943603516,61033,.1184749603271484,234228,2164691,.243718147277832,60466,.1817331314086914,960157,.1560554504394531,1098472,90271,.7427330017089844,840579,.3193511962890625,172895,.2691183090209961,111071,.8791828155517578,1273409,-.0095844268798828,1983921,.0379762649536133,1217134,.5351638793945313,183141,.9945354461669922,4922195,-.139613151550293,140274,.2704505920410156,7103003,.073298454284668,143703,-.2357692718505859,2911470,.0196609497070313,154023,.3284282684326172,403838,716646,1537057,.158015251159668,82119,7484805,42729,1.155675888061523,4586652,.1966171264648438,2854316,.4128665924072266,3819861,1.126005172729492,1307091,280784,.2108964920043945,219427,1.398892402648926,27955,-.6436872482299805,matched (3),2328507.3,.80936474,669086.25,1088787.1
201806,730419,701,3386,336231,06,0,0,0,0,1,0,0,0,0,0,0,243873,-.240605354309082,603207,.0133476257324219,413191,1120898,.0071172714233398,210196,-.1185464859008789,246032,-.1169624328613281,594528,-.4404716491699219,4090,2087595,-.0421419143676758,205751,-.1200923919677734,457769,-.6725387573242188,2827933,-.0156879425048828,67450,-.2795953750610352,766645,-.1269187927246094,2169719,-.7017488479614258,10555,-.9091978073120117,3179460,.0122232437133789,45381,-.296320915222168,158002,1816585,-.1753196716308594,56566,-.0666732788085938,993923,.0345630645751953,451146,19339,-1.540692329406738,869416,.0337305068969727,160111,-.076817512512207,49038,-.8175735473632813,1128238,-.1210403442382813,1212015,-.4927911758422852,860389,-.3468694686889648,99355,-.6115570068359375,5559774,.1218023300170898,130253,-.0741186141967773,6085350,-.1546335220336914,104171,-.3217144012451172,2859240,-.0181026458740234,110436,-.3326663970947266,324111,693263,1364113,-.1193656921386719,29557,7623040,4514,-2.24769401550293,4046935,-.1251907348632813,2453590,-.1512794494628906,1352630,-1.038163185119629,1034564,89196,-1.146749496459961,30789,-1.963862419128418,37729,.2998323440551758,matched (3),1810289.1,.80936474,683906.19,1097956.5
201807,730419,702,3386,1893169,07,0,0,0,0,0,1,0,0,0,0,0,257319,.0536689758300781,412906,-.3790407180786133,458077,1446646,.2551174163818359,238055,.1244611740112305,563001,.82781982421875,628084,.0549068450927734,4637,2244639,.0725317001342773,282870,.3183212280273438,758693,.5052328109741211,3250041,.1391210556030273,96433,.3574619293212891,802633,.0458736419677734,2367218,.0871181488037109,24352,.8360147476196289,2659766,-.1784734725952148,46239,.0187301635742188,196711,1825143,.00469970703125,35823,-.456817626953125,1075489,.0788707733154297,597936,47806,.9050273895263672,753100,-.1436243057250977,253753,.4604940414428711,64765,.2781696319580078,1330707,.1650533676147461,1259271,.0382490158081055,1346459,.4478483200073242,132563,.2883586883544922,4209855,-.2781286239624023,151577,.1516151428222656,6474118,.0619277954101563,85163,-.2014665603637695,3395492,.1718931198120117,112850,.0216236114501953,308642,513149,1629043,.1774883270263672,113234,8771427,2424,-.6217646598815918,3170670,-.2440166473388672,2880664,.1604681015014648,1436338,.0600461959838867,1282218,278255,1.137701988220215,113963,1.308716773986816,42897,.1283731460571289,matched (3),3314938.8,.80936474,716601.13,1118614.4
