period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c826,growth1162c826,Y1199c484,growth1199c484,Y1485c376,Y1622c586,growth1622c586,Y1771c344,Y1888c826,growth1888c826,Y2049c68,growth2049c68,Y2108c620,growth2108c620,Y2160c752,growth2160c752,Y2224c344,Y2717c344,Y271c36,Y2789c208,growth2789c208,Y2871c344,Y2883c428,growth2883c428,Y2897c251,growth2897c251,Y2912c440,growth2912c440,Y3109c300,growth3109c300,Y3110c792,growth3110c792,Y3150c428,growth3150c428,Y3152c792,growth3152c792,Y3300c124,growth3300c124,Y3329c372,Y3487c124,growth3487c124,Y350c246,growth350c246,Y3674c124,growth3674c124,Y4194c442,Y4195c251,growth4195c251,Y4246c381,Y427c344,Y4299c688,growth4299c688,Y4342c600,growth4342c600,Y437c251,growth437c251,Y4389c428,growth4389c428,Y4437c600,Y4441c251,growth4441c251,Y4703c222,growth4703c222,Y4732c352,Y4755c428,growth4755c428,Y4808c268,growth4808c268,Y487c484,growth487c484,Y4925c484,growth4925c484,Y5024c124,growth5024c124,Y516c152,growth516c152,Y654c705,growth654c705,Y718c484,growth718c484,Y887c620,growth887c620,Y894c203,Y933c484,growth933c484,Y937c191,growth937c191,_merge,x,r2,s,sf
201509,293329,668,1292,679024,09,0,0,0,0,0,0,0,1,0,0,0,360222,-.2287969589233398,131393,-1.722561836242676,758000,2179060,.2782039642333984,3233019,961594,-.6303853988647461,526127,-.9295339584350586,23180,-.7475709915161133,5017,-.1931591033935547,857176,254146,434865,787029,.140355110168457,902196,2721767,-.3823060989379883,17255212,-.1432781219482422,5695,-1.145100593566895,25493,1.793840408325195,2605369,-.2347888946533203,1903473,-.0118589401245117,1320647,-.0011186599731445,3195421,-.048008918762207,65647,439492,-.4105710983276367,330685,.0665922164916992,72748,-1.296875,1116736,127413528,.3440761566162109,69468,28703,5953,-.1486406326293945,160814,-.2009782791137695,2349415,.2561130523681641,271370,-.4023427963256836,241658,13016021,.1671886444091797,4699,-.8506364822387695,47951,1318060,.3956089019775391,10178,-1.572265625,4464751,.1319856643676758,2842446,.0863332748413086,69318,-.7759828567504883,2612965,.0227928161621094,10794,.4695968627929688,59037,-.0834646224975586,352103,-.1487226486206055,375284,199777,-.3986930847167969,31107,1.327219963073731,matched (3),848135.06,.80747455,132598.78,396763.28
201510,293329,669,1292,1219501,10,0,0,0,0,0,0,0,0,1,0,0,1002478,1.023509979248047,756957,1.751113891601563,1176000,3094559,.3507518768310547,5928955,1594969,.5060176849365234,734523,.3336782455444336,81320,1.255102157592773,10334,.7226076126098633,2365675,409071,552503,1041967,.2806005477905273,1140486,2269636,-.1816616058349609,14573041,-.1689414978027344,7387,.2601337432861328,99167,1.358401298522949,4234566,.4857063293457031,2331844,.2029790878295898,1500277,.1275272369384766,4209436,.2756099700927734,95109,371450,-.1682052612304688,259353,-.242976188659668,436852,1.792593002319336,3438415,163967648,.2522315979003906,480695,133302,19556,1.189387321472168,60407,-.9791431427001953,2060153,-.1313858032226563,304588,.1154775619506836,242559,13039959,.0018386840820313,4957,.0534515380859375,873,1482656,.1176738739013672,24542,.880157470703125,5958290,.2885704040527344,2873817,.0109767913818359,127550,.6098041534423828,3494694,.2907600402832031,17194,.4655694961547852,67055,.1273488998413086,778233,.7931022644042969,826270,349974,.5606575012207031,132456,1.448817253112793,matched (3),1290717.3,.80747455,239394.34,444013.88
201511,293329,670,1292,887336,11,0,0,0,0,0,0,0,0,0,1,0,599949,-.5133857727050781,1009930,.288330078125,1156000,3350056,.0793313980102539,2659697,1584143,-.0068111419677734,759424,.0333395004272461,40152,-.7057199478149414,7838,-.2764558792114258,1003784,220072,467041,694500,-.4056730270385742,653490,2591968,.1327981948852539,12725764,-.1355457305908203,4343,-.5311565399169922,48787,-.7093410491943359,4473910,.0549821853637695,2228040,-.045536994934082,1579115,.0512151718139648,2860762,-.3862409591674805,49284,830633,.8047733306884766,324783,.2249670028686523,236716,-.6127328872680664,1731102,87001952,-.6337394714355469,123090,52201,60605,1.131094932556152,304003,1.615932464599609,1607466,-.2481212615966797,294971,-.0320835113525391,243564,13987397,.0701370239257813,2702,-.6068086624145508,2458,1322474,-.1143312454223633,23046,-.0628938674926758,6560729,.096318244934082,2638922,-.085270881652832,117419,-.0827598571777344,2445802,-.35687255859375,12534,-.3161153793334961,50107,-.2913532257080078,516638,-.4096832275390625,299855,210361,-.5090341567993164,59683,-.7972030639648438,matched (3),956644.38,.80747455,162380.5,407683.81
201512,293329,671,1292,1703372,12,0,0,0,0,0,0,0,0,0,0,1,262814,-.8253974914550781,601858,-.5176153182983398,1551000,3785442,.1221857070922852,2182953,1632726,.030207633972168,1136068,.4027681350708008,70647,.5650234222412109,22352,1.047932624816895,1980063,273974,520696,512431,-.3040266036987305,483767,2460793,-.0519342422485352,17100936,.2955055236816406,4039,-.0725688934326172,47215,-.0327520370483398,7651274,.5366096496582031,2409698,.0783796310424805,2121354,.2951898574829102,1691021,-.5257549285888672,53160,736722,-.1199769973754883,376909,.1488466262817383,317862,.2947559356689453,1773584,152718960,.5626697540283203,73929,73012,45178,-.293766975402832,308911,.0160150527954102,1856391,.1439752578735352,1533783,1.648615837097168,373815,16923392,.1905403137207031,6235,.836186408996582,15909,921333,-.3614377975463867,43568,.6368312835693359,8913694,.3064870834350586,2963340,.1159467697143555,181361,.4347410202026367,3035002,.2158393859863281,26034,.7309589385986328,59587,.1732769012451172,604894,.1577110290527344,433692,385016,.6044597625732422,53653,-.1065092086791992,matched (3),1423209,.80747455,158746.28,406249.97
201601,293329,672,1292,1391785,01,0,0,0,0,0,0,0,0,0,0,0,971263,1.307149887084961,690641,.137598991394043,707000,3283590,-.1422252655029297,2762756,799171,-.7144308090209961,449875,-.9263591766357422,77814,.0966253280639648,4446,-1.614911079406738,1358998,226193,568061,608928,.1725339889526367,385450,1317241,-.624943733215332,19452746,.1288547515869141,6392,.459050178527832,24955,-.6376380920410156,3643215,-.7420053482055664,1889883,-.2429866790771484,946728,-.806797981262207,3694415,.781489372253418,77187,519586,-.3491783142089844,211731,-.5766868591308594,369198,.1497154235839844,1451609,116950368,-.2668495178222656,137489,37710,135034,1.094916343688965,273066,-.1233396530151367,1293784,-.3610630035400391,754755,-.7090997695922852,194613,10697531,-.4586830139160156,6882,.0987300872802734,0,858099,-.0711021423339844,872,-3.911288738250732,8636833,-.0315532684326172,2655915,-.109527587890625,94224,-.6548147201538086,2540295,-.1779327392578125,21150,-.207763671875,85656,.3629016876220703,619080,.0231809616088867,398505,201960,-.6452150344848633,32948,-.4876070022583008,matched (3),1222342.1,.80747455,195993.27,422199.03
201602,293329,673,1292,1123811,02,1,0,0,0,0,0,0,0,0,0,0,948744,-.0234575271606445,438109,-.4551525115966797,1104000,2897361,-.1251373291015625,1116445,1579717,.6814260482788086,437369,-.0281925201416016,47538,-.4927921295166016,36069,2.093428611755371,1248948,130887,413857,558772,-.0859584808349609,293146,3081867,.8499956130981445,18681740,-.0404415130615234,8257,.2560148239135742,76409,1.119026184082031,7413412,.710423469543457,3217925,.532221794128418,1567387,.5041532516479492,2621486,-.3430805206298828,54758,730765,.341059684753418,353528,.5126457214355469,463497,.2274675369262695,0,98883064,-.1678123474121094,89445,62306,128657,-.0483770370483398,91103,-1.097722053527832,1617537,.2233333587646484,175891,-1.456528663635254,394701,17294092,.4803524017333984,10488,.4213228225708008,2180,1004740,.1577644348144531,30900,3.567721843719482,8091830,-.065180778503418,2410758,-.0968484878540039,226794,.8783674240112305,2454822,-.0342254638671875,17331,-.1991434097290039,80971,-.0562477111816406,220813,-1.030918121337891,432209,288522,.3567018508911133,39758,.1878805160522461,matched (3),1131478.6,.80747455,229975.16,439007.09
201603,293329,674,1292,986191,03,0,1,0,0,0,0,0,0,0,0,0,605841,-.448521614074707,808631,.6128749847412109,1588000,2317374,-.2233657836914063,2290339,1012621,-.4447040557861328,273655,-.4689083099365234,113287,.8683958053588867,7171,-1.615388870239258,431882,329675,431374,392394,-.3534746170043945,327590,2227858,-.3244943618774414,23308134,.2212562561035156,3906,-.7485475540161133,75844,-.0074214935302734,5514758,-.2958621978759766,2332767,-.3216819763183594,2871835,.6055412292480469,2799386,.0656585693359375,149628,538181,-.3058967590332031,292527,-.1894054412841797,769186,.5065326690673828,0,85513120,-.1452674865722656,68731,19887,28699,-1.500287055969238,206255,.8171224594116211,1117789,-.3695526123046875,78322,-.8090353012084961,1077296,19873574,.1390247344970703,2290,-1.521679878234863,134888,988961,-.0158290863037109,11152,-1.019137382507324,8458956,.0443706512451172,2279463,-.0560016632080078,69235,-1.186535835266113,3332317,.3056135177612305,16469,-.0510168075561523,41831,-.6604537963867188,382806,.5502119064331055,807985,237364,-.1951770782470703,40766,.0250368118286133,matched (3),1506410.3,.80747455,245448.06,447306.84
201604,293329,675,1292,1433987,04,0,0,1,0,0,0,0,0,0,0,0,687033,.1257648468017578,678130,-.1760034561157227,945000,3712396,.4712429046630859,3037485,1410150,.3311538696289063,692326,.9281883239746094,20241,-1.722214698791504,37334,1.649859428405762,229262,408648,538423,346141,-.1254205703735352,357618,2787483,.2240982055664063,24241510,.0392627716064453,4379,.1143064498901367,33974,-.8030834197998047,7367097,.2895956039428711,3439849,.3883733749389648,3127085,.0851507186889648,3794282,.3040952682495117,254783,537107,-.0019979476928711,383070,.2696609497070313,751194,-.0236692428588867,1846800,152714624,.5799007415771484,163783,73592,29369,.0230770111083984,306070,.3947000503540039,2090656,.6261253356933594,808341,2.334155082702637,376643,13830195,-.3625354766845703,11953,1.652430534362793,343254,998087,.009185791015625,16099,.3671379089355469,15383581,.5980749130249023,2534543,.1060733795166016,120986,.5581684112548828,1806851,-.6120824813842773,29391,.5792083740234375,98631,.8577480316162109,504212,.2754688262939453,820547,449158,.6377801895141602,14265,-1.050039291381836,matched (3),2062179.5,.80747455,247393.36,448377.22
201605,293329,676,1292,1222519,05,0,0,0,1,0,0,0,0,0,0,0,311512,-.7909450531005859,689135,.0160980224609375,761000,2779119,-.2895431518554688,2462682,1972511,.3356113433837891,349087,-.6847352981567383,39015,.6562356948852539,9004,-1.422235488891602,524955,238706,782410,289180,-.1797971725463867,298325,2410317,-.145380973815918,23991592,-.0103626251220703,4227,-.0353279113769531,80200,.8589286804199219,4514997,-.489619255065918,3208400,-.0696554183959961,2783429,-.1164178848266602,3108158,-.1994647979736328,107815,460064,-.1548318862915039,326921,-.1584997177124023,202478,-1.311032295227051,1569890,114176648,-.2908248901367188,75055,57000,68110,.8411846160888672,208948,-.3817281723022461,1574026,-.2838411331176758,219107,-1.305423736572266,1137982,20194252,.3785438537597656,870,-2.62024450302124,131031,921207,-.0801553726196289,250353,2.744114875793457,9554515,-.4762859344482422,2338728,-.0804052352905273,83435,-.3716068267822266,2999928,.5070028305053711,44192,.4078550338745117,60437,-.4897842407226563,70115,-1.972860336303711,570378,258315,-.5531949996948242,13531,-.052825927734375,matched (3),1113068.1,.80747455,303857.75,481838.34
201606,293329,677,1292,1200351,06,0,0,0,0,1,0,0,0,0,0,0,754163,.8841705322265625,513342,-.29449462890625,992000,2527983,-.0947122573852539,2121080,947408,-.733332633972168,879294,.923797607421875,86494,.7961292266845703,7819,-.1411123275756836,59789,165189,569308,307654,.0619268417358398,607128,2461350,.0209522247314453,21920508,-.0902805328369141,3086,-.3146171569824219,126515,.4558372497558594,4495712,-.0042800903320313,2423429,-.2805891036987305,2326724,-.1792221069335938,3525706,.1260499954223633,374734,358570,-.249241828918457,277576,-.1636238098144531,196192,-.0315380096435547,2040882,110591288,-.0319042205810547,21352,16508,73520,.0764331817626953,98411,-.7529325485229492,1753013,.1076993942260742,172278,-.2404508590698242,906850,13830219,-.3785438537597656,6586,2.024208545684815,54762,1081900,.1607885360717773,10109,-3.209444999694824,8945306,-.0658855438232422,2674961,.1343269348144531,103033,.2109813690185547,2522852,-.1731977462768555,14283,-1.129473686218262,88482,.3811979293823242,476872,1.917111396789551,337594,186633,-.3250360488891602,13985,.0330028533935547,matched (3),1440446.3,.80747455,148768.47,402455.84
201607,293329,678,1292,1114290,07,0,0,0,0,0,1,0,0,0,0,0,709261,-.0613842010498047,556810,.0812816619873047,1106000,1229500,-.7208137512207031,2773138,1457101,.4304742813110352,549807,-.4695520401000977,28193,-1.121001243591309,3972,-.6772861480712891,887714,412524,519676,662090,.7664260864257813,448088,2525097,.025568962097168,19070042,-.1393032073974609,5925,.6523056030273438,86936,-.3751888275146484,3577733,-.2283954620361328,2566631,.0574102401733398,1246755,-.6239175796508789,3289108,-.0694637298583984,75660,827695,.8365211486816406,336367,.192108154296875,102329,-.6508998870849609,1968103,105155824,-.0503997802734375,53323,71976,62994,-.1545181274414063,143256,.3754806518554688,1597231,-.0930643081665039,295345,.5390348434448242,292253,12823050,-.0756111145019531,471,-2.637843608856201,149277,958843,-.1207466125488281,49061,1.57963752746582,11348765,.2379798889160156,2232137,-.1809749603271484,82476,-.2225418090820313,2571001,.0189046859741211,16902,.1683626174926758,47539,-.6212491989135742,204762,-.8453998565673828,322906,373851,.6947135925292969,13092,-.0659847259521484,matched (3),1131509.8,.80747455,154469.2,404597.81
201608,293329,679,1292,1183917,08,0,0,0,0,0,0,1,0,0,0,0,1156791,.4891815185546875,295581,-.6332817077636719,530000,2905167,.8598833084106445,2819137,801015,-.5983247756958008,751822,.3129329681396484,30309,.0723705291748047,7442,.6278696060180664,1465052,670692,589881,1170620,.5698871612548828,307050,3001832,.172943115234375,21181598,.1050128936767578,14504,.8952436447143555,37486,-.8412046432495117,4007466,.1134300231933594,5791605,.8138160705566406,1420117,.1301956176757813,2543280,-.2571620941162109,105363,726974,-.1297540664672852,325577,-.0326032638549805,165769,.4824018478393555,2004122,86393888,-.1965255737304688,25043,66973,12583,-1.610692977905273,72706,-.6782093048095703,1401601,-.1306562423706055,315810,.0669965744018555,1540588,13274571,.03460693359375,2781,1.775707721710205,39429,1067803,.1076316833496094,54220,.0999860763549805,14468087,.2428359985351563,2949294,.2786064147949219,148958,.5911569595336914,2481293,-.0355157852172852,17513,.0355110168457031,130769,1.011882781982422,683144,1.204856872558594,992785,193566,-.658238410949707,39392,1.101561546325684,matched (3),1387605.1,.80747455,208091.34,427949.38
201609,293329,680,1292,2799332,09,0,0,0,0,0,0,0,1,0,0,0,353175,-1.186441421508789,532736,.5890836715698242,858000,3115898,.0700263977050781,2510787,855698,.0660381317138672,485937,-.4364213943481445,67197,.7961845397949219,10197,.3149538040161133,2801989,566515,494922,1231393,.0506124496459961,502292,2692576,-.1087236404418945,15648538,-.3027553558349609,154648,2.366726875305176,129837,1.242312431335449,4087424,.0197563171386719,2934985,-.6797075271606445,1436661,.0115823745727539,4118067,.481928825378418,185424,542467,-.2927637100219727,393251,.1888484954833984,240112,.3705101013183594,2687231,111118288,.251678466796875,62802,23432,80268,1.853024482727051,322528,1.489766120910645,1756601,.2257652282714844,341678,.0787277221679688,927305,14995095,.1218719482421875,1600,-.5528068542480469,26146,1150357,.0744686126708984,119916,.7937412261962891,8192085,-.5687761306762695,2999864,.0170011520385742,88867,-.5165233612060547,2487292,.002415657043457,18012,.0280952453613281,19480,-1.904044151306152,554358,-.2088947296142578,392576,491642,.9321317672729492,26267,-.4052495956420898,matched (3),2718543.3,.80747455,369105.22,525430.63
201610,293329,681,1292,1111351,10,0,0,0,0,0,0,0,0,1,0,0,884882,.9184904098510742,503603,-.0562381744384766,1484000,2349785,-.2821941375732422,2195301,1314139,.4290199279785156,1074764,.7937774658203125,35353,-.6422452926635742,3975,-.9420690536499023,1327028,600273,482377,836191,-.3870449066162109,112553,2557492,-.0514717102050781,14747673,-.0592918395996094,5691,-3.302265167236328,100702,-.2541141510009766,3018189,-.303257942199707,1998832,-.3841390609741211,1904204,.2817420959472656,2402072,-.5390520095825195,153156,1151899,.7530403137207031,261268,-.4089012145996094,405541,.5241165161132813,2007621,101081008,-.0946731567382813,74325,156086,177344,.7927207946777344,68114,-1.555007934570313,1603180,-.0913915634155273,309822,-.0978708267211914,924493,12171031,-.2086639404296875,804,-.6881599426269531,214673,1227274,.064723014831543,86225,-.3298311233520508,10605993,.2582502365112305,2705186,-.1033964157104492,144408,.4855012893676758,3723309,.4034175872802734,19278,.0679264068603516,63553,1.182485580444336,249002,-.800349235534668,359511,311492,-.4563770294189453,59737,.8216381072998047,matched (3),913573.19,.80747455,232204.88,440179.25
201611,293329,682,1292,1071103,11,0,0,0,0,0,0,0,0,0,1,0,319682,-1.01812744140625,637811,.2362537384033203,1199000,2068401,-.1275472640991211,1957012,1238452,-.0593194961547852,894244,-.1838769912719727,24209,-.3786592483520508,16331,1.413040161132813,1820162,476133,429272,656437,-.242030143737793,103474,2085818,-.2038660049438477,12607574,-.1567878723144531,3751,-.4168643951416016,21915,-1.524994850158691,4266144,.3460531234741211,662880,-1.103724479675293,1330949,-.3581714630126953,1965294,-.2006893157958984,64428,835460,-.3211851119995117,229222,-.1308555603027344,99166,-1.408426284790039,1641818,96175544,-.0497474670410156,11731,52953,17273,-2.328947067260742,32750,-.7322797775268555,1534140,-.0440187454223633,265855,-.1530466079711914,744126,12006221,-.0136337280273438,1822,.8180909156799316,104760,757300,-.4827909469604492,17874,-1.573613166809082,9632592,-.0962657928466797,2959045,.089695930480957,152271,.0530195236206055,3079239,-.1899299621582031,17416,-.1015758514404297,88912,.3357725143432617,217643,-.1346054077148438,324417,364787,.1579399108886719,24792,-.879429817199707,matched (3),1039085.8,.80747455,200511.72,424315.47
201612,293329,683,1292,2182532,12,0,0,0,0,0,0,0,0,0,0,1,462421,.3691492080688477,854537,.2925176620483398,1148000,1903796,-.0829267501831055,2239269,1734766,.337010383605957,1008070,.1198139190673828,15001,-.478607177734375,20303,.2177038192749023,2738405,468726,487917,482699,-.3074331283569336,142163,2191528,.0494375228881836,15970078,.236419677734375,1354,-1.018959045410156,49729,.8194169998168945,5256456,.2087469100952148,622499,-.0628519058227539,1732995,.2639579772949219,2269509,.1439208984375,107131,851945,.0195398330688477,232460,.0140275955200195,199972,.7013816833496094,3430460,133409672,.3272495269775391,24916,143339,82018,1.557794570922852,325922,2.297755241394043,1852418,.1885213851928711,506408,.6443910598754883,941236,12084885,.00653076171875,765,-.8678140640258789,247398,915519,.1897315979003906,12803,-.3336677551269531,16040345,.5099544525146484,2899200,-.0204315185546875,146873,-.0360937118530273,3162652,.026728630065918,26774,.4300422668457031,111646,.227686882019043,611520,1.033091545104981,433820,530528,.3745594024658203,42243,.5329170227050781,matched (3),1886168.6,.80747455,207074.88,427456.03
201701,293329,684,1292,2581695,01,0,0,0,0,0,0,0,0,0,0,0,542779,.1602258682250977,490390,-.55535888671875,1155000,2257976,.170619010925293,2274885,1036052,-.5154552459716797,428576,-.8553247451782227,77102,1.637012481689453,8034,-.9270858764648438,1625255,346898,537303,819348,.5291156768798828,246402,34216,-4.159660339355469,17516624,.0924339294433594,5062,1.318698883056641,13744,-1.285985946655273,4830879,-.0844287872314453,1740204,1.02801513671875,1643573,-.052978515625,3937286,.5509281158447266,223132,811259,-.0489349365234375,268556,.1443405151367188,55858,-1.275364875793457,3951892,116164200,-.1384201049804688,61610,26720,38112,-.7664098739624023,7631,-3.754439353942871,1590424,-.1524906158447266,268087,-.6360301971435547,655668,12788080,.0565567016601563,1404,.6072049140930176,41264,1323645,.3686532974243164,18658,.3765954971313477,16761037,.0439491271972656,2821895,-.0270261764526367,97873,-.4058971405029297,2641924,-.1799039840698242,41876,.4472818374633789,143315,.2497110366821289,422317,-.3701915740966797,0,282903,-.6287689208984375,68660,.4857282638549805,matched (3),2555412.8,.80747455,288048,472027.88
201702,293329,685,1292,3958073,02,1,0,0,0,0,0,0,0,0,0,0,774276,.3552265167236328,568604,.1479835510253906,1229000,2368716,.0478792190551758,1397787,1338883,.2564182281494141,493659,.1413764953613281,34144,-.8145427703857422,12558,.4466753005981445,2115950,391780,400937,627797,-.2662925720214844,288180,45154,.2773857116699219,18167300,.0364723205566406,3101,-.4900369644165039,87928,1.855916023254395,2779726,-.5526762008666992,3573596,.7195701599121094,2972401,.5924978256225586,2656712,-.393402099609375,101481,993089,.2022333145141602,440005,.4937267303466797,163882,1.076333999633789,2272902,82878704,-.3376255035400391,76617,56889,170765,1.499758720397949,389726,3.933225631713867,1306740,-.1964654922485352,437189,.4890537261962891,0,17218780,.2974872589111328,1812,.2551054954528809,154955,1180373,-.114558219909668,9367,-.689082145690918,11736198,-.3563785552978516,2314418,-.1982507705688477,121017,.2122602462768555,3851617,.3769855499267578,32590,-.2507076263427734,62117,-.8360252380371094,202728,-.7338905334472656,635543,250320,-.1223640441894531,67716,-.0138444900512695,matched (3),3721499.5,.80747455,236574.22,442499.75
201703,293329,686,1292,2226720,03,0,1,0,0,0,0,0,0,0,0,0,653160,-.1701059341430664,245837,-.8385152816772461,1193000,1700820,-.3312368392944336,2122652,1732612,.2577943801879883,600755,.1963424682617188,102096,1.09532642364502,23206,.6140527725219727,742113,590700,505251,540768,-.149226188659668,248090,30458,-.3937301635742188,24098592,.2825298309326172,6224,.6966876983642578,173633,.6804256439208984,4087070,.3854761123657227,2686656,-.2852745056152344,1652119,-.587310791015625,3268487,.2072381973266602,141888,647781,-.4272680282592773,349444,-.230443000793457,477066,1.068508148193359,2543248,129999776,.4501533508300781,300511,33212,158670,-.0734615325927734,189510,-.7210025787353516,1738925,.285731315612793,202808,-.7681064605712891,954964,16195183,-.0612869262695313,1004,-.5904388427734375,115747,1284226,.0843257904052734,24269,.9520072937011719,16453010,.33782958984375,2653283,.1366395950317383,90854,-.286677360534668,3058647,-.2305202484130859,26646,-.2013664245605469,108066,.5537223815917969,442942,.7815732955932617,774064,270142,.0762081146240234,68111,.0058164596557617,matched (3),1782454,.80747455,185774.55,417553.41
201704,293329,687,1292,1856146,04,0,0,1,0,0,0,0,0,0,0,0,519816,-.2283477783203125,485130,.67974853515625,1491000,2651803,.4441289901733398,2071941,1605648,-.0761032104492188,414408,-.3713359832763672,67038,-.4206533432006836,18104,-.2482776641845703,182748,616312,361599,261967,-.7247714996337891,173048,22583,-.2991514205932617,20920188,-.1414375305175781,2410,-.9487857818603516,77828,-.8024425506591797,4141238,.0131664276123047,2990263,.1070632934570313,2608405,.4566793441772461,3609978,.0993747711181641,233060,836375,.2555246353149414,277537,-.2303886413574219,2031622,1.448935508728027,2614542,103549416,-.2274837493896484,178145,22356,42745,-1.31157398223877,399412,.7455520629882813,1987162,.1334409713745117,161183,-.2297191619873047,1730328,15782944,-.0257835388183594,770,-.2653570175170898,77010,1176751,-.0873994827270508,126810,1.65349006652832,7633375,-.7679777145385742,2013291,-.276026725769043,83648,-.082636833190918,2952276,-.0353965759277344,26345,-.0113601684570313,70687,-.4244804382324219,234568,-.6356935501098633,642803,574041,.7537527084350586,28035,-.8876848220825195,matched (3),1864428,.80747455,216163.22,431931.94
201705,293329,688,1292,1424149,05,0,0,0,1,0,0,0,0,0,0,0,1065483,.7177085876464844,1317565,.9991235733032227,1207000,2014297,-.2749700546264648,2515426,1791006,.1092500686645508,548044,.2795047760009766,54738,-.2027015686035156,24140,.2877368927001953,458681,460174,580212,273383,.0426549911499023,141103,8317,-.9988956451416016,24209428,.146026611328125,5840,.8851041793823242,69654,-.1109609603881836,3164744,-.2689228057861328,2028724,-.3879537582397461,2227237,-.1579771041870117,3549919,-.0167770385742188,242549,836305,-.0000839233398438,262369,-.0562019348144531,515635,-1.371191024780273,1695803,110000640,.0604381561279297,31001,78920,107003,.9176044464111328,299399,-.2882165908813477,1721610,-.1434478759765625,148102,-.0846385955810547,1298597,19276528,.1999588012695313,669,-.1406064033508301,86934,1118389,-.050868034362793,13292,-2.255527496337891,5172169,-.3892383575439453,2672104,.2830953598022461,45982,-.5983676910400391,3548040,.1838197708129883,36255,.3192987442016602,131526,.6209430694580078,256133,.08795166015625,670917,431275,-.285954475402832,2549,-2.39775276184082,matched (3),1551487.4,.80747455,194899.42,421692.34
201706,293329,689,1292,968268,06,0,0,0,0,1,0,0,0,0,0,0,630309,-.5249729156494141,541401,-.8893804550170898,944000,1733438,-.1501626968383789,2098573,1583727,-.1229963302612305,427342,-.2487716674804688,40587,-.2991104125976563,16456,-.3831796646118164,37635,428670,490031,525739,.6539306640625,174508,9734,.157322883605957,23333408,-.0368556976318359,4808,-.1944494247436523,126143,.5938758850097656,1842307,-.5410537719726563,1173304,-.5475835800170898,2462439,.1003904342651367,3284235,-.0777912139892578,119140,650268,-.2516088485717773,172310,-.4204568862915039,344111,-.4044351577758789,3148875,139117200,.2348308563232422,128718,81813,72642,-.3873138427734375,189971,-.4549055099487305,1651809,-.0413885116577148,584162,1.37227725982666,873882,12657056,-.4206733703613281,687,.02655029296875,22221,1112513,-.0052680969238281,20864,.4508628845214844,4050631,-.2444190979003906,3526074,.2773189544677734,39188,-.1598787307739258,2443847,-.3728227615356445,21711,-.5127582550048828,132618,.0082683563232422,465924,.5983257293701172,620890,346916,-.2176637649536133,13309,1.652739524841309,matched (3),952802.69,.80747455,193819.13,421194.16
201707,293329,690,1292,1163033,07,0,0,0,0,0,1,0,0,0,0,0,856644,.3068122863769531,427349,-.2365598678588867,1201000,1494033,-.1486282348632813,2314767,1644486,.0376472473144531,765901,.5834684371948242,68558,.5242319107055664,7683,-.7616806030273438,669215,295466,644196,669251,.2413549423217773,188234,82668,2.13920783996582,26094492,.1118373870849609,9853,.717494010925293,22808,-1.710305213928223,3076571,.5127973556518555,1568741,.2904500961303711,1901232,-.2586498260498047,2904549,-.1228561401367188,122571,808339,.2175970077514648,524877,1.113868713378906,603656,.5620403289794922,4209218,137666496,-.0104827880859375,82875,89192,119347,.4964923858642578,205784,.0799551010131836,1838027,.1068210601806641,650820,.1080541610717773,1440044,14075376,.1062126159667969,586,-.1590147018432617,33432,1502398,.3004417419433594,33068,.460540771484375,5035596,.2176589965820313,2667637,-.2789926528930664,55048,.3398351669311523,2573859,.0518331527709961,22827,.0501241683959961,55682,-.8678159713745117,91893,-1.623397827148438,850018,429135,.2126893997192383,38315,1.057400703430176,matched (3),1584866.9,.80747455,249392.03,449483.09
201708,293329,691,1292,1578673,08,0,0,0,0,0,0,1,0,0,0,0,873411,.019383430480957,905798,.751215934753418,1027000,3413689,.8263149261474609,2590679,1196777,-.3177957534790039,964665,.2307281494140625,8351,-2.10529899597168,14837,.6581144332885742,1204287,175395,608368,1031658,.4327630996704102,218155,103989,.2294521331787109,18969984,-.3188648223876953,10762,.0882453918457031,115354,1.620894432067871,4101680,.2875804901123047,1600097,.0197906494140625,2407193,.2359590530395508,3870829,.2871913909912109,211275,965004,.1771507263183594,172831,-1.110850334167481,709230,.1611757278442383,2279735,143350272,.0404567718505859,61714,62961,59689,-.6928873062133789,531972,.9497642517089844,2297524,.223139762878418,677271,.0398387908935547,1906061,17440436,.2143630981445313,3491,1.784624099731445,46575,1678139,.1106224060058594,63308,.6494455337524414,6132165,.197016716003418,3098892,.1498517990112305,73099,.2836084365844727,3566382,.3261451721191406,28543,.2234678268432617,69628,.2235097885131836,757600,2.109530448913574,559942,298434,-.3632230758666992,36580,-.0463399887084961,matched (3),1265628,.80747455,199363.34,423774
