period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c554,Y1359c203,Y1382c251,growth1382c251,Y1499c620,growth1499c620,Y1702c616,growth1702c616,Y1714c68,growth1714c68,Y1731c440,growth1731c440,Y1822c554,Y1847c757,growth1847c757,Y1913c222,growth1913c222,Y1944c372,Y2084c688,growth2084c688,Y2089c484,growth2089c484,Y2151c440,growth2151c440,Y2165c203,Y2584c705,growth2584c705,Y2623c642,Y2641c246,growth2641c246,Y2653c300,growth2653c300,Y2661c484,growth2661c484,Y2852c642,Y3069c484,growth3069c484,Y3178c484,growth3178c484,Y3311c807,growth3311c807,Y3385c484,growth3385c484,Y3392c826,growth3392c826,Y3413c246,growth3413c246,Y3422c586,growth3422c586,Y3429c372,growth3429c372,Y3475c600,growth3475c600,Y3531c642,Y3542c32,Y3572c807,growth3572c807,Y3709c642,Y3732c688,growth3732c688,Y382c442,Y3867c484,growth3867c484,Y3941c705,growth3941c705,Y3945c620,growth3945c620,Y4138c703,growth4138c703,Y415c757,growth415c757,Y4284c246,growth4284c246,Y4313c703,growth4313c703,Y4383c600,growth4383c600,Y4483c218,Y4980c440,Y4993c440,growth4993c440,Y667c246,growth667c246,Y841c152,growth841c152,Y975c484,growth975c484,_merge,x,r2,s,sf
201509,722850,668,3372,824587,09,0,0,0,0,0,0,0,1,0,0,0,18577,11260,12886889,-.2952156066894531,298950,.0158185958862305,224459,.1477279663085938,146513,-.2140750885009766,2790598,.1280622482299805,42327,170274,.3354558944702148,51238,-.4401187896728516,5956,178130,-.3071346282958984,1958689,-.1856212615966797,19358,-.1235179901123047,1588403,515587,.20135498046875,472640,286701,-.0881814956665039,1360864,.8775672912597656,505435,.1850433349609375,372661,2990478,-.0901203155517578,3534473,-.1767330169677734,8741,.3087625503540039,70027,-.4274368286132813,3992631,.0609951019287109,277371,.0291624069213867,112798,-1.871840476989746,5369403,.2991580963134766,13449,-.404597282409668,469902,41352,928287,.0636863708496094,88724,17819,-.2496919631958008,145729,2822033,.1519975662231445,374335,.1492223739624023,166605,1.011958122253418,238634,-1.111469268798828,65372,-.4062290191650391,2643236,-.0265979766845703,39077,-1.282559394836426,28265,-.312922477722168,837690,37193,116851,.284937858581543,3600000,-.0938243865966797,221984816,.0847015380859375,197998,.3682394027709961,matched (3),1172759.1,.87216765,216002.22,643907.75
201510,722850,669,3372,521903,10,0,0,0,0,0,0,0,0,1,0,0,9885,966,12112347,-.0619850158691406,277071,-.0760021209716797,466760,.7321224212646484,207875,.3498220443725586,2943230,.0532522201538086,8431,90901,-.6276378631591797,111487,.7774267196655273,3148,340298,.647308349609375,1665485,-.1621589660644531,18670,-.0361881256103516,1448213,513792,-.0034875869750977,413819,217604,-.2757635116577148,762737,-.5789623260498047,454272,-.1067237854003906,339578,2290516,-.2666559219360352,4053845,.1371021270751953,27105,1.131693840026856,80245,.1362037658691406,3825536,-.0427513122558594,445489,.47381591796875,14667,-2.039999008178711,4534093,-.1690912246704102,15810,.1617374420166016,147999,48275,699200,-.2834043502807617,11347,12944,-.3196325302124023,140416,5487371,.6649913787841797,320466,-.1553754806518555,187989,.1207571029663086,1308085,1.701388359069824,29973,-.7797975540161133,2976956,.1188974380493164,3115,-2.529304504394531,18593,-.4188385009765625,644289,4660,108565,-.0735502243041992,4190797,.1519575119018555,165603280,-.2930126190185547,54165,-1.296222686767578,matched (3),1123726.4,.87216765,433355.81,745491.44
201511,722850,670,3372,565593,11,0,0,0,0,0,0,0,0,0,1,0,36995,1887,15140910,.223175048828125,447878,.4802465438842773,289671,-.4770698547363281,203909,-.0192623138427734,2826461,-.0404825210571289,20921,72779,-.2223434448242188,61572,-.5937004089355469,5498,211506,-.4755687713623047,2092420,.2282047271728516,21460,.1392726898193359,1462529,503655,-.0199260711669922,440378,160935,-.3016757965087891,779769,.0220851898193359,547141,.1860103607177734,330246,1621738,-.3452787399291992,3763123,-.0744171142578125,12771,-.7525415420532227,222712,1.020794868469238,3433726,-.1080532073974609,410751,-.0811853408813477,91495,1.830684661865234,8447054,.6221923828125,23118,.3799686431884766,195907,27365,805089,.1410160064697266,16534,615068,3.861100196838379,245430,3508691,-.4472055435180664,543375,.5280237197875977,206590,.0943527221679688,446342,-1.075234413146973,35811,.1779584884643555,4957536,.5100069046020508,29690,2.254581451416016,10866,-.5371465682983398,1140454,5192,129457,.175999641418457,3698008,-.125096321105957,245167472,.3923454284667969,333854,1.818669319152832,matched (3),938973.06,.87216765,375774.19,713559
201512,722850,671,3372,451922,12,0,0,0,0,0,0,0,0,0,0,1,34594,9407,11669017,-.2604637145996094,348665,-.2504091262817383,276197,-.0476312637329102,201722,-.0107841491699219,2607140,-.0807714462280273,36840,55242,-.2757043838500977,59833,-.0286502838134766,1962,129361,-.4916467666625977,1819325,-.1398563385009766,19323,-.1048946380615234,1181200,447968,-.1171703338623047,452918,318913,.6839170455932617,660990,-.1652593612670898,367241,-.3986883163452148,263604,2994659,.6133317947387695,3180176,-.1683120727539063,4525,-1.037559509277344,105994,-.742497444152832,2637252,-.2639083862304688,270314,-.4184026718139648,59213,-.4351434707641602,3891097,-.7751264572143555,10275,-.8108978271484375,186464,21871,482375,-.5122308731079102,21014,550066,-.1116943359375,173152,3352332,-.0455875396728516,538656,-.0087223052978516,265006,.2490167617797852,326777,-.3118076324462891,35513,-.0083560943603516,2980294,-.5088863372802734,224136,2.021442413330078,21395,.6775188446044922,1126017,3422,162402,.2267265319824219,2927931,-.2334985733032227,185811904,-.2772064208984375,106665,-1.141011238098145,matched (3),300670.59,.87216765,246828.2,654892.63
201601,722850,672,3372,332755,01,0,0,0,0,0,0,0,0,0,0,0,27210,10084,7707232,-.4147777557373047,282696,-.2097387313842773,234757,-.1625633239746094,75617,-.9812088012695313,2511508,-.0373706817626953,10775,217200,1.369095802307129,141412,.8601207733154297,467,65010,-.6880655288696289,1707691,-.0633230209350586,14523,-.2855625152587891,1538506,310993,-.3649511337280273,286921,223423,-.3558511734008789,715273,.0789251327514648,266510,-.3206062316894531,256046,2393042,-.2242650985717773,3041360,-.0446319580078125,6007,.2833080291748047,35239,-1.101228713989258,5841072,.7951774597167969,209911,-.2529001235961914,37558,-.4552545547485352,4735957,.1964921951293945,5742,-.5819063186645508,74847,3533,744910,.4345417022705078,7635,596147,.080449104309082,145970,2718122,-.2097148895263672,127141,-1.443780899047852,141987,-.6240167617797852,161005,-.7078418731689453,43344,.1992692947387695,1305236,-.8256378173828125,38869,-1.752056121826172,13389,-.468724250793457,585432,3392,126518,-.249690055847168,2992118,.0216856002807617,180202768,-.0306510925292969,52359,-.7115688323974609,matched (3),1352511.5,.87216765,306856.66,679795
201602,722850,673,3372,385914,02,1,0,0,0,0,0,0,0,0,0,0,8662,482,6414876,-.1835393905639648,326064,.1427211761474609,357259,.4199104309082031,40413,-.6265296936035156,2929771,.1540412902832031,10794,92726,-.8511695861816406,63723,-.7971324920654297,1460,132823,.7144765853881836,1778654,.040715217590332,17533,.1883516311645508,1667396,380250,.2010583877563477,421013,236807,.0581789016723633,753136,.0515823364257813,646792,.8866128921508789,353512,6075032,.9316215515136719,3991156,.2717761993408203,38901,1.868094444274902,77237,.7847251892089844,3222613,-.594721794128418,252880,.1862306594848633,105211,1.030081748962402,5201869,.0938339233398438,14783,.9456710815429688,36718,15964,807689,.0809135437011719,14920,430382,-.3258142471313477,0,3383533,.2189798355102539,339888,.9833192825317383,40732,-1.248722076416016,226874,.3429594039916992,47321,.0877857208251953,3102652,.8658733367919922,13617,-1.048877716064453,14624,.088231086730957,1721272,39421,218973,.5485630035400391,2571590,-.1514577865600586,75325552,-.8722648620605469,154628,1.082898139953613,matched (3),923364.19,.87216765,348168.31,699415
201603,722850,674,3372,388266,03,0,1,0,0,0,0,0,0,0,0,0,38789,16609,13970321,.778315544128418,462122,.3487348556518555,481038,.2974843978881836,266388,1.885802268981934,3227043,.0966415405273438,40325,102728,.1024351119995117,81762,.249267578125,6629,147112,.1021766662597656,2247954,.2341632843017578,22650,.2560749053955078,1453168,734936,.6589546203613281,422732,247180,.0428714752197266,943815,.2256841659545898,470750,-.3176975250244141,409590,7464289,.2059431076049805,3826069,-.0422430038452148,45820,.163701057434082,118350,.4267673492431641,3181088,-.012969970703125,822585,1.179536819458008,664562,1.843159675598145,4502007,-.1444940567016602,6374,-.8412513732910156,101754,123707,546489,-.3906631469726563,42469,550455,.2460718154907227,0,2850820,-.1713142395019531,394474,.1489372253417969,401273,2.287628173828125,290032,.2455959320068359,60221,.2410669326782227,3311704,.0652055740356445,1511495,4.709535598754883,60020,1.412013053894043,973157,87726,144793,-.4136428833007813,4117761,.4707851409912109,210918000,1.029651641845703,288283,.6229209899902344,matched (3),-42276.699,.87216765,399527.81,726348.88
201604,722850,675,3372,243777,04,0,0,1,0,0,0,0,0,0,0,0,14553,1801,14039950,.0049705505371094,367495,-.2291193008422852,265008,-.5961856842041016,197677,-.2983198165893555,2651814,-.1963224411010742,14248,87375,-.1618757247924805,68124,-.1824836730957031,1450,82549,-.5778026580810547,1836513,-.2021522521972656,18125,-.2228679656982422,1946096,361805,-.7086782455444336,368517,320547,.2599115371704102,621129,-.418391227722168,452217,-.0401649475097656,307604,2931152,-.9347343444824219,3594927,-.0623140335083008,10081,-1.514068603515625,101857,-.1500759124755859,2698510,-.1645231246948242,856745,.0406885147094727,783121,.164158821105957,6691304,.3962850570678711,11393,.5807723999023438,45537,17263,828864,.4165420532226563,35140,409298,-.2963008880615234,156479,2113003,-.2994966506958008,537117,.3086633682250977,138427,-1.064298629760742,211801,-.3143444061279297,35525,-.5277843475341797,1359289,-.8905010223388672,31967,-3.856150627136231,15000,-1.386627197265625,383402,53021,183374,.2362222671508789,2939917,-.3369274139404297,167266976,-.2318782806396484,81980,-1.257467269897461,matched (3),-359804.72,.87216765,391858.25,722158.63
201605,722850,676,3372,453752,05,0,0,0,1,0,0,0,0,0,0,0,15322,5777,8876350,-.4585151672363281,373033,.0149574279785156,593670,.8065633773803711,107077,-.6130857467651367,2728505,.0285100936889648,9600,146912,.5196247100830078,76634,.117711067199707,4218,114035,.3231134414672852,2434072,.2816972732543945,19228,.0590753555297852,1691245,278579,-.2614040374755859,406563,124652,-.9445028305053711,851179,.3150835037231445,614078,.3059597015380859,346942,2505558,-.1568841934204102,4057958,.1211557388305664,18770,.621607780456543,108004,.058598518371582,4038572,.4031915664672852,176521,-1.579700469970703,904631,.1442403793334961,11259392,.5203943252563477,15857,.3306121826171875,81371,31668,738838,-.1149778366088867,14953,677020,.5032567977905273,225711,2087693,-.0120506286621094,191156,-1.033126831054688,109828,-.2314281463623047,1261773,1.784626007080078,32468,-.0899820327758789,1664418,.2025136947631836,128307,1.389721870422363,3857,-1.358160972595215,908503,64519,211236,.141448974609375,3913868,.2861442565917969,225126720,.2970714569091797,169277,.7250604629516602,matched (3),725837.88,.87216765,350677.53,700667.5
201606,722850,677,3372,88121,06,0,0,0,0,1,0,0,0,0,0,0,9839,420,17280816,.6662063598632813,513655,.31988525390625,420863,-.3440160751342773,70626,-.4161500930786133,3120212,.1341466903686523,9842,144968,-.0133199691772461,72676,-.0530290603637695,4697,174343,.4245195388793945,1449928,-.5180521011352539,22894,.1745080947875977,1879686,183695,-.4164247512817383,323328,316455,.9316549301147461,733230,-.1491632461547852,458706,-.2917118072509766,281590,5136577,.7178754806518555,3898311,-.0401363372802734,19441,.0351238250732422,100213,-.0748710632324219,3042353,-.2832603454589844,136922,-.2540283203125,678533,-.2875938415527344,10393987,-.0799751281738281,13989,-.125340461730957,98040,8375,706364,-.044947624206543,13778,430700,-.4522886276245117,177350,1990814,-.047515869140625,312110,.4902658462524414,417234,1.334732055664063,398919,-1.151514053344727,36062,.104985237121582,1461628,-.1299247741699219,37297,-1.235512733459473,6909,.5829353332519531,684576,24868,157434,-.2939701080322266,4269060,.0868673324584961,179389344,-.2271041870117188,136795,-.2130527496337891,matched (3),-244032.2,.87216765,325136.34,688239.69
201607,722850,678,3372,779134,07,0,0,0,0,0,1,0,0,0,0,0,41837,1400,10689634,-.4803218841552734,549888,.0681629180908203,479846,.1311578750610352,224859,1.158075332641602,2562186,-.1970396041870117,24834,160354,.1008701324462891,37224,-.6690578460693359,9306,123419,-.3454399108886719,1521480,.0481700897216797,18334,-.2221183776855469,2053157,205341,.1113958358764648,373767,270018,-.1586923599243164,662983,-.1007099151611328,497689,.0815658569335938,410206,4074886,-.2315444946289063,4076790,.0447664260864258,21421,.0969877243041992,132860,.2819986343383789,3120272,.0252895355224609,149544,.0881795883178711,301691,-.8105297088623047,9835413,-.0552387237548828,9522,-.3846664428710938,113158,80733,752983,.0639123916625977,47663,559252,.2611885070800781,191202,1937298,-.0272493362426758,264892,-.1640329360961914,344162,-.1925344467163086,152514,-.9615020751953125,56950,.4569339752197266,1964431,.2956514358520508,45249,.1932668685913086,28909,1.431327819824219,1458175,7182,159327,.0119524002075195,4067357,-.0483999252319336,176593520,-.0157089233398438,168786,.2101478576660156,matched (3),238915.92,.87216765,272755.72,665098.44
201608,722850,679,3372,577766,08,0,0,0,0,0,0,1,0,0,0,0,36787,1450,5979999,-.5808544158935547,359491,-.4250259399414063,338523,-.3488731384277344,129933,-.5484542846679688,2769559,.0778274536132813,9622,100412,-.4681015014648438,106094,1.047371864318848,21033,188294,.422419548034668,1400684,-.0827226638793945,22755,.2160282135009766,1712470,180435,-.1293020248413086,278226,218230,-.2129392623901367,708071,.0657949447631836,499171,.0029726028442383,575176,3801069,-.0695600509643555,3946239,-.0325469970703125,53981,.924260139465332,89329,-.3969697952270508,2988309,-.043212890625,261120,.5573892593383789,147784,-.7136516571044922,11563581,.1618709564208984,22610,.8647880554199219,63651,42281,811896,.0753288269042969,39309,18517,-3.40791130065918,117165,3161694,.4898138046264648,248749,-.0628776550292969,71238,-1.57508659362793,203654,.2891654968261719,37200,-.4258651733398438,1563497,-.2282772064208984,55109,.1971330642700195,22863,-.2346324920654297,1088883,13866,119285,-.2894430160522461,3096351,-.2727689743041992,248884976,.3431396484375,138072,-.2008562088012695,matched (3),1039232.7,.87216765,375964.88,713659.44
201609,722850,680,3372,344345,09,0,0,0,0,0,0,0,1,0,0,0,11348,221,16869116,1.037063598632813,535315,.3981666564941406,296929,-.131098747253418,216753,.5117387771606445,2637876,-.0487146377563477,28698,137301,.3128938674926758,37077,-1.051328659057617,4905,139768,-.2980203628540039,1977822,.3450355529785156,18430,-.2108049392700195,1886513,163342,-.0995244979858398,385983,274848,.2306690216064453,828743,.1573657989501953,739429,.3929300308227539,422760,3518035,-.0773801803588867,3997864,.0129976272583008,17454,-1.129062652587891,137142,.4286909103393555,2681640,-.1082792282104492,228794,-.1321582794189453,8106,-2.903147697448731,11608867,.0039100646972656,11422,-.6828508377075195,80049,118661,601134,-.3005542755126953,33273,834804,3.808507919311523,168304,3801700,.1843404769897461,206993,-.1837596893310547,68177,-.0439186096191406,138213,-.3876256942749023,18452,-.7011356353759766,1917722,.2042131423950195,14315,-1.348005294799805,93327,1.406589508056641,1481145,9253,187509,.4523115158081055,2939082,-.0521268844604492,155984160,-.4672355651855469,260259,.6339025497436523,matched (3),816305.06,.87216765,333009.47,691993.88
201610,722850,681,3372,370437,10,0,0,0,0,0,0,0,0,1,0,0,12033,1490,11533474,-.3802299499511719,580648,.0812892913818359,342595,.1430559158325195,221405,.021235466003418,2448958,-.0743112564086914,5730,98037,-.3368310928344727,77088,.7319507598876953,9120,218317,.4459638595581055,1642255,-.1859264373779297,18901,.0252351760864258,977894,252098,.4339723587036133,354860,218997,-.2271604537963867,835719,.0083818435668945,672227,-.0952825546264648,454810,3034540,-.1478424072265625,3857491,-.0357437133789063,35920,.7217254638671875,88165,-.4418067932128906,2970429,.1022777557373047,284270,.2171030044555664,815890,4.611675262451172,12718607,.0912952423095703,7517,-.4183750152587891,101006,23091,708011,.1636419296264648,14027,327990,-.9342145919799805,151665,6337168,.5109834671020508,462088,.803070068359375,62323,-.0897769927978516,273328,.6818761825561523,40172,.7779970169067383,2977139,.439824104309082,53066,1.31022834777832,20091,-1.535837173461914,407599,17253,273337,.3768777847290039,3332788,.1257114410400391,211677856,.3053112030029297,115276,-.8143482208251953,matched (3),-156390.08,.87216765,291393.09,672956.25
201611,722850,682,3372,520196,11,0,0,0,0,0,0,0,0,0,1,0,13147,2496,10079236,-.1347770690917969,432755,-.2939729690551758,148332,-.8370962142944336,25297,-2.169307708740234,2473183,.0098438262939453,12118,96569,-.0150871276855469,60209,-.2471256256103516,12608,190632,-.1356029510498047,1331539,-.2097349166870117,22228,.1621370315551758,1455578,375972,.3996963500976563,441813,127728,-.5391550064086914,846561,.0128898620605469,680298,.0119352340698242,445259,3693186,.1964292526245117,4192307,.0832347869873047,49837,.3274631500244141,116104,.2752761840820313,3688061,.2163944244384766,462521,.4867668151855469,458235,-.5768976211547852,7769146,-.4929046630859375,22855,1.112003326416016,80907,23669,503818,-.3402442932128906,64848,16010,-3.019768714904785,165790,3407201,-.6205406188964844,449560,-.0274858474731445,122501,.6757888793945313,429599,.4521799087524414,44563,.103734016418457,2004229,-.3957033157348633,76701,.3683786392211914,29421,.3814363479614258,942541,30291,138367,-.6807956695556641,3729345,.1124238967895508,163403168,-.2588443756103516,98222,-.1600990295410156,matched (3),720034.94,.87216765,354697.59,702688.13
201612,722850,683,3372,677554,12,0,0,0,0,0,0,0,0,0,0,1,9051,167,12583392,.2219009399414063,595428,.3191089630126953,307069,.7276191711425781,189607,2.014267921447754,2540173,.0267257690429688,17380,124231,.2518854141235352,63997,.0610141754150391,7162,111196,-.5390501022338867,1799726,.3012990951538086,16698,-.2860631942749023,1512115,230638,-.4886655807495117,389235,274238,.7640933990478516,1076028,.2398500442504883,720033,.0567655563354492,289791,4381329,.170863151550293,3921530,-.0667695999145508,16896,-1.081681251525879,124405,.0690555572509766,2208061,-.5129861831665039,508101,.0939884185791016,679353,.3937587738037109,23796480,1.119377136230469,30422,.2859964370727539,35047,26563,891609,.5708122253417969,94154,759817,3.85986328125,203847,2443672,-.3323898315429688,338018,-.2851705551147461,1813169,2.694711685180664,866948,.7021265029907227,26473,-.5207786560058594,1564918,-.2474260330200195,16225,-1.553361892700195,8517,-1.239645004272461,1453233,9869,323132,.8481512069702148,2672895,-.3330707550048828,277214080,.5285682678222656,154903,.4555692672729492,matched (3),786555.69,.87216765,484311.63,776220.31
201701,722850,684,3372,442827,01,0,0,0,0,0,0,0,0,0,0,0,69644,0,11689329,-.0737018585205078,505875,-.1629915237426758,270702,-.1260538101196289,31958,-1.78053092956543,2053869,-.2125062942504883,4818,88853,-.3351602554321289,51752,-.2123727798461914,4453,106444,-.043675422668457,2122588,.1650018692016602,15261,-.0899887084960938,0,351831,.42230224609375,294448,193606,-.3481712341308594,854683,-.2303009033203125,662298,-.0835809707641602,281431,2300657,-.6441574096679688,3351624,-.1570367813110352,15794,-.0674467086791992,53049,-.8523263931274414,4487000,.7090702056884766,211281,-.8774909973144531,185845,-1.29622745513916,6518540,-1.294887542724609,11769,-.9496974945068359,135236,138147,609692,-.3800735473632813,5000,298270,-.9350776672363281,124673,2097045,-.1529722213745117,300154,-.1188030242919922,85207,-3.057747840881348,252407,-1.233936309814453,44726,.5244293212890625,1308547,-.1789159774780273,16790,.0342302322387695,1588,-1.679588317871094,1379333,8838,177295,-.600245475769043,2337670,-.134007453918457,270209280,-.0255928039550781,100311,-.4345245361328125,matched (3),-146975.55,.87216765,269241.09,663664.81
201702,722850,685,3372,501279,02,1,0,0,0,0,0,0,0,0,0,0,9285,797,14887695,.2418594360351563,575970,.1297664642333984,318551,.1627635955810547,119399,1.318048477172852,2322341,.1228494644165039,8151,103848,.1559457778930664,82701,.4687681198120117,5193,116646,.0915241241455078,2091552,-.0147294998168945,26609,.5559492111206055,735463,424531,.1878337860107422,316508,215697,.1080493927001953,574095,-.3979358673095703,783154,.1676139831542969,391110,2289424,-.0048942565917969,4376157,.2667255401611328,2999,-1.661351203918457,127896,.8800020217895508,3428337,-.2691097259521484,131864,-.4714183807373047,12900,-2.667685508728027,8441926,.2585601806640625,20322,.5462350845336914,94153,6222,614577,.0079803466796875,16456,474685,.4646520614624023,141802,2404971,.1370086669921875,387252,.2547798156738281,170636,.6944494247436523,357853,.3490800857543945,67262,.4080410003662109,1560945,.1763744354248047,22457,.2908191680908203,58540,3.607234954833984,2542286,53199,259380,.3804788589477539,2887362,.2111883163452148,257660224,-.0475540161132813,185964,.6172780990600586,matched (3),201096.94,.87216765,306277.53,679533.75
201703,722850,686,3372,563494,03,0,1,0,0,0,0,0,0,0,0,0,10180,14596,19575648,.2737503051757813,652600,.124908447265625,342983,.0738983154296875,141068,.1667709350585938,3022603,.2635431289672852,10397,123939,.1768608093261719,56606,-.3791160583496094,15581,159287,.3115644454956055,2085279,-.0030040740966797,19062,-.333552360534668,733367,353217,-.1839027404785156,442269,299527,.3283300399780273,1020922,.5756664276123047,689189,-.1278142929077148,465795,2851139,.2194175720214844,4500858,.0280971527099609,12473,1.425287246704102,189109,.3911056518554688,3924859,.1352558135986328,141428,.0700197219848633,53665,1.425533294677734,7276485,-.1485624313354492,22167,.0869007110595703,59840,552785,671378,.0883979797363281,30751,600184,.2345848083496094,163165,3349974,.3314142227172852,438029,.1232099533081055,88912,-.651885986328125,173595,-.7233982086181641,62145,-.0791254043579102,2133667,.3125505447387695,38607,.5418310165405273,79793,.3097257614135742,3218438,256955,100831,-.9448480606079102,3835365,.2839212417602539,247059296,-.0420150756835938,164280,-.1239805221557617,matched (3),563842.88,.87216765,227268.89,647774.13
201704,722850,687,3372,1347987,04,0,0,1,0,0,0,0,0,0,0,0,45948,58,20692228,.0554714202880859,548122,-.1744661331176758,376772,.0939598083496094,125981,-.1131114959716797,2895784,-.0428628921508789,6273,121430,-.020451545715332,37988,-.3988447189331055,26375,105202,-.414825439453125,1200207,-.5524082183837891,28091,.387751579284668,944625,359948,.0188770294189453,549665,321852,.0718870162963867,951511,-.0704107284545898,794247,.1418790817260742,295513,2073117,-.31866455078125,5273609,.158447265625,28619,.83050537109375,400611,.7506675720214844,3992012,.0169649124145508,172307,.1974868774414063,200317,1.317140579223633,5929298,-.204742431640625,29384,.2818450927734375,136152,25415,839821,.2238569259643555,31311,440033,-.3103866577148438,156226,4213596,.2293643951416016,381836,-.1372947692871094,165240,.6197519302368164,241421,.3298177719116211,33459,-.6191492080688477,1739738,-.2041072845458984,57740,.4025163650512695,48136,-.5054054260253906,1741233,52316,183545,.5990142822265625,2646176,-.3711490631103516,230233344,-.0705337524414063,335292,.7134294509887695,matched (3),1900442.3,.87216765,284533.03,670014.38
201705,722850,688,3372,541539,05,0,0,0,1,0,0,0,0,0,0,0,20040,958,20731476,.0018959045410156,554082,.0108146667480469,281587,-.29119873046875,60845,-.7278013229370117,3654298,.2326488494873047,10062,97565,-.2188186645507813,57012,.4059915542602539,25548,124530,.1686639785766602,2487886,.7289390563964844,19889,-.3452816009521484,913212,360652,.0019540786743164,563091,228905,-.3407840728759766,906643,-.0483016967773438,721420,-.0961732864379883,272945,6116709,1.08197021484375,4326478,-.1979618072509766,59617,.7338695526123047,111906,-1.275331497192383,3471955,-.1395778656005859,322808,.6277799606323242,134569,-.3978242874145508,6880186,.1487398147583008,26565,-.1008548736572266,147223,13166,941009,.1137638092041016,34599,459982,.044337272644043,185521,3200045,-.275151252746582,393968,.0312786102294922,139008,-.1728668212890625,120618,-.693913459777832,20761,-.4772453308105469,2507007,.3653545379638672,119348,.7260942459106445,17779,-.9960126876831055,1160599,20837,230084,.2259845733642578,4366054,.5007448196411133,228623744,-.0070152282714844,205986,-.4871940612792969,matched (3),1444165,.87216765,224911.19,646950.75
201706,722850,689,3372,3396421,06,0,0,0,0,1,0,0,0,0,0,0,12050,15873,75926704,1.298114776611328,651222,.1615381240844727,426581,.4153604507446289,75224,.2121410369873047,3474624,-.0504179000854492,24927,129603,.2839565277099609,88882,.4440479278564453,30772,125149,.0049581527709961,1985321,-.2256526947021484,20887,.0489597320556641,1362839,423747,.1612234115600586,478586,269428,.162994384765625,1003033,.1010341644287109,1006600,.3331127166748047,336889,6453897,.0536603927612305,4323540,-.0006790161132813,6824,-2.167494773864746,117632,.0499019622802734,4872580,.3389053344726563,265271,-.1963052749633789,200109,.396784782409668,6766629,-.0166425704956055,31795,.1797142028808594,335973,35900,920322,-.0222291946411133,37220,442321,-.0391511917114258,180294,3314326,.0350885391235352,575834,.3795499801635742,120760,-.1407270431518555,137014,.1274538040161133,79580,1.343687057495117,2461197,-.0184421539306641,32949,-1.287082672119141,10121,-.5634059906005859,2934629,28332,232576,.010772705078125,4437805,.0163002014160156,283578976,.2154121398925781,236156,.1366844177246094,matched (3),3520903.5,.87216765,562901.44,827537.5
201707,722850,690,3372,982711,07,0,0,0,0,0,1,0,0,0,0,0,13003,1372,11579470,-1.880535125732422,622946,-.0443906784057617,498207,.1552133560180664,63511,-.1692571640014648,3180985,-.0882959365844727,9693,97150,-.2882194519042969,63283,-.3396930694580078,27070,113831,-.0947895050048828,1582235,-.2269420623779297,26172,.2255630493164063,523607,329055,-.2529115676879883,427625,236430,-.1306495666503906,745396,-.2968673706054688,556456,-.5927457809448242,432255,2562719,-.9236154556274414,4818235,.1083335876464844,4563,-.4024658203125,72445,-.4847335815429688,3578895,-.3085689544677734,106459,-.9129924774169922,387700,.6613693237304688,6787489,.0030784606933594,15886,-.6938705444335938,79864,31829,912768,-.0082416534423828,26879,673800,.4208974838256836,189252,2957550,-.1138925552368164,542450,-.0597238540649414,319114,.9717435836791992,341657,.9137248992919922,21735,-1.297839164733887,2253575,-.0881290435791016,22230,-.3935184478759766,59432,1.770220756530762,2959585,19713,220393,-.0538053512573242,3620857,-.2034492492675781,173396608,-.4919090270996094,122284,-.6581459045410156,matched (3),1211802,.87216765,324864.03,688111.06
201708,722850,691,3372,1691341,08,0,0,0,0,0,0,1,0,0,0,0,17593,177,11349500,-.0200595855712891,435689,-.3575315475463867,393267,-.2365264892578125,139985,.7903223037719727,3124200,-.0180120468139648,16859,116295,.1798734664916992,67626,.066375732421875,8111,168628,.392979621887207,1762450,.1078662872314453,23459,-.10943603515625,789251,430574,.2688941955566406,360449,260810,.098139762878418,807464,.0799827575683594,811314,.3770666122436523,565571,4170768,.4870309829711914,4972780,.0315713882446289,15158,1.20054817199707,284793,1.368934631347656,5176195,.3690156936645508,490561,1.527790069580078,118879,-1.182125091552734,8321583,.2037715911865234,22574,.3513603210449219,108205,30299,1047044,.1372442245483398,32793,749673,.1067037582397461,114377,3332989,.1195077896118164,423987,-.2463922500610352,373680,.1578512191772461,176119,-.6626472473144531,32786,.4110774993896484,3166341,.3400583267211914,66571,1.096826553344727,11229,-1.666333198547363,2645833,92667,203233,-.0810585021972656,4521700,.2221775054931641,238696032,.3196086883544922,182167,.3985776901245117,matched (3),1144880.9,.87216765,298969.38,676271.31
