period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1203c792,growth1203c792,Y1269c68,growth1269c68,Y1288c152,growth1288c152,Y1292c124,growth1292c124,Y1380c705,growth1380c705,Y1577c246,growth1577c246,Y1617c807,growth1617c807,Y1659c752,growth1659c752,Y1850c251,growth1850c251,Y2175c792,growth2175c792,Y2212c124,growth2212c124,Y232c300,growth232c300,Y2618c251,growth2618c251,Y2660c484,growth2660c484,Y3133c440,growth3133c440,Y3214c688,growth3214c688,Y3238c300,growth3238c300,Y3339c191,growth3339c191,Y3453c807,Y3464c68,growth3464c68,Y3582c440,growth3582c440,Y3692c554,Y3732c348,growth3732c348,Y3893c251,Y3907c348,growth3907c348,Y3946c251,growth3946c251,Y4006c616,growth4006c616,Y4013c620,growth4013c620,Y4030c218,Y4089c68,Y4140c757,growth4140c757,Y4170c688,growth4170c688,Y422c152,growth422c152,Y4256c218,Y4276c344,Y4470c32,Y4514c705,growth4514c705,Y467c246,growth467c246,Y4737c703,growth4737c703,Y4764c484,growth4764c484,Y4765c152,growth4765c152,Y4793c484,growth4793c484,Y4851c203,Y579c498,Y605c208,growth605c208,Y647c620,growth647c620,Y668c352,growth668c352,Y897c124,growth897c124,Y954c620,growth954c620,Y966c124,growth966c124,_merge,x,r2,s,sf
201508,841239,667,3829,1067641,08,0,0,0,0,0,0,1,0,0,0,0,1443580,-.1990652084350586,124686,.2183008193969727,177482,-.9425315856933594,1114072,.0544033050537109,389522,-1.070164680480957,2893550,1.395164489746094,72217,.1933622360229492,3351648,.3369369506835938,3363532,-.1877536773681641,163697,1.533426284790039,85768,.47430419921875,13046,.8213710784912109,159020,-.4034423828125,74506,-.4950418472290039,40120,.3277568817138672,2155033,1.26787281036377,43687,.668614387512207,13752,.6072149276733398,5246,82261,.1448678970336914,4442,-1.333601951599121,303790,1136204,-.1121206283569336,31846,625854,-1.67966365814209,5984996,-.9265623092651367,158551,-.4235553741455078,372562,-.5322780609130859,29379,10745,430878,-.6986799240112305,2050,.3264737129211426,1017384,-.1491050720214844,502029,271426,2584049,3250953,.0274314880371094,552989,.7848415374755859,73643,-.3744306564331055,224750,1.022900581359863,1544497,.2416543960571289,5570948,.1964302062988281,191711,77692,50960,.700434684753418,1487550,.4484024047851563,92562,-.2324819564819336,164202,1.272629737854004,186939,.4448585510253906,2399623,.2893695831298828,matched (3),1379886.3,.89989918,103087.99,197260.98
201509,841239,668,3829,1129382,09,0,0,0,0,0,0,0,1,0,0,0,841903,-.5392160415649414,263101,.746739387512207,340391,.6512260437011719,1596917,.3600530624389648,755832,.662898063659668,651538,-1.490903854370117,87530,.1923065185546875,3958917,.1665182113647461,4221291,.2271490097045898,117070,-.3352451324462891,85806,.0004425048828125,7892,-.5026321411132813,442249,1.022842407226563,90605,.1956300735473633,100997,.9232158660888672,26050,-4.415543556213379,3070,-2.655372619628906,49366,1.278078079223633,11918,82600,.0041122436523438,17666,1.380537033081055,386173,1220922,.0719137191772461,209497,2859979,1.519452095031738,8814222,.3871116638183594,337860,.7565555572509766,1172835,1.14677619934082,60085,7693,2669783,1.82392692565918,2943,.3615894317626953,1668581,.4947385787963867,767541,276550,1657036,3701799,.1298704147338867,159000,-1.246433258056641,98213,.2879095077514648,329133,.3814725875854492,1066728,-.3701019287109375,6781545,.1966400146484375,194249,172547,30229,-.5222396850585938,1471651,-.0107450485229492,96488,.0415401458740234,23050,-1.963432312011719,76215,-.8972234725952148,1826709,-.2727956771850586,matched (3),1445380.1,.89989918,91472.82,191447.22
201510,841239,669,3829,1152974,10,0,0,0,0,0,0,0,0,1,0,0,866963,.0293312072753906,320114,.1961393356323242,395397,.1497955322265625,460480,-1.243560791015625,1373761,.5974884033203125,3964812,1.805878639221191,57833,-.4144220352172852,1744439,-.8195371627807617,4619807,.0902118682861328,134384,.1379289627075195,226679,.9714460372924805,12589,.4669733047485352,274615,-.4765024185180664,93179,.0280132293701172,113797,.1193256378173828,643792,3.207357406616211,21690,1.955173492431641,15983,-1.12773609161377,17956,165254,.6934738159179688,5408,-1.183762550354004,551912,1570620,.2518644332885742,63079,3626193,.2373695373535156,9680027,.0936975479125977,99716,-1.220305442810059,1229453,.047144889831543,85019,13573,1440381,-.6170892715454102,8415,1.050586700439453,1080940,-.4341421127319336,790870,1586135,1695780,4312994,.1528129577636719,222302,.3351325988769531,124831,.2398223876953125,131565,-.9169607162475586,1322586,.2149925231933594,7251920,.0670614242553711,269030,205301,21054,-.3617115020751953,1987670,.3005781173706055,96303,-.0019187927246094,145009,1.839130401611328,178960,.8536033630371094,2366909,.259068489074707,matched (3),1157581.6,.89989918,95266.414,193288.52
201511,841239,670,3829,1076840,11,0,0,0,0,0,0,0,0,0,1,0,706136,-.2051887512207031,32630,-2.283445358276367,488607,.2116680145263672,838573,.5994319915771484,913141,-.408416748046875,2650510,-.4027070999145508,61292,.0580902099609375,1522203,-.1362743377685547,3834224,-.1863861083984375,176264,.2712821960449219,477755,.7455635070800781,17426,.3251399993896484,258727,-.0595970153808594,80033,-.1520833969116211,59073,-.6556425094604492,999703,.4400825500488281,36181,.5116825103759766,41540,.9551305770874023,4120,84054,-.6760244369506836,3521,-.4291343688964844,395378,1410669,-.1074066162109375,753,2650362,-.3134870529174805,22010660,.8214626312255859,73758,-.3015365600585938,1563903,.2406158447265625,59562,735,609026,-.8608016967773438,313446,3.617610931396484,1292924,.1790752410888672,541981,325251,1865096,4560395,.0557775497436523,234064,.0515575408935547,87043,-.3605585098266602,199910,.4183664321899414,1418657,.0701217651367188,5507725,-.2751150131225586,254985,211082,18008,-.1562738418579102,1559428,-.2426443099975586,166565,.5478858947753906,80021,-.5945062637329102,129814,-.3210592269897461,1455743,-.4860687255859375,matched (3),1068560.5,.89989918,82785.883,187452.03
201512,841239,671,3829,936322,12,0,0,0,0,0,0,0,0,0,0,1,1084496,.4290628433227539,317136,2.27409839630127,607786,.2182645797729492,1330528,.4616298675537109,891399,-.0240983963012695,672120,-1.3720703125,63669,.0380477905273438,2789998,.6058826446533203,4407310,.1392974853515625,146294,-.1863651275634766,308722,-.4366569519042969,30181,.5492496490478516,264989,.0239152908325195,78612,-.0179147720336914,56507,-.0444097518920898,155254,-1.862395286560059,54831,.4157218933105469,26075,-.4656791687011719,1402,64684,-.2619447708129883,8622,.8955726623535156,391981,1098493,-.2501249313354492,2308,3265170,.2086153030395508,18937116,-.1504039764404297,233018,1.150325775146484,3177118,.7087898254394531,7555,5783,879447,.3674325942993164,168128,-.6229009628295898,816651,-.4594497680664063,1231184,255601,1262114,3597901,-.2370586395263672,72820,-1.167604446411133,77225,-.1196794509887695,239582,.1810283660888672,1313534,-.0769891738891602,5794362,.0507345199584961,225001,222133,41807,.8422470092773438,1332463,-.1572895050048828,426785,.9408950805664063,38553,-.730255126953125,65800,-.6794834136962891,1981167,.3081703186035156,matched (3),945248.5,.89989918,96735.055,194016.58
201601,841239,672,3829,1254745,01,0,0,0,0,0,0,0,0,0,0,0,612283,-.5716753005981445,303282,-.0446672439575195,608291,.0008306503295898,759819,-.5602512359619141,888429,-.0033369064331055,1981940,1.081395149230957,79658,.2240447998046875,1520844,-.606776237487793,4391408,-.0036144256591797,77105,-.6404504776000977,249183,-.2142543792724609,5715,-1.664118766784668,350976,.2810287475585938,92891,.1669025421142578,27755,-.7109479904174805,704937,1.513046264648438,1078,-3.929148197174072,12884,-.704991340637207,1428,83802,.2589426040649414,44541,1.642092704772949,327525,830043,-.280217170715332,8034,4809041,.3871860504150391,15871458,-.1766014099121094,36142,-1.863659858703613,750497,-1.442994117736816,94303,11764,1079022,.2045164108276367,250109,.3971710205078125,1804470,.7928104400634766,348822,261755,2364372,3755153,.0427780151367188,414008,1.737895011901856,102357,.2817440032958984,19032,-2.532773971557617,1311786,-.0013322830200195,4531319,-.2458724975585938,245038,0,66976,.4712705612182617,1434190,.0735712051391602,81573,-1.654782295227051,152142,1.372779846191406,160830,.8937282562255859,1957434,-.0120515823364258,matched (3),995522.44,.89989918,120798.27,207067.58
201602,841239,673,3829,1122265,02,1,0,0,0,0,0,0,0,0,0,0,390303,-.4502716064453125,193025,-.45184326171875,317856,-.6490554809570313,657940,-.1439666748046875,1258187,.3479719161987305,1868651,-.0588598251342773,48028,-.5059585571289063,1747202,.1387510299682617,4364175,-.006220817565918,267074,1.242358207702637,45219,-1.706669807434082,3126,-.6033401489257813,254858,-.3200111389160156,73731,-.2310037612915039,36674,.2786521911621094,39038,-2.893573760986328,7011,1.872373104095459,8442,-.4227666854858398,14162,96090,.1368284225463867,14930,-1.093037605285645,276933,1066561,.2507171630859375,56745,2349767,-.716181755065918,5861614,-.9960966110229492,273701,2.024580955505371,457566,-.4948148727416992,38208,1192,742445,-.3738613128662109,470766,.6324644088745117,1171577,-.4319162368774414,295990,312866,1840779,3331704,-.1196451187133789,310942,-.2862787246704102,96353,-.0604486465454102,133578,1.948563575744629,909203,-.3665761947631836,3909847,-.1475152969360352,214122,234293,94197,.3410549163818359,1087986,-.2762727737426758,78020,-.0445327758789063,217351,.3566989898681641,126845,-.2373819351196289,1311772,-.4002561569213867,matched (3),956265.56,.89989918,72923.336,183310.05
201603,841239,674,3829,1371737,03,0,1,0,0,0,0,0,0,0,0,0,318042,-.2047395706176758,262683,.3081283569335938,507789,.4684677124023438,926411,.3422040939331055,845042,-.398040771484375,6931605,1.310874938964844,69831,.3742942810058594,3240823,.6178112030029297,4437912,.0167551040649414,105463,-.9291658401489258,129485,1.052047729492188,6470,.727421760559082,396276,.4414043426513672,75849,.0283212661743164,83555,.8234367370605469,19043,-.7178354263305664,35470,1.621206283569336,66779,2.068169593811035,1007,184362,.651616096496582,6198,-.879145622253418,382552,1148786,.0742664337158203,3046,2953874,.2288017272949219,13346085,.8227987289428711,161426,-.527989387512207,1490052,1.180644989013672,12130,14833,969487,.2668180465698242,273370,-.5435352325439453,1127944,-.0379543304443359,507891,345223,2423852,5334289,.4706716537475586,200779,-.4374017715454102,84911,-.1264152526855469,293817,.7882719039916992,1099379,.1899328231811523,5658141,.3695974349975586,206042,210616,106614,.1238260269165039,1521196,.3351688385009766,103156,.2792768478393555,135971,-.4690713882446289,155146,.2014007568359375,2460705,.6290693283081055,matched (3),1196537.3,.89989918,89057.461,190305
201604,841239,675,3829,1368963,04,0,0,1,0,0,0,0,0,0,0,0,820464,.9476861953735352,352036,.29278564453125,260651,-.6668834686279297,2017177,.77813720703125,1810691,.7620773315429688,2632450,-.9681768417358398,66274,-.0522804260253906,2792422,-.1489181518554688,4268798,-.0388517379760742,87184,-.1903390884399414,137323,.0587711334228516,176260,3.304784774780273,336221,-.164341926574707,68616,-.1002187728881836,35618,-.8526544570922852,778896,3.711177825927734,43003,.1925830841064453,14931,-1.497949600219727,51342,76165,-.8839998245239258,9352,.4113636016845703,406067,1189156,.0345382690429688,117016,2292750,-.2533655166625977,6872871,-.6636419296264648,115930,-.3310604095458984,1102138,-.3015584945678711,1245,5059,2025183,.7366485595703125,361358,.2790431976318359,1073093,-.0498514175415039,272546,181905,1770533,6284142,.1638736724853516,183196,-.0916481018066406,166928,.675959587097168,142690,-.7222824096679688,1637189,.3982353210449219,4127812,-.3153476715087891,222277,150812,113093,.058995246887207,1381953,-.0959987640380859,93811,-.0949602127075195,43577,-1.137912750244141,175815,.125065803527832,2677606,.0844755172729492,matched (3),1398224.1,.89989918,65517.371,180491.8
201605,841239,676,3829,1171728,05,0,0,0,1,0,0,0,0,0,0,0,788339,-.0399417877197266,131733,-.9829568862915039,313152,.1835060119628906,475123,-1.445880889892578,2463321,.3078022003173828,6656550,.9276866912841797,57195,-.1473312377929688,2253992,-.2142057418823242,3590668,-.1729936599731445,68429,-.2422246932983398,143128,.0414028167724609,38444,-1.522757530212402,266238,-.2333784103393555,84915,.2131252288818359,23197,-.428828239440918,27631,-3.338939666748047,57993,.2990522384643555,53084,1.268436431884766,46309,111104,.3775653839111328,6694,-.3343791961669922,332308,1125118,-.0553560256958008,138362,4741079,.7265129089355469,7230157,.0506792068481445,118989,.0260448455810547,1799250,.4901180267333984,32357,9853,1117680,-.5944051742553711,293084,-.2094097137451172,1457650,.3062801361083984,395391,577479,3984881,7647265,.1963186264038086,381594,.7338008880615234,166446,-.0028915405273438,269052,.6342296600341797,1235416,-.2815732955932617,5449843,.2778387069702148,218480,77360,90413,-.2238216400146484,2211366,.4701128005981445,156742,.5133190155029297,40559,-.0717716217041016,131469,-.2906608581542969,1715222,-.4453811645507813,matched (3),1138168.6,.89989918,83387.555,187718.53
201606,841239,677,3829,1020890,06,0,0,0,0,1,0,0,0,0,0,0,640891,-.2070684432983398,170385,.2572832107543945,357763,.1331825256347656,600508,.2342023849487305,956239,-.9462575912475586,3095630,-.7656097412109375,74707,.2671070098876953,2865333,.2399816513061523,5365808,.4017086029052734,131925,.6564369201660156,200429,.3367214202880859,12950,-1.088107109069824,279311,.0479354858398438,63793,-.2860078811645508,30619,.2775983810424805,773854,3.33244514465332,52043,-.1082525253295898,7026,-2.022257804870606,15657,98119,-.1242856979370117,4732,-.3468637466430664,380614,1422352,.2344245910644531,6032,2055387,-.8358011245727539,10266003,.3505764007568359,127755,.0710830688476563,1272557,-.3463420867919922,27832,9628,541527,-.7246170043945313,637249,.7767009735107422,747470,-.6678867340087891,314720,301005,934362,7871450,.0288944244384766,180804,-.746943473815918,134298,-.2146100997924805,58919,-1.518740653991699,1426772,.1440067291259766,5983329,.0933904647827148,200420,189945,97819,.078730583190918,1652956,-.2910451889038086,145613,-.0736484527587891,77328,.645298957824707,63090,-.7342090606689453,1453053,-.1658754348754883,matched (3),1082859.4,.89989918,84132.664,188050.7
201607,841239,678,3829,1172628,07,0,0,0,0,0,1,0,0,0,0,0,684758,.0662059783935547,454891,.9819974899291992,292283,-.2021484375,1103078,.6080837249755859,2306713,.8805704116821289,6659860,.7661066055297852,91136,.1987791061401367,2183324,-.2718362808227539,4357121,-.2082357406616211,40682,-1.176447868347168,89196,-.8096246719360352,12867,-.0064296722412109,153618,-.5978565216064453,69770,.0895614624023438,32422,.0572166442871094,314007,-.9019680023193359,15555,-1.207687377929688,7721,.0943260192871094,4208,137213,.335352897644043,14702,1.133635520935059,395676,1200089,-.1699161529541016,9157,2487861,.1909589767456055,22250648,.7735328674316406,206769,.4814882278442383,1624650,.2442646026611328,31070,3508,574380,.0588979721069336,272770,-.8485317230224609,1337336,.5817403793334961,574065,267920,1880019,7734807,-.0175113677978516,192166,.0609455108642578,117230,-.1359233856201172,388807,1.886919021606445,1504502,.0530471801757813,3033963,-.6791067123413086,299143,168811,100464,.0266799926757813,1264335,-.2680196762084961,169853,.1539802551269531,94621,.2018232345581055,136583,.7723703384399414,2388183,.4968662261962891,matched (3),1433023.9,.89989918,73496.305,183538.73
201608,841239,679,3829,1508178,08,0,0,0,0,0,0,1,0,0,0,0,1411498,.7233409881591797,481251,.0563316345214844,362800,.2161293029785156,551750,-.6927652359008789,836023,-1.014922142028809,12415764,.6228694915771484,102239,.1149606704711914,1375744,-.4618539810180664,4105577,-.0594654083251953,16511,-.9017581939697266,51952,-.5405158996582031,10046,-.2474918365478516,238692,.440704345703125,73022,.0455560684204102,51660,.465846061706543,1239148,1.372764587402344,21236,.3113155364990234,112826,2.681902885437012,1095,107726,-.241943359375,5994,-.8972244262695313,469193,1467672,.2012815475463867,3543,1999352,-.2185993194580078,26821840,.1868457794189453,139387,-.39434814453125,260527,-1.830341339111328,66910,13196,645783,.1171722412109375,1608,-5.13363790512085,970954,-.320155143737793,277199,434378,2265683,5207705,-.3955917358398438,318241,.5044498443603516,107929,-.0826644897460938,158676,-.8962182998657227,1382740,-.0843944549560547,3410941,.1171178817749023,301432,189567,120485,.1817264556884766,1331715,.0519218444824219,160280,-.0580110549926758,138063,.3778305053710938,69872,-.6702680587768555,2261124,-.0546712875366211,matched (3),1651799,.89989918,81094.766,186711.34
201609,841239,680,3829,1577806,09,0,0,0,0,0,0,0,1,0,0,0,962124,-.3832635879516602,458966,-.0474128723144531,405296,.1107654571533203,641988,.1514749526977539,689928,-.1920690536499023,1507802,-2.108314514160156,63916,-.4697437286376953,2287861,.5086221694946289,4479556,.0871782302856445,45919,1.022851943969727,148773,1.052102088928223,6384,-.4533796310424805,304920,.2448759078979492,71651,-.0189533233642578,84096,.4872751235961914,758507,-.4908275604248047,21581,.0161151885986328,33706,-1.208170890808106,11800,81234,-.282257080078125,9803,.4919300079345703,410893,1427920,-.0274591445922852,37476,7676352,1.345320701599121,15260316,-.5639610290527344,170999,.2044029235839844,660895,.9308881759643555,22870,12088,659640,.0212306976318359,221710,4.926379680633545,522265,-.6201038360595703,216352,2218717,4041397,6792190,.2656345367431641,230512,-.3225069046020508,134130,.2173357009887695,152546,-.039398193359375,1119757,-.2109556198120117,4267187,.2239665985107422,185103,241127,79361,-.4175186157226563,1409346,.0566577911376953,106311,-.410552978515625,131526,-.0485057830810547,169007,.8832759857177734,1355814,-.5114603042602539,matched (3),1735491.1,.89989918,86215.82,188991.88
201610,841239,681,3829,1801023,10,0,0,0,0,0,0,0,0,1,0,0,1042326,.0800666809082031,717856,.4472923278808594,404576,-.0017776489257813,717914,.1117801666259766,1072207,.440887451171875,6839168,1.512012481689453,94784,.3940315246582031,2970118,.2609844207763672,5266531,.1618471145629883,161291,1.256331443786621,313322,.7448091506958008,4317,-.3912343978881836,385813,.2353029251098633,73631,.0272588729858398,76729,-.0916786193847656,131836,-1.74979305267334,30106,.332911491394043,11682,-1.059626579284668,31,132045,.485809326171875,21181,.770416259765625,484772,1696546,.1723756790161133,235946,2997774,-.9402742385864258,11497152,-.2831554412841797,53500,-1.161975860595703,619185,-.065190315246582,89235,15682,1606401,.8900575637817383,231969,.0452327728271484,987473,.6369733810424805,139746,394807,1678186,5518369,-.2076911926269531,272594,.1676807403564453,139665,.0404376983642578,117797,-.2585039138793945,1397578,.2216291427612305,4323406,.0130891799926758,226445,335333,122394,.4332380294799805,1096508,-.2509946823120117,107176,.0081033706665039,120792,-.0851345062255859,71268,-.8634929656982422,2224937,.4953269958496094,matched (3),1955970.5,.89989918,95428.977,193368.69
201611,841239,682,3829,1369461,11,0,0,0,0,0,0,0,0,0,1,0,650836,-.470952033996582,506143,-.3494491577148438,266360,-.4179906845092773,402620,-.5783567428588867,777870,-.3209152221679688,1489007,-1.524556159973145,74008,-.2474279403686523,1437636,-.7256011962890625,3810300,-.3236637115478516,217463,.2988185882568359,514646,.4962482452392578,7015,.4854907989501953,266455,-.3701467514038086,66791,-.0974979400634766,35806,-.7621650695800781,86909,-.4166975021362305,16247,-.616816520690918,58687,1.614169120788574,6174,101603,-.2620697021484375,10142,-.736419677734375,423986,1404662,-.1887979507446289,20449,4348166,.3718843460083008,8420660,-.3114118576049805,46158,-.1476116180419922,604321,-.0242986679077148,21431,1256,1336167,-.1841917037963867,5169,-3.803924560546875,1336932,.3029842376708984,356500,150776,2168055,5899875,.0668487548828125,119433,-.8252277374267578,91371,-.4243183135986328,179145,.4192333221435547,1030404,-.3047895431518555,3713804,-.1519870758056641,189120,146782,104717,-.1559829711914063,836891,-.2701921463012695,173204,.4799976348876953,62434,-.6599597930908203,249788,1.254164695739746,2135819,-.0408782958984375,matched (3),1270761.1,.89989918,92670.633,192022.42
201612,841239,683,3829,1700570,12,0,0,0,0,0,0,0,0,0,0,1,598332,-.0841121673583984,329909,-.4280023574829102,512617,.6546802520751953,1127398,1.029674530029297,2392510,1.123538970947266,6573106,1.48487663269043,77304,.0435724258422852,2339335,.4868669509887695,4658221,.2009258270263672,135909,-.4700431823730469,644010,.2242345809936523,30848,1.481020927429199,172838,-.4328508377075195,58220,-.1373395919799805,153213,1.453714370727539,1155800,2.587686538696289,61750,1.335186004638672,233970,1.382974624633789,2949,104602,.0290889739990234,26505,.9606485366821289,355760,1121601,-.2250394821166992,197581,9793388,.8119525909423828,20118796,.870966911315918,89582,.6630840301513672,4176658,1.933160781860352,40509,17077,692149,-.6577587127685547,269276,3.953058242797852,1234104,-.0800323486328125,367615,235796,1685485,4742348,-.2183990478515625,525683,1.481943130493164,99955,.0897912979125977,410395,.8289241790771484,1421225,.3215675354003906,6150056,.5044040679931641,215894,266932,123302,.1633749008178711,1473595,.5657663345336914,426573,.9013137817382813,95609,.4261569976806641,58151,-1.457569122314453,2542306,.1742210388183594,matched (3),1676109.6,.89989918,81095.172,186711.52
201701,841239,684,3829,1303112,01,0,0,0,0,0,0,0,0,0,0,0,503051,-.1734542846679688,252714,-.2665586471557617,489846,-.0454378128051758,1606868,.354374885559082,1186061,-.7017059326171875,5647550,-.1517648696899414,67025,-.1426801681518555,2051666,-.1312150955200195,4656390,-.0003929138183594,76370,-.5763959884643555,281769,-.8266267776489258,4049,-2.03060245513916,345088,.6914443969726563,56439,-.0310678482055664,25243,-1.803280830383301,511307,-.815577507019043,54210,-.1302289962768555,33926,-1.931011199951172,13852,85887,-.1971302032470703,4761,-1.716876029968262,335573,976385,-.1386547088623047,10851,4864079,-.6998300552368164,7674526,-.9637479782104492,113961,.2407026290893555,356257,-2.461614608764648,4655,1494,572337,-.1900730133056641,530392,.6778793334960938,1279942,.0364694595336914,357622,198007,2413272,3500471,-.3036346435546875,193603,-.9988889694213867,126285,.2338218688964844,275856,-.3972406387329102,1149612,-.2120943069458008,5071785,-.1927680969238281,0,164620,59286,-.7322635650634766,905335,-.4871549606323242,91775,-1.536443710327148,125474,.2718315124511719,147812,.9328975677490234,2737458,.0739583969116211,matched (3),1363291.6,.89989918,85296.063,188574.08
201702,841239,685,3829,1164237,02,1,0,0,0,0,0,0,0,0,0,0,358205,-.3395862579345703,247829,-.0195198059082031,288817,-.5282983779907227,872965,-.6101474761962891,986488,-.1842412948608398,3812629,-.3929023742675781,48167,-.3303909301757813,2916924,.3518772125244141,3480837,-.2909679412841797,26652,-1.052725791931152,42041,-1.90244197845459,7297,.588994026184082,199438,-.5482959747314453,56240,-.0035324096679688,22450,-.1172580718994141,1875731,1.299782752990723,96907,.5808868408203125,47525,.3370742797851563,2094,104887,.1998510360717773,14414,1.107742309570313,255364,971966,-.0045366287231445,4743,1230168,-1.374726295471191,6399975,-.1816129684448242,55379,-.7216558456420898,337410,-.0543527603149414,27433,949,588342,.0275802612304688,217126,-.8931388854980469,1771665,.3251047134399414,212277,500970,2341791,2647252,-.2793750762939453,39764,-1.582847595214844,103517,-.1988058090209961,94350,-1.072868347167969,1063591,-.0777740478515625,3271583,-.4384183883666992,128342,144619,60252,.0161628723144531,927154,.0238142013549805,106707,.1507463455200195,54700,-.8302345275878906,177407,.1825056076049805,1974119,-.3269071578979492,matched (3),1059406.9,.89989918,76288.914,184674.75
201703,841239,686,3829,1290610,03,0,1,0,0,0,0,0,0,0,0,0,361509,.0091819763183594,210243,-.1644744873046875,375509,.2624893188476563,1070134,.203643798828125,1170714,.1712179183959961,2086222,-.6029644012451172,66790,.326878547668457,3398778,.1528863906860352,5301015,.4206256866455078,32062,.1848077774047852,102317,.8894309997558594,56473,2.046298980712891,268385,.2969188690185547,79430,.3452482223510742,27935,.2185897827148438,5098197,.9998893737792969,15349,-1.84270191192627,59119,.2182960510253906,19005,209804,.6932907104492188,5934,-.8875017166137695,281961,1465684,.4107570648193359,15207,2567531,.7357940673828125,14115326,.7909679412841797,94097,.530125617980957,1063393,1.147920608520508,31703,22692,786358,.2901039123535156,362820,.5134296417236328,1253965,-.3456087112426758,430212,515941,2773537,3962012,.4032297134399414,428383,2.377055168151856,139437,.297877311706543,99955,.057708740234375,1090013,.0245389938354492,4714206,.3653059005737305,231485,272289,129538,.7654380798339844,1097870,.1690073013305664,145713,.3115520477294922,137625,.92266845703125,88814,-.6919021606445313,1387004,-.3529767990112305,matched (3),1258563.1,.89989918,110572.93,201273.78
201704,841239,687,3829,1318393,04,0,0,1,0,0,0,0,0,0,0,0,563341,.4435977935791016,20202,-2.342482566833496,200764,-.6261520385742188,1042629,-.0260381698608398,2411586,.7226705551147461,6681579,1.163999557495117,78887,.1664638519287109,2474423,-.317408561706543,4951391,-.0682296752929688,48926,.4226369857788086,166096,.4844894409179688,166356,1.080367088317871,312419,.1519231796264648,57233,-.3277463912963867,29511,.0548830032348633,103658,-3.895545959472656,60930,1.37867546081543,7053,-2.126099586486816,426,71803,-1.072247505187988,15062,.9314765930175781,355601,910182,-.4764328002929688,42902,3034705,.1671695709228516,7355607,-.651799201965332,99293,.0537490844726563,709269,-.4049844741821289,52251,542,632415,-.2178668975830078,319444,-.1273250579833984,870622,-.3648586273193359,267359,609809,2733008,4076571,.0285043716430664,302477,-.3480119705200195,181692,.2646999359130859,227914,.8242483139038086,1208520,.1032066345214844,4229545,-.1084861755371094,115640,220845,136594,.0530385971069336,1186581,.0777044296264648,138272,-.0524158477783203,127767,-.0743246078491211,145009,.4902515411376953,1729231,.2205314636230469,matched (3),1441553.6,.89989918,89483.297,190504.66
201705,841239,688,3829,1509274,05,0,0,0,1,0,0,0,0,0,0,0,553096,-.0183534622192383,730749,3.588288307189941,372346,.6176929473876953,486970,-.7612981796264648,606132,-1.380942344665527,6712324,.0045909881591797,60434,-.2664651870727539,2149183,-.1409196853637695,5682813,.1377773284912109,80852,.5023117065429688,113200,-.3834095001220703,6398,-3.258144378662109,267757,-.1542654037475586,63856,.1094999313354492,42366,.3615827560424805,450330,1.468883514404297,113876,.6253843307495117,42187,1.78865909576416,26787,101929,.3503503799438477,42254,1.031523704528809,347322,1395416,.4273033142089844,7073,1674276,-.5947332382202148,12245817,.5097227096557617,265365,.9830303192138672,1764211,.9112234115600586,23822,10879,1165721,.6115493774414063,554205,.5509529113769531,1117802,.2499122619628906,431349,440845,3091485,4706637,.1437168121337891,318581,.0518712997436523,221896,.1998958587646484,380640,.5128860473632813,1385938,.1369810104370117,3559392,-.1725044250488281,179383,230586,133519,-.0227689743041992,1182036,-.0038375854492188,304012,.7878446578979492,190922,.4016571044921875,170194,.1601428985595703,2456139,.3509130477905273,matched (3),1428766.3,.89989918,90264.82,190873
201706,841239,689,3829,2025481,06,0,0,0,0,1,0,0,0,0,0,0,1115195,.7012529373168945,295684,-.9047784805297852,308278,-.1888208389282227,549734,.1212320327758789,2688155,1.489513397216797,4834278,-.3282136917114258,75050,.2166032791137695,2930845,.3102035522460938,5512811,-.0303716659545898,64657,-.2235240936279297,84495,-.2924633026123047,7964,.2189464569091797,380472,.3513326644897461,65230,.0212898254394531,126216,1.091649055480957,3865337,2.149824142456055,47661,-.8709964752197266,97372,.8364267349243164,11111,23158,-1.481936454772949,7716,-1.70040225982666,451258,1706656,.2013425827026367,135176,4783096,1.049707412719727,12218927,-.0021991729736328,734461,1.018031120300293,2203641,.222407341003418,17790,2770,355106,-1.188678741455078,361760,-.4265537261962891,1422578,.2411060333251953,295584,650765,1993277,4485561,-.0481100082397461,98281,-1.176045417785645,140047,-.460230827331543,175655,-.7733325958251953,1781437,.2510433197021484,3944087,.1026277542114258,193708,174291,141306,.0566835403442383,1233236,.0424032211303711,214845,-.3471508026123047,46732,-1.407435417175293,219705,.2553472518920898,1877992,-.2683868408203125,matched (3),2077844.8,.89989918,80442.031,186428.77
