period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1450c688,growth1450c688,Y1617c807,growth1617c807,Y1698c372,growth1698c372,Y1789c152,Y1809c807,growth1809c807,Y2050c268,growth2050c268,Y2118c642,Y2125c703,growth2125c703,Y2577c792,growth2577c792,Y2742c348,growth2742c348,Y2750c251,growth2750c251,Y2821c554,Y2927c222,growth2927c222,Y2962c268,growth2962c268,Y3024c792,growth3024c792,Y3158c440,growth3158c440,Y3215c703,growth3215c703,Y327c440,growth327c440,Y3339c484,growth3339c484,Y3388c208,Y3511c208,growth3511c208,Y3583c807,growth3583c807,Y3730c222,growth3730c222,Y3980c600,growth3980c600,Y4039c620,growth4039c620,Y4040c440,growth4040c440,Y4140c620,growth4140c620,Y4146c484,growth4146c484,Y4198c348,growth4198c348,Y4431c428,growth4431c428,Y4445c688,growth4445c688,Y4484c792,growth4484c792,Y4539c826,growth4539c826,Y4681c484,growth4681c484,Y4701c191,growth4701c191,Y472c792,growth472c792,Y4736c616,growth4736c616,Y4761c124,growth4761c124,Y47c124,growth47c124,Y4887c440,growth4887c440,Y4974c705,growth4974c705,Y4975c218,Y581c688,growth581c688,Y614c484,growth614c484,Y651c428,growth651c428,Y675c484,growth675c484,Y694c792,growth694c792,Y712c348,growth712c348,Y712c688,growth712c688,Y729c703,growth729c703,_merge,x,r2,s,sf
201503,840721,662,3800,8727528,03,0,1,0,0,0,0,0,0,0,0,0,333723,-.039794921875,54130,-.1237707138061523,110484,.1479253768920898,18033,14387,.9076051712036133,870584,.7387580871582031,44412,827657,.05462646484375,769336,.5719642639160156,447269,.0703163146972656,515871,.8491611480712891,2070,771,.8793673515319824,10436,-.0467071533203125,16966836,.4332962036132813,268509,1.157388687133789,579448,.2695751190185547,71499,.5768871307373047,992407,-.0491104125976563,286966,274093,.4025020599365234,97881,.4568119049072266,10043,2.423409461975098,160515,-.0816783905029297,5626622,.3522329330444336,654620,-.0810165405273438,36139,.1482696533203125,3861808,.7832326889038086,36283992,.4979019165039063,18525,.1728763580322266,1609,1.1257004737854,9167555,.2159547805786133,357835,.063267707824707,15228,-.0211181640625,2388,.4206552505493164,517788,-.0682554244995117,459823,.9770011901855469,18318112,.2584571838378906,115755,.8152093887329102,33797,.2992982864379883,252981,.551051139831543,14830,247971,.2651567459106445,687627,-.1706275939941406,235733,.2721118927001953,7901651,.8143634796142578,20062696,.0815296173095703,9082205,.3168563842773438,280931,-.0579938888549805,28179,.8676004409790039,matched (3),8246816,.82285452,733597.88,1411971.4
201504,840721,663,3800,6218675,04,0,0,1,0,0,0,0,0,0,0,0,307818,-.0808019638061523,58622,.0797214508056641,309479,1.030019760131836,6986,13182,-.0874729156494141,846301,-.028289794921875,38875,733372,-.120945930480957,1287734,.5151119232177734,362824,-.2092428207397461,266625,-.6600141525268555,8471,7306,2.248762607574463,7317,-.3550605773925781,16404397,-.0337104797363281,224029,-.1811094284057617,200633,-1.060599327087402,163732,.828547477722168,1158098,.1544008255004883,143843,153976,-.5766706466674805,46253,-.7496261596679688,3143,-1.161698341369629,323810,.7017688751220703,3276319,-.5407896041870117,857776,.2702875137329102,65521,.5949983596801758,2402011,-.4748287200927734,24271898,-.4020576477050781,13007,-.3536338806152344,91,-2.872508525848389,4715567,-.6648015975952148,1035458,1.062526702880859,13526,-.1185216903686523,383,-1.830176830291748,328207,-.4559211730957031,412986,-.1074285507202148,16976484,-.0760612487792969,21670,-1.675546646118164,43734,.2577533721923828,219024,-.1441326141357422,37751,212783,-.1530389785766602,854822,.217646598815918,163634,-.3650674819946289,7724141,-.0227212905883789,7011384,-1.051327705383301,6789887,-.2908830642700195,276768,-.0149288177490234,26691,-.0542507171630859,matched (3),7504220,.82285452,615051.81,1354173.5
201505,840721,664,3800,5325486,05,0,0,0,1,0,0,0,0,0,0,0,380714,.2125396728515625,44885,-.2670068740844727,35748,-2.158395767211914,49070,12339,-.0660877227783203,644710,-.2720746994018555,7069,794136,.0796012878417969,825596,-.4445343017578125,372477,.0262575149536133,163314,-.4901676177978516,4146,1929,-1.33169412612915,7270,-.006443977355957,16255705,-.0091056823730469,161807,-.3253707885742188,663669,1.196306228637695,884661,1.686973571777344,1063509,-.085205078125,59851,148741,-.0345907211303711,97144,.7420682907104492,5442,.5489692687988281,91263,-1.266410827636719,3374656,.0295734405517578,794811,-.0762386322021484,105780,.4789905548095703,1557763,-.4330558776855469,21142250,-.1380462646484375,5009,-.9542512893676758,775,2.142003536224365,5181830,.0942888259887695,390648,-.97479248046875,6303,-.7635879516601563,5099,2.588764667510986,395666,.1869258880615234,172080,-.8754539489746094,14415622,-.1635150909423828,160529,2.002545356750488,18262,-.8733034133911133,171300,-.2457656860351563,104322,238885,.1157093048095703,384760,-.7982730865478516,167389,.0226888656616211,7203171,-.0698299407958984,12383579,.5688371658325195,7376036,.0828018188476563,243436,-.1283254623413086,19695,-.3039617538452148,matched (3),6769983,.82285452,689243.31,1389443.6
201506,840721,665,3800,6001785,06,0,0,0,0,1,0,0,0,0,0,0,425983,.1123504638671875,66895,.3990211486816406,414411,2.450363159179688,64818,7992,-.4343233108520508,361853,-.5775623321533203,64206,945928,.1749124526977539,967478,.1585874557495117,445407,.1788129806518555,289892,.5738334655761719,13825,9206,1.562854290008545,13312,.6049089431762695,15387448,-.0548915863037109,189933,.1602668762207031,1275812,.6535549163818359,1734465,.6732501983642578,1105390,.0386238098144531,104742,244084,.4953060150146484,103339,.0618200302124023,7322,.2967367172241211,289151,1.153203010559082,5335644,.4581165313720703,1102579,.3273029327392578,227023,.7636899948120117,1187110,-.2717294692993164,32745876,.4375038146972656,34598,1.932559967041016,3481,1.502212047576904,4151090,-.2217874526977539,755547,.6596355438232422,33954,1.683980941772461,10392,.7119922637939453,228083,-.5508604049682617,513752,1.093781471252441,21072314,.3796463012695313,130333,-.2083816528320313,18376,.0062236785888672,187659,.0912103652954102,115037,330582,.3248720169067383,488122,.237945556640625,224639,.2941741943359375,5113102,-.3427143096923828,13148971,.0599708557128906,9322097,.2341508865356445,368058,.413386344909668,24155,.204127311706543,matched (3),6885860.5,.82285452,569576.81,1334134.5
201507,840721,666,3800,8200392,07,0,0,0,0,0,1,0,0,0,0,0,459697,.0761680603027344,59520,-.1168117523193359,331228,-.2240505218505859,15844,27617,1.239990234375,769871,.7549848556518555,73442,758198,-.221221923828125,965839,-.0016956329345703,355379,-.2258033752441406,401151,.3248291015625,6799,38419,1.428696632385254,11561,-.1410284042358398,16146374,.0481433868408203,138617,-.3149566650390625,1310553,.0268659591674805,2205439,.2402267456054688,1351945,.2013463973999023,106454,135050,-.5918674468994141,59637,-.5497379302978516,9620,.2729606628417969,254297,-.1284456253051758,4101687,-.2630119323730469,2016238,.603581428527832,729622,1.167475700378418,1662471,.3367834091186523,25537644,-.2486228942871094,48134,.3301925659179688,4363,.2258405685424805,4557453,.0933933258056641,589575,-.2480401992797852,21638,-.4505558013916016,11111,.066899299621582,391921,.5413503646850586,808975,.4540271759033203,15562734,-.3030796051025391,144990,.106572151184082,19397,.054072380065918,172035,-.0869283676147461,189426,207105,-.4676284790039063,707841,.3716535568237305,234016,.0408945083618164,8678505,.5290422439575195,20032024,.420989990234375,9956282,.0658168792724609,233644,-.454442024230957,26903,.1077461242675781,matched (3),7681182.5,.82285452,713826,1401800.5
201508,840721,667,3800,7498835,08,0,0,0,0,0,0,1,0,0,0,0,300750,-.4242877960205078,72217,.1933622360229492,161537,-.7180728912353516,150586,16032,-.5438451766967773,745966,-.0315427780151367,15093,587696,-.254734992980957,952067,-.0143613815307617,438151,.2093791961669922,588640,.3834772109985352,15533,4389,-2.169450759887695,6637,-.5549774169921875,13399558,-.1864738464355469,126944,-.0879688262939453,670648,-.6699600219726563,1645248,-.2930355072021484,791182,-.535771369934082,89537,59165,-.8253145217895508,47544,-.2266206741333008,2993,-1.167568206787109,254460,.0006399154663086,3657005,-.1147537231445313,1230029,-.4941949844360352,170443,-1.454126358032227,605086,-1.010689735412598,19611372,-.2640438079833984,9534,-1.619124412536621,365,-2.48101806640625,4144591,-.0949602127075195,405787,-.3735733032226563,12245,-.5693330764770508,484,-3.13360595703125,304205,-.2533588409423828,80025,-2.31342887878418,12385000,-.2283935546875,178289,.2067403793334961,23929,.2099733352661133,156252,-.0962276458740234,152750,194471,-.0629425048828125,346844,-.7133445739746094,190141,-.2076234817504883,6649847,-.2662553787231445,16153112,-.2152194976806641,6791417,-.3825445175170898,266337,.1309633255004883,24878,-.0782537460327148,matched (3),7477013,.82285452,652857.13,1371757.9
201509,840721,668,3800,8803172,09,0,0,0,0,0,0,0,1,0,0,0,340464,.1240301132202148,87530,.1923065185546875,300045,.6191978454589844,18505,16696,.0405826568603516,1043795,.3359384536743164,52267,896465,.4222497940063477,965045,.0135393142700195,448334,.022974967956543,413939,-.3520965576171875,9815,24783,1.731056213378906,19877,1.096903800964356,10197809,-.2730484008789063,227706,.5843095779418945,606778,-.1000814437866211,642373,-.9404764175415039,1017547,.251622200012207,139177,84034,.35089111328125,91607,.6558523178100586,11077,1.308594703674316,84929,-1.09732723236084,4899168,.2924213409423828,2165686,.5656986236572266,235586,.3236751556396484,3310217,1.699398994445801,30088648,.4280376434326172,13832,.3721208572387695,4083,2.414690017700195,5807074,.3372735977172852,1141759,1.034497261047363,7503,-.4898147583007813,1774,1.298907279968262,376414,.2129878997802734,116648,.3768215179443359,17199036,.3283672332763672,158836,-.1155328750610352,35136,.3841352462768555,97287,-.4738054275512695,216935,208256,.0684843063354492,597898,.5445451736450195,203132,.0660896301269531,8458636,.2405948638916016,12796125,-.23297119140625,10414593,.4275484085083008,365707,.3170700073242188,39354,.458613395690918,matched (3),8996159,.82285452,642198.38,1366717.3
201510,840721,669,3800,6089105,10,0,0,0,0,0,0,0,0,1,0,0,313065,-.0838985443115234,57833,-.4144220352172852,297242,-.0093860626220703,41650,16214,-.0292940139770508,445194,-.8521080017089844,30694,939839,.0472488403320313,1018496,.0539073944091797,450780,.0054407119750977,294791,-.339451789855957,17389,49927,.700404167175293,11338,-.5614032745361328,13502726,.2807178497314453,340650,.4028005599975586,351505,-.5459384918212891,81085,-2.069671630859375,1116463,.0927705764770508,105342,145526,.54913330078125,64635,-.3487520217895508,6107,-.5954351425170898,11914,-1.964101791381836,3401651,-.3648052215576172,1355834,-.4683198928833008,229919,-.024348258972168,1543876,-.7627182006835938,17250008,-.55633544921875,5817,-.8662004470825195,3470,-.1626777648925781,5104059,-.1290407180786133,377393,-1.107038497924805,9261,.2105083465576172,718,-.9045228958129883,449708,.1779088973999023,341761,1.074951171875,17734096,.0306358337402344,172129,.0803718566894531,39017,.1047706604003906,63600,-.4250516891479492,46411,184799,-.1194992065429688,527280,-.1256885528564453,144771,-.3387022018432617,6954928,-.1957378387451172,11115295,-.1408195495605469,7422327,-.338714599609375,358334,-.0203666687011719,23510,-.515172004699707,matched (3),6362284.5,.82285452,432270.66,1281544.1
201511,840721,670,3800,6329083,11,0,0,0,0,0,0,0,0,0,1,0,547178,.5583629608154297,61292,.0580902099609375,59483,-1.608856201171875,60180,21918,.3014335632324219,414143,-.0722990036010742,34972,722298,-.263270378112793,930447,-.0904169082641602,422654,-.0644254684448242,313625,.0619316101074219,52759,2902,-2.84516191482544,6604,-.5404844284057617,10284857,-.2722187042236328,170187,-.6939582824707031,557437,.461125373840332,53591,-.4141168594360352,896423,-.2195091247558594,117440,131629,-.100367546081543,77888,.1865158081054688,6097,-.0016384124755859,105872,2.184516906738281,3909536,.1391582489013672,1482931,.0896034240722656,145675,-.4563493728637695,1909170,.2123727798461914,17811000,.0320034027099609,25204,1.466217994689941,8707,.9199724197387695,7111619,.3316936492919922,1033556,1.007472991943359,12476,.2979955673217773,223,-1.169297695159912,323944,-.3280277252197266,228966,-.400538444519043,11533155,-.4302635192871094,215541,.2249069213867188,21490,-.596409797668457,110135,.5490932464599609,122386,283572,.4281978607177734,878077,.5100030899047852,169182,.1558218002319336,7381559,.0595340728759766,18469692,.5078086853027344,6947469,-.0661153793334961,3593745,2.305484771728516,26237,.1097450256347656,matched (3),6968393.5,.82285452,544601.75,1323664.8
201512,840721,671,3800,8155818,12,0,0,0,0,0,0,0,0,0,0,1,582949,.0633258819580078,63669,.0380477905273438,112451,.6368274688720703,7660,13533,-.482177734375,690391,.5110464096069336,8832,785477,.0838527679443359,1258455,.3019742965698242,441589,.0438251495361328,360997,.1406717300415039,11089,7775,.9855132102966309,32843,1.604063034057617,11166016,.0822029113769531,139817,-.1965627670288086,1378378,.9053134918212891,62942,.160832405090332,1331120,.3953638076782227,313233,114162,-.142369270324707,79846,.0248279571533203,14002,.8314027786254883,67284,-.4533090591430664,6747939,.5458183288574219,1577972,.0621204376220703,1338487,2.217917442321777,1590912,-.1823616027832031,29434892,.5023651123046875,25235,.0012292861938477,83376,2.259233474731445,8556521,.1849632263183594,668869,-.4351720809936523,24934,.6924247741699219,821,1.303351402282715,583160,.587890625,120160,-.6447486877441406,20425916,.5715789794921875,191795,-.1167240142822266,50801,.8603286743164063,116209,.0536842346191406,137676,393779,.3283233642578125,1022806,.1525707244873047,168253,-.0055065155029297,6765023,-.08721923828125,19710930,.0650424957275391,6554193,-.0582723617553711,5297228,.3879890441894531,21678,-.1908721923828125,matched (3),8270651,.82285452,558477.75,1329434
201601,840721,672,3800,5773934,01,0,0,0,0,0,0,0,0,0,0,0,304134,-.6506309509277344,79658,.2240447998046875,27692,-1.401373863220215,15321,11054,-.2023382186889648,150791,-1.521363258361816,6733,752922,-.0423288345336914,757717,-.5073299407958984,345862,-.2443399429321289,260901,-.3247289657592773,4820,9028,.1494178771972656,1835,-2.884694576263428,8481692,-.2749652862548828,240561,.5426387786865234,680228,-.7062349319458008,32242,-.6689434051513672,880804,-.4129409790039063,671685,131552,.1417837142944336,61602,-.2594051361083984,12365,-.1243295669555664,50664,-.2837066650390625,2880384,-.851313591003418,773555,-.7128992080688477,108981,-2.508122444152832,1972288,.2148876190185547,15399145,-.6478691101074219,10651,-.8625783920288086,56326,-.3922042846679688,8365274,-.0226039886474609,258169,-.9519739151000977,15671,-.4644203186035156,1241,.4131498336791992,448424,-.2627220153808594,73344,-.4936637878417969,13800109,-.3921279907226563,157726,-.1955680847167969,20331,-.9157695770263672,247310,.7552518844604492,15750,258962,-.4191083908081055,453952,-.8123140335083008,156155,-.0746192932128906,4427767,-.4238700866699219,19220544,-.0251941680908203,6272810,-.0438804626464844,1011852,-1.655402183532715,12490,-.5513696670532227,matched (3),4957820,.82285452,547664.13,1324927.6
201602,840721,673,3800,4572776,02,1,0,0,0,0,0,0,0,0,0,0,522842,.5418100357055664,48028,-.5059585571289063,29391,.059544563293457,63,20575,.6212844848632813,366039,.886845588684082,23883,687748,-.0905399322509766,514727,-.3866729736328125,385111,.1074924468994141,501481,.6534252166748047,4136,5601,-.477386474609375,21080,2.441280841827393,7956067,-.0639753341674805,158352,-.4181528091430664,394491,-.5448322296142578,68602,.7550516128540039,1297569,.3874130249023438,132048,53041,-.9083366394042969,75946,.2093276977539063,2379,-1.648190021514893,20722,-.8940191268920898,3844428,.288701057434082,705985,-.0914030075073242,41124,-.9745817184448242,1517121,-.2623805999755859,18210076,.16766357421875,14252,.2912435531616211,13669,-1.416026115417481,5401683,-.4373788833618164,510544,.6818628311157227,4868,-1.16912841796875,240,-1.643033981323242,396850,-.1221809387207031,85647,.1550731658935547,15084397,.0889835357666016,225931,.359370231628418,15191,-.2914438247680664,237027,-.0424690246582031,76092,283661,.0910987854003906,696290,.4277753829956055,138120,-.1227264404296875,4220525,-.0479354858398438,22598910,.1619224548339844,6205922,-.0107212066650391,948176,-.0649967193603516,17887,.3591451644897461,matched (3),4109212,.82285452,629425.94,1360762.4
201603,840721,674,3800,12340328,03,0,1,0,0,0,0,0,0,0,0,0,690422,.2780237197875977,69831,.3742942810058594,295942,2.309474945068359,88052,19162,-.0711479187011719,255149,-.3608922958374023,7726,838597,.198307991027832,601128,.1551713943481445,415788,.0766439437866211,240358,-.7354364395141602,18303,23556,1.436435699462891,10750,-.6734189987182617,12027424,.4132547378540039,104349,-.4170799255371094,596516,.4135103225708008,99793,.3747768402099609,1273275,-.0188999176025391,54364,80860,.4216537475585938,120564,.462158203125,8199,1.237331867218018,20606,-.0056142807006836,5344468,.329437255859375,924964,.2701606750488281,61664,.4051084518432617,2006162,.2794094085693359,19270456,.0565986633300781,14265,.0009117126464844,121230,2.182559967041016,9353054,.5489931106567383,396568,-.252629280090332,18645,1.342894554138184,281,.1577157974243164,429496,.0790538787841797,448519,1.655716896057129,20124584,.2882823944091797,257070,.1291189193725586,21139,.3304166793823242,217434,-.086277961730957,181641,306169,.0763568878173828,661774,-.05084228515625,168339,.1978569030761719,7325911,.551457405090332,24051098,.0622787475585938,8930068,.3639202117919922,2185036,.8348474502563477,24942,.3324794769287109,matched (3),11415057,.82285452,612487.94,1353011
201604,840721,675,3800,6816781,04,0,0,1,0,0,0,0,0,0,0,0,642062,-.0726175308227539,66274,-.0522804260253906,115682,-.9393186569213867,35238,15625,-.2040567398071289,458485,.5860795974731445,71186,718676,-.1543197631835938,1372059,.8252601623535156,408871,-.0167760848999023,197827,-.1947364807128906,3405,61553,.9605178833007813,7350,-.3802061080932617,12101230,.0061168670654297,228011,.7816534042358398,354547,-.5202655792236328,137878,.3232707977294922,1076228,-.1681299209594727,119939,65575,-.2095241546630859,56277,-.7618951797485352,4833,-.5285444259643555,38734,.6311359405517578,3370909,-.4608793258666992,882800,-.0466556549072266,105373,.5358066558837891,1492117,-.2960271835327148,15808541,-.1980228424072266,6530,-.7814016342163086,13848,-2.169548988342285,5737020,-.4887638092041016,421490,.060948371887207,12577,-.3937082290649414,4943,2.867372989654541,381607,-.1182212829589844,216215,-.7296772003173828,17572450,-.1356105804443359,263754,.0256681442260742,15192,-.3303508758544922,202991,-.0687341690063477,73109,236498,-.2581968307495117,533507,-.2154521942138672,179389,.0635766983032227,4585855,-.4684410095214844,22016708,-.08837890625,10672391,.1782360076904297,2918192,.2893314361572266,24956,.0005607604980469,matched (3),6372978.5,.82285452,528366.63,1317068.1
201605,840721,676,3800,2351879,05,0,0,0,1,0,0,0,0,0,0,0,690903,.0733146667480469,57195,-.1473312377929688,25550,-1.510207176208496,17016,8472,-.6121053695678711,745814,.4865484237670898,19749,745870,.0371408462524414,715302,-.6513633728027344,353963,-.1442070007324219,218165,.0978584289550781,10333,22892,-.9891109466552734,12686,.5457992553710938,15857398,.2703304290771484,122231,-.6234817504882813,145787,-.8886938095092773,1180254,2.147115707397461,914585,-.1627473831176758,83658,121245,.6146183013916016,51214,-.0942726135253906,15945,1.19367790222168,111959,1.06141471862793,2649509,-.2408084869384766,906979,.0270204544067383,81441,-.2576274871826172,303817,-1.591526031494141,14459722,-.0891838073730469,6057,-.0751924514770508,3872,-1.274370193481445,2726058,-.7440834045410156,552973,.2715129852294922,11877,-.0572652816772461,1762,-1.031522750854492,380447,-.0030441284179688,84684,-.937347412109375,16891348,-.0395298004150391,133148,-.6835556030273438,10388,-.3801174163818359,175490,-.1455793380737305,75209,245437,.0370998382568359,453582,-.1622962951660156,150383,-.1763715744018555,8048922,.5625619888305664,14026460,-.4508571624755859,8558785,-.2207012176513672,2413039,-.1900768280029297,19002,-.2725696563720703,matched (3),2060097.1,.82285452,685435.5,1387558.6
201606,840721,677,3800,9079516,06,0,0,0,0,1,0,0,0,0,0,0,829636,.1829872131347656,74707,.2671070098876953,123314,1.5740966796875,39516,26745,1.149580955505371,983431,.2765712738037109,22638,687988,-.080780029296875,924722,.2567882537841797,443030,.2244443893432617,377694,.548832893371582,8550,3291,-1.939596176147461,13679,.0753622055053711,19472188,.2053508758544922,152177,.2191314697265625,1027311,1.952552795410156,2517083,.7573709487915039,742552,-.2083778381347656,79333,100899,-.1836929321289063,85648,.5142326354980469,23747,.398310661315918,248251,.7963075637817383,4370078,.5004072189331055,1524017,.5189857482910156,399891,1.591313362121582,2069873,1.918816566467285,18378120,.2397937774658203,7700,.2400054931640625,4991,.2538652420043945,6358970,.8470096588134766,828855,.4047365188598633,39365,1.198272705078125,13564,2.040969848632813,439387,.1440334320068359,315673,1.315780639648438,20472860,.1922969818115234,200270,.4082050323486328,33414,1.168323516845703,172107,-.019465446472168,88176,320824,.267852783203125,786861,.5508756637573242,161266,.0698699951171875,7920506,-.016082763671875,22612096,.4775409698486328,5452660,-.4508552551269531,6469401,.9861965179443359,31025,.4902486801147461,matched (3),8020672,.82285452,736115.88,1413281.3
201607,840721,678,3800,5842477,07,0,0,0,0,0,1,0,0,0,0,0,636912,-.2643556594848633,91136,.1987791061401367,86135,-.3588180541992188,14967,16534,-.4809293746948242,545246,-.5898103713989258,6951,626207,-.094090461730957,531250,-.55426025390625,367550,-.1867780685424805,298588,-.2350196838378906,2948,2602,-.2349109649658203,5366,-.9357786178588867,12327647,-.4571437835693359,51658,-1.080398559570313,1024692,-.0025520324707031,2295978,-.0919418334960938,854636,.1405830383300781,68858,83301,-.1916599273681641,75159,-.1306400299072266,6564,-1.285856246948242,97920,-.9302892684936523,3070563,-.3529205322265625,1107209,-.3195075988769531,1378112,1.237277030944824,882230,-.8527889251708984,16014235,-.1376819610595703,7466,-.0308609008789063,50917,2.32256031036377,5891227,-.0764017105102539,399345,-.730219841003418,23146,-.5310544967651367,8086,-.5172853469848633,249266,-.566859245300293,176319,-.5824117660522461,16912604,-.1910400390625,154079,-.2622003555297852,8332,-1.388871192932129,281164,.4908218383789063,64304,227894,-.3420124053955078,684645,-.1391506195068359,117553,-.3161659240722656,7035222,-.1185264587402344,15423306,-.3826065063476563,5907104,.080052375793457,1793226,-1.28306770324707,17454,-.5752239227294922,matched (3),5914045.5,.82285452,634510.88,1363121.9
201608,840721,679,3800,4809598,08,0,0,0,0,0,0,1,0,0,0,0,347156,-.6068572998046875,102239,.1149606704711914,128782,.4022054672241211,31148,4761,-1.244960784912109,1016343,.6227293014526367,15663,743911,.1722402572631836,427897,-.2163505554199219,539135,.3831071853637695,399484,.2911090850830078,1746,2211,-.1628355979919434,13560,.9270410537719727,17962906,.37646484375,91460,.5712566375732422,837748,-.2014303207397461,1615805,-.3513259887695313,998768,.1558465957641602,70852,50982,-.4909877777099609,107100,.3541574478149414,8580,.2678337097167969,103512,.0555362701416016,1964921,-.4464082717895508,1223041,.0994977951049805,7542,-5.207982063293457,1486246,.5215559005737305,17462678,.0865879058837891,22532,1.10457706451416,2611,-2.970463275909424,6207147,.0522365570068359,717285,.5856475830078125,23455,.0132608413696289,1306,-1.823165416717529,131588,-.6388454437255859,205752,.1543760299682617,13338946,-.2373714447021484,184534,.1803684234619141,13226,.4620809555053711,193878,-.3717098236083984,398513,181740,-.2263031005859375,568219,-.1863937377929688,186259,.4602489471435547,6241252,-.1197481155395508,25267016,.4936199188232422,8613217,.3771419525146484,253427,-1.956695556640625,32107,.6095046997070313,matched (3),6903819.5,.82285452,725794.38,1407932.8
201609,840721,680,3800,6129484,09,0,0,0,0,0,0,0,1,0,0,0,824782,.8653450012207031,63916,-.4697437286376953,68283,-.63446044921875,62204,16000,1.212130546569824,653718,-.4412899017333984,22182,692818,-.0711536407470703,414328,-.0322246551513672,467791,-.1419448852539063,226332,-.5681705474853516,13612,1567,-.3442816734313965,2641,-1.635966300964356,13226711,-.3060703277587891,97191,.0607757568359375,1052740,.2284345626831055,497951,-1.17708683013916,887992,-.1175594329833984,98083,186260,1.295671463012695,51806,-.72625732421875,6228,-.320378303527832,242377,.8508071899414063,4390037,.8038854598999023,1068337,-.1352367401123047,118690,2.756027221679688,728079,-.7135992050170898,15022402,-.1505241394042969,11324,-.6880121231079102,82104,3.448253154754639,4362181,-.3527288436889648,583509,-.2064132690429688,36188,.4336442947387695,948,-.3203697204589844,74510,-.5687417984008789,390014,.6395111083984375,18576356,.3312015533447266,293767,.4649524688720703,13382,.0117263793945313,121108,-.470545768737793,46647,343934,.6378726959228516,709560,.2221384048461914,196704,.0545616149902344,9033687,.3697805404663086,13517924,-.6254825592041016,8131577,-.0575428009033203,4118423,2.788149833679199,16717,-.6526479721069336,matched (3),6434730.5,.82285452,628101.56,1360150.3
201610,840721,681,3800,7696759,10,0,0,0,0,0,0,0,0,1,0,0,597296,-.3227062225341797,94784,.3940315246582031,145059,.7534799575805664,80813,10958,-.3785181045532227,494344,-.279444694519043,55667,807559,.1532487869262695,997736,.8788309097290039,531718,.1280918121337891,494255,.7810478210449219,11579,14719,2.239975929260254,14908,1.730740547180176,13371497,.0108871459960938,43455,-.8049516677856445,843865,-.2211589813232422,183185,-1.000004768371582,1158315,.2657585144042969,113889,192629,.0336217880249023,115857,.8048515319824219,15409,.9058961868286133,127684,-.6409358978271484,3580478,-.2038412094116211,1323690,.214320182800293,55084,-.7676553726196289,3078405,1.441757202148438,16006550,.0634555816650391,13701,.1905441284179688,51785,-.4608860015869141,1863929,-.850285530090332,674493,.1449012756347656,47164,.2649030685424805,454,-.7362570762634277,261519,1.255573272705078,265514,-.3845148086547852,16304745,-.1304340362548828,419354,.3559284210205078,27328,.7140007019042969,141841,.1580238342285156,196551,237694,-.3694658279418945,580321,-.2010641098022461,230173,.1571311950683594,5276459,-.5377063751220703,7594851,-.5765457153320313,7142566,-.1296825408935547,10044329,.8915376663208008,15162,-.0976333618164063,matched (3),7915008,.82285452,663526,1376867.5
201611,840721,682,3800,6643074,11,0,0,0,0,0,0,0,0,0,1,0,326397,-.6042985916137695,74008,-.2474279403686523,51873,-1.028342247009277,12252,19081,.5546226501464844,156997,-1.147005081176758,11974,631726,-.2455606460571289,722567,-.3226785659790039,435953,-.1985788345336914,450668,-.092320442199707,3709,2474,-1.783302783966065,11741,-.2388114929199219,11770548,-.1275253295898438,58221,.2925195693969727,453120,-.6218357086181641,69304,-.9719934463500977,1143437,-.0129280090332031,222453,183149,-.0504655838012695,48816,-.8642988204956055,7032,-.784480094909668,40311,-1.152934074401856,3854120,.0736455917358398,1124120,-.1634225845336914,16130,-1.228178024291992,2532239,-.195307731628418,25842104,.4790077209472656,10401,-.2755661010742188,3027,-2.83952808380127,1296843,-.3627538681030273,746654,.1016407012939453,10642,-1.488821983337402,301,-.4109869003295898,409060,.4473552703857422,428305,.4781684875488281,14183170,-.1393985748291016,315075,-.2859039306640625,25311,-.0766725540161133,49354,-1.05568790435791,27073,179058,-.2832746505737305,568299,-.0209331512451172,189019,-.1969833374023438,6955883,.2763328552246094,24227464,1.160017013549805,6113870,-.1555118560791016,215396,-3.84228515625,31338,.726038932800293,matched (3),7027309,.82285452,536067.56,1320176.4
