period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1086c616,Y1449c826,growth1449c826,Y1463c208,growth1463c208,Y1503c208,growth1503c208,Y1665c233,Y1712c428,growth1712c428,Y1722c208,growth1722c208,Y1778c484,growth1778c484,Y1779c124,growth1779c124,Y1846c222,Y1898c268,Y1973c428,growth1973c428,Y2059c208,growth2059c208,Y2139c233,Y2141c616,growth2141c616,Y2174c703,growth2174c703,Y2190c792,growth2190c792,Y2203c191,growth2203c191,Y2322c233,Y2420c348,growth2420c348,Y2632c484,growth2632c484,Y2635c484,growth2635c484,Y2683c616,growth2683c616,Y2887c36,Y2922c440,growth2922c440,Y2958c826,growth2958c826,Y2982c68,growth2982c68,Y3115c246,growth3115c246,Y3157c705,growth3157c705,Y3233c251,growth3233c251,Y3435c246,growth3435c246,Y3521c826,growth3521c826,Y3584c826,growth3584c826,Y3597c428,growth3597c428,Y3752c757,growth3752c757,Y3900c792,growth3900c792,Y419c428,growth419c428,Y4256c616,growth4256c616,Y4276c68,growth4276c68,Y4437c376,Y4468c348,growth4468c348,Y4480c757,growth4480c757,Y4626c826,growth4626c826,Y4753c757,growth4753c757,Y4980c440,Y5003c222,growth5003c222,Y5012c586,growth5012c586,Y850c233,Y948c757,growth948c757,Y991c344,_merge,x,r2,s,sf
201509,760692,668,3586,1872034,09,0,0,0,0,0,0,0,1,0,0,0,116995,14874130,.1261978149414063,183423,.6771659851074219,3010785,.2418460845947266,166523,135799,-.3728542327880859,2841516,-.0047273635864258,9404249,-.0929088592529297,3588262,-.0762472152709961,108763,5904,224859,-.1005086898803711,1272899,.2597036361694336,77301,631578,-.0898771286010742,84180,.7274665832519531,5562390,-.2636013031005859,76681,.5020313262939453,30681,184660,-.3736944198608398,1903802,.1458425521850586,8003612,-.0385627746582031,549589,-.1010837554931641,911129,233487,-.9291019439697266,687273,.8824310302734375,288052,.1150732040405273,1510664,.1295280456542969,248331,.1898231506347656,5906719,.7487220764160156,2022982,.2448129653930664,1013812,.1606769561767578,129362944,.0056896209716797,349952,-.0745706558227539,1202270,.1174421310424805,39987836,.2377376556396484,346841,-.207667350769043,3581251,.3227605819702148,94327,-.3619976043701172,777000,2973723,.9452114105224609,14555470,.2189960479736328,4600855,-.10345458984375,9048615,-.1064815521240234,37193,284816,-.1934871673583984,271509,-.0367946624755859,249140,329182,.1129255294799805,42804,matched (3),1974915.5,.90899533,210150.08,659481.38
201510,760692,669,3586,1320273,10,0,0,0,0,0,0,0,0,1,0,0,117625,14457458,-.0284137725830078,115178,-.4653167724609375,3567963,.1697940826416016,177762,97795,-.3283023834228516,2800481,-.0145463943481445,10035678,.0649833679199219,2790671,-.2513856887817383,22916,34,183965,-.2007284164428711,1015151,-.2262592315673828,73461,640307,.0137262344360352,102391,.1958417892456055,7250560,.2650508880615234,76407,-.0035791397094727,67113,300933,.4883718490600586,1730068,-.0956926345825195,7802083,-.0255022048950195,411816,-.2885932922363281,766225,199403,-.1577987670898438,1448413,.7454919815063477,208462,-.3233842849731445,1481285,-.0196390151977539,224886,-.0991687774658203,5749497,-.0269784927368164,1802892,-.1151809692382813,857078,-.1679439544677734,146479744,.1242637634277344,232780,-.4077024459838867,1244614,.0346145629882813,39116880,-.0220203399658203,300044,-.1449365615844727,3104485,-.1428642272949219,44388,-.7537984848022461,909000,993586,-1.096248626708984,13463129,-.0780124664306641,4813246,.0451288223266602,6517959,-.3280496597290039,4660,362690,.2417049407958984,266767,-.0176191329956055,85795,275776,-.1770219802856445,55666,matched (3),1676459.3,.90899533,292872.03,690309.06
201511,760692,670,3586,2011195,11,0,0,0,0,0,0,0,0,0,1,0,155732,12827976,-.1195812225341797,103830,-.1037235260009766,3277492,-.0849161148071289,151655,259274,.9750118255615234,2810294,.0034980773925781,8471698,-.1694145202636719,4713249,.5240945816040039,170381,21467,281170,.4242143630981445,1094102,.0748958587646484,87147,713903,.1087989807128906,143466,.3372993469238281,7697042,.059758186340332,59945,-.2426471710205078,130452,308366,.0243997573852539,1968376,.1290483474731445,7370629,-.0568876266479492,415123,.0079975128173828,909335,338821,.5301437377929688,199806,-1.980876922607422,235377,.1214323043823242,1269943,-.1539382934570313,252301,.1150293350219727,4015047,-.3590631484985352,2711121,.4079704284667969,966735,.1203956604003906,137291408,-.0647811889648438,231333,-.0062360763549805,1371256,.0969018936157227,35541656,-.0958499908447266,227177,-.2782001495361328,3202304,.0310230255126953,86640,.668792724609375,1280000,1517050,.4232015609741211,13315554,-.0110206604003906,3587136,-.2940168380737305,7301480,.1135158538818359,5192,366474,.0103788375854492,338173,.2371816635131836,103010,236254,-.1546812057495117,41728,matched (3),2063749.9,.90899533,241563.75,670153.44
201512,760692,671,3586,1608925,12,0,0,0,0,0,0,0,0,0,0,1,104492,11567985,-.1033878326416016,317496,1.117710113525391,2459623,-.2870702743530273,95719,127283,-.7114725112915039,2395594,-.1596574783325195,6499584,-.2649927139282227,1691980,-1.024477958679199,98241,7889,236995,-.1709203720092773,823425,-.2842159271240234,58573,508124,-.3400211334228516,69153,-.7297773361206055,7182058,-.0692501068115234,36720,-.4901056289672852,61405,174613,-.5687150955200195,1609925,-.2010211944580078,7670447,.0398712158203125,280196,-.3930854797363281,668170,286483,-.1677923202514648,933178,1.54124927520752,225303,-.0437431335449219,1108482,-.1359806060791016,143790,-.5622692108154297,1903095,-.7465677261352539,1947077,-.3310327529907227,722364,-.2913951873779297,117967176,-.1516990661621094,239822,.0360393524169922,929034,-.3893375396728516,37321300,.048858642578125,314064,.3238677978515625,2193181,-.3785181045532227,99841,.1418170928955078,1449000,628017,-.8819551467895508,10798693,-.2095088958740234,4134503,.1420125961303711,6275405,-.1514396667480469,3422,223417,-.4948873519897461,546800,.4805259704589844,394857,284127,.184514045715332,41307,matched (3),1291640,.90899533,263916.44,678531.13
201601,760692,672,3586,1378663,01,0,0,0,0,0,0,0,0,0,0,0,135498,13066453,.1218070983886719,201299,-.4556741714477539,3477962,.3464384078979492,0,51652,-.9018840789794922,2403382,.0032453536987305,8447148,.2620906829833984,2510981,.3947744369506836,11253,19559,190432,-.2187442779541016,1243180,.4119548797607422,0,547766,.0751218795776367,30649,-.813720703125,7519791,.0459518432617188,28794,-.2431545257568359,0,205513,.1629371643066406,1640009,.0185136795043945,7543213,-.0167264938354492,182407,-.4292488098144531,420537,164499,-.554774284362793,506590,-.6108942031860352,128858,-.5587348937988281,1017151,-.0859861373901367,105591,-.3087806701660156,4612852,.8853645324707031,1960421,.0068292617797852,692941,-.0415849685668945,108427808,-.0843219757080078,236178,-.0153112411499023,1128555,.1945486068725586,33167492,-.1179924011230469,202265,-.4400186538696289,2567697,.1576566696166992,156827,.451563835144043,920000,830861,.2798948287963867,12835460,.1727867126464844,3250082,-.2406864166259766,6929834,.0991983413696289,3392,542474,.8871002197265625,332148,-.4985027313232422,0,224115,-.2372617721557617,25747,matched (3),1498332.9,.90899533,377645.47,730320.94
201602,760692,673,3586,1802991,02,1,0,0,0,0,0,0,0,0,0,0,193713,14134134,.0785446166992188,211649,.0501384735107422,3734037,.0710430145263672,132106,65118,.2316722869873047,3257867,.3041954040527344,5669762,-.3986825942993164,2668433,.0608177185058594,61816,6685,269110,.3458251953125,1355445,.0864572525024414,74186,714638,.2659282684326172,33904,.1009330749511719,5020488,-.4040107727050781,158024,1.702579498291016,59611,229110,.1086921691894531,1575098,-.0403842926025391,7413857,-.0172977447509766,662934,1.290434837341309,1734313,472044,1.054167747497559,671549,.2818851470947266,222018,.5440473556518555,1625975,.4691028594970703,234579,.7982196807861328,6506805,.3440027236938477,2279549,.1508188247680664,1409143,.7097921371459961,114185488,.0517406463623047,395252,.5149374008178711,1250394,.1025199890136719,27235996,-.1970310211181641,253482,.2257146835327148,2658617,.0347967147827148,59191,-.9743738174438477,1431000,1201128,.3685541152954102,13819042,.0738372802734375,3989687,.2050323486328125,7897941,.1307659149169922,39421,316511,-.5387821197509766,372997,.1159896850585938,95877,310804,.3270025253295898,38228,matched (3),1766995.3,.90899533,296097.09,691683.5
201603,760692,674,3586,1881864,03,0,1,0,0,0,0,0,0,0,0,0,119652,15607942,.0991859436035156,197109,-.0711727142333984,3284738,-.1282033920288086,227320,201594,1.130054473876953,3874073,.1732339859008789,7181870,.2364130020141602,2240913,-.1746082305908203,79499,12981,267928,-.0044021606445313,1192941,-.1277084350585938,94274,556795,-.2495784759521484,106896,1.148323059082031,5486543,.088770866394043,38360,-1.415731430053711,22732,229341,.0010080337524414,1604171,.0182895660400391,6990080,-.0588588714599609,627768,-.05450439453125,790486,202976,-.8439846038818359,1711221,.9353752136230469,639051,1.057226181030273,1324555,-.2050313949584961,415968,.5728158950805664,3656485,-.5763463973999023,2003069,-.1292972564697266,640951,-.7877836227416992,133857168,.1589488983154297,407495,.0305051803588867,1316811,.0517539978027344,41369792,.4180107116699219,343494,.3038768768310547,2982512,.114959716796875,260851,1.483180046081543,1746000,1321671,.0956354141235352,13562818,-.0187168121337891,5252513,.274993896484375,9093062,.1409091949462891,87726,423603,.291438102722168,480282,.252802848815918,232381,341325,.0936727523803711,38834,matched (3),2071590.8,.90899533,385903.09,734624.94
201604,760692,675,3586,2391206,04,0,0,1,0,0,0,0,0,0,0,0,176808,16374932,.0479717254638672,288020,.3792734146118164,3779454,.1402931213378906,240800,253335,.2284564971923828,2751969,-.3419895172119141,6861497,-.0456342697143555,2281435,.0179214477539063,1804,2838,296983,.1029567718505859,1221798,.0239019393920898,78900,737147,.2805900573730469,85021,-.2289581298828125,6647459,.1919364929199219,83339,.7759017944335938,46598,196222,-.1559629440307617,1950003,.1952238082885742,8039490,.1398744583129883,391163,-.4730463027954102,1731161,284822,.3387765884399414,2710053,.4597616195678711,760831,.1744270324707031,1428397,.0754766464233398,466044,.1136713027954102,5052252,.3233318328857422,2436366,.1958274841308594,530605,-.1889352798461914,130357920,-.0264892578125,482391,.168726921081543,977200,-.2982759475708008,36793736,-.1172237396240234,383620,.1104822158813477,2983332,.000274658203125,72313,-1.28294563293457,1196000,2153113,.4880180358886719,13966648,.0293407440185547,4236300,-.2150163650512695,10182561,.1131649017333984,53021,730474,.5448970794677734,490799,.0216617584228516,415073,380720,.1092290878295898,39668,matched (3),1929761.5,.90899533,288824.78,688601.75
201605,760692,676,3586,2700134,05,0,0,0,1,0,0,0,0,0,0,0,28098,14282842,-.1366920471191406,98622,-1.071736335754395,3915727,.0354213714599609,212255,151774,-.5123195648193359,2854948,.0367364883422852,7214320,.0501422882080078,3283460,.3640928268432617,16165,3326,367636,.2134189605712891,1117077,-.0896081924438477,84879,691809,-.0634775161743164,101902,.1811132431030273,7490506,.1194019317626953,170448,.7155132293701172,102440,186832,-.049036979675293,1401018,-.3306312561035156,8212505,.0212917327880859,518790,.282374382019043,2470212,306802,.0743379592895508,637951,-1.446462631225586,740661,-.0268688201904297,1653263,.1461973190307617,370254,-.2300910949707031,5839688,.1448431015014648,2431802,-.0018749237060547,621550,.158198356628418,131304240,.007232666015625,786197,.4884519577026367,1410105,.3667278289794922,43087532,.1579074859619141,495149,.2552061080932617,2834345,-.0512294769287109,116617,.4778919219970703,746000,1016238,-.7508068084716797,15543815,.1069908142089844,5782126,.3110809326171875,10171641,-.0010719299316406,64519,680723,-.0705375671386719,316016,-.440241813659668,673611,400189,.0498733520507813,43547,matched (3),2356678,.90899533,305615.13,695811.19
201606,760692,677,3586,2863487,06,0,0,0,0,1,0,0,0,0,0,0,121632,16072564,.1180553436279297,474591,1.571159362792969,3634782,-.0744514465332031,189680,110421,-.3180923461914063,3565028,.2221183776855469,8425839,.1552352905273438,3208960,-.0229501724243164,76499,5464,1987156,1.687366485595703,1409271,.2323570251464844,87252,771260,.1087150573730469,101228,-.0066366195678711,10149070,.3037452697753906,165042,-.0322303771972656,49645,135545,-.3209066390991211,1837100,.2709884643554688,8804351,.0695886611938477,526608,.0149574279785156,554801,431056,.3400354385375977,1032455,.4814338684082031,505526,-.3819427490234375,1711153,.0344171524047852,419628,.1251792907714844,5518684,-.0565376281738281,2562704,.0524301528930664,727706,.1576805114746094,135883488,.0342807769775391,802397,.0203962326049805,1468636,.0406694412231445,46888228,.0845317840576172,548089,.1015796661376953,2885001,.0177145004272461,481943,1.418930053710938,758000,1821986,.5838193893432617,15027840,-.0337581634521484,4309735,-.2938947677612305,8709155,-.1552295684814453,24868,479106,-.3512334823608398,392654,.2171354293823242,378621,382180,-.0460453033447266,41543,matched (3),3244352,.90899533,603440,868845.44
201607,760692,678,3586,2170371,07,0,0,0,0,0,1,0,0,0,0,0,45011,15060972,-.0650081634521484,198478,-.8717746734619141,2888474,-.2298212051391602,83372,83085,-.2844362258911133,2240730,-.4643697738647461,7807748,-.0761861801147461,2346194,-.3131523132324219,119704,556,197278,-2.309845924377441,750769,-.6297292709350586,58316,677234,-.1300086975097656,54682,-.615839958190918,5169513,-.6746034622192383,69405,-.8662405014038086,23552,116740,-.1493539810180664,1472699,-.2210912704467773,8571558,-.0267972946166992,443003,-.1728792190551758,2014009,257981,-.5133523941040039,486495,-.7524681091308594,482106,-.0474357604980469,1297291,-.2768898010253906,263011,-.4671726226806641,2707080,-.7122688293457031,3482572,.3067083358764648,723720,-.0054922103881836,116218688,-.1563243865966797,715494,-.1146306991577148,1385363,-.0583715438842773,30720770,-.4228267669677734,461738,-.1714401245117188,2989925,.0357227325439453,48161,-2.303276062011719,623000,1040814,-.5599241256713867,13461880,-.1100425720214844,4067645,-.0578126907348633,10675230,.20355224609375,7182,463097,-.0339860916137695,133319,-1.080183982849121,217785,411066,.0728616714477539,43387,matched (3),2308258.8,.90899533,451887.88,771333.44
201608,760692,679,3586,2011708,08,0,0,0,0,0,0,1,0,0,0,0,143038,13354017,-.1202888488769531,127085,-.4458227157592773,3367697,.1535005569458008,216950,175842,.7497215270996094,2530845,.1217508316040039,9393611,.1849126815795898,3679750,.4500503540039063,90793,8233,236097,.1796283721923828,984109,.2706384658813477,75389,625495,-.0794734954833984,38880,-.3410549163818359,7315352,.3471965789794922,24918,-1.024369239807129,29512,230265,.6792812347412109,2116765,.3627920150756836,9186745,.0693120956420898,259508,-.5347890853881836,1257238,611433,.862919807434082,483248,-.0066967010498047,182973,-.9688253402709961,1091860,-.1723957061767578,301076,.135167121887207,2979096,.0957489013671875,2749278,-.2364330291748047,609062,-.1724843978881836,113563816,-.0231075286865234,459504,-.4428253173828125,1379195,-.0044622421264648,36033636,.1595134735107422,381421,-.1910943984985352,2595985,-.1412820816040039,52797,.0919046401977539,1420000,1565571,.4082479476928711,13875709,.0302772521972656,5673096,.3326711654663086,10017441,-.0635986328125,13866,460380,-.0058841705322266,579618,1.469624519348145,2200471,410015,-.0025596618652344,26329,matched (3),2499203.8,.90899533,328773.56,706289.38
201609,760692,680,3586,1478918,09,0,0,0,0,0,0,0,1,0,0,0,171164,13804861,.033203125,18541,-1.924871444702148,3251649,-.0350666046142578,41370,185218,.0519475936889648,2834367,.1132659912109375,8569854,-.0917787551879883,1865151,-.6795034408569336,47923,5132,234234,-.0079221725463867,1149603,.1554355621337891,98270,698185,.1099414825439453,17788,-.7819557189941406,6958006,-.0500822067260742,74049,1.089137077331543,20157,213308,-.0764932632446289,1698729,-.2200078964233398,8694583,-.0550613403320313,209564,-.2137584686279297,859436,283632,-.76812744140625,383733,-.2305831909179688,148194,-.2108163833618164,1147924,.0500726699829102,454958,.4128427505493164,4444944,.4001474380493164,2760129,.0039386749267578,533659,-.1321630477905273,101011656,-.1171302795410156,460578,.0023345947265625,1207123,-.1332597732543945,35636448,-.0110836029052734,308134,-.2133684158325195,2706677,.0417556762695313,26710,-.6814165115356445,791000,1200566,-.2654581069946289,14290571,.0294609069824219,4384313,-.2577018737792969,11027636,.0960769653320313,9253,340707,-.3010292053222656,189122,-1.119976997375488,466645,362406,-.1234292984008789,24188,matched (3),1176005.6,.90899533,218990.91,662351.56
201610,760692,681,3586,2343884,10,0,0,0,0,0,0,0,0,1,0,0,149241,13325962,-.0353069305419922,259502,2.638779640197754,3202368,-.0152721405029297,124567,155114,-.177372932434082,2416904,-.1593313217163086,9481535,.1010961532592773,3815190,.7156486511230469,44042,546,330027,.3428544998168945,1115789,-.0298547744750977,60722,700412,.0031843185424805,133765,2.017560005187988,7874544,.1237421035766602,45003,-.4979982376098633,138394,319928,.4053583145141602,1818733,.0682592391967773,7213004,-.1868143081665039,157172,-.2876882553100586,1087673,347183,.202174186706543,163752,-.8515939712524414,92350,-.4729366302490234,1208037,.0510416030883789,308170,-.3895540237426758,4735897,.0634040832519531,2718062,-.0153579711914063,712422,.2889137268066406,120729760,.1783199310302734,482207,.0458917617797852,1168978,-.0321102142333984,46497160,.266021728515625,282764,-.0859222412109375,2722553,.0058479309082031,56118,.7424192428588867,943000,1011427,-.1714305877685547,14293171,.0001811981201172,6494242,.3928823471069336,7191029,-.4275712966918945,17253,576948,.5267295837402344,326793,.5469350814819336,422161,259638,-.3334760665893555,58539,matched (3),1814266.4,.90899533,409346.53,747206.25
201611,760692,682,3586,2375665,11,0,0,0,0,0,0,0,0,0,1,0,175770,12230345,-.0857925415039063,133701,-.6631584167480469,3582205,.1120882034301758,74659,79436,-.6692085266113281,2383677,-.0138435363769531,9959129,.0491428375244141,4208401,.0980920791625977,169093,19234,284840,-.147247314453125,988281,-.1213502883911133,204802,819276,.1567525863647461,39541,-1.218746185302734,6226819,-.2347698211669922,30320,-.3949213027954102,65280,134351,-.8676395416259766,2195746,.1883821487426758,8209037,.1293497085571289,172161,.0910892486572266,1104410,402968,.1490049362182617,228769,.3343601226806641,394043,1.450874328613281,1250991,.0349397659301758,281661,-.0899477005004883,4109677,-.1418266296386719,2878482,.0573434829711914,490988,-.3722515106201172,130521664,.0779838562011719,364425,-.2800531387329102,1400800,.1809139251708984,38634880,-.1852359771728516,221602,-.2437295913696289,2733301,.0039396286010742,214401,1.340391159057617,1540000,1605937,.4623451232910156,15421757,.0759983062744141,4415452,-.3858051300048828,8695400,.1899604797363281,30291,392696,-.3847169876098633,274510,-.1743392944335938,384329,253851,-.0225410461425781,65674,matched (3),3171315.3,.90899533,288307,688384.69
201612,760692,683,3586,2219052,12,0,0,0,0,0,0,0,0,0,0,1,120277,11160149,-.0915718078613281,151050,.1220054626464844,2703847,-.2813024520874023,89989,80163,.0091104507446289,2288510,-.0407428741455078,9000992,-.1011543273925781,1240932,-1.221220016479492,42723,1120,233089,-.2005071640014648,741730,-.2869815826416016,57320,669897,-.2012977600097656,41048,.0374040603637695,4891210,-.2414255142211914,46295,.4232263565063477,55485,65982,-.7110738754272461,1909170,-.1398534774780273,7110193,-.1437063217163086,176759,.0263566970825195,984221,194120,-.7303810119628906,183202,-.2221240997314453,194399,-.706547737121582,929682,-.296849250793457,169722,-.5065422058105469,3464552,-.1707611083984375,2239621,-.2509555816650391,689839,.3400392532348633,108089288,-.1885814666748047,443853,.1971731185913086,961668,-.3761301040649414,38351248,-.0073680877685547,214716,-.0315666198730469,2218907,-.2084951400756836,75150,-1.048361778259277,786000,1240219,-.2584190368652344,12052714,-.246490478515625,4199792,-.0500755310058594,7633254,-.1302804946899414,9869,268058,-.3818321228027344,341879,.2194690704345703,505943,232876,-.0862417221069336,38303,matched (3),2143711.8,.90899533,266208.25,679425.81
201701,760692,684,3586,3528533,01,0,0,0,0,0,0,0,0,0,0,0,122376,13985898,.2257003784179688,397635,.9679231643676758,3125173,.1448135375976563,208260,126758,.4582176208496094,2665464,.1524772644042969,9378693,.0411052703857422,3873955,1.138413429260254,90565,13583,212153,-.0941123962402344,1387827,.6265087127685547,103975,697751,.0407390594482422,43474,.0574207305908203,6729777,.3191022872924805,79055,.5351095199584961,77409,185987,1.036294937133789,1574927,-.1924600601196289,7088476,-.0030584335327148,400460,.8178262710571289,1460924,234824,.1903600692749023,391695,.7598943710327148,177504,-.0909194946289063,1084840,.1543455123901367,237857,.3375082015991211,4556967,.274073600769043,2565180,.1357212066650391,559247,-.2098674774169922,109921160,.0168056488037109,1013241,.8254156112670898,1303608,.3042221069335938,53307408,.3292884826660156,327510,.4222021102905273,2775644,.2238683700561523,90641,.1874208450317383,1076000,1487115,.1815500259399414,17073340,.3482284545898438,5847278,.3309412002563477,9972997,.2673664093017578,8838,750930,1.030109405517578,351488,.0277185440063477,912352,249294,.0681266784667969,71357,matched (3),3653472.3,.90899533,359661.69,721185.94
201702,760692,685,3586,2763457,02,1,0,0,0,0,0,0,0,0,0,0,73352,13425315,-.0409069061279297,158686,-.9186067581176758,3428886,.0927457809448242,2148,46504,-1.002741813659668,2392223,-.1081552505493164,7636261,-.2055330276489258,2450073,-.4581584930419922,49302,3450,314939,.3950710296630859,949202,-.3798723220825195,42283,684136,-.0197057723999023,12230,-1.268271446228027,5230646,-.2520074844360352,11403,-1.936266899108887,19892,241571,.2614860534667969,2048459,.2628793716430664,6225003,-.1298961639404297,152505,-.9654159545898438,2152836,268506,.1340370178222656,779321,.6879396438598633,302210,.5321292877197266,1339852,.2111263275146484,125497,-.6393880844116211,4469187,-.0194501876831055,1831461,-.3369140625,667837,.1774530410766602,123429592,.1159076690673828,889058,-.1307468414306641,1286026,-.0135793685913086,42428452,-.2282562255859375,331997,.0136070251464844,2640194,-.0500307083129883,309487,1.228009223937988,1158000,1265369,-.1614742279052734,15027752,-.1276187896728516,4368004,-.2916698455810547,8950356,-.1081867218017578,53199,498873,-.408961296081543,387058,.0963993072509766,758977,211494,-.1644363403320313,26527,matched (3),1802127.4,.90899533,310337.31,697898.13
201703,760692,686,3586,2997158,03,0,1,0,0,0,0,0,0,0,0,0,162788,15373893,.135528564453125,159231,.0034284591674805,4122887,.1843185424804688,173609,103436,.7994146347045898,2855830,.1771392822265625,11164603,.3798398971557617,4873627,.6877212524414063,58422,3741,220983,-.3542928695678711,1324821,.3334102630615234,71472,763802,.1101512908935547,17785,.3744640350341797,6146311,.1613178253173828,61336,1.682490348815918,36195,245267,.0151844024658203,2449788,.1789131164550781,9008252,.3695659637451172,696424,1.51876163482666,1024724,259804,-.0329456329345703,814414,.0440454483032227,423005,.3362617492675781,1487552,.1045732498168945,424839,1.219429016113281,7140612,.4685916900634766,2551516,.331573486328125,808713,.1913995742797852,140872576,.1321849822998047,956071,.0726699829101563,1134651,-.1252317428588867,57681944,.3071250915527344,436976,.2747526168823242,2659922,.0074443817138672,35603,-2.162486076354981,682000,1035558,-.2004241943359375,17923214,.1761970520019531,4630427,.0583429336547852,11654870,.2640304565429688,256955,720175,.3671426773071289,379240,-.0204057693481445,983618,264752,.2245969772338867,17759,matched (3),2170525,.90899533,303387.38,694835.56
201704,760692,687,3586,3032131,04,0,0,1,0,0,0,0,0,0,0,0,79992,13950214,-.0971755981445313,270452,.5297384262084961,3536259,-.1534843444824219,184775,114266,.0995759963989258,2688733,-.0602922439575195,9240849,-.1891136169433594,4751656,-.0253458023071289,37577,18960,232246,.0497112274169922,1055551,-.2272138595581055,65103,778283,.0187816619873047,26740,.4078054428100586,7152907,.1516666412353516,105287,.5403232574462891,66344,249840,.0184726715087891,1955794,-.2252044677734375,7788891,-.145442008972168,543050,-.2487573623657227,2136896,213469,-.1964359283447266,705626,-.1433830261230469,499624,.1664714813232422,1443102,-.0303373336791992,351772,-.1887273788452148,5649987,-.2341451644897461,2870291,.1177253723144531,732008,-.0996522903442383,128792816,-.0896511077880859,708297,-.2999687194824219,895608,-.236577033996582,54582788,-.0552253723144531,417047,-.0466794967651367,2492211,-.0651264190673828,57085,.4721107482910156,1558000,1485533,.3608341217041016,14527397,-.2100601196289063,5178847,.1119327545166016,7417579,-.4518709182739258,52316,398492,-.5918064117431641,288237,-.2743864059448242,1459952,323523,.2004766464233398,33221,matched (3),3490111,.90899533,265534.81,679162.25
201705,760692,688,3586,4221695,05,0,0,0,1,0,0,0,0,0,0,0,267051,15114836,.0801811218261719,438199,.4825782775878906,4509515,.2431201934814453,174398,169938,.3969049453735352,2668963,-.007380485534668,10728910,.1493072509765625,6221310,.2694873809814453,37999,3509,259504,.1109743118286133,1231305,.1540117263793945,101913,847692,.0854272842407227,17164,-.4433469772338867,7760421,.081517219543457,209652,.6887588500976563,117752,221572,-.1200723648071289,2476715,.2361364364624023,8898421,.1331758499145508,567208,.0435247421264648,2193963,494886,.8408355712890625,948002,.2952709197998047,1106986,.7955408096313477,1947545,.2997751235961914,583870,.5066947937011719,8170862,.3689212799072266,3307236,.1416997909545898,1188709,.4848318099975586,151999728,.1656742095947266,1077859,.4198684692382813,1229530,.3168840408325195,54644160,.0011234283447266,807472,.6607093811035156,3204400,.2513551712036133,77941,.3114109039306641,644000,1471662,-.0093812942504883,18000580,.2143688201904297,4920778,-.0511150360107422,10569050,.3540773391723633,20837,1174518,1.080924987792969,535208,.6188726425170898,1097157,427025,.2775726318359375,34009,matched (3),4380436.5,.90899533,355653.97,719195.63
201706,760692,689,3586,3218115,06,0,0,0,0,1,0,0,0,0,0,0,277758,15546922,.0281867980957031,309694,-.3470878601074219,4050434,-.107365608215332,269589,191392,.1188898086547852,3080187,.1433010101318359,12124276,.1222686767578125,5673239,-.0922203063964844,137,534,286307,.0982933044433594,1202556,-.023625373840332,76819,903205,.0634326934814453,26872,.4482707977294922,9398778,.1915426254272461,181767,-.1427230834960938,67412,193473,-.1356096267700195,2454401,-.0090503692626953,8103806,-.0935401916503906,604179,.0631437301635742,1634616,355429,-.3310012817382813,912458,-.0382146835327148,774152,-.3576278686523438,1950234,.0013790130615234,422856,-.3226461410522461,5738725,-.353337287902832,2804291,-.1649618148803711,1073401,-.1020355224609375,147939296,-.0270767211914063,787589,-.313755989074707,994269,-.2123794555664063,46000244,-.1721954345703125,462916,-.5563631057739258,2973181,-.0748929977416992,67494,-.1439132690429688,909000,1412227,-.041224479675293,16855876,-.0657062530517578,5099984,.0357704162597656,9078843,-.1519832611083984,28332,1051816,-.1103391647338867,447360,-.1792917251586914,593847,422569,-.0104894638061523,33558,matched (3),3853669.5,.90899533,287792.28,688169.31
201707,760692,690,3586,3033816,07,0,0,0,0,0,1,0,0,0,0,0,264151,15484215,-.0040416717529297,167843,-.6125555038452148,3743961,-.0786800384521484,138554,399014,.7346725463867188,2204251,-.3346033096313477,10065376,-.1861076354980469,4063632,-.3336830139160156,118602,1299,217834,-.2733316421508789,788664,-.4218645095825195,97752,795134,-.1274394989013672,15637,-.5414447784423828,6549027,-.361262321472168,86730,-.7399263381958008,41599,102447,-.6357927322387695,1772900,-.3252658843994141,7520064,-.0747594833374023,575547,-.0485496520996094,1465125,525665,.3913383483886719,477604,-.6473598480224609,400681,-.6586027145385742,1909445,-.0211362838745117,193826,-.7800712585449219,5074163,-.1230754852294922,2277338,-.2081441879272461,785429,-.3123579025268555,136952016,-.0771713256835938,760458,-.0350551605224609,995264,.0010004043579102,48090120,.0444297790527344,435419,-.0612363815307617,2903458,-.0237293243408203,91472,.3039941787719727,700000,703167,-.6973295211791992,16264114,-.0357379913330078,4716685,-.0781307220458984,8739485,-.0380954742431641,19713,804729,-.2677679061889648,192439,-.8435840606689453,243216,417436,-.0122213363647461,17520,matched (3),2696436.3,.90899533,283670.88,686455.94
