period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1107c381,Y1222c586,Y1288c124,growth1288c124,Y1312c208,growth1312c208,Y1445c792,growth1445c792,Y1449c68,growth1449c68,Y1472c586,growth1472c586,Y1653c484,growth1653c484,Y1715c554,Y2000c246,growth2000c246,Y2052c705,growth2052c705,Y2266c152,growth2266c152,Y2284c688,growth2284c688,Y2298c251,Y2485c792,growth2485c792,Y2632c246,growth2632c246,Y2764c372,growth2764c372,Y2788c352,growth2788c352,Y2939c792,growth2939c792,Y3020c752,growth3020c752,Y3252c807,growth3252c807,Y327c124,growth327c124,Y3346c616,growth3346c616,Y3427c218,Y3434c124,growth3434c124,Y3467c68,growth3467c68,Y3476c586,growth3476c586,Y3591c222,growth3591c222,Y3701c191,growth3701c191,Y3708c484,growth3708c484,Y4240c348,growth4240c348,Y4291c792,growth4291c792,Y4422c757,growth4422c757,Y4515c616,growth4515c616,Y4528c372,growth4528c372,Y458c757,growth458c757,Y4654c620,growth4654c620,Y4700c251,growth4700c251,Y4801c484,growth4801c484,Y4818c616,growth4818c616,Y4819c208,growth4819c208,Y4894c208,growth4894c208,Y4929c344,Y496c826,growth496c826,Y4986c484,growth4986c484,Y561c208,growth561c208,Y648c792,Y723c484,growth723c484,Y862c600,growth862c600,Y864c124,growth864c124,_merge,x,r2,s,sf
201501,841231,660,3828,2990993,01,0,0,0,0,0,0,0,0,0,0,0,1941799,14059,1591869,-.2992973327636719,43539,-1.247429847717285,1105743,-.5183229446411133,675216,-.2519121170043945,3984296,.0643205642700195,32043860,-.3992099761962891,339957,274869,-.4488620758056641,243005,-.2183084487915039,29065,.0747356414794922,754,-3.514549732208252,17610,210326,.3554620742797852,959260,.3167543411254883,5053228,.1319961547851563,7850,-2.828827857971191,632674,.037531852722168,168034,-.2616949081420898,359710,-1.359906196594238,4974302,.0903339385986328,1814068,.673274040222168,68998,10505189,-.0309925079345703,35184,-.4445209503173828,277199,.3243656158447266,8065,-2.887481689453125,88352,.3789663314819336,1755557,-.0760154724121094,8331,2.689144611358643,9796382,-.014984130859375,4650736,-.3703184127807617,378627,-.2507467269897461,2531732,-.0128326416015625,151488,.1258134841918945,198085,-1.545844078063965,49762,-.688847541809082,1445262,-1.117107391357422,3154122,.1053342819213867,7046518,-.068115234375,77530,-.0756301879882813,3135300,10812388,-.5605926513671875,19104,-.2130851745605469,1584756,-.1618261337280273,287580,349812,.2293539047241211,306365,-.4944601058959961,81960,2.056571960449219,matched (3),2727148.5,.87895769,99535.352,225104.88
201502,841231,661,3828,2126890,02,1,0,0,0,0,0,0,0,0,0,0,1370854,23164,2356535,.3922834396362305,154081,1.263820648193359,1444854,.2674903869628906,614606,-.0940513610839844,2852163,-.3342828750610352,31512156,-.0167312622070313,178679,387351,.3430366516113281,186647,-.2638626098632813,17813,-.4896068572998047,357,-.7476568222045898,13810,91202,-.8355827331542969,457407,-.7405881881713867,5794846,.1369419097900391,18707,.8683843612670898,560597,-.1209535598754883,50946,-1.193399429321289,338848,-.0597467422485352,3404714,-.379124641418457,1395972,-.2619810104370117,334487,9328421,-.1188030242919922,5747,-1.81191349029541,235780,-.1618366241455078,668,-2.491000652313232,82396,-.0697917938232422,1559621,-.1183433532714844,9120,.0904865264892578,8301339,-.1655969619750977,4450635,-.0439786911010742,577044,.4213666915893555,3431053,.3039636611938477,101883,-.3966817855834961,356766,.5883846282958984,33902,-.3837776184082031,1274617,-.125645637512207,2245587,-.3397436141967773,4969006,-.3493137359619141,61678,-.2287378311157227,1616155,7511890,-.3642053604125977,13173,-.3717279434204102,1418911,-.1105403900146484,256819,235000,-.3978099822998047,279380,-.0922040939331055,31217,-.9652690887451172,matched (3),2052154.5,.87895769,88679.156,220519.64
201503,841231,662,3828,2533855,03,0,1,0,0,0,0,0,0,0,0,0,1725038,53137,2519398,.0668277740478516,195831,.2397737503051758,1122643,-.2523221969604492,812978,.2797231674194336,3562225,.2223072052001953,36159672,.1375713348388672,286242,599863,.4373703002929688,236146,.2352313995361328,8192,-.7767705917358398,1102,1.127146244049072,36205,159317,.5578193664550781,432406,-.056208610534668,5426487,-.0656766891479492,66859,1.273688316345215,560975,.0006742477416992,96688,.6407222747802734,1553742,1.522870063781738,5027890,.3898391723632813,1423755,.0197067260742188,130224,9922121,.0617008209228516,4446,-.2566728591918945,210298,-.1143732070922852,1030,.4330258369445801,115988,.3419504165649414,1303707,-.1792316436767578,32025,1.256047248840332,8509392,.0247535705566406,7961779,.5816059112548828,511558,-.120457649230957,1950281,-.5648937225341797,184017,.5912036895751953,501191,.3399066925048828,63602,.6291704177856445,1897406,.3978424072265625,1927412,-.1527891159057617,6240501,.2278404235839844,123048,.690648078918457,2136895,10768168,.3601064682006836,28310,.7650461196899414,1648218,.1498050689697266,386844,358849,.4233160018920898,393336,.3420915603637695,24087,-.2592897415161133,matched (3),2273986.5,.87895769,91513.328,221674.56
201504,841231,663,3828,2629884,04,0,0,1,0,0,0,0,0,0,0,0,1802656,157404,2343482,-.0723819732666016,214769,.092310905456543,1733176,.434269905090332,874881,.0733833312988281,3100654,-.1387720108032227,33928664,-.0636844635009766,572008,352560,-.5314807891845703,234828,-.0055971145629883,12638,.4335508346557617,2225,.7026305198669434,64016,180741,.1261692047119141,714794,.502629280090332,5682830,.0461568832397461,101462,.4170989990234375,993653,.571711540222168,328444,1.222877502441406,746208,-.7334175109863281,10203688,.7077493667602539,1882033,.2790555953979492,158134,15111299,.4206752777099609,8482,.6459417343139648,147778,-.3528146743774414,71589,4.241382598876953,93768,-.2126636505126953,2338480,.58428955078125,11931,-.9873771667480469,7718614,-.0975360870361328,6786603,-.1597023010253906,804660,.4529590606689453,2627289,.297978401184082,170382,-.0769853591918945,549926,.0927963256835938,78594,.2116508483886719,1398015,-.3054342269897461,1847259,-.0424747467041016,6287837,.0075569152832031,34247,-1.278976440429688,2418992,15811330,.3841323852539063,27256,-.0379419326782227,1384172,-.1745929718017578,1524052,361264,.0067071914672852,341641,-.1409034729003906,53595,.7997827529907227,matched (3),3014490.5,.87895769,115755.07,232731.95
201505,841231,664,3828,2606203,05,0,0,0,1,0,0,0,0,0,0,0,672589,1997,1888487,-.2158622741699219,58188,-1.305883407592773,1175239,-.388484001159668,608616,-.3628997802734375,2818637,-.0953598022460938,32263192,-.0503330230712891,563170,309743,-.1294775009155273,232538,-.0097999572753906,12995,.0278558731079102,974,-.8261013031005859,41517,178564,-.0121183395385742,542798,-.2752571105957031,5360511,-.0583896636962891,78714,-.2538633346557617,296601,-1.208999633789063,166795,-.6776008605957031,1021445,.313969612121582,19032644,.6234054565429688,1897279,.0080680847167969,74269,10177183,-.395294189453125,8830,.0402078628540039,164354,.1063117980957031,7207,-2.295888900756836,66972,-.3365488052368164,2079230,-.1175031661987305,4285,-1.024019241333008,5779370,-.2893400192260742,5190206,-.2681770324707031,405092,-.6863059997558594,1864703,-.3428506851196289,81929,-.7321901321411133,162790,-1.21732234954834,85296,.0818319320678711,1141219,-.2029561996459961,3297268,.5793914794921875,6772975,.0743227005004883,37594,.0932455062866211,2347702,10561220,-.4035377502441406,15206,-.5835838317871094,1024868,-.3005380630493164,965647,314969,-.1371345520019531,223641,-.4237184524536133,4420,-2.495315551757813,matched (3),2214406.3,.87895769,97394.195,224166.34
201506,841231,665,3828,2773035,06,0,0,0,0,1,0,0,0,0,0,0,1416783,43062,2853742,.4128551483154297,222387,1.340740203857422,1666613,.3493223190307617,879329,.3679714202880859,3405735,.1892080307006836,37743496,.1568851470947266,557706,354048,.1336889266967773,295729,.2403898239135742,22112,.5315561294555664,250,-1.359950065612793,72004,291904,.4914779663085938,278201,-.6683931350708008,5989380,.1109285354614258,7209,-2.390491485595703,420372,.3487520217895508,456239,1.006251335144043,563935,-.5940351486206055,21168624,.1063652038574219,1379970,-.318359375,155265,10259809,.008087158203125,5425,-.4871368408203125,218802,.2861442565917969,382,-2.937386989593506,74361,.1046571731567383,1418991,-.3820514678955078,15885,1.31025505065918,7719931,.2895107269287109,7489875,.3667783737182617,742243,.6055631637573242,2308587,.2135343551635742,162696,.686030387878418,456334,1.030763626098633,72039,-.168919563293457,1303614,.1330432891845703,2511559,-.272191047668457,8728771,.2536840438842773,71903,.6484737396240234,2075606,27741114,.9657268524169922,37059,.8908214569091797,1174031,.1358795166015625,432625,331645,.0515909194946289,168496,-.2831306457519531,48222,2.389675140380859,matched (3),2478758.3,.87895769,98671.445,224724.22
201507,841231,666,3828,2785622,07,0,0,0,0,0,1,0,0,0,0,0,1759208,458,3226919,.1228971481323242,221922,-.0020933151245117,1474653,-.122370719909668,477705,-.6101655960083008,4304931,.2342996597290039,36356648,-.0374355316162109,396782,436385,.2090930938720703,307907,.0403547286987305,48622,.7879552841186523,283,.123985767364502,136267,360945,.2123012542724609,469054,.522374153137207,6147141,.0259990692138672,28221,1.364736557006836,477110,.1266069412231445,100628,-1.51158618927002,1244758,.7917575836181641,22332184,.0535087585449219,1741012,.2324047088623047,157072,9818951,-.0439205169677734,48105,2.182368278503418,237086,.0802555084228516,83955,5.392615795135498,97364,.2695245742797852,2051073,.3684167861938477,4317,-1.302815437316895,7328042,-.0520973205566406,7318381,-.023162841796875,636782,-.1532497406005859,2140921,-.0753993988037109,168016,.0321760177612305,710136,.4422321319580078,77004,.0666494369506836,1322033,.0140295028686523,1832084,-.3154497146606445,8157958,-.0676307678222656,93842,.2662944793701172,2518469,9425656,-1.079479217529297,24299,-.4220762252807617,1667610,.3509483337402344,276857,361244,.0854883193969727,373940,.7971839904785156,40315,-.1790914535522461,matched (3),2873794.3,.87895769,102549.01,226453.58
201508,841231,667,3828,2125774,08,0,0,0,0,0,0,1,0,0,0,0,1087711,15337,2736335,-.1649084091186523,197156,-.1183309555053711,1398363,-.0531206130981445,332112,-.3635215759277344,3126605,-.3198127746582031,33135248,-.0927791595458984,232121,361161,-.1892013549804688,295946,-.0396213531494141,21691,-.8071784973144531,261,-.0809264183044434,60128,229305,-.4536724090576172,917811,.6712732315063477,5382022,-.1329231262207031,32587,.1438465118408203,401310,-.1730127334594727,120312,.1786575317382813,361076,-1.237607955932617,14827846,-.4095211029052734,1263256,-.3207740783691406,145564,9151857,-.0703582763671875,20402,-.857752799987793,168701,-.3402948379516602,11701,-1.970606803894043,56547,-.5433845520019531,1466178,-.3357038497924805,3225,-.2916269302368164,6733778,-.0845718383789063,5677290,-.2539148330688477,586748,-.0818319320678711,1999594,-.0682926177978516,123571,-.3072433471679688,623069,-.1307992935180664,80212,.0408153533935547,1256148,-.0511207580566406,2436705,.2851934432983398,7059671,-.1445951461791992,75391,-.2189245223999023,2452021,20064424,.7555122375488281,24532,.0095434188842773,1332869,-.2240581512451172,382345,400360,.1028108596801758,324658,-.1413230895996094,25055,-.4756498336791992,matched (3),2320218.5,.87895769,109870.98,229862.03
201509,841231,668,3828,1810396,09,0,0,0,0,0,0,0,1,0,0,0,1861796,10064,2823826,.0314731597900391,199942,.0140323638916016,1667482,.1760120391845703,789676,.8661508560180664,3545322,.1256809234619141,31135058,-.0622634887695313,240369,416363,.1422338485717773,305258,.0309810638427734,124140,1.744512557983398,462,.5710444450378418,38614,377151,.4975919723510742,466647,-.6764183044433594,5543799,.0296163558959961,15433,-.7474050521850586,389880,-.028895378112793,207509,.5450868606567383,863980,.8724613189697266,5217146,-1.044557571411133,1676732,.2831544876098633,124363,9379388,.0245590209960938,9513,-.7629737854003906,289064,.5385208129882813,2364,-1.599319458007813,106482,.632904052734375,1288147,-.1294546127319336,5488,.5316305160522461,6776795,.0063676834106445,7100594,.2237043380737305,584066,-.0045814514160156,2138085,.0669670104980469,121556,-.0164413452148438,594052,-.0476903915405273,9336,-2.150794982910156,1263255,.0056419372558594,1969874,-.2126779556274414,6755290,-.044072151184082,145810,.6596164703369141,1991307,5949883,-1.215577125549316,28850,.1621313095092773,1772039,.2847967147827148,232431,376989,-.0601482391357422,434522,.2914743423461914,21618,-.147547721862793,matched (3),2128890,.87895769,115588.93,232649.36
201510,841231,669,3828,1806779,10,0,0,0,0,0,0,0,0,1,0,0,1172332,4475,2066409,-.3122806549072266,244883,.2027530670166016,970361,-.5414018630981445,646726,-.1997003555297852,3678164,.0367851257324219,34369900,.098846435546875,230714,378605,-.0950641632080078,432858,.3492517471313477,76235,-.4875888824462891,649,.3398680686950684,83969,109881,-1.233247756958008,390656,-.1777458190917969,4068997,-.3092832565307617,73326,1.558406829833984,378303,-.0301437377929688,238271,.1382331848144531,868844,.0056142807006836,4020245,-.2606067657470703,1578166,-.0605831146240234,44107,9543888,.0173854827880859,49131,1.641830444335938,177144,-.48968505859375,4118,.5550127029418945,87111,-.2007932662963867,1977902,.4288320541381836,7524,.3155336380004883,6882682,.0155048370361328,4596856,-.4348058700561523,464466,-.2291250228881836,1637069,-.267003059387207,118104,-.02880859375,173389,-1.231430053710938,3148,-1.08711051940918,979556,-.2543468475341797,2670954,.3044662475585938,5843587,-.1449813842773438,50833,-1.05375862121582,4741541,11814617,.6859655380249023,31080,.0744543075561523,1149914,-.4324436187744141,200786,438775,.1517705917358398,585965,.2990131378173828,28280,.2686290740966797,matched (3),1962026.1,.87895769,84089.102,218714.19
201511,841231,670,3828,2850672,11,0,0,0,0,0,0,0,0,0,1,0,1483254,46373,2506387,.1930303573608398,314908,.251500129699707,1495922,.4328298568725586,665474,.0285768508911133,4186267,.1293954849243164,32501196,-.0559043884277344,285829,434646,.1380386352539063,271647,-.4659061431884766,36919,-.7250947952270508,42478,4.181308269500732,21546,18022,-1.807804107666016,284509,-.3170623779296875,5078044,.2215290069580078,18234,-1.391627311706543,431714,.1320676803588867,233298,-.0210914611816406,1147680,.2783336639404297,4677344,.1513872146606445,1466246,-.0735588073730469,112925,10860750,.1292552947998047,15139,-1.177215576171875,271226,.4259891510009766,73426,2.880910873413086,78653,-.1021366119384766,1460205,-.3034601211547852,13216,.5633306503295898,5694487,-.1895103454589844,4675619,.0169887542724609,428395,-.0808429718017578,1315417,-.2187538146972656,152295,.2542533874511719,92214,-.6314249038696289,3560,.1229934692382813,1119402,.1334505081176758,2992389,.1136369705200195,6310175,.0768184661865234,120971,.8670053482055664,3029069,10598342,-.1086387634277344,41143,.2804899215698242,1160404,.0090818405151367,578925,392329,-.1118860244750977,147238,-1.381209373474121,38469,.3076972961425781,matched (3),2684741.3,.87895769,98515.539,224655.81
201512,841231,671,3828,3146867,12,0,0,0,0,0,0,0,0,0,0,1,699710,101850,1607137,-.4443883895874023,281240,-.113072395324707,1623185,.0816478729248047,534609,-.218963623046875,3444511,-.1950273513793945,38581780,.1715030670166016,348046,339092,-.248260498046875,317602,.1562957763671875,63110,.5361528396606445,50775,.1784181594848633,39990,267180,2.696329116821289,575650,.7047348022460938,6178859,.1962080001831055,80125,1.480299949645996,591059,.314152717590332,254460,.0868263244628906,1118407,-.0258369445800781,3880712,-.1867122650146484,863126,-.5298995971679688,174158,11541762,.0608158111572266,37338,.9027376174926758,246042,-.0974502563476563,191556,.9589014053344727,132136,.5187854766845703,1291246,-.1229686737060547,22657,.5390405654907227,6748947,.1698884963989258,6196110,.281559944152832,470948,.0947017669677734,1893358,.3641977310180664,128934,-.1665191650390625,161547,.5606842041015625,22291,1.834422111511231,1299912,.1495018005371094,4472894,.4019632339477539,5472432,-.1424398422241211,130263,.0740041732788086,3864780,14146444,.2887649536132813,21612,-.6438055038452148,1435227,.2125539779663086,699564,420641,.0696792602539063,154471,.0479555130004883,58063,.4116764068603516,matched (3),3129754,.87895769,117010.63,233358.97
201601,841231,672,3828,2101565,01,0,0,0,0,0,0,0,0,0,0,0,450768,35825,898814,-.5811328887939453,135827,-.7278261184692383,870515,-.6230611801147461,386288,-.3249521255493164,3600405,.0442638397216797,29819740,-.2576084136962891,327801,268153,-.2347135543823242,102669,-1.129288673400879,47609,-.2818574905395508,16418,-1.129025459289551,20391,86632,-1.126253128051758,459854,-.2245912551879883,4570749,-.3014564514160156,1727,-3.837201595306397,320247,-.612823486328125,71480,-1.269725799560547,711860,-.4517793655395508,4057348,.0445108413696289,1125935,.26580810546875,128940,7965814,-.3708124160766602,7360,-1.62395191192627,261714,.0617504119873047,191763,.0010805130004883,65552,-.7009878158569336,1545493,.1797351837158203,13313,-.5317277908325195,5290667,-.2434425354003906,4319846,-.3607015609741211,347782,-.3031721115112305,1310928,-.3676166534423828,169972,.2763338088989258,448640,1.021424293518066,3418,-1.875126838684082,1055124,-.2086381912231445,1568085,-1.04818058013916,5839164,.0648641586303711,29065,-1.500020027160645,3013719,10939064,-.2571220397949219,43402,.6972570419311523,742170,-.6594991683959961,321778,343193,-.2034873962402344,222006,.3626985549926758,31893,-.5991420745849609,matched (3),2044637.1,.87895769,113895.14,231812.47
201602,841231,673,3828,2461210,02,1,0,0,0,0,0,0,0,0,0,0,1469235,4636,1147438,.2442102432250977,83188,-.4902791976928711,1579551,.5958108901977539,481641,.2206153869628906,3354094,-.0708646774291992,35383924,.1710853576660156,409437,398133,.395228385925293,381655,1.313006401062012,65690,.321925163269043,26843,.4916267395019531,22137,27542,-1.145956993103027,1211501,.9687070846557617,5214170,.1317024230957031,83046,3.873009204864502,390736,.1989402770996094,143920,.6998405456542969,752781,.0558929443359375,4013101,-.0109643936157227,1485982,.2774620056152344,72303,8997911,.1218328475952148,694,-2.361343383789063,340675,.263676643371582,34334,-1.720124244689941,96032,.3818378448486328,1019203,-.4163217544555664,19504,.3818788528442383,7551011,.3557367324829102,4453283,.0304222106933594,509290,.3814420700073242,1704250,.26239013671875,180966,.0626754760742188,756103,.5219564437866211,23219,1.915914535522461,1159142,.0940217971801758,2574865,.4959421157836914,6549399,.1147861480712891,62126,.7596292495727539,1445573,19416556,.5737857818603516,19017,-.8251724243164063,924197,.2193470001220703,607309,447542,.2654781341552734,265667,.1795387268066406,86300,.9954433441162109,matched (3),2488304.8,.87895769,96645.938,223842.27
201603,841231,674,3828,2713365,03,0,1,0,0,0,0,0,0,0,0,0,1806977,150076,4361835,1.335361480712891,208492,.918797492980957,1398248,-.1219205856323242,524183,.0846414566040039,4334871,.2565107345581055,35732904,.0098152160644531,220822,370586,-.0717010498046875,225895,-.5244464874267578,15022,-1.475430488586426,23166,-.1473197937011719,216236,169578,1.817600250244141,576525,-.7425966262817383,6254378,.1819019317626953,86326,.0387353897094727,577907,.3913803100585938,284809,.682560920715332,832588,.1007652282714844,5038133,.2274703979492188,1036887,-.3598527908325195,94244,8804907,-.0216827392578125,4751,1.923638343811035,246210,-.3247442245483398,12653,-.9982423782348633,93663,-.0249786376953125,1595549,.4481964111328125,108719,1.718146324157715,7648844,.012873649597168,12992324,1.070716857910156,674185,.280487060546875,1922221,.120356559753418,128839,-.3397455215454102,470919,-.4734907150268555,3177,-1.989032745361328,1114781,-.0390224456787109,2220893,-.14788818359375,6765192,.0324172973632813,38924,-.4675531387329102,2738950,9504363,-.7143764495849609,3447,-1.707828521728516,1187907,.2510223388671875,1126404,504155,.1191129684448242,220625,-.1857795715332031,15556,-1.713383674621582,matched (3),2720718.3,.87895769,134562.17,242635.33
201604,841231,675,3828,2553796,04,0,0,1,0,0,0,0,0,0,0,0,1235455,22731,2142300,-.7110128402709961,282651,.3043127059936523,1336339,-.0452861785888672,709020,.3020429611206055,3312361,-.2690305709838867,36351684,.0171680450439453,214083,298775,-.2153949737548828,227426,.0067548751831055,20603,.3159208297729492,2348,-2.289121627807617,17649,321025,.6382064819335938,430003,-.2932271957397461,7531075,.185755729675293,5668,-2.723294258117676,403436,-.3593950271606445,135413,-.7434892654418945,761561,-.0891695022583008,10591372,.7430047988891602,1192626,.1399345397949219,78393,11069498,.2288837432861328,8275,.5548839569091797,89292,-1.014273643493652,17187,.3062591552734375,75517,-.2153453826904297,1288597,-.2136640548706055,64946,-.5152101516723633,6082936,-.2290668487548828,10153192,-.2465705871582031,426347,-.4582509994506836,2033495,.0562744140625,145929,.1245565414428711,695732,.3902778625488281,2509,-.236053466796875,1085718,-.0264167785644531,2066803,-.0719060897827148,6194386,-.0881481170654297,48042,.2104644775390625,2369080,23067612,.8866786956787109,14268,1.420515060424805,1212628,.0205974578857422,573167,353417,-.3552350997924805,301223,.3113870620727539,14754,-.0529317855834961,matched (3),2254367,.87895769,113761.52,231746.86
201605,841231,676,3828,2557457,05,0,0,0,1,0,0,0,0,0,0,0,1350691,13955,1652605,-.2595272064208984,343080,.1937503814697266,1409769,.053492546081543,641926,-.0994100570678711,3687925,.1074028015136719,32713196,-.1054611206054688,333092,268393,-.1072378158569336,270480,.1733732223510742,23401,.1273422241210938,4334,.6129274368286133,85659,81252,-1.373964309692383,552028,.2498073577880859,7480473,-.0067415237426758,58388,2.332274436950684,411498,.0197868347167969,196745,.3735790252685547,2250010,1.083319664001465,20417818,.6563682556152344,1242198,.0407247543334961,360073,10829637,-.0219058990478516,10276,.2165718078613281,266608,1.093868255615234,126852,1.998867988586426,105655,.3358211517333984,1927145,.4024858474731445,84213,.2597932815551758,7280536,.1797170639038086,6749388,-.4083366394042969,610828,.3595619201660156,2131283,.0469684600830078,215316,.3889865875244141,881353,.2364940643310547,5752,.8296632766723633,1353425,.2203969955444336,1654010,-.2228002548217773,6769859,.0888376235961914,41280,-.1516971588134766,2434492,25631528,.1053943634033203,36292,.9335775375366211,1450405,.1790523529052734,919394,379311,.0707073211669922,319423,.0586652755737305,78037,1.665668487548828,matched (3),2775604,.87895769,121137.58,235455.38
201606,841231,677,3828,2794147,06,0,0,0,0,1,0,0,0,0,0,0,669358,11226,4208054,.9346475601196289,338687,-.0128870010375977,2086745,.3921794891357422,793159,.2115507125854492,4407070,.1781454086303711,32956334,.0074043273925781,567381,212028,-.2357339859008789,317444,.1601028442382813,44761,.6485576629638672,30318,1.945250511169434,18576,159084,.6718778610229492,686432,.2179079055786133,7950945,.0609951019287109,67553,.1458015441894531,656901,.4677286148071289,218921,.1068019866943359,2868009,.2426834106445313,21351784,.0447273254394531,960824,-.2568464279174805,203003,10969953,.0128726959228516,35680,1.244779586791992,356671,.2910337448120117,4664,-3.303147315979004,112730,.0648164749145508,1712278,-.1182146072387695,61323,-.3171939849853516,8862504,.196624755859375,6726398,-.0034122467041016,749149,.2041225433349609,2297716,.0751914978027344,172694,-.220585823059082,831706,-.0579795837402344,5853,.0174064636230469,1127230,-.1828746795654297,5262798,1.15746021270752,6750240,-.0029020309448242,66400,.4753189086914063,2656820,12581533,-.7115936279296875,48195,.2836580276489258,1267154,-.1350688934326172,781147,473480,.2217540740966797,372533,.1538095474243164,87418,.1135177612304688,matched (3),2805435.3,.87895769,112795.58,231274.22
201607,841231,678,3828,2075282,07,0,0,0,0,0,1,0,0,0,0,0,845986,62539,1184825,-1.267405509948731,126294,-.9864645004272461,595530,-1.253909111022949,524478,-.4136209487915039,3526131,-.2230081558227539,38072816,.144317626953125,532120,432562,.7130069732666016,280699,-.1230182647705078,30872,-.3714876174926758,365,-4.419599533081055,9265,119848,-.2832088470458984,606683,-.1235008239746094,6450182,-.2091827392578125,50756,-.2858819961547852,424740,-.4360561370849609,172315,-.2393865585327148,2100610,-.3113899230957031,20202108,-.0553493499755859,949536,-.0118169784545898,74473,10853561,-.0106658935546875,6496,-1.703403472900391,348236,-.0239334106445313,37254,2.077885627746582,84625,-.2867650985717773,1769589,.0329227447509766,26389,-.8432083129882813,7914200,-.1131706237792969,6107240,-.0965642929077148,518581,-.3678417205810547,1425572,-.4773426055908203,155463,-.1051139831542969,635462,-.2691268920898438,4935,-.1706018447875977,1152851,.0224742889404297,2039723,-.9478492736816406,5665770,-.175135612487793,48548,-.3131446838378906,2538270,15723367,.2229175567626953,35419,-.3080072402954102,1206314,-.0492038726806641,216000,500043,.0545835494995117,272293,-.3134469985961914,124622,.3545846939086914,matched (3),2455187.8,.87895769,90130.984,221107.47
201608,841231,679,3828,2794845,08,0,0,0,0,0,0,1,0,0,0,0,1014952,70083,3866921,1.182863235473633,345474,1.006304740905762,1281381,.7662420272827148,699175,.2874975204467773,4677818,.2826299667358398,39113368,.0269641876220703,552991,419094,-.0316305160522461,363168,.2575826644897461,77337,.9183235168457031,1515,1.423273086547852,56183,151941,.2372684478759766,530837,-.1335515975952148,7140995,.1017436981201172,102831,.7060565948486328,471563,.1045761108398438,307230,.578272819519043,1565257,-.2941780090332031,12473721,-.4821624755859375,1051580,.1020755767822266,330418,8678506,-.2236442565917969,6276,-.034454345703125,312086,-.1096010208129883,26437,-.3429946899414063,108682,.2501964569091797,1749258,-.0115556716918945,53945,.7150182723999023,8481114,.0691823959350586,6249923,.0230941772460938,627236,.1902265548706055,1844088,.257411003112793,216576,.3315343856811523,663330,.0429210662841797,10281,.7339448928833008,1184031,.0266866683959961,2511573,.2080955505371094,7521736,.2833538055419922,55237,.1290807723999023,2923348,23866938,.4173469543457031,54139,.4243068695068359,1548169,.2495031356811523,703836,338523,-.390101432800293,336598,.212010383605957,65151,-.6485776901245117,matched (3),2810442.5,.87895769,108132.76,229036.28
201609,841231,680,3828,2161501,09,0,0,0,0,0,0,0,1,0,0,0,1110633,20112,3416799,-.1237545013427734,204906,-.5223655700683594,1805845,.3430900573730469,266148,-.9658479690551758,4335486,-.0759983062744141,34886748,-.1143589019775391,374609,317601,-.2772989273071289,328939,-.0989933013916016,54455,-.3507976531982422,9181,1.80172061920166,28273,41349,-1.301444053649902,362682,-.3809280395507813,5754584,-.215855598449707,20418,-1.616669654846191,371276,-.2391071319580078,208051,-.3898134231567383,994214,-.453852653503418,5345200,-.8474245071411133,1146954,.0868158340454102,190120,7840854,-.1015024185180664,760,-2.111169338226318,209025,-.4008255004882813,11336,-.8467807769775391,82577,-.2746953964233398,1788224,.0220308303833008,34639,-.4429845809936523,6596192,-.2513484954833984,7427565,.1726284027099609,659364,.049952507019043,1972700,.0674190521240234,138512,-.4469842910766602,731228,.0974521636962891,7459,-.3208761215209961,1320373,.1089897155761719,1916267,-.2705297470092773,7063005,-.0629262924194336,33598,-.497166633605957,2548621,13705685,-.5546836853027344,39753,-.3088693618774414,1082115,-.3581552505493164,508612,297571,-.1289396286010742,642526,.6465177536010742,54246,-.1831789016723633,matched (3),2312249.3,.87895769,99984.648,225303.91
201610,841231,681,3828,2512386,10,0,0,0,0,0,0,0,0,1,0,0,591113,31370,2266990,-.4102506637573242,308073,.4077854156494141,1145665,-.455042839050293,401345,.4107685089111328,3750395,-.1449718475341797,32525652,-.0700778961181641,579561,347016,.0885744094848633,205640,-.4697456359863281,64058,.1624135971069336,21002,.8274812698364258,133501,159747,1.351542472839356,585488,.4789190292358398,4566590,-.2312297821044922,94590,1.533134460449219,374662,.0090780258178711,248257,.1766815185546875,3079017,1.130413055419922,4303162,-.2168493270874023,1080813,-.0593967437744141,207809,11150494,.3521356582641602,789,.0374479293823242,309887,.3937540054321289,47578,1.434386253356934,91663,.1043872833251953,2085934,.1539936065673828,38521,.1062231063842773,7374535,.1115398406982422,5914275,-.2278289794921875,697888,.0567836761474609,3108997,.4548969268798828,123686,-.1132116317749023,480240,-.4204397201538086,9291,.2196254730224609,1481328,.1150245666503906,2212548,.1437654495239258,6597356,-.0682010650634766,68943,.7188129425048828,2441515,10308440,-.2848472595214844,10413,-1.339630126953125,1334467,.2096138000488281,871131,371901,.2229747772216797,677541,.0530633926391602,142787,.9678249359130859,matched (3),2402488.8,.87895769,94614.719,222972.8
