period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1074c372,growth1074c372,Y1090c620,growth1090c620,Y1120c688,growth1120c688,Y1516c251,growth1516c251,Y1656c554,Y1665c608,Y1703c484,growth1703c484,Y1745c300,growth1745c300,Y1766c608,Y1794c826,growth1794c826,Y1844c616,growth1844c616,Y2053c300,growth2053c300,Y2125c203,Y2224c484,growth2224c484,Y2565c752,growth2565c752,Y2637c208,growth2637c208,Y2674c807,growth2674c807,Y2731c233,Y2902c616,growth2902c616,Y3022c208,growth3022c208,Y3032c703,growth3032c703,Y3263c757,growth3263c757,Y3416c752,growth3416c752,Y3495c826,growth3495c826,Y3498c608,Y3542c703,growth3542c703,Y3561c484,growth3561c484,Y3592c352,growth3592c352,Y3701c600,growth3701c600,Y3728c484,growth3728c484,Y3778c484,growth3778c484,Y3789c36,Y3849c600,growth3849c600,Y3917c586,growth3917c586,Y3970c222,growth3970c222,Y3981c484,growth3981c484,Y4004c757,growth4004c757,Y4156c372,growth4156c372,Y422c484,growth422c484,Y4338c826,growth4338c826,Y4375c428,growth4375c428,Y4377c608,Y4386c608,Y4611c218,Y4822c348,growth4822c348,Y4943c36,Y883c251,Y963c348,growth963c348,Y969c32,Y980c218,_merge,x,r2,s,sf
201602,840910,673,3810,85563,02,1,0,0,0,0,0,0,0,0,0,0,934526,-.3167524337768555,213254,-.1504573822021484,90939,-.4818620681762695,1655772,-.0682992935180664,2037172,396318,780289,-.4488115310668945,189271,.0836648941040039,4278939,2615241,-.0287284851074219,1357963,.4281625747680664,1259784,-.1267166137695313,1362220,474230,.2654237747192383,28289,-.4650783538818359,1358417,.1532735824584961,45655,.2927837371826172,30890,358165,-.0933914184570313,251721,-.2575387954711914,304451,.1298208236694336,1663032,.1979084014892578,2052016,-.3668117523193359,4621378,-.1471939086914063,725617,2545120,.2378692626953125,3702694,-.2314596176147461,24051,-.4321727752685547,46587,-.7250347137451172,1008085,-.1968288421630859,3108432,-.8778104782104492,65988,264460,.6233358383178711,3269863,3.056343078613281,26213,-.9861469268798828,1106210,-.2622642517089844,25058,.6434030532836914,69891,2.14830493927002,784578,-.8315296173095703,5068809,.2073211669921875,111071,-.896632194519043,33080,645130,1779847,347256,.2460479736328125,23952000,122146,5332,-.6477785110473633,752,56193,matched (3),34260.266,.70522672,37682.293,70107.883
201603,840910,674,3810,18458,03,0,1,0,0,0,0,0,0,0,0,0,1011071,.0787258148193359,163559,-.2653102874755859,123700,.3076705932617188,1516602,-.087794303894043,2074900,1356991,1286267,.4998350143432617,117873,-.47357177734375,3582737,2559709,-.0214624404907227,1221236,-.1061220169067383,906687,-.3288984298706055,1004537,346309,-.3143606185913086,67647,.8718299865722656,1515082,.1091489791870117,33984,-.2952232360839844,24991,431606,.1865196228027344,204388,-.2083005905151367,249788,-.1978979110717773,1408130,-.1663799285888672,2469580,.1852254867553711,3955003,-.1557121276855469,291389,2045322,-.2186222076416016,4840934,.2680473327636719,18467,-.264190673828125,72319,.4397649765014648,897377,-.1163311004638672,3396559,.0886449813842773,66270,201472,-.2720394134521484,224414,-2.679010391235352,25308,-.0351343154907227,1320208,.176849365234375,303188,2.493160247802734,321016,1.524554252624512,886287,.1218948364257813,4172703,-.1945419311523438,31613,-1.256601333618164,19474,971538,1819685,400464,.1425619125366211,13258205,80357,2910,-.6055736541748047,87153,1472057,matched (3),60849.305,.70522672,33218.898,67813.391
201604,840910,675,3810,19360,04,0,0,1,0,0,0,0,0,0,0,0,514635,-.6753072738647461,265461,.4842948913574219,114460,-.0776338577270508,1359367,-.1094532012939453,2884877,797158,1453313,.1221017837524414,98068,-.1839466094970703,5281747,2331067,-.0935678482055664,1782070,.3779115676879883,1124162,.214996337890625,1134422,287929,-.1846179962158203,62840,-.0737104415893555,1316980,-.1401281356811523,56867,.5148248672485352,31693,318465,-.3040008544921875,154416,-.280369758605957,293566,.1614904403686523,1672721,.1721887588500977,2542049,.0289220809936523,3744851,-.0545997619628906,258289,2356003,.1414108276367188,5462760,.1208467483520508,15966,-.1455240249633789,58048,-.2198162078857422,987974,.0961799621582031,3897927,.1376819610595703,107219,236860,.1618185043334961,260989,.1509857177734375,84759,1.208691596984863,1228981,-.0716037750244141,449461,.3936958312988281,428675,.2892084121704102,1169395,.2772006988525391,4566733,.0902338027954102,67048,.7518405914306641,56979,2538653,1909682,430072,.0713291168212891,19514824,74851,3844,.2783603668212891,42481,1530130,matched (3),67590.648,.70522672,25595.111,64422.59
201605,840910,676,3810,207925,05,0,0,0,1,0,0,0,0,0,0,0,294077,-.5596170425415039,253774,-.0450239181518555,91339,-.2256479263305664,1072485,-.2370414733886719,2362768,952605,681771,-.7569074630737305,108650,.1024703979492188,5359369,2505026,.0719728469848633,724190,-.9004764556884766,886777,-.2371997833251953,1064884,440982,.4262905120849609,318662,1.623538970947266,1446715,.0939540863037109,56776,-.0016012191772461,32757,285755,-.1083774566650391,182139,.1651191711425781,303464,.0331602096557617,1337482,-.2236623764038086,2364350,-.0724668502807617,4473145,.1777105331420898,470712,1871432,-.2302627563476563,5779132,.0562992095947266,47141,1.082681655883789,35361,-.4956607818603516,957436,-.0313968658447266,3312941,-.1626091003417969,113265,244610,.032196044921875,373311,.3579330444335938,47099,-.5875606536865234,1231414,.0019779205322266,369221,-.1966533660888672,297722,-.3645391464233398,863066,-.3037509918212891,4658668,.0199317932128906,104666,.4453659057617188,118418,2806060,2294811,1014601,.8582973480224609,18679524,122074,1886,-.7120552062988281,28673,104361,matched (3),132564.19,.70522672,41221.016,72071.719
201606,840910,677,3810,233045,06,0,0,0,0,1,0,0,0,0,0,0,1009165,1.233036994934082,208500,-.1965055465698242,187186,.7175254821777344,2408539,.8090419769287109,2467685,1046146,705137,.0336980819702148,267626,.901458740234375,6493362,2610319,.0411739349365234,961955,.2839136123657227,1812393,.7148094177246094,1065790,542073,.2063961029052734,80110,-1.380730628967285,1815350,.2269830703735352,58641,.0323200225830078,31637,536628,.6301698684692383,215940,.1702308654785156,257995,-.162322998046875,1344386,.0051488876342773,2213262,-.0660362243652344,4445909,-.0061073303222656,259790,2161449,.1440753936767578,7335590,.2384843826293945,26425,-.5788326263427734,73981,.7381982803344727,1091321,.130885124206543,3540262,.0663642883300781,128719,316703,.2582998275756836,640624,.5400314331054688,254766,1.688094139099121,1148159,-.0700035095214844,124004,-1.091081619262695,761289,.9388532638549805,1171835,.3058347702026367,4301581,-.079747200012207,114274,.087824821472168,125618,2783727,1679351,1270538,.224945068359375,17933252,134710,5549,1.079159736633301,27783,2879306,matched (3),207261.61,.70522672,35426.188,68921.516
201607,840910,678,3810,70599,07,0,0,0,0,0,1,0,0,0,0,0,598660,-.5221843719482422,229714,.0968961715698242,139466,-.2942819595336914,1050923,-.8293514251708984,3508278,2070578,862164,.2010536193847656,95003,-1.03568172454834,6320345,2163809,-.1876029968261719,730717,-.2749414443969727,846480,-.7613162994384766,1047639,382778,-.3479452133178711,37617,-.7559442520141602,1407760,-.2542781829833984,19090,-1.122268676757813,31533,330175,-.4856815338134766,245862,.1297702789306641,232253,-.1051130294799805,1929328,.3612337112426758,1684485,-.2730073928833008,3737360,-.1736049652099609,230735,2327955,.0742111206054688,7604995,.036067008972168,18901,-.3350954055786133,58569,-.2336025238037109,15379975,2.645676612854004,3778121,.0650262832641602,62216,333980,.0531167984008789,855830,.2896289825439453,160660,-.4610557556152344,1107089,-.0364255905151367,91164,-.3076543807983398,257298,-1.08477783203125,1458175,.2186155319213867,3953133,-.0844745635986328,247749,.7738170623779297,29167,456702,2302797,739713,-.5409336090087891,18864326,118964,4674,-.1716022491455078,13868,73878,matched (3),69912.023,.70522672,19805.266,62349.09
201608,840910,679,3810,48300,08,0,0,0,0,0,0,1,0,0,0,0,636114,.0606842041015625,170170,-.3000373840332031,83706,-.5105104446411133,759591,-.3246440887451172,3298310,1170951,882626,.0234556198120117,171596,.5912342071533203,7344021,2670644,.2104501724243164,910765,.2202587127685547,1405724,.5072212219238281,1242160,283929,-.2987308502197266,34845,-.0765466690063477,1380849,-.0193014144897461,13484,-.347661018371582,24269,276432,-.1776580810546875,259902,.0555334091186523,251449,.0794134140014648,1645383,-.1591978073120117,3008516,.5799875259399414,4257818,.1303768157958984,115928,2092404,-.1066761016845703,6382931,-.1751775741577148,30307,.472163200378418,99071,.5256319046020508,1126335,-2.614096641540527,3457953,-.0885496139526367,195232,233029,-.3599185943603516,407174,-.7428312301635742,45477,-1.262083053588867,915621,-.1898870468139648,301351,1.195615768432617,887798,1.238509178161621,2036248,.33392333984375,4105514,.0378227233886719,205211,-.1883773803710938,102844,359972,2000043,313476,-.8585386276245117,19249066,5606,7207,.4330368041992188,262,129250,matched (3),-15793.327,.70522672,28783.27,65754.367
201609,840910,680,3810,43487,09,0,0,0,0,0,0,0,1,0,0,0,1303371,.7173309326171875,97621,-.5557050704956055,103937,.2164745330810547,1838287,.8838100433349609,2401444,1016792,870764,-.0135307312011719,84944,-.703150749206543,5413899,2617804,-.019984245300293,1428320,.4499692916870117,927170,-.4161710739135742,1101331,163564,-.5515193939208984,32351,-.0742645263671875,1181143,-.1562166213989258,13815,.0242509841918945,24646,615517,.8004980087280273,144393,-.5877656936645508,267768,.0628805160522461,1590162,-.0341377258300781,2883415,-.0424718856811523,4386962,.0298805236816406,163613,1826748,-.1357765197753906,6166358,-.0345191955566406,5659,-1.678131103515625,58991,-.5184526443481445,1023590,-.0956535339355469,3434881,-.0066947937011719,42635,652891,1.030247688293457,265451,-.4278106689453125,25894,-.5631952285766602,1167217,.2427749633789063,72161,-1.429375648498535,735622,-.1880283355712891,2238093,.0945148468017578,4074721,-.0075283050537109,177522,-.1449441909790039,137301,328811,1840252,381270,.1957845687866211,16321462,67876,5135,-.3389730453491211,14135,30358,matched (3),116473.85,.70522672,25803.732,64505.758
201610,840910,681,3810,106315,10,0,0,0,0,0,0,0,0,1,0,0,208491,-1.832813262939453,280948,1.057077407836914,147216,.3481159210205078,746004,-.9018583297729492,3264978,1261771,849756,-.0244216918945313,220197,.9525299072265625,6868592,2196936,-.1752719879150391,980434,-.3762588500976563,1282704,.3245887756347656,1299316,323372,.6815986633300781,28732,-.1186332702636719,1354231,.1367511749267578,12848,-.0725669860839844,11778,557940,-.0982112884521484,378287,.9631147384643555,254579,-.0505094528198242,2266248,.3542900085449219,2735715,-.0525827407836914,3986611,-.0956954956054688,256398,2144296,.160273551940918,7654979,.2162485122680664,45261,2.079197883605957,77462,.2724027633666992,872670,-.1595134735107422,3639587,.0578880310058594,56879,344924,-.6380863189697266,448540,.5245676040649414,78357,1.107263565063477,1348349,.1442584991455078,206040,1.04917049407959,217433,-1.218825340270996,2463666,.0960264205932617,4445173,.0870161056518555,288468,.4854888916015625,38512,1413784,2309465,501460,.2740163803100586,17418328,37020,5311,.0337009429931641,62018,959731,matched (3),46245.004,.70522672,31210.26,66852.383
201611,840910,682,3810,42250,11,0,0,0,0,0,0,0,0,0,1,0,1145014,1.703276634216309,272551,-.0303440093994141,69270,-.7538890838623047,1602292,.7644586563110352,2814533,1243546,1004518,.1673145294189453,105275,-.7379465103149414,6032536,1980850,-.1035375595092773,1271723,.2601327896118164,1240215,-.0336856842041016,1264940,187485,-.54510498046875,78913,1.010334014892578,1350457,-.0027904510498047,8765,-.3824214935302734,13853,639365,.1362237930297852,264923,-.3562145233154297,286291,.1173973083496094,2443775,.0754184722900391,2239696,-.2000522613525391,3664671,-.084202766418457,172304,1799920,-.1750688552856445,5621659,-.3087301254272461,20931,-.7712135314941406,80103,.0335264205932617,790308,-.0991344451904297,3628018,-.0031833648681641,85883,643407,.6234531402587891,663847,.3920536041259766,73505,-.0639219284057617,873765,-.4338245391845703,393915,.6480646133422852,1014193,1.539958000183106,2857135,.1481685638427734,3844664,-.1451320648193359,415416,.3646965026855469,98625,514450,2570056,405925,-.2113561630249023,20568872,31256,3326,-.4680099487304688,6458,1074953,matched (3),-12411.826,.70522672,27964.369,65400.047
201612,840910,683,3810,28106,12,0,0,0,0,0,0,0,0,0,0,1,206571,-1.712528228759766,178162,-.4251327514648438,84503,.1987752914428711,628187,-.9363517761230469,1758622,924971,782743,-.2494592666625977,116490,.1012296676635742,3515772,2109909,.0631189346313477,901117,-.3444929122924805,1068862,-.1486902236938477,875873,269672,.3635082244873047,2063,-3.644184589385986,1305443,-.033900260925293,20698,.8592710494995117,12401,406931,-.4518318176269531,452012,.5342702865600586,187038,-.4256973266601563,815827,-1.097097396850586,1327317,-.5231809616088867,4356884,.1730184555053711,96035,1014631,-.5732173919677734,7105222,.2342033386230469,20509,-.0203676223754883,67133,-.1766376495361328,1696334,.7638015747070313,3469429,-.0446968078613281,44685,376179,-.536712646484375,159774,-1.424290657043457,27901,-.9686908721923828,1089032,.2202329635620117,407528,.0339746475219727,268679,-1.32833194732666,2318434,-.2089271545410156,3484213,-.0984439849853516,186144,-.802760124206543,97950,659727,1627050,282362,-.3629779815673828,15747366,14441,550,-1.799607276916504,43938,139601,matched (3),36140.59,.70522672,31622.34,67045.75
201701,840910,684,3810,45956,01,0,0,0,0,0,0,0,0,0,0,0,1058627,1.63408374786377,125590,-.34967041015625,126522,.4036293029785156,1999505,1.157816886901856,3498410,932442,1033789,.2781820297241211,182857,.4508991241455078,7451696,1696151,-.2182836532592773,937335,.0394058227539063,1173280,.0932092666625977,0,274710,.0185089111328125,66284,3.469787120819092,1574346,.1872968673706055,31616,.4236259460449219,17180,565572,.3291940689086914,442536,-.0211868286132813,252220,.2989902496337891,1758042,.7677536010742188,2660047,.6951847076416016,4868564,.1110420227050781,393697,2399267,.8606386184692383,8514296,.1809167861938477,13048,-.4522294998168945,94411,.3409814834594727,1147975,-.3904695510864258,3687427,.060938835144043,94457,240221,-.4485054016113281,1338420,2.125484466552734,104877,1.324125289916992,936688,-.1506938934326172,202964,-.6970806121826172,509893,.6406841278076172,1511142,-.4280261993408203,4018265,.1426076889038086,359550,.6583328247070313,112868,676851,3412696,454610,.4762496948242188,22782620,40371,5340,2.273062705993652,43970,1700991,matched (3),76060.398,.70522672,30792.244,66658.25
201702,840910,685,3810,25258,02,1,0,0,0,0,0,0,0,0,0,0,797162,-.2836704254150391,148661,.1686458587646484,108015,-.158146858215332,1394575,-.3603105545043945,2042709,517998,1166262,.1205730438232422,140627,-.2625932693481445,5262372,2152040,.2380542755126953,799624,-.1588993072509766,1016686,-.1432552337646484,1183403,165514,-.5066595077514648,44852,-.3905801773071289,1319670,-.176457405090332,16639,-.6419143676757813,14200,366891,-.4327726364135742,207429,-.7577333450317383,243926,-.0334367752075195,1271059,-.3243503570556641,1591447,-.5137004852294922,5068816,.0403079986572266,221705,2659934,.1031379699707031,5972072,-.3546524047851563,36210,1.020700454711914,67441,-.3364048004150391,1090262,-.0515813827514648,3229014,-.1327524185180664,23460,210090,-.1340236663818359,545649,-.8972692489624023,26634,-1.370598793029785,1175734,.2272977828979492,171417,-.1689300537109375,418811,-.1967811584472656,1740587,.1413564682006836,3767985,-.0643100738525391,108215,-1.200733184814453,26353,1416760,1638464,450756,-.0085134506225586,17421884,18520,1205,-1.488746166229248,33892,172171,matched (3),37182.406,.70522672,22423.758,63229.621
201703,840910,686,3810,76573,03,0,1,0,0,0,0,0,0,0,0,0,933025,.157374382019043,301974,.7086725234985352,116927,.079279899597168,1576622,.1226949691772461,3006995,923485,1297658,.1067571640014648,337554,.8756141662597656,6541635,2687577,.222224235534668,1533991,.6514863967895508,1535412,.4122505187988281,1559301,326601,.679682731628418,42713,-.0488653182983398,1495483,.1250667572021484,47989,1.059223175048828,22746,601980,.4951591491699219,393027,.6390895843505859,257232,.0531139373779297,2360448,.6190013885498047,1541149,-.0321149826049805,4235963,-.1794967651367188,740480,2727188,.0249700546264648,8204514,.3175897598266602,35066,-.0321025848388672,84300,.2231292724609375,1234228,.1240272521972656,3953697,.2024745941162109,114985,501153,.8693761825561523,1045170,.649958610534668,61566,.837921142578125,1657313,.3433046340942383,292482,.5343046188354492,443304,.0568361282348633,2097034,.1863012313842773,4189722,.1060943603515625,131173,.1923971176147461,67213,2265655,2569866,540584,.1817235946655273,19038486,23291,2955,.8970189094543457,63666,316497,matched (3),148524.05,.70522672,29536.893,66087.734
201704,840910,687,3810,59475,04,0,0,1,0,0,0,0,0,0,0,0,284193,-1.188777923583984,261202,-.1450471878051758,53197,-.7875471115112305,1606100,.018524169921875,2528768,894023,751168,-.546687126159668,76739,-1.481315612792969,5800758,2195754,-.2021141052246094,993043,-.4348545074462891,869482,-.5686569213867188,1041985,299987,-.0850000381469727,12293,-1.24547290802002,1221420,-.2024345397949219,44185,-.0825872421264648,31174,375702,-.4714279174804688,320814,-.2030172348022461,257184,-.0001869201660156,2358046,-.0010185241699219,1426967,-.0769777297973633,3745455,-.1230669021606445,460467,2656460,-.0262765884399414,8172599,-.0038967132568359,31215,-.1163339614868164,80813,-.0422439575195313,1240585,.0051374435424805,3512965,-.1181907653808594,26399,162408,-1.126800537109375,522623,-.6930742263793945,49813,-.2118339538574219,1108397,-.40228271484375,54267,-1.684487342834473,62564,-1.958065986633301,1829991,-.1362123489379883,3709434,-.1217555999755859,72254,-.5963296890258789,47165,1305978,1938685,505008,-.0680751800537109,22304272,21458,3001,.015446662902832,317,1133052,matched (3),-7673.71,.70522672,25504.529,64386.656
201705,840910,688,3810,69382,05,0,0,0,1,0,0,0,0,0,0,0,1461600,1.637633323669434,572132,.7840757369995117,179382,1.21551513671875,1991211,.2149343490600586,3607825,1488872,1336593,.5762500762939453,192543,.9199094772338867,7424342,2663564,.1931390762329102,1077564,.0816850662231445,1312664,.4119167327880859,1343953,513947,.5383815765380859,32908,.9846858978271484,2189049,.5834531784057617,71632,.4831571578979492,24883,437557,.1524105072021484,325915,.0157756805419922,323280,.2287273406982422,2458068,.0415430068969727,3756345,.9678955078125,5794006,.4362802505493164,493209,2784635,.0471220016479492,9532166,.1538848876953125,41124,.2756929397583008,97598,.1887187957763672,1605358,.2577638626098633,4299683,.2020807266235352,127177,1019852,1.837301254272461,1523515,1.069914817810059,157378,1.150374412536621,1570089,.3482170104980469,286299,1.663120269775391,720950,2.444379806518555,2244449,.2041492462158203,4861464,.2704610824584961,76452,.0564756393432617,117605,1434526,2674290,608168,.1858768463134766,24655902,297599,3802,.2365818023681641,18170,332894,matched (3),88127.586,.70522672,36540.5,69500.852
201706,840910,689,3810,8113,06,0,0,0,0,1,0,0,0,0,0,0,1085184,-.2977828979492188,225720,-.9300746917724609,145126,-.2119150161743164,1730396,-.1403923034667969,3405115,726687,1062753,-.2292613983154297,309979,.4761848449707031,3402281,2152962,-.2128200531005859,796740,-.3019304275512695,1262072,-.0393037796020508,1266537,367513,-.3353614807128906,47066,.3578348159790039,1230031,-.5764284133911133,34244,-.7380304336547852,30132,368591,-.1715192794799805,266971,-.1994972229003906,369160,.1327104568481445,2154670,-.1317386627197266,1594594,-.8568277359008789,5359704,-.0779151916503906,633829,2101240,-.2815895080566406,8276871,-.1412076950073242,21442,-.6512393951416016,78245,-.2210121154785156,1270132,-.2342262268066406,6537786,.4190578460693359,28651,319921,-1.15933895111084,723520,-.7446470260620117,59346,-.9752655029296875,1196651,-.2716054916381836,497646,.5528526306152344,279605,-.9471921920776367,2090417,-.0710964202880859,3873432,-.2271995544433594,144541,.6368999481201172,138548,1317093,3372620,638253,.048283576965332,20135372,208442,3195,-.1739397048950195,30872,1667694,matched (3),15253.938,.70522672,30903.992,66709.945
201707,840910,690,3810,72312,07,0,0,0,0,0,1,0,0,0,0,0,1074402,-.0099849700927734,309000,.3140459060668945,168384,.1486444473266602,1846917,.0651674270629883,2640236,937329,1455235,.3143043518066406,123789,-.9179258346557617,3729040,2264960,.0507125854492188,982452,.2095232009887695,1864871,.390437126159668,1385527,148722,-.9046802520751953,64706,.318303108215332,824647,-.3998394012451172,25483,-.2954998016357422,29994,409368,.1049270629882813,244513,-.0878715515136719,280072,-.2761831283569336,1850055,-.1524219512939453,5239495,1.189606666564941,4683777,-.1348037719726563,602894,2301721,.091130256652832,11164355,.2992620468139648,15676,-.3132209777832031,80460,.0279150009155273,1420803,.1121015548706055,3762431,-.5525341033935547,708037,577812,.5911750793457031,1128118,.4441776275634766,21863,-.9985895156860352,1066272,-.1153583526611328,80955,-1.815995216369629,666074,.8680229187011719,2126592,.0171566009521484,4691358,.1915817260742188,163378,.1225032806396484,141053,993368,2231592,545470,-.1570873260498047,19957930,88623,3493,.0891733169555664,43802,346776,matched (3),45080.105,.70522672,20676.572,62631.309
201708,840910,691,3810,234358,08,0,0,0,0,0,0,1,0,0,0,0,1033007,-.0392904281616211,142428,-.7745046615600586,186222,.1006927490234375,1241107,-.3975143432617188,3926867,952623,1234417,-.1645679473876953,199876,.4791193008422852,18404162,1880744,-.1858901977539063,1248832,.2399129867553711,2163558,.1485624313354492,1558081,309180,.7318449020385742,32766,-.6804628372192383,1314785,.4664735794067383,110405,1.466143608093262,24181,811871,.6847267150878906,318306,.2637453079223633,282182,.0075054168701172,2447455,.2798328399658203,2693116,-.6655263900756836,4941816,.0536279678344727,1098844,3078555,.2908029556274414,7668282,-.3756341934204102,80836,1.640291213989258,91629,.1299877166748047,1056068,-.2966699600219727,4852943,.2545204162597656,87203,978228,.526494026184082,900866,-.2249488830566406,64725,1.085351943969727,1252897,.161290168762207,228237,1.036490440368652,669230,.0047273635864258,2235658,.0500154495239258,4685445,-.0012617111206055,169621,.0375003814697266,282790,1394719,2692464,608402,.1091880798339844,19584328,87267,4535,.2610645294189453,56468,2834074,matched (3),218880.73,.70522672,46310.238,75098.594
201709,840910,692,3810,60448,09,0,0,0,0,0,0,0,1,0,0,0,269282,-1.344470024108887,368000,.9492464065551758,91564,-.7099018096923828,709571,-.5590982437133789,3715296,1157065,1329289,.0740451812744141,93015,-.7649364471435547,6300976,1562210,-.1855659484863281,1359442,.0848655700683594,882764,-.8964519500732422,1124118,275441,-.1155500411987305,32742,-.000732421875,1221424,-.0736560821533203,27669,-1.383842468261719,13665,535704,-.4157600402832031,263980,-.1871404647827148,292768,.0368280410766602,1816964,-.2978811264038086,2837701,.0522956848144531,4898233,-.0088586807250977,990275,2106763,-.379307746887207,6391907,-.1820592880249023,7137,-2.427129745483398,136851,.4011449813842773,979408,-.0753593444824219,3380396,-.3615922927856445,40806,397296,-.9010610580444336,1158987,.2519445419311523,49242,-.2734003067016602,921446,-.3072690963745117,129694,-.5652065277099609,389943,-.5401277542114258,2057288,-.0831470489501953,4617184,-.0146751403808594,369753,.7792682647705078,94575,2630331,2395162,660834,.0826663970947266,18098636,190870,5894,.2621097564697266,713,257264,matched (3),74706.156,.70522672,27450.635,65182.035
201710,840910,693,3810,118137,10,0,0,0,0,0,0,0,0,1,0,0,1248367,1.533832550048828,370653,.0071840286254883,233625,.9366788864135742,1564478,.7906465530395508,2893595,1136137,775664,-.5386800765991211,208421,.8067989349365234,10527785,2271288,.3742456436157227,1521155,.1123952865600586,1011736,.1363649368286133,1358722,419530,.4207611083984375,91339,1.025918960571289,1343896,.095555305480957,79101,1.050412178039551,5864,719423,.2948684692382813,208041,-.2381381988525391,384669,.2730035781860352,2210486,.196044921875,2929198,.031733512878418,4124811,-.1718540191650391,1322236,2614908,.2160758972167969,8052940,.2310037612915039,38005,1.672425270080566,138347,.0108728408813477,1036755,.0569028854370117,5158995,.4227485656738281,81769,484176,.1977663040161133,304845,-1.335497856140137,96712,.6749906539916992,1464476,.4633083343505859,184183,.3507518768310547,412443,.0560979843139648,1415680,-.373779296875,4905360,.0605430603027344,455980,.2096138000488281,86875,2327478,3345888,692431,.0467061996459961,20445628,162297,20434,1.243265151977539,45209,810377,matched (3),121632.98,.70522672,34164.109,68281.383
201711,840910,694,3810,120213,11,0,0,0,0,0,0,0,0,0,1,0,1496369,.1812047958374023,402703,.0829324722290039,204529,-.1330070495605469,1820155,.1513700485229492,3953717,1476648,1147054,.3912324905395508,93344,-.8032684326171875,11432778,3197666,.3420743942260742,1140830,-.2877140045166016,1080290,.0655622482299805,1655939,158603,-.9727306365966797,31824,-1.054356575012207,1447223,.0740737915039063,86352,.0877065658569336,6926,1060593,.3881340026855469,180101,-.1442165374755859,353993,-.0831060409545898,1882545,-.1605873107910156,2420745,-.1906528472900391,4421461,.0694503784179688,1545115,2852127,.0868368148803711,4718427,-.5345611572265625,17511,-.7748889923095703,103031,-.2947349548339844,778026,-.2870912551879883,4301324,-.181818962097168,42622,828618,.5373115539550781,484449,.4632091522216797,66459,-.375152587890625,1522673,.0389699935913086,289154,.4510297775268555,211341,-.6686248779296875,1604025,.1249065399169922,4902643,-.000554084777832,254290,-.5839729309082031,124735,3011366,2838514,711467,.0271205902099609,22839208,120546,8146,-.919672966003418,29280,445890,matched (3),163580.03,.70522672,33131.758,67770.742
201712,840910,695,3810,127705,12,0,0,0,0,0,0,0,0,0,0,1,404493,-1.308161735534668,176507,-.8248386383056641,240349,.1613826751708984,1114029,-.4909391403198242,2187234,527070,1152670,.0048847198486328,110421,.1680088043212891,10605175,1282376,-.9137067794799805,1161017,.0175399780273438,1078922,-.0012674331665039,1652713,341988,.76837158203125,3572,-2.187095642089844,1000453,-.3691930770874023,87541,.0136756896972656,4763,498494,-.7549924850463867,293748,.4892044067382813,183805,-.6554021835327148,1281817,-.3843460083007813,2676983,.1006155014038086,4653948,.0512456893920898,1754203,1031655,-1.016901016235352,5206326,.0983991622924805,32007,.6031255722045898,103716,.0066261291503906,820656,.0533437728881836,4499125,.0449600219726563,69003,976398,.1641111373901367,1744193,1.281034469604492,55964,-.1718769073486328,1340128,-.1277027130126953,145323,-.6880006790161133,787631,1.315556526184082,2132984,.2850055694580078,5172256,.0535345077514648,231082,-.095703125,170059,3082091,2112625,534901,-.285247802734375,22995004,154748,930,-2.170097827911377,30644,1241579,matched (3),142683.36,.70522672,37513.996,70017.57
201801,840910,696,3810,115298,01,0,0,0,0,0,0,0,0,0,0,0,1137464,1.03392219543457,308988,.5599422454833984,130131,-.613551139831543,2187411,.6747360229492188,4922127,996413,1025900,-.116511344909668,130744,.168940544128418,6871210,4108340,1.164304733276367,2036246,.5618114471435547,1261024,.1559619903564453,1535279,233379,-.3821115493774414,42106,2.46706485748291,928744,-.0743751525878906,58491,-.4032344818115234,9028,863210,.5490665435791016,201657,-.376154899597168,325890,.5726842880249023,2960033,.8369216918945313,2448504,-.0892133712768555,5013637,.0744457244873047,1749350,3997172,1.354422569274902,10920720,.7407875061035156,39468,.2095355987548828,82921,-.2237682342529297,930737,.1258735656738281,3519741,-.2454948425292969,17978,514299,-.6410655975341797,947224,-.6105117797851563,32570,-.5413169860839844,1559992,.1519155502319336,83638,-.5524606704711914,705169,-.1105918884277344,1298647,-.4961986541748047,4565193,-.1248483657836914,196579,-.161707878112793,75831,2407201,2952364,697707,.2657184600830078,22910204,84301,7055,2.026307582855225,0,114023,matched (3),103418.6,.70522672,36659.125,69563.289
