period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1166c203,Y1233c616,growth1233c616,Y1276c826,growth1276c826,Y1322c616,growth1322c616,Y137c246,growth137c246,Y1459c36,Y1486c752,growth1486c752,Y1502c440,growth1502c440,Y1505c218,Y1508c792,growth1508c792,Y1823c152,growth1823c152,Y1911c600,Y1924c792,growth1924c792,Y2052c688,growth2052c688,Y2095c348,growth2095c348,Y2117c68,growth2117c68,Y2441c208,growth2441c208,Y2523c807,growth2523c807,Y2668c705,growth2668c705,Y2941c344,Y2954c246,growth2954c246,Y3117c440,growth3117c440,Y3197c152,growth3197c152,Y3216c792,growth3216c792,Y3479c826,growth3479c826,Y3523c705,growth3523c705,Y3695c807,growth3695c807,Y3742c68,growth3742c68,Y3918c68,growth3918c68,Y4019c620,growth4019c620,Y4084c586,growth4084c586,Y4085c208,growth4085c208,Y412c348,growth412c348,Y4231c268,Y4247c251,growth4247c251,Y4388c32,Y4569c440,growth4569c440,Y4837c440,Y4892c36,Y4966c233,Y4981c152,growth4981c152,Y526c124,growth526c124,Y540c268,Y545c222,growth545c222,Y550c642,Y620c233,Y652c428,growth652c428,Y699c703,growth699c703,Y719c440,growth719c440,Y983c586,growth983c586,_merge,x,r2,s,sf
201509,901490,668,4734,1216365,09,0,0,0,0,0,0,0,1,0,0,0,129461,357714,1.12502384185791,8186746,-.0877981185913086,59779,-.7272615432739258,48853,-.1204252243041992,1802289,666729,-.0446557998657227,124923,.1208734512329102,357681,175992,-.3498258590698242,201648,.7352418899536133,17604,706713,-1.508628845214844,46603,-.576054573059082,1090792,.2178382873535156,398,-2.925481796264648,557372,-.4224939346313477,144224,.5434122085571289,336527,-.3121871948242188,6091,24538,-.5036191940307617,720092,.430145263671875,2600405,.2452716827392578,4813960,-.6218805313110352,2031015,.2525320053100586,22801,-.414271354675293,30106,.9726037979125977,96479,-.5894136428833008,105637,1.135856628417969,838484,.4787092208862305,3614106,.0303897857666016,417183,-.3130760192871094,60743,1.561277389526367,994400,465711,-.2366695404052734,4588858,125984,-.7594823837280273,21339,162204,5950,28987,-2.557135581970215,79564,-.5023155212402344,13079,18286,.575352668762207,22209656,918475,122848,.8483457565307617,622778,.3071746826171875,3162823,-.3443880081176758,162718,.0504083633422852,matched (3),915117.56,.83343625,100953.84,221073.69
201510,901490,669,4734,1755674,10,0,0,0,0,0,0,0,0,1,0,0,158893,192234,-.6210203170776367,6338774,-.2558307647705078,73752,.2100543975830078,43698,-.1115131378173828,2064723,1334223,.693720817565918,113076,-.0996370315551758,375381,229144,.2639122009277344,156516,-.2533655166625977,17253,2020096,1.050275802612305,88622,.6427154541015625,1176698,.0758085250854492,69,-1.752345561981201,465114,-.1809511184692383,165891,.1399631500244141,477838,.3505935668945313,23675,41771,.5319795608520508,497237,-.3703117370605469,1756515,-.3923349380493164,7771185,.4789028167724609,2492408,.2047138214111328,15356,-.3952980041503906,10336,-1.069091796875,196082,.7092075347900391,124431,.1637420654296875,741402,-.1230525970458984,2217928,-.4882707595825195,553039,.2819032669067383,99924,.4977579116821289,8029,520225,.1106967926025391,5430454,22955,-1.702618598937988,777,186677,24472,105132,1.288369178771973,140159,.5662155151367188,17060,29694,.4848089218139648,14862871,662309,57032,-.7673358917236328,372926,-.5128107070922852,3542506,.1133699417114258,119906,-.3053102493286133,matched (3),1273881.3,.83343625,83932.563,213837.73
201511,901490,670,4734,1786394,11,0,0,0,0,0,0,0,0,0,1,0,223090,323303,.5198764801025391,7159840,.1218023300170898,133305,.5919313430786133,70805,.4826269149780273,2178600,732054,-.600250244140625,123551,.0885934829711914,541907,383986,.5162553787231445,123596,-.236140251159668,1105,917622,-.7891149520874023,131420,.3940181732177734,1103801,-.0639524459838867,602,2.16615104675293,615019,.2793712615966797,151678,-.0895709991455078,341772,-.3351278305053711,14202,27860,-.4050102233886719,798110,.473179817199707,3091159,.5652141571044922,8587380,.0998706817626953,2711345,.0841960906982422,17558,.1340036392211914,13299,.2520561218261719,175420,-.1113491058349609,138399,.1063899993896484,681036,-.0849275588989258,3817547,.543034553527832,588243,.061711311340332,54597,-.60443115234375,131223,456688,-.1302614212036133,5554005,42522,.616485595703125,35715,222700,31448,199435,.6402711868286133,341576,.8907928466796875,38065,31402,.0559263229370117,5894989,479553,72826,.2444610595703125,456775,.2028112411499023,1775293,-.6908693313598633,127309,.0599088668823242,matched (3),1693423,.83343625,128668.8,235026.72
201512,901490,671,4734,2229409,12,0,0,0,0,0,0,0,0,0,0,1,2328486,418103,.2571382522583008,16241548,.8190841674804688,160002,.1825466156005859,93616,.2792720794677734,1917544,848316,.1473989486694336,104760,-.1649818420410156,350564,400771,.0427846908569336,213167,.5450572967529297,5808,1309027,.3552541732788086,109023,-.1868400573730469,1013457,-.085392951965332,1953,1.176864147186279,614410,-.0009908676147461,274148,.5919084548950195,306661,-.1084012985229492,22671,23443,-.1726198196411133,420099,-.6417560577392578,1710864,-.5915470123291016,8983957,.0451459884643555,2198447,-.2096939086914063,19408,.1001758575439453,72124,1.69069766998291,246973,.3420953750610352,147138,.0612297058105469,769138,.1216545104980469,4031135,.0544395446777344,461741,-.2421360015869141,68840,.231806755065918,173452,516406,.1228933334350586,4399306,161490,1.334422111511231,7682,240921,4044,57076,-1.251104354858398,105452,-1.175313949584961,60689,36240,.1432924270629883,11857692,603388,53815,-.302520751953125,365748,-.2222461700439453,3747402,.7470979690551758,169256,.284794807434082,matched (3),2167670.3,.83343625,189765.44,273299.88
201601,901490,672,4734,1299981,01,0,0,0,0,0,0,0,0,0,0,0,178547,292536,-.3571405410766602,6810868,-.8690528869628906,88777,-.5890588760375977,112185,.1809482574462891,1635378,719944,-.1640796661376953,103092,-.0160503387451172,376034,302351,-.2818021774291992,226445,.0604267120361328,5789,875955,-.4017248153686523,63951,-.5334415435791016,804513,-.2308855056762695,453,-1.461229801177979,287593,-.7591161727905273,177153,-.4366540908813477,268317,-.1335735321044922,6999,23884,.0186367034912109,494331,.162714958190918,1357644,-.2312479019165039,5481871,-.493992805480957,1759234,-.2228727340698242,6244,-1.134064674377441,15563,-1.533490180969238,118780,-.7320060729980469,262620,.5793371200561523,525709,-.3805217742919922,4611577,.134521484375,715250,.4376287460327148,47107,-.379364013671875,102987,484255,-.0642814636230469,4396842,323147,.6936635971069336,5974,304579,0,19442,-1.076948165893555,126853,.1847724914550781,27497,13199,-1.01002311706543,8494974,0,67066,.2201251983642578,486359,.2850027084350586,5233759,.3340663909912109,92305,-.6063137054443359,matched (3),1299386.6,.83343625,105789.7,223323.44
201602,901490,673,4734,737993,02,1,0,0,0,0,0,0,0,0,0,0,332817,333788,.1319189071655273,7869349,.1444559097290039,280059,1.148872375488281,19678,-1.74064826965332,1876666,840302,.1545877456665039,123351,.1794118881225586,323343,128415,-.8563213348388672,54822,-1.418410301208496,2398,1041959,.1735429763793945,101309,.4600582122802734,979998,.1973142623901367,430,-.0521068572998047,501713,.5564823150634766,96918,-.6031484603881836,301816,.1176481246948242,1272,99390,1.42584228515625,764751,.4363441467285156,1672719,.2086992263793945,6480277,.1673164367675781,2658092,.4127302169799805,20641,1.195658683776856,27663,.5751991271972656,83784,-.3490304946899414,57881,-1.51231861114502,732341,.3314981460571289,2592371,-.5759963989257813,607391,-.1634597778320313,113219,.8769025802612305,262720,679648,.3389625549316406,6774186,1502680,1.536898612976074,36901,274213,10942,37527,.6576251983642578,161589,.2420272827148438,25790,14960,.125239372253418,964547,670729,47679,-.3411865234375,422292,-.1412506103515625,3430250,-.4224967956542969,131532,.354151725769043,matched (3),850320,.83343625,96569.648,219106.36
201603,901490,674,4734,480904,03,0,1,0,0,0,0,0,0,0,0,0,217657,364405,.0877590179443359,6567772,-.1808004379272461,158708,-.5679340362548828,117422,1.786273002624512,1959863,750447,-.1130924224853516,109357,-.1204156875610352,378508,407693,1.155247688293457,97084,.5714845657348633,9462,754937,-.3222236633300781,125046,.2105064392089844,892397,-.0936393737792969,281,-.4254302978515625,437107,-.1378507614135742,180001,.6190967559814453,110208,-1.007448196411133,58589,206238,.7299795150756836,758608,-.0080642700195313,2348521,.3393354415893555,10986040,.5278615951538086,2903974,.0884714126586914,18405,-.1146574020385742,36926,.2888202667236328,115157,.31805419921875,166635,1.057416915893555,725363,-.0095739364624023,4330099,.5130176544189453,628613,.0343427658081055,44403,-.9360170364379883,18736,590925,-.1398859024047852,2327900,466867,-1.168961524963379,8948,268938,33915,71699,.6474161148071289,66882,-.8821258544921875,12292,3386,-1.48573112487793,226196,637344,114571,.8767032623291016,419897,-.0056877136230469,2769709,-.2138910293579102,71459,-.6101264953613281,matched (3),627142.63,.83343625,119260.85,230010.98
201604,901490,675,4734,466651,04,0,0,1,0,0,0,0,0,0,0,0,193627,387855,.0623664855957031,8595103,.2690181732177734,47217,-1.212311744689941,44795,-.9636774063110352,1398337,718343,-.0437221527099609,75844,-.3659391403198242,292775,145860,-1.027867317199707,225138,.8411369323730469,8696,1059625,.3390359878540039,78956,-.4597911834716797,781873,-.1322193145751953,17,-2.805141448974609,626541,.3600358963012695,300738,.5132770538330078,264754,.8764314651489258,21138,84987,-.8865318298339844,596448,-.2404937744140625,2301387,-.0202741622924805,8156790,-.2977743148803711,2019459,-.363250732421875,8062,-.8254604339599609,23638,-.4460601806640625,292196,.9311285018920898,184097,.0996570587158203,616320,-.1629056930541992,2218502,-.6687583923339844,579074,-.0820846557617188,63423,.3565196990966797,68054,599652,.0146608352661133,5736792,143028,-1.183004379272461,7717,218977,123785,13836,-1.64520263671875,116528,.555201530456543,12488,17011,1.614211082458496,18288400,485671,61621,-.6201915740966797,416827,-.0073375701904297,2442403,-.1257591247558594,159750,.8044862747192383,matched (3),722767.75,.83343625,97650.555,219584.91
201605,901490,676,4734,629743,05,0,0,0,1,0,0,0,0,0,0,0,298317,263007,-.3884515762329102,7038522,-.1997947692871094,179194,1.333714485168457,47243,.0532073974609375,2047134,950144,.2796669006347656,128628,.5282459259033203,191820,283136,.6632795333862305,68158,-1.19488525390625,29734,2232956,.7454109191894531,119388,.4134883880615234,534301,-.380732536315918,797,3.847641468048096,386834,-.4822177886962891,343097,.1317739486694336,967622,1.296040534973145,53716,18720,-1.512906074523926,981781,.4983768463134766,2680732,.1525783538818359,6990365,-.1543178558349609,2364402,.1576957702636719,9332,.1462879180908203,11405,-.7288036346435547,187326,-.4445743560791016,90727,-.7076082229614258,766519,.2180929183959961,4398909,.6845245361328125,505299,-.1362800598144531,63886,.0072736740112305,514800,911414,.4186477661132813,3788364,200333,.3369407653808594,1348,223084,129646,45543,1.19138240814209,162439,.3321704864501953,32929,10820,-.4524641036987305,23154612,652085,83661,.3057699203491211,1036767,.9111909866333008,1769859,-.32208251953125,200577,.2275886535644531,matched (3),744933.13,.83343625,106472.08,223647.5
201606,901490,677,4734,561257,06,0,0,0,0,1,0,0,0,0,0,0,202776,220602,-.1758203506469727,6608451,-.0630483627319336,62294,-1.05660343170166,119651,.9292745590209961,1936928,811690,-.1574954986572266,78275,-.4966964721679688,465362,196887,-.3632974624633789,63499,-.0708036422729492,6759,2511684,.1176271438598633,108272,-.0977325439453125,477506,-.1123828887939453,711,-.1141824722290039,757885,.6725358963012695,294206,-.1537332534790039,1876849,.6625080108642578,43134,67641,1.284621238708496,730122,-.2961568832397461,2164160,-.2140579223632813,5980148,-.1560869216918945,1772982,-.2878627777099609,15002,.4747343063354492,23429,.7199220657348633,256088,.3126707077026367,143383,.4576644897460938,691651,-.102778434753418,3904858,-.119135856628418,460815,-.0921535491943359,69660,.0865259170532227,216061,662449,-.3190536499023438,3701544,151809,-.2773580551147461,14252,277690,121552,107237,.8563852310180664,92465,-.563471794128418,25717,362,-3.397507190704346,29179410,575812,80099,-.0435094833374023,387858,-.9832229614257813,1102651,-.4731826782226563,196703,-.0195035934448242,matched (3),622611.94,.83343625,90151.945,216354.5
201607,901490,678,4734,255065,07,0,0,0,0,0,1,0,0,0,0,0,136036,219799,-.0036468505859375,6552145,-.0085573196411133,35128,-.5728664398193359,67202,-.5768756866455078,1881347,809240,-.0030231475830078,75024,-.0424203872680664,284183,83318,-.8599653244018555,158065,.9119815826416016,2139,1056853,-.8656578063964844,94579,-.1352109909057617,517345,.0801334381103516,760,.0666460990905762,811886,.0688276290893555,120107,-.8958969116210938,2003378,.0652408599853516,29794,40292,-.5180606842041016,565057,-.2562847137451172,1822413,-.171870231628418,5800372,-.0305233001708984,1172233,-.4137516021728516,16991,.1245002746582031,18745,-.2230472564697266,77416,-1.196328163146973,34146,-1.434874534606934,515650,-.2936525344848633,3828620,-.0197162628173828,6336098,2.621021270751953,65378,-.0634403228759766,41671,365728,-.5940542221069336,3134929,42063,-1.283453941345215,1355,166897,31827,17083,-1.836957931518555,33585,-1.012750625610352,19465,21622,4.089822292327881,13948589,525050,59085,-.304286003112793,360038,-.0744304656982422,2379427,.7691421508789063,98664,-.6899747848510742,matched (3),163434.61,.83343625,188338.75,272311.19
201608,901490,679,4734,572453,08,0,0,0,0,0,0,1,0,0,0,0,246717,246625,.1151561737060547,6893680,.0508127212524414,113191,1.170078277587891,129130,.6531162261962891,1828403,789987,-.024078369140625,113534,.4142942428588867,378634,274795,1.193361282348633,102325,-.4348516464233398,10800,1251313,.1688985824584961,129150,.3115396499633789,466216,-.1040611267089844,2457,1.173377990722656,290326,-1.028354644775391,149232,.2171192169189453,2328968,.1505899429321289,30697,52933,.2728738784790039,977355,.5479230880737305,1890960,.0369224548339844,5768057,-.0055866241455078,1322829,.1208620071411133,14161,-.1821928024291992,22012,.1606607437133789,200544,.9518404006958008,103686,1.110722541809082,977081,.6391410827636719,2725806,-.3397407531738281,1983123,-1.161590576171875,12394,-1.662973403930664,159844,346025,-.0553779602050781,4796206,171187,1.403587341308594,44674,209808,37842,438184,3.244555473327637,85964,.9398488998413086,0,8467,-.9375343322753906,11311350,676633,85783,.3728437423706055,448399,.2194747924804688,2048856,-.1495780944824219,127793,.2586917877197266,matched (3),534668.81,.83343625,145639.36,244729.89
201609,901490,680,4734,686432,09,0,0,0,0,0,0,0,1,0,0,0,180460,241305,-.0218076705932617,5783628,-.1755743026733398,264717,.8495845794677734,43995,-1.076743125915527,2141635,1032286,.2675142288208008,92464,-.2052822113037109,337146,147867,-.6197118759155273,170411,.5100584030151367,18502,762913,-.4948053359985352,145784,.1211509704589844,479688,.0284872055053711,552,-1.493148326873779,1241857,1.45335865020752,334276,.8064651489257813,1978041,-.1633176803588867,60445,21082,-.9206075668334961,1087955,.1072053909301758,1975391,.0436820983886719,3657143,-.455653190612793,1969288,.3978986740112305,42796,1.105953216552734,21682,-.0151052474975586,262704,.2699947357177734,267071,.9461469650268555,1020076,.0430622100830078,3921897,.3638114929199219,451067,-1.480812072753906,101546,2.103299140930176,31030,663065,.6503620147705078,3550198,81583,-.7411355972290039,14200,202912,5399,125517,-1.250198364257813,101588,.166996955871582,27293,17044,.6996212005615234,11687341,1137002,100779,.1611089706420898,584316,.2647581100463867,1372017,-.4010000228881836,130184,.0185365676879883,matched (3),427821,.83343625,108794.9,224762.61
201610,901490,681,4734,479998,10,0,0,0,0,0,0,0,0,1,0,0,221779,209035,-.1435604095458984,5527625,-.0452728271484375,146870,-.5891132354736328,100366,.8247470855712891,1301596,690147,-.4026260375976563,147343,.4659433364868164,292985,101595,-.3753194808959961,71472,-.8689069747924805,5086,1777291,.8457021713256836,112118,-.2625741958618164,667627,.3305931091308594,1274,.8363685607910156,639945,-.6629810333251953,216699,-.4334583282470703,908440,-.7781333923339844,59930,9037,-.8470926284790039,682007,-.467015266418457,2510565,.239741325378418,9056070,.9067525863647461,1435680,-.3160333633422852,39627,-.0769338607788086,17437,-.2178878784179688,127950,-.7193889617919922,289513,.0806856155395508,717644,-.3516578674316406,1180612,-1.200542449951172,1521814,1.216042518615723,52370,-.6621780395507813,10700,353283,-.6296043395996094,4155342,28565,-1.0494384765625,10337,190842,25176,116687,-.0729455947875977,160943,.4601249694824219,2218,11626,-.3825540542602539,209018,488535,85362,-.1660289764404297,578606,-.0098199844360352,1462012,.0635318756103516,162545,.2220067977905273,matched (3),408320.03,.83343625,110282.13,225486.23
201611,901490,682,4734,619332,11,0,0,0,0,0,0,0,0,0,1,0,222067,228427,.0887155532836914,7063750,.2452182769775391,384850,.9633054733276367,126655,.2326431274414063,2433496,842064,.1989507675170898,110747,-.2855148315429688,743233,285124,1.031929969787598,171425,.8748397827148438,33202,1509174,-.1635284423828125,157086,.3372421264648438,678014,.0154380798339844,30486,3.175106048583984,604085,-.0576677322387695,218724,.0093011856079102,1979225,.7787313461303711,73217,6341,-.3542900085449219,901362,.2788667678833008,3225764,.2506618499755859,10529995,.1507930755615234,2204845,.4290189743041992,6518,-1.804943084716797,33440,.651158332824707,309788,.8842487335205078,296499,.0238437652587891,921360,.2498769760131836,7005717,1.780694007873535,1648109,.0797252655029297,81133,.4377565383911133,39666,866505,.8971986770629883,14861687,103447,1.286877632141113,30139,405026,43480,181875,.4438238143920898,200773,.2211246490478516,28724,41657,1.276226043701172,1441881,943898,67000,-.2422084808349609,463714,-.2213544845581055,1742397,.1754484176635742,171768,.0551891326904297,matched (3),941739.06,.83343625,127619.57,234453.95
201612,901490,683,4734,400597,12,0,0,0,0,0,0,0,0,0,0,1,217091,317469,.3291635513305664,7279153,.0300378799438477,293627,-.270543098449707,37905,-1.20638370513916,1923319,607797,-.326014518737793,94983,-.1535501480102539,516483,249201,-.1346645355224609,89337,-.6517295837402344,11685,828408,-.5998115539550781,138283,-.1274919509887695,302710,-.8063926696777344,1544,-2.982891082763672,539932,-.1122713088989258,172840,-.2354440689086914,405954,-1.584220886230469,70019,22711,1.275812149047852,732245,-.2077922821044922,2377528,-.3051080703735352,4293306,-.8971710205078125,2063588,-.0662107467651367,10468,.4737558364868164,22632,-.3903884887695313,299878,-.0325126647949219,291983,-.0153484344482422,1845399,.6946001052856445,3932307,-.5775003433227539,478104,-1.237555503845215,69778,-.1507711410522461,248210,548266,-.457707405090332,3949957,583736,1.730389595031738,33295,254887,27357,36561,-1.604336738586426,86864,-.8378314971923828,23865,6393,-1.874266624450684,451810,868032,74887,.1112880706787109,421333,-.0958442687988281,1833807,.0511322021484375,153664,-.1113758087158203,matched (3),398097.28,.83343625,109272.26,224994.06
201701,901490,684,4734,360507,01,0,0,0,0,0,0,0,0,0,0,0,0,358936,.1227636337280273,6820506,-.0650806427001953,114569,-.9411334991455078,21488,-.5675878524780273,1747735,598784,-.0149402618408203,103547,.0863275527954102,489723,202842,-.2058324813842773,139775,.4476175308227539,4087,1218561,.385920524597168,95998,-.3649740219116211,881812,1.069204330444336,836,-.6135029792785645,399242,-.3018760681152344,101378,-.5335102081298828,559032,.3199672698974609,23846,16958,-.292109489440918,682130,-.0708942413330078,1703655,-.3332853317260742,5751681,.2924346923828125,1903959,-.0805110931396484,98138,2.238051414489746,6757,-1.208785057067871,120469,-.911982536315918,70669,-1.418688774108887,1088379,-.5280065536499023,3673109,-.0681886672973633,767292,.4730396270751953,60749,-.1385679244995117,79508,290236,-.6360664367675781,4742686,22247,-3.267242431640625,2329,236415,17122,15175,-.87933349609375,39316,-.7927122116088867,6652,167,-3.644964694976807,135416,475982,62849,-.1752452850341797,656552,.4435787200927734,2102595,.1367778778076172,122399,-.227482795715332,matched (3),333347.06,.83343625,94541.461,218220.05
201702,901490,685,4734,405909,02,1,0,0,0,0,0,0,0,0,0,0,167239,401593,.1122951507568359,7137340,.0454063415527344,198495,.549586296081543,127744,1.782533645629883,1473601,628259,.0480518341064453,146596,.3476543426513672,535575,223615,.097498893737793,42514,-1.190199851989746,14059,521343,-.8490180969238281,97601,.0165596008300781,547876,-.4759302139282227,4893,1.766932010650635,458399,.1381721496582031,105910,.0437335968017578,396705,-.3430137634277344,18309,15720,-.0758056640625,847662,.2172613143920898,1620285,-.0501737594604492,7523780,.2685766220092773,2636124,.3253746032714844,140992,.3623285293579102,15222,.8121623992919922,79199,-.419428825378418,139937,.6831855773925781,1181637,.0822114944458008,2482411,-.3918075561523438,711321,-.0757436752319336,71840,.1676902770996094,842221,283159,-.0246858596801758,3196775,123,-5.19777774810791,26780,279741,12751,156310,2.332192420959473,66815,.5302963256835938,23799,13143,4.365650653839111,4858815,611259,67593,.0727691650390625,630224,-.0409269332885742,2053971,-.0233964920043945,270668,.7936067581176758,matched (3),638739.88,.83343625,105729.51,223294.94
201703,901490,686,4734,476588,03,0,1,0,0,0,0,0,0,0,0,0,299650,538864,.2940244674682617,8857386,.215911865234375,58507,-1.221616744995117,35094,-1.291998863220215,1739195,788007,.2265539169311523,63862,-.8309555053710938,638075,229422,.0256366729736328,140069,1.192301750183106,15764,1268598,.8892593383789063,172343,.5685997009277344,611098,.1092081069946289,672,-1.985302448272705,711958,.4402790069580078,140744,.2843532562255859,920237,.8414382934570313,29188,24619,.4485845565795898,956944,.1212635040283203,2462070,.4183998107910156,8910322,.1691427230834961,3605872,.3132534027099609,114756,-.2058954238891602,28697,.6340513229370117,158991,.6968832015991211,314344,.809295654296875,1019504,-.1475849151611328,5518259,.7988319396972656,548191,-.2604999542236328,31258,-.8321657180786133,42949,552267,.6680231094360352,5564189,54612,6.095824241638184,33403,183421,16185,12029,-2.564520835876465,104861,.4507074356079102,16091,6937,-.6390199661254883,28019732,668306,160629,.8655929565429688,512506,-.2067623138427734,2266324,.098383903503418,99037,-1.005398750305176,matched (3),360530.41,.83343625,118461.05,229597.3
201704,901490,687,4734,861309,04,0,0,1,0,0,0,0,0,0,0,0,225240,448200,-.1842241287231445,12527082,.3466405868530273,155559,.9778785705566406,108689,1.130460739135742,2018644,785731,-.0028924942016602,13709,-1.53867244720459,476026,274759,.1803312301635742,88359,-.4607276916503906,52544,2127202,.5168952941894531,88424,-.6673440933227539,1314073,.765629768371582,573,-.1593723297119141,807357,.1257476806640625,113279,-.2170886993408203,1044424,.1265897750854492,21451,65672,.9811544418334961,1017017,.0608835220336914,2228373,-.0997304916381836,12330360,.3248538970947266,2790897,-.2562007904052734,155442,.3034648895263672,32947,.1381072998046875,275762,.5506906509399414,529315,.5210962295532227,680114,-.404810905456543,3571367,-.4351139068603516,394134,-.3299331665039063,43696,.3349809646606445,191968,663833,.1839990615844727,3702175,40866,-.2899551391601563,830,475701,127825,69809,1.758442878723145,147568,.3416538238525391,20807,7545,.0840158462524414,19192304,582030,54871,-1.074111938476563,402711,-.241093635559082,2786191,.2065162658691406,115717,.1556539535522461,matched (3),725349.94,.83343625,106835.73,223820.84
201705,901490,688,4734,570131,05,0,0,0,1,0,0,0,0,0,0,0,177720,393799,-.129399299621582,7705583,-.4859476089477539,324435,.7350597381591797,33534,-1.175930976867676,1964667,796293,.0133533477783203,13647,-.0045328140258789,422830,194661,-.3446340560913086,112779,.2440223693847656,69444,1923848,-.1004800796508789,157089,.5746698379516602,599055,-.7855329513549805,1109,.6603279113769531,354799,-.8222150802612305,224087,.6821804046630859,1099020,.0509529113769531,13707,105297,.472111701965332,1073506,.0540561676025391,1793091,-.2173309326171875,9164709,-.2967052459716797,2765026,-.009312629699707,125032,-.2177028656005859,27553,-.1787891387939453,256750,-.0714349746704102,92069,-1.749045372009277,1492944,.7862453460693359,4130805,.1455240249633789,528849,.2940120697021484,83737,.6504240036010742,208110,621346,-.0661420822143555,18893056,5090,-2.083020210266113,396,253153,212548,18136,-1.347864151000977,139932,-.0531320571899414,32968,18262,.883936882019043,17946378,972217,47006,-.1547098159790039,399732,-.0074243545532227,973165,-1.051877021789551,138693,.1811151504516602,matched (3),607467.38,.83343625,133849.06,237902.22
201706,901490,689,4734,355144,06,0,0,0,0,1,0,0,0,0,0,0,156887,211370,-.6222295761108398,7554067,-.0198583602905273,95895,-1.218831062316895,38357,.1343774795532227,1864417,703338,-.1241302490234375,15239,.1103382110595703,768173,179604,-.08050537109375,113153,.0033111572265625,21845,2635071,.3145828247070313,129236,-.1951723098754883,530747,-.121068000793457,193,-1.748523712158203,472396,.2862663269042969,94423,-.8642501831054688,616248,-.5785245895385742,9257,33151,-1.155712127685547,1097840,.0224151611328125,1667575,-.0725698471069336,8845324,-.0354709625244141,2691543,-.0269355773925781,89725,-.3318204879760742,24103,-.1337747573852539,230726,-.10687255859375,352504,1.342523574829102,4611010,1.127696990966797,2495656,-.5039205551147461,737008,.3318958282470703,72022,-.1507091522216797,45160,766633,.2101202011108398,9769353,168243,3.49813175201416,2554,250700,83650,157600,2.162160873413086,19739,-1.958560943603516,17443,272,-4.206775188446045,454854,692454,81053,.5448274612426758,174166,-.8307857513427734,1737153,.5794486999511719,101841,-.3088502883911133,matched (3),289605.09,.83343625,107792.77,224279.25
201707,901490,690,4734,544030,07,0,0,0,0,0,1,0,0,0,0,0,303647,298726,.3459157943725586,8584139,.1278295516967773,231306,.8804874420166016,82236,.7626562118530273,1865279,800360,.1292247772216797,36774,.8809337615966797,808499,198938,.102238655090332,160092,.3470077514648438,22034,3102489,.1632938385009766,103670,-.2204275131225586,747365,.3422679901123047,2512,2.566144466400147,724601,.4278039932250977,191620,.7077302932739258,952240,.4351673126220703,51541,63099,.6436328887939453,1152885,.0489225387573242,1393134,-.1798152923583984,12200918,.3216228485107422,2015365,-.2893142700195313,172611,.6542911529541016,31659,.2726860046386719,147877,-.444849967956543,166889,-.7477331161499023,1056799,-1.473202705383301,4113264,.4996652603149414,474269,-.4408245086669922,20118,-1.275356292724609,173079,739963,-.0354080200195313,13761622,237556,.3449935913085938,72718,326195,31436,163902,.0392084121704102,43587,.7921628952026367,30702,37650,4.930285930633545,26640468,624254,90188,.1067934036254883,441312,.9297428131103516,2341004,.2983322143554688,251152,.9026460647583008,matched (3),629197.31,.83343625,94524.609,218212.73
201708,901490,691,4734,279405,08,0,0,0,0,0,0,1,0,0,0,0,280348,172371,-.5498771667480469,20927324,.891139030456543,224071,-.0317783355712891,28565,-1.057411193847656,2119632,880725,.0956830978393555,9502,-1.353288650512695,433106,214652,.0760250091552734,114911,-.3315906524658203,21618,3023417,-.0258169174194336,93648,-.1016702651977539,729196,-.0246114730834961,959,-.9629435539245606,519393,-.3329610824584961,182178,-.0505304336547852,771606,-.2103424072265625,13149,80408,.2424087524414063,1337538,.1485633850097656,2446873,.5632553100585938,11312477,-.0756053924560547,1606630,-.2266616821289063,124612,-.325836181640625,35201,.1060523986816406,127296,-.1498651504516602,149889,-.1074342727661133,1458035,.3218450546264648,5581888,.3053102493286133,804404,.5283269882202148,48610,.8822145462036133,127087,225787,-1.187007904052734,6114080,222732,-.0644340515136719,13366,191328,68438,50502,-1.177255630493164,71527,.4953165054321289,22086,24449,-.4317436218261719,838316,690260,74014,-.1976423263549805,526679,.1768398284912109,3040872,.2615652084350586,119251,-.7448282241821289,matched (3),464167.5,.83343625,93906.156,217945.55
