period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1093c826,growth1093c826,Y1194c620,growth1194c620,Y1288c300,growth1288c300,Y1442c348,growth1442c348,Y1514c620,growth1514c620,Y1527c826,growth1527c826,Y1694c616,growth1694c616,Y1714c705,growth1714c705,Y1733c616,growth1733c616,Y1733c705,growth1733c705,Y1737c616,growth1737c616,Y1755c251,growth1755c251,Y1769c203,Y1814c616,growth1814c616,Y1815c826,growth1815c826,Y1966c616,growth1966c616,Y1973c620,growth1973c620,Y2085c807,growth2085c807,Y2486c616,growth2486c616,Y2585c826,growth2585c826,Y2603c792,growth2603c792,Y2677c348,growth2677c348,Y2693c233,Y2696c300,growth2696c300,Y3042c152,growth3042c152,Y3251c620,growth3251c620,Y3303c757,growth3303c757,Y3435c352,growth3435c352,Y3439c642,Y3441c348,growth3441c348,Y3502c251,growth3502c251,Y3520c616,growth3520c616,Y3537c372,growth3537c372,Y3709c826,growth3709c826,Y3752c616,growth3752c616,Y3768c616,growth3768c616,Y3876c203,Y4180c233,Y4256c348,growth4256c348,Y4258c620,growth4258c620,Y4260c348,growth4260c348,Y4410c620,growth4410c620,Y442c616,Y4467c300,growth4467c300,Y4614c705,growth4614c705,Y4937c620,growth4937c620,Y4980c246,growth4980c246,Y5003c428,growth5003c428,Y648c620,growth648c620,Y651c616,growth651c616,_merge,x,r2,s,sf
201612,722220,683,3345,37712,12,0,0,0,0,0,0,0,0,0,0,1,364915,-.6911830902099609,85200,-.3684101104736328,114823,-2.038373947143555,284528,-.3578166961669922,101147,-.1221294403076172,3665015,-.2244415283203125,11239691,-.4407978057861328,1550561,-.3443841934204102,5473857,-.2087631225585938,407313,-.267024040222168,2527915,-.0411739349365234,9877526,-.02496337890625,864485,682846,.105255126953125,3638913,-.2255668640136719,727457,-.2545337677001953,1935658,-.186497688293457,469184,.0246000289916992,400652,-.2984533309936523,34013128,-.2045955657958984,5963,-1.187759399414063,93750,-.1634693145751953,7217,206775,.4446563720703125,114715,1.135811805725098,207973,-1.115325927734375,1112790,-.481379508972168,307967,-.2723398208618164,99309,745351,-.8156490325927734,114020728,-.0837879180908203,5760287,-.3155441284179688,97614,-.3584480285644531,268840,-.011012077331543,6353254,-.137019157409668,719014,.6180953979492188,4223534,206784,1255668,.1469230651855469,10147550,-.1695652008056641,5762393,-.1579084396362305,3512484,-.2970514297485352,108939,22040,-.6915349960327148,16845720,-.2174034118652344,397264,.4117774963378906,58557,-.3831605911254883,96220,-.1267633438110352,1025068,.4944906234741211,1084773,-.3529758453369141,matched (3),79825.406,.81358963,53220.246,105701.07
201701,722220,684,3345,199786,01,0,0,0,0,0,0,0,0,0,0,0,704035,.6571636199951172,229848,.9924173355102539,139406,.1939992904663086,284609,.0002841949462891,146689,.371739387512207,4580756,.2230319976806641,11756500,.0449542999267578,1603431,.0335283279418945,6733240,.2070722579956055,409236,.0047101974487305,2341752,-.0764961242675781,11084106,.1152515411376953,0,905224,.2819128036499023,4212671,.1464118957519531,850886,.1567230224609375,2126570,.0940628051757813,272365,-.5438518524169922,362716,-.0994729995727539,38761432,.1306800842285156,192,-3.43583345413208,79361,-.1666250228881836,12777,46062,-1.501643180847168,107652,-.0635461807250977,843197,1.399791717529297,1096670,-.014592170715332,212003,-.3733921051025391,179627,1136438,.4217987060546875,130369440,.1339912414550781,6793643,.1649999618530273,158806,.4866628646850586,427067,.4628238677978516,10657677,.5173139572143555,755860,.0499753952026367,0,308655,1182166,-.0603199005126953,9784679,-.0364131927490234,7265660,.231806755065918,5818257,.5046777725219727,76573,27195,.210174560546875,18519014,.0947017669677734,318733,-.2202472686767578,209023,1.272443771362305,176737,.6080255508422852,546685,-.6286411285400391,1612323,.3963050842285156,matched (3),137142.11,.81358963,63247.531,111088.13
201702,722220,685,3345,237828,02,1,0,0,0,0,0,0,0,0,0,0,223308,-1.148276329040527,239185,.0398187637329102,578073,1.422308921813965,465273,.4915084838867188,96637,-.4173526763916016,4619961,.0085220336914063,12648044,.0730972290039063,1514748,-.0568962097167969,7033072,.0435676574707031,417149,.0191507339477539,2641930,.1206111907958984,12684430,.1348628997802734,1686459,827020,-.0903530120849609,4297052,.019831657409668,1207924,.3503799438476563,2105888,-.0097732543945313,378645,.3294563293457031,619092,.5346336364746094,38534128,-.0058822631835938,12856,4.204070568084717,108547,.313176155090332,10777,61860,.2948856353759766,45129,-.8693790435791016,1265700,.4061803817749023,1628920,.3956384658813477,155901,-.3073787689208984,124304,529260,-.7641735076904297,127917712,-.0189857482910156,7737565,.1301002502441406,77862,-.7127456665039063,402830,-.0584259033203125,9540808,-.1107025146484375,684537,-.0991134643554688,5317050,144000,1194646,.0105018615722656,10370970,.0581932067871094,6787544,-.0680704116821289,4945019,-.1626195907592773,97695,39194,.3654899597167969,19255408,.0389938354492188,468623,.3854455947875977,115781,-.5907440185546875,150744,-.1590805053710938,707367,.2576770782470703,1551775,-.0382757186889648,matched (3),99216.891,.81358963,44577.336,101624.11
201703,722220,686,3345,488285,03,0,1,0,0,0,0,0,0,0,0,0,1135864,1.626597404479981,420488,.564178466796875,942901,.4892616271972656,306770,-.4165258407592773,99702,.031224250793457,5753200,.2193698883056641,16624174,.2733535766601563,2436014,.4751138687133789,8264803,.161381721496582,569355,.311060905456543,3742388,.3482141494750977,15272808,.1856975555419922,1716052,989163,.1790294647216797,5314318,.2124757766723633,1669319,.3235130310058594,2497249,.1704530715942383,415608,.0931434631347656,933422,.4106035232543945,45144232,.1583194732666016,12733,-.0096139907836914,292383,.9908819198608398,20570,75974,.2055177688598633,334612,2.003446578979492,1201935,-.0516929626464844,1772521,.0844860076904297,453794,1.068421363830566,270319,1671160,1.149792671203613,148277040,.1476955413818359,8513106,.0955190658569336,146831,.6343441009521484,419100,.0395946502685547,10286048,.0752105712890625,1041455,.4196319580078125,6058022,195539,1327190,.1052141189575195,14176988,.3126087188720703,8594274,.2360076904296875,6418231,.2607612609863281,147654,36137,-.0812063217163086,22883128,.172607421875,528319,.1199016571044922,412614,1.270812034606934,243181,.4782238006591797,806533,.131195068359375,1683034,.0811977386474609,matched (3),480961.28,.81358963,43005.918,100944.69
201704,722220,687,3345,404359,04,0,0,1,0,0,0,0,0,0,0,0,276560,-1.412721633911133,538000,.2464427947998047,848268,-.1057643890380859,485154,.4583673477172852,65466,-.4206552505493164,3917372,-.3843345642089844,16459218,-.0099716186523438,2071422,-.1621274948120117,7461815,-.1022071838378906,377492,-.410954475402832,3092184,-.1908464431762695,12365961,-.2111263275146484,1664604,897275,-.0974960327148438,4344571,-.2014780044555664,1920467,.1401519775390625,2050433,-.197138786315918,371475,-.1122608184814453,896795,-.0400295257568359,41802900,-.0768966674804688,8630,-.3889522552490234,67335,-1.468384742736816,8873,97488,.2493381500244141,379976,.12713623046875,491307,-.8946189880371094,1180108,-.4067974090576172,246099,-.6119089126586914,186432,1971510,.1652822494506836,122369720,-.1920356750488281,8020126,-.0596523284912109,86778,-.5259294509887695,364719,-.138981819152832,10137026,-.0145950317382813,772182,-.2991542816162109,5360086,191131,1094920,-.1923828125,11757807,-.187103271484375,6830541,-.2296924591064453,6543097,.0192680358886719,89437,7935,-1.516034126281738,19650952,-.1522731781005859,424918,-.217803955078125,212796,-.6621780395507813,125867,-.6585807800292969,1304655,.4809494018554688,1593615,-.0545930862426758,matched (3),416748.81,.81358963,58138.863,108261.02
201705,722220,688,3345,227829,05,0,0,0,1,0,0,0,0,0,0,0,663636,.8753061294555664,482510,-.1088571548461914,141285,-1.792417526245117,433221,-.1132183074951172,209576,1.163556098937988,5040107,.2520055770874023,22104964,.2949161529541016,2163150,.043330192565918,8242384,.0994911193847656,601166,.4653215408325195,3701680,.1799087524414063,15112833,.2005977630615234,2136853,991498,.0998544692993164,5295346,.197901725769043,1810049,-.0592145919799805,2518290,.2055292129516602,408675,.0954380035400391,702645,-.2439756393432617,45936020,.0942821502685547,7393,-.1547107696533203,66338,-.0149173736572266,6788,65212,-.4020862579345703,78025,-1.583078384399414,422228,-.1515235900878906,1741106,.3889150619506836,144035,-.5356779098510742,341101,2301656,.1548290252685547,151044560,.2105293273925781,7248760,-.1011238098144531,86919,.0016241073608398,267667,-.3093843460083008,11421713,.1193218231201172,1076827,.3325538635253906,5359738,326613,1206850,.0973320007324219,15371974,.2680282592773438,8230732,.1864709854125977,4649819,-.3415822982788086,64729,51043,1.861385345458984,26649244,.3046340942382813,616915,.3728342056274414,121715,-.5586519241333008,154579,.205479621887207,1045140,-.2217884063720703,1762626,.1008005142211914,matched (3),311940.78,.81358963,58585.891,108501.74
201706,722220,689,3345,523744,06,0,0,0,0,1,0,0,0,0,0,0,686453,.0338039398193359,347023,-.3296108245849609,820576,1.759226799011231,406626,-.0633535385131836,151279,-.3259611129760742,4593108,-.092869758605957,27488350,.2179603576660156,2767300,.2463064193725586,8452964,.0252275466918945,447185,-.2958984375,4411428,.1754121780395508,15758165,.0418128967285156,2190149,1186010,.1791324615478516,6001121,.1251182556152344,2307678,.2428884506225586,2662274,.0556001663208008,434474,.0612163543701172,799682,.1293621063232422,45644152,-.0063724517822266,12961,.5614109039306641,101726,.4275197982788086,23786,167764,.9449148178100586,150392,.6562156677246094,498898,.1668567657470703,1752658,.0066127777099609,355759,.9041976928710938,245453,1838739,-.2245492935180664,159269360,.0530204772949219,8437707,.1518802642822266,120392,.3257761001586914,355458,.2836637496948242,10782996,-.0575447082519531,799652,-.2975969314575195,6502353,292462,1196165,-.0088930130004883,14310836,-.0715274810791016,8279939,.0059604644775391,6066955,.2660284042358398,294546,37277,-.3142919540405273,27210542,.0208454132080078,676076,.0915746688842773,163155,.2930183410644531,221107,.3579416275024414,1097964,.0493068695068359,1893396,.0715665817260742,matched (3),513274.47,.81358963,46777.777,102608.39
201707,722220,690,3345,225236,07,0,0,0,0,0,1,0,0,0,0,0,668825,-.0260152816772461,358003,.0311508178710938,767327,-.0670928955078125,314720,-.2562103271484375,128747,-.1612758636474609,3970365,-.1456995010375977,26574018,-.0338287353515625,2072241,-.2892417907714844,6742055,-.2261524200439453,354329,-.2327470779418945,2893292,-.4218034744262695,15850228,.0058269500732422,1783672,988026,-.1826410293579102,5065167,-.1695594787597656,1895192,-.1969213485717773,2153931,-.2118864059448242,435760,.002955436706543,415802,-.6540050506591797,43148240,-.0562343597412109,23701,.6035728454589844,79627,-.244929313659668,18494,96243,-.5556821823120117,87573,-.5407724380493164,203516,-.8966569900512695,1682808,-.0406694412231445,175367,-.7073726654052734,131452,1938606,.0528898239135742,144143008,-.0997905731201172,4833883,-.5570602416992188,73103,-.4988832473754883,266730,-.28717041015625,8827154,-.2001380920410156,1117000,.3342247009277344,5349922,329971,1095832,-.0876064300537109,14748920,.0301513671875,7355903,-.1183328628540039,4418263,-.3171100616455078,74716,21931,-.5304756164550781,24555224,-.1026802062988281,649016,-.0408477783203125,124800,-.2679882049560547,102819,-.7656764984130859,1057149,-.0378818511962891,1366555,-.3260784149169922,matched (3),246626.97,.81358963,41138.727,100163.45
201708,722220,691,3345,351963,08,0,0,0,0,0,0,1,0,0,0,0,468776,-.3553972244262695,467651,.2671804428100586,226816,-1.218774795532227,336685,.0674638748168945,148056,.1397409439086914,4569847,.1406221389770508,29119120,.091461181640625,2410945,.1513881683349609,7916482,.1605825424194336,465697,.2733097076416016,4065371,.3401098251342773,12498785,-.2375526428222656,1950760,1183931,.1808872222900391,5521050,.0861806869506836,1898063,.0015134811401367,1740326,-.213221549987793,374115,-.1525287628173828,499422,.1832418441772461,43316760,.0038986206054688,11175,-.7518386840820313,195773,.8996028900146484,3200,80916,-.1734647750854492,189726,.7731084823608398,1076782,1.665987014770508,1034745,-.4863090515136719,228805,.2659893035888672,159600,1874052,-.0338668823242188,126760184,-.1285076141357422,6255547,.2578182220458984,123756,.5264425277709961,332775,.2212295532226563,9657492,.0899009704589844,1123445,.0057535171508789,5777208,349775,1310265,.178715705871582,11426020,-.2552757263183594,8711379,.1691274642944336,5166337,.1564168930053711,237503,27547,.2279930114746094,22518328,-.0865955352783203,532168,-.1984987258911133,220316,.5683507919311523,182130,.5717506408691406,570406,-.6169824600219727,1725335,.2331275939941406,matched (3),432656.31,.81358963,49376.789,103819.02
201709,722220,692,3345,480728,09,0,0,0,0,0,0,0,1,0,0,0,555439,.1696338653564453,438398,-.0645942687988281,704484,1.133326530456543,646280,.6520853042602539,163012,.0962333679199219,4546072,-.0052165985107422,27311424,-.0640888214111328,2674451,.1037254333496094,8819134,.1079769134521484,597134,.2486066818237305,3272271,-.2170209884643555,13676922,.0900783538818359,1754344,1106077,-.0680208206176758,4995581,-.1000137329101563,1839894,-.0311260223388672,2843342,.4909076690673828,420302,.1164102554321289,616511,.2106246948242188,46436208,.0695381164550781,49802,1.494376182556152,240121,.2041864395141602,12917,113376,.3372983932495117,151388,-.2257347106933594,322700,-1.205008506774902,2106475,.7108612060546875,551736,.8801994323730469,182463,2612225,.3320999145507813,152854448,.1871891021728516,12380474,.6826515197753906,311428,.922856330871582,292200,-.1300277709960938,9376988,-.0294742584228516,1162563,.0342273712158203,6236531,290749,1439288,.0939188003540039,14119069,.2116336822509766,8098049,-.0730066299438477,7142745,.3239336013793945,183617,29257,.0602254867553711,29132320,.2575187683105469,609435,.1355733871459961,193327,-.1306800842285156,148009,-.2074480056762695,470492,-.1925697326660156,1777509,.0297918319702148,matched (3),554341.19,.81358963,47606.34,102988.76
201710,722220,693,3345,494107,10,0,0,0,0,0,0,0,0,1,0,0,1053972,.6405620574951172,267241,-.4949769973754883,809425,.1388587951660156,570986,-.1238679885864258,203752,.2230796813964844,5065528,.1081953048706055,32375170,.1700859069824219,2865132,.0688705444335938,9821123,.1076116561889648,428359,-.3321800231933594,4887589,.401214599609375,15388889,.1179351806640625,1991061,1071798,-.0314817428588867,5402358,.0782814025878906,1480655,-.2172231674194336,2856836,.0047340393066406,472027,.116063117980957,278054,-.7962608337402344,51446236,.1024589538574219,6976,-1.965579032897949,112553,-.7577180862426758,6732,151885,.2924137115478516,237227,.4491710662841797,652178,.7035942077636719,1981915,-.0609531402587891,571834,.0357789993286133,246078,1950810,-.2919578552246094,161784032,.0567760467529297,16961690,.3148365020751953,313684,.0072174072265625,223495,-.2680492401123047,10968847,.15679931640625,1095224,-.0596685409545898,6799358,199825,1257075,-.1353607177734375,15194501,.0734062194824219,8941825,.099116325378418,5222919,-.3130407333374023,282297,38558,.2760438919067383,28649560,-.0167102813720703,559831,-.0848970413208008,148596,-.2631521224975586,233788,.4571418762207031,550917,.1578054428100586,1756083,-.0121269226074219,matched (3),479463.78,.81358963,58669.18,108546.73
201711,722220,694,3345,746991,11,0,0,0,0,0,0,0,0,0,1,0,806250,-.2679271697998047,532451,.6893405914306641,1126629,.3306617736816406,597927,.0461034774780273,257742,.2350549697875977,4645221,-.0866193771362305,29417664,-.0957965850830078,2561794,-.1119070053100586,8644273,-.1276388168334961,778897,.5979166030883789,3224243,-.4160003662109375,14101923,-.0873336791992188,2161666,1585585,.3916149139404297,5496051,.0171947479248047,1682899,.1280326843261719,2831379,-.0089502334594727,602730,.2444334030151367,537086,.6583433151245117,49898200,-.0305519104003906,7441,.0645294189453125,18145,-1.825029373168945,59933,253894,.5137939453125,230644,-.028141975402832,356017,-.6053390502929688,1756857,-.1205368041992188,308873,-.6159191131591797,209791,2437995,.2229318618774414,151198656,-.0676689147949219,15245998,-.1066398620605469,207789,-.4118633270263672,244945,.091644287109375,14469715,.2769985198974609,1081477,-.0126314163208008,8418399,501906,1404270,.1107301712036133,14061005,-.0775279998779297,9335424,.0430755615234375,7062350,.3017215728759766,131967,42584,.0993156433105469,34482268,.1853065490722656,607320,.0814208984375,163447,.0952577590942383,91426,-.9388847351074219,643392,.1551704406738281,1770999,.008458137512207,matched (3),631618.88,.81358963,55359.625,106794.23
201712,722220,695,3345,434849,12,0,0,0,0,0,0,0,0,0,0,1,461367,-.5581998825073242,195426,-1.002309799194336,73123,-2.734843254089356,470995,-.2386207580566406,212332,-.1938076019287109,3523912,-.2762680053710938,20600268,-.3562908172607422,2074771,-.2108564376831055,7565371,-.1333150863647461,598776,-.2629909515380859,1739163,-.6172943115234375,12213747,-.1437492370605469,957397,1116350,-.3508882522583008,3364143,-.4908571243286133,792824,-.7526712417602539,1851163,-.4249496459960938,484845,-.2176408767700195,625204,.1519193649291992,39362004,-.2371845245361328,2653,-1.031314373016357,43390,.8718338012695313,9514,48996,-1.64517879486084,172627,-.2897424697875977,314655,-.1235017776489258,983185,-.5804843902587891,271669,-.1283454895019531,157770,1422154,-.5390033721923828,128568120,-.1621341705322266,8810398,-.5483837127685547,103359,-.6983146667480469,241255,-.0151786804199219,8495517,-.5325183868408203,701869,-.4323358535766602,3922796,172963,1107327,-.2375688552856445,12265974,-.1365756988525391,6986427,-.2898464202880859,4320499,-.4914073944091797,24877,167796,1.371270179748535,24941696,-.3239040374755859,365929,-.5066165924072266,61532,-.9769315719604492,154186,.5226297378540039,976765,.4174919128417969,1642317,-.0754356384277344,matched (3),260658.88,.81358963,47437.945,102911.03
201801,722220,696,3345,474241,01,0,0,0,0,0,0,0,0,0,0,0,1145998,.9098367691040039,275277,.3425960540771484,1034329,2.649365425109863,719662,.4239339828491211,128274,-.5039825439453125,4446457,.2325363159179688,22924132,.1068859100341797,2091638,.0080966949462891,9535312,.2314205169677734,656684,.092315673828125,3309777,.6434764862060547,15281707,.2240943908691406,1881616,1184395,.0591678619384766,4796062,.3546218872070313,1903155,.875666618347168,3287386,.5742778778076172,453319,-.0672330856323242,475335,-.2740573883056641,47119308,.1798820495605469,10365,1.362743854522705,15073,-1.057323455810547,9240,126883,.9515266418457031,382258,.7949628829956055,223346,-.3427543640136719,1391057,.3470220565795898,432173,.4642419815063477,344016,2138298,.4078369140625,170370016,.2815132141113281,11134885,.2341499328613281,77394,-.2892990112304688,269215,.1096553802490234,10616942,.2229118347167969,1086824,.4372682571411133,6709971,411877,1646744,.3968515396118164,14295676,.1531276702880859,10413812,.3991641998291016,6320905,.3804922103881836,228278,38857,-1.462861061096191,30704496,.2078685760498047,787481,.7663993835449219,159961,.9553728103637695,153897,-.0018768310546875,1049782,.0720911026000977,2798387,.5329351425170898,matched (3),460301.72,.81358963,53743.836,105965.66
201802,722220,697,3345,572849,02,1,0,0,0,0,0,0,0,0,0,0,897203,-.2447490692138672,349389,.238408088684082,797561,-.2599496841430664,780524,.0811834335327148,186289,.3731307983398438,6589465,.3933649063110352,24694784,.07440185546875,2363212,.1220741271972656,9428711,-.0112419128417969,632158,-.0380640029907227,3958873,.1790790557861328,15420358,.0090312957763672,1818586,2567214,.7735891342163086,4857274,.0126819610595703,2830493,.3969383239746094,3075524,-.0666170120239258,474610,.0458974838256836,672336,.3467378616333008,44205888,-.0638256072998047,13693,.2784500122070313,95665,1.847947120666504,9826,99137,-.2467622756958008,212886,-.5853395462036133,289668,.2600126266479492,2061818,.393524169921875,1466460,1.221780776977539,273151,2877919,.2970571517944336,172302656,.0112800598144531,10889445,-.0222892761230469,118416,.4252948760986328,279216,.0364751815795898,11302114,.0625381469726563,1046026,-.0382614135742188,7203322,264206,1894796,.1403102874755859,16434324,.1394157409667969,9279816,-.1152915954589844,4254018,-.3959989547729492,129613,150195,1.352046966552734,32276558,.0499324798583984,562534,-.3363876342773438,199252,.2196407318115234,195576,.2396659851074219,758672,-.32476806640625,2521096,-.1043500900268555,matched (3),625812.88,.81358963,44202.988,101460.46
201803,722220,698,3345,289870,03,0,1,0,0,0,0,0,0,0,0,0,592871,-.4143047332763672,95183,-1.300384521484375,609965,-.2681570053100586,412863,-.6368494033813477,226132,.1938199996948242,5952030,-.1017398834228516,23952234,-.0305309295654297,2542113,.0729742050170898,11668043,.2130928039550781,647610,.0241498947143555,3724890,-.0609226226806641,17018446,.0986099243164063,1912099,1487469,-.545745849609375,7058005,.3736858367919922,3341089,.1658458709716797,2663119,-.143977165222168,595912,.22760009765625,574742,-.1568365097045898,43258852,-.0216560363769531,1576,-2.161994934082031,95356,-.0032358169555664,2262,67233,-.3883390426635742,253355,.1740350723266602,854972,1.082333564758301,2144472,.0393047332763672,527830,-1.021832466125488,350611,2091667,-.3191061019897461,184423456,.0679817199707031,13822919,.2385349273681641,258456,.7805213928222656,477587,.5367612838745117,12729182,.1189079284667969,1042676,-.0032081604003906,9239160,307497,1827765,-.0360164642333984,15843176,-.0366344451904297,10522113,.1256370544433594,4043759,-.0506887435913086,198783,219467,.3792667388916016,33672356,.0423355102539063,656069,.1538143157958984,228189,.1356039047241211,144778,-.3007478713989258,1323682,.5566034317016602,2520441,-.0002593994140625,matched (3),321603.47,.81358963,49006.336,103643.34
201804,722220,699,3345,95201,04,0,0,1,0,0,0,0,0,0,0,0,910056,.4285287857055664,565234,1.781438827514648,929503,.4212484359741211,476726,.1438264846801758,211508,-.0668563842773438,4185747,-.3520469665527344,23341972,-.0258083343505859,2197891,-.1454973220825195,10522698,-.1033191680908203,636285,-.0176429748535156,3926822,.0527935028076172,16513599,-.0301132202148438,1709702,1203304,-.2120046615600586,5553275,-.2397747039794922,3355926,.0044307708740234,3069128,.1418952941894531,454109,-.2717561721801758,396486,-.3712806701660156,41011656,-.0533447265625,9912,1.83885669708252,32392,-1.079705238342285,9164,112470,.5145225524902344,214368,-.1670970916748047,386464,-.7940301895141602,2000383,-.069554328918457,463732,-.1294679641723633,181034,1721084,-.1950063705444336,165494816,-.1082954406738281,10993669,-.2290096282958984,172193,-.4061088562011719,260360,-.6066808700561523,10798253,-.1645126342773438,1704207,.4913101196289063,6870742,627956,1921242,.0498771667480469,16172739,.0205879211425781,10311429,-.0202255249023438,5160091,.243779182434082,155664,27616,-2.072806358337402,29417222,-.1350975036621094,475249,-.3224267959594727,280475,.2063102722167969,181416,.2255916595458984,1018265,-.2623176574707031,2542965,.0088968276977539,matched (3),447105.66,.81358963,49642.73,103945.77
201805,722220,700,3345,591001,05,0,0,0,1,0,0,0,0,0,0,0,1202204,.2784061431884766,308503,-.6055078506469727,818615,-.1270360946655273,742482,.4430561065673828,234099,.1014814376831055,5535004,.2794065475463867,25681836,.0955314636230469,2812589,.2466068267822266,10663342,.0132770538330078,895876,.3421554565429688,4508963,.1382369995117188,17374560,.0508213043212891,2176294,1867170,.4393529891967773,5211928,-.0634384155273438,4429328,.2775201797485352,3192449,.0393953323364258,610180,.2954168319702148,479014,.1890888214111328,44610752,.0841178894042969,3780,-.9640226364135742,41305,.2430715560913086,50510,95273,-.1659402847290039,220387,.0276908874511719,710825,.6093873977661133,2069823,.0341243743896484,426059,-.0847291946411133,227107,2953927,.5401811599731445,171112784,.0333843231201172,10711923,-.0259609222412109,197424,.1367368698120117,303017,.1517229080200195,16137253,.4017467498779297,1142067,-.4002609252929688,8033350,1267928,2050619,.0651702880859375,16436013,.0161476135253906,10064894,-.024200439453125,5666286,.0935792922973633,309980,57456,.7326240539550781,37701060,.24810791015625,712251,.4045915603637695,252362,-.1056203842163086,187465,.0327997207641602,1388647,.3102302551269531,2653364,.0424976348876953,matched (3),579633.25,.81358963,75159.398,118276.19
201806,722220,701,3345,105981,06,0,0,0,0,1,0,0,0,0,0,0,1164400,-.0319509506225586,169803,-.5970926284790039,887852,.0811910629272461,456823,-.4857025146484375,242257,.0342550277709961,5408767,-.0230712890625,24690804,-.0393524169921875,2647310,-.0605611801147461,11804663,.1016845703125,745633,-.183568000793457,4114638,-.0915164947509766,15966284,-.0845279693603516,1921559,1988822,.0631179809570313,4174981,-.2218399047851563,3513517,-.2316303253173828,2997078,-.0631513595581055,563334,-.0798816680908203,366763,-.2670135498046875,48467800,.0829257965087891,7006,.6170425415039063,21894,-.634770393371582,13892,126997,.2874174118041992,116934,-.6337757110595703,712866,.0028676986694336,1961566,-.0537195205688477,241893,-.5660820007324219,288349,2828044,-.0435504913330078,166568320,-.0269184112548828,8653565,-.2133865356445313,141804,-.3309078216552734,574996,.6405744552612305,12160186,-.2829647064208984,1118903,-.0204906463623047,8734094,209334,1780657,-.1411590576171875,16240654,-.0119571685791016,10139666,.0074024200439453,3928691,-.3662271499633789,306501,15981,-1.279619216918945,33185420,-.1275768280029297,632403,-.1189041137695313,114081,-.7939558029174805,128921,-.3743925094604492,894323,-.4400186538696289,2358635,-.1177453994750977,matched (3),310941.81,.81358963,47802.664,103079.66
201807,722220,702,3345,652185,07,0,0,0,0,0,1,0,0,0,0,0,1403352,.1866579055786133,478582,1.036188125610352,972688,.0912590026855469,421237,-.0811004638671875,266764,.0963649749755859,4858616,-.1072673797607422,25732704,.0413303375244141,2434949,-.0836181640625,9396215,-.2281894683837891,837898,.1166629791259766,3016470,-.3104639053344727,17261092,.0779762268066406,1561325,1952562,-.0184001922607422,5693078,.3101415634155273,3635731,.0341920852661133,3111351,.037419319152832,578438,.026458740234375,426565,.1510486602783203,48520788,.0010910034179688,8479,.190826416015625,41014,.6277008056640625,8355,133813,.0522794723510742,230657,.6793222427368164,1072043,.4080276489257813,2056986,.0474987030029297,333743,.3218755722045898,187011,3126296,.1002635955810547,166956896,.0023307800292969,9118567,.0523414611816406,133986,-.0567102432250977,145792,-1.37218189239502,14101448,.1481113433837891,846673,-.2787895202636719,8249775,316594,1607850,-.1020851135253906,17255316,.0606040954589844,9653389,-.0491466522216797,6187675,.4542531967163086,243846,65662,1.413120269775391,31039116,-.0668621063232422,750011,.1705617904663086,185566,.4865016937255859,165362,.248936653137207,997689,.109375,2463541,.0435171127319336,matched (3),467419.44,.81358963,40185.793,99775.844
201808,722220,703,3345,205863,08,0,0,0,0,0,0,1,0,0,0,0,751901,-.6240139007568359,133769,-1.274713516235352,27509,-3.565550804138184,142423,-1.084393501281738,213000,-.225071907043457,4127359,-.1631155014038086,23184936,-.1042594909667969,2238793,-.083989143371582,8110527,-.1471433639526367,488013,-.5405550003051758,3850198,.2440376281738281,11772285,-.3827056884765625,1958333,1394531,-.3365840911865234,4788502,-.1730337142944336,3170674,-.1368656158447266,1346595,-.8374776840209961,504458,-.1368465423583984,391301,-.0862874984741211,41433192,-.1579093933105469,10373,.2016134262084961,101744,.9085464477539063,6282,64856,-.724273681640625,206539,-.1104421615600586,260739,-1.413801193237305,1382782,-.3971443176269531,511745,.4274559020996094,109921,2903137,-.0740566253662109,122494208,-.3096714019775391,8555568,-.0637311935424805,88901,-.4102115631103516,98798,-.389103889465332,9520534,-.3928260803222656,776411,-.0866327285766602,7611045,282754,1550917,-.0360507965087891,12885810,-.2919940948486328,8935081,-.0773239135742188,4527345,-.3124237060546875,236661,91399,.330714225769043,23321412,-.2858772277832031,706772,-.0593805313110352,136506,-.307042121887207,228768,.3245716094970703,792323,-.2304725646972656,2083003,-.1677894592285156,matched (3),371831.56,.81358963,58558.48,108486.95
