period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1105c792,growth1105c792,Y1108c348,growth1108c348,Y1387c428,growth1387c428,Y1393c752,growth1393c752,Y1466c705,Y1672c752,growth1672c752,Y1677c757,growth1677c757,Y1848c372,growth1848c372,Y2002c826,growth2002c826,Y2364c616,growth2364c616,Y2425c233,Y2438c826,growth2438c826,Y2521c440,Y2631c251,growth2631c251,Y2774c152,growth2774c152,Y2955c792,growth2955c792,Y2981c608,Y3012c792,growth3012c792,Y3038c600,growth3038c600,Y3058c703,growth3058c703,Y3087c372,growth3087c372,Y3133c752,growth3133c752,Y3146c440,Y3275c440,growth3275c440,Y3391c703,growth3391c703,Y3393c703,growth3393c703,Y3410c348,growth3410c348,Y3487c484,growth3487c484,Y3598c757,growth3598c757,Y3691c348,growth3691c348,Y3736c554,Y3760c484,growth3760c484,Y3767c152,growth3767c152,Y3897c372,growth3897c372,Y4024c348,Y4270c208,growth4270c208,Y428c752,growth428c752,Y4371c203,Y4447c608,Y4882c32,Y4884c554,Y4952c36,Y4990c208,growth4990c208,Y5002c152,growth5002c152,Y5021c442,Y627c251,growth627c251,Y747c124,growth747c124,Y872c372,growth872c372,Y905c705,growth905c705,Y959c752,growth959c752,_merge,x,r2,s,sf
201709,760410,692,3576,265509,09,0,0,0,0,0,0,0,1,0,0,0,235281,.3681106567382813,90189,-.5561447143554688,162172,.1223649978637695,42615,-.2644824981689453,9379,281058,-.3473052978515625,519730,.5978918075561523,447159,-.0843410491943359,5087511,.1798229217529297,1511638,.2992067337036133,12616,1306109,.5001935958862305,69841,1619065,.0610837936401367,101349,.1638622283935547,157059,-.9771699905395508,387974,293288,.1649360656738281,222574,.031886100769043,16486,.3260574340820313,956240,.0947341918945313,622727,-.1768989562988281,36895,2752139,-.1044282913208008,1580315,.362034797668457,540656,.6656980514526367,3403367,.2636232376098633,61858,-.8686885833740234,310034,.0574207305908203,107854,.2122526168823242,44587,1915334,-.3897171020507813,443638,.248499870300293,901826,.0591182708740234,119287,3189898,.3169155120849609,2870317,-.0712699890136719,2386810,6961234,502518,81635,4080932,366778,.1548423767089844,62479,1.479899406433106,99660,2866697,-.0591583251953125,412263,-.2747278213500977,111000,.104090690612793,68393,-.6756391525268555,128594,.0968742370605469,matched (3),229858.8,.84045327,39502.781,84665.234
201710,760410,693,3576,190157,10,0,0,0,0,0,0,0,0,1,0,0,245275,.0415992736816406,16293,-1.711172103881836,153294,-.056300163269043,27389,-.4420652389526367,5319,289545,.029749870300293,313327,-.5060625076293945,369774,-.1900224685668945,4229099,-.1847991943359375,1017696,-.3956527709960938,5687,1054193,-.2142772674560547,31159,1486493,-.0854291915893555,52163,-.6641969680786133,261354,.5092544555664063,500358,271934,-.0755958557128906,35963,-1.822769165039063,13106,-.2294416427612305,1103646,.1433658599853516,825228,.2815513610839844,23648,3486608,.2365503311157227,1623595,.0270185470581055,529231,-.0213584899902344,3351492,-.0153589248657227,53433,-.1464128494262695,190390,-.4876070022583008,99708,-.0785322189331055,25992,2463819,.2518205642700195,860196,.6621513366699219,772145,-.1552495956420898,13753,1228924,-.9538497924804688,1151700,-.9131832122802734,1363316,7187315,932275,33976,4343306,434725,.1699562072753906,48134,-.2608413696289063,82578,3071789,.0690994262695313,456751,.1024770736694336,79821,-.3297433853149414,101538,.3951625823974609,123008,-.0444107055664063,matched (3),132313.02,.84045327,44557.961,87138.648
201711,760410,694,3576,191979,11,0,0,0,0,0,0,0,0,0,1,0,138919,-.5684890747070313,68511,1.436258316040039,161793,.053959846496582,50894,.6196041107177734,29521,327891,.1243705749511719,511440,.4899826049804688,356169,-.0374870300292969,5284151,.2227230072021484,1350632,.2830314636230469,5569,1391137,.2773456573486328,50546,980115,-.4165048599243164,611378,2.461342811584473,69481,-1.324822425842285,526622,336466,.2129383087158203,140599,1.363421440124512,10925,-.1820163726806641,908182,-.1949300765991211,837904,.0152435302734375,38227,3670395,.0513696670532227,1890526,.1522121429443359,413778,-.2460956573486328,4285071,.2457313537597656,133662,.9168853759765625,528369,1.020720481872559,107655,.076685905456543,32304,2269615,-.0821027755737305,390060,-.7908592224121094,977792,.2361249923706055,4954304,4281594,1.248186111450195,1547084,.2951326370239258,1393221,9471740,929204,145512,4088905,463420,.0639200210571289,23218,-.7290611267089844,43437,3203983,.0421342849731445,461541,.010432243347168,133061,.5110206604003906,122141,.1847429275512695,176043,.3584785461425781,matched (3),193822.25,.84045327,49448.004,89737.602
201712,760410,695,3576,161745,12,0,0,0,0,0,0,0,0,0,0,1,251604,.5939655303955078,38470,-.5771150588989258,153181,-.0546970367431641,21551,-.8593235015869141,4089,233252,-.3405618667602539,473682,-.0766935348510742,343652,-.0357751846313477,3239884,-.4891748428344727,1032725,-.26837158203125,4382,1198382,-.1491489410400391,40948,956135,-.0247707366943359,250046,-.8940706253051758,38214,-.5978507995605469,279752,226792,-.3944635391235352,236880,.521641731262207,4965,-.788640022277832,840577,-.0773563385009766,504368,-.5075969696044922,31852,1731037,-.7515783309936523,954693,-.6832208633422852,170786,-.884918212890625,3289551,-.2643861770629883,96421,-.3265895843505859,462015,-.1341972351074219,85784,-.2270994186401367,32216,1867228,-.195155143737793,308378,-.2349739074707031,796348,-.20526123046875,177982,1199782,-1.272185325622559,1273779,-.1943836212158203,2164371,7930511,416026,35416,3606336,405190,-.13427734375,51500,.7966537475585938,60528,2438135,-.2731609344482422,221821,-.7327003479003906,104442,-.2421760559082031,87361,-.3351278305053711,97873,-.5870571136474609,matched (3),202520.25,.84045327,33462.938,82021.344
201801,760410,696,3576,242905,01,0,0,0,0,0,0,0,0,0,0,0,327359,.2632007598876953,65284,.5288677215576172,157150,.0255804061889648,42106,.6697683334350586,15254,243198,.0417566299438477,331362,-.3573246002197266,382948,.1082696914672852,4816279,.3964643478393555,1369443,.2822027206420898,8834,2467800,.7223548889160156,181517,1353970,.3478965759277344,321150,.2502632141113281,201569,1.662929534912109,132262,333062,.3842945098876953,297085,.2264642715454102,9178,.6143951416015625,1108082,.2762975692749023,577690,.1357307434082031,149,3683333,.7550973892211914,1285416,.2974481582641602,787001,1.52781867980957,3311140,.0065412521362305,51285,-.6313257217407227,753146,.4886617660522461,115315,.2958354949951172,28005,3165323,.5278005599975586,381355,.2124042510986328,1047062,.273707389831543,3787,3637495,1.109155654907227,3428254,.9900627136230469,902796,8317419,0,182813,3639882,375240,-.0767898559570313,49357,-.0425014495849609,97691,3517508,.3665189743041992,288215,.261836051940918,124367,.1746053695678711,116677,.2893610000610352,100732,.0287923812866211,matched (3),172425.81,.84045327,41723.648,85723.945
201802,760410,697,3576,315446,02,1,0,0,0,0,0,0,0,0,0,0,216628,-.4128751754760742,68144,.0428762435913086,205032,.265965461730957,64602,.4280548095703125,19522,305864,.2292642593383789,506629,.4245672225952148,331005,-.1457662582397461,3781816,-.2417974472045898,1870381,.3117380142211914,22364,1213451,-.7098588943481445,214905,1449914,.0684633255004883,140257,-.8284320831298828,825344,1.40966796875,361907,369518,.1038713455200195,361471,.1961641311645508,9148,-.0032739639282227,1147610,.0350503921508789,623529,.0763578414916992,15212,3662170,-.0057621002197266,1402991,.0875234603881836,318176,-.9056253433227539,3761207,.1274471282958984,76634,.401641845703125,336991,-.8042030334472656,123435,.0680465698242188,17015,2783504,-.128544807434082,393472,.0312786102294922,873609,-.1811103820800781,103477,939615,-1.353580474853516,1839282,-.622675895690918,1822774,18686168,545241,82587,3904121,416876,.1052227020263672,62605,.2377653121948242,109511,3910440,.1058969497680664,513433,.5774135589599609,140718,.1235208511352539,125499,.0728883743286133,143614,.3546657562255859,matched (3),202600.25,.84045327,39360.633,84599.008
201803,760410,698,3576,99040,03,0,1,0,0,0,0,0,0,0,0,0,20542,-2.355710029602051,80220,.1631498336791992,124235,-.5009918212890625,45771,-.3445940017700195,10066,262729,-.1520175933837891,471786,-.071253776550293,305290,-.0808706283569336,4739420,.2257108688354492,1549988,-.1878948211669922,15459,1032463,-.1615209579467773,100082,1569069,.0789785385131836,97012,-.3686418533325195,916019,.1042375564575195,305973,321648,-.1387414932250977,240212,-.4086599349975586,13005,.3517990112304688,902021,-.2407989501953125,353300,-.5680770874023438,3520,3296435,-.1052141189575195,1267695,-.1014060974121094,333294,.0464210510253906,3386690,-.1048870086669922,81711,.06414794921875,212166,-.4626874923706055,118249,-.0429220199584961,19155,3561225,.246394157409668,365787,-.0729579925537109,933455,.0662593841552734,112935,2688944,1.051433563232422,1874918,.0191898345947266,1532531,8208137,631954,63499,2282390,283561,-.3853616714477539,24694,-.9302845001220703,58740,4165251,.0631265640258789,505233,-.0160999298095703,82903,-.5290870666503906,102313,-.2042608261108398,112425,-.244842529296875,matched (3),212322.45,.84045327,42990.656,86347.719
201804,760410,699,3576,118347,04,0,0,1,0,0,0,0,0,0,0,0,329554,2.7752685546875,92578,.1432790756225586,136494,.0941057205200195,29352,-.4442901611328125,2159,335886,.2456493377685547,415928,-.1260128021240234,325722,.0647821426391602,2790297,-.5297670364379883,1674162,.0770654678344727,19943,791390,-.2659120559692383,41371,821694,-.6468696594238281,76840,-.2331094741821289,579040,-.4586658477783203,332372,209030,-.4309806823730469,400986,.5124044418334961,15850,.1978359222412109,1083974,.1837520599365234,509509,.3661298751831055,68235,4186999,.2391424179077148,1709328,.2989006042480469,530062,.4639682769775391,3700600,.0886421203613281,26453,-1.127819061279297,425114,.6949882507324219,104534,-.1232805252075195,9430,3922429,.0966062545776367,1298138,1.266634941101074,1100793,.1648931503295898,159242,2336439,-.1405200958251953,2630985,.3387928009033203,2052158,10175200,397869,105353,3506182,324044,.1334524154663086,19688,-.2265510559082031,51303,3823348,-.0856494903564453,590890,.1566095352172852,74852,-.1021575927734375,127187,.2176218032836914,101192,-.1052675247192383,matched (3),178570.67,.84045327,84825.539,113150.8
201805,760410,700,3576,194177,05,0,0,0,1,0,0,0,0,0,0,0,464376,.3429536819458008,261277,1.037528991699219,183097,.2937355041503906,44315,.4119625091552734,34292,366512,.0872592926025391,552287,.2835550308227539,348525,.0676651000976563,3142092,.1187410354614258,1710024,.0211954116821289,24549,1309079,.5032882690429688,50441,1087124,.2799224853515625,130646,.530766487121582,1438233,.9097986221313477,313773,368880,.5679941177368164,172536,-.8433208465576172,22593,.3544702529907227,1312725,.1914710998535156,415282,-.2044897079467773,57109,3341149,-.2256689071655273,2138175,.2238521575927734,626550,.1672353744506836,3706111,.0014886856079102,208471,2.064430236816406,561496,.2782478332519531,129874,.2170524597167969,20799,4642497,.1685419082641602,695439,-.6241436004638672,980451,-.1157732009887695,527559,2755655,.1650266647338867,2723430,.0345344543457031,2468944,19140720,498567,43177,4111051,448401,.3248081207275391,50844,.9487524032592773,54405,3964863,.0363445281982422,639968,.0797882080078125,94773,.2359714508056641,169605,.2878131866455078,153503,.4167003631591797,matched (3),242625.84,.84045327,49303.52,89658.07
201806,760410,701,3576,140792,06,0,0,0,0,1,0,0,0,0,0,0,570768,.2062883377075195,1363,-5.255892753601074,136729,-.2920150756835938,30560,-.3716316223144531,17958,283106,-.2582101821899414,535560,-.0307540893554688,190415,-.6045036315917969,3549412,.1218929290771484,2395859,.3372344970703125,5850,1664488,.2401943206787109,93822,1043400,-.041050910949707,191491,.3823490142822266,887453,-.4828147888183594,113805,287203,-.2502822875976563,136923,-.2311868667602539,18383,-.2062139511108398,1095839,-.1805849075317383,352292,-.1644973754882813,203732,3067130,-.0855731964111328,1640273,-.2650899887084961,660940,.0534343719482422,3617511,-.0241975784301758,79191,-.9679365158081055,486752,-.1428499221801758,79580,-.4898014068603516,18314,2877793,-.4782295227050781,1116941,.4738063812255859,909687,-.0749120712280273,678006,2567354,-.0707788467407227,2661221,-.0231075286865234,1366364,11727841,445054,54408,4054165,398885,-.1170148849487305,12848,-1.375574111938477,96725,4222742,.0630130767822266,613465,-.0422945022583008,84178,-.1185512542724609,124487,-.3092708587646484,83273,-.6115951538085938,matched (3),40687.066,.84045327,58321.691,94916.555
201807,760410,702,3576,134400,07,0,0,0,0,0,1,0,0,0,0,0,440467,-.2591466903686523,60375,3.790886878967285,161131,.1642169952392578,36504,.1777305603027344,6896,281603,-.0053224563598633,460511,-.1509761810302734,147667,-.254246711730957,3354579,-.0564556121826172,1719146,-.3319149017333984,3033,1053421,-.4574747085571289,19238,1187147,.1290683746337891,135437,-.3463335037231445,443849,-.69287109375,234700,275649,-.0410614013671875,135827,-.0080366134643555,15882,-.146240234375,971018,-.1209306716918945,554024,.4527473449707031,135979,2389703,-.24957275390625,1495716,-.0922574996948242,355908,-.6189908981323242,3322201,-.0851583480834961,48954,-.4809818267822266,517954,.0621309280395508,90711,.130915641784668,17553,2289421,-.228724479675293,752153,-.3954095840454102,1186077,.2653064727783203,2451,2037183,-.2313079833984375,1446561,-.6095952987670898,2425323,11402603,364567,52034,3826083,153685,-.9537677764892578,62931,1.588850975036621,195687,3612418,-.1561069488525391,518355,-.1684627532958984,81869,-.0278129577636719,123668,-.0066003799438477,84685,.0168142318725586,matched (3),1250.7922,.84045327,45521.52,87635.273
201808,760410,703,3576,115829,08,0,0,0,0,0,0,1,0,0,0,0,381186,-.1445484161376953,97963,.4840145111083984,127033,-.2377710342407227,59690,.4917421340942383,1106,268328,-.0482883453369141,394008,-.1559658050537109,215483,.3779230117797852,4873232,.3734312057495117,1349941,-.2417669296264648,16680,1885599,.5822019577026367,40035,1408935,.1712808609008789,132688,-.0205068588256836,268828,-.5014123916625977,385936,167385,-.4988317489624023,253312,.6232395172119141,14391,-.0985832214355469,1086709,.1125640869140625,681743,.2074451446533203,43290,3064950,.2488622665405273,1305018,-.1363887786865234,501479,.3428888320922852,3379428,.0170793533325195,179943,1.301758766174316,259678,-.6904439926147461,158308,.5568637847900391,16937,2217766,-.0317983627319336,515886,-.3770542144775391,959059,-.2124538421630859,78125,2681132,.2746706008911133,1610188,.1071615219116211,2361425,8763280,622924,90572,4134891,202226,.2744808197021484,35703,-.5668039321899414,97205,4017473,.1062755584716797,438851,-.1665000915527344,156273,.646484375,132405,.0682649612426758,96210,.1275949478149414,matched (3),301320.25,.84045327,46256.914,88019.516
201809,760410,704,3576,107469,09,0,0,0,0,0,0,0,1,0,0,0,358600,-.0610799789428711,179900,.6078119277954102,124345,-.0213871002197266,23556,-.929783821105957,16866,202511,-.2814159393310547,357018,-.0985851287841797,163079,-.2786474227905273,4675927,-.0413303375244141,895573,-.4103517532348633,11392,913761,-.724431037902832,14662,1065494,-.2793951034545898,48656,-1.003225326538086,168884,-.4648599624633789,693811,236170,.3442554473876953,130754,-.6613044738769531,12865,-.1120920181274414,888235,-.2016725540161133,671836,-.0146389007568359,30760,3125593,.01959228515625,1055393,-.2123031616210938,261781,-.6500530242919922,3426233,.0137548446655273,162947,-.0992145538330078,259107,-.0022010803222656,116507,-.3065910339355469,50408,1696342,-.2680263519287109,558997,.0802583694458008,1070385,.1098203659057617,172022,2129116,-.2305316925048828,1588606,-.0134944915771484,1642404,7152650,573926,67555,3629259,500456,.9061336517333984,68870,.6569852828979492,75926,2968710,-.302525520324707,322332,-.3085784912109375,143791,-.0832443237304688,146972,.1043758392333984,58163,-.5032844543457031,matched (3),241379.11,.84045327,45834.672,87798.344
201810,760410,705,3576,93560,10,0,0,0,0,0,0,0,0,1,0,0,158704,-.8151664733886719,235431,.2690162658691406,108853,-.133061408996582,50207,.7567739486694336,4995,219629,.0811452865600586,486194,.3088216781616211,187459,.1393251419067383,4849611,.0364713668823242,1542671,.5438070297241211,12762,520450,-.5628757476806641,124212,792091,-.2965173721313477,49014,.0073308944702148,55827,-1.106954574584961,326683,254527,.0748558044433594,110200,-.1710205078125,15789,.2048025131225586,1073116,.1890850067138672,615204,-.0880603790283203,16902,3410654,.0872802734375,1299065,.2077312469482422,737104,1.035221099853516,3430111,.0011310577392578,109789,-.3948650360107422,182989,-.3478145599365234,120337,.0323448181152344,37150,2008018,.1686744689941406,469601,-.174260139465332,869114,-.2082986831665039,98543,3375213,.4607515335083008,1657832,.0426540374755859,1108397,7014837,342102,80701,3969545,479908,-.0419254302978516,44779,-.43048095703125,87483,14158,-5.345602989196777,317555,-.0149307250976563,105402,-.3105792999267578,127623,-.1411609649658203,99861,.5405302047729492,matched (3),-265868.56,.84045327,66089.25,99877.531
201811,760410,706,3576,115409,11,0,0,0,0,0,0,0,0,0,1,0,298259,.6309213638305664,323194,.3168354034423828,186403,.5379123687744141,35121,-.3573551177978516,8088,309466,.3429088592529297,628760,.2571420669555664,206007,.0943498611450195,4861988,.0025491714477539,1783244,.1449184417724609,11248,1603637,1.125335693359375,161280,927479,.1577939987182617,117621,.875361442565918,111231,.6893520355224609,238155,298363,.1589031219482422,215788,.6719999313354492,14459,-.0879964828491211,1259985,.1605339050292969,634173,.0303678512573242,5339,3348926,-.0182647705078125,1237522,-.0485334396362305,961466,.2657299041748047,4195952,.2015275955200195,113788,.0357770919799805,378047,.7255916595458984,105584,-.1307897567749023,34739,2017284,.004603385925293,475590,.0126724243164063,924872,.0621805191040039,66680,1474633,-.8280496597290039,1750105,.0541648864746094,2588838,9316872,257521,104485,4762763,523456,.0868587493896484,61874,.3233604431152344,99921,2701518,5.251289367675781,180947,-.5624465942382813,109776,.0406608581542969,143925,.1202116012573242,64610,-.4354104995727539,matched (3),-6853.0513,.84045327,51962.742,91147.461
201812,760410,707,3576,110003,12,0,0,0,0,0,0,0,0,0,0,1,228967,-.2643842697143555,50133,-1.863574028015137,112285,-.5068702697753906,27140,-.2577905654907227,24484,163063,-.640711784362793,216103,-1.067995071411133,180352,-.1329994201660156,3122738,-.4427375793457031,1321429,-.2997207641601563,12284,1229342,-.2657947540283203,217463,1168447,.2309598922729492,191563,.4877500534057617,81339,-.312983512878418,232167,176897,-.5227432250976563,262260,.1950397491455078,7019,-.7226963043212891,951711,-.2805938720703125,320032,-.6839008331298828,687,1752737,-.6474609375,707654,-.5589113235473633,736495,-.2665567398071289,2258189,-.6195573806762695,129475,.129150390625,196558,-.6540603637695313,65690,-.4745597839355469,27847,2175168,.0753536224365234,505863,.0617094039916992,734226,-.2308387756347656,259800,2498725,.5273714065551758,1298408,-.2985363006591797,2599140,7428971,344092,82078,3194606,215591,-.8870697021484375,65810,.0616722106933594,156029,2486086,-.083104133605957,167116,-.0795164108276367,103114,-.0626068115234375,143602,-.0022468566894531,7644,-2.134448051452637,matched (3),-104833.75,.84045327,52147.602,91252.969
