period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1829c826,growth1829c826,Y1855c792,growth1855c792,Y22c124,growth22c124,Y251c191,Y253c428,growth253c428,Y264c757,growth264c757,Y2728c757,growth2728c757,Y2735c251,growth2735c251,Y2738c752,growth2738c752,Y2738c792,growth2738c792,Y2739c752,growth2739c752,Y2741c251,growth2741c251,Y2763c705,growth2763c705,Y2778c251,growth2778c251,Y2780c620,growth2780c620,Y2780c757,growth2780c757,Y2846c251,growth2846c251,Y2846c757,growth2846c757,Y2857c792,growth2857c792,Y2865c620,growth2865c620,Y2955c251,growth2955c251,Y2955c826,growth2955c826,Y2973c203,Y2973c757,growth2973c757,Y2975c246,growth2975c246,Y2975c752,growth2975c752,Y2975c757,growth2975c757,Y2975c807,growth2975c807,Y328c757,growth328c757,Y336c442,Y3800c752,growth3800c752,Y3848c376,Y3977c251,growth3977c251,Y3982c703,growth3982c703,Y3992c440,growth3992c440,Y4620c703,growth4620c703,Y4632c792,growth4632c792,Y4644c208,growth4644c208,Y4691c124,growth4691c124,Y4691c826,growth4691c826,Y4743c705,growth4743c705,Y4924c792,growth4924c792,Y4942c251,growth4942c251,Y4966c251,growth4966c251,Y4992c246,growth4992c246,Y660c208,growth660c208,Y660c300,growth660c300,Y660c705,growth660c705,Y660c752,growth660c752,Y917c586,growth917c586,_merge,x,r2,s,sf
201403,841590,650,3858,47226284,03,0,1,0,0,0,0,0,0,0,0,0,5610340,-.0010414123535156,4293,-2.195281028747559,2771874,.7392969131469727,78820,309493,.3758144378662109,7088750,.107579231262207,5897688,.3066043853759766,30045522,-.0961723327636719,6278314,.2691707611083984,5585233,.1366500854492188,1295758,.3982267379760742,12876826,.0858078002929688,6851440,.2330245971679688,5421746,.0294647216796875,2666492,.0975761413574219,12210910,.2153339385986328,29156732,.1572113037109375,6784855,.0924062728881836,2455581,.1990547180175781,411530,.7083673477172852,7752741,.1313867568969727,14581116,.4767875671386719,616373,1147742,1.085010528564453,6106964,-.1158580780029297,10908091,.1752071380615234,18566208,.1201648712158203,610780,.4096603393554688,2000186,1.033968925476074,787651,5725216,.8159379959106445,1820000,16562024,.2656116485595703,2826329,.8386621475219727,3234190,.3209390640258789,1025938,.5140666961669922,550435,-.1905994415283203,2088855,.0256118774414063,15112323,.2276878356933594,28691694,.2239170074462891,23152,.1823902130126953,6285432,.2527675628662109,4470563,.4304399490356445,8128226,.2024049758911133,1135307,.1799488067626953,8912533,.5413408279418945,3308037,1.040791511535645,1164616,1.342938423156738,8345571,.4217624664306641,274230,.0493440628051758,matched (3),50383116,.90805501,2414317.8,6689741.5
201404,841590,651,3858,53427088,04,0,0,1,0,0,0,0,0,0,0,0,5145365,-.0865154266357422,64511,2.709849357604981,5599712,.7031917572021484,80575,428565,.3255071640014648,7191679,.0144157409667969,5279588,-.1107120513916016,29362640,-.0229892730712891,4893095,-.2492761611938477,4473321,-.2219953536987305,657224,-.6788253784179688,11182876,-.1410446166992188,6796243,-.0080890655517578,4875431,-.1062088012695313,2524722,-.0546331405639648,11125785,-.0930652618408203,25180792,-.1466045379638672,5529101,-.2046680450439453,2474391,.0076313018798828,446259,.0810174942016602,8495484,.0914888381958008,14459215,-.0083942413330078,867177,1032805,-.1055183410644531,4806425,-.239476203918457,7294915,-.4023275375366211,12321767,-.4099769592285156,729980,.1782808303833008,4753976,.8657407760620117,1294857,7857180,.3165473937988281,2989000,13809771,-.1817359924316406,4519364,.4693927764892578,3101946,-.0417490005493164,1051563,.0246706008911133,739531,.2953071594238281,2342199,.1144742965698242,15279540,.0110034942626953,32030956,.1100940704345703,33342,.3647365570068359,10723933,.5342435836791992,4336917,-.0303506851196289,8753072,.0740623474121094,1001220,-.1256837844848633,9294279,.0419406890869141,4859078,.3844938278198242,2305986,.6831169128417969,10323989,.2127389907836914,386664,.3435888290405273,matched (3),49143092,.90805501,2056078.8,6568955
201405,841590,652,3858,58055068,05,0,0,0,1,0,0,0,0,0,0,0,5207358,.0119762420654297,14301,-1.506505966186523,6852833,.2019462585449219,81274,498146,.1504507064819336,7810392,.0825309753417969,5249725,-.0056724548339844,30735890,.0457077026367188,4971798,.0159568786621094,4769803,.064173698425293,962274,.3812742233276367,9827756,-.1291732788085938,5196844,-.2683181762695313,6209410,.2418575286865234,2718888,.0740928649902344,9692558,-.1379070281982422,18373936,-.3151473999023438,4482306,-.2098875045776367,1689705,-.3814411163330078,372705,-.1801118850708008,13130639,.4354133605957031,15250261,.0532646179199219,752637,1066893,.0324726104736328,3278884,-.3824501037597656,6390574,-.1323528289794922,10503954,-.1596145629882813,750008,.0270662307739258,8268585,.5534820556640625,1414793,7442566,-.0542116165161133,4564000,12996746,-.0606784820556641,4388453,-.0293951034545898,2532056,-.202998161315918,1059939,.0079336166381836,880996,.1750373840332031,2363638,.0091114044189453,16971370,.1050128936767578,35369136,.0991363525390625,38489,.1435546875,7408534,-.3698453903198242,6249838,.3653926849365234,9651746,.0977334976196289,925588,-.0785446166992188,9680255,.0406875610351563,6237711,.2497644424438477,2546358,.0991554260253906,10645380,.0306568145751953,621134,.4739904403686523,matched (3),56817792,.90805501,1885454.3,6517564.5
201406,841590,653,3858,54369872,06,0,0,0,0,1,0,0,0,0,0,0,3905016,-.2878103256225586,123946,2.159516334533691,2812499,-.8905887603759766,65149,357146,-.3327484130859375,8684239,.1060543060302734,5672647,.0774803161621094,40434984,.2742633819580078,4028221,-.2104568481445313,2205405,-.7713937759399414,727959,-.2790546417236328,11571423,.1633281707763672,4855663,-.0679054260253906,5949087,-.0428285598754883,2050584,-.2820987701416016,12034582,.2164268493652344,15977633,-.1397438049316406,4177927,-.0703220367431641,1409865,-.1810598373413086,311670,-.1788425445556641,17728266,.3002109527587891,13735950,-.1045799255371094,348816,649900,-.4956874847412109,3426175,.0439414978027344,6534291,.0222396850585938,11785418,.1151103973388672,566019,-.2814559936523438,11960159,.3691186904907227,1304542,6167545,-.1879148483276367,2402000,15241740,.1593399047851563,2949215,-.3974370956420898,4109812,.4843454360961914,958789,-.1002960205078125,313618,-1.032877922058106,2228878,-.0587034225463867,15786598,-.0723648071289063,34022220,-.0388259887695313,64913,.5226755142211914,5417023,-.3130855560302734,5648687,-.1011323928833008,12400228,.2505760192871094,1215497,.2724790573120117,11289791,.1538105010986328,7094619,.12872314453125,2936405,.142521858215332,11264606,.0565395355224609,353389,-.5639772415161133,matched (3),51064564,.90805501,2148776.3,6598556.5
201407,841590,654,3858,49269328,07,0,0,0,0,0,1,0,0,0,0,0,5516737,.345524787902832,167457,.3008804321289063,2046252,-.3180627822875977,66548,198595,-.5868768692016602,6354008,-.3124237060546875,4855971,-.1554470062255859,40295000,-.0034675598144531,3446603,-.1559362411499023,1732138,-.2415542602539063,697268,-.0430746078491211,8879499,-.2647933959960938,5821943,.181488037109375,4412349,-.2988300323486328,1397524,-.3834228515625,7702680,-.4462165832519531,15364281,-.0391445159912109,3209830,-.2635974884033203,1200016,-.161158561706543,106482,-1.073968887329102,14805196,-.1801815032958984,8739339,-.4521827697753906,144661,431541,-.4094562530517578,5003861,.3787651062011719,8762707,.2934408187866211,12943028,.0936946868896484,398221,-.3516206741333008,8549514,-.3357076644897461,780205,4920325,-.225926399230957,1566000,11376168,-.2925186157226563,1612779,-.6035804748535156,3382152,-.1948652267456055,834708,-.1385889053344727,444779,.3494024276733398,1652464,-.2992315292358398,13875144,-.1290626525878906,32059440,-.0594215393066406,61159,-.0595703125,3854234,-.3403749465942383,4841193,-.1542625427246094,10073352,-.2078208923339844,898384,-.3023109436035156,10297337,-.0920124053955078,8630985,.1960220336914063,3320531,.1229391098022461,9923794,-.1267318725585938,534677,.414093017578125,matched (3),55174160,.90805501,1652410.4,6454004
201408,841590,655,3858,43163076,08,0,0,0,0,0,0,1,0,0,0,0,4126166,-.2904376983642578,57153,-1.074994087219238,2137124,.0434503555297852,96133,129839,-.4249725341796875,5602833,-.1258134841918945,3556296,-.3114891052246094,38455032,-.0467376708984375,3410058,-.0106592178344727,1551247,-.1102972030639648,462037,-.4115257263183594,6839755,-.2609939575195313,4949696,-.1623077392578125,3665549,-.185429573059082,592691,-.8577842712402344,3336785,-.8365602493286133,9810287,-.4486141204833984,2607278,-.207911491394043,771324,-.4419822692871094,124759,.1584081649780273,4025347,-1.302367210388184,4543058,-.6542339324951172,40678,113877,-1.332243919372559,4002943,-.223179817199707,8408549,-.0412559509277344,9411899,-.3185825347900391,491325,.2100992202758789,6215112,-.3188905715942383,490470,3042950,-.4805469512939453,608000,9119654,-.2210884094238281,2013189,.2217607498168945,2418249,-.3354682922363281,495692,-.5211267471313477,568910,.2461442947387695,1649534,-.0017738342285156,11112878,-.2219944000244141,17961524,-.5793590545654297,33040,-.615757942199707,3769583,-.0222072601318359,1687441,-1.053947448730469,5611129,-.5851421356201172,684343,-.2721385955810547,7550921,-.310215950012207,5103233,-.5254840850830078,1502281,-.7931404113769531,8735946,-.1274881362915039,515017,-.0374622344970703,matched (3),47557792,.90805501,1440812.8,6403097
201409,841590,656,3858,37848980,09,0,0,0,0,0,0,0,1,0,0,0,2573569,-.4720554351806641,47809,-.1785182952880859,1529341,-.3346233367919922,82070,156590,.1873350143432617,4831736,-.148066520690918,3290454,-.0776939392089844,31304980,-.2057132720947266,2785471,-.2023124694824219,1109885,-.3348026275634766,844622,.6032447814941406,6040741,-.1242246627807617,4575347,-.078643798828125,1373577,-.9815597534179688,269801,-.7869882583618164,1665906,-.6946382522583008,9690471,-.0122890472412109,2486798,-.0473108291625977,682772,-.1219472885131836,57292,-.7782230377197266,1900295,-.7506017684936523,3567293,-.2417936325073242,34524,76673,-.39556884765625,2457266,-.487980842590332,4437389,-.6391830444335938,7807606,-.1868762969970703,405781,-.1912927627563477,2193810,-1.041343688964844,364487,2686962,-.1244163513183594,251000,6977643,-.2677202224731445,1702323,-.1677255630493164,1975950,-.2019939422607422,376481,-.2750873565673828,263638,-.7691450119018555,1378061,-.1798162460327148,9179235,-.191162109375,15381801,-.1550464630126953,13668,-.8826618194580078,2403587,-.4500026702880859,1422691,-.1706638336181641,4349988,-.2545785903930664,650197,-.0511837005615234,4242951,-.5764102935791016,3502015,-.3765363693237305,571219,-.9669675827026367,5188414,-.5210180282592773,475200,-.0804643630981445,matched (3),45771472,.90805501,1417669.3,6397929
201410,841590,657,3858,33328744,10,0,0,0,0,0,0,0,0,1,0,0,2217240,-.1490306854248047,53778,.1176509857177734,1186185,-.2540950775146484,42825,142796,-.0922136306762695,4786791,-.0093460083007813,2551866,-.2542009353637695,27703972,-.1222000122070313,2629557,-.0576019287109375,684340,-.4835577011108398,537977,-.4510736465454102,5058381,-.1774806976318359,3533872,-.2582883834838867,1473719,.0703706741333008,255663,-.0538244247436523,1491543,-.1105585098266602,7764021,-.2216415405273438,1652551,-.4086751937866211,868566,.2406826019287109,67589,.1652841567993164,1970825,.0364437103271484,2261638,-.4557180404663086,21465,41290,-.6189289093017578,1315967,-.6244773864746094,2910763,-.4216508865356445,4983463,-.4489736557006836,324489,-.2235612869262695,1123654,-.6690540313720703,214844,2082607,-.2547903060913086,320000,5887256,-.1699209213256836,614720,-1.018582344055176,1220043,-.4821634292602539,280086,-.2957706451416016,542462,.7215414047241211,1873140,.3069391250610352,9907377,.0763359069824219,11566014,-.2851142883300781,13260,-.0303058624267578,1395179,-.5439395904541016,1811567,.2416419982910156,3206370,-.3050336837768555,492532,-.2777156829833984,3721456,-.1311445236206055,1088493,-1.168543815612793,376915,-.4157524108886719,3389241,-.4258222579956055,448653,-.0574865341186523,matched (3),37535180,.90805501,1577500.6,6435232.5
201411,841590,658,3858,26550572,11,0,0,0,0,0,0,0,0,0,1,0,1063797,-.7344179153442383,45750,-.1616725921630859,813167,-.3775606155395508,40006,131951,-.0789861679077148,4110683,-.1522703170776367,2861216,.1144218444824219,21699732,-.2442760467529297,2204313,-.1763992309570313,882564,.2543773651123047,361670,-.3970832824707031,5211826,.0298843383789063,4301119,.1964807510375977,1121972,-.2727012634277344,217812,-.1602277755737305,1417711,-.0507669448852539,9251866,.1753253936767578,1795584,.0830097198486328,622999,-.3322982788085938,29262,-.8371553421020508,1744038,-.1222496032714844,2731666,.1888227462768555,14135,23955,-.5444440841674805,868227,-.4158735275268555,1936334,-.407618522644043,4787864,-.0400409698486328,195259,-.5079250335693359,705199,-.4658613204956055,202278,1917703,-.0824928283691406,252000,4995398,-.1642732620239258,478714,-.2500638961791992,637189,-.6495752334594727,162680,-.5433120727539063,505583,-.0704059600830078,1663559,-.118657112121582,9024497,-.0933361053466797,13025148,.1188106536865234,9828,-.2995166778564453,1358280,-.0268030166625977,1214789,-.3996210098266602,3000878,-.0662345886230469,323544,-.4202251434326172,3185656,-.15545654296875,226818,-1.568401336669922,348742,-.0776872634887695,3280954,-.0324716567993164,185727,-.8819713592529297,matched (3),33190798,.90805501,2115477.8,6587788.5
201412,841590,659,3858,44689536,12,0,0,0,0,0,0,0,0,0,0,1,1878628,.5686969757080078,14895,-1.122166633605957,726195,-.1131181716918945,60501,115340,-.1345462799072266,4698503,.1336545944213867,2645469,-.0783987045288086,31248008,.364654541015625,2489648,.1217250823974609,1681608,.6446743011474609,362781,.0030670166015625,7784787,.4012413024902344,3740787,-.1395788192749023,1892192,.5226478576660156,325559,.401911735534668,1979337,.3337182998657227,13822677,.4014835357666016,2026647,.1210527420043945,772509,.2150983810424805,111620,1.338809967041016,2387113,.3138818740844727,3521717,.2540369033813477,26805,57836,.881434440612793,1666602,.6520891189575195,3708315,.6497812271118164,7471600,.4450254440307617,170031,-.1383457183837891,987803,.3370037078857422,213493,2753834,.3618659973144531,338000,6533321,.2683982849121094,341988,-.3363275527954102,601455,-.0577144622802734,312147,.6516895294189453,765181,.4144001007080078,2005596,.1869821548461914,12881156,.3558235168457031,15923660,.2009239196777344,11525,.1592836380004883,1455797,.0693340301513672,2182845,.5860586166381836,3091605,.02978515625,773451,.8715276718139648,3626268,.1295461654663086,360279,.4627304077148438,272062,-.2483024597167969,4311159,.2730722427368164,463056,.9135704040527344,matched (3),41590644,.90805501,2454047.5,6704182
201501,841590,660,3858,47000400,01,0,0,0,0,0,0,0,0,0,0,0,2625859,.3348665237426758,42278,1.043241500854492,1141401,.4521932601928711,52018,170245,.3893537521362305,5460438,.1502847671508789,3574473,.3009700775146484,33882928,.0809574127197266,3988032,.4711570739746094,2804901,.5116176605224609,916908,.9272079467773438,8288685,.0627193450927734,4814304,.2522954940795898,3497467,.6143035888671875,922596,1.041646957397461,6891788,1.247568130493164,20705324,.4040813446044922,3531505,.5553407669067383,1383361,.5826282501220703,209618,.6301870346069336,6119742,.9414348602294922,8384446,.8674297332763672,116401,166328,1.056350708007813,3409807,.7158689498901367,7223859,.6668119430541992,14384947,.6550731658935547,327785,.656376838684082,597895,-.5020685195922852,153364,3339954,.192962646484375,768000,9161146,.3380556106567383,1926327,1.728594779968262,881986,.3828248977661133,313406,.0040245056152344,752898,-.0161828994750977,1987961,-.0088319778442383,14154166,.0942420959472656,26924730,.525238037109375,39657,1.235749244689941,3947194,.9974517822265625,2347568,.0727500915527344,4649087,.4079809188842773,594268,-.2635316848754883,3424189,-.0573396682739258,442977,.206639289855957,276235,.0152215957641602,5222996,.1918649673461914,407151,-.1286640167236328,matched (3),51183648,.90805501,1987697.5,6547873.5
201502,841590,661,3858,49120372,02,1,0,0,0,0,0,0,0,0,0,0,4659072,.5734081268310547,142561,1.215502738952637,1377409,.1879472732543945,62601,200996,.1660470962524414,4963927,-.095332145690918,3537919,-.010279655456543,27532212,-.2075557708740234,4399909,.0982856750488281,4080026,.3747348785400391,973120,.0594997406005859,9257124,.1105012893676758,4261242,-.1220312118530273,5453466,.4442119598388672,1800891,.6688461303710938,9069456,.2745809555053711,23855062,.1416053771972656,4705335,.2869729995727539,1526551,.0984945297241211,401015,.648712158203125,7311396,.1779146194458008,11239828,.2930850982666016,306418,484644,1.069453239440918,5419835,.463409423828125,9931159,.3182868957519531,16388103,.1303730010986328,420077,.2480802536010742,554479,-.0753860473632813,254650,3645284,.0874776840209961,1489000,11393326,.2180576324462891,1940722,.0074453353881836,1289103,.3795251846313477,549006,.5606098175048828,633315,-.1729612350463867,2032979,.0223932266235352,12458016,-.1276435852050781,31457692,.1555995941162109,18536,-.7605533599853516,6212883,.4536199569702148,3224428,.3173761367797852,6264951,.2982997894287109,692988,.153681755065918,5623531,.4960947036743164,1569411,1.264937400817871,444199,.4750213623046875,5351742,.0243501663208008,385717,-.0540809631347656,matched (3),53153276,.90805501,2208149,6618129
201503,841590,662,3858,75349648,03,0,1,0,0,0,0,0,0,0,0,0,4772449,.024043083190918,44368,-1.167251586914063,3183072,.8376426696777344,90708,316148,.4529256820678711,6512597,.2715415954589844,4856899,.3168611526489258,28976530,.0511302947998047,6349319,.3667640686035156,5068024,.2168474197387695,1258589,.2572393417358398,9624423,.0389118194580078,5197195,.1985588073730469,5024658,-.0818939208984375,2454218,.3095264434814453,11038102,.196441650390625,26932098,.1213226318359375,5817776,.2122211456298828,2280690,.4014673233032227,506103,.2327413558959961,10819612,.3919258117675781,12939497,.1408214569091797,434648,1036832,.7605104446411133,5717590,.0534820556640625,12472446,.2278461456298828,18715792,.1328125,536376,.2443971633911133,1806184,1.180942535400391,717324,6966484,.6476764678955078,2688000,12367136,.0820140838623047,3066631,.45751953125,2782933,.7695589065551758,869578,.4598989486694336,927201,.3812017440795898,2438779,.1819953918457031,17074108,.3151988983154297,37733104,.1818943023681641,23440,.2347297668457031,9219967,.3947467803955078,3100171,-.0392980575561523,8404970,.2938528060913086,912131,.2747716903686523,7141361,.2389440536499023,2047580,.2659587860107422,897955,.7038469314575195,6378736,.1755485534667969,543277,.3425159454345703,matched (3),70055800,.90805501,2441424.5,6699571.5
201504,841590,663,3858,63327016,04,0,0,1,0,0,0,0,0,0,0,0,4677356,-.0201263427734375,25324,-.560765266418457,5434987,.5350103378295898,85767,421999,.2887916564941406,7444636,.1337556838989258,4175764,-.1511020660400391,23762980,-.1983585357666016,3843792,-.5018882751464844,3482887,-.3750896453857422,900390,-.3349180221557617,7714018,-.2212648391723633,4404035,-.1655979156494141,3463902,-.3719615936279297,1797340,-.3115005493164063,9201899,-.1819438934326172,20260692,-.2846355438232422,4206397,-.3243112564086914,2703657,.1701269149780273,500439,-.0112543106079102,5359849,-.7024240493774414,16202671,.2248916625976563,476528,837143,-.2139301300048828,2828664,-.7037429809570313,6257314,-.6897716522216797,9937662,-.6330356597900391,468950,-.1343393325805664,3488471,.6582469940185547,1109618,6058421,-.1396617889404297,2677000,8230865,-.4071512222290039,2460207,-.2203340530395508,2039292,-.3109025955200195,1034047,.1732273101806641,855798,-.0801353454589844,2155269,-.1235818862915039,16835718,-.0140609741210938,34801036,-.0808906555175781,17070,-.3171215057373047,7594005,-.1940126419067383,2082915,-.3976888656616211,7938867,-.0570526123046875,756361,-.1872653961181641,8642758,.1908178329467773,3003206,.383021354675293,1601658,.57867431640625,6927493,.0825281143188477,493571,-.0959529876708984,matched (3),51711016,.90805501,1739079.8,6476736
201505,841590,664,3858,59357456,05,0,0,0,1,0,0,0,0,0,0,0,3700520,-.2342596054077148,13768,-.609405517578125,6708692,.2105474472045898,66924,679737,.4767036437988281,9107063,.2015562057495117,4888738,.1576366424560547,23296176,-.0198383331298828,2907529,-.2791557312011719,3138377,-.1041555404663086,778257,-.1457719802856445,5862370,-.2744855880737305,3297192,-.2894496917724609,4195636,.1916494369506836,1995959,.1048173904418945,9125310,-.0083580017089844,15830299,-.2467575073242188,3658351,-.1395940780639648,1829505,-.3905601501464844,461414,-.0811901092529297,10899216,.7097539901733398,16135405,-.0041599273681641,654686,559695,-.4026031494140625,1862133,-.4180822372436523,5947464,-.050786018371582,8129972,-.200775146484375,546439,.1529264450073242,7562719,.7737674713134766,1301336,8419553,.3291072845458984,3561000,8387447,.0188446044921875,3045600,.2134523391723633,3245556,.4646835327148438,949028,-.0857973098754883,509377,-.5188465118408203,1821980,-.1679916381835938,16345164,-.029571533203125,38197456,.0931205749511719,39599,.8414812088012695,4545977,-.5131168365478516,1985949,-.0476713180541992,9221488,.1497650146484375,660335,-.1357717514038086,7770768,-.1063518524169922,6085728,.7062664031982422,2622819,.4932107925415039,7450656,.0728034973144531,464914,-.059814453125,matched (3),58858416,.90805501,2640057.5,6774482.5
201506,841590,665,3858,65571112,06,0,0,0,0,1,0,0,0,0,0,0,3858281,.041748046875,54248,1.371218681335449,2487726,-.992034912109375,81264,705779,.0375957489013672,7044896,-.2567472457885742,5349724,.0901107788085938,34519492,.3932342529296875,3536727,.1958980560302734,2199504,-.355473518371582,897483,.1425380706787109,8548895,.3772478103637695,5030291,.4224061965942383,5002535,.1758995056152344,2231200,.111414909362793,13313238,.3777084350585938,16275164,.0277137756347656,3718646,.0163469314575195,1914838,.0455875396728516,332867,-.3265533447265625,15423087,.3471755981445313,14141937,-.1318721771240234,354317,578037,.0322456359863281,2687311,.3668184280395508,6979860,.1600637435913086,11519353,.3484706878662109,547025,.0010719299316406,11302365,.4017810821533203,1028788,5420933,-.4402885437011719,2245000,9086601,.0800657272338867,2329888,-.2678775787353516,3454083,.0622711181640625,1303003,.3169889450073242,1205263,.8612651824951172,2094357,.1393222808837891,18389152,.1178302764892578,39007324,.0209808349609375,69026,.5556793212890625,4173915,-.08538818359375,3510858,.56976318359375,9630813,.0434322357177734,879849,.2870035171508789,7843360,.0092983245849609,7246297,.1745443344116211,2799405,.0651569366455078,7813496,.0475502014160156,700610,.4100990295410156,matched (3),60129764,.90805501,3307291.3,7061294.5
201507,841590,666,3858,49156872,07,0,0,0,0,0,1,0,0,0,0,0,3102552,-.2179965972900391,162511,1.097179412841797,1798614,-.3243532180786133,75896,350561,-.6997671127319336,5601960,-.22918701171875,5060077,-.0556631088256836,33948868,-.0166683197021484,2922065,-.1909112930297852,2122968,-.0354166030883789,576705,-.4422636032104492,7376162,-.1475486755371094,4599866,-.0894508361816406,4115730,-.1951284408569336,1329275,-.5179061889648438,9706071,-.3160076141357422,13269934,-.2041397094726563,3546730,-.0473337173461914,1559100,-.2055234909057617,98744,-1.215211868286133,11842124,-.2642021179199219,8901255,-.46295166015625,255235,507246,-.1306419372558594,3150666,.1590728759765625,8175550,.1581192016601563,12270614,.0631790161132813,398732,-.3162050247192383,10139890,-.1085338592529297,677396,4934616,-.0939931869506836,1223000,9078903,-.0008487701416016,1031993,-.8143291473388672,2528993,-.3117361068725586,1054541,-.2115659713745117,800408,-.409332275390625,1789683,-.1572084426879883,17553524,-.0465068817138672,35343804,-.0986251831054688,31937,-.7707185745239258,2611610,-.4688873291015625,2990596,-.1603879928588867,10243636,.0616893768310547,950109,.0768260955810547,7129082,-.0954856872558594,3959550,-.6043605804443359,2466908,-.1264410018920898,7266387,-.0725927352905273,503894,-.329585075378418,matched (3),58105832,.90805501,1316254.6,6376224
201508,841590,667,3858,46969348,08,0,0,0,0,0,0,1,0,0,0,0,2177266,-.3541555404663086,133149,-.1992769241333008,1648745,-.0870018005371094,95457,182710,-.6516342163085938,5912601,.0539693832397461,3335306,-.4168176651000977,35514596,.0450878143310547,2417241,-.1896638870239258,1939010,-.0906381607055664,427412,-.2995824813842773,6422480,-.1384487152099609,3542480,-.261199951171875,3157639,-.2649917602539063,524656,-.9296464920043945,4330602,-.8070449829101563,11362649,-.1551685333251953,2677624,-.2810955047607422,912547,-.5356245040893555,121954,.2111129760742188,2516066,-1.548967361450195,4508150,-.6803054809570313,111303,111232,-1.517377853393555,2651446,-.1725082397460938,6432595,-.2397699356079102,8161030,-.4078369140625,388817,-.0251808166503906,6568278,-.4342260360717773,447718,2509816,-.6760654449462891,420000,7034446,-.2551336288452148,801880,-.2522878646850586,2499888,-.0115756988525391,606628,-.5529451370239258,662190,-.1895685195922852,1428092,-.2256984710693359,13335756,-.2748050689697266,23683058,-.4003639221191406,21133,-.412928581237793,2650325,.0147151947021484,1485274,-.6998729705810547,7221469,-.3495988845825195,530709,-.5823631286621094,5353865,-.2863636016845703,3512852,-.1197023391723633,1541479,-.4702234268188477,4490516,-.4812917709350586,506894,.0059356689453125,matched (3),45946884,.90805501,1135231,6341329.5
201509,841590,668,3858,36220656,09,0,0,0,0,0,0,0,1,0,0,0,2347271,.0751838684082031,56337,-.8601169586181641,1433042,-.1402149200439453,77959,142604,-.2478294372558594,6292150,.0622177124023438,3138752,-.0607385635375977,31631152,-.1158008575439453,2115349,-.1334066390991211,605492,-1.163890838623047,472719,.1007528305053711,6011921,-.0660600662231445,3418989,-.0354824066162109,1519991,-.7311201095581055,311033,-.5228433609008789,1937866,-.8041200637817383,8980800,-.2352428436279297,2490844,-.0723085403442383,714135,-.2451677322387695,112213,-.0832452774047852,1799201,-.3353538513183594,3437243,-.2712173461914063,51428,61138,-.5984840393066406,1532605,-.5481367111206055,4880941,-.2760400772094727,7330132,-.1073770523071289,409686,.0522823333740234,1929332,-1.225077629089356,252010,2538968,.0115489959716797,178000,7205161,.0239782333374023,976540,.197056770324707,2130972,-.1596670150756836,576548,-.0508575439453125,264381,-.9181613922119141,1664543,.1532106399536133,10410640,-.2476215362548828,17731544,-.2894153594970703,15716,-.2961568832397461,1296066,-.7153482437133789,1304190,-.1300172805786133,6128470,-.1641130447387695,522313,-.0159463882446289,4088417,-.2696609497070313,2207541,-.4645490646362305,653831,-.8576488494873047,5374805,.1797542572021484,436757,-.1489248275756836,matched (3),45810456,.90805501,1349172,6383100.5
201510,841590,669,3858,35130172,10,0,0,0,0,0,0,0,0,1,0,0,1464929,-.4714469909667969,14880,-1.331333160400391,1019660,-.3403301239013672,44187,62870,-.8190021514892578,5294498,-.1726350784301758,2648565,-.1698074340820313,24959488,-.2368888854980469,1943780,-.0845851898193359,583786,-.0365076065063477,354583,-.2875585556030273,4741867,-.2373132705688477,2536603,-.2985191345214844,2086952,.3170003890991211,234751,-.2813739776611328,1623280,-.1771383285522461,8131981,-.0992841720581055,1834789,-.3056926727294922,527120,-.3036441802978516,20159,-1.716747283935547,2260738,.2283487319946289,2477088,-.3275861740112305,19718,59705,-.0237178802490234,1091711,-.3392229080200195,3528651,-.3244218826293945,5153770,-.352264404296875,213466,-.6519136428833008,817297,-.8589267730712891,177110,1863515,-.3092937469482422,104000,6545864,-.0959644317626953,797581,-.2024326324462891,1306920,-.4889049530029297,527656,-.0886135101318359,885675,1.208958625793457,1411641,-.1647977828979492,9672825,-.0735073089599609,17854104,.0068893432617188,10207,-.431605339050293,880463,-.3866415023803711,1621418,.2177190780639648,5047947,-.1939640045166016,393291,-.283717155456543,2973394,-.3184537887573242,907632,-.8887948989868164,194714,-1.21131706237793,4278791,-.2280511856079102,481894,.0983476638793945,matched (3),39688740,.90805501,1532872.4,6424438
