period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1034c191,Y1038c218,Y1074c757,growth1074c757,Y1317c124,growth1317c124,Y1398c757,growth1398c757,Y1521c246,growth1521c246,Y1730c826,growth1730c826,Y1759c124,growth1759c124,Y1791c124,growth1791c124,Y1845c36,Y1965c484,growth1965c484,Y1969c124,growth1969c124,Y2038c372,growth2038c372,Y2073c620,growth2073c620,Y2091c484,growth2091c484,Y2161c300,growth2161c300,Y2858c208,growth2858c208,Y2932c752,growth2932c752,Y2936c124,growth2936c124,Y2938c344,Y3059c68,growth3059c68,Y3108c372,growth3108c372,Y3157c152,growth3157c152,Y3256c616,growth3256c616,Y3306c246,growth3306c246,Y3394c620,growth3394c620,Y342c352,growth342c352,Y3550c344,Y3709c124,growth3709c124,Y3755c826,growth3755c826,Y3952c68,growth3952c68,Y4063c586,growth4063c586,Y4219c191,growth4219c191,Y4262c826,growth4262c826,Y4263c600,growth4263c600,Y4348c222,growth4348c222,Y4475c208,growth4475c208,Y4480c152,growth4480c152,Y4522c792,growth4522c792,Y4666c124,growth4666c124,Y482c826,growth482c826,Y4997c348,growth4997c348,Y5005c616,growth5005c616,Y539c752,growth539c752,Y559c616,growth559c616,Y583c208,growth583c208,Y588c208,growth588c208,Y666c348,growth666c348,Y760c428,growth760c428,Y895c484,growth895c484,_merge,x,r2,s,sf
201503,292800,662,1268,1660484,03,0,1,0,0,0,0,0,0,0,0,0,31613,435276,1367694,-.0570764541625977,1024800,-.1128635406494141,266302,.0812110900878906,414895,-.0029506683349609,42803752,.0222816467285156,37139872,.1756191253662109,5488630,.1799793243408203,127647,4404050,.0947599411010742,5143544,.0133781433105469,120669,.0532016754150391,793773,-.0075721740722656,14501539,.2264823913574219,371481,.8231830596923828,12356523,-.0084896087646484,4535914,.5289144515991211,395708,.4510889053344727,80299,83679,2.039419174194336,1086165,.0046262741088867,155212,.5640859603881836,29172050,.1984386444091797,261983,-.1792068481445313,283640,.8383541107177734,65998,.1505985260009766,494472,4298956,-.3383026123046875,11206412,-.0758476257324219,2299572,.0657615661621094,119540,1.082423210144043,962728,1.717508316040039,2803941,-.0890865325927734,27971,.521885871887207,68697,.4571056365966797,3782110,.0815916061401367,1591630,-.0249061584472656,94408,.3490715026855469,918012,.3762922286987305,863269,-.2702741622924805,114513,.0320501327514648,3856588,-.0675878524780273,1745430,.2159662246704102,116663,1.765959739685059,1524372,.1716680526733398,130819,.7640399932861328,2736502,.2670364379882813,45577,.3824529647827148,8434266,.1536626815795898,matched (3),1427595.5,.77977359,227051.42,579778.75
201504,292800,663,1268,1606732,04,0,0,1,0,0,0,0,0,0,0,0,38047,701457,1690517,.2119083404541016,848315,-.189000129699707,126981,-.7405929565429688,213658,-.6636486053466797,47367364,.1013088226318359,34185968,-.0828762054443359,5543780,.0099973678588867,169208,4254984,-.0344333648681641,4292428,-.1808900833129883,74420,-.4833269119262695,479298,-.5044746398925781,13081842,-.1030292510986328,116669,-1.158156394958496,9089926,-.3070182800292969,3370656,-.2969198226928711,410484,.0366611480712891,47811,1377,-4.107080936431885,977460,-.1054515838623047,73394,-.7489500045776367,23243196,-.2271976470947266,138507,-.6373586654663086,179110,-.4597053527832031,26961,-.895233154296875,712012,6538239,.4192953109741211,10970002,-.0213222503662109,1558270,-.3891468048095703,48010,-.9122419357299805,166207,-1.756536483764648,3255641,.1493635177612305,12893,-.7744836807250977,41608,-.5014133453369141,3191440,-.1698102951049805,1554096,-.02386474609375,61198,-.4335117340087891,941418,.0251760482788086,642583,-.2952308654785156,106612,-.0714921951293945,2196225,-.5630435943603516,4419783,.9290895462036133,122783,.0511293411254883,1318863,-.1448125839233398,84621,-.4356327056884766,3349306,.2020721435546875,101827,.8038721084594727,7442413,-.1251077651977539,matched (3),1718328.8,.77977359,217080.98,575947.19
201505,292800,664,1268,1840550,05,0,0,0,1,0,0,0,0,0,0,0,24686,293292,1050526,-.475743293762207,578682,-.3824996948242188,197842,.4434309005737305,251307,.1622982025146484,48861824,.0310630798339844,37814888,.1008872985839844,5809641,.0468425750732422,212155,4569598,.0713348388671875,5113325,.1749973297119141,91704,.2088413238525391,810294,.5250740051269531,11497683,-.1290798187255859,273524,.8520488739013672,6993493,-.2621860504150391,2992005,-.1191635131835938,480048,.1565485000610352,37326,93269,4.215580463409424,1238333,.2365646362304688,97006,.2789306640625,24662268,.0592613220214844,110422,-.2266120910644531,161280,-.1048583984375,57649,.7599821090698242,480641,6468261,-.0107603073120117,11095924,.01141357421875,2781482,.5794076919555664,163096,1.222929954528809,152174,-.0882091522216797,3815281,.1586246490478516,31382,.8895502090454102,52237,.2274990081787109,3379883,.0573692321777344,1418914,-.0910024642944336,66517,.083343505859375,1996979,.7520036697387695,919392,.3582172393798828,120551,.1228771209716797,3774348,.5414876937866211,2432667,-.5971031188964844,230151,.6283168792724609,1377723,.0436620712280273,88235,.0418214797973633,3170448,-.0548801422119141,33986,-1.097326278686523,7986423,.0705480575561523,matched (3),2082572.4,.77977359,318860.63,621500.69
201506,292800,665,1268,1991888,06,0,0,0,0,1,0,0,0,0,0,0,28974,340476,1066525,.0151147842407227,692861,.1800765991210938,198932,.0054941177368164,319821,.2410869598388672,51943644,.0611629486083984,37750132,-.0017147064208984,4545665,-.2453451156616211,157887,4386525,-.0408878326416016,6104999,.1772584915161133,99768,.0842819213867188,993717,.2040557861328125,13154752,.1346378326416016,262007,-.0430183410644531,9210872,.2754039764404297,3831414,.2472906112670898,523305,.0862789154052734,45367,19051,-1.58836841583252,1650069,.2870512008666992,83091,-.1548357009887695,32085860,.2631416320800781,242740,.7876815795898438,216839,.2960128784179688,32054,-.5869512557983398,750387,5026163,-.2522506713867188,12769963,.1405181884765625,3579815,.2523269653320313,46582,-1.253125190734863,56259,-.9950590133666992,3443370,-.1025638580322266,22742,-.3220205307006836,78201,.4034910202026367,3536909,.0454120635986328,1752650,.2112369537353516,78755,.16888427734375,992568,-.6990947723388672,1100057,.1794042587280273,127564,.0565452575683594,5132010,.3072700500488281,1398342,-.5537004470825195,213923,-.0731191635131836,1241344,-.1042375564575195,38868,-.8198328018188477,3919586,.2121133804321289,72557,.7584238052368164,10032962,.2281322479248047,matched (3),2253150.8,.77977359,207679.61,572469.94
201507,292800,666,1268,3025593,07,0,0,0,0,0,1,0,0,0,0,0,29522,386428,1305621,.2022733688354492,804416,.149287223815918,321084,.4787397384643555,408682,.2451753616333008,49337920,-.0514678955078125,39396496,.0426883697509766,4873272,.0695915222167969,158294,4658777,.0602149963378906,5701314,-.0684108734130859,75512,-.2785558700561523,1239903,.2213354110717773,14022950,.0639114379882813,140914,-.6202220916748047,16362266,.5745944976806641,3340858,-.1370067596435547,468933,-.1097049713134766,35702,167783,2.175552368164063,1672684,.0136117935180664,91353,.0947942733764648,27233050,-.1639842987060547,272397,.115269660949707,94757,-.8278388977050781,83530,.9577836990356445,1082904,5353214,.0630407333374023,11610660,-.0951709747314453,3955184,.0997161865234375,99021,.7541179656982422,299480,1.67208194732666,3464056,.0059900283813477,41411,.5993328094482422,64044,-.199711799621582,3668824,.0366182327270508,2050030,.1567258834838867,174598,.7961444854736328,740718,-.2926759719848633,2798785,.9338235855102539,91574,-.3314704895019531,5192535,.0117244720458984,2322751,.5074653625488281,200439,-.0651063919067383,1563366,.230647087097168,83617,.7660760879516602,3708280,-.0554180145263672,67349,-.0744848251342773,8577294,-.1567564010620117,matched (3),2866737.5,.77977359,330788.56,627703.88
201508,292800,667,1268,2429156,08,0,0,0,0,0,0,1,0,0,0,0,11221,822905,1120582,-.1528310775756836,677237,-.1720952987670898,217008,-.3917684555053711,245318,-.5103816986083984,39292784,-.2276515960693359,36816772,-.0677223205566406,5800925,.1742525100708008,63473,3472588,-.2938528060913086,4560419,-.2232828140258789,71855,-.0496416091918945,816541,-.4177112579345703,10829017,-.2584648132324219,318318,.8149013519287109,13630333,-.1826801300048828,3212845,-.0390710830688477,415486,-.1210107803344727,40325,99714,-.5203657150268555,1588565,-.0515985488891602,81879,-.1094884872436523,19154736,-.3518810272216797,225046,-.1909551620483398,216343,.8255491256713867,20905,-1.385217666625977,978738,5208474,-.0274105072021484,11659854,.0042266845703125,1834028,-.7685127258300781,84429,-.1594209671020508,189335,-.4585304260253906,2788363,-.2169857025146484,11748,-1.25986385345459,44423,-.3658132553100586,3559902,-.0301389694213867,1936227,-.0571136474609375,67769,-.9463815689086914,745555,.0065088272094727,786147,-1.269797325134277,80531,-.1285057067871094,4151062,-.2238578796386719,1733054,-.2928676605224609,158966,-.2318201065063477,1521565,-.0271024703979492,41105,-.7101173400878906,3807568,.0264225006103516,66404,-.0141305923461914,8576397,-.0001049041748047,matched (3),1975461.9,.77977359,218251.31,576389.31
201509,292800,668,1268,2067809,09,0,0,0,0,0,0,0,1,0,0,0,42304,119850,1004824,-.1090354919433594,571878,-.1690959930419922,175539,-.2120723724365234,357632,.3769493103027344,47802676,.1960411071777344,39947560,.0816135406494141,4635870,-.2241935729980469,44567,3643311,.0479927062988281,4775552,.0460948944091797,51929,-.324772834777832,1042599,.2443952560424805,12414531,.1366367340087891,360088,.1232976913452148,12608475,-.0779285430908203,3937175,.2033071517944336,397532,-.0441732406616211,49933,106932,.0698871612548828,1721081,.0801219940185547,90821,.1036481857299805,20273748,.0567760467529297,248721,.1000270843505859,129024,-.5168666839599609,110599,1.665923118591309,945466,3963472,-.2731666564941406,11407623,-.0218696594238281,2281409,.2182788848876953,91233,.0775060653686523,150206,-.2315101623535156,4434282,.4639110565185547,16827,.3593015670776367,92268,.7309398651123047,4262181,.1800479888916016,2159939,.1093387603759766,42067,-.476841926574707,412902,-.5909185409545898,1192270,.4164705276489258,144445,.5842571258544922,3562614,-.1528692245483398,2036025,.1611146926879883,154518,-.0283794403076172,1471301,-.0335922241210938,43812,.0637779235839844,3066447,-.2164707183837891,55716,-.1754903793334961,8149609,-.0510435104370117,matched (3),1979631.5,.77977359,340005.94,632609.75
201510,292800,669,1268,1866409,10,0,0,0,0,0,0,0,0,1,0,0,47045,599779,1271831,.2356452941894531,987261,.5460090637207031,407282,.841644287109375,434296,.1942214965820313,44086008,-.0809402465820313,39769360,-.0044708251953125,5001508,.0759153366088867,186482,4370429,.1819686889648438,4530748,-.0526218414306641,76944,.3932008743286133,884234,-.1647500991821289,11949867,-.03814697265625,206044,-.5582590103149414,13300755,.0534515380859375,3438533,-.1354188919067383,413429,.039210319519043,86150,31130,-1.234021186828613,1719366,-.0009975433349609,54753,-.5060586929321289,19510480,-.0383739471435547,213590,-.1522741317749023,327001,.9299650192260742,21913,-1.618831634521484,1294849,5720149,.3668746948242188,12034378,.0534858703613281,4810678,.7460451126098633,13598,-1.903493881225586,203997,.3060979843139648,3442790,-.2530832290649414,42038,.9155893325805664,95607,.0355491638183594,4124300,-.0328845977783203,1647418,-.2708702087402344,79556,.6371984481811523,240929,-.5387077331542969,1065127,-.1127643585205078,85517,-.5241842269897461,3925244,.0969343185424805,1575619,-.2563514709472656,121109,-.2436199188232422,1897925,.2546148300170898,68214,.4427423477172852,3678075,.1818695068359375,73689,.2795867919921875,8247486,.0119380950927734,matched (3),1416533.9,.77977359,320768.09,622481.5
201511,292800,670,1268,1752902,11,0,0,0,0,0,0,0,0,0,1,0,45291,584609,622817,-.7139606475830078,454780,-.775120735168457,346943,-.1603450775146484,412865,-.0506057739257813,42142952,-.045074462890625,35549836,-.1121616363525391,4529668,-.099090576171875,155837,3087309,-.3475618362426758,4827477,.0634365081787109,96207,.223423957824707,480413,-.6100759506225586,9647340,-.2140369415283203,23993,-2.150327682495117,8169425,-.4874229431152344,3009595,-.1332387924194336,389042,-.0607986450195313,37894,31679,.017481803894043,1737086,.01025390625,108701,.6857690811157227,20283396,.0388507843017578,160695,-.2845497131347656,293207,-.1090841293334961,16482,-.2848110198974609,602217,4684614,-.199711799621582,9674091,-.2183170318603516,1210076,-1.380154609680176,22338,.4963665008544922,192031,-.0604486465454102,3394542,-.0141134262084961,18594,-.81573486328125,54999,-.5529308319091797,3437542,-.1821393966674805,1379012,-.1778421401977539,66146,-.1845970153808594,305620,.2378396987915039,989508,-.0736417770385742,73564,-.1505594253540039,3607009,-.0845499038696289,1470679,-.0689239501953125,122605,.0122776031494141,1219732,-.4421300888061523,135227,.6843042373657227,2685360,-.3145742416381836,59102,-.2205886840820313,7501538,-.0947999954223633,matched (3),2137702,.77977359,285339.91,604987.5
201512,292800,671,1268,2746439,12,0,0,0,0,0,0,0,0,0,0,1,34876,50220,1690406,.9984712600708008,724187,.465235710144043,209209,-.5058269500732422,257169,-.4733867645263672,40875000,-.030548095703125,36094996,.0152187347412109,3886999,-.1530113220214844,77243,3450383,.1111860275268555,4472330,-.0764141082763672,99626,.0349206924438477,242181,-.6849603652954102,11791089,.2006607055664063,68667,1.051506996154785,10315625,.2332611083984375,3655960,.1945524215698242,456733,.1604118347167969,100207,119851,1.330595970153809,899382,-.6582565307617188,183461,.5234012603759766,7494655,-.9956130981445313,204751,.2422866821289063,117938,-.9107198715209961,40375,.8959417343139648,700857,4827546,.030055046081543,10271286,.0599021911621094,3257163,.99017333984375,13524,-.5018234252929688,858724,1.497791290283203,2521940,-.2971410751342773,19212,.0326967239379883,58439,.0606679916381836,3098666,-.1037845611572266,1357079,-.0160331726074219,74144,.1141443252563477,762117,.9137582778930664,1592989,.4761590957641602,78978,.071014404296875,4198709,.1518983840942383,1811099,.2082099914550781,134231,.0905942916870117,1672813,.3158750534057617,54094,-.9162311553955078,2888014,.07275390625,46507,-.2396621704101563,7524910,.0031108856201172,matched (3),2761968.3,.77977359,285438.56,605034.06
201601,292800,672,1268,4866820,01,0,0,0,0,0,0,0,0,0,0,0,29398,200876,752436,-.8094072341918945,769695,.0609455108642578,486348,.8435907363891602,302238,.1614809036254883,41619952,.0180606842041016,35740272,-.0098762512207031,5089844,.2696094512939453,119745,3134261,-.0960922241210938,4851547,.0813875198364258,46836,-.7547702789306641,529956,.7831087112426758,8963694,-.2741603851318359,267717,1.360661506652832,13557637,.2732906341552734,3341177,-.0900354385375977,275231,-.5064888000488281,48348,79842,-.4062004089355469,1310140,.3761816024780273,61226,-1.097430229187012,13359967,.5780735015869141,204416,-.0016384124755859,226229,.6513881683349609,49300,.1997137069702148,798268,5146275,.0639352798461914,10859603,.0556964874267578,7159879,.7876358032226563,35122,.9543619155883789,154125,-1.717683792114258,2626851,.0407581329345703,13980,-.3179073333740234,82832,.3488311767578125,4063073,.2709674835205078,1616930,.1751947402954102,82103,.1019659042358398,554957,-.3172101974487305,1655685,.0386028289794922,140559,.5764579772949219,3078754,-.3102521896362305,2125789,.1602087020874023,201151,.4044933319091797,1347123,-.2165355682373047,204383,1.329272270202637,2499209,-.1445951461791992,42491,-.0903110504150391,7400057,-.0167312622070313,matched (3),4291763.5,.77977359,328691.06,626601
201602,292800,673,1268,1949692,02,1,0,0,0,0,0,0,0,0,0,0,35362,46023,808598,.0719852447509766,923290,.1819486618041992,339973,-.358057975769043,332493,.0954046249389648,40038600,-.0387363433837891,32140084,-.1061744689941406,4329983,-.1616830825805664,32477,3185499,.0162153244018555,4693015,-.0332221984863281,38599,-.1934261322021484,416149,-.2417507171630859,11667904,.2636585235595703,175225,-.4238595962524414,11878750,-.1321983337402344,3234616,-.0324125289916992,323750,.1623611450195313,21848,7387,-2.380327224731445,1304056,-.0046548843383789,52498,-.1537971496582031,20939182,.4493579864501953,128489,-.4643135070800781,232294,.0264558792114258,32686,-.4109773635864258,161778,3565758,-.3668966293334961,10353506,-.0477237701416016,1847263,-1.354787826538086,95439,.999659538269043,147402,-.0446004867553711,2464929,-.0636234283447266,38140,1.003635406494141,68997,-.1827516555786133,4005076,-.0143766403198242,1692986,.0459651947021484,110045,.2929143905639648,592413,.0653142929077148,1286482,-.2523031234741211,115441,-.1968679428100586,3149183,.0226173400878906,1499437,-.3490533828735352,83660,-.8772945404052734,1249716,-.0750541687011719,59901,-1.227302551269531,2988824,.1789064407348633,35398,-.1826362609863281,9704634,.2711153030395508,matched (3),2888189.3,.77977359,215375.31,575306.5
201603,292800,674,1268,2880923,03,0,1,0,0,0,0,0,0,0,0,0,27428,455169,883122,.0881614685058594,761207,-.1930379867553711,301859,-.1189069747924805,509625,.4270563125610352,41695264,.0405445098876953,34980488,.084686279296875,4451819,.0277490615844727,350505,3960830,.2178449630737305,5277743,.1174230575561523,68016,.5665168762207031,609160,.381037712097168,11054388,-.0540142059326172,253306,.3685274124145508,11706103,-.0146408081054688,3891474,.1848773956298828,384651,.1723651885986328,36061,16617,.810704231262207,1513418,.1488914489746094,87118,.5064888000488281,28593224,.3115482330322266,256360,.690739631652832,560912,.8815603256225586,118912,1.291437149047852,337512,4098333,.1392030715942383,10109318,-.0238685607910156,1711859,-.0761251449584961,57468,-.5072593688964844,292104,.6839466094970703,2278732,-.0785436630249023,17508,-.7786054611206055,47353,-.3764324188232422,3808385,-.0503578186035156,1994445,.1638717651367188,81738,-.2973699569702148,935785,.4571809768676758,1604880,.2211380004882813,140257,.1947164535522461,4062672,.2546987533569336,1531371,.0210742950439453,134789,.4769496917724609,1510336,.1894149780273438,89173,.3978853225708008,3659709,.2025032043457031,39667,.1138639450073242,7775361,-.2216434478759766,matched (3),2743817.5,.77977359,289307.16,606868.75
201604,292800,675,1268,4692219,04,0,0,1,0,0,0,0,0,0,0,0,43141,164515,1001599,.125889778137207,1107309,.3747825622558594,303010,.0038061141967773,281118,-.5949010848999023,47308028,.1262912750244141,37454372,.0683345794677734,4818924,.0792379379272461,141738,4190089,.0562686920166016,5057848,-.0425567626953125,91847,.3003807067871094,404657,-.4090414047241211,11582416,.046661376953125,87401,-1.064091682434082,8776704,-.2880096435546875,3699654,-.0505485534667969,477049,.2152824401855469,49503,87924,1.666046142578125,1680318,.1046123504638672,176345,.7051782608032227,29235128,.0222015380859375,267462,.0423946380615234,218898,-.9409580230712891,36704,-1.175498008728027,814471,5018747,.2026004791259766,9433343,-.0692062377929688,2419342,.3459157943725586,70794,.2085456848144531,337787,.1453056335449219,2605062,.1338376998901367,9217,-.6416082382202148,127165,.9878549575805664,4178290,.0926971435546875,1545757,-.254852294921875,93340,.1327295303344727,941103,.0056667327880859,768865,-.7358894348144531,220121,.4507007598876953,4184146,.0294609069824219,1905766,.2187204360961914,187814,.3317413330078125,1588399,.0503950119018555,113015,.2369422912597656,3839539,.047968864440918,76105,.6515941619873047,8788689,.1225061416625977,matched (3),3757418.8,.77977359,306200.16,615101.25
201605,292800,676,1268,2913365,05,0,0,0,1,0,0,0,0,0,0,0,31473,123675,700031,-.3582286834716797,1071830,-.0325651168823242,269184,-.1183710098266602,470639,.5153169631958008,45751000,-.0334663391113281,35879636,-.0429534912109375,4618368,-.0425100326538086,109688,3822234,-.0918874740600586,5386396,.0629348754882813,49120,-.6258573532104492,573704,.3490734100341797,9535233,-.1944942474365234,173938,.6881923675537109,6842284,-.2489795684814453,3461475,-.0665445327758789,286813,-.5087890625,25962,10878,-2.089730262756348,1127521,-.3989620208740234,49806,-1.264307022094727,24791984,-.1648502349853516,238505,-.1145868301391602,185210,-.1671152114868164,45386,.2123174667358398,650347,3892868,-.2540340423583984,12174156,.2550640106201172,1998929,-.1908836364746094,65382,-.0795269012451172,265017,-.2426223754882813,2432483,-.0685443878173828,38832,1.43819522857666,63699,-.6913166046142578,4256826,.0186214447021484,1347833,-.1370153427124023,78500,-.1731500625610352,1353305,.3632526397705078,700750,-.0927639007568359,143260,-.4295158386230469,3495569,-.1798057556152344,2135604,.1138648986816406,229667,.2011785507202148,1477656,-.0722694396972656,120196,.0616035461425781,4950941,.2542257308959961,55371,-.3180580139160156,8558103,-.0265874862670898,matched (3),2397432,.77977359,302980.44,613504.81
201606,292800,677,1268,2934129,06,0,0,0,0,1,0,0,0,0,0,0,31716,510485,1134099,.4824695587158203,1077790,.0055446624755859,341740,.2386550903320313,266387,-.5691413879394531,53323152,.1531581878662109,40509904,.1213760375976563,5217749,.1220254898071289,303425,4545369,.173274040222168,5721412,.0603389739990234,69448,.3463115692138672,774715,.3003816604614258,11608797,.1967678070068359,307851,.5709171295166016,9249786,.3014793395996094,4113180,.1725015640258789,345269,.1854934692382813,63235,106999,2.286077499389648,1406353,.2209787368774414,141435,1.043704986572266,31698078,.2457351684570313,247430,.0367374420166016,200885,.081242561340332,48636,.0691604614257813,471189,4926340,.2354497909545898,10989891,-.1023387908935547,3648307,.6016511917114258,34522,-.6386499404907227,447257,.5233402252197266,2663544,.0907449722290039,23231,-.5137577056884766,99394,.4449234008789063,4423048,.0383052825927734,1722173,.2450885772705078,72845,-.0747652053833008,1431802,.0563840866088867,978845,.3342218399047852,128422,-.109339714050293,5449391,.4440069198608398,1691702,-.2330141067504883,293169,.2441186904907227,1456654,-.0143156051635742,131821,.092320442199707,4522572,-.0904970169067383,79467,.3612861633300781,9348136,.0882987976074219,matched (3),2295815.8,.77977359,180758.78,563262.63
201607,292800,678,1268,1673565,07,0,0,0,0,0,1,0,0,0,0,0,27686,67127,720949,-.4530258178710938,947503,-.1288375854492188,150712,-.8186788558959961,308077,.1454000473022461,43600068,-.2013130187988281,38674952,-.0463542938232422,4218973,-.2124748229980469,125883,4153746,-.0900983810424805,5399372,-.0579328536987305,54592,-.2406911849975586,508916,-.4202117919921875,9127942,-.2404212951660156,91403,-1.214337348937988,14222452,.4302215576171875,3377031,-.1971988677978516,246001,-.3389883041381836,29514,103585,-.0324268341064453,1275868,-.0973730087280273,101962,-.327239990234375,26769038,-.1690101623535156,101330,-.8927459716796875,145138,-.3250484466552734,39095,-.2183694839477539,657275,4797580,-.026484489440918,9301866,-.1667613983154297,2659489,-.3161287307739258,51660,.4030866622924805,430449,-.0383052825927734,2535548,-.0492477416992188,22386,-.0370512008666992,86604,-.1377458572387695,3499424,-.2342309951782227,2127080,.2111635208129883,54763,-.2853183746337891,1125485,-.2407197952270508,372122,-.9671516418457031,87578,-.3827915191650391,5044675,-.0771703720092773,2832164,.5153055191040039,139589,-.7420473098754883,1329320,-.0914745330810547,66403,-.6857023239135742,4025082,-.1165361404418945,69648,-.1318883895874023,8730147,-.068394660949707,matched (3),2331157,.77977359,223573.02,578425.38
201608,292800,679,1268,1676748,08,0,0,0,0,0,0,1,0,0,0,0,22014,170431,1044258,.3704938888549805,731017,-.2593936920166016,353579,.8527364730834961,338906,.095372200012207,43951736,.0080337524414063,41636392,.0737819671630859,5136291,.1967391967773438,144745,3941660,-.0524082183837891,5084079,-.0601682662963867,64863,.1723899841308594,436528,-.1534309387207031,12112968,.2829360961914063,522786,1.743893623352051,13658837,-.040435791015625,3541474,.0475454330444336,350139,.3529949188232422,40775,11578,-2.191286087036133,1589015,.219487190246582,156372,.427638053894043,18167948,-.3875865936279297,269284,.9773845672607422,152090,.046788215637207,64769,.5048332214355469,684219,3857440,-.2181081771850586,10941671,.1623649597167969,5688387,.7602920532226563,176777,1.230205535888672,1191243,1.017924308776856,2764256,.0863618850708008,7755,-1.060098648071289,90560,.0446662902832031,2381139,-.3850193023681641,2030932,-.0462560653686523,407872,2.007938385009766,645936,-.5552682876586914,2880770,2.046591758728027,124185,.3492422103881836,4181213,-.1877317428588867,1780895,-.4639244079589844,218743,.4491949081420898,2005383,.411168098449707,132933,.6941032409667969,4881595,.192927360534668,67757,-.0275259017944336,8781252,.0058364868164063,matched (3),1806208.5,.77977359,425960.44,682666.31
201609,292800,680,1268,591080,09,0,0,0,0,0,0,0,1,0,0,0,19453,123359,636437,-.4951763153076172,923067,.2332658767700195,247539,-.3565397262573242,326860,-.0361900329589844,42834420,-.0257492065429688,39595948,-.0502471923828125,4431006,-.1477041244506836,44044,4221924,.0686883926391602,5071607,-.0024566650390625,38333,-.525965690612793,650557,.3989763259887695,10029791,-.1887168884277344,327084,-.4689550399780273,9654169,-.3469963073730469,3159098,-.1142559051513672,268402,-.2658443450927734,66459,81534,1.951912879943848,1610724,.0135698318481445,185226,.1693382263183594,17026516,-.0648880004882813,268937,-.0012893676757813,95100,-.46954345703125,33724,-.6526174545288086,458684,3483291,-.1020259857177734,9915731,-.0984573364257813,1414033,-1.391980171203613,56924,-1.133172035217285,211814,-1.727044105529785,2385074,-.1475410461425781,28107,1.287680625915527,80757,-.114567756652832,2785848,.1569738388061523,1311354,-.437434196472168,99473,-1.411067008972168,492667,-.2708673477172852,492283,-1.766759872436523,102332,-.1935501098632813,4198458,.0041160583496094,2046404,.1389675140380859,103329,-.7499790191650391,1230840,-.4881381988525391,115981,-.1364192962646484,4052686,-.1860923767089844,67302,-.0067377090454102,8217536,-.0663490295410156,matched (3),768810.31,.77977359,326369.84,625386.5
201610,292800,681,1268,1171905,10,0,0,0,0,0,0,0,0,1,0,0,35949,424812,917359,.3656129837036133,1349908,.3800897598266602,402415,.4859161376953125,425782,.2643947601318359,38015240,-.1193561553955078,38510036,-.0278091430664063,4738549,.0671043395996094,389876,2952548,-.3576221466064453,5073269,.0003280639648438,59573,.4408912658691406,877625,.2993907928466797,11518201,.1383686065673828,185349,-.5679769515991211,12774302,.2800445556640625,3605412,.1321487426757813,389717,.3729352951049805,46138,109559,.2954435348510742,1441033,-.111323356628418,109635,-.5244197845458984,19878016,.1548423767089844,333060,.2138452529907227,233248,.8971729278564453,89625,.9774246215820313,836364,4540757,.2651166915893555,10641897,.0706768035888672,3776624,.9823846817016602,123143,.7716293334960938,455150,.764918327331543,2357499,-.0116291046142578,32917,.1579713821411133,104719,.2598361968994141,2976869,.066319465637207,1392857,.0602970123291016,210182,.7480869293212891,600904,.1986017227172852,647131,.2734956741333008,120850,.1663284301757813,3848010,-.0871610641479492,3470948,.5283441543579102,155868,.4110918045043945,1738234,.3451728820800781,123900,.0660486221313477,3777824,-.0702314376831055,73892,.093414306640625,8896832,.0794248580932617,matched (3),1792862.6,.77977359,303479.22,613751.31
201611,292800,682,1268,900257,11,0,0,0,0,0,0,0,0,0,1,0,38652,219680,898418,-.0208625793457031,709731,-.6429061889648438,395511,-.0173053741455078,352988,-.1874933242797852,43341288,.1311187744140625,42063772,.0882682800292969,4440891,-.064875602722168,125362,4154826,.3416023254394531,5413663,.0649404525756836,104205,.5591573715209961,685094,-.2476634979248047,10659093,-.0775146484375,111318,-.5098495483398438,10277260,-.2175006866455078,3614751,.0025873184204102,355329,-.092376708984375,34021,14239,-2.040478706359863,1842191,.2455949783325195,71961,-.4210319519042969,29216116,.3851070404052734,296707,-.1155776977539063,136027,-.5392484664916992,25768,-1.246500968933106,845846,3830808,-.170018196105957,11393438,.0682392120361328,1402792,-.9903659820556641,79946,-.4319953918457031,541688,.1740627288818359,3138977,.2862958908081055,21237,-.4382448196411133,70776,-.3917608261108398,3251149,.0881366729736328,1861990,.2902889251708984,205582,-.0221281051635742,357844,-.5183382034301758,1140662,.5668153762817383,165791,.3161773681640625,3708858,-.0368318557739258,1944103,-.5796270370483398,82355,-.6379709243774414,1101340,-.4563426971435547,79840,-.4394502639770508,3008448,-.2277240753173828,72605,-.0175704956054688,8932351,.0039844512939453,matched (3),1779963.3,.77977359,314940.47,619498.63
