period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1159c484,growth1159c484,Y1167c792,growth1167c792,Y1247c752,growth1247c752,Y1390c222,growth1390c222,Y1429c440,Y1436c440,growth1436c440,Y1540c222,growth1540c222,Y1594c440,growth1594c440,Y1619c586,growth1619c586,Y1653c152,growth1653c152,Y1663c600,growth1663c600,Y1702c586,growth1702c586,Y1821c752,growth1821c752,Y1887c152,Y2056c586,growth2056c586,Y2439c792,growth2439c792,Y2736c32,Y2881c124,growth2881c124,Y2909c826,growth2909c826,Y2939c268,growth2939c268,Y2984c32,Y3066c620,growth3066c620,Y3228c124,growth3228c124,Y3318c208,growth3318c208,Y3414c586,growth3414c586,Y3462c152,growth3462c152,Y3497c826,growth3497c826,Y3772c348,growth3772c348,Y379c428,growth379c428,Y3924c752,growth3924c752,Y3962c344,Y4002c554,Y4141c616,growth4141c616,Y4177c600,growth4177c600,Y4215c268,growth4215c268,Y4270c372,growth4270c372,Y4489c222,growth4489c222,Y4608c222,growth4608c222,Y4634c300,growth4634c300,Y4749c757,growth4749c757,Y4881c752,growth4881c752,Y488c428,growth488c428,Y5019c554,Y610c757,growth610c757,Y655c484,growth655c484,Y810c203,Y853c826,growth853c826,Y88c300,growth88c300,Y970c616,growth970c616,Y984c124,_merge,x,r2,s,sf
201511,841221,670,3826,10678022,11,0,0,0,0,0,0,0,0,0,1,0,7049882,-.3884744644165039,676680,-.5568685531616211,1328441,.5750312805175781,101539,.353785514831543,26620,201861,-.3297920227050781,210750,.4548044204711914,26452,.1835174560546875,289577,.3249826431274414,1684117,-.3205327987670898,648161,-.1432762145996094,589358,-.1117820739746094,109042,.0760974884033203,91548,312367,.3188848495483398,21918876,.0476741790771484,448871,1875212,.063136100769043,3440953,.0151090621948242,3032,-1.49153995513916,4656361,323582,1.039315223693848,760067,-.1133337020874023,255525,-.0940160751342773,3682050,4.315494537353516,5684835,.0857334136962891,1973323,.2770938873291016,122850,.0999393463134766,34060,.4603500366210938,1049843,.4021806716918945,1647051,501274,3361682,.7011871337890625,402674,-.4327182769775391,322764,-.5305938720703125,569889,.313624382019043,139180,.8292970657348633,828181,.2206306457519531,118075,2.480807304382324,7526537,.1635971069335938,19941,.1418972015380859,108652,.0645999908447266,190796,203566,-.9185523986816406,3960124,.0073604583740234,74528,601222,.8618268966674805,30534,.5046987533569336,462928,.0447425842285156,71407,matched (3),10484977,.92950249,529905.88,1277106
201512,841221,671,3826,10190864,12,0,0,0,0,0,0,0,0,0,0,1,11527726,.4917440414428711,884699,.2680492401123047,714205,-.6205911636352539,131015,.2548685073852539,22769,262734,.2635622024536133,225067,.0657253265380859,8740,-1.107421875,307155,.0589313507080078,1115087,-.4123086929321289,407366,-.4644269943237305,499305,-.1658163070678711,97290,-.1140365600585938,71041,301320,-.036005973815918,18984156,-.1437435150146484,61369,2107058,.1165714263916016,3100439,-.1042051315307617,3548,.1571617126464844,5948315,94465,-1.231223106384277,683306,-.1064634323120117,187889,-.307469367980957,77391,-3.862354278564453,5679538,-.0009317398071289,1287184,-.4272623062133789,98024,-.2257518768310547,31995,-.0625438690185547,344926,-1.113065719604492,3608214,328517,1444738,-.8445138931274414,762987,.6391134262084961,983055,1.113742828369141,186981,-1.114434242248535,18515,-2.017186164855957,660405,-.2263784408569336,38986,-1.10811710357666,6101806,-.2098503112792969,11647,-.5377292633056641,82971,-.2696590423583984,169471,356398,.5600576400756836,3987270,.006831169128418,31303,279438,-.7661838531494141,23290,-.2708168029785156,255649,-.5937662124633789,71058,matched (3),10194215,.92950249,651197.31,1332012.5
201601,841221,672,3826,11096670,01,0,0,0,0,0,0,0,0,0,0,0,12125725,.0505752563476563,785240,-.119257926940918,1348872,.6358537673950195,66428,-.6791925430297852,15621,366223,.3321008682250977,231024,.0261240005493164,20587,.8567495346069336,250830,-.2025775909423828,1430734,.2492551803588867,598533,.3847694396972656,601406,.1860532760620117,116169,.1773500442504883,122670,342069,.1268396377563477,17976490,-.0545406341552734,465401,3932950,.6240968704223633,3814367,.2072315216064453,2430,-.3784923553466797,4906693,113904,.1871261596679688,707873,.0353221893310547,880568,1.544715881347656,30812,-.9209671020507813,4706165,-.1879968643188477,1457038,.1239490509033203,79861,-.2049245834350586,8737,-1.298012733459473,396121,.1383895874023438,3690750,252343,734401,-.6766281127929688,358860,-.7543087005615234,390016,-.9244766235351563,384883,.7219324111938477,233587,2.53497314453125,994607,.4094944000244141,119354,1.118890762329102,4563019,-.2905998229980469,16144,.3264999389648438,93501,.119481086730957,156042,292149,-.1987838745117188,3384859,-.1637945175170898,12600,394131,.343902587890625,39157,.5195550918579102,788693,1.126571655273438,38554,matched (3),11222602,.92950249,887329.69,1462037.4
201602,841221,673,3826,11604270,02,1,0,0,0,0,0,0,0,0,0,0,9733599,-.2197456359863281,1102200,.3390741348266602,806591,-.5142078399658203,92041,.326115608215332,26120,237878,-.4314851760864258,152702,-.4140329360961914,49450,.8763027191162109,151860,-.5018157958984375,1546422,.0777559280395508,338405,-.5702381134033203,643838,.06817626953125,163251,.3402423858642578,1282,340005,-.0060520172119141,14715495,-.2001628875732422,661622,4394222,.11090087890625,4295496,.1187925338745117,8164,1.21184253692627,6323037,434255,1.338275909423828,847354,.1798534393310547,336713,-.9613361358642578,29038,-.0592985153198242,4902791,.0409317016601563,2188697,.4069004058837891,104532,.2692050933837891,44050,1.617758750915527,369290,-.0701370239257813,31358,174646,2984190,1.402029037475586,520589,.3720283508300781,321340,-.1936883926391602,306594,-.2274150848388672,303068,.2604026794433594,459596,-.7720003128051758,48578,-.8989229202270508,2859788,-.4672374725341797,7426,-.7765607833862305,96220,.0286655426025391,177344,523588,.5834417343139648,3514609,.0376167297363281,6754,273984,-.3636131286621094,41822,.0658435821533203,813209,.0306110382080078,100808,matched (3),10776594,.92950249,675329.38,1343975.1
201603,841221,674,3826,11748902,03,0,1,0,0,0,0,0,0,0,0,0,14545325,.4016857147216797,520938,-.7494325637817383,501493,-.4752264022827148,138787,.41070556640625,28835,246694,.0363912582397461,139239,-.0922966003417969,65082,.2746858596801758,262381,.5468387603759766,1562538,.0103673934936523,531303,.4510889053344727,768901,.1775150299072266,229353,.3399734497070313,252648,284463,-.1783571243286133,16975044,.1428432464599609,400951,2375942,-.6148967742919922,2560804,-.5172462463378906,3105,-.9667205810546875,9772524,243648,-.5779075622558594,1404896,.5055999755859375,248859,-.3023443222045898,216389,2.008472442626953,5657598,.1431941986083984,249892,-2.170032501220703,124574,.1754074096679688,25033,-.5651302337646484,564837,.4249544143676758,138408,262088,3401772,.1309680938720703,681820,.2698049545288086,484690,.4110097885131836,323027,.0522117614746094,386704,.2437019348144531,651004,.3481683731079102,69392,.3566007614135742,7302006,.9374017715454102,15298,.7227344512939453,101377,.0522089004516602,144005,302419,-.5488920211791992,3650497,.0379343032836914,12321,430860,.4527130126953125,68223,.4893589019775391,1302674,.4711856842041016,137855,matched (3),11971852,.92950249,696320.06,1354644.3
201604,841221,675,3826,12548069,04,0,0,1,0,0,0,0,0,0,0,0,12261056,-.1708412170410156,505147,-.0307817459106445,1214161,.8842182159423828,110378,-.229029655456543,28292,363153,.3866758346557617,306970,.790557861328125,37545,-.5501079559326172,228577,-.1379251480102539,1288143,-.1931095123291016,769866,.3708839416503906,639273,-.1846303939819336,293005,.2449274063110352,262271,284892,.0015068054199219,18764516,.1002235412597656,690726,2626444,.1002368927001953,2026035,-.2342405319213867,4490,.3688392639160156,13004414,222485,-.0908641815185547,694575,-.7044181823730469,327475,.2745256423950195,292554,.3015718460083008,4815511,-.1611566543579102,711414,1.046225547790527,206552,.5056514739990234,29755,.1728019714355469,568514,.0064888000488281,428981,69265,2707743,-.2281808853149414,621916,-.0919609069824219,660659,.3097286224365234,468098,.370941162109375,272885,-.3486089706420898,935049,.3620824813842773,52065,-.2872781753540039,6867033,-.0614166259765625,31789,.7313985824584961,208132,.7193260192871094,176873,159194,-.6416902542114258,3772070,.0327606201171875,109485,454460,.0533266067504883,69036,.0118465423583984,1781565,.3130731582641602,71677,matched (3),11226731,.92950249,493822.34,1262560.9
201605,841221,676,3826,11839104,05,0,0,0,1,0,0,0,0,0,0,0,12496656,.0190315246582031,629689,.2203769683837891,534023,-.8213691711425781,59309,-.6211490631103516,15177,408522,.1177215576171875,181111,-.5276403427124023,41474,.0995264053344727,243377,.0627384185791016,1661029,.2542352676391602,422691,-.5995750427246094,592783,-.0755033493041992,242981,-.1872062683105469,305976,324868,.1313095092773438,14864583,-.2329864501953125,257006,2418123,-.0826387405395508,1885736,-.0717620849609375,4566,.01678466796875,5251714,71792,-1.131087303161621,789230,.1277570724487305,462165,.3445100784301758,39061,-2.013525009155273,5669634,.1632823944091797,552773,-.2523069381713867,156694,-.2762565612792969,24728,-.1850614547729492,534144,-.0623607635498047,360041,145708,2877255,.0607204437255859,466677,-.2871675491333008,382183,-.5473384857177734,392289,-.1766786575317383,204355,-.2891912460327148,881168,-.0593500137329102,96518,.6172361373901367,6263325,-.0920209884643555,17156,-.6167726516723633,66627,-1.139062881469727,223546,22879,-1.93990421295166,3136115,-.1846389770507813,45977,450531,-.0086832046508789,67400,-.0239830017089844,1073410,-.5066518783569336,94275,matched (3),10868548,.92950249,672716.75,1342664.3
201606,841221,677,3826,10995951,06,0,0,0,0,1,0,0,0,0,0,0,11051510,-.122894287109375,551092,-.1333246231079102,435074,-.2049226760864258,41982,-.34552001953125,12044,247654,-.5005130767822266,202365,.1109638214111328,27205,-.421666145324707,585734,.8782539367675781,1562750,-.0609893798828125,536900,.239171028137207,822206,.3271627426147461,176700,-.3185300827026367,43947,130376,-.9129962921142578,19875682,.2905158996582031,325204,2543891,.0507030487060547,2420233,.2495450973510742,8383,.6075687408447266,9233194,75348,.048344612121582,749420,-.0517578125,295395,-.4476089477539063,88060,.8128938674926758,4810363,-.1643524169921875,649085,.1606159210205078,108274,-.3696298599243164,12058,-.7182073593139648,532266,-.0035219192504883,361763,405643,2382151,-.1888322830200195,173666,-.9885034561157227,362695,-.052337646484375,299138,-.2710933685302734,192922,-.0575733184814453,920430,.0435924530029297,18984,-1.626132965087891,1687390,-1.311528205871582,24057,.338078498840332,72500,.0844764709472656,255198,267092,2.45737361907959,3483885,.10516357421875,22821,354336,-.2401809692382813,115755,.5408306121826172,931178,-.1421451568603516,102485,matched (3),10794587,.92950249,682746.25,1347717.3
201607,841221,678,3826,12381262,07,0,0,0,0,0,1,0,0,0,0,0,13375351,.1908473968505859,518497,-.0609674453735352,1065318,.895512580871582,148874,1.26585865020752,7821,285421,.141932487487793,165379,-.2018337249755859,51458,.6373653411865234,171647,-1.227425575256348,1234670,-.2356433868408203,981450,.6032190322875977,741442,-.1033935546875,108413,-.4885053634643555,181177,296295,.8209323883056641,24591270,.2128944396972656,560851,3282893,.2550296783447266,2588145,.06707763671875,22463,.9856634140014648,12879312,120645,.4707345962524414,937074,.2234630584716797,219663,-.2962188720703125,74811,-.1630535125732422,5135105,.0653276443481445,571201,-.1278228759765625,169050,.4455289840698242,24906,.7253799438476563,603279,.1252365112304688,1394180,308288,2246124,-.0587978363037109,675729,1.358658790588379,478549,.2771968841552734,475504,.4634695053100586,125370,-.4310159683227539,1038858,.1210365295410156,102016,1.681532859802246,4907664,1.067614555358887,41473,.54461669921875,75681,.0429410934448242,208909,478548,.5831642150878906,3243967,-.0713510513305664,61522,385906,.0853481292724609,150818,.2645978927612305,760669,-.2022514343261719,140118,matched (3),11902796,.92950249,616172.25,1315244.4
201608,841221,679,3826,9885817,08,0,0,0,0,0,0,1,0,0,0,0,10979837,-.1973533630371094,672641,.2602777481079102,547604,-.6654767990112305,119097,-.2231616973876953,6537,372832,.2671623229980469,213774,.2566795349121094,15475,-1.201539993286133,142930,-.1830844879150391,1039167,-.1723852157592773,575841,-.5331993103027344,818322,.098658561706543,180487,.5097103118896484,486722,592622,.6932010650634766,21747402,-.1228981018066406,810151,3344743,.0186653137207031,2220493,-.1532115936279297,19299,-.1518163681030273,10564503,39871,-1.107202529907227,787229,-.1742429733276367,322537,.3841238021850586,313268,1.432094573974609,5369901,.0447092056274414,203054,-1.034268379211426,132055,-.2469758987426758,10089,-.9036626815795898,369243,-.4909248352050781,583079,209524,1536482,-.3797111511230469,156407,-1.46333122253418,446222,-.0699424743652344,471162,-.0091733932495117,134555,.0707035064697266,957539,-.0815114974975586,25617,-1.38187313079834,2924857,-.517552375793457,21143,-.6737337112426758,180313,.8681669235229492,198151,465515,-.0276126861572266,3627987,.1118812561035156,57091,327162,-.1651382446289063,139466,-.0782527923583984,629531,-.1892232894897461,26909,matched (3),11296276,.92950249,775566.88,1397033.8
201609,841221,680,3826,10042181,09,0,0,0,0,0,0,0,1,0,0,0,12651496,.1417160034179688,588697,-.13330078125,596257,.0851192474365234,93537,-.2415809631347656,28826,360192,-.0344905853271484,195766,-.0879993438720703,42972,1.021323204040527,280675,.6748418807983398,2510738,.8821573257446289,804470,.3343515396118164,552735,-.3923768997192383,313308,.5515279769897461,120170,252211,-.8542900085449219,21888584,.0064716339111328,776309,2192807,-.4222078323364258,2244135,.0105905532836914,28636,.3946113586425781,10880836,82536,.7275848388671875,597930,-.2750463485717773,475551,.3882560729980469,215451,-.3743257522583008,4721547,-.1286725997924805,740003,1.293181419372559,101366,-.2644805908203125,25639,.9326686859130859,420439,.1298446655273438,2690195,222965,2144429,.3333778381347656,618529,1.374882698059082,627737,.3413047790527344,567285,.1856603622436523,237092,.5664749145507813,970792,.0137462615966797,29094,.1272754669189453,4313303,.388458251953125,82634,1.363112449645996,89782,-.6973094940185547,205236,700065,.4080286026000977,3344048,-.0814962387084961,60521,445547,.3088474273681641,143239,.0266933441162109,752588,.1785421371459961,51754,matched (3),11697266,.92950249,616966.5,1315616.6
201610,841221,681,3826,10069843,10,0,0,0,0,0,0,0,0,1,0,0,12172806,-.0385723114013672,747765,.2391777038574219,848005,.3522148132324219,115871,.2141199111938477,28563,245340,-.3839921951293945,208813,.064518928527832,41746,-.0289459228515625,327772,.155120849609375,1269421,-.6820154190063477,788757,-.0197248458862305,597415,.077733039855957,338997,.0788049697875977,0,669496,.9762592315673828,21187844,-.0325374603271484,408616,1412817,-.4395961761474609,1784912,-.2289514541625977,6132,-1.541143417358398,14235181,135222,.4936838150024414,1283174,.7636184692382813,372017,-.2455348968505859,313760,.3758945465087891,5580365,.1671171188354492,1361312,.6095504760742188,115502,.1305503845214844,44845,.5590972900390625,458470,.0865955352783203,1351655,406206,1837709,-.154353141784668,1090942,.5674524307250977,613650,-.0226964950561523,314052,-.5913028717041016,133146,-.5770015716552734,890252,-.0866079330444336,28847,-.0085258483886719,7285102,.5241279602050781,23054,-1.276582717895508,28302,-1.154452323913574,205724,242514,-1.060112953186035,3737897,.1113414764404297,68802,195514,-.8236713409423828,73091,-.6728086471557617,422804,-.5766086578369141,61115,matched (3),11643157,.92950249,482276.66,1258089.9
201611,841221,682,3826,12262978,11,0,0,0,0,0,0,0,0,0,1,0,9504037,-.2474880218505859,801847,.069828987121582,958242,.1222143173217773,103709,-.1108884811401367,31545,194871,-.2303075790405273,243680,.1544170379638672,52379,.226902961730957,506423,.4350547790527344,2159484,.5313081741333008,896935,.1285247802734375,637628,.0651426315307617,260850,-.2620458602905273,23978,397005,-.5225763320922852,18979984,-.1100425720214844,419880,2335272,.5025424957275391,2179108,.1995468139648438,21483,1.253741264343262,10681430,138476,.0237789154052734,663672,-.6593036651611328,388824,.0441875457763672,490877,.4475650787353516,5859874,.0488739013671875,1277124,-.063838005065918,86167,-.2930011749267578,48089,.0698413848876953,426019,-.0734109878540039,4096741,352668,2220109,.1890363693237305,538353,-.7062816619873047,454323,-.3006162643432617,387895,.2111759185791016,186757,.3383617401123047,946474,.0612392425537109,113158,1.366779327392578,8043994,.0990943908691406,26743,.1484336853027344,131610,1.536911010742188,210620,379210,.4470300674438477,4151043,.1048364639282227,68791,468995,.8749608993530273,77007,.0521907806396484,186345,-.8193092346191406,58164,matched (3),11407080,.92950249,598190.94,1306916.9
201612,841221,683,3826,11824307,12,0,0,0,0,0,0,0,0,0,0,1,9221291,-.0302009582519531,612786,-.2689018249511719,442656,-.7723073959350586,89581,-.1464452743530273,16295,470328,.8810930252075195,184330,-.2791280746459961,18046,-1.065582275390625,492223,-.0284404754638672,1491623,-.3700046539306641,777967,-.142298698425293,779450,.2008342742919922,144838,-.5883293151855469,58890,456929,.1405782699584961,19355544,.0195941925048828,424567,2380779,.0192995071411133,1956168,-.1079282760620117,8572,-.9187612533569336,9840943,114172,-.1929912567138672,940890,.3490381240844727,229764,-.5260744094848633,270063,-.5975379943847656,5732096,-.0220460891723633,1094926,-.1539239883422852,141562,.4964504241943359,35965,-.2905073165893555,395101,-.0753421783447266,624655,92049,3523006,.4617586135864258,503133,-.0676603317260742,350302,-.2600126266479492,328737,-.1654767990112305,82797,-.8134164810180664,585831,-.4797124862670898,30822,-1.300556182861328,2016584,-1.38352108001709,8034,-1.202589988708496,83936,-.4497890472412109,136922,554575,.3801116943359375,3475896,-.1775074005126953,67301,377503,-.2170143127441406,49237,-.4472513198852539,286054,.4285812377929688,47816,matched (3),10834254,.92950249,527615.25,1276157.3
201701,841221,684,3826,12539520,01,0,0,0,0,0,0,0,0,0,0,0,13695492,.3955516815185547,941809,.4297866821289063,902863,.7127780914306641,92931,.0367136001586914,22375,584027,.2165164947509766,339442,.6105756759643555,45696,.9290866851806641,528317,.0707645416259766,2114064,.3487482070922852,533590,-.3770570755004883,734643,-.0592041015625,618870,1.452279090881348,36120,178052,-.9424514770507813,21202892,.0911579132080078,621859,48437328,3.012843132019043,2571040,.2733230590820313,5939,-.3669605255126953,14608254,127612,.1112890243530273,1068173,.1268787384033203,359784,.448451042175293,401217,.3958473205566406,4504728,-.2409543991088867,721802,-.416691780090332,69584,-.7102031707763672,40753,.1249837875366211,492552,.2204580307006836,185301,528012,3999480,.1268491744995117,1103179,.7850971221923828,535868,.4250917434692383,655166,.6896305084228516,36131,-.8292407989501953,955148,.488835334777832,76867,.9138479232788086,3248960,.4769306182861328,7811,-.0281496047973633,90065,.0704774856567383,200362,348217,-.4653759002685547,2997112,-.1482038497924805,0,379818,.0061140060424805,77034,.447601318359375,547770,.6496744155883789,153249,matched (3),14766929,.92950249,758646.94,1387712
201702,841221,685,3826,10793691,02,1,0,0,0,0,0,0,0,0,0,0,9892691,-.3252696990966797,306430,-1.122813224792481,401310,-.8108367919921875,218146,.8533077239990234,19191,577434,-.0113525390625,200800,-.524993896484375,26054,-.5618391036987305,343841,-.4295177459716797,1052569,-.6973791122436523,893458,.5154714584350586,854454,.1510782241821289,241526,-.94091796875,8419,222991,.2250556945800781,21080640,-.0057830810546875,611780,45373136,-.0653514862060547,1807309,-.3524713516235352,3676,-.4797153472900391,9817495,105761,-.1878128051757813,721010,-.3930521011352539,338124,-.0620908737182617,219431,-.6034650802612305,3802567,-.1694507598876953,209924,-1.235005378723145,68813,-.0111417770385742,46736,.1369848251342773,262158,-.6306524276733398,180641,216097,1713725,-.8474941253662109,642716,-.5402488708496094,279935,-.6493301391601563,525869,-.2198362350463867,12914,-1.028839111328125,774714,-.2093725204467773,43459,-.5702590942382813,2996181,-.0809965133666992,37787,1.576432228088379,48996,-.6087932586669922,179522,259158,-.2953882217407227,2936030,-.0205907821655273,1731,287422,-.2787408828735352,57276,-.2963647842407227,930240,.5295867919921875,75179,matched (3),11611607,.92950249,620722.69,1317382.3
201703,841221,686,3826,12273283,03,0,1,0,0,0,0,0,0,0,0,0,16170697,.4914035797119141,594063,.6619958877563477,804711,.6957492828369141,69380,-1.145565986633301,38501,490276,-.1636257171630859,346312,.5450305938720703,66928,.943446159362793,183513,-.6278934478759766,1266283,.1848526000976563,1259312,.3432216644287109,901848,.0539827346801758,226907,-.0624370574951172,26965,312330,.3369283676147461,23109660,.0918960571289063,1301911,49066880,.0782642364501953,2278127,.2315149307250977,27429,2.009776115417481,13947594,120796,.1329212188720703,1250727,.5508270263671875,440190,.2637939453125,128719,-.5334062576293945,4724039,.2169876098632813,615110,1.075056076049805,86486,.2285900115966797,38124,-.2036705017089844,415921,.4615478515625,535103,391215,2514260,.3833084106445313,288673,-.8004083633422852,455526,.4868955612182617,326746,-.4758691787719727,67629,1.65572452545166,1101593,.3520183563232422,79320,.6016721725463867,4599172,.4285373687744141,16704,-.8163166046142578,89740,.6051778793334961,170101,259191,.0001277923583984,3728086,.2388372421264648,34977,600840,.7373771667480469,94841,.5043201446533203,1030288,.1021518707275391,30429,matched (3),12069951,.92950249,629968.63,1321763.9
201704,841221,687,3826,14104522,04,0,0,1,0,0,0,0,0,0,0,0,5144619,-1.145249366760254,897346,.4124565124511719,1348852,.5165252685546875,75689,.0870342254638672,103179,617880,.2313251495361328,114459,-1.107123374938965,56430,-.1706171035766602,171007,-.0705814361572266,1048251,-.1889629364013672,1426791,.1248626708984375,919580,.0194711685180664,247867,.0883522033691406,55259,515197,.5004892349243164,19384136,-.1757946014404297,443817,49048128,-.0003814697265625,3020038,.2819156646728516,6848,-1.387644767761231,13728051,187449,.4394035339355469,1302295,.0404033660888672,416278,-.0558528900146484,876726,1.918562889099121,4107754,-.1397876739501953,929922,.413299560546875,56816,-.4201641082763672,26801,-.3524045944213867,604022,.3731155395507813,1213065,176383,2838952,.1214570999145508,334008,.1458702087402344,793942,.5555572509765625,470986,.3656454086303711,118952,.5646839141845703,698536,-.4555253982543945,54446,-.3762807846069336,3289602,-.3351097106933594,8828,-.6377201080322266,55545,-.4797229766845703,207177,304588,.1613950729370117,3485253,-.0673542022705078,47399,468738,-.2482843399047852,106209,.1132068634033203,940422,-.0912656784057617,50022,matched (3),13898994,.92950249,560055.31,1289907.5
201705,841221,688,3826,13955944,05,0,0,0,1,0,0,0,0,0,0,0,8916170,.5499162673950195,833349,-.0739889144897461,856872,-.4537200927734375,43705,-.5491704940795898,20031,562802,-.0933656692504883,300430,.9649982452392578,167890,1.09030818939209,143934,-.1723489761352539,2302508,.7868757247924805,271396,-1.659604072570801,540204,-.5319700241088867,452975,.6029443740844727,182732,305731,-.5218439102172852,26444984,.3106098175048828,406025,49469468,.0085525512695313,3157514,.0445156097412109,3066,-.8035831451416016,11406542,85090,-.7897968292236328,1086846,-.1808481216430664,495375,.1739616394042969,477071,-.6085290908813477,5200673,.2359113693237305,770460,-.1881132125854492,169535,1.093240737915039,50750,.6384725570678711,644618,.0650472640991211,436989,603951,1910919,-.3958511352539063,130713,-.9381599426269531,566234,-.3380031585693359,581700,.2111263275146484,64351,-.6143684387207031,999840,.3586082458496094,63979,.1613454818725586,2859797,-.1400156021118164,7743,-.1311397552490234,149623,.9909257888793945,178015,67742,-1.503253936767578,3821602,.0921287536621094,95021,547346,.1550369262695313,134159,.233616828918457,931980,-.0090169906616211,49893,matched (3),12897432,.92950249,625985.13,1319870
201706,841221,689,3826,12546700,06,0,0,0,0,1,0,0,0,0,0,0,17902360,.6970653533935547,811946,-.0260190963745117,415306,-.724273681640625,66636,.4217824935913086,39339,520178,-.0787572860717773,177955,-.5236845016479492,38620,-1.469538688659668,222770,.4367847442626953,1803885,-.2440557479858398,668784,.9018821716308594,433076,-.221034049987793,402993,-.116917610168457,14686,219083,-.3332548141479492,24542510,-.0746593475341797,777621,56975288,.1412620544433594,1914512,-.5003223419189453,7615,.9097461700439453,12781878,71575,-.1729640960693359,537758,-.7036266326904297,547159,.0994243621826172,127264,-1.321401596069336,5108929,-.0177974700927734,366929,-.7418193817138672,128502,-.2771148681640625,19062,-.9792146682739258,293556,-.7865896224975586,495641,845095,1231210,-.4395866394042969,112088,-.1537199020385742,426261,-.2839555740356445,438998,-.2814598083496094,132425,.7216644287109375,837993,-.1765851974487305,29338,-.7796707153320313,1551544,-.6115007400512695,14499,.6272907257080078,20715,-1.977261543273926,258884,176561,.9579601287841797,3353273,-.130732536315918,14274,562202,.0267801284790039,137449,.0242271423339844,557493,-.5138616561889648,40665,matched (3),12601914,.92950249,534345.75,1278954.6
201707,841221,690,3826,13768202,07,0,0,0,0,0,1,0,0,0,0,0,14005787,-.2454624176025391,671377,-.1901035308837891,599520,.3671140670776367,93536,.3391017913818359,13457,690288,.2829380035400391,217803,.2020606994628906,56725,.3844451904296875,186291,-.1788301467895508,1166711,-.4357547760009766,941210,.341705322265625,599182,.3246526718139648,107323,-1.323076248168945,42689,278751,.2408685684204102,25875588,.0528945922851563,504087,50295640,-.1246986389160156,2352972,.2062158584594727,16787,.7904853820800781,13615523,130956,.6041154861450195,1239871,.8353538513183594,587546,.0712146759033203,486447,1.340864181518555,5499731,.0737085342407227,472488,.2528438568115234,140778,.0912399291992188,24428,.2480325698852539,630732,.7648124694824219,239139,145640,2422022,.676605224609375,89426,-.2258729934692383,544783,.2453365325927734,548116,.2219915390014648,57634,-.8319034576416016,880187,.0491247177124023,96051,1.185995101928711,8224667,1.667887687683106,32293,.8007707595825195,120712,1.762550354003906,199382,525990,1.091615676879883,3871058,.1435909271240234,88226,585486,.0405807495117188,149745,.0856809616088867,682959,.2029848098754883,38611,matched (3),13924268,.92950249,726721.38,1370519.4
201708,841221,691,3826,16028859,08,0,0,0,0,0,0,1,0,0,0,0,14999099,.0685195922851563,899464,.2924690246582031,1077815,.5865621566772461,128975,.3212718963623047,215689,557240,-.2141132354736328,302430,.3282585144042969,74664,.2747831344604492,329982,.5717287063598633,1934625,.5057249069213867,1157263,.2066459655761719,603946,.0079193115234375,183366,.5356416702270508,302684,321528,.1427650451660156,26775744,.0341949462890625,615971,56090028,.109039306640625,2562607,.0853462219238281,25395,.4139471054077148,14940395,224990,.5411949157714844,1374145,.1028251647949219,733632,.2220535278320313,132629,-1.299571990966797,5395200,-.0191888809204102,269280,-.562260627746582,382280,.9989690780639648,67229,1.012374877929688,415695,-.4169292449951172,432440,294715,2845778,.1612339019775391,329098,1.302944183349609,550296,.0100679397583008,442918,-.2131023406982422,194609,1.216879844665527,815964,-.0757646560668945,21964,-1.475474357604981,6991805,-.1623992919921875,51436,.4654884338378906,43018,-1.031789779663086,207965,520739,-.0100336074829102,3987338,.0295953750610352,99570,404592,-.369563102722168,178087,.1733388900756836,979622,.3607320785522461,67304,matched (3),16186142,.92950249,793107.38,1406847.1
201709,841221,692,3826,13661216,09,0,0,0,0,0,0,0,1,0,0,0,14050339,-.0653438568115234,775260,-.1486005783081055,697209,-.4356060028076172,35237,-1.29752254486084,165084,520641,-.0679349899291992,70292,-1.45919132232666,40066,-.6224699020385742,411445,.220637321472168,1753476,-.0983133316040039,941294,-.2065572738647461,652146,.0767831802368164,166835,-.0944795608520508,28761,252859,-.2402524948120117,25652694,-.0428466796875,611119,48447104,-.146484375,1667980,-.4294118881225586,5462,-1.536737442016602,10331577,115621,-.6657390594482422,727031,-.6366186141967773,465482,-.4549341201782227,139085,.0475292205810547,5102380,-.0558023452758789,656975,.8918943405151367,975433,.9367284774780273,61657,-.0865182876586914,2046889,1.594124794006348,202250,173034,2256402,-.2320652008056641,236210,-.331634521484375,436725,-.2311525344848633,341157,-.2610416412353516,13904,-2.638815879821777,918149,.1179895401000977,60921,1.020173072814941,4066762,-.5418910980224609,13622,-1.328652381896973,72518,.522216796875,194010,262828,-.6837491989135742,3084626,-.2566928863525391,72888,355173,-.1302738189697266,130361,-.3119649887084961,310454,-1.149130821228027,31954,matched (3),14130287,.92950249,833048.13,1429744.3
