period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y10c642,Y1241c620,growth1241c620,Y1341c826,growth1341c826,Y1487c246,growth1487c246,Y1535c124,growth1535c124,Y1683c807,growth1683c807,Y1721c705,growth1721c705,Y1733c484,growth1733c484,Y1759c484,growth1759c484,Y1778c688,growth1778c688,Y1883c484,growth1883c484,Y1988c440,growth1988c440,Y1991c705,growth1991c705,Y2075c484,growth2075c484,Y2159c222,growth2159c222,Y232c642,Y2362c484,growth2362c484,Y2420c757,growth2420c757,Y2551c208,growth2551c208,Y2714c484,growth2714c484,Y2925c352,growth2925c352,Y2958c191,growth2958c191,Y3334c344,Y337c757,growth337c757,Y3414c484,growth3414c484,Y3436c484,growth3436c484,Y3475c484,growth3475c484,Y3517c246,growth3517c246,Y3596c222,growth3596c222,Y3812c233,Y3885c246,growth3885c246,Y3894c268,growth3894c268,Y4081c792,growth4081c792,Y4087c268,Y4112c705,growth4112c705,Y4493c208,growth4493c208,Y4590c554,Y4625c372,growth4625c372,Y4737c68,growth4737c68,Y4757c554,Y4789c620,growth4789c620,Y487c300,growth487c300,Y4944c807,growth4944c807,Y5020c124,growth5020c124,Y524c703,growth524c703,Y584c348,growth584c348,Y587c703,growth587c703,Y594c703,growth594c703,Y669c616,growth669c616,Y694c608,_merge,x,r2,s,sf
201505,730424,664,3389,979968,05,0,0,0,1,0,0,0,0,0,0,0,4353897,46716,4.18939733505249,6900563,.3429117202758789,694951,-.4401073455810547,90607,1.115788459777832,50486,-.6709756851196289,287169,-.2945270538330078,6493499,-.385162353515625,27931404,.279052734375,1892626,.4518508911132813,17867398,-.2718429565429688,846867,-.3144979476928711,259039,-.4914569854736328,2318178,.3391666412353516,612361,.0965805053710938,181645,321681,-.4209985733032227,118714,-.3726539611816406,138390,1.734469413757324,2256560,-.0450267791748047,193046,-.3868656158447266,7768,-1.460187911987305,3944441,7191332,.2253026962280273,3358101,-.365849494934082,635236,.3224372863769531,5169863,-.0836334228515625,651908,-.0214099884033203,110145,-.4543333053588867,906016,9486,-1.760167121887207,40209,.374211311340332,512127,-.5258750915527344,6723,929114,-.1265354156494141,39784,-.2291584014892578,2498455,3049473,-.1541147232055664,5549,-2.048953056335449,1410790,1808976,.4310007095336914,179788,-.7100124359130859,462012,.2352170944213867,165721,-.0851869583129883,7399414,.1556911468505859,33407,.3755350112915039,368975,-.2092561721801758,283682,-.054377555847168,14387296,-.2255191802978516,54909420,matched (3),829963.25,.81371069,137762.31,235148.25
201506,730424,665,3389,657950,06,0,0,0,0,1,0,0,0,0,0,0,4076105,803,-4.063487052917481,6134022,-.1177520751953125,1292918,.6208162307739258,18520,-1.587679862976074,94731,.6293449401855469,280882,-.0221366882324219,7385719,.1287469863891602,24458928,-.1327552795410156,1443960,-.2705764770507813,25993872,.3748836517333984,782276,-.0793361663818359,388648,.4056949615478516,1639680,-.3462800979614258,47106,-2.564921379089356,157363,165657,-.6636409759521484,116931,-.0151329040527344,120876,-.1353111267089844,2148884,-.0488920211791992,218780,.1251382827758789,14082,.594883918762207,3532192,3985895,-.5901145935058594,3012250,-.1086883544921875,457729,-.3277187347412109,4799705,-.0742921829223633,701410,.0731887817382813,131487,.1771097183227539,1232657,15412,.4853286743164063,21391,-.6311197280883789,347835,-.3868446350097656,4511,1100566,.1693487167358398,48363,.1952705383300781,2390863,3415327,.1133050918579102,13756,.9078569412231445,1688320,422851,-1.453496932983398,197237,.0926275253295898,389892,-.1697216033935547,277815,.5166501998901367,7063648,-.0464391708374023,47666,.3554525375366211,427127,.1463527679443359,285710,.0071239471435547,13870269,-.0365962982177734,54107776,matched (3),533394.69,.81371069,94044.336,212510.19
201507,730424,666,3389,1410626,07,0,0,0,0,0,1,0,0,0,0,0,3303209,3603,1.501167297363281,3712033,-.5022706985473633,977441,-.279719352722168,92966,1.613382339477539,126520,.2893590927124023,283955,.0108814239501953,8349430,.122645378112793,21215640,-.1422576904296875,1804320,.2227945327758789,26240596,.0094470977783203,874879,.1118783950805664,375225,-.0351476669311523,1656684,.0103168487548828,563137,2.481122970581055,68296,132149,-.2259893417358398,101053,-.1459388732910156,4891,-3.207367897033691,2745176,.2448959350585938,281653,.2526092529296875,46063,1.185112953186035,4121812,903655,-1.48406982421875,3647134,.1912546157836914,437294,-.0456714630126953,5379575,.1140556335449219,796720,.127410888671875,181357,.3215599060058594,1056475,73157,1.557461738586426,30555,.3565578460693359,304546,-.1329059600830078,298,1111457,.0098476409912109,32558,-.3957118988037109,2892660,3732698,.0888576507568359,24585,.5806617736816406,1330289,412281,-.0253143310546875,148029,-.2869977951049805,541583,.3286266326904297,121247,-.8291254043579102,8179474,.1466655731201172,39562,-.1863489151000977,450552,.0533914566040039,314509,.0960350036621094,15409926,.1052627563476563,49132176,matched (3),1022318.3,.81371069,94102.891,212536.11
201508,730424,667,3389,1506626,08,0,0,0,0,0,0,1,0,0,0,0,3235289,1475,-.8931083679199219,5527828,.3982152938842773,999752,.0225696563720703,321188,1.239792823791504,155512,.2063226699829102,209183,-.3056058883666992,6500636,-.2502937316894531,22334324,.0513858795166016,1401120,-.2529115676879883,24249004,-.0789337158203125,878407,.0040245056152344,308206,-.1967573165893555,1720667,.0378942489624023,11260,-3.912266731262207,100162,75881,-.5547637939453125,182953,.5935840606689453,122405,3.219938278198242,3112515,.1255865097045898,139439,-.7030487060546875,8328,-1.710386276245117,4694683,1554700,.5425901412963867,3559828,-.0242290496826172,469745,.0715837478637695,4924495,-.0883884429931641,1276510,.4713811874389648,15365,-2.468375205993652,1042178,299071,1.408073425292969,19275,-.4607200622558594,182860,-.510101318359375,27043,1558660,.3381547927856445,51899,.4662761688232422,2956405,3654061,-.0212917327880859,12889,-.6457624435424805,1786567,494431,.1817026138305664,137723,-.0721645355224609,316303,-.5377950668334961,229596,.6384906768798828,7395615,-.1007404327392578,63417,.47186279296875,484053,.071721076965332,353229,.1161041259765625,18037056,.1574172973632813,22116774,matched (3),1194279.5,.81371069,101138.98,215743.69
201509,730424,668,3389,1097147,09,0,0,0,0,0,0,0,1,0,0,0,2977593,24860,2.824602127075195,1730555,-1.16135311126709,1078049,.0754003524780273,76093,-1.440070152282715,125157,-.2171545028686523,232522,.1057748794555664,7738527,.174311637878418,22791412,.0202598571777344,2301880,.4964542388916016,22725422,-.0648899078369141,854597,-.0274801254272461,382310,.2154626846313477,1748981,.0163211822509766,1171730,4.644979476928711,69076,55254,-.317225456237793,88489,-.7263507843017578,116988,-.0452642440795898,2757786,-.1210031509399414,450557,1.172857284545898,7831,-.0615339279174805,3838010,2072668,.2875537872314453,3860039,.0809650421142578,293846,-.4691343307495117,4613551,-.0652236938476563,910981,-.3373622894287109,178399,2.451930046081543,1339277,4468,-4.203740119934082,59177,1.121724128723145,705077,1.349586486816406,5503,2362248,.4157867431640625,51195,-.0136575698852539,2092925,3453663,-.0564041137695313,41194,1.161918640136719,1532517,317057,-.4443264007568359,98802,-.3321256637573242,421382,.2868385314941406,100442,-.8267402648925781,7340334,-.007502555847168,64698,.0199985504150391,392018,-.2108869552612305,282641,-.2229385375976563,14054240,-.2495040893554688,46217080,matched (3),997361.5,.81371069,114726.99,222437.69
201510,730424,669,3389,193915,10,0,0,0,0,0,0,0,0,1,0,0,2635091,1461,-2.834139347076416,4753905,1.010524749755859,1042523,-.0335092544555664,105900,.3305387496948242,91264,-.3158121109008789,243329,.0454301834106445,7145226,-.0797672271728516,22126496,-.0296077728271484,1824480,-.2324314117431641,17404516,-.266754150390625,1055136,.2107954025268555,372559,-.0258359909057617,2088714,.1775150299072266,9121,-4.855656623840332,46760,92790,.5183982849121094,137618,.4416036605834961,226131,.6590433120727539,2539617,-.0824146270751953,193374,-.8458585739135742,1425,-1.703917980194092,5822252,1904876,-.0844192504882813,3645140,-.0572824478149414,502106,.5357561111450195,7757548,.5196685791015625,825557,-.0984640121459961,49973,-1.272540092468262,1575933,5685,.2408895492553711,27487,-.766819953918457,533087,-.2796230316162109,189473,2446381,.0349960327148438,92939,.5963010787963867,3040257,2613262,-.2788362503051758,30633,-.2962150573730469,1949984,443781,.3362493515014648,186444,.6350126266479492,577637,.3154058456420898,197518,.6762495040893555,8773017,.1782960891723633,45290,-.3566446304321289,579911,.3915672302246094,315959,.1114339828491211,19981656,.3518905639648438,87977800,matched (3),267878.16,.81371069,94950.109,212912.58
201511,730424,670,3389,75954,11,0,0,0,0,0,0,0,0,0,1,0,2121580,706,-.7272610664367676,7359522,.4370279312133789,845051,-.2100019454956055,68431,-.4366693496704102,60729,-.4073352813720703,350600,.3652315139770508,6589458,-.0809726715087891,20432272,-.0796604156494141,2118050,.1492013931274414,17114882,-.0167827606201172,1005195,-.0484886169433594,347864,-.0685834884643555,1765218,-.1682748794555664,543462,4.087380409240723,97777,68709,-.3004589080810547,146426,.0620384216308594,1756,-4.858076095581055,1444342,-.5643596649169922,142980,-.3019208908081055,23210,2.790411472320557,2239384,1318589,-.3678550720214844,3182550,-.1357126235961914,449794,-.1100215911865234,4527904,-.5384073257446289,543183,-.4186124801635742,66687,.2885274887084961,1224449,4783,-.1727628707885742,8132,-1.217905998229981,413329,-.2544403076171875,4098,879563,-1.022939682006836,67584,-.3185720443725586,3310263,2361706,-.1012153625488281,16685,-.6075677871704102,1997781,337029,-.2751617431640625,147002,-.2376842498779297,387613,-.3989381790161133,170062,-.1496667861938477,7305764,-.1830167770385742,61898,.3124017715454102,462178,-.2269248962402344,321871,.0185384750366211,20075426,.0046806335449219,32271776,matched (3),50870.867,.81371069,120507.75,225473.64
201512,730424,671,3389,316946,12,0,0,0,0,0,0,0,0,0,0,1,3198676,43503,4.120969772338867,12607128,.5382680892944336,849964,.0057973861694336,172917,.9269857406616211,85236,.3390026092529297,160890,-.778925895690918,6948851,.0531044006347656,23010532,.11883544921875,2588840,.200714111328125,17569876,.0262374877929688,981117,-.0242452621459961,225622,-.4329509735107422,1926325,.0873403549194336,569509,.0468149185180664,124248,115466,.5190963745117188,99061,-.3907842636108398,206767,4.768553733825684,2200619,.4210844039916992,2577350,2.891811370849609,26279,.1241865158081055,3977849,1553662,.1640529632568359,3358198,.0537223815917969,582678,.2588443756103516,4565231,.0082101821899414,736661,.3046817779541016,69006,.0341835021972656,1170198,17968,1.323524475097656,27570,1.220921516418457,497212,.1847724914550781,64071,2653391,1.104168891906738,55865,-.1904325485229492,4112235,2723512,.1425380706787109,19067,.1334495544433594,1710690,538391,.4684162139892578,133764,-.0943698883056641,535774,.323704719543457,171509,.0084724426269531,7702278,.0528526306152344,65437,.0556001663208008,605239,.2696733474731445,322226,.0011024475097656,14074197,-.3551521301269531,85638848,matched (3),413290.19,.81371069,137938.3,235251.39
201601,730424,672,3389,171956,01,0,0,0,0,0,0,0,0,0,0,0,3020785,8461,-1.637362480163574,5581088,-.8148794174194336,591461,-.3625984191894531,92374,-.6269664764404297,122181,.3600797653198242,76372,-.7451047897338867,5799111,-.1808710098266602,20863200,-.0979652404785156,2035616,-.2404117584228516,17059576,-.0294742584228516,887456,-.1003322601318359,114539,-.6779460906982422,1304778,-.3895807266235352,59002,-2.267203330993652,142690,82318,-.3383865356445313,93893,-.0535802841186523,141610,-.3785152435302734,1543244,-.3548517227172852,127928,-3.003048896789551,978,-3.291015625,3218886,1520884,-.0213232040405273,2229253,-.4097385406494141,489635,-.1739740371704102,3940468,-.1471691131591797,463276,-.4638042449951172,113791,.5001697540283203,0,398865,3.100030899047852,35265,.2461624145507813,319093,-.4435338973999023,5033,555726,-1.563319206237793,39720,-.3410835266113281,3465807,1593449,-.5360212326049805,27862,.3793039321899414,1087893,208754,-.9474287033081055,73170,-.6032915115356445,249468,-.7643814086914063,92037,-.6224451065063477,6391528,-.1865434646606445,51269,-.2440013885498047,361614,-.5150461196899414,305706,-.0526294708251953,11077517,-.2394256591796875,0,matched (3),207593.61,.81371069,107641.12,218867.2
201602,730424,673,3389,305191,02,1,0,0,0,0,0,0,0,0,0,0,3360913,2535,-1.205273628234863,2965313,-.6324005126953125,948071,.4718341827392578,118888,.2523365020751953,51361,-.8666238784790039,89823,.1622257232666016,7439144,.2490510940551758,19310298,-.0773468017578125,2723709,.2911958694458008,18110624,.0597877502441406,980251,.0994491577148438,166541,.3743267059326172,1383010,.0582284927368164,6588,-2.19232177734375,324437,44547,-.6140451431274414,120930,.2530555725097656,167013,.1649951934814453,2194024,.3518505096435547,152997,.178950309753418,6864,1.948535919189453,3085843,2543715,.5143337249755859,2852632,.2465753555297852,400170,-.2017707824707031,5099760,.2578935623168945,637678,.3195104598999023,60610,-.6299028396606445,1090901,5218,-4.336508750915527,4899,-1.973859786987305,223371,-.3566484451293945,34945,853935,.4295797348022461,74668,.6311969757080078,4090713,1767252,.1035251617431641,37907,.3078727722167969,1229364,342728,.4957809448242188,205431,1.03232479095459,504230,.7037019729614258,161547,.5626058578491211,7187257,.1173362731933594,55249,.074763298034668,391124,.0784473419189453,399354,.2672252655029297,13334869,.1854648590087891,70040184,matched (3),445848.59,.81371069,81234.961,207160.23
201603,730424,674,3389,420955,03,0,1,0,0,0,0,0,0,0,0,0,5191226,35123,2.628663063049316,3658494,.2100687026977539,1061674,.1131725311279297,61106,-.6655712127685547,162298,1.150554656982422,87172,-.0299587249755859,8862941,.1751222610473633,19533960,.0115146636962891,2778847,.0200414657592773,23539228,.2621688842773438,952819,-.0283832550048828,365574,.7862272262573242,1644942,.1734428405761719,584589,4.485659599304199,333555,2243458,3.919229507446289,140532,.1502237319946289,139857,-.1774520874023438,2279362,.0381584167480469,205658,.2957963943481445,29599,1.461450576782227,3695280,5423952,.7571992874145508,3286827,.1416807174682617,446477,.1094980239868164,5652676,.102935791015625,624074,-.0215644836425781,222298,1.299558639526367,1158039,813187,5.048846244812012,132515,3.297664642333984,675558,1.106704711914063,186804,1296909,.4178848266601563,38381,-.6654891967773438,3320327,2428505,.3178501129150391,31508,-.1848945617675781,1626477,552787,.4780349731445313,391188,.644078254699707,584212,.1472311019897461,176860,.0905618667602539,8441812,.1608877182006836,72972,.2782258987426758,683605,.5583562850952148,476967,.1775989532470703,14117627,.0570411682128906,79869920,matched (3),325856.22,.81371069,163457.91,251067.19
201604,730424,675,3389,148200,04,0,0,1,0,0,0,0,0,0,0,0,4725676,1665,-3.049031257629395,3018146,-.192408561706543,981807,-.0782079696655273,167540,1.008611679077148,43229,-1.322922706604004,149391,.5386838912963867,8613265,-.0285749435424805,24129864,.2112960815429688,2457995,-.1226902008056641,21269308,-.1014022827148438,1105266,.1484165191650391,292376,-.2234277725219727,1862644,.1242923736572266,70418,-2.116460800170898,277136,79260,-3.343040466308594,117108,-.1823387145996094,140156,.00213623046875,2075269,-.0938053131103516,222210,.0774087905883789,23783,-.2187700271606445,2475734,6695736,.2106466293334961,2744021,-.1804981231689453,588241,.2757492065429688,5980635,.0563974380493164,622680,-.0022363662719727,87272,-.9349889755249023,1438958,305687,-.9783992767333984,465204,1.255780220031738,549866,-.2058639526367188,4813,755268,-.5406665802001953,31462,-.1987819671630859,3910549,2906544,.1796884536743164,7826,-1.392789840698242,1610981,787077,.3533535003662109,327996,-.1761865615844727,390884,-.4018526077270508,159006,-.1064167022705078,7438020,-.1265926361083984,54902,-.2845258712768555,501516,-.3097448348999023,373292,-.245086669921875,19187520,.3068370819091797,50636332,matched (3),406555.59,.81371069,98556.883,214545.34
201605,730424,676,3389,340276,05,0,0,0,1,0,0,0,0,0,0,0,4038355,373,-1.496002197265625,6609113,.7838068008422852,1095071,.1091804504394531,473417,1.038754463195801,123814,1.052268981933594,156205,.0446023941040039,7447830,-.145380973815918,21532392,-.1138916015625,3267774,.2847633361816406,21419052,.0070152282714844,1055109,-.0464420318603516,314729,.0736713409423828,1736171,-.0703153610229492,1110032,2.757695198059082,219015,92446,.1538906097412109,121682,.0383148193359375,95749,-.3810262680053711,2127822,.0250082015991211,367824,.5039815902709961,37693,.4605035781860352,4548044,8252400,.2090330123901367,2553666,-.071894645690918,506390,-.1498298645019531,5853392,-.0215053558349609,1319363,.7508716583251953,117996,.3016204833984375,1552576,498337,.4887151718139648,90875,-1.632990837097168,899701,.4923877716064453,124752,1046347,.3259878158569336,39966,.2392482757568359,2586677,2826221,-.0280237197875977,9561,.2002401351928711,1950444,1125062,.3572673797607422,369189,.1183071136474609,401958,.0279369354248047,128098,-.2161464691162109,9145708,.2066802978515625,41771,-.2733478546142578,575384,.1374015808105469,509762,.3115825653076172,19915408,.0372333526611328,92488256,matched (3),533141.25,.81371069,126572.94,228772.7
201606,730424,677,3389,301902,06,0,0,0,0,1,0,0,0,0,0,0,3471142,26939,4.279751777648926,3465033,-.6457281112670898,826944,-.2808380126953125,461445,-.0256137847900391,86171,-.3624467849731445,102925,-.4171686172485352,8004102,.0720319747924805,22181876,.0297164916992188,3624663,.1036520004272461,20393174,-.0490798950195313,1133254,.0714483261108398,271394,-.1481409072875977,1484577,-.1565513610839844,715685,-.43890380859375,137308,88686,-.0415220260620117,120155,-.0126285552978516,134942,.3431148529052734,2759066,.2597932815551758,386340,.0491132736206055,20154,-.6260719299316406,4446636,5804517,-.35186767578125,2456605,-.0387496948242188,510297,.007685661315918,5798400,-.0094394683837891,917817,-.3629064559936523,78640,-.4057703018188477,948567,351148,-.3500690460205078,53923,-.5219278335571289,449355,-.694249153137207,80858,2170285,.72955322265625,57831,.3694963455200195,4209283,3502865,.2146406173706055,3547,-.9915895462036133,1383559,644887,-.5565185546875,245975,-.4060792922973633,312835,-.2506723403930664,163501,.2440242767333984,8250230,-.1030435562133789,40914,-.0207300186157227,483424,-.1741428375244141,410948,-.2154769897460938,18860734,-.054412841796875,81548432,matched (3),460075.09,.81371069,89244.148,210429.94
201607,730424,678,3389,270923,07,0,0,0,0,0,1,0,0,0,0,0,3376598,90070,1.207012176513672,8854640,.9382200241088867,708979,-.1539106369018555,235305,-.6734800338745117,121330,.3421802520751953,92481,-.1069974899291992,7069467,-.1241693496704102,20316164,-.0878582000732422,2206313,-.4964380264282227,18806146,-.0810165405273438,1032259,-.0933427810668945,414058,.4224348068237305,1458240,-.0179004669189453,1077371,.4090394973754883,94695,95835,.0775260925292969,114324,-.0497465133666992,122643,-.0955667495727539,2455345,-.1166248321533203,197287,-.67205810546875,17951,-.1157560348510742,3598446,1435049,-1.397438049316406,2133761,-.1408939361572266,600508,.1627836227416992,4903182,-.1676979064941406,667064,-.3191118240356445,92310,.1602725982666016,1127688,291326,-.1867647171020508,29773,-.5939550399780273,289141,-.4408988952636719,1296,846679,-.9412927627563477,28905,-.6935110092163086,5068065,2892032,-.1916217803955078,58050,2.795202255249023,1749840,518907,-.2173500061035156,363845,.3914985656738281,562270,.5863065719604492,99875,-.4928998947143555,8019612,-.028350830078125,45553,.1074047088623047,545480,.1207714080810547,298645,-.3192110061645508,17718016,-.0625,84419736,matched (3),336640.06,.81371069,90087.43,210788.97
201608,730424,679,3389,58542,08,0,0,0,0,0,0,1,0,0,0,0,3562456,1100,-4.405276775360107,7251062,-.199793815612793,1226175,.5478286743164063,72077,-1.183147430419922,92975,-.2661828994750977,87263,-.0580759048461914,8252486,.1547298431396484,22667376,.1095104217529297,1648080,-.2917118072509766,19170644,.019195556640625,1026107,-.0059776306152344,243155,-.5323076248168945,1748353,.1814441680908203,46873,-3.134837150573731,135026,170690,.5772209167480469,65604,-.5553998947143555,148151,.1889543533325195,2479056,.0096111297607422,138925,-.3507261276245117,46573,.9533748626708984,3429929,916391,-.4485111236572266,2111814,-.0103387832641602,622210,.0355014801025391,5888365,.1830940246582031,939378,.3423318862915039,115490,.2240314483642578,1879467,187929,-.4383783340454102,25109,-.1703758239746094,407224,.3424491882324219,30268,1435786,.5281467437744141,45614,.4562005996704102,5053703,2809787,-.0288505554199219,26151,-.7974176406860352,1426925,403232,-.2522125244140625,161762,-.8106021881103516,289425,-.6640863418579102,185964,.6216335296630859,8600037,.0698766708374023,21842,-.7350425720214844,505528,-.0760622024536133,306048,.0244865417480469,17548764,-.0095977783203125,72031272,matched (3),158938.19,.81371069,85817.273,208999.63
201609,730424,680,3389,83816,09,0,0,0,0,0,0,0,1,0,0,0,3114992,372,-1.084171772003174,4757115,-.4215068817138672,863074,-.3511543273925781,163580,.8195667266845703,114619,.2092828750610352,179151,.7193021774291992,8229149,-.0028324127197266,23172726,.0220489501953125,2875321,.5565528869628906,24504120,.2454605102539063,1043313,.0166292190551758,327788,.2986679077148438,1886567,.076085090637207,901713,2.956853866577148,114230,123665,-.3222732543945313,145628,.797419548034668,154404,.0413398742675781,2714582,.0907602310180664,239593,.5450077056884766,7614,-1.811032295227051,4045751,1703277,.6198663711547852,739739,-1.049005508422852,486788,-.2454490661621094,4948601,-.1738729476928711,1118378,.1744165420532227,16986,-1.916794776916504,1405203,230364,.2035961151123047,117765,1.545464515686035,169539,-.8762807846069336,68349,1547069,.0746498107910156,64798,.3510599136352539,3314166,3133237,.1089572906494141,28248,.0771360397338867,1654675,478190,.1704959869384766,400655,.9069747924804688,429287,.3942298889160156,195097,.0479440689086914,8733147,.0153589248657227,34795,.4656391143798828,450155,-.1160116195678711,507075,.5049171447753906,19909120,.1261940002441406,59188036,matched (3),92101.25,.81371069,79292.547,206406.28
201610,730424,681,3389,61472,10,0,0,0,0,0,0,0,0,1,0,0,1909895,1627,1.47559928894043,5506355,.1462621688842773,974192,.1211080551147461,80049,-.7146635055541992,75278,-.4204263687133789,129180,-.3270225524902344,6586690,-.2226314544677734,20867308,-.1047916412353516,3314816,.142237663269043,18042986,-.3060836791992188,764067,-.3115015029907227,347368,.0580177307128906,1479602,-.242985725402832,628547,-.3608856201171875,78479,56216,-.7883749008178711,135457,-.0724020004272461,126632,-.1982870101928711,2840453,.0453252792358398,188630,-.2391538619995117,525,-2.674345970153809,3962832,1473117,-.1451730728149414,624066,-.1700410842895508,461084,-.0542488098144531,4891117,-.0116844177246094,934365,-.1797676086425781,94213,1.713169097900391,1089796,88685,-.9545698165893555,21189,-1.715208053588867,95080,-.578364372253418,5528,1314010,-.1632785797119141,80512,.2171316146850586,4628199,3142626,.0029926300048828,20777,-.3071765899658203,1381857,682840,.3562526702880859,292733,-.3138399124145508,333952,-.2511281967163086,137184,-.3521738052368164,8421486,-.0363397598266602,13826,-.9229221343994141,572432,.2403020858764648,502425,-.0092124938964844,18671788,-.0641632080078125,101270984,matched (3),340255.63,.81371069,86802.82,209406.23
201611,730424,682,3389,76939,11,0,0,0,0,0,0,0,0,0,1,0,2323551,91432,4.028857231140137,3942772,-.334019660949707,992669,.0187883377075195,284575,1.26835823059082,79904,.0596380233764648,149906,.1488018035888672,8323295,.2340068817138672,22464812,.0737667083740234,1627920,-.7110986709594727,45616944,.9275226593017578,885809,.1478462219238281,295910,-.1603288650512695,1566548,.0571012496948242,21334,-3.383108139038086,103275,117017,.7331180572509766,121072,-.1122684478759766,119003,-.0621366500854492,2660971,-.065272331237793,334282,.5721969604492188,839,.4688124656677246,1770718,1585175,.0733137130737305,3253896,1.651351928710938,396644,-.1505403518676758,4898172,.0014410018920898,981110,.0488176345825195,114506,.195068359375,1071481,8273,-2.372093200683594,24347,.1389255523681641,139647,.3843994140625,10377,2056471,.4479074478149414,97462,.1910562515258789,5063176,2875529,-.0888223648071289,36685,.5685214996337891,1491004,406911,-.5176668167114258,201500,-.3734712600708008,450975,.3004140853881836,163878,.1777992248535156,8986267,.064910888671875,37439,.9961614608764648,595530,.0395574569702148,421748,-.1750383377075195,23882424,.2461280822753906,57862636,matched (3),91714.938,.81371069,116126.75,223162.86
201612,730424,683,3389,184172,12,0,0,0,0,0,0,0,0,0,0,1,2552877,88,-6.946013450622559,2806684,-.3398799896240234,699434,-.3501253128051758,149825,-.6415290832519531,143879,.5881471633911133,169279,.1215400695800781,8078076,-.0299043655395508,22060772,-.0181503295898438,3995197,.8977899551391602,10783465,-1.442264556884766,699966,-.2354698181152344,261117,-.125086784362793,1868628,.1763296127319336,599093,3.335114479064941,157748,120864,.0323467254638672,199167,.4977579116821289,218399,.6071748733520508,2198980,-.1906976699829102,3163971,2.247598648071289,10570,2.53356409072876,5433115,1902691,.1825742721557617,499952,-1.873095512390137,487939,.2071504592895508,4869955,-.0057773590087891,665431,-.3882503509521484,181860,.4626102447509766,1149896,189560,3.131708145141602,37125,.4218826293945313,696424,1.606841087341309,13664,3032132,.388275146484375,59442,-.4944620132446289,4785264,2439736,-.1643466949462891,20551,-.5794582366943359,1415057,346738,-.1600246429443359,104070,-.6607255935668945,613777,.3082199096679688,174567,.0631856918334961,9423655,.0475254058837891,32099,-.1538877487182617,383876,-.4391317367553711,243458,-.549464225769043,17647260,-.3025627136230469,93752928,matched (3),40230.168,.81371069,150270.59,242688.05
201701,730424,684,3389,114894,01,0,0,0,0,0,0,0,0,0,0,0,3269168,1482,2.823811054229736,4181391,.3986406326293945,884509,.2347612380981445,102887,-.3758363723754883,117832,-.1997127532958984,77576,-.7802906036376953,6498372,-.2176017761230469,19307636,-.13330078125,2973925,-.2952098846435547,13039958,.1900043487548828,704288,.0061559677124023,116030,-.8111200332641602,1229869,-.4182968139648438,561952,-.064000129699707,189016,54860,-.789881706237793,82275,-.8840761184692383,3391,-4.16519832611084,2000224,-.0947341918945313,467026,-1.913198471069336,1052,-2.307326316833496,3874582,1850153,-.0280008316040039,1019143,.7122049331665039,436574,-.111231803894043,4273269,-.1307048797607422,638480,-.0413436889648438,41160,-1.485770225524902,1173629,2778,-4.222974300384522,23817,-.4438915252685547,122393,-1.73872184753418,17214,2349608,-.2550182342529297,29582,-.6978349685668945,4222913,1906761,-.2464838027954102,12411,-.5043268203735352,1122644,399420,.141444206237793,63809,-.4891700744628906,240723,-.9359846115112305,158897,-.0940523147583008,7201628,-.2689151763916016,20527,-.4470834732055664,314260,-.200098991394043,261407,.0711345672607422,13750976,-.2494697570800781,2445,matched (3),127445.2,.81371069,94968.063,212920.58
201702,730424,685,3389,160001,02,1,0,0,0,0,0,0,0,0,0,0,2923565,3094,.7360720634460449,2122307,-.6781406402587891,912915,.0316095352172852,351292,1.227986335754395,71883,-.4942197799682617,99952,.2534322738647461,7324722,.1197032928466797,18948336,-.0187835693359375,3965944,.2878608703613281,13761176,.0538330078125,787100,.1111679077148438,220408,.641632080078125,1939787,.4556703567504883,93266,-1.795961380004883,378565,114957,.7397737503051758,162763,.6822280883789063,145012,3.755691528320313,2402785,.1833686828613281,514947,.0976791381835938,862,-.199193000793457,4652418,3122358,.523320198059082,621513,-.4945602416992188,2680246,1.814705848693848,4964286,.1498899459838867,910853,.355290412902832,153836,1.31842041015625,1393494,9755,1.256048679351807,16343,-.3765993118286133,87928,-.330718994140625,66885,2319822,-.0127582550048828,46755,.4577550888061523,4709091,2019943,.0576629638671875,13404,.076970100402832,1158727,480165,.1841163635253906,202849,1.156567573547363,267474,.1053752899169922,173366,.0871486663818359,7403330,.0276222229003906,27635,.2973413467407227,361606,.1403341293334961,330333,.2340221405029297,14935840,.0826530456542969,19168682,matched (3),281650.66,.81371069,94786.484,212839.66
