period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1098c705,growth1098c705,Y1139c826,growth1139c826,Y1366c554,Y1425c440,growth1425c440,Y1478c484,growth1478c484,Y1694c826,growth1694c826,Y1759c233,Y1770c352,growth1770c352,Y1816c208,growth1816c208,Y1817c440,growth1817c440,Y2077c616,growth2077c616,Y2105c484,growth2105c484,Y212c381,Y2881c352,growth2881c352,Y2930c208,growth2930c208,Y3034c705,growth3034c705,Y3040c703,growth3040c703,Y3112c703,growth3112c703,Y3157c191,growth3157c191,Y3286c484,growth3286c484,Y3411c616,growth3411c616,Y3591c208,growth3591c208,Y3692c642,Y3755c620,growth3755c620,Y3812c484,growth3812c484,Y3842c484,growth3842c484,Y3858c233,Y3867c352,growth3867c352,Y3902c554,Y3923c191,growth3923c191,Y4008c826,growth4008c826,Y419c152,growth419c152,Y422c620,growth422c620,Y4260c348,growth4260c348,Y4261c352,growth4261c352,Y4320c484,growth4320c484,Y4338c348,growth4338c348,Y4376c208,growth4376c208,Y4377c208,growth4377c208,Y4528c703,growth4528c703,Y4688c826,growth4688c826,Y4723c826,growth4723c826,Y516c352,growth516c352,Y544c348,growth544c348,Y589c208,growth589c208,Y595c352,growth595c352,Y607c372,growth607c372,Y657c352,growth657c352,Y759c826,growth759c826,Y848c807,growth848c807,_merge,x,r2,s,sf
201407,293723,654,1332,788975,07,0,0,0,0,0,1,0,0,0,0,0,95382,.9659614562988281,120525,-.1450166702270508,512443,164532,-.5906972885131836,24606786,.1240692138671875,26063174,.1098804473876953,1695259,223453,-.2114963531494141,2059,-2.200241565704346,104100,-1.146517753601074,10480828,.0562171936035156,9101073,.1952133178710938,13170268,26105,.944554328918457,187838,-.4374542236328125,864398,.3071098327636719,213138,-.4939708709716797,699130,.2187690734863281,248181,-.5667724609375,1325084,-.0224695205688477,466969,-.2591609954833984,1492682,-.0204343795776367,550268,1419844,-.1725406646728516,82809184,-.0537662506103516,44481856,-.0074176788330078,869254,396861,.0982599258422852,2482145,10129,-1.445262908935547,442943,.6217880249023438,4567139,2.222017288208008,1664310,-.0175085067749023,8471412,.0145835876464844,61858,-.0291547775268555,2520293,.0788345336914063,1712038,.2968454360961914,343460,-.4519643783569336,740006,-.3387012481689453,7623950,-.0808305740356445,9229364,.0121212005615234,1298959,.1925125122070313,107911,-.1907329559326172,41519,.1917934417724609,1091765,.5846700668334961,1916143,.0015420913696289,111353,-.3538694381713867,906195,-.3086700439453125,1309200,-.3149232864379883,2896497,.2526388168334961,matched (3),795145.31,.88278431,124758.68,267697.16
201408,293723,655,1332,1071146,08,0,0,0,0,0,0,1,0,0,0,0,23964,-1.38133716583252,130724,.0812311172485352,574703,178592,.0819988250732422,23527228,-.0448646545410156,19856708,-.2719821929931641,1912979,146007,-.4255466461181641,22199,2.377827167510986,2344371,3.114420890808106,9754126,-.0718574523925781,6992780,-.263514518737793,6674086,34298,.2729606628417969,195197,.0384292602539063,587330,-.3864459991455078,459193,.7675304412841797,628212,-.106959342956543,495378,.6911630630493164,928219,-.3559637069702148,332412,-.3398876190185547,1569007,.0498676300048828,483837,790928,-.5850954055786133,90645192,.0904140472412109,47533812,.0663604736328125,1159007,290362,-.3124570846557617,2039980,13855,.3132438659667969,588825,.2846879959106445,456552,-2.302939414978027,1739355,.0441036224365234,7333253,-.1442775726318359,69661,.1187992095947266,2132234,-.1672048568725586,1281890,-.2893495559692383,316941,-.0803556442260742,836443,.1224994659423828,4554645,-.5151472091674805,7377108,-.2240085601806641,1095111,-.1707077026367188,91837,-.1612911224365234,519,-4.382002353668213,1123069,.0282697677612305,1289237,-.3962640762329102,118893,.0655183792114258,705717,-.2500400543212891,826871,-.4595222473144531,3183418,.0944528579711914,matched (3),902855.38,.88278431,133105.64,271687.59
201409,293723,656,1332,1231488,09,0,0,0,0,0,0,0,1,0,0,0,26401,.0968494415283203,112712,-.1482524871826172,407537,206663,.1459856033325195,23624584,.0041294097900391,24097304,.1935577392578125,2025568,253014,.5497903823852539,21762,-.0198822021484375,121320,-2.96134090423584,10272211,.0517520904541016,7264164,.0380754470825195,15510439,47506,.3257684707641602,403065,.7250881195068359,670990,.1331672668457031,410439,-.1122426986694336,647635,.0304498672485352,292674,-.5262613296508789,981988,.0563116073608398,606684,.6016330718994141,1601558,.0205345153808594,605181,1203970,.4201726913452148,83147080,-.0863418579101563,42904048,-.1024761199951172,717232,440747,.4173421859741211,2318583,26386,.6441869735717773,3027825,1.637471199035645,732448,.4726896286010742,1721161,-.0105152130126953,9026241,.2077159881591797,63918,-.0860395431518555,2266561,.0610933303833008,1471145,.1377058029174805,634894,.6947431564331055,1209270,.3686141967773438,7978745,.560633659362793,9609157,.2643356323242188,1324972,.1905355453491211,157769,.5411167144775391,4761,2.216309070587158,705873,-.4643850326538086,1652218,.2480678558349609,173466,.3777580261230469,1011667,.3601408004760742,1090330,.2765865325927734,3301915,.0365476608276367,matched (3),1255158,.88278431,132887.75,271580.91
201410,293723,657,1332,959395,10,0,0,0,0,0,0,0,0,1,0,0,38461,.3762426376342773,84894,-.2834329605102539,258179,119965,-.5438899993896484,23027584,-.0255947113037109,21625578,-.1082229614257813,2233841,255645,.0103445053100586,14618,-.3979120254516602,509971,1.435921669006348,9482338,-.0800113677978516,7201464,-.0086688995361328,13592493,39543,-.183466911315918,628609,.4444122314453125,857766,.2455768585205078,292815,-.3376865386962891,889838,.3177118301391602,362292,.2133913040161133,1226559,.2223882675170898,790557,.2647294998168945,1362353,-.1617641448974609,592515,1198641,-.0044355392456055,94566392,.1286907196044922,48310252,.1186790466308594,832039,207801,-.7518901824951172,2029978,42656,.4803342819213867,3826238,.2340373992919922,4077764,1.716912269592285,1545617,-.1075763702392578,8991215,-.0038871765136719,74189,.1490144729614258,1993646,-.1282978057861328,1356773,-.0809316635131836,467324,-.3064355850219727,1779977,.3865833282470703,7637571,-.0437021255493164,6547632,-.3836135864257813,946422,-.3364582061767578,117335,-.2960987091064453,86524,2.899964332580566,1381646,.671595573425293,1444090,-.134638786315918,115408,-.4075078964233398,862389,-.1596488952636719,336464,-1.17574405670166,2502468,-.2772254943847656,matched (3),795239.69,.88278431,148989.06,279812.03
201411,293723,658,1332,775744,11,0,0,0,0,0,0,0,0,0,1,0,37853,-.0159339904785156,54696,-.4396123886108398,292266,68095,-.5662956237792969,22033232,-.0441417694091797,18667802,-.1470756530761719,1616614,135122,-.6376113891601563,5888,-.909337043762207,39610,-2.555272102355957,8694367,-.0867557525634766,7101532,-.0139741897583008,11888555,13864,-1.048092842102051,279521,-.8104324340820313,653246,-.2723770141601563,168710,-.5513601303100586,1073043,.1872148513793945,210791,-.5415840148925781,826117,-.3952312469482422,445087,-.574467658996582,1065055,-.2461862564086914,492992,1048167,-.1341457366943359,82990192,-.1305789947509766,41940524,-.1413917541503906,769491,138902,-.4028120040893555,1570959,45142,.056645393371582,485191,-2.065094947814941,3050204,-.2903404235839844,1460414,-.0567035675048828,7153518,-.2286443710327148,57751,-.2504749298095703,1618036,-.2087526321411133,1120596,-.191248893737793,431304,-.0802097320556641,1717423,-.0357751846313477,6802551,-.1157817840576172,5155875,-.2389669418334961,590381,-.4719200134277344,82282,-.3548812866210938,46018,-.6313896179199219,763499,-.5931196212768555,1476703,.0223321914672852,158897,.3197822570800781,781390,-.0986318588256836,1511116,1.50211238861084,1938051,-.2555942535400391,matched (3),403878.25,.88278431,124571.19,267609.81
201412,293723,659,1332,2637265,12,0,0,0,0,0,0,0,0,0,0,1,54167,.3583612442016602,119094,.7781229019165039,413779,65525,-.0384721755981445,24998560,.1262664794921875,16916256,-.0985260009765625,1854258,102388,-.2774085998535156,6998,.1727075576782227,181973,1.524776458740234,8932249,.0269927978515625,7598474,.0676374435424805,11790615,20311,.381866455078125,332618,.1739177703857422,694255,.0608854293823242,216830,.2509326934814453,501714,-.760223388671875,311755,.3913507461547852,1042892,.2330160140991211,257179,-.5484981536865234,1173403,.0968818664550781,412070,1083748,.0333824157714844,85217456,.0264835357666016,42630200,.0163097381591797,281567,109468,-.2381362915039063,2155362,15652,-1.059214591979981,740970,.4234180450439453,5795811,.6419267654418945,1859099,.2413721084594727,5649041,-.2361183166503906,67456,.1553354263305664,1688838,.0428276062011719,1177297,.0493612289428711,742726,.5435142517089844,1675506,-.0247097015380859,5498054,-.2129030227661133,4874582,-.0561027526855469,1722798,1.07093620300293,71676,-.137995719909668,76639,.5100736618041992,893429,.1571550369262695,1147153,-.252528190612793,194688,.2031421661376953,805140,.0299415588378906,500373,-1.105250358581543,1696145,-.1333255767822266,matched (3),2276365.3,.88278431,116051.61,263751.81
201501,293723,660,1332,595649,01,0,0,0,0,0,0,0,0,0,0,0,26763,-.7050514221191406,57515,-.7278680801391602,409535,35642,-.6089067459106445,23860152,-.0466079711914063,13859078,-.1993350982666016,1391277,186884,.6017189025878906,4745,-.3885326385498047,50861,-1.274761199951172,8444061,-.0562047958374023,6964364,-.0871410369873047,12584281,9518,-.7579774856567383,242040,-.3178920745849609,605291,-.1371307373046875,419936,.6609888076782227,483986,-.0359745025634766,269462,-.1457901000976563,572459,-.5998115539550781,582411,.8174047470092773,1038965,-.1216831207275391,408561,929738,-.1532783508300781,63708172,-.2908935546875,40572076,-.0494823455810547,536286,525166,1.568081855773926,1359926,10631,-.3868246078491211,147907,-1.611376762390137,681266,-2.140937805175781,1793290,-.0360393524169922,8292950,.3839206695556641,56002,-.1860885620117188,1831259,.080963134765625,1370526,.151972770690918,240163,-1.129009246826172,776785,-.768707275390625,5269725,-.0424165725708008,8101186,.5079765319824219,645034,-.9824018478393555,45883,-.4460620880126953,18086,-1.443967819213867,670471,-.2870855331420898,1091151,-.0500507354736328,169528,-.1383800506591797,733763,-.092829704284668,656523,.2716045379638672,1065184,-.4652099609375,matched (3),325665.91,.88278431,162467.19,287215.28
201502,293723,661,1332,1134176,02,1,0,0,0,0,0,0,0,0,0,0,12374,-.7714223861694336,174554,1.110188484191895,618950,122446,1.234145164489746,24872016,.0415325164794922,16579633,.1792354583740234,1459875,172896,-.0777978897094727,5444,.1374225616455078,59088,.1499309539794922,7717638,-.0899543762207031,6965834,.0002107620239258,9431607,23755,.9146080017089844,271739,.1157388687133789,591167,-.0236101150512695,467286,.1068391799926758,542393,.1139345169067383,303412,.1186637878417969,925562,.4804601669311523,634781,.0861034393310547,1453438,.3357067108154297,487272,991867,.0646867752075195,68521320,.0728321075439453,41848720,.0309810638427734,490525,343021,-.4259223937988281,1934403,11920,.1144437789916992,2038979,2.623620986938477,1018948,.4025726318359375,1428256,-.2275981903076172,7521312,-.0976657867431641,48667,-.1403865814208984,2002872,.0895786285400391,1400642,.0217361450195313,248646,.0347118377685547,707003,-.0941286087036133,6361378,.1882667541503906,9016995,.1071004867553711,933208,.3693256378173828,60515,.2767972946166992,60064,1.200272560119629,752928,.1159887313842773,1105607,.0131616592407227,113621,-.4001493453979492,810689,.0996980667114258,415106,-.4584245681762695,963802,-.1000175476074219,matched (3),1486557.6,.88278431,122676.14,266732.97
201503,293723,662,1332,1560988,03,0,1,0,0,0,0,0,0,0,0,0,60616,1.588960647583008,83124,-.7419004440307617,558049,186675,.4216985702514648,25017920,.0058498382568359,17157156,.03424072265625,1687663,224572,.2615060806274414,18639,1.230742454528809,369398,1.832846641540527,8299477,.0726833343505859,8677002,.2196588516235352,11172611,18371,-.2570199966430664,235869,-.1415653228759766,725594,.2048921585083008,625418,.291478157043457,613028,.1224203109741211,332070,.0902547836303711,1160134,.2258901596069336,750999,.1681241989135742,1689478,.1504878997802734,498952,1033185,.0408124923706055,78266104,.1329689025878906,48061292,.1384162902832031,619761,318235,-.0750017166137695,3351858,49217,1.418021202087402,7513442,1.304244041442871,7013268,1.929033279418945,1531291,.0696573257446289,8433985,.1145286560058594,102319,.7430944442749023,2145230,.06866455078125,1558080,.1065235137939453,338805,.3093948364257813,750872,.0602006912231445,6477396,.0180740356445313,12069466,.2915668487548828,941094,.0084142684936523,117926,.6671657562255859,11725,-1.633687973022461,1079664,.3604354858398438,1480236,.2918071746826172,142965,.2297306060791016,1026382,.2359113693237305,1586707,1.340882301330566,1576180,.4918737411499023,matched (3),1731118.9,.88278431,123549.28,267135.66
201504,293723,663,1332,736475,04,0,0,1,0,0,0,0,0,0,0,0,23095,-.9649419784545898,136937,.4991874694824219,324287,192155,.0289335250854492,25591912,.0226840972900391,15487356,-.1023921966552734,1320400,157793,-.3529129028320313,34741,.6226644515991211,11533,-3.46666145324707,7975241,-.0398502349853516,7030830,-.2103710174560547,7750404,17012,-.0768537521362305,265181,.1171360015869141,715001,-.0147066116333008,477758,-.2693157196044922,782255,.243769645690918,287326,-.1447286605834961,1062898,-.0875368118286133,574447,-.2679967880249023,1460505,-.1456375122070313,448687,829150,-.2200002670288086,79229128,.0122299194335938,47381512,-.0142459869384766,363856,274370,-.1483125686645508,1936456,9678,-1.626383781433106,299582,-3.222060203552246,2587773,-.9970064163208008,1514067,-.0113115310668945,7100532,-.1720991134643555,55457,-.6124868392944336,2124070,-.0099124908447266,1201236,-.2601032257080078,296270,-.1341533660888672,608755,-.2098197937011719,5852408,-.1014652252197266,15639101,.2590961456298828,525537,-.5826225280761719,38557,-1.117919921875,6962,-.5212564468383789,527587,-.7160911560058594,1112329,-.2857456207275391,180418,.2326774597167969,877221,-.1570367813110352,933665,-.5302982330322266,1442314,-.0887556076049805,matched (3),596936.44,.88278431,123498.13,267112
201505,293723,664,1332,758725,05,0,0,0,1,0,0,0,0,0,0,0,37842,.4938030242919922,120748,-.1258153915405273,434342,189700,-.0128583908081055,24004878,-.0640201568603516,15886935,.0254726409912109,1499856,189915,.1852931976318359,44632,.2505302429199219,40404,1.253715515136719,7877822,-.0122900009155273,9105984,.2586269378662109,9458674,12262,-.3274145126342773,160717,-.500767707824707,683293,-.0453605651855469,237077,-.700718879699707,483206,-.4817371368408203,429700,.4024696350097656,795332,-.2899951934814453,916187,.4668130874633789,1130699,-.255946159362793,579711,972929,.1599102020263672,72439808,-.0895881652832031,45622840,-.0378227233886719,438355,375834,.3146696090698242,2040174,61594,1.850708961486816,151329,-.6829319000244141,334781,-2.045076370239258,1536981,.0150203704833984,6804791,-.0425434112548828,77281,.3318395614624023,1812105,-.1588449478149414,1073447,-.1124753952026367,258248,-.1373510360717773,618431,.0157699584960938,6454605,.0979404449462891,22107532,.3461437225341797,594255,.1228885650634766,108476,1.034391403198242,7463,.0694913864135742,781074,.3923559188842773,1151387,.0345115661621094,162955,-.1018028259277344,999851,.1308479309082031,1127505,.1886444091796875,1811858,.2281045913696289,matched (3),972559.38,.88278431,148236.45,279412.03
201506,293723,665,1332,1859346,06,0,0,0,0,1,0,0,0,0,0,0,85751,.818028450012207,79897,-.4129676818847656,475797,192537,.0148448944091797,26594292,.1024398803710938,18649212,.1603069305419922,1583193,235982,.2171783447265625,18298,-.8916597366333008,73009,.5916538238525391,7521175,-.0463294982910156,25510656,1.03016471862793,9217615,9731,-.2311878204345703,239087,.3971824645996094,730521,.0668344497680664,269670,.1288137435913086,813985,.5214986801147461,364600,-.1642866134643555,1507798,.6396465301513672,837555,-.0897340774536133,1332041,.1638755798339844,437666,1175126,.1888189315795898,73738160,.0177650451660156,45843168,.0048179626464844,538742,336740,-.1098365783691406,3720187,156119,.9300546646118164,3222875,3.058572769165039,674057,.6998386383056641,1415122,-.0826044082641602,7469095,.0931472778320313,165623,.7622661590576172,2095890,.1454887390136719,1368184,.2426090240478516,385500,.4006204605102539,772136,.2219753265380859,7015541,.0833339691162109,18933664,-.1549758911132813,1023097,.5432806015014648,112167,.0334596633911133,18306,.8972711563110352,801994,.0264310836791992,1862871,.4811515808105469,144177,-.1224327087402344,983280,-.0167131423950195,849802,-.2827587127685547,2249156,.2162017822265625,matched (3),1685118.6,.88278431,218013.42,321911.31
201507,293723,666,1332,746901,07,0,0,0,0,0,1,0,0,0,0,0,63278,-.3039102554321289,133061,.5100698471069336,316026,182197,-.0552005767822266,28415688,.0662460327148438,17099704,-.0867424011230469,1601409,210575,-.1139135360717773,16714,-.0905447006225586,172579,.8602724075317383,7980576,.0592880249023438,9529986,-.9846534729003906,10741847,8743,-.1070632934570313,249766,.0436973571777344,899864,.2084856033325195,250240,-.0747785568237305,729556,-.1095056533813477,279719,-.2650146484375,1223746,-.2087335586547852,531988,-.4538660049438477,1039960,-.2475299835205078,559916,1221777,.0389308929443359,74092304,.004791259765625,45674736,-.0036811828613281,542377,370691,.0960578918457031,2119499,56401,-1.018132209777832,940229,-1.231905937194824,1070679,.462733268737793,1410304,-.0034103393554688,6802989,-.0934114456176758,83022,-.690608024597168,2117280,.0101537704467773,1212592,-.1207237243652344,277317,-.3293800354003906,609445,-.2366123199462891,6664831,-.0512828826904297,20112504,.0604000091552734,1286199,.2288570404052734,129897,.1467533111572266,18713,.0219898223876953,742981,-.0764303207397461,1626302,-.1358108520507813,111619,-.2559499740600586,1012018,.0288076400756836,1048617,.2102241516113281,2516634,.1123676300048828,matched (3),589780.5,.88278431,101155.3,257545.02
201508,293723,667,1332,571019,08,0,0,0,0,0,0,1,0,0,0,0,15813,-1.38670539855957,61410,-.7732353210449219,448748,154907,-.1622629165649414,24770356,-.1372947692871094,16657820,-.0261802673339844,1617785,216847,.0293502807617188,13133,-.2411184310913086,16388,-2.354305267333984,7231373,-.0985813140869141,7469929,-.2435579299926758,7096112,22276,.9352560043334961,235420,-.0591535568237305,743697,-.1906099319458008,508250,.7085533142089844,550683,-.2812767028808594,197709,-.346989631652832,873473,-.3371953964233398,627413,.1649847030639648,881229,-.1656198501586914,538760,609357,-.6956567764282227,69248312,-.0676136016845703,43039672,-.0594234466552734,648028,353701,-.0469169616699219,1572112,28477,-.6833896636962891,705746,-.2868680953979492,668173,-.471501350402832,1252647,-.1185464859008789,6510679,-.0439186096191406,49431,-.5185279846191406,2046516,-.0339927673339844,1012325,-.1805105209350586,381111,.3179302215576172,691348,.1260948181152344,3678791,-.5942611694335938,14613244,-.3194141387939453,452683,-1.044254302978516,55777,-.8453798294067383,6944,-.9913406372070313,558321,-.2857370376586914,1603689,-.0140018463134766,87111,-.2479085922241211,814675,-.2169122695922852,1260366,.1839303970336914,2465939,-.0203495025634766,matched (3),573530.44,.88278431,121005.36,265968.66
201509,293723,668,1332,785863,09,0,0,0,0,0,0,0,1,0,0,0,74265,1.546807289123535,72732,.1692094802856445,253511,205860,.2843713760375977,24740864,-.001190185546875,19244622,.1443500518798828,1719893,202698,-.067474365234375,13820,.0509881973266602,54323,1.198398590087891,7085112,-.0204334259033203,9026106,.189234733581543,11582276,23500,.0534906387329102,434651,.6131725311279297,864801,.1508655548095703,359772,-.3455028533935547,599685,.0852451324462891,401892,.7093868255615234,779831,-.1133995056152344,667543,.0619983673095703,1311501,.3976106643676758,580911,1061064,.5546226501464844,70401336,.0165138244628906,46751200,.0827178955078125,546676,322185,-.0933256149291992,2338152,24141,-.1651849746704102,809336,.1369590759277344,5786557,2.158745765686035,1432900,.1344413757324219,6911953,.0598087310791016,63911,.2569131851196289,2239718,.0902109146118164,1620569,.4705276489257813,457822,.1833896636962891,2199880,1.157514572143555,5290679,.3633623123168945,18445468,.2328910827636719,725543,.4717283248901367,29269,-.6448326110839844,33628,1.577481269836426,870014,.4435758590698242,1355731,-.1679658889770508,194900,.8053035736083984,850776,.0433597564697266,1080181,-.1542739868164063,2412122,-.0220661163330078,matched (3),1167413.5,.88278431,112214.88,262086.28
201510,293723,669,1332,1167168,10,0,0,0,0,0,0,0,0,1,0,0,53360,-.3305778503417969,146584,.7008171081542969,1199250,152530,-.299835205078125,24405732,-.0136394500732422,18302716,-.0501804351806641,1658243,199625,-.0152769088745117,28517,.7243843078613281,57400,.0550966262817383,8005656,.1221523284912109,8754429,-.0305604934692383,10717192,41368,.5655078887939453,494980,.1299734115600586,801100,-.0765132904052734,476527,.2810535430908203,756227,.2319364547729492,546046,.3065204620361328,1010515,.2591381072998047,830485,.2184066772460938,1613254,.2070808410644531,671920,1610419,.4172220230102539,70577800,.00250244140625,47520188,.0163135528564453,594922,369911,.1381359100341797,1956778,76267,1.150328636169434,728758,-.1048727035522461,493995,-2.460766792297363,1446847,.0096864700317383,7092995,.0258550643920898,60556,-.0539226531982422,2381456,.0613622665405273,781787,-.7289505004882813,384852,-.1736221313476563,1113154,-.6812057495117188,5940276,.115809440612793,19357174,.0482444763183594,2510939,1.241491317749023,48406,.5030946731567383,26232,-.2483797073364258,1003713,.1429519653320313,1676307,.2122526168823242,247081,.2372303009033203,908079,.0651826858520508,1997029,.6145315170288086,2926735,.1933803558349609,matched (3),879071.56,.88278431,153958.13,282489.19
201511,293723,670,1332,999178,11,0,0,0,0,0,0,0,0,0,1,0,39347,-.3046417236328125,66696,-.7874536514282227,898139,109679,-.329803466796875,24627784,.0090579986572266,17887576,-.0229434967041016,1659861,246377,.2104225158691406,15404,-.6158733367919922,91248,.463536262512207,8546385,.0653600692749023,8136226,-.0732336044311523,9596903,27934,-.3926630020141602,334994,-.3904047012329102,691173,-.1475963592529297,129994,-1.299036026000977,657815,-.1394176483154297,332418,-.4963102340698242,986800,-.0237483978271484,1639766,.6802988052368164,1105086,-.3783302307128906,576867,1205264,-.289794921875,67028960,-.0515899658203125,43615176,-.0857486724853516,755727,436308,.1650867462158203,1861705,21109,-1.284541130065918,523648,-.3305215835571289,7596624,2.732933044433594,1262502,-.13629150390625,6509295,-.08587646484375,62527,.0320301055908203,2067518,-.1413631439208984,1094913,.3368473052978516,381478,-.0088052749633789,1083112,-.0273590087890625,5019676,-.1683902740478516,17682944,-.0904636383056641,718237,-1.251611709594727,89566,.615351676940918,18884,-.3286647796630859,930175,-.0760889053344727,1372922,-.1996517181396484,204704,-.1881513595581055,879734,-.0317115783691406,2415462,.1902303695678711,1564524,-.6263055801391602,matched (3),922363.19,.88278431,146932.3,278722.31
201512,293723,671,1332,924772,12,0,0,0,0,0,0,0,0,0,0,1,36244,-.0821466445922852,57731,-.1443510055541992,358618,194824,.5745382308959961,21758160,-.1238861083984375,12665899,-.3451938629150391,1532389,116584,-.7482509613037109,7362,-.7382955551147461,34928,-.960291862487793,7088537,-.1870288848876953,8476001,.0409126281738281,8905940,6412,-1.471673965454102,250917,-.2889900207519531,641682,-.0742969512939453,115562,-.1176815032958984,465729,-.3453197479248047,106084,-1.142162322998047,716178,-.3205385208129883,789163,-.7313365936279297,900242,-.2050151824951172,478936,958992,-.228571891784668,60744328,-.0984516143798828,43485016,-.0029888153076172,211362,292861,-.3986501693725586,1812578,35438,.5180854797363281,2764047,1.663631439208984,656472,-2.448578834533691,1190012,-.0591316223144531,4758291,-.3133420944213867,51176,-.2003278732299805,1699781,-.1958494186401367,1007719,-.0829849243164063,465485,.1990270614624023,1074903,-.0076074600219727,4216907,-.1742630004882813,15583103,-.1264133453369141,1104863,.4306764602661133,37990,-.8576526641845703,31461,.5104331970214844,790664,-.1624994277954102,1199606,-.13494873046875,205669,.0047025680541992,672325,-.2688779830932617,1595665,-.4146003723144531,1918997,.2042207717895508,matched (3),1237249.3,.88278431,118241.27,264722.56
201601,293723,672,1332,1187559,01,0,0,0,0,0,0,0,0,0,0,0,65917,.5981225967407227,146677,.932438850402832,1030552,34801,-1.722450256347656,22642668,.0398464202880859,14994488,.1687698364257813,0,132291,.1263914108276367,31508,1.453909873962402,59442,.5317115783691406,7983410,.1188869476318359,8283211,-.0230083465576172,9333239,21263,1.198797225952148,258439,.0295372009277344,693449,.0775852203369141,180452,.4456577301025391,658800,.3468160629272461,347378,1.186182975769043,870656,.1953182220458984,883857,.1133232116699219,1132807,.2297906875610352,482184,967003,.0083189010620117,54703024,-.1047534942626953,42430320,-.0245532989501953,0,359387,.2047014236450195,1535072,42560,.1831302642822266,285586,-2.269907951354981,756736,.1421346664428711,1007695,-.1662979125976563,6734143,.3473014831542969,99579,.6656808853149414,2553522,.4069738388061523,1255820,.2200994491577148,1003724,.7683916091918945,4025066,1.320310592651367,4067896,-.0359764099121094,16863144,.0789432525634766,759551,-.3747491836547852,90621,.8693628311157227,30926,-.01715087890625,1150700,.3752527236938477,1005734,-.1762752532958984,86415,-.8671064376831055,737571,.092620849609375,1826192,.1349430084228516,1390552,-.3221015930175781,matched (3),1287037.6,.88278431,202910.08,311880.66
201602,293723,673,1332,148100,02,1,0,0,0,0,0,0,0,0,0,0,15133,-1.471518516540527,77780,-.6343488693237305,314998,228793,1.883172035217285,24523864,.0798110961914063,15819896,.0535850524902344,1641768,184114,.3305511474609375,17733,-.5748147964477539,212863,1.27564811706543,8096526,.014068603515625,8303697,.0024700164794922,6977296,21814,.0255832672119141,481459,.622161865234375,776065,.1125583648681641,172254,-.0464944839477539,836275,.2385377883911133,325748,-.0642900466918945,920292,.0554447174072266,777965,-.1276140213012695,1211356,.0670413970947266,686845,969049,.0021133422851563,65827712,.1851215362548828,44356216,.0443897247314453,487831,342518,-.0480756759643555,1269291,10161,-1.432358741760254,172064,-.5066766738891602,566764,-.2890720367431641,1216984,.1887102127075195,7788682,.1454811096191406,45626,-.7804737091064453,1733808,-.3871536254882813,1374026,.0899562835693359,420045,-.8711099624633789,846838,-1.558787345886231,4588841,.1205015182495117,12585141,-.2926120758056641,1041347,.3155431747436523,90699,.0008602142333984,18457,-.5161533355712891,790570,-.3753719329833984,1233892,.2044563293457031,127578,.3895664215087891,819944,.1058731079101563,2611760,.3577909469604492,1315891,-.0551862716674805,matched (3),62308.504,.88278431,125701.5,268137.84
201603,293723,674,1332,1078843,03,0,1,0,0,0,0,0,0,0,0,0,87223,1.751590728759766,331284,1.449091911315918,889195,167714,-.3105583190917969,27709076,.1221122741699219,16304702,.0301856994628906,1853360,231740,.2300615310668945,27616,.4429683685302734,64714,-1.190670967102051,9033376,.109492301940918,8989116,.0793132781982422,8604998,29781,.3113193511962891,342531,-.340458869934082,900662,.1488933563232422,230877,.2929153442382813,1119637,.2918024063110352,436914,.2936124801635742,930031,.0105266571044922,912198,.1591758728027344,1255296,.0356311798095703,733421,1079366,.1078147888183594,72389568,.0950202941894531,51883964,.1567573547363281,604911,564057,.4988307952880859,1952499,37389,1.302820205688477,5114637,3.391994476318359,4678564,2.110803604125977,1968625,.4809589385986328,7992188,.0257930755615234,63120,.324559211730957,2556754,.3884181976318359,1653751,.1853008270263672,390808,-.0721454620361328,1205226,.3529129028320313,5387858,.1605205535888672,10329320,-.1975307464599609,1031696,-.0093107223510742,49673,-.6020841598510742,52869,1.052372932434082,999063,.2340641021728516,1554052,.2306919097900391,106357,-.1819267272949219,1144860,.3338022232055664,2723599,.0419301986694336,1543296,.1594057083129883,matched (3),990450.56,.88278431,123962.55,267327.06
