period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1083c372,growth1083c372,Y1383c68,growth1383c68,Y1437c752,growth1437c752,Y1479c344,Y1578c484,growth1578c484,Y1690c826,growth1690c826,Y1782c442,Y1826c32,Y1851c124,growth1851c124,Y1856c208,growth1856c208,Y2046c484,growth2046c484,Y2051c208,growth2051c208,Y2120c372,growth2120c372,Y2282c440,Y25c428,growth25c428,Y2723c251,growth2723c251,Y2723c348,growth2723c348,Y2739c344,Y2782c251,growth2782c251,Y2875c251,growth2875c251,Y2968c484,growth2968c484,Y2995c484,growth2995c484,Y3010c348,growth3010c348,Y3096c484,growth3096c484,Y3317c484,growth3317c484,Y3386c792,growth3386c792,Y3448c32,Y3526c705,growth3526c705,Y3578c554,Y3695c586,growth3695c586,Y3968c32,Y4112c208,Y4197c300,growth4197c300,Y4244c372,growth4244c372,Y4329c222,growth4329c222,Y4354c208,growth4354c208,Y440c752,growth440c752,Y4513c705,growth4513c705,Y451c300,growth451c300,Y4580c152,growth4580c152,Y4755c32,Y4807c32,Y488c428,growth488c428,Y4974c36,Y5040c792,growth5040c792,Y514c208,growth514c208,Y530c208,growth530c208,Y78c757,growth78c757,Y933c705,growth933c705,Y966c300,growth966c300,_merge,x,r2,s,sf
201706,293790,689,1338,8771585,06,0,0,0,0,1,0,0,0,0,0,0,119245,.294917106628418,649124,-.3076686859130859,1222557,-.033843994140625,10187048,1125891,-.0000362396240234,29724928,-.1403732299804688,649078,14936242,12887346,-.1579875946044922,7598392,.0255546569824219,102326,-.8499345779418945,1228604,-.0194797515869141,7951013,-.011469841003418,23544,610739,-.0133867263793945,2510450,.5433006286621094,47306,.1087350845336914,2619866,6274616,-.1354942321777344,708045,.0147886276245117,207406,-.0000333786010742,367044,-.0831613540649414,159260,.2851066589355469,608507,-.0555953979492188,2523255,-.0134124755859375,710495,-1.520871162414551,1784322,774948,-.132568359375,2171353,235179,-.8072366714477539,291692,874817,4014877,.1645994186401367,3771398,-.6388063430786133,1257048,-.219609260559082,2528627,-.0589313507080078,676296,.0225076675415039,145284,.2042331695556641,2002756,-.4135236740112305,158577632,-.1978435516357422,4760222,104370,20715,-1.977261543273926,1676141,1477562240,-.2074432373046875,980824,-.4505701065063477,3152062,-.2130622863769531,160626,-.0611810684204102,10219,-1.379617691040039,422155,-.4671401977539063,matched (3),6859391,.91889381,420216.88,1052898.1
201707,293790,690,1338,9606861,07,0,0,0,0,0,1,0,0,0,0,0,239512,.6974239349365234,647854,-.001957893371582,947659,-.254704475402832,11044280,1218158,.078765869140625,25032412,-.17181396484375,1019857,16505777,13901209,.0757312774658203,7406668,-.0255556106567383,461223,1.505717277526856,1078114,-.1306648254394531,7936644,-.0018091201782227,2281,649301,.0612268447875977,4270435,.5312538146972656,77359,.4918193817138672,3331885,7085743,.1215715408325195,908818,.2496376037597656,262124,.2341394424438477,409004,.1082429885864258,214878,.2995319366455078,968496,.4647359848022461,2203485,-.1355094909667969,1429423,.6990642547607422,1814481,945587,.199009895324707,2349189,413923,.565333366394043,475627,947361,2947005,-.3092164993286133,3827815,.0148477554321289,1593095,.236912727355957,2616684,.0342311859130859,785594,.1498098373413086,178819,.2076835632324219,2880501,.3634405136108398,176275136,.1058025360107422,4834722,131172,120712,1.762550354003906,1799974,1804615936,.1999549865722656,1439235,.3834743499755859,3934074,.22161865234375,135431,-.1706161499023438,17284,.5255327224731445,452735,.0699348449707031,matched (3),8975726,.91889381,476744.19,1076706.6
201708,293790,691,1338,8688676,08,0,0,0,0,0,0,1,0,0,0,0,115192,-.7320032119750977,476793,-.3065834045410156,1018589,.072178840637207,11254553,1162739,-.0465621948242188,28450826,.1280059814453125,415595,15642077,12742758,-.0870132446289063,9878212,.2879514694213867,225218,-.7168121337890625,1034914,-.0408954620361328,8040319,.0129785537719727,8544,602779,-.074345588684082,3674756,-.1502285003662109,187506,.8853540420532227,2859611,7792046,.0950193405151367,706860,-.251312255859375,184922,-.3488836288452148,334978,-.1996603012084961,289580,.2983617782592773,626865,-.4350128173828125,2402960,.0866613388061523,824110,-.5507221221923828,1548638,568848,-.5081930160522461,2301023,319613,-.2585697174072266,399649,2452066,4118001,.3345785140991211,3151882,-.1942939758300781,1556638,-.0231504440307617,2735642,.0444583892822266,1059145,.2987766265869141,121316,-.3879756927490234,2120817,-.3061628341674805,183501840,.0401782989501953,5562272,282814,43018,-1.031789779663086,2222391,1729488256,-.0425224304199219,710590,-.7057714462280273,4419699,.1163959503173828,255305,.6339969635009766,7189,-.8772296905517578,330913,-.3134517669677734,matched (3),9363270,.91889381,383470.09,1038778.9
201709,293790,692,1338,9059548,09,0,0,0,0,0,0,0,1,0,0,0,200370,.5535650253295898,618107,.2595787048339844,1561004,.426910400390625,11631659,1377032,.1691522598266602,28330948,-.0042228698730469,719880,19196576,15532647,.1979808807373047,8721474,-.1245441436767578,242541,.074101448059082,1147896,.1036128997802734,8305375,.0324335098266602,19066,553276,-.0856943130493164,3885526,.0557708740234375,236798,.2333965301513672,1889106,7051466,-.0998678207397461,1353295,.6494646072387695,242992,.2730941772460938,418456,.2225074768066406,517218,.5800323486328125,1594292,.9334535598754883,2495963,.0379734039306641,1152711,.3355684280395508,1996194,830214,.3780698776245117,2477550,370410,.1475000381469727,632655,1702280,4430052,.0730428695678711,3952596,.2263727188110352,1552682,-.0025444030761719,2918921,.0648479461669922,1228583,.1483993530273438,184557,.4195594787597656,1764906,-.1837043762207031,183733344,.0012607574462891,5625054,109798,72518,.522216796875,2616380,1803303296,.0417938232421875,830686,.1561555862426758,4460237,.0091304779052734,208593,-.2020740509033203,25205,1.254490852355957,1088484,1.190685272216797,matched (3),9716168,.91889381,438065.03,1060147.8
201710,293790,693,1338,7506074,10,0,0,0,0,0,0,0,0,1,0,0,3442,-4.064112663269043,779441,.2319154739379883,1172853,-.2858896255493164,10428261,1363112,-.0101594924926758,25357236,-.1108913421630859,548292,18424380,14720960,-.0536708831787109,8914253,.0218639373779297,150001,-.4805288314819336,1468328,.2461929321289063,7975020,-.04058837890625,1854,605159,.089634895324707,3134186,-.2148885726928711,174345,-.3061714172363281,1623887,5440386,-.2593860626220703,928196,-.3770542144775391,136811,-.574427604675293,525689,.2281379699707031,411095,-.229640007019043,531827,-1.097867012023926,2249731,-.1038646697998047,783489,-.3861150741577148,1698541,668092,-.2172574996948242,2190694,390192,.0520286560058594,482924,1637936,3590105,-.2102298736572266,2572065,-.4296636581420898,1398813,-.1043596267700195,2812893,-.0370006561279297,968655,-.2377080917358398,156472,-.1650810241699219,1440381,-.2031898498535156,165963216,-.1017189025878906,5607673,122722,79449,.0912799835205078,2280758,1921722112,.0636024475097656,3388709,1.405952453613281,4192921,-.0618047714233398,194442,-.07025146484375,10785,-.8488864898681641,294728,-1.306488037109375,matched (3),8067304.5,.91889381,375424.53,1035835.8
201711,293790,694,1338,8472768,11,0,0,0,0,0,0,0,0,0,1,0,124895,3.59142017364502,626121,-.2190332412719727,1219073,.0386514663696289,10761581,1444298,.0578527450561523,27025888,.0637321472167969,672133,17743230,16487939,.1133556365966797,18249046,.716461181640625,162732,.0814628601074219,1341293,-.0904903411865234,9120316,.1341896057128906,3499,542887,-.1085901260375977,3866201,.2099027633666992,137029,-.2408437728881836,2258763,6273526,.1424884796142578,1243000,.2920398712158203,169071,.2117185592651367,206035,-.9366636276245117,252197,-.4886140823364258,438696,-.1925115585327148,2645894,.1621990203857422,647058,-.1913213729858398,2111464,934914,.336029052734375,2801994,484746,.2169857025146484,508266,2659223,5288237,.387303352355957,3470132,.2994832992553711,1440918,.0296564102172852,3108072,.0997896194458008,1368895,.345850944519043,179524,.1374320983886719,1730488,.1834955215454102,207563936,.2236728668212891,5907231,85550,137713,.5500564575195313,2131431,1968835840,.0242214202880859,3561819,.0498228073120117,3988944,-.049870491027832,224935,.1456775665283203,12104,.1153793334960938,1199056,1.403237342834473,matched (3),9504200,.91889381,338498.94,1023031.6
201712,293790,695,1338,10528621,12,0,0,0,0,0,0,0,0,0,0,1,221141,.5713272094726563,1745347,1.025165557861328,668680,-.6005401611328125,11525077,820011,-.5660610198974609,22988144,-.1618175506591797,558686,19114202,12829936,-.2508468627929688,9542391,-.6483688354492188,246321,.4145307540893555,938485,-.3571224212646484,7951962,-.1370849609375,469,668293,.2078256607055664,3211188,-.1856307983398438,112104,-.2007656097412109,3265167,5392295,-.1513671875,797827,-.4433908462524414,157154,-.0730934143066406,358681,.554387092590332,199373,-.2350330352783203,520342,.170680046081543,2099100,-.2315006256103516,1514588,.8504629135131836,2309579,972434,.0393476486206055,2150764,637370,.2737255096435547,449569,2057757,3869800,-.312281608581543,4026823,.1487855911254883,1984395,.3200340270996094,2410014,-.2543706893920898,706662,-.6612071990966797,103208,-.553563117980957,2214613,.2466745376586914,180426096,-.1401176452636719,6051479,87128,40444,-1.225253105163574,2335654,2213366784,.1170711517333984,3564941,.0008764266967773,3445479,-.1464643478393555,166530,-.3006353378295898,19449,.4742603302001953,599264,-.6935882568359375,matched (3),10961795,.91889381,659332.38,1169072.9
201801,293790,696,1338,12416634,01,0,0,0,0,0,0,0,0,0,0,0,253570,.1368398666381836,966261,-.5912752151489258,1335853,.6920194625854492,12068638,1262734,.4317169189453125,26654934,.1479949951171875,870314,0,15874706,.2129459381103516,9191775,-.0374355316162109,159484,-.4346914291381836,1420927,.4147977828979492,8402483,.0551080703735352,6179,670662,.0035381317138672,4241633,.2783069610595703,118072,.0518674850463867,4871392,6408600,.1726694107055664,1187155,.3974227905273438,284479,.5934333801269531,449774,.2263116836547852,283536,.3521623611450195,804862,.4361839294433594,2608043,.2170915603637695,1103307,-.3168315887451172,0,813782,-.1781101226806641,2360584,461402,-.3230810165405273,0,5705567,5046789,.2655496597290039,4052488,.0063533782958984,1566626,-.2363901138305664,3278914,.3078804016113281,1269029,.5854549407958984,137861,.2895002365112305,2528188,.1324253082275391,186877408,.0351314544677734,0,0,75388,.6227293014526367,2909811,2393785600,.0783615112304688,1608574,-.7958002090454102,4210185,.200444221496582,187011,.1159915924072266,8236,-.8592815399169922,900250,.4069709777832031,matched (3),12177120,.91889381,559225.56,1115681.6
201802,293790,697,1338,11124274,02,1,0,0,0,0,0,0,0,0,0,0,137743,-.6102504730224609,486383,-.6864376068115234,1445088,.0785999298095703,7852958,1017061,-.2163619995117188,28035008,.0504798889160156,675237,16024724,12422394,-.2452278137207031,8722418,-.0524120330810547,180370,.1230669021606445,1394102,-.0190582275390625,8002297,-.0487985610961914,4129,553725,-.1915969848632813,2592710,-.4922447204589844,113430,-.0401086807250977,2489951,7514799,.1592340469360352,816183,-.3746757507324219,216442,-.2733364105224609,332426,-.3023281097412109,305488,.0745706558227539,518765,-.4392194747924805,1976025,-.2775125503540039,489611,-.8124561309814453,1881220,644061,-.2338991165161133,2354210,697188,.412785530090332,548476,3129865,3572661,-.3454418182373047,3162909,-.2478389739990234,1366097,-.1369667053222656,3170790,-.0335321426391602,930263,-.3105401992797852,190923,.3256235122680664,2996970,.1700992584228516,155228160,-.1855564117431641,4938454,129653,60758,-.2157487869262695,2428578,2117243264,-.1227607727050781,4503885,1.029592514038086,3505934,-.1830501556396484,164217,-.129979133605957,15689,.6444454193115234,909917,.0106801986694336,matched (3),10377819,.91889381,599922.81,1136626.4
201803,293790,698,1338,10240040,03,0,1,0,0,0,0,0,0,0,0,0,215939,.4496059417724609,769584,.4588537216186523,1424126,-.0146112442016602,13664613,1119013,.0955295562744141,30288016,.0772991180419922,592177,19387340,14624893,.1632251739501953,8457754,-.0308132171630859,93249,-.6597375869750977,1279122,-.0860767364501953,9241113,.1439342498779297,51284,604279,.0873680114746094,2654323,.0234861373901367,102897,-.0974569320678711,2697027,7088578,-.0583896636962891,1320273,.4809551239013672,207631,-.041560173034668,212497,-.4474887847900391,344073,.1189441680908203,410649,-.2337121963500977,2487049,.2300090789794922,476895,-.0263147354125977,2694127,895845,.3299741744995117,2352179,370894,-.631138801574707,507484,3875882,4836650,.3029117584228516,5738811,.595759391784668,1683654,.2090091705322266,3165925,-.0015354156494141,885800,-.048975944519043,154352,-.2126340866088867,2419896,-.2138776779174805,212478160,.3139419555664063,3821537,97504,88149,.3721294403076172,2009652,2061481856,-.0266895294189453,2027296,-.7982378005981445,3960604,.1219396591186523,211203,.2516317367553711,67101,1.453239440917969,645327,-.3435964584350586,matched (3),9398034,.91889381,427510.44,1055830.1
201804,293790,699,1338,7553058,04,0,0,1,0,0,0,0,0,0,0,0,2068,-4.64841365814209,582950,-.2777481079101563,1239392,-.1389379501342773,12400476,1490945,.2869634628295898,29312286,-.032745361328125,845591,15891436,14235005,-.0270214080810547,7741640,-.0884695053100586,170412,.6029462814331055,1343553,.0491437911987305,8426736,-.0922527313232422,7190,637363,.0533027648925781,1593902,-.510004997253418,61423,-.5159444808959961,2155177,5612013,-.2335758209228516,561722,-.8545875549316406,138829,-.4025192260742188,107588,-.6806192398071289,161111,-.7587604522705078,1242041,1.106772422790527,2054869,-.1908845901489258,751865,.45526123046875,1704308,850190,-.05230712890625,2043066,163692,-.8179292678833008,408619,1442211,4108394,-.1631908416748047,3871862,-.3935165405273438,1531017,-.0950345993041992,2980483,-.0603599548339844,691062,-.2482614517211914,106550,-.3706216812133789,1601683,-.4126691818237305,174405584,-.1974544525146484,5169433,176162,44670,-.6797266006469727,1591179,1982612224,-.0390110015869141,3779055,.6227712631225586,3103615,-.2438287734985352,163089,-.2585239410400391,13361,-1.613859176635742,384560,-.5176572799682617,matched (3),6737142,.91889381,514395.59,1093899
201805,293790,700,1338,11614689,05,0,0,0,1,0,0,0,0,0,0,0,207632,4.609185218811035,619183,.0602989196777344,1648335,.2851448059082031,13661940,1037159,-.3629255294799805,57592984,.6753940582275391,961859,17237316,14367591,.0092716217041016,7587574,-.0201015472412109,211436,.215703010559082,1442568,.0711069107055664,8837580,.0476036071777344,9960,727925,.1328592300415039,973550,-.4929904937744141,27571,-.8010196685791016,1642056,5685413,.0129947662353516,1338387,.8682136535644531,214279,.4340353012084961,321167,1.09365177154541,243922,.4147548675537109,567557,-.7831697463989258,2311925,.1178684234619141,1111935,.3913002014160156,2001078,797924,-.0634469985961914,2350568,346515,.74993896484375,546403,2402626,4368899,.0614795684814453,4158316,.0713748931884766,1743272,.1298313140869141,2809664,-.0590200424194336,1017875,.3872432708740234,166350,.4454803466796875,2127608,.2839431762695313,233452944,.2915973663330078,5497182,184080,88840,.687535285949707,2435284,2028389888,.0228271484375,5408558,.3585090637207031,3508388,.122589111328125,208730,.2467451095581055,22103,.5033731460571289,313848,-.203190803527832,matched (3),8583340,.91889381,591622.5,1132267.4
201806,293790,701,1338,12258910,06,0,0,0,0,1,0,0,0,0,0,0,90635,-.8289270401000977,503116,-.2075796127319336,1552994,-.0595808029174805,12434712,974647,-.0621652603149414,28027352,-.7202205657958984,1494914,14715129,15060201,.0470809936523438,7747317,.0208339691162109,225686,.0652217864990234,1362167,-.0573482513427734,6835990,-.2568120956420898,29777,602943,-.1883754730224609,1975686,.7077217102050781,45119,.4925394058227539,2484070,6364666,.1128578186035156,698394,-.6504364013671875,179446,-.1774044036865234,339252,.0547819137573242,197727,-.2099609375,629876,.1041812896728516,2407964,.0407009124755859,2381639,.7616863250732422,1309830,890968,.110295295715332,2579831,527527,.4202747344970703,343124,3526131,3539584,-.2105016708374023,4712823,.1251773834228516,1608645,-.0803709030151367,3095713,.0969533920288086,867382,-.1599931716918945,131721,-.2334079742431641,2958437,.3296623229980469,230060768,-.0146369934082031,3822153,85470,54892,-.4814691543579102,2300715,1979968384,-.0241603851318359,618517,-2.168413162231445,3760783,.0694704055786133,317665,.4199562072753906,10752,-.7206211090087891,186382,-.5211105346679688,matched (3),8795061,.91889381,426026.19,1055230.1
201807,293790,702,1338,16535042,07,0,0,0,0,0,1,0,0,0,0,0,116848,.2540340423583984,816485,.484187126159668,1162578,-.2895450592041016,13872918,1391101,.3557758331298828,30351508,.0796661376953125,1166406,18092968,15190118,.0085887908935547,8163873,.0523719787597656,266020,.1644268035888672,1529588,.1159219741821289,7441225,.084834098815918,25863,862503,.3580160140991211,4849120,.8978815078735352,203665,1.507172584533691,2925399,7269895,.1329803466796875,832604,.1757745742797852,232737,.2600345611572266,381000,.1160564422607422,371045,.6294355392456055,592503,-.0611667633056641,2367308,-.0170278549194336,969124,-.8991508483886719,1559491,1024339,.1394939422607422,3339468,432734,-.1980772018432617,618334,4283333,3968929,.1144866943359375,4780640,.014286994934082,1192273,-.2995309829711914,3129223,.0107660293579102,1092744,.2309675216674805,186585,.348200798034668,3998155,.3011722564697266,231433392,.0059471130371094,4518269,135546,103482,.6340293884277344,2591331,2305449984,.1521949768066406,3839997,1.825901985168457,3980330,.0567378997802734,209262,-.4174098968505859,21360,.6864280700683594,271689,.3768596649169922,matched (3),12643714,.91889381,609323.5,1141616.1
201808,293790,703,1338,13879810,08,0,0,0,0,0,0,1,0,0,0,0,107193,-.0862436294555664,622771,-.2708292007446289,1252160,.0742301940917969,13716294,962388,-.3684329986572266,29214512,-.0381813049316406,867374,15446106,11884130,-.2454414367675781,6558333,-.2189817428588867,221799,-.1817998886108398,1167422,-.2702007293701172,8546854,.1385278701782227,5556,572180,-.4103851318359375,5192468,.0684118270874023,226557,.1065196990966797,1431972,6446805,-.1201572418212891,1135184,.3099918365478516,176180,-.2784023284912109,314331,-.192352294921875,571464,.4318780899047852,650858,.0939350128173828,2553941,.0758838653564453,826927,-.1586761474609375,951538,343154,-1.093623161315918,3084070,352979,-.2037143707275391,540098,4599833,2957757,-.2940654754638672,4151290,-.1411552429199219,1621038,.3072052001953125,3008396,-.0393772125244141,1106190,.0122299194335938,150964,-.2118453979492188,2663536,-.4061784744262695,245082096,.0573024749755859,5366437,101623,43367,-.8696985244750977,2191389,1970320256,-.1570796966552734,2996850,-.2479095458984375,4634329,.1521263122558594,173972,-.1846933364868164,13794,-.437286376953125,246839,-.095921516418457,matched (3),11255615,.91889381,491729.59,1083425.3
201809,293790,704,1338,14828116,09,0,0,0,0,0,0,0,1,0,0,0,197644,.6118364334106445,661293,.0600185394287109,1676130,.2916173934936523,16348116,934047,-.0298910140991211,33731668,.1437721252441406,894512,12883179,13175470,.1031532287597656,6902579,.0511589050292969,183745,-.1882219314575195,1237827,.0585594177246094,8136137,-.0492477416992188,11311,593495,.0365753173828125,4677197,-.1045103073120117,278080,.2049131393432617,1739641,8519671,.2787933349609375,947552,-.180668830871582,96733,-.5995521545410156,534356,.5306158065795898,576652,.009037971496582,932899,.3600053787231445,2161250,-.1669511795043945,985183,.1751108169555664,1144366,513976,.4039974212646484,2198564,389771,.0991506576538086,433482,2357213,3351222,.1248941421508789,4390391,.0559988021850586,1715871,.056854248046875,3015137,.0022382736206055,934855,-.1682853698730469,108121,-.3337907791137695,1827865,-.3765058517456055,221615424,-.1006507873535156,4612604,46716,27134,-.4689111709594727,1899359,2130221056,.0780296325683594,2901559,-.0323143005371094,4256439,-.0850582122802734,247929,.354248046875,27600,.6935815811157227,632174,.9404287338256836,matched (3),10874182,.91889381,508494.53,1091136.5
201810,293790,705,1338,14757472,10,0,0,0,0,0,0,0,0,1,0,0,219961,.1069831848144531,1261009,.6454696655273438,1372735,-.1996822357177734,15110026,1215590,.263458251953125,32142720,-.0482521057128906,918429,12442884,15711383,.1760292053222656,7490839,.0817852020263672,144478,-.240422248840332,1750412,.3464937210083008,8552998,.0499658584594727,19328,628702,.0576286315917969,2065290,-.8174285888671875,209591,-.2827510833740234,1545141,4618339,-.6123428344726563,715364,-.2810897827148438,336074,1.245376586914063,474065,-.1197185516357422,567503,-.0159931182861328,760461,-.204371452331543,3221934,.3992958068847656,816493,-.1878089904785156,1940584,856890,.5111331939697266,3102268,632621,.4843120574951172,529021,1678875,3421345,.0207090377807617,3364774,-.266057014465332,2172996,.2361860275268555,2936776,-.0263328552246094,1041522,.1080465316772461,135704,.2272253036499023,1684231,-.0818395614624023,186756656,-.1711368560791016,4039359,42892,45517,.517298698425293,2533879,2245024256,.052490234375,993345,-1.071925163269043,3979634,-.0672435760498047,216544,-.1353483200073242,4564,-1.799615859985352,276666,-.8263540267944336,matched (3),10734736,.91889381,569676.88,1120956.8
201811,293790,706,1338,11631528,11,0,0,0,0,0,0,0,0,0,1,0,215234,-.0217247009277344,1202647,-.0473871231079102,1620664,.1660308837890625,16176764,1208017,-.0062494277954102,29588716,-.0827922821044922,759159,11324826,15940092,.0144519805908203,6886329,-.0841426849365234,188179,.2642669677734375,942060,-.619537353515625,9631249,.1187305450439453,17242,511015,-.2072582244873047,3804639,.6109504699707031,196959,-.0621623992919922,1965072,7415853,.4735851287841797,1275693,.5784530639648438,436383,.2611894607543945,251702,-.6330986022949219,423025,-.2938146591186523,646183,-.1628427505493164,3154852,-.0210409164428711,601869,-.3049783706665039,1362811,567868,-.4114208221435547,2859623,339472,-.6224803924560547,304640,5473514,5782163,.5247440338134766,3194921,-.0517988204956055,1742730,-.2206544876098633,3117996,.0598773956298828,972023,-.0690584182739258,165775,.2001552581787109,2183436,.2595911026000977,180070768,-.0364570617675781,4422691,92512,43372,-.0482721328735352,2006630,1918060032,-.1574020385742188,973290,-.0203962326049805,3791154,-.0485191345214844,211026,-.0258121490478516,8315,.5998611450195313,326770,.1664457321166992,matched (3),12130057,.91889381,570659.63,1121456.5
201812,293790,707,1338,6974135,12,0,0,0,0,0,0,0,0,0,0,1,5040,-3.754319190979004,627435,-.650639533996582,727135,-.8014793395996094,10955487,902175,-.2919273376464844,23425240,-.2335796356201172,608752,9796020,14556682,-.0907878875732422,6085143,-.123687744140625,312288,.5065317153930664,778088,-.1912288665771484,10678103,.1031837463378906,8083,791617,.437678337097168,2922364,-.2638282775878906,102836,-.6498603820800781,4052897,6936697,-.0667943954467773,871449,-.3810873031616211,168684,-.9504928588867188,481270,.6481828689575195,279905,-.4129810333251953,624510,-.0341148376464844,2955410,-.0653038024902344,561119,-.0701074600219727,1027805,518821,-.0903301239013672,2045352,364513,.0711708068847656,283434,3298038,4701765,-.2068405151367188,4171803,.2667865753173828,1817997,.0422830581665039,2643463,-.16510009765625,854527,-.1288318634033203,97293,-.5329046249389648,2470683,.1235942840576172,206377200,.1363563537597656,3941893,62026,46219,.0635766983032227,2144266,2740876288,.3569622039794922,541087,-.587101936340332,3079908,-.2077703475952148,155563,-.3049306869506836,5084,-.4919624328613281,645229,.6803483963012695,matched (3),10271830,.91889381,604797.69,1139206.9
