period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1026c348,growth1026c348,Y1168c208,growth1168c208,Y1385c218,Y1487c620,growth1487c620,Y1499c826,growth1499c826,Y1538c428,Y1958c251,Y2017c251,growth2017c251,Y2049c222,growth2049c222,Y2094c792,growth2094c792,Y2136c251,growth2136c251,Y2307c705,growth2307c705,Y2361c705,growth2361c705,Y2452c152,growth2452c152,Y2455c251,growth2455c251,Y2970c372,growth2970c372,Y2995c484,growth2995c484,Y3013c826,growth3013c826,Y3020c124,growth3020c124,Y303c705,Y3070c642,Y3085c372,growth3085c372,Y3384c752,growth3384c752,Y3418c586,growth3418c586,Y3604c152,growth3604c152,Y362c152,growth362c152,Y3788c246,growth3788c246,Y3806c705,growth3806c705,Y3812c208,growth3812c208,Y3949c68,growth3949c68,Y3974c792,growth3974c792,Y4002c124,growth4002c124,Y4160c484,growth4160c484,Y4208c826,growth4208c826,Y423c124,growth423c124,Y4359c705,growth4359c705,Y4456c246,growth4456c246,Y4467c152,growth4467c152,Y4889c440,growth4889c440,Y488c428,growth488c428,Y4890c381,Y4890c688,growth4890c688,Y497c372,growth497c372,Y541c208,growth541c208,Y631c348,growth631c348,Y633c752,growth633c752,Y680c344,Y694c246,growth694c246,Y776c218,Y917c586,growth917c586,_merge,x,r2,s,sf
201507,841381,666,3840,9508298,07,0,0,0,0,0,1,0,0,0,0,0,6031,-3.345949172973633,269767,.1546211242675781,422544,2789392,.3117618560791016,1683113,-.3260564804077148,5714,9094,345958,-.5778999328613281,1336706,.641240119934082,2125129,-.1827917098999023,1567599,-.0862417221069336,28701,-.196385383605957,153740,.1164140701293945,99999,-.7291946411132813,461115,.3158464431762695,109887,.1047267913818359,472558,-.4047126770019531,1778150,-.3066320419311523,6713730,-.0363597869873047,134236,142299,463541,.4975910186767578,216601,-.6814985275268555,16614,-.9450292587280273,30440,-.7036371231079102,1508451,-.3434610366821289,181210,-.8628721237182617,15450,-.8116064071655273,18516972,-.0756320953369141,53418,-1.038435935974121,6827657,.0700769424438477,1369554,-.1888866424560547,3307196,.7211809158325195,5412746,-.3124475479125977,482743,-.1313467025756836,2608,-.5997714996337891,311903,-.0324802398681641,121679,-.3993015289306641,1968,-.2777242660522461,102163,-.4844236373901367,490528,396,.6584043502807617,574640,-.2418146133422852,31783,-.046595573425293,523967,-.1492300033569336,393373,-.0679931640625,56118,4898973,-.5465297698974609,103047,503894,-.329585075378418,matched (3),9651694,.89838207,421919.66,959887.13
201508,841381,667,3840,10977424,08,0,0,0,0,0,0,1,0,0,0,0,65795,2.389631271362305,277810,.0293788909912109,502175,2802946,.004847526550293,2543036,.4127130508422852,7250,38107,635480,.6080636978149414,708644,-.6346101760864258,2277521,.0692558288574219,1567480,-.0000762939453125,34404,.1812410354614258,56210,-1.006168365478516,265487,.976405143737793,334359,-.3214321136474609,121022,.0965194702148438,747478,.4585437774658203,2651128,.3994121551513672,7891164,.1615886688232422,246302,243699,461072,-.005340576171875,446254,.7228307723999023,35567,.7611722946166992,328808,2.379715919494629,1775317,.1628952026367188,563924,1.135263442993164,66741,1.463211059570313,17333064,-.066070556640625,10147,-1.660969734191895,6546146,-.0421047210693359,1960659,.3587961196899414,535533,-1.820592880249023,6411684,.1693658828735352,499175,.033473014831543,3185,.1998691558837891,227245,-.3166637420654297,78994,-.4320144653320313,9071,1.528064727783203,68467,-.4002170562744141,206200,108,-1.299283027648926,735015,.2461471557617188,46448,.3794021606445313,462043,-.1257705688476563,551001,.3369779586791992,206005,7016114,.3591842651367188,249320,506894,.0059356689453125,matched (3),10844246,.89838207,498310.19,995831.38
201509,841381,668,3840,9488543,09,0,0,0,0,0,0,0,1,0,0,0,150058,.8244781494140625,74727,-1.313096046447754,344605,2087519,-.2946949005126953,2191256,-.1488838195800781,4502,29770,385964,-.4986362457275391,1264784,.5793037414550781,1697709,-.2938079833984375,1419201,-.0993747711181641,4566,-2.019536018371582,163411,1.067173957824707,229977,-.1435861587524414,379265,.1260194778442383,69571,-.553624153137207,594311,-.2293014526367188,2714608,.0236625671386719,6055982,-.2646970748901367,312750,331861,384935,-.1804800033569336,624916,.3367290496826172,34047,-.0436763763427734,66731,-1.594803810119629,1965838,.1019401550292969,946809,.5181779861450195,34394,-.6629371643066406,19371376,.1111793518066406,523206,3.94279670715332,6227824,-.0498495101928711,2315995,.1665582656860352,1039747,.6634702682495117,5744156,-.1099386215209961,697542,.3346061706542969,784912,5.507119178771973,360566,.4616460800170898,107395,.3071413040161133,2095,-1.465528964996338,160395,.8512868881225586,774271,327,1.107829093933106,890815,.1922454833984375,24447,-.6418266296386719,391509,-.1656494140625,295793,-.6220769882202148,160213,2228598,-1.14683723449707,175409,436757,-.1489248275756836,matched (3),9610861,.89838207,504079.44,998730.75
201510,841381,669,3840,8339919,10,0,0,0,0,0,0,0,0,1,0,0,65501,-.8289566040039063,38913,-.6525135040283203,363152,1576576,-.2807207107543945,2335752,.0638589859008789,2148,58538,755121,.6711339950561523,770149,-.4960727691650391,1718652,.0122604370117188,1260858,-.1183013916015625,2332,-.6719112396240234,188579,.1432485580444336,217624,-.0552101135253906,660912,.5553855895996094,115843,.5098876953125,376428,-.4566764831542969,2278695,-.1750450134277344,7042530,.1509208679199219,214014,287863,309287,-.2188043594360352,289939,-.7679462432861328,31674,-.0722455978393555,72345,.0807762145996094,1169966,-.5189437866210938,368757,-.9429597854614258,7617,-1.507499694824219,17879116,-.0801620483398438,175102,-1.094606399536133,5019336,-.2157297134399414,1462457,-.459721565246582,962568,-.0771284103393555,3924483,-.3809490203857422,682396,-.0219526290893555,785416,.0006418228149414,345682,-.0421552658081055,239629,.8025789260864258,4293,.7174324989318848,101855,-.4540891647338867,351699,334,.0211806297302246,558250,-.4673299789428711,47914,.6729001998901367,228505,-.5384502410888672,453953,.4283342361450195,201405,7759021,1.247483253479004,119013,481894,.0983476638793945,matched (3),8934575,.89838207,449754.47,972443.38
201511,841381,670,3840,10728838,11,0,0,0,0,0,0,0,0,0,1,0,10696,-1.812195777893066,145269,1.317258834838867,393837,2531934,.4737281799316406,1865640,-.2247295379638672,9415,7185,400724,-.6336050033569336,807392,.0472249984741211,1733356,.008519172668457,1105515,-.1314811706542969,11646,1.608236312866211,151764,-.2171897888183594,186981,-.1517620086669922,495593,-.2878656387329102,127398,.0950803756713867,517348,.3179893493652344,2911872,.2451934814453125,6723964,-.0462894439697266,252795,170633,526295,.5315923690795898,543133,.6276836395263672,37326,.1641941070556641,64453,-.1155099868774414,1378055,.1636981964111328,241613,-.4228000640869141,8504,.1101541519165039,17224132,-.037322998046875,187119,.066375732421875,6445188,.2500362396240234,1879397,.2508335113525391,1794383,.6228122711181641,5309156,.3021984100341797,347943,-.6735715866088867,1499908,.6469449996948242,154688,-.8041095733642578,354704,.3921918869018555,9597,.8044643402099609,108652,.0645999908447266,436034,24597,4.299239158630371,574096,.027989387512207,46268,-.0349569320678711,781434,1.229572296142578,258081,-.5647201538085938,204703,4196912,-.614506721496582,59070,392741,-.2045736312866211,matched (3),9722876,.89838207,422827.13,960286.31
201512,841381,671,3840,14034431,12,0,0,0,0,0,0,0,0,0,0,1,7842,-.3103761672973633,55204,-.9675512313842773,468919,1729157,-.3813495635986328,2017621,.0783147811889648,10707,31973,631983,.4555892944335938,950548,.1632299423217773,2111012,.197108268737793,1625994,.385807991027832,18447,.4599390029907227,127393,-.1750497817993164,239461,.2473831176757813,280807,-.5680875778198242,68854,-.6153278350830078,591563,.1340522766113281,2894660,-.0059289932250977,3670101,-.6054592132568359,282294,202573,442012,-.174525260925293,563623,.0370311737060547,32689,-.1326522827148438,135796,.7452173233032227,1211315,-.1289663314819336,563606,.8470172882080078,62462,1.994021415710449,16479582,-.044189453125,183652,-.0187015533447266,8445924,.270350456237793,1644863,-.1332941055297852,1339112,-.2926549911499023,4993461,-.0613031387329102,755235,.7749900817871094,3607946,.8777351379394531,242928,.45135498046875,367104,.0343608856201172,13178,.3170986175537109,82971,-.2696590423583984,754679,28689,.1538887023925781,552870,-.0376729965209961,38234,-.1907253265380859,432994,-.5904064178466797,318457,.2102136611938477,143608,5705944,.307159423828125,69569,450255,.1366634368896484,matched (3),13562482,.89838207,474362.41,984066.44
201601,841381,672,3840,12940841,01,0,0,0,0,0,0,0,0,0,0,0,189543,3.185122489929199,102002,.6139564514160156,366645,1704461,-.0143852233886719,2059885,.0207309722900391,3520,8608,1008984,.4678363800048828,555150,-.5378007888793945,1313723,-.4743022918701172,2011925,.2129726409912109,1852,-2.298635005950928,96330,-.2794971466064453,177140,-.3014497756958008,412997,.385772705078125,92995,.3005571365356445,298662,-.6834554672241211,2970208,.0257644653320313,4995666,.3083515167236328,92267,76368,335764,-.274928092956543,445256,-.2357358932495117,58310,.5787353515625,43639,-1.135202407836914,703242,-.5437612533569336,319173,-.5686216354370117,12961,-1.572613716125488,15069037,-.0894794464111328,60006,-1.118597984313965,7262588,-.1509485244750977,1124118,-.3806581497192383,3316471,.9068946838378906,5682022,.1291770935058594,546895,-.3227720260620117,2534,-7.261094570159912,159207,-.4225597381591797,61102,-1.793100357055664,1113,-2.471489906311035,93501,.119481086730957,203557,12030,-.869110107421875,551350,-.0027532577514648,18784,-.710719108581543,473170,.0887308120727539,248249,-.2490549087524414,240910,6982104,.2018413543701172,247396,675404,.4054965972900391,matched (3),12259035,.89838207,636571.19,1071722.9
201602,841381,673,3840,10961810,02,1,0,0,0,0,0,0,0,0,0,0,76629,-.9056406021118164,194680,.6463651657104492,429554,2260478,.2823276519775391,2171488,.0527629852294922,6040,22408,682074,-.3915605545043945,506072,-.0925588607788086,2557015,.6659746170043945,2200660,.089665412902832,27066,2.68201208114624,142684,.3928518295288086,89825,-.6790771484375,343707,-.183650016784668,68516,-.3054780960083008,568550,.6437768936157227,1688428,-.5648336410522461,4220179,-.1686925888061523,59591,259421,409681,.198969841003418,498594,.1131429672241211,39735,-.3835411071777344,178422,1.408200263977051,1112497,.4586610794067383,232955,-.3148880004882813,4235,-1.118560791015625,16013003,.0607585906982422,997381,2.810688018798828,12551930,.5471382141113281,2089431,.6198930740356445,1967401,-.5221881866455078,4050983,-.3383474349975586,695159,.2398834228515625,5541,.7823758125305176,122471,-.2623310089111328,302119,1.598276138305664,14942,2.597116470336914,96220,.0286655426025391,540961,9843,-.2006425857543945,521713,-.0552520751953125,14068,-.2891035079956055,595384,.2297515869140625,284894,.1376848220825195,100061,2876001,-.8869495391845703,127709,440745,-.426844596862793,matched (3),11025456,.89838207,484664.69,989073.75
201603,841381,674,3840,6762059,03,0,1,0,0,0,0,0,0,0,0,0,66203,-.1462497711181641,52260,-1.315125465393066,543633,2231562,-.0128746032714844,2155384,-.0074434280395508,2380,17980,600134,-.127985954284668,416512,-.1947641372680664,2818328,.0973033905029297,1506760,-.3787956237792969,18134,-.4004898071289063,95249,-.4041376113891602,65877,-.3100738525390625,422243,.2057914733886719,47276,-.3710651397705078,427199,-.2858400344848633,1763280,.0433778762817383,4200274,-.0047283172607422,324561,250549,609101,.3966054916381836,397035,-.2277679443359375,22527,-.5675182342529297,75060,-.8658638000488281,852650,-.2660131454467773,152574,-.4231958389282227,35794,2.134396553039551,14699995,-.0855541229248047,174145,-1.745244979858398,11948190,-.0492935180664063,1837182,-.1286592483520508,906009,-.7754192352294922,3871663,-.0452756881713867,578768,-.1832389831542969,1361,-1.403955459594727,98880,-.2139673233032227,291601,-.0354347229003906,897,-2.812874794006348,101377,.0522089004516602,481784,32438,1.192569732666016,697265,.2900476455688477,22561,.472320556640625,477621,-.2203893661499023,475080,.5113658905029297,214215,2323865,-.2131690979003906,130117,626572,.3517971038818359,matched (3),7886205.5,.89838207,457329.94,975970.19
201604,841381,675,3840,14536583,04,0,0,1,0,0,0,0,0,0,0,0,79772,.1864471435546875,198149,1.33278751373291,481020,2946162,.277801513671875,3421105,.4619941711425781,6639,4500,276727,-.7741212844848633,493574,.1697578430175781,3054271,.0803976058959961,1435532,-.048426628112793,22156,.2003192901611328,192763,.7049674987792969,186488,1.040576934814453,509780,.1883974075317383,81305,.5422048568725586,550082,.2528181076049805,2132210,.1899833679199219,6864499,.4912137985229492,359537,152589,610834,.0028409957885742,521816,.2732906341552734,58123,.9478473663330078,82936,.0997819900512695,1583266,.618896484375,153824,.0081596374511719,45084,.2307472229003906,17929984,.1986274719238281,957479,1.704416275024414,11289013,-.0567512512207031,1488461,-.2104902267456055,1889243,.7348823547363281,5243258,.3032598495483398,969653,.5160369873046875,4774,1.254964828491211,153506,.4398326873779297,591923,.7079906463623047,3151,1.256419181823731,208132,.7193260192871094,668509,45698,.3427238464355469,711469,.0201663970947266,62888,1.025132179260254,63119,-2.023795127868652,488178,.0271968841552734,163590,3874852,.5112762451171875,136823,693923,.1020975112915039,matched (3),13428729,.89838207,499072.75,996213.19
201605,841381,676,3840,11851406,05,0,0,0,1,0,0,0,0,0,0,0,49836,-.4704351425170898,140922,-.3408126831054688,374512,2259738,-.2652549743652344,4103861,.1819648742675781,2501,3,791211,1.050533294677734,946596,.6511993408203125,2560549,-.1763191223144531,1859215,.2586193084716797,45233,.713719367980957,140584,-.3156566619873047,114683,-.4861946105957031,536044,.0502376556396484,84549,.03912353515625,794385,.3675003051757813,1643121,-.2605619430541992,6213307,-.0996694564819336,312444,168839,665993,.0864543914794922,479392,-.0847969055175781,28065,-.7280387878417969,115643,.3324384689331055,1320292,-.1816368103027344,371574,.8819389343261719,143899,1.160584449768066,16883832,-.0601177215576172,114091,-2.127307891845703,10739337,-.0499153137207031,1992403,.2915992736816406,381675,-1.599362373352051,4169981,-.2290315628051758,812738,-.1765298843383789,2941,-.4844346046447754,86757,-.5706281661987305,274724,-.7676095962524414,2688,-.1589226722717285,66627,-1.139062881469727,546146,18705,-.8932638168334961,698378,-.0185718536376953,24016,-.9626350402832031,513737,2.096689224243164,443985,-.0948896408081055,139770,4112421,.059504508972168,131791,735438,.05810546875,matched (3),11259995,.89838207,488100.75,990762.06
201606,841381,677,3840,10994413,06,0,0,0,0,1,0,0,0,0,0,0,133767,.9873619079589844,243901,.5485563278198242,337192,2887409,.2451105117797852,3402696,-.1873607635498047,3268,34727,556266,-.3523178100585938,680467,-.3300933837890625,3441134,.2955789566040039,1631705,-.1305294036865234,41098,-.0958681106567383,130998,-.0706233978271484,338505,1.082366943359375,464945,-.1422977447509766,57582,-.3841209411621094,466778,-.5317144393920898,1367025,-.1839609146118164,5476887,-.1261568069458008,391903,168806,427838,-.4425344467163086,495338,.0327224731445313,30720,.0903911590576172,165325,.3574056625366211,1170232,-.1206512451171875,257743,-.3657846450805664,123474,-.153080940246582,15770797,-.0681953430175781,101953,-.1124839782714844,14471949,.2982978820800781,1808392,-.0969038009643555,1389926,1.292436599731445,3620373,-.1413345336914063,702087,-.1463508605957031,12015,1.407406330108643,67518,-.2507171630859375,347534,.2350950241088867,2598,-.034055233001709,72500,.0844764709472656,376986,36716,.6744222640991211,972312,.3309164047241211,19456,-.2105646133422852,617239,.1835451126098633,420400,-.0545835494995117,218134,2381211,-.5464029312133789,118546,652994,-.1188983917236328,matched (3),10631661,.89838207,451990.72,973479.69
201607,841381,678,3840,8335489,07,0,0,0,0,0,1,0,0,0,0,0,10189,-2.574790954589844,205103,-.1732501983642578,410320,1767216,-.4909534454345703,2805911,-.1928396224975586,910,2676,294607,-.6356048583984375,431533,-.4554347991943359,1476697,-.8459930419921875,1348089,-.1909370422363281,96632,.8549509048461914,91220,-.361907958984375,167093,-.7059879302978516,74100,-1.836503028869629,80907,.3400907516479492,434067,-.0726547241210938,1707689,.2225046157836914,5390791,-.0158443450927734,361646,175488,368309,-.1498231887817383,291943,-.5286827087402344,27030,-.1279668807983398,155093,-.0638885498046875,832007,-.3411159515380859,159554,-.4795808792114258,50585,-.8923759460449219,14930003,-.0547885894775391,92333,-.0991106033325195,8339594,-.5511970520019531,1672288,-.0782451629638672,771504,-.5886640548706055,3178709,-.1301021575927734,598187,-.1601543426513672,2634,-1.51765251159668,34379,-.6749486923217773,271580,-.2466049194335938,1950,-.2869124412536621,75681,.0429410934448242,376349,22595,-.4854841232299805,582492,-.5123605728149414,50897,.9616489410400391,58343,-2.358917236328125,516128,.2051477432250977,300243,4266316,.5831413269042969,138513,426135,-.4268121719360352,matched (3),8648974,.89838207,404012.13,952151.69
201608,841381,679,3840,9559491,08,0,0,0,0,0,0,1,0,0,0,0,72726,1.965390205383301,270539,.2769031524658203,692611,2470785,.3351297378540039,2840427,.0122261047363281,11906,0,394035,.2907981872558594,913885,.7503604888916016,2529553,.5382347106933594,1729586,.2491941452026367,4182,-3.140120506286621,146675,.474945068359375,402574,.8793277740478516,326819,1.483990669250488,133076,.49761962890625,319933,-.3050870895385742,1920064,.1172170639038086,5999306,.1069507598876953,433781,292835,482809,.2706995010375977,292347,.0013837814331055,138917,1.636929512023926,105089,-.3892173767089844,1540747,.6161813735961914,585644,1.300329208374023,54154,.06817626953125,15884899,.0619964599609375,1620769,2.865254402160645,13342338,.4699268341064453,3037306,.5967779159545898,2174641,1.036276817321777,2507770,-.2370815277099609,790744,.2790708541870117,7490,1.045064926147461,92984,.9949817657470703,467373,.5428705215454102,15135,2.049180507659912,180313,.8681669235229492,421283,128,-5.173453807830811,757988,.2633514404296875,25183,-.7036352157592773,423431,1.982051849365234,392513,-.2737846374511719,316020,1904229,-.8066730499267578,259267,647855,.4189109802246094,matched (3),8204098.5,.89838207,628036.5,1066675.6
201609,841381,680,3840,8568974,09,0,0,0,0,0,0,0,1,0,0,0,5614,-2.561435699462891,87784,-1.125536918640137,454476,2483051,.0049524307250977,2325343,-.2000865936279297,739,27710,237005,-.5083589553833008,908704,-.0056858062744141,1910637,-.2806062698364258,1467177,-.1645421981811523,1378,-1.110156536102295,130767,-.1148014068603516,147283,-1.005522727966309,215624,-.4158706665039063,81947,-.4848480224609375,523086,.4916343688964844,2669462,.3295183181762695,4700495,-.2439756393432617,431049,80574,401545,-.1843013763427734,334992,.136164665222168,210928,.4176406860351563,55326,-.6415643692016602,1367173,-.1195220947265625,218884,-.9841699600219727,39614,-.3126487731933594,13951362,-.129791259765625,36590,-3.790881156921387,11684754,-.1326560974121094,3492080,.1395273208618164,1316314,-.5020275115966797,1889649,-.2830028533935547,745996,-.0582542419433594,4387,-.5349225997924805,72210,-.2528486251831055,424781,-.0955543518066406,5155,-1.077042579650879,89782,-.6973094940185547,404038,19451,5.023623943328857,864518,.131505012512207,22538,-.110966682434082,72710,-1.761912345886231,334640,-.1595144271850586,143163,5701866,1.096715927124023,235108,485701,-.2880735397338867,matched (3),8469070,.89838207,385310.59,944368.19
201610,841381,681,3840,11029944,10,0,0,0,0,0,0,0,0,1,0,0,69789,2.520213127136231,170896,.6661758422851563,519964,2205155,-.1186904907226563,1665822,-.3335485458374023,1801,91404,545321,.8332939147949219,794761,-.1339778900146484,2120000,.1039800643920898,1883054,.2495546340942383,7461,1.689056873321533,172397,.2763824462890625,200508,.3084983825683594,253589,.1621789932250977,70797,-.1462554931640625,198547,-.9687204360961914,1789530,-.3999233245849609,4880269,.0375328063964844,556493,287310,425906,.05889892578125,408614,.198664665222168,26224,-2.084842681884766,55334,.0001440048217773,1080802,-.235041618347168,515062,.8557453155517578,103275,.9582128524780273,18216260,.2667369842529297,196921,1.683027267456055,12513447,.0685176849365234,2113217,-.5022869110107422,1475777,.1143484115600586,3519364,.6218891143798828,826705,.1027278900146484,10063,.8302192687988281,199069,1.014072418212891,99539,-1.451024055480957,13732,.9797611236572266,28302,-1.154452323913574,721867,33865,.5544834136962891,639811,-.300999641418457,45415,.7006397247314453,671643,2.223248481750488,342291,.0226058959960938,110090,268117,-3.057125091552734,286869,411174,-.1665763854980469,matched (3),11298628,.89838207,539702.75,1017175.6
201611,841381,682,3840,8352924,11,0,0,0,0,0,0,0,0,0,1,0,10306,-1.912750244140625,67889,-.9231805801391602,1017012,2276453,.0318212509155273,3683303,.7934913635253906,1902,18855,284572,-.6503887176513672,713721,-.107548713684082,2102100,-.008479118347168,1295732,-.3738193511962891,7257,-.0277233123779297,176235,.0220184326171875,236383,.1645994186401367,157107,-.4787874221801758,83784,.1684255599975586,782529,1.371504783630371,1881225,.0499696731567383,5355376,.092900276184082,554634,84497,449990,.0550060272216797,606422,.3948049545288086,80320,1.119343757629395,111721,.7026176452636719,821267,-.2746105194091797,580565,.1197147369384766,5982,-2.848640441894531,17098644,-.0633144378662109,523837,.9783782958984375,11870440,-.0527515411376953,1877920,-.118046760559082,1822869,.2112274169921875,2478823,-.3504962921142578,672417,-.206568717956543,2078,-1.577459335327148,110153,-.5917806625366211,71800,-.326664924621582,5650,-.8880729675292969,131610,1.536911010742188,515524,443,-4.336567878723145,838777,.2707719802856445,19627,-.8389358520507813,309650,-.7742843627929688,296361,-.1440830230712891,106266,5690237,3.055083274841309,133725,525971,.2462291717529297,matched (3),9456956,.89838207,494859.75,994109.25
201612,841381,683,3840,7267281,12,0,0,0,0,0,0,0,0,0,0,1,22488,.7802553176879883,105522,.4410457611083984,340487,1886481,-.1879053115844727,2305683,-.4684333801269531,1752,5145,794219,1.026372909545898,705312,-.0118522644042969,1458428,-.3655776977539063,1055622,-.2049455642700195,99514,2.618331909179688,143522,-.2053298950195313,198170,-.1763286590576172,245708,.4472169876098633,61137,-.3151254653930664,373075,-.7407512664794922,1541480,-.1991796493530273,4319657,-.2149248123168945,479748,28395,303189,-.3948688507080078,294018,-.7239351272583008,28014,-1.053314208984375,71984,-.4395608901977539,1413616,.5430574417114258,527736,-.0954055786132813,300338,3.916153907775879,14053237,-.1961479187011719,620822,.1698637008666992,12982368,.0895404815673828,1835626,-.0227785110473633,1347951,-.3018255233764648,3642548,.3849000930786133,738160,.0932817459106445,2060,-.008699893951416,53608,-.7201719284057617,173166,.880366325378418,1101,-1.63543701171875,83936,-.4497890472412109,637611,22535,3.929255485534668,768469,-.0875444412231445,8952,-.785029411315918,188139,-.4982614517211914,245594,-.1878986358642578,206721,3393299,-.5169486999511719,185937,562518,.0671768188476563,matched (3),7769718.5,.89838207,546239.88,1020659.1
201701,841381,684,3840,13869542,01,0,0,0,0,0,0,0,0,0,0,0,67975,1.106158256530762,71518,-.3889703750610352,485606,1984780,.0507946014404297,2487600,.0759410858154297,11780,34827,964960,.194727897644043,811227,.1399078369140625,1738298,.1755466461181641,2183482,.7267913818359375,30854,-1.171031951904297,166090,.1460409164428711,286765,.3695383071899414,588778,.8739051818847656,75214,.2072200775146484,494701,.2821741104125977,2210977,.3606910705566406,4818203,.1092252731323242,247531,126789,413858,.3111667633056641,463092,.45428466796875,17638,-.4626483917236328,97108,.2993793487548828,1403155,-.0074272155761719,682958,.2578372955322266,21899,-2.618468284606934,14877209,.0569782257080078,769293,.2144279479980469,11665026,-.1069965362548828,1258734,-.3772792816162109,1492798,.1020660400390625,8248642,.8173646926879883,714608,-.0324268341064453,4245,.7230362892150879,88396,.5001277923583984,99706,-.5520248413085938,4477,1.402734756469727,90065,.0704774856567383,695642,8911,-.9277839660644531,798339,.0381326675415039,29104,1.178998947143555,280403,.3990468978881836,288568,.1612510681152344,355525,4629504,.3106470108032227,216069,589636,.0470829010009766,matched (3),14301681,.89838207,446899.03,971126.06
201702,841381,685,3840,11236372,02,1,0,0,0,0,0,0,0,0,0,0,21566,-1.148021697998047,54379,-.2739715576171875,296028,1401201,-.3481779098510742,2371953,-.0476045608520508,5607,4099,383103,-.9237833023071289,416109,-.6676006317138672,1348326,-.2540426254272461,1771879,-.2088804244995117,23152,-.2871856689453125,167185,.0065717697143555,64383,-1.493813514709473,559292,-.0513772964477539,140856,.6274013519287109,280068,-.5689210891723633,1293033,-.5364437103271484,4148485,-.149658203125,253513,159010,212991,-.6642732620239258,438761,-.0539712905883789,9502,-.6185531616210938,62702,-.4374303817749023,847272,-.5044565200805664,305557,-.8042974472045898,71137,1.178167343139648,12933399,-.1400165557861328,88151,-2.166420936584473,8927800,-.267425537109375,916119,-.3177156448364258,1510363,.0116977691650391,6585741,-.2251415252685547,702906,-.0165109634399414,517,-2.105454444885254,86539,-.0212316513061523,381529,1.341960906982422,10540,.8562240600585938,48996,-.6087932586669922,560282,19793,.7980422973632813,914231,.1355504989624023,799,-3.595270156860352,61308,-1.520318031311035,182995,-.4554719924926758,202054,4142741,-.1110925674438477,92426,696768,.1669464111328125,matched (3),11240633,.89838207,461302.56,977838
201703,841381,686,3840,12184239,03,0,1,0,0,0,0,0,0,0,0,0,114724,1.671411514282227,124734,.8302059173583984,648437,2559769,.6025867462158203,3031252,.2452621459960938,8742,31359,746409,.6669702529907227,567879,.3109607696533203,1811671,.2953863143920898,1214630,-.3776016235351563,23555,.0172576904296875,235198,.3413267135620117,151982,.858912467956543,661640,.1680498123168945,170675,.1920232772827148,625999,.804316520690918,1471150,.129054069519043,4638482,.1116437911987305,430940,175130,269345,.2347431182861328,501235,.1331205368041992,14632,.4317083358764648,58902,-.0625181198120117,1244832,.3847341537475586,179030,-.5345830917358398,130430,.6062288284301758,19550720,.4131984710693359,155734,.5690984725952148,14146415,.4602909088134766,1518681,.5054512023925781,2746864,.5981101989746094,7852164,.1758823394775391,1008348,.3608455657958984,3915,2.024527549743652,228565,.9712257385253906,235772,-.4813213348388672,5397,-.6693344116210938,89740,.6051778793334961,819602,14000,-.3462705612182617,748303,-.2002754211425781,21532,3.29393482208252,538870,2.173563957214356,343835,.6307029724121094,158825,3274559,-.2351741790771484,203918,791208,.1271085739135742,matched (3),12005973,.89838207,512356.13,1002933.6
201704,841381,687,3840,10153194,04,0,0,1,0,0,0,0,0,0,0,0,40001,-1.053625106811523,155414,.2199087142944336,415793,1680773,-.4206628799438477,2234934,-.3047637939453125,1272,22756,380639,-.6734228134155273,414282,-.3153610229492188,2264242,.2229900360107422,1067916,-.1287298202514648,12083,-.6675386428833008,134733,-.5571327209472656,131955,-.141301155090332,314033,-.7452239990234375,149915,-.1296930313110352,225772,-1.01982307434082,989282,-.3968210220336914,4481859,-.0343484878540039,378350,188990,223835,-.1850833892822266,408455,-.2046928405761719,48072,1.189489364624023,51992,-.1247854232788086,974426,-.2449073791503906,155219,-.1427164077758789,47708,-1.0057373046875,12561604,-.4423675537109375,277501,.5776748657226563,9729515,-.3742961883544922,1413590,-.0717096328735352,903957,-1.111433982849121,5511521,-.3539485931396484,659891,-.4239940643310547,7071,.5911865234375,97689,-.850031852722168,98698,-.8708009719848633,1453,-1.312212467193604,55545,-.4797229766845703,674286,6881,-.7102937698364258,747863,-.0005884170532227,16698,-.2542514801025391,178059,-1.107358932495117,309666,-.1046676635742188,115124,3423574,.0445022583007813,193745,744062,-.061436653137207,matched (3),9635851,.89838207,412337.41,955714
