period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1198c642,Y1205c642,Y1246c428,growth1246c428,Y1288c152,growth1288c152,Y1402c752,growth1402c752,Y1480c208,growth1480c208,Y1489c344,Y1500c826,growth1500c826,Y1505c586,growth1505c586,Y1525c68,growth1525c68,Y1587c300,growth1587c300,Y1622c300,growth1622c300,Y1657c752,growth1657c752,Y1766c586,growth1766c586,Y1910c203,Y1969c484,growth1969c484,Y2004c152,growth2004c152,Y2104c152,growth2104c152,Y2157c428,growth2157c428,Y2375c191,growth2375c191,Y2545c152,growth2545c152,Y2646c32,Y2701c300,growth2701c300,Y2822c688,Y2935c208,growth2935c208,Y3142c300,growth3142c300,Y3348c807,Y3416c586,growth3416c586,Y3442c703,growth3442c703,Y3537c440,growth3537c440,Y3567c381,Y3597c642,Y3758c608,Y3937c246,growth3937c246,Y3976c600,growth3976c600,Y3977c428,growth3977c428,Y4264c218,Y4445c688,growth4445c688,Y4453c246,growth4453c246,Y4454c616,growth4454c616,Y4484c376,Y4635c152,growth4635c152,Y464c620,growth464c620,Y465c620,growth465c620,Y4660c757,growth4660c757,Y5009c32,Y660c152,growth660c152,Y870c300,growth870c300,Y978c792,growth978c792,Y982c757,growth982c757,_merge,x,r2,s,sf
201709,730630,692,3409,7404337,09,0,0,0,0,0,0,0,1,0,0,0,231978,257994,82586,-.4399385452270508,263376,.0123891830444336,190705,.180999755859375,150361,-.2390041351318359,440313,65561004,-.0171127319335938,750976,-.3338403701782227,296062,-.1793298721313477,1695186,-.3766307830810547,336136,-.2498188018798828,1254827,.2826309204101563,366967,.1613273620605469,613365,3968897,-.2361011505126953,830068,-.0062942504882813,19433,-3.026018142700195,28739,-.1633882522583008,205207,.6055917739868164,36762,-.4486408233642578,21896,804983,-.0009613037109375,7493,16801,-1.344932556152344,16118,1.032825469970703,8288,444483,-.4253158569335938,400877,.321751594543457,49287,-1.326918601989746,1445181,2869542,350195,78290,.5436973571777344,392657,.5868511199951172,662734,-.412841796875,150516,49236,-.994257926940918,23391,-.2440347671508789,4511244,-.1022977828979492,5209000,138304,-.5269088745117188,309702,.2712621688842773,2412279,.0667324066162109,1180005,1.958975791931152,28235,1084013,1.063931465148926,59575,-.5054664611816406,314664,-.3799905776977539,581453,-.2200422286987305,matched (3),5318922.5,.86724472,1035736.1,1999197.1
201710,730630,693,3409,5429581,10,0,0,0,0,0,0,0,0,1,0,0,165825,7065,51083,-.4803876876831055,184614,-.3553152084350586,271938,.3548469543457031,241448,.4736146926879883,406501,65360796,-.0030574798583984,1157214,.4323968887329102,844338,1.047984123229981,1800568,.0603103637695313,473467,.3425664901733398,1799263,.3603792190551758,227135,-.4797277450561523,651050,5833424,.3851165771484375,790102,-.0493459701538086,728817,3.624449729919434,24208,-.1715717315673828,166608,-.2083749771118164,56269,.4256782531738281,471235,890675,.1011581420898438,3152,71001,1.441255569458008,7545,-.7590513229370117,4350,364068,-.1995716094970703,253434,-.4585514068603516,148974,1.106110572814941,2311096,2668347,402318,15501,-1.619515419006348,217673,-.5899419784545898,280555,-.8596038818359375,128724,28677,-.5405302047729492,15807,-.3918981552124023,4259425,-.057438850402832,1583000,102316,-.3013887405395508,173413,-.5799341201782227,2799737,.1489543914794922,872503,-.3019084930419922,43511,847140,-.2465591430664063,124702,.7386913299560547,479527,.421295166015625,479018,-.1937923431396484,matched (3),4578895.5,.86724472,888855.13,1927200.9
201711,730630,694,3409,3737821,11,0,0,0,0,0,0,0,0,0,1,0,140430,7503,105745,.7275781631469727,252484,.3130807876586914,256973,-.0566034317016602,91711,-.9680118560791016,559009,64700544,-.0101528167724609,865335,-.290654182434082,355104,-.8661422729492188,3243465,.5885400772094727,444499,-.0631341934204102,3983442,.794769287109375,184232,-.2093486785888672,550528,3842172,-.4175662994384766,515790,-.4264621734619141,205429,-1.266322135925293,21118,-.1365575790405273,113806,-.3811492919921875,54371,-.0343122482299805,332749,462410,-.6555271148681641,7988,27384,-.9527349472045898,1599,-1.551506519317627,4116,468105,.2513523101806641,47611,-1.672039985656738,25734,-1.755958557128906,1332757,2570889,460657,25140,.483555793762207,217929,.0011749267578125,218925,-.2480401992797852,125596,49520,.5462818145751953,13195,-.1806144714355469,4971738,.1546354293823242,829000,63556,-.4761438369750977,193930,.111821174621582,2020568,-.3261470794677734,81362,-2.372457504272461,17621,791825,-.0675249099731445,105158,-.1704635620117188,472507,-.0147476196289063,461671,-.0368852615356445,matched (3),5757865.5,.86724472,855892.13,1912221.5
201712,730630,695,3409,3746659,12,0,0,0,0,0,0,0,0,0,0,1,178277,43541,24984,-1.442794799804688,136635,-.6140346527099609,379943,.3910503387451172,87805,-.0435237884521484,571132,64973104,.0042037963867188,1122262,.2599849700927734,347365,-.0220346450805664,3769648,.1503391265869141,390607,-.129246711730957,1469644,-.9971256256103516,231223,.2271871566772461,446357,4651340,.1911172866821289,694872,.2980279922485352,157951,-.2628154754638672,19547,-.0773038864135742,135438,.1740188598632813,36023,-.4116735458374023,427200,584465,.2342443466186523,10869,47321,.5469951629638672,7644,1.564542293548584,4278,531615,.1272268295288086,108971,.8280181884765625,71085,1.016063690185547,2186296,2381962,482571,94578,1.32496452331543,528566,.8859987258911133,237465,.0812902450561523,159128,42172,-.1606206893920898,38683,1.0755615234375,3111978,-.468510627746582,4538000,162006,.9357118606567383,155372,-.221674919128418,2657555,.2740278244018555,10159,-2.080548286437988,19459,996069,.2294759750366211,154661,.3857717514038086,303422,-.4429283142089844,695711,.4100809097290039,matched (3),5351282.5,.86724472,1104106.1,2035458.1
201801,730630,696,3409,7337697,01,0,0,0,0,0,0,0,0,0,0,0,126282,5247,52573,.7439670562744141,175776,.251896858215332,343434,-.1010265350341797,145247,.5033178329467773,838428,71755768,.0992946624755859,851310,-.2763252258300781,526597,.4160594940185547,6237295,.5035648345947266,532286,.3094797134399414,2086688,.3505573272705078,243529,.0518531799316406,446813,4632761,-.004002571105957,701889,.0100479125976563,407596,.9479913711547852,29536,.4127883911132813,171594,.2366180419921875,36498,.0130996704101563,0,358273,-.4894018173217773,7268,140393,1.087491035461426,9320,.1982421875,5216,547842,.0300674438476563,320437,1.078603744506836,67550,-.0510082244873047,12361307,2872581,747525,112206,.1709117889404297,100102,-1.663978576660156,312524,.2746610641479492,118107,57107,.3031702041625977,22137,-.5581493377685547,5688880,.6032543182373047,4316000,163393,.0085248947143555,269657,.5513277053833008,3085149,.1491928100585938,48330,1.5596923828125,0,474442,-.7416772842407227,120874,-.2464866638183594,543258,.5824594497680664,598231,-.1509571075439453,matched (3),7184613.5,.86724472,1002522.6,1982193.5
201802,730630,697,3409,7958533,02,1,0,0,0,0,0,0,0,0,0,0,129387,29716,119055,.8173828125,413879,.8563632965087891,438794,.2450351715087891,208004,.3591213226318359,437357,60924816,-.1636276245117188,1004318,.165287971496582,324633,-.4837398529052734,9355816,.4054508209228516,643108,.1891317367553711,2291492,.0936250686645508,224991,-.0791759490966797,444695,4829854,.0416631698608398,689690,-.0175333023071289,1053111,.9492273330688477,19702,-.4048900604248047,219472,.2460927963256836,122614,1.211784362792969,485359,481024,.2946224212646484,11244,128374,-.0894975662231445,9518,.021021842956543,3749,564496,.0299463272094727,487918,.4204616546630859,112219,.5075836181640625,8900881,3627373,267723,62593,-.5836830139160156,504800,1.617973327636719,407777,.2660398483276367,161354,63991,.1138162612915039,44452,.6971597671508789,6626578,.1525754928588867,4013000,192748,.1652250289916992,131700,-.7166242599487305,1769217,-.5560626983642578,165517,1.231021881103516,41872,815274,.5413846969604492,94454,-.2466363906860352,572653,.0526962280273438,876160,.3815717697143555,matched (3),9073073,.86724472,839577,1904974.9
201803,730630,698,3409,5250403,03,0,1,0,0,0,0,0,0,0,0,0,203970,101018,81243,-.38214111328125,121796,-1.223225593566895,307286,-.3562507629394531,118494,-.5626955032348633,479382,67040656,.0956573486328125,1335137,.2847251892089844,186049,-.5566854476928711,14370506,.4291801452636719,706937,.0946283340454102,1387704,-.5015525817871094,240920,.0684051513671875,638663,4965189,.0276355743408203,960945,.3316755294799805,411540,-.9395971298217773,18822,-.0456933975219727,177945,-.2097501754760742,84049,-.3776416778564453,166833,252164,-.6458377838134766,9256,120472,-.0635299682617188,6359,-.4033136367797852,4704,691824,.2033987045288086,305394,-.4685440063476563,72771,-.4331340789794922,10217302,3193713,198184,61306,-.0207757949829102,448465,-.1183319091796875,1152652,1.03909969329834,139649,4408,-2.675321578979492,30387,-.3803958892822266,7491114,.1226291656494141,2884000,60250,-1.162880897521973,252427,.6505956649780273,1627438,-.0835294723510742,12147202,4.295779228210449,34797,555514,-.3836307525634766,118879,.2299938201904297,312654,-.6051836013793945,876546,.0004405975341797,matched (3),5738060.5,.86724472,995397.5,1978599.4
201804,730630,699,3409,1151736,04,0,0,1,0,0,0,0,0,0,0,0,164896,226961,71856,-.1227798461914063,485471,1.382771492004395,274934,-.1112480163574219,120134,.0137462615966797,497609,63882164,-.0482578277587891,1081931,-.2102870941162109,96147,-.6601314544677734,13463461,-.0651988983154297,615544,-.1384344100952148,2118872,.4232339859008789,228854,-.0513811111450195,481550,4413259,-.1178379058837891,492715,-.6679868698120117,1244917,1.106917381286621,26652,.3478374481201172,159787,-.1076326370239258,46856,-.5843210220336914,103122,182381,-.3239812850952148,4433,63781,-.6359624862670898,31310,1.594066619873047,87275,205048,-1.21608829498291,268163,-.1300077438354492,68884,-.0548934936523438,9523735,3443809,373816,305776,1.606975555419922,358737,-.223240852355957,1906889,.5034074783325195,134469,11262,.9380130767822266,41485,.3113174438476563,8071282,.0745944976806641,1264000,62829,.0419139862060547,263832,.0441904067993164,2992770,.60919189453125,79944,-5.023527145385742,14743,495484,-.1143579483032227,106499,-.1099710464477539,273885,-.1323881149291992,662073,-.2806129455566406,matched (3),3590001.3,.86724472,1080136.9,2022556.6
201805,730630,700,3409,1127633,05,0,0,0,1,0,0,0,0,0,0,0,183761,16966,60382,-.1739730834960938,257181,-.6353387832641602,267946,-.0257453918457031,89094,-.2989158630371094,343901,67419168,.0538883209228516,928125,-.1533355712890625,429284,1.496240615844727,10399000,-.2582683563232422,271145,-.8198528289794922,2401690,.1252880096435547,249824,.087672233581543,343748,5447675,.2105751037597656,836084,.5287981033325195,446949,-1.024379730224609,19349,-.3202238082885742,125656,-.2402935028076172,63155,.2985134124755859,94230,121752,-.4041118621826172,3164,47652,-.2915306091308594,9170,-1.228000640869141,4318,692963,1.217732429504395,175202,-.4256553649902344,62697,-.0941104888916016,1148260,3882811,293702,133664,-.8275241851806641,270146,-.2836275100708008,605612,-1.146988868713379,158260,278788,3.209017753601074,41059,-.0103216171264648,8141716,.0086889266967773,988000,60922,-.03082275390625,250062,-.0536031723022461,3175281,.0591964721679688,54477,-.3835477828979492,1812,471054,-.050562858581543,109465,.0274696350097656,448727,.4937057495117188,601436,-.0960559844970703,matched (3),16289284,.86724472,1966865.6,2606261.8
201806,730630,701,3409,1532348,06,0,0,0,0,1,0,0,0,0,0,0,215495,7685,48549,-.2181177139282227,352650,.3156957626342773,196311,-.3110857009887695,225117,.9269275665283203,440567,58354732,-.1443881988525391,1113002,.1816492080688477,624341,.374577522277832,10417926,.0018177032470703,587053,.7724609375,2676671,.1084012985229492,196296,-.2411327362060547,516404,3838370,-.3501405715942383,781639,-.0673360824584961,1022340,.8274049758911133,19087,-.0136327743530273,153763,.2018642425537109,67966,.0734148025512695,12725,169831,.3328170776367188,476,33857,-.3417787551879883,14077,.4286050796508789,6084,782868,.1219882965087891,267114,.4217357635498047,50725,-.2118949890136719,2311120,4273390,424142,145137,.0823488235473633,299157,.1020059585571289,583268,-.0375919342041016,139464,307814,.0990438461303711,22214,-.6142873764038086,9338097,.1371021270751953,1001000,64273,.0535459518432617,192765,-.2602376937866211,3372279,.0601930618286133,177292,1.180019378662109,5490,599733,.2415122985839844,68333,-.4712123870849609,809097,.5895042419433594,625127,.0386343002319336,matched (3),11908076,.86724472,1624447.3,2358573.5
201807,730630,702,3409,1738599,07,0,0,0,0,0,1,0,0,0,0,0,163060,433434,56598,.1534004211425781,573748,.4867143630981445,217324,.101689338684082,105428,-.7585916519165039,461811,71146736,.1982040405273438,1157024,.0387907028198242,343030,-.5988788604736328,7057193,-.3894805908203125,620744,.0558032989501953,3054218,.1319503784179688,154304,-.2406988143920898,359626,5407015,.3426494598388672,827746,.0573139190673828,548471,-.6227149963378906,38713,.7071676254272461,176405,.1373701095581055,146551,.768366813659668,218112,331780,.6696691513061523,2745,81659,.880406379699707,19851,.3437118530273438,15068,539085,-.3730907440185547,256547,-.0403633117675781,51691,.018864631652832,3676059,4767183,518650,38431,-1.328813552856445,402228,.296051025390625,801133,.3173799514770508,222329,251816,-.2007970809936523,35901,.4800424575805664,9642244,.0320510864257813,2408000,102054,.4623622894287109,287512,.3997936248779297,2403564,-.3386363983154297,218856,.2106161117553711,15466,509367,-.1633157730102539,109275,.4694747924804688,670593,-.1877565383911133,545466,-.1363143920898438,matched (3),9525499,.86724472,1453211.6,2244073
201808,730630,703,3409,1146150,08,0,0,0,0,0,0,1,0,0,0,0,278186,37976,27749,-.7127742767333984,203271,-1.037650108337402,279582,.2519063949584961,87990,-.1808052062988281,483568,68504376,-.0378475189208984,763549,-.4156293869018555,284504,-.1870708465576172,3516525,-.6965742111206055,522696,-.1719179153442383,2383727,-.247859001159668,141844,-.0841970443725586,428166,4983258,-.0816135406494141,825735,-.0024328231811523,1692362,1.12674617767334,29332,-.277496337890625,134124,-.274017333984375,92630,-.4587612152099609,35654,646558,.6671905517578125,15613,18149,-1.503936767578125,11540,-.5424346923828125,3097,473069,-.1306324005126953,395003,.4315805435180664,72514,.338496208190918,1695002,3493485,495059,23580,-.4884653091430664,993404,.9041175842285156,682420,-.1603822708129883,161498,26136,-2.265384674072266,37468,.0427217483520508,9847058,.0210189819335938,2960000,143376,.3399686813354492,229473,-.2254800796508789,2541991,.055994987487793,36086,-1.802509307861328,37683,610080,.1804208755493164,86828,-.2299385070800781,384711,-.5556697845458984,659606,.19000244140625,matched (3),1733205.9,.86724472,1097267.9,2031757
201809,730630,704,3409,1114255,09,0,0,0,0,0,0,0,1,0,0,0,107090,26190,106383,1.343846321105957,120291,-.5246267318725586,256097,-.0877389907836914,94311,.0693750381469727,358463,63145668,-.0814533233642578,661129,-.1440286636352539,278825,-.0201625823974609,2788346,-.2320241928100586,389625,-.2938156127929688,2491309,.0441436767578125,171077,.1873855590820313,521336,5570848,.1114635467529297,1009158,.2005977630615234,983162,-.5431060791015625,12561,-.8480825424194336,121645,-.0976581573486328,38827,-.8694972991943359,12277,640582,-.0092859268188477,21236,13093,-.3265380859375,11200,-.0299053192138672,829,363728,-.2628345489501953,202054,-.6703577041625977,55764,-.2626514434814453,2684602,2306896,286698,86007,1.294029235839844,253044,-1.367573738098145,485114,-.3412609100341797,101017,16818,-.4408645629882813,16674,-.809636116027832,10740556,.08685302734375,1985000,123655,-.1479759216308594,217314,-.0544414520263672,2080437,-.2003698348999023,190747,1.665042877197266,15180,600849,-.0152463912963867,109929,.235905647277832,545766,.3496980667114258,363418,-.5960884094238281,matched (3),303963.88,.86724472,985699,1973738.1
201810,730630,705,3409,1276378,10,0,0,0,0,0,0,0,0,1,0,0,232343,153190,141548,.2855930328369141,312082,.9533519744873047,373015,.3760623931884766,98330,.0417308807373047,441897,68964944,.0881538391113281,1091761,.5015983581542969,561841,.7006349563598633,4559997,.4918727874755859,434959,.1100673675537109,2257885,-.0983800888061523,143090,-.1786394119262695,656601,5009826,-.1061468124389648,1152747,.1330318450927734,949575,-.034759521484375,31620,.9231939315795898,190117,.4465322494506836,71659,.6128034591674805,120316,914818,.3563480377197266,22252,102037,2.053257942199707,13466,.1842536926269531,28253,366975,.0088872909545898,263972,.267308235168457,86784,.4422941207885742,2943673,2308742,792473,197273,.8301601409912109,932178,1.303960800170898,129221,-1.322859764099121,156004,541325,3.47157096862793,35391,.7526063919067383,11498683,.068206787109375,1629000,103228,-.1805543899536133,235747,.081416130065918,3166993,.4202051162719727,131074,-.3751859664916992,34530,1100442,.6051235198974609,132502,.1867637634277344,169428,-1.16976261138916,762810,.741455078125,matched (3),16094788,.86724472,2833358.5,3309374.5
201811,730630,706,3409,1068810,11,0,0,0,0,0,0,0,0,0,1,0,138222,12648,45712,-1.130278587341309,431815,.3247318267822266,310681,-.1828527450561523,88514,-.105168342590332,410811,64486664,-.067138671875,892370,-.2016658782958984,874329,.4422378540039063,2643483,-.5452241897583008,295084,-.3879919052124023,2056589,-.0933799743652344,249348,.5553760528564453,380926,4521415,-.1025762557983398,661803,-.5549354553222656,593913,-.4692821502685547,17294,-.6034307479858398,252093,.2821588516235352,62435,-.1377925872802734,14944,712875,-.2494192123413086,6388,72205,-.3458261489868164,7686,-.5607671737670898,2962,643793,.5620832443237305,145941,-.5926408767700195,66601,-.2647027969360352,0,1924564,360948,47838,-1.416768074035645,555724,-.5172519683837891,97317,-.2835502624511719,163547,5882,-4.522123336791992,16496,-.7633390426635742,11218686,-.0246524810791016,938000,43849,-.8561887741088867,216952,-.0830831527709961,2543863,-.2190990447998047,70919,-.6142234802246094,5020,685462,-.4733743667602539,107387,-.2101593017578125,219141,.2572879791259766,554739,-.318511962890625,matched (3),2013863.9,.86724472,864096.31,1915907.6
201812,730630,707,3409,1784998,12,0,0,0,0,0,0,0,0,0,0,1,142296,155309,48081,.0505266189575195,123920,-1.248361587524414,336095,.0786275863647461,117247,.2811222076416016,557751,60504456,-.0637416839599609,1060898,.1729898452758789,391278,-.8040390014648438,3869661,.3810691833496094,480191,.4869232177734375,1907677,-.0751619338989258,442678,.5739927291870117,547118,3680272,-.2058382034301758,916815,.3259372711181641,1129435,.6427402496337891,19255,.1074113845825195,148705,-.5278339385986328,36750,-.5299882888793945,458926,403020,-.5703201293945313,11613,96216,.2870864868164063,3245,-.8622856140136719,3034,1552975,.8805503845214844,356192,.8922672271728516,71840,.0757217407226563,1877194,2034075,415981,133816,1.028645515441895,370511,-.4053888320922852,142661,.3824968338012695,157690,17230,1.07475471496582,21510,.2653999328613281,5666934,-.6829328536987305,1361000,141765,1.173418998718262,294975,.3072137832641602,1578495,-.4772119522094727,40220,-.567173957824707,24589,773322,.1206026077270508,109293,.0175933837890625,337043,.4304943084716797,662767,.1779260635375977,matched (3),-2612248,.86724472,1599257.6,2341295.5
