period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1117c586,growth1117c586,Y1288c757,growth1288c757,Y1310c428,growth1310c428,Y1397c208,growth1397c208,Y1428c68,growth1428c68,Y1591c826,growth1591c826,Y1594c428,growth1594c428,Y1689c428,growth1689c428,Y1724c792,growth1724c792,Y1904c600,growth1904c600,Y1912c703,growth1912c703,Y1916c428,growth1916c428,Y2142c218,Y246c757,growth246c757,Y2486c344,Y2552c344,Y2731c600,growth2731c600,Y2794c703,growth2794c703,Y3240c688,growth3240c688,Y3308c208,growth3308c208,Y3332c752,growth3332c752,Y3348c233,Y344c152,growth344c152,Y3450c818,Y3476c68,growth3476c68,Y3480c208,growth3480c208,Y3544c268,growth3544c268,Y3550c268,growth3550c268,Y3918c352,growth3918c352,Y3980c428,Y4003c484,growth4003c484,Y4295c222,growth4295c222,Y4302c268,growth4302c268,Y4589c152,growth4589c152,Y4631c344,Y4656c586,growth4656c586,Y4843c352,growth4843c352,Y4886c233,Y4939c600,growth4939c600,Y4960c608,Y4988c484,growth4988c484,Y5012c484,growth5012c484,Y596c428,growth596c428,Y598c616,growth598c616,Y607c807,growth607c807,Y676c620,growth676c620,Y707c608,Y793c208,growth793c208,Y896c372,growth896c372,Y984c208,_merge,x,r2,s,sf
201508,902140,667,4768,26316960,08,0,0,0,0,0,0,1,0,0,0,0,749404,.3325510025024414,9979804,.3371553421020508,20495,.7978305816650391,917873,-.3942594528198242,56040,.5453481674194336,5543267,.6573867797851563,311714,-.0130138397216797,263162,-.3223133087158203,2909924,-.0649166107177734,64091,.5826349258422852,44760,-.5032634735107422,56346,.2917718887329102,116710,397594,1.392597198486328,776636,3394429,12437,3.000326156616211,109247,-.002924919128418,35280,.6077804565429688,876925,.8119707107543945,458192,.2035408020019531,71694,2969323,.187748908996582,25410,1412771,-.0446023941040039,234914,.5244216918945313,606,.2477846145629883,48081,1.439800262451172,43342,-.8656558990478516,208776,623950,.0386924743652344,2267,1.205591201782227,57761,-.0136184692382813,28521340,.5028152465820313,12261214,4355576,.1224575042724609,8810,1.075610160827637,82710,94859,.0149860382080078,3008878,27551,.5036287307739258,13443,.6686782836914063,363055,.2294301986694336,1526936,.0436296463012695,35083,.1689300537109375,119076,-.4164676666259766,19293148,543636,.6393766403198242,223129,1.811643600463867,116383,matched (3),26016844,.84694231,1361372.3,2816100.5
201509,902140,668,4768,18843268,09,0,0,0,0,0,0,0,1,0,0,0,332657,-.8121662139892578,7850697,-.2399606704711914,27129,.2804222106933594,1581234,.5439014434814453,28575,-.6735334396362305,4464969,-.2163209915161133,246028,-.2366409301757813,140063,-.6306772232055664,2460153,-.167902946472168,123345,.6546812057495117,29016,-.4334678649902344,38127,-.3905878067016602,11839,322428,-.2095518112182617,697265,4124380,4719,-.9690790176391602,96501,-.124058723449707,4502,-2.058794021606445,598952,-.3812398910522461,869937,.6411323547363281,63340,4387068,.3903264999389648,5712,1399177,-.0096683502197266,366812,.4456300735473633,283,-.7614331245422363,9925,-1.577830314636231,59943,.3242721557617188,255121,360100,-.5496883392333984,13184,1.760546684265137,6668,-2.158993721008301,16629984,-.5394439697265625,14883353,3454225,-.2318582534790039,2672,-1.193060398101807,143917,67829,-.3354015350341797,2076662,25197,-.0893135070800781,3642,-1.305926322937012,343645,-.0549459457397461,1455107,-.0481834411621094,28369,-.2124195098876953,3329800,3.330905914306641,10687327,291949,-.6217012405395508,68014,-1.18803596496582,42148,matched (3),23783992,.84694231,1508248.8,2889965.5
201510,902140,669,4768,22374726,10,0,0,0,0,0,0,0,0,1,0,0,704308,.7501029968261719,4865368,-.4784603118896484,31791,.1585798263549805,932951,-.5276079177856445,19499,-.3821687698364258,4046677,-.0983667373657227,267348,.0831060409545898,221783,.4596071243286133,2872088,.154815673828125,197761,.4720745086669922,28186,-.0290212631225586,49861,.2683162689208984,52619,22385,-2.667488098144531,1367024,7564383,4975,.0528278350830078,115424,.1790590286254883,30755,1.921530723571777,877138,.3814830780029297,437972,-.6862659454345703,44905,1840366,-.8686962127685547,28748,1487381,.0611324310302734,269802,-.3071613311767578,998,1.260306358337402,16530,.5101203918457031,77089,.2515668869018555,194084,642213,.5785379409790039,17449,.280278205871582,72786,2.390203475952148,20649970,.2165050506591797,23810782,6198497,.5847082138061523,4111,.4308390617370606,110872,75174,.1028156280517578,1173480,12506,-.7005167007446289,7960,.7818965911865234,351097,.021453857421875,1790889,.2076330184936523,45913,.4814510345458984,180278,-2.916167259216309,12560976,437898,.4054069519042969,165622,.8899946212768555,58817,matched (3),21666928,.84694231,1690567.8,2989164.8
201511,902140,670,4768,25117206,11,0,0,0,0,0,0,0,0,0,1,0,1013180,.3636341094970703,10225513,.7427434921264648,36787,.145960807800293,1118326,.1812353134155273,55555,1.04701042175293,5899450,.3769626617431641,229965,-.1506242752075195,257535,.1494560241699219,3013106,.0479316711425781,51275,-1.349856376647949,28241,.0019493103027344,63138,.2360830307006836,118134,768668,3.53626823425293,957000,2997326,2522,-.6793727874755859,119950,.0384626388549805,31443,.0221233367919922,954736,.0847702026367188,647103,.390350341796875,31187,2380317,.2572689056396484,35691,1539290,.0343046188354492,169135,-.4669914245605469,5746,1.750506401062012,18967,.1375236511230469,71128,-.080479621887207,61781,757300,.1648397445678711,24328,.3323459625244141,77444,.0620307922363281,14321010,-.3659858703613281,15961808,3251351,-.6452360153198242,15281,1.312943458557129,99235,79949,.0615835189819336,355624,14482,.146697998046875,9753,.2031459808349609,466998,.2852621078491211,1395753,-.2492780685424805,28300,-.48388671875,150279,-.1820068359375,14066913,118829,-1.304300308227539,177649,.0701017379760742,22841,matched (3),25077364,.84694231,1344962.4,2808204.3
201512,902140,671,4768,19090564,12,0,0,0,0,0,0,0,0,0,0,1,863379,-.1599960327148438,3793326,-.9916419982910156,22252,-.5027122497558594,997226,-.1146106719970703,21672,-.9413528442382813,3445779,-.5377082824707031,245211,.0641918182373047,240430,-.0687265396118164,3637715,.1883840560913086,82746,.4785728454589844,37765,.2906074523925781,48756,-.2584943771362305,19474,2166191,1.036066055297852,807925,4254456,1563,-.4784450531005859,93231,-.2519941329956055,7958,-1.373998641967773,305418,-1.139753341674805,500214,-.2574691772460938,38777,2389909,.0040216445922852,18406,1893022,.206852912902832,286353,.5265283584594727,396,-2.674845218658447,11473,-.5027046203613281,44915,-.4597091674804688,450076,635749,-.1749553680419922,20909,-.1514482498168945,98505,.2405529022216797,13321170,-.0723724365234375,13800234,3055575,-.062103271484375,2200,-1.938152313232422,147072,60085,-.2856292724609375,68190,13220,-.0911760330200195,5469,-.5784797668457031,666344,.3554811477661133,1460503,.0453462600708008,73209,.9504566192626953,3183625,3.053281784057617,7562050,416962,1.255309104919434,142202,-.2225618362426758,43489,matched (3),18982932,.84694231,1093606,2696861.3
201601,902140,672,4768,19055944,01,0,0,0,0,0,0,0,0,0,0,0,410632,-.7431554794311523,8083925,.7566337585449219,47064,.7490768432617188,886017,-.1182413101196289,6150,-1.25956916809082,2624580,-.2722291946411133,156880,-.4466371536254883,112752,-.7572383880615234,2418418,-.4082412719726563,37534,-.7905282974243164,21746,-.5519523620605469,16179,-1.103114128112793,16084,2292531,.0566864013671875,692272,3537760,102,-2.729389667510986,98575,.0557374954223633,13258,.5104236602783203,365195,.1787500381469727,422093,-.1698102951049805,0,1768997,-.30084228515625,8968,1364462,-.3274145126342773,9683,-3.386853218078613,342,-.1466035842895508,1500,-2.034531116485596,34439,-.2655820846557617,110440,669182,.0512523651123047,14547,-.3627948760986328,23000,-1.45461368560791,7340688,-.5959224700927734,10221509,2007377,-.4201383590698242,1455,-.4134516716003418,0,77908,.2597684860229492,0,11271,-.1594972610473633,4529,-.188593864440918,333561,-.6919803619384766,1040855,-.3387384414672852,33130,-.7928791046142578,174275,-2.90514087677002,0,142791,-1.071612358093262,39588,-1.278721809387207,16125,matched (3),16907478,.84694231,1058382.4,2682771
201602,902140,673,4768,24736616,02,1,0,0,0,0,0,0,0,0,0,0,735456,.5827932357788086,7386517,-.0902214050292969,63199,.2947797775268555,1991697,.8100061416625977,10527,.5374917984008789,4062181,.4367990493774414,243050,.4377861022949219,159415,.3463201522827148,3707566,.4272613525390625,37870,.0089120864868164,50577,.8440666198730469,39768,.899348258972168,47355,1952247,-.1606760025024414,377788,2850473,5470,3.98206090927124,130197,.2782306671142578,25309,.6465587615966797,1140547,1.138832092285156,655245,.4397830963134766,92663,2106599,.1746616363525391,30274,1148961,-.1719017028808594,13845,.3575525283813477,1377,1.392851829528809,6436,1.456442356109619,102834,1.093926429748535,585258,783190,.1573190689086914,38796,.9809322357177734,70726,1.123319625854492,11967260,.4887428283691406,4331955,1944744,-.0316982269287109,5938,1.40636682510376,94831,80083,.0275354385375977,61841,22725,.70123291015625,47921,2.359052658081055,440686,.2785072326660156,1293916,.2176313400268555,54146,.4912452697753906,472139,.9966392517089844,8311765,230500,.4788684844970703,194458,1.591690063476563,26244,matched (3),23120074,.84694231,1083208.6,2692661.8
201603,902140,674,4768,22041102,03,0,1,0,0,0,0,0,0,0,0,0,1118759,.4194841384887695,14144983,.6497039794921875,43441,-.3748846054077148,833056,-.8716411590576172,13636,.2587699890136719,3573328,-.1282224655151367,255267,.0490427017211914,433293,.999903678894043,4114134,.1040525436401367,51121,.3000354766845703,42022,-.1853036880493164,31929,-.2195472717285156,84320,2165075,.1034746170043945,891581,3750018,1546,-1.263607501983643,124866,-.0418071746826172,25911,.0235080718994141,544258,-.7398395538330078,453328,-.3683929443359375,50835,1823476,-.1443300247192383,39771,1648677,.3611154556274414,9788,-.3467674255371094,152,-2.203782081604004,45464,1.955013275146484,56129,-.605463981628418,582211,230887,-1.221446990966797,14359,-.9939403533935547,17081,-1.420846939086914,15879844,.2828750610351563,8708830,1977427,.0166654586791992,2122,-1.029013633728027,62908,44288,-.5923500061035156,61254,17826,-.2428083419799805,1672,-3.355533599853516,347523,-.2375020980834961,1441728,.1081686019897461,32011,-.5256052017211914,358349,-.2757663726806641,14900863,202708,-.1284847259521484,156260,-.2186956405639648,34731,matched (3),25196542,.84694231,1155578,2722581
201604,902140,675,4768,29358820,04,0,0,1,0,0,0,0,0,0,0,0,1145481,.0236043930053711,18792924,.2841205596923828,19479,-.8020668029785156,965656,.1477069854736328,48141,1.261421203613281,4123685,.14324951171875,183013,-.3327531814575195,152827,-1.042107582092285,3556288,-.1457109451293945,20205,-.9282646179199219,56307,.2926254272460938,22204,-.3632421493530273,21160,1949025,-.1051263809204102,751033,3833815,7050,1.517356395721436,192356,.4321060180664063,30003,.1466293334960938,587978,.077265739440918,369522,-.2044057846069336,187406,2625243,.3644294738769531,51906,1406602,-.1587963104248047,60407,1.819948196411133,607,1.384648323059082,62408,.3167724609375,119267,.7537126541137695,676071,741713,1.167034149169922,4768,-1.102450370788574,19796,.1475133895874023,18554850,.1556816101074219,8728465,3922984,.6850566864013672,4676,.7900838851928711,64998,119234,.9903736114501953,192726,10546,-.5249109268188477,10971,1.881235122680664,413435,.1736698150634766,1621015,.1172103881835938,67813,.7506742477416992,2658755,2.004105567932129,14962930,478238,.858342170715332,251564,.4761762619018555,27941,matched (3),30072142,.84694231,1451012,2860511
201605,902140,676,4768,37687232,05,0,0,0,1,0,0,0,0,0,0,0,887744,-.2548961639404297,5221305,-1.280733108520508,74360,1.339581489562988,1404364,.3745317459106445,3563,-2.603531837463379,7222619,.5604705810546875,211675,.1454944610595703,203685,.2872676849365234,4330934,.1970663070678711,40984,.7072515487670898,60403,.0702199935913086,54908,.9053859710693359,25861,1315165,-.393366813659668,658844,3413565,3981,-.5714941024780273,116730,-.4994840621948242,72133,.8772144317626953,614276,.0437545776367188,486205,.2744207382202148,279635,2271788,-.1446065902709961,4450,2276158,.4813117980957031,70181,.1499719619750977,716,.1651515960693359,30980,-.7003517150878906,149070,.2230510711669922,716157,795118,.0695276260375977,38880,2.098553657531738,35734,.5906229019165039,19818464,.0658817291259766,10293624,4735961,.1883316040039063,1434,-1.181975364685059,218987,111448,-.0675296783447266,203421,12452,.1661348342895508,19695,.585108757019043,358495,-.1425857543945313,2025209,.2226200103759766,60754,-.1099205017089844,3336375,.2270269393920898,14142331,139841,-1.229602813720703,265740,.0548210144042969,33939,matched (3),34997316,.84694231,1758161.3,3027906.5
201606,902140,677,4768,21926432,06,0,0,0,0,1,0,0,0,0,0,0,1018582,.1374835968017578,9668777,.6161537170410156,37565,-.6828460693359375,748278,-.6295652389526367,3402,-.046238899230957,5048611,-.3581047058105469,145547,-.3745527267456055,202481,-.0059289932250977,4248060,-.0193204879760742,22550,-.597447395324707,22214,-1.000315666198731,10638,-1.641225814819336,13357,26897,-3.889702796936035,477768,2306575,952,-1.430723667144775,59580,-.6725435256958008,28237,-.9378786087036133,707339,.1410655975341797,472123,-.0293912887573242,176992,2095871,-.0805978775024414,61600,1059918,-.7642974853515625,20294,-1.240752220153809,664,-.0753984451293945,5179,-1.788729667663574,132702,-.1163101196289063,392123,638836,-.2188425064086914,4162,-2.234484672546387,4994,-1.967865943908691,11520323,-.5425014495849609,10820899,2059540,-.8327016830444336,983,-.3776135444641113,145224,85601,-.2638607025146484,177111,10144,-.2049989700317383,7851,-.9197235107421875,269774,-.2843303680419922,1403197,-.3669195175170898,36509,-.5092744827270508,503877,-1.890307426452637,13973587,138273,-.0112752914428711,71279,-1.315916061401367,45907,matched (3),21826796,.84694231,1083404.3,2692740.5
201607,902140,678,4768,25778520,07,0,0,0,0,0,1,0,0,0,0,0,1032857,.0139169692993164,3408863,-1.042522430419922,38870,.0341501235961914,663696,-.1199502944946289,22527,1.890350341796875,3461853,-.3773088455200195,181767,.2222270965576172,202684,.001002311706543,2987099,-.3521604537963867,43018,.6458835601806641,62069,1.027523994445801,28357,.9804410934448242,17801,9310,-1.060925483703613,594366,3411221,5908,1.825498104095459,78463,.2753076553344727,29998,.0604972839355469,930141,.2738265991210938,288789,-.4915428161621094,424077,2431599,.1485795974731445,43061,1723088,.485926628112793,10668,-.6430768966674805,1226,.6132302284240723,36430,1.950780868530273,72541,-.6039543151855469,194876,730858,.1345710754394531,29218,1.948789596557617,25796,1.641983032226563,19031928,.5020065307617188,10718085,2009817,-.0244388580322266,1795,.6021509170532227,104879,107912,.2316188812255859,539042,10890,.0709619522094727,24966,1.15687370300293,536538,.6875534057617188,1426683,.0165996551513672,46730,.2468280792236328,531754,.0538482666015625,15007008,140767,.0178756713867188,138877,.6669864654541016,33610,matched (3),24398982,.84694231,1283711.4,2779388.8
201608,902140,679,4768,27727004,08,0,0,0,0,0,0,1,0,0,0,0,1057772,.0238361358642578,8755256,.9432754516601563,136583,1.256710052490234,797606,.1837902069091797,59528,.9717321395874023,4723560,.3107585906982422,185329,.0194063186645508,327617,.4801969528198242,3834583,.2497587203979492,74471,.5487918853759766,74906,.1879873275756836,94346,1.202095031738281,59852,321563,3.542104721069336,580028,3469908,3477,-.5301380157470703,79896,.0180978775024414,17147,-.5593070983886719,565811,-.4970760345458984,558117,.6588716506958008,224981,2157999,-.1193675994873047,6492,1576460,-.0889358520507813,291350,3.307276725769043,2174,.5728120803833008,8063,-1.50810718536377,90383,.219904899597168,401927,406835,-.585810661315918,6591,-1.489080429077148,120585,1.542135238647461,17546440,-.081268310546875,12011904,4448930,.7946195602416992,2622,.3789324760437012,136615,123642,.1360740661621094,2794840,16585,.420654296875,31143,.2210750579833984,658602,.204981803894043,1397781,-.0204668045043945,78774,.5221967697143555,2587397,1.582226753234863,16614272,155273,.098078727722168,232717,.5162343978881836,76363,matched (3),24512802,.84694231,1126356.4,2710307.3
201609,902140,680,4768,24480244,09,0,0,0,0,0,0,0,1,0,0,0,985147,-.0711297988891602,12904622,.3879318237304688,186176,.3097600936889648,754965,-.0549430847167969,1891,-3.4493408203125,6902950,.3793859481811523,190205,.025970458984375,373399,.1308021545410156,3262063,-.1617012023925781,105049,.3440170288085938,52537,-.3547163009643555,109310,.1472187042236328,32537,12456,-3.250991821289063,641950,3614980,2542,-.3132185935974121,79586,-.0038871765136719,8790,-.668208122253418,968463,.537449836730957,660958,.1691217422485352,503325,2047749,-.0524406433105469,42815,1183280,-.2868919372558594,438472,.4087715148925781,424,-1.63459062576294,53821,1.898378372192383,144320,.4679765701293945,292263,661534,.4861536026000977,45044,1.921935081481934,88011,-.3148937225341797,11014694,-.4656200408935547,9263760,2763144,-.4762945175170898,24308,2.22686767578125,202725,167989,.3065080642700195,2655164,24037,.3710956573486328,38574,.2139892578125,590084,-.1098546981811523,2043588,.3798208236694336,43868,-.5853986740112305,1034042,-.9171772003173828,15746680,110630,-.3389930725097656,150283,-.4373025894165039,23521,matched (3),25947672,.84694231,1504346.5,2887931
201610,902140,681,4768,20266554,10,0,0,0,0,0,0,0,0,1,0,0,610280,-.4788722991943359,6740609,-.6494359970092773,378628,.7098617553710938,662979,-.1299276351928711,45032,3.170268058776856,4445933,-.4399595260620117,189915,-.00152587890625,247620,-.4107513427734375,4273117,.2699832916259766,136300,.2604312896728516,47639,-.0978660583496094,80636,-.3042421340942383,71915,241660,2.965330123901367,552391,3560985,5314,.737393856048584,106884,.2949056625366211,24980,1.044460296630859,834031,-.149439811706543,545122,-.1926803588867188,249547,533889,-1.344307899475098,33180,1483198,.2259101867675781,451606,.0295133590698242,791,.6235642433166504,9416,-1.743253707885742,96366,-.4038801193237305,201905,309452,-.7597589492797852,9080,-1.601565361022949,268058,1.113741874694824,25182472,.8269176483154297,8959403,3438421,.2186431884765625,11118,-.7822399139404297,234351,129403,-.2609663009643555,1370217,17742,-.3036594390869141,7101,-1.692343711853027,702902,.174952507019043,1822791,-.1143379211425781,45375,.0337762832641602,184999,-1.720879554748535,14141340,164216,.3949909210205078,169749,.121800422668457,71347,matched (3),22926492,.84694231,1149067.8,2719824.3
201611,902140,682,4768,18705632,11,0,0,0,0,0,0,0,0,0,1,0,749108,.2049646377563477,12168086,.5906667709350586,240851,-.4523763656616211,785722,.1698589324951172,50349,.1116046905517578,2715637,-.4929628372192383,183193,-.036036491394043,276959,.111973762512207,4557109,.0643453598022461,90980,-.4042186737060547,29881,-.4664287567138672,67333,-.1802949905395508,67063,1625930,1.906303405761719,543394,2900304,3332,-.4667720794677734,85170,-.2270946502685547,18750,-.2868814468383789,552458,-.4118928909301758,469750,-.1488094329833984,195700,754022,.3452329635620117,46166,1928781,.2626876831054688,253029,-.5793056488037109,495,-.4687399864196777,1292,-1.986218929290772,112379,.1537237167358398,88918,609679,.6781301498413086,1921,-1.553228378295898,132290,-.706207275390625,53234656,.7485618591308594,8756154,1728297,-.6878757476806641,18089,.4867391586303711,193373,120784,-.0689277648925781,371102,13848,-.2477941513061523,34428,1.578635215759277,432639,-.4853134155273438,1271286,-.3603401184082031,74525,.4961738586425781,2529701,2.615505218505859,16504694,155415,-.0550832748413086,165342,-.0263051986694336,34645,matched (3),21189970,.84694231,1167966,2727862
201612,902140,683,4768,24100188,12,0,0,0,0,0,0,0,0,0,0,1,1117758,.4001970291137695,13750760,.1222782135009766,211808,-.1284980773925781,820827,.0437097549438477,21447,-.8533935546875,3017077,.1052618026733398,186319,.0169200897216797,255472,-.0807571411132813,4822516,.0566072463989258,58625,-.439478874206543,31567,.0548887252807617,171834,.9368782043457031,71817,2382073,.3818902969360352,611863,3250357,2189,-.4201278686523438,86900,.0201091766357422,19177,.0225181579589844,470526,-.1605262756347656,870981,.6174201965332031,242758,1846243,.8954868316650391,65933,2326710,.1875667572021484,13047,-2.964945793151856,4235,2.146581172943115,10009,2.047293186187744,117862,.047637939453125,168995,610316,.0010442733764648,22462,2.458978652954102,133723,.0107746124267578,32740328,-.4861030578613281,9535285,4253237,.9005441665649414,15952,-.1257200241088867,119376,137720,.1312189102172852,132940,18952,.3137683868408203,6113,-1.728452682495117,519115,.1822214126586914,1466802,.1430559158325195,43437,-.5398235321044922,654510,-1.351968765258789,13682710,155629,.0013761520385742,48529,-1.22585391998291,30177,matched (3),20563894,.84694231,1065550.5,2685607
201701,902140,684,4768,19684718,01,0,0,0,0,0,0,0,0,0,0,0,756944,-.3897905349731445,2896023,-1.557756423950195,144772,-.3805198669433594,686670,-.1784582138061523,10556,-.7088899612426758,3315410,.0942926406860352,170088,-.0911445617675781,301662,.1661949157714844,3945057,-.2008323669433594,22793,-.9447078704833984,99386,1.146899223327637,81675,-.7437810897827148,48064,2606516,.0900440216064453,458787,3118883,4173,.6451902389526367,81336,-.0661697387695313,13076,-.3829336166381836,660140,.3386011123657227,736930,-.1671276092529297,126581,828893,-.800816535949707,22438,1294002,-.5867147445678711,350477,3.290737152099609,2091,-.7057414054870606,5526,-.594019889831543,85864,-.3167495727539063,82780,980640,.4742279052734375,15365,-.3797321319580078,31483,-1.446323394775391,27636544,-.1694679260253906,5755367,2085573,-.7126369476318359,8391,-.6424245834350586,114821,112641,-.2010173797607422,40744,13889,-.3108119964599609,7135,.1545944213867188,448962,-.1451873779296875,1444541,-.0152931213378906,6969,-1.829839706420898,134418,-1.582932472229004,14386071,39606,-1.368494987487793,60968,.2281875610351563,27648,matched (3),17339114,.84694231,1160725,2724769.8
201702,902140,685,4768,17714548,02,1,0,0,0,0,0,0,0,0,0,0,1070783,.3468561172485352,11455198,1.375104904174805,178533,.2096128463745117,719769,.0470762252807617,2883,-1.297863483428955,2497088,-.2834558486938477,86310,-.678370475769043,231875,-.2631092071533203,4053231,.0270509719848633,99548,1.474186897277832,23224,-1.453824996948242,68434,-.1768779754638672,68239,2400052,-.082524299621582,413742,2704852,618,-1.909902095794678,81571,.0028848648071289,6187,-.7483282089233398,1169460,.5718450546264648,951751,.2558107376098633,93844,1333181,.4752321243286133,33109,1492828,.1429319381713867,25163,-2.633920669555664,1001,-.7366428375244141,18479,1.207170486450195,179584,.7378778457641602,174857,287489,-1.227020263671875,71473,1.537227630615234,28502,-.0994729995727539,9536241,-1.06403923034668,3286128,1774498,-.1615257263183594,5221,-.4744710922241211,35436,110530,-.0189189910888672,186,12979,-.0677642822265625,3731,-.6483354568481445,239667,-.6276874542236328,1298772,-.1063718795776367,21600,1.131221771240234,92564,-.3730545043945313,11547240,97784,.9037809371948242,52960,-.1408119201660156,19903,matched (3),18812564,.84694231,1164690.9,2726461.5
201703,902140,686,4768,20670162,03,0,1,0,0,0,0,0,0,0,0,0,607060,-.5675172805786133,11389568,-.0057449340820313,346512,.6631441116333008,1323247,.6089134216308594,26041,2.200840473175049,2952369,.1674823760986328,146686,.5303487777709961,259858,.1139373779296875,5089914,.2277469635009766,35885,-1.020320892333984,122905,1.666225433349609,135038,.6796865463256836,27072,2218492,-.0786628723144531,737141,2903902,5794,2.238090038299561,129642,.4633035659790039,27163,1.479405403137207,756415,-.4357070922851563,645182,-.3887710571289063,171942,2339301,.5622835159301758,4620,1735285,.1504993438720703,39560,.4524440765380859,837,-.1789307594299316,6508,-1.04360294342041,241168,.2948513031005859,637592,855634,1.090658187866211,36031,-.6849403381347656,44618,.4481630325317383,23505768,.9021472930908203,5046457,2419205,.3099212646484375,19200,1.302221298217773,40150,168351,.4207649230957031,1541,9712,-.2899713516235352,32084,2.151680946350098,346349,.3681964874267578,1860187,.359257698059082,53843,.9133787155151367,336506,1.290715217590332,14879827,106437,.0847921371459961,80735,.4216346740722656,46627,matched (3),21635090,.84694231,1397199.3,2833593.8
201704,902140,687,4768,23607006,04,0,0,1,0,0,0,0,0,0,0,0,1882752,1.131861686706543,9629998,-.167816162109375,191764,-.5916519165039063,739473,-.5819063186645508,37150,.3552923202514648,3571556,.1903934478759766,160830,.0920534133911133,472014,.5968732833862305,4412858,-.1427383422851563,61571,.5398721694946289,59523,-.7250490188598633,109179,-.2125673294067383,55507,1769803,-.2259588241577148,608763,3141372,9278,.4708232879638672,122279,-.0584716796875,30119,.1033000946044922,272743,-1.020060539245606,447345,-.3662023544311523,713286,1392306,-.518890380859375,3223,2014361,.1491308212280273,85756,.7736873626708984,282,-1.087916851043701,23335,1.276922225952148,167611,-.3638486862182617,1214239,482958,-.5719137191772461,3193,-2.423418998718262,13500,-1.19544792175293,25558754,.0837326049804688,5532789,3422965,.3470678329467773,5426,-1.263708114624023,138643,109079,-.4339790344238281,11094,13397,.3216686248779297,43897,.3134880065917969,289652,-.178767204284668,1166501,-.4666681289672852,43749,-.2076034545898438,804297,.8713531494140625,15664074,432062,1.401015281677246,59595,-.3036003112792969,56899,matched (3),22383380,.84694231,1925199.5,3127855.5
201705,902140,688,4768,19532872,05,0,0,0,1,0,0,0,0,0,0,0,1118318,-.5209083557128906,7322272,-.2739620208740234,321503,.5167417526245117,924312,.2231121063232422,5685,-1.877133369445801,5536752,.4384069442749023,231561,.3644952774047852,168234,-1.031652450561523,5427527,.2069606781005859,49282,-.2226324081420898,40694,-.3802814483642578,92173,-.1693220138549805,41200,912330,-.6626224517822266,359871,2646926,3299,-1.034027099609375,70938,-.544499397277832,10903,-1.016118049621582,2261346,2.115185737609863,967554,.7714414596557617,325857,2995387,.7661123275756836,36115,2253429,.1121511459350586,20678,-1.422435760498047,2930,2.340850353240967,8023,-1.067642211914063,189319,.1217880249023438,1072896,1003022,.7308435440063477,26006,2.097366333007813,58676,1.469341278076172,17306226,-.3899135589599609,6133676,2191292,-.4460153579711914,3618,-.4052801132202148,136291,109567,.0044641494750977,596059,20532,.4269542694091797,49111,.1122369766235352,410447,.348567008972168,1774511,.4195156097412109,100809,.8347587585449219,165382,-1.581710815429688,18247958,132914,-1.178866386413574,67374,.1226873397827148,37297,matched (3),20605408,.84694231,1436730.9,2853293.3
201706,902140,689,4768,19366734,06,0,0,0,0,1,0,0,0,0,0,0,1003866,-.1079673767089844,5238224,-.3349380493164063,194591,-.5021066665649414,765903,-.1879940032958984,6828,.1832008361816406,4199769,-.2763786315917969,191704,-.1888904571533203,464017,1.014564514160156,4644543,-.1557903289794922,35485,-.3284482955932617,25214,-.4786815643310547,135467,.3850612640380859,23064,59367,-2.73226261138916,560510,1820421,2033,-.4841070175170898,29844,-.8658218383789063,9166,-.1735363006591797,1026628,-.7896804809570313,704144,-.3177890777587891,48756,2274517,-.2753057479858398,14787,1971559,-.1336288452148438,63389,1.120220184326172,1115,-.9661478996276856,658895,4.408251762390137,166488,-.1285104751586914,849832,343281,-1.072223663330078,18382,-.3469552993774414,19679,-1.092478752136231,14168895,-.2000160217285156,6124154,2281121,.0401754379272461,1053,-1.234278202056885,90401,73560,-.3984355926513672,259074,8798,-.8474597930908203,13655,-1.279976844787598,305294,-.2959718704223633,1467189,-.1901760101318359,20716,-1.582321166992188,175641,.0601844787597656,17467028,37144,-1.274900436401367,80681,.1802444458007813,35341,matched (3),16779290,.84694231,1297694.5,2785874.8
