period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c440,growth1058c440,Y1210c792,growth1210c792,Y1686c440,growth1686c440,Y1756c484,growth1756c484,Y1771c818,Y1805c218,Y1858c703,growth1858c703,Y1913c152,growth1913c152,Y1970c152,Y2120c372,growth2120c372,Y2149c372,growth2149c372,Y2156c484,growth2156c484,Y2174c152,growth2174c152,Y2459c32,Y2589c152,growth2589c152,Y2621c586,growth2621c586,Y2735c251,growth2735c251,Y2775c251,growth2775c251,Y2863c208,growth2863c208,Y2883c233,Y2904c554,Y2940c752,growth2940c752,Y3343c344,Y3453c616,growth3453c616,Y3490c208,growth3490c208,Y353c124,growth353c124,Y3550c792,growth3550c792,Y3712c152,growth3712c152,Y3772c191,growth3772c191,Y3810c208,Y3887c233,Y3973c428,growth3973c428,Y4018c381,Y4081c484,growth4081c484,Y418c484,growth418c484,Y4294c826,growth4294c826,Y4358c818,Y4447c381,Y458c233,Y4679c826,growth4679c826,Y475c826,growth475c826,Y4770c68,growth4770c68,Y4947c152,growth4947c152,Y528c428,growth528c428,Y622c757,growth622c757,Y720c586,growth720c586,Y722c300,growth722c300,Y841c124,growth841c124,Y917c818,Y91c36,_merge,x,r2,s,sf
201511,902139,670,4767,136533,11,0,0,0,0,0,0,0,0,0,1,0,41737,-.8124704360961914,525598,.6897315979003906,1611496,.0399618148803711,1859937,.3479146957397461,276728,5281,54004,-.3141145706176758,1934997,-.1385641098022461,203089,8792025,-.0110635757446289,18482,-1.291025161743164,617,-1.627746105194092,10533,-.0762014389038086,1884913,248568,-.2419795989990234,322669,-.1894731521606445,24003642,-.0390491485595703,2372848,-.1832914352416992,3292305,-.0459699630737305,1124370,12473,215432,-.3003349304199219,1472535,958475,1.30720329284668,36943,-1.014792442321777,43046564,-.0761737823486328,225956,-.5590438842773438,107033,.0925569534301758,113606,-.1143283843994141,948,132067,10995,-1.047167778015137,842649,962078,.6512470245361328,214865,.2468204498291016,6237878,-.4802112579345703,8377,8772585,4460,229989,-.5978822708129883,19875,-1.282665252685547,49843,-.6882905960083008,6346115,-.2281703948974609,613883,-.0789089202880859,281573,.927210807800293,66583,2.04170036315918,353018,.1838884353637695,692363392,-.1233100891113281,896783,98676,matched (3),106668.76,.92000735,52369.215,149271.16
201512,902139,671,4767,598541,12,0,0,0,0,0,0,0,0,0,0,1,77990,.6251926422119141,502914,-.0441169738769531,1694476,.0502109527587891,1676535,-.1038131713867188,645854,53817,22780,-.8631753921508789,3562762,.6104297637939453,237038,9795452,.1080732345581055,43776,.8622884750366211,5237,2.138635158538818,30581,1.065866470336914,793774,423988,.5339889526367188,403474,.223484992980957,33160936,.3231678009033203,1769817,-.2932147979736328,4241497,.2533283233642578,1373467,5194,266577,.2130184173583984,396560,1201067,.2256221771240234,89572,.8856658935546875,49661452,.1429462432861328,403088,.5788145065307617,121040,.1229839324951172,123605,.0843544006347656,3713,1591363,22626,.7216587066650391,1041807,805423,-.1777276992797852,286499,.2877254486083984,10515001,.5221633911132813,26718,7746575,7636,346305,.4092884063720703,37256,.6283502578735352,144508,1.064456939697266,7366825,.149144172668457,726066,.1678371429443359,316705,.1175785064697266,72777,.0889501571655273,510643,.3691520690917969,878641152,.2382659912109375,753334,86594,matched (3),628651.38,.92000735,54371.723,149985.42
201601,902139,672,4767,215318,01,0,0,0,0,0,0,0,0,0,0,0,121,-6.468544960021973,450777,-.1094465255737305,1238084,-.3138084411621094,1389398,-.1878585815429688,458011,60496,28635,.2287473678588867,2815358,-.2354459762573242,526499,8663472,-.122802734375,157457,1.28006649017334,2431,-.7674460411071777,24027,-.2412014007568359,675595,987001,.844965934753418,291379,-.3254871368408203,35100588,.0568447113037109,1974741,.1095609664916992,5142749,.1926717758178711,0,19096,230232,-.146575927734375,198958,322627,-1.314469337463379,165618,.6146411895751953,47397720,-.0466537475585938,322951,-.221653938293457,101422,-.1768312454223633,136555,.0996370315551758,37001,0,13065,-.5491619110107422,913498,438226,-.6086330413818359,63625,-1.504729270935059,8516333,-.2108173370361328,22498,13457495,0,635740,.6074695587158203,36599,-.017791748046875,26985,-1.678053855895996,9287851,.2317209243774414,503975,-.3651142120361328,126390,-.9185981750488281,116793,.4730033874511719,377623,-.3017740249633789,775682624,-.1246337890625,984257,56735,matched (3),277000.28,.92000735,58097.285,151375.81
201602,902139,673,4767,151263,02,1,0,0,0,0,0,0,0,0,0,0,71681,6.384190559387207,261212,-.5456409454345703,1462678,.1667041778564453,1383491,-.0042610168457031,93963,37870,30373,.0589237213134766,2352674,-.1795368194580078,559526,8734765,.0081949234008789,46024,-1.229989051818848,1498,-.4841718673706055,1522,-2.759152412414551,192171,804464,-.2044944763183594,177524,-.4955196380615234,28902396,-.1942920684814453,959001,-.7223005294799805,4391607,-.1578922271728516,1198213,3152,320138,.3296642303466797,187597,448192,.3287248611450195,152686,-.0812997817993164,47917456,.0109043121337891,429646,.2854604721069336,152866,.4102716445922852,129149,-.0557613372802734,10060,210074,60508,1.532837867736816,774051,612514,.3348369598388672,88711,.3323774337768555,7101297,-.1817083358764648,4213,11360152,13311,453396,-.3380241394042969,125395,1.231448173522949,120870,1.499434471130371,6873075,-.3010959625244141,471378,-.0668668746948242,275199,.7781219482421875,87515,-.2885932922363281,619777,.4954633712768555,454200032,-.5352058410644531,417518,40458,matched (3),251447.75,.92000735,80032.781,161073.23
201603,902139,674,4767,229978,03,0,1,0,0,0,0,0,0,0,0,0,104340,.3754291534423828,478806,.6059637069702148,1845921,.2327089309692383,1471187,.0614595413208008,327840,18407,92840,1.117323875427246,2321464,-.0133552551269531,1589533,9676488,.1023874282836914,84148,.6034135818481445,6361,1.446054935455322,2752,.5923023223876953,839576,561048,-.3603696823120117,193294,.0851068496704102,28968068,.0022697448730469,1213610,.2354621887207031,4047331,-.0816383361816406,1682838,3988,336799,.0507345199584961,328206,330383,-.3049688339233398,380699,.9136247634887695,55571560,.1481914520263672,602004,.3373031616210938,132967,-.139460563659668,254922,.6799917221069336,54736,293653,32051,-.6354465484619141,585203,365216,-.5170822143554688,143485,.4808473587036133,4615204,-.4309215545654297,5310,13521517,8132,477306,.0513925552368164,74059,-.5266075134277344,83865,-.3655071258544922,8693976,.2350187301635742,584677,.2153997421264648,357611,.2619514465332031,82611,-.0576667785644531,226605,-1.00615119934082,799423232,.5653533935546875,576614,56315,matched (3),230450.33,.92000735,56319.602,150702.48
201604,902139,675,4767,364186,04,0,0,1,0,0,0,0,0,0,0,0,151994,.3761863708496094,897273,.6280641555786133,1955763,.0578022003173828,1492762,.0145587921142578,218399,77048,100107,.0753622055053711,2328617,.0030765533447266,5301857,8814586,-.0932903289794922,240121,1.048565864562988,1204,-1.664536476135254,50463,2.908912658691406,832168,850831,.4164066314697266,152739,-.2354812622070313,26368698,-.0940170288085938,2092640,.5448274612426758,3581932,-.1221551895141602,1411188,6978,374204,.1053152084350586,286083,246843,-.2915000915527344,129743,-1.07645320892334,55399024,-.0031089782714844,334251,-.5883722305297852,92038,-.3678998947143555,220586,-.1446704864501953,16673,654612,10976,-1.071617126464844,754665,746930,.7154817581176758,195644,.3100652694702148,6999813,.4165267944335938,9111,11567685,11504,519745,.0851802825927734,301582,1.404180526733398,103519,.2105464935302734,6335822,-.316411018371582,694259,.1717853546142578,279725,-.2456388473510742,79845,-.0340557098388672,546273,.8799104690551758,913411648,.1332969665527344,713395,20749,matched (3),345703.72,.92000735,56604.227,150809.09
201605,902139,676,4767,487971,05,0,0,0,1,0,0,0,0,0,0,0,257972,.5290098190307617,795495,-.1203956604003906,2249762,.1400442123413086,1570616,.0508394241333008,558199,10642,74794,-.2915019989013672,1747454,-.287114143371582,4164002,9406312,.0649738311767578,20615,-2.455123901367188,6649,1.708816528320313,18429,-1.007314682006836,1431996,387858,-.7855739593505859,184257,.1876001358032227,28130120,.0646629333496094,5586722,.9819660186767578,2952757,-.1931629180908203,1298283,11584,203802,-.6076526641845703,484236,344074,.3321046829223633,204339,.4542245864868164,50763904,-.0873756408691406,291882,-.1355428695678711,126535,.3183174133300781,519807,.8571701049804688,27594,302038,5187,-.7495555877685547,900409,393599,-.6406383514404297,271183,.3264980316162109,8983562,.2495126724243164,12386,13254957,8860,672196,.2572116851806641,67717,-1.493704795837402,143346,.3255062103271484,5872253,-.0759811401367188,771060,.1049203872680664,397010,.3501548767089844,113544,.3521032333374023,242115,-.8137063980102539,1069164928,.1574459075927734,914002,26671,matched (3),396648.84,.92000735,64488.32,153941.83
201606,902139,677,4767,179569,06,0,0,0,0,1,0,0,0,0,0,0,82411,-1.141132354736328,470521,-.5251235961914063,1706743,-.2762374877929688,1256515,-.2231254577636719,892509,1167,99623,.2866554260253906,1922494,.095463752746582,2854141,8752725,-.072016716003418,4141,-1.605081558227539,6040,-.0960617065429688,2633,-1.945801734924316,1206607,389514,.0042600631713867,91960,-.6949777603149414,40821680,.3723716735839844,6726691,.1856908798217773,3833062,.26092529296875,1242604,9078,379623,.6220302581787109,170426,534066,.439661979675293,67651,-1.105418205261231,48687176,-.0417709350585938,578550,.6841754913330078,86289,-.3828163146972656,123830,-1.434548377990723,32589,274076,6147,.1698083877563477,789629,361641,-.0846805572509766,131123,-.726658821105957,6361754,-.3450918197631836,9305,11172870,3640,527367,-.2426538467407227,66913,-.0119438171386719,71921,-.689692497253418,11248750,.6500186920166016,866137,.1162776947021484,228164,-.5538969039916992,75723,-.4051084518432617,358030,.3912038803100586,1140775296,.0648307800292969,134941,16803,matched (3),134573.36,.92000735,70519.813,156564.33
201607,902139,678,4767,349547,07,0,0,0,0,0,1,0,0,0,0,0,131741,.4691190719604492,728281,.4368467330932617,1987231,.1521549224853516,1925407,.4267950057983398,1071101,2804,98992,-.0063543319702148,2134983,.1048345565795898,3116451,9131329,.0423460006713867,137713,3.504234313964844,5931,-.0182113647460938,10962,1.426310539245606,767933,905431,.8435115814208984,174649,.6414251327514648,35684064,-.1345081329345703,8472393,.2307300567626953,4275712,.1092863082885742,1491654,2801,204676,-.6177511215209961,197262,524229,-.0185909271240234,136452,.7016115188598633,48016840,-.0138626098632813,484204,-.1780185699462891,153030,.5729312896728516,255604,.7247200012207031,39155,498735,147476,3.177700996398926,1677414,639618,.5702190399169922,287487,.7850418090820313,11507099,.5926599502563477,63361,11339405,3137,432982,-.197199821472168,79199,.1685705184936523,208525,1.06449031829834,10207065,-.0971775054931641,785406,-.0978422164916992,429862,.6333990097045898,124064,.4937152862548828,708062,.681915283203125,1256993664,.0970134735107422,881980,15190,matched (3),616365.25,.92000735,75668.258,158949.77
201608,902139,679,4767,285016,08,0,0,0,0,0,0,1,0,0,0,0,154472,.159174919128418,521109,-.3347282409667969,2300656,.1464519500732422,1389120,-.3264665603637695,895321,81074,79190,-.2231893539428711,2048375,-.0414113998413086,3737073,10060814,.0969371795654297,237522,.5450887680053711,1285,-1.529434204101563,8672,-.2343349456787109,648433,813574,-.1069746017456055,324466,.6194019317626953,42059824,.1643886566162109,4040760,-.7403802871704102,3967754,-.0747509002685547,1473694,9678,296836,.3717517852783203,458384,468433,-.1125354766845703,97895,-.3320779800415039,67312216,.3377895355224609,403143,-.1832151412963867,130485,-.1593751907348633,275589,.0752811431884766,17921,435448,24321,-1.802325248718262,548311,1552990,.8870658874511719,89526,-1.166647911071777,6243255,-.6114616394042969,10265,9827907,5696,204203,-.751582145690918,113271,.3578195571899414,95460,-.7813520431518555,13118196,.2509212493896484,731737,-.0707798004150391,247932,-.5503091812133789,91726,-.3019914627075195,780336,.0971927642822266,1124736768,-.1111736297607422,722459,29907,matched (3),217276.83,.92000735,76271.883,159238
201609,902139,680,4767,233389,09,0,0,0,0,0,0,0,1,0,0,0,120220,-.2506895065307617,357367,-.3771963119506836,2017045,-.1315603256225586,1891834,.3088760375976563,500737,40027,62020,-.2443923950195313,2021273,-.0133190155029297,2359029,8782009,-.1359434127807617,55490,-1.454057693481445,12107,2.243024826049805,4509,-.6540241241455078,1003216,750086,-.0812482833862305,159988,-.7070817947387695,28244168,-.3982067108154297,2851527,-.3485784530639648,2879853,-.320460319519043,925479,7247,218835,-.3048620223999023,50034796,1154759,.9022541046142578,136569,.3329343795776367,58372268,-.1425018310546875,326261,-.2115936279296875,77728,-.5180425643920898,147901,-.6223669052124023,115372,208431,22763,-.0662040710449219,2732739,603562,-.9450883865356445,163696,.6034812927246094,7723688,.2127895355224609,25789,13289070,2167,578919,1.042048454284668,29454,-1.346954345703125,203639,.7576417922973633,10043678,-.2670574188232422,664558,-.0962991714477539,109355,-.8185548782348633,110274,.1841621398925781,422179,-.6142950057983398,898303808,-.2247962951660156,415757,40261,matched (3),248073.59,.92000735,60203.031,152196.41
201610,902139,681,4767,151821,10,0,0,0,0,0,0,0,0,1,0,0,2481,-3.880661487579346,454224,.2398281097412109,1797768,-.1150875091552734,1371216,-.3218488693237305,269056,26301,30722,-.7024784088134766,1640214,-.2089014053344727,2297015,8388561,-.0458354949951172,47156,-.1627416610717773,8254,-.3830852508544922,14785,1.187538146972656,1094127,708945,-.0564107894897461,148162,-.0767927169799805,21293818,-.2824687957763672,1628643,-.5601072311401367,2552094,-.1208248138427734,1539737,5546,134123,-.4895601272583008,206048,490090,-.8570575714111328,426593,1.13900089263916,40545968,-.3644046783447266,165098,-.6811580657958984,110180,.3488998413085938,128974,-.136932373046875,36837,137208,182703,2.082725524902344,461015,326513,-.6143789291381836,57252,-1.050547599792481,5167607,-.4018821716308594,171,10268472,806,250590,-.8373441696166992,45205,.4283781051635742,67023,-1.111312866210938,11231381,.1117687225341797,557002,-.1765537261962891,213668,.6698236465454102,47251,-.8474941253662109,350156,-.1870508193969727,611668736,-.3843173980712891,726494,222499,matched (3),36616.402,.92000735,72048.375,157258.73
201611,902139,682,4767,286126,11,0,0,0,0,0,0,0,0,0,1,0,85609,3.541128635406494,426035,-.0640697479248047,1398816,-.250920295715332,1730243,.2325639724731445,393242,24318,30865,.0046443939208984,1689191,.0294227600097656,3471416,8937756,.0634145736694336,136810,1.065132141113281,3904,-.7486963272094727,23907,.4805574417114258,1637510,378109,-.6285953521728516,212725,.3616943359375,24029108,.1208477020263672,2510515,.4327402114868164,2943108,.1425514221191406,1683868,19211,387111,1.059953689575195,226666,748554,.4235544204711914,314997,-.3032674789428711,61147088,.4108467102050781,134861,-.2022943496704102,191420,.5523538589477539,135185,.0470333099365234,128726,231827,39438,-1.53313159942627,671262,846196,.9522809982299805,171846,1.099135398864746,5671984,.0931291580200195,47611,10308985,6128,514185,.7187643051147461,88758,.6747064590454102,93202,.3297338485717773,9150550,-.2048969268798828,587702,.0536518096923828,155865,-.3154335021972656,124541,.9691610336303711,685041,.6710996627807617,1021960256,.5132865905761719,393726,445267,matched (3),274494.75,.92000735,67638.195,155287.69
201612,902139,683,4767,160692,12,0,0,0,0,0,0,0,0,0,0,1,75448,-.1263465881347656,300073,-.3504953384399414,1846325,.2775716781616211,1372231,-.2318239212036133,470482,39053,31216,.0113077163696289,1766991,.0450286865234375,1545335,8137279,-.0938282012939453,23377,-1.766839981079102,23640,1.800938606262207,23053,-.0363750457763672,1085148,351575,-.072758674621582,190957,-.1079521179199219,33482662,.3317623138427734,1945272,-.2550859451293945,3673720,.2217388153076172,1926778,7872,346894,-.1096916198730469,186972,365934,-.7156906127929688,221884,-.3504085540771484,42080324,-.3737030029296875,178927,.2827329635620117,96393,-.6860361099243164,105733,-.2457275390625,32212,149368,11439,-1.237701416015625,818391,761400,-.1055917739868164,111187,-.4353847503662109,3647677,-.4414482116699219,7332,9454902,1395,248926,-.7254276275634766,25251,-1.257047653198242,105328,.122309684753418,11340497,.2145652770996094,513658,-.1346626281738281,348647,.8050699234008789,80607,-.4350500106811523,233107,-1.077980995178223,851055808,-.1829986572265625,373920,568421,matched (3),371925.69,.92000735,82344.555,162234.3
201701,902139,684,4767,260859,01,0,0,0,0,0,0,0,0,0,0,0,87243,.1452531814575195,652177,.7762899398803711,2078285,.1183452606201172,1566681,.1325216293334961,599622,46421,36693,.1616554260253906,1979522,.1135778427124023,899773,7215876,-.1201725006103516,135164,1.754735946655273,5354,-1.48509693145752,13965,-.5012416839599609,932789,563527,.4717912673950195,197475,.0335636138916016,33112268,-.0111236572265625,1937476,-.0040159225463867,5325012,.3712100982666016,15828,40716,266362,-.2641630172729492,148479,467961,.2459316253662109,476634,.7645940780639648,57445296,.3112545013427734,442919,.9064092636108398,112565,.1550970077514648,110098,.0404539108276367,92409,607354,44185,1.351356506347656,1158578,1915580,.9226169586181641,177888,.469940185546875,4329928,.1714601516723633,47867,14959467,9638,382253,.4289274215698242,98919,1.365435600280762,120488,.1344709396362305,9842901,-.1416301727294922,568579,.1015825271606445,233949,-.398956298828125,92395,.1364879608154297,476681,.7153501510620117,1034330112,.1950302124023438,399249,469945,matched (3),326753.84,.92000735,45537.887,147013.75
201702,902139,685,4767,183276,02,1,0,0,0,0,0,0,0,0,0,0,212902,.8921346664428711,386126,-.5241518020629883,3543936,.5336952209472656,977826,-.4713830947875977,235982,19264,28157,-.2647905349731445,1498638,-.2782993316650391,1097403,6984358,-.0326099395751953,42704,-1.152195930480957,4763,-.1169662475585938,11757,-.1721057891845703,473603,517658,-.08489990234375,538591,1.003344535827637,28166572,-.1617679595947266,1324874,-.3800687789916992,3832413,-.3289203643798828,2053,4539,215176,-.2133998870849609,266358,369122,-.2372570037841797,117057,-1.404088020324707,67281216,.1580467224121094,344012,-.2527103424072266,125766,.1108922958374023,83922,-.2714834213256836,89342,100717,14523,-1.112651824951172,971884,225683,-2.138645172119141,94125,-.6365299224853516,2550086,-.529423713684082,14179,14038373,2000,350793,-.0858860015869141,6395,-2.738785743713379,73560,-.4934492111206055,7279828,-.3016424179077148,615890,.0799283981323242,330436,.3453092575073242,81117,-.1301803588867188,154407,-1.127255439758301,983916544,-.0499668121337891,383034,330282,matched (3),133218.48,.92000735,87282.188,164795.39
201703,902139,686,4767,283886,03,0,1,0,0,0,0,0,0,0,0,0,185455,-.1380195617675781,687278,.5765752792358398,2944472,-.1853084564208984,1346580,.3199920654296875,234036,55038,86017,1.116748809814453,1821077,.1948719024658203,2270704,8400090,.1845693588256836,63101,.3904438018798828,2777,-.5395064353942871,43849,1.316303253173828,2328602,671095,.2595958709716797,199270,-.9942951202392578,29300248,.039459228515625,788788,-.5185747146606445,5887445,.4293279647827148,4499,16377,308858,.361424446105957,301288,464726,.2303199768066406,232966,.6882314682006836,67788256,.0075092315673828,444327,.2558841705322266,134392,.0663385391235352,238228,1.043340682983398,173003,238959,12731,-.1316928863525391,1060128,569663,.9259138107299805,359078,1.338915824890137,4370488,.5387477874755859,35871,20671892,6404,375574,.0682592391967773,37091,1.757858276367188,95097,.2567968368530273,7320386,.0055551528930664,814700,.2797517776489258,363418,.0951414108276367,69532,-.1541051864624023,784049,1.624878883361816,1063691904,.0779590606689453,515604,218718,matched (3),503586.44,.92000735,58355.27,151475.02
201704,902139,687,4767,212376,04,0,0,1,0,0,0,0,0,0,0,0,168921,-.0933809280395508,589892,-.1527996063232422,1929797,-.4225149154663086,1711483,.2397918701171875,126224,11621,50100,-.5405235290527344,1775662,-.0252552032470703,1486225,6594043,-.2420759201049805,93878,.3972587585449219,1212,-.829099178314209,8204,-1.676130294799805,827736,838515,.222722053527832,142221,-.3372793197631836,25153052,-.1526165008544922,705596,-.111454963684082,3483514,-.5247812271118164,5001,9517,322182,.0422353744506836,417954,233483,-.6883382797241211,55187,-1.440164566040039,58942552,-.1398258209228516,472206,.0608539581298828,164945,.2048511505126953,118966,-.6943902969360352,172679,698387,6204,-.718846321105957,573648,996674,.5593786239624023,201997,-.575286865234375,3721078,-.1608610153198242,13609,14575401,3127,260000,-.3677740097045898,92160,.910151481628418,125776,.2796049118041992,6466929,-.1239614486694336,756676,-.0738849639892578,285315,-.2419605255126953,71390,.0263700485229492,691976,-.1249198913574219,1012271232,-.0495491027832031,635819,73347,matched (3),217070.97,.92000735,53147.68,149546.05
201705,902139,688,4767,73070,05,0,0,0,1,0,0,0,0,0,0,0,329392,.6678171157836914,267986,-.7890052795410156,2663120,.3220834732055664,1005552,-.5318241119384766,226989,5462,100772,.6988391876220703,1992415,.1151742935180664,3512759,8042735,.1986026763916016,261763,1.025444030761719,7574,1.832449913024902,13229,.4777898788452148,1286671,386759,-.7738313674926758,156039,.0927238464355469,29630754,.1638336181640625,5637498,2.078152656555176,3403223,-.0233182907104492,2671,14482,275452,-.156702995300293,434036,439222,.6318960189819336,253661,1.525271415710449,59965056,.0171985626220703,468006,-.0089340209960938,116596,-.3468971252441406,169036,.3512735366821289,18719,146678,15985,.9464569091796875,1070275,656782,-.4170713424682617,78952,-.9394130706787109,3384082,-.0949306488037109,17050,17557360,16377,629645,.8844738006591797,82282,-.1133737564086914,47574,-.9722166061401367,9373274,.3711614608764648,854598,.1216955184936523,368625,.2561864852905273,34070,-.7397403717041016,587038,-.1644620895385742,1116474496,.0979804992675781,350227,72177,matched (3),-37811.902,.92000735,58229.93,151426.77
201706,902139,689,4767,187041,06,0,0,0,0,1,0,0,0,0,0,0,471083,.3577861785888672,395436,.3890542984008789,1296439,-.7198772430419922,917667,-.0914573669433594,794918,42050,143772,.3553686141967773,1509563,-.27752685546875,2493309,7951013,-.011469841003418,101569,-.9467010498046875,7702,.0167579650878906,50557,1.340689659118652,1770125,429632,.1051273345947266,162251,.0390386581420898,38595636,.2643260955810547,5109152,-.0984067916870117,3889993,.1336841583251953,1996,26427,247756,-.1059694290161133,210500,611192,.3304061889648438,256476,.0110359191894531,61784736,.0298938751220703,367348,-.2421712875366211,186579,.4701395034790039,281808,.5111150741577148,11478,789681,6878,-.84332275390625,4817370,697296,.0598583221435547,203495,.9468011856079102,2763989,-.2024078369140625,9819,14865987,8435,430882,-.3793210983276367,93714,.1300954818725586,109377,.832514762878418,9586996,.0225448608398438,861920,.0085315704345703,363067,-.015192985534668,73058,.7628364562988281,395760,-.3942813873291016,1290046976,.1445026397705078,186079,43597,matched (3),184491.75,.92000735,60344.594,152252.47
201707,902139,690,4767,248294,07,0,0,0,0,0,1,0,0,0,0,0,189395,-.9111995697021484,563612,.3543777465820313,2587927,.6912364959716797,1611816,.5632829666137695,701574,59260,186126,.2581949234008789,2898551,.6523904800415039,3942295,7936644,-.0018091201782227,56237,-.5911636352539063,10219,.2827692031860352,14429,-1.253861427307129,1440184,728148,.5275754928588867,256899,.459538459777832,38518632,-.0019969940185547,6575790,.2523612976074219,5062510,.2634553909301758,13850,12013,323529,.2668447494506836,311042,632595,.034419059753418,211802,-.1913833618164063,56922428,-.0819664001464844,320625,-.1360378265380859,298761,.4707889556884766,282939,.0040044784545898,44294,1652446,87228,2.540197372436523,1263018,832305,.1769886016845703,268254,.2762928009033203,4915462,.5757102966308594,12973,14316259,13757,599926,.3309717178344727,76637,-.201167106628418,161244,.388117790222168,11756220,.2039756774902344,968503,.1165885925292969,285551,-.2401666641235352,87244,.177454948425293,428443,.0793495178222656,962209344,-.2932033538818359,420183,56845,matched (3),452360.69,.92000735,68403.008,155622.34
201708,902139,691,4767,215305,08,0,0,0,0,0,0,1,0,0,0,0,62599,-1.107086181640625,269325,-.7384471893310547,1424798,-.596827507019043,1010865,-.4665555953979492,585695,8807,50446,-1.305520057678223,2282614,-.2388896942138672,2903019,8040319,.0129785537719727,52973,-.0597925186157227,5996,-.5331563949584961,6701,-.7669830322265625,868108,763014,.0467720031738281,322898,.2286539077758789,40530088,.0509033203125,4211252,-.4456348419189453,4355653,-.1503877639770508,9122,11230,365743,.1226415634155273,174888,630123,-.0039157867431641,111089,-.645319938659668,56839508,-.0014591217041016,281606,-.1297626495361328,218734,-.3117876052856445,211752,-.2898149490356445,8126,100151,20945,-1.42662525177002,745422,750304,-.1037206649780273,130194,-.7229080200195313,2525993,-.6657514572143555,10376,14256605,17697,569563,-.0519371032714844,29256,-.9629955291748047,140886,-.1349678039550781,9243277,-.2404861450195313,1004780,.0367727279663086,271723,-.0496368408203125,66440,-.2724094390869141,228007,-.6307811737060547,943087744,-.0200729370117188,294319,39251,matched (3),206830.8,.92000735,76453.539,159325.09
201709,902139,692,4767,262220,09,0,0,0,0,0,0,0,1,0,0,0,309910,1.599533081054688,557365,.7273006439208984,1819455,.2445068359375,1541614,.4220237731933594,511606,106670,171177,1.221794128417969,2524783,.1008338928222656,3069571,8305375,.0324335098266602,263575,1.604555130004883,3194,-.6298189163208008,10627,.4611415863037109,1076431,615707,-.2145051956176758,280681,-.1401176452636719,35398200,-.1353836059570313,2538965,-.5060033798217773,3037783,-.360346794128418,4093,4697,464515,.2390632629394531,297982,357659,-.5663347244262695,368866,1.200101852416992,62394788,.0932502746582031,210664,-.2902450561523438,108174,-.7041149139404297,166755,-.2388906478881836,132209,858245,20439,-.0244550704956055,786400,760529,.0135364532470703,110717,-.16204833984375,5524748,.7826032638549805,9028,14908675,38231,592326,.0391883850097656,86666,1.085976600646973,134694,-.0449457168579102,10596847,.1366596221923828,956280,-.0494728088378906,321490,.168182373046875,107755,.4835605621337891,570587,.9172897338867188,1108966784,.1620254516601563,406211,64786,matched (3),165290.14,.92000735,50196.078,148522.69
201710,902139,693,4767,85962,10,0,0,0,0,0,0,0,0,1,0,0,294798,-.0499916076660156,336921,-.5033712387084961,1317661,-.3226785659790039,1256506,-.2044954299926758,489395,22346,45280,-1.329832077026367,2026856,-.2196693420410156,2427440,7975020,-.04058837890625,118299,-.8011226654052734,4700,.3862886428833008,8128,-.2680835723876953,280887,237510,-.9525613784790039,235285,-.1764211654663086,25217480,-.3391227722167969,1628098,-.4443435668945313,2272518,-.2902393341064453,2825,9274,308008,-.4108676910400391,283894,312274,-.1356992721557617,312048,-.1672763824462891,62029488,-.0058708190917969,210470,-.0009212493896484,98259,-.0961341857910156,251393,.410491943359375,22423,156944,17295,-.167027473449707,701783,501532,-.4163475036621094,234543,.7506618499755859,7145496,.2572450637817383,5551,11786076,3832,577976,-.0245256423950195,59138,-.3821878433227539,66228,-.7099018096923828,8633716,-.2048816680908203,749503,-.2436408996582031,191237,-.5194520950317383,60473,-.577662467956543,477402,-.1783065795898438,966780352,-.1372127532958984,285173,97590,matched (3),-23983.971,.92000735,54451.121,150014.22
201711,902139,694,4767,125860,11,0,0,0,0,0,0,0,0,0,1,0,362125,.2056989669799805,836735,.9096584320068359,2360158,.5828704833984375,1128268,-.1076507568359375,95072,51205,51540,.1294927597045898,1298049,-.4456233978271484,1519987,9120316,.1341896057128906,24788,-1.56285572052002,4889,.0394258499145508,42157,1.646085739135742,1156693,564446,.8656349182128906,353869,.4081287384033203,29759606,.1656131744384766,2109634,.2591018676757813,2910024,.2472724914550781,5413,16618,428845,.3309698104858398,214441,248092,-.2300815582275391,69567,-1.500866889953613,46439584,-.2894573211669922,258899,.2070951461791992,172118,.5605735778808594,142452,-.5680122375488281,30457,202816,27321,.4572381973266602,940094,717243,.3577470779418945,243940,.0392827987670898,5265781,-.3052530288696289,8693,14301475,16687,460407,-.2274208068847656,30385,-.6659250259399414,168677,.9348821640014648,9512392,.0969200134277344,804131,.0703516006469727,289027,.4130058288574219,99833,.5013017654418945,233438,-.7154426574707031,1062339328,.0942573547363281,442353,174981,matched (3),83027.625,.92000735,66798.18,154923.66
