period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1021c218,Y1288c705,growth1288c705,Y1387c807,growth1387c807,Y1449c32,Y1479c124,growth1479c124,Y1492c124,growth1492c124,Y1661c484,growth1661c484,Y1730c32,Y1980c344,Y1982c203,Y1991c124,growth1991c124,Y1992c376,Y223c124,growth223c124,Y2282c484,growth2282c484,Y2362c208,Y245c352,growth245c352,Y266c554,Y2694c792,growth2694c792,Y2915c792,growth2915c792,Y2965c152,growth2965c152,Y3144c152,growth3144c152,Y326c208,Y3298c600,growth3298c600,Y3463c428,growth3463c428,Y3469c792,growth3469c792,Y3670c372,growth3670c372,Y3724c32,Y3835c376,Y3971c484,growth3971c484,Y3987c440,growth3987c440,Y4140c68,growth4140c68,Y4175c484,growth4175c484,Y4195c36,Y4198c348,growth4198c348,Y4292c124,growth4292c124,Y4322c344,Y4472c32,Y4478c818,Y4494c124,growth4494c124,Y4645c484,growth4645c484,Y4685c484,growth4685c484,Y4710c124,growth4710c124,Y4724c32,Y4806c484,growth4806c484,Y4926c352,growth4926c352,Y4976c246,growth4976c246,Y556c554,Y663c428,growth663c428,Y665c428,growth665c428,Y667c807,growth667c807,_merge,x,r2,s,sf
201507,901819,666,4751,38829432,07,0,0,0,0,0,1,0,0,0,0,0,186480,490400,3.181649208068848,108261,-.2509641647338867,2376746,13777423,-.066070556640625,18314616,.0182571411132813,27300576,.0900058746337891,4111808,718144,942876,4505088,.1649503707885742,2285000,5077838,-.0573463439941406,916447,-.1779108047485352,12811,47098,-.2774972915649414,652124,72296,-.2894163131713867,556403,-.5290670394897461,7915911,.9417009353637695,323688,.3830528259277344,2808026,1755211,-.5736637115478516,154162,-.0106077194213867,3601280,-.1042098999023438,59047,-.0362548828125,1295652,1181000,6133587,-.0800266265869141,8502176,-.1681509017944336,23442,-.9015426635742188,10370556,.0184841156005859,68956232,25537644,-.2486228942871094,4728935,.0122709274291992,23526552,846779,3427292,507662,.0025796890258789,25693492,-.1931953430175781,2000827,.3865766525268555,1251752,-.0091228485107422,84602,1184731,-.3678131103515625,123950,-.0483484268188477,1101739,-.3959293365478516,70248,1038452,-.1653728485107422,691938,-.3229618072509766,635110,.0811767578125,matched (3),37465596,.79738718,975102.44,2375200
201508,901819,667,4751,38303760,08,0,0,0,0,0,0,1,0,0,0,0,93602,46867,-2.347908020019531,73114,-.3925256729125977,1612702,12906886,-.0652694702148438,19206848,.0475673675537109,24749256,-.0981121063232422,3683400,1219871,732921,4401111,-.023350715637207,2577000,3929993,-.2562484741210938,1103988,.1861801147460938,1218,56028,.1736211776733398,564030,42469,-.5319948196411133,708038,.2410049438476563,5615053,-.3434238433837891,240960,-.2951488494873047,1955675,1290176,-.3078098297119141,108538,-.3509035110473633,2920395,-.2095708847045898,34519,-.5368232727050781,1250738,948000,5609452,-.0893268585205078,1022906,-2.117673873901367,306,-4.338699340820313,9116821,-.1288509368896484,50875960,19611372,-.2640438079833984,4426883,-.0660037994384766,19922260,983018,1806784,921521,.5962095260620117,24685524,-.0400218963623047,1580781,-.2356414794921875,1051988,-.1738624572753906,12827,700217,-.5258808135986328,108729,-.1310195922851563,1087281,-.013209342956543,217199,1074765,.0343704223632813,700630,.0124835968017578,481956,-.275944709777832,matched (3),38332420,.79738718,1203245.1,2477609.5
201509,901819,668,4751,40249360,09,0,0,0,0,0,0,0,1,0,0,0,193881,603504,2.555438995361328,124396,.5314502716064453,2454950,14030131,.0834465026855469,18504780,-.0372371673583984,27352052,.0999965667724609,3566992,1334190,872747,5013434,.1302642822265625,1006000,5696480,.371211051940918,519992,-.7528705596923828,15211,45136,-.2161712646484375,286398,3971,-2.369755744934082,560888,-.2329769134521484,6194230,.0981674194335938,417531,.5497274398803711,2629057,1485378,.1408901214599609,117245,.0771656036376953,3028993,.0365114212036133,44064,.2441329956054688,1465038,769000,5504298,-.0189237594604492,1242637,.1945877075195313,3997,2.569714546203613,9215615,.0107784271240234,83005680,30088648,.4280376434326172,5853334,.2793159484863281,20083888,848998,2019650,444022,-.7301511764526367,28560016,.1457920074462891,1949946,.2098827362060547,1034453,-.0168085098266602,19732,1110976,.461604118347168,200312,.6110172271728516,555912,-.6708259582519531,267045,707455,-.4181833267211914,733720,.0461483001708984,302804,-.4647674560546875,matched (3),41826224,.79738718,1029231.4,2397929.8
201510,901819,669,4751,38959024,10,0,0,0,0,0,0,0,0,1,0,0,190919,11639,-3.948390960693359,146297,.1621694564819336,2378348,13319745,-.0519599914550781,17079492,-.0801506042480469,26358844,-.0369873046875,3516456,2241685,773979,5121210,.0212697982788086,1898000,4987542,-.1329050064086914,260571,-.6909379959106445,12846,40616,-.1055183410644531,323398,19322,1.582225799560547,538572,-.0405998229980469,6065969,-.0209236145019531,242530,-.5432329177856445,1943178,832481,-.5790138244628906,198184,.5249300003051758,3329716,.0946569442749023,31628,-.3316001892089844,1598208,808000,5459380,-.0081939697265625,360635,-1.237124443054199,1128,-1.265098094940186,11032908,.1799831390380859,70513128,17250008,-.55633544921875,5108855,-.1360368728637695,32266252,1362552,2867133,472825,.0628509521484375,27196472,-.0489215850830078,1974655,.0125913619995117,946318,-.0890493392944336,2086,857743,-.2586898803710938,237849,.1717605590820313,563958,.0143699645996094,133645,793334,.1145706176757813,505377,-.3728237152099609,298013,-.0159482955932617,matched (3),38289668,.79738718,903765.94,2346815.5
201511,901819,670,4751,45716648,11,0,0,0,0,0,0,0,0,0,1,0,214978,31622,.9994916915893555,151399,.0342798233032227,2009104,12954710,-.0277881622314453,13789484,-.2139720916748047,20202148,-.2660160064697266,3627379,1289057,780529,4270989,-.1815452575683594,1417000,5453552,.0893239974975586,611248,.8526277542114258,47714,48622,.1799135208129883,356689,8027,-.8784332275390625,938232,.5550765991210938,4436595,-.3128070831298828,358079,.3896284103393555,2686191,2418093,1.066324234008789,168582,-.161773681640625,3793456,.1303911209106445,50823,.4743061065673828,1649945,1158000,5748698,.0516376495361328,7127115,2.983795166015625,6926,1.814836025238037,7073012,-.4445953369140625,70617440,17811000,.0320034027099609,4531087,-.1200132369995117,18925252,717999,2165245,702946,.3965549468994141,25052176,-.0821266174316406,1280671,-.433009147644043,1107372,.1571664810180664,117902,1197767,.3339099884033203,572244,.8779287338256836,709948,.2302122116088867,231571,803470,.0126953125,689594,.3107986450195313,208154,-.3588590621948242,matched (3),43587764,.79738718,1484467.9,2625718
201512,901819,671,4751,40987568,12,0,0,0,0,0,0,0,0,0,0,1,213316,55024,.5539159774780273,83376,-.5965585708618164,1710169,15066315,.1510009765625,15097703,.09063720703125,18991868,-.0617771148681641,2742615,1062806,585772,3498667,-.199462890625,1389000,4700418,-.148615837097168,555403,-.0958089828491211,18322,35468,-.3154449462890625,213792,65273,2.095767974853516,535128,-.5614919662475586,4939556,.1073875427246094,323212,-.1024456024169922,1066792,3453815,.3564996719360352,148419,-.1273822784423828,3197653,-.1708612442016602,11805,-1.45982551574707,1155494,1182000,4431256,-.2602901458740234,9031526,.2368144989013672,3528,-.6745510101318359,9695239,.3153476715087891,119070096,29434892,.5023651123046875,3865732,-.1588106155395508,24964194,607826,2140564,640238,-.093440055847168,29598892,.1667766571044922,2427663,.6395444869995117,653294,-.5277175903320313,31799,1054797,-.127110481262207,412258,-.327916145324707,329529,-.7675275802612305,18530,1028501,.246917724609375,626560,-.0958585739135742,286019,.317779541015625,matched (3),38346184,.79738718,1162091.3,2457886.5
201601,901819,672,4751,36032492,01,0,0,0,0,0,0,0,0,0,0,0,230553,43611,-.2324600219726563,80597,-.0338993072509766,1685149,11953719,-.2314186096191406,14845057,-.016876220703125,19720092,.0376262664794922,3575942,1152715,887998,3089808,-.1242733001708984,1368000,4611783,-.0190372467041016,531132,-.0446834564208984,21997,43582,.2060136795043945,140906,24906,-.963470458984375,410833,-.2643184661865234,4275567,-.1443586349487305,207403,-.4436445236206055,1623449,1479237,-.8479528427124023,90458,-.4951543807983398,2686139,-.174311637878418,48563,1.414338111877441,828645,1072000,4687174,.0561466217041016,1085955,-2.118261337280273,844,-1.430334091186523,11892366,.2042617797851563,86270784,15399145,-.6478691101074219,4275316,.1007070541381836,21394488,1197207,2234258,599902,-.0650739669799805,20432348,-.3706169128417969,1719108,-.345123291015625,1700020,.9563674926757813,459,987273,-.066157341003418,317461,-.2612943649291992,788383,.8723201751708984,137711,607792,-.5260248184204102,336211,-.6225051879882813,125490,-.8238315582275391,matched (3),37118256,.79738718,1345942.4,2549962.8
201602,901819,673,4751,33956640,02,1,0,0,0,0,0,0,0,0,0,0,484510,74103,.530146598815918,104786,.2624588012695313,1458381,12679945,.0589790344238281,13360226,-.1053848266601563,22428776,.1287078857421875,2765720,472348,861261,2391553,-.2561664581298828,951000,4030196,-.1347990036010742,344175,-.4338607788085938,4974,47287,.0815906524658203,104899,25812,.035731315612793,356414,-.142094612121582,2464228,-.5510377883911133,245840,.1700172424316406,1237105,1430866,-.0332469940185547,119466,.2781467437744141,3830343,.3548498153686523,59769,.2076253890991211,796136,1022000,4988283,.0622625350952148,3284241,1.10667610168457,18817,3.104363441467285,8813684,-.2995901107788086,52761868,18210076,.16766357421875,3984092,-.0705490112304688,11439118,1025654,2433068,527951,-.1277627944946289,26669274,.2663917541503906,1182151,-.3744697570800781,1328982,-.2462263107299805,4832,955494,-.0327186584472656,250880,-.2353801727294922,379393,-.7314119338989258,22475,822548,.3025741577148438,706809,.7430210113525391,161858,.2544927597045898,matched (3),35402932,.79738718,1353855.8,2554148.8
201603,901819,674,4751,36496840,03,0,1,0,0,0,0,0,0,0,0,0,414254,364262,1.592417716979981,131715,.2287206649780273,2329595,15202158,.1814155578613281,15817307,.1688213348388672,26265626,.1579151153564453,2812182,863335,1045040,3990604,.5120000839233398,1839000,4736158,.1614112854003906,153218,-.8092880249023438,17063,51476,.0848808288574219,99154,80304,1.134979248046875,987510,1.019094467163086,4667050,.6386489868164063,482551,.6744050979614258,1679993,3792226,.9746742248535156,137306,.1391801834106445,4272197,.1091737747192383,37733,-.4599523544311523,942985,1260000,5552979,.1072425842285156,8250177,.9210987091064453,17060,-.0980243682861328,10461473,.1713933944702148,68167800,19270456,.0565986633300781,4754600,.1768035888671875,21544380,1127277,2376835,671779,.2409257888793945,31047050,.1519927978515625,1377114,.1526546478271484,1169408,-.1279163360595703,71115,976937,.0221939086914063,169354,-.3929834365844727,483516,.2425117492675781,263773,1080331,.2726163864135742,709444,.0037212371826172,422359,.959136962890625,matched (3),38893712,.79738718,1293746.4,2522801.8
201604,901819,675,4751,35296868,04,0,0,1,0,0,0,0,0,0,0,0,361743,74089,-1.592606544494629,128127,-.027618408203125,1934675,13218378,-.1398277282714844,14552836,-.0833187103271484,23135322,-.1268997192382813,2796705,1106132,840156,2388302,-.5133600234985352,1442000,5102604,.0745248794555664,256265,.5143499374389648,16542,43637,-.1652107238769531,111190,3111,-3.250874519348145,848010,-.1522941589355469,4707841,.008702278137207,246685,-.6709737777709961,1790707,3094440,-.2033462524414063,127518,-.0739545822143555,3777744,-.1230020523071289,78492,.7324619293212891,865081,843000,5558184,.0009365081787109,12369619,.4050083160400391,46347,.999420166015625,9771550,-.0682239532470703,79581104,15808541,-.1980228424072266,4338421,-.0916023254394531,19239704,776936,1557569,532172,-.2329626083374023,28923756,-.0708408355712891,1267278,-.0831193923950195,790742,-.3912811279296875,10297,565479,-.5467491149902344,219016,.2571535110473633,462400,-.0446538925170898,127583,1136621,.0507917404174805,1011389,.3545989990234375,409719,-.0303840637207031,matched (3),37907576,.79738718,889757.5,2341456.5
201605,901819,676,4751,41176800,05,0,0,0,1,0,0,0,0,0,0,0,404969,181971,.8985805511474609,154650,.1881427764892578,1925909,13732761,.0381755828857422,15479505,.0617313385009766,21370538,-.0793476104736328,5084868,1013353,578837,3261552,.3116207122802734,2059000,4205075,-.1934595108032227,512612,.6933078765869141,6720,60105,.3201875686645508,313001,80344,3.251373291015625,1007514,.1723480224609375,5317334,.1217422485351563,346985,.3411693572998047,1185606,2631688,-.1619815826416016,167010,.2697963714599609,4059752,.071995735168457,35901,-.782231330871582,1077492,1260000,7255194,.2664461135864258,4424897,-1.027996063232422,59433,.2486934661865234,10589023,.0803432464599609,66597184,14459722,-.0891838073730469,4457480,.0270729064941406,23169484,1099052,1770814,585473,.0954532623291016,29008492,.0029258728027344,1472866,.1503391265869141,1307206,.5026760101318359,26717,790589,.3351058959960938,181902,-.1856765747070313,412587,-.113983154296875,55233,1448204,.2422647476196289,1134674,.115020751953125,461878,.1198291778564453,matched (3),41578300,.79738718,1089154.6,2424254
201606,901819,677,4751,43235556,06,0,0,0,0,1,0,0,0,0,0,0,62739,482701,.9755496978759766,144696,-.0665302276611328,2074305,15291540,.1075153350830078,17560122,.1261138916015625,23804596,.1078662872314453,2741132,1204875,936734,4375060,.2937164306640625,1625000,4974297,.1679925918579102,1018287,.6863574981689453,17842,54311,-.1013660430908203,683849,97940,.1980371475219727,729775,-.322504997253418,5435519,.0219831466674805,384818,.1034889221191406,2544142,3489240,.2820577621459961,144031,-.1480255126953125,3405386,-.1757640838623047,58895,.4949913024902344,1114071,1197000,5311054,-.3119268417358398,10584317,.8721275329589844,67451,.126551628112793,9631144,-.0948162078857422,90800392,18378120,.2397937774658203,4819315,.0780487060546875,35804792,1217877,2623996,658822,.1180334091186523,33624604,.1476688385009766,1360737,-.0791835784912109,1439652,.0965089797973633,38776,1011614,.2465238571166992,447783,.9008407592773438,1118718,.9974918365478516,82321,1406001,-.0295743942260742,1042123,-.0850858688354492,540941,.1580085754394531,matched (3),42288960,.79738718,1091294.6,2425216.3
201607,901819,678,4751,37828244,07,0,0,0,0,0,1,0,0,0,0,0,299252,116346,-1.422828674316406,120766,-.1807804107666016,1493977,12041629,-.2389297485351563,13986331,-.2275505065917969,22998360,-.0344562530517578,4041092,739682,611482,3047140,-.3617162704467773,1734000,3871164,-.2507295608520508,836925,-.1961431503295898,11807,64657,.1743698120117188,797986,56688,-.5467920303344727,412639,-.5701627731323242,4246504,-.2468595504760742,244651,-.4529380798339844,1125326,954229,-1.296535491943359,137046,-.0497121810913086,2696963,-.2332315444946289,33646,-.5598621368408203,1123342,852000,4685605,-.1252956390380859,8231148,-.2514486312866211,55917,-.1875333786010742,9881810,.0256938934326172,67484152,16014235,-.1376819610595703,4386243,-.0941591262817383,25695420,1136052,2606495,595590,-.1009006500244141,29388912,-.1346397399902344,1336726,-.0178031921386719,1073111,-.2938394546508789,12046,778348,-.2621288299560547,280100,-.4691619873046875,888394,-.2305240631103516,249479,1140641,-.2091598510742188,923576,-.1207618713378906,398028,-.3067874908447266,matched (3),35481588,.79738718,1147749.1,2451138
201608,901819,679,4751,44180836,08,0,0,0,0,0,0,1,0,0,0,0,417009,130553,.1152105331420898,188996,.447871208190918,2156198,12644701,.0488681793212891,17427020,.2199420928955078,29460844,.2476387023925781,3310183,1207668,619623,3750152,.2075929641723633,2009000,4401217,.128326416015625,588212,-.3526468276977539,13068,68763,.0615692138671875,766076,14612,-1.355719566345215,517698,.2268190383911133,6365690,.4048271179199219,370310,.4145078659057617,1968764,3412010,1.274153709411621,149190,.084904670715332,3351072,.2171535491943359,68762,.714756965637207,1244216,1035000,6776813,.3690118789672852,1895745,-1.468314170837402,23730,-.8571281433105469,9387556,-.0513114929199219,62422432,17462678,.0865879058837891,4447086,.0137758255004883,21336216,772202,3136942,570370,-.0432672500610352,39458656,.2946357727050781,1555251,.1514139175415039,2150461,.6951208114624023,13979,1410515,.5945367813110352,285533,.0192108154296875,1042753,.1602048873901367,203283,1020801,-.1110029220581055,694755,-.284693717956543,342796,-.1493864059448242,matched (3),44230152,.79738718,1258994.6,2505158
201609,901819,680,4751,36692500,09,0,0,0,0,0,0,0,1,0,0,0,416044,281159,.7671413421630859,64630,-1.073046684265137,1935544,14289500,.1222858428955078,17109432,-.0183925628662109,24981344,-.1649322509765625,2803595,694449,779342,3772411,.0059175491333008,1276000,3148617,-.3349180221557617,266857,-.7903738021850586,10703,48525,-.3485870361328125,209838,768,-2.94580888748169,400601,-.2564258575439453,6040752,-.052393913269043,317432,-.1540765762329102,1423896,3416257,.0012435913085938,109606,-.3083286285400391,2933208,-.133183479309082,37149,-.6157150268554688,1075060,823000,5378559,-.2310857772827148,1375649,-.3206853866577148,2086,-2.431491851806641,9301275,-.0092334747314453,66354160,15022402,-.1505241394042969,3808046,-.1551322937011719,20130992,631689,1725733,389918,-.3803491592407227,27525860,-.3601284027099609,1162784,-.2908201217651367,789767,-1.001699447631836,35484,1414510,.0028276443481445,163439,-.557917594909668,838113,-.2184667587280273,92204,808849,-.2327299118041992,815009,.1596393585205078,270216,-.2379140853881836,matched (3),36450612,.79738718,993625.06,2382864
201610,901819,681,4751,38129272,10,0,0,0,0,0,0,0,0,1,0,0,340108,146754,-.6501626968383789,155191,.8759775161743164,1722248,12637081,-.1228885650634766,12669664,-.3004188537597656,24072534,-.0370578765869141,3250421,1090385,800740,4439129,.1627435684204102,1452000,4196808,.2873611450195313,282240,.0560445785522461,14292,49083,.0114336013793945,288346,49667,4.16930627822876,834944,.7343988418579102,4655801,-.2604150772094727,319376,.0061054229736328,2214567,1939779,-.5659713745117188,211891,.6591796875,3554468,.1921091079711914,19340,-.6527605056762695,1224365,782000,5251702,-.0238685607910156,3380170,.8990001678466797,3744,.5849065780639648,9688938,.04083251953125,68714328,16006550,.0634555816650391,4208009,.0998735427856445,14932001,653307,2359730,761697,.6696128845214844,31230496,.1262702941894531,1472899,.2364158630371094,1520521,.6550703048706055,15085,1551237,.0922698974609375,183844,.1176471710205078,571168,-.3834695816040039,387354,773612,-.0445423126220703,435983,-.6255960464477539,259542,-.0403032302856445,matched (3),38464572,.79738718,1274717.3,2513096.5
201611,901819,682,4751,43639844,11,0,0,0,0,0,0,0,0,0,1,0,674152,219890,.4043693542480469,160455,.0333576202392578,1668383,13062378,.0331001281738281,13677040,.076507568359375,24432168,.0148296356201172,4072316,1098824,939919,4471592,.0072870254516602,2036000,4689193,.110936164855957,478736,.5283908843994141,29360,50454,.0275497436523438,292825,95738,.6562747955322266,590070,-.3471240997314453,5370713,.1428470611572266,326310,.0214786529541016,1991472,3122130,.4759416580200195,139997,-.4144506454467773,3586635,.0090084075927734,94222,1.583477973937988,1447548,915000,5488883,.0441722869873047,964618,-1.253949165344238,36642,2.281040191650391,9319870,-.0388355255126953,83776960,25842104,.4790077209472656,4935912,.1595478057861328,15290103,1190268,2264463,570439,-.2891426086425781,28337974,-.0971927642822266,1624393,.0979013442993164,2089712,.3179731369018555,21826,1292807,-.1822366714477539,243505,.2810506820678711,721822,.2340946197509766,115056,860695,.1066703796386719,433211,-.006378173828125,337872,.2637481689453125,matched (3),42663248,.79738718,1282204.5,2516902.5
201612,901819,683,4751,40681272,12,0,0,0,0,0,0,0,0,0,0,1,568885,179186,-.2047023773193359,141383,-.1265411376953125,1410640,15968613,.2008895874023438,14253555,.0412883758544922,20210940,-.1896762847900391,3370315,1216046,477570,2985820,-.4038705825805664,1515000,3904595,-.1831064224243164,289636,-.5025243759155273,23073,41499,-.1953926086425781,145873,45120,-.7522897720336914,642893,.0857372283935547,4687052,-.1361570358276367,194941,-.5151510238647461,0,2525238,-.2121801376342773,142101,.0149164199829102,3116304,-.1405668258666992,40497,-.844426155090332,1077535,995000,5662462,.0311346054077148,2695122,1.027466773986816,4614,-2.072099685668945,8842577,-.0525703430175781,78575296,22070118,-.1577816009521484,4237297,-.1526126861572266,14687752,930733,4136957,630955,.1008281707763672,26383292,-.07147216796875,1372253,-.1686801910400391,1429562,-.3796586990356445,30741,1307458,.0112686157226563,155123,-.4509191513061523,581789,-.2156705856323242,281849,912345,.0582780838012695,454370,.0476875305175781,310930,-.083099365234375,matched (3),40924112,.79738718,929477.75,2356836.5
201701,901819,684,4751,42701416,01,0,0,0,0,0,0,0,0,0,0,0,978757,103257,-.551203727722168,124491,-.1272392272949219,1972021,13975073,-.1333503723144531,15102783,.0578727722167969,21913012,.0808563232421875,4257296,1167601,0,2744011,-.0844535827636719,1993000,4422651,.1245851516723633,334171,.1430282592773438,25224,65645,.458592414855957,165867,21837,-.7257204055786133,415288,-.4370059967041016,4945847,.0537443161010742,363924,.6242475509643555,1458443,2836066,.1160821914672852,122449,-.1488428115844727,3070898,-.0146770477294922,51589,.2420806884765625,1102102,1330000,5374385,-.052215576171875,2499062,-.0755281448364258,16628,1.281992912292481,9909325,.1138973236083984,86012344,23628406,.0682258605957031,4772147,.1188716888427734,18379128,793189,2662548,763738,.1909904479980469,24279156,-.0831127166748047,1237999,-.1029577255249023,956725,-.401606559753418,14517,1039060,-.2297677993774414,183832,.1698036193847656,412722,-.3433332443237305,109287,847689,-.0735044479370117,581537,.2467622756958008,61784,-1.615922927856445,matched (3),38586980,.79738718,684197.19,2271315.8
201702,901819,685,4751,32233684,02,1,0,0,0,0,0,0,0,0,0,0,329894,600146,1.759951591491699,77601,-.4726533889770508,1972072,13051962,-.0683364868164063,12067904,-.2243289947509766,23775120,.0815582275390625,3490599,884272,1080058,2417164,-.1268253326416016,1468000,4392305,-.0068855285644531,306514,-.0863895416259766,18532,59411,-.0997829437255859,143608,1025,-3.058912754058838,309988,-.2924385070800781,3145318,-.4526329040527344,222179,-.4934616088867188,974284,2348104,-.1888093948364258,112282,-.0866813659667969,3590351,.1562795639038086,61909,.1823568344116211,761061,1081000,6692780,.219386100769043,1384707,-.5904273986816406,14537,-.1343908309936523,7641786,-.2598438262939453,44555780,13669870,-.5472564697265625,4659049,-.0239858627319336,14309110,435021,2880075,544342,-.3386478424072266,34428496,.3492660522460938,955385,-.2591371536254883,1627800,.531468391418457,3727,981254,-.0572404861450195,160694,-.1345205307006836,268073,-.4315147399902344,98246,1020061,.1851034164428711,749936,.2543134689331055,197795,1.163586616516113,matched (3),32257808,.79738718,1216056.8,2483856.8
201703,901819,686,4751,36478316,03,0,1,0,0,0,0,0,0,0,0,0,715362,78443,-2.034800529479981,170825,.7890596389770508,2399078,12257537,-.0627975463867188,15749508,.2662582397460938,30937900,.2633419036865234,4250469,1777858,885088,2546379,.0520772933959961,1604000,5020988,.1337728500366211,228610,-.2932453155517578,28892,58297,-.0189285278320313,165367,17839,2.85669469833374,368467,.1728172302246094,5907408,.6302919387817383,279034,.2278509140014648,1669231,1853421,-.2365751266479492,118896,.0572357177734375,3641929,.0142631530761719,32815,-.6347799301147461,1414648,954000,6911411,.0321435928344727,6648281,1.568869590759277,37812,.9559288024902344,9067923,.171112060546875,63931780,21600160,.4575080871582031,4880162,.0463676452636719,18343828,457919,2782823,388116,-.3382730484008789,38298944,.1065387725830078,1926935,.7015714645385742,1754756,.0750999450683594,23792,1035683,.0539846420288086,249306,.4391794204711914,308164,.1393728256225586,78515,1130016,.1023693084716797,903859,.1866855621337891,419748,.7524232864379883,matched (3),35370820,.79738718,1292697.8,2522264.3
201704,901819,687,4751,41078800,04,0,0,1,0,0,0,0,0,0,0,0,415617,201860,.9452028274536133,141897,-.1855382919311523,1968971,12348280,.0073757171630859,16065154,.0198440551757813,23573320,-.2718658447265625,4674603,2254873,898393,2838150,.1084794998168945,1620000,6173506,.2066402435302734,256383,.114654541015625,22262,50508,-.1434183120727539,177766,350,-3.931209564208984,726076,.6783037185668945,5627694,-.0485076904296875,342781,.2057580947875977,1465980,1574984,-.1627883911132813,138983,.156102180480957,3779915,.0371885299682617,83469,.9335899353027344,1105497,1218000,5694857,-.1936101913452148,5500383,-.189539909362793,16676,-.8186559677124023,10858406,.1801967620849609,79197264,17074064,-.2351417541503906,4573502,-.0648994445800781,20773604,808233,2697950,794239,.7160797119140625,33042144,-.1476402282714844,1247604,-.4347057342529297,1204925,-.3759117126464844,18459,1214698,.1594343185424805,156810,-.4636459350585938,219617,-.3387470245361328,134362,1128311,-.0015096664428711,1099043,.195521354675293,531837,.2366828918457031,matched (3),39236280,.79738718,960647.94,2369302.5
201705,901819,688,4751,37103284,05,0,0,0,1,0,0,0,0,0,0,0,488329,42543,-1.557059288024902,107556,-.2770900726318359,1847228,14365599,.1513195037841797,14726454,-.0870075225830078,27413634,.1509246826171875,4489319,2206113,598610,3483815,.2049760818481445,1414000,6954923,.1191825866699219,529362,.7250003814697266,27666,62311,.2100057601928711,460991,6509,2.923007965087891,198319,-1.297778129577637,5543629,-.015049934387207,206828,-.5052042007446289,1393717,1167636,-.2992639541625977,168045,.18988037109375,3040977,-.2175226211547852,74150,-.1183853149414063,1507763,1142000,6471780,.1278877258300781,10793188,.6740970611572266,8403,-.6853809356689453,9404066,-.143798828125,118562048,17622912,.0316390991210938,5096326,.108241081237793,20600406,987372,2359417,445405,-.578399658203125,37324156,.1218585968017578,1417210,.1274652481079102,955072,-.232386589050293,13570,1091254,-.1071681976318359,169546,.0780887603759766,310707,.3469648361206055,64085,1456959,.2556295394897461,1365350,.2169713973999023,567510,.0649213790893555,matched (3),38653056,.79738718,1035207,2400500.5
201706,901819,689,4751,43587656,06,0,0,0,0,1,0,0,0,0,0,0,365061,67025,.4545497894287109,196476,.6025285720825195,2740188,14760432,.0271148681640625,15864730,.0744533538818359,30807778,.1167278289794922,4101978,2635986,1177158,4105937,.1643056869506836,1640000,7139733,.0262260437011719,834064,.4546375274658203,53965,70007,.1164569854736328,673716,8883,.3109531402587891,225686,.129267692565918,8412480,.4170665740966797,204824,-.0097370147705078,1883536,2767913,.8631124496459961,152255,-.0986747741699219,3899887,.2487688064575195,73548,-.0081520080566406,1511768,1087000,7958853,.2068338394165039,12094099,.1138019561767578,4521,-.6198558807373047,9393202,-.0011558532714844,108588848,21059756,.1781654357910156,5161734,.0127525329589844,20923258,1010336,3661103,489069,.0935192108154297,41970012,.1173133850097656,1889770,.2877645492553711,1633916,.5369482040405273,25259,1120068,.02606201171875,187708,.1017637252807617,1906940,1.814404487609863,237223,1347053,-.0784320831298828,1168458,-.155726432800293,529624,-.0690908432006836,matched (3),44193588,.79738718,1046095.4,2405216.3
201707,901819,690,4751,39106756,07,0,0,0,0,0,1,0,0,0,0,0,740331,427006,1.85173225402832,145206,-.3023862838745117,2430222,15799165,.0680065155029297,14074104,-.1197624206542969,25612386,-.1846923828125,5159935,2165606,905330,3645296,-.1189966201782227,1781000,6433614,-.1041393280029297,502216,-.5072803497314453,17250,57069,-.2043342590332031,707996,6521,-.3091115951538086,182504,-.212371826171875,6785685,-.2149009704589844,395530,.658076286315918,1651332,3583090,.2581319808959961,246751,.4828224182128906,4222788,.0795478820800781,62081,-.1694984436035156,1436399,1064000,6477859,-.2058944702148438,7071389,-.5366601943969727,282,-2.774581432342529,10547453,.1158981323242188,94736592,16261398,-.2585697174072266,4718308,-.0898227691650391,20599464,1008569,3329916,752730,.4312028884887695,41550544,-.0100440979003906,1626150,-.1502399444580078,1025782,-.4655237197875977,41355,1136775,.014805793762207,178593,-.0497779846191406,1316583,-.3704595565795898,88976,1046763,-.2522172927856445,1355935,.1488065719604492,586948,.1027688980102539,matched (3),38825900,.79738718,881782.56,2338437.5
