period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1316c300,growth1316c300,Y1467c208,growth1467c208,Y1514c826,growth1514c826,Y1684c251,growth1684c251,Y1747c208,growth1747c208,Y1764c300,growth1764c300,Y1803c251,growth1803c251,Y1808c300,growth1808c300,Y1818c251,growth1818c251,Y191c381,Y2000c348,growth2000c348,Y2121c300,growth2121c300,Y2150c246,growth2150c246,Y2217c620,growth2217c620,Y2308c381,Y2310c792,growth2310c792,Y2518c620,growth2518c620,Y2563c251,growth2563c251,Y2570c124,growth2570c124,Y2614c32,Y2643c251,growth2643c251,Y2654c620,growth2654c620,Y2799c792,growth2799c792,Y2963c251,growth2963c251,Y2972c352,growth2972c352,Y3013c752,growth3013c752,Y3120c268,growth3120c268,Y3134c251,growth3134c251,Y3372c757,growth3372c757,Y3433c620,growth3433c620,Y3462c620,growth3462c620,Y3594c352,growth3594c352,Y3721c381,Y3827c705,growth3827c705,Y3827c826,growth3827c826,Y3852c792,growth3852c792,Y3901c616,growth3901c616,Y404c208,growth404c208,Y4067c381,Y4085c300,growth4085c300,Y4152c372,Y4206c300,growth4206c300,Y4340c792,growth4340c792,Y4352c68,growth4352c68,Y4755c246,growth4755c246,Y4802c688,growth4802c688,Y4927c752,growth4927c752,Y4941c191,growth4941c191,Y4954c352,growth4954c352,Y872c705,growth872c705,_merge,x,r2,s,sf
201511,901480,670,4733,2111597,11,0,0,0,0,0,0,0,0,0,1,0,1248206,1.77715015411377,16253,.1385622024536133,2793382,-.5232467651367188,13494525,-.1588306427001953,83765,-.2581167221069336,981399,-.0805559158325195,281880,.2214374542236328,118922,-.3654451370239258,699518,-.3313617706298828,6447269,236953,-.1128597259521484,870881,-.1611824035644531,3840262,-.0974674224853516,383568,-.405919075012207,301149,129843,-.6269493103027344,282205,-.2345552444458008,1639658,-.1123418807983398,653699,.1022100448608398,136054,2390472,.0185527801513672,341479,-.4226312637329102,24065,-.1869173049926758,33755840,-.1347923278808594,11150,-.7569007873535156,143160,-.0918045043945313,58493,-.1655178070068359,4090579,-.1028661727905273,1571750,-.3608598709106445,572935,-.3311910629272461,5391075,-.0185079574584961,137996,-.5283060073852539,596101,192772,-.5540571212768555,17075526,-.0156440734863281,5214642,-.0523147583007813,338322,-.5319757461547852,377420,-.1794929504394531,2724730,112999,-.3651065826416016,1041,11967621,-.1543025970458984,845787,-.20196533203125,39044,-1.332637786865234,8683454,-.0089244842529297,32841,5.472179412841797,158375,-.6938543319702148,368925,.0298318862915039,1114675,-.2728443145751953,307927,-.3349618911743164,matched (3),1756066,.89506137,412429.34,1137748.5
201512,901480,671,4733,2192764,12,0,0,0,0,0,0,0,0,0,0,1,2965079,.8651962280273438,12007,-.3027877807617188,2981664,.0652284622192383,12601241,-.0684890747070313,66157,-.2359848022460938,1188592,.1915454864501953,244254,-.1432723999023438,130889,.095881462097168,700710,.0017023086547852,9363963,224271,-.0550069808959961,1177813,.3019094467163086,2249109,-.5350065231323242,78087,-1.591692924499512,207272,290245,.8043994903564453,223780,-.2319707870483398,1579682,-.0372648239135742,802898,.2055807113647461,335921,1807670,-.2794523239135742,354884,.0385046005249023,32815,.3101272583007813,34286488,.0155982971191406,33986,1.114509582519531,147876,.0324106216430664,120268,.7208156585693359,4264837,.041717529296875,1530865,-.0263566970825195,588905,.0274925231933594,4682311,-.1409530639648438,171165,.2154035568237305,587449,231484,.1830024719238281,15550262,-.0935688018798828,5412823,.0373001098632813,627473,.6177024841308594,382960,.0145721435546875,2928344,291958,.9492301940917969,3705,13477947,.1188488006591797,1928069,.8240070343017578,90200,.8373394012451172,7830538,-.1033878326416016,105721,1.169125556945801,364925,.8347263336181641,419811,.12921142578125,1296854,.1513786315917969,274248,-.1158304214477539,matched (3),2004606.8,.89506137,573398.69,1205470.8
201601,901480,672,4733,823683,01,0,0,0,0,0,0,0,0,0,0,0,1389614,-.7578773498535156,4311,-1.024319648742676,2484833,-.182276725769043,14624337,.1488914489746094,88349,.2892646789550781,959342,-.2142772674560547,236770,-.0311193466186523,112616,-.1503658294677734,651122,-.0733966827392578,5323844,165429,-.3043127059936523,853708,-.3218250274658203,2762245,.205510139465332,212793,1.002495765686035,63504,104364,-1.02284049987793,389761,.55487060546875,1687616,.0660934448242188,507846,-.4580488204956055,103767,2047156,.1244134902954102,210535,-.5221385955810547,36741,.1130075454711914,35796540,.0431003570556641,22048,-.4327268600463867,141789,-.0420341491699219,41659,-1.060205459594727,3411975,-.2231130599975586,1533941,.0020074844360352,674237,.1353168487548828,4416687,-.0584020614624023,94856,-.5902681350708008,557282,154350,-.4052886962890625,14828866,-.0475006103515625,4813321,-.1173830032348633,439953,-.3550329208374023,364607,-.0491104125976563,2902054,562467,.6557226181030273,682767,8696223,-.4381656646728516,1252632,-.4312725067138672,75706,-.1751718521118164,7564323,-.0345888137817383,34151,-1.130011558532715,185543,-.6764059066772461,220394,-.6443881988525391,582352,-.8006210327148438,261363,-.0481224060058594,matched (3),842081.88,.89506137,391510.31,1130333.6
201602,901480,673,4733,1590302,02,1,0,0,0,0,0,0,0,0,0,0,1249381,-.1063785552978516,34957,2.092948913574219,2221579,-.1119871139526367,16214786,.1032371520996094,65481,-.299534797668457,1044443,.084991455078125,242704,.0247535705566406,89687,-.2276573181152344,737466,.1245222091674805,6869821,284686,.5428447723388672,1179128,.3229408264160156,2792086,.0107450485229492,304086,.3569908142089844,92702,47595,-.7851572036743164,510389,.2696390151977539,1877197,.1064634323120117,600975,.1683750152587891,133234,2343818,.1353292465209961,235301,.1112136840820313,12368,-1.088780403137207,41155448,.1395053863525391,31887,.3689765930175781,127536,-.1059408187866211,83646,.6970758438110352,3554979,.0410575866699219,2096472,.3124151229858398,998464,.3926362991333008,5079447,.1398124694824219,257741,.9995946884155273,597944,289016,.6272592544555664,16506494,.107177734375,5367530,.1089801788330078,526746,.1800508499145508,477743,.2702522277832031,3399429,92175,-1.808643341064453,765,10072877,.1469573974609375,1337505,.0655593872070313,91873,.1935501098632813,8930229,.1660003662109375,44480,.2642478942871094,114806,-.4800424575805664,316947,.3633174896240234,646014,.1037454605102539,307367,.1621322631835938,matched (3),1387785.1,.89506137,458069.28,1155076.3
201603,901480,674,4733,1617300,03,0,1,0,0,0,0,0,0,0,0,0,715163,-.5578927993774414,6186,-1.731829643249512,3366058,.4155244827270508,16188876,-.0016002655029297,63514,-.0305004119873047,1468770,.3409414291381836,362428,.4009828567504883,182521,.7105388641357422,746442,.0120983123779297,15692073,345680,.194127082824707,1598724,.3044309616088867,2628372,-.0604238510131836,250480,-.1939315795898438,155120,126599,.978297233581543,702678,.3197259902954102,2637220,.3399457931518555,842204,.3374691009521484,155126,2282683,-.0264291763305664,318818,.3037548065185547,18420,.3983249664306641,39921032,-.0304527282714844,54214,.5307407379150391,198757,.4436845779418945,139170,.5091028213500977,4601329,.2579965591430664,1776263,-.1657438278198242,946072,-.0538997650146484,5321196,.0464954376220703,278091,.075993537902832,688863,330253,.1333770751953125,17437424,.0548648834228516,5791968,.0761041641235352,493978,-.0642271041870117,737599,.4343271255493164,3642925,198295,.7660665512084961,10254,11546461,.1365337371826172,1673750,.2242603302001953,60464,-.4183588027954102,8833351,-.0109081268310547,75018,.5226879119873047,241185,.7423200607299805,564498,.5772027969360352,1008986,.4458799362182617,343846,.112152099609375,matched (3),1634715.9,.89506137,479733.06,1163837.4
201604,901480,675,4733,1017849,04,0,0,1,0,0,0,0,0,0,0,0,171870,-1.425771713256836,19570,1.151708602905273,3298437,-.020294189453125,15642685,-.0343208312988281,175183,1.014571189880371,1616545,.0958662033081055,275244,-.2751674652099609,120282,-.4170255661010742,876922,.1611003875732422,10789044,274062,-.2321596145629883,1677933,.0483570098876953,2546404,-.0316829681396484,332982,.2847099304199219,134215,95364,-.2833242416381836,691219,-.0164422988891602,2192515,-.1846761703491211,758903,-.1041488647460938,108897,2701643,.1685085296630859,437502,.3164606094360352,20960,.1291780471801758,38132588,-.0458354949951172,51019,-.0607414245605469,148721,-.2900114059448242,220751,.461338996887207,4444530,-.0346717834472656,2062420,.1493682861328125,618807,-.424525260925293,5248035,-.0138444900512695,67310,-1.418639183044434,485740,226168,-.3785810470581055,17253844,-.0105838775634766,7214109,.2195672988891602,603920,.2009506225585938,717696,-.0273542404174805,3090704,212794,.0705690383911133,2092,9096819,-.2384548187255859,1353626,-.2122793197631836,39981,-.4136438369750977,8528015,-.0351781845092773,76627,.0212221145629883,323563,.2938299179077148,480336,-.1614513397216797,807044,-.223322868347168,305325,-.1188173294067383,matched (3),1582294,.89506137,698371.06,1269683.4
201605,901480,676,4733,400994,05,0,0,0,1,0,0,0,0,0,0,0,1512643,2.174875259399414,2420,-2.090229988098145,2168156,-.4195709228515625,14653537,-.0653209686279297,57381,-1.116117477416992,1250639,-.2566366195678711,234698,-.1593589782714844,82510,-.3769197463989258,655648,-.2907943725585938,11433409,216950,-.2336874008178711,1340128,-.2247982025146484,2753125,.0780544281005859,72519,-1.524240493774414,174897,126319,.2811098098754883,451024,-.426936149597168,2172830,-.0090188980102539,472710,-.4733915328979492,127600,2601369,-.0378227233886719,484374,.101776123046875,328,-4.157357215881348,41029096,.0732135772705078,53102,.0400161743164063,121065,-.205744743347168,75420,-1.073963165283203,3770378,-.1644983291625977,1979775,-.0408964157104492,859637,.3287172317504883,5517273,.0500307083129883,753541,2.415473937988281,743238,148728,-.419158935546875,15621971,-.0993576049804688,6979391,-.0330772399902344,541446,-.1091985702514648,694397,-.0330018997192383,2686757,261182,.2048931121826172,562,8497926,-.0681028366088867,1382321,.0209770202636719,129966,1.178868293762207,8399536,-.0151796340942383,39957,-.6511459350585938,121551,-.979060173034668,557976,.1498298645019531,491381,-.4961585998535156,334534,.0913619995117188,matched (3),656841.31,.89506137,638474.69,1237749.5
201606,901480,677,4733,828997,06,0,0,0,0,1,0,0,0,0,0,0,917702,-.4997415542602539,25230,2.344265937805176,2542951,.1594476699829102,15637274,.0649757385253906,100555,.5609912872314453,1443720,.1435680389404297,263522,.1158380508422852,160328,.664301872253418,791255,.1879959106445313,12144348,207753,-.0433168411254883,1706705,.2417993545532227,2852292,.0353860855102539,254629,1.255959510803223,211493,130527,.0327692031860352,657233,.3765182495117188,2437804,.1150665283203125,867262,.6068592071533203,177494,2765377,.0611391067504883,391715,-.2123222351074219,45480,4.932014465332031,38727476,-.0577335357666016,64370,.1924333572387695,137848,.1298246383666992,106000,.340367317199707,4853542,.252532958984375,2419310,.2004985809326172,852867,-.0079069137573242,6404269,.1490812301635742,225268,-1.207491874694824,660400,339767,.826141357421875,19168618,.2045974731445313,7191942,.0299997329711914,1026526,.6396923065185547,539807,-.2518320083618164,3617229,292047,.1116971969604492,4647,10111378,.1738386154174805,1665603,.1864233016967773,146734,.1213483810424805,8853010,.0525808334350586,110320,1.015581130981445,24899,-1.585505485534668,632826,.125880241394043,772262,.4521045684814453,422783,.2341203689575195,matched (3),3479364.8,.89506137,477678.09,1162991.9
201607,901480,678,4733,704123,07,0,0,0,0,0,1,0,0,0,0,0,485827,-.6360197067260742,14460,-.5566473007202148,2638118,.0367403030395508,13072522,-.1791458129882813,66287,-.4167108535766602,1423855,-.01385498046875,186046,-.3481435775756836,133575,-.1825580596923828,775025,-.0207242965698242,11489332,264156,.2401895523071289,1219788,-.3358869552612305,1945622,-.3825407028198242,185836,-.3149433135986328,87950,18401,-1.959175109863281,479692,-.3148946762084961,1833548,-.2848443984985352,576391,-.4085550308227539,207084,2151001,-.2512435913085938,379823,-.0308294296264648,13164,-1.239787101745606,37270064,-.0383586883544922,22300,-1.060061454772949,80725,-.5351037979125977,67936,-.4448728561401367,3366360,-.3658761978149414,1558996,-.4394397735595703,997883,.1570329666137695,4973594,-.2528228759765625,185907,-.1920442581176758,553117,236157,-.3637628555297852,16072433,-.1761684417724609,4518504,-.4647808074951172,2197608,.7611894607543945,616709,.1331853866577148,2954281,169995,-.5411453247070313,2354,8418129,-.1832733154296875,1266873,-.2736358642578125,47613,-1.125515937805176,6927415,-.2452707290649414,24551,-1.502632141113281,25584,.0271387100219727,480837,-.2746677398681641,542716,-.3527374267578125,279537,-.4137248992919922,matched (3),611182.63,.89506137,583117.94,1210124.1
201608,901480,679,4733,640122,08,0,0,0,0,0,0,1,0,0,0,0,699169,.364039421081543,612,-3.16240930557251,2955025,.1134414672851563,11337429,-.1424026489257813,98470,.3957576751708984,1196685,-.1738128662109375,211952,.130366325378418,80573,-.5054998397827148,542504,-.3566999435424805,8811683,297709,.1195764541625977,1075081,-.1262807846069336,2628445,.3008108139038086,44986,-1.418513298034668,75281,16956,-.0817832946777344,258590,-.6178998947143555,1708967,-.0703639984130859,580874,.0077476501464844,167387,1408765,-.4232196807861328,462462,.1968593597412109,9398,-.3369884490966797,32661308,-.1319980621337891,57561,.9482593536376953,163951,.7085199356079102,64616,-.0501041412353516,4648832,.3227834701538086,1370498,-.1288681030273438,472762,-.747044563293457,4376272,-.1279449462890625,217696,.1578521728515625,451589,235990,-.0007076263427734,16412614,.0209445953369141,5332926,.1657190322875977,2120265,-.0358285903930664,555149,-.1051607131958008,2484935,133072,-.2448787689208984,37605,7653074,-.0952796936035156,1304455,.0292339324951172,45773,-.0394105911254883,7804046,.1191549301147461,122,-5.304487228393555,402671,2.756153106689453,534997,.1067333221435547,616777,.1279211044311523,312591,.1117610931396484,matched (3),1604675.5,.89506137,642609,1239887.1
201609,901480,680,4733,909117,09,0,0,0,0,0,0,0,1,0,0,0,1887276,.9929981231689453,18354,3.400870800018311,4178898,.3465404510498047,16236807,.3591709136962891,112149,.1300764083862305,1137417,-.0507955551147461,306256,.3680610656738281,84508,.0476827621459961,835978,.4324064254760742,12963885,245552,-.1926069259643555,1047942,-.0255680084228516,3179645,.1903772354125977,272792,1.802358627319336,91169,16410,-.0327301025390625,1138609,1.482318878173828,2339305,.31396484375,695614,.1802606582641602,126933,2528954,.5850925445556641,737285,.4664096832275391,151516,2.780194282531738,37888512,.1484565734863281,51783,-.1057834625244141,179452,.0903396606445313,84560,.2689990997314453,5065407,.0858192443847656,1800115,.2726764678955078,1365800,1.060903549194336,5729551,.269439697265625,277200,.2416400909423828,569656,407997,.5474700927734375,15006483,-.089569091796875,4998966,-.0646686553955078,2190553,.0326128005981445,599434,.0767498016357422,3476796,155293,.1544227600097656,7712,10491564,.3154640197753906,953714,-.3131771087646484,82536,.5895395278930664,7946916,.0181417465209961,45562,5.922808647155762,243098,-.5046548843383789,535195,.0003700256347656,975660,.4586067199707031,350540,.1145792007446289,matched (3),876380.5,.89506137,656075.63,1246919.8
201610,901480,681,4733,677654,10,0,0,0,0,0,0,0,0,1,0,0,621101,-1.111396789550781,9901,-.6172122955322266,3373052,-.2142295837402344,10631480,-.4234600067138672,118513,.0551948547363281,1257302,.1002082824707031,193909,-.4570322036743164,126132,.400482177734375,540457,-.4361867904663086,8690947,301890,.2065534591674805,1548817,.3906631469726563,2648719,-.1826934814453125,215501,-.2357444763183594,58590,75506,1.526320457458496,551561,-.7248106002807617,1855966,-.2314481735229492,951656,.3134088516235352,80182,2191151,-.1433792114257813,401238,-.6084194183349609,16889,-2.194028854370117,35921544,-.0533103942871094,17322,-1.095085144042969,159562,-.1174755096435547,74489,-.1268100738525391,4796666,-.0545139312744141,1699664,-.0574197769165039,726274,-.6315679550170898,5117728,-.1129264831542969,212772,-.2645177841186523,593074,262337,-.4416294097900391,14044502,-.0662517547607422,7500221,.4057016372680664,2018172,-.0819616317749023,512393,-.1568946838378906,3069938,122375,-.2382230758666992,5704,11170559,.0627098083496094,932913,-.0220518112182617,61960,-.2867450714111328,8899959,.1132621765136719,40006,-.1300449371337891,110841,-.7853679656982422,438940,-.1982688903808594,1532359,.4514493942260742,390287,.1074075698852539,matched (3),289463.59,.89506137,474292.59,1161605.5
201611,901480,682,4733,875980,11,0,0,0,0,0,0,0,0,0,1,0,1083528,.5564842224121094,68767,1.938088417053223,2831859,-.1748838424682617,13090495,.2080669403076172,99780,-.1720552444458008,1237752,-.0156707763671875,262307,.3021268844604492,143334,.1278486251831055,673034,.2193803787231445,9466659,334038,.1011924743652344,1069612,-.3701953887939453,3248963,.2042598724365234,568958,.9708414077758789,176214,113923,.411311149597168,592743,.0720081329345703,2089631,.1185817718505859,1042637,.0913047790527344,159966,2467003,.1185770034790039,201418,-.6891727447509766,262913,2.745160102844238,34690056,-.0348854064941406,28557,.4999246597290039,181170,.1270036697387695,114245,.4276943206787109,4793819,-.0005931854248047,2171890,.2451667785644531,839692,.1451072692871094,5561956,.0832395553588867,339187,.4663305282592773,650290,291321,.1047954559326172,14813336,.0532970428466797,5692529,-.2757778167724609,2191030,.082179069519043,576449,.1177949905395508,3283334,254986,.7341184616088867,26583,12016940,.0730361938476563,1090820,.1563730239868164,76523,.2111024856567383,9000889,.0112781524658203,492,-4.398305892944336,288799,.9576339721679688,464942,.0575504302978516,1614116,.0519790649414063,327549,-.1752443313598633,matched (3),2537666.3,.89506137,493196.41,1169451.4
201612,901480,683,4733,373365,12,0,0,0,0,0,0,0,0,0,0,1,368151,-1.079483985900879,5019,-2.617493629455566,2628185,-.0746402740478516,10021720,-.2671318054199219,62399,-.4694185256958008,974807,-.2388124465942383,142552,-.6098089218139648,65422,-.7843189239501953,922303,.3150777816772461,8109068,306915,-.0846843719482422,999820,-.0674762725830078,2040929,-.4649314880371094,69563,-2.101573944091797,174864,152496,.2916154861450195,193281,-1.120615005493164,1743625,-.1810207366943359,707554,-.3876943588256836,112950,1347757,-.6045618057250977,178671,-.1198358535766602,11435,-3.135144233703613,31628220,-.0924034118652344,25728,-.1043214797973633,154392,-.1599407196044922,79628,-.3609800338745117,4200316,-.1321678161621094,1304754,-.5095834732055664,786144,-.0658950805664063,4512675,-.2090597152709961,153705,-.7915172576904297,373844,221094,-.2758378982543945,12394138,-.1783027648925781,8133640,.3568534851074219,1681607,-.2646217346191406,478030,-.1872129440307617,2928959,189655,-.2960023880004883,5360,11192029,-.0711154937744141,939633,-.149195671081543,63450,-.1873397827148438,7795312,-.1438016891479492,98564,5.299983024597168,267961,-.0748891830444336,368857,-.2315044403076172,1189785,-.3050146102905273,237620,-.3209648132324219,matched (3),223733.31,.89506137,506357.53,1175062.4
201701,901480,684,4733,1081315,01,0,0,0,0,0,0,0,0,0,0,0,679646,.6130781173706055,7442,.3939094543457031,2833675,.0752811431884766,15252631,.4199962615966797,81968,.2727794647216797,1083613,.1058158874511719,313296,.7874412536621094,150534,.8333311080932617,928361,.0065469741821289,11467283,131672,-.8462562561035156,1412191,.3453226089477539,4004997,.674138069152832,319778,1.525394439697266,123872,173222,.1274356842041016,506247,.9628791809082031,1972685,.1234292984008789,654668,-.0776853561401367,29821,2729292,.7055997848510742,189274,.0576496124267578,4598,-.9110574722290039,40439664,.2457618713378906,52346,.7102956771850586,187022,.1917314529418945,74706,-.0638055801391602,3621506,-.1482696533203125,1812389,.3286314010620117,523311,-.4069633483886719,6178695,.3142166137695313,213134,.3268861770629883,735342,240204,.0829010009765625,13718104,.1014919281005859,8347643,.025970458984375,2258120,.2947826385498047,562717,.1631031036376953,3426946,186598,-.0162496566772461,30781,9612458,-.1521415710449219,984768,.0469169616699219,100229,.4572057723999023,8445202,.0800762176513672,12525,-2.062979698181152,403504,.4093446731567383,269422,-.3141298294067383,704453,-.5241069793701172,281378,.1690254211425781,matched (3),1641012,.89506137,506068.22,1174937.8
201702,901480,685,4733,573553,02,1,0,0,0,0,0,0,0,0,0,0,485080,-.3372583389282227,19791,.9780874252319336,2091036,-.3039150238037109,13731549,-.1050548553466797,104035,.238398551940918,959257,-.1218967437744141,186145,-.5206222534179688,142896,-.0520725250244141,704279,-.2762460708618164,11582890,190109,.3672828674316406,918951,-.4296646118164063,2637398,-.417750358581543,311594,-.0259265899658203,286274,69664,-.9108905792236328,467883,-.0788059234619141,1948817,-.0121736526489258,581209,-.1190185546875,37799,1935132,-.3438663482666016,277949,.3842411041259766,10841,.8577146530151367,37795668,-.0676174163818359,44789,-.1559133529663086,150477,-.2174167633056641,95399,.2445077896118164,3530580,-.0254278182983398,1662838,-.0861196517944336,542519,.0360469818115234,4616376,-.2914972305297852,166762,-.2453536987304688,561257,327816,.3109636306762695,14569468,.060211181640625,6928710,-.186305046081543,1744744,-.2579250335693359,489233,-.1399374008178711,3461231,164495,-.1260766983032227,1523,7828095,-.2053413391113281,912313,-.0764226913452148,18317,-1.699627876281738,7758352,-.0848283767700195,20217,.4787969589233398,89143,-1.509944915771484,498196,.6147146224975586,630799,-.1104335784912109,293274,.0414085388183594,matched (3),534101.69,.89506137,549084.06,1194096.8
201703,901480,686,4733,1154059,03,0,1,0,0,0,0,0,0,0,0,0,1117223,.8342876434326172,22063,.1086750030517578,2427125,.1490478515625,16178900,.1640110015869141,54358,-.6491355895996094,1599387,.5112171173095703,129825,-.3603382110595703,213921,.4034900665283203,1099384,.4453306198120117,12595764,222722,.1583271026611328,1189034,.2576637268066406,2755217,.0437040328979492,441017,.3473825454711914,295787,221684,1.157569885253906,966773,.7257452011108398,2853708,.3813972473144531,1065944,.60650634765625,68556,3731649,.6566743850708008,418575,.409419059753418,2054,-1.663546562194824,38505836,.01861572265625,38553,-.149928092956543,152915,.0160722732543945,58828,-.4834499359130859,4510628,.2449741363525391,2223739,.2906637191772461,721663,.285334587097168,5727086,.2155971527099609,821252,1.594263076782227,629251,336735,.0268440246582031,18079628,.2158584594726563,7911471,.1326398849487305,2058752,.1654930114746094,579315,.1690073013305664,4176666,218010,.2816610336303711,1159,7157595,-.0895452499389648,1055632,.1459112167358398,54395,1.088442802429199,10196438,.2732677459716797,57523,1.045660972595215,182848,.7184133529663086,705407,.3477811813354492,831556,.276310920715332,342467,.1550683975219727,matched (3),3564280.3,.89506137,667762.25,1253108.3
201704,901480,687,4733,3088721,04,0,0,1,0,0,0,0,0,0,0,0,729422,-.4263486862182617,10572,-.7356929779052734,1944479,-.2217130661010742,14475877,-.1112251281738281,95475,.5632724761962891,1466483,-.0867538452148438,203752,.4507160186767578,136778,-.4472475051879883,656006,-.5163345336914063,11602031,232318,.0421829223632813,1039050,-.1348352432250977,2180975,-.2337245941162109,333837,-.2784299850463867,133927,64609,-1.23289966583252,905616,-.0653486251831055,1387981,-.720768928527832,741556,-.3628654479980469,90482,2342495,-.4656333923339844,374466,-.1113548278808594,9190,1.498327255249023,33072508,-.1521072387695313,140178,1.290878295898438,164723,.0743827819824219,94316,.4720325469970703,3553801,-.2384185791015625,1994399,-.1088466644287109,681561,-.0571718215942383,4601330,-.2188615798950195,656272,-.2242546081542969,618132,204065,-.5008583068847656,13462406,-.2948856353759766,6426755,-.2078437805175781,1752447,-.1610870361328125,441699,-.2712182998657227,3297168,115472,-.6355133056640625,32772,5240754,-.3117084503173828,1179079,.1105947494506836,60630,.1085166931152344,7829715,-.2641115188598633,65633,.1318941116333008,120581,-.4163331985473633,599719,-.1623134613037109,586500,-.349125862121582,291473,-.1612281799316406,matched (3),4474711.5,.89506137,656824.5,1247314
201705,901480,688,4733,8115597,05,0,0,0,1,0,0,0,0,0,0,0,1073114,.3860673904418945,13685,.2580909729003906,3130030,.476048469543457,16208592,.1130580902099609,95902,.0044622421264648,1558724,.0610008239746094,275960,.3033523559570313,181411,.2824058532714844,1015879,.4373388290405273,14611794,329460,.3493480682373047,1205835,.1488656997680664,3215407,.3881816864013672,468422,.3387165069580078,128402,193791,1.098426818847656,988786,.0878629684448242,3136040,.8151102066040039,1103250,.3972644805908203,143735,3361901,.3612899780273438,666722,.5768718719482422,4031,-.824101448059082,39745656,.1837978363037109,95777,-.380889892578125,196654,.1771812438964844,104525,.1027755737304688,4382832,.2096767425537109,2353220,.1654415130615234,1355953,.6878738403320313,7912790,.5421352386474609,816748,.218754768371582,894830,405256,.6860809326171875,17269428,.2490367889404297,7151348,.1068305969238281,3685108,.7432861328125,552520,.2238616943359375,3588183,236343,.7162561416625977,1033,8338576,.4644269943237305,895602,-.2749929428100586,88721,.380706787109375,8946647,.1333532333374023,34552,-.6416130065917969,185039,.4282445907592773,891947,.3969459533691406,1299062,.7952251434326172,356367,.2010135650634766,matched (3),6680679,.89506137,536542.13,1188381.8
201706,901480,689,4733,7726861,06,0,0,0,0,1,0,0,0,0,0,0,957022,-.1144933700561523,5780,-.8618965148925781,2106746,-.3958978652954102,16173770,-.0021495819091797,77807,-.2090950012207031,1655567,.0602760314941406,225138,-.2035427093505859,269840,.397064208984375,948655,-.0684642791748047,10697595,250848,-.2726078033447266,1081002,-.109283447265625,2490395,-.2555122375488281,369448,-.2373600006103516,216400,107646,-.5879325866699219,939982,-.0506172180175781,2303030,-.3087348937988281,862564,-.2461061477661133,69208,2692873,-.221898078918457,706173,.0574865341186523,31014,2.040423393249512,37865864,-.0484504699707031,57412,-.5117692947387695,149482,-.2742700576782227,143317,.3156328201293945,4518872,.0305681228637695,2015190,-.1550712585449219,1242803,-.0871353149414063,5949726,-.2851352691650391,309388,-.9707345962524414,699384,364778,-.1052303314208984,21615944,.2244930267333984,7606283,.0616741180419922,2249841,-.4934396743774414,505125,-.0896844863891602,3486537,266372,.1196098327636719,158496,9022320,.0788097381591797,980924,.090998649597168,104118,.1600284576416016,8744101,-.0229005813598633,38505,.1083221435546875,121864,-.4176607131958008,815431,-.0896902084350586,932050,-.3320112228393555,350992,-.01519775390625,matched (3),6671463,.89506137,499890.78,1172290.3
201707,901480,690,4733,6098711,07,0,0,0,0,0,1,0,0,0,0,0,1030764,.0742292404174805,919,-1.838872909545898,2379054,.1215581893920898,15071159,-.0706081390380859,56996,-.3112506866455078,1387162,-.1768836975097656,222076,-.0136938095092773,193620,-.3319320678710938,719775,-.2761058807373047,12215389,263450,.049015998840332,1073475,-.0069875717163086,2999412,.1859750747680664,481546,.2649917602539063,75657,21996,-1.587986946105957,827739,-.1271629333496094,2357780,.0234947204589844,680022,-.2377843856811523,50616,2464578,-.088587760925293,670986,-.0511112213134766,5847,-1.668509483337402,39655620,.0461826324462891,38619,-.3965091705322266,163385,.088932991027832,104254,-.3182287216186523,4221887,-.0679807662963867,2206510,.0906991958618164,988127,-.2293128967285156,6831259,.1381635665893555,617691,.6913928985595703,843396,194388,-.6294326782226563,18172872,-.1735000610351563,7096777,-.0693340301513672,1874149,-.1827049255371094,485408,-.0398159027099609,3852164,125311,-.7540950775146484,5837,7531518,-.1806058883666992,829645,-.1674976348876953,54689,-.6438617706298828,6613474,-.2792701721191406,56913,.3907356262207031,113685,-.0694742202758789,581567,-.3379907608032227,757617,-.2072086334228516,333731,-.0504274368286133,matched (3),5239957.5,.89506137,568628.31,1203209
