period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1007c703,growth1007c703,Y1015c124,growth1015c124,Y1206c124,growth1206c124,Y1276c440,growth1276c440,Y1321c620,growth1321c620,Y1470c484,growth1470c484,Y1618c152,growth1618c152,Y1653c124,growth1653c124,Y1674c124,growth1674c124,Y1787c484,growth1787c484,Y1829c251,growth1829c251,Y2028c32,Y2124c428,growth2124c428,Y242c616,Y243c124,growth243c124,Y251c246,growth251c246,Y2627c620,growth2627c620,Y266c124,growth266c124,Y2857c344,Y2865c344,Y3041c152,growth3041c152,Y3083c826,growth3083c826,Y3142c792,growth3142c792,Y3294c792,growth3294c792,Y330c440,growth330c440,Y3377c124,growth3377c124,Y3788c152,growth3788c152,Y3858c586,growth3858c586,Y396c208,growth396c208,Y3998c152,Y4066c300,Y4175c484,growth4175c484,Y4183c36,Y4363c152,growth4363c152,Y4682c300,growth4682c300,Y4688c484,growth4688c484,Y4924c752,growth4924c752,Y4966c124,growth4966c124,Y4981c124,growth4981c124,Y4986c203,Y5004c222,growth5004c222,Y536c705,growth536c705,Y54c428,growth54c428,Y564c372,growth564c372,Y583c752,growth583c752,Y588c208,growth588c208,Y639c376,Y660c233,Y841c381,Y987c124,_merge,x,r2,s,sf
201708,293100,691,1276,47334280,08,0,0,0,0,0,0,1,0,0,0,0,89048,.53466796875,5402293,.2262868881225586,92510,-.6756401062011719,143915,-1.328725814819336,41566,.0188455581665039,2002350,.5021772384643555,11270306,.0945034027099609,35675248,.1999988555908203,1334333,.1704921722412109,1928018,.0125494003295898,8830862,.1449117660522461,10918184,45465,.2911415100097656,6242350,11267581,-.219390869140625,4190,.090357780456543,240305,-.9885988235473633,8416705,-.6261625289916992,4364338,782298,774387,-.2014617919921875,362374,.4870986938476563,108978,-.2389364242553711,4610246,-.0540571212768555,642050,-1.206855773925781,4053118,.3961105346679688,1136914,.1696176528930664,3980701,-.6040248870849609,36899,.6108531951904297,989689,593,11208176,.060760498046875,126991,131237,-1.143712043762207,780194,.2498054504394531,4306034,.0062112808227539,5296713,-.1028881072998047,2390836,-.5216083526611328,1305997,.1343116760253906,56426,360737,-.3222646713256836,29816,.1647548675537109,1105526,.0462064743041992,274108,.4914464950561523,2715743,.1620416641235352,128128,.1983175277709961,181000,884301,2321844736,741944,matched (3),53758720,.88018906,3775648.5,8788122
201709,293100,692,1276,34502984,09,0,0,0,0,0,0,0,1,0,0,0,25558,-1.248225212097168,4512948,-.1798725128173828,68581,-.2993011474609375,43742,-1.190914154052734,41186,-.0091838836669922,1138487,-.5646219253540039,9967800,-.1228122711181641,35974248,.0083465576171875,1301334,-.0250415802001953,2124747,.0971603393554688,8216649,-.0720901489257813,11220133,13542,-1.211146354675293,3953125,9075502,-.2163505554199219,4618,.0972614288330078,307066,.2451534271240234,9383182,.1087007522583008,4022590,688135,446337,-.5509977340698242,129891,-1.025980949401856,104762,-.0394554138183594,3978646,-.1473398208618164,645670,.0056228637695313,2586330,-.4492464065551758,945344,-.1845245361328125,2270211,-.56158447265625,34455,-.0685300827026367,552129,1787,10909356,-.0270233154296875,44381,22754,-1.752264022827148,662320,-.1637935638427734,4060812,-.0586347579956055,4387082,-.1884222030639648,1497315,-.4679698944091797,1107870,-.1645278930664063,9628,265207,-.3076381683349609,25076,-.1731338500976563,636752,-.5516958236694336,193320,-.3491754531860352,3416688,.2296056747436523,102407,-.2240743637084961,519000,358188,2110333824,601690,matched (3),32540346,.88018906,3754142.8,8778904
201710,293100,693,1276,37070060,10,0,0,0,0,0,0,0,0,1,0,0,150447,1.772660255432129,5899247,.2678737640380859,25767,-.9789209365844727,164573,1.325045585632324,59975,.3758296966552734,1285170,.1211910247802734,11832785,.1715145111083984,37901952,.0522003173828125,1233949,-.0531702041625977,2475996,.1529903411865234,7043572,-.1540470123291016,12063854,14943,.0984468460083008,8765388,8900532,-.0194683074951172,5177,.1142635345458984,277680,-.1005935668945313,13056715,.33038330078125,3602534,838797,914513,.7173175811767578,289922,.8029155731201172,153327,.3808822631835938,4722879,.1714773178100586,930079,.3649806976318359,3951896,.423954963684082,731140,-.2569437026977539,3515184,.4372186660766602,25439,-.303370475769043,148686,3296,12622372,.1458492279052734,38849,76361,1.21073055267334,700934,.0566644668579102,3531250,-.1397304534912109,5684278,.2590398788452148,1723629,.1407585144042969,1341741,.1915292739868164,85580,305172,.1403646469116211,22972,-.0876350402832031,656265,.0301837921142578,187959,-.0281229019165039,3726303,.0867452621459961,120564,.1632251739501953,565000,364823,2293060608,783113,matched (3),34869396,.88018906,4018672.5,8895240
201711,293100,694,1276,47991880,11,0,0,0,0,0,0,0,0,0,1,0,12381,-2.497447013854981,4541899,-.261479377746582,163008,1.844704627990723,126663,-.2618236541748047,116543,.664332389831543,1069592,-.1836137771606445,12097066,.0220890045166016,32759392,-.14581298828125,1167721,-.0551652908325195,1741361,-.3519763946533203,7728060,.092742919921875,13022773,18619,.2199392318725586,15226952,10725854,.1865463256835938,4913,-.0523405075073242,286820,.0323858261108398,15312473,.1593647003173828,5278041,1159892,924083,.0104103088378906,216110,-.2938241958618164,64728,-.8623790740966797,6826494,.3683919906616211,1227513,.2774763107299805,3656962,-.0775623321533203,655217,-.1096382141113281,3973433,.1225385665893555,56202,.792668342590332,210898,6463,9651970,-.2683086395263672,71052,15835,-1.573248863220215,611653,-.1362485885620117,4429426,.2266178131103516,5742326,.0101594924926758,3560839,.7255640029907227,1165704,-.1406431198120117,136161,439569,.3649196624755859,28937,.2308454513549805,879766,.2930917739868164,185878,-.0111331939697266,3042558,-.2027177810668945,145762,.1897945404052734,533000,395119,2572747520,823456,matched (3),47495472,.88018906,4853428.5,9302222
201712,293100,695,1276,52494780,12,0,0,0,0,0,0,0,0,0,0,1,15607,.2315559387207031,4167081,-.0861291885375977,36005,-1.510141372680664,30538,-1.422558784484863,63558,-.6063070297241211,1496721,.3359994888305664,12510345,.0335922241210938,34276840,.0452804565429688,996395,-.158665657043457,1864457,.068303108215332,8350912,.0775127410888672,14114586,27502,.3900766372680664,27276138,12331436,.1394939422607422,6195,.2318572998046875,610957,.7561712265014648,17238594,.1184825897216797,6745375,2803790,1230142,.2860832214355469,245581,.1278390884399414,58371,-.1033754348754883,3581383,-.6450614929199219,1931925,.453526496887207,2291533,-.467411994934082,818660,.2227020263671875,4169542,.0481758117675781,40304,-.3325014114379883,335966,12406,9489375,-.0169887542724609,16134,39902,.9242038726806641,697727,.1316633224487305,5098991,.140772819519043,8948004,.4435663223266602,3180389,-.1129922866821289,1747769,.4050149917602539,12025,124981,-1.257633209228516,17180,-.5213756561279297,876379,-.0038576126098633,242700,.2667350769042969,3537242,.1506481170654297,79314,-.6085605621337891,606000,432559,2634475776,825696,matched (3),51103708,.88018906,4345378.5,9047535
201801,293100,696,1276,67349128,01,0,0,0,0,0,0,0,0,0,0,0,172599,2.403251647949219,7532589,.5920228958129883,128348,1.271087646484375,256360,2.12761116027832,76277,.1824178695678711,1333212,-.1156854629516602,13545123,.0794715881347656,37714392,.0955715179443359,1473023,.3909282684326172,1866489,.0010890960693359,11244370,.2974967956542969,0,20606,-.2886772155761719,38757604,13266214,.0730686187744141,7070,.1321182250976563,465881,-.2710962295532227,19067908,.1008567810058594,8311934,2904969,1120117,-.0936965942382813,258629,.0517683029174805,136476,.849329948425293,4023562,.1164178848266602,1950214,.0094223022460938,4494670,.6736717224121094,1017620,.2175531387329102,15603541,1.319692611694336,114766,1.046444892883301,461873,7362,9879424,.0402812957763672,88215,95310,.8707084655761719,759616,.0849847793579102,3208368,-.4632806777954102,12013732,.2946205139160156,5580561,.5622854232788086,2356060,.2986507415771484,40441,546103,1.474645614624023,24806,.367340087890625,634318,-.3232479095458984,177525,-.3127145767211914,3992281,.1210155487060547,255475,1.169710159301758,324000,162595,2639226624,913502,matched (3),77909808,.88018906,4247873.5,9001111
201802,293100,697,1276,65349596,02,1,0,0,0,0,0,0,0,0,0,0,96005,-.5865707397460938,6227584,-.1902503967285156,85323,-.4083013534545898,91076,-1.03488826751709,69888,-.0874776840209961,1006446,-.2811660766601563,11189487,-.1910514831542969,36877960,-.0224285125732422,1564878,.060490608215332,1697547,-.094874382019043,9217412,-.1987743377685547,10037712,5356,-1.34736442565918,30866596,10211175,-.2617359161376953,4760,-.3956127166748047,460085,-.0125188827514648,16404290,-.1504631042480469,7573266,1610473,711975,-.4531459808349609,146689,-.5670804977416992,91948,-.3949251174926758,1959881,-.7192831039428711,1539096,-.2367439270019531,3613080,-.2183322906494141,676865,-.407750129699707,15202284,-.0260524749755859,122019,.0612812042236328,47695,3128,10874487,.0959644317626953,79855,36056,-.9720621109008789,731615,-.0375585556030273,3456024,.0743570327758789,9845777,-.1990089416503906,4715215,-.1684942245483398,1764893,-.2889013290405273,11815,407306,-.2932424545288086,21254,-.154541015625,755532,.1748714447021484,184693,.0395841598510742,3372948,-.1685752868652344,122014,-.7389888763427734,110000,541117,2428882688,695266,matched (3),53116680,.88018906,3658791.8,8738554
201803,293100,698,1276,90177840,03,0,1,0,0,0,0,0,0,0,0,0,135833,.3470258712768555,4876574,-.2445449829101563,152780,.582554817199707,218374,.8745145797729492,94627,.3030490875244141,1967444,.6703100204467773,14249175,.2417240142822266,41945360,.128753662109375,1732591,.1018104553222656,1754249,.0328559875488281,11331011,.2064495086669922,9462838,54342,2.317079544067383,39931344,12657549,.2147693634033203,6886,.3692426681518555,338693,-.3063173294067383,20637476,.2295646667480469,7583656,2182298,918071,.2542324066162109,251397,.5387191772460938,162796,.5712738037109375,6371471,1.178946495056152,2831962,.6097745895385742,3769005,.0422506332397461,808398,.1775827407836914,20629492,.3052749633789063,74799,-.4893722534179688,408099,17603,10942073,.0061969757080078,249881,58342,.4812488555908203,955150,.2666139602661133,3963134,.1369161605834961,11207498,.1295413970947266,6134249,.2630929946899414,3226561,.6033267974853516,26959,862993,.7508411407470703,32764,.4327850341796875,857324,.1263942718505859,256535,.3285694122314453,3995203,.1693077087402344,51394,-.8646144866943359,485000,606090,2614773760,733211,matched (3),93342912,.88018906,5658713.5,9746620
201804,293100,699,1276,84886704,04,0,0,1,0,0,0,0,0,0,0,0,103324,-.2735567092895508,5612505,.1405534744262695,19885,-2.039032936096191,56961,-1.343842506408691,74593,-.2378959655761719,1163683,-.5251455307006836,10692983,-.2871112823486328,40464136,-.0359516143798828,1399233,-.2136936187744141,2560412,.3781280517578125,10206545,-.1045131683349609,8049081,11399,-1.561771392822266,30142976,12291842,-.0293178558349609,6941,.0079555511474609,301820,-.1152629852294922,22676700,.0942287445068359,7149031,2065498,836284,-.0933065414428711,123947,-.707179069519043,56153,-1.064416885375977,3226636,-.6803903579711914,2308338,-.204442024230957,3594991,-.0472698211669922,836278,.0339069366455078,17631104,-.1570568084716797,32650,-.8289594650268555,165769,13808,14143855,.2566642761230469,26469,42405,-.3190555572509766,585319,-.4897117614746094,3795342,-.0432605743408203,11014039,-.0174121856689453,8789175,.3596334457397461,2311035,-.3337211608886719,23468,343798,-.9203519821166992,34105,.0401144027709961,727629,-.1640253067016602,222865,-.1406984329223633,4868920,.1977777481079102,87453,.5315799713134766,193000,939147,2711796992,551259,matched (3),57566972,.88018906,5385761.5,9590725
201805,293100,700,1276,97407416,05,0,0,0,1,0,0,0,0,0,0,0,104788,.0140695571899414,5316621,-.0541591644287109,128439,1.865488052368164,62121,.0867176055908203,52430,-.3525676727294922,1220587,.0477418899536133,15762587,.3880519866943359,37211892,-.0837879180908203,1705013,.1976480484008789,2366359,-.0788164138793945,11812822,.1461563110351563,8750792,35876,1.146542549133301,22891990,13838034,.1184864044189453,13495,.6648731231689453,164880,-.6046133041381836,29384680,.2591361999511719,5735181,1781384,830449,-.0070018768310547,331945,.9851150512695313,137024,.8920755386352539,7234452,.8074140548706055,2338712,.0130720138549805,4263031,.1704387664794922,1327870,.4623699188232422,20555708,.1534748077392578,72314,.7951726913452148,1445977,0,11931563,-.1700916290283203,89876,146559,1.240161895751953,949520,.483799934387207,3571597,-.0607614517211914,15231109,.3241691589355469,10167208,.1456460952758789,3368954,.3769073486328125,62616,460446,.2921419143676758,36226,.060333251953125,878444,.1883611679077148,282295,.2363862991333008,3575009,-.3089046478271484,177403,.7073230743408203,369000,1297216,2527752960,872916,matched (3),59012220,.88018906,5356491,9574318
201806,293100,701,1276,82557056,06,0,0,0,0,1,0,0,0,0,0,0,79302,-.2786760330200195,5254013,-.011845588684082,214038,.5106992721557617,56137,-.1012887954711914,19234,-1.002799034118652,1627447,.2876806259155273,13840130,-.1300678253173828,39136760,.0504341125488281,1537109,-.1036691665649414,2105975,-.1165733337402344,10452057,-.1223869323730469,10717047,2776,-2.559057235717773,9706575,13851259,.0009536743164063,6377,-.7496213912963867,390304,.8617086410522461,22916964,-.24859619140625,6104356,591179,710758,-.1556339263916016,128174,-.9515810012817383,98121,-.3339548110961914,3769080,-.6520233154296875,1503791,-.4416103363037109,3849658,-.1019954681396484,1807274,.3082437515258789,13812809,-.3975429534912109,53171,-.3075046539306641,289305,2545,13472722,.1214790344238281,178031,411520,1.032429695129395,793764,-.1791706085205078,3654476,.0229396820068359,9264342,-.4971675872802734,8670452,-.1592464447021484,2869755,-.1603755950927734,16483,377499,-.1986284255981445,31772,-.1311922073364258,931200,.0583219528198242,271140,-.0403175354003906,2934670,-.1973733901977539,88274,-.6979789733886719,228000,897945,2784740352,841827,matched (3),33265026,.88018906,4959924.5,9358228
201807,293100,702,1276,72365096,07,0,0,0,0,0,1,0,0,0,0,0,62218,-.2426185607910156,4614360,-.1298189163208008,12308,-2.855903625488281,189992,1.219186782836914,63539,1.194973945617676,1262850,-.2536411285400391,11951066,-.1467514038085938,35010048,-.1114273071289063,1551378,.0092401504516602,1149890,-.6051120758056641,9173692,-.1304588317871094,10527055,4565,.4974079132080078,4697666,14455208,.0426788330078125,3780,-.5229740142822266,292286,-.2891931533813477,15393054,-.3979606628417969,6032365,961122,845858,.1740188598632813,267547,.7359066009521484,89392,-.093170166015625,3015552,-.223048210144043,655827,-.8298482894897461,3558111,-.0787544250488281,944119,-.6493234634399414,7184109,-.6537246704101563,88700,.5117464065551758,183479,5560,13673585,.0147991180419922,117107,175692,-.8511257171630859,894347,.1193075180053711,4433450,.1932249069213867,6651916,-.3312673568725586,5738648,-.4126968383789063,1583534,-.5945682525634766,21927,472741,.224980354309082,28157,-.1207895278930664,883027,-.0531187057495117,146806,-.6135234832763672,2781117,-.053741455078125,186631,.748687744140625,429000,1253124,3016001024,602029,matched (3),64697776,.88018906,4269034,9011117
201808,293100,703,1276,52788088,08,0,0,0,0,0,0,1,0,0,0,0,38721,-.4742622375488281,4411770,-.0448970794677734,37645,1.117950439453125,32277,-1.772626876831055,71386,.1164474487304688,1438515,.1302404403686523,13762818,.1411495208740234,34869596,-.0040187835693359,1441961,-.0731391906738281,2444600,.7542142868041992,8515018,-.0745086669921875,12795487,16795,1.302661895751953,4046081,11094963,-.2645626068115234,5013,.2823104858398438,216506,-.300114631652832,8105095,-.641423225402832,4352825,399646,639632,-.2794580459594727,345375,.255335807800293,77034,-.1487846374511719,1268146,-.8662271499633789,341658,-.6520862579345703,3811759,.0688610076904297,1735321,.6086959838867188,5077211,-.3471097946166992,30451,-1.069140434265137,910531,1726,13726309,.0038471221923828,362370,75709,-.8418350219726563,681549,-.2717256546020508,3895600,-.1293306350708008,5099003,-.2658605575561523,2822652,-.7095470428466797,1216786,-.2634458541870117,27050,422326,-.1127700805664063,24404,-.1430492401123047,706171,-.2234983444213867,207985,.3483543395996094,3116554,.1138744354248047,131710,-.3485307693481445,221000,906594,2791688448,820929,matched (3),45259652,.88018906,5056289.5,9409657
201809,293100,704,1276,88120448,09,0,0,0,0,0,0,0,1,0,0,0,56884,.3846321105957031,7776182,.5667896270751953,232303,1.819842338562012,105621,1.185502052307129,43754,-.4895181655883789,933658,-.4322566986083984,11665100,-.1653690338134766,35757356,.0251407623291016,1503876,.0420417785644531,2003341,-.1990652084350586,9067144,.0628261566162109,10415912,21876,.2643089294433594,5507629,8656161,-.2482204437255859,5717,.1314096450805664,562507,.9547853469848633,9839883,.1939496994018555,4045777,622004,718160,.1157989501953125,272703,-.2362470626831055,119263,.4370841979980469,2006183,.4586782455444336,346284,.0134487152099609,2186951,-.5555830001831055,1193690,-.3741436004638672,3236288,-.4503345489501953,68063,.8043146133422852,239895,16659,11870880,-.1452255249023438,26648,134474,.5744733810424805,513440,-.2832345962524414,4437442,.1302309036254883,4572238,-.1090421676635742,1708189,-.5022430419921875,1163204,-.0450344085693359,8018,635498,.4086313247680664,27781,.1296052932739258,708298,.0030078887939453,313944,.4117488861083984,3930655,.2320785522460938,165157,.2262945175170898,97000,423327,2805856512,988798,matched (3),45586408,.88018906,5542287,9679489
201810,293100,705,1276,74792392,10,0,0,0,0,0,0,0,0,1,0,0,89648,.4548768997192383,5208652,-.4007444381713867,73305,-1.153413772583008,85873,-.2069883346557617,92629,.7500190734863281,1374568,.386784553527832,13787776,.1671810150146484,32428400,-.0977230072021484,1560631,.0370445251464844,1823857,-.0938625335693359,4494867,-.70172119140625,10062028,9041,-.8836202621459961,11296793,11464224,.2809600830078125,5083,-.1175422668457031,339259,-.5056400299072266,15587748,.4600429534912109,5194802,656859,751593,.0455026626586914,211801,-.2527370452880859,108990,-.0900745391845703,3428465,.5358791351318359,700027,.7038593292236328,3559270,.4870471954345703,624365,-.6480693817138672,6240338,.6566066741943359,39363,-.547607421875,898563,16733,11580113,-.0247993469238281,44973,70465,-.6462545394897461,651039,.2374362945556641,4729543,.0637502670288086,5830005,.2430152893066406,1664456,-.025935173034668,1580661,.3066644668579102,13356,463049,-.3165760040283203,13393,-.7296199798583984,623514,-.1274938583374023,191654,-.4935226440429688,3412429,-.1413812637329102,151089,-.0890283584594727,117000,380686,2964053504,659964,matched (3),41044944,.88018906,5421466,9610820
201811,293100,706,1276,73491320,11,0,0,0,0,0,0,0,0,0,1,0,25856,-1.243348121643066,4267910,-.1991968154907227,53808,-.3092069625854492,148067,.5447959899902344,56486,-.4946098327636719,1656004,.1862678527832031,10711037,-.2525081634521484,31900570,-.0164089202880859,1297238,-.1848535537719727,1187232,-.4293289184570313,5990183,.2871856689453125,11958850,17132,.6391782760620117,16167296,14522246,.2364501953125,5114,.0060796737670898,254835,-.2861471176147461,17227950,.1000480651855469,5830957,1054370,672841,-.1106853485107422,93045,-.8225631713867188,96233,-.1244840621948242,1511845,-.818781852722168,614061,-.1310243606567383,3488674,-.0200338363647461,603623,-.0337848663330078,4785768,-.2653875350952148,55542,.3443126678466797,510924,2458,10949972,-.0559520721435547,17672,68679,-.0256729125976563,441671,-.3880043029785156,4230549,-.1114969253540039,5834567,.0007820129394531,5241900,1.147185325622559,1635490,.0340995788574219,5528,667721,.3660373687744141,3616,-1.30936336517334,562419,-.103123664855957,142946,-.2932252883911133,3328248,-.0249786376953125,150472,-.0040912628173828,113000,359763,0,716087,matched (3),74783264,.88018906,6257570.5,10106075
201812,293100,707,1276,78765968,12,0,0,0,0,0,0,0,0,0,0,1,166622,1.863184928894043,5035501,.1653890609741211,126628,.8558320999145508,46188,-1.164944648742676,15041,-1.323212623596191,957117,-.5482368469238281,12740770,.1735324859619141,39463808,.2127590179443359,978694,-.281773567199707,1850266,.4437046051025391,6230759,.0393762588500977,10043114,19023,.104701042175293,28242260,12785842,-.1273422241210938,7859,.4296779632568359,369225,.3707895278930664,20763860,.1866798400878906,6833850,1607620,450700,-.4007072448730469,131750,.3478221893310547,110196,.1354885101318359,2427412,.4734945297241211,827489,.2983016967773438,3254071,-.0696144104003906,1016965,.5216283798217773,5322757,.1063451766967773,71430,.2515792846679688,435612,3732,23660704,.7704792022705078,103350,51654,-.2848758697509766,368229,-.1818599700927734,4866863,.1401176452636719,8540845,.3810596466064453,3176388,-.5009393692016602,1509411,-.0802230834960938,40395,327613,-.7120370864868164,17902,1.599543571472168,712155,.236048698425293,148335,.0370063781738281,3266458,-.0187397003173828,158496,.0519523620605469,105000,310180,2605774080,992557,matched (3),52369436,.88018906,4058554,8913329
