period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c792,growth1325c792,Y1538c608,Y1590c620,growth1590c620,Y1720c352,growth1720c352,Y1793c554,Y1818c688,growth1818c688,Y1903c251,growth1903c251,Y1986c826,growth1986c826,Y2135c124,growth2135c124,Y2136c268,growth2136c268,Y2159c203,Y2510c616,growth2510c616,Y2557c442,Y2714c68,growth2714c68,Y2716c300,growth2716c300,Y3129c208,growth3129c208,Y3134c440,growth3134c440,Y3470c208,growth3470c208,Y3534c616,growth3534c616,Y3614c152,growth3614c152,Y3681c498,Y3701c428,growth3701c428,Y3714c600,growth3714c600,Y3743c300,growth3743c300,Y3743c826,growth3743c826,Y4060c152,growth4060c152,Y4156c616,growth4156c616,Y428c344,Y4321c246,growth4321c246,Y4540c757,growth4540c757,Y4637c268,growth4637c268,Y4638c32,Y465c620,growth465c620,Y4699c428,Y4724c191,growth4724c191,Y473c124,growth473c124,Y4754c688,growth4754c688,Y4831c372,Y4837c705,growth4837c705,Y4840c616,growth4840c616,Y491c440,growth491c440,Y4928c372,growth4928c372,Y4957c32,Y4975c498,Y527c246,growth527c246,Y613c208,growth613c208,Y614c807,growth614c807,Y646c203,Y738c826,growth738c826,Y885c703,growth885c703,_merge,x,r2,s,sf
201509,841690,668,3862,4387329,09,0,0,0,0,0,0,0,1,0,0,0,997935,-.8003482818603516,540167,1324629,-.0088481903076172,79301,-.465876579284668,12941,2180,-.9995183944702148,44007764,-.1132240295410156,5311376,.1267862319946289,626426,.4465131759643555,2821,-.0070648193359375,607847,1571172,.144221305847168,4428,15248,-.1848535537719727,161413,.9854631423950195,886321,-.3396482467651367,701200,.2808446884155273,45497,.1427135467529297,219329,-.4641151428222656,34644,.6697540283203125,3305,58255,.3894157409667969,225570,.2202825546264648,226178,.7835979461669922,3177320,-.0732421875,350725,.0971612930297852,5398358,.2932672500610352,2308802,408930,.1000814437866211,27254,.1741065979003906,13253,.6785411834716797,1570404,3145163,.3968038558959961,20288,791,-2.291013717651367,2325728,.1606359481811523,27124,.472808837890625,38580,3732,-.6293935775756836,19005,.9050407409667969,818048,.5619096755981445,954125,.3444356918334961,7339885,7288,452655,.332733154296875,61543,1.877220153808594,68926,.7188949584960938,387346,492766,.7069730758666992,75803,.1998586654663086,matched (3),3931682.3,.83836871,181425.8,406161.22
201510,841690,669,3862,3721846,10,0,0,0,0,0,0,0,0,1,0,0,1575770,.4568109512329102,476911,1227782,-.0759239196777344,73158,-.0806293487548828,14097,1140,-.6482968330383301,46026200,.0448455810546875,6035907,.1278753280639648,484908,-.2560710906982422,158,-2.882251739501953,247007,1446739,-.0825090408325195,3690,8833,-.5459537506103516,105840,-.4220371246337891,1111846,.2266979217529297,675318,-.0376091003417969,25081,-.5955362319946289,263117,.1820259094238281,75198,.7749996185302734,1445,66176,.1274871826171875,174013,-.2595005035400391,250083,.1004705429077148,3120246,-.0181264877319336,251867,-.3311014175415039,3202438,-.5221824645996094,4475495,464184,.1267375946044922,17109,-.4655952453613281,1325,-2.302811622619629,1561789,2380339,-.2786226272583008,11726,14513,2.909502029418945,2139245,-.0835800170898438,12975,-.7373943328857422,31332,17452,1.542510032653809,93998,1.59857177734375,369699,-.7942323684692383,922913,-.033259391784668,5675052,6043,292148,-.4378690719604492,18970,-1.176877975463867,88716,.252406120300293,356595,483251,-.0194988250732422,64815,-.1566009521484375,matched (3),4180587.8,.83836871,211757.25,420586.19
201511,841690,670,3862,2807164,11,0,0,0,0,0,0,0,0,0,1,0,1565768,-.0063667297363281,666365,1019028,-.1863594055175781,36954,-.6829471588134766,82,20749,2.901469707489014,44391856,-.0361557006835938,5459676,-.1003360748291016,241495,-.6971111297607422,7857,3.906565189361572,142210,1170693,-.2117166519165039,2601,3235,-1.004466056823731,46750,-.8171148300170898,1287792,.146906852722168,450125,-.4056587219238281,27594,.0954875946044922,272781,.0360698699951172,13159,-1.74301815032959,4479,43324,-.4236106872558594,137107,-.238368034362793,120835,-.7273674011230469,2328469,-.2927007675170898,55737,-1.508256912231445,2258659,-.3491411209106445,1744560,179024,-.9527616500854492,15952,-.0700206756591797,151,-2.17188835144043,991612,2031990,-.1582269668579102,12466,9420,-.4322099685668945,1194407,-.5828037261962891,260287,2.998761177062988,22228,15203,-.1379623413085938,37860,-.9093780517578125,410203,.1039628982543945,1290881,.3355445861816406,3785134,2330,242485,-.1863212585449219,55185,1.067832946777344,66397,-.2897882461547852,355744,441176,-.0910921096801758,65909,.0167379379272461,matched (3),2286272.3,.83836871,164694.63,398968.59
201512,841690,671,3862,4558298,12,0,0,0,0,0,0,0,0,0,0,1,1286509,-.1964445114135742,235390,1188870,.1541538238525391,23315,-.4605770111083984,1733,29041,.3362102508544922,58629676,.2781848907470703,5552462,.0168514251708984,252893,.0461177825927734,4157,-.6366109848022461,152534,1594601,.3090276718139648,3130,12367,1.341002464294434,111617,.8702592849731445,845463,-.4208002090454102,863696,.6516952514648438,32115,.1517248153686523,284427,.0418081283569336,28515,.7733240127563477,4356,44808,.0336799621582031,58234,-.856292724609375,197040,.4889812469482422,1996188,-.1539716720581055,356121,1.854626655578613,2246697,-.00531005859375,1935141,305242,.5335855484008789,11642,-.3149652481079102,2412,2.770931720733643,2250337,1194261,-.5314884185791016,4841,11631,.2108392715454102,1624324,.3074417114257813,290127,.1085338592529297,4168,206,-4.301371574401856,35265,-.0710048675537109,806295,.6757984161376953,1361211,.0530500411987305,5799629,3400,343279,.3476037979125977,70130,.239659309387207,31488,-.7460451126098633,507849,460415,.0426845550537109,57807,-.1311655044555664,matched (3),4169469.5,.83836871,181954.09,406397.47
201601,841690,672,3862,4593421,01,0,0,0,0,0,0,0,0,0,0,0,1313130,.0204811096191406,0,989776,-.1832799911499023,57299,.8991861343383789,2763,44481,.4263534545898438,57165808,-.0252838134765625,5676173,.0220355987548828,319013,.2322654724121094,3070,-.3031158447265625,202363,1338651,-.1749610900878906,1845,2783,-1.491501808166504,56006,-.6896142959594727,886963,.0479192733764648,647858,-.2875490188598633,33434,.0402507781982422,372013,.2684516906738281,1272,-3.10983943939209,0,58115,.2600374221801758,55974,-.039581298828125,216136,.0925006866455078,2973825,.3986091613769531,180120,-.6816473007202148,6116897,1.001594543457031,3138587,359238,.1628799438476563,23597,.7065010070800781,2139,-.1201176643371582,1612372,1565176,.2704706192016602,11412,55290,1.558917999267578,1576156,-.0301027297973633,154926,-.6273717880249023,1773,1622,2.063539028167725,64524,.6041469573974609,728418,-.1015748977661133,783810,-.5519628524780273,6798118,0,318030,-.0763978958129883,67123,-.0438241958618164,44872,.3542070388793945,366684,555970,.1885862350463867,52508,-.0961437225341797,matched (3),4114730.8,.83836871,199756.03,414673.47
201602,841690,673,3862,3744209,02,1,0,0,0,0,0,0,0,0,0,0,567800,-.8383998870849609,638091,1673635,.5252742767333984,62574,.0880670547485352,18125,23631,-.632502555847168,55920164,-.0220317840576172,5019514,-.1229438781738281,504839,.4590082168579102,4358,.3503351211547852,93046,1552436,.148162841796875,0,43414,2.747252464294434,147802,.9704141616821289,702517,-.2331333160400391,296110,-.7829408645629883,37319,.109929084777832,253838,-.382232666015625,42815,3.516298294067383,36078,56580,-.026768684387207,355499,1.848634719848633,267925,.2147998809814453,2483936,-.1800041198730469,155783,-.1451587677001953,3218072,-.64227294921875,1544940,613206,.5347156524658203,29891,.2364377975463867,748,-1.050690650939941,1021591,815735,-.6516637802124023,7341,23623,-.8503713607788086,1868935,.170379638671875,151685,-.0211410522460938,7128,9151,1.730203151702881,56128,-.1394023895263672,952435,.2681465148925781,1097993,.3370723724365234,4501043,1462,177436,-.5835351943969727,41426,-.4826173782348633,47544,.0578422546386719,558942,428529,-.2603559494018555,51557,-.0182781219482422,matched (3),3423596.5,.83836871,233337.33,431854.06
201603,841690,674,3862,2558284,03,0,1,0,0,0,0,0,0,0,0,0,1335467,.8552675247192383,602749,1417482,-.1661157608032227,207334,1.197980880737305,4292,78676,1.202778816223145,41599016,-.2958488464355469,5171963,.0299196243286133,336526,-.4055643081665039,6421,.3875608444213867,73945,1380895,-.1170930862426758,0,29455,-.3879184722900391,149647,.0124063491821289,665348,-.0543594360351563,267917,-.1000537872314453,30376,-.2058496475219727,280045,.0982542037963867,1711820,3.688423156738281,16842,53576,-.0545539855957031,146184,-.8886566162109375,85310,-1.144415855407715,2423851,-.0244865417480469,120654,-.2555370330810547,2795056,-.14093017578125,1546063,476394,-.2524557113647461,24664,-.1922130584716797,35773,3.867546081542969,1636300,2122574,.9562950134277344,5669,32164,.3086271286010742,1444687,-.2574758529663086,331135,.7807197570800781,8003,5850,-.4474210739135742,29544,-.641754150390625,1083797,.1292037963867188,1190942,.0812606811523438,15830721,13908,285563,.4758520126342773,32602,-.2395353317260742,52368,.0966396331787109,614680,622932,.3740787506103516,40280,-.2468328475952148,matched (3),2326345,.83836871,199047.31,414332.53
201604,841690,675,3862,2428164,04,0,0,1,0,0,0,0,0,0,0,0,1686176,.2331819534301758,361641,1271608,-.1085996627807617,54244,-1.340838432312012,82,26463,-1.089590072631836,35836704,-.1491031646728516,3875004,-.2887058258056641,224294,-.4057178497314453,3113,-.7239866256713867,88537,1171895,-.1641101837158203,18,26464,-.1070785522460938,4043,-3.611292839050293,650352,-.022796630859375,304572,.1282310485839844,25168,-.188079833984375,156252,-.5834798812866211,498146,-1.234418869018555,7490,57337,.0678443908691406,115550,-.2351627349853516,154179,.591822624206543,2137494,-.1257238388061523,246577,.714747428894043,4636413,.5060892105102539,1590816,627861,.2760734558105469,23886,-.0320520401000977,15701,-.8234691619873047,514160,1354276,-.4493627548217773,5072,12731,-.9268074035644531,1203835,-.1823797225952148,174601,-.6400222778320313,6196,16011,1.006834030151367,37204,.2305355072021484,661287,-.4940376281738281,915701,-.2628097534179688,4336026,3701,171794,-.5081663131713867,30930,-.0526466369628906,75306,.3632640838623047,536857,400573,-.4415416717529297,44606,.1020135879516602,matched (3),2953605.3,.83836871,190689.72,410382.97
201605,841690,676,3862,3671927,05,0,0,0,1,0,0,0,0,0,0,0,2167880,.251286506652832,988013,1308693,.0287466049194336,293618,1.688786506652832,13731,44807,.526616096496582,48310872,.2986831665039063,4705861,.1942615509033203,354881,.4588251113891602,7547,.8855628967285156,321703,1384452,.166682243347168,289,18018,-.3844137191772461,27918,1.932285308837891,1270781,.6698732376098633,581864,.6473283767700195,32615,.2591991424560547,483627,1.129843711853027,1014616,.7113723754882813,5402,46687,-.2054805755615234,45258,-.9373235702514648,376873,.893794059753418,2644126,.2127065658569336,252010,.021794319152832,3051239,-.4183940887451172,1616024,657420,.0460042953491211,31770,.2852296829223633,7907,-.6859760284423828,2300439,1964720,.3720827102661133,10866,17723,.3308229446411133,1839439,.4239482879638672,199034,.1309719085693359,5546,44441,1.020886421203613,120635,1.176352500915527,956308,.368891716003418,1175464,.2497282028198242,6166350,15683,204326,.1734209060668945,44447,.3625707626342773,88748,.1642417907714844,542278,516181,.2535619735717773,36604,-.1977109909057617,matched (3),3843669.8,.83836871,199949.66,414766.78
201606,841690,677,3862,3599024,06,0,0,0,0,1,0,0,0,0,0,0,964942,-.8094367980957031,810966,1237399,-.0560169219970703,84596,-1.244392395019531,1003,28424,-.4551305770874023,59827216,.2138042449951172,4376870,-.072474479675293,245106,-.3700923919677734,7180,-.0498504638671875,115346,1891999,.3123292922973633,348,6555,-1.011143684387207,113913,1.406163215637207,361639,-1.256740570068359,429946,-.302577018737793,32028,-.0181617736816406,288038,-.5182218551635742,33791,-3.402070999145508,4983,45512,-.0254898071289063,207581,1.523141860961914,372001,-.0130119323730469,3492833,.2783727645874023,71709,-1.256853103637695,8184432,.9866867065429688,1596635,474963,-.3250856399536133,22003,-.3673439025878906,18214,.834442138671875,1762839,1775837,-.1010780334472656,117,9897,-.5826311111450195,1748045,-.0509634017944336,235877,.169835090637207,2368,3234,-2.620442390441895,43337,-1.023762702941895,937780,-.0195646286010742,775773,-.4155588150024414,6709484,3885,387956,.6411752700805664,25606,-.5514707565307617,52779,-.5196876525878906,604762,695659,.2984018325805664,32753,-.1111631393432617,matched (3),2991845,.83836871,206042.36,417738.03
201607,841690,678,3862,3414046,07,0,0,0,0,0,1,0,0,0,0,0,1032179,.0673589706420898,677888,1283270,.0363998413085938,122666,.3715782165527344,15814,22036,-.2545557022094727,55248792,-.0796146392822266,4839189,.1004133224487305,285871,.1538505554199219,10834,.4113893508911133,99867,1099434,-.5428380966186523,1147,23474,1.275666236877441,163095,.3588981628417969,677192,.6273078918457031,578056,.2960119247436523,31191,-.0264806747436523,254125,-.1252660751342773,86038,.9345941543579102,4345,42059,-.0789022445678711,197975,-.0473804473876953,204475,-.5984506607055664,3206866,-.0854196548461914,287400,1.388258934020996,5377238,-.4200592041015625,1925870,277444,-.5376176834106445,67661,1.123331069946289,22065,.1918020248413086,2653226,1498652,-.1697053909301758,271,6905,-.3599863052368164,1201848,-.3746376037597656,234795,-.0045976638793945,1231,79962,3.207831382751465,33542,-.2562084197998047,711601,-.2759981155395508,1030664,.2840986251831055,4787144,3448,228846,-.5278434753417969,27685,.07806396484375,44284,-.1754903793334961,520782,446855,-.4426250457763672,25237,-.2606830596923828,matched (3),2985161.3,.83836871,160879.16,397408.75
201608,841690,679,3862,2594268,08,0,0,0,0,0,0,1,0,0,0,0,1252520,.193486213684082,633288,1156686,-.1038532257080078,132207,.0749034881591797,1090,1070,-3.02501916885376,48256312,-.1353187561035156,4505175,-.0715208053588867,211709,-.300328254699707,1165,-2.229968070983887,92416,1317386,.1808538436889648,259,10133,-.8400964736938477,149523,-.0868825912475586,458213,-.390620231628418,545905,-.0572261810302734,23114,-.2996912002563477,314745,.2139368057250977,109075,.2372465133666992,3225,48911,.1509284973144531,104625,-.6377582550048828,193259,-.0564146041870117,2909206,-.0974140167236328,330537,.1398439407348633,2471524,-.7773399353027344,1541234,506188,.6012887954711914,14497,-1.540567398071289,11214,-.6768293380737305,2253430,2072413,.3241472244262695,0,11483,.5086221694946289,1910332,.4634170532226563,13967,-2.822015762329102,18680,22043,-1.288556098937988,28607,-.1591463088989258,506118,-.3407468795776367,956339,-.0748462677001953,11602820,6284,173993,-.2740335464477539,7557,-1.298417091369629,44680,.0089025497436523,544014,441063,-.0130462646484375,30554,.1911840438842773,matched (3),2874585,.83836871,158344.63,396389.5
201609,841690,680,3862,2675344,09,0,0,0,0,0,0,0,1,0,0,0,2223312,.5738401412963867,558480,1352478,.1563796997070313,170871,.2565402984619141,15737,56126,3.959940433502197,45069904,-.0683116912841797,5307110,.1638212203979492,386560,.6020746231079102,3886,1.204659461975098,150934,1380347,.0466852188110352,1640,7838,-.2568140029907227,236543,.45867919921875,643808,.3400659561157227,429614,-.239558219909668,33987,.3855390548706055,261530,-.1852140426635742,191407,.5623664855957031,11128,47416,-.0310420989990234,185677,.5736255645751953,422025,.7810335159301758,3861172,.2830905914306641,465723,.3428726196289063,4766018,.6566762924194336,2201713,446447,-.1255874633789063,29784,.7200288772583008,1284,-2.16718339920044,2022985,1586432,-.2672262191772461,784,16869,.3846092224121094,1525181,-.2251644134521484,301598,3.072397232055664,12989,14050,-.4503726959228516,30447,.0623359680175781,620005,.2029571533203125,1006284,.0509071350097656,13552135,1073,250772,.3655290603637695,72119,2.255843162536621,56493,.2345905303955078,462028,469175,.0617876052856445,35402,.147273063659668,matched (3),2698072,.83836871,132392.97,386755.09
201610,841690,681,3862,2393201,10,0,0,0,0,0,0,0,0,1,0,0,1338645,-.5073404312133789,523520,1323970,-.0213031768798828,49758,-1.233737945556641,4874,13225,-1.445489883422852,42267400,-.0641994476318359,5519505,.039240837097168,388281,.0044422149658203,7267,.6259632110595703,99873,1365234,-.0110082626342773,917,1433,-1.69921350479126,55237,-1.454496383666992,991194,.4315099716186523,714802,.5091190338134766,15756,-.7687568664550781,192945,-.3041439056396484,132518,-.3676834106445313,7562,67433,.3521747589111328,228993,.2096834182739258,160375,-.9675493240356445,2964409,-.2642927169799805,225650,-.7246065139770508,2612583,-.6011714935302734,2492020,377201,-.1685428619384766,24515,-.1946859359741211,38195,3.392724514007568,1593259,1421942,-.1094636917114258,3043,13058,-.2560758590698242,1775214,.1518087387084961,147515,-.7151651382446289,9154,11696,-.183375358581543,139242,1.520225524902344,564800,-.0932550430297852,942681,-.0652914047241211,11837904,1759,334571,.288304328918457,68059,-.0579423904418945,61174,.0796060562133789,471877,628038,.2916250228881836,34573,-.0236949920654297,matched (3),2681338,.83836871,181682.42,406275.91
201611,841690,682,3862,1719502,11,0,0,0,0,0,0,0,0,0,1,0,1249886,-.0686054229736328,430927,1334254,.0077371597290039,93020,.6256437301635742,201,515,-3.245697498321533,44916472,.0607891082763672,6253759,.1248941421508789,243195,-.4678659439086914,7387,.0163784027099609,486794,1058231,-.2547273635864258,387,2448,.5355014801025391,77582,.3397016525268555,923251,-.0710086822509766,666373,-.0701560974121094,28885,.6061019897460938,192848,-.0005025863647461,53149,-.9136190414428711,17910,37319,-.5916318893432617,50016,-1.52134895324707,371223,.8392877578735352,3114489,.0493869781494141,155780,-.3705406188964844,1929750,-.3029489517211914,1655357,478340,.237544059753418,8403,-1.070695877075195,2253,-2.830441951751709,1596417,1229831,-.145146369934082,190,9423,-.3262481689453125,1628628,-.0861835479736328,12190,-2.493313789367676,2205,16414,.3388872146606445,63504,-.7851104736328125,732319,.2597436904907227,926135,-.0177078247070313,5990472,1815,288938,-.146636962890625,17970,-1.331670761108398,40729,-.4067821502685547,631722,434517,-.3683652877807617,38956,.1193599700927734,matched (3),2013700.4,.83836871,155254.36,395165.19
201612,841690,683,3862,2153498,12,0,0,0,0,0,0,0,0,0,0,1,1369821,.0916280746459961,434100,1395930,.0451889038085938,72675,-.2468175888061523,93,37048,4.275803089141846,54390792,.1913890838623047,4716164,-.2821865081787109,309158,.2399883270263672,1907,-1.354190826416016,235723,1378805,.264617919921875,405,33740,2.623412609100342,124432,.4724245071411133,526881,-.5609264373779297,724020,.0829696655273438,18898,-.4242668151855469,445727,.837803840637207,70047,.276066780090332,20628,71587,.6514110565185547,276740,1.710735321044922,159239,-.8463964462280273,2672743,-.1529598236083984,244065,.4489898681640625,7516538,1.359714508056641,2132931,359188,-.2864761352539063,17395,.7275934219360352,4036,.5829911231994629,1515608,1505761,.2024211883544922,356,22065,.8508396148681641,1339441,-.1954851150512695,250341,3.022208213806152,551,28485,.5512428283691406,62117,-.0220832824707031,369467,-.6841545104980469,1006568,.0832815170288086,6516721,6276,198919,-.3733139038085938,72001,1.387975692749023,67273,.5018186569213867,588477,434460,-.0001316070556641,40255,.0328006744384766,matched (3),2508519.3,.83836871,209257.28,419333.06
201701,841690,684,3862,3116653,01,0,0,0,0,0,0,0,0,0,0,0,2074477,.4150285720825195,743429,1793964,.2508668899536133,36745,-.6819944381713867,12795,27769,-.288294792175293,55036152,.0117969512939453,4848358,.027644157409668,178425,-.5496835708618164,6445,1.2177734375,0,1038249,-.2836809158325195,831,2226,-2.718477725982666,133840,.0728855133056641,418471,-.2303676605224609,464325,-.4442348480224609,44981,.8671846389770508,285063,-.446995735168457,148701,.7527713775634766,33477,50329,-.3523321151733398,306928,.1035356521606445,166162,.0425567626953125,3503471,.2706489562988281,150970,-.4803533554077148,4022051,-.6253137588500977,1405976,402266,.1132678985595703,28193,.4828910827636719,8061,.6917839050292969,1504747,1198173,-.2285003662109375,57663,11845,-.6220865249633789,1793140,.2917156219482422,267419,.0659923553466797,394,7969,-1.273818016052246,18458,-1.213521003723145,385122,.041499137878418,955915,-.0516328811645508,3827712,4250,187587,-.05865478515625,58110,-.2143421173095703,91397,.3064537048339844,0,644790,.3948211669921875,54821,.3088397979736328,matched (3),3453111.5,.83836871,317259.66,482395.38
201702,841690,685,3862,2732942,02,1,0,0,0,0,0,0,0,0,0,0,1917711,-.0785770416259766,369729,1440294,-.2195806503295898,24902,-.3890542984008789,737,42357,.4222135543823242,49617368,-.1036510467529297,4504950,-.0734634399414063,177965,-.0025815963745117,5968,-.0768928527832031,100321,1312462,.2343692779541016,40,27170,2.501906871795654,247163,.6134033203125,365622,-.1350069046020508,388663,-.1778717041015625,15485,-1.06636905670166,232025,-.2058658599853516,33017,-1.504915237426758,28063,40813,-.2095813751220703,59808,-1.63547420501709,140650,-.1666889190673828,3956135,.1215133666992188,113899,-.281768798828125,1944248,-.7269163131713867,1180104,576698,.3602046966552734,25219,-.111475944519043,3279,-.8994989395141602,1281882,1892785,.4572515487670898,6327,18771,.4604072570800781,1037343,-.5473060607910156,213110,-.2270078659057617,0,97994,2.509346961975098,30116,.489558219909668,640401,.5085344314575195,1180403,.210942268371582,4416639,15355,307407,.4939298629760742,15116,-1.346583366394043,86426,-.0559244155883789,519219,331034,-.6667041778564453,34924,-.4508991241455078,matched (3),2314914.5,.83836871,219340.06,424454.56
201703,841690,686,3862,1482782,03,0,1,0,0,0,0,0,0,0,0,0,904738,-.7512416839599609,683691,1682479,.155421257019043,97572,1.365642547607422,355,17314,-.894618034362793,45266176,-.0917797088623047,3858297,-.1549510955810547,253374,.3532800674438477,5224,-.133148193359375,108521,1145946,-.1356744766235352,393,672,-3.699610233306885,116746,-.7500476837158203,664794,.5978765487670898,277445,-.3370904922485352,24036,.4396810531616211,307191,.2806253433227539,345792,2.348814964294434,21113,57289,.3391084671020508,90158,.4104242324829102,198354,.3437786102294922,3930288,-.0065546035766602,187478,.4983491897583008,4142362,.7563905715942383,1217420,459802,-.2265224456787109,4428,-1.739649772644043,3799,.1471996307373047,897235,1796674,-.0521125793457031,5035,34114,.5973939895629883,1159447,.1112804412841797,210583,-.0119285583496094,1838,5776,-2.831194877624512,101443,1.21444034576416,845699,.2780685424804688,1084632,-.0846147537231445,3360579,6801,261042,-.1634912490844727,7269,-.7321357727050781,56359,-.427546501159668,606452,494462,.4012489318847656,43572,.2212400436401367,matched (3),1295903.8,.83836871,198696.97,414164.34
201704,841690,687,3862,1764358,04,0,0,1,0,0,0,0,0,0,0,0,1310392,.3704357147216797,396087,1419930,-.1696615219116211,46651,-.7378969192504883,10,38158,.7902202606201172,33518750,-.3004550933837891,4253763,.0975780487060547,223950,-.1234445571899414,3814,-.3145847320556641,73313,1312728,.1358766555786133,670,9432,2.641604900360107,55713,-.7397871017456055,768429,.1448707580566406,508936,.6066999435424805,26157,.084564208984375,590889,.6541585922241211,65871,-1.658139228820801,9653,47040,-.1971101760864258,199931,.7964086532592773,202198,.0191946029663086,2684283,-.3812990188598633,137641,-.3090124130249023,2168938,-.6470279693603516,1696621,495853,.0754833221435547,32621,1.997008323669434,1349,-1.035374641418457,1059910,2075282,.144160270690918,1522,26066,-.2690753936767578,1264566,.0867862701416016,224084,.0621414184570313,11841,5063,-.1317520141601563,40637,-.9148178100585938,1026776,.1940155029296875,957804,-.1243534088134766,2723403,3482,279559,.0685319900512695,33937,1.540887832641602,63902,.1256093978881836,571785,356263,-.3278007507324219,25844,-.5223360061645508,matched (3),2017937.8,.83836871,172709.84,402343.5
201705,841690,688,3862,1946494,05,0,0,0,1,0,0,0,0,0,0,0,1607974,.2046489715576172,501501,1684340,.1707668304443359,81554,.5585718154907227,15215,87427,.8290681838989258,49129188,.3823490142822266,4752863,.1109437942504883,201666,-.1048097610473633,12148,1.158485412597656,104103,1491843,.1279048919677734,334,24592,.95831298828125,129753,.8454189300537109,947817,.2098140716552734,484279,-.0496606826782227,30623,.1576347351074219,214696,-1.012405395507813,286569,1.470281600952148,10465,45197,-.0399675369262695,220391,.0974311828613281,254152,.2286853790283203,3563601,.2833576202392578,195238,.3495702743530273,3669430,.5257987976074219,1959103,452250,-.0920438766479492,30506,-.0670328140258789,19184,2.654712677001953,1410204,3092087,.3987493515014648,736,3119,-2.123119354248047,1722762,.3092002868652344,223195,-.0039758682250977,5936,75406,2.700927734375,53939,.2831745147705078,709123,-.3701496124267578,1563310,.4899177551269531,4755352,7968,234534,-.1756134033203125,63969,.6338920593261719,66950,.0465946197509766,721385,422206,.1698246002197266,43291,.5158662796020508,matched (3),2646527.5,.83836871,165316.41,399225.66
201706,841690,689,3862,2041665,06,0,0,0,0,1,0,0,0,0,0,0,1422666,-.1224422454833984,536902,1845010,.0911111831665039,235545,1.060636520385742,5521,13820,-1.844687461853027,54891456,.1109027862548828,5069385,.0644721984863281,311304,.4341573715209961,21258,.5595693588256836,164811,1277634,-.1550025939941406,519,6198,-1.378193855285645,146263,.1197738647460938,878349,-.0761175155639648,717872,.3936300277709961,27407,-.1109533309936523,579182,.9923934936523438,632104,.7910747528076172,3171,60618,.2935609817504883,275230,.222203254699707,217996,-.1534566879272461,3476638,-.0247058868408203,198113,.0146188735961914,3062119,-.1809291839599609,2168242,500490,.1013517379760742,33850,.1040153503417969,34200,.5781488418579102,1431070,3681561,.1744909286499023,894,21397,1.925738334655762,1382254,-.2202138900756836,287663,.2537441253662109,8537,73376,-.0272903442382813,244917,1.513065338134766,625508,-.1254653930664063,1162400,-.2963180541992188,7160638,14567,309022,.2758121490478516,34177,-.6268453598022461,62491,-.0689229965209961,734093,408933,-.0319423675537109,58538,.3017311096191406,matched (3),2483796.5,.83836871,153570,394506.47
201707,841690,690,3862,1726045,07,0,0,0,0,0,1,0,0,0,0,0,943523,-.4106674194335938,562934,1559259,-.1682748794555664,205107,-.1383705139160156,0,80057,1.756622314453125,62380416,.1278934478759766,5771850,.1297731399536133,245230,-.2385730743408203,3911,-1.692940711975098,127070,1336095,.0447416305541992,437,13099,.7483091354370117,142009,-.0295162200927734,596739,-.3865642547607422,518948,-.3244876861572266,37247,.3067731857299805,414075,-.3355693817138672,651221,.0297946929931641,6374,37560,-.4786520004272461,45153,-1.807550430297852,116732,-.6245956420898438,3633290,.0440731048583984,482485,.8901119232177734,2789118,-.0933818817138672,1433903,269791,-.6179399490356445,35124,.0369453430175781,15584,-.785980224609375,1446983,1758346,-.7389640808105469,393,15273,-.3371648788452148,1820301,.2752866744995117,187620,-.4273710250854492,5853,3498,-3.043405532836914,25825,-2.249575614929199,569096,-.0945148468017578,807497,-.3643026351928711,6019427,2801,206752,-.4018926620483398,20423,-.5148916244506836,45370,-.3201713562011719,626961,391796,-.0428104400634766,58456,-.0014019012451172,matched (3),2204154.8,.83836871,146317.97,391740.41
201708,841690,691,3862,2466200,08,0,0,0,0,0,0,1,0,0,0,0,1296798,.3180332183837891,682659,1709248,.0918436050415039,47406,-1.46478271484375,21072,35766,-.8057413101196289,51176368,-.1979732513427734,5076598,-.1283512115478516,332614,.3047857284545898,8323,.7552299499511719,266140,1612005,.1877279281616211,37,4333,-1.10627555847168,241050,.52911376953125,646903,.0807161331176758,663667,.245976448059082,44132,.1696138381958008,357782,-.1461238861083984,1655161,.9328041076660156,35170,68146,.5957126617431641,164975,1.295737266540527,154986,.2834539413452148,4496740,.2132139205932617,234720,-.7205562591552734,3928569,.3425493240356445,1667830,657608,.8909616470336914,37042,.0531682968139648,51055,1.18665885925293,1913066,2256554,.2494659423828125,888,38401,.9219970703125,1914712,.0505647659301758,211824,.1213369369506836,4529,33883,2.270722389221191,177017,1.924901962280273,318682,-.5798549652099609,1215216,.4087371826171875,13038460,5699,268081,.2597694396972656,84477,1.419817924499512,50064,.0984506607055664,745674,436531,.1081180572509766,65405,.1123247146606445,matched (3),2187493.5,.83836871,187731.08,409016.59
