period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c300,growth1168c300,Y1198c440,growth1198c440,Y1223c36,Y1377c348,growth1377c348,Y1428c792,growth1428c792,Y144c124,growth144c124,Y144c484,Y1693c440,growth1693c440,Y1759c124,growth1759c124,Y1825c218,Y183c440,growth183c440,Y1889c586,growth1889c586,Y1900c124,growth1900c124,Y1909c124,growth1909c124,Y1914c124,growth1914c124,Y1960c203,Y1982c484,growth1982c484,Y223c124,growth223c124,Y2617c218,Y2741c36,Y2768c251,growth2768c251,Y2805c381,Y2882c246,growth2882c246,Y3011c344,Y3199c208,growth3199c208,Y3477c616,growth3477c616,Y3513c124,Y3589c233,Y3748c124,growth3748c124,Y3754c124,growth3754c124,Y3754c36,Y3754c586,growth3754c586,Y3771c752,growth3771c752,Y3771c826,growth3771c826,Y3803c484,growth3803c484,Y3845c484,growth3845c484,Y4093c484,growth4093c484,Y4321c68,growth4321c68,Y4480c218,Y451c484,growth451c484,Y4584c376,Y4632c152,growth4632c152,Y4638c484,growth4638c484,Y4690c32,Y482c124,growth482c124,Y4918c124,growth4918c124,Y4944c484,growth4944c484,Y4952c752,growth4952c752,Y4961c124,growth4961c124,Y612c620,growth612c620,_merge,x,r2,s,sf
201709,401699,692,1859,37278204,09,0,0,0,0,0,0,0,1,0,0,0,95862,.5807075500488281,85101,.9768848419189453,308165,2213354,.311767578125,866111,.3631820678710938,24851916,-.1250133514404297,29150688,339136,.1559658050537109,44638336,-.0034561157226563,516995,16530775,.0288982391357422,15746,-2.38279914855957,11484578,.1227588653564453,37062920,-.1428012847900391,3889097,.0958776473999023,168554,17612796,-.0929317474365234,5834750,-.0935420989990234,265113,2353025,103865000,-.105255126953125,19850480,523190,-.6498813629150391,6483359,15029,.1778736114501953,93534,.7227468490600586,360833,95281,5473635,.0333490371704102,12310255,-.0462455749511719,7206652,1232481,.4048728942871094,375411,.1070365905761719,3020804,.0667695999145508,14516791,.0549392700195313,864145,-.2024984359741211,1250761,-.6187744140625,14612,.4060134887695313,937279,27247966,-.1114730834960938,2937000,146106,.2330121994018555,3317972,.0668544769287109,158748,149004,.4203643798828125,3234971,-.1123027801513672,19538368,-.0897636413574219,4368712,-.4236946105957031,14304374,-.3648128509521484,421324,-.3185338973999023,matched (3),37536276,.89543676,699182.06,1724885.3
201710,401699,693,1859,36725972,10,0,0,0,0,0,0,0,0,1,0,0,53156,-.5896787643432617,86156,.0123205184936523,324433,1295305,-.5357627868652344,585213,-.3920373916625977,28523532,.1377944946289063,31447032,330738,-.0250749588012695,43077216,-.0355987548828125,431308,15887975,-.0396614074707031,47558,1.105363845825195,10915988,-.0507755279541016,36051772,-.0276603698730469,4629833,.1743431091308594,193288,16330424,-.0755958557128906,6161934,.0545597076416016,244580,2077628,92088128,-.1203460693359375,11510000,183160,-1.04958438873291,6777214,23558,.4494838714599609,3164,-3.38648796081543,221278,93843,5798093,.057586669921875,12100323,-.0172004699707031,6585044,617155,-.6916646957397461,345547,-.0828924179077148,2700364,-.1121368408203125,12592310,-.1422195434570313,760511,-.1277494430541992,1528886,.2007875442504883,27535,.6336145401000977,1453721,25747304,-.0566482543945313,5203000,73456,-.6876459121704102,4033264,.1952228546142578,201635,233554,.4494400024414063,2640268,-.2031393051147461,19541572,.0001640319824219,5024610,.1398792266845703,8776403,-.4884986877441406,321302,-.2710208892822266,matched (3),35790984,.89543676,874241.44,1802961.9
201711,401699,694,1859,32752696,11,0,0,0,0,0,0,0,0,0,1,0,24872,-.7594881057739258,48338,-.5779409408569336,189118,934586,-.3263978958129883,407638,-.3615961074829102,37240728,.2666721343994141,28945054,315465,-.0472784042358398,42255564,-.0192584991455078,328894,14251479,-.1087017059326172,7433,-1.856020927429199,10625208,-.0270004272460938,42245252,.1585350036621094,2980786,-.440333366394043,268374,14059488,-.1497306823730469,5711816,-.0758543014526367,226269,1644151,115516080,.2266635894775391,9131389,109072,-.5183515548706055,8313913,11379,-.7276954650878906,30618,2.26975154876709,52783,89854,4916319,-.1649694442749023,13924252,.1403999328613281,8172963,554308,-.1073999404907227,302980,-.1314620971679688,2904441,.0728540420532227,10518269,-.1799716949462891,707582,-.0721368789672852,139407,-2.3948974609375,28297,.0272979736328125,669687,22888432,-.1176986694335938,3369000,104982,.3571023941040039,4662965,.1450748443603516,157239,102534,-.8232192993164063,3225994,.2003602981567383,16917466,-.1441974639892578,4018246,-.2235021591186523,4994988,-.5636320114135742,335839,.04425048828125,matched (3),34086768,.89543676,1032950,1885035.6
201712,401699,695,1859,34940036,12,0,0,0,0,0,0,0,0,0,0,1,79344,1.160050392150879,41498,-.1525726318359375,102610,1980016,.7507562637329102,645101,.4590272903442383,21906944,-.5305976867675781,29256444,362903,.1400880813598633,38872664,-.0834445953369141,330864,15024473,.0528182983398438,7614,.0240592956542969,9290630,-.1342220306396484,36354408,-.1501750946044922,3402745,.1323957443237305,209962,12469686,-.1199970245361328,6419370,.1167831420898438,348448,1995305,127722656,.1004505157470703,8517340,30319,-1.280234336853027,8325605,12884,.1242160797119141,63145,.7238454818725586,80670,123400,4373925,-.1168994903564453,12747682,-.0882816314697266,6334889,646488,.153834342956543,325886,.072880744934082,2422129,-.1815938949584961,7496393,-.3386926651000977,653656,-.0792732238769531,1258234,2.200066566467285,28205,-.0032567977905273,1070604,28191750,.2083969116210938,7965000,163945,.4457416534423828,3913194,-.1752967834472656,93223,186573,.598628044128418,3895668,.188624382019043,16701644,-.0128402709960938,3783949,-.0600776672363281,5881960,.1634550094604492,295279,-.1287107467651367,matched (3),37663732,.89543676,906585.5,1818865.3
201801,401699,696,1859,41645164,01,0,0,0,0,0,0,0,0,0,0,0,136040,.5391559600830078,95986,.8385562896728516,315962,2611829,.2769460678100586,735063,.130549430847168,27552084,.2292728424072266,30965000,496435,.3133163452148438,41863008,.0741119384765625,484909,15814606,.0512542724609375,541,-2.644324779510498,10952636,.1645736694335938,37379892,.0278167724609375,3885472,.1326618194580078,380709,15152926,.1948928833007813,4485456,-.3584794998168945,170391,2024035,135322800,.0578022003173828,9404866,592254,2.972161293029785,8371585,148322,2.443399429321289,70554,.1109447479248047,260885,145171,4781524,.0890989303588867,13440964,.0529575347900391,10708648,764732,.1679706573486328,337596,.0353021621704102,2771153,.1346168518066406,8262968,.0973625183105469,920734,.34259033203125,1476848,.1602010726928711,6539,-1.461714744567871,1170917,31533912,.1120357513427734,13613000,187959,.136693000793457,4579535,.1572427749633789,0,294741,.4572744369506836,4038266,.03594970703125,15901253,-.0491085052490234,5156603,.3095102310180664,6640873,.1213531494140625,299767,.0150842666625977,matched (3),41570684,.89543676,917566.75,1824363.5
201802,401699,697,1859,36663360,02,1,0,0,0,0,0,0,0,0,0,0,121876,-.1099452972412109,63160,-.4185304641723633,650912,1212242,-.7675790786743164,605070,-.1946115493774414,28403252,.030426025390625,37608112,214058,-.8412055969238281,37529048,-.1092872619628906,435039,12979812,-.1975383758544922,4294,2.071554660797119,9603846,-.1314163208007813,36721036,-.0177841186523438,3461349,-.1155862808227539,369036,13265785,-.1330051422119141,3800527,-.1657009124755859,146928,1720829,90273880,-.4048137664794922,7028441,260717,-.820500373840332,3714893,133907,-.1022396087646484,35336,-.6914768218994141,85109,43537,4004871,-.1772480010986328,10780422,-.2205753326416016,8256813,864929,.1231222152709961,295801,-.1321620941162109,2862001,.0322580337524414,12204075,.3899850845336914,844173,-.0868139266967773,323217,-1.519341468811035,10641,.4869298934936523,884390,27642256,-.1317195892333984,9022000,112163,-.516270637512207,2689913,-.5320882797241211,347947,144001,-.7162761688232422,3255986,-.2153196334838867,18448444,.1485805511474609,3257534,-.4593076705932617,5102793,-.2634553909301758,410671,.3147869110107422,matched (3),36848408,.89543676,962426.88,1847333
201803,401699,698,1859,33471092,03,0,1,0,0,0,0,0,0,0,0,0,98418,-.213780403137207,48458,-.2649736404418945,123961,1359616,.1147308349609375,368644,-.4955129623413086,29570920,.0402889251708984,28031988,312796,.3793048858642578,39784144,.0583534240722656,389416,13606855,.0471782684326172,1943,-.7929854393005371,8031922,-.1787405014038086,42054448,.1356163024902344,4136957,.1783018112182617,229859,12911779,-.0270481109619141,4654286,.2026491165161133,119991,1424471,69616160,-.2598514556884766,5570484,147001,-.5729961395263672,3717323,826837,1.820461273193359,14389,-.8984375,128552,64300,4934000,.2086381912231445,12643563,.1594161987304688,6581477,670578,-.2545070648193359,323433,.0893049240112305,2101685,-.308781623840332,5970193,-.7149896621704102,827183,-.0203313827514648,413544,.2464399337768555,16759,.4542207717895508,778737,26822952,-.0300865173339844,9401000,106180,-.0548171997070313,1439221,-.6254072189331055,100192,196392,.3102922439575195,2209433,-.3877592086791992,18288496,-.0087070465087891,3389494,.0397100448608398,4249753,-.182927131652832,189864,-.771484375,matched (3),34136948,.89543676,1494757.8,2172711.3
201804,401699,699,1859,36440992,04,0,0,1,0,0,0,0,0,0,0,0,132363,.2963247299194336,84000,.5501194000244141,278329,701286,-.6620416641235352,427649,.1484708786010742,27322908,-.0790672302246094,22075798,349729,.1116065979003906,40966376,.0292835235595703,479372,14079943,.0341777801513672,10033,1.641645908355713,9166945,.1321802139282227,36646364,-.1376514434814453,3613225,-.1353597640991211,285082,17841702,.3233966827392578,6664195,.3589601516723633,185205,1108426,47616936,-.3798084259033203,5332629,176239,.1814022064208984,5940314,917980,.1045684814453125,21033,.3796281814575195,119154,192842,4429061,-.1079616546630859,11907931,-.0599441528320313,6376448,503938,-.2856864929199219,481341,.3975839614868164,3213816,.4247188568115234,11894556,.6893014907836914,501027,-.5013656616210938,438613,.0588541030883789,30686,.6048717498779297,801720,23637990,-.12640380859375,6019000,57221,-.6182146072387695,1653946,.1390619277954102,148953,243008,.2129812240600586,2743162,.2163753509521484,15870190,-.1418304443359375,3952750,.1537313461303711,4668616,.0940017700195313,450574,.8642139434814453,matched (3),33207742,.89543676,1865199.5,2442405.3
201805,401699,700,1859,41499288,05,0,0,0,1,0,0,0,0,0,0,0,50745,-.958735466003418,72959,-.1409196853637695,343142,820280,.1567296981811523,517665,.1910257339477539,28065520,.0268173217773438,31965756,283195,-.2110223770141602,48057588,.1596469879150391,420707,15212889,.0773906707763672,23565,.8538837432861328,11632648,.2382106781005859,51539324,.3410320281982422,4327031,.1802816390991211,382084,20454882,.1366844177246094,6311665,-.0543489456176758,220135,1346832,54282488,.131011962890625,8913791,213576,.1921510696411133,7454798,589907,-.4422111511230469,12340,-.5332469940185547,169864,119245,5740127,.2592935562133789,15236854,.2465133666992188,8347811,759997,.4108610153198242,585460,.1958217620849609,2473745,-.2617254257202148,13320782,.1132450103759766,583022,.1515645980834961,1426692,1.179495811462402,12761,-.8774127960205078,1285720,29263828,.2134971618652344,10271000,92556,.4808921813964844,2985618,.5906429290771484,407992,261633,.0738487243652344,4343072,.4594707489013672,18570976,.1571578979492188,4355890,.0971174240112305,5560911,.1749000549316406,476328,.0555849075317383,matched (3),44150172,.89543676,1635553.5,2271873.5
201806,401699,701,1859,38787632,06,0,0,0,0,1,0,0,0,0,0,0,182848,1.281842231750488,2332,-3.443171501159668,245179,1353827,.5010452270507813,384461,-.2974863052368164,24519904,-.1350574493408203,27816444,329854,.1525144577026367,44126124,-.0853481292724609,326470,15161542,-.0033798217773438,11385,-.7274665832519531,12033063,.033843994140625,55438320,.0729255676269531,4289527,-.0087060928344727,114510,16987100,-.1857681274414063,4862782,-.2607889175415039,167593,1449800,75963464,.3360519409179688,10975319,216770,.0148448944091797,5777939,526532,-.113652229309082,5368,-.8323898315429688,151470,43307,4835221,-.1715545654296875,13208596,-.1428508758544922,7387966,1175012,.4357185363769531,499298,-.1591949462890625,3245852,.2716445922851563,10470442,-.2407703399658203,562342,-.0361146926879883,303961,-1.546214103698731,11491,-.1048297882080078,1230680,41161096,.3411426544189453,8010000,44101,-.7413311004638672,2647635,-.1201400756835938,77891,179699,-.3756599426269531,3867929,-.1158628463745117,17600816,-.0536537170410156,4615017,.0577859878540039,15083883,.99786376953125,414905,-.138056755065918,matched (3),34101004,.89543676,1465355.9,2152589.5
201807,401699,702,1859,43630736,07,0,0,0,0,0,1,0,0,0,0,0,222676,.1970624923706055,91808,3.6729736328125,334558,1768781,.2673549652099609,549264,.3567371368408203,29186868,.1742343902587891,34764200,350736,.0613832473754883,43946540,-.0040779113769531,441770,16424946,.0800380706787109,107470,2.244915008544922,11649437,-.0324001312255859,54965240,-.0085697174072266,3940514,-.084864616394043,161000,15463652,-.0939617156982422,5160999,.0595197677612305,213077,1597315,114799744,.4129371643066406,17956662,428894,.682373046875,7300741,514277,-.0235500335693359,32941,1.814262390136719,91671,94403,4838742,.000727653503418,13441549,.0174827575683594,6637997,645794,-.5985527038574219,432495,-.1436319351196289,2682787,-.190521240234375,10149511,-.0311298370361328,751558,.2900381088256836,636911,.7397308349609375,11903,.0352258682250977,1051285,35008424,-.1619052886962891,6408000,146557,1.200931549072266,2496349,-.0588369369506836,134802,250606,.3325986862182617,4095592,.0571918487548828,19223076,.088165283203125,4729327,.0244674682617188,20912608,.3267269134521484,546528,.2755355834960938,matched (3),37352020,.89543676,1405745.6,2112461.8
201808,401699,703,1859,44589288,08,0,0,0,0,0,0,1,0,0,0,0,125052,-.5769882202148438,10503,-2.168038368225098,147280,1730648,-.0217952728271484,447280,-.2053937911987305,25613916,-.1305828094482422,37842332,412738,.1627798080444336,44904172,.0215568542480469,591763,16078879,-.0212936401367188,123232,.1368570327758789,10639198,-.0907135009765625,43239764,-.2399406433105469,4516336,.1363897323608398,77700,20632136,.2883567810058594,4611134,-.1126565933227539,223632,2011362,121092640,.0533657073974609,21185798,564014,.2738685607910156,5935313,619225,.1857061386108398,69604,.7481040954589844,195511,143324,5002174,.0332183837890625,14221541,.0564079284667969,9558086,721597,.1109867095947266,321949,-.2951784133911133,3150616,.1607418060302734,10095921,-.0052947998046875,1024059,.3093814849853516,860756,.3011808395385742,32576,1.006785392761231,1314702,36634180,.0453929901123047,13672000,167832,.1355495452880859,2490661,-.0022811889648438,242945,280546,.1128559112548828,4498456,.0938224792480469,21397844,.1071796417236328,5298373,.113616943359375,24384176,.1535816192626953,704180,.253448486328125,matched (3),37555252,.89543676,1592791.8,2241285.3
201809,401699,704,1859,42649960,09,0,0,0,0,0,0,0,1,0,0,0,101025,-.2133607864379883,66934,1.852046012878418,101982,1329615,-.263606071472168,397062,-.1190929412841797,27784588,.0813446044921875,32324404,297477,-.3274765014648438,39646116,-.1245365142822266,364862,16086714,.0004863739013672,10028,-2.508687019348145,12150278,.1328067779541016,36664652,-.164947509765625,3756866,-.1841163635253906,65698,17752246,-.1503372192382813,4621540,.002253532409668,155814,1630715,103698240,-.1550712585449219,18844174,262620,-.7643709182739258,5258299,552489,-.1140346527099609,11115,-1.834527015686035,130605,40110,4421833,-.1233186721801758,12343244,-.1416492462158203,6251751,645162,-.1119661331176758,412278,.2473049163818359,2379584,-.2806730270385742,10804550,.0678367614746094,622085,-.4984531402587891,809870,-.0609378814697266,7108,-1.522354125976563,1056872,23872468,-.4282569885253906,5787000,88387,-.6412382125854492,2306179,-.0769557952880859,98997,182373,-.4306831359863281,3673552,-.2025747299194336,20956940,-.0208206176757813,4534169,-.1557579040527344,12682331,-.6537246704101563,362077,-.6651773452758789,matched (3),37393384,.89543676,1269395.3,2024287
201810,401699,705,1859,47193144,10,0,0,0,0,0,0,0,0,1,0,0,248262,.8991165161132813,69330,.0351705551147461,334457,2263988,.5322380065917969,488112,.2064523696899414,31555912,.1272792816162109,38322152,227143,-.2697572708129883,43214084,.0861721038818359,443962,15820477,-.0166873931884766,9546,-.0492591857910156,13147077,.0788478851318359,43044656,.1604251861572266,4389986,.1557416915893555,115969,21875046,.2088356018066406,5502797,.1745290756225586,336075,2013664,48310440,-.7638359069824219,17029638,284772,.0809812545776367,9228175,755175,.3125162124633789,47958,1.462030410766602,137938,88685,5326939,.1862220764160156,12546098,.0163021087646484,7053855,721620,.1119976043701172,656122,.4646492004394531,3196475,.2951231002807617,15639720,.3698463439941406,828943,.2870750427246094,936165,.1449184417724609,11091,.4449129104614258,2258915,31460612,.2760105133056641,8037000,172463,.66845703125,2897933,.2284049987792969,173386,256965,.3428859710693359,4093176,.1081619262695313,20709264,-.0118885040283203,5394175,.1736783981323242,8798704,-.365605354309082,426957,.1648263931274414,matched (3),37306452,.89543676,2019749,2562373.8
201811,401699,706,1859,44203236,11,0,0,0,0,0,0,0,0,0,1,0,44375,-1.721808433532715,30951,-.8064727783203125,125156,1257160,-.5882720947265625,460511,-.0582075119018555,29393004,-.0710029602050781,36025160,216745,-.0468578338623047,41477944,-.0410041809082031,381371,14529308,-.0851383209228516,4486,-.7551603317260742,11259701,-.1549701690673828,39570844,-.0841464996337891,4292842,-.0223770141601563,115133,21436886,-.0202350616455078,4038797,-.3093099594116211,117394,2118146,121820584,.9249000549316406,0,107103,-.9778985977172852,6616164,642810,-.1611003875732422,35812,-.2920427322387695,66086,70112,5377802,.0095033645629883,13295131,.0579872131347656,8324469,635981,-.1263303756713867,435814,-.4091310501098633,2306979,-.3261098861694336,6279439,-.9125337600708008,817738,-.0136098861694336,325729,-1.055726051330566,6365,-.5553197860717773,1075823,29989404,-.0478916168212891,6488000,88245,-.6700649261474609,3214892,.1037960052490234,127957,139001,-.6144590377807617,4547447,.1052446365356445,18632702,-.1056632995605469,4429049,-.1971349716186523,4896187,-.5861482620239258,246801,-.548100471496582,matched (3),38416536,.89543676,1532136.1,2198593.8
201812,401699,707,1859,45259128,12,0,0,0,0,0,0,0,0,0,0,1,67640,.4215230941772461,71698,.840057373046875,300482,2347058,.6243076324462891,687002,.3999996185302734,24975996,-.162841796875,36443264,204620,-.0575675964355469,36881008,-.1174640655517578,391955,15081819,.037322998046875,14405,1.166613578796387,12929912,.1383132934570313,36163028,-.0900554656982422,3739974,-.1378707885742188,38074,16337671,-.2716388702392578,4087462,.0119771957397461,387700,1818620,124581048,.0224075317382813,10904947,122559,.1348018646240234,6215390,875075,.3084602355957031,47060,.2731409072875977,35185,111683,4185337,-.2506923675537109,12003089,-.10223388671875,7061336,675316,.0600128173828125,296880,-.3838872909545898,1855593,-.2177343368530273,3401001,-.6132106781005859,820844,.0037918090820313,521737,.4710979461669922,12502,.675074577331543,600850,42017960,.3372535705566406,13412000,115437,.2686071395874023,3669872,.1323633193969727,216815,204943,.3882503509521484,4683751,.0295333862304688,20332934,.0873241424560547,3866200,-.1359128952026367,5299087,.0790777206420898,179318,-.3194217681884766,matched (3),40693028,.89543676,2161128.5,2675229
