period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1187c757,growth1187c757,Y1201c372,growth1201c372,Y1202c600,growth1202c600,Y1360c586,growth1360c586,Y1467c124,growth1467c124,Y1526c68,growth1526c68,Y1542c826,growth1542c826,Y1611c352,growth1611c352,Y1853c586,growth1853c586,Y2003c752,growth2003c752,Y2530c233,Y2561c642,Y2631c586,growth2631c586,Y2635c586,growth2635c586,Y2773c381,Y2775c344,Y2921c586,growth2921c586,Y2926c705,growth2926c705,Y2932c268,growth2932c268,Y3029c586,growth3029c586,Y3140c152,growth3140c152,Y3254c484,growth3254c484,Y3452c36,Y3605c484,growth3605c484,Y3693c344,Y3694c344,Y3883c348,growth3883c348,Y4004c586,growth4004c586,Y4085c218,Y4160c381,Y4233c191,growth4233c191,Y4284c222,growth4284c222,Y4358c218,Y4402c752,growth4402c752,Y4403c554,Y4412c208,growth4412c208,Y4429c68,growth4429c68,Y4480c218,Y4581c372,growth4581c372,Y4617c792,growth4617c792,Y4745c586,growth4745c586,Y4820c68,growth4820c68,Y4938c233,Y4945c703,growth4945c703,Y496c348,growth496c348,Y4980c344,Y5005c268,growth5005c268,Y588c376,Y718c616,growth718c616,Y894c222,growth894c222,_merge,x,r2,s,sf
201503,901849,662,4757,5298165,03,0,1,0,0,0,0,0,0,0,0,0,259614,-.1917724609375,3035421,-.1318092346191406,33480,2.091702461242676,413108,-.4157342910766602,49688,.2461071014404297,704465,.2107362747192383,1402333,.1108884811401367,4512,1.791759014129639,131806,.4284734725952148,1130258,-.2532691955566406,1410861,230222,283418,-.5515909194946289,1395110,.1042451858520508,137104,107350,62968,-.4545116424560547,52595,.3450498580932617,220017,.8447456359863281,807831,.2365541458129883,240197,.5468416213989258,27294850,.7509918212890625,9660462,539182,.7145013809204102,77529,165890,355141,1.166930198669434,451933,-.7284002304077148,74616,933282,9457,-.5269575119018555,57506,.0215139389038086,209045,567473,.9743337631225586,74513,803450,-.4364299774169922,76072,-.4472246170043945,1580934,3423174,.2996587753295898,50540,1.199170112609863,96661,-.6947546005249023,91088,1.026042938232422,743624,587531,.2690448760986328,2059559,.4459562301635742,384907,122874,.6228694915771484,108000,9767,2.62998628616333,227511,.0760946273803711,matched (3),4872530.5,.91973144,197825.8,401783.94
201504,901849,663,4757,3726994,04,0,0,1,0,0,0,0,0,0,0,0,2015,-4.858576774597168,2926524,-.036534309387207,3328,-2.308576583862305,725087,.5625829696655273,49291,-.008021354675293,701349,-.0044326782226563,1308786,-.0690364837646484,1170,-1.349736213684082,106851,-.2098960876464844,674224,-.5166387557983398,411585,727876,369186,.2643775939941406,972318,-.3610458374023438,146262,59473,48175,-.2677860260009766,10273,-1.633102416992188,102935,-.7596073150634766,681065,-.1706953048706055,64757,-1.310817718505859,11073345,-.9021587371826172,970977,466579,-.1446256637573242,18107,172388,18282,-2.966598510742188,989173,.7833356857299805,39422,365562,13988,.391444206237793,117099,.7111310958862305,163374,6934,-4.404755592346191,13318,576903,-.3312406539916992,52779,-.3655662536621094,856566,1504275,-.8222570419311523,34976,-.36810302734375,68969,-.3375530242919922,10755,-2.136455535888672,705443,425732,-.3221197128295898,953747,-.7698478698730469,242556,84452,-.3749761581420898,122000,14447,.3914775848388672,200572,-.1260261535644531,matched (3),3477322.8,.91973144,142910.14,377781.16
201505,901849,664,4757,5359333,05,0,0,0,1,0,0,0,0,0,0,0,400916,5.293132781982422,2280775,-.2493000030517578,6043,.5965290069580078,650367,-.1087551116943359,74946,.4190263748168945,708801,.0105686187744141,1575866,.185704231262207,4890,1.430188179016113,247361,.8394136428833008,618412,-.0864076614379883,948004,1116204,421944,.1335725784301758,1197856,.2086057662963867,317089,143259,115547,.8748369216918945,18299,.5773277282714844,328266,1.159726142883301,741967,.0856475830078125,218737,1.217228889465332,15244861,.3197021484375,7460504,644313,.3227577209472656,58275,160082,19857,.0826396942138672,450559,-.7863798141479492,124969,1066852,19225,.3180122375488281,47373,-.9049673080444336,276882,43616,1.838986396789551,70004,811899,.3417015075683594,155321,1.079380035400391,1549288,2627991,.5579090118408203,143914,1.414553642272949,52604,-.2708654403686523,52623,1.587782859802246,954240,511113,.1827812194824219,1346424,.3448085784912109,461719,122893,.3751306533813477,199000,20700,.3596467971801758,230762,.1402139663696289,matched (3),5418402.5,.91973144,160086.03,384607.38
201506,901849,665,4757,4357231,06,0,0,0,0,1,0,0,0,0,0,0,1151502,1.055069923400879,2055159,-.1041622161865234,10250,.5283775329589844,217219,-1.096631050109863,38984,-.6536169052124023,724320,.0216588973999023,1304725,-.188812255859375,2586,-.6370797157287598,117042,-.7483158111572266,579821,-.0644359588623047,334311,964980,484424,.138087272644043,1657833,.3249778747558594,1395757,41986,143057,.2135658264160156,11824,-.4367151260375977,467695,.3539924621582031,608334,-.1985807418823242,150316,-.3751306533813477,14222665,-.0694065093994141,534535,267202,-.8801803588867188,43828,50160,61445,1.129586219787598,309428,-.3757638931274414,40922,830450,12512,-.4295234680175781,81240,.5393552780151367,152102,2781,-2.752613067626953,28934,690661,-.1617269515991211,65940,-.8567485809326172,1195426,1944545,-.3011922836303711,52338,-1.011493682861328,92813,.5677947998046875,54631,.0374479293823242,796338,604332,.1675329208374023,2475574,.6090202331542969,308829,128097,.041473388671875,175000,11697,-.5708017349243164,246654,.0665998458862305,matched (3),4778725,.91973144,142805.42,377741.56
201507,901849,666,4757,5462442,07,0,0,0,0,0,1,0,0,0,0,0,1568550,.3090848922729492,3476876,.5257806777954102,10139,-.0108880996704102,452411,.7336854934692383,93558,.8754301071166992,778077,.0715923309326172,1365683,.0456619262695313,7246,1.030336856842041,152380,.2638444900512695,792369,.3123083114624023,744468,979975,514198,.0596485137939453,1646541,-.0068349838256836,969026,140024,93386,-.4265012741088867,13136,.105224609375,274751,-.5319509506225586,828366,.3087310791015625,107935,-.3312101364135742,14818790,.0410594940185547,278324,190775,-.3369102478027344,62943,142099,320993,1.653276443481445,986555,1.159493446350098,57098,3083157,18931,.4141130447387695,121463,.4022016525268555,270310,486503,5.164432525634766,47465,717428,.0380239486694336,55303,-.1759176254272461,1437952,2158236,.1042633056640625,121709,.8439102172851563,93252,.0047187805175781,83263,.4214029312133789,544285,753735,.220916748046875,1635007,-.414825439453125,384098,205222,.4713048934936523,183000,18610,.4643669128417969,226059,-.0871906280517578,matched (3),5540572,.91973144,127107.92,372091
201508,901849,667,4757,5007434,08,0,0,0,0,0,0,1,0,0,0,0,1308763,-.1810693740844727,2362172,-.3865528106689453,53766,1.668251991271973,734381,.4844369888305664,42136,-.7976789474487305,574595,-.3031606674194336,1260335,-.0802764892578125,610,-2.474745750427246,122420,-.2189197540283203,1942196,.8965473175048828,669632,56686,242169,-.7529726028442383,1075682,-.4257211685180664,648134,170322,42319,-.7915058135986328,20428,.4415502548217773,141008,-.667048454284668,1028294,.2162008285522461,103121,-.0456266403198242,17172220,.1473979949951172,196853,207394,.0835256576538086,47672,84146,180921,-.5733585357666016,598340,-.5000600814819336,111696,3028565,8929,-.7514972686767578,54894,-.7942056655883789,94556,12523,-3.659676551818848,25373,472929,-.4167270660400391,100627,.5985927581787109,613224,1583225,-.3098268508911133,96345,-.2336969375610352,91120,-.0231285095214844,72535,-.137934684753418,862700,673834,-.1120567321777344,1575021,-.0373783111572266,258419,176203,-.1524553298950195,253000,396,-3.850039958953857,223493,-.0114154815673828,matched (3),4769082.5,.91973144,157309.44,383459.97
201509,901849,668,4757,5065193,09,0,0,0,0,0,0,0,1,0,0,0,453797,-1.059187889099121,3463624,.3827342987060547,24878,-.7706575393676758,588281,-.2218236923217773,97137,.8352193832397461,649043,.1218338012695313,1568830,.2189521789550781,6290,2.333257675170898,100341,-.198883056640625,2053825,.0558843612670898,1091400,81633,284640,.1615896224975586,1168778,.083003044128418,493402,127943,96152,.8206939697265625,49677,.8886356353759766,113204,-.2196254730224609,690468,-.3982868194580078,163976,.4638166427612305,19427408,.1233921051025391,763284,116818,-.5740032196044922,66133,70836,638117,1.26046085357666,666985,.1086082458496094,22935,633719,20931,.8519277572631836,52311,-.0481977462768555,231055,32494,.9534893035888672,61090,1076971,.8229618072509766,105459,.0469017028808594,677539,387617,-1.407201766967773,65016,-.3933019638061523,98661,.0795125961303711,59338,-.2008199691772461,876985,677326,.0051689147949219,2061003,.2689237594604492,425724,130852,-.2975702285766602,140000,80375,5.31304407119751,207865,-.0724916458129883,matched (3),4919920.5,.91973144,115793.03,368379.31
201510,901849,669,4757,5615333,10,0,0,0,0,0,0,0,0,1,0,0,1962131,1.464137077331543,4058437,.158482551574707,6650,-1.319367408752441,691457,.1615962982177734,103039,.058985710144043,937769,.3680047988891602,1279413,-.2039289474487305,280,-3.111927032470703,170268,.5287990570068359,2104670,.0244550704956055,1002054,211870,560210,.6770858764648438,1234370,.0546026229858398,281820,222703,174158,.5940332412719727,13438,-1.307455062866211,138003,.1980838775634766,885105,.2483367919921875,261373,.4662284851074219,15780894,-.2078857421875,2281583,148272,.2384319305419922,75759,128150,541437,-.1642951965332031,1043049,.4471359252929688,116535,699062,15366,-.3090744018554688,113032,.7704648971557617,241942,77381,.8676853179931641,30847,663373,-.4845705032348633,74284,-.3504266738891602,760538,1029516,.9768266677856445,91469,.3413667678833008,104345,.0560131072998047,55082,-.0744266510009766,974590,546615,-.2144079208374023,1911313,-.0754022598266602,487978,88320,-.3931007385253906,181000,34817,-.8365974426269531,220140,.0573749542236328,matched (3),5372244,.91973144,141146.63,377117.56
201511,901849,670,4757,4599545,11,0,0,0,0,0,0,0,0,0,1,0,1664838,-.1643037796020508,3441495,-.1648921966552734,25108,1.328569412231445,503900,-.3164234161376953,73658,-.3356752395629883,763809,-.2051858901977539,1251319,-.0222024917602539,3040,2.384823799133301,126112,-.3002033233642578,587280,-1.276412963867188,718132,208659,379387,-.3897542953491211,1311994,.0609874725341797,282354,129287,206212,.1689414978027344,24888,.6162986755371094,160415,.1504888534545898,725372,-.1990213394165039,142461,-.6068801879882813,15017714,-.0495700836181641,2433794,184074,.2162895202636719,113433,136048,172815,-1.14200496673584,933718,-.1107282638549805,48492,583072,12875,-.1768703460693359,93374,-.1910581588745117,186424,734936,2.251042366027832,116130,945498,.354374885559082,272112,1.298318862915039,696655,1132135,.0950164794921875,75322,-.1942281723022461,119626,.1366672515869141,149440,.9980716705322266,1534258,448130,-.1986618041992188,1546667,-.2116880416870117,271238,115531,.2685728073120117,485000,10931,-1.158502578735352,175078,-.2290325164794922,matched (3),4830174.5,.91973144,132138.63,373839.41
201512,901849,671,4757,4239079,12,0,0,0,0,0,0,0,0,0,0,1,48038,-3.545490264892578,2756813,-.2218303680419922,14640,-.5394287109375,511939,.0158281326293945,114929,.4448823928833008,746964,-.0223007202148438,1109004,-.1207361221313477,400,-2.028148651123047,175592,.3309926986694336,1164185,.6842756271362305,868495,20199,466829,.2074060440063477,1442410,.0947666168212891,260066,71184,186115,-.1025400161743164,19584,-.2396726608276367,235881,.3855628967285156,939422,.258580207824707,119239,-.1779384613037109,21623004,.3645286560058594,7264933,104173,-.5692853927612305,29125,107088,71700,-.879730224609375,298614,-1.140023231506348,37835,1853215,8678,-.394495964050293,80478,-.1486291885375977,157865,13529,-3.994948387145996,104306,2254095,.8687915802001953,452213,.507939338684082,796087,629764,-.5865154266357422,37605,-.6946353912353516,77263,-.4371547698974609,72914,-.7176141738891602,665841,592478,.279231071472168,1174983,-.2748479843139648,224796,134570,.1525459289550781,357000,21068,.6561517715454102,342682,.6715717315673828,matched (3),4577208.5,.91973144,120850.25,370000.09
201601,901849,672,4757,5399322,01,0,0,0,0,0,0,0,0,0,0,0,2192959,3.821014404296875,3646396,.2796640396118164,26963,.6107082366943359,723416,.3457784652709961,72500,-.460728645324707,798891,.0672073364257813,1134161,.022430419921875,29309,4.294185638427734,244820,.3323602676391602,1517100,.2647790908813477,0,38423,698869,.4034996032714844,2148463,.3984375,297813,208284,220697,.1704263687133789,50809,.9533605575561523,112916,-.7366828918457031,1122122,.1777114868164063,261411,.7849645614624023,11626220,-.6204948425292969,5192040,84005,-.2151765823364258,24144,181668,319582,1.494523048400879,818875,1.008779525756836,37864,3731234,48323,1.717116355895996,125717,.446049690246582,147643,4329,-1.139498710632324,48292,589871,-1.34060001373291,230498,-.6739110946655273,867964,624799,-.0079154968261719,42218,.1157102584838867,116153,.4076929092407227,95668,.2716035842895508,0,630080,.0615329742431641,2033260,.5483865737915039,105320,74078,-.5969667434692383,300000,178761,2.13829517364502,231134,-.3938055038452148,matched (3),5409704,.91973144,196921.52,401339.47
201602,901849,673,4757,5273411,02,1,0,0,0,0,0,0,0,0,0,0,390524,-1.725517272949219,2744081,-.2842931747436523,1559,-2.850420951843262,694631,-.0406036376953125,69463,-.0427923202514648,493201,-.4823074340820313,1006533,-.1193809509277344,10085,-1.066845893859863,224913,-.0848093032836914,785846,-.6577949523925781,1033583,511798,474448,-.3873109817504883,1812394,-.1701040267944336,256964,44062,108812,-.7071695327758789,8435,-1.795683860778809,119800,.0591793060302734,1011347,-.103938102722168,162448,-.4757356643676758,6712633,-.5492725372314453,277177,99864,.1729326248168945,15621,102487,76879,-1.424781799316406,755556,-.0804767608642578,133430,842380,4966,-2.27529239654541,54330,-.8389568328857422,251271,7779,.5860910415649414,13760,554001,-.0627365112304688,165743,-.3298044204711914,780446,810290,.2599620819091797,24639,-.5385160446166992,150575,.2595529556274414,89256,-.0693750381469727,976070,605667,-.0395164489746094,2984973,.3839502334594727,339983,130796,.5685205459594727,128000,43760,-1.407329559326172,174265,-.2824201583862305,matched (3),5250913.5,.91973144,169204.27,388491.16
201603,901849,674,4757,4576845,03,0,1,0,0,0,0,0,0,0,0,0,167523,-.8463687896728516,3358023,.2019062042236328,30172,2.962869644165039,804192,.1464576721191406,111268,.4711475372314453,536789,.0846881866455078,1418445,.3430490493774414,9088,-.1040945053100586,152528,-.3883657455444336,482012,-.4887924194335938,1202376,512121,180482,-.9665212631225586,1392970,-.2632102966308594,183770,59964,26728,-1.403909683227539,12239,.3722381591796875,106781,-.1150436401367188,937153,-.0761919021606445,112074,-.3711986541748047,9611507,.3589706420898438,344657,189843,.6423883438110352,66183,116736,451800,1.771007537841797,468252,-.4784479141235352,50467,2782266,2583278,6.254199028015137,71103,.2690525054931641,133498,34779,1.497586250305176,82095,685889,.2135486602783203,388662,.8522720336914063,764486,487308,-.5084953308105469,36797,.4010848999023438,123406,-.1989812850952148,34136,-.9611568450927734,1335069,558059,-.0818662643432617,2354051,-.2374534606933594,397283,121139,-.0767002105712891,97000,147674,1.216286659240723,226640,.2627859115600586,matched (3),5060255,.91973144,209014.61,407409.38
201604,901849,675,4757,4174064,04,0,0,1,0,0,0,0,0,0,0,0,202116,.1877202987670898,2821742,-.1739978790283203,20191,-.401677131652832,524690,-.4270305633544922,64201,-.5499229431152344,568992,.0582609176635742,1215346,-.1545324325561523,972,-2.235353946685791,178714,.1584386825561523,392686,-.2049579620361328,958224,974837,465214,.9468669891357422,1884323,.3021306991577148,158502,59475,101992,1.339182853698731,9525,-.2507076263427734,217628,.7120075225830078,708867,-.2791786193847656,67582,-.5058183670043945,7769103,-.2128067016601563,170925,168051,-.1219301223754883,107656,165996,40747,-2.405858039855957,580902,.2155752182006836,11982,680579,10756,-5.481349945068359,107241,.41094970703125,82732,18359,-.6388940811157227,44090,680162,-.0083847045898438,59799,-1.871721267700195,368614,515630,.056492805480957,69583,.6371040344238281,92976,-.2831382751464844,21231,-.4748897552490234,999494,255710,-.7804203033447266,761605,-1.128464698791504,207901,84702,-.3577995300292969,113000,180542,.2009563446044922,250980,.1020097732543945,matched (3),4251533,.91973144,193964.23,399896.75
201605,901849,676,4757,5865908,05,0,0,0,1,0,0,0,0,0,0,0,434925,.7663326263427734,3364414,.1758995056152344,23319,.1440315246582031,594655,.1251735687255859,138147,.7663002014160156,684733,.1851625442504883,988364,-.2067327499389648,798,-.1972475051879883,175039,-.020777702331543,540958,.3203306198120117,747756,1059467,599772,.2540521621704102,1713523,-.0950174331665039,473109,109318,159007,.4440536499023438,12533,.274444580078125,267683,.2070159912109375,1152390,.4859256744384766,191184,1.039895057678223,6791720,-.1344509124755859,313385,201933,.1836690902709961,90182,208028,64337,.4567527770996094,255906,-.8197717666625977,38242,2255999,473592,3.784882545471191,68109,-.4539699554443359,156139,40517,.7916021347045898,91173,897962,.277796745300293,84881,.3502616882324219,541863,688185,.2886676788330078,113879,.4926166534423828,128701,.3251504898071289,79883,1.325100898742676,1309364,390716,.4239368438720703,611625,-.2193088531494141,351304,131555,.4402856826782227,154000,149902,-.1859817504882813,300686,.1806936264038086,matched (3),5930861.5,.91973144,162657.55,385684.81
201606,901849,677,4757,5257015,06,0,0,0,0,1,0,0,0,0,0,0,3070092,1.954288482666016,3239563,-.037816047668457,20924,-.1083717346191406,688186,.1460781097412109,127160,-.0828723907470703,564628,-.1928615570068359,1304847,.2777900695800781,380,-.7419371604919434,157212,-.1074142456054688,1113247,.7216949462890625,1022560,978439,638976,.0633172988891602,1831631,.066655158996582,972179,120701,152870,-.0393600463867188,11948,-.0478010177612305,218074,-.2049684524536133,1366360,.1703119277954102,122325,-.4465551376342773,5287360,-.2503852844238281,296431,103667,-.666752815246582,35327,96614,65066,.0112676620483398,241446,-.0581636428833008,93863,739019,350939,-.2997341156005859,64544,-.0537614822387695,203075,40536,.0004682540893555,80813,800538,-.1148433685302734,60765,-.3342361450195313,698166,202212,-1.224740982055664,56764,-.6962347030639648,235598,.6046352386474609,34887,-.8284492492675781,700774,528631,.3023099899291992,602870,-.0144176483154297,341986,78960,-.5104837417602539,233000,69291,-.7716665267944336,218578,-.3189239501953125,matched (3),5731671.5,.91973144,126629.67,371927.91
201607,901849,678,4757,5853075,07,0,0,0,0,0,1,0,0,0,0,0,426067,-1.974865913391113,4570460,.3441753387451172,7516,-1.023862838745117,764964,.105769157409668,107745,-.1656789779663086,550453,-.0254249572753906,983885,-.2823324203491211,773,.7101078033447266,158175,.0061073303222656,871507,-.24481201171875,1456787,1288719,666254,.041804313659668,1473679,-.2174444198608398,982027,119449,105595,-.3699769973754883,14965,.2251501083374023,230271,.0544223785400391,892416,-.4259729385375977,124335,.0162982940673828,7733916,.3802967071533203,197489,184057,.5740623474121094,69107,163237,244040,1.321929931640625,282164,.1558418273925781,47661,1809396,10469,-3.51219367980957,113414,.5636968612670898,259915,15304,-.9740753173828125,58646,715597,-.1121673583984375,137506,.8166532516479492,802863,489074,.8831977844238281,29939,-.639739990234375,143349,-.4968452453613281,163154,1.542580604553223,864167,940113,.575709342956543,586326,-.0278253555297852,401044,217919,1.015182495117188,161000,77898,.1170854568481445,266628,.1987113952636719,matched (3),5769788.5,.91973144,160747.17,384883.03
201608,901849,679,4757,6602544,08,0,0,0,0,0,0,1,0,0,0,0,979656,.8326053619384766,3110378,-.3848695755004883,28914,1.347291946411133,404885,-.636225700378418,102800,-.0469818115234375,699713,.2399282455444336,1162754,.1670379638671875,32291,3.732264518737793,222767,.3424243927001953,553983,-.453089714050293,582549,275580,739582,.1044139862060547,1992113,.3014335632324219,576532,183702,88951,-.1715259552001953,32156,.7648849487304688,262722,.1318387985229492,1057986,.1701898574829102,134906,.0815982818603516,10729327,.3273658752441406,557166,285107,.4376182556152344,60389,67630,287817,.1649923324584961,2209683,2.058115959167481,49768,1880097,1142023,4.692137718200684,169961,.4045248031616211,358459,29766,.6652517318725586,176352,833795,.1528711318969727,167968,.2001056671142578,1076433,719334,.3858118057250977,34262,.1348752975463867,175963,.204991340637207,84235,-.6610841751098633,1203200,1127867,.1820831298828125,1024234,.5578241348266602,169373,217790,-.0005922317504883,285000,103271,.2819557189941406,277563,.0401935577392578,matched (3),5906947,.91973144,198841.5,402285.03
201609,901849,680,4757,4846410,09,0,0,0,0,0,0,0,1,0,0,0,648923,-.4118881225585938,2334420,-.2869806289672852,9535,-1.109356880187988,584934,.3678960800170898,107653,.0461273193359375,756435,.077946662902832,803861,-.3691205978393555,772,-3.733559131622315,101758,-.7835292816162109,1342663,.8852758407592773,1283369,49457,398817,-.6175823211669922,1205829,-.5020284652709961,647434,88855,109872,.2112302780151367,24567,-.2691946029663086,176511,-.3977127075195313,591154,-.5820455551147461,144475,.0685291290283203,6837018,-.4506292343139648,500511,109032,-.9612226486206055,24666,30761,189455,-.4181728363037109,628858,-1.256698608398438,15512,540287,48893,-3.150921821594238,73440,-.8391008377075195,139297,14534,-.7168760299682617,68251,716982,-.1509370803833008,134989,-.2185802459716797,880341,708630,-.0149927139282227,32560,-.0509529113769531,158958,-.1016330718994141,66548,-.235687255859375,1297382,729576,-.4356203079223633,813989,-.2297534942626953,230619,150624,-.3687448501586914,259000,27105,-1.337637901306152,220408,-.2305669784545898,matched (3),4545912,.91973144,144051.41,378214.38
201610,901849,681,4757,5851605,10,0,0,0,0,0,0,0,0,1,0,0,372118,-.5561027526855469,2462336,.0533475875854492,55435,1.760241508483887,767853,.272099494934082,116728,.0809335708618164,454879,-.5085859298706055,1370384,.5334205627441406,3373,1.474573612213135,167842,.5004253387451172,1048791,-.2470169067382813,1011427,22453,375459,-.0603542327880859,1505985,.2222795486450195,359474,195551,142286,.2585239410400391,76917,1.141323089599609,128831,-.3148822784423828,960502,.4853792190551758,127842,-.1223115921020508,11352142,.507054328918457,579871,66910,-.4882926940917969,58780,95466,4839964,3.240510940551758,729588,.1485748291015625,27674,527777,297367,1.805332183837891,133986,.6012668609619141,191835,24644,.5280427932739258,81536,1013306,.3459224700927734,263157,.6675577163696289,535088,184870,-1.343680381774902,16615,-.6727781295776367,84842,-.6278495788574219,85161,.2466201782226563,960547,538045,-.3045206069946289,1497996,.6099367141723633,270963,67966,-.7957792282104492,127000,187140,1.932138442993164,247212,.1147651672363281,matched (3),5145553,.91973144,159858.66,384512.78
201611,901849,682,4757,5865691,11,0,0,0,0,0,0,0,0,0,1,0,3064,-4.799489974975586,2804964,.130279541015625,18585,-1.092855453491211,480381,-.4690189361572266,101415,-.140625,526609,.1464271545410156,1298448,-.0539216995239258,515,-1.879391193389893,138406,-.1928310394287109,1278496,.1980466842651367,1171533,126072,803420,.7607288360595703,1710030,.1270637512207031,330664,84983,164640,.1459217071533203,98299,.2452869415283203,181497,.342738151550293,1104066,.1392993927001953,151939,.1726837158203125,9961139,-.1307144165039063,284544,78169,.1555242538452148,70871,87306,731314,-1.889820098876953,1817256,.912602424621582,48911,1660765,62254,-1.56374454498291,139683,.0416402816772461,340702,58856,.8705606460571289,167518,700902,-.3686056137084961,214070,-.2064476013183594,667616,211772,.1358575820922852,39688,.8707427978515625,117826,.3284177780151367,178832,.7419033050537109,993237,639780,.1731815338134766,901931,-.5073451995849609,610862,75184,.1009311676025391,279000,77048,-.8874282836914063,210332,-.1615591049194336,matched (3),6164735,.91973144,164041.63,386270.56
201612,901849,683,4757,6110633,12,0,0,0,0,0,0,0,0,0,0,1,10215,1.204135894775391,2404405,-.154088020324707,23702,.2432041168212891,515584,.0707206726074219,179026,.5683097839355469,604252,.1375331878662109,918936,-.3457088470458984,607,.1643619537353516,156535,.1230878829956055,818648,-.4457855224609375,1414918,268291,531761,-.4126834869384766,2978685,.5549716949462891,397899,128604,156629,-.0498809814453125,18481,-1.671271324157715,202076,.1074047088623047,1163557,.0524816513061523,165182,.0835685729980469,7761377,-.2495317459106445,517224,90675,.1484088897705078,114603,104448,25432,-3.358834266662598,1317765,-.3213901519775391,269379,6439617,8057,-2.044680595397949,42933,-1.17973518371582,245741,28338,-.7308902740478516,78547,1136650,.4834728240966797,295729,.3231401443481445,1264703,466353,.7894325256347656,158496,1.38468074798584,262617,.801487922668457,32224,-1.713735580444336,908370,554027,-.1439104080200195,1679974,.6219949722290039,254942,103645,.3210334777832031,555000,33819,-.8234062194824219,308213,.3821039199829102,matched (3),5865901,.91973144,201719.55,403715.34
201701,901849,684,4757,6295695,01,0,0,0,0,0,0,0,0,0,0,0,13130,.251042366027832,2900645,.1876306533813477,16058,-.3893518447875977,818608,.4623050689697266,120603,-.3950271606445313,810437,.2935819625854492,1233661,.294525146484375,6140,2.314051151275635,167388,.0670347213745117,871171,.0621833801269531,1967566,384914,725834,.311126708984375,3309772,.1053972244262695,475844,105808,228851,.3791904449462891,83072,1.502964973449707,249972,.2127046585083008,1202289,.032745361328125,163935,-.0075778961181641,17665652,.8224611282348633,522353,61591,-.3867664337158203,67920,90357,683791,3.291644096374512,549960,-.8738470077514648,19467,419077,1050203,4.870197296142578,231659,1.685626029968262,207970,196173,1.934793472290039,41556,972261,-.1562166213989258,356512,.186924934387207,878950,732416,.4514055252075195,51888,-1.116641998291016,193300,-.306452751159668,83798,.9556980133056641,1171381,546378,-.0139026641845703,1207274,-.3304128646850586,227930,106241,.0247383117675781,275000,45760,.3023881912231445,237254,-.2616596221923828,matched (3),5818836,.91973144,164949.98,386657.22
201702,901849,685,4757,6040868,02,1,0,0,0,0,0,0,0,0,0,0,165529,2.534247398376465,3111890,.0702972412109375,5438,-1.082796096801758,791533,-.0336332321166992,75808,-.4643001556396484,585451,-.325190544128418,1156026,-.064997673034668,3962,-.4380760192871094,118798,-.3428897857666016,941884,.0780439376831055,1810936,208824,645559,-.1172046661376953,2957904,-.1123991012573242,367720,82066,203076,-.1194906234741211,25489,-1.181461334228516,133847,-.6246509552001953,1414505,.1625528335571289,132233,-.2149038314819336,8445734,-.7379598617553711,484636,71955,.1555252075195313,66554,92964,20483,-3.508056640625,277211,-.6850662231445313,50317,4374994,20025,-3.959757804870606,66989,-1.240737915039063,268930,11549,-2.832398414611816,67813,684505,-.3509283065795898,186172,-.6496973037719727,729074,400042,-.6047792434692383,27579,-.6320333480834961,230338,.1753044128417969,87455,.0427150726318359,1040209,556493,.0183439254760742,962431,-.2266578674316406,313601,66919,-.4622268676757813,130000,71854,.4512252807617188,198546,-.1781101226806641,matched (3),5789743.5,.91973144,140919.77,377032.72
201703,901849,686,4757,4789678,03,0,1,0,0,0,0,0,0,0,0,0,96355,-.541107177734375,4326472,.3295221328735352,36972,1.916749000549316,610839,-.2591381072998047,55624,-.3095893859863281,795269,.3062973022460938,1478440,.2459993362426758,33796,2.143593788146973,128142,.0757150650024414,841371,-.112849235534668,683872,332970,526705,-.2034759521484375,1803500,-.4947509765625,212557,34819,65997,-1.123970985412598,19435,-.2711706161499023,146278,.088810920715332,1140392,-.2154083251953125,37726,-1.254216194152832,6804630,-.2160577774047852,226792,97934,.308253288269043,115876,45660,178021,2.16230583190918,245794,-.1202859878540039,49305,1003887,898349,3.803577423095703,69405,.035430908203125,288071,15022,.2629175186157227,13144,592331,-.1446304321289063,114433,-.4866809844970703,636061,787755,.6776180267333984,78438,1.045253753662109,195415,-.1644229888916016,134169,.4279756546020508,1360936,411128,-.3027505874633789,343817,-1.029353141784668,249765,76895,.1389579772949219,106000,52924,-.3057785034179688,219742,.1014328002929688,matched (3),4555055.5,.91973144,176523.7,391734.5
