period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1258c757,growth1258c757,Y1273c152,growth1273c152,Y1280c752,growth1280c752,Y1363c32,Y1436c191,growth1436c191,Y1511c152,growth1511c152,Y1540c222,growth1540c222,Y1623c484,growth1623c484,Y1652c376,Y1769c124,growth1769c124,Y1771c484,growth1771c484,Y1916c586,growth1916c586,Y1967c124,Y1968c124,growth1968c124,Y1992c124,growth1992c124,Y2015c703,growth2015c703,Y2056c586,growth2056c586,Y2132c752,growth2132c752,Y2419c124,growth2419c124,Y2509c484,growth2509c484,Y2690c826,growth2690c826,Y2855c792,growth2855c792,Y2934c251,growth2934c251,Y3008c484,growth3008c484,Y3114c124,growth3114c124,Y3136c586,growth3136c586,Y3276c616,growth3276c616,Y3333c300,growth3333c300,Y3584c124,growth3584c124,Y3677c218,Y3734c124,Y3771c484,growth3771c484,Y4237c440,Y4276c68,growth4276c68,Y4285c484,growth4285c484,Y4512c348,growth4512c348,Y4634c792,growth4634c792,Y476c208,growth476c208,Y4797c818,Y4849c344,Y4935c620,growth4935c620,Y4936c348,growth4936c348,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y561c124,growth561c124,Y583c68,growth583c68,Y583c826,growth583c826,Y829c268,growth829c268,Y842c251,growth842c251,Y89c251,_merge,x,r2,s,sf
201601,841391,672,3842,67507384,01,0,0,0,0,0,0,0,0,0,0,0,705630,.2549495697021484,2754603,.1331787109375,105757,1.029813766479492,3229636,401670,.1625442504882813,542950,.8556089401245117,231024,.0261240005493164,5314205,-.113062858581543,945000,2750227,-.3908815383911133,2252058,.3377695083618164,1885,-.657505989074707,394606,10899551,.1418018341064453,7794955,.0737838745117188,1305,.2051076889038086,342069,.1268396377563477,1135252,-.2890996932983398,394630,.1920366287231445,2421218,.0439243316650391,759358,-.1281709671020508,12513457,.0566864013671875,2480124,-.0499677658081055,289128,.4322643280029297,6870370,.3660869598388672,2119935,-.0163593292236328,518048,.4182357788085938,90267,.5806798934936523,109014792,.1356468200683594,172105,6582706,2108401,.2554416656494141,529690,156827,.451563835144043,39392220,-.0578556060791016,15588537,.1611328125,1205131,.2925968170166016,250522,.2442998886108398,570313,326159,1554044,.8321094512939453,70339,.2274742126464844,1758869,.0109472274780273,3983909,-.0607576370239258,2012917,.1590633392333984,15457,.1981935501098633,16578308,-.0326080322265625,79847,2.406169891357422,160890528,-.2877330780029297,4039021,matched (3),54386372,.90353292,2236874.8,5059013
201602,841391,673,3842,56396432,02,1,0,0,0,0,0,0,0,0,0,0,313067,-.8126735687255859,2738822,-.0057458877563477,54339,-.6659021377563477,2265492,280079,-.3605594635009766,627652,.1449680328369141,152702,-.4140329360961914,4221522,-.2301883697509766,1403000,3471981,.2330417633056641,2508373,.1077899932861328,1295,-.3754172325134277,213123,10766041,-.0123233795166016,8045266,.0316076278686523,19606,2.709632396697998,340005,-.0060520172119141,1402076,.2110986709594727,316515,-.2205781936645508,2280906,-.0596981048583984,733487,-.0346641540527344,15270472,.1991157531738281,3982517,.4736061096191406,214325,-.2993764877319336,5388568,-.2429380416870117,1949353,-.083888053894043,348898,-.3952884674072266,81755,-.0990447998046875,111837376,.0255622863769531,60619,6065675,1603957,-.2734565734863281,268972,59191,-.9743738174438477,52911616,.2950553894042969,14781586,-.0531539916992188,625578,-.6556673049926758,261915,.0444736480712891,325000,53634,1273930,-.1987543106079102,28203,-.9138975143432617,1754840,-.0022926330566406,3503480,-.1285066604614258,2660638,.2789812088012695,7527,-.7195653915405273,16681005,.0061759948730469,1413790,2.873916625976563,104189184,-.4345149993896484,4211600,matched (3),58033492,.90353292,2740422.5,5300935.5
201603,841391,674,3842,49027396,03,0,1,0,0,0,0,0,0,0,0,0,527236,.5212306976318359,4235951,.4360799789428711,115214,.7515497207641602,3415329,708824,.9285354614257813,719383,.1364078521728516,139239,-.0922966003417969,5237433,.2156362533569336,907000,3771930,.0828609466552734,1760437,-.3540716171264648,12306,2.251575946807861,79795,10326881,-.0416469573974609,7750661,-.0373058319091797,9528,-.7216005325317383,284463,-.1783571243286133,1815463,.2583866119384766,321397,.0153064727783203,2185777,-.0426015853881836,664396,-.0989313125610352,14635492,-.0424709320068359,3442524,-.1457090377807617,205205,-.0434837341308594,5648155,.0470495223999023,1637432,-.1743688583374023,564121,.4804887771606445,1858,-3.784226417541504,113835760,.0177116394042969,29828,5575851,1492461,-.072047233581543,84604,260851,1.483180046081543,47420300,-.1095733642578125,17401276,.1631622314453125,829577,.2822399139404297,267746,.0220184326171875,373918,333847,1777000,.332819938659668,19214,-.3837890625,1691666,-.0366640090942383,2899841,-.1891012191772461,2301808,-.144871711730957,22701,1.103913307189941,18526960,.1049556732177734,1753338,.2152481079101563,97785488,-.0634326934814453,4172212,matched (3),50775912,.90353292,2361822,5115487
201604,841391,675,3842,58720072,04,0,0,1,0,0,0,0,0,0,0,0,800626,.4177455902099609,2528775,-.5158729553222656,175705,.4220151901245117,2613840,546153,-.2607078552246094,543669,-.2800531387329102,306970,.790557861328125,7883752,.4089727401733398,1071000,4553864,.188389778137207,2486274,.3452224731445313,27733,.8125362396240234,351118,11063826,.0689296722412109,8282644,.0663843154907227,31830,1.206173896789551,284892,.0015068054199219,1852907,.0204153060913086,211939,-.4163789749145508,1108581,-.6788902282714844,734279,.100010871887207,14753806,.0080509185791016,3596401,.0437278747558594,142213,-.3666839599609375,7463838,.2787408828735352,1588191,-.0305337905883789,794539,.3424930572509766,14486,2.053682327270508,117362080,.0305061340332031,104006,4896624,1611537,.0767621994018555,469926,72313,-1.28294563293457,47926160,.0106105804443359,15728787,-.1010513305664063,547641,-.4152965545654297,323739,.1898984909057617,510298,194920,2106623,.1701593399047852,85413,1.49185848236084,1927970,.1307535171508789,3671068,.2358274459838867,2379859,.0333461761474609,10561,-.7652416229248047,19407706,.0464439392089844,2597812,.3931474685668945,133127680,.30853271484375,4837764,matched (3),61989748,.90353292,1831200.1,4893189
201605,841391,676,3842,55906700,05,0,0,0,1,0,0,0,0,0,0,0,569672,-.3403329849243164,2390207,-.0563545227050781,114859,-.4251012802124023,2804643,613993,.1170845031738281,562607,.03424072265625,181111,-.5276403427124023,5891685,-.2912626266479492,960000,4396468,-.0351743698120117,3108773,.2234430313110352,625,-3.79262638092041,72461,12682701,.1365585327148438,9409155,.1275205612182617,10589,-1.100592613220215,324868,.1313095092773438,1743087,-.0610980987548828,291492,.3187141418457031,1804782,.4873590469360352,608211,-.1883668899536133,11485592,-.2504081726074219,5330153,.3934469223022461,196034,.3209629058837891,8812600,.1661128997802734,2019942,.240473747253418,511071,-.4412527084350586,11093,-.2668685913085938,108324224,-.0801353454589844,40902,3527153,1679015,.0410194396972656,6394,116617,.4778919219970703,45904776,-.0430908203125,15194339,-.0345687866210938,592993,.0795631408691406,281506,-.1397838592529297,416689,194888,1653741,-.2420463562011719,29562,-1.061008453369141,1550536,-.2178668975830078,2869779,-.2462482452392578,1973336,-.1873149871826172,17915,.5284709930419922,17670244,-.0937881469726563,2414081,-.0733509063720703,256249728,.6548442840576172,5101829,matched (3),58660916,.90353292,2511982,5186526.5
201606,841391,677,3842,59914508,06,0,0,0,0,1,0,0,0,0,0,0,818250,.3621072769165039,2375078,-.0063495635986328,52685,-.7793741226196289,3654562,512254,-.1811628341674805,533245,-.0536003112792969,202365,.1109638214111328,3893867,-.4141387939453125,1448000,4687703,.0641412734985352,2537177,-.2031755447387695,9714,2.743571281433106,143348,14434131,.1293563842773438,10166813,.0774459838867188,24316,.8313188552856445,130376,-.9129962921142578,2207970,.2364158630371094,355429,.1983137130737305,2865230,.4622087478637695,765852,.2304668426513672,11716472,.0199031829833984,6333519,.1724758148193359,99940,-.6737184524536133,8809473,-.0003557205200195,2185255,.0786638259887695,541294,.0574531555175781,373291,3.516043663024902,118042320,.0859146118164063,42580,7088939,1883232,.114781379699707,32854,481943,1.418930053710938,48836372,.0619049072265625,18545860,.1993236541748047,731524,.2099466323852539,283387,.0066595077514648,912050,291136,1830453,.1015243530273438,27109,-.0866241455078125,1933237,.2205953598022461,3590176,.2239665985107422,2764787,.3372373580932617,31431,.5621557235717773,16348350,-.0777549743652344,2395324,-.0078001022338867,269572096,.0506820678710938,5538834,matched (3),62976620,.90353292,2768240.8,5315370
201607,841391,678,3842,55114680,07,0,0,0,0,0,1,0,0,0,0,0,1075417,.2732954025268555,3694975,.4419431686401367,33762,-.4449949264526367,2301233,500858,-.0224981307983398,369689,-.3663187026977539,165379,-.2018337249755859,5419565,.3306131362915039,661000,4201738,-.1094446182250977,2355229,-.0744142532348633,2239,-1.467538356781006,305063,12923543,-.1105442047119141,8895551,-.1335773468017578,9348,-.9559726715087891,296295,.8209323883056641,1355275,-.4880685806274414,253355,-.3385343551635742,2404051,-.1754932403564453,638723,-.1815176010131836,10772937,-.0839595794677734,4643701,-.3103446960449219,167268,.5150270462036133,7455078,-.1669321060180664,1554666,-.3404722213745117,1104746,.7134084701538086,28601,-2.568916320800781,97669880,-.1894493103027344,118539,4423135,1734575,-.0822267532348633,283163,48161,-2.303276062011719,45034256,-.0810508728027344,15634808,-.1707477569580078,249946,-1.073884963989258,309455,.0879993438720703,1607428,286491,1683480,-.0837011337280273,40078,.3909626007080078,1806811,-.0676326751708984,3138594,-.1344261169433594,1809187,-.4240856170654297,1931,-2.789756298065186,17504638,.0683383941650391,2375750,-.0082054138183594,186939184,-.3660526275634766,4383552,matched (3),55549280,.90353292,1879436,4911444
201608,841391,679,3842,60656168,08,0,0,0,0,0,0,1,0,0,0,0,483454,-.7995071411132813,2772802,-.2871150970458984,269077,2.075661659240723,3722685,534502,.0650129318237305,412102,.1086091995239258,213774,.2566795349121094,7578778,.3353357315063477,1262000,4969315,.1677837371826172,2648599,.1173925399780273,6464,1.060219287872315,200546,11307441,-.1335906982421875,10289905,.1456108093261719,9824,.0496664047241211,592622,.6932010650634766,2054579,.4160661697387695,331700,.269439697265625,2744567,.1324682235717773,870416,.3094997406005859,14056574,.2660541534423828,5489866,.1673927307128906,168971,.0101299285888672,7528184,.0097589492797852,1555150,.0003118515014648,493232,-.8063907623291016,69024,.8810129165649414,122957744,.2302474975585938,157943,5870141,2097094,.1897897720336914,19,52797,.0919046401977539,48224516,.0684432983398438,22359510,.3577518463134766,342571,.3152341842651367,342707,.1020631790161133,1035939,344956,1182807,-.3529720306396484,64311,.4729022979736328,1830937,.0132646560668945,3977573,.2368965148925781,2673377,.3904647827148438,50672,3.267335414886475,16127858,-.0819187164306641,2152694,-.0985927581787109,215817632,.1436519622802734,5665536,matched (3),67356672,.90353292,2019062.3,4966549.5
201609,841391,680,3842,54324200,09,0,0,0,0,0,0,0,1,0,0,0,297020,-.487156867980957,2433168,-.1306648254394531,122604,-.7860383987426758,2375583,609952,.132044792175293,363447,-.1256380081176758,195766,-.0879993438720703,5990515,-.2351741790771484,1175000,3996686,-.2178163528442383,1829444,-.3700189590454102,1131,-1.743146419525147,10839,10986882,-.0287570953369141,9715018,-.0574893951416016,3979,-.9037981033325195,252211,-.8542900085449219,2124702,.0335607528686523,252746,-.271845817565918,1908995,-.3630466461181641,816765,-.0636196136474609,14018048,-.0027446746826172,4202445,-.267237663269043,118200,-.3573484420776367,5334350,-.344487190246582,1261663,-.209141731262207,586062,.1724462509155273,4782,-2.669595718383789,110953376,-.1027317047119141,42648,4386266,1783889,-.1617565155029297,67943,26710,-.6814165115356445,46890004,-.0280628204345703,20164992,-.1033039093017578,290617,-.1644725799560547,325051,-.0528936386108398,1164583,406417,1092884,-.079071044921875,43495,-.3910846710205078,1621293,-.1216039657592773,3626188,-.0924901962280273,2125732,-.2292261123657227,8950,-1.733719825744629,16644242,.0315170288085938,1583020,-.3073854446411133,182093360,-.1699142456054688,5344771,matched (3),60350356,.90353292,1808597.4,4884775
201610,841391,681,3842,59088232,10,0,0,0,0,0,0,0,0,1,0,0,728006,.896510124206543,2674055,.0944023132324219,72683,-.5228519439697266,2765190,344346,-.5717334747314453,390756,.0724496841430664,208813,.064518928527832,6045436,.0091257095336914,1894000,4385180,.0927648544311523,1990664,.0844564437866211,5435,1.569756984710693,35757,10950809,-.0032901763916016,9948292,.0237274169921875,2163,-.6095347404479981,669496,.9762592315673828,1474213,-.3655071258544922,303517,.1830520629882813,1380472,-.3241519927978516,829034,.0149097442626953,14029336,.0008049011230469,4567683,.0833396911621094,90544,-.2665424346923828,5633815,.0546197891235352,1218467,-.0348367691040039,362138,-.4814004898071289,153607,3.469538688659668,116710048,.0505828857421875,162119,4664799,2005299,.1169977188110352,251067,56118,.7424192428588867,46830416,-.0012722015380859,18464640,-.0880889892578125,526514,.5942716598510742,238360,-.3101997375488281,1791440,337690,799978,-.3119907379150391,29312,-.394648551940918,1677579,.0341272354125977,4217992,.1511774063110352,3338199,.4513149261474609,23812,.9785356521606445,17300166,.0386524200439453,2067010,.2667684555053711,87257616,-.7356548309326172,5194675,matched (3),58441288,.90353292,1919803.4,4927032.5
201611,841391,682,3842,63763540,11,0,0,0,0,0,0,0,0,0,1,0,467508,-.4428930282592773,1803915,-.3936367034912109,109601,.4107389450073242,2468345,544795,.4587631225585938,666828,.534449577331543,243680,.1544170379638672,8071817,.2890748977661133,555000,3577758,-.2034940719604492,2360503,.1704063415527344,19161,1.260017395019531,161263,9938218,-.0970249176025391,7962315,-.2226810455322266,207,-2.346532344818115,397005,-.5225763320922852,1581762,.0704145431518555,364685,.1835966110229492,1518276,.0951499938964844,968982,.1559848785400391,10511489,-.2886810302734375,3225644,-.3478736877441406,125074,.3230695724487305,5035933,-.112187385559082,1987765,.4894170761108398,391385,.0776662826538086,48912,-1.144374847412109,104916432,-.1065273284912109,171319,5477956,2210210,.0972938537597656,36111,214401,1.340391159057617,48512020,.0352802276611328,18354864,-.0059642791748047,483964,-.0842676162719727,387542,.4860420227050781,540375,558069,883630,.0994539260864258,45084,.4305305480957031,1553194,-.0770378112792969,4841295,.1378231048583984,3006164,-.1047658920288086,21493,-.1024618148803711,16602351,-.0411720275878906,2492587,.1872177124023438,169778784,.6656303405761719,4853692,matched (3),62716664,.90353292,2124910.5,5010513.5
201612,841391,683,3842,68285360,12,0,0,0,0,0,0,0,0,0,0,1,683343,.3795804977416992,2287343,.237431526184082,150375,.3162851333618164,2502898,595844,.089569091796875,881636,.2792463302612305,184330,-.2791280746459961,6924721,-.1532802581787109,1530000,3200353,-.111475944519043,1974095,-.1787643432617188,11624,-.4998044967651367,171259,8720703,-.1306877136230469,9296170,.1548824310302734,681,1.19084358215332,456929,.1405782699584961,1620467,.0241756439208984,366324,.0044841766357422,1552806,.0224885940551758,770303,-.229461669921875,9797828,-.0703086853027344,3133035,-.0291299819946289,402008,1.167566299438477,4297417,-.1585855484008789,2035690,.0238237380981445,614598,.4512767791748047,61833,.2344141006469727,91496488,-.1368637084960938,259697,5714050,1525258,-.3709239959716797,68889,75150,-1.048361778259277,52345960,.0760631561279297,16690044,-.0950813293457031,729644,.4105463027954102,176666,-.7855634689331055,1457886,721104,757732,-.1537084579467773,56072,.218109130859375,1612435,.0374317169189453,3726477,-.26171875,1780549,-.5237436294555664,44861,.7358407974243164,17129440,.0312538146972656,3417625,.3156251907348633,155508992,-.0877914428710938,6398024,matched (3),69832288,.90353292,2800853.3,5332427.5
201701,841391,684,3842,67009516,01,0,0,0,0,0,0,0,0,0,0,0,1130947,.5038137435913086,2570936,.1168794631958008,79674,-.635188102722168,2160790,448360,-.2843828201293945,783204,-.1183853149414063,339442,.6105756759643555,7334796,.0575313568115234,1074000,4229520,.2788276672363281,2901695,.3851852416992188,2717,-1.453543663024902,155746,7702963,-.1240949630737305,9383364,.0093364715576172,945,.3276224136352539,178052,-.9424514770507813,1389835,-.1535301208496094,225732,-.4841699600219727,1894922,.1991138458251953,690085,-.1099700927734375,13782268,.3412227630615234,2713277,-.1438455581665039,184576,-.7784109115600586,12178460,1.041655540466309,2264808,.1066551208496094,466503,-.2757043838500977,214210,1.242520332336426,109232200,.1771736145019531,95398,5315074,1609353,.0536689758300781,68150,90641,.1874208450317383,45219700,-.1463432312011719,18148096,.0837535858154297,1115020,.4240713119506836,103508,-.534611701965332,914732,413763,800660,.0551071166992188,45335,-.2125577926635742,1301506,-.2142229080200195,4397033,.16546630859375,2871721,.4779901504516602,46663,.0393829345703125,18710166,.0882682800292969,1162272,-1.078569412231445,116648256,-.2875423431396484,4186241,matched (3),69899960,.90353292,3200582.3,5552813
201702,841391,685,3842,60517488,02,1,0,0,0,0,0,0,0,0,0,0,1139872,.0078601837158203,1501914,-.5375299453735352,329659,1.420115470886231,1722441,426605,-.0497379302978516,436581,-.5844192504882813,200800,-.524993896484375,4147979,-.5700082778930664,1212000,3141247,-.2974681854248047,2032129,-.3562116622924805,11132,1.410295486450195,117705,10125333,.2734346389770508,8347934,-.1169242858886719,1536,.4857521057128906,222991,.2250556945800781,1225458,-.1258697509765625,279604,.2140264511108398,1200247,-.4566497802734375,752587,.0867023468017578,10075050,-.3133220672607422,3010909,.1040849685668945,148731,-.2159214019775391,11665892,-.042999267578125,2049326,-.0999784469604492,776659,.5097370147705078,150118,-.3555355072021484,106319144,-.0270290374755859,45755,4982761,1894563,.1631555557250977,144742,309487,1.228009223937988,45099812,-.002655029296875,16600055,-.0891609191894531,615112,-.5948238372802734,93692,-.0996360778808594,433802,219847,860531,.072113037109375,28399,-.4677248001098633,1687372,.2596502304077148,3753854,-.158146858215332,2977907,.0363092422485352,11813,-1.373750686645508,11649054,-.4738426208496094,1998553,.5420465469360352,229821488,.6781406402587891,4295251,matched (3),60229424,.90353292,2358153.8,5113794.5
201703,841391,686,3842,60492900,03,0,1,0,0,0,0,0,0,0,0,0,572670,-.6883611679077148,1340745,-.1135149002075195,190584,-.5479660034179688,2887514,760979,.5787477493286133,384218,-.1277647018432617,346312,.5450305938720703,6983504,.520930290222168,911000,4732219,.4097738265991211,1382445,-.3852300643920898,1261,-2.177918910980225,79782,8019402,-.2331762313842773,7693436,-.0816469192504883,3718,.8840045928955078,312330,.3369283676147461,1687898,.3201694488525391,217085,-.2530860900878906,1562222,.2635812759399414,657011,-.1358156204223633,17202492,.5349922180175781,2964180,-.0156412124633789,139630,-.0631437301635742,14134481,.1919479370117188,1799357,-.1300821304321289,791304,.0186805725097656,51974,-1.060678482055664,130514840,.2050418853759766,164381,4270993,1537619,-.2087526321411133,7869,35603,-2.162486076354981,52460016,.1511745452880859,20311650,.2017898559570313,459205,-.2923069000244141,209247,.803502082824707,49843,675110,2397872,1.024786949157715,22294,-.2420368194580078,1481268,-.1302738189697266,4946766,.2759513854980469,2841971,-.0467233657836914,6916,-.5353631973266602,20049872,.542999267578125,3436398,.5420007705688477,186953856,-.2064418792724609,4048949,matched (3),59885516,.90353292,2589412,5224467
201704,841391,687,3842,69932864,04,0,0,1,0,0,0,0,0,0,0,0,832146,.3736982345581055,1499758,.1120786666870117,165394,-.1417627334594727,2551444,663106,-.1376714706420898,589580,.4282007217407227,114459,-1.107123374938965,8234627,.1647968292236328,1001000,3205059,-.3896636962890625,2360891,.5351858139038086,17652,2.638944149017334,91117,8491187,.0571651458740234,8741088,.1276674270629883,6621,.5770597457885742,515197,.5004892349243164,1260232,-.2921886444091797,277633,.2460117340087891,1121868,-.3311138153076172,682090,.0374603271484375,15319897,-.1159019470214844,2891203,-.024928092956543,119892,-.15240478515625,12370701,-.1332874298095703,2065633,.1380071640014648,973220,.2069282531738281,73782,.3503713607788086,123431640,-.0557994842529297,125678,6035532,1089182,-.3448085784912109,586507,57085,.4721107482910156,47313136,-.1032638549804688,18083444,-.1161994934082031,559743,.1979808807373047,194788,-.0716028213500977,800113,500542,1598052,-.4057960510253906,28911,.2599048614501953,1572656,.0598669052124023,3837020,-.2540378570556641,2827131,-.0052356719970703,56094,2.093191146850586,17045664,-.1623268127441406,3912684,.1297998428344727,173686352,-.0736103057861328,4576902,matched (3),75834712,.90353292,2057184.4,4982169.5
201705,841391,688,3842,82988704,05,0,0,0,1,0,0,0,0,0,0,0,826084,-.0073118209838867,1824630,.1960735321044922,181167,.0910892486572266,2576004,847562,.2454290390014648,633919,.0725107192993164,300430,.9649982452392578,9771129,.1710834503173828,1023000,5661139,.5688943862915039,3134501,.2834300994873047,54554,1.128341674804688,119127,10281519,.191319465637207,9549863,.0884914398193359,13840,.7373170852661133,305731,-.5218439102172852,1972913,.4482154846191406,500641,.5895891189575195,2531033,.8136320114135742,980141,.3625354766845703,11934139,-.2497482299804688,3158593,.0884542465209961,123470,.0294075012207031,13981044,.1223716735839844,2167449,.0481147766113281,610730,-.4659547805786133,64153,-.1398439407348633,135246576,.0914115905761719,54490,4527290,1703168,.4470634460449219,3525018,77941,.3114109039306641,54486440,.1411647796630859,18840314,.0410022735595703,294326,-.6427898406982422,396614,.7110509872436523,867155,371861,2127764,.2862863540649414,29479,.0194559097290039,2516177,.469975471496582,5103656,.2852611541748047,3641225,.2530584335327148,88541,.4564371109008789,18982394,.1076145172119141,4520228,.1443386077880859,233321520,.295166015625,4950367,matched (3),78184880,.90353292,2549157.5,5204633
201706,841391,689,3842,73242488,06,0,0,0,0,1,0,0,0,0,0,0,92673,-2.187619209289551,1534891,-.1729183197021484,128538,-.3431949615478516,3277123,750870,-.1211309432983398,702991,.1034231185913086,177955,-.5236845016479492,6952986,-.3402605056762695,1119000,4936695,-.1369285583496094,2592931,-.1896810531616211,1918,-3.347908020019531,17527,10626119,.0329666137695313,9465699,-.0088520050048828,4323,-1.163613319396973,219083,-.3332548141479492,1930958,-.0214948654174805,279179,-.5840368270874023,1841143,-.3182401657104492,649242,-.411890983581543,8366989,-.3551092147827148,4229917,.2920560836791992,127945,.0356016159057617,11755989,-.17333984375,1636070,-.2812538146972656,764433,.2244787216186523,73602,.1374015808105469,123579080,-.0902194976806641,178110,5455751,1784546,.0466737747192383,391385,67494,-.1439132690429688,52757220,-.0322513580322266,17778792,-.0579910278320313,277516,-.0588092803955078,240376,-.5007591247558594,252577,216547,2217880,.0414800643920898,28094,-.0481224060058594,2489115,-.0108137130737305,4964911,-.027562141418457,2521258,-.3675622940063477,50011,-.571223258972168,18300750,-.0365695953369141,3231043,-.3357572555541992,171820912,-.3059635162353516,1462049,matched (3),71260520,.90353292,2826501.8,5345944
201707,841391,690,3842,84235664,07,0,0,0,0,0,1,0,0,0,0,0,511116,1.70751953125,2065768,.2970428466796875,137215,.0653247833251953,3882502,918255,.2012424468994141,1085674,.4346122741699219,217803,.2020606994628906,8447887,.1947450637817383,1333000,4671302,-.0552577972412109,2610932,.0069189071655273,18720,2.27830982208252,168505,11635428,.0907402038574219,8691879,-.0852851867675781,20310,1.547163963317871,278751,.2408685684204102,2416086,.2241325378417969,320363,.1376018524169922,1829784,-.0061893463134766,820003,.2335023880004883,9670454,.144780158996582,5636668,.2871103286743164,242197,.6381511688232422,10533708,-.1097812652587891,2369287,.3702917098999023,835523,.088923454284668,117791,.4702396392822266,122760480,-.0066452026367188,222811,5150575,1891690,.0583066940307617,885949,91472,.3039941787719727,51478264,-.0245418548583984,19597176,.0973777770996094,222824,-.2194967269897461,516863,.7655735015869141,1071517,374739,2246356,.0127573013305664,60634,.7693004608154297,2054046,-.1921157836914063,3437935,-.3675241470336914,3234322,.2490615844726563,782,-4.158143043518066,17504308,-.04449462890625,1492224,-.7725372314453125,240620672,.3367691040039063,7814945,matched (3),85994104,.90353292,2740434.3,5300941.5
201708,841391,691,3842,76479728,08,0,0,0,0,0,0,1,0,0,0,0,647436,.2364234924316406,1881731,-.0933103561401367,74187,-.6149606704711914,2967619,700943,-.2700481414794922,957725,-.1253957748413086,302430,.3282585144042969,6586488,-.2488956451416016,1425000,4575749,-.0206680297851563,2447508,-.0646371841430664,16758,-.1107168197631836,216881,9834376,-.1681709289550781,9827589,.1228046417236328,6420,-1.151695251464844,321528,.1427650451660156,1821417,-.2825345993041992,434500,.3047409057617188,1781121,-.0269546508789063,502034,-.4906406402587891,11113092,.1390495300292969,3835359,-.3850297927856445,136534,-.5731773376464844,12517963,.1725845336914063,1738598,-.3095102310180664,634459,-.2752847671508789,44492,-.973602294921875,123224856,.0037746429443359,205352,5087712,1535814,-.2084102630615234,514662,179283,.6729326248168945,57077996,.1032600402832031,20875908,.0632114410400391,251590,.1214189529418945,458990,-.118748664855957,1575945,315563,1403654,-.4702301025390625,40630,-.4003496170043945,2032478,-.0105562210083008,6673626,.6632919311523438,2832401,-.132695198059082,4519,1.754191398620606,19037074,.0839405059814453,4074983,1.004598617553711,160966592,-.4020252227783203,4643500,matched (3),82439568,.90353292,2649059.5,5254286
201709,841391,692,3842,74282424,09,0,0,0,0,0,0,0,1,0,0,0,352557,-.6078081130981445,1424088,-.2786598205566406,128470,.5491065979003906,2630919,685938,-.0216398239135742,269139,-1.269332885742188,70292,-1.45919132232666,6317022,-.0417728424072266,1352000,4735163,.034245491027832,1895552,-.2555599212646484,123,-4.914446830749512,80356,11078652,.1191368103027344,9392828,-.0452480316162109,6010,-.0659933090209961,252859,-.2402524948120117,1872805,.0278234481811523,216880,-.6948509216308594,1798101,.0094881057739258,399842,-.2275981903076172,8729017,-.2414712905883789,2940873,-.2655563354492188,50110,-1.002353668212891,11646254,-.0721817016601563,1510012,-.1409616470336914,625522,-.014185905456543,216013,1.580028533935547,111248856,-.1022396087646484,77095,5229772,1641834,.0667533874511719,1801,134018,-.2909908294677734,53886708,-.0575351715087891,19678088,-.0590896606445313,85042,-1.08465576171875,55727,-2.108564376831055,101163,220806,1338311,-.0476703643798828,51825,.2433662414550781,1855921,-.0908746719360352,4368712,-.4236946105957031,2708076,-.044886589050293,11769,.9571781158447266,17728640,-.0712051391601563,3266206,-.2212371826171875,187061024,.150238037109375,4248747,matched (3),76974880,.90353292,2402406.5,5134351
201710,841391,693,3842,77567120,10,0,0,0,0,0,0,0,0,1,0,0,924738,.9642982482910156,2005272,.3422479629516602,295169,.831852912902832,3740656,795849,.1486225128173828,425546,.4581451416015625,288054,1.410489082336426,8309951,.2742061614990234,1256000,4737892,.0005769729614258,1948619,.0276107788085938,18307,5.002854347229004,209001,8802735,-.2299585342407227,9560600,.0177040100097656,1107,-1.691771507263184,200754,-.2307510375976563,1710615,-.0905847549438477,508408,.8519401550292969,1628462,-.099095344543457,785990,.6758747100830078,8597320,-.015202522277832,3061024,.0400428771972656,110685,.7924680709838867,13381397,.1388816833496094,1867217,.2123317718505859,912039,.3770961761474609,60837,-1.26714038848877,129596408,.1526546478271484,322967,4631653,2095679,.2440643310546875,293867,67256,-.6894683837890625,53016988,-.0162715911865234,20559576,.0438194274902344,608760,1.968278884887695,92254,.5040807723999023,247841,236778,901813,-.3947572708129883,64745,.2225837707519531,2260235,.1970882415771484,5024610,.1398792266845703,3049208,.1186437606811523,38577,1.187187194824219,19363064,.0881843566894531,3941748,.1879949569702148,236712032,.2354087829589844,5075366,matched (3),81230992,.90353292,2233153.3,5057368.5
