period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1015c440,growth1015c440,Y1052c124,growth1052c124,Y1198c246,growth1198c246,Y1267c484,growth1267c484,Y1397c752,growth1397c752,Y1573c124,growth1573c124,Y1776c752,growth1776c752,Y1779c818,Y1944c203,Y1992c376,Y2017c300,Y2049c600,growth2049c600,Y2101c124,growth2101c124,Y2208c484,growth2208c484,Y2282c484,growth2282c484,Y2322c484,growth2322c484,Y2554c376,Y2901c600,growth2901c600,Y3088c152,growth3088c152,Y3118c208,growth3118c208,Y3262c600,growth3262c600,Y3263c600,growth3263c600,Y3275c484,growth3275c484,Y3340c36,Y3348c372,growth3348c372,Y3411c251,growth3411c251,Y3461c300,growth3461c300,Y3570c484,growth3570c484,Y3615c616,growth3615c616,Y361c152,growth361c152,Y3710c152,growth3710c152,Y3727c152,growth3727c152,Y3909c36,Y3974c344,Y4197c484,growth4197c484,Y4219c440,growth4219c440,Y4251c484,growth4251c484,Y4272c620,growth4272c620,Y4291c376,Y4412c792,growth4412c792,Y4420c352,growth4420c352,Y4506c246,growth4506c246,Y4728c191,growth4728c191,Y4929c428,growth4929c428,Y527c826,growth527c826,Y675c752,growth675c752,Y719c688,growth719c688,Y841c152,growth841c152,Y848c616,growth848c616,Y943c124,growth943c124,_merge,x,r2,s,sf
201704,760720,687,3589,4120254,04,0,0,1,0,0,0,0,0,0,0,0,49689,-.3068475723266602,211630,1.147747039794922,83475,-.4112987518310547,444541,-.4943714141845703,1831958,-.5254783630371094,531239,-.1802177429199219,364648,.3517913818359375,630547,23259,1620000,181986,593692,-.29937744140625,142639,-.5440425872802734,1641457,.7473602294921875,256383,.114654541015625,3541204,.3169260025024414,177000,40290,.7245616912841797,1290219,.362370491027832,323661,-.1781148910522461,533748,-1.044256210327148,288473,.1967735290527344,63017492,-.4829063415527344,340454,2445378,-.0064487457275391,353829,-.9363079071044922,189806,-.3699245452880859,2394368,-.2089929580688477,17773584,1.010848045349121,2799127,-.2833786010742188,1311125,-.0634164810180664,132976,.0223884582519531,1073492,6928695,431161728,-.0907707214355469,332546,-.6997509002685547,1196363,-.6285476684570313,1744121,-.2820291519165039,2499000,265407,-.4335918426513672,913983,.5161523818969727,1719,-.9678745269775391,17952,.1721458435058594,209897,-.2550954818725586,1436560,-.0609378814697266,16693580,-.1328468322753906,69607,.6080198287963867,230233344,-.0705337524414063,6490598,-.1131000518798828,224074,-.2199983596801758,matched (3),4395876.5,.92448646,226581.17,530993.69
201705,760720,688,3589,5803773,05,0,0,0,1,0,0,0,0,0,0,0,110174,.7962779998779297,206623,-.0239439010620117,109655,.272791862487793,549157,.2113418579101563,3196902,.5567970275878906,851352,.471613883972168,240607,-.415766716003418,0,31187,1414000,69924,578184,-.0264682769775391,384497,.9916191101074219,1887664,.1397552490234375,529362,.7250003814697266,3110118,-.1298055648803711,230000,12183,-1.196062088012695,1278565,-.0090742111206055,431746,.2881402969360352,2394533,1.501019477844238,923086,1.163120269775391,104822808,.5088577270507813,351531,3889846,.4641704559326172,850878,.8774547576904297,249797,.2746458053588867,2888954,.187774658203125,7201507,-.9034233093261719,5301977,.6387720108032227,1962885,.4035301208496094,172384,.2595558166503906,1525828,7018518,386258688,-.1099758148193359,11604,-3.355428695678711,2461650,.7215452194213867,1968010,.1207723617553711,2772000,358153,.2996959686279297,946374,.0348262786865234,928,-.6164665222167969,76211,1.445804595947266,305414,.3750505447387695,1993833,.3278074264526367,11995869,-.3304615020751953,96386,.325495719909668,228623744,-.0070152282714844,5785611,-.1149806976318359,404204,.5899429321289063,matched (3),4796567,.92448646,218764.92,527705.75
201706,760720,689,3589,5925943,06,0,0,0,0,1,0,0,0,0,0,0,129417,.1609783172607422,328687,.4642095565795898,162004,.3902826309204102,765330,.3319225311279297,1639704,-.6676664352416992,780980,-.0862760543823242,250979,.0422039031982422,0,19575,1640000,32903,680632,.1631288528442383,244186,-.4540061950683594,2351816,.2198476791381836,834064,.4546375274658203,3747558,.1864433288574219,522000,25112,.7233037948608398,1683478,.2751235961914063,431150,-.0013809204101563,3212468,.2938508987426758,1549494,.5179615020751953,88664832,-.1674079895019531,492929,2965580,-.2712974548339844,756698,-.117304801940918,357424,.3582744598388672,3271122,.1242389678955078,19954968,1.019187927246094,2602510,-.7116031646728516,2308977,.162388801574707,199082,.1439924240112305,1563097,6729942,396605824,.0264358520507813,45406,1.364294052124023,1754025,-.3389186859130859,1715405,-.1373739242553711,3007000,211065,-.5287942886352539,1144914,.1904468536376953,39921,3.761626243591309,557308,1.989611625671387,457837,.4048452377319336,2635787,.2791233062744141,15040303,.2261695861816406,86686,-.1060686111450195,283578976,.2154121398925781,6369863,.0962038040161133,656294,.4846897125244141,matched (3),5744101,.92448646,304101.81,568412.88
201707,760720,690,3589,5279269,07,0,0,0,0,0,1,0,0,0,0,0,45417,-1.047153472900391,104024,-1.150484085083008,47901,-1.218484878540039,686583,-.1085796356201172,990156,-.5044088363647461,610326,-.246556282043457,50660,-1.60023307800293,84554,4875,1781000,1049,616042,-.0997066497802734,218530,-.1110067367553711,1903934,-.2112655639648438,502216,-.5072803497314453,3803311,.0147676467895508,177000,16312,-.4314441680908203,1311958,-.2493410110473633,299265,-.3651266098022461,2494359,-.2530069351196289,1076814,-.363922119140625,81621040,-.0827751159667969,482932,2814115,-.052424430847168,982719,.2613592147827148,388880,.0843477249145508,2725090,-.1826314926147461,8090861,-.9027423858642578,3311901,.2410459518432617,1947578,-.1702184677124023,241721,.1940670013427734,1123790,6576992,494289024,.2201766967773438,14606,-1.134211540222168,3456235,.6782674789428711,1428938,-.1827173233032227,2291000,413104,.6715335845947266,589483,-.6638383865356445,1860,-3.066326141357422,77570,-1.97193717956543,341563,-.2929811477661133,2253684,-.1566162109375,16646936,.1014938354492188,49236,-.5656671524047852,173396608,-.4919090270996094,4302220,-.3924465179443359,533257,-.2076053619384766,matched (3),5562722.5,.92448646,208095.16,523372.56
201708,760720,691,3589,6400298,08,0,0,0,0,0,0,1,0,0,0,0,62937,.3262481689453125,358548,1.237441062927246,188268,1.368729591369629,774710,.1207609176635742,2215227,.8052482604980469,311706,-.6719331741333008,65903,.2630481719970703,738705,12650,1934000,40048,760737,.210972785949707,343698,.4528398513793945,1425989,-.2890567779541016,541157,.0746793746948242,5226926,.3179512023925781,425000,34351,.7447299957275391,1429042,.0854835510253906,465900,.4426412582397461,1491853,-.5140132904052734,677829,-.4628667831420898,106137160,.2626457214355469,544345,2721515,-.0334596633911133,1161637,.167262077331543,612054,.4535493850708008,3294726,.1898212432861328,20921262,.9500312805175781,4350309,.2727241516113281,2184153,.1146421432495117,254940,.0532445907592773,1205617,7863457,553348416,.1128673553466797,157392,2.377306938171387,2905263,-.1736564636230469,1768759,.2133464813232422,2607000,275957,-.4034547805786133,952848,.4802093505859375,2300,.2123327255249023,101323,.2671327590942383,330923,-.0316457748413086,2516096,.110142707824707,19679616,.1673564910888672,88767,.5893898010253906,238696032,.3196086883544922,4575345,.0615510940551758,532257,-.0018768310546875,matched (3),7071311,.92448646,249317.55,541086.38
201709,760720,692,3589,4497703,09,0,0,0,0,0,0,0,1,0,0,0,44436,-.3480844497680664,192875,-.6200199127197266,123177,-.4242439270019531,494174,-.4496002197265625,2494157,.118596076965332,843878,.9959478378295898,99851,.4154949188232422,243177,8598,1207000,62,529364,-.3626108169555664,196941,-.556859016418457,1214778,-.160304069519043,318440,-.5302753448486328,5162407,-.0124197006225586,240000,4308,-2.076157569885254,1332346,-.0700626373291016,311853,-.4014387130737305,1464726,-.0183506011962891,643491,-.0519866943359375,73049496,-.37359619140625,215579,2590795,-.0492238998413086,1018921,-.1310853958129883,234081,-.9611530303955078,2779315,-.1701183319091797,9917107,-.7465057373046875,3088706,-.342494010925293,1992197,-.0919904708862305,321507,.2319908142089844,707500,0,410037632,-.2997379302978516,131163,-.1822986602783203,2345093,-.2141990661621094,2242689,.2373971939086914,1977000,203485,-.304652214050293,564139,-.5241546630859375,3932,.5362386703491211,59424,-.5336151123046875,227444,-.3749818801879883,2746411,.0875864028930664,16096799,-.2009620666503906,74645,-.1732711791992188,195812192,-.1980342864990234,5690632,.2181386947631836,445919,-.1769895553588867,matched (3),4923123.5,.92448646,182211.48,513630.5
201710,760720,693,3589,6301831,10,0,0,0,0,0,0,0,0,1,0,0,62125,.3350982666015625,23924,-2.087160110473633,59830,-.7221145629882813,462632,-.0659561157226563,3151859,.2340412139892578,1215433,.3648471832275391,204075,.714808464050293,546690,30897,2033000,668,1052875,.6876029968261719,127906,-.4316082000732422,1064301,-.1322431564331055,475371,.4006614685058594,13072952,.9291410446166992,223000,35379,2.105645179748535,1895264,.3524160385131836,446271,.358393669128418,2524502,.5443754196166992,1816268,1.037631034851074,89354680,.20147705078125,379159,3515358,.3051767349243164,764527,-.2872428894042969,217156,-.0750513076782227,3214004,.1453132629394531,16563254,.5129261016845703,3375637,.088831901550293,2307690,.1470088958740234,274548,-.157893180847168,1338839,6515395,626433600,.4237937927246094,238730,.5988922119140625,2198724,-.0644474029541016,2269846,.0120363235473633,3502000,341535,.517857551574707,1177380,.7357454299926758,6597,.5174674987792969,55811,-.0627269744873047,422840,.6200895309448242,3841379,.335536003112793,12148176,-.2814426422119141,79585,.064082145690918,345794336,.5686874389648438,6208009,.0870189666748047,636345,.3556032180786133,matched (3),5821257.5,.92448646,280780.41,556284.94
201711,760720,694,3589,4750475,11,0,0,0,0,0,0,0,0,0,1,0,46002,-.3004636764526367,93888,1.367219924926758,132493,.7950220108032227,457081,-.0120716094970703,2398576,-.2731170654296875,792150,-.4281044006347656,59476,-1.232914924621582,150393,15013,1248000,182,825587,-.2431850433349609,221759,.5502948760986328,753377,-.3455076217651367,501627,.0537614822387695,6173337,-.75030517578125,193000,5812,-1.806194305419922,1467237,-.255976676940918,517697,.1484642028808594,2626492,.0396051406860352,1075740,-.5237751007080078,86111752,-.0369682312011719,564537,2364122,-.3967342376708984,797391,.042088508605957,267904,.2100124359130859,3454245,.0720863342285156,8223088,-.7002410888671875,3373200,-.0007228851318359,1811014,-.2423601150512695,136210,-.7009286880493164,1154277,6984359,455656896,-.3183040618896484,131553,-.5959234237670898,2006739,-.0913658142089844,1603266,-.3476686477661133,3061000,631267,.6142787933349609,715413,-.4981861114501953,886,-2.007653713226318,54475,-.0242290496826172,377811,-.1125993728637695,3175121,-.1904850006103516,17776920,.3807220458984375,53671,-.3939533233642578,280189152,-.2103786468505859,5496394,-.1217479705810547,448839,-.3490762710571289,matched (3),4913788.5,.92448646,273929.69,552858.69
201712,760720,695,3589,5786133,12,0,0,0,0,0,0,0,0,0,0,1,38317,-.1827907562255859,248607,.9737710952758789,177551,.2927284240722656,340545,-.2943134307861328,2212027,-.0809659957885742,767547,-.0315513610839844,149191,.9196548461914063,948975,15382,2183000,1220,1072355,.2615175247192383,149452,-.3946151733398438,785795,.0421304702758789,67109,-2.011538505554199,5504154,-.1147365570068359,263000,52135,2.193911552429199,1808359,.2090387344360352,415309,-.220367431640625,1277931,-.7204065322875977,751413,-.3588085174560547,64517708,-.2887058258056641,398505,2220222,-.0627994537353516,1144732,.3615798950195313,263259,-.0174894332885742,3211162,-.0729713439941406,9573152,.1520156860351563,2931696,-.1402807235717773,1648751,-.0938682556152344,161712,.1716194152832031,1488792,7910444,524051904,.1398506164550781,261612,.6874532699584961,1178699,-.532099723815918,1537405,-.0419473648071289,1756000,942734,.4010553359985352,865701,.1906795501708984,44856,3.924496173858643,76577,.3405542373657227,543286,.3632411956787109,3507952,.0996866226196289,8177283,-.7765407562255859,23003,-.8472480773925781,381198176,.3078536987304688,6951486,.23486328125,446406,-.0054349899291992,matched (3),4792091.5,.92448646,231575.84,533144.13
201801,760720,696,3589,7377570,01,0,0,0,0,0,0,0,0,0,0,0,55941,.3784036636352539,215390,-.1434230804443359,82869,-.7619972229003906,639585,.6302728652954102,4774043,.7692842483520508,925057,.1866559982299805,300582,.7004928588867188,2410644,23452,1213000,93275,1364844,.2411832809448242,249359,.5119180679321289,1622634,.7251100540161133,494053,1.99632453918457,6396042,.150177001953125,351000,15816,-1.192813873291016,1856494,.0262699127197266,517634,.220245361328125,2830646,.795262336730957,1614346,.7647294998168945,77490320,.1832122802734375,621621,2979289,.2940769195556641,1333152,.1523761749267578,511546,.6642990112304688,3461575,.0750904083251953,22298804,.8455715179443359,4211661,.3622760772705078,2736590,.5066938400268555,226164,.3354434967041016,1443133,8754292,613890560,.1582260131835938,65442,-1.385698318481445,1773149,.4083452224731445,2112385,.3177213668823242,2955000,657703,-.3600301742553711,889249,.0268373489379883,2790,-2.777416229248047,57341,-.289280891418457,292592,-.6188564300537109,2304701,-.4200820922851563,18030720,.7907180786132813,39390,.5378875732421875,245498944,-.4400253295898438,8518880,.2033290863037109,434017,-.0281457901000977,matched (3),6834096.5,.92448646,265845.44,548898
201802,760720,697,3589,6375118,02,1,0,0,0,0,0,0,0,0,0,0,45610,-.2041702270507813,20739,-2.340434074401856,147429,.5760860443115234,761176,.1740446090698242,1649079,-1.062976837158203,1115650,.1873369216918945,163367,-.6097211837768555,3384246,30303,2016000,18585,295992,-1.528463363647461,221973,-.116337776184082,1269570,-.2453727722167969,210852,-.8514862060546875,5144143,-.2178211212158203,186000,3445,-1.52409839630127,1484500,-.2236118316650391,526250,.0165081024169922,796127,-1.268501281738281,267569,-1.797307968139648,68463144,-.1238574981689453,656014,2921309,-.0196523666381836,1224992,-.0846118927001953,485573,-.0521078109741211,3717249,.0712604522705078,7930082,-1.033869743347168,3348763,-.2292661666870117,2447258,-.1117439270019531,84565,-.9837398529052734,1269319,4440322,417676992,-.3851070404052734,33493,-.6698274612426758,2305772,.2626581192016602,1900209,-.1058530807495117,2812000,326474,-.7004032135009766,768189,-.1463413238525391,3487,.2230005264282227,1795,-3.464010715484619,281403,-.0389909744262695,2955795,.2488174438476563,20842828,.1449317932128906,55587,.3444375991821289,251648912,.0247421264648438,5950843,-.3587512969970703,351191,-.2117528915405273,matched (3),5900385,.92448646,285975.97,558925.31
201803,760720,698,3589,3877453,03,0,1,0,0,0,0,0,0,0,0,0,50726,.1063117980957031,314823,2.71999454498291,97932,-.4090738296508789,305195,-.9139137268066406,2749426,.5111751556396484,1086365,-.0265998840332031,110239,-.3933486938476563,794244,11242,1983000,42126,1101077,1.313712120056152,158842,-.3346462249755859,744443,-.5337972640991211,215452,.0215816497802734,3126580,-.4979190826416016,254000,11152,1.174695014953613,1613337,.0832271575927734,404738,-.2625360488891602,2496713,1.142971992492676,1361149,1.626707077026367,85525656,.2225208282470703,206045,2719238,-.0716800689697266,1253736,.023193359375,239757,-.7057037353515625,4296488,.1448144912719727,9217760,.1504678726196289,2996516,-.111140251159668,2487849,.0164499282836914,49994,-.5256175994873047,713856,6187527,626650368,.4056797027587891,70827,.7489032745361328,1313069,-.5630483627319336,1569606,-.1911392211914063,1882000,439137,.2964611053466797,622775,-.2098503112792969,755,-1.53007984161377,50986,3.346546649932861,270384,-.0399446487426758,2801574,-.0535869598388672,9686245,-.7663021087646484,39648,-.3379087448120117,429897632,.5355110168457031,5073473,-.1595077514648438,363462,.0343437194824219,matched (3),4775074.5,.92448646,283452.91,557638.63
201804,760720,699,3589,4405767,04,0,0,1,0,0,0,0,0,0,0,0,53728,.0574951171875,126152,-.9145231246948242,150166,.4274682998657227,423587,.3278083801269531,2367058,-.1497440338134766,549689,-.6812400817871094,238955,.7736244201660156,1473275,15053,1978000,46585,926311,-.1728343963623047,326604,.7208385467529297,2109593,1.041614532470703,248972,.1446018218994141,5827596,.6226654052734375,261000,36032,1.172788619995117,1063368,-.4168634414672852,434958,.0720090866088867,5331351,.7586288452148438,2081623,.4248189926147461,93109240,.0849571228027344,511460,3261310,.1817770004272461,1119735,-.1130361557006836,446590,.6220149993896484,3709847,-.1468076705932617,21409568,.8427066802978516,4089981,.3110895156860352,2611445,.0484857559204102,66910,.2914457321166992,943522,7067743,537705472,-.1530780792236328,99534,.3402595520019531,1258500,-.0424461364746094,1752651,.1103048324584961,2938000,493380,.1164674758911133,788134,.2354822158813477,3332,1.484610557556152,63258,.2156696319580078,281215,.039276123046875,3761436,.2946195602416992,19825058,.7162399291992188,26707,-.3951148986816406,409853024,-.0477485656738281,5811979,.1358957290649414,417813,.1393594741821289,matched (3),7013701.5,.92448646,379584.81,612127.38
201805,760720,700,3589,3992206,05,0,0,0,1,0,0,0,0,0,0,0,60715,.1222572326660156,203591,.4786252975463867,78650,-.646733283996582,547139,.2559442520141602,2428644,.0256853103637695,496641,-.1014852523803711,65787,-1.289853096008301,1586945,38800,1678000,80928,675373,-.3159446716308594,360034,.0974502563476563,1145794,-.6103973388671875,430349,.5472564697265625,4112715,-.3485212326049805,249000,32602,-.1000337600708008,1527724,.3623371124267578,405395,-.0703878402709961,1473771,-1.28577995300293,951662,-.7826929092407227,94225096,.0119132995605469,420362,3861296,.1688737869262695,835561,-.2927436828613281,389197,-.1375560760498047,4877052,.2735500335693359,5962142,-1.278408050537109,4004304,-.0211706161499023,2165678,-.1871700286865234,135361,.7045965194702148,1281873,8774759,568811712,.0562381744384766,15040,-1.889786720275879,1466135,.1527090072631836,2119857,.1902189254760742,2630000,238067,-.7287273406982422,607810,-.2598056793212891,2165,-.43115234375,5003,-2.53718376159668,188928,-.3977537155151367,2448732,-.4292306900024414,19112440,-.0366077423095703,40632,.4196300506591797,327215648,-.2251777648925781,5565671,-.0433034896850586,558582,.2903680801391602,matched (3),6634860.5,.92448646,296410.03,564335.13
201806,760720,701,3589,4852088,06,0,0,0,0,1,0,0,0,0,0,0,61147,.0070896148681641,18911,-2.376369476318359,52019,-.4133987426757813,252769,-.7722272872924805,2977613,.2037887573242188,770417,.4390649795532227,94066,.357574462890625,2448784,11736,1837000,28063,968143,.3601150512695313,244046,-.3888416290283203,1591384,.3285055160522461,517481,.1843757629394531,9312075,.8172273635864258,326000,12304,-.9744491577148438,1665319,.086237907409668,457481,.1208734512329102,3282042,.8006420135498047,1345397,.3462343215942383,66953088,-.3416938781738281,299944,2965342,-.2640104293823242,1208664,.3691673278808594,469393,.1873550415039063,3576582,-.3101329803466797,7280285,.1997394561767578,5454345,.3090429306030273,1833093,-.1667289733886719,210034,.4393243789672852,1521813,6572438,587207104,.0318279266357422,103204,1.925994873046875,1978306,.2996110916137695,1991045,-.0626888275146484,2836000,258900,.0838899612426758,811971,.2896022796630859,891,-.8878312110900879,53635,2.372164726257324,397456,.743718147277832,2397439,-.0211687088012695,19226112,.0059299468994141,45474,.1125850677490234,303838944,-.0741214752197266,4794261,-.1491985321044922,443311,-.2311305999755859,matched (3),6278855,.92448646,280100.78,555942.19
201807,760720,702,3589,5039607,07,0,0,0,0,0,1,0,0,0,0,0,46865,-.2660093307495117,317730,2.82145881652832,205692,1.374771118164063,1027029,1.401948928833008,3123598,.0478639602661133,1321010,.539219856262207,30269,-1.133872032165527,2746920,28050,2205000,41011,1924700,.6871452331542969,254210,.0408039093017578,865433,-.6091289520263672,925033,.5808572769165039,7376891,-.2329587936401367,347000,36838,1.09660530090332,2206688,.2814760208129883,415591,-.0960330963134766,5111975,.443120002746582,2373952,.5678672790527344,65441724,-.0228328704833984,471508,3719232,.2265243530273438,1024918,-.1649026870727539,516624,.0958747863769531,3458742,-.0335025787353516,22168004,1.113479614257813,1794333,-1.11177921295166,1271206,-.3660392761230469,268523,.24566650390625,920008,8489083,619746688,.0539340972900391,36870,-1.029309272766113,2791064,.344182014465332,1727346,-.1420736312866211,3145000,234584,-.098628044128418,759027,-.0674266815185547,3777,1.44434118270874,12949,-1.421183586120606,915563,.8344554901123047,2959680,.2106800079345703,19656348,.0221309661865234,52417,.14208984375,308455776,.0150794982910156,7091954,.3915414810180664,729756,.498438835144043,matched (3),8172237.5,.92448646,401627.16,626034.81
201808,760720,703,3589,4980349,08,0,0,0,0,0,0,1,0,0,0,0,116166,.9077482223510742,211906,-.405059814453125,67377,-1.116076469421387,687995,-.4006433486938477,2663640,-.1592922210693359,1038985,-.2401523590087891,53290,.5656242370605469,2695161,19403,2171000,15831,1514062,-.2399740219116211,269020,.0566244125366211,1493584,.5457038879394531,1123076,.1939964294433594,9402136,.2425851821899414,271000,16802,-.7850322723388672,2088287,-.0551481246948242,463497,.1090984344482422,2568145,-.6884021759033203,826690,-1.054882049560547,68910872,.0516548156738281,507068,3166813,-.1607913970947266,1027021,.002049446105957,345922,-.4011020660400391,4572636,.2791852951049805,21229492,-.0432586669921875,6007144,1.208316802978516,1829349,.3639945983886719,196795,-.3107738494873047,1668158,7629806,495442944,-.2238578796386719,292802,2.072097778320313,2327523,-.1816177368164063,1495583,-.1440696716308594,2078000,297564,.2378158569335938,586674,-.257568359375,2610,-.3695802688598633,5294,-.894444465637207,568612,-.4763412475585938,2021727,-.381129264831543,11403274,-.5445003509521484,36597,-.3592643737792969,493601632,.4701499938964844,6243024,-.1274957656860352,481643,-.4155073165893555,matched (3),7305693,.92448646,320862.41,577553.44
201809,760720,704,3589,3798613,09,0,0,0,0,0,0,0,1,0,0,0,46696,-.9113616943359375,108307,-.671173095703125,143388,.7552499771118164,474990,-.370488166809082,3133338,.1624050140380859,622731,-.5118846893310547,38850,-.3160409927368164,331939,20100,695000,0,1475800,-.0255956649780273,194265,-.3255624771118164,905143,-.5008411407470703,264316,-1.446681022644043,5785034,-.4856634140014648,237000,22877,.3086347579956055,1796252,-.1506423950195313,414630,-.1114139556884766,2321726,-.1008729934692383,1055882,.2447023391723633,56821448,-.1928997039794922,425178,2683672,-.1655397415161133,732621,-.3377885818481445,277369,-.2208642959594727,3318488,-.3205814361572266,4788611,-1.489150047302246,1740926,-1.238533020019531,1800987,-.015625,101258,-.6644906997680664,1106526,6647553,526186208,.0602016448974609,92556,-1.151682853698731,1604096,-.3722448348999023,1450430,-.0306568145751953,1513000,97854,-1.112153053283691,684041,.1535482406616211,9091,1.247934341430664,7347,.3277177810668945,196646,-1.061793327331543,2844130,.3413047790527344,12581468,.0983257293701172,24314,-.4089145660400391,192335312,-.9424877166748047,5345433,-.1552219390869141,320462,-.4074392318725586,matched (3),5160111,.92448646,227038.2,531188.88
201810,760720,705,3589,5580644,10,0,0,0,0,0,0,0,0,1,0,0,57243,.2036476135253906,120291,.1049442291259766,105542,-.3064451217651367,862725,.5968027114868164,3801590,.1933212280273438,991301,.4649028778076172,139563,1.27880859375,0,42542,1711000,20067,1700177,.1415319442749023,210478,.0801582336425781,1235105,.3108186721801758,599014,.8181400299072266,4019209,-.3641891479492188,345000,11403,-.6962556838989258,2737406,.4213085174560547,424379,.0232410430908203,1734541,-.2915678024291992,1696495,.4741878509521484,63611752,.112884521484375,808324,2964782,.0996179580688477,525036,-.3331623077392578,457555,.5005483627319336,4979256,.4057712554931641,7193297,.4069089889526367,1601075,-.0837411880493164,1979456,.094487190246582,247591,.8941068649291992,1460955,7771773,661286336,.2285327911376953,531671,1.748210906982422,5448907,1.222854614257813,1883281,.2611560821533203,3605000,282238,1.059273719787598,657557,-.0394859313964844,27911,1.121736526489258,44088,1.791895866394043,327815,.5110445022583008,2977178,.0457191467285156,21337608,.5282459259033203,40907,.5202493667602539,431430016,.8078651428222656,7783616,.3757781982421875,538013,.5181188583374023,matched (3),6344722.5,.92448646,358855.94,599493.81
201811,760720,706,3589,5001130,11,0,0,0,0,0,0,0,0,0,1,0,50430,-.1267194747924805,11353,-2.360431671142578,62427,-.525111198425293,277506,-1.13425350189209,2253512,-.5229301452636719,326956,-1.10919189453125,35563,-1.367210388183594,2907726,13383,1434000,1158,613977,-1.018529891967773,141303,-.3984746932983398,2284522,.6150007247924805,403943,-.3940114974975586,2292884,-.561274528503418,361000,34434,1.105167388916016,1640777,-.5118408203125,415561,-.0209980010986328,788352,-.7885541915893555,240711,-1.952722549438477,61141788,-.0396041870117188,302281,2692428,-.0963602066040039,1287141,.8967123031616211,408848,-.112553596496582,4276611,-.1521196365356445,19238720,.9837760925292969,2513058,.4508247375488281,1086005,-.6003170013427734,121719,-.7100629806518555,1484897,6714388,487140960,-.305633544921875,122795,-1.465508460998535,2815523,-.6602668762207031,1602833,-.1612434387207031,2367000,134912,-.7381277084350586,737220,.1143550872802734,5321,-1.657360076904297,29010,-.4185466766357422,288122,-.1290655136108398,1879848,-.4597854614257813,15467987,-.3216991424560547,28575,-.358769416809082,317207680,-.3075485229492188,3620503,-.7654085159301758,508398,-.0566177368164063,matched (3),6443124,.92448646,348424.88,593308.63
201812,760720,707,3589,7627801,12,0,0,0,0,0,0,0,0,0,0,1,45537,-.1020612716674805,26008,.8289222717285156,165304,.9737882614135742,300256,.0787925720214844,3119790,.3252763748168945,398068,.1967964172363281,206265,1.757856369018555,558952,19477,2261000,0,1438467,.8513755798339844,161622,.1343536376953125,974677,-.8518056869506836,458573,.1268453598022461,6174015,.9905385971069336,497000,48915,.3510398864746094,2191971,.2896308898925781,383961,-.0790882110595703,2859519,1.288464546203613,1141757,1.556726455688477,48830552,-.2248382568359375,798228,2218098,-.1937932968139648,1406812,.088902473449707,317522,-.2527961730957031,4051024,-.0541906356811523,6038252,-1.158810615539551,4319179,.54156494140625,1801018,.5058469772338867,216973,.5780572891235352,1677939,8551875,441764928,-.0977764129638672,15443,-2.073360443115234,5076141,.5894031524658203,1198960,-.2903175354003906,2875000,222527,.5004253387451172,980492,.2851676940917969,921,-1.753956317901611,106778,1.303111076354981,566448,.6760015487670898,2127361,.1236915588378906,20630738,.2880096435546875,38562,.2997350692749023,429304512,.3026103973388672,2523459,-.3609819412231445,586663,.1431856155395508,matched (3),7239470,.92448646,295381.34,563795.5
