period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1028c440,growth1028c440,Y1275c554,Y1379c586,growth1379c586,Y1451c586,growth1451c586,Y1490c268,growth1490c268,Y1706c620,growth1706c620,Y1772c498,Y1774c68,growth1774c68,Y1851c268,growth1851c268,Y2104c203,Y2166c498,Y2319c484,growth2319c484,Y232c300,growth232c300,Y2360c344,Y2553c705,growth2553c705,Y2646c703,growth2646c703,Y2743c616,growth2743c616,Y2813c218,Y2865c222,growth2865c222,Y2867c703,growth2867c703,Y3032c68,growth3032c68,Y3094c124,growth3094c124,Y3178c372,growth3178c372,Y3257c222,growth3257c222,Y3517c792,growth3517c792,Y3727c348,growth3727c348,Y3727c68,growth3727c68,Y3885c208,growth3885c208,Y3912c32,Y4002c246,growth4002c246,Y4082c642,Y4132c300,growth4132c300,Y4163c818,Y4241c233,Y4252c300,growth4252c300,Y4368c124,growth4368c124,Y4380c498,Y4417c554,Y4450c807,growth4450c807,Y4481c752,growth4481c752,Y4525c757,growth4525c757,Y4613c222,growth4613c222,Y4830c792,growth4830c792,Y4937c203,Y4992c152,growth4992c152,Y5025c440,growth5025c440,Y545c203,Y638c208,growth638c208,Y736c442,Y983c818,_merge,x,r2,s,sf
201601,901820,672,4752,499285,01,0,0,0,0,0,0,0,0,0,0,0,8342,-.7767057418823242,302963,2072093,.8677854537963867,144937,-.5801048278808594,36494,-1.280801773071289,38553,-.1980705261230469,0,64245,-.1350984573364258,129662,-.9803571701049805,1189710,0,103548,-.9947404861450195,5715,-1.664118766784668,239640,255421,.2442760467529297,56576,-.5772457122802734,180923,.0512800216674805,31140,164903,-1.256550788879395,9047,.3176383972167969,35214,-.5571212768554688,58303,-.5053501129150391,1274076,-.0397005081176758,36544,-2.395072937011719,1606209,-.2720613479614258,84526,.2164192199707031,48835,-.7288589477539063,133638,-1.994873046875,120887,103953,1.311984062194824,30397,42830,1.740204811096191,560258,0,313294,-.7160091400146484,221236,-2.000611305236816,0,441089,3838,-2.041910171508789,284047,-.3175678253173828,435338,.6858921051025391,30806,-.7785787582397461,388538,-1.7249755859375,354472,407499,.1097850799560547,19244,-2.57463550567627,19891,42572,-.0209665298461914,73096,196858,matched (3),533856.5,.87384516,66145.063,150466.77
201602,901820,673,4752,439047,02,1,0,0,0,0,0,0,0,0,0,0,31561,1.330618858337402,267395,866950,-.871333122253418,83301,-.5538387298583984,129830,1.269078254699707,186560,1.576718330383301,70863,56842,-.1224288940429688,258128,.6885251998901367,1279068,48813,63866,-.4832477569580078,3126,-.6033401489257813,115732,215564,-.1696548461914063,28543,-.684173583984375,131517,-.3189353942871094,23226,231535,.3393735885620117,6321,-.358555793762207,165728,1.548904418945313,78796,.30120849609375,3041911,.870265007019043,16517,-.7941265106201172,1784155,.1050682067871094,72370,-.1552667617797852,15888,-1.122882843017578,446190,1.205610275268555,45125,67370,-.4337387084960938,807260,8507,-1.616349220275879,200552,134940,238303,-.2735996246337891,166478,-.2843666076660156,58996,546157,2163,-.5734553337097168,452743,.4661846160888672,237779,-.6047811508178711,24170,-.2425966262817383,743756,.649322509765625,484473,398144,-.0232248306274414,38116,.6834344863891602,2386,44667,.0480384826660156,0,85754,matched (3),480984.59,.87384516,83720.992,158978.88
201603,901820,674,4752,422548,03,0,1,0,0,0,0,0,0,0,0,0,7180,-1.480622291564941,336846,2295903,.9739007949829102,151614,.5988779067993164,130036,.0015859603881836,49431,-1.328174591064453,66206,126349,.7987728118896484,291570,.1218242645263672,1036902,77364,76151,.1759309768676758,6470,.727421760559082,17547,265212,.2072715759277344,88519,1.131805419921875,119563,-.0952920913696289,80086,174166,-.2847223281860352,6164,-.025151252746582,21817,-2.027658462524414,86162,.0893669128417969,1202545,-.9280462265014648,90985,1.706304550170898,1673269,-.0641660690307617,41058,-.5668067932128906,39653,.9146022796630859,376650,-.169428825378418,16798,47669,-.3459186553955078,67921,5162,-.4995660781860352,456671,32191,217883,-.0895843505859375,121160,-.3177509307861328,45886,335318,3868,.5812420845031738,337396,-.2940673828125,237504,-.0011568069458008,36829,.421173095703125,797680,.0699949264526367,426709,438641,.096867561340332,31515,-.1901702880859375,18566,40275,-.1035041809082031,0,140885,matched (3),540333.06,.87384516,72105.602,153180.59
201604,901820,675,4752,927703,04,0,0,1,0,0,0,0,0,0,0,0,9864,.317591667175293,143227,2977569,.2599811553955078,189936,.2253494262695313,77008,-.5239028930664063,84502,.5361967086791992,130988,101807,-.2159690856933594,440531,.4127006530761719,1217977,15150,224767,1.082345962524414,176260,3.304784774780273,157763,341440,.2526426315307617,470811,1.671239852905273,152055,.2403984069824219,110808,248751,.3564434051513672,12415,.7001791000366211,45407,.732975959777832,161312,.6271114349365234,2079000,.5474472045898438,143933,.4586524963378906,2625600,.4505300521850586,65496,.4670038223266602,161738,1.405811309814453,458032,.1956233978271484,158749,37748,-.2333488464355469,89329,10241,.6850757598876953,515854,250044,236222,.0808134078979492,88433,-.3148670196533203,90445,606733,6626,.5382633209228516,569253,.5230674743652344,219472,-.0789604187011719,42604,.1456623077392578,135317,-1.774087905883789,553874,497959,.126835823059082,150790,1.565423965454102,47136,51692,.2495718002319336,214549,188295,matched (3),776521.88,.87384516,69610.141,152021.88
201605,901820,676,4752,502815,05,0,0,0,1,0,0,0,0,0,0,0,5318,-.6177940368652344,1565060,4338350,.3763866424560547,239798,.2331094741821289,164754,.7605447769165039,74603,-.1245937347412109,71983,127550,.2254295349121094,306195,-.3637590408325195,1173075,15542,170907,-.2739448547363281,38444,-1.522757530212402,17856,285591,-.1786117553710938,90638,-1.6475830078125,155486,.0223140716552734,80035,165709,-.406219482421875,12250,-.0133790969848633,37974,-.1787643432617188,78727,-.7173538208007813,1323000,-.4519853591918945,31293,-1.52595329284668,2399914,-.0898761749267578,59559,-.0950222015380859,96829,-.5130319595336914,226973,-.7021083831787109,94930,37506,-.0064315795898438,154520,20549,.6964130401611328,495880,246265,991152,1.434096336364746,120203,.3069372177124023,84593,326608,3425,-.6598997116088867,468076,-.1956939697265625,200473,-.0905447006225586,93466,.785649299621582,1316859,2.275384902954102,539331,412782,-.1875982284545898,58777,-.9421367645263672,40006,53533,.0349960327148438,158594,162767,matched (3),677333.06,.87384516,65450.09,150162.55
201606,901820,677,4752,393937,06,0,0,0,0,1,0,0,0,0,0,0,8854,.5097723007202148,135061,3030828,-.3586587905883789,368965,.4309043884277344,107770,-.4244546890258789,88482,.1706180572509766,174625,115713,-.0973958969116211,360289,.162684440612793,984856,1421379,224426,.2724266052246094,12950,-1.088107109069824,77479,476323,.51153564453125,142556,.4528608322143555,129418,-.1835088729858398,56496,152748,-.0814437866210938,13329,.084416389465332,43424,.1341104507446289,94507,.1826877593994141,1283450,-.0303497314453125,35359,.1221590042114258,1583103,-.416046142578125,117857,.6825046539306641,135208,.3338680267333984,152988,-.3944711685180664,35564,103148,1.011664390563965,81107,13451,-.4237594604492188,539089,99277,987634,-.0035562515258789,1223301,2.320125579833984,52937,456575,6688,.6692132949829102,421121,-.1057109832763672,159448,-.2289619445800781,54444,-.5404243469238281,707411,-.6213932037353516,393745,512356,.2161006927490234,6339,-2.227029800415039,87529,51902,-.0309410095214844,157886,230406,matched (3),330777.56,.87384516,76590.688,155342.23
201607,901820,678,4752,335423,07,0,0,0,0,0,1,0,0,0,0,0,5197,-.5327882766723633,111192,2143113,-.3465757369995117,199825,-.6132593154907227,107564,-.0019130706787109,123212,.3311071395874023,83878,152299,.2747335433959961,260477,-.3243913650512695,691232,58419,692054,1.126117706298828,12867,-.0064296722412109,59014,136813,-1.247481346130371,81280,-.5618343353271484,87529,-.3910770416259766,47880,162846,.0640153884887695,19156,.3626737594604492,14952,-1.066166877746582,53453,-.5698719024658203,702631,-.6024751663208008,176099,1.60549259185791,1061845,-.399378776550293,78008,-.4126605987548828,36217,-1.317285537719727,164256,.0710659027099609,31629,134156,.2628383636474609,211119,22813,.5282773971557617,388864,17661,553645,-.5787878036499023,243595,-1.613801002502441,62882,307182,4796,-.3325328826904297,199185,-.7486858367919922,84031,-.6405324935913086,73377,.2984380722045898,179764,-1.369966506958008,503955,398786,-.2505950927734375,8548,.298975944519043,8601,42575,-.1980905532836914,145808,290614,matched (3),357622.13,.87384516,54298.379,145648.17
201608,901820,679,4752,722713,08,0,0,0,0,0,0,1,0,0,0,0,6989,.2962560653686523,522583,3452292,.4767789840698242,172459,-.147282600402832,141535,.2744607925415039,61411,-.6963176727294922,64431,104387,-.3777408599853516,126477,-.7224540710449219,752283,26919,381733,-.5949420928955078,10046,-.2474918365478516,31617,225182,.4982938766479492,138282,.5313949584960938,219439,.9191045761108398,61027,107153,-.4185466766357422,24379,.2411060333251953,19838,.2827539443969727,152439,1.047962188720703,1933305,1.012154579162598,47787,-1.304292678833008,1638418,.4337224960327148,86879,.1077051162719727,92278,.935276985168457,242372,.3890476226806641,195686,240900,.5853786468505859,46250,65403,1.053237915039063,363060,30843,563908,.018366813659668,746332,1.119663238525391,122516,264450,356,-2.600606441497803,429839,.7691764831542969,452101,1.682720184326172,91683,.2227258682250977,885221,1.594192504882813,427769,451419,.1239709854125977,517,-2.80540943145752,13952,61252,.3637294769287109,168477,439126,matched (3),689760.94,.87384516,80936.359,157530.23
201609,901820,680,4752,754910,09,0,0,0,0,0,0,0,1,0,0,0,11603,.5069265365600586,233243,2880410,-.1811056137084961,196050,.1282100677490234,144061,.0176897048950195,53072,-.1459388732910156,66607,223281,.7603254318237305,235308,.6208343505859375,1021948,1390239,812993,.7560005187988281,6384,-.4533796310424805,95373,242722,.0750083923339844,34560,-1.386598587036133,81643,-.9887189865112305,175808,114422,.0656356811523438,15965,-.4233236312866211,45577,.8318042755126953,163104,.0676231384277344,4196394,.774993896484375,65151,.3099546432495117,1082493,-.414463996887207,91679,.053776741027832,158740,.5424623489379883,237984,-.0182695388793945,83145,72419,-1.201913833618164,296767,42007,-.4427318572998047,246012,53249,783817,.32928466796875,393070,-.6411819458007813,148766,515057,8678,3.193615436553955,456424,.0600118637084961,1374150,1.111684799194336,74601,-.2061834335327148,309756,-1.050052642822266,469511,666849,.3901681900024414,7045,2.612030029296875,63332,55336,-.1015729904174805,93140,213746,matched (3),867850.5,.87384516,86708.977,160572.48
201610,901820,681,4752,355661,10,0,0,0,0,0,0,0,0,1,0,0,4591,-.9271659851074219,96933,1330919,-.7720632553100586,214338,.0891847610473633,122830,-.1594352722167969,27561,-.655247688293457,91219,172581,-.257563591003418,205158,-.1371145248413086,750436,79194,929288,.1336965560913086,4317,-.3912343978881836,57317,179445,-.3020486831665039,106695,1.127277374267578,87476,.0690088272094727,88656,220981,.6581830978393555,6730,-.8638238906860352,23843,-.6479129791259766,147560,-.1001529693603516,756256,-1.713600158691406,91427,.3388328552246094,813412,-.2857847213745117,64818,-.3467092514038086,72997,-.7768497467041016,206533,-.1417436599731445,68889,48735,-.3960704803466797,288325,12189,-1.237302780151367,408074,25389,374864,-.7376127243041992,91075,-1.462305068969727,43291,316729,110,-4.36806583404541,421447,-.0797281265258789,262785,-1.654253959655762,71852,-.0375452041625977,64420,-1.570361137390137,455503,312174,-.7590036392211914,20077,1.047257423400879,5861,46596,-.1719083786010742,170063,221930,matched (3),406778.38,.87384516,54778.883,145828
201611,901820,682,4752,449604,11,0,0,0,0,0,0,0,0,0,1,0,15889,1.24152946472168,98602,3854610,1.063400268554688,119991,-.5801372528076172,144233,.1606292724609375,64997,.8579387664794922,103100,130318,-.2808895111083984,377256,.6091432571411133,1000043,79445,622211,-.4011392593383789,7015,.4854907989501953,174787,219765,.2026901245117188,210384,.6789608001708984,200883,.8313579559326172,124717,231760,.0476255416870117,13228,.6757612228393555,25793,.07861328125,195540,.2815303802490234,950824,.2289485931396484,58698,-.4431352615356445,987516,.1939554214477539,147885,.8248510360717773,171972,.8569135665893555,360337,.55657958984375,48256,54116,.104731559753418,527543,11436,-.0637674331665039,408359,80422,490171,.2681913375854492,271585,1.092592239379883,114622,269564,1700,2.737903118133545,820911,.6667203903198242,417017,.4617910385131836,77729,.0786199569702148,428557,1.894999504089356,514979,529247,.5278949737548828,32040,.4674100875854492,122738,35860,-.2618923187255859,110015,209858,matched (3),405867.69,.87384516,56223.418,146376.75
201612,901820,683,4752,888933,12,0,0,0,0,0,0,0,0,0,0,1,6366,-.9146556854248047,443483,4119339,.0664224624633789,445683,1.312191009521484,100019,-.3660697937011719,157352,.8841447830200195,50360,133443,.0236968994140625,172138,-.7846269607543945,1065847,170410,348584,-.5794000625610352,30848,1.481020927429199,254413,202293,-.0828418731689453,106410,-.6816349029541016,57594,-1.249303817749023,95622,247700,.0665159225463867,15301,.1455821990966797,50648,.6747961044311523,133552,-.3812742233276367,1192939,.2268466949462891,203730,1.244390487670898,2747416,1.023222923278809,66016,-.8065376281738281,150098,-.1360435485839844,336666,-.0679483413696289,137615,285444,1.66291618347168,169951,18969,.5060396194458008,200957,67228,606580,.2130823135375977,539784,.6868934631347656,143494,868312,7004,1.415853023529053,336254,-.892547607421875,457666,.0930118560791016,80067,.0296354293823242,882409,.7222318649291992,448454,419171,-.2331762313842773,94215,1.078594207763672,16470,58021,.4811820983886719,149893,189808,matched (3),718722.5,.87384516,79358.32,156725.3
201701,901820,684,4752,382763,01,0,0,0,0,0,0,0,0,0,0,0,5602,-.1278476715087891,433001,2734816,-.4096279144287109,173152,-.9454383850097656,66053,-.4149026870727539,60957,-.9483165740966797,156722,91639,-.3758172988891602,129031,-.2882442474365234,0,14698,173539,-.6974773406982422,4049,-2.03060245513916,271880,249058,.2079687118530273,102865,-.0338821411132813,52224,-.0978765487670898,29830,113598,-.7795524597167969,10365,-.3894834518432617,39078,-.2593402862548828,147111,.0966968536376953,891112,-.2917051315307617,103602,-.676239013671875,583106,-1.550046920776367,39708,-.5083446502685547,84384,-.5759105682373047,197106,-.5353498458862305,63574,47045,-1.80294132232666,70714,10760,-.5669698715209961,208162,53833,219958,-1.014399528503418,220090,-.8971319198608398,86471,203079,5107,-.3158693313598633,338560,.0068340301513672,195103,-.8526115417480469,54417,-.3861865997314453,128952,-1.923214912414551,0,360224,-.1515531539916992,5444,-2.851065635681152,0,36078,-.4751214981079102,107816,129727,matched (3),387398.5,.87384516,40659.68,141132.16
201702,901820,685,4752,413488,02,1,0,0,0,0,0,0,0,0,0,0,6636,.1693849563598633,1798538,3273358,.1797513961791992,248196,.3600492477416992,97218,.3864974975585938,106174,.5549106597900391,81326,105726,.1429939270019531,175852,.3095903396606445,847182,68804,461244,.9775247573852539,7297,.588994026184082,219342,223514,-.1082115173339844,228984,.8002347946166992,367148,1.950222969055176,93255,102468,-.1031150817871094,28706,1.018671035766602,2554,-2.727898597717285,59803,-.9001321792602539,483903,-.6105861663818359,182307,.5651350021362305,510144,-.1336755752563477,73606,.6171741485595703,35403,-.8685808181762695,206779,.0479087829589844,144725,177995,1.33065128326416,406950,42764,1.379860877990723,558085,36733,412262,.6282224655151367,649134,1.081602096557617,111388,250401,1890,-.9940352439880371,346254,.0224714279174805,1096911,1.726725578308106,126391,.8427028656005859,488842,1.332598686218262,545996,411448,.1329565048217773,7433,.3114156723022461,2418,69755,.6593055725097656,157857,189671,matched (3),340655.56,.87384516,77031.914,155560.25
201703,901820,686,4752,373093,03,0,1,0,0,0,0,0,0,0,0,0,13095,.6797218322753906,235774,1903317,-.5422182083129883,125590,-.6811962127685547,130429,.2938737869262695,140884,.2828569412231445,77990,124604,.1642894744873047,287810,.4926576614379883,591937,19999,275111,-.5167522430419922,56473,2.046298980712891,382675,343636,.4301090240478516,121060,-.6373662948608398,179996,-.7128305435180664,176057,82007,-.2227458953857422,21797,-.2753334045410156,133238,3.954476356506348,92260,.4335556030273438,1108348,.8287410736083984,69046,-.9709186553955078,815601,.4692325592041016,40503,-.59735107421875,59049,.511570930480957,169027,-.2015914916992188,82343,60904,-1.072456359863281,153526,6644,-1.861982345581055,211538,1405312,1084118,.966862678527832,197555,-1.189621925354004,34700,660622,463,-1.406604766845703,418499,.1895017623901367,599881,-.6035223007202148,37522,-1.214452743530273,102933,-1.557960510253906,549101,311593,-.277984619140625,16998,.8271665573120117,23979,47333,-.3877811431884766,121554,150224,matched (3),241354.02,.87384516,60582.918,148105.94
201704,901820,687,4752,655583,04,0,0,1,0,0,0,0,0,0,0,0,15112,.1432580947875977,266297,3258528,.5376777648925781,285102,.81982421875,154527,.1695394515991211,24354,-1.755240440368652,136918,85105,-.3812551498413086,513645,.5792312622070313,521458,48307,294860,.0693264007568359,166356,1.080367088317871,291262,222533,-.4345073699951172,73387,-.5005397796630859,132788,-.3041810989379883,93741,94946,.1465034484863281,61476,1.036874771118164,30187,-1.484725952148438,102150,.1018314361572266,2798343,.9261569976806641,25673,-.9893331527709961,1156903,.3495759963989258,69872,.5452890396118164,183827,1.135627746582031,184249,.0862293243408203,128018,87886,.3667411804199219,486666,15096,.8207149505615234,289855,100459,2167252,.692692756652832,717408,1.289628028869629,110229,604558,10457,3.117299556732178,615868,.3863582611083984,745284,.2170343399047852,43172,.1402654647827148,471600,1.522052764892578,718145,483397,.4391403198242188,42507,.9165725708007813,17284,64198,.3047637939453125,193058,343159,matched (3),520684.09,.87384516,65068.137,149996.47
201705,901820,688,4752,642425,05,0,0,0,1,0,0,0,0,0,0,0,9578,-.4560203552246094,177440,3874974,.1732635498046875,431400,.4141883850097656,122048,-.2359542846679688,34624,.3518505096435547,119497,149820,.5655488967895508,157442,-1.182475090026856,396869,27358,252501,-.155085563659668,6398,-3.258144378662109,233344,217758,-.0216913223266602,54964,-.2890682220458984,126413,-.049199104309082,176836,118279,.2197380065917969,6331,-2.273188591003418,7925,-1.33738899230957,127647,.2228260040283203,1401460,-.6915130615234375,185801,1.979235649108887,913565,-.2361469268798828,38168,-.6046667098999023,59618,-1.12603759765625,316509,.5410633087158203,5986,32659,-.9899196624755859,112557,22232,.3871030807495117,375947,63481,855510,-.9295167922973633,246147,-1.069716453552246,90696,311683,5452,-.6512889862060547,277274,-.7980260848999023,603745,-.2106132507324219,44318,.0261983871459961,460016,-.0248699188232422,608680,288059,-.5176725387573242,2665,-2.769464492797852,19860,47371,-.3039617538452148,142475,244565,matched (3),605410.38,.87384516,65410.648,150145.36
201706,901820,689,4752,729049,06,0,0,0,0,1,0,0,0,0,0,0,171023,2.882328987121582,2456096,3578605,-.0795660018920898,176953,-.8911514282226563,133750,.0915584564208984,129369,1.318121910095215,75081,156414,.0430717468261719,331899,.7457742691040039,644137,1482178,329053,.2648029327392578,7964,.2189464569091797,63438,304384,.3349056243896484,109162,.6861543655395508,159546,.2327775955200195,96345,69151,-.5367536544799805,253679,3.690610885620117,29428,1.311923980712891,60759,-.7423534393310547,1656297,.1670703887939453,170653,-.0850439071655273,666142,-.315852165222168,63828,.5141944885253906,93916,.4544429779052734,694480,.7858114242553711,305655,174997,1.678647994995117,171560,2269,-2.282193183898926,184764,79297,1428843,.5129222869873047,304056,.2112836837768555,124842,336963,20201,1.309749603271484,428539,.4353752136230469,997523,.5021228790283203,55119,.2181034088134766,154844,-1.08884334564209,556750,678842,.8572225570678711,4951,.6193857192993164,53128,50039,.0547924041748047,187047,222948,matched (3),765874.19,.87384516,116341.13,178326.48
201707,901820,690,4752,2101542,07,0,0,0,0,0,1,0,0,0,0,0,8002,-3.062106132507324,4092033,3015240,-.1712932586669922,246798,.3326864242553711,196998,.3872203826904297,213387,.5004386901855469,114659,197163,.2315244674682617,189767,-.5590343475341797,540450,109769,489756,.3976888656616211,4153,-.6511011123657227,126961,248386,-.2033061981201172,29018,-1.324915885925293,355293,.8006105422973633,21382,89767,.26092529296875,11395,-3.10289478302002,52513,.5791149139404297,263227,1.46610164642334,519362,-1.159738540649414,177075,.0369415283203125,2116479,1.156006813049316,134725,.7470436096191406,40381,-.8440418243408203,517076,-.2949733734130859,93165,82837,-.747894287109375,189342,5030,.7960805892944336,744449,298838,626463,-.8245306015014648,275434,-.0988645553588867,51916,423949,2919,-1.934491157531738,242377,-.5698871612548828,640824,-.4425201416015625,43879,-.2280588150024414,304317,.6756515502929688,608051,455430,-.3991460800170898,15472,1.139442443847656,63554,29472,-.5293617248535156,196207,359202,matched (3),1836037.6,.87384516,104381.59,170764.73
201708,901820,691,4752,836214,08,0,0,0,0,0,0,1,0,0,0,0,11547,.366734504699707,2440004,5122124,.5298891067504883,418415,.5279035568237305,164539,-.1800451278686523,67281,-1.154229164123535,88097,145021,-.3071517944335938,301790,.4639348983764648,359335,68445,478558,-.0231304168701172,6736,.4836359024047852,66833,292208,.1624822616577148,138267,1.561269760131836,148836,-.8700971603393555,111500,65060,-.3219079971313477,6346,-.5853500366210938,20048,-.9629316329956055,165955,-.4612998962402344,732078,.3432855606079102,235582,.2854852676391602,1858822,-.1298112869262695,113789,-.1688899993896484,104702,.9527587890625,229789,-.8110284805297852,78216,476704,1.750020980834961,520275,23731,1.551362037658691,610766,55516,725209,.1463699340820313,418478,.4182767868041992,119891,335579,3581,.2044010162353516,821870,1.221087455749512,1489076,.8431558609008789,34538,-.239375114440918,322754,.0588207244873047,577849,312746,-.3758506774902344,169634,2.394610404968262,35966,90701,1.124127388000488,201924,296846,matched (3),930367.13,.87384516,100088.14,168174.66
201709,901820,692,4752,427177,09,0,0,0,0,0,0,0,1,0,0,0,8302,-.3299293518066406,355508,2446158,-.7390499114990234,234478,-.5791120529174805,146865,-.1136341094970703,244535,1.290480613708496,68660,144832,-.0013046264648438,624992,.7280073165893555,578776,61926,63826,-2.014616012573242,2854,-.8587450981140137,26568,258507,-.1225433349609375,48135,-1.055176734924316,88193,-.5233173370361328,121848,45935,-.3480825424194336,5446,-.1529436111450195,20949,.0439615249633789,72448,-.8288478851318359,723528,-.0117473602294922,42544,-1.711520195007324,1213790,-.4261951446533203,51421,-.7942991256713867,80626,-.261296272277832,178185,-.254338264465332,37367,296436,-.4750642776489258,222371,9079,-.9608182907104492,371678,824350,617013,-.1615695953369141,260351,-.4745941162109375,131616,364502,297,-2.489665031433106,627976,-.2690801620483398,306869,-1.579489707946777,50741,.384674072265625,196851,-.4944429397583008,468145,514994,.4987640380859375,3714,-3.821533203125,75757,28488,-1.158084869384766,112310,489628,matched (3),312396.28,.87384516,52716.098,145065.72
201710,901820,693,4752,550295,10,0,0,0,0,0,0,0,0,1,0,0,10071,.1931629180908203,436797,2930162,.1805391311645508,295799,.2323179244995117,123841,-.1705150604248047,67410,-1.288565635681152,98208,152938,.0544586181640625,250011,-.916234016418457,707246,127623,98973,.4386863708496094,2885,.0108036994934082,129660,238654,-.0799074172973633,72739,.412867546081543,112371,.2422780990600586,170607,53803,.1581020355224609,20882,1.344006538391113,58238,1.022446632385254,130772,.5905866622924805,752742,.0395832061767578,69088,.4848423004150391,1896385,.4462013244628906,66003,.2496528625488281,28725,-1.032053947448731,1803236,2.314515113830566,270836,211970,-.3353862762451172,47114,8215,-.1000022888183594,350746,18462,120553,-1.632801055908203,270212,.0371761322021484,150554,318754,3047,2.328180313110352,413286,-.4183616638183594,1325633,1.463224411010742,23249,-.7804727554321289,389870,.6833658218383789,511697,548474,.0629844665527344,7898,.7545003890991211,105529,56961,.6928834915161133,193740,462724,matched (3),686155.5,.87384516,75974.953,155039.58
201711,901820,694,4752,660731,11,0,0,0,0,0,0,0,0,0,1,0,23209,.8348808288574219,448203,6490569,.7952919006347656,442691,.4031925201416016,102924,-.1850080490112305,87464,.2604341506958008,177759,185931,.195343017578125,329714,.2767210006713867,916913,168398,215244,.7769250869750977,17647,1.811040878295898,43004,229632,-.0385370254516602,216665,1.091475486755371,166263,.3917646408081055,193535,97284,.5923051834106445,21070,.0089626312255859,33088,-.5653667449951172,341011,.9584589004516602,1383285,.6084938049316406,418837,1.802101135253906,2312464,.1983642578125,142116,.7669439315795898,221668,2.043413162231445,1606991,-.1152191162109375,241328,43035,-1.594430923461914,552766,50495,1.815913200378418,445602,41449,683606,1.735292434692383,525535,.6652107238769531,192979,421098,3428,.1178197860717773,289512,-.3559436798095703,1066073,-.2179079055786133,62064,.9819040298461914,196568,-.6848049163818359,587461,542218,-.0114717483520508,3328,-.8642387390136719,67407,59420,.0422639846801758,224677,661660,matched (3),685034,.87384516,74876.336,154504.19
201712,901820,695,4752,608594,12,0,0,0,0,0,0,0,0,0,0,1,12097,-.6515827178955078,1913569,4499567,-.3663692474365234,528768,.1776771545410156,182165,.5709218978881836,43081,-.7081451416015625,115195,160849,-.1449098587036133,279949,-.1636180877685547,1110784,942061,184624,-.1534509658813477,14766,-.1782388687133789,166723,122628,-.6273231506347656,156588,-.3247346878051758,164012,-.0136308670043945,218087,119004,.2015228271484375,11384,-.6156415939331055,19414,-.5331764221191406,117144,-1.068511009216309,1070069,-.2567377090454102,366427,-.1336822509765625,1533673,-.4106473922729492,145813,.0256814956665039,76371,-1.065577507019043,1067523,-.409022331237793,130865,22201,-.6618766784667969,56412,17250,-1.074062347412109,396198,100818,142150,-1.570498466491699,311958,-.5215482711791992,163161,372486,2366,-.3707761764526367,502582,.5515623092651367,583151,-.6032915115356445,36292,-.5365686416625977,230589,.1596288681030273,565353,273888,-.6829490661621094,2425,-.3165397644042969,2319,38543,-.432856559753418,224337,631802,matched (3),728490,.87384516,99755.961,167977.17
201801,901820,696,4752,385729,01,0,0,0,0,0,0,0,0,0,0,0,14164,.1577463150024414,171324,2068567,-.7771244049072266,359875,-.3847923278808594,95524,-.6455354690551758,42499,-.0136013031005859,51000,103314,-.442692756652832,131264,-.7573976516723633,728809,19072,30125,-1.812966346740723,1797,-2.106208324432373,39867,269616,.7878437042236328,40656,-1.348471641540527,112550,-.3765420913696289,107191,33480,-1.268209457397461,8988,-.2363185882568359,30640,.4563121795654297,94504,-.2147617340087891,549846,-.6658401489257813,301430,-.1952619552612305,1962421,.2465133666992188,211923,.3738975524902344,62212,-.2050552368164063,57558,-2.920303344726563,0,26756,.1866216659545898,1043112,18963,.0946769714355469,814736,38623,184734,.2620334625244141,187807,-.5074539184570313,137545,282924,3296,.3315086364746094,482422,-.0409393310546875,402471,-.3708229064941406,23041,-.4543218612670898,230475,-.0004949569702148,522236,468029,.5358114242553711,22075,2.208614349365234,14857,61328,.4644622802734375,146881,178444,matched (3),382528.44,.87384516,69440.75,151944.38
201802,901820,697,4752,512919,02,1,0,0,0,0,0,0,0,0,0,0,15359,.0809974670410156,1145229,1811855,-.1325054168701172,567203,.4549598693847656,71919,-.2838363647460938,254461,1.789667129516602,260488,88124,-.1590280532836914,404656,1.125826835632324,1079184,22606,190979,1.846808433532715,11838,1.885196208953857,99969,221585,-.196192741394043,217533,1.677204132080078,117075,.0394172668457031,132411,74806,.803950309753418,40782,1.512351036071777,31380,.0238637924194336,57863,-.4905633926391602,864616,.4526472091674805,49433,-1.807919502258301,1545426,-.2388792037963867,86148,-.9001560211181641,74926,.1859531402587891,98628,.5385618209838867,165361,108247,1.397656440734863,382475,118965,1.836339950561523,1240274,66153,1311863,1.960287094116211,897869,1.564609527587891,140905,465862,11094,1.213694572448731,510725,.057011604309082,379033,-.0599994659423828,32172,.3338212966918945,871282,1.32982349395752,478301,293879,-.465362548828125,117701,1.673701286315918,28134,117514,.6503210067749023,148593,291845,matched (3),495256.97,.87384516,99265.469,167686.34
