period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1171c616,growth1171c616,Y1330c251,growth1330c251,Y1384c807,growth1384c807,Y1397c620,growth1397c620,Y1454c807,growth1454c807,Y1483c222,growth1483c222,Y1503c807,growth1503c807,Y1624c152,Y1635c124,growth1635c124,Y1653c705,growth1653c705,Y1771c442,Y1818c152,growth1818c152,Y257c440,growth257c440,Y2630c300,growth2630c300,Y2654c246,growth2654c246,Y2739c68,Y2752c222,growth2752c222,Y2764c381,Y2826c620,growth2826c620,Y2826c757,growth2826c757,Y2927c752,growth2927c752,Y3032c554,Y3159c440,growth3159c440,Y3435c222,growth3435c222,Y3594c826,growth3594c826,Y3687c642,Y3695c348,growth3695c348,Y3882c246,growth3882c246,Y3896c381,Y4020c620,growth4020c620,Y4147c124,growth4147c124,Y4164c705,growth4164c705,Y4170c372,growth4170c372,Y4187c203,Y4235c68,growth4235c68,Y4265c818,Y4306c152,growth4306c152,Y4358c807,growth4358c807,Y4422c300,growth4422c300,Y4459c300,growth4459c300,Y4459c642,Y4494c246,growth4494c246,Y4532c372,growth4532c372,Y4724c484,growth4724c484,Y472c372,growth472c372,Y4745c300,growth4745c300,Y4819c251,growth4819c251,Y4819c440,growth4819c440,Y4892c152,growth4892c152,Y616c372,growth616c372,_merge,x,r2,s,sf
201507,300420,666,1378,2019052,07,0,0,0,0,0,1,0,0,0,0,0,2209306,.5929441452026367,527517,-1.554763793945313,7738132,.0998754501342773,3573400,-.4059152603149414,27179,1.26109504699707,726883,-.2382898330688477,231040,.0365991592407227,82109,2793694,.1716547012329102,869601,.2232341766357422,1237618,306489,1.093009948730469,9449,-.2090530395507813,6556,-2.562906265258789,44230,1.8834228515625,7658,3390,.9364027976989746,39420132,801668,.5287208557128906,2354371,.109344482421875,445620,.0558538436889648,214008,462327,.5666685104370117,310276,1.058197021484375,33480564,.0186977386474609,375238,446021,-.0078182220458984,277102,.14874267578125,1620285,458663,-.7347793579101563,4574922,.9713478088378906,996844,.2014074325561523,494394,.1678342819213867,31930,405079,.7986917495727539,253504,1650435,.1820945739746094,10358,.1734027862548828,156033,-1.470023155212402,2095,-.2008442878723145,158408,139214,.3898067474365234,6297979,.1642084121704102,353127,.645477294921875,236289,1.638133049011231,72583,-.5156936645507813,34735168,-.1754226684570313,1176704,.3669013977050781,93504,.7556571960449219,1656209,-.5118589401245117,matched (3),1698575.8,.8697713,212854.59,507895.06
201508,300420,667,1378,803769,08,0,0,0,0,0,0,1,0,0,0,0,1754904,-.2302637100219727,2873439,1.695083618164063,4013756,-.6564321517944336,3184671,-.115168571472168,3626,-2.014314651489258,775191,.0643434524536133,123669,-.6249828338623047,190649,1594905,-.5605506896972656,585207,-.3960685729980469,574259,159962,-.6502456665039063,6731,-.3391857147216797,21313,1.178936958312988,11312,-1.363539695739746,2364,6492,.6497411727905273,30739808,994634,.2156801223754883,1795307,-.2710981369018555,321027,-.32794189453125,277863,194736,-.8646268844604492,49929,-1.826860427856445,31069584,-.0747356414794922,285504,380388,-.1591739654541016,241192,-.1387920379638672,383255,55779,-2.106918334960938,2144016,-.7579097747802734,846829,-.1630954742431641,555892,.1172418594360352,59828,732436,.5922937393188477,234173,1474620,-.1126384735107422,7487,-.3245916366577148,146746,-.0613641738891602,4599,.7862849235534668,154888,73954,-.632568359375,7272737,.1439037322998047,503572,.3548994064331055,134169,-.5659561157226563,38225,-.6412410736083984,27912764,-.2186698913574219,1450020,.2088603973388672,107274,.1373815536499023,1850638,.1109991073608398,matched (3),686294.13,.8697713,185488.3,497047.53
201509,300420,668,1378,1510346,09,0,0,0,0,0,0,0,1,0,0,0,1299449,-.3004741668701172,4646258,.4805526733398438,6397287,.4661464691162109,3631937,.1314172744750977,35218,2.27342700958252,848581,.0904560089111328,247410,.6934385299682617,152645,3285215,.7226181030273438,733440,.2257795333862305,688400,523492,1.185585021972656,11546,.5396156311035156,42500,.6901865005493164,18681,.501643180847168,3548,1788,-1.289473056793213,29752660,873867,-.1294469833374023,1757344,-.0213718414306641,410359,.2455072402954102,313318,343925,.5687780380249023,291468,1.764328002929688,43957220,.3469886779785156,415559,516497,.305877685546875,359394,.3988256454467773,1212712,72032,.2557134628295898,8290382,1.352416038513184,714117,-.1704521179199219,478205,-.1505346298217773,143028,92143,-2.073034286499023,525305,4543959,1.125398635864258,12185,.4870376586914063,271141,.6139354705810547,4881,.0595111846923828,182588,139614,.6354379653930664,7974703,.0921411514282227,332120,-.4162302017211914,327214,.891514778137207,93877,.8984956741333008,42533192,.4212017059326172,1266492,-.1353263854980469,118774,.1018362045288086,1735193,-.0644111633300781,matched (3),1450662.8,.8697713,199408.73,502408.38
201510,300420,669,1378,1142205,10,0,0,0,0,0,0,0,0,1,0,0,1425214,.092381477355957,4162281,-.1099996566772461,6976880,.0867271423339844,5812694,.4702777862548828,11427,-1.125578880310059,1205570,.3511428833007813,161470,-.426727294921875,78409,2415652,-.3074626922607422,695782,-.0527095794677734,692464,122714,-1.450665473937988,8706,-.2823266983032227,51841,.1986780166625977,24061,.2530851364135742,20378,1569,-.1306591033935547,28426244,646369,-.3015575408935547,1347427,-.2656068801879883,333796,-.2065019607543945,501541,271493,-.2364864349365234,143887,-.705902099609375,33609548,-.2684078216552734,444996,384214,-.2958698272705078,216414,-.5072259902954102,1026048,523800,1.983999252319336,7492840,-.1011486053466797,732754,.0257635116577148,475590,-.0054836273193359,78604,999393,2.383806228637695,72040,4230422,-.0714969635009766,13465,.0998878479003906,312079,.1406173706054688,1748,-1.026877403259277,225666,219497,.4524574279785156,7764483,-.0267143249511719,307665,-.0764856338500977,151807,-.7680044174194336,86249,-.0847463607788086,40758212,-.0426273345947266,954206,-.2831268310546875,114281,-.0385618209838867,1644630,-.0536031723022461,matched (3),1046886.5,.8697713,186125.58,497285.69
201511,300420,670,1378,366358,11,0,0,0,0,0,0,0,0,0,1,0,1000719,-.3536033630371094,6413132,.4322853088378906,4786089,-.3768882751464844,4620641,-.2295112609863281,8211,-.3305034637451172,753932,-.4694061279296875,139410,-.1469001770019531,138123,1373898,-.5643177032470703,680911,-.0216045379638672,561638,93997,-.2665929794311523,5233,-.5090274810791016,15934,-1.179726600646973,6403,-1.323825836181641,7894,1316,-.1758418083190918,23348410,537509,-.1844244003295898,1324061,-.0174932479858398,356402,.0655288696289063,149148,261459,-.0376596450805664,90079,-.4683408737182617,29414566,-.1333198547363281,303309,535364,.3317470550537109,184298,-.1606388092041016,930851,410153,-.2445793151855469,970959,-2.043418884277344,842466,.1395235061645508,453525,-.0475053787231445,53508,386706,-.9494829177856445,39327,2183384,-.6614255905151367,15581,.1459589004516602,201215,-.4388818740844727,345,-1.622683048248291,114103,151772,-.3689594268798828,7177130,-.0786600112915039,362676,.1644983291625977,197163,.2614202499389648,49635,-.5525426864624023,38789760,-.0495014190673828,921764,-.0345907211303711,46314,-.9032163619995117,1039354,-.4589166641235352,matched (3),410489.63,.8697713,206596.27,505304.22
201512,300420,671,1378,1029209,12,0,0,0,0,0,0,0,0,0,0,1,1266733,.235722541809082,1672020,-1.344315528869629,7218459,.4109287261962891,5894383,.2434663772583008,11028,.2949628829956055,722976,-.041926383972168,226510,.4853696823120117,172683,2602807,.6389389038085938,651398,-.0443105697631836,4183874,189280,.6999645233154297,8425,.4762182235717773,24300,.4220209121704102,50115,2.057554244995117,8803,2739,.7329959869384766,27301342,641521,.1768960952758789,1598407,.1883039474487305,500802,.3401517868041992,282528,201622,-.259882926940918,203214,.8135719299316406,29881436,.0157470703125,322264,605799,.123600959777832,334020,.5946464538574219,1394796,665553,.4840879440307617,5138960,1.666321754455566,794401,-.0587453842163086,303541,-.4015340805053711,180059,1257398,1.179134368896484,154610,6896347,1.150115966796875,22718,.3771047592163086,475957,.8609533309936523,3941,2.435645580291748,167038,260452,.5400390625,9072440,.2343416213989258,706499,.6668119430541992,269371,.3120594024658203,117231,.8594503402709961,41614768,.0702991485595703,1104764,.1810979843139648,40993,-.1220426559448242,2505143,.8797464370727539,matched (3),649355.75,.8697713,271398.91,535077.25
201601,300420,672,1378,180254,01,0,0,0,0,0,0,0,0,0,0,0,1563697,.2106122970581055,2845117,.5315713882446289,4310936,-.5154867172241211,3488738,-.5244588851928711,4609,-.8724269866943359,1035236,.3590087890625,70167,-1.171911239624023,62515,2600011,-.0010747909545898,475361,-.3150463104248047,725820,99144,-.6466541290283203,5500,-.4264554977416992,10503,-.8388147354125977,1497,-3.510857582092285,14052,2356,-.150627613067627,37142360,773950,.1876649856567383,2333034,.3781614303588867,244271,-.7179327011108398,238446,231801,.1394853591918945,108189,-.6303796768188477,36412504,.1976757049560547,254254,405250,-.4020442962646484,205285,-.4868011474609375,466886,64644,-2.331723213195801,337334,-2.723532676696777,644974,-.2083778381347656,456311,.4076576232910156,199787,13466,-4.536631584167481,226503,1078343,-1.85556697845459,4967,-1.520340919494629,366950,-.2601022720336914,637,-1.822420597076416,144221,93365,-1.025901794433594,6098835,-.3971433639526367,342411,-.7243099212646484,9969,-3.296609878540039,59093,-.6850337982177734,33570428,-.2148094177246094,702418,-.4528579711914063,41159,.0040416717529297,1288957,-.6645126342773438,matched (3),278825.53,.8697713,253869.11,526402.75
201602,300420,673,1378,1160976,02,1,0,0,0,0,0,0,0,0,0,0,1725526,.0984783172607422,2693561,-.0547399520874023,6415531,.3975667953491211,3626690,.0387802124023438,9944,.7689580917358398,736449,-.3405447006225586,188579,.9886388778686523,179151,2076773,-.224700927734375,525808,.1008615493774414,0,345528,1.248499870300293,7554,.3173294067382813,30932,1.080129623413086,60923,3.706148147583008,10165,2814,.1776418685913086,42338144,804125,.0382480621337891,3285359,.3423070907592773,348309,.3548116683959961,316968,243070,.0474700927734375,88381,-.2022228240966797,49120912,.2993717193603516,388632,418632,.0324888229370117,389331,.6400299072265625,837054,127086,.675969123840332,2242236,1.894155502319336,776491,.1855745315551758,501876,.0951786041259766,231586,474174,3.561406135559082,70533,1351002,.2254209518432617,35018,1.953045845031738,329615,-.1072998046875,5351,2.128269672393799,220252,107057,.1368446350097656,5184057,-.1625099182128906,470635,.3180713653564453,319972,3.468753814697266,170549,1.059909820556641,40834592,.1958827972412109,1186200,.5239810943603516,247652,1.794581413269043,1604766,.2191448211669922,matched (3),1845606.8,.8697713,281117.16,540071.44
201603,300420,674,1378,815138,03,0,1,0,0,0,0,0,0,0,0,0,1249790,-.3225555419921875,3861504,.3601922988891602,7414871,.1447658538818359,3250935,-.1093778610229492,4619,-.7667903900146484,1018703,.3244457244873047,156852,-.1842145919799805,237345,1678722,-.2127819061279297,816631,.440251350402832,0,237004,-.3769960403442383,13851,.6062803268432617,125357,1.399374961853027,29578,-.7225799560546875,8552,2572,-.0899233818054199,41573352,696581,-.1435708999633789,2619314,-.2265634536743164,222182,-.4495925903320313,201269,176232,-.3215484619140625,254359,1.057089805603027,44015480,-.1097431182861328,309024,436882,.0426702499389648,308881,-.2314729690551758,714167,57573,-.7918109893798828,1327939,-.5238456726074219,845825,.0855274200439453,371695,-.3002796173095703,184241,498410,.0498495101928711,183377,1225569,-.0974407196044922,17716,-.6813936233520508,424232,.252354621887207,13939,.9574069976806641,168454,144261,.2982625961303711,5286795,.0196237564086914,316047,-.3981924057006836,140655,-.8219242095947266,79643,-.7614679336547852,45500576,.1081962585449219,1459516,.2073497772216797,47356,-1.654331207275391,1561961,-.0270357131958008,matched (3),1450842.4,.8697713,241038.52,520336.31
201604,300420,675,1378,3140405,04,0,0,1,0,0,0,0,0,0,0,0,1352184,.0787448883056641,3794620,-.0174722671508789,7692032,.0366973876953125,3109374,-.0445213317871094,19425,1.436382293701172,857158,-.1726627349853516,211517,.2990036010742188,319234,2098665,.2232685089111328,572438,-.3552827835083008,611537,126386,-.6287364959716797,10380,-.2884769439697266,40147,-1.138618469238281,47252,.4684638977050781,6648,9882,1.346031188964844,35834260,799485,.1377840042114258,1664713,-.4532604217529297,364224,.4942712783813477,215635,308670,.5604715347290039,283030,.106806755065918,61264696,.3306617736816406,383213,497717,.1303691864013672,280337,-.0969638824462891,1307630,187726,1.181929588317871,429516,-1.128724098205566,697405,-.1929454803466797,374531,.0076017379760742,232354,382794,-.2639265060424805,248313,1648655,.2965545654296875,12223,-.3711490631103516,476300,.1157674789428711,42587,1.11685848236084,186776,92739,-.4418344497680664,5510281,.0414037704467773,502302,.4633111953735352,211242,.4066944122314453,101726,.2447280883789063,40608376,-.1137504577636719,1192646,-.201930046081543,57625,.196263313293457,1406226,-.1050329208374023,matched (3),3152261.8,.8697713,291343.91,545464.56
201605,300420,676,1378,1633530,05,0,0,0,1,0,0,0,0,0,0,0,1171744,-.1432275772094727,3314570,-.1352558135986328,6128602,-.2272186279296875,4610628,.3939428329467773,16558,-.1596918106079102,1031012,.1846733093261719,205666,-.0280523300170898,136843,2443941,.1523103713989258,393962,-.3736505508422852,659865,208029,.4983367919921875,8887,-.1552906036376953,19202,-.7375326156616211,26637,-.5731935501098633,5231,1784,-1.711856842041016,33965588,535925,-.3999738693237305,1367558,-.1966257095336914,357962,-.0173416137695313,212032,227250,-.3062219619750977,37827,-2.012530326843262,45148320,-.3052501678466797,262053,525635,.0545749664306641,255276,-.0936470031738281,860293,147822,-.2389745712280273,979315,.8241949081420898,786759,.1205549240112305,349193,-.0700502395629883,128685,209763,-.6015186309814453,96658,3234658,.6739625930786133,13984,.1345949172973633,286287,-.5090532302856445,161,-5.577900409698486,178307,79970,-.1481380462646484,5073635,-.0825576782226563,309067,-.4856433868408203,153745,-.3177089691162109,189573,.6224918365478516,39098464,-.0378913879394531,965220,-.211573600769043,74578,.2578887939453125,1158750,-.1935672760009766,matched (3),1313359.9,.8697713,158765.27,487705.59
201606,300420,677,1378,3798107,06,0,0,0,0,1,0,0,0,0,0,0,1468710,.22589111328125,4775567,.3651847839355469,6466809,.0537166595458984,2691094,-.538416862487793,33512,.7050342559814453,692587,-.397862434387207,230639,.1146001815795898,262178,2470064,.0106315612792969,1188118,1.10387134552002,858911,435132,.7379722595214844,19679,.7949619293212891,40582,.7483100891113281,102625,1.348779678344727,10140,6871,1.348451614379883,38599388,561138,.0459728240966797,1492901,.0876941680908203,863293,.8803272247314453,245536,125731,-.5919055938720703,77504,.7173070907592773,55162540,.2003307342529297,375666,392912,-.2910213470458984,755526,1.085068702697754,884179,180531,.1998939514160156,2365993,.8820991516113281,794766,.0101261138916016,583123,.5127735137939453,178540,1233860,1.771924018859863,147779,1083922,-1.093337059020996,16703,.1776742935180664,357582,.2223701477050781,2777,2.847722053527832,306810,250054,1.140025138854981,4625187,-.0925407409667969,344238,.1077747344970703,380726,.9067850112915039,216988,.1350679397583008,41048184,.0486621856689453,1243145,.2530441284179688,85080,.1317462921142578,1618984,.3344564437866211,matched (3),3748028.5,.8697713,310038.53,555674.56
201607,300420,678,1378,3669858,07,0,0,0,0,0,1,0,0,0,0,0,1013745,-.3707332611083984,289606,-2.802746772766113,5772822,-.1135225296020508,5609987,.7346010208129883,34192,.0200881958007813,1102227,.4646549224853516,153742,-.4055776596069336,342411,2357173,-.0467805862426758,478790,-.9088630676269531,916974,208551,-.7354660034179688,20439,.0378932952880859,39100,-.0372028350830078,7559,-2.608342170715332,13678,2380,-1.060209274291992,38416732,496242,-.1229038238525391,1456611,-.0246086120605469,836693,-.0312967300415039,194990,298872,.865870475769043,90215,.1518659591674805,32321910,-.5345382690429688,261461,367135,-.0678558349609375,509292,-.3943929672241211,1306161,284847,.456049919128418,5927527,.9184093475341797,792928,-.0023155212402344,389795,-.4027776718139648,102046,703896,-.5612716674804688,190446,1104062,.0184106826782227,12935,-.2556514739990234,198868,-.5867233276367188,682,-1.404096603393555,230545,96792,-.9491119384765625,4885518,.0547580718994141,179675,-.6501836776733398,140177,-.9991741180419922,144095,-.4093694686889648,35715160,-.1391696929931641,962452,-.255915641784668,85615,.0062685012817383,1316342,-.2069416046142578,matched (3),2945569.8,.8697713,252568.52,525776.75
201608,300420,679,1378,970548,08,0,0,0,0,0,0,1,0,0,0,0,1124849,.1039981842041016,3022329,2.345261573791504,4576170,-.2322978973388672,2186130,-.9424152374267578,30773,-.1053543090820313,764615,-.3657159805297852,210613,.3147459030151367,140756,1914914,-.2077903747558594,1084593,.8176975250244141,690001,140399,-.395695686340332,16472,-.2157831192016602,4211,-2.228422164916992,32959,1.472525596618652,3946,1611,-.3902454376220703,35898780,455226,-.0862693786621094,1656254,.1284465789794922,516421,-.4825353622436523,262975,186557,-.4712791442871094,70455,-.2472219467163086,28493560,-.126068115234375,275580,372924,.0156450271606445,469869,-.0805673599243164,443555,158642,-.5853023529052734,1229075,-1.573345184326172,575086,-.3212127685546875,390062,.0006847381591797,184633,792460,.1185111999511719,51501,1396681,.235102653503418,8156,-.4611835479736328,320829,.478266716003418,219,-1.135957717895508,120002,104680,.078343391418457,4775495,-.0227775573730469,316241,.5653553009033203,241760,.545039176940918,99316,-.372166633605957,31668092,-.1202659606933594,1214215,.2323684692382813,46332,-.6140270233154297,1485906,.1211681365966797,matched (3),997343,.8697713,201386.28,503196.56
201609,300420,680,1378,2028481,09,0,0,0,0,0,0,0,1,0,0,0,810936,-.3272151947021484,3443298,.130401611328125,5332964,.1530447006225586,1958823,-.1097898483276367,31982,.0385360717773438,965318,.2330846786499023,240983,.13470458984375,283703,2289305,.1785755157470703,1003574,-.07763671875,718177,446270,1.156435966491699,14607,-.1201610565185547,48457,2.442976951599121,3617,-2.209619522094727,1976,6710,1.42674446105957,31806236,819601,.5880241394042969,1431295,-.1459789276123047,671156,.2620792388916016,332370,327116,.5615787506103516,101211,.3622331619262695,38208524,.2933807373046875,484956,527094,.346003532409668,362638,-.2590484619140625,1097755,45943,-1.239248275756836,3659645,1.091104507446289,869470,.4133644104003906,645590,.5038595199584961,223682,549920,-.3653688430786133,186800,2294257,.4963102340698242,10476,.2503337860107422,312577,-.026057243347168,29674,4.90895414352417,267560,151744,.3712863922119141,6077012,.2410154342651367,415267,.2724170684814453,118836,-.710200309753418,86547,-.1376190185546875,37142952,.1594638824462891,1381072,.1287622451782227,100970,.7789907455444336,1639430,.0983238220214844,matched (3),2559987.8,.8697713,226649.59,513829.13
201610,300420,681,1378,1439378,10,0,0,0,0,0,0,0,0,1,0,0,1059032,.2669210433959961,2554954,-.2983951568603516,6775744,.2394418716430664,3256557,.5083274841308594,11428,-1.029107093811035,899066,-.0711002349853516,206648,-.1537094116210938,144662,1967237,-.1516180038452148,1134245,.1223993301391602,609648,363628,-.2047929763793945,11388,-.2489404678344727,29619,-.4922609329223633,9729,.9894657135009766,5445,1156,-1.758633613586426,27460036,683010,-.1823081970214844,1314224,-.0853338241577148,574763,-.1550436019897461,202334,243014,-.2971963882446289,68198,-.3947916030883789,25902832,-.3887062072753906,320773,379274,-.3291196823120117,335735,-.0770835876464844,807531,175574,1.340659141540527,1114307,-1.189133644104004,786273,-.1005802154541016,392369,-.4979619979858398,201010,331213,-.5070114135742188,122406,1027109,-.8036613464355469,24178,.8363561630249023,241283,-.258880615234375,157,-5.241780281066895,138134,220417,.373326301574707,5013438,-.1923913955688477,496952,.1795721054077148,185788,.4468612670898438,123928,.359013557434082,35758364,-.0379905700683594,1424663,.0310754776000977,69586,-.3722600936889648,1420239,-.1435232162475586,matched (3),1848300.1,.8697713,218583.63,510322.56
201611,300420,682,1378,1856822,11,0,0,0,0,0,0,0,0,0,1,0,3458584,1.183504104614258,2765273,.0791053771972656,8531042,.2303619384765625,1576050,-.7257490158081055,16721,.3805990219116211,1060582,.1652164459228516,174595,-.168548583984375,88312,1991810,.0124139785766602,887071,-.2457971572875977,754623,119606,-1.11192798614502,8904,-.2460603713989258,17002,-.5550851821899414,46667,1.567926406860352,12117,2419,.7383885383605957,27482664,542884,-.2296142578125,1523903,.1480283737182617,467229,-.2071380615234375,348978,169067,-.362823486328125,299850,1.480866432189941,27867716,.0731163024902344,407674,561665,.3926467895507813,283261,-.1699533462524414,1695051,517225,1.080416679382324,607432,-.6067476272583008,992517,.232940673828125,519218,.280120849609375,409572,666765,.6996755599975586,69854,2256592,.7871074676513672,16538,-.3797826766967773,276113,.1348400115966797,342,.7785649299621582,570932,90786,-.8870153427124023,5920803,.1663503646850586,408113,-.1969499588012695,159623,-.1517915725708008,163714,.2784204483032227,44797456,.2253684997558594,1592702,.1114969253540039,138092,.6853561401367188,1490420,.0482320785522461,matched (3),1507297.4,.8697713,241293.13,520454.31
201612,300420,683,1378,823314,12,0,0,0,0,0,0,0,0,0,0,1,845177,-1.409068107604981,1021941,-.9954357147216797,6845214,-.2201614379882813,4534243,1.056735992431641,7000,-.8707551956176758,959147,-.1005287170410156,181755,.0401906967163086,134370,2093219,.0496587753295898,414826,-.760066032409668,619719,113780,-.0499362945556641,5754,-.4366044998168945,23141,.3082752227783203,16663,-1.02984619140625,2574,1202,-.6993675231933594,28145876,805873,.3950309753417969,1635984,.0709705352783203,595203,.2420825958251953,152264,262203,.4388236999511719,47629,-1.839839935302734,42345736,.4183998107910156,246526,344049,-.4901218414306641,336891,.1733903884887695,609581,194077,-.9802227020263672,1239013,.71282958984375,762854,-.2631778717041016,445334,-.1534996032714844,277519,666940,.0002632141113281,37052,864189,-.9598188400268555,33413,.7032842636108398,246944,-.1116485595703125,99,-1.239690780639648,113017,159085,.5609331130981445,5345015,-.1023073196411133,400736,-.0182409286499023,93186,-.5382165908813477,44394,-1.30501651763916,38152064,-.1605720520019531,1181394,-.2987375259399414,54234,-.9346122741699219,1365022,-.0878868103027344,matched (3),439710.72,.8697713,225291.89,513231.69
201701,300420,684,1378,3078852,01,0,0,0,0,0,0,0,0,0,0,0,1199805,.350367546081543,2237861,.7838163375854492,5487225,-.2211275100708008,4020617,-.1202220916748047,16420,.8525896072387695,775288,-.2128105163574219,205345,.1220321655273438,49249,2102143,.0042543411254883,793569,.648681640625,641647,123849,.0847959518432617,11715,.7109746932983398,36723,.4617977142333984,30732,.6121129989624023,3746,1639,.3100996017456055,38598184,872856,.0798444747924805,2224398,.3072414398193359,590303,-.0082664489746094,168853,99477,-.9691925048828125,27715,-.541468620300293,19626132,-.7690067291259766,261347,485238,.3438558578491211,242063,-.3305606842041016,896092,166109,-.1556110382080078,1529903,.2108898162841797,717349,-.0615043640136719,662790,.3976345062255859,0,1783891,.983851432800293,145685,4626117,1.677680969238281,3510,-2.253329277038574,518899,.7425479888916016,9518,4.565820217132568,219563,166555,.0458869934082031,6418498,.1830196380615234,322797,-.2162790298461914,144920,.4415836334228516,107069,.8803691864013672,41868600,.09295654296875,1160155,-.0181407928466797,37729,-.3628787994384766,1134508,-.184971809387207,matched (3),2177598,.8697713,232695,516524.25
201702,300420,685,1378,6135449,02,1,0,0,0,0,0,0,0,0,0,0,1308385,.086634635925293,3327362,.3966598510742188,7020922,.2464723587036133,4179111,.0386629104614258,17871,.0846796035766602,807063,.0401678085327148,133766,-.4285993576049805,380865,1857860,-.1235322952270508,758810,-.0447893142700195,564391,149161,.1859636306762695,31807,.9988164901733398,18609,-.6797580718994141,42045,.3134365081787109,8344,5534,1.216824054718018,45251028,772139,-.1226062774658203,2543775,.1341629028320313,588117,-.0037097930908203,285299,221764,.8016872406005859,65326,.857417106628418,30290040,.4339580535888672,283708,424665,-.1333389282226563,268323,.1029930114746094,3022773,180213,.0814952850341797,1476878,-.0352745056152344,973748,.3055906295776367,529349,-.2248106002807617,86204,637603,-1.028836250305176,971977,2372257,-.6678752899169922,16378,1.540323257446289,626114,.1878232955932617,17025,.5814981460571289,236472,162954,-.0218572616577148,4427092,-.3714418411254883,291994,-.1002902984619141,163731,.1220436096191406,120319,.1166725158691406,34842244,-.1837062835693359,1666819,.3623628616333008,59289,.4519948959350586,1179764,.0391159057617188,matched (3),5582866.5,.8697713,362815.81,586758.63
201703,300420,686,1378,3329566,03,0,1,0,0,0,0,0,0,0,0,0,1370658,.0464973449707031,2636461,-.2327423095703125,6889989,-.0188255310058594,5833349,.3334922790527344,4279,-1.429459571838379,796945,-.0126161575317383,197373,.3890037536621094,203396,1213104,-.4262428283691406,708427,-.0687046051025391,586722,145941,-.0218238830566406,210341,1.889042854309082,34275,.6107702255249023,17539,-.8743133544921875,2091,2088,-.9747037887573242,45861496,1001080,.2596702575683594,2597019,.0207147598266602,944174,.4733848571777344,267044,152547,-.374140739440918,182127,1.025313377380371,36011752,.1730251312255859,542391,388305,-.0895099639892578,180909,-.3941974639892578,1364733,124960,-.366145133972168,1262412,-.1569061279296875,864278,-.119257926940918,956211,.5913305282592773,263907,616961,-.0329093933105469,87610,1045467,-.8193788528442383,16941,.0337972640991211,544838,-.1390447616577148,5356,-1.156465530395508,297867,134250,-.1937646865844727,5369846,.1930570602416992,473453,.4833192825317383,1190059,1.983532905578613,98954,-.1954917907714844,45683724,.2709121704101563,2600938,.4449548721313477,27491,-.7685651779174805,1358570,.141118049621582,matched (3),3565671.5,.8697713,413978.94,619700.63
201704,300420,687,1378,3085439,04,0,0,1,0,0,0,0,0,0,0,0,1128160,-.1947031021118164,2635399,-.0004034042358398,4863076,-.3483982086181641,4112596,-.3495368957519531,26224,1.812954902648926,637633,-.2230224609375,187866,-.0493669509887695,152177,1404575,.1465530395507813,704804,-.005126953125,523033,107316,-.3074245452880859,36691,-1.746198654174805,32567,-.0511159896850586,48778,1.022851943969727,7441,3576,.5380382537841797,36106364,707707,-.3468046188354492,1287754,-.7014646530151367,485117,-.6659212112426758,219335,236534,.4386186599731445,16422,-2.406082153320313,21044980,-.5371818542480469,242674,471391,.1938972473144531,222220,.2056741714477539,709776,388614,1.134593009948731,485134,-.9563541412353516,719175,-.1837902069091797,389085,-.8991804122924805,176363,405801,-.4189434051513672,102231,745553,-.3380928039550781,9389,-.5901975631713867,461651,-.1656789779663086,3926,-.3105964660644531,330506,116605,-.1409111022949219,5883623,.0913734436035156,330494,-.3594646453857422,198534,-1.790798187255859,106054,.0692939758300781,36845524,-.2150077819824219,933070,-1.025146484375,67352,.8960742950439453,1151618,-.1652650833129883,matched (3),2762482,.8697713,323485.91,563288.06
201705,300420,688,1378,2132264,05,0,0,0,1,0,0,0,0,0,0,0,2011333,.5782098770141602,1151358,-.8280925750732422,6998035,.3639583587646484,4087103,-.0062179565429688,9912,-.9729280471801758,899019,.343541145324707,267043,.3516807556152344,243590,2757090,.6744403839111328,334880,-.7441482543945313,534916,123087,.1371135711669922,23601,-.4412422180175781,17297,-.6327667236328125,27921,-.5579004287719727,6845,1185,-1.104502201080322,35530844,630914,-.1148605346679688,1889457,.3833904266357422,847535,.5579423904418945,226090,202151,-.1570768356323242,64698,1.371109008789063,28440132,.3011379241943359,333628,516019,.0904560089111328,215836,-.029149055480957,854646,211961,-.6061849594116211,379002,-.2468833923339844,1202562,.5141048431396484,669311,.5424509048461914,161975,160456,-.9278430938720703,112313,1369286,.6079187393188477,8155,-.1409072875976563,434656,-.0602540969848633,22306,1.737235069274902,338242,76344,-.4235429763793945,9642550,.4940118789672852,242960,-.3076915740966797,85167,-.8463459014892578,83009,-.244999885559082,45221752,.2048435211181641,935265,.0023488998413086,63767,-.0546970367431641,1212990,.0519208908081055,matched (3),2079833,.8697713,230920.48,515727.25
