period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1064c376,Y1246c372,growth1246c372,Y1257c152,growth1257c152,Y1266c705,growth1266c705,Y1421c620,growth1421c620,Y1511c124,growth1511c124,Y1640c124,growth1640c124,Y2154c208,growth2154c208,Y2208c300,growth2208c300,Y256c352,growth256c352,Y260c428,growth260c428,Y2797c124,growth2797c124,Y2832c68,growth2832c68,Y3083c344,Y3204c703,growth3204c703,Y3414c818,Y3422c152,growth3422c152,Y3429c352,growth3429c352,Y3545c124,growth3545c124,Y3612c246,Y3730c152,growth3730c152,Y3826c600,growth3826c600,Y3832c688,growth3832c688,Y3834c484,growth3834c484,Y3862c752,growth3862c752,Y3865c792,growth3865c792,Y3912c600,growth3912c600,Y3915c191,growth3915c191,Y3928c372,growth3928c372,Y4026c428,Y409c268,growth409c268,Y4144c152,Y4152c203,Y4392c586,growth4392c586,Y4405c372,growth4405c372,Y4431c372,growth4431c372,Y4490c124,growth4490c124,Y4536c268,Y4570c300,Y4739c152,growth4739c152,Y4757c300,growth4757c300,Y4805c705,growth4805c705,Y4818c376,Y4851c428,growth4851c428,Y4851c498,Y5021c124,growth5021c124,Y5029c428,growth5029c428,Y664c124,growth664c124,Y959c586,growth959c586,Y966c807,growth966c807,_merge,x,r2,s,sf
201510,400942,669,1815,839864,10,0,0,0,0,0,0,0,0,1,0,0,960000,624084,.2610225677490234,852659,-.0232877731323242,265805,-.1752233505249023,147038,-.9652786254882813,576169,-.0186223983764648,73055544,-.1771125793457031,10098,.1735658645629883,42284,1.437234878540039,2918,-.6121616363525391,101108,.247197151184082,582066,.5214433670043945,33113,.2540187835693359,7457,67211,-.0869827270507813,3783908,384874,.0607519149780273,3869474,1.253218650817871,266010,.3402910232543945,141756,75334,1.326298713684082,80107,.0724973678588867,12015,.4861640930175781,1504439,.1544952392578125,344009,.0714626312255859,6703623,1.220285415649414,138809,.341094970703125,88829,-.2372617721557617,86056,.0739345550537109,24535,15962,-.9986114501953125,133577,1127457,8131548,.5240650177001953,400021,-.5479335784912109,75631,-.0645380020141602,1803082,.2708539962768555,315815,130334,2840549,.3160562515258789,1272076,-.0806455612182617,29989,-.1278209686279297,1822000,72146,.2438316345214844,3077,2801287,.8612966537475586,49518,.1773185729980469,506124,-.5116195678710938,957316,.0461177825927734,32427,.2029409408569336,matched (3),1092128.3,.86756533,178182.06,359792.66
201511,400942,670,1815,737068,11,0,0,0,0,0,0,0,0,0,1,0,577000,591371,-.0538406372070313,783355,-.084773063659668,176170,-.4113140106201172,35661,-1.416633605957031,447601,-.2524986267089844,53084540,-.3193359375,8204,-.2077159881591797,10970,-1.349245071411133,6455,.7939567565917969,63705,-.4619264602661133,351403,-.5046501159667969,82017,.9070005416870117,6097,60497,-.1052427291870117,3198214,279486,-.3199634552001953,766730,-1.618739128112793,203923,-.2657909393310547,103724,23610,-1.160261154174805,136850,.5355224609375,108969,2.204907417297363,1305018,-.1422033309936523,409194,.1735219955444336,7619395,.1280488967895508,265292,.6477327346801758,52884,-.5186119079589844,65318,-.275731086730957,959,8072,-.6818094253540039,22947,798615,7067869,-.1401920318603516,946217,.8609552383422852,97230,.2512130737304688,1104922,-.4897232055664063,233676,112967,1106645,-.9426641464233398,1227958,-.0352973937988281,33369,.1067962646484375,1941000,40201,-.5847997665405273,733,847092,-1.196024894714356,6682,-2.00291919708252,913964,.5910100936889648,770880,-.2166004180908203,3523,-2.219677925109863,matched (3),932005.75,.86756533,165560.25,353711.88
201512,400942,671,1815,1139183,12,0,0,0,0,0,0,0,0,0,0,1,669000,3902947,1.887042999267578,1107654,.3464136123657227,660251,1.321170806884766,123965,1.245942115783691,381859,-.1588506698608398,57209824,.0748405456542969,6060,-.3029117584228516,192531,2.865093231201172,13643,.7483711242675781,105482,.504277229309082,615197,.5600090026855469,95799,.1553258895874023,9189,124311,.7201929092407227,2977408,450898,.4782886505126953,2160558,1.035987854003906,247998,.1956777572631836,148111,40280,.534184455871582,55952,-.8943920135498047,122859,.1199741363525391,1067352,-.2010354995727539,479391,.1583271026611328,10969037,.3643789291381836,64732,-1.410575866699219,56441,.0650949478149414,142807,.7822265625,35257,28034,1.245017051696777,298197,1023359,8244294,.1539621353149414,1879203,.686131477355957,66644,-.3777141571044922,1441780,.2661037445068359,280597,346651,2376503,.7642974853515625,1749286,.3538551330566406,72027,.769413948059082,2352000,73015,.5967731475830078,3668,2172062,.9416227340698242,23078,1.239461898803711,490692,-.6219749450683594,1189589,.4338302612304688,19551,1.713713645935059,matched (3),816645,.86756533,172017.02,356779.72
201601,400942,672,1815,1023453,01,0,0,0,0,0,0,0,0,0,0,0,109000,812938,-1.568832397460938,986246,-.116093635559082,401470,-.4974870681762695,149034,.1841754913330078,438851,.1391086578369141,66280060,.1471633911132813,8911,.3855762481689453,197272,.0243263244628906,6780,-.699249267578125,69406,-.4185667037963867,479525,-.2491464614868164,34384,-1.024661064147949,6457,42845,-1.065197944641113,2423414,376736,-.1796960830688477,1418908,-.4204797744750977,328967,.282536506652832,34347,14808,-1.000687599182129,93433,.5127506256103516,39368,-1.138084411621094,1268356,.1725406646728516,371671,-.2545070648193359,5001307,-.7853765487670898,74978,.1469392776489258,54970,-.0264081954956055,97709,-.3795003890991211,35821,22789,-.2071409225463867,33587,315964,3683153,-.8057518005371094,281712,-1.89771842956543,109748,.4988212585449219,1185106,-.1960458755493164,119321,130316,1837804,-.2570590972900391,1047873,-.5124454498291016,41508,-.5511550903320313,1710000,68647,-.0616874694824219,0,2551972,.161189079284668,80760,1.252602577209473,1134476,.8381099700927734,1123062,-.0575494766235352,18675,-.0458412170410156,matched (3),865030.81,.86756533,133132.94,339744.44
201602,400942,673,1815,823504,02,1,0,0,0,0,0,0,0,0,0,0,836000,656364,-.2139387130737305,629906,-.4483356475830078,224078,-.5831384658813477,160510,.0741815567016602,585148,.2877044677734375,57749804,-.1377696990966797,3286,-.997614860534668,56462,-1.251015663146973,7767,.1359071731567383,62338,-.1074028015136719,802051,.5143766403198242,11658,-1.081599235534668,4888,8751,-1.588420867919922,3171194,393377,.0432233810424805,941318,-.4103612899780273,182379,-.5898704528808594,65478,6947,-.7568569183349609,79268,-.1644096374511719,59065,.4056854248046875,1221602,-.0375585556030273,549750,.3914546966552734,2776687,-.5884408950805664,63794,-.1615352630615234,31693,-.5506916046142578,173905,.5765151977539063,700,38487,.524043083190918,25757,1013068,4446489,.1883459091186523,327159,.1495609283447266,27659,-1.37823486328125,1196210,.0093259811401367,79092,131827,1270101,-.3694744110107422,1659391,.4596881866455078,36770,-.1212034225463867,2068000,45102,-.4200515747070313,536,1842856,-.3255491256713867,17405,-1.534724235534668,1204165,.0596151351928711,904222,-.2167387008666992,922,-3.008395671844482,matched (3),956803.31,.86756533,188787.17,365160.94
201603,400942,674,1815,1149426,03,0,1,0,0,0,0,0,0,0,0,0,331000,492211,-.2878084182739258,1302077,.7261457443237305,341890,.4224948883056641,105649,-.4182338714599609,436499,-.2930784225463867,95416824,.50213623046875,5055,.4307069778442383,26720,-.7481555938720703,10694,.319798469543457,80091,.2505922317504883,840674,.0470314025878906,37889,1.178668975830078,6871,51107,1.764753341674805,1017451,325285,-.1900663375854492,1860615,.6813812255859375,296758,.4868307113647461,61050,56480,2.095576286315918,58190,-.3091211318969727,136106,.8347949981689453,1361990,.1087837219238281,654714,.1747341156005859,5653112,.7109479904174805,140699,.7909631729125977,95093,1.098758697509766,96925,-.5845718383789063,21436,31542,-.199000358581543,21959,321440,6730366,.4145145416259766,513066,.4499588012695313,25552,-.0792360305786133,1275414,.064112663269043,215409,148926,1434031,.1213922500610352,1805582,.0844326019287109,78115,.7534999847412109,2566000,85260,.6367788314819336,4813,1496658,-.2080821990966797,72747,1.430230140686035,1531858,.2406949996948242,1045241,.144927978515625,22922,3.213306903839111,matched (3),923242.5,.86756533,100997.91,328485.13
201604,400942,675,1815,933840,04,0,0,1,0,0,0,0,0,0,0,0,520000,532940,.0795011520385742,592959,-.786590576171875,116610,-1.075654029846191,118813,.1174287796020508,470190,.0743503570556641,107069600,.1152229309082031,6265,.2146005630493164,4601,-1.759139060974121,6258,-.5358219146728516,72160,-.1042776107788086,400551,-.7413625717163086,26006,-.3763341903686523,6708,30188,-.5264768600463867,2550606,246297,-.2781639099121094,1108842,-.5175905227661133,179081,-.5050792694091797,121730,25174,-.808074951171875,72855,.224757194519043,28377,-1.567854881286621,1567013,.1402244567871094,545226,-.1829977035522461,5233883,-.0770530700683594,59030,-.8685770034790039,87342,-.0850238800048828,21449,-1.508258819580078,1420,31029,-.0163984298706055,6484,1003085,7003354,.039759635925293,228620,-.8083438873291016,17825,-.3601140975952148,1105299,-.1431550979614258,35624,156099,984315,-.3762979507446289,2127323,.1639804840087891,48871,-.4689979553222656,1951000,68588,-.2175874710083008,8483,1188972,-.2301454544067383,45128,-.4774847030639648,936770,-.4917993545532227,1067341,.0209226608276367,814,-3.337891578674316,matched (3),1433581.8,.86756533,189340.02,365447.06
201605,400942,676,1815,1085399,05,0,0,0,1,0,0,0,0,0,0,0,1373000,587939,.0982141494750977,947451,.4686498641967773,132904,.1307916641235352,98374,-.1887750625610352,412509,-.1308784484863281,80823424,-.2812118530273438,2092,-1.096858024597168,96942,3.047839164733887,9710,.439295768737793,88729,.2067012786865234,753651,.6320877075195313,22980,-.1237030029296875,17432,22574,-.2906455993652344,3633242,306597,.2189960479736328,3320614,1.096833229064941,404892,.8157825469970703,108370,37364,.3948965072631836,73986,.0154047012329102,222520,2.05943775177002,1030594,-.4190359115600586,649612,.1751747131347656,10989882,.7418222427368164,92625,.4505138397216797,98765,.1229124069213867,203970,2.252294540405273,55820,6231,-1.605384826660156,24266,1260734,5754657,-.1963796615600586,301533,.2768182754516602,18863,.0566005706787109,1039124,-.0617380142211914,148399,188805,1099209,.1103992462158203,1839365,-.1454439163208008,33334,-.3826065063476563,2596000,43403,-.4575891494750977,1805,2289000,.6550254821777344,41130,-.0927658081054688,1171344,.2234697341918945,843791,-.235020637512207,18867,3.143209457397461,matched (3),1145659,.86756533,162983.55,352513.19
201606,400942,677,1815,1232765,06,0,0,0,0,1,0,0,0,0,0,0,571000,484731,-.193028450012207,886016,-.0670404434204102,214362,.4780387878417969,128596,.2678995132446289,575336,.3326959609985352,80444792,-.0046958923339844,5345,.9380407333374023,144481,.3990354537963867,7461,-.2634668350219727,97485,.094111442565918,1166271,.4366378784179688,28361,.2103910446166992,28687,15557,-.372288703918457,3735296,306674,.0002508163452148,2152426,-.4335536956787109,314687,-.2520418167114258,23034,49012,.271357536315918,80019,.0783882141113281,67402,-1.194341659545898,1326397,.2523307800292969,1075116,.5038089752197266,7728366,-.3520784378051758,139053,.4062957763671875,76927,-.2498865127563477,209417,.0263547897338867,875,37782,1.802295684814453,40028,335441,4870419,-.1668300628662109,417942,.3264636993408203,23654,.2263298034667969,1298595,.222905158996582,95663,275263,978352,-.1164760589599609,1907096,.0361614227294922,33597,.0078582763671875,2043000,41338,-.0487461090087891,1906,1506589,-.4182662963867188,4721,-2.164716720581055,1354396,.1452035903930664,998749,.1685981750488281,5458,-1.24033260345459,matched (3),1336456.9,.86756533,120166.73,334876.03
201607,400942,678,1815,1427557,07,0,0,0,0,0,1,0,0,0,0,0,1731000,294742,-.4974937438964844,577521,-.4279899597167969,115450,-.6188287734985352,307283,.87109375,509365,-.1217899322509766,91134496,.1247653961181641,8060,.4107522964477539,270530,.6272354125976563,10846,.3741064071655273,107789,.1004772186279297,902197,-.2567338943481445,47267,.5107975006103516,22066,23119,.3961448669433594,2141721,747492,.8909387588500977,3258255,.4145956039428711,281772,-.1104803085327148,67396,26364,-.6200666427612305,124020,.4381790161132813,52308,-.2535257339477539,1165646,-.1291904449462891,1417542,.2764959335327148,41469704,1.680066108703613,53261,-.959650993347168,85926,.1106290817260742,248881,.1726474761962891,79333,63110,.5130462646484375,68184,1270476,3376852,-.3662357330322266,514778,.2083930969238281,19168,-.2102899551391602,1043088,-.2190971374511719,258720,313194,1272270,.2626886367797852,1376549,-.3260021209716797,39981,.1739683151245117,3158000,44524,.0742464065551758,2839,2180012,.3694820404052734,62007,2.575226783752441,913672,-.3936386108398438,1164822,.1538200378417969,2626,-.7316203117370606,matched (3),1424377,.86756533,157834.58,350162.34
201608,400942,679,1815,1032546,08,0,0,0,0,0,0,1,0,0,0,0,1476000,813693,1.015482902526856,1394536,.8815717697143555,191456,.5058212280273438,372787,.1932373046875,393481,-.2581319808959961,110960536,.19683837890625,3342,-.8803443908691406,16115,-2.820632934570313,10352,-.0466165542602539,70155,-.4294681549072266,723656,-.2205171585083008,45565,-.0366725921630859,16215,42319,.6045808792114258,3798992,548078,-.3103055953979492,3275589,.0053062438964844,211795,-.2854795455932617,34199,51593,.67138671875,83840,-.3915328979492188,2374,-3.092572689056397,1124406,-.0360212326049805,524098,-.9950017929077148,8218399,-1.618587493896484,63680,.1786661148071289,62306,-.3214282989501953,215834,-.1424655914306641,69640,7746,-2.097702026367188,88743,344498,4421121,.2694492340087891,800930,.4420375823974609,26947,.3406295776367188,1515278,.3734130859375,309513,87448,1526453,.1821441650390625,735885,-.6262607574462891,16179,-.9046907424926758,4127000,8531,-1.652321815490723,7191,1817143,-.1820650100708008,18953,-1.185285568237305,757403,-.1875762939453125,1411680,.1922121047973633,3599,.3151946067810059,matched (3),1624252.1,.86756533,175913.56,358674.63
201609,400942,680,1815,766743,09,0,0,0,0,0,0,0,1,0,0,0,1198000,505105,-.4768171310424805,1215702,-.1372404098510742,108670,-.5663423538208008,254722,-.380833625793457,495108,.2297439575195313,68344064,-.484619140625,2749,-.1953320503234863,16107,-.0004968643188477,9153,-.1230983734130859,72065,.0268611907958984,912747,.232142448425293,8124,-1.72431755065918,10781,48121,.1284828186035156,1776615,252937,-.7732772827148438,5654972,.5460376739501953,256212,.1903858184814453,50104,27520,-.6284723281860352,105880,.2333965301513672,73570,3.433660984039307,1332031,.1694507598876953,363709,-.3653240203857422,9819552,.1779994964599609,366667,1.750583648681641,83293,.2903070449829102,229061,.059478759765625,491356,18018,.8441944122314453,43275,243079,7725500,.5581331253051758,464496,-.5448207855224609,14785,-.6002578735351563,1305500,-.149012565612793,555541,239698,1645786,.0752706527709961,1239331,.5212535858154297,62289,1.348071098327637,2107000,58985,1.933576583862305,2535,1515401,-.1815853118896484,11826,-.4716615676879883,948991,.2255039215087891,1142889,-.2112207412719727,24190,1.905282974243164,matched (3),780685.31,.86756533,117836.98,334047.09
201610,400942,681,1815,598937,10,0,0,0,0,0,0,0,0,1,0,0,1123000,500425,-.0093088150024414,2019740,.5076475143432617,177773,.4921913146972656,101983,-.9153671264648438,472994,-.0456933975219727,61747200,-.1015071868896484,5523,.6976838111877441,33795,.7410593032836914,5837,-.449864387512207,91207,.2355632781982422,558252,-.4916477203369141,4749,-.5368881225585938,4976,35768,-.2966651916503906,1836640,239281,-.0555019378662109,4021529,-.3408737182617188,341632,.2877292633056641,60653,27350,-.0061969757080078,38850,-1.002598762512207,135021,.6071929931640625,1296316,-.0271787643432617,617804,.5298166275024414,1866027,-1.660563468933106,83399,-1.480817794799805,75211,-.1020669937133789,42180,-1.692042350769043,10756,9117,-.6812305450439453,35757,965573,6393518,-.1892414093017578,415061,-.1125268936157227,25959,.5629043579101563,1182130,-.099268913269043,298940,158624,869705,-.6378192901611328,1399957,.1218690872192383,38892,-.4709968566894531,1497000,54223,-.0841779708862305,1163,2899631,.6489028930664063,48077,1.402503967285156,806840,-.1622743606567383,1102662,-.035832405090332,2920,-2.114355564117432,matched (3),525897.19,.86756533,173969.86,357725.34
201611,400942,682,1815,802651,11,0,0,0,0,0,0,0,0,0,1,0,229000,525856,.0495700836181641,779264,-.9523744583129883,667940,1.323691368103027,81588,-.2231235504150391,345531,-.3140010833740234,70179336,.1280059814453125,5500,-.0041732788085938,37652,.1080732345581055,6035,.0333585739135742,68901,-.280461311340332,995857,.5787935256958008,8521,.584599494934082,22668,50786,.3505668640136719,2631551,420430,.5636396408081055,3682500,-.0880699157714844,283325,-.1871395111083984,74434,73944,.9945917129516602,81430,.7400360107421875,15075,-2.192392349243164,1303040,.0051736831665039,517865,-.1764564514160156,24488316,2.574383735656738,46500,-.5841836929321289,28832,-.9588117599487305,233101,1.709526062011719,39709,48087,1.662871360778809,67343,1865149,3220752,-.6856698989868164,1122477,.9948673248291016,29932,.1424102783203125,1303388,.0976495742797852,345492,192759,1646381,.6381807327270508,1535941,.0927019119262695,64077,.4992971420288086,2110000,46709,-.1491689682006836,2289,2120314,-.313018798828125,39580,-.1944799423217773,1110375,.3193273544311523,1063583,-.0360832214355469,3370,.1433291435241699,matched (3),971371.75,.86756533,126795.8,337311.53
201612,400942,683,1815,890669,12,0,0,0,0,0,0,0,0,0,0,1,152000,624003,.1711273193359375,881188,.1229209899902344,644832,-.0352087020874023,144434,.5711402893066406,380490,.0963783264160156,77533736,.0996589660644531,4715,-.1539993286132813,308176,2.102285385131836,8739,.3702201843261719,129193,.6286373138427734,1230361,.2114591598510742,21782,.9385499954223633,30768,73323,.3672542572021484,6633369,379123,-.1034173965454102,3763574,.0217771530151367,307607,.0822286605834961,98647,36157,-.7154378890991211,110404,.3044023513793945,82682,1.701963424682617,1558894,.1792764663696289,629729,.1955747604370117,2497139,-2.283049583435059,53927,.1481790542602539,61725,.7612028121948242,178901,-.2646389007568359,53791,76232,.4607686996459961,111296,1637951,10117430,1.144644737243652,783882,-.359034538269043,74478,.9115753173828125,1419731,.0855007171630859,146918,220360,3205801,.6663827896118164,1769938,.1418018341064453,100758,.45263671875,3809000,41340,-.122105598449707,3464,2455673,.1468362808227539,84388,.7571010589599609,1156929,.041071891784668,1023285,-.0386257171630859,33846,2.306907653808594,matched (3),830237.25,.86756533,147734.16,345727.19
201701,400942,684,1815,841220,01,0,0,0,0,0,0,0,0,0,0,0,297000,763339,.2015476226806641,940112,.0647287368774414,116329,-1.712567329406738,129810,-.10675048828125,504427,.2819633483886719,58424224,-.2829818725585938,1898,-.9099478721618652,142702,-.7699127197265625,7575,-.1429424285888672,239696,.6180639266967773,1107725,-.1049995422363281,5514,-1.373793601989746,17905,7343,-2.301127433776856,4952804,409388,.0768022537231445,7326924,.6661863327026367,202104,-.4200410842895508,52737,12613,-1.053142547607422,73601,-.405487060546875,970,-4.445460796356201,864118,-.590022087097168,352620,-.5798978805541992,1095188,-.8242197036743164,51979,-.0367918014526367,29110,-.7516069412231445,263289,.3864192962646484,89042,16617,-1.523354530334473,24658,0,4752502,-.7555885314941406,341996,-.8294591903686523,25621,-1.06709098815918,1281206,-.102665901184082,251950,222848,1815820,-.568425178527832,1375604,-.2520523071289063,77681,-.2601108551025391,1566000,38055,-.0827980041503906,902,2786809,.1264963150024414,55283,-.4229602813720703,604812,-.6486072540283203,1087651,.0610017776489258,200,-5.131258487701416,matched (3),834673.88,.86756533,169157.59,355409.91
201702,400942,685,1815,919252,02,1,0,0,0,0,0,0,0,0,0,0,209000,828090,.0814189910888672,601947,-.4458303451538086,88125,-.2776660919189453,116960,-.1042404174804688,387602,-.2634449005126953,73128824,.2244911193847656,3567,.6309247016906738,47743,-1.094925880432129,6771,-.1122045516967773,501767,.7387638092041016,1206745,.0856180191040039,2455,-.8091635704040527,21799,19677,.9857034683227539,9125685,477828,.1545877456665039,7942206,.0806360244750977,221492,.0916042327880859,60371,36167,1.05341911315918,64997,-.1243181228637695,50032,3.943122386932373,837443,-.0313568115234375,532388,.4119815826416016,2055904,.6297893524169922,55822,.0713281631469727,77987,.9854602813720703,156167,-.5223264694213867,94370,26655,.4725503921508789,36173,71592,4916081,.0338401794433594,426678,.2212305068969727,50818,.6848382949829102,1270195,-.008631706237793,144625,112377,2327405,.2482166290283203,1406501,.022212028503418,68968,-.1189689636230469,2644000,67606,.5746641159057617,1775,1248987,-.8025636672973633,95322,.5447959899902344,1195130,.6810932159423828,1125613,.0343074798583984,10201,3.931923389434815,matched (3),1395536.5,.86756533,236048.39,391689.63
201703,400942,686,1815,1012008,03,0,1,0,0,0,0,0,0,0,0,0,1444000,1408274,.5309982299804688,903975,.4066324234008789,125222,.3513317108154297,134474,.1395387649536133,397465,.0251283645629883,78907616,.0760555267333984,2563,-.3305468559265137,17877,-.9823179244995117,7866,.1499004364013672,349425,-.361846923828125,692476,-.5554084777832031,2818,.1379008293151856,24910,68489,1.247221946716309,3542614,287265,-.5088462829589844,14546551,.6051626205444336,260888,.1637048721313477,16553,15048,-.8769016265869141,228590,1.257589340209961,93477,.6250524520874023,1236715,.3898611068725586,694733,.2661542892456055,10258936,1.607433319091797,78287,.3382139205932617,58736,-.2834892272949219,225820,.3688125610351563,138206,28860,.0794801712036133,46604,446649,8573527,.5561676025390625,295500,-.3673610687255859,19317,-.9672651290893555,1354143,.0639982223510742,233663,245380,1140607,-.7131929397583008,1637694,.1521844863891602,19091,-1.284424781799316,2980000,65860,-.0261659622192383,548,1132029,-.0983219146728516,13181,-1.978485107421875,1450305,.1935186386108398,1393758,.2136764526367188,19288,.6369972229003906,matched (3),720888.69,.86756533,172466.58,356996.69
201704,400942,687,1815,1029010,04,0,0,1,0,0,0,0,0,0,0,0,1691000,620765,-.8191671371459961,844841,-.067652702331543,115874,-.0775852203369141,148694,.100520133972168,429813,.0782432556152344,161583872,.7167472839355469,2132,-.1841177940368652,11574,-.43475341796875,6546,-.1836948394775391,265596,-.2743120193481445,1172126,.526301383972168,3113,.0995597839355469,13384,44767,-.425201416015625,6400190,326493,.1280040740966797,4562411,-1.159502983093262,254907,-.0231924057006836,89839,25428,.5246057510375977,104398,-.7837200164794922,79885,-.1571273803710938,810697,-.4223194122314453,347438,-.6929407119750977,3988168,-.9448165893554688,79587,.0164690017700195,53024,-.1023082733154297,198386,-.1295242309570313,8674,212289,1.995491981506348,22293,705183,7787482,-.0961618423461914,296083,.0019712448120117,21611,.1122169494628906,1311630,-.0318975448608398,247486,156012,1973031,.5480108261108398,1398546,-.1578559875488281,19837,.0383310317993164,2366000,43921,-.4051389694213867,1937,2164014,.647953987121582,23102,.5611429214477539,2065195,.3534507751464844,591814,-.8565664291381836,22985,.175358772277832,matched (3),1046049.3,.86756533,257539.3,405004.19
201705,400942,688,1815,1302591,05,0,0,0,1,0,0,0,0,0,0,0,1742000,577180,-.0727987289428711,1416361,.516697883605957,207339,.5818519592285156,180410,.1933412551879883,657959,.4257926940917969,95829720,-.5224514007568359,2570,.1868453025817871,86779,2.014602661132813,14231,.7765684127807617,303510,.1334381103515625,1174042,.0016326904296875,24878,2.078396797180176,36426,123164,1.012045860290527,6894366,272625,-.1803112030029297,8366379,.6063699722290039,356316,.3349189758300781,122809,46100,.5949621200561523,221720,.7532052993774414,263724,1.194314956665039,1048924,.2576255798339844,878507,.9276371002197266,4270367,.0683670043945313,89973,.1226587295532227,47203,-.1162872314453125,703518,1.265879631042481,52960,47095,-1.505782127380371,56330,605020,6625586,-.1615781784057617,314868,.0615139007568359,39028,.5910768508911133,1366417,.0409212112426758,495183,252757,2218354,.1171941757202148,1645795,.1627902984619141,62682,1.15052604675293,3756000,70192,.4688425064086914,4087,2336899,.0768594741821289,44290,.6508398056030273,1157349,-.5790929794311523,1335166,.8136186599731445,34472,.4053058624267578,matched (3),1336292.3,.86756533,151739.72,347457.69
201706,400942,689,1815,1092778,06,0,0,0,0,1,0,0,0,0,0,0,1422000,417299,-.3243513107299805,593531,-.8697566986083984,164750,-.2299261093139648,113996,-.4590682983398438,423423,-.4407711029052734,109107584,.1297607421875,1958,-.2719821929931641,228415,.9678001403808594,7235,-.6764926910400391,121836,-.9127388000488281,965841,-.1952085494995117,7008,-1.266931533813477,34494,38761,-1.156102180480957,2620688,443798,.4872722625732422,19453526,.8438072204589844,320230,-.1067781448364258,39428,22214,-.7300901412963867,68617,-1.17287540435791,33455,-2.064702033996582,914539,-.1371002197265625,797240,-.0970678329467773,2516695,-.5287532806396484,53029,-.5286703109741211,40787,-.1460943222045898,344630,-.7136220932006836,49938,29301,-.4745454788208008,5324,7057716,5423227,-.2002477645874023,374515,.1734781265258789,35443,-.0963535308837891,1447618,.0577268600463867,326259,98317,2390222,.0746212005615234,2208538,.2941074371337891,35683,-.5634002685546875,2350000,49280,-.3537158966064453,4425,2019813,-.1458196640014648,43475,-.0185728073120117,1258398,.0837078094482422,797658,-.5151309967041016,17695,-.666865348815918,matched (3),979047.69,.86756533,133638.92,339943.03
201707,400942,690,1815,1413517,07,0,0,0,0,0,1,0,0,0,0,0,1510000,707059,.5273113250732422,1269007,.7599000930786133,174069,.055023193359375,225522,.6822538375854492,447262,.0547723770141602,149856480,.3173427581787109,5381,1.010950565338135,64950,-1.257546424865723,8844,.2008094787597656,104830,-.1503362655639648,1786198,.6148462295532227,6457,-.0818881988525391,15383,28022,-.3244247436523438,5552401,690101,.4414682388305664,6724074,-1.062334060668945,211806,-.4133691787719727,159064,32550,.382054328918457,91153,.2839994430541992,82336,.9006071090698242,1117471,.2004032135009766,2965426,1.313620567321777,5650717,.8088359832763672,57733,.0849895477294922,119934,1.078577995300293,248817,-.3257541656494141,29825,50178,.5379552841186523,144509,1027007,5459471,.0066604614257813,908516,.8861808776855469,38083,.0718421936035156,1745492,.1871175765991211,599112,115591,2253388,-.0589523315429688,1120040,-.6789665222167969,100871,1.039168357849121,3032000,40596,-.1938495635986328,1945,2248502,.1072587966918945,23785,-.6031303405761719,1411495,.1148099899291992,1404903,.5660429000854492,45733,.9495382308959961,matched (3),1470922.5,.86756533,194100.23,367935.88
201708,400942,691,1815,1226893,08,0,0,0,0,0,0,1,0,0,0,0,1332000,976716,.3230819702148438,917704,-.3241147994995117,142401,-.2008047103881836,388931,.5449848175048828,544446,.196624755859375,131151664,-.1333236694335938,3496,-.4312543869018555,2459,-3.273863315582275,8704,-.0159568786621094,87157,-.1846284866333008,1078879,-.5041675567626953,2313,-1.026618957519531,21670,96137,1.232784271240234,2708931,397712,-.5511102676391602,5006961,-.2948646545410156,695786,1.189372062683106,81310,60449,.6190223693847656,127533,.3358354568481445,21122,-1.360492706298828,780698,-.3586349487304688,923630,-1.166464805603027,4999940,-.1223564147949219,74536,.2554531097412109,96097,-.221583366394043,220932,-.1188621520996094,3565,59253,.1662397384643555,94047,1581872,7432839,.3085565567016602,783925,-.1475000381469727,25751,-.3912944793701172,1342290,-.2626590728759766,901041,65625,2649709,.1620149612426758,751177,-.3994779586791992,37345,-.9936437606811523,3112000,77619,.6481428146362305,3994,2174707,-.0333700180053711,77530,1.181609153747559,2008613,.3527946472167969,1391860,-.0093269348144531,482,-4.552631378173828,matched (3),1524689.5,.86756533,186839.27,364157.69
