period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1180c233,Y1247c757,growth1247c757,Y147c124,growth147c124,Y1751c586,growth1751c586,Y1967c124,Y196c757,growth196c757,Y2174c792,growth2174c792,Y2303c620,growth2303c620,Y2362c792,growth2362c792,Y2409c124,growth2409c124,Y2415c428,growth2415c428,Y2543c554,Y2560c616,growth2560c616,Y2640c620,growth2640c620,Y2723c251,growth2723c251,Y2945c124,growth2945c124,Y2967c826,growth2967c826,Y2990c620,growth2990c620,Y3025c554,Y3088c124,growth3088c124,Y3249c372,Y3363c826,growth3363c826,Y3441c484,growth3441c484,Y3486c688,growth3486c688,Y3695c300,growth3695c300,Y3761c222,growth3761c222,Y3776c300,growth3776c300,Y3860c586,growth3860c586,Y4097c484,growth4097c484,Y4130c616,growth4130c616,Y4165c442,Y4180c222,growth4180c222,Y4260c586,growth4260c586,Y4417c222,growth4417c222,Y4442c246,growth4442c246,Y4681c792,growth4681c792,Y4932c36,Y4940c440,growth4940c440,Y4945c703,growth4945c703,Y5006c554,Y57c608,Y587c484,growth587c484,Y588c752,growth588c752,Y620c807,growth620c807,Y628c251,growth628c251,Y639c348,growth639c348,Y666c620,growth666c620,Y850c826,growth850c826,Y870c826,growth870c826,Y981c222,growth981c222,_merge,x,r2,s,sf
201611,902110,682,4763,24778876,11,0,0,0,0,0,0,0,0,0,1,0,245,5391281,-.4934406280517578,11510268,.5357952117919922,428072,.29718017578125,161263,5028,.0013933181762695,2613722,.3549470901489258,112632,.0454540252685547,124968,.9271965026855469,1497800,.3981838226318359,41227,.5766658782958984,565048,39691,.6104698181152344,35442,1.499516487121582,2875182,.0617828369140625,2005875,.2056455612182617,488824,.5675554275512695,9582283,.0708789825439453,1062027,10750856,-.0161838531494141,20399,1230394,.1660928726196289,122323,-.6252651214599609,15189,-.3918323516845703,421549,-.0480747222900391,43028,.2665557861328125,227841,.2986841201782227,111139,.3200798034667969,1161992,2.43923282623291,674141,2.058429718017578,138619,9412,-1.776826858520508,4234973,.0296716690063477,9280,.1122093200683594,2971608,.3299455642700195,31024,-.2872629165649414,6612384,456259,.102015495300293,639780,.1731815338134766,916751,23247376,1857639,.1918096542358398,157058,-.1236610412597656,27291,-2.960757255554199,1716124,-.2632865905761719,437330,.9828786849975586,3769302,-.0564947128295898,154614,.4662513732910156,507679,.1762199401855469,73362,.5232658386230469,matched (3),24449620,.91959554,581010.25,1334916.8
201612,902110,683,4763,24106454,12,0,0,0,0,0,0,0,0,0,0,1,71,3274185,-.4987144470214844,10199126,-.1209392547607422,442225,.032526969909668,171259,52591,2.347522735595703,1408999,-.6178960800170898,153439,.3091773986816406,109908,-.1284141540527344,656570,-.8247232437133789,13462,-1.119221687316895,378555,4515,-2.17371940612793,19597,-.5925207138061523,2436916,-.1653833389282227,1589597,-.232600212097168,284778,-.5402927398681641,9104956,-.0510959625244141,739499,10022462,-.0701580047607422,6292,959281,-.248906135559082,280080,.8284101486206055,33484,.790496826171875,385380,-.0897064208984375,59153,.3182764053344727,65014,-1.254044532775879,184904,.5090551376342773,926649,-.2263164520263672,158697,-1.446442604064941,76292,22092,.8532295227050781,4108990,-.0301990509033203,17003,.6055278778076172,2660751,-.1104946136474609,15242,-.7107057571411133,5612460,365988,-.2204599380493164,554027,-.1439104080200195,609743,19088920,1008295,-.6110458374023438,118671,-.2802600860595703,47737,.5591497421264648,1675582,-.0239076614379883,166802,-.9638805389404297,4188684,.1054964065551758,55558,-1.023504257202148,507818,.0002737045288086,16337,-1.501973152160645,matched (3),23451488,.91959554,549926.19,1321684
201701,902110,684,4763,26871564,01,0,0,0,0,0,0,0,0,0,0,0,247,10213638,1.137655258178711,10942761,.0703773498535156,311626,-.3500146865844727,155746,79941,.4187440872192383,2543541,.5906772613525391,327735,.7589025497436523,59611,-.6118040084838867,1096554,.5128984451293945,40220,1.094492912292481,473629,7171,.4626398086547852,49878,.9342031478881836,2391541,-.0187950134277344,1308453,-.1946344375610352,447279,.451472282409668,8832165,-.0304193496704102,643021,11752845,.1592674255371094,9044,1561605,.4872856140136719,346206,.2119588851928711,9644,-1.244731903076172,398413,.033259391784668,58499,-.0111179351806641,105763,.486598014831543,69718,-.9753780364990234,1233400,.285954475402832,64536,-.8997735977172852,117595,85586,1.354306221008301,5850567,.3533611297607422,23524,.3246316909790039,1554524,-.5374393463134766,32694,.7631368637084961,7469490,231523,-.4579219818115234,546378,-.0139026641845703,469909,15145641,1839975,.6014909744262695,961670,2.092315673828125,458588,2.262445449829102,2326308,.3281221389770508,352187,.7473545074462891,4280095,.0215883255004883,86771,.4458456039428711,806849,.4630136489868164,113528,1.938616752624512,matched (3),28000890,.91959554,715400,1398651.9
201702,902110,685,4763,21723224,02,1,0,0,0,0,0,0,0,0,0,0,402,4155440,-.8993053436279297,9461655,-.1454315185546875,319109,.0237293243408203,117705,32171,-.9102239608764648,1109456,-.8296871185302734,100266,-1.184378623962402,102258,.5396595001220703,923325,-.1719465255737305,3731,-2.377687454223633,406862,88637,2.514504432678223,65653,.2748031616210938,2281473,-.0471162796020508,1306073,-.0018205642700195,182537,-.8962297439575195,9636504,.0871572494506836,1179141,8567745,-.3160905838012695,51976,1052487,-.3945579528808594,423414,.2013158798217773,51509,1.675420761108398,180323,-.7927398681640625,56738,-.0305652618408203,18075,-1.766671180725098,203232,1.069889068603516,995442,-.2143430709838867,46212,-.333984375,244578,32824,-.9583616256713867,4946195,-.1679201126098633,8809,-.9822473526000977,2271015,.3790578842163086,52846,.4801902770996094,6063099,344327,.3969125747680664,556493,.0183439254760742,482778,11866816,868899,-.7502803802490234,94300,-2.322190284729004,58757,-2.054741859436035,1747167,-.2862863540649414,211020,-.5122089385986328,2959968,-.3687963485717773,275077,1.153778076171875,533515,-.4136495590209961,4675,-3.189820289611816,matched (3),21746226,.91959554,648984.69,1365873.6
201703,902110,686,4763,20981300,03,0,1,0,0,0,0,0,0,0,0,0,57,9166352,.7911205291748047,7338816,-.2540693283081055,139613,-.8266592025756836,79782,142506,1.488319396972656,1757404,.4599685668945313,231706,.8376426696777344,72731,-.3407316207885742,787777,-.1587667465209961,301,-2.517321586608887,578714,11770,-2.01899528503418,28095,-.8487911224365234,1925767,-.1694974899291992,1204550,-.0809192657470703,370906,.7089958190917969,11332928,.1621551513671875,629366,8560573,-.0008373260498047,8032,1110451,.0536098480224609,106680,-1.37851619720459,37275,-.3234338760375977,443859,.9007577896118164,33004,-.5418157577514648,52870,1.073306083679199,152471,-.2873735427856445,857518,-.149144172668457,66426,.362849235534668,132723,45682,.3305444717407227,3436210,-.3642492294311523,9963,.1231040954589844,3112940,.3153409957885742,12860,-1.413260459899902,4538487,398101,.1451139450073242,411128,-.3027505874633789,448386,11064915,1619643,.6227340698242188,106615,.1227436065673828,25583,-.8314828872680664,1574699,-.1039314270019531,264006,.2240190505981445,3840265,.2603626251220703,481695,.5602607727050781,705877,.2799539566040039,87835,2.933230400085449,matched (3),21648746,.91959554,505971.88,1304008.1
201704,902110,687,4763,23497272,04,0,0,1,0,0,0,0,0,0,0,0,123,4706808,-.666529655456543,8485528,.1451845169067383,261713,.6283750534057617,91117,45512,-1.141408920288086,1952642,.1053447723388672,131618,-.5655660629272461,163679,.8111400604248047,978536,.2168426513671875,25535,4.440694808959961,720424,13289,.1213827133178711,20176,-.3310985565185547,1847244,-.0416297912597656,1340341,.1068181991577148,820682,.7941875457763672,10929864,-.0362129211425781,699011,9270758,.0796976089477539,12442,1041514,-.0640907287597656,309513,1.065166473388672,14863,-.9194478988647461,177382,-.9172019958496094,79550,.8797569274902344,48637,-.0834512710571289,230228,.4120960235595703,876721,.0221462249755859,105272,.4604587554931641,157489,22350,-.7148780822753906,4441057,.2565231323242188,5131,-.6635780334472656,3251724,.0436172485351563,31783,.9048099517822266,5597656,309918,-.2503976821899414,503823,.2033205032348633,307499,13242430,777678,-.7336483001708984,125498,.1630659103393555,174299,1.918844223022461,3252350,.7253131866455078,353228,.2911415100097656,3250452,-.1667470932006836,342676,-.3405265808105469,427375,-.5017795562744141,71671,-.203373908996582,matched (3),23480922,.91959554,594709.19,1340935.8
201705,902110,688,4763,27725738,05,0,0,0,1,0,0,0,0,0,0,0,920,7833005,.5093364715576172,9626792,.1261882781982422,341551,.2662477493286133,119127,22426,-.7077550888061523,2904648,.3971290588378906,420350,1.161184310913086,93654,-.5583009719848633,1144275,.1564693450927734,8616,-1.086428642272949,684147,86250,1.87031364440918,33091,.4947681427001953,1458140,-.2365331649780273,1598957,.1764278411865234,647108,-.2376232147216797,11711557,.0690765380859375,654394,12085211,.2651176452636719,38486,1557569,.4024505615234375,353973,.1342201232910156,54995,1.308366775512695,268553,.4147434234619141,77897,-.0209980010986328,64699,.2853612899780273,74628,-1.126554489135742,1098127,.2251729965209961,104638,-.0060405731201172,89981,136288,1.807944297790527,4684629,.0533943176269531,6859,.2902612686157227,2884968,-.1196708679199219,63490,.691950798034668,5759022,698288,.8123235702514648,536288,.0624465942382813,472081,21629804,1785818,.8313188552856445,237647,.6384963989257813,51453,-1.220103263854981,3288738,.0111265182495117,238728,-.3917884826660156,4391476,.3008708953857422,523003,.4228019714355469,475186,.1060447692871094,83646,.1545076370239258,matched (3),26667890,.91959554,577114.75,1333225.9
201706,902110,689,4763,26086552,06,0,0,0,0,1,0,0,0,0,0,0,284,6737099,-.1507167816162109,9733425,.0110149383544922,302455,-.1215639114379883,17527,13355,-.5183296203613281,2789759,-.0403566360473633,85547,-1.592021942138672,70150,-.288970947265625,1039866,-.0956792831420898,6677,-.2549524307250977,201621,10939,-2.064915657043457,26424,-.2249889373779297,2510450,.5433006286621094,1665742,.0409183502197266,1046205,.4804115295410156,15824563,.3009872436523438,546688,13083822,.0793933868408203,42774,1210584,-.2520227432250977,164066,-.768951416015625,22422,-.8971996307373047,288145,.0704154968261719,22144,-1.257821083068848,54961,-.1631221771240234,68413,-.0869531631469727,655360,-.5161771774291992,437586,1.430767059326172,55699,15284,-2.18796443939209,4463308,-.0483970642089844,7351,.06927490234375,2450306,-.1633014678955078,34171,-.6195049285888672,5679115,322284,-.773198127746582,646968,.1876258850097656,453492,22812164,917650,-.6658153533935547,192405,-.2111845016479492,74222,.3663921356201172,2254537,-.3775596618652344,191326,-.2213468551635742,4421874,.0068988800048828,226626,-.8362855911254883,565899,.1747093200683594,62646,-.2890939712524414,matched (3),25451198,.91959554,630039.06,1356974.3
201707,902110,690,4763,26781720,07,0,0,0,0,0,1,0,0,0,0,0,792,9937553,.3886919021606445,10366347,.0629997253417969,312909,.0339794158935547,168505,115458,2.157015800476074,2485697,-.1154022216796875,131834,.4324779510498047,191967,1.006688117980957,1063714,.022674560546875,17234,.9482154846191406,588363,190466,2.857139587402344,41983,.4629926681518555,4270435,.5312538146972656,1754046,.0516548156738281,942850,-.1040172576904297,12330429,-.2494926452636719,1218541,12351376,-.0576076507568359,15377,1217529,.0057201385498047,339645,.7276315689086914,46109,.7209663391113281,520152,.5906572341918945,94355,1.449498176574707,130447,.8643436431884766,491593,1.972088813781738,865881,.2785634994506836,1651118,1.327934265136719,272807,27347,.5818004608154297,6228212,.3331995010375977,6839,-.0721950531005859,3071033,.2258014678955078,17807,-.6517858505249023,6968969,458223,.3519229888916016,580969,-.107600212097168,515847,28560920,1692033,.6118698120117188,83794,-.8312406539916992,353304,1.560268402099609,3621568,.4739627838134766,141357,-.3026895523071289,9741721,.7898540496826172,281974,.2185134887695313,684843,.1907739639282227,96089,.4277753829956055,matched (3),26898248,.91959554,641056.81,1362124.6
201708,902110,691,4763,26185092,08,0,0,0,0,0,0,1,0,0,0,0,256,3743210,-.9763774871826172,8545582,-.193150520324707,105551,-1.08671760559082,216881,31022,-1.314209938049316,2448431,-.015106201171875,206814,.4502763748168945,171355,-.11358642578125,922013,-.1429624557495117,8027,-.764073371887207,521552,15806,-2.489084243774414,11770,-1.271711349487305,3674756,-.1502285003662109,2114829,.1870489120483398,699436,-.2986326217651367,9957419,-.2137527465820313,823867,10919472,-.1232204437255859,3975,973228,-.2239599227905273,59548,-1.741117477416992,63284,.3166236877441406,555721,.0661449432373047,38087,-.907191276550293,34252,-1.337222099304199,155489,-1.151076316833496,315014,-1.011130332946777,480242,-1.234917640686035,130510,26830,-.0190858840942383,5471581,-.129521369934082,6281,-.0851125717163086,3010893,-.0197772979736328,40023,.8098630905151367,6642363,363530,-.2314939498901367,530368,-.0911264419555664,773492,26770788,1180933,-.3596258163452148,111528,.285914421081543,44125,-2.080302238464356,2390227,-.4155187606811523,206716,.3800573348999023,5294350,-.6097774505615234,180796,-.4444456100463867,456361,-.4059057235717773,84977,-.122894287109375,matched (3),25467354,.91959554,571287.75,1330713.9
201709,902110,692,4763,27094200,09,0,0,0,0,0,0,0,1,0,0,0,998,6963388,.620722770690918,10660622,.2211427688598633,228695,.7731943130493164,80356,75771,.8930187225341797,2263215,-.0786609649658203,289147,.3351154327392578,93478,-.6060113906860352,766827,-.1842985153198242,41852,1.651329040527344,741867,13711,-.1421918869018555,15884,.2997589111328125,3885526,.0557708740234375,1940223,-.0861711502075195,862788,.2098941802978516,9144535,-.0851612091064453,1399740,12518870,.136688232421875,46450,1526120,.4498653411865234,147451,.906712532043457,25917,-.8927326202392578,833020,.4047908782958984,38425,.0088348388671875,74663,.7792396545410156,468286,1.102503776550293,347987,.0995473861694336,149398,-1.167675971984863,56856,94144,1.255304336547852,5139167,-.0626773834228516,2630,-.8705449104309082,3674613,.1992111206054688,160094,1.386306762695313,6986803,460769,.237034797668457,612300,.1436519622802734,998376,26012144,949414,-.2182149887084961,188205,.5232563018798828,34896,-.234654426574707,2974685,.21875,106751,-.6608467102050781,3943960,-.2944555282592773,260402,.3648576736450195,816365,.5815773010253906,129089,.418121337890625,matched (3),26967756,.91959554,552179.88,1322623.3
201710,902110,693,4763,27791676,10,0,0,0,0,0,0,0,0,1,0,0,417,6909544,-.0077629089355469,11371912,.0645885467529297,243634,.0632781982421875,209001,9135,-2.115602493286133,3431396,.4161815643310547,415610,.3628120422363281,105588,.1218185424804688,851716,.1049919128417969,31554,-.2824392318725586,368912,29291,.7590818405151367,27052,.5324478149414063,3134186,-.2148885726928711,1783970,-.0839614868164063,908624,.051762580871582,9877644,.077117919921875,1534202,11864217,-.0537090301513672,16910,1477019,-.0327024459838867,223295,.4149980545043945,55179,.7556829452514648,421258,-.6818113327026367,22605,-.5305366516113281,54713,-.3108835220336914,68100,-1.928101539611816,499010,.3604612350463867,280030,.6282825469970703,154089,26702,-1.260087013244629,4970228,-.0334253311157227,4157,.4578099250793457,3764855,.024261474609375,59370,-.9919719696044922,5746019,361595,-.2423725128173828,983369,.4737615585327148,688424,17431774,1205731,.2389965057373047,246627,.2703447341918945,370042,2.361244201660156,2256254,-.276432991027832,32616,-1.185696601867676,4570490,.147435188293457,64968,-1.388332366943359,440359,-.6172714233398438,59085,-.781524658203125,matched (3),27039938,.91959554,656987.44,1369694.3
201711,902110,694,4763,29154572,11,0,0,0,0,0,0,0,0,0,1,0,29,7731253,.1123676300048828,11037477,-.0298500061035156,160416,-.4178962707519531,76241,71347,2.055441856384277,3055728,-.1159496307373047,303520,-.314300537109375,111909,.0581417083740234,1146607,.2973089218139648,33570,.0619316101074219,921559,93853,1.164449691772461,46055,.5320758819580078,3866201,.2099027633666992,2131196,.1778421401977539,608895,-.4002857208251953,11338797,.1379547119140625,929861,11621622,-.020660400390625,41948,1480277,.0022029876708984,298339,.2897367477416992,75352,.3115882873535156,411812,-.022679328918457,86982,1.347530364990234,82512,.4108419418334961,68347,.0036201477050781,859910,.5442018508911133,1283383,1.522357940673828,153843,77853,1.070084571838379,5077350,.0213241577148438,4526,.0850448608398438,3425294,-.0945224761962891,85911,.3695220947265625,8961119,520850,.3649377822875977,970969,-.0126895904541016,883297,18191990,1974503,.4932308197021484,390108,.4585466384887695,44717,-2.113263130187988,2588493,.1373701095581055,160710,1.594799041748047,5016081,.0930290222167969,177385,1.004427909851074,633846,.3642158508300781,60784,.0283489227294922,matched (3),29867132,.91959554,563078.81,1327210.4
201712,902110,695,4763,27857744,12,0,0,0,0,0,0,0,0,0,0,1,195,3132898,-.9033126831054688,10482797,-.0515594482421875,148245,-.0789041519165039,74826,52325,-.3100805282592773,2169764,-.3423995971679688,105774,-1.054141998291016,64240,-.5550603866577148,1130996,-.0137081146240234,47022,.3369827270507813,748344,47682,-.6771755218505859,7370,-1.832418441772461,3211188,-.1856307983398438,1841957,-.1458549499511719,400593,-.4186992645263672,10168301,-.1089534759521484,324972,10042322,-.1460590362548828,12352,966755,-.4260396957397461,101745,-1.075760841369629,27724,-.9998722076416016,345664,-.1750993728637695,46671,-.6225786209106445,58514,-.3436775207519531,51503,-.2829570770263672,579542,-.3945894241333008,635795,-.7023782730102539,138891,18426,-1.441060066223145,5349844,.0522775650024414,4495,-.0068731307983398,2709911,-.2342710494995117,24495,-1.254842758178711,6167418,444941,-.1575202941894531,611387,-.4625644683837891,509375,15666565,1102469,-.5827646255493164,164432,-.863926887512207,65658,.3841056823730469,1869633,-.3253335952758789,140658,-.133270263671875,3318814,-.4130420684814453,64419,-1.012913703918457,434469,-.377680778503418,55829,-.0850324630737305,matched (3),27116412,.91959554,633531.19,1358599.1
201801,902110,696,4763,33735024,01,0,0,0,0,0,0,0,0,0,0,0,212,8135589,.954289436340332,11955370,.1314449310302734,132754,-.1103687286376953,128779,140052,.9845390319824219,2499116,.1413183212280273,177392,.5170564651489258,116152,.5922737121582031,923991,-.2021512985229492,22667,-.7297048568725586,832235,113787,.8697738647460938,39664,1.683026313781738,4241633,.2783069610595703,1104001,-.5118875503540039,711857,.5749311447143555,13505820,.283843994140625,801790,10907661,.0826568603515625,16280,1836528,.6416873931884766,162108,.4657936096191406,47769,.5440778732299805,756851,.7836990356445313,54427,.1537370681762695,136291,.8455266952514648,187608,1.29271411895752,557443,-.0388784408569336,1236499,.6651630401611328,126282,15693,-.160548210144043,5285910,-.0120220184326172,5717,.240478515625,6024144,.7988595962524414,33695,.3188810348510742,8911885,496135,.1089057922363281,762861,.2213459014892578,696542,20547788,1920526,.5550470352172852,1275115,2.048295021057129,380018,1.755759239196777,2450523,.2705593109130859,153488,.0872907638549805,4882996,.3861522674560547,153116,.8657875061035156,816287,.630640983581543,145023,.9545984268188477,matched (3),32468002,.91959554,764487.81,1424384.6
201802,902110,697,4763,26127144,02,1,0,0,0,0,0,0,0,0,0,0,343,8580775,.0532760620117188,11244209,-.0613288879394531,216680,.4899234771728516,108679,40821,-1.232816696166992,2786656,.1089057922363281,232500,.2705287933349609,229967,.6830358505249023,690224,-.2916860580444336,46215,.7123937606811523,725991,133271,.1580572128295898,21981,-.590266227722168,2592710,-.4922447204589844,1435468,.2625503540039063,528062,-.2986640930175781,11174519,-.189483642578125,458067,10974001,.0060634613037109,37770,1638135,-.11431884765625,172537,.0623483657836914,49352,.0326013565063477,427945,-.5701713562011719,52826,-.0298566818237305,73897,-.6121206283569336,307796,.4950828552246094,788210,.3464040756225586,286494,-1.462322235107422,93162,37263,.8647861480712891,5407345,.0227136611938477,8971,.4505529403686523,3210379,-.6293869018554688,85279,.9285783767700195,9238084,330785,-.4053792953491211,668313,-.132319450378418,679043,13274687,1100427,-.5569009780883789,213931,-1.785138130187988,93795,-1.399106979370117,1915486,-.2463302612304688,125331,-.2026643753051758,4286098,-.1303825378417969,117318,-.2663078308105469,512022,-.4663982391357422,115162,-.2305526733398438,matched (3),26868050,.91959554,641434.19,1362302.4
201803,902110,698,4763,24567312,03,0,1,0,0,0,0,0,0,0,0,0,203,7304880,-.1609811782836914,9547153,-.1636085510253906,57894,-1.319808006286621,55396,65183,.4680023193359375,2303123,-.1905765533447266,143455,-.4828691482543945,106858,-.7664346694946289,913743,.2805328369140625,31513,-.382904052734375,484409,9821,-2.60786247253418,56358,.9415464401245117,2654323,.0234861373901367,1357361,-.0559492111206055,478491,-.0985755920410156,10924119,-.0226631164550781,361935,9216584,-.1745243072509766,10552,1391728,-.1630115509033203,164315,-.0488262176513672,72904,.3901653289794922,376462,-.1281776428222656,55323,.0461854934692383,24666,-1.097246170043945,54768,-1.72633171081543,434793,-.5948944091796875,119593,-.8736228942871094,164828,71766,.6554098129272461,4582044,-.1656131744384766,2526,-1.267360210418701,2783423,-.1427068710327148,118788,.3314123153686523,6166911,326041,-.0144453048706055,522851,-.2454595565795898,368533,17085212,1170014,.0613174438476563,196925,-.0828304290771484,31803,-1.081550598144531,1675207,-.1340341567993164,117965,-.0605697631835938,4062036,-.0536928176879883,109685,-.0672760009765625,495299,-.0332059860229492,44736,-.9455604553222656,matched (3),23888328,.91959554,342411.56,1249670.1
201804,902110,699,4763,24747828,04,0,0,1,0,0,0,0,0,0,0,0,30,5809753,-.2290048599243164,6557594,-.3756198883056641,328309,1.735342025756836,68016,281683,1.463582992553711,3358214,.3771438598632813,186475,.2622756958007813,110871,.0368661880493164,1040251,.1296682357788086,43915,.3318557739257813,246894,68890,1.947988510131836,60862,.0768842697143555,1593902,-.510004997253418,1385478,.020503044128418,467265,-.0237407684326172,11974121,.0917739868164063,517399,9877697,.06927490234375,14042,1164602,-.1781673431396484,213081,.2598867416381836,29803,-.8945341110229492,533700,.3490161895751953,82608,.4009180068969727,58118,.8570499420166016,127574,.8455905914306641,662093,.4205360412597656,135572,.1254081726074219,122300,35577,-.7017107009887695,3913336,-.1577548980712891,2529,.0011873245239258,3310243,.17333984375,132432,.1087284088134766,6075134,379238,.1511411666870117,343744,-.4194002151489258,424805,22428526,983991,-.1731548309326172,119300,-.5011816024780273,288086,2.20369815826416,2740264,.4921169281005859,144004,.1994524002075195,6525544,.4740400314331055,223619,.7123317718505859,506818,.0229902267456055,153137,1.23055362701416,matched (3),23768830,.91959554,643693.06,1363367.4
201805,902110,700,4763,30179186,05,0,0,0,1,0,0,0,0,0,0,0,115,6690798,.1411952972412109,8539743,.2641067504882813,716124,.7798976898193359,906341,56716,-1.602725982666016,3522488,.0477581024169922,439455,.85723876953125,151686,.313446044921875,822315,-.2350940704345703,36947,-.1727714538574219,252584,94852,.3198070526123047,47645,-.2448310852050781,973550,-.4929904937744141,1503522,.0817651748657227,938203,.6970691680908203,13943953,.1522979736328125,899472,11649019,.1649436950683594,39460,1664703,.3572673797607422,265242,.2189702987670898,20031,-.3973283767700195,550950,.0318107604980469,35652,-.840301513671875,170944,1.078860282897949,71211,-.5830488204956055,1313070,.6847171783447266,338154,.9139986038208008,198684,96378,.9965782165527344,5309945,.3051910400390625,2808,.1046485900878906,4509727,.3092145919799805,34043,-1.358444213867188,8628454,562034,.3933982849121094,403393,.1600141525268555,587796,27398490,1419581,.3665008544921875,206613,.5492057800292969,82271,-1.253240585327148,3323884,.193079948425293,88702,-.48455810546875,6160920,-.0574979782104492,333373,.399317741394043,571878,.1207733154296875,88670,-.5464105606079102,matched (3),27193784,.91959554,918708.25,1512763.9
201806,902110,701,4763,29176112,06,0,0,0,0,1,0,0,0,0,0,0,502,6832793,.0209999084472656,7457254,-.1355438232421875,617374,-.1483783721923828,294617,97714,.5439891815185547,1993056,-.5694990158081055,149291,-1.079638481140137,128422,-.1664915084838867,789284,-.0409975051879883,3325,-2.408014297485352,195081,13411,-1.956242561340332,12231,-1.359804153442383,1975686,.7077217102050781,1333355,-.120112419128418,604181,-.4400920867919922,13122521,-.0607147216796875,550325,10818190,-.0739936828613281,33191,1549456,-.0717430114746094,259084,-.0234899520874023,16940,-.1676025390625,256817,-.7632808685302734,28292,-.2312259674072266,115749,-.3899116516113281,67548,-.0528087615966797,971682,-.3010940551757813,346215,.0235586166381836,126545,61681,-.4463024139404297,4315726,-.2073163986206055,3380,.1854033470153809,3003794,-.4063596725463867,28194,-.1885156631469727,8216745,657622,.1570672988891602,406360,.007328987121582,399336,25980708,1293192,-.0932483673095703,213238,.0315618515014648,55145,-.4000520706176758,4988580,.4060173034667969,130213,.3838891983032227,5141384,-.180903434753418,223949,-.3978433609008789,909044,.4634685516357422,110440,.2195501327514648,matched (3),24977730,.91959554,656315.44,1369372
201807,902110,702,4763,30718932,07,0,0,0,0,0,1,0,0,0,0,0,550,9280603,.3061943054199219,10075448,.3009147644042969,341218,-.5929527282714844,74383,102698,.0497474670410156,2526500,.2371664047241211,370999,.9103021621704102,112180,-.1352167129516602,818983,.0369377136230469,16123,1.578776359558106,482594,137635,2.328529357910156,33513,1.007960319519043,4849120,.8978815078735352,1494936,.1143856048583984,502258,-.1847600936889648,13262491,.0106086730957031,858665,12070043,.1094970703125,53778,1893810,.2006874084472656,282715,.0872869491577148,88169,1.649577140808106,432313,.5207862854003906,32471,.1377677917480469,81171,-.3548660278320313,168697,.9152650833129883,1153260,.1713190078735352,379458,.0916843414306641,212372,32391,-.6440944671630859,4974747,.1421089172363281,4982,.3879556655883789,2897885,-.0358953475952148,29131,.0326938629150391,6665019,574126,-.1357812881469727,521137,.2487726211547852,644997,19276762,1726228,.2888250350952148,147490,-.3686485290527344,361055,1.879063606262207,3029300,-.4988193511962891,102566,-.2386655807495117,4214799,-.1987209320068359,248276,.1031227111816406,658061,-.3230962753295898,158516,.3613834381103516,matched (3),27021698,.91959554,787898.81,1437085.4
201808,902110,703,4763,27697514,08,0,0,0,0,0,0,1,0,0,0,0,225,4793345,-.6606988906860352,9544481,-.05413818359375,279657,-.1989583969116211,31233,78445,-.2693948745727539,1125453,-.808650016784668,114712,-1.173774719238281,172880,.4324932098388672,687987,-.1742935180664063,28040,.5533857345581055,432090,87480,-.4531946182250977,20720,-.4808340072631836,5192468,.0684118270874023,1339002,-.1101589202880859,453613,-.1018695831298828,6974715,-.6426477432250977,142027,10669562,-.1233310699462891,4775,977436,-.6614131927490234,160121,-.5685091018676758,44327,-.6876611709594727,285363,-.4153871536254883,108942,1.210468292236328,77446,-.0469770431518555,409455,.886723518371582,590830,-.6688194274902344,299003,-.2382907867431641,79778,23657,-.3142223358154297,5596546,.1177759170532227,2788,-.5805072784423828,3369000,.150634765625,24828,-.1598310470581055,7828395,547577,-.0473451614379883,715153,.3164834976196289,615684,19302812,1649993,-.0451679229736328,221437,.4063777923583984,64358,-1.724568367004395,3502538,.1451559066772461,88938,-.1425666809082031,3937012,-.0681800842285156,104469,-.8656511306762695,637727,-.0313873291015625,43033,-1.303888320922852,matched (3),25622866,.91959554,692994.81,1387325.4
201809,902110,704,4763,28002402,09,0,0,0,0,0,0,0,1,0,0,0,124,7191749,.405705451965332,9906659,.0372428894042969,509587,.60003662109375,81021,81761,.0414028167724609,1382410,.2056427001953125,15435,-2.005786895751953,35630,-1.579409599304199,575938,-.1777706146240234,6392,-1.478585243225098,350750,7275,-2.486966133117676,24826,.1807918548583984,4677197,-.1045103073120117,1860249,.3287858963012695,498758,.0948762893676758,8927709,.2468690872192383,319367,10723819,.0050735473632813,17396,1951637,.6914911270141602,168358,.0501623153686523,51059,.141387939453125,428950,.4075775146484375,53823,-.7051143646240234,75134,-.0303077697753906,296137,-.324005126953125,809421,.3147907257080078,315695,.0543231964111328,116359,83644,1.262910842895508,5121638,-.0886754989624023,1493,-.6245369911193848,4276066,.2384176254272461,53827,.7738037109375,7645533,577464,.0531425476074219,736136,.0289192199707031,825992,21592020,1531466,-.0745449066162109,193468,-.1350259780883789,55941,-.1401643753051758,1812407,-.6588315963745117,92599,.0403385162353516,3457748,-.1298036575317383,140593,.2969789505004883,449122,-.3506155014038086,63768,.3932838439941406,matched (3),24649668,.91959554,637033.25,1360235.8
