period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1180c440,Y1203c348,growth1203c348,Y1210c752,growth1210c752,Y1280c642,Y1366c620,growth1366c620,Y1390c498,Y1397c218,Y1528c203,Y1588c218,Y1726c586,growth1726c586,Y2011c688,growth2011c688,Y2038c372,growth2038c372,Y2098c703,Y2119c620,growth2119c620,Y2319c688,growth2319c688,Y2358c757,growth2358c757,Y2367c792,growth2367c792,Y2415c246,growth2415c246,Y2428c616,growth2428c616,Y2946c124,growth2946c124,Y3145c233,Y3235c792,growth3235c792,Y3716c300,growth3716c300,Y3727c440,growth3727c440,Y3798c372,growth3798c372,Y390c208,growth390c208,Y3927c554,Y3970c792,growth3970c792,Y4017c792,growth4017c792,Y4030c608,Y4166c251,growth4166c251,Y4183c484,growth4183c484,Y4214c68,Y4254c218,Y4301c586,growth4301c586,Y4411c620,growth4411c620,Y4467c807,Y4600c688,growth4600c688,Y4626c208,growth4626c208,Y4634c792,growth4634c792,Y4748c792,growth4748c792,Y4814c752,growth4814c752,Y4865c484,growth4865c484,Y492c554,Y4940c344,Y5018c703,growth5018c703,Y686c616,growth686c616,Y694c246,growth694c246,Y853c620,growth853c620,Y88c300,growth88c300,_merge,x,r2,s,sf
201511,841280,670,3830,603365,11,0,0,0,0,0,0,0,0,0,1,0,2231,13134,1.231295585632324,279174,-.2404623031616211,48436,11435,-.592681884765625,62798,2526597,62254,12323319,164003,.2217597961425781,5026,-.0218448638916016,96207,.223423957824707,28475,21701,.4387302398681641,64908,2.085933685302734,21472,-1.865721702575684,572238,.410578727722168,18666,-1.832791328430176,379535,.2809009552001953,253182,-.0898036956787109,9328,74272,.8415918350219727,118715,.68756103515625,42778,.2580022811889648,251258,.8104400634765625,5091588,.990626335144043,377185,2790866,-.4266557693481445,4730830,2.843972206115723,463217,1426362,-.3655672073364258,2515716,1.117891311645508,767276,621813,3371750,.4807462692260742,109072,1.697126388549805,7702,19692,-.5307350158691406,906204,-.3161497116088867,744710,-.1950712203979492,3063491,.0286111831665039,2627604,.9434337615966797,21962,.6077461242675781,859799,1700517,71759,.4309835433959961,1130797,-.2527704238891602,4196912,-.614506721496582,10099,-1.514355659484863,30534,.5046987533569336,matched (3),755839.75,.89358217,66962.805,194308.27
201512,841280,671,3830,789587,12,0,0,0,0,0,0,0,0,0,0,1,736,13798,.0493192672729492,809612,1.064719200134277,91617,10795,-.0575952529907227,82994,7953167,71205,11439072,296358,.5916833877563477,9923,.6802310943603516,99626,.0349206924438477,14494,94218,1.468252182006836,71218,.0927743911743164,54369,.9290437698364258,493665,-.1476974487304688,5496,-1.222683906555176,406288,.0681161880493164,219156,-.1443252563476563,9337,33437,-.7980709075927734,129339,.0857114791870117,34025,-.2289285659790039,64930,-1.353170394897461,4628898,-.0952701568603516,492355,3925340,.3411006927490234,2174579,-.7772655487060547,378879,1062422,-.2945766448974609,254642,-2.290453910827637,1070133,598415,5230173,.4390115737915039,8446,-2.558315277099609,7999,104243,1.666511535644531,1196714,.2780704498291016,899417,.1887521743774414,4141256,.3014440536499023,1993091,-.2763853073120117,21603,-.0164823532104492,1018024,2294385,65436,-.0922403335571289,1215933,.0725889205932617,5705944,.307159423828125,24000,.8656167984008789,23290,-.2708168029785156,matched (3),923760.31,.89358217,74559.773,197055.44
201601,841280,672,3830,917788,01,0,0,0,0,0,0,0,0,0,0,0,244,19176,.3291358947753906,470175,-.5434494018554688,802739,80262,2.006213188171387,0,2930541,44010,13907159,389331,.2728614807128906,25554,.9459381103515625,46836,-.7547702789306641,68383,58812,-.4712648391723633,85432,.1819753646850586,67930,.2226839065551758,559315,.1248559951782227,96739,2.867996215820313,501449,.2104396820068359,240507,.0929660797119141,0,18896,-.5707130432128906,98103,-.2764186859130859,25091,-.3045864105224609,153457,.8601102828979492,6062406,.2697877883911133,542498,1714482,-.8283414840698242,5817612,.9840555191040039,0,571677,-.6197319030761719,460518,.5924930572509766,2269833,415326,99331696,2.94402027130127,33176,1.368133544921875,8526,5687,-2.908541679382324,1216304,.0162372589111328,1205131,.2925968170166016,2153271,-.6540107727050781,1995113,.0010137557983398,25544,.1675710678100586,1317069,2112293,51312,-.2431478500366211,1069613,-.1282148361206055,6982104,.2018413543701172,23437,-.023737907409668,39157,.5195550918579102,matched (3),970437.31,.89358217,95724.977,205997.47
201602,841280,673,3830,490593,02,1,0,0,0,0,0,0,0,0,0,0,3651,9916,-.6595096588134766,273461,-.5419464111328125,101002,16290,-1.594744682312012,59961,4875897,42121,9639607,421798,.0800971984863281,45312,.5727777481079102,38599,-.1934261322021484,44425,22018,-.9824857711791992,68665,-.2184810638427734,27636,-.8993587493896484,163501,-1.229893684387207,42090,-.8322057723999023,273487,-.6062479019165039,174512,-.3207559585571289,4034,25901,.3153314590454102,79165,-.2144842147827148,23669,-.0583429336547852,65646,-.8491439819335938,2985675,-.7082815170288086,632053,2907358,.5281333923339844,588974,-2.290263175964356,591331,866551,.4159469604492188,243425,-.637542724609375,552132,490369,1409733,-4.255064010620117,19452,-.5338773727416992,6393,43818,2.041862487792969,1059111,-.1383876800537109,625578,-.6556673049926758,4618831,.7631540298461914,464530,-1.457429885864258,18716,-.3110237121582031,958743,1386316,35155,-.3781585693359375,850462,-.2292728424072266,2876001,-.8869495391845703,70169,1.096590995788574,41822,.0658435821533203,matched (3),586649.25,.89358217,72653.398,196342.05
201603,841280,674,3830,994393,03,0,1,0,0,0,0,0,0,0,0,0,2243,15636,.4554262161254883,390223,.3555593490600586,49606,25371,.4430551528930664,49262,13009184,49996,10168387,241973,-.5557003021240234,7833,-1.755226135253906,68016,.5665168762207031,58803,53509,.8879890441894531,97420,.3497915267944336,33083,.1799001693725586,204950,.2259464263916016,87415,.7308559417724609,308401,.1201467514038086,346324,.6853809356689453,4009,31243,.1875133514404297,134726,.5317087173461914,37325,.4554977416992188,48123,-.310516357421875,2199491,-.3055992126464844,464509,3639269,.2245378494262695,5429483,2.221217155456543,1091644,1293520,.4006013870239258,168512,-.3678016662597656,190023,394115,5164444,1.298397064208984,54931,1.038127899169922,403,74055,.5247631072998047,874169,-.1919107437133789,829577,.2822399139404297,5946453,.2526531219482422,928767,.6928319931030273,15422,-.1935844421386719,1035673,1820802,1127658,3.468132019042969,1215841,.3574113845825195,2323865,-.2131690979003906,48869,-.3617630004882813,68223,.4893589019775391,matched (3),1108255.1,.89358217,97832.102,206985.03
201604,841280,675,3830,995264,04,0,0,1,0,0,0,0,0,0,0,0,3696,21930,.3382797241210938,302246,-.2554769515991211,934039,69440,1.006855964660645,68991,6460362,88154,8611564,530522,.7850351333618164,72586,2.22642707824707,91847,.3003807067871094,62336,57096,.0648841857910156,94755,-.0277366638183594,104358,1.148808479309082,893801,1.47271728515625,42424,-.7229518890380859,263063,-.1590070724487305,271283,-.2442121505737305,4982,82590,.9720935821533203,99115,-.3069620132446289,63078,.5247077941894531,269615,1.723235130310059,4751636,.7702627182006836,654181,3071946,-.1694717407226563,933353,-1.760815620422363,1165959,935988,-.3235197067260742,913492,1.690267562866211,238677,402616,11601340,.8093242645263672,21024,-.9604129791259766,2804,211701,1.050366401672363,1037869,.1716508865356445,547641,-.4152965545654297,1911995,-1.134648323059082,2141600,.8354501724243164,7224,-.7583856582641602,1202868,1983707,314452,-1.277067184448242,1493593,.2057485580444336,3874852,.5112762451171875,52959,.0803747177124023,69036,.0118465423583984,matched (3),1040658.3,.89358217,108622.5,212298.22
201605,841280,676,3830,664647,05,0,0,0,1,0,0,0,0,0,0,0,565,13896,-.4562549591064453,215361,-.3389253616333008,25382,16697,-1.425233840942383,30300,8411820,25670,9699401,527551,-.0056161880493164,15606,-1.537117004394531,49120,-.6258573532104492,27002,11865,-1.571140289306641,17946,-1.663928031921387,11985,-2.164172172546387,155146,-1.751116752624512,93671,.7920742034912109,383482,.3768987655639648,239730,-.1236486434936523,3682,62536,-.2781457901000977,161299,.4869794845581055,44267,-.3541316986083984,143015,-.6340456008911133,1135713,-1.431228637695313,585862,3807545,.2146739959716797,267972,-1.24790096282959,739690,906129,-.0324211120605469,197972,-1.529149055480957,631539,297153,4784046,-.8858346939086914,16286,-.2553586959838867,338,44679,-1.555670738220215,975213,-.0622692108154297,592993,.0795631408691406,2081196,.0847959518432617,719087,-1.091325759887695,16309,.8143081665039063,950293,2398633,71552,-1.480406761169434,1213636,-.2075634002685547,4112421,.059504508972168,22000,-.8784761428833008,67400,-.0239830017089844,matched (3),491353.34,.89358217,75654.914,197472.41
201606,841280,677,3830,1099643,06,0,0,0,0,1,0,0,0,0,0,0,1397,67079,1.574270248413086,437119,.7078895568847656,47162,322406,2.960582733154297,75320,3672245,79691,11499839,530369,.0053272247314453,50244,1.169235229492188,69448,.3463115692138672,59629,25604,.7691555023193359,84440,1.548674583435059,33826,1.03757381439209,266690,.5417203903198242,35626,-.9667129516601563,428644,.1113338470458984,307203,.2479953765869141,9334,61077,-.0236072540283203,119483,-.3000860214233398,47040,.0607585906982422,293620,.7193374633789063,5299222,1.540299415588379,544376,3966004,.0407743453979492,2010710,2.015359878540039,1089756,1101192,.1949663162231445,2922867,2.692194938659668,69567,402457,11036661,.8359365463256836,20424,.226405143737793,6448,131317,1.078110694885254,1129203,.146611213684082,731524,.2099466323852539,6429850,1.128008842468262,740841,.0298032760620117,7880,-.7273893356323242,1288115,1938955,82352,.1405782699584961,1620476,.2890987396240234,2381211,-.5464029312133789,60769,1.016037940979004,115755,.5408306121826172,matched (3),1182679.1,.89358217,98345.57,207228.22
201607,841280,678,3830,873703,07,0,0,0,0,0,1,0,0,0,0,0,807,16008,-1.432782173156738,282480,-.4365978240966797,16382,92137,-1.252534866333008,88613,6382145,66172,7151431,474233,-.1118736267089844,10695,-1.547114372253418,54592,-.2406911849975586,64033,37031,.3690061569213867,14271,-1.777812004089356,26749,-.2347326278686523,663159,.9109277725219727,133139,1.318317413330078,404111,-.0589370727539063,349972,.1303443908691406,52380,57686,-.0571212768554688,115781,-.0314741134643555,84924,.5907583236694336,191691,-.4264020919799805,2747031,-.657038688659668,520299,3462554,-.1357526779174805,553223,-1.290481567382813,472973,1205545,.0905389785766602,1725481,-.5270595550537109,494,564860,6257706,-.5674095153808594,23629,.1457643508911133,2011,31454,-1.429088592529297,612146,-.6122961044311523,249946,-1.073884963989258,3478195,-.6144380569458008,1806917,.8915920257568359,23561,1.09526538848877,1093852,1988510,166906,.7064275741577148,1078903,-.4067745208740234,4266316,.5831413269042969,12042,-1.618680000305176,150818,.2645978927612305,matched (3),850581.06,.89358217,85381.352,201399.25
201608,841280,679,3830,765104,08,0,0,0,0,0,0,1,0,0,0,0,2882,7678,-.7347297668457031,157218,-.5859746932983398,273012,69231,-.2858285903930664,55314,2888686,27419,9461026,296802,-.4686336517333984,3019,-1.264850616455078,64863,.1723899841308594,70325,14948,-.9071779251098633,5987,-.8686389923095703,43445,.4849987030029297,80194,-2.112565994262695,75289,-.5700588226318359,337550,-.1799755096435547,318256,-.0949974060058594,3318,48380,-.1759281158447266,63648,-.598332405090332,15744,-1.685297012329102,96456,-.686798095703125,1892056,-.3728570938110352,689915,4598873,.2838048934936523,78364,-1.95439624786377,914398,916940,-.2736454010009766,233809,-1.998756408691406,57112,442373,2690623,-.8440408706665039,18234,-.2591876983642578,7933,14796,-.7541694641113281,926444,.4143829345703125,342571,.3152341842651367,1545278,-.811309814453125,535084,-1.216954231262207,20289,-.1495141983032227,694065,2759877,31536,-1.666300773620606,1669756,.436732292175293,1904229,-.8066730499267578,44546,1.308122634887695,139466,-.0782527923583984,matched (3),711557.25,.89358217,108984.67,212483.75
201609,841280,680,3830,868935,09,0,0,0,0,0,0,0,1,0,0,0,2092,14040,.603550910949707,194103,.2107563018798828,23891,17402,-1.380863189697266,79281,3892656,64848,7072614,364428,.2052640914916992,27267,2.200751304626465,38333,-.525965690612793,31128,29294,.6728057861328125,19208,1.165736198425293,50059,.1417064666748047,128365,.4704294204711914,61682,-.1993427276611328,736804,.7806081771850586,312299,-.018895149230957,8078,39273,-.2085485458374023,93907,.3889369964599609,31019,.6781396865844727,91661,-.050990104675293,2234086,.166168212890625,635297,9138223,.6866550445556641,3042920,3.659208297729492,424344,1388929,.4152469635009766,641786,1.009750366210938,1171062,405994,4665844,.5504961013793945,34283,.6313619613647461,11309,15343,.0363025665283203,815031,-.1281280517578125,290617,-.1644725799560547,2444874,.4587898254394531,619934,.1471891403198242,13353,-.4183378219604492,1035567,2227570,101755,1.171438217163086,1702063,.0191640853881836,5701866,1.096715927124023,60688,.3092231750488281,143239,.0266933441162109,matched (3),732652.25,.89358217,67008.359,194323.97
201610,841280,681,3830,1104233,10,0,0,0,0,0,0,0,0,1,0,0,7515,17349,.2116250991821289,487316,.9205236434936523,197568,91764,1.66263484954834,87825,5755721,35146,7513116,304509,-.1796283721923828,32745,.1830730438232422,59573,.4408912658691406,87939,191610,1.878079414367676,106001,1.708122253417969,60942,.196721076965332,202646,.4565830230712891,72847,.1663694381713867,271049,-1.000022888183594,365664,.1577539443969727,9932,81670,.7321491241455078,115507,.207026481628418,51561,.5081663131713867,167603,.6035013198852539,2784634,.2202844619750977,833884,5759258,-.4616575241088867,3940052,.2583761215209961,514455,1396576,.0054903030395508,663647,.0334959030151367,271994,461164,5391490,.1445522308349609,38721,.1217327117919922,17218,119139,2.049632072448731,1004621,.2091398239135742,526514,.5942716598510742,2761109,.1216392517089844,988033,.4661035537719727,22896,.5392208099365234,1106869,2295624,48200,-.7472085952758789,1421191,-.1803464889526367,268117,-3.057125091552734,42423,-.3580551147460938,73091,-.6728086471557617,matched (3),1032363.4,.89358217,103154.69,209553.27
201611,841280,682,3830,623128,11,0,0,0,0,0,0,0,0,0,1,0,54,8481,-.7157068252563477,546909,.1153697967529297,16610,47238,-.6640214920043945,112586,10574678,42450,10902434,282920,-.0735368728637695,3569,-2.216464996337891,104205,.5591573715209961,87375,65590,-1.072038650512695,4296,-3.205764770507813,45826,-.2850713729858398,211915,.0447244644165039,50602,-.3643703460693359,280015,.0325441360473633,266977,-.3145523071289063,3230,104783,.2492046356201172,205059,.5739669799804688,66056,.247736930847168,94565,-.5723104476928711,5622234,.7026119232177734,835813,13586877,.8582963943481445,1582524,-.9121732711791992,787746,1662116,.174067497253418,2013044,1.109652519226074,148876,212412,6648090,.209507942199707,15705,-.9024028778076172,14051,6704,-2.877586364746094,1092561,.0839138031005859,483964,-.0842676162719727,2245513,-.2066984176635742,624178,-.4592809677124023,19510,-.1600351333618164,1650621,2344970,87268,.5936250686645508,2125342,.4024381637573242,5690237,3.055083274841309,35673,-.1732969284057617,77007,.0521907806396484,matched (3),711322.63,.89358217,80788.539,199495.55
201612,841280,683,3830,419103,12,0,0,0,0,0,0,0,0,0,0,1,8132,2227,-1.337172985076904,379249,-.3660898208618164,15197,104907,.7978754043579102,130669,3961218,76217,13684403,202236,-.335728645324707,6847,.6515254974365234,48664,-.7614202499389648,30942,20620,-1.157161712646484,67086,2.748291015625,36832,-.2184848785400391,105915,-.6935482025146484,87056,.5425605773925781,352592,.2304677963256836,266446,-.0019912719726563,73183,44635,-.8533725738525391,70186,-1.072149276733398,26378,-.9179725646972656,199168,.7448616027832031,1790867,-1.144028663635254,484569,5067185,-.9863195419311523,1067699,-.3935146331787109,584243,823249,-.7025880813598633,313149,-1.860724449157715,120980,257175,6931163,.0416984558105469,35359,.8115739822387695,5960,36765,1.701841354370117,1126789,.0308475494384766,729644,.4105463027954102,7839899,1.25029182434082,1086066,.5538816452026367,14851,-.2728595733642578,930708,1884507,69292,-.2306547164916992,1040761,-.7139806747436523,3393299,-.5169486999511719,32654,-.0884265899658203,49237,-.4472513198852539,matched (3),506204.63,.89358217,90345.867,203553.58
201701,841280,684,3830,988465,01,0,0,0,0,0,0,0,0,0,0,0,4737,16216,1.985342502593994,242705,-.4463462829589844,33322,15122,-1.936923027038574,50045,16734787,0,13226505,539292,.9808216094970703,1792,-1.340478420257568,71352,.382685661315918,62411,76820,1.315202713012695,120956,.589451789855957,17541,-.741826057434082,87709,-.1886129379272461,152153,.5583353042602539,259357,-.3071060180664063,256491,-.0380773544311523,3212,57448,.2523612976074219,74199,.0556020736694336,43725,.5053901672363281,201512,.0116996765136719,1726572,-.0365619659423828,813554,7033740,.3279323577880859,264279,-1.396256446838379,1038880,871711,.0571994781494141,1010417,1.171439170837402,256492,396919,7003891,.0104379653930664,327282,2.225269317626953,17327,42821,.1524820327758789,604809,-.6222143173217773,1115020,.4240713119506836,2501996,-1.14213752746582,920717,-.1651639938354492,42700,1.056131362915039,1741405,2553859,114524,.5024547576904297,1050088,.0089216232299805,4629504,.3106470108032227,84107,.9461221694946289,77034,.447601318359375,matched (3),993750.63,.89358217,111564.41,213818.39
201702,841280,685,3830,942778,02,1,0,0,0,0,0,0,0,0,0,0,369,47334,1.071230888366699,223697,-.0815544128417969,26611,27048,.5814619064331055,101849,5607017,44905,7160145,426195,-.2353601455688477,21761,2.496787548065186,100096,.3385038375854492,30709,19336,-1.379495620727539,79829,-.4155397415161133,14594,-.1839303970336914,135830,.4373798370361328,78335,-.6638917922973633,226419,-.1358175277709961,266084,.0367183685302734,3065,91623,.4668025970458984,91103,.2052402496337891,28517,-.4274196624755859,88095,-.8274326324462891,3048438,.5684909820556641,479320,1920279,-1.298247337341309,140872,-.6291532516479492,337141,853505,-.0211067199707031,238805,-1.442470550537109,339541,175131,3029015,-.8382282257080078,8430,-3.659026145935059,58,11439,-1.319999694824219,675552,.1106176376342773,615112,-.5948238372802734,1242425,-.7000236511230469,667952,-.3209362030029297,35232,-.1922435760498047,1294048,1120357,59862,-.64874267578125,1016614,-.0323963165283203,4142741,-.1110925674438477,7509,-2.415987014770508,57276,-.2963647842407227,matched (3),665217,.89358217,79571.727,199005.89
201703,841280,686,3830,944045,03,0,1,0,0,0,0,0,0,0,0,0,1651,6659,-1.961259841918945,187332,-.1774101257324219,83257,436086,2.780226707458496,57352,9956834,22591,8370874,397880,-.0687465667724609,50269,.8372688293457031,183307,.6050329208374023,43552,24874,.2518539428710938,65892,-.1918697357177734,19035,.2656688690185547,184358,.3054752349853516,130289,.5087604522705078,449512,.6857748031616211,315731,.1710786819458008,6580,86953,-.0523147583007813,132494,.3745460510253906,26063,-.0899839401245117,91031,.0327844619750977,5246058,.5428476333618164,510098,4407366,.8308067321777344,964222,1.923469543457031,578587,1181955,.3255739212036133,1073620,1.503144264221191,285930,677190,13405726,1.487443923950195,5442,-.4376497268676758,3908,40889,1.273832321166992,990907,.3830900192260742,459205,-.2923069000244141,8046048,1.86811637878418,555495,-.184356689453125,13708,-.9439754486083984,1029507,1886198,64942,.0814533233642578,1603658,.4558095932006836,3274559,-.2351741790771484,86832,2.447873115539551,94841,.5043201446533203,matched (3),1284921.5,.89358217,122817.5,219899.58
201704,841280,687,3830,1273236,04,0,0,1,0,0,0,0,0,0,0,0,32074,30018,1.505827903747559,298491,.4658575057983398,108885,461315,.0562419891357422,86385,5515647,40951,9976327,425278,.0665931701660156,28266,-.5757284164428711,180468,-.0156087875366211,88095,31970,.2509746551513672,68837,.0437240600585938,19618,.0301685333251953,319304,.5492639541625977,128355,-.0149555206298828,245699,-.6040554046630859,290665,-.0827198028564453,3498,122922,.3461818695068359,101090,-.2705259323120117,28215,.0793371200561523,48879,-.6218528747558594,2586487,-.7071762084960938,769924,8442996,.650059700012207,359139,-.9876117706298828,277076,1104143,-.0680999755859375,3313337,1.126919746398926,105025,243543,5036263,-.9790172576904297,15439,1.042750358581543,9152,52562,.2511329650878906,967240,-.0241737365722656,559743,.1979808807373047,907622,-2.182108879089356,753882,.3053760528564453,27551,.69805908203125,1418503,2033108,72300,.1073293685913086,1392321,-.1413154602050781,3423574,.0445022583007813,41006,-.7502574920654297,106209,.1132068634033203,matched (3),1174939.6,.89358217,115553.89,215926.81
201705,841280,688,3830,824310,05,0,0,0,1,0,0,0,0,0,0,0,397,65272,.7767658233642578,240152,-.2174673080444336,77768,23228,-2.988722801208496,46366,3414902,78951,9879637,516486,.1943044662475586,22874,-.2116594314575195,163533,-.0985383987426758,79364,23678,-.3002510070800781,86092,.2236747741699219,17811,-.0966310501098633,304721,-.0467472076416016,117325,-.0898523330688477,242479,-.0131921768188477,384254,.2791328430175781,18808,73028,-.5207071304321289,97606,-.0350723266601563,25219,-.1122560501098633,41628,-.1605749130249023,2631386,.0172100067138672,440115,9787582,.1477766036987305,159196,-.8135738372802734,411391,1143926,.0353965759277344,470424,-1.95207691192627,35836,514915,5049233,.0025720596313477,28991,.6300888061523438,7424,14995,-1.254277229309082,904734,-.0668058395385742,294326,-.6427898406982422,2971068,1.185849189758301,494424,-.4218425750732422,12475,-.7923116683959961,1302851,2116490,22597,-1.163006782531738,1205804,-.1438255310058594,4862975,.3509645462036133,74105,.5917654037475586,134159,.233616828918457,matched (3),1103223.5,.89358217,81631.195,199838.28
201706,841280,689,3830,1938892,06,0,0,0,0,1,0,0,0,0,0,0,710,9719,-1.90447998046875,369161,.4299602508544922,122977,310544,2.592967033386231,190505,8254283,40625,11299324,614508,.1737737655639648,46556,.7106552124023438,140002,-.1553583145141602,84790,36196,.4244022369384766,111995,.2630376815795898,31199,.5605697631835938,480180,.4547643661499023,138348,.1648244857788086,288635,.1742477416992188,406597,.0565185546875,5836,119951,.4962406158447266,214734,.7884607315063477,65780,.9587182998657227,10040,-1.422195434570313,3414315,.2604665756225586,781688,11421906,.1544189453125,344151,.7709445953369141,515536,1411064,.2098779678344727,1125951,.8727483749389648,167592,424948,16425215,1.179581642150879,33039,.1307029724121094,4114,21089,.3410348892211914,1378549,.4211463928222656,277516,-.0588092803955078,4568403,.430241584777832,300691,-.4973106384277344,18577,.3981971740722656,1472458,2489768,76875,1.224363327026367,1700131,.3435592651367188,4023307,-.1895456314086914,93990,.2377052307128906,137449,.0242271423339844,matched (3),1363597.4,.89358217,80536.703,199393.69
201707,841280,690,3830,775474,07,0,0,0,0,0,1,0,0,0,0,0,1598,29090,1.096311569213867,250900,-.3861780166625977,11253,87780,-1.263491630554199,106950,3959113,27658,6685980,883639,.3632268905639648,43232,-.0740747451782227,112560,-.218170166015625,94437,42642,.1638908386230469,32871,-1.225863456726074,124095,1.380661010742188,384137,-.2231616973876953,67882,-.712000846862793,345636,.1802234649658203,381146,-.0646400451660156,5237,68304,-.563115119934082,102112,-.7433290481567383,31508,-.7360744476318359,72843,1.981729507446289,3391471,-.0067129135131836,680544,7865531,-.3730430603027344,473828,.3197641372680664,392588,922471,-.425044059753418,574710,-.6725177764892578,45211,231784,5848820,-1.032577514648438,19305,-.5373249053955078,8378,19248,-.091343879699707,878445,-.4506340026855469,222824,-.2194967269897461,2670116,-.5370416641235352,360624,.1817531585693359,12955,-.3604421615600586,701978,2203268,60919,-.232635498046875,1541816,-.0977449417114258,5117663,.2405939102172852,84498,-.1064605712890625,149745,.0856809616088867,matched (3),942980.38,.89358217,72236.898,196188.31
201708,841280,691,3830,1288226,08,0,0,0,0,0,0,1,0,0,0,0,14233,32892,.1228351593017578,323579,.2543888092041016,33678,215720,.8991470336914063,130669,1828920,55953,8647079,508511,-.5525617599487305,59531,.319915771484375,117066,.0392513275146484,73893,21872,-.6676321029663086,36659,.1090688705444336,92313,-.2958621978759766,809447,.7453527450561523,95381,.3401079177856445,430820,.2203044891357422,510576,.2923564910888672,5351,85782,.2278413772583008,131411,.2522592544555664,40326,.2467546463012695,204513,1.03232479095459,4031696,.1729230880737305,792764,16921996,.7661247253417969,4578030,2.268179893493652,407857,1017976,.0985164642333984,487844,-.1638698577880859,730692,392695,4442534,-.2750158309936523,17445,-.1013107299804688,14412,122554,1.851143836975098,1117521,.2407150268554688,251590,.1214189529418945,3157955,.1678028106689453,456745,.2362890243530273,21694,.5155534744262695,1226992,2821988,89930,.3894863128662109,1659112,.0733213424682617,3620450,-.346099853515625,54289,-.4424066543579102,178087,.1733388900756836,matched (3),1292387.8,.89358217,64693.973,193538.09
201709,841280,692,3830,849625,09,0,0,0,0,0,0,0,1,0,0,0,868,6340,-1.646350860595703,327922,.0133323669433594,3942,21465,-2.307557106018066,102299,2913111,45797,10281207,562050,.1001043319702148,20364,-1.072728157043457,80383,-.3759355545043945,18025,39838,.599614143371582,101444,1.017847061157227,64035,-.3657550811767578,286687,-1.037961006164551,164717,.5463495254516602,481296,.1107921600341797,382757,-.2881383895874023,3949,94490,.096684455871582,86224,-.4213809967041016,31250,-.2549772262573242,34120,-1.79074764251709,4437502,.0959043502807617,620818,6092519,-1.021553039550781,1898427,-.8802433013916016,763659,1442268,.3484001159667969,2633756,1.68617057800293,56312,237624,2904863,-.4248380661010742,42743,.8961524963378906,4531,440918,1.280307769775391,1011718,-.0994625091552734,85042,-1.08465576171875,3243398,.0266971588134766,440770,-.0356016159057617,21245,-.0209140777587891,1474477,1999182,44190,-.7105331420898438,2050268,.2116880416870117,2098330,-.5454568862915039,86183,.4621515274047852,130361,-.3119649887084961,matched (3),924324.06,.89358217,121045.66,218914.91
201710,841280,693,3830,863176,10,0,0,0,0,0,0,0,0,1,0,0,1191,17963,1.041435241699219,274261,-.1786956787109375,108068,194053,2.201706886291504,241342,3154819,82436,11114281,267279,-.7432985305786133,24392,.1804866790771484,94732,.1642494201660156,133091,76096,.6471738815307617,107527,.0582351684570313,76259,.1747055053710938,568970,.6854372024536133,119165,-.3237199783325195,602141,.2240085601806641,501311,.2698259353637695,7037,111100,.1619367599487305,137653,.4677867889404297,187728,1.792975425720215,427949,2.529120445251465,2698515,-.4973897933959961,537864,7498776,.2076787948608398,2404994,.2365217208862305,588848,1519022,.0518503189086914,635291,-1.422082901000977,325782,217444,4010707,.3225812911987305,30450,-.3391199111938477,9812,264780,-.5099601745605469,1372561,.305027961730957,608760,1.968278884887695,2834917,-.1346092224121094,402160,-.0916738510131836,20449,-.0381870269775391,1594644,2422042,119924,.9983596801757813,1522185,-.2978229522705078,4910444,.8502225875854492,105677,.2039146423339844,81050,-.4752416610717773,matched (3),1062680.1,.89358217,115811.65,216064.86
201711,841280,694,3830,851412,11,0,0,0,0,0,0,0,0,0,1,0,2377,6032,-1.091235160827637,306914,.11248779296875,17024,150984,-.2509565353393555,208762,3124430,53123,11771262,224367,-.1750097274780273,18129,-.2967424392700195,66683,-.3511018753051758,111033,47339,-.4746608734130859,92466,-.1509008407592773,36953,-.7244892120361328,260319,-.7819204330444336,87201,-.3122930526733398,403060,-.4014062881469727,410100,-.2008256912231445,5314,88113,-.2318105697631836,105471,-.2662992477416992,53954,-1.246862411499023,327687,-.2669458389282227,5495368,.7112035751342773,721011,4195444,-.5807409286499023,230551,-2.344830513000488,745661,1036225,-.3824825286865234,353488,-.5862331390380859,44423,502118,3947867,-.0157918930053711,25730,-.1684284210205078,5051,168193,-.4537868499755859,964482,-.3528423309326172,433199,-.3402271270751953,2600142,-.0864467620849609,537904,.2908306121826172,15555,-.2735519409179688,971293,2059964,108845,-.0969333648681641,1373220,-.1029891967773438,3753900,-.2685689926147461,26686,-1.376248359680176,77535,-.0443363189697266,matched (3),829812.69,.89358217,78927.109,198749.02
