period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1320c703,growth1320c703,Y1431c620,growth1431c620,Y1436c428,growth1436c428,Y1488c807,growth1488c807,Y1703c757,growth1703c757,Y1708c300,growth1708c300,Y1782c442,Y1787c703,growth1787c703,Y1973c372,growth1973c372,Y2057c608,Y2075c688,growth2075c688,Y2544c752,growth2544c752,Y2554c818,Y2647c705,growth2647c705,Y2731c124,growth2731c124,Y2758c600,Y2908c442,Y2952c616,growth2952c616,Y2962c440,growth2962c440,Y3146c152,growth3146c152,Y3478c484,growth3478c484,Y3490c757,growth3490c757,Y3553c620,growth3553c620,Y3606c32,Y3643c381,Y3697c440,growth3697c440,Y3721c381,Y3841c68,growth3841c68,Y3970c498,Y3973c352,growth3973c352,Y4086c372,growth4086c372,Y415c372,growth415c372,Y415c440,growth415c440,Y4187c222,growth4187c222,Y4206c376,Y4255c642,Y4279c484,growth4279c484,Y4292c703,growth4292c703,Y4299c608,Y4327c352,growth4327c352,Y4329c222,growth4329c222,Y4511c792,growth4511c792,Y4532c442,Y4541c251,growth4541c251,Y4612c218,Y4740c124,growth4740c124,Y4807c352,growth4807c352,Y4867c348,growth4867c348,Y621c752,growth621c752,Y948c484,growth948c484,_merge,x,r2,s,sf
201708,730640,691,3410,1024285,08,0,0,0,0,0,0,1,0,0,0,0,15832,-.3473405838012695,2027061,-.1042289733886719,106087,-.0000467300415039,34369,-.6736536026000977,274859,-.5000572204589844,70346,-.4270553588867188,415595,17945,-2.233331680297852,327846,-.0439815521240234,10103192,14597,-1.346872329711914,4204,-2.43305778503418,668565,140663,.3340425491333008,215050,-.5190677642822266,20724,43335,57488,-.7615671157836914,65176,-.0519447326660156,58759,-.7743425369262695,216029,-1.477303504943848,409166,-.0152273178100586,604786,-.6895751953125,3772653,1357621,316214,.8817558288574219,436544,192240,2.471698760986328,125711,84419,-1.61446475982666,56750,-1.342300415039063,24969,-.013880729675293,52836,-.0599250793457031,7638,-.0067844390869141,16228000,1858329,1446763,-1.566590309143066,1178807,-.3612031936645508,1756210,23720,-.606419563293457,1556638,-.0231504440307617,1033330,-.2999210357666016,1840952,690725,-.3112096786499023,392397,5060728,.0187082290649414,6755,-1.210538864135742,8406,-1.737032890319824,1505257,-.0125389099121094,400433,.126399040222168,matched (3),1101687.5,.8257944,308369.06,570627.56
201709,730640,692,3410,1538020,09,0,0,0,0,0,0,0,1,0,0,0,36393,.8323431015014648,2436811,.1841030120849609,34164,-1.133087158203125,87246,.9315767288208008,358749,.2663650512695313,51946,-.3032217025756836,719880,121141,1.909643173217773,328363,.0015754699707031,7641666,53829,1.304996490478516,9123,.7747621536254883,269136,123911,-.1268033981323242,280810,.2668085098266602,27932,33424,77761,.3020639419555664,81699,.2259502410888672,104025,.5711870193481445,363978,.5216808319091797,524449,.2482271194458008,337994,-.5818462371826172,3258677,2360480,321309,.0159845352172852,764105,78528,-.895289421081543,109550,140772,.5113487243652344,378429,1.897372245788574,80678,1.172831535339356,58059,.0942668914794922,8657,.1252326965332031,14465000,3769177,7333449,1.623117446899414,1284017,.0854902267456055,1527798,45013,.6406326293945313,1552682,-.0025444030761719,2068917,.6942386627197266,2012246,952256,.3210916519165039,489262,4941677,-.0238056182861328,32381,1.567289352416992,61415,1.98870849609375,953024,-.4570789337158203,214245,-.6254262924194336,matched (3),1367931.9,.8257944,270726.09,551195.94
201710,730640,693,3410,1373246,10,0,0,0,0,0,0,0,0,1,0,0,9938,-1.29801082611084,2371672,-.027094841003418,140779,1.416018486022949,76659,-.129364013671875,115013,-1.137578010559082,140348,.9939203262329102,548292,16883,-1.970647811889648,356542,.0823326110839844,11105349,43434,-.2145700454711914,70308,2.042086601257324,164196,168720,.3086767196655273,169182,-.5067033767700195,10451,47499,46210,-.5204439163208008,41178,-.6851377487182617,225141,.7720956802368164,1343025,1.305586814880371,495423,-.0569362640380859,495725,.3829927444458008,2664853,1374801,203065,-.4588775634765625,751244,12918,-1.80483341217041,75826,92537,-.4195327758789063,229878,-.498478889465332,85823,.0618209838867188,71888,.213648796081543,22910,.9732046127319336,17715000,2912657,1347561,-1.694149971008301,1344929,.0463476181030273,1336415,58163,.2562980651855469,1398813,-.1043596267700195,811304,-.9361371994018555,2411329,818224,-.151698112487793,541489,3581380,-.3219566345214844,82475,.9349231719970703,57456,-.0666351318359375,1073322,.1188735961914063,338463,.4572944641113281,matched (3),879114.56,.8257944,293321.53,562638.31
201711,730640,694,3410,1319843,11,0,0,0,0,0,0,0,0,0,1,0,17820,.5839557647705078,2862691,.188166618347168,86044,-.4923324584960938,29560,-.9529457092285156,223750,.6654844284057617,55401,-.9295272827148438,672133,10755,-.4509363174438477,270352,-.2767276763916016,11942755,31440,-.3231620788574219,6198,-2.428658485412598,92300,126437,-.2884960174560547,180917,.0670633316040039,4090,21983,171198,1.309624671936035,11889,-1.242290496826172,211775,-.0612020492553711,503063,-.9819650650024414,595385,.1837968826293945,583336,.1627426147460938,2519489,1356914,195363,-.0386667251586914,617413,36195,1.030299186706543,155082,163521,.5693330764770508,103630,-.796722412109375,62318,-.3200368881225586,38818,-.6162252426147461,17340,-.2785577774047852,17286000,3116134,116635,-2.447002410888672,1635098,.1953611373901367,1742535,96726,.5086326599121094,1440918,.0296564102172852,675715,-.1828718185424805,2078139,706438,-.1469001770019531,256005,4096734,.1344413757324219,11695,-1.953333854675293,97718,.53106689453125,892732,-.1842269897460938,233216,-.3724498748779297,matched (3),1319164.9,.8257944,262522.66,547213.38
201712,730640,695,3410,1337894,12,0,0,0,0,0,0,0,0,0,0,1,2000,-2.187173843383789,1679015,-.5335540771484375,137971,.4721851348876953,34037,.141026496887207,188112,-.173492431640625,30495,-.5970344543457031,558686,13059,.1941070556640625,344584,.2426137924194336,11766155,61196,.6660013198852539,24171,1.360926628112793,130665,146248,.1455593109130859,313521,.5498275756835938,18264,23365,65197,-.9654073715209961,44566,1.321357727050781,231581,.0894050598144531,1024012,.7107686996459961,430662,-.3238849639892578,798144,.3135251998901367,3740593,1121683,207129,.0584831237792969,451997,13555,-.9821653366088867,58416,186310,.1304702758789063,129022,.2191562652587891,86503,.3279285430908203,43495,.1137619018554688,5191,-1.206089019775391,18517000,2163019,657014,1.728656768798828,1074824,-.4195451736450195,1874751,39928,-.8848037719726563,1984395,.3200340270996094,2044288,1.107033729553223,1831035,575669,-.2047023773193359,390400,5941373,.3717508316040039,4657,-.9207897186279297,20886,-1.543006896972656,789176,-.1232967376708984,342917,.385523796081543,matched (3),1482537,.8257944,330343.72,582796.13
201801,730640,696,3410,1481005,01,0,0,0,0,0,0,0,0,0,0,0,69109,3.542537689208984,3698013,.7895879745483398,374068,.9973936080932617,35312,.0367746353149414,226582,.1860694885253906,23955,-.2413864135742188,870314,27782,.7549104690551758,362695,.0512237548828125,16544298,71615,.1572227478027344,9688,-.9142656326293945,169878,165043,.1209030151367188,497433,.4615945816040039,43613,39966,145686,.8040399551391602,150943,1.219931602478027,254968,.0962085723876953,1361760,.2850494384765625,533501,.214137077331543,1314989,.4992952346801758,0,1485532,196590,-.0522222518920898,681646,55837,1.415680885314941,23562,59378,-1.143487930297852,229980,.5780096054077148,26804,-1.171627998352051,19905,-.7816743850708008,4237,-.2030706405639648,16711000,2683593,460398,-.3556146621704102,1712326,.4656953811645508,2537885,49442,.2137222290039063,1566626,-.2363901138305664,872753,-.8511524200439453,1809762,1099110,.6467227935791016,301440,5028794,-.1667604446411133,20497,1.481906890869141,30368,.3743104934692383,945965,.1812162399291992,332925,-.029571533203125,matched (3),1522722.6,.8257944,219912.19,528096.31
201802,730640,697,3410,1888677,02,1,0,0,0,0,0,0,0,0,0,0,576,-4.787332534790039,3104027,-.1750955581665039,534793,.3574428558349609,64442,.6015424728393555,195893,-.145538330078125,42941,.5836505889892578,675237,61775,.7991104125976563,391778,.0771331787109375,9937135,86678,.1908950805664063,56402,1.761616706848145,357963,262021,.4622182846069336,709709,.3553943634033203,381,37688,65458,-.8000450134277344,40745,-1.309569358825684,891466,1.251729011535645,1267478,-.0717487335205078,582914,.0885791778564453,436005,-1.103930473327637,1871811,957002,246959,.2281026840209961,489931,126125,.8148365020751953,45850,81866,.3211603164672852,99290,-.8399477005004883,33660,.2277593612670898,66871,1.211793899536133,2985,-.3502559661865234,22176000,3244272,1255460,1.003166198730469,1788514,.0435323715209961,1187915,18599,-.9776926040649414,1366097,-.1369667053222656,1056186,.1907663345336914,2560779,1197502,.0857372283935547,322720,6974363,.3270606994628906,70042,1.228816986083984,80546,.9754390716552734,779194,-.1939458847045898,371596,.1098899841308594,matched (3),1816830.4,.8257944,305152.47,568895.75
201803,730640,698,3410,1328097,03,0,1,0,0,0,0,0,0,0,0,0,36872,4.159099578857422,3418623,.0965375900268555,351920,-.4184761047363281,89553,.3290653228759766,65235,-1.09957218170166,33433,-.2502841949462891,592177,88187,.3559608459472656,184401,-.7535820007324219,17088928,91099,.0497474670410156,9227,-1.810370445251465,170959,147976,-.5713748931884766,679971,-.0428047180175781,9699,29311,54283,-.1871976852416992,96918,.8665323257446289,404581,-.7900152206420898,788392,-.4747886657714844,511946,-.1298208236694336,940605,.7688694000244141,3288683,1285516,263211,.0637331008911133,776623,72024,-.5602741241455078,33021,25161,-1.179788589477539,210295,.7504663467407227,95152,1.039165496826172,68672,.026576042175293,75312,3.228039741516113,17474000,2821210,873041,-.3632745742797852,1223674,-.3795270919799805,1736660,26091,.3384828567504883,1683654,.2090091705322266,752591,-.3388967514038086,2683476,1032531,-.1482248306274414,271165,8096512,.1491928100585938,39507,-.5726175308227539,43647,-.6126947402954102,887742,.1304216384887695,83157,-1.497076988220215,matched (3),1847379.5,.8257944,271389.34,551522
201804,730640,699,3410,1019048,04,0,0,1,0,0,0,0,0,0,0,0,4950,-2.008064270019531,2957343,-.1449460983276367,197485,-.5777416229248047,44835,-.6918420791625977,414043,1.847973823547363,176228,1.662235260009766,845591,122736,.3305759429931641,219123,.1725196838378906,15077856,61130,-.3989448547363281,10652,.1436138153076172,494360,118439,-.222651481628418,477861,-.3527307510375977,35835,15864,30711,-.5695896148681641,69690,-.329808235168457,419884,.0371265411376953,669224,-.1638774871826172,412917,-.2149724960327148,801552,-.15997314453125,2032306,614499,155032,-.5293245315551758,495661,10995,-1.879558563232422,22377,156549,1.828073501586914,33165,-1.847016334533691,63578,-.4032087326049805,103816,.4132785797119141,5882,-2.549742698669434,17042000,2317312,1192807,.3120822906494141,1230072,.0052146911621094,1244275,25630,-.017827033996582,1531017,-.0950345993041992,709815,-.0585184097290039,2502842,1580639,.425816535949707,261401,4620157,-.561004638671875,45568,.1427278518676758,70676,.4819717407226563,1203767,.3045291900634766,568038,1.921458244323731,matched (3),242992.14,.8257944,378320.44,611269.75
201805,730640,700,3410,1428000,05,0,0,0,1,0,0,0,0,0,0,0,8589,.5510950088500977,2981563,.0081558227539063,175020,-.1207618713378906,43896,-.0211658477783203,100205,-1.41875171661377,125459,-.3397989273071289,961859,71573,-.5393171310424805,401914,.6066055297851563,13054965,33710,-.5952081680297852,39746,1.316761016845703,426679,149496,.2328710556030273,568041,.1728734970092773,7856,14247,95923,1.138924598693848,152647,.7840709686279297,187842,-.804377555847168,1394066,.7338619232177734,491781,.1747875213623047,554338,-.3687753677368164,2613380,1195788,223449,.3655519485473633,532266,104060,2.247527122497559,33312,224447,.3602705001831055,33067,-.0029592514038086,86546,.3084087371826172,54521,-.6440334320068359,1691,-1.24657678604126,33020000,2830069,5001154,1.433359146118164,1032307,-.1752767562866211,1356224,29179,.1296854019165039,1743272,.1298313140869141,871653,.2053871154785156,2677520,1099294,-.3631610870361328,365071,6308336,.3114433288574219,20294,-.8088808059692383,14840,-1.560779571533203,835018,-.365757942199707,645177,.1273365020751953,matched (3),2592418.8,.8257944,378503.16,611382.81
201806,730640,701,3410,1754268,06,0,0,0,0,1,0,0,0,0,0,0,15677,.6017122268676758,2698212,-.099858283996582,144151,-.1940393447875977,57509,.2701187133789063,165015,.4988183975219727,211060,.5201635360717773,1494914,6838,-2.348222732543945,240506,-.513493537902832,15113850,45630,.3027715682983398,8066,-1.594851493835449,469270,162408,.0828418731689453,230866,-.900355339050293,25951,69570,210253,.7847661972045898,67421,-.8171720504760742,133881,-.3386497497558594,1615628,.1474990844726563,411582,-.1780252456665039,849575,.4269618988037109,2974040,990567,251145,.116847038269043,533720,13394,-2.05016040802002,97686,112778,-.6882181167602539,323291,2.280016899108887,108134,.2226953506469727,71344,.2689266204833984,20430,2.491684436798096,15043000,2869279,6412528,.2485847473144531,1632205,.4581365585327148,1300840,33255,.1307563781738281,1608645,-.0803709030151367,811031,-.0720844268798828,3406689,1283283,.1547527313232422,328340,6557056,.0386695861816406,35452,.5578546524047852,37827,.9356966018676758,679477,-.2061290740966797,253004,-.9361200332641602,matched (3),1336769.3,.8257944,271715.97,551682.81
201807,730640,702,3410,1642962,07,0,0,0,0,0,1,0,0,0,0,0,94019,1.791301727294922,2628237,-.026275634765625,106024,-.3071956634521484,66620,.1470632553100586,437978,.9761323928833008,238260,.1212196350097656,1166406,105335,2.734650611877441,444390,.613957405090332,18719178,43651,-.0443391799926758,5895,-.3135528564453125,312913,159363,-.0189266204833984,293704,.2407341003417969,2260,26507,75352,-1.026141166687012,128314,.643524169921875,137257,.0249042510986328,898677,-.5865554809570313,323402,-.2411127090454102,589418,-.3656005859375,2924500,1217689,189388,-.2822322845458984,674979,114164,2.142828941345215,219907,115836,.0267534255981445,118614,-1.002677917480469,82547,-.2700033187866211,46422,-.4297389984130859,14080,-.3722496032714844,20029000,3459102,1677212,-1.341120719909668,1395100,-.1569662094116211,1618096,59456,.5810308456420898,1192273,-.2995309829711914,655497,-.2129125595092773,2762990,1029478,-.2203693389892578,350607,6247523,-.0483570098876953,21338,-.5076904296875,50371,.2863931655883789,1543717,.8206243515014648,277368,.0919399261474609,matched (3),1693894.8,.8257944,347320.44,592584
201808,730640,703,3410,1118540,08,0,0,0,0,0,0,1,0,0,0,0,2374,-3.678920269012451,1701369,-.434880256652832,281916,.9779434204101563,88246,.281123161315918,184354,-.8653116226196289,36595,-1.873451232910156,867374,18992,-1.713128089904785,368638,-.1868867874145508,15462896,22008,-.6848201751708984,33100,1.725428581237793,323150,102960,-.4368438720703125,222123,-.2793407440185547,29834,27697,62895,-.1807041168212891,29225,-1.479455947875977,86337,-.463597297668457,1048650,.1543350219726563,284566,-.1279306411743164,495899,-.1727638244628906,2719812,1368590,139396,-.3064794540405273,207617,55923,-.7136602401733398,83019,49386,-.8525075912475586,57608,-.7222127914428711,167641,.7084569931030273,8252,-1.72731876373291,3078,-1.520475387573242,17815000,2930435,600171,-1.027673721313477,1514593,.0821809768676758,1787576,47257,-.2296352386474609,1621038,.3072052001953125,781465,.175776481628418,2269746,690240,-.3997678756713867,445734,4505211,-.3269500732421875,88733,1.425142288208008,18209,-1.017499923706055,866549,-.5774297714233398,284655,.0259332656860352,matched (3),-382142,.8257944,460202.91,665064.69
201809,730640,704,3410,1267544,09,0,0,0,0,0,0,0,1,0,0,0,15810,1.896066188812256,2490813,.3811759948730469,16487,-2.83903694152832,62016,-.3527355194091797,374251,.70806884765625,96314,.9677019119262695,894512,106151,1.720844268798828,181769,-.7070789337158203,24864872,115486,1.657742500305176,8261,-1.387988090515137,186494,114316,.1046257019042969,167840,-.2802200317382813,16661,30067,53460,-.1625328063964844,145542,1.605440139770508,70071,-.2087488174438477,944454,-.1046524047851563,402798,.3474702835083008,558644,.119140625,2285261,930942,232796,.5128440856933594,478566,166271,1.089643478393555,121499,28996,-.5325098037719727,421060,1.989113807678223,138862,-.1883440017700195,136654,2.806997299194336,6461,.7415046691894531,12540000,2957396,3029335,1.618884086608887,1473874,-.0272531509399414,2632650,114906,.8885135650634766,1715871,.056854248046875,580810,-.2967472076416016,2478290,762899,.1000862121582031,331209,5127289,.1293420791625977,4832,-2.910370826721191,21038,.144413948059082,938204,.0794486999511719,316821,.1070585250854492,matched (3),933731.5,.8257944,267771.44,549750.75
201810,730640,705,3410,2131084,10,0,0,0,0,0,0,0,0,1,0,0,20497,.2596359252929688,1705559,-.3787164688110352,173951,2.356202125549316,62815,.0128011703491211,373648,-.001612663269043,243944,.9293251037597656,918429,92876,-.1335973739624023,303475,.5125627517700195,1970488,120788,.0448875427246094,14819,.5843648910522461,0,237593,.7315921783447266,122899,-.3116483688354492,10649,40200,117299,.785792350769043,169353,.1515207290649414,187886,.9863262176513672,1666363,.5677919387817383,427650,.0598697662353516,961442,.5429220199584961,2192075,1054475,191098,-.1973762512207031,780659,119677,-.3288230895996094,45964,60995,.7436342239379883,26766,-2.755642890930176,252719,.5987977981567383,110790,-.2098159790039063,39277,1.804854393005371,20609000,3075966,3252823,.0711803436279297,1693118,.1386775970458984,2787953,37485,-1.120173454284668,2172996,.2361860275268555,673270,.1477231979370117,2901564,1030878,.3010406494140625,408511,4753185,-.0757617950439453,24624,1.628460884094238,55204,.9647054672241211,982911,.0465517044067383,291971,-.0816822052001953,matched (3),3132589.3,.8257944,415343.28,634849.88
201811,730640,706,3410,1698640,11,0,0,0,0,0,0,0,0,0,1,0,2404,-2.143144607543945,1667793,-.0223913192749023,12020,-2.672202110290527,55130,-.1304998397827148,97150,-1.347057342529297,138718,-.5644950866699219,759159,66066,-.3406105041503906,363976,.181788444519043,1883062,47685,-.9294195175170898,7510,-.6796741485595703,189641,129529,-.606654167175293,166622,.3043651580810547,82267,21561,95420,-.2064380645751953,58391,-1.064823150634766,87613,-.7629060745239258,1010405,-.5002918243408203,573965,.2942628860473633,627822,-.426177978515625,1613143,0,243336,.2416572570800781,0,29190,-1.410969734191895,9659,25364,-.8774604797363281,153972,1.749637603759766,158355,-.4674396514892578,102106,-.0816249847412109,11949,-1.189990997314453,18311000,2802551,1517942,-.7621679306030273,1465371,-.1444625854492188,1504109,93185,.9106454849243164,1742730,-.2206544876098633,581746,-.1461124420166016,2115885,583857,-.5685100555419922,256330,3936245,-.1885881423950195,5706,-1.462203025817871,18250,-1.106870651245117,866438,-.1261281967163086,240244,-.1949996948242188,matched (3),894730,.8257944,296780.44,564449.25
201812,730640,707,3410,2229437,12,0,0,0,0,0,0,0,0,0,0,1,13040,1.690887451171875,1125407,-.3933563232421875,70209,1.764904975891113,48337,-.1314964294433594,317543,1.184356689453125,83285,-.5101747512817383,608752,5111,-2.559259414672852,201425,-.5916709899902344,2009258,21067,-.8169088363647461,54723,1.986047744750977,318838,93861,-.3220891952514648,326428,.6724815368652344,22888,29147,47285,-.7020950317382813,127183,.7784652709960938,299154,1.228029251098633,1490639,.3888530731201172,490216,-.1577224731445313,566415,-.1029291152954102,1841927,118105,304314,.2236166000366211,295590,101825,1.249428749084473,69917,91089,1.278505325317383,158246,.0273799896240234,73860,-.7626676559448242,116615,.1328668594360352,15541,.2628335952758789,20967000,2491967,1830073,.1870002746582031,1291371,-.1264047622680664,2497930,47958,-.6642608642578125,1817997,.0422830581665039,558363,-.0410251617431641,1889575,709831,.1953706741333008,315993,4053950,.0294647216796875,5663,-.0075645446777344,51522,1.037843704223633,1011276,.1545772552490234,369843,.4314241409301758,matched (3),2719801.3,.8257944,307996.94,570426.56
