period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1119c703,Y1144c251,growth1144c251,Y1480c792,growth1480c792,Y1493c484,growth1493c484,Y1660c616,growth1660c616,Y1727c152,growth1727c152,Y1754c218,Y1755c620,growth1755c620,Y1766c484,growth1766c484,Y1900c300,growth1900c300,Y1990c440,growth1990c440,Y2566c757,growth2566c757,Y25c246,growth25c246,Y2602c191,growth2602c191,Y2614c348,growth2614c348,Y2627c348,growth2627c348,Y2687c484,growth2687c484,Y2783c642,Y3034c124,growth3034c124,Y30c642,Y3417c616,growth3417c616,Y3511c703,growth3511c703,Y3520c376,Y3697c300,growth3697c300,Y3737c428,growth3737c428,Y3754c826,growth3754c826,Y3842c616,growth3842c616,Y392c348,growth392c348,Y3968c191,growth3968c191,Y400c348,growth400c348,Y4186c616,growth4186c616,Y4250c792,growth4250c792,Y4269c818,Y4293c705,growth4293c705,Y4354c428,growth4354c428,Y4384c246,growth4384c246,Y4415c642,Y4426c703,growth4426c703,Y4492c344,Y4679c246,growth4679c246,Y4826c124,growth4826c124,Y4981c484,growth4981c484,Y550c616,growth550c616,Y614c807,growth614c807,Y640c348,growth640c348,Y655c620,growth655c620,Y658c608,Y681c208,growth681c208,Y684c752,growth684c752,Y941c616,growth941c616,_merge,x,r2,s,sf
201708,760421,691,3577,617947,08,0,0,0,0,0,0,1,0,0,0,0,57244,598731,-.0400571823120117,47089,.1711912155151367,1625326,.3882503509521484,1780244,.1630401611328125,640394,.1919059753417969,1090272,879392,-.4840536117553711,7697755,.0704145431518555,2381745,.2146472930908203,29257,-.0026960372924805,466325,-.4886379241943359,4738886,.0651369094848633,57906,-.0055103302001953,89262,.0683231353759766,355512,.0025148391723633,407824,.7802238464355469,308035,5105893,.1657190322875977,4010707,1022544,.0699319839477539,1815708,1.260170936584473,1515000,408242,1.622100830078125,46744,.342829704284668,20026214,-.1487789154052734,15495188,.1733493804931641,39678,.2533798217773438,285814,.2334318161010742,1453382,.1883602142333984,462465,.7511587142944336,414861,.0829782485961914,721018,1242023,.082244873046875,730688,.1240024566650391,1160114,.4286270141601563,3752273,88005,.143402099609375,5180352,20876,.2311277389526367,2261443,-.0336952209472656,107981,-.0476961135864258,781211,.3646116256713867,50064,.0984506607055664,87695,.2683219909667969,1007938,.1966018676757813,539461,1577338,.2101926803588867,933769,.1054277420043945,391396,.2700119018554688,matched (3),928570.63,.86724746,163910.19,388582.94
201709,760421,692,3577,331444,09,0,0,0,0,0,0,0,1,0,0,0,745,890549,.3970260620117188,24880,-.637974739074707,1329670,-.2007780075073242,1346800,-.2790184020996094,477612,-.2932844161987305,813771,1201909,.3124361038208008,7763819,.008544921875,1435262,-.5064859390258789,19615,-.3998250961303711,535656,.1386089324951172,4431610,-.0670394897460938,59527,.0276088714599609,88976,-.003209114074707,347096,-.0239572525024414,232984,-.5598659515380859,254820,3844635,-.2837162017822266,4060542,774914,-.2772960662841797,828437,-.7846899032592773,1434000,69638,-1.768549919128418,42910,-.0855808258056641,23044596,.1403884887695313,13323529,-.1509971618652344,22319,-.5753583908081055,221559,-.2546529769897461,1188075,-.2015590667724609,492161,.0622348785400391,729947,.5650291442871094,328115,1757343,.3470611572265625,648295,-.1196403503417969,645292,-.5865697860717773,3465969,68319,-.2532062530517578,3751794,10688,-.6694793701171875,1902478,-.1728458404541016,74087,-.3767147064208984,883822,.1234102249145508,35681,-.33868408203125,49689,-.5680818557739258,667545,-.4120559692382813,356217,1159048,-.3081388473510742,779190,-.180974006652832,347885,-.1178474426269531,matched (3),574045.25,.86724746,198349.13,404317.34
201710,760421,693,3577,526156,10,0,0,0,0,0,0,0,0,1,0,0,112708,1206796,.3038854598999023,5231,-1.55946159362793,1781055,.2922754287719727,1387275,.0296096801757813,557136,.1540107727050781,918011,1145782,-.0478239059448242,8735237,.1178913116455078,1555717,.0805892944335938,62386,1.157046318054199,655213,.2014684677124023,4656218,.0494403839111328,89182,.4042491912841797,183753,.7252254486083984,448343,.2559576034545898,571738,.8977117538452148,512682,4370705,.1282453536987305,3803990,1189081,.4281835556030273,346803,-.870783805847168,2417000,204648,1.077980995178223,37613,-.1317558288574219,23228552,.0079517364501953,15258605,.1356105804443359,34355,.4313087463378906,281627,.2398948669433594,1385090,.1534309387207031,279438,-.5660247802734375,402881,-.5943307876586914,861654,1849638,.0511865615844727,720932,.1061992645263672,871653,.3006877899169922,4082006,100597,.3869352340698242,2633442,26450,.9061346054077148,2907133,.4240102767944336,105844,.3567256927490234,977601,.1008462905883789,100868,1.039195060729981,72592,.3790712356567383,504681,-.2796802520751953,821767,1550349,.2908802032470703,1183369,.4178657531738281,398971,.1370162963867188,matched (3),783709.19,.86724746,220774.08,415778
201711,760421,694,3577,379465,11,0,0,0,0,0,0,0,0,0,1,0,49947,2091922,.550114631652832,13608,.9560556411743164,1385253,-.2513227462768555,1171545,-.1690177917480469,766309,.3187761306762695,692727,987717,-.1484470367431641,8778732,.0049667358398438,1227727,-.2367725372314453,30465,-.716761589050293,502813,-.2647418975830078,4545753,-.0240097045898438,56309,-.4598245620727539,124560,-.3888044357299805,472450,.052372932434082,479848,-.1752119064331055,365285,4279602,-.0210638046264648,2850951,732404,-.4846038818359375,39198,-2.180131912231445,1000000,53981,-1.332659721374512,57928,.4318513870239258,21874844,-.0600452423095703,13396378,-.130157470703125,78410,.8252038955688477,285157,.012455940246582,1441446,.039881706237793,277933,-.0054006576538086,554023,.3185644149780273,284746,1535146,-.1863641738891602,702924,-.0252962112426758,1000335,.1376991271972656,2416836,70304,-.3582935333251953,3406935,14808,-.5800886154174805,2621096,-.1035747528076172,90183,-.1601247787475586,1710476,.5594253540039063,43878,-.8324003219604492,93441,.2524757385253906,1056223,.7385282516479492,1564223,1818770,.1596803665161133,885461,-.2900123596191406,464163,.1513471603393555,matched (3),237341.67,.86724746,163132.7,388255.63
201712,760421,695,3577,233757,12,0,0,0,0,0,0,0,0,0,0,1,36313,1807187,-.1463117599487305,4725,-1.057790756225586,1546216,.1099271774291992,663992,-.5678091049194336,658234,-.1520252227783203,849555,971091,-.0169754028320313,7713397,-.1293735504150391,1213717,-.0114765167236328,20359,-.4030561447143555,309682,-.4846725463867188,4217479,-.074955940246582,44780,-.2290935516357422,52618,-.861729621887207,330530,-.357234001159668,557169,.1493997573852539,240533,3878222,-.0984840393066406,4973230,577047,-.238408088684082,25294,-.4380578994750977,2422000,45374,-.1736927032470703,36217,-.4696722030639648,19051878,-.1381721496582031,11049837,-.1925697326660156,45153,-.5518951416015625,265574,-.0711460113525391,1198896,-.1842451095581055,256402,-.0806331634521484,570870,.0299558639526367,335142,955532,-.4741125106811523,710730,.0110435485839844,710935,-.3415088653564453,2422737,59089,-.1737842559814453,2152495,9008,-.4970541000366211,2323291,-.1206083297729492,52913,-.5331916809082031,2571688,.4077901840209961,102430,.8477668762207031,39198,-.8687047958374023,525854,-.6974306106567383,1098485,1271228,-.3581762313842773,673324,-.2738819122314453,460417,-.0081033706665039,matched (3),344416.56,.86724746,160011.48,386954.53
201801,760421,696,3577,690381,01,0,0,0,0,0,0,0,0,0,0,0,45298,1444344,-.224116325378418,10344,.783538818359375,1501111,-.0296049118041992,944936,.3528470993041992,979067,.3970394134521484,1149401,1104624,.1288394927978516,8705198,.1209621429443359,2113243,.5545358657836914,28930,.3513565063476563,493306,.4655838012695313,4984377,.1670703887939453,49735,.1049480438232422,102767,.6694059371948242,504930,.4237222671508789,582100,.0437736511230469,479851,4322325,.1084165573120117,3030852,1023430,.5729913711547852,2063758,4.401716232299805,2179000,61953,.311436653137207,48958,.3014345169067383,25170742,.2785167694091797,18174146,.4975852966308594,46501,.0294170379638672,299931,.1216592788696289,1482639,.2124223709106445,571050,.8007297515869141,821813,.3643512725830078,555151,1291737,.3014745712280273,860399,.1911039352416992,878326,.2114362716674805,3357884,100392,.5300378799438477,3764276,35800,1.37983512878418,1920292,-.1905069351196289,55084,.0402097702026367,989749,-.9548664093017578,96831,-.0562124252319336,115586,1.081389427185059,425104,-.2126903533935547,839760,1306080,.0270462036132813,644265,-.0441169738769531,537238,.1543092727661133,matched (3),766374.19,.86724746,194390.08,402389.91
201802,760421,697,3577,502959,02,1,0,0,0,0,0,0,0,0,0,0,62526,1039941,-.3284912109375,13336,.2540607452392578,1360347,-.0984659194946289,1207612,.2452831268310547,464006,-.7467021942138672,936147,1145769,.0365715026855469,7207065,-.1888589859008789,2032126,-.0391407012939453,29560,.0215425491333008,473456,-.0410709381103516,4310541,-.1452445983886719,64282,.2565708160400391,87062,-.1658439636230469,322355,-.4487667083740234,471606,-.2104988098144531,399393,4252201,-.0163564682006836,2509525,1201690,.1605691909790039,843248,-.8950223922729492,2139000,315432,1.627567291259766,16535,-1.085483551025391,22990546,-.0905990600585938,16440001,-.1002826690673828,41410,-.1159505844116211,288713,-.0381193161010742,1299552,-.1318044662475586,778368,.309722900390625,626796,-.2708921432495117,677729,1244235,-.0374660491943359,613935,-.3375072479248047,788058,-.1084461212158203,3883798,23568,-1.449193000793457,1433857,22754,-.4532070159912109,1770535,-.0811958312988281,47609,-.1458377838134766,1194486,.1880197525024414,68917,-.3400640487670898,58067,-.6884174346923828,882396,.7303075790405273,823546,1272963,-.0256824493408203,852244,.2797632217407227,499406,-.0730218887329102,matched (3),828788.13,.86724746,196574.72,403449.81
201803,760421,698,3577,848555,03,0,1,0,0,0,0,0,0,0,0,0,84223,1135159,.0876092910766602,26005,.6678218841552734,1758564,.2567577362060547,1619011,.2931709289550781,939204,.705134391784668,978458,1482056,.2573537826538086,8655444,.1831264495849609,2108304,.0368013381958008,34385,.1511983871459961,1027135,.774470329284668,5046275,.1575870513916016,81422,.2363653182983398,109967,.2335605621337891,446128,.3249521255493164,817850,.5505352020263672,519342,5372895,.2339305877685547,2976850,1716428,.3565158843994141,1367945,.4838037490844727,2817000,114276,-1.015326499938965,55518,1.211227416992188,23411620,.0181484222412109,18890484,.1389408111572266,62357,.4093532562255859,284840,-.0135059356689453,1914121,.3872394561767578,803766,.0321083068847656,897809,.3593358993530273,817114,1750421,.3413352966308594,662434,.0760316848754883,953254,.1903095245361328,4057884,72513,1.123875617980957,2977265,8525,-.9817380905151367,2758718,.4434843063354492,60468,.2390928268432617,6047504,1.621930122375488,140695,.7136917114257813,84512,.3752956390380859,770775,-.1352443695068359,904950,1218812,-.0434713363647461,711092,-.1810712814331055,498525,-.0017662048339844,matched (3),296443.94,.86724746,211256.45,410803.41
201804,760421,699,3577,113417,04,0,0,1,0,0,0,0,0,0,0,0,72043,1287695,.1260805130004883,2773,-2.238358974456787,1640893,-.0692567825317383,875872,-.6143512725830078,499398,-.6316289901733398,854957,1507264,.0168657302856445,7410830,-.1552457809448242,1803382,-.1562204360961914,31926,-.0741996765136719,983613,-.0432968139648438,4923307,-.0246706008911133,54715,-.3975076675415039,70029,-.4512710571289063,223534,-.6910419464111328,619678,-.2774791717529297,531920,4699925,-.1338205337524414,2655620,1589202,-.0770130157470703,1349696,-.0134305953979492,2487000,110523,-.0333929061889648,18815,-1.082052230834961,21476096,-.0862903594970703,16540652,-.1328372955322266,31280,-.6898975372314453,261787,-.0843963623046875,1615788,-.1694364547729492,592118,-.3056020736694336,797143,-.1189231872558594,511712,1648651,-.0598993301391602,588333,-.1186275482177734,540903,-.5666408538818359,3300913,32234,-.8107433319091797,1940250,9766,.1359043121337891,2200398,-.2261276245117188,42102,-.3620185852050781,1104418,-1.700326919555664,40848,-1.236737251281738,89988,.0627832412719727,632933,-.1970319747924805,536707,1311445,.0732536315917969,896523,.2317218780517578,524154,.0501317977905273,matched (3),210458.19,.86724746,233539.14,422694.53
201805,760421,700,3577,447441,05,0,0,0,1,0,0,0,0,0,0,0,2532,1553741,.1878118515014648,27608,2.29817533493042,1461258,-.1159429550170898,2227955,.933619499206543,666592,.2887744903564453,919535,1255529,-.1827383041381836,9424174,.2403354644775391,2497180,.3254985809326172,63256,.6837692260742188,1025136,.0413484573364258,4790027,-.0274438858032227,60201,.0955514907836914,89568,.246088981628418,434515,.6646671295166016,838550,.3024740219116211,704861,5538246,.1641311645507813,3196753,1618099,.0180196762084961,1701135,.2314167022705078,2807000,175983,.4651641845703125,70588,1.322205543518066,23490248,.0896434783935547,19026966,.1400356292724609,222048,1.959915161132813,320860,.2034740447998047,1835876,.1276998519897461,745729,.230656623840332,723585,-.0968160629272461,710015,1815570,.0964422225952148,728869,.2142009735107422,776841,.3619956970214844,3988059,85253,.9726009368896484,3119536,61352,1.837719917297363,2830969,.2519807815551758,51984,.2108402252197266,1561158,.3461093902587891,92149,.8135490417480469,100744,.1129064559936523,1113664,.5650463104248047,540097,1805087,.3194789886474609,977671,.0866498947143555,442638,-.1690330505371094,matched (3),681960.31,.86724746,266552.25,441792.06
201806,760421,701,3577,374447,06,0,0,0,0,1,0,0,0,0,0,0,43707,1165510,-.2875070571899414,9000,-1.120881080627441,1361348,-.0708217620849609,998722,-.8023624420166016,618074,-.0755691528320313,1017641,1410728,.1165485382080078,7458479,-.2339258193969727,1768665,-.3449373245239258,25921,-.8921365737915039,964571,-.0608968734741211,4552978,-.0507545471191406,32926,-.6034269332885742,99131,.1014432907104492,359226,-.1902790069580078,664047,-.2333211898803711,454228,5160336,-.0706758499145508,2386208,1409358,-.138117790222168,1661976,-.0232887268066406,2517000,103887,-.5270843505859375,51389,-.3174362182617188,21167582,-.1041145324707031,17937412,-.0589694976806641,18648,-2.477154731750488,279863,-.1367053985595703,1484125,-.2126970291137695,289377,-.9466323852539063,811547,.1147251129150391,646359,1697999,-.0669488906860352,605426,-.1855621337890625,759736,-.0222644805908203,4912285,42911,-.6864948272705078,953845,36145,-.5290889739990234,2495254,-.1262283325195313,72736,.3359003067016602,1081647,-.366943359375,66234,-.3302125930786133,84626,-.1743412017822266,971451,-.1366205215454102,554005,1627215,-.1037387847900391,1026998,.0492219924926758,267960,-.5019140243530273,matched (3),532436.19,.86724746,254487.94,434619.66
201807,760421,702,3577,431531,07,0,0,0,0,0,1,0,0,0,0,0,39443,1471799,.2333269119262695,13053,.3717937469482422,1789013,.273188591003418,1614209,.4801235198974609,639633,.0342855453491211,1596252,1522983,.0765647888183594,8872329,.1735849380493164,2418212,.3128032684326172,30185,.1522922515869141,919653,-.0476875305175781,3998071,-.129969596862793,49382,.4053239822387695,173736,.5610952377319336,448067,.2209911346435547,884263,.2864017486572266,446998,4711728,-.090947151184082,2708531,1518259,.0744304656982422,1668876,.0041427612304688,3464000,112298,.0778522491455078,82038,.4677581787109375,23043116,.0848960876464844,16749898,-.0684947967529297,49784,.9819545745849609,348405,.2190656661987305,1667511,.1165065765380859,721062,.9129953384399414,1153908,.3519668579101563,704217,2077111,.2015275955200195,574233,-.0528964996337891,936711,.2094030380249023,4913381,83675,.6678123474121094,2004491,12189,-1.087004661560059,2660193,.0640077590942383,64921,-.1136646270751953,722271,-.4038400650024414,76117,.1390771865844727,88927,.0495738983154297,996918,.0258779525756836,569004,1676623,.029911994934082,1014520,-.0122241973876953,446530,.5106687545776367,matched (3),477546.97,.86724746,265965.94,441438.56
201808,760421,703,3577,392058,08,0,0,0,0,0,0,1,0,0,0,0,4715,898261,-.4937801361083984,22835,.5592765808105469,1184852,-.4120464324951172,1376986,-.1589479446411133,594037,-.0739526748657227,841720,1285052,-.1698713302612305,8903346,.0034904479980469,2068887,-.1560173034667969,59431,.6774702072143555,587190,-.4486474990844727,4585369,.1370582580566406,13692,-1.282774925231934,68863,-.9254179000854492,238504,-.6305570602416992,611615,-.3686513900756836,424923,4173717,-.1212472915649414,3502741,1360438,-.1097574234008789,1267054,-.2754554748535156,2359000,80731,-.3300333023071289,35886,-.8268346786499023,19301210,-.1771984100341797,14508831,-.1436347961425781,25740,-.6596469879150391,260146,-.2921228408813477,1448634,-.1407108306884766,693002,-.0396928787231445,494490,-.8473825454711914,529671,1242684,-.5137042999267578,671266,.1561298370361328,842609,-.1058712005615234,4627150,35653,-.8531074523925781,1934184,9604,-.2383537292480469,2319239,-.1371593475341797,132557,.713841438293457,766661,.0596446990966797,67772,-.1161222457885742,75684,-.1612491607666016,895421,-.1073741912841797,597107,1071864,-.447382926940918,1005678,-.008753776550293,217209,-.720646858215332,matched (3),7605.7383,.86724746,256275.38,435668.69
201809,760421,704,3577,435331,09,0,0,0,0,0,0,0,1,0,0,0,103945,824968,-.0851154327392578,4776,-1.564691543579102,1526889,.2536144256591797,1354508,-.0164585113525391,658162,.1025094985961914,873882,1348433,.0481433868408203,10300697,.1457843780517578,1620836,-.2440690994262695,26179,-.8198575973510742,606716,.0327119827270508,3937407,-.1523475646972656,60490,1.485666275024414,105489,.426487922668457,335912,.342463493347168,925039,.4137325286865234,306292,4185645,.0028533935546875,4081818,1274368,-.0653572082519531,817712,-.4379396438598633,1602000,73440,-.0946540832519531,66503,.6168994903564453,21656578,.1151409149169922,16674748,.1391372680664063,29771,.1454887390136719,230500,-.1209917068481445,1652400,.1316080093383789,996213,.3629283905029297,807722,.4906911849975586,669500,1212614,-.0244951248168945,561134,-.1792058944702148,661999,-.2412395477294922,4773621,51711,.3718376159667969,1301092,51064,1.670899391174316,2293955,-.0109615325927734,105616,-.227203369140625,1010490,.2761459350585938,58049,-.1548614501953125,87222,.1418905258178711,703373,-.2414064407348633,590651,1589401,.3939580917358398,810156,-.2161903381347656,360367,.5062627792358398,matched (3),-324257.66,.86724746,302075.88,464090.5
201810,760421,705,3577,728450,10,0,0,0,0,0,0,0,0,1,0,0,87499,814719,-.0125017166137695,6235,.266575813293457,1274568,-.1806249618530273,1124495,-.1861047744750977,727562,.1002483367919922,1222067,1458163,.0782346725463867,9252911,-.1072731018066406,2190376,.3011312484741211,17445,-.4059047698974609,767049,.2344903945922852,4097953,.0399646759033203,41590,-.3746175765991211,85273,-.2127494812011719,489383,.3762960433959961,603333,-.4273662567138672,461750,5399477,.2546415328979492,4359838,1698302,.2871789932250977,1322296,.4806146621704102,2866000,58163,-.2332191467285156,91440,.3184356689453125,23697780,.0900726318359375,18777212,.1187477111816406,49577,.5099916458129883,319234,.3256731033325195,1709103,.0337400436401367,573100,-.5529003143310547,817022,.0114479064941406,0,1552696,.2472143173217773,615315,.0921745300292969,890075,.2960424423217773,6005330,72963,.3442821502685547,2915153,71197,.332371711730957,2574938,.1155481338500977,105742,.0011920928955078,872086,-.1473026275634766,97043,.5138664245605469,92279,.0563592910766602,769889,.0903587341308594,770091,1602458,.0081815719604492,876635,.0788631439208984,540310,.4050207138061523,matched (3),633970.63,.86724746,235766.81,423929.38
201811,760421,706,3577,492501,11,0,0,0,0,0,0,0,0,0,1,0,93706,1695051,.7326250076293945,9586,.4301252365112305,1436518,.1196146011352539,1497409,.286402702331543,661912,-.0945663452148438,1022027,1371999,-.060908317565918,10191087,.0965747833251953,1802375,-.1949682235717773,26307,.4107818603515625,621499,-.2104167938232422,3438190,-.175541877746582,38064,-.0885915756225586,55380,-.4316387176513672,428465,-.1329364776611328,407147,-.3932952880859375,421490,4795742,-.1185741424560547,3970648,1325141,-.2481098175048828,856255,-.4345569610595703,2544000,156023,.9867544174194336,33817,-.9947195053100586,21777986,-.0844821929931641,14848366,-.2347526550292969,34819,-.3533639907836914,285018,-.1133718490600586,1535804,-.1069145202636719,520951,-.0954046249389648,768236,-.0615692138671875,1695210,1457680,-.0631465911865234,510641,-.186467170715332,911927,.0242538452148438,5173073,95092,.2648916244506836,1598624,16943,-1.435596466064453,2152083,-.1793899536132813,107929,.0204715728759766,746211,-.1558799743652344,82191,-.1661081314086914,88962,-.0366067886352539,649295,-.1703596115112305,742245,1430493,-.1135196685791016,1024263,.1556386947631836,479433,-.1195392608642578,matched (3),192892.61,.86724746,217065.59,413820.75
201812,760421,707,3577,340271,12,0,0,0,0,0,0,0,0,0,0,1,65674,806995,-.7421512603759766,6389,-.405726432800293,1243461,-.1443233489990234,711248,-.7444705963134766,597430,-.1024961471557617,780174,1134193,-.1903476715087891,8820011,-.1444902420043945,1737545,-.0366315841674805,12145,-.7729177474975586,386500,-.4750022888183594,3181151,-.077702522277832,33091,-.1400070190429688,59354,.069300651550293,266050,-.4765243530273438,276238,-.3879108428955078,272351,4170162,-.1397733688354492,8137588,1225598,-.0780906677246094,572820,-.4019966125488281,3055000,95787,-.4878768920898438,42116,.2194643020629883,15655189,-.3300971984863281,12015302,-.2117099761962891,25618,-.3068675994873047,231552,-.2077474594116211,1510318,-.0167341232299805,207278,-.9215946197509766,678534,-.1241626739501953,518258,1138326,-.2472877502441406,660251,.256953239440918,957891,.0491743087768555,4981228,56056,-.5284929275512695,2690130,15994,-.0576410293579102,2879970,.2913436889648438,93593,-.1425180435180664,504895,-.3906574249267578,42178,-.6671466827392578,66529,-.2905712127685547,708190,.0868253707885742,390700,1294194,-.1001310348510742,801798,-.2448720932006836,446090,-.0720834732055664,matched (3),463888.91,.86724746,235610.56,423842.53
