period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1242c826,growth1242c826,Y1258c616,growth1258c616,Y1396c152,growth1396c152,Y1497c703,growth1497c703,Y1669c703,Y1755c124,growth1755c124,Y1778c484,growth1778c484,Y1787c826,growth1787c826,Y1926c642,Y199c428,growth199c428,Y2102c792,growth2102c792,Y2560c348,growth2560c348,Y2562c600,growth2562c600,Y2622c36,Y2635c352,growth2635c352,Y2696c792,growth2696c792,Y2728c752,growth2728c752,Y2755c208,growth2755c208,Y2999c826,growth2999c826,Y3022c124,growth3022c124,Y3093c498,Y3144c152,growth3144c152,Y3260c484,growth3260c484,Y3410c440,growth3410c440,Y3421c616,growth3421c616,Y3449c203,Y3633c376,Y3727c428,growth3727c428,Y3842c222,growth3842c222,Y3923c428,growth3923c428,Y4165c616,growth4165c616,Y4173c826,growth4173c826,Y4205c191,growth4205c191,Y4271c826,growth4271c826,Y4300c586,growth4300c586,Y4311c608,Y4312c372,growth4312c372,Y4359c484,growth4359c484,Y4380c300,growth4380c300,Y4506c246,growth4506c246,Y4584c376,Y4598c484,growth4598c484,Y460c792,growth460c792,Y4636c222,growth4636c222,Y4798c300,growth4798c300,Y4825c440,growth4825c440,Y748c826,growth748c826,Y776c440,growth776c440,Y780c616,growth780c616,Y983c348,growth983c348,_merge,x,r2,s,sf
201703,732020,686,3474,2681952,03,0,1,0,0,0,0,0,0,0,0,0,6084119,.1573781967163086,360752,.0653018951416016,450798,.8389997482299805,303479,1.125296592712402,44477,5022975,-.0000410079956055,11164603,.3798398971557617,670463,.2925443649291992,4003,289871,.7700004577636719,6233115,.4190359115600586,18427,.5399351119995117,236712,-.1862239837646484,48787,19449,.4852256774902344,140099,1.046191215515137,2628484,.2678699493408203,1341709,.0940475463867188,12225010,.2296504974365234,5201204,-.0344371795654297,31352,279034,.2278509140014648,46909,.3830366134643555,821846,.6862039566040039,1376979,.3160696029663086,478106,330000,36679,.1772575378417969,308967,.3839902877807617,66984,1.979397773742676,2092147,.7413129806518555,22719972,.1520042419433594,79466,.301783561706543,32846310,.0796680450439453,6083685,2.187285423278809,1442982,344749,.285181999206543,64332,.3698720932006836,631311,.0420408248901367,4525,-.3118629455566406,12414000,9353847,.4998340606689453,1545666,.6042270660400391,27974,.6236257553100586,205367,.2493495941162109,196825,.3357200622558594,2299341,.7568655014038086,12793,.2515268325805664,111819,.0226383209228516,115329,.1812868118286133,matched (3),2513831.5,.87418604,129316.41,259370.98
201704,732020,687,3474,2043076,04,0,0,1,0,0,0,0,0,0,0,0,5948002,-.0226268768310547,226501,-.4654417037963867,400566,-.1181411743164063,144128,-.7446107864379883,7447,5147487,.0244865417480469,9240849,-.1891136169433594,682231,.017399787902832,7724,265950,-.0861272811889648,4846402,-.2516393661499023,3197,-1.751604080200195,16099,-2.688087463378906,36120,12938,-.4076271057128906,61281,-.8268795013427734,2241419,-.1592979431152344,1228173,-.0884170532226563,12000812,-.0185089111328125,5213936,.0024452209472656,20318,342781,.2057580947875977,79702,.5300846099853516,1024547,.2204523086547852,986931,-.3330469131469727,481904,600000,33907,-.078582763671875,406431,.2741804122924805,7273,-2.220285415649414,2614640,.222935676574707,21604496,-.0503425598144531,90829,.1336488723754883,28772214,-.1324291229248047,861269,-1.954958915710449,1043569,199078,-.5491199493408203,77164,.1818752288818359,949130,.4077472686767578,1719,-.9678745269775391,8394000,5036971,-.6189823150634766,1785084,.1440105438232422,2454,-2.433556079864502,361551,.5656051635742188,161574,-.1973514556884766,1528109,-.4085912704467773,10618,-.1863479614257813,53574,-.7358179092407227,87067,-.2811107635498047,matched (3),2287042.3,.87418604,101868.99,246835.7
201705,732020,688,3474,2027143,05,0,0,0,1,0,0,0,0,0,0,0,5509976,-.0764951705932617,234156,.033238410949707,709671,.5719232559204102,130496,-.0993595123291016,43911,6186328,.183833122253418,10728910,.1493072509765625,528286,-.2557306289672852,69646,200797,-.2810144424438477,6201231,.2465114593505859,2358,-.3043990135192871,183208,2.431865692138672,55821,27280,.7459850311279297,162014,.9722127914428711,3730383,.5094022750854492,1681929,.3144140243530273,11007083,-.0864353179931641,6797411,.2652072906494141,27554,206828,-.5052042007446289,107915,.3030490875244141,572370,-.5822200775146484,1677669,.5305604934692383,471235,252000,40171,.1695241928100586,350851,-.1470527648925781,11452,.4539957046508789,1568336,-.5111112594604492,23364242,.0783042907714844,167398,.6113958358764648,40485888,.3415431976318359,1128508,.2702445983886719,2167451,471533,.8622922897338867,37160,-.7306995391845703,692502,-.3152341842651367,928,-.6164665222167969,8164000,4738101,-.0611686706542969,1483809,-.1848526000976563,8401,1.230631351470947,1283502,1.26694393157959,225738,.33441162109375,2053900,.2957086563110352,9129,-.1510944366455078,148564,1.019952774047852,145244,.5117368698120117,matched (3),2204221.3,.87418604,131899.19,260668.31
201706,732020,689,3474,1924551,06,0,0,0,0,1,0,0,0,0,0,0,7103925,.2540874481201172,310886,.2834386825561523,906780,.2450981140136719,121136,-.0744285583496094,24775,6221991,.0057477951049805,12124276,.1222686767578125,495636,-.0637960433959961,50979,285131,.3506546020507813,5656670,-.0919132232666016,11428,1.57825231552124,94182,-.6653928756713867,40663,20970,-.2630605697631836,123020,-.2753353118896484,3214275,-.1489095687866211,2021497,.1838970184326172,13663063,.216156005859375,6452152,-.052128791809082,17025,204824,-.0097370147705078,88047,-.2034730911254883,3584875,1.834693908691406,1615361,-.0378475189208984,616951,146000,41948,.0432853698730469,238534,-.3858499526977539,16318,.3541040420532227,2526443,.4767971038818359,24216606,.0358314514160156,76396,-.7844438552856445,35701324,-.1257667541503906,802225,-.3412628173828125,2707728,315040,-.403289794921875,28487,-.2657852172851563,619019,-.1121759414672852,39921,3.761626243591309,8874000,6607506,.3325700759887695,1153978,-.2513971328735352,84327,2.306351661682129,302879,-1.444013595581055,193343,-.1549091339111328,2339084,.1300191879272461,2650,-1.236896514892578,129093,-.1404829025268555,83182,-.5573844909667969,matched (3),2079034.8,.87418604,96362.492,244614.59
201707,732020,690,3474,2676941,07,0,0,0,0,0,1,0,0,0,0,0,7275441,.0238571166992188,283876,-.0908889770507813,1004097,.1019439697265625,238269,.6764869689941406,56473,6685718,.0718841552734375,10065376,-.1861076354980469,783587,.4580402374267578,4292,303956,.063934326171875,5565549,-.0162391662597656,20335,.5762777328491211,161626,.5400552749633789,51755,34700,.5036468505859375,249019,.7051820755004883,2617887,-.2052345275878906,1982241,-.0196104049682617,13687159,.0017623901367188,6851904,.0601129531860352,46680,395530,.658076286315918,6285,-2.639704704284668,925777,-1.353845596313477,1998102,.2126398086547852,442442,474000,30427,-.3211002349853516,277357,.1507940292358398,18755,.1391916275024414,4000342,.4595670700073242,25390002,.0473175048828125,149276,.6698665618896484,40015960,.1140918731689453,2963425,1.306712150573731,3048398,329045,.0434951782226563,54549,.6496515274047852,747954,.1892061233520508,1860,-3.066326141357422,13437000,9470441,.3599691390991211,315918,-1.295488357543945,26404,-1.161187171936035,935372,1.127610206604004,221049,.1339187622070313,1802140,-.2607841491699219,15073,1.738346099853516,122608,-.0515413284301758,65903,-.2328462600708008,matched (3),2386082,.87418604,109561.23,250108.45
201708,732020,691,3474,2413260,08,0,0,0,0,0,0,1,0,0,0,0,5380180,-.3017826080322266,187924,-.4124994277954102,1149149,.1349334716796875,104002,-.8289909362792969,56717,6540341,-.0219850540161133,10713679,.0624198913574219,499527,-.4502201080322266,1066,285313,-.0632963180541992,5087686,-.0897731781005859,1759,-2.447598457336426,130481,-.2140569686889648,23863,29549,-.1606903076171875,101055,-.9018640518188477,2943498,.1172313690185547,2375304,.1808977127075195,11782725,-.1498241424560547,6402523,-.0678339004516602,13856,254369,-.441441535949707,42507,1.911502838134766,545710,-.5285463333129883,1089043,-.606898307800293,769885,168000,23583,-.2548046112060547,214889,-.2551841735839844,11268,-.5094928741455078,1996020,-.6952238082885742,34389960,.3034095764160156,44780,-1.204035758972168,29199120,-.3151397705078125,2740243,-.0782995223999023,2261319,308950,-.0630149841308594,39004,-.3354349136352539,616853,-.1927108764648438,2300,.2123327255249023,6605000,12659030,.2901954650878906,547584,.5500335693359375,47886,.5953083038330078,339475,-1.013543128967285,255981,.1467189788818359,1468703,-.2045955657958984,10459,-.3654422760009766,67992,-.5896015167236328,153152,.8432464599609375,matched (3),2543909,.87418604,128636.08,259032.45
201709,732020,692,3474,2454552,09,0,0,0,0,0,0,0,1,0,0,0,6910972,.2503881454467773,283567,.4114103317260742,2241904,.6683034896850586,79383,-.2701253890991211,8304,4961519,-.2762765884399414,7223528,-.3941783905029297,551342,.09869384765625,9874,413629,.3713827133178711,7422497,.3776931762695313,15116,2.151008605957031,208297,.4677371978759766,52304,28292,-.0434703826904297,170996,.525975227355957,2377935,-.2133665084838867,2070127,-.1375160217285156,11630096,-.0130386352539063,6704495,.0460853576660156,38263,349802,.3185815811157227,212130,1.60753059387207,567795,.0396728515625,1378270,.2355289459228516,613124,291000,29132,.2113113403320313,269194,.2253103256225586,18189,.4788503646850586,2133966,.0668268203735352,28446224,-.1897487640380859,377991,2.133109092712402,33263244,.1303138732910156,2262752,-.1914644241333008,4416536,164055,-.6329774856567383,42238,.079655647277832,584932,-.0531349182128906,3932,.5362386703491211,2937000,13098379,.0341167449951172,1324736,.8834524154663086,62102,.2599544525146484,532218,.4496526718139648,320917,.226078987121582,1507679,.0261917114257813,15361,.384368896484375,116178,.5357332229614258,104386,-.3833351135253906,matched (3),2364171.8,.87418604,163714.36,278124
201710,732020,693,3474,1962998,10,0,0,0,0,0,0,0,0,1,0,0,6426800,-.0726337432861328,308813,.0852880477905273,1000186,-.8071393966674805,56780,-.3351001739501953,38355,5000777,.0078811645507813,8636239,.1786231994628906,453411,-.195556640625,21517,254279,-.4865379333496094,5308965,-.3351192474365234,7624,-.684453010559082,236902,.1286811828613281,31489,20960,-.2999639511108398,272728,.4668350219726563,2031217,-.1575965881347656,2416081,.1545372009277344,14149925,.1961135864257813,5905410,-.1269092559814453,33937,296057,-.1668148040771484,237657,.1136293411254883,791697,.3324184417724609,1383379,.0037002563476563,609709,593000,163069,1.722335815429688,411957,.4254875183105469,8746,-.7322206497192383,1839052,-.1487321853637695,27924314,-.0185184478759766,72343,-1.653451919555664,33410016,.0044021606445313,2268850,.0026912689208984,2253248,301553,.6087436676025391,50393,.1765317916870117,1067546,.6016216278076172,6597,.5174674987792969,5203000,11557042,-.1251926422119141,3247797,.896763801574707,45316,-.3151178359985352,1055437,.684657096862793,324831,.0121221542358398,970842,-.4401626586914063,12823,-.1805915832519531,118137,.0167217254638672,91217,-.1348543167114258,matched (3),1922403.5,.87418604,137056.17,263315.34
201711,732020,694,3474,1955923,11,0,0,0,0,0,0,0,0,0,1,0,5920101,-.082122802734375,339654,.0951910018920898,855614,-.1561222076416016,245346,1.463485717773438,115496,5414720,.0795278549194336,7546393,-.1348972320556641,453632,.0004873275756836,71071,228250,-.1079902648925781,6519264,.2053651809692383,18919,.9088659286499023,124257,-.645294189453125,58698,17068,-.2054100036621094,169909,-.4732122421264648,2133140,.0489597320556641,2042104,-.1681661605834961,15276249,.0765895843505859,5841740,-.0108394622802734,35861,472728,.4679679870605469,229907,-.0331535339355469,934394,.1657190322875977,965888,-.3592367172241211,783903,403000,34562,-1.551418304443359,322745,-.2440567016601563,29141,1.203549385070801,2001498,.0846452713012695,22411776,-.2199115753173828,38701,-.6255531311035156,34373992,.0284442901611328,1580495,-.3615350723266602,1951762,232244,-.2611570358276367,47226,-.0649070739746094,394040,-.9966650009155273,886,-2.007653713226318,3369000,11168265,-.0342197418212891,6252805,.6550531387329102,29350,-.4343681335449219,914620,-.1432018280029297,250315,-.260584831237793,887074,-.090235710144043,18272,.3541288375854492,85600,-.3221597671508789,108396,.1725502014160156,matched (3),2141703.5,.87418604,141775.27,265802.19
201712,732020,695,3474,1828526,12,0,0,0,0,0,0,0,0,0,0,1,6555284,.1019172668457031,283667,-.1801261901855469,237714,-1.28075122833252,40004,-1.813690185546875,12078,5263960,-.0282382965087891,6633372,-.1289567947387695,436181,-.0392293930053711,3051,324868,.3529777526855469,5155386,-.2347202301025391,5287,-1.27491569519043,53205,-.8481998443603516,48342,177847,2.343718528747559,143848,-.1665058135986328,1797197,-.1713666915893555,1882585,-.0813350677490234,10889642,-.3384857177734375,4078908,-.3591995239257813,11998,249544,-.638885498046875,62368,-1.304622650146484,507128,-.6111345291137695,912281,-.0570993423461914,457335,292000,34626,.0018501281738281,157986,-.7143564224243164,16626,-.5611782073974609,1082495,-.6146268844604492,18654668,-.1834888458251953,22273,-.552490234375,29483696,-.1534614562988281,1829405,.1462526321411133,2692705,214954,-.0773649215698242,68400,.3704280853271484,544563,.3235311508178711,44856,3.924496173858643,7965000,3890849,-1.054448127746582,3027924,-.7251529693603516,7271,-1.395398139953613,740873,-.2106790542602539,269879,.0752534866333008,676089,-.2716035842895508,8030,-.8221845626831055,59005,-.3720636367797852,52737,-.7204742431640625,matched (3),2034537.8,.87418604,96797.391,244786.25
201801,732020,696,3474,2739419,01,0,0,0,0,0,0,0,0,0,0,0,8158831,.2188301086425781,296436,.0440301895141602,525784,.7938222885131836,43123,.0750770568847656,34254,6032882,.1363420486450195,6803452,.0253171920776367,737608,.525355339050293,18051,338848,.0421323776245117,6592201,.2458457946777344,24871,1.54845142364502,217748,1.409186363220215,64947,13415,-2.584550857543945,241669,.5188121795654297,2149785,.1791391372680664,2721834,.3686599731445313,15826247,.3738574981689453,5709399,.3362836837768555,18921,277748,.1070795059204102,394934,1.84566593170166,825361,.4870576858520508,1809152,.6846656799316406,512966,272000,167129,1.574161529541016,328892,.7332229614257813,7998,-.731776237487793,3257251,1.101614952087402,25974168,.3310050964355469,42440,.6447162628173828,41557108,.343231201171875,2583076,.3449897766113281,4698441,348358,.4828071594238281,41963,-.4885845184326172,805307,.391240119934082,2790,-2.777416229248047,13613000,8581945,.7910327911376953,4142241,.3133602142333984,87699,2.490016937255859,610831,-.1930093765258789,278407,.0311107635498047,1081539,.4698152542114258,13837,.5441617965698242,30712,-.6529684066772461,178525,1.21941089630127,matched (3),2685560.5,.87418604,154324.19,272702.28
201802,732020,697,3474,2537070,02,1,0,0,0,0,0,0,0,0,0,0,5878371,-.3278217315673828,228852,-.2587556838989258,552642,.0498199462890625,78645,.6008872985839844,79610,5149605,-.1583051681518555,5989167,-.1274776458740234,588029,-.2266359329223633,9614,284182,-.1759366989135742,6168882,-.0663700103759766,12201,-.7121849060058594,262250,.1859598159790039,22367,22192,.5033588409423828,74499,-1.176783561706543,2135952,-.0064554214477539,1945661,-.3357038497924805,15767486,-.0037212371826172,6263381,.0926065444946289,32086,352059,.2370843887329102,121569,-1.17823600769043,657378,-.2275619506835938,1986984,.0937595367431641,626042,467000,22965,-1.984794616699219,296671,-.1031055450439453,19760,.9044675827026367,2656731,-.2037868499755859,20513250,-.2360305786132813,24534,-.5480318069458008,34068148,-.1987056732177734,1236786,-.7364645004272461,4105157,289618,-.1846685409545898,90510,.768671989440918,579786,-.3285646438598633,3487,.2230005264282227,9022000,6503859,-.2772645950317383,1530780,-.9954595565795898,28877,-1.110865592956543,441926,-.3236780166625977,268250,-.0371646881103516,776245,-.3316717147827148,174,-4.376046657562256,26187,-.1593904495239258,129435,-.3215494155883789,matched (3),2440696,.87418604,124376.9,256943.94
201803,732020,698,3474,2133634,03,0,1,0,0,0,0,0,0,0,0,0,7170583,.1987075805664063,278751,.1972436904907227,555197,.004612922668457,89931,.134099006652832,83187,5228346,.0151748657226563,8638751,.3663053512573242,810643,.3210515975952148,19597,371242,.2672395706176758,5386859,-.1355552673339844,9198,-.28253173828125,194578,-.2984657287597656,57629,19957,-.1061525344848633,47136,-.4577484130859375,2537932,.1724376678466797,2174993,.1114234924316406,12382714,-.2416477203369141,6403388,.0221071243286133,43570,309265,-.1296005249023438,72026,-.5234556198120117,532373,-.2109146118164063,2109453,.0598106384277344,597623,247000,33899,.3894138336181641,266164,-.1085109710693359,10655,-.6176300048828125,2458338,-.077610969543457,22806964,.1059951782226563,381407,2.743807792663574,44857220,.2751216888427734,1492169,.1877145767211914,3438753,181355,-.4681062698364258,47564,-.6433839797973633,777458,.293370246887207,755,-1.53007984161377,9401000,9840788,.4141407012939453,803156,-.644984245300293,29045,.0058012008666992,431713,-.023381233215332,249242,-.0734949111938477,860794,.1033868789672852,14607,4.430201053619385,21037,-.2189807891845703,113394,-.1323099136352539,matched (3),2260119,.87418604,158609.69,275150.16
201804,732020,699,3474,2078637,04,0,0,1,0,0,0,0,0,0,0,0,5768351,-.2176008224487305,358137,.2505960464477539,340137,-.4899749755859375,73706,-.1989593505859375,90659,5035971,-.0374889373779297,11216797,.2611551284790039,568860,-.3541936874389648,6665,261568,-.3501605987548828,4999948,-.0745344161987305,22191,.8807010650634766,317561,.489837646484375,29030,8122,-.8990030288696289,255861,1.691596984863281,2765789,.0859756469726563,1681576,-.257293701171875,15999683,.2562675476074219,4999815,-.2474260330200195,39066,328579,.0605792999267578,52078,-.324284553527832,406884,-.2688159942626953,1700676,-.2154026031494141,636893,191000,25932,-.2679080963134766,363022,.3103504180908203,12406,.1521511077880859,2125185,-.1456270217895508,16851528,-.3026256561279297,51158,-2.00894832611084,38054544,-.1644649505615234,758662,-.6764297485351563,3120503,144113,-.2298583984375,52831,.1050214767456055,689689,-.1197881698608398,3332,1.484610557556152,6019000,9193771,-.0680103302001953,718695,-.1111116409301758,18842,-.4327583312988281,281857,-.426361083984375,217386,-.1367502212524414,1207450,.3384113311767578,10953,-.2878875732421875,40572,.6567955017089844,72778,-.4434547424316406,matched (3),2202002.8,.87418604,128371.99,258901.41
201805,732020,700,3474,2346133,05,0,0,0,1,0,0,0,0,0,0,0,6776341,.1610507965087891,162113,-.7926216125488281,1027169,1.105213165283203,52752,-.3344821929931641,47588,6173134,.2036008834838867,7409696,-.4146232604980469,696059,.2018003463745117,96942,439106,.5180473327636719,6540065,.268519401550293,66804,1.102075576782227,173317,-.6055479049682617,30457,34513,1.446759223937988,186184,-.3178987503051758,2910970,.0511608123779297,1854267,.0977573394775391,11450384,-.3345451354980469,5766196,.1426115036010742,31601,417548,.2396221160888672,95813,.6096563339233398,689054,.5267915725708008,1934782,.1289682388305664,571267,611000,34364,.2815322875976563,352051,-.0306873321533203,25103,.7048072814941406,1840395,-.1438789367675781,17803104,.054931640625,119157,.8455228805541992,45002976,.1677093505859375,1436600,.6384782791137695,3604031,210483,.3788070678710938,83380,.4563102722167969,715879,.0372695922851563,2165,-.43115234375,10271000,10456919,.1287384033203125,250591,-1.053614616394043,65287,1.242704391479492,586998,.7336215972900391,221657,.0194568634033203,1719332,.3534250259399414,11029,.0069150924682617,22679,-.5816383361816406,137653,.6373214721679688,matched (3),2341740.3,.87418604,147464.88,268880
201806,732020,701,3474,2506380,06,0,0,0,0,1,0,0,0,0,0,0,5881933,-.1415519714355469,163613,.0092105865478516,426643,-.8786134719848633,88004,.5117807388305664,41791,5392310,-.1352329254150391,8209673,.1025238037109375,590000,-.1653118133544922,12583,432711,-.0146713256835938,4680510,-.3345403671264648,10432,-1.856884956359863,170616,-.0157070159912109,57567,17121,-.7010297775268555,363406,.6687850952148438,2203048,-.2786445617675781,2130784,.1390008926391602,12215721,.0646991729736328,6198305,.0722637176513672,96574,441290,.055302619934082,29525,-1.17716121673584,809300,.1608495712280273,2701522,.3338212966918945,783749,163000,24440,-.3407888412475586,338156,-.0402688980102539,9787,-.9419326782226563,2348641,.2438573837280273,20550924,.1435337066650391,78791,-.4136428833007813,32732836,-.3183498382568359,1641578,.1333789825439453,1702632,270118,.2494535446166992,102419,.2056636810302734,730642,.0204124450683594,891,-.8878312110900879,8010000,12472271,.1762428283691406,122539,-.71539306640625,64011,-.0197372436523438,334208,-.563258171081543,263090,.1713647842407227,1139000,-.4117851257324219,10664,-.0336551666259766,39837,.5633563995361328,96106,-.359283447265625,matched (3),2228377.8,.87418604,127630.72,258534.67
201807,732020,702,3474,2568229,07,0,0,0,0,0,1,0,0,0,0,0,6098101,.0360927581787109,573148,1.253640174865723,1848026,1.465925216674805,85930,-.0238494873046875,109345,6507347,.187957763671875,9559470,.1522178649902344,758891,.2517356872558594,6793,618223,.3567790985107422,5330636,.1300640106201172,79912,2.03604793548584,199000,.1538896560668945,28625,23425,.3134975433349609,339392,-.0683650970458984,2398730,.0850973129272461,2864243,.2958145141601563,14066361,.1410636901855469,5789276,-.0682687759399414,21987,430616,-.0244855880737305,124915,1.44239616394043,577933,-.3367118835449219,1956946,-.3224306106567383,2482905,745000,45853,.6292200088500977,394197,.1533441543579102,18434,.6331415176391602,2390322,.0175905227661133,20947108,.0190944671630859,172581,.7840681076049805,34071380,.0400772094726563,2524003,.4301881790161133,2113208,500345,.6164398193359375,75118,-.3100118637084961,523988,-.3324546813964844,3777,1.44434118270874,6408000,14745514,.1674308776855469,262767,.7628383636474609,21050,-1.112154960632324,342065,.0232372283935547,221482,-.172154426574707,1837203,.478093147277832,12531,.1613321304321289,39857,.0005016326904297,93725,-.0250873565673828,matched (3),2566868.3,.87418604,146638.92,268427.91
201808,732020,703,3474,2152646,08,0,0,0,0,0,0,1,0,0,0,0,5489741,-.1050968170166016,126015,-1.514743804931641,1335477,-.3248291015625,49794,-.5456380844116211,96175,5167144,-.2306118011474609,8203080,-.1530218124389648,727865,-.041743278503418,7,568419,-.0839900970458984,4094846,-.2637414932250977,5038,-2.763916969299316,101972,-.6686067581176758,73179,10909,-.7642154693603516,183392,-.6155300140380859,2153795,-.1077079772949219,2727631,-.0488710403442383,12378227,-.1278476715087891,5083917,-.1299257278442383,39463,317095,-.3060150146484375,86998,-.3617486953735352,537685,-.0721845626831055,1756239,-.108210563659668,634931,326000,41229,-.1062994003295898,634967,.4767217636108398,12423,-.3946466445922852,2359223,-.0130958557128906,20284428,-.0321483612060547,137339,-.2284145355224609,29854980,-.1321048736572266,2004714,-.2303447723388672,3044722,465909,-.0713081359863281,88314,.1618385314941406,522753,-.0023593902587891,2610,-.3695802688598633,13672000,9179780,-.4739341735839844,480138,.6028060913085938,56060,.9795217514038086,286851,-.1760377883911133,230816,.0412788391113281,1917026,.0425310134887695,2024,-1.823129653930664,32494,-.2042417526245117,65966,-.3512258529663086,matched (3),1978454.5,.87418604,142881.83,266394.06
201809,732020,704,3474,1677528,09,0,0,0,0,0,0,0,1,0,0,0,5154924,-.0629291534423828,243985,.6607065200805664,1208627,-.0998039245605469,127529,.9404487609863281,16001,4677917,-.0994672775268555,8258804,.006770133972168,663832,-.0920858383178711,945,466973,-.1965875625610352,5305196,.2589578628540039,64476,2.549283981323242,93478,-.0869722366333008,26249,5598,-.6671781539916992,54372,-1.215776443481445,1380066,-.4450998306274414,1968918,-.3259496688842773,10007810,-.2125740051269531,4574004,-.1056928634643555,33274,286794,-.1004371643066406,49090,-.5722293853759766,648964,.1881046295166016,1079152,-.4869985580444336,690125,261000,54224,.273982048034668,334922,-.6396751403808594,5432,-.8272428512573242,1891867,-.2207679748535156,25800966,.2405586242675781,33249,-1.418427467346191,30320394,.0154685974121094,3001952,.4037609100341797,1448306,315654,-.38934326171875,52593,-.518315315246582,432537,-.1894416809082031,9091,1.247934341430664,5787000,9435120,.027435302734375,401843,-.1780118942260742,27030,-.7294750213623047,193772,-.3922805786132813,225156,-.0248270034790039,1684187,-.1294918060302734,9049,1.497578620910645,25892,-.2271213531494141,120610,.6034231185913086,matched (3),2564678.3,.87418604,109236.99,249966.58
201810,732020,705,3474,2989885,10,0,0,0,0,0,0,0,0,1,0,0,7333988,.3525676727294922,312766,.2483482360839844,776208,-.4428195953369141,111207,-.1369504928588867,84427,5339320,.1322460174560547,11406864,.3229351043701172,839939,.2353000640869141,6464,487072,.0421409606933594,5455115,.0278663635253906,19898,-1.175673484802246,206600,.7930583953857422,46420,25914,1.532373428344727,91062,.5156917572021484,2103062,.4212627410888672,2227915,.1235828399658203,16501927,.5001125335693359,5095101,.1078910827636719,67766,385708,.2963161468505859,77749,.4598302841186523,835268,.2523746490478516,2505946,.8424901962280273,905525,549000,61555,.1268072128295898,278939,-.1829042434692383,10668,.6749410629272461,2963369,.4487628936767578,26527696,.0277786254882813,173211,1.650485038757324,40118176,.2800083160400391,1290861,-.8439531326293945,3971760,427486,.3032751083374023,59641,.1257600784301758,857684,.6845684051513672,27911,1.121736526489258,8037000,12774262,.3029937744140625,864642,.7662534713745117,56644,.7398386001586914,492660,.9331369400024414,254760,.1235284805297852,1541104,-.0887842178344727,667,-2.607619762420654,18299,-.3470878601074219,130898,.0818567276000977,matched (3),2095815.1,.87418604,181995.56,289262.78
201811,732020,706,3474,2124774,11,0,0,0,0,0,0,0,0,0,1,0,7493881,.0215673446655273,193489,-.4802350997924805,560965,-.3247623443603516,103059,-.0760917663574219,30981,5269846,-.0130977630615234,9066888,-.2295856475830078,759168,-.1011066436767578,64637,389883,-.2225656509399414,4994995,-.0881166458129883,82007,1.41618537902832,105864,-.6686286926269531,33262,14518,-.5793943405151367,129804,.3544845581054688,1725918,-.1976346969604492,2137996,-.0411977767944336,13185488,-.2243614196777344,4279922,-.1743450164794922,41644,378145,-.0198030471801758,53835,-.3675622940063477,610920,-.3127861022949219,1528751,-.4942150115966797,591902,605000,42549,-.3692741394042969,294376,.0538644790649414,4710,-.8175601959228516,1871882,-.4593820571899414,31821884,.1819648742675781,40454,-1.454344749450684,37240600,-.0744285583496094,1122622,-.1396427154541016,3941623,332984,-.2498273849487305,87518,.3835010528564453,540705,-.4613618850708008,5321,-1.657360076904297,6488000,10477249,-.1982269287109375,540216,-.4703464508056641,27994,-.7047958374023438,439575,-.1140108108520508,210346,-.1915683746337891,1556250,.0097799301147461,10214,2.728724956512451,48349,.9715986251831055,147650,.1204261779785156,matched (3),2916881.5,.87418604,148439.06,269415.53
201812,732020,707,3474,2782491,12,0,0,0,0,0,0,0,0,0,0,1,6179762,-.1928071975708008,222969,.1418123245239258,507562,-.1000394821166992,62876,-.4941368103027344,59141,4086844,-.2542276382446289,6860899,-.2787904739379883,603181,-.2300052642822266,47732,447457,.1377334594726563,5184062,.0371522903442383,5231,-2.752202033996582,44875,-.8582744598388672,36556,14543,.0017204284667969,390852,1.102303504943848,1317240,-.2702207565307617,1919855,-.1076192855834961,14333627,.0834922790527344,4546874,.0605049133300781,50055,394175,.0415172576904297,35433,-.4182796478271484,624590,.0221290588378906,1118503,-.3124599456787109,634670,219000,23239,-.6048250198364258,615129,.736973762512207,10058,.7586803436279297,5173923,1.01668643951416,16412213,-.6621284484863281,315417,2.053730010986328,30557564,-.1977882385253906,2269103,.7037181854248047,2059427,461085,.3254880905151367,36045,-.8870763778686523,891344,.4998569488525391,921,-1.753956317901611,13412000,9529552,-.0948085784912109,1232178,.8245697021484375,7822,-1.275049209594727,910268,.727931022644043,146130,-.3642568588256836,965148,-.477752685546875,11823,.1462869644165039,49683,.0272178649902344,49597,-1.090914726257324,matched (3),1729498,.87418604,200525.31,301265.63
