period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1082c554,Y1108c484,growth1108c484,Y1267c124,growth1267c124,Y1471c600,growth1471c600,Y1497c703,growth1497c703,Y1570c703,growth1570c703,Y1652c218,Y1688c600,growth1688c600,Y1735c428,growth1735c428,Y1814c600,growth1814c600,Y1844c807,growth1844c807,Y1845c608,Y2498c752,growth2498c752,Y2637c246,growth2637c246,Y2788c300,growth2788c300,Y2788c344,Y2809c268,growth2809c268,Y2885c348,growth2885c348,Y2911c222,growth2911c222,Y2952c203,Y2982c222,growth2982c222,Y3147c440,growth3147c440,Y3451c616,growth3451c616,Y3516c352,growth3516c352,Y3542c440,growth3542c440,Y3587c352,growth3587c352,Y3719c218,Y3732c600,growth3732c600,Y3733c705,growth3733c705,Y3915c600,growth3915c600,Y3936c152,growth3936c152,Y4044c642,Y40c32,Y4132c208,growth4132c208,Y4174c586,growth4174c586,Y4291c608,Y4538c68,growth4538c68,Y4577c757,growth4577c757,Y4694c251,growth4694c251,Y4719c152,growth4719c152,Y4764c616,growth4764c616,Y4790c300,growth4790c300,Y4809c36,Y4970c428,growth4970c428,Y4987c586,growth4987c586,Y5027c440,growth5027c440,Y519c372,growth519c372,Y528c616,growth528c616,Y660c554,Y969c620,growth969c620,_merge,x,r2,s,sf
201411,901580,658,4739,12303776,11,0,0,0,0,0,0,0,0,0,1,0,1546,368781,-.3830432891845703,647859,.0701169967651367,1367113,.2158603668212891,321599,-.3048410415649414,1696000,.2149219512939453,312290,573003,.2251987457275391,338088,.2595987319946289,15784,-.3213062286376953,78507,-.0625095367431641,59357,52516,.0196914672851563,944243,-.1492347717285156,538658,.3371477127075195,27415,500193,.096247673034668,266290,-.7573385238647461,188749,.5052995681762695,55559,442608,.2746334075927734,21432,.0839109420776367,694072,-.2049312591552734,2275,-3.936039924621582,11628,1.727318286895752,12715,-.4230060577392578,113760,67692,-2.15235710144043,943819,.6473846435546875,49824,-.2661981582641602,2772979,1.044292449951172,19917,0,163185,.3294172286987305,14447,.1238584518432617,1438804,26696,.3183650970458984,437235,-.2539377212524414,1163533,-.1293525695800781,31426,-2.063343048095703,81305,-.299860954284668,696959,.3325128555297852,3202981,122811,.3769645690917969,7076039,1.938581466674805,106895,.7410411834716797,367774,.3336429595947266,2405530,-.2062463760375977,2034801,5415,-1.148090362548828,matched (3),11986421,.92209238,537064.94,994236.63
201412,901580,659,4739,9880324,12,0,0,0,0,0,0,0,0,0,0,1,0,179395,-.7206125259399414,434542,-.3993806838989258,1191651,-.1373615264892578,71872,-1.498418807983398,1761170,.0377054214477539,447531,555736,-.0305976867675781,291183,-.1493549346923828,8019,-.6771831512451172,7349,-2.368622779846191,344276,17044,-1.125320434570313,622173,-.4171648025512695,284724,-.6375608444213867,66309,297924,-.5181560516357422,160540,-.50604248046875,35565,-1.669055938720703,102465,332179,-.2870101928710938,21082,-.0164651870727539,518708,-.291234016418457,71233,3.443976402282715,2239,-1.647387027740479,19056,.4045991897583008,126875,491978,1.983466148376465,406867,-.8414478302001953,16445,-1.108474731445313,1465117,-.6379871368408203,653033,0,128749,-.2370195388793945,20456,.3477888107299805,306210,43203,.4813957214355469,319263,-.3144550323486328,693322,-.5177211761474609,267077,2.139902114868164,195066,.8751306533813477,478916,-.3752012252807617,2754090,74810,-.4956951141357422,6200710,-.1320505142211914,53082,-.7000093460083008,301246,-.1995410919189453,2677352,.1070575714111328,1389799,2783,-.6656436920166016,matched (3),9735265,.92209238,531489.88,991236.19
201501,901580,660,4739,3610123,01,0,0,0,0,0,0,0,0,0,0,0,57,653469,1.292704582214356,164757,-.9698209762573242,796699,-.402618408203125,148448,.7253484725952148,1024921,-.5413627624511719,377875,570959,.0270242691040039,115892,-.9212932586669922,17960,.8063335418701172,1403,-1.655951976776123,51169,54654,1.165224075317383,563921,-.0983047485351563,173184,-.4971656799316406,67226,167762,-.5742912292480469,43377,-1.308613777160645,65755,.6145734786987305,7045,234388,-.3486967086791992,19415,-.0823736190795898,290629,-.5792942047119141,1313,-3.99364185333252,12737,1.738481998443604,46835,.8992490768432617,27633,276343,-.5767917633056641,857043,.7450017929077148,100433,1.809469223022461,1931753,.2764921188354492,89455,0,73735,-.5573873519897461,8583,-.8684921264648438,274367,29826,-.3705291748046875,297356,-.0710859298706055,439686,-.4554338455200195,251245,-.0611085891723633,29490,-1.889286994934082,261077,-.6067104339599609,1887139,40023,-.6254968643188477,882370,-1.949807167053223,27122,-.6714925765991211,213342,-.3450307846069336,1826278,-.3825483322143555,1350416,1912,-.3753800392150879,matched (3),2641561.5,.92209238,480951.66,965081.44
201502,901580,661,4739,2979668,02,1,0,0,0,0,0,0,0,0,0,0,8378,359462,-.5976858139038086,230512,.3358306884765625,1450012,.5988502502441406,88930,-.512385368347168,972167,-.0528430938720703,281758,779185,.3109312057495117,164641,.3511085510253906,15160,-.1694869995117188,3709,.9721493721008301,83054,34442,-.4617452621459961,518634,-.0837154388427734,165198,-.0472097396850586,49006,137373,-.1998472213745117,59324,.313084602355957,55400,-.171356201171875,50337,256508,.0901823043823242,1720,-2.423721790313721,328774,.1233234405517578,144177,4.698726654052734,7663,-.5081081390380859,16884,-1.020264625549316,22565,329702,.1765460968017578,438243,-.6707143783569336,35296,-1.045721054077148,2120300,.0931301116943359,244327,0,86713,.1621265411376953,37589,1.476927757263184,911840,37746,.235499382019043,889762,1.096024513244629,511958,.1521816253662109,272516,.081268310546875,127705,1.465671539306641,403003,.4341287612915039,1607276,32050,-.2221574783325195,4929489,1.720378875732422,21600,-.2276515960693359,166627,-.2471389770507813,1539276,-.1709680557250977,1213509,2436,.2422075271606445,matched (3),2413846.8,.92209238,478542.25,963882.94
201503,901580,662,4739,2614234,03,0,1,0,0,0,0,0,0,0,0,0,3580,560808,.4447698593139648,652842,1.041032791137695,1030655,-.3413772583007813,245164,1.014077186584473,1013611,.0417470932006836,325880,729700,-.0656147003173828,191936,.1533946990966797,10502,-.3670940399169922,64885,2.861854553222656,293045,19455,-.5711727142333984,809353,.4450368881225586,42508,-1.357452392578125,41207,76188,-.5894956588745117,46850,-.2360630035400391,42496,-.2651691436767578,6144,294762,.1390085220336914,5549,1.17129373550415,122662,-.9859380722045898,113885,-.2358522415161133,7737,.0096111297607422,77877,1.528764724731445,80292,668018,.7061262130737305,1234420,1.035582542419434,113385,1.167018890380859,2080465,-.0189657211303711,176679,0,201696,.8441572189331055,3490,-2.376810073852539,598919,16087,-.8528680801391602,547017,-.4864740371704102,604610,.1663408279418945,52101,-1.654513359069824,98383,-.2608547210693359,289544,-.3306369781494141,1861639,49948,.4436855316162109,24610746,1.607948303222656,20014,-.0762615203857422,190532,.1340627670288086,2425098,.4545602798461914,1137462,22224,2.210815906524658,matched (3),2988287.5,.92209238,333492.38,900713.5
201504,901580,663,4739,2335976,04,0,0,1,0,0,0,0,0,0,0,0,76,419551,-.2901935577392578,379124,-.5434722900390625,732588,-.3413658142089844,149382,-.4954204559326172,762678,-.2844390869140625,206563,463399,-.454045295715332,312934,.48883056640625,8084,-.2616786956787109,22044,-1.07957649230957,306376,32937,.5264930725097656,454284,-.5775127410888672,13808,-1.124444007873535,22879,39840,-.6483325958251953,17719,-.9723138809204102,63704,.4048366546630859,6978,155047,-.6424398422241211,3713,-.4017772674560547,67784,-.5931062698364258,16632,-1.923860549926758,3546,-.7801942825317383,4294,-2.89791202545166,107315,350518,-.6449031829833984,434157,-1.044950485229492,35645,-1.157179832458496,3763154,.5926656723022461,100772,0,122285,-.5004072189331055,23896,1.923810005187988,504232,20782,.2560749053955078,647649,.1688690185546875,489126,-.2119636535644531,22681,-.8316564559936523,89821,-.0910491943359375,310097,.068577766418457,1946376,54370,.0848302841186523,1587180,-2.74122428894043,45516,.8216323852539063,125807,-.4150714874267578,2212857,-.091588020324707,946253,7127,-1.137282371520996,matched (3),2682943,.92209238,484259.09,966733.94
201505,901580,664,4739,3203702,05,0,0,0,1,0,0,0,0,0,0,0,913,769167,.6061229705810547,413967,.0879230499267578,749486,.0228033065795898,179618,.184326171875,711165,-.0699310302734375,348901,503294,.0825862884521484,180013,-.5529632568359375,59678,1.999075889587402,60853,1.015420913696289,50288,22167,-.3959922790527344,666000,.3825674057006836,17007,.2083768844604492,65695,12452,-1.162989616394043,19056,.0727443695068359,115781,.5974531173706055,23521,374482,.8818149566650391,5847,.4540882110595703,106943,.4559698104858398,128032,2.040951728820801,27139,2.035151481628418,13410,1.138781547546387,121472,420674,.1824464797973633,615549,.3491086959838867,71363,.6941709518432617,2414456,-.4437837600708008,317474,0,93520,-.2681789398193359,26859,.1168899536132813,730067,5308,-1.364871978759766,734778,.1262187957763672,890530,.5991964340209961,228595,2.3104248046875,95060,.0566892623901367,276828,-.1134881973266602,2488023,71106,.2683591842651367,26808844,2.826772689819336,43369,-.0483198165893555,240749,.6490058898925781,2090026,-.0571079254150391,790750,6292,-.1246118545532227,matched (3),3420868.5,.92209238,322300.84,896630.06
201506,901580,665,4739,2241477,06,0,0,0,0,1,0,0,0,0,0,0,5473,555966,-.3246011734008789,273033,-.4161930084228516,1091778,.3761758804321289,124281,-.3682880401611328,857795,.1874608993530273,262610,290518,-.5495090484619141,120165,-.4041633605957031,2965,-3.002086162567139,7713,-2.065553665161133,36988,35188,.4621000289916992,664788,-.0018215179443359,1758,-2.269448757171631,107509,32693,.9652795791625977,16404,-.1498565673828125,96907,-.177947998046875,36011,133630,-1.030468940734863,5544,-.0532121658325195,105559,-.013026237487793,29166,-1.479276657104492,18164,-.4015302658081055,6445,-.7326955795288086,42187,872136,.7290868759155273,314270,-.6722621917724609,38332,-.621495246887207,2174490,-.1046791076660156,9755,0,103844,.1047143936157227,25473,-.0529823303222656,589704,86217,2.787652969360352,213636,-1.235294342041016,623115,-.3570852279663086,125793,-.5973148345947266,92866,-.0233497619628906,191105,-.3705730438232422,1849757,65741,-.0784492492675781,552393,-3.882226943969727,21806,-.6875591278076172,181459,-.2827253341674805,2732623,.2680854797363281,691943,4578,-.3180170059204102,matched (3),1672716.5,.92209238,464063.63,956777.25
201507,901580,666,4739,2864830,07,0,0,0,0,0,1,0,0,0,0,0,217,518144,-.0704536437988281,410725,.4083309173583984,1079834,-.0110006332397461,227241,.6034660339355469,902592,.0509052276611328,470681,524523,.5908231735229492,243462,.7060947418212891,17804,1.792545795440674,48839,1.845622062683106,332314,31981,-.0955629348754883,590660,-.1182279586791992,10539,1.790906429290772,120704,61510,.6320381164550781,18731,.132655143737793,177359,.6044235229492188,17260,201620,.4113101959228516,11066,.6911602020263672,141307,.2916650772094727,11393,-.9400043487548828,8554,-.7530422210693359,32256,1.61039924621582,37164,744453,-.1582956314086914,767829,.8933143615722656,72204,.6332111358642578,3936209,.5934238433837891,390864,0,126091,.1941146850585938,11591,-.7873897552490234,843347,248824,1.059878349304199,658625,1.125880241394043,1027662,.5003108978271484,13781,-2.211346626281738,178246,.6520061492919922,198168,.0362920761108398,1546232,97614,.3952980041503906,738343,.2901487350463867,20746,-.0498323440551758,136084,-.2877569198608398,2711827,-.0076389312744141,780019,12540,1.007661819458008,matched (3),2400715.3,.92209238,440208.31,945436.94
201508,901580,667,4739,8253382,08,0,0,0,0,0,0,1,0,0,0,0,2443,342556,-.413818359375,743793,.5938386917114258,1390637,.2529544830322266,179078,-.238189697265625,656264,-.3187074661254883,533298,348705,-.4082622528076172,171539,-.3501501083374023,31148,.5593271255493164,3622,-2.601503372192383,122295,50793,.4626169204711914,669864,.1258344650268555,37173,1.260499954223633,264237,380413,1.822057723999023,35893,.6503620147705078,123888,-.3587980270385742,67690,389318,.6580114364624023,1045,-2.359859943389893,405682,1.054635047912598,109980,2.267299652099609,4583,-.6240453720092773,1124,-3.356810092926025,80570,475640,-.4479885101318359,503905,-.4211788177490234,28916,-.9151010513305664,1708410,-.83465576171875,85937,0,328690,.9581108093261719,54370,1.545583724975586,1419100,10842,-3.133318901062012,178330,-1.3065185546875,1154379,.1162757873535156,32297,.8516836166381836,58876,-1.107730865478516,242255,.2008752822875977,1933687,85165,-.1364307403564453,981096,.2842617034912109,38007,.6054172515869141,154131,.1245307922363281,2503578,-.0799016952514648,1111472,1731,-1.980224132537842,matched (3),8182712,.92209238,504247.03,976899.56
201509,901580,668,4739,6393842,09,0,0,0,0,0,0,0,1,0,0,0,2491,286317,-.1793355941772461,851515,.1352548599243164,1295999,-.0704803466796875,162866,-.0948934555053711,721772,.0951461791992188,298620,326379,-.0661678314208984,212825,.2156600952148438,7620,-1.407973289489746,3613,-.0024871826171875,12581,52325,.0297155380249023,337461,-.6856250762939453,237244,1.853506088256836,176561,352975,-.074859619140625,102697,1.051240921020508,105229,-.163238525390625,36232,214376,-.5966644287109375,6521,1.831010341644287,400999,-.0116109848022461,14522,-2.02463436126709,3649,-.227900505065918,14772,2.575839519500732,1963,390061,-.1983575820922852,618016,.2041263580322266,35499,.2051095962524414,3112250,.5997829437255859,276968,0,132901,-.9055109024047852,19736,-1.013368606567383,625752,17418,.4740772247314453,446132,.9169797897338867,789925,-.3793802261352539,97910,1.109074592590332,87530,.3965482711791992,236617,-.0235481262207031,3619055,52413,-.4854354858398438,749643,-.269073486328125,27403,-.327117919921875,208087,.3001527786254883,2582088,.0308771133422852,1015007,18290,2.357655048370361,matched (3),6681729.5,.92209238,418661.81,935598.94
201510,901580,669,4739,7797503,10,0,0,0,0,0,0,0,0,1,0,0,2859,349575,.1996183395385742,1372907,.4776678085327148,1498171,.144963264465332,190176,.1550226211547852,924721,.2477827072143555,248515,385736,.1670942306518555,155637,-.3129444122314453,10333,.3045663833618164,88598,3.199570655822754,30151,41454,-.2328901290893555,718974,.7563753128051758,264443,.1085367202758789,99525,687486,.6666440963745117,122737,.1782608032226563,188916,.5851631164550781,23125,356174,.5076875686645508,12063,.6151151657104492,569113,.3501195907592773,13725,-.0564451217651367,629,-1.758077144622803,32773,.7968711853027344,14069,415176,.0623989105224609,2104704,1.22541618347168,63346,.5791072845458984,4025338,.25726318359375,1103771,0,194549,.3810796737670898,16367,-.1871776580810547,857137,17191,-.0131187438964844,367386,-.1942024230957031,1650559,.7369318008422852,124610,.2411403656005859,119387,.3103885650634766,322811,.3106241226196289,1610928,91937,.5619487762451172,537492,-.3326835632324219,32943,.1841268539428711,241764,.1500062942504883,2700818,.0449562072753906,1414141,20369,.1076593399047852,matched (3),7464865,.92209238,356085.28,909320.81
201511,901580,670,4739,7849633,11,0,0,0,0,0,0,0,0,0,1,0,10478,566649,.4830226898193359,727386,-.635228157043457,1825215,.197453498840332,163757,-.149566650390625,782407,-.1671171188354492,282254,401396,.039794921875,198104,.2412662506103516,10197,-.013249397277832,1580,-4.026684761047363,63223,53829,.2612285614013672,366799,-.6730108261108398,502802,.6425704956054688,155293,467397,-.3858623504638672,132895,.0795154571533203,131151,-.3649530410766602,47732,456782,.2487869262695313,12273,.0172595977783203,732590,.252507209777832,7501,-.6041831970214844,7328,2.455326557159424,100704,1.122580528259277,38031,513446,.2124423980712891,801355,-.9656267166137695,75599,.1768312454223633,3355386,-.182042121887207,1960149,0,185565,-.0472784042358398,11392,-.3623552322387695,1348904,29511,.5403776168823242,571003,.4409818649291992,780882,-.7484455108642578,188391,.413330078125,76348,-.4470682144165039,675677,.7386484146118164,2178328,65355,-.3412694931030273,27356164,3.929783821105957,40488,.2062263488769531,162757,-.3957042694091797,1818549,-.3955154418945313,2354584,2321,-2.17201566696167,matched (3),7898390,.92209238,465215.63,957336.56
201512,901580,671,4739,3891808,12,0,0,0,0,0,0,0,0,0,0,1,1595,450331,-.2297573089599609,1771264,.8899917602539063,1336190,-.3118762969970703,174651,.0644063949584961,973431,.2184514999389648,185286,350668,-.1351079940795898,96814,-.7160005569458008,62466,1.812528610229492,61406,3.660082817077637,29596,40586,-.2823896408081055,445029,.1933250427246094,287398,-.5593280792236328,48860,287236,-.4868745803833008,107577,-.2113523483276367,114918,-.1321306228637695,15925,497386,.0851602554321289,3016,-1.403470993041992,333636,-.7865352630615234,122127,2.79002571105957,6596,-.1052389144897461,17336,-1.7593994140625,48377,371347,-.3240079879760742,958844,.1794242858886719,48301,-.4479904174804688,1421883,-.8585844039916992,2891324,0,64522,-1.056399345397949,13515,.1708889007568359,286176,27915,-.0555992126464844,304507,-.6287002563476563,840870,.0740127563476563,87318,-.7689628601074219,171452,.8090009689331055,287183,-.855595588684082,1408502,26053,-.9197006225585938,1575504,-2.854367256164551,34233,-.1678152084350586,437221,.9881811141967773,2290645,.2307949066162109,1945023,10589,1.517817974090576,matched (3),3223330.3,.92209238,469906.09,959624.63
201601,901580,672,4739,3240990,01,0,0,0,0,0,0,0,0,0,0,0,7345,470650,.0441312789916992,1446012,-.2028837203979492,1103793,-.1910696029663086,237465,.3072299957275391,895832,-.083073616027832,157640,175150,-.6941976547241211,115791,.1789951324462891,21468,-1.068058967590332,10857,-1.732697486877441,0,2223,-2.904565334320068,794621,.5797262191772461,156819,-.6057758331298828,7739,98851,-1.066691398620606,58117,-.615748405456543,27537,-1.428688049316406,4710,190565,-.9593734741210938,2850,-.0566120147705078,267010,-.2227640151977539,4613,-3.276183128356934,19193,1.068081855773926,14327,-.1906394958496094,36492,263303,-.3438310623168945,638978,-.405858039855957,16812,-1.055359840393066,1865092,.2713279724121094,314625,0,86648,.2948474884033203,10646,-.2386159896850586,0,3624,-2.041585922241211,102308,-1.090706825256348,451395,-.6220941543579102,40542,-.7672176361083984,152015,-.1203241348266602,243017,-.1669883728027344,2958174,80480,1.127875328063965,806301,-.6698732376098633,19015,-.5879621505737305,343528,-.2411708831787109,1778691,-.2529563903808594,1075534,5207,-.7098121643066406,matched (3),3345314.8,.92209238,446852.22,948548.69
201602,901580,673,4739,2169413,02,1,0,0,0,0,0,0,0,0,0,0,1070,400549,-.1612777709960938,430123,-1.212493896484375,801464,-.3200674057006836,220629,-.0735378265380859,850530,-.0518932342529297,145961,251045,.359990119934082,122737,.0582571029663086,44928,.7384977340698242,6130,-.5716152191162109,90987,36069,2.786575794219971,659783,-.1859550476074219,81670,-.6524057388305664,34872,254089,.9440717697143555,55321,-.0493059158325195,79245,1.057013511657715,10609,254192,.2880973815917969,10425,1.296887397766113,107169,-.9128799438476563,37311,2.090409278869629,9416,-.7121353149414063,4799,-1.093738555908203,23602,215246,-.2015237808227539,420335,-.4188175201416016,41338,.8996896743774414,951261,-.6732769012451172,226841,0,101544,.1586389541625977,17104,.4741277694702148,1435235,38023,2.350612640380859,169701,.5060501098632813,674916,.4022455215454102,173570,1.454241752624512,78551,-.6602306365966797,282736,.1513824462890625,2241572,80949,.0058107376098633,700210,-.1410760879516602,25619,.2981061935424805,322154,-.0642385482788086,1447316,-.2061662673950195,889557,4080,-.2439069747924805,matched (3),3140616,.92209238,545877.25,999024.38
201603,901580,674,4739,2221259,03,0,1,0,0,0,0,0,0,0,0,0,7284,697755,.5550317764282227,340324,-.2341728210449219,1000276,.2215909957885742,278747,.2338228225708008,1273356,.4035511016845703,435408,376823,.4061431884765625,243110,.6834697723388672,3680,-2.502148628234863,71997,2.46342945098877,98181,33465,-.0749330520629883,686253,.0393362045288086,105810,.2589588165283203,70901,74387,-1.228404045104981,36187,-.4244527816772461,16174,-1.589138984680176,27346,174756,-.374699592590332,1798,-1.757531642913818,75009,-.3567981719970703,57060,.4248151779174805,347144,3.607329368591309,76357,2.767011642456055,159986,382766,.5756416320800781,1098863,.9609785079956055,67292,.4872589111328125,1821536,.6496467590332031,12998,0,161617,.4647369384765625,12779,-.291508674621582,1847770,123823,1.180662155151367,345924,.7121810913085938,1120262,.5067300796508789,153858,-.1205501556396484,125470,.4683189392089844,406132,.3621644973754883,2247814,62880,-.2525911331176758,858793,.2041473388671875,36968,.3667182922363281,365059,.1250295639038086,2073347,.3594532012939453,1322225,10814,.9747447967529297,matched (3),3544136.3,.92209238,339955.38,903126.44
201604,901580,675,4739,1465100,04,0,0,1,0,0,0,0,0,0,0,0,0,681663,-.0233325958251953,2983972,2.171112060546875,992299,-.0080070495605469,170152,-.4936122894287109,867251,-.3840827941894531,202454,375595,-.0032644271850586,153150,-.4620962142944336,18869,1.634608268737793,2461,-3.376056671142578,31379,3696,-2.203248977661133,582020,-.1647415161132813,21393,-1.598581314086914,36977,37230,-.6921663284301758,20861,-.5508184432983398,66887,1.419599533081055,97305,202725,.1484594345092773,1492,-.1865572929382324,115696,.4333572387695313,22103,-.948390007019043,1009359,1.067331314086914,31970,-.8706216812133789,16611,435529,.1291379928588867,1018333,-.0761089324951172,15036,-1.498594284057617,2071184,.1284399032592773,6089,0,155954,-.0356683731079102,9964,-.2488250732421875,1009082,21453,-1.752988815307617,265235,-.2656021118164063,435231,-.9454412460327148,111766,-.3196229934692383,115885,-.0794687271118164,218469,-.6200342178344727,1429004,87757,.333343505859375,1017852,.169921875,28822,-.2489137649536133,176969,-.7240848541259766,2453379,.1683015823364258,935494,8505,-.2401876449584961,matched (3),2329562.5,.92209238,417800.13,935213.69
201605,901580,676,4739,3021219,05,0,0,0,1,0,0,0,0,0,0,0,17192,332438,-.7180824279785156,1067429,-1.028002738952637,1085827,.0900735855102539,307496,.5917692184448242,1389231,.4711780548095703,311599,303196,-.2141313552856445,176777,.1434717178344727,15481,-.1979074478149414,55188,3.110177993774414,89382,38449,2.342081069946289,653065,.1151714324951172,13988,-.4248647689819336,41093,61764,.5062055587768555,48349,.8405637741088867,130909,.6714982986450195,93476,276009,.3085832595825195,19718,2.581414222717285,108874,-.0607748031616211,21143,-.0444040298461914,1026404,.0167455673217773,7835,-1.406196594238281,73301,939375,.7686529159545898,1362184,.2909221649169922,47530,1.150914192199707,1370388,-.4130258560180664,95363,0,188142,.1876354217529297,40576,1.40419864654541,1309653,26848,.2243270874023438,487090,.6078319549560547,626529,.3643178939819336,166497,.3985700607299805,115941,.000483512878418,315750,.3683071136474609,1591476,97609,.1063976287841797,974727,-.0432920455932617,22700,-.238774299621582,139906,-.2350034713745117,2880423,.1604709625244141,1113451,17211,.7048940658569336,matched (3),3223926,.92209238,364839.56,912784.5
201606,901580,677,4739,1675745,06,0,0,0,0,1,0,0,0,0,0,0,1949,243011,-.3133468627929688,307323,-1.245108604431152,784766,-.324711799621582,98940,-1.13394832611084,1181050,-.1623468399047852,298769,197097,-.4306840896606445,176255,-.0029573440551758,2710,-1.742664337158203,22509,-.8968305587768555,50311,18163,-.7499456405639648,431998,-.4132556915283203,8847,-.4581212997436523,45796,22002,-1.032186508178711,32114,-.4091529846191406,104956,-.2209615707397461,32991,265790,-.0377273559570313,7123,-1.018202781677246,54339,-.6949491500854492,36757,.5530195236206055,188162,-1.696513175964356,24650,1.146176338195801,72311,608830,-.4336757659912109,863802,-.455500602722168,68077,.359278678894043,1248487,-.0931615829467773,47622,0,172486,-.0868806838989258,21335,-.6428279876708984,1003048,2217,-2.494036197662354,292171,-.5111093521118164,411471,-.4204559326171875,162393,-.0249576568603516,120683,.0400857925415039,198458,-.4643735885620117,1942871,79811,-.2013082504272461,392332,-.9100494384765625,24345,.0699615478515625,229634,.4955158233642578,2788514,-.0324277877807617,658445,10304,-.5130157470703125,matched (3),2336779.8,.92209238,283578.72,883450.38
201607,901580,678,4739,4271671,07,0,0,0,0,0,1,0,0,0,0,0,8635,410347,.5238962173461914,1163379,1.331184387207031,1180615,.4084053039550781,85496,-.1460437774658203,1481386,.2265739440917969,105867,122728,-.4737253189086914,260400,.3902873992919922,3904,.3650531768798828,36037,.4706315994262695,86935,27220,.4045648574829102,356133,-.1931171417236328,15797,.5797414779663086,85226,147999,1.906071662902832,18928,-.5286502838134766,68886,-.4210882186889648,10453,97334,-1.004557609558106,7014,-.0154209136962891,139786,.9448709487915039,8920,-1.416032791137695,550846,1.074151992797852,11576,-.7558431625366211,21383,527001,-.1443367004394531,1528485,.5706892013549805,43427,-.4495582580566406,2081868,.5113325119018555,304132,0,160078,-.0746545791625977,21822,.0225696563720703,1102078,34276,2.738290309906006,292880,.0024242401123047,468251,.1292657852172852,155093,-.045994758605957,83644,-.3665981292724609,236160,.1739320755004883,3203556,38314,-.7338457107543945,623100,.4625988006591797,15564,-.4473657608032227,270152,.1624975204467773,2974564,.0645885467529297,800733,10976,.0631790161132813,matched (3),4325874.5,.92209238,386956,921847.38
201608,901580,679,4739,8327395,08,0,0,0,0,0,0,1,0,0,0,0,10151,740292,.5900421142578125,274427,-1.444397926330566,1196598,.0134468078613281,236617,1.017972946166992,1990416,.2953653335571289,690391,502961,1.410542488098145,85187,-1.11737060546875,3057,-.24456787109375,11710,-1.124103546142578,153795,1654,-2.800755023956299,559771,.4522237777709961,36752,.8443727493286133,292200,333103,.8112468719482422,64502,1.226054191589356,90840,.276646614074707,66911,465103,1.56411075592041,7824,.109288215637207,141992,.0156583786010742,14755,.5032863616943359,320957,-.5401477813720703,38966,1.213755607604981,37643,366328,-.363673210144043,757774,-.7016477584838867,90676,.736210823059082,1755376,-.1705818176269531,406962,0,160249,.0010671615600586,73241,1.210836410522461,1794109,23280,-.3868503570556641,416069,.3510875701904297,992228,.7509479522705078,280667,.5931434631347656,129185,.4346761703491211,849602,1.280258178710938,1045609,88605,.8383731842041016,842171,.3012762069702148,68737,1.485326766967773,141350,-.6477451324462891,2592908,-.1373176574707031,1627520,7857,-.3343067169189453,matched (3),6714341,.92209238,488475.72,968853.06
201609,901580,680,4739,3090183,09,0,0,0,0,0,0,0,1,0,0,0,821,498235,-.3959732055664063,147752,-.6191501617431641,1589998,.2842502593994141,107071,-.7929506301879883,1397914,-.3533620834350586,199367,285918,-.5648078918457031,169750,.6894779205322266,12270,1.38972282409668,6032,-.6633644104003906,124509,45127,3.306283473968506,377569,-.3937740325927734,231021,1.838315963745117,264751,431492,.2587966918945313,132414,.7192373275756836,45906,-.6825037002563477,31255,237224,-.6732540130615234,9730,.218017578125,800310,1.729228019714356,4937,-1.09482479095459,6599,-3.884389877319336,6898,-1.73145866394043,69784,736726,.6986875534057617,852243,.1174869537353516,71225,-.2414484024047852,1421998,-.2106199264526367,116492,0,103708,-.4351491928100586,11511,-1.850452423095703,874226,3325,-1.946125030517578,400110,-.0391111373901367,826912,-.1822538375854492,224905,-.2214908599853516,115623,-.1109104156494141,410678,-.7269582748413086,2025800,53812,-.498692512512207,749344,-.1167850494384766,30839,-.8015069961547852,145678,.0301599502563477,2276332,-.1302146911621094,1369423,11856,.4114294052124023,matched (3),3625792.3,.92209238,464080.06,956785.25
201610,901580,681,4739,9251402,10,0,0,0,0,0,0,0,0,1,0,0,1274,315601,-.4565925598144531,264675,.5829668045043945,1564335,-.0162725448608398,176599,.5003890991210938,2059313,.3873910903930664,269479,405360,.3490705490112305,140559,-.1886987686157227,14051,.1355361938476563,92143,2.726263046264648,101809,27597,-.4917736053466797,802544,.754033088684082,346066,.4041213989257813,291679,1009415,.8498773574829102,206284,.4433202743530273,155155,1.217828750610352,23283,491201,.7278480529785156,12580,.2568941116333008,697501,-.1374950408935547,8407,.5323076248168945,14722,.8024253845214844,19802,1.05455207824707,98241,870266,.1665821075439453,1355908,.4643545150756836,40762,-.5580940246582031,2131670,.4048423767089844,261981,0,130745,.2316694259643555,12509,.0831460952758789,1701972,35640,2.37199878692627,288948,-.3254928588867188,1156515,.3354673385620117,26671,-2.132101058959961,78266,-.3902215957641602,587348,.3578081130981445,2393743,66560,.2126073837280273,1318047,.5647077560424805,43991,.3552045822143555,94123,-.4367971420288086,2703030,.1718082427978516,1515634,448,-3.275796413421631,matched (3),9408793,.92209238,516912.59,983496.94
