period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1212c484,growth1212c484,Y137c124,growth137c124,Y147c124,growth147c124,Y1728c32,Y1735c152,growth1735c152,Y1759c152,growth1759c152,Y1776c620,growth1776c620,Y1900c124,growth1900c124,Y1900c36,Y1903c484,growth1903c484,Y2008c268,growth2008c268,Y2019c124,growth2019c124,Y2307c222,growth2307c222,Y2322c484,growth2322c484,Y2831c124,growth2831c124,Y2861c752,growth2861c752,Y2877c703,Y2925c152,growth2925c152,Y2963c36,Y2991c440,growth2991c440,Y3127c586,growth3127c586,Y3420c620,growth3420c620,Y3473c246,growth3473c246,Y3698c586,growth3698c586,Y3762c484,growth3762c484,Y3808c300,growth3808c300,Y4038c484,growth4038c484,Y4197c376,Y4240c251,Y4259c376,Y425c124,growth425c124,Y4291c376,Y4386c124,growth4386c124,Y4391c616,growth4391c616,Y4467c152,growth4467c152,Y4578c222,growth4578c222,Y4686c352,growth4686c352,Y4734c792,growth4734c792,Y4800c376,Y4917c376,Y4917c484,growth4917c484,Y4937c222,growth4937c222,Y4941c554,Y4943c251,growth4943c251,Y4961c586,Y4990c300,growth4990c300,Y4992c124,growth4992c124,Y598c807,growth598c807,Y679c792,growth679c792,Y890c484,growth890c484,_merge,x,r2,s,sf
201706,901839,689,4755,25395748,06,0,0,0,0,1,0,0,0,0,0,0,3369894,-.1327047348022461,3977831,.029632568359375,9733425,.0110149383544922,2365958,744494,.5267877578735352,3576589,-.0883502960205078,261384,-.5007553100585938,11901091,-.0387477874755859,12010462,9809657,.0249614715576172,215305,.2349109649658203,221002,-.0098285675048828,664011,-.2544775009155273,3747558,.1864433288574219,12328784,-.0628681182861328,499541,.2162008285522461,5227,1686684,.4898777008056641,20865976,302989,.1510162353515625,113109,-.7538976669311523,423680,.1049957275390625,300882,.0613803863525391,20091,1.34318733215332,966909,-.0196666717529297,18491,-.7184581756591797,3662382,-.746006965637207,21241000,471359,5425000,404068,.1442785263061523,3007000,2715304,-.1804904937744141,72196568,-.0486564636230469,352285,-.4090213775634766,353838,.010289192199707,8121,-.4322347640991211,538519,.3836679458618164,1263000,2793000,8177574,.0114564895629883,51641,.6621265411376953,937319,24915494,.0648727416992188,635741,170173,-.1639738082885742,2954707,.0041837692260742,9535,-1.507253646850586,223770,.1882915496826172,9090255,.1921167373657227,matched (3),23296406,.92419767,585766.06,1529673.8
201707,901839,690,4755,28813818,07,0,0,0,0,0,1,0,0,0,0,0,4640492,.3199396133422852,4113563,.0335531234741211,10366347,.0629997253417969,3340218,842750,.1239652633666992,4114496,.1401071548461914,196870,-.283447265625,9470471,-.2284526824951172,10686693,12195737,.2177200317382813,303391,.3429670333862305,325846,.3882532119750977,687050,.0341091156005859,3803311,.0147676467895508,14640611,.1718616485595703,780552,.4463119506835938,47919,2039973,.1901721954345703,21731968,543244,.5838623046875,110662,-.0218715667724609,367859,-.1412782669067383,225420,-.288752555847168,98052,1.585225105285645,794708,-.1961297988891602,22970,.2169046401977539,3795193,.0356216430664063,22867000,871283,6976000,388957,-.0381135940551758,2291000,3688068,.3061990737915039,78970376,.0896797180175781,975220,1.018222808837891,114046,-1.132237434387207,18332,.8141946792602539,748096,.3287086486816406,1473000,2945000,8906560,.0853919982910156,89288,.547551155090332,1027557,24973220,.0023136138916016,652731,306062,.5869722366333008,2913172,-.0141572952270508,42453,1.493428230285645,429420,.6518173217773438,5940304,-.4254417419433594,matched (3),28177912,.92419767,1025685.3,1746084.3
201708,901839,691,4755,24182964,08,0,0,0,0,0,0,1,0,0,0,0,3965876,-.1570940017700195,3463680,-.1719579696655273,8545582,-.193150520324707,2655298,524501,-.4742231369018555,3921472,-.0480499267578125,117834,-.5132665634155273,10157837,.070068359375,11152535,11390646,-.0682945251464844,288064,-.0518398284912109,325825,-.0000648498535156,1712861,.91351318359375,5226926,.3179512023925781,11246711,-.2637233734130859,720852,-.0795679092407227,10914,3699712,.5953187942504883,24885742,171084,-1.155404090881348,143277,.2582988739013672,401285,.0869712829589844,213017,-.0565938949584961,43403,-.8149690628051758,941010,.1689796447753906,31628,.3198537826538086,2430862,-.4454898834228516,22233000,554769,6336000,472436,.1944332122802734,2607000,3178750,-.1486148834228516,78890056,-.0010185241699219,269055,-1.287747383117676,509232,1.496302604675293,10162,-.5899925231933594,721648,-.0359935760498047,1535000,2871000,8132872,-.0908737182617188,62368,-.3588142395019531,1281507,27944984,.1124343872070313,431318,81054,-1.328672409057617,2750842,-.0573358535766602,42081,-.0088014602661133,157886,-1.00056266784668,8103664,.3105554580688477,matched (3),24368586,.92419767,827353.94,1637465.9
201709,901839,692,4755,18299760,09,0,0,0,0,0,0,0,1,0,0,0,4452507,.1157407760620117,4732524,.3121271133422852,10660622,.2211427688598633,2226515,244419,-.7635631561279297,3900876,-.0052652359008789,336917,1.050559043884277,11484578,.1227588653564453,9944198,10152060,-.1151161193847656,117589,-.8959875106811523,275259,-.1686477661132813,666559,-.9437923431396484,5162407,-.0124197006225586,10273010,-.0905551910400391,511129,-.34381103515625,12465,1589606,-.8447694778442383,23550162,63285,-.9945058822631836,141533,-.0122461318969727,470285,.1586675643920898,169785,-.2268390655517578,10629,-1.406942367553711,682615,-.3210229873657227,26530,-.1757669448852539,5222857,.7647991180419922,19406000,501436,4494000,384382,-.2062654495239258,1977000,2519683,-.2323541641235352,73271536,-.073883056640625,124200,-.7730226516723633,37697,-2.603323936462402,11158,.093501091003418,1949464,.9937715530395508,1357000,1891000,6857591,-.170557975769043,44335,-.341278076171875,1484553,28889718,.0332489013671875,591089,186931,.8356237411499023,2094474,-.2726039886474609,38568,-.0871734619140625,132249,-.1771869659423828,6404628,-.235295295715332,matched (3),18200276,.92419767,593361.44,1532598.4
201710,901839,693,4755,19319594,10,0,0,0,0,0,0,0,0,1,0,0,4216269,-.0545167922973633,3939659,-.1833648681640625,11371912,.0645885467529297,2740047,976260,1.384844779968262,3343954,-.154047966003418,224354,-.406611442565918,10915988,-.0507755279541016,14849742,12578776,.2143344879150391,326077,1.019938468933106,278287,.0109405517578125,990688,.3962717056274414,13072952,.9291410446166992,10865902,.0561084747314453,628978,.2074737548828125,13084,1633305,.0271196365356445,27385772,121933,.6558237075805664,216116,.4232816696166992,499235,.0597381591796875,214908,.2356777191162109,17838,.5177450180053711,1015294,.3970022201538086,53923,.7092809677124023,3503349,-.3993253707885742,20206000,252987,5583000,483514,.2294435501098633,3502000,2459234,-.0242834091186523,101554240,.3264217376708984,373247,1.100347518920898,386806,2.328343391418457,29401,.9688720703125,1142564,-.5342788696289063,1543000,1804000,8592221,.2255010604858398,33972,-.2662372589111328,1412005,29696712,.0275497436523438,602969,93941,-.6880722045898438,2134817,.019078254699707,43349,.1168613433837891,188888,.3564682006835938,11280075,.5660171508789063,matched (3),19167454,.92419767,711279.31,1581991.9
201711,901839,694,4755,16359048,11,0,0,0,0,0,0,0,0,0,1,0,3500569,-.1860256195068359,3647670,-.0770053863525391,11037477,-.0298500061035156,1632114,509991,-.6493358612060547,5557578,.5080089569091797,415516,.6162967681884766,10625208,-.0270004272460938,12965024,12566494,-.0009765625,272241,-.180445671081543,215037,-.257843017578125,573317,-.5469608306884766,6173337,-.75030517578125,11224383,.0324592590332031,352444,-.5792045593261719,4993,744962,-.7850275039672852,26096364,255333,.7390966415405273,164161,-.2749671936035156,324211,-.4316825866699219,267091,.2173795700073242,18916,.0586767196655273,779606,-.2641448974609375,20940,-.9458961486816406,3466495,-.0105752944946289,17441000,225293,5633000,394283,-.2040119171142578,3061000,2836359,.1426706314086914,94039384,-.0768795013427734,205199,-.5982608795166016,203479,-.6423606872558594,4932,-1.785284042358398,577974,-.6815013885498047,1072000,1359000,9209303,.0693569183349609,48426,.3544998168945313,1422822,26600586,-.1101036071777344,687873,160757,.537226676940918,2079108,-.0264425277709961,7261,-1.786766052246094,254518,.2982168197631836,7664498,-.3864383697509766,matched (3),18094058,.92419767,614279.56,1540817.8
201712,901839,695,4755,17205536,12,0,0,0,0,0,0,0,0,0,0,1,3006673,-.1520910263061523,4617759,.2358207702636719,10482797,-.0515594482421875,1975739,673234,.2777004241943359,9988442,.5862665176391602,149599,-1.021563529968262,9290630,-.1342220306396484,11884201,9603206,-.2689361572265625,315148,.1463546752929688,396370,.6115379333496094,908936,.4608354568481445,5504154,-.1147365570068359,13317382,.1709823608398438,400303,.1273298263549805,10195,1830306,.8989048004150391,22668754,152149,-.5177087783813477,195329,.1738376617431641,332697,.0258378982543945,199711,-.2907180786132813,7883,-.8752994537353516,834025,.0674753189086914,42880,.7167444229125977,4499834,.2608966827392578,21695000,120701,7214000,444388,.1196298599243164,1756000,2389216,-.1715555191040039,104574328,.1061840057373047,378501,.612238883972168,188564,-.0761251449584961,8864,.5862531661987305,322081,-.5847263336181641,1442000,1727000,9768335,.0589313507080078,95684,.6810140609741211,1295264,26212084,-.0147113800048828,492407,109367,-.3851842880249023,2156128,.0363750457763672,11788,.4845638275146484,256951,.0095138549804688,17125404,.8039627075195313,matched (3),18009218,.92419767,908320.5,1679829.3
201801,901839,696,4755,21902118,01,0,0,0,0,0,0,0,0,0,0,0,3714741,.2114744186401367,4255879,-.0816078186035156,11955370,.1314449310302734,0,780656,.1480417251586914,10023291,.0034828186035156,384450,.9438552856445313,10952636,.1645736694335938,11932441,14975428,.4443130493164063,106111,-1.088557243347168,537984,.30548095703125,1158689,.2427701950073242,6396042,.150177001953125,18536132,.3306522369384766,864112,.7694807052612305,19122,2160713,.1659555435180664,25456966,346420,.8227920532226563,212231,.0829896926879883,398558,.1806201934814453,374054,.627528190612793,37689,1.56466007232666,804095,-.0365457534790039,51804,.1890621185302734,5216051,.1476993560791016,28192000,228977,5137000,398104,-.1099853515625,2955000,2693103,.1197290420532227,88269864,-.1694984436035156,321720,-.1625375747680664,552525,1.075060844421387,14329,.4802875518798828,897119,1.024385452270508,1912000,2125000,9487699,-.0291500091552734,86280,-.1034536361694336,1886770,31872858,.1955337524414063,799863,159035,.3744144439697266,2211502,.0253582000732422,27738,.8557214736938477,136000,-.63623046875,11241459,-.4209537506103516,matched (3),22038342,.92419767,940198,1697277.9
201802,901839,697,4755,15894439,02,1,0,0,0,0,0,0,0,0,0,0,3192466,-.151515007019043,3348463,-.2398004531860352,11244209,-.0613288879394531,1845579,669222,-.1540193557739258,6924018,-.3699159622192383,237509,-.4816074371337891,9603846,-.1314163208007813,11095464,11746209,-.2428798675537109,356154,1.210877418518066,269435,-.6915016174316406,392829,-1.081670761108398,5144143,-.2178211212158203,16849444,-.0954055786132813,462398,-.6252765655517578,20964,2156923,-.0017557144165039,23892220,211230,-.4947042465209961,145835,-.3751993179321289,419862,.0520734786987305,285337,-.2707290649414063,16684,-.8149185180664063,721005,-.1090717315673828,20050,-.9492378234863281,2345429,-.7992715835571289,24456000,228392,5956000,205810,-.659759521484375,2812000,3032226,.1186027526855469,102178984,.1463260650634766,194473,-.503387451171875,355342,-.4414176940917969,12280,-.1543130874633789,354825,-.9275636672973633,1221000,2185000,7589207,-.2232685089111328,72297,-.1768150329589844,1540709,27632154,-.1427745819091797,767569,126762,-.2268123626708984,2712408,.2041654586791992,22353,-.2158422470092773,34901,-1.360138893127441,6217691,-.5922098159790039,matched (3),16128205,.92419767,784466.5,1616220.1
201803,901839,698,4755,15309316,03,0,1,0,0,0,0,0,0,0,0,0,4815222,.4109888076782227,2984898,-.1149358749389648,9547153,-.1636085510253906,2916853,445548,-.4068107604980469,5894559,-.1609659194946289,192008,-.2126684188842773,8031922,-.1787405014038086,7935741,12221279,.0396480560302734,203186,-.5612411499023438,245178,-.0943431854248047,159124,-.9036903381347656,3126580,-.4979190826416016,18617376,.0997772216796875,404170,-.1345901489257813,9273,1580298,-.3110694885253906,18380256,171467,-.20855712890625,55520,-.9657325744628906,367948,-.1319847106933594,359046,.2297792434692383,11425,-.3786458969116211,891437,.212188720703125,53601,.9833383560180664,2044005,-.1375579833984375,22330000,766611,5982000,390831,.641322135925293,1882000,2380690,-.2419061660766602,90655080,-.1196632385253906,114541,-.5293607711791992,214619,-.504216194152832,9800,-.2255897521972656,311266,-.130976676940918,1350000,1522000,6121519,-.2149162292480469,25595,-1.038385391235352,724726,30434000,.0965805053710938,384724,116027,-.0884885787963867,2538753,-.0661640167236328,23405,.0459890365600586,76901,.7900028228759766,7595932,.2002143859863281,matched (3),16370405,.92419767,793700.75,1620722.4
201804,901839,699,4755,16545279,04,0,0,1,0,0,0,0,0,0,0,0,4331083,-.1059646606445313,4870231,.4895763397216797,6557594,-.3756198883056641,1763070,617885,.3269977569580078,4592836,-.2495326995849609,222906,.1492128372192383,9166945,.1321802139282227,9466111,9838979,-.216827392578125,432795,.7561426162719727,304320,.2160959243774414,43574,-1.295223236083984,5827596,.6226654052734375,13255486,-.3396835327148438,300261,-.2971830368041992,11810,1178913,-.2930202484130859,19137342,45413,-1.328592300415039,78889,.3512983322143555,496994,.3006362915039063,417350,.1504755020141602,101420,2.183465957641602,954729,.0685930252075195,44711,-.1813488006591797,2548301,.2205162048339844,25574000,825149,5477000,304682,-.2490072250366211,2938000,2593217,.0855083465576172,92672568,.0220108032226563,191621,.5145864486694336,566568,.9707326889038086,15144,.4352216720581055,413613,.2842826843261719,1685000,1577000,8276994,.3016691207885742,16082,-.464695930480957,912548,22750948,-.29095458984375,158808,91871,-.2334375381469727,2195463,-.1452798843383789,29965,.2470798492431641,88516,.1406650543212891,12458400,.4947824478149414,matched (3),11881533,.92419767,1036161.9,1752259
201805,901839,700,4755,18264584,05,0,0,0,1,0,0,0,0,0,0,0,5135061,.1702737808227539,3729792,-.266789436340332,8539743,.2641067504882813,1928400,648724,.0487051010131836,4671008,.0168781280517578,155722,-.358677864074707,11632648,.2382106781005859,12812550,9221994,-.0647602081298828,573623,.281707763671875,193763,-.4514446258544922,266309,1.810196876525879,4112715,-.3485212326049805,13619889,.0271205902099609,316144,.0515451431274414,3084,1033992,-.1311655044555664,24674760,113429,.9153785705566406,169078,.7623186111450195,482738,-.0291032791137695,436240,.0442667007446289,17883,-1.735419273376465,1102649,.14404296875,28243,-.4593734741210938,3350857,.2737894058227539,24293000,957803,5981000,379561,.2197465896606445,2630000,2748099,.0580101013183594,93943312,.0136184692382813,206393,.0742626190185547,371396,-.422327995300293,13033,-.1501197814941406,736416,.5768642425537109,1678000,1991000,10910814,.2762746810913086,129506,2.086026191711426,1516468,25324048,.107147216796875,364554,116488,.2374029159545898,2465634,.1160554885864258,22602,-.2819910049438477,162761,.6090993881225586,13632396,.0900535583496094,matched (3),13321181,.92419767,1433101.4,2012600.3
201806,901839,701,4755,18530080,06,0,0,0,0,1,0,0,0,0,0,0,2845827,-.5902376174926758,3334845,-.1119260787963867,7457254,-.1355438232421875,1422931,829199,.245452880859375,4858963,.0394496917724609,212831,.3124256134033203,12033063,.033843994140625,14630132,9812766,.0620937347412109,261847,-.7842121124267578,306973,.4601240158081055,594721,.8034353256225586,9312075,.8172273635864258,14423219,.0573081970214844,537129,.5300407409667969,12995,1835533,.5739078521728516,24635868,221191,.6678495407104492,168861,-.0012845993041992,558133,.1451225280761719,161599,-.9930744171142578,73313,1.410887718200684,811663,-.3063859939575195,37103,.2728519439697266,4597723,.31634521484375,25227000,914455,6267000,224910,-.5233144760131836,2836000,2930044,.0641078948974609,87889624,-.0666103363037109,469871,.8226757049560547,501757,.300847053527832,9264,-.3413486480712891,504836,-.3775615692138672,1690000,3206000,8325845,-.2703895568847656,44174,-1.075591087341309,1386244,25517422,.0076084136962891,581779,168894,.3714828491210938,2961199,.1831455230712891,10624,-.7549228668212891,217089,.28802490234375,12012588,-.1264934539794922,matched (3),19407792,.92419767,1152978.5,1823770.6
201807,901839,702,4755,19571966,07,0,0,0,0,0,1,0,0,0,0,0,4183336,.3852548599243164,3621911,.082575798034668,10075448,.3009147644042969,1817685,590494,-.3395013809204102,4687432,-.0359401702880859,255813,.1839485168457031,11649437,-.0324001312255859,12621406,14107274,.3630046844482422,575723,.7878665924072266,201552,-.4207124710083008,113412,-1.657065391540527,7376891,-.2329587936401367,16815554,.1534652709960938,823497,.4273214340209961,4892,2584595,.3422336578369141,24915980,367351,.5072908401489258,112071,-.409942626953125,532486,-.0470399856567383,331220,.7176647186279297,199051,.9988222122192383,786501,-.0314912796020508,69551,.6283626556396484,2647111,-.5520925521850586,28155000,615705,8456000,319335,.3505401611328125,3145000,3544531,.1903886795043945,93221200,.0588932037353516,202175,-.8433237075805664,611990,.1985998153686523,11377,.2054576873779297,1025193,.7084026336669922,2163000,3399000,10301450,.2129192352294922,144852,1.187576293945313,1340186,28812802,.1214580535888672,614662,187198,.1028957366943359,2872727,-.0303325653076172,44077,1.422821998596191,451557,.7323942184448242,16102938,.2930469512939453,matched (3),19674034,.92419767,1372918.8,1970199.5
201808,901839,703,4755,18086956,08,0,0,0,0,0,0,1,0,0,0,0,3496792,-.1792631149291992,2573777,-.3416271209716797,9544481,-.05413818359375,1806443,963638,.4897565841674805,3992116,-.1605634689331055,153955,-.5077857971191406,10639198,-.0907135009765625,12100016,13495478,-.0443344116210938,444637,-.2583684921264648,404637,.6969432830810547,690806,1.806831359863281,9402136,.2425851821899414,12307895,-.3120632171630859,807632,-.0194530487060547,1161,2056144,-.2287368774414063,25900508,291701,-.2305879592895508,108434,-.0329914093017578,338317,-.4535732269287109,131330,-.9250698089599609,4622,-3.762733459472656,775597,-.0139608383178711,15273,-1.515974044799805,4937748,.6234407424926758,21528000,250305,6863000,204322,-.4465436935424805,2078000,3053500,-.1491174697875977,109315920,.1592674255371094,110279,-.6061201095581055,306897,-.6902036666870117,8147,-.3339433670043945,426470,-.8770942687988281,1417000,2612000,9127830,-.1209564208984375,28372,-1.63031005859375,1038051,27686894,-.0398616790771484,226681,152259,-.2065839767456055,2430948,-.1669807434082031,18656,-.8597698211669922,80900,-1.719488143920898,8059194,-.6921892166137695,matched (3),18053262,.92419767,1021540,1743652.5
201809,901839,704,4755,19047060,09,0,0,0,0,0,0,0,1,0,0,0,3686470,.0528240203857422,3265053,.2379016876220703,9906659,.0372428894042969,1340306,698119,-.3223257064819336,4733300,.1703014373779297,269166,.5586671829223633,12150278,.1328067779541016,12430175,10481895,-.2527065277099609,272658,-.4890403747558594,276404,-.3811264038085938,487009,-.3495759963989258,5785034,-.4856634140014648,10706738,-.1393680572509766,345631,-.8487348556518555,8342,1495670,-.3182573318481445,23980604,119179,-.8951025009155273,120295,.1038055419921875,568186,.5184650421142578,407508,1.13234806060791,24881,1.683277130126953,562995,-.3203620910644531,30971,.706965446472168,3269404,-.4123020172119141,16535000,348140,4586000,365860,.5825538635253906,1513000,2565506,-.1741323471069336,96097264,-.1288814544677734,210621,.6470460891723633,624702,.7107620239257813,8991,.0985736846923828,559809,.2720537185668945,1831000,1262000,9174631,.0051136016845703,39483,.3304681777954102,1255716,29377578,.0592727661132813,287522,94958,-.4721479415893555,2483306,.0213098526000977,25049,.2946662902832031,152365,.6330652236938477,14905340,.6149072647094727,matched (3),14960958,.92419767,1079242,1778072.9
201810,901839,705,4755,20364604,10,0,0,0,0,0,0,0,0,1,0,0,5237178,.3511133193969727,4022779,.2086963653564453,8643491,-.1364002227783203,3070894,707794,.013763427734375,5771638,.1983327865600586,158970,-.5266122817993164,13147077,.0788478851318359,15264794,12631881,.1865749359130859,390680,.3596706390380859,252969,-.088597297668457,517400,.0605335235595703,4019209,-.3641891479492188,11033844,.0300941467285156,702237,.7088994979858398,14085,1898637,.2385616302490234,29531772,188616,.4590864181518555,121591,.0107154846191406,719817,.2365484237670898,334189,-.1983537673950195,17003,-.3807144165039063,994294,.5687618255615234,120492,1.358531951904297,3187705,-.0253067016601563,20087000,0,7416000,315531,-.1479940414428711,3605000,3479968,.3048667907714844,123011408,.246917724609375,656203,1.136409759521484,1306993,.7382097244262695,18590,.7264003753662109,604109,.0761594772338867,2077000,3044000,9810399,.0670013427734375,43887,.1057472229003906,1772536,14259567,-.7228031158447266,296574,231584,.8915081024169922,2577070,.0370626449584961,31806,.2388210296630859,178910,.1606035232543945,8470297,-.565155029296875,matched (3),16763393,.92419767,1104207.5,1793336.1
201811,901839,706,4755,19344302,11,0,0,0,0,0,0,0,0,0,1,0,4452311,-.1623592376708984,5324750,.2803926467895508,8135831,-.0605287551879883,1764175,995242,.3408327102661133,4438557,-.2626266479492188,151770,-.0463495254516602,11259701,-.1549701690673828,14633761,12907745,.0216045379638672,392326,.0042047500610352,250186,-.0110616683959961,89045,-1.759674072265625,2292884,-.561274528503418,13451262,.1981048583984375,513236,-.3135356903076172,3176,1017203,-.624079704284668,28499572,51029,-1.307319641113281,52641,-.8371677398681641,539153,-.2889976501464844,112614,-1.087740898132324,15723,-.0782651901245117,811851,-.2027158737182617,37908,-1.156421661376953,2172333,-.3834991455078125,20752000,203789,7740000,326119,.0330057144165039,2367000,2647029,-.273585319519043,129882584,.0543537139892578,307428,-.7582292556762695,772128,-.5263338088989258,20765,.1106443405151367,285367,-.7499790191650391,1863000,2476000,10151747,.0342025756835938,24297,-.5912647247314453,1914587,25666670,.5877647399902344,377522,66010,-1.255136489868164,1680562,-.427525520324707,10995,-1.062214851379395,154471,-.146876335144043,6659836,-.2404708862304688,matched (3),15768010,.92419767,1069656.9,1772271.4
201812,901839,707,4755,20774528,12,0,0,0,0,0,0,0,0,0,0,1,4895348,.0948619842529297,3900783,-.311187744140625,10964079,.2983465194702148,1383410,252885,-1.370051383972168,8683575,.6711044311523438,544632,1.277744293212891,12929912,.1383132934570313,10605293,10636517,-.1935348510742188,590373,.408660888671875,348704,.3320188522338867,541233,1.804707527160645,6174015,.9905385971069336,15324527,.1303825378417969,429036,-.179194450378418,7834,1427476,.3388509750366211,22799542,54845,.072117805480957,27762,-.639826774597168,482275,-.111485481262207,112927,.0027751922607422,24773,.4546298980712891,869770,.0689125061035156,69268,.6028213500976563,3933153,.5936393737792969,25136000,276973,6022000,456097,.3354425430297852,2875000,2884397,.0858783721923828,103448896,-.2275543212890625,414114,.2979011535644531,126163,-1.811575889587402,2645,-2.06059741973877,552797,.6612148284912109,1456000,2031000,9238585,-.0942573547363281,29055,.178837776184082,1317418,27845684,.0814857482910156,499579,109067,.5021562576293945,1654334,-.0157299041748047,32410,1.081026077270508,158814,.0277271270751953,6895207,.0347318649291992,matched (3),13787730,.92419767,889667.75,1669817
