period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c703,Y1319c251,growth1319c251,Y1489c620,growth1489c620,Y1515c484,growth1515c484,Y1554c703,growth1554c703,Y1571c203,Y1610c688,growth1610c688,Y1705c554,Y1762c222,growth1762c222,Y1821c348,growth1821c348,Y1848c372,growth1848c372,Y2134c348,growth2134c348,Y2305c124,Y2633c152,growth2633c152,Y2643c807,growth2643c807,Y2742c703,growth2742c703,Y2854c703,growth2854c703,Y2911c440,growth2911c440,Y2967c208,growth2967c208,Y2c554,Y3028c792,growth3028c792,Y3063c233,Y3064c203,Y3066c586,growth3066c586,Y329c352,growth329c352,Y3362c752,growth3362c752,Y3415c688,growth3415c688,Y3486c442,Y3658c251,growth3658c251,Y3682c554,Y3686c616,growth3686c616,Y3741c222,growth3741c222,Y3824c752,growth3824c752,Y3938c807,growth3938c807,Y4159c124,growth4159c124,Y4532c268,growth4532c268,Y4740c32,Y4754c818,Y488c372,growth488c372,Y4892c68,growth4892c68,Y4956c203,Y4958c68,growth4958c68,Y4984c818,Y5016c36,Y558c757,growth558c757,Y875c826,growth875c826,Y974c300,growth974c300,Y977c32,Y991c616,growth991c616,Y992c826,growth992c826,_merge,x,r2,s,sf
201511,760820,670,3591,467473,11,0,0,0,0,0,0,0,0,0,1,0,28624,1363628,-.2831907272338867,10922,-2.249951362609863,6341391,-.1536235809326172,2751,1.758512496948242,432262,97349,1.271781921386719,199876,206465,.2199277877807617,41219,.2862682342529297,339254,.0331230163574219,247865,.1165151596069336,56899,306746,-.6264591217041016,45191,.1066627502441406,602392,.2630081176757813,26279,1.026678085327148,10540,-.4015359878540039,67880,.7259111404418945,1283660,2190164,.0051727294921875,114245,53505,101635,1.147188186645508,4032,.203679084777832,1241069,.3836050033569336,189329,.9660978317260742,19217,193960,.2053289413452148,137098,246518,-.3661689758300781,4284,-.2244501113891602,32840436,.0181941986083984,249002,.8836650848388672,823103,-.4715776443481445,252944,-.2385406494140625,250394,568844,2975109,.1114778518676758,6883,.697077751159668,3915885,12434,.1047887802124023,122769,675780,28665,1.336782455444336,19086716,.7053623199462891,493122,1.417942047119141,114108,123413,.1962556838989258,1228110,.7559051513671875,matched (3),416570.13,.8216542,36542.723,81278.594
201512,760820,671,3591,464406,12,0,0,0,0,0,0,0,0,0,0,1,11202,1615653,.169590950012207,94770,2.160674095153809,9444506,.3983345031738281,545,-1.61893367767334,374729,507557,1.651307106018066,334579,161177,-.2476282119750977,22447,-.6077423095703125,378552,.1096038818359375,156363,-.4607048034667969,10545,821064,.9845809936523438,21396,-.7476940155029297,544388,-.1012458801269531,11779,-.8024511337280273,8525,-.2121744155883789,122801,.5928239822387695,6555243,2733037,.2214365005493164,40576,42296,15299,-1.893600463867188,2570,-.4503569602966309,695147,-.5796051025390625,239187,.233759880065918,19112,114727,-.5250968933105469,93447,191321,-.2534828186035156,377,-2.430397033691406,27684220,-.1707973480224609,225435,-.0994291305541992,833478,.0125265121459961,392022,.4381494522094727,68576,516000,2784373,-.066258430480957,3424,-.6982450485229492,191734,8866,-.3382110595703125,709585,263538,23079,-.2167539596557617,9884907,-.6579837799072266,154990,-1.15739631652832,48437,101314,-.1973114013671875,432280,-1.044157981872559,matched (3),480423.63,.8216542,43964.883,84874.906
201601,760820,672,3591,334649,01,0,0,0,0,0,0,0,0,0,0,0,3835,1570821,-.0281410217285156,168914,.5779361724853516,5863047,-.4767637252807617,242,-.8118481636047363,509373,116795,-1.469188690185547,86127,132841,-.1933498382568359,41665,.618504524230957,301749,-.2267580032348633,236949,.4156646728515625,1960,804841,-.0199565887451172,20454,-.0450258255004883,490459,-.1043205261230469,9220,-.2449436187744141,11460,.2958593368530273,90465,-.3056020736694336,3825983,1704581,-.4720935821533203,0,31009,60073,1.367773056030273,2170,-.1691789627075195,630916,-.0969505310058594,17268,-2.628391265869141,14620,130130,.1259784698486328,67394,341848,.580413818359375,319,-.1670541763305664,24646798,-.1162166595458984,36285,-1.826627731323242,977402,.1592903137207031,100397,-1.362185478210449,211553,408315,1984919,-.3384437561035156,4965,.3716039657592773,148499,4151,-.7588748931884766,249601,286299,7133,-1.174191474914551,1583565,-1.831330299377441,122490,-.2353305816650391,62044,85298,-.1720733642578125,132097,-1.18553638458252,matched (3),280285.56,.8216542,35442.375,80789.859
201602,760820,673,3591,438472,02,1,0,0,0,0,0,0,0,0,0,0,13297,1590227,.0122785568237305,13515,-2.525588989257813,7946880,.3041105270385742,651,.9895715713500977,529658,223261,.6479206085205078,108201,164727,.2151365280151367,59653,.3588829040527344,471420,.4461536407470703,208290,-.1289129257202148,17010,649429,-.2145509719848633,29748,.3745832443237305,453899,-.0774669647216797,12762,.3250970840454102,16057,.3372821807861328,72735,-.2181406021118164,2615876,2578287,.4138059616088867,67916,31059,69515,.1459817886352539,3222,.3952755928039551,1064257,.5228595733642578,94879,1.703747749328613,0,182341,.3373451232910156,80260,261820,-.2667093276977539,7402,3.144314765930176,26888380,.0870475769042969,96758,.9808082580566406,1269235,.2612714767456055,211755,.7462978363037109,282432,464681,1473662,-.2978277206420898,533,-2.231647491455078,95157,6809,.4948959350585938,332052,328981,4822,-.3915433883666992,2299235,.3728971481323242,238174,.6649713516235352,107850,95724,.1153173446655273,333510,.9261360168457031,matched (3),315459.63,.8216542,25816.188,77053.977
201603,760820,674,3591,574107,03,0,1,0,0,0,0,0,0,0,0,0,27965,2026071,.2422218322753906,55368,1.410201072692871,9834848,.2131519317626953,1642,.9251608848571777,665344,434870,.6667060852050781,171153,148942,-.1007328033447266,93637,.4508810043334961,350973,-.295039176940918,181559,-.1373510360717773,53102,467099,-.3295526504516602,28492,-.0431385040283203,545150,.1831865310668945,19700,.4341468811035156,10575,-.4176521301269531,96872,.2865676879882813,3985582,2713737,.0512008666992188,91122,109309,20541,-1.219119071960449,3736,.1480131149291992,555993,-.6492767333984375,247975,.9607257843017578,0,443322,.8884172439575195,75977,309444,.1671199798583984,3529,-.7407360076904297,25903516,-.0373153686523438,246187,.9338788986206055,1242568,-.0212335586547852,282787,.2892637252807617,566101,615875,3572932,.8856353759765625,6978,2.571995735168457,104358,10647,.4470329284667969,473113,275599,27074,1.725385665893555,4406023,.6503963470458984,349941,.3847637176513672,79872,79347,-.1876382827758789,414351,.2170400619506836,matched (3),474596.38,.8216542,37888.859,81892.641
201604,760820,675,3591,420146,04,0,0,1,0,0,0,0,0,0,0,0,7674,1534229,-.2780704498291016,123228,.8000345230102539,7313921,-.2961521148681641,441,-1.314625263214111,553130,69322,-1.836284637451172,359687,139937,-.0623645782470703,58200,-.4755401611328125,300624,-.1548490524291992,229679,.2351016998291016,22934,960290,.7206945419311523,34329,.1863670349121094,313888,-.5520248413085938,4163,-1.554383277893066,10134,-.0425968170166016,138410,.3568296432495117,13592092,2644765,-.0257444381713867,103252,27337,17761,-.1454181671142578,2604,-.3609671592712402,1735114,1.138072967529297,96349,-.9453516006469727,4306,275376,-.4761590957641602,146965,210726,-.3842182159423828,876,-1.39340353012085,25377732,-.0205059051513672,140261,-.562586784362793,727727,-.5350093841552734,322145,.1303081512451172,485291,724370,2895782,-.2101306915283203,1668,-1.431136608123779,92346,8415,-.2352619171142578,711679,329124,7012,-1.350951194763184,2457086,-.5839958190917969,289772,-.1886701583862305,90707,68800,-.1426267623901367,175399,-.859649658203125,matched (3),354564.84,.8216542,33217.965,79839.039
201605,760820,676,3591,375658,05,0,0,0,1,0,0,0,0,0,0,0,7460,1648827,.0720357894897461,31303,-1.370322227478027,4904349,-.3996572494506836,477,.0784716606140137,514877,9549,-1.982326507568359,306352,148049,.0563507080078125,48945,-.1731882095336914,289800,-.0366697311401367,156117,-.3860769271850586,5160,592651,-.4826297760009766,43083,.2271385192871094,348038,.1032752990722656,12059,1.063575744628906,6498,-.4444007873535156,70235,-.6783733367919922,2858430,2465267,-.070281982421875,42464,218278,34098,.6522331237792969,3359,.2545943260192871,1291924,-.2949409484863281,87197,-.0998067855834961,19288,222723,-.2122077941894531,181005,169327,-.2187271118164063,2914,1.201915740966797,25441216,.0024986267089844,58245,-.8788471221923828,661783,-.0949888229370117,488741,.4168310165405273,92089,565065,2960773,.0221948623657227,7814,1.544291973114014,90622,3626,-.8418855667114258,164931,231210,14724,.7418556213378906,2352575,-.0434656143188477,232699,-.2193489074707031,42800,63950,-.0731019973754883,152714,-.1384963989257813,matched (3),448623.03,.8216542,51423.328,88967.398
201606,760820,677,3591,405554,06,0,0,0,0,1,0,0,0,0,0,0,8315,1966431,.1761560440063477,150549,1.570574760437012,5143086,.0475311279296875,4982,2.346070289611816,720700,232639,3.193052291870117,96494,134029,-.0994863510131836,53530,.0895452499389648,451252,.4428348541259766,170949,.0907602310180664,5482,479384,-.2121038436889648,35347,-.1979150772094727,415321,.1767396926879883,8220,-.3832416534423828,12181,.628382682800293,73787,.0493354797363281,8421666,3151493,.2455759048461914,126854,37308,109083,1.162870407104492,4442,.2794618606567383,1780353,.3206796646118164,138740,.4644317626953125,20644,180530,-.2100324630737305,174583,197586,.1543426513671875,2220,-.2720193862915039,28617484,.1176471710205078,81704,.338444709777832,984448,.3971433639526367,330318,-.3917770385742188,208558,675001,3090597,.0429134368896484,5317,-.3850078582763672,85627,12804,1.261627197265625,788737,426299,21582,.3823814392089844,2647282,.1180229187011719,230214,-.0107364654541016,60940,148371,.84161376953125,154875,.0140514373779297,matched (3),432263.91,.8216542,31427.936,79111.023
201607,760820,678,3591,525686,07,0,0,0,0,0,1,0,0,0,0,0,57747,1424749,-.3222246170043945,61878,-.8891239166259766,5880795,.134037971496582,578,-2.154013156890869,368924,158196,-.3856534957885742,220843,232984,.552912712097168,55712,.0399532318115234,419631,-.0726499557495117,186135,.0851068496704102,44,689741,.3638143539428711,24886,-.3509082794189453,434175,.0443964004516602,9204,.1130685806274414,34990,1.055184364318848,100365,.3076314926147461,2977514,2306361,-.3122053146362305,25498,4260,37345,-1.071909904479981,6130,.3220901489257813,362038,-1.592818260192871,245950,.5725269317626953,26464,399900,.7953176498413086,208271,283626,.3614816665649414,1497,-.3940443992614746,22179972,-.2548294067382813,105386,.2545270919799805,1147828,.1535463333129883,367309,.1061477661132813,97983,1012258,1947405,-.4618663787841797,20520,1.350490570068359,134914,23657,.6139011383056641,245032,536586,17058,-.2352409362792969,3182854,.1842441558837891,296496,.2530241012573242,241277,32954,-1.504602432250977,269169,.5527210235595703,matched (3),499952.38,.8216542,48100.551,87089.047
201608,760820,679,3591,453487,08,0,0,0,0,0,0,1,0,0,0,0,20004,1637927,.1394357681274414,31906,-.6623706817626953,6501081,.1002769470214844,1434,.9086489677429199,365253,14131,-2.415463447570801,213588,197150,-.1670045852661133,45070,-.2119789123535156,348301,-.1863088607788086,231533,.2182502746582031,17018,573820,-.1840009689331055,19167,-.2611150741577148,652148,.4068241119384766,21141,.8315753936767578,17942,-.6679172515869141,102209,.0182056427001953,2037245,2955605,.2480325698852539,141833,25024,119310,1.161526679992676,4047,-.4152193069458008,1353183,1.318466186523438,46490,-1.665891647338867,11437,214508,-.6228675842285156,236479,167705,-.5254497528076172,6440,1.459065437316895,21229826,-.0437812805175781,597704,1.735466003417969,1179656,.0273513793945313,289052,-.2395973205566406,2889597,1018850,2992956,.4297637939453125,12822,-.4702377319335938,31447,10921,-.7729711532592773,533275,452875,21132,.2141695022583008,3151746,-.0098209381103516,260350,-.1300067901611328,78484,30615,-.0736227035522461,272478,.0122184753417969,matched (3),552181.31,.8216542,43982.047,84883.797
201609,760820,680,3591,192849,09,0,0,0,0,0,0,0,1,0,0,0,1185,1770495,.0778274536132813,18690,-.5348052978515625,5403108,-.1849937438964844,4146,1.061676025390625,561443,425792,3.405579566955566,149576,157150,-.2267637252807617,49682,.0974264144897461,357237,.0253324508666992,203559,-.1287670135498047,13411,388800,-.3892507553100586,35262,.6096153259277344,361947,-.5887737274169922,11347,-.6222600936889648,22638,.2324848175048828,87237,-.158390998840332,3027373,1868698,-.4584617614746094,31273,38057,44517,-.9858541488647461,2641,-.4268178939819336,1573102,.1505899429321289,270024,1.759274482727051,14165,226553,.0546321868896484,145477,356236,.753387451171875,2257,-1.048491954803467,31620516,.3983993530273438,48403,-2.513533592224121,994341,-.1708984375,263536,-.0924167633056641,1818569,452581,3004854,.0039682388305664,65743,1.634591102600098,12185,13260,.1940641403198242,1515521,583390,12301,-.5411081314086914,1943868,-.4832773208618164,214358,-.1943788528442383,92618,27729,-.0990114212036133,209877,-.2610359191894531,matched (3),301519.59,.8216542,36313.91,81175.977
201610,760820,681,3591,180189,10,0,0,0,0,0,0,0,0,1,0,0,8176,1615793,-.0914325714111328,56166,1.100322723388672,8021042,.3950939178466797,298,-2.632805347442627,493546,187959,-.8177270889282227,2821,230991,.3851776123046875,39199,-.2369918823242188,346759,-.0297698974609375,197847,-.0284614562988281,17621,854520,.7874755859375,28401,-.2163810729980469,455853,.2306718826293945,9063,-.2247533798217773,22531,-.0047369003295898,72629,-.1832637786865234,3240466,2125573,.1288003921508789,64715,25317,95985,.7683210372924805,2379,-.1044774055480957,954985,-.4991092681884766,135083,-.692622184753418,12018,200211,-.1236076354980469,201885,261204,-.3102922439575195,3062,.3050322532653809,21911164,-.3668098449707031,86427,.579737663269043,1502504,.4128084182739258,321975,.2002840042114258,1109517,654770,2765768,-.082911491394043,5000,-2.576315879821777,10166,8272,-.4718751907348633,441943,500569,4530,-.9989585876464844,1865479,-.0411615371704102,178794,-.1814136505126953,91772,6961,-1.382155418395996,368769,.5636482238769531,matched (3),240226.92,.8216542,38376.988,82119.625
201611,760820,682,3591,119739,11,0,0,0,0,0,0,0,0,0,1,0,6235,1817328,.1175413131713867,73610,.2704696655273438,11842933,.3896617889404297,278,-.0694723129272461,427627,9738,-2.960187911987305,36846,116035,-.6884870529174805,43159,.0962400436401367,335192,-.0339260101318359,179513,-.0972471237182617,1881,724101,-.1656093597412109,26301,-.076817512512207,637382,.3351993560791016,7744,-.1572818756103516,10751,-.739893913269043,142932,.6770038604736328,2641164,1878696,-.1234636306762695,306130,8239,50586,-.6405172348022461,4176,.5626740455627441,560609,-.5326719284057617,126716,-.0639410018920898,11523,142449,-.3403873443603516,155797,262997,.006840705871582,3631,.1704397201538086,21683900,-.0104274749755859,84209,-.0259981155395508,807034,-.6215229034423828,245491,-.2712135314941406,308039,494434,2674798,-.0334444046020508,3093,-.4802961349487305,7375,2922,-1.040608406066895,334666,331597,11430,.9255199432373047,2927949,.4507837295532227,140260,-.2427358627319336,143455,24578,1.261528015136719,348395,-.0568332672119141,matched (3),266018.28,.8216542,35879.434,80982.547
201612,760820,683,3591,576084,12,0,0,0,0,0,0,0,0,0,0,1,14814,1332714,-.310150146484375,91696,.2196979522705078,10172391,-.1520538330078125,1068,1.345921993255615,379663,187902,2.959884643554688,193761,187295,.4787931442260742,38544,-.1130905151367188,429060,.2468929290771484,181653,.0118513107299805,11431,982522,.3051919937133789,28253,.0715923309326172,333002,-.6492204666137695,11668,.4099311828613281,10692,-.0055027008056641,123608,-.1452531814575195,3733249,2785651,.3939037322998047,1003045,68684,41982,-.1864337921142578,3481,-.1820344924926758,1003224,.5819501876831055,153220,.1899271011352539,15244,243402,.5357303619384766,177721,268392,.0203065872192383,4993,.3185281753540039,26970324,.2181682586669922,124324,.3895893096923828,2190251,.9984054565429688,342000,.3315505981445313,1439741,1176756,3280544,.2041358947753906,4112,.2847681045532227,59164,3843,.2739849090576172,381346,397633,19236,.5205421447753906,2105053,-.329960823059082,256377,.6031503677368164,442668,51848,.746464729309082,261459,-.2870597839355469,matched (3),540984.5,.8216542,47128.633,86556.039
201701,760820,684,3591,184540,01,0,0,0,0,0,0,0,0,0,0,0,8931,949795,-.3387260437011719,91279,-.0045585632324219,6333789,-.4737777709960938,25,-3.754667282104492,0,202888,.0767335891723633,109325,143782,-.2643861770629883,56860,.3887910842895508,334327,-.2494773864746094,278672,.4279365539550781,15342,712989,-.3206567764282227,20273,-.3319091796875,335136,.0063877105712891,7077,-.5,17995,.5205984115600586,19097,-1.867584228515625,4769546,1980811,-.3409757614135742,41730,0,48571,.1457853317260742,2927,-.1733417510986328,700664,-.3589458465576172,59962,-.9381637573242188,16089,197787,-.2075233459472656,49140,201364,-.2873344421386719,609,-2.103973388671875,21787656,-.2133941650390625,43373,-1.053053855895996,2153924,-.0167245864868164,258562,-.2796754837036133,117977,925907,2160273,-.4177751541137695,4559,.1031942367553711,0,12845,1.206701278686523,183489,244399,5524,-1.247681617736816,1816794,-.1472673416137695,178637,-.361292839050293,87658,22506,-.8345346450805664,244838,-.0656805038452148,matched (3),232493.45,.8216542,27079.072,77486.227
201702,760820,685,3591,343396,02,1,0,0,0,0,0,0,0,0,0,0,34855,1397208,.3859844207763672,45469,-.6968898773193359,6425671,.0144023895263672,713,3.350605487823486,645911,452568,.8022842407226563,291068,164120,.1322994232177734,27794,-.7157716751098633,358321,.069310188293457,231780,-.1842460632324219,1650,955693,.2929706573486328,39588,.6692361831665039,427631,.2437238693237305,18671,.9701213836669922,8651,-.7324190139770508,85759,1.502009391784668,3527757,2025793,.0224552154541016,91768,22171,124548,.9416646957397461,3498,.1782131195068359,443807,-.4566383361816406,203785,1.223354339599609,30948,192536,-.0269079208374023,129173,347868,.5467090606689453,4190,1.928637504577637,29295830,.2961006164550781,112758,.9554071426391602,1376209,-.4479589462280273,282949,.0901317596435547,121031,1026525,1899850,-.1284589767456055,15494,1.223348617553711,104967,19509,.4179220199584961,526773,210348,17305,1.14189338684082,3330322,.6059951782226563,150552,-.1710472106933594,83489,16202,-.3286466598510742,251177,.0255613327026367,matched (3),295183.34,.8216542,31168.846,79008.453
201703,760820,686,3591,292184,03,0,1,0,0,0,0,0,0,0,0,0,4414,1344509,-.0384464263916016,64241,.345611572265625,10144408,.4566211700439453,176,-1.398997306823731,562532,205203,-.7909383773803711,83578,123206,-.2867403030395508,46727,.5195016860961914,338421,-.0571384429931641,237592,.0247659683227539,13406,700090,-.3112277984619141,24785,-.468287467956543,592684,.3264007568359375,24951,.289942741394043,18958,.784550666809082,86675,.010624885559082,4733589,1958217,-.0339269638061523,291821,51096,40319,-1.12786865234375,3092,-.1233730316162109,198880,-.8026885986328125,147976,-.3200159072875977,16605,147815,-.2643213272094727,71822,299044,-.1512327194213867,2624,-.4680008888244629,32577576,.1061801910400391,130015,.1424055099487305,2166938,.4539823532104492,339237,.181431770324707,73236,587302,3364890,.571619987487793,8417,-.610198974609375,129525,17683,-.0982723236083984,25888,268510,7562,-.8278598785400391,2980936,-.1108312606811523,83196,-.593109130859375,196083,14311,-.1241064071655273,319798,.2415313720703125,matched (3),240373.58,.8216542,36937.285,81456.75
201704,760820,687,3591,331494,04,0,0,1,0,0,0,0,0,0,0,0,6037,1423709,.0572357177734375,18555,-1.241902351379395,6195655,-.4930744171142578,375,.7564420700073242,565923,226185,.0973529815673828,172682,159326,.2570943832397461,56783,.1949148178100586,241242,-.3384904861450195,92549,-.9428167343139648,26094,815948,.153141975402832,32775,.2794265747070313,643409,.0821189880371094,4110,-1.80349063873291,6890,-1.012154579162598,15529,-1.719456672668457,9433344,2769881,.3467702865600586,106751,30850,73965,.6067695617675781,5065,.4935359954833984,366436,.6111221313476563,82920,-.5791740417480469,10652,223783,.4147148132324219,153305,303495,.0147743225097656,4611,.5637450218200684,21809272,-.4012889862060547,92683,-.3384647369384766,1741298,-.218684196472168,204230,-.5074520111083984,196257,494694,3454035,.0261478424072266,4588,-.6068096160888672,88811,10671,-.5050745010375977,53175,271740,27740,1.299739837646484,2172778,-.3162307739257813,258015,1.131818771362305,235394,38677,.9942169189453125,237999,-.2954225540161133,matched (3),274797.81,.8216542,36311.555,81174.922
201705,760820,688,3591,542355,05,0,0,0,1,0,0,0,0,0,0,0,26053,2117195,.3968267440795898,95647,1.639925003051758,7795530,.2297029495239258,3176,2.136451244354248,530953,72712,-1.134846687316895,358687,128849,-.212310791015625,61318,.0768365859985352,377183,.446929931640625,132521,.3590030670166016,27372,1030405,.2333564758300781,33143,.0111656188964844,402607,-.4688196182250977,5342,.262176513671875,12415,.5888338088989258,80341,1.643570899963379,7076622,2881748,.0395927429199219,94319,44604,82784,.1126422882080078,4350,-.1521778106689453,427696,.1545896530151367,154349,.6213407516479492,12576,254694,.1293859481811523,172364,320647,.0549755096435547,13765,1.093684196472168,24338586,.1097278594970703,122672,.2803287506103516,2014840,.145909309387207,332845,.4884300231933594,184984,715440,3145008,-.0937271118164063,29568,1.863248825073242,89978,16678,.4465608596801758,215965,445579,16461,-.5218820571899414,2779392,.2462253570556641,425731,.5007896423339844,158489,37067,-.0425186157226563,493752,.729766845703125,matched (3),518080.59,.8216542,41808,83777.969
201706,760820,689,3591,345528,06,0,0,0,0,1,0,0,0,0,0,0,2246,1610823,-.2733469009399414,64504,-.3939371109008789,7262430,-.070836067199707,243,-2.570315837860107,427598,670069,2.220874786376953,189474,82623,-.4443531036376953,52380,-.1575479507446289,402863,.0658664703369141,117274,-.1222286224365234,12672,978082,-.0521135330200195,20901,-.461033821105957,428706,.0628108978271484,3747,-.3546438217163086,12908,.0389423370361328,11433,-1.949775695800781,5498358,2670084,-.0762872695922852,69609,20313,96617,.1545200347900391,4215,-.0315265655517578,985732,.8349714279174805,212150,.3180770874023438,7880,256361,.0065240859985352,99696,312342,-.0262422561645508,9904,-.3291902542114258,23072076,-.0534400939941406,388072,1.151677131652832,1264681,-.4657201766967773,236185,-.3430614471435547,82212,433564,3140842,-.0013246536254883,9422,-1.143645286560059,67771,9529,-.5597505569458008,251478,417796,6185,-.9788665771484375,1946917,-.3559846878051758,166212,-.9405441284179688,88682,17388,-.7569465637207031,528198,.0674371719360352,matched (3),344955.72,.8216542,34644.066,80442.844
201707,760820,690,3591,438891,07,0,0,0,0,0,1,0,0,0,0,0,2834,1837084,.131434440612793,87989,.3104839324951172,10554594,.3738460540771484,870,1.275431632995606,531398,17525,-3.643753051757813,192121,102983,.22027587890625,52917,.0101995468139648,361717,-.1077346801757813,164747,.3398981094360352,17436,936203,-.0437612533569336,43280,.7278928756713867,565346,.2766666412353516,4981,.2846746444702148,13884,.0728893280029297,92416,2.08979606628418,5057637,2591266,-.029963493347168,294916,26597,30050,-1.167891502380371,4919,.1544551849365234,192797,-1.631746292114258,227329,.0691041946411133,55574,262191,.022486686706543,91264,285186,-.0909566879272461,473,-3.041598796844482,20380308,-.124053955078125,126626,-1.119953155517578,1405992,.1059236526489258,289883,.2048616409301758,76292,563133,2634681,-.1757297515869141,23306,.9056634902954102,71108,17338,.5985612869262695,261387,362602,34562,1.720627784729004,2607643,.2921991348266602,249580,.4065160751342773,263943,80134,1.527919769287109,348104,-.4169692993164063,matched (3),366239.91,.8216542,38037.41,81961.477
201708,760820,691,3591,446806,08,0,0,0,0,0,0,1,0,0,0,0,27361,2012342,.0911197662353516,126042,.3594036102294922,11361509,.07366943359375,681,-.2449307441711426,347408,332323,2.942479133605957,348796,226622,.7887191772460938,57343,.0803260803222656,486509,.2963933944702148,234953,.3549747467041016,287,858741,-.0863656997680664,9184,-1.550227165222168,660216,.1551284790039063,12012,.8802757263183594,16992,.2020053863525391,97114,.0495853424072266,1706676,2759188,.0627899169921875,1146571,14617,164770,1.701687812805176,6667,.3040647506713867,420394,.7795543670654297,142451,-.4673995971679688,9284,239401,-.0909337997436523,145705,410262,.3636541366577148,6116,2.559567928314209,26829400,.2749290466308594,126785,.0012550354003906,1849238,.2740306854248047,417681,.3652410507202148,112544,915492,3107879,.1651792526245117,4855,-1.56870174407959,152184,24328,.3387269973754883,610531,485717,22016,-.4509849548339844,1966015,-.2824382781982422,335449,.2956905364990234,312624,28396,-1.03745174407959,688161,.6815214157104492,matched (3),541809.25,.8216542,38029.461,81957.789
201709,760820,692,3591,341496,09,0,0,0,0,0,0,0,1,0,0,0,37664,1554422,-.2581949234008789,14676,-2.150402069091797,7539276,-.4101037979125977,1087,.4676146507263184,802585,317063,-.0470066070556641,115865,191624,-.1677484512329102,35138,-.4897680282592773,447159,-.0843410491943359,175770,-.2902088165283203,14618,758016,-.1247625350952148,43748,1.560982704162598,611447,-.0767383575439453,9977,-.1856241226196289,10223,-.5081024169921875,32041,-1.108868598937988,1446931,2496949,-.0998668670654297,87631,5328,101568,-.4838228225708008,4970,-.2937498092651367,766443,.6005678176879883,241323,.5271377563476563,34421,153032,-.4474925994873047,231195,506057,.2098531723022461,2539,-.8791375160217285,29709940,.1019840240478516,92495,-.315338134765625,1682834,-.094294548034668,326482,-.2463436126708984,91908,977411,3627142,.1545038223266602,3153,-.4316549301147461,82900,16670,-.3780174255371094,157933,212373,56768,.9472026824951172,1254740,-.4490804672241211,275531,-.1967697143554688,94492,20494,-.3261165618896484,302340,-.8224706649780273,matched (3),354365.75,.8216542,30826.691,78874.102
201710,760820,693,3591,418136,10,0,0,0,0,0,0,0,0,1,0,0,6794,1970918,.2373952865600586,71455,1.582855224609375,9647442,.2465658187866211,321,-1.219736099243164,469990,325908,.0275144577026367,353617,160412,-.1777896881103516,44517,.2365884780883789,369774,-.1900224685668945,228141,.2607870101928711,34693,698820,-.0813112258911133,44429,.015446662902832,403899,-.4146633148193359,17837,.5809926986694336,15058,.3872699737548828,86485,.9929542541503906,1682988,2782590,.1083126068115234,219019,18119,55773,-.5994386672973633,4136,-.1836910247802734,850416,.1039648056030273,250695,.0381011962890625,11745,845408,1.709172248840332,139713,534630,.0549259185791016,4645,.6040205955505371,21684578,-.31488037109375,97126,.0488548278808594,1764312,.0472812652587891,343580,.0510454177856445,63451,966664,2414749,-.4068489074707031,37142,2.466394424438477,126174,4650,-1.276743888854981,92886,325045,65157,.1378269195556641,1532219,.1997890472412109,176965,-.4427490234375,71219,44432,.7738285064697266,322293,.063908576965332,matched (3),330805.13,.8216542,31624.082,79189.148
201711,760820,694,3591,547119,11,0,0,0,0,0,0,0,0,0,1,0,28954,1880013,-.0472211837768555,219511,1.122334480285645,11026784,.1336345672607422,674,.7417893409729004,434856,305981,-.0630922317504883,182566,201168,.2263956069946289,55357,.2179317474365234,356169,-.0374870300292969,193753,-.1633796691894531,11883,1216696,.5545005798339844,25775,-.5444869995117188,664749,.4982442855834961,81646,1.5211181640625,17076,.1257638931274414,143985,.5097379684448242,3117535,2613717,-.0626087188720703,203735,41252,82231,.3882427215576172,4636,.1141233444213867,1045771,.2067842483520508,157141,-.4670934677124023,12325,492379,-.5405702590942383,160333,579016,.0797548294067383,20164,1.468108177185059,28688746,.2799034118652344,107164,.0983514785766602,2641884,.4037313461303711,251662,-.3113327026367188,104310,636792,2736781,.1251869201660156,8128,-1.519433975219727,149814,20048,1.461262702941895,129304,373454,69186,.0599994659423828,1338417,-.1352291107177734,341731,.6580724716186523,151049,31427,-.3462924957275391,420681,.266413688659668,matched (3),498437.38,.8216542,46673.965,86309.32
