period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1120c688,growth1120c688,Y1494c826,growth1494c826,Y1507c208,growth1507c208,Y1532c251,growth1532c251,Y1575c251,growth1575c251,Y1583c208,growth1583c208,Y1617c352,growth1617c352,Y1693c348,growth1693c348,Y1729c600,growth1729c600,Y1744c484,growth1744c484,Y1823c616,growth1823c616,Y1828c826,growth1828c826,Y1927c381,Y1993c616,growth1993c616,Y2090c222,growth2090c222,Y2093c826,growth2093c826,Y2659c705,growth2659c705,Y2665c124,growth2665c124,Y2745c251,growth2745c251,Y2871c251,growth2871c251,Y3030c826,growth3030c826,Y3031c616,growth3031c616,Y305c352,growth305c352,Y3119c705,growth3119c705,Y3132c616,growth3132c616,Y3158c372,growth3158c372,Y3173c757,growth3173c757,Y3248c484,growth3248c484,Y3306c757,growth3306c757,Y3439c222,Y3465c826,growth3465c826,Y3540c251,growth3540c251,Y3545c203,Y3842c705,growth3842c705,Y4030c826,growth4030c826,Y4206c36,Y4256c208,growth4256c208,Y4360c752,growth4360c752,Y4414c251,growth4414c251,Y4515c203,Y4630c251,growth4630c251,Y4755c616,growth4755c616,Y4762c251,growth4762c251,Y51c124,growth51c124,Y533c300,growth533c300,Y554c124,growth554c124,Y573c124,growth573c124,Y598c152,growth598c152,Y607c348,growth607c348,Y973c752,growth973c752,_merge,x,r2,s,sf
201503,300640,662,1390,217591,03,0,1,0,0,0,0,0,0,0,0,0,93778,1.950762748718262,8685672,-.0280370712280273,714357,-.0550270080566406,1498674,.1351175308227539,5119442,.3524942398071289,98253,-.6435413360595703,13276,.1576213836669922,204197,-.7266244888305664,854083,.5788183212280273,5720169,.2966976165771484,1300867,.0049800872802734,1321148,.2930812835693359,4541758,2998290,.5017690658569336,367225,.9236154556274414,27349560,-.2843532562255859,41036,.513249397277832,316178,.3412628173828125,2841162,-.2196197509765625,842934,.4909992218017578,106605,-.4336166381835938,157484,.414154052734375,9845,-.4196186065673828,136683,.5515003204345703,66112,-.3403778076171875,283604,.501835823059082,467921,-.036494255065918,3680176,.3898391723632813,234336,.2754726409912109,7868,1273109,.0033893585205078,2715662,-.0994625091552734,851626,1067600,.1284561157226563,2760381,-.1895160675048828,45152048,1026830,.3647880554199219,836091,.2281551361083984,50118252,.6633872985839844,1018651,2507856,-.3550825119018555,16173630,.0738067626953125,4709597,.0463685989379883,684937,-.177703857421875,126382,-1.037714958190918,673143,.3496198654174805,13947104,.0553226470947266,73391,.2661027908325195,47214,-1.002436637878418,130090,.9165410995483398,matched (3),245384.34,.82769138,78485.922,152898.14
201504,300640,663,1390,254678,04,0,0,1,0,0,0,0,0,0,0,0,27676,-1.220364570617676,10163565,.1571340560913086,722830,.0117912292480469,1242914,-.1871213912963867,5438633,.0604820251464844,241687,.9000978469848633,16126,.1944751739501953,209968,.0278701782226563,419504,-.7109556198120117,3079545,-.6192169189453125,1384207,.0620965957641602,1752791,.2827081680297852,6731728,1240439,-.8825759887695313,339795,-.0776329040527344,27174284,-.0064277648925781,15637,-.9648094177246094,331603,.047633171081543,2887449,.0161600112915039,438440,-.6536655426025391,53102,-.6969156265258789,173616,.0975217819213867,15879,.4780330657958984,62045,-.7898044586181641,46086,-.3608417510986328,298352,.0506954193115234,543655,.1500148773193359,3893871,.0564432144165039,170665,-.3170537948608398,12001,939104,-.304290771484375,2552625,-.0619134902954102,782805,488946,-.7809162139892578,2809151,.0175132751464844,45373524,1243904,.1917791366577148,418009,-.6932344436645508,37018008,-.3029823303222656,819386,3882591,.4370746612548828,14972593,-.0771598815917969,4840565,.0274286270141602,574668,-.1755342483520508,132460,.046971321105957,404037,-.5104513168334961,13938675,-.0006046295166016,120947,.4995508193969727,51227,.0815763473510742,74426,-.5584211349487305,matched (3),279851.88,.82769138,86328.352,157068.09
201505,300640,664,1390,308836,05,0,0,0,1,0,0,0,0,0,0,0,77560,1.030486106872559,8414007,-.1889104843139648,865669,.180328369140625,3415506,1.010867118835449,4387246,-.2148256301879883,242611,.0038156509399414,25686,.4655132293701172,313176,.399810791015625,761748,.5965433120727539,5761217,.6263666152954102,1365637,-.0135068893432617,1652657,-.0588245391845703,8583865,932225,-.2856464385986328,99994,-1.223232269287109,33497502,.209197998046875,43325,1.019089698791504,430470,.2609395980834961,2940183,.0180978775024414,593672,.3031044006347656,83368,.4510498046875,233245,.2952432632446289,10645,-.399907112121582,87934,.3487272262573242,41528,-.1041412353515625,844494,1.040463447570801,626499,.1418323516845703,4603348,.1673803329467773,205112,.1838541030883789,28520,1340669,.3559980392456055,2779368,.0851011276245117,800740,867645,.5735311508178711,2680263,-.046966552734375,38054600,932317,-.2883377075195313,756089,.592656135559082,33930856,-.0870780944824219,974796,3124858,-.2171134948730469,15022670,.0033378601074219,5160197,.0639438629150391,1096869,.6464223861694336,359883,.9994983673095703,437378,.0792913436889648,15776436,.1238498687744141,104143,-.1495876312255859,217273,1.444888114929199,108201,.3741855621337891,matched (3),345512.94,.82769138,76547.68,151912.31
201506,300640,665,1390,244183,06,0,0,0,0,1,0,0,0,0,0,0,57797,-.2941150665283203,8176736,-.0286054611206055,1166654,.2983922958374023,1623642,-.7436542510986328,5546071,.2343883514404297,113323,-.7612171173095703,25955,.0104179382324219,233957,-.2916288375854492,487781,-.4457492828369141,5350025,-.0740470886230469,1874070,.3164920806884766,1536884,-.072627067565918,11211456,1175430,.2318143844604492,163876,.4940004348754883,31541794,-.0601558685302734,60356,.3315305709838867,481381,.111781120300293,4648453,.4580631256103516,449084,-.2791175842285156,83190,-.0021371841430664,124700,-.6261777877807617,31852,1.096010208129883,78071,-.1189680099487305,80977,.6677980422973633,479345,-.5663175582885742,586718,-.0656023025512695,4091645,-.1178369522094727,224794,.0916280746459961,10243,1216956,-.0968170166015625,2992959,.0740385055541992,873825,1137624,.2709140777587891,2572514,-.0410318374633789,44809312,858198,-.0828380584716797,502915,-.4077377319335938,42489324,.2249279022216797,880655,4407799,.3439865112304688,15707454,.0445766448974609,9869436,.648468017578125,903681,-.1937389373779297,226085,-.4648675918579102,452916,.0349092483520508,16855918,.0661849975585938,92956,-.1136388778686523,35352,-1.815799713134766,96012,-.1195182800292969,matched (3),366310.69,.82769138,61461.684,144897.69
201507,300640,666,1390,124935,07,0,0,0,0,0,1,0,0,0,0,0,93066,.4763717651367188,8934816,.0886631011962891,558931,-.7358694076538086,1922954,.1691904067993164,5265742,-.0518684387207031,211981,.6262540817260742,14461,-.5849094390869141,250941,.0700807571411133,663379,.3074798583984375,4819652,-.1043996810913086,1870921,-.0016822814941406,2447057,.4651288986206055,12808352,1058473,-.1048059463500977,262361,.470611572265625,30003400,-.0500030517578125,25536,-.8601713180541992,404329,-.1744298934936523,6422057,.3232040405273438,483192,.0732040405273438,118001,.3495664596557617,73654,-.5265331268310547,11853,-.9885196685791016,133722,.5381441116333008,99792,.2089223861694336,223362,-.7636260986328125,582217,-.0077018737792969,4000867,-.0224361419677734,206317,-.0857706069946289,5449,1195817,-.0175228118896484,3262816,.0863285064697266,841608,889539,-.2459936141967773,3031704,.164240837097168,37233968,964261,.1165275573730469,211095,-.8681135177612305,44390932,.0437812805175781,753237,3729853,-.1670064926147461,16582795,.054229736328125,5419813,-.5993814468383789,751840,-.1839523315429688,134789,-.5172004699707031,417358,-.0817623138427734,18278022,.0809974670410156,47083,-.6802139282226563,234760,1.893208503723145,55995,-.539210319519043,matched (3),184299.59,.82769138,63433.313,145744.94
201508,300640,667,1390,154266,08,0,0,0,0,0,0,1,0,0,0,0,26387,-1.26043701171875,9724757,.0847187042236328,760446,.3078794479370117,1496280,-.250880241394043,4429100,-.1730251312255859,275308,.2613945007324219,13931,-.0373382568359375,253989,.0120735168457031,384248,-.5460586547851563,5697321,.1672945022583008,1026408,-.6003656387329102,2328120,-.0498247146606445,6197752,1316138,.2178735733032227,106829,-.8984928131103516,28263688,-.0597324371337891,30869,.1896629333496094,521255,.2540102005004883,4039057,-.4637269973754883,533603,.099238395690918,66309,-.5763673782348633,182325,.9064130783081055,30297,.9384679794311523,68746,-.66534423828125,116612,.1557645797729492,270253,.1905641555786133,555328,-.0472841262817383,2087488,-.6505498886108398,120199,-.5402650833129883,10059,891068,-.294163703918457,2138955,-.4222736358642578,874432,1057928,.1733646392822266,2446769,-.2143564224243164,37678760,1110864,.1415309906005859,352978,.5140981674194336,31065280,-.3569431304931641,574612,2739715,-.3085155487060547,11920402,-.3301143646240234,4470627,-.1925334930419922,1081710,.363774299621582,159997,.1714439392089844,205575,-.7081336975097656,16369336,-.11029052734375,66646,.3474826812744141,65236,-1.280551910400391,36866,-.4179725646972656,matched (3),201382.84,.82769138,73544.195,150421.25
201509,300640,668,1390,196721,09,0,0,0,0,0,0,0,1,0,0,0,84097,1.159099578857422,11281117,.1484565734863281,820754,.0763187408447266,10772906,1.974052429199219,4941526,.1094779968261719,331970,.1871538162231445,26007,.6242494583129883,333472,.2722673416137695,824396,.7633628845214844,6026338,.0561437606811523,1802929,.5633478164672852,3902015,.5164318084716797,6450899,1538780,.1562881469726563,156237,.3801450729370117,35442736,.2263393402099609,60717,.6764717102050781,595661,.1334323883056641,4334236,.0705337524414063,905030,.528315544128418,63627,-.0412883758544922,272403,.4014911651611328,61260,.7040786743164063,82735,.1852235794067383,113978,-.0228471755981445,429517,.4633035659790039,691378,.2191276550292969,3019184,.3690252304077148,270283,.8103208541870117,10528,1197190,.2953119277954102,3079919,.3645858764648438,895406,1071093,.0123672485351563,2861635,.1566247940063477,40185784,1243011,.1123991012573242,777830,.7901020050048828,36720160,.1672344207763672,650036,3099802,.1234846115112305,14190158,.1742973327636719,5070299,.1258716583251953,1161229,.0709362030029297,268159,.5164251327514648,245155,.1760797500610352,16515198,.0088710784912109,103549,.4406499862670898,206356,1.151591300964356,106442,1.060310363769531,matched (3),100327.1,.82769138,74576.82,150928.81
201510,300640,669,1390,196489,10,0,0,0,0,0,0,0,0,1,0,0,97415,.1470088958740234,10699094,-.0529727935791016,462471,-.5736398696899414,1542232,-1.943803787231445,4604561,-.0706272125244141,165612,-.6953973770141602,30851,.1708030700683594,246536,-.3020505905151367,704849,-.1566667556762695,5714187,-.0531883239746094,1474450,-.2011280059814453,2451845,-.4646520614624023,4427267,2644810,.5416097640991211,328677,.7437009811401367,33468648,-.0573081970214844,59334,-.023040771484375,457896,-.2630300521850586,4317057,-.0039710998535156,642430,-.3427095413208008,210295,1.195473670959473,186840,-.3770294189453125,75375,.2073488235473633,65356,-.2357931137084961,230634,.7048263549804688,180796,-.8652925491333008,605676,-.1323413848876953,4056502,.2953348159790039,207295,-.2653264999389648,8940,935602,-.2465429306030273,3432066,.1082592010498047,985389,850436,-.2306861877441406,3126061,.0883808135986328,35868416,830697,-.4030275344848633,517516,-.4074678421020508,68060448,.6170711517333984,814575,3657674,.1654891967773438,14339400,.0104618072509766,5301557,.0446004867553711,1271227,.0905036926269531,215819,-.2171401977539063,574988,.8524580001831055,15745825,-.0477046966552734,89225,-.1488838195800781,161638,-.2442436218261719,137099,.2531032562255859,matched (3),190605.83,.82769138,60766.219,144604.06
201511,300640,670,1390,146483,11,0,0,0,0,0,0,0,0,0,1,0,104773,.0728158950805664,8827639,-.1922712326049805,685554,.3936433792114258,1570067,.017888069152832,3775601,-.1984882354736328,162838,-.0168914794921875,29154,-.0565767288208008,113044,-.7797307968139648,260155,-.9967060089111328,5424738,-.0519819259643555,1466610,-.0053310394287109,1635125,-.4051218032836914,3893378,1296848,-.7126626968383789,299397,-.0933046340942383,32666736,-.0242519378662109,24735,-.8749637603759766,394846,-.1481456756591797,4507354,.0431356430053711,959831,.4014987945556641,116319,-.5921745300292969,227577,.1972360610961914,48549,-.4399023056030273,77902,.1756019592285156,185821,-.2160482406616211,316773,.5608158111572266,602575,-.0051326751708984,2791868,-.3736104965209961,196459,-.0536899566650391,8637,955351,.0208892822265625,4071634,.1708822250366211,836652,1236836,.3745622634887695,3131689,.0017986297607422,36151856,815882,-.0179948806762695,481236,-.0726823806762695,44628012,-.4220352172851563,702476,3378668,-.079345703125,14442393,.0071563720703125,4844528,-.0901508331298828,931246,-.3112144470214844,308304,.3566465377807617,247689,-.8421745300292969,14785816,-.0629081726074219,75509,-.1669092178344727,107082,-.4117641448974609,67892,-.7027854919433594,matched (3),102988.75,.82769138,60232.441,144380.58
201512,300640,671,1390,141250,12,0,0,0,0,0,0,0,0,0,0,1,48833,-.7633895874023438,7387844,-.1780509948730469,367904,-.6224050521850586,1582481,.0078754425048828,3649636,-.0339317321777344,103374,-.454401969909668,59336,.7106237411499023,211916,.628413200378418,538164,.7268857955932617,4206110,-.2544317245483398,899680,-.4886703491210938,1178739,-.3272743225097656,3499387,641995,-.7031116485595703,171560,-.5568370819091797,24073370,-.3052520751953125,46711,.6357603073120117,305532,-.2564420700073242,3613243,-.2211036682128906,1057082,.0965108871459961,65043,-.5812883377075195,134455,-.5262594223022461,4928,-2.287640571594238,50823,-.4271020889282227,23997,-2.046854972839356,203090,-.4445362091064453,600000,-.0042829513549805,1579510,-.5695962905883789,66892,-1.077373504638672,6146,647307,-.3892583847045898,2274057,-.5824785232543945,730668,734519,-.5210952758789063,1550198,-.7031898498535156,35933508,976353,.1795539855957031,289988,-.5065183639526367,46645928,.0442237854003906,452443,3024174,-.1108436584472656,14568363,.0086841583251953,4662743,-.0382461547851563,838933,-.1043930053710938,218795,-.3429508209228516,382818,.4353857040405273,12525579,-.1658954620361328,66275,-.1304388046264648,119818,.1123790740966797,98113,.3682022094726563,matched (3),122935.52,.82769138,70841.789,149118.61
201601,300640,672,1390,173642,01,0,0,0,0,0,0,0,0,0,0,0,147238,1.103644371032715,9152929,.214238166809082,953956,.9527950286865234,8773801,1.712776184082031,5415175,.3945779800415039,138430,.2920112609863281,253905,1.453743934631348,447105,.7466030120849609,481668,-.1109085083007813,4810189,.1341981887817383,1447545,.4755859375,1968958,.5130596160888672,3311629,1477615,.8336048126220703,264517,.4329719543457031,28103940,.1548042297363281,55650,.1751022338867188,420602,.3196325302124023,3720547,.0292644500732422,710761,-.3969316482543945,153071,.8558530807495117,120573,-.1089744567871094,13421,1.001887321472168,96572,.6419401168823242,195028,2.09521484375,633639,1.13783073425293,719662,.1818523406982422,4128270,.9607439041137695,192138,1.055133819580078,8268,813689,.2287569046020508,4524804,.6880083084106445,819804,879786,.1804628372192383,2630426,.5287637710571289,33066926,1234063,.2342433929443359,487372,.5191879272460938,42587900,-.0910148620605469,414563,4222443,.333775520324707,15834483,.0833377838134766,5452189,.1564140319824219,1230731,.3832330703735352,98810,-.7949371337890625,565116,.3894710540771484,15739863,.228424072265625,107210,.4809770584106445,203437,.5293827056884766,102481,.0435571670532227,matched (3),263187.34,.82769138,69326.539,148404.75
201602,300640,673,1390,127288,02,1,0,0,0,0,0,0,0,0,0,0,90939,-.4818620681762695,6653488,-.3189334869384766,657623,-.3719854354858398,1805853,-1.580737113952637,3916729,-.323948860168457,14544,-2.253186225891113,28990,-2.170009613037109,249619,-.5828571319580078,323256,-.3988103866577148,5395175,.1147689819335938,1399097,-.0340423583984375,1362475,-.3682022094726563,3260663,797156,-.6171350479125977,133916,-.6806926727294922,26238060,-.0686988830566406,13847,-1.391013145446777,783603,.6222162246704102,3446040,-.0766448974609375,656571,-.0793056488037109,95629,-.4704256057739258,112033,-.0734615325927734,16500,.2065401077270508,79919,-.1892757415771484,159331,-.2021598815917969,328598,-.6566448211669922,599063,-.1834144592285156,2780192,-.3953380584716797,171385,-.1143007278442383,1901,721935,-.1196422576904297,3554638,-.2413206100463867,817077,899958,.0226688385009766,2432082,-.0783987045288086,29073934,701405,-.5649814605712891,333339,-.3798675537109375,36562056,-.1525592803955078,772092,3406557,-.2147111892700195,15474112,-.0230197906494141,5795715,.061100959777832,893194,-.3205595016479492,194677,.6781435012817383,468247,-.1880350112915039,19236272,.2006015777587891,49589,-.7710208892822266,49012,-1.423291206359863,40430,-.9301052093505859,matched (3),138531.42,.82769138,44495.438,138555.58
201603,300640,674,1390,344686,03,0,1,0,0,0,0,0,0,0,0,0,123700,.3076705932617188,8080192,.19427490234375,774924,.1641330718994141,2325835,.2530460357666016,4776697,.1984930038452148,196175,2.601828575134277,26585,-.0866031646728516,242904,-.0272703170776367,474127,.3830299377441406,5844657,.0800228118896484,1731586,.2132110595703125,1910289,.33795166015625,4640028,1236263,.4387989044189453,217660,.4857215881347656,27001260,.0286731719970703,66313,1.566317558288574,431930,-.5956392288208008,3533555,.0250787734985352,935151,.3536777496337891,64112,-.3998441696166992,150404,.2945318222045898,23024,.3331766128540039,111912,.3366994857788086,263959,.5048103332519531,513678,.4467620849609375,691269,.1431617736816406,2316470,-.1824760437011719,165094,-.0373983383178711,14686,719289,-.0036725997924805,4663225,.271453857421875,939325,1086029,.1879358291625977,2039151,-.1762142181396484,35095520,1122735,.4704370498657227,324967,-.0254364013671875,40531764,.1030750274658203,564756,3549051,.0409774780273438,16196161,.0456047058105469,5845125,.0084896087646484,965261,.0775947570800781,204957,.0514583587646484,487079,.0394306182861328,17201444,-.1118049621582031,72675,.382227897644043,168400,1.23427677154541,140672,1.246858596801758,matched (3),243659.03,.82769138,47803.91,139653.2
201604,300640,675,1390,192818,04,0,0,1,0,0,0,0,0,0,0,0,114460,-.0776338577270508,5922489,-.3106594085693359,772458,-.0031871795654297,1565637,-.3957862854003906,5208998,.0866384506225586,167492,-.1580715179443359,10439,-.9347982406616211,437545,.5885133743286133,286097,-.5051441192626953,5365337,-.0855684280395508,1560440,-.1040706634521484,1910553,.0001382827758789,6678165,999969,-.2121248245239258,244055,.1144590377807617,26136816,-.0325393676757813,69134,.0416603088378906,439925,.018341064453125,2160731,-.4918575286865234,569384,-.4961528778076172,59358,-.0770444869995117,193445,.2516679763793945,25259,.0926456451416016,112494,.0051870346069336,115806,-.8238773345947266,326746,-.4524135589599609,610381,-.124445915222168,2860419,.2109241485595703,196215,.1726961135864258,10746,1053754,.3818511962890625,3154640,-.3908329010009766,993730,922734,-.1629428863525391,2971094,.3763971328735352,35919092,911217,-.2087421417236328,416590,.2483787536621094,36039800,-.117462158203125,618527,3172577,-.1121358871459961,19530536,.1872043609619141,6835975,.1565914154052734,1016097,.0513248443603516,211757,.0326395034790039,328342,-.3943710327148438,16138944,-.0637569427490234,60583,-.1819829940795898,22602,-2.008303642272949,161781,.1398124694824219,matched (3),261854.89,.82769138,66490.75,147101.41
201605,300640,676,1390,117359,05,0,0,0,1,0,0,0,0,0,0,0,91339,-.2256479263305664,7123310,.1846160888671875,773724,.0016374588012695,1555049,-.0067853927612305,3902027,-.2888917922973633,20717,-2.089981079101563,29792,1.048690795898438,377379,-.1479291915893555,467380,.4908123016357422,6068659,.1231784820556641,1600053,.0250692367553711,2371753,.2162370681762695,7397379,1031233,.0307865142822266,186336,-.2698421478271484,25726804,-.0158119201660156,131886,.6458911895751953,467879,.0616054534912109,3530113,.4908828735351563,412362,-.3226537704467773,89996,.4161777496337891,192243,-.0062332153320313,14985,-.5221328735351563,96969,-.1485090255737305,75216,-.4315528869628906,191779,-.5328397750854492,462031,-.2784509658813477,2954984,.0325250625610352,232583,.1700363159179688,20172,896863,-.1612110137939453,3195300,.0128068923950195,922674,2290975,.9093923568725586,2293930,-.2586641311645508,32957664,926267,.0163812637329102,1507407,1.286044120788574,39902052,.1018028259277344,1006819,3904229,.2075166702270508,16843236,-.1480293273925781,5460680,-.2246265411376953,658440,-.4338502883911133,137174,-.4341897964477539,649532,.6821966171264648,16935490,.0481758117675781,91074,.407658576965332,87530,1.35394287109375,93810,-.5449714660644531,matched (3),113018.37,.82769138,68813.969,148166
201606,300640,677,1390,221652,06,0,0,0,0,1,0,0,0,0,0,0,187186,.7175254821777344,6860864,-.0375394821166992,925179,.17877197265625,1516909,-.0248327255249023,4553768,.1544589996337891,150968,1.986112594604492,16032,-.6196537017822266,215867,-.5585880279541016,509774,.0868244171142578,6308059,.0386896133422852,1672222,.0441169738769531,2078529,-.1319694519042969,9701583,1158206,.1161174774169922,269815,.3701858520507813,24245796,-.0592899322509766,197765,.4051418304443359,564679,.1880474090576172,4255158,.1868019104003906,688771,.5130071640014648,71507,-.2299699783325195,120320,-.4686050415039063,27220,.5969018936157227,144596,.3995523452758789,93035,.2126121520996094,555053,1.06272029876709,584445,.2350301742553711,2067022,-.3573846817016602,234124,.0066041946411133,12302,1892011,.7464923858642578,4891282,.4257726669311523,1159216,1137778,-.6999006271362305,2232250,-.0272560119628906,43065564,1004082,.0806665420532227,557044,-.9955024719238281,44006496,.0979099273681641,700958,4112410,.0519485473632813,18308736,.0834293365478516,6135000,.1164369583129883,1054938,.4713640213012695,168956,.2083883285522461,689562,.0598039627075195,18743120,.1014156341552734,97258,.0656948089599609,219153,.9177885055541992,55572,-.5235919952392578,matched (3),374013.88,.82769138,63155.418,145624.2
201607,300640,678,1390,116427,07,0,0,0,0,0,1,0,0,0,0,0,139466,-.2942819595336914,5991882,-.1354274749755859,549740,-.5205421447753906,2615446,.5447597503662109,4156832,-.0912017822265625,47419,-1.158044815063477,13616,-.1633405685424805,262684,.1962900161743164,464243,-.0935592651367188,5469701,-.142603874206543,1123501,-.3977041244506836,2140449,.0293560028076172,10078199,659790,-.5627059936523438,237378,-.1280832290649414,21321788,-.1285133361816406,178554,-.1021881103515625,512218,-.0975074768066406,4836111,.1279792785644531,554360,-.2170944213867188,161009,.8116655349731445,165580,.3192996978759766,24300,-.1134757995605469,91496,-.4576482772827148,211372,.820643424987793,287901,-.6564474105834961,292848,-.6910085678100586,2755476,.2874813079833984,131722,-.5751571655273438,3707,1044750,-.5938625335693359,2974608,-.4973421096801758,808249,1189751,.0446672439575195,1686635,-.2802743911743164,39256328,982154,-.0220804214477539,1350252,.8854026794433594,43586212,-.0095958709716797,492864,3266587,-.2302637100219727,16095118,-.1288623809814453,4878831,-.2291040420532227,883736,-.1770792007446289,181434,.071253776550293,425927,-.4817886352539063,15255470,-.2058887481689453,54904,-.5717811584472656,98961,-.7950439453125,104207,.6286993026733398,matched (3),169190.97,.82769138,67830.883,147711.98
201608,300640,679,1390,177988,08,0,0,0,0,0,0,1,0,0,0,0,83706,-.5105104446411133,6230063,.0389814376831055,825732,.406825065612793,6671174,.9363613128662109,4577938,.0964956283569336,316817,1.899301528930664,28591,.7418460845947266,120069,-.7828855514526367,541757,.1544094085693359,7196049,.2743082046508789,1263856,.1177177429199219,2236094,.0437145233154297,6357120,877308,.2849359512329102,63507,-1.318503379821777,27184894,.2429313659667969,325989,.6019725799560547,470281,-.0854196548461914,4316822,-.113591194152832,421908,-.2730274200439453,75992,-.7508325576782227,190817,.1418600082397461,27486,.1232004165649414,110259,.1865367889404297,143164,-.3896284103393555,660138,.8298330307006836,668640,.825592041015625,2499134,-.0976457595825195,79264,-.5079097747802734,8549,972352,-.0718154907226563,2004111,-.3949117660522461,890752,1279446,.0726823806762695,2677132,.462010383605957,49254076,1079206,.0942325592041016,376921,-1.276010513305664,36952656,-.1651039123535156,595591,3045874,-.0699577331542969,14465857,-.1067256927490234,5489451,.1179227828979492,1119801,.2367477416992188,231762,.2448186874389648,348892,-.1995048522949219,17166776,.1180381774902344,66206,.1871852874755859,166108,.5179119110107422,53981,-.6577472686767578,matched (3),-31556.285,.82769138,80637.188,154013.5
201609,300640,680,1390,197778,09,0,0,0,0,0,0,0,1,0,0,0,103937,.2164745330810547,7362742,.1670455932617188,655755,-.2304830551147461,1835762,-1.290336608886719,4956838,.0795192718505859,559442,.5686159133911133,31344,.0919313430786133,176573,.3856678009033203,637472,.1626930236816406,5688923,-.235011100769043,1756928,.3293991088867188,2766138,.2127218246459961,6420554,1405550,.4713258743286133,228283,1.279436111450195,23975948,-.1256103515625,418835,.2506132125854492,605501,.2527256011962891,4661793,.0768804550170898,543071,.2524528503417969,39795,-.6468868255615234,112055,-.5323247909545898,31203,.1268377304077148,197004,.5803918838500977,146057,.0200061798095703,200556,-1.191355705261231,877239,.2715339660644531,2840342,.1279802322387695,169428,.7596435546875,17310,951245,-.0219459533691406,2571191,.2491693496704102,875916,1459717,.1318159103393555,2716260,.0145101547241211,38804240,893130,-.1892490386962891,1296599,1.235464096069336,40641992,.0951652526855469,792636,3674396,.1876010894775391,16497755,.1314334869384766,5260489,-.0426044464111328,1284912,.1375398635864258,203076,-.1321306228637695,453902,.2631187438964844,17295954,.0074958801269531,139893,.7481060028076172,110251,-.4098787307739258,83221,.4328680038452148,matched (3),475104.5,.82769138,63266.082,145672.23
201610,300640,681,1390,305897,10,0,0,0,0,0,0,0,0,1,0,0,147216,.3481159210205078,7037178,-.0452251434326172,473580,-.3254661560058594,6570273,1.275095939636231,3931636,-.2317123413085938,525828,-.0619659423828125,25335,-.2128362655639648,311940,.5690765380859375,572580,-.1073579788208008,5007522,-.1275796890258789,1302154,-.2995462417602539,1294717,-.759160041809082,4837084,1660102,.1664505004882813,241933,.0580739974975586,24238880,.0109062194824219,97504,-1.457583427429199,729955,.1869268417358398,4683319,.0046072006225586,612837,.1208591461181641,146448,1.302928924560547,174306,.4418220520019531,19271,-.4819126129150391,140891,-.3352375030517578,208809,.3574228286743164,261799,.2664833068847656,814344,-.074397087097168,2911281,.0246686935424805,330215,.6673164367675781,19276,974662,.0243196487426758,3034957,.165827751159668,1173388,2955000,.7052555084228516,3295558,.1933193206787109,35514192,810437,-.0971584320068359,2333461,.5876073837280273,48885688,.1846828460693359,623718,3309171,-.1046915054321289,18539076,.1166572570800781,6117252,.1508884429931641,524078,-.8968057632446289,265838,.2693071365356445,454588,.0015096664428711,18019148,.0409622192382813,29079,-1.570860862731934,227932,.726287841796875,139915,.5195350646972656,matched (3),115437.02,.82769138,66897.969,147285.92
201611,300640,682,1390,279789,11,0,0,0,0,0,0,0,0,0,1,0,69270,-.7538890838623047,5749993,-.2020082473754883,587290,.2151975631713867,1171265,-1.724471092224121,3625706,-.0810070037841797,199288,-.9702234268188477,205343,2.092494964599609,241875,-.254389762878418,336628,-.5311737060546875,6038765,.1872587203979492,1317754,.0119085311889648,1222281,-.0575733184814453,3887915,772431,-.7650918960571289,169231,-.357396125793457,23055034,-.0500736236572266,87715,-.1058006286621094,530625,-.3189277648925781,4365096,-.0703668594360352,902124,.386652946472168,48517,-1.104755401611328,220204,.2337427139282227,27687,.362360954284668,136327,-.0329294204711914,128230,-.4875946044921875,184672,-.3489961624145508,720338,-.1226625442504883,2558576,-.1291427612304688,256598,-.2522335052490234,18308,778871,-.2242460250854492,2581623,-.1617794036865234,858128,1973532,-.4036731719970703,1996533,-.5011634826660156,31264404,1268899,.4483318328857422,396646,-1.772063255310059,52144816,.0645389556884766,562259,3133781,-.0544567108154297,13580177,-.3112697601318359,4849898,-.2321548461914063,647592,.2116203308105469,168616,-.4552631378173828,424059,-.0695180892944336,16305386,-.0999393463134766,10424,-1.025905609130859,221565,-.0283308029174805,47676,-1.076606750488281,matched (3),271892.53,.82769138,62047.602,145147.19
