period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c484,growth1036c484,Y1085c752,growth1085c752,Y1574c124,growth1574c124,Y1603c36,Y1625c620,Y1753c428,growth1753c428,Y1760c620,growth1760c620,Y1800c703,growth1800c703,Y1816c124,growth1816c124,Y1835c757,growth1835c757,Y1973c372,growth1973c372,Y2171c826,growth2171c826,Y2195c616,growth2195c616,Y2369c124,growth2369c124,Y2425c348,growth2425c348,Y2738c352,growth2738c352,Y2758c792,growth2758c792,Y2766c124,growth2766c124,Y2819c208,growth2819c208,Y2850c251,growth2850c251,Y2899c705,growth2899c705,Y2927c440,growth2927c440,Y3007c124,growth3007c124,Y3142c442,Y3419c32,Y3422c757,growth3422c757,Y3501c600,growth3501c600,Y3588c352,growth3588c352,Y3628c124,growth3628c124,Y3762c152,growth3762c152,Y3949c208,growth3949c208,Y4174c757,growth4174c757,Y4266c203,Y4286c300,growth4286c300,Y4288c203,Y4292c703,growth4292c703,Y4352c705,growth4352c705,Y4375c428,growth4375c428,Y4471c616,growth4471c616,Y4604c352,growth4604c352,Y4611c218,Y4680c752,growth4680c752,Y4763c218,Y4989c826,growth4989c826,Y5006c208,growth5006c208,Y5028c32,Y575c600,growth575c600,Y577c554,Y665c352,growth665c352,Y712c152,growth712c152,_merge,x,r2,s,sf
201509,840390,668,3789,1315829,09,0,0,0,0,0,0,0,1,0,0,0,2897430,.4927988052368164,326973,.2698736190795898,861235,.3336315155029297,160176,141305,90611,.5345296859741211,3698252,.1370573043823242,728041,.6326923370361328,243642,-.0265493392944336,366194,.1311588287353516,193334,.2727556228637695,93121,1.758689880371094,495958,.2019920349121094,1208224,.5254096984863281,12765,.4240856170654297,52511,.2876129150390625,225877,.3557252883911133,4396762,-.3143014907836914,1223617,.702458381652832,1404858,-.1430330276489258,1143499,.219757080078125,8891,.4899740219116211,108488,1.618400573730469,3824,209939,1115888,.0304784774780273,309291,.9778337478637695,4620665,.2204494476318359,1083393,.4043636322021484,68918,-.3351116180419922,5839653,.1028356552124023,1813377,.1662235260009766,1283249,266416,.7125139236450195,3510584,1427568,.1123008728027344,2415020,.3288955688476563,333208,.4322395324707031,1217781,.1078472137451172,499446,.0823993682861328,2898502,7120652,.3898677825927734,1602696,10008139,.1209173202514648,1328949,.6517677307128906,719735,694015,.4578275680541992,779398,672222,.0352697372436523,570667,.8076667785644531,matched (3),1493116.4,.79757988,192832.28,429188.91
201510,840390,669,3789,1109703,10,0,0,0,0,0,0,0,0,1,0,0,2170371,-.2889261245727539,184441,-.5725479125976563,713754,-.1878290176391602,96194,129697,62162,-.3768310546875,3129313,-.1670475006103516,455729,-.4684591293334961,371630,.4221992492675781,336041,-.0859308242797852,197923,.0234584808349609,46547,-.6934375762939453,487267,-.0176792144775391,1244418,.0295162200927734,14860,.1519660949707031,37540,-.3356161117553711,229570,.0162181854248047,3045144,-.3673200607299805,899654,-.30755615234375,1085413,-.2579755783081055,789532,-.3704071044921875,2176,-1.407550811767578,6188,-2.86402702331543,3347,201901,1061930,-.0495624542236328,83331,-1.311461448669434,3562153,-.2601737976074219,815991,-.2834491729736328,96884,.3405971527099609,3863269,-.4131574630737305,1777514,-.0199756622314453,1026814,220840,-.1876201629638672,4701412,1429674,.0014743804931641,2304403,-.0468854904174805,243888,-.3120574951171875,1155570,-.0524368286132813,544744,.0868167877197266,2117584,4923313,-.3690176010131836,1378806,9089645,-.0962638854980469,814987,-.4889717102050781,133176,672476,-.0315265655517578,536745,621738,-.0780696868896484,327056,-.5566749572753906,matched (3),1220715.3,.79757988,159806.47,415399.72
201511,840390,670,3789,2220543,11,0,0,0,0,0,0,0,0,0,1,0,2033055,-.0653581619262695,187307,.0154190063476563,1049031,.3850841522216797,43459,211946,69805,.1159610748291016,2995622,-.0436611175537109,475122,.0416736602783203,2747574,2.000575065612793,253461,-.2820224761962891,177886,-.1067352294921875,29747,-.4477338790893555,519466,.0639896392822266,953295,-.2664995193481445,29579,.6883916854858398,29360,-.2457733154296875,350144,.4221363067626953,1666194,-.6030063629150391,996301,.1020393371582031,733639,-.3916988372802734,812038,.028106689453125,37871,2.856697082519531,6343,.0247392654418945,3379,151804,1266355,.1760540008544922,108811,.2667913436889648,3651911,.0248851776123047,696059,-.1589689254760742,131030,.3019113540649414,4405642,.1313714981079102,1674108,-.0599346160888672,1093355,202651,-.0859537124633789,3983970,1458711,.020106315612793,2394225,.0382375717163086,136257,-.5821666717529297,940182,-.2062749862670898,410360,-.2832813262939453,1598440,5604002,.1294994354248047,1405250,8684856,-.0455541610717773,930905,.1329851150512695,648476,272839,-.9020853042602539,773672,393228,-.4581289291381836,561645,.5407390594482422,matched (3),2090531.3,.79757988,216931,440542.72
201512,840390,671,3789,3343764,12,0,0,0,0,0,0,0,0,0,0,1,1821194,-.1100473403930664,78820,-.8655815124511719,668324,-.4508495330810547,70039,174380,71189,.0196332931518555,3209526,.0689716339111328,320981,-.3921899795532227,2836176,.03173828125,176233,-.3634033203125,194168,.0875816345214844,115041,1.352560043334961,378468,-.3166704177856445,1065568,.1113395690917969,6543,-1.508668899536133,33949,.1452255249023438,73725,-1.558002471923828,1402618,-.1722011566162109,1259909,.2347450256347656,746059,.0167875289916992,716956,-.1245326995849609,87483,.8372592926025391,14514,.8277616500854492,12268,288042,1223506,-.0344219207763672,187848,.5460214614868164,3959208,.0807943344116211,492610,-.3457164764404297,145197,.102665901184082,4914527,.1093101501464844,1391372,-.1849908828735352,666092,367098,.5941438674926758,2563405,1109170,-.2739410400390625,1658973,-.3668603897094727,278551,.7150583267211914,1160872,.2108526229858398,1748640,1.449558258056641,1617916,5693285,.0158061981201172,1990186,7993761,-.0829200744628906,909579,-.0231752395629883,364513,433422,.4628305435180664,541890,481310,.2021217346191406,539076,-.0410137176513672,matched (3),3009820,.79757988,342717.91,514270.72
201601,840390,672,3789,1371604,01,0,0,0,0,0,0,0,0,0,0,0,2551430,.3371620178222656,271178,1.235608100891113,385481,-.5502805709838867,55516,99419,32312,-.7898998260498047,2617641,-.2038497924804688,434637,.3031291961669922,948048,-1.095807075500488,296270,.5194644927978516,118104,-.4971580505371094,59634,-.6570625305175781,360647,-.0482311248779297,945762,-.1192722320556641,8485,.2599039077758789,33752,-.0058193206787109,271655,1.304190635681152,674392,-.7322845458984375,1662200,.2771024703979492,725596,-.0278110504150391,788087,.0945940017700195,11907,-1.994318008422852,91275,1.838763236999512,5779,216452,1142708,-.0683193206787109,145988,-.2521085739135742,3809880,-.0384464263916016,559775,.1278171539306641,46667,-1.135054588317871,3027793,-.4843616485595703,1382815,-.0061683654785156,1181314,330110,-.1062030792236328,3901500,866831,-.2465238571166992,2167355,.267308235168457,272272,-.0227994918823242,609348,-.6445369720458984,336347,-1.648449897766113,2490370,5405898,-.0517969131469727,645688,7814535,-.0226755142211914,1064316,.1571054458618164,50013,219664,-.6796131134033203,376462,527179,.091029167175293,511550,-.0524110794067383,matched (3),1677024.3,.79757988,253273.88,459528.53
201602,840390,673,3789,1244922,02,1,0,0,0,0,0,0,0,0,0,0,2218911,-.1396379470825195,149932,-.5925931930541992,501141,.262394905090332,37173,286375,81785,.9286556243896484,2689167,.0269575119018555,382341,-.1281986236572266,607304,-.4453754425048828,162612,-.5999040603637695,312159,.9719467163085938,24119,-.9052257537841797,573806,.4643917083740234,695586,-.3072366714477539,19417,.8278493881225586,59612,.568817138671875,160234,-.527897834777832,613517,-.0946035385131836,1119203,-.3955249786376953,503487,-.3654356002807617,941632,.1780061721801758,7360,-.4810667037963867,219405,.8770427703857422,0,147231,936420,-.199091911315918,35841,-1.40443229675293,3682499,-.0340061187744141,661954,.1676607131958008,76865,.4990129470825195,3118089,.0293865203857422,1571568,.1279525756835938,1173903,402645,.1986293792724609,3067162,1176591,.3055334091186523,2139525,-.0129232406616211,111071,-.896632194519043,977287,.4723911285400391,479488,.3545751571655273,1779847,6150155,.1289863586425781,1279974,8966537,.1375141143798828,881790,-.1881332397460938,46688,59512,-1.305920600891113,319477,479607,-.094573974609375,698538,.3115444183349609,matched (3),1340666,.79757988,170932.97,419805.78
201603,840390,674,3789,456533,03,0,1,0,0,0,0,0,0,0,0,0,1944897,-.1318073272705078,204255,.3091869354248047,568788,.1266202926635742,43725,234582,64242,-.2414369583129883,3048672,.1254749298095703,497669,.2636222839355469,416427,-.3773183822631836,279173,.5404644012451172,228445,-.3122177124023438,101106,1.433169364929199,936751,.4901256561279297,515321,-.2999649047851563,16486,-.1636371612548828,52014,-.1363439559936523,107224,-.4017152786254883,414965,-.3910140991210938,1251577,.1117877960205078,656733,.2657194137573242,1024334,.0841827392578125,7041,-.0443096160888672,98567,-.8001823425292969,0,93267,1088442,.1504383087158203,186861,1.651272773742676,3510980,-.0476970672607422,698465,.0536890029907227,65870,-.1543674468994141,4730438,.4167976379394531,1663796,.0570278167724609,1188603,146518,-1.010907173156738,2517667,1151299,-.0217304229736328,2012085,-.0614128112792969,31613,-1.256601333618164,888690,-.09503173828125,456599,-.0489130020141602,1819685,4578218,-.2951669692993164,1057932,7254336,-.2119007110595703,984010,.1096820831298828,24807,311030,1.653711318969727,213977,742202,.4366550445556641,122734,-1.738970756530762,matched (3),291833.47,.79757988,190877.09,428314
201604,840390,675,3789,955073,04,0,0,1,0,0,0,0,0,0,0,0,2195689,.1212873458862305,112126,-.5997457504272461,366680,-.4390182495117188,48005,42637,111690,.553070068359375,2601501,-.1586179733276367,371209,-.2931699752807617,506992,.1967840194702148,367450,.2747554779052734,311659,.3106145858764648,28654,-1.260876655578613,609629,-.4295663833618164,792945,.430964469909668,22704,.3200292587280273,59383,.1324949264526367,100045,-.0692996978759766,633482,.4230375289916992,1411594,.1203145980834961,466340,-.3423624038696289,1446652,.345210075378418,34547,1.590570449829102,73780,-.2896490097045898,1520,121618,1303074,.1799783706665039,91590,-.713043212890625,3428394,-.0238027572631836,569735,-.2037134170532227,43422,-.4167165756225586,5963245,.2315969467163086,1683116,.0115451812744141,1204462,228299,.4435081481933594,2576091,1176302,.021484375,2325334,.1446924209594727,67048,.7518405914306641,992155,.1101303100585938,514454,.1193008422851563,1909682,4752403,.0373401641845703,877832,7595361,.0459384918212891,1079993,.093073844909668,104186,239940,-.2595005035400391,998648,497037,-.4009571075439453,263024,.7622261047363281,matched (3),1080826.6,.79757988,169528.44,419235.88
201605,840390,676,3789,979584,05,0,0,0,1,0,0,0,0,0,0,0,2067753,-.0600337982177734,163894,.3795967102050781,555227,.4148874282836914,32854,98586,94803,-.1639261245727539,2879285,.1014537811279297,705190,.6417026519775391,937984,.6152372360229492,398909,.0821456909179688,406256,.2650737762451172,40936,.3567171096801758,1008847,.5037126541137695,534597,-.3942413330078125,21949,-.0338191986083984,65150,.0926847457885742,173755,.5520257949829102,956943,.4125118255615234,809885,-.5555820465087891,810099,.552241325378418,1198038,-.1885671615600586,17181,-.698516845703125,138054,.6265573501586914,3711,200047,1275175,-.0216426849365234,191808,.7391729354858398,4205871,.2043895721435547,822697,.3674163818359375,51840,.1771955490112305,6777108,.1279354095458984,1673831,-.0055322647094727,1019118,259754,.1290788650512695,3788479,1915901,.4878120422363281,2678422,.1413640975952148,104666,.4453659057617188,785804,-.2331714630126953,599836,.1535501480102539,2294811,8074585,.5300712585449219,1149088,7646186,.0066690444946289,980481,-.0966672897338867,128646,659542,1.01115608215332,739980,762009,.4272937774658203,357385,.3065681457519531,matched (3),678130.63,.79757988,200078.58,432493.06
201606,840390,677,3789,958508,06,0,0,0,0,1,0,0,0,0,0,0,2167206,.0469760894775391,53888,-1.112312316894531,249986,-.7979717254638672,49096,31012,65659,-.3673267364501953,2788258,-.0321254730224609,277214,-.9336776733398438,440695,-.7553796768188477,285281,-.3352584838867188,272825,-.3981523513793945,27806,-.3867578506469727,663303,-.4193315505981445,702828,.2735996246337891,16023,-.3146963119506836,44395,-.3835659027099609,103842,-.514775276184082,2542164,.9770278930664063,1227676,.4159860610961914,1417330,.5593738555908203,1310570,.0897769927978516,10454,-.4968194961547852,49568,-1.024299621582031,1762,280603,984207,-.259002685546875,142380,-.2979955673217773,2767125,-.4186725616455078,690445,-.1752519607543945,99148,.6484518051147461,6542947,-.0351629257202148,1510602,-.1026067733764648,1209612,132547,-.6727972030639648,2489836,1091918,-.5622520446777344,2539786,-.0531482696533203,114274,.087824821472168,776795,-.011530876159668,679015,.1239862442016602,1679351,6740587,-.1805744171142578,1154263,7616521,-.0038871765136719,1182387,.1872472763061523,87162,514205,-.2489233016967773,976431,1282664,.5207357406616211,302075,-.1681385040283203,matched (3),492177.06,.79757988,213891.95,439054.19
201607,840390,678,3789,1991667,07,0,0,0,0,0,1,0,0,0,0,0,2640041,.1973562240600586,193110,1.276351928710938,368540,.3881444931030273,96634,291562,94224,.3612003326416016,3440428,.210179328918457,380770,.3174057006835938,1612844,1.297401428222656,316100,.1025838851928711,179101,-.4208812713623047,269147,2.270005226135254,726766,.0913724899291992,456626,-.4312477111816406,21047,.2727327346801758,58931,.2832403182983398,208661,.697840690612793,4736405,.6222620010375977,2045515,.5105266571044922,1535390,.0800094604492188,2004286,.4248256683349609,145528,2.633383750915527,108893,.7870197296142578,6140,222869,1163293,.1671743392944336,322438,.8174114227294922,3361410,.1945514678955078,635903,-.0822896957397461,68587,-.3685102462768555,5454130,-.1820144653320313,1840329,.1974363327026367,1090420,249645,.6331024169921875,4955545,1120103,.0254850387573242,2831240,.1086349487304688,247749,.7738170623779297,1102076,.3497743606567383,475702,-.3558511734008789,2302797,8128380,.1872148513793945,1293949,7156414,-.0623102188110352,883245,-.2916879653930664,302621,473392,-.082697868347168,1420265,1082515,-.169651985168457,360115,.1757488250732422,matched (3),1835080.6,.79757988,203756.56,434206.81
201608,840390,679,3789,927016,08,0,0,0,0,0,0,1,0,0,0,0,2508220,-.0512218475341797,115403,-.5148286819458008,207562,-.5741195678710938,74738,90049,165293,.5620450973510742,2460746,-.3351316452026367,385856,.0132684707641602,839861,-.6525182723999023,186451,-.5278902053833008,256923,.3608264923095703,14197,-2.942226409912109,251806,-1.059946060180664,659880,.3681936264038086,1539,-2.615625381469727,37229,-.4592790603637695,109968,-.6405220031738281,8615098,.5982379913330078,1134207,-.5897159576416016,1590220,.0350875854492188,1359175,-.3884096145629883,4405,-3.497628211975098,26548,-1.411411285400391,6642,127588,1117080,-.0405368804931641,356515,.1004657745361328,3106348,-.0789127349853516,890227,.336430549621582,119210,.5527830123901367,5371467,-.0152721405029297,2029385,.0977878570556641,812496,342644,.3166522979736328,3468473,902991,-.2154636383056641,2375599,-.1754646301269531,205211,-.1883773803710938,700842,-.4526681900024414,628548,.278620719909668,2000043,6950771,-.1565093994140625,1292143,7694413,.0724849700927734,1214332,.3183469772338867,255373,206425,-.829986572265625,322858,823162,-.2738885879516602,263357,-.3129129409790039,matched (3),810394.88,.79757988,237884.44,451229.25
201609,840390,680,3789,1172243,09,0,0,0,0,0,0,0,1,0,0,0,2313015,-.0810213088989258,118501,.0264902114868164,729910,1.257491111755371,35592,309314,196050,.170649528503418,4106499,.5121068954467773,577816,.4037914276123047,1727170,.721003532409668,299203,.4729537963867188,321864,.2253532409667969,45060,1.154963493347168,372391,.3912858963012695,405829,-.4861268997192383,2082,.3021960258483887,53833,.3687982559204102,395581,1.280166625976563,3599147,-.8728189468383789,919261,-.2101192474365234,1012802,-.4511518478393555,1402917,.0316753387451172,16294,1.308056831359863,84073,1.152730941772461,2931,282229,1050511,-.0614414215087891,158656,-.8096380233764648,3969956,.2453069686889648,962213,.0777587890625,132485,.1055831909179688,7612488,.348689079284668,2316462,.1323089599609375,1118343,228069,-.4070444107055664,4067052,957275,.0583782196044922,2674124,.1183719635009766,177522,-.1449441909790039,1365020,.6666412353515625,483777,-.2617883682250977,1840252,6303661,-.097722053527832,715302,10053848,.2674617767333984,1196328,-.0149374008178711,313390,284196,.3197269439697266,771831,688321,-.1788978576660156,256287,-.0272130966186523,matched (3),1022783.3,.79757988,222594.77,443359.06
201610,840390,681,3789,1190416,10,0,0,0,0,0,0,0,0,1,0,0,2351679,.0165777206420898,226680,.6486186981201172,585143,-.221064567565918,34480,166656,203255,.0360918045043945,2420681,-.5285224914550781,679580,.1622200012207031,2529202,.3814191818237305,325361,.0838136672973633,113773,-1.039924621582031,588519,2.569614410400391,609975,.493474006652832,653193,.4759407043457031,24477,2.464404582977295,26391,-.7128629684448242,482522,.1986703872680664,2525134,-.3544025421142578,1088392,.1688871383666992,952880,-.0609865188598633,1126698,-.2192621231079102,211002,2.561070442199707,23643,-1.268617630004883,9011,93339,1422620,.3032236099243164,187287,.1659030914306641,2326644,-.534327507019043,892000,-.0757694244384766,167062,.2318954467773438,5843339,-.2644872665405273,1915938,-.1898336410522461,1067468,358978,.45361328125,4565283,1038296,.0812454223632813,2642829,-.0117721557617188,288468,.4854888916015625,1144777,-.1759586334228516,576770,.1758193969726563,2309465,6170436,-.0213613510131836,1394538,9749886,-.03070068359375,1380171,.1429510116577148,235676,531730,.6264715194702148,1132581,782817,.1286430358886719,291033,.1271390914916992,matched (3),1357458,.79757988,235451.95,449951.59
201611,840390,682,3789,665275,11,0,0,0,0,0,0,0,0,0,1,0,2258964,-.0402231216430664,177882,-.2424192428588867,533383,-.0926170349121094,7133,138937,99776,-.7115335464477539,2658528,.093724250793457,642289,-.0564374923706055,808772,-1.140141487121582,274166,-.1712017059326172,226863,.6901416778564453,27419,-3.066372871398926,523833,-.1522455215454102,715321,.0908594131469727,119211,1.583161354064941,55163,.737269401550293,183406,-.9673242568969727,1514232,-.5113859176635742,775740,-.3386392593383789,734767,-.2599353790283203,939238,-.1819782257080078,293215,.3290386199951172,20715,-.1322097778320313,5213,190043,1346271,-.0551614761352539,104464,-.5837993621826172,3894588,.5151605606079102,680871,-.2700929641723633,204181,.2006416320800781,5013083,-.1532516479492188,1419302,-.3000421524047852,1094409,167091,-.7647228240966797,4713234,1831628,.5676240921020508,2492498,-.0585641860961914,415416,.3646965026855469,1111993,-.0290565490722656,485547,-.1721677780151367,2570056,5657056,-.0868654251098633,1018006,9248655,-.0527763366699219,1165988,-.1686391830444336,181154,521356,-.0197029113769531,432124,935636,.1783275604248047,266401,-.0884342193603516,matched (3),787689.75,.79757988,281010.47,475379.53
201612,840390,683,3789,690637,12,0,0,0,0,0,0,0,0,0,0,1,1885766,-.180572509765625,158084,-.1179943084716797,710327,.2864866256713867,70674,5997,64481,-.4365568161010742,2386395,-.1079893112182617,485799,-.2792425155639648,1616022,.6922054290771484,118360,-.8400030136108398,231360,.0196285247802734,119224,1.469768524169922,646887,.21099853515625,611418,-.1569509506225586,15629,-2.031766891479492,20273,-1.001002311706543,113332,-.4813804626464844,1979149,.2677583694458008,719865,-.0747537612915039,529428,-.3277568817138672,1047812,.1093912124633789,264935,-.1014213562011719,35951,.5512990951538086,2561,300710,978948,-.3186149597167969,337916,1.173954963684082,2323222,-.5166330337524414,726577,.0649709701538086,271801,.2860631942749023,4335932,-.1451148986816406,1498716,.054443359375,1008187,288095,.5447521209716797,3600621,930591,-.6771402359008789,1943508,-.2487907409667969,186144,-.802760124206543,1369350,.2081823348999023,406333,-.1781024932861328,1627050,6014891,.0613346099853516,904213,7305250,-.2358856201171875,1375057,.1649265289306641,240982,553343,.059544563293457,744383,542110,-.5457572937011719,389955,.3810291290283203,matched (3),724073.06,.79757988,266549.97,466977.19
201701,840390,684,3789,1885672,01,0,0,0,0,0,0,0,0,0,0,0,2289757,.1941118240356445,424483,.9877462387084961,316552,-.8082380294799805,167275,231020,162718,.9256477355957031,1732057,-.3204736709594727,654376,.297886848449707,599149,-.9922122955322266,1150266,2.274017333984375,348625,.4100217819213867,48658,-.8961887359619141,758889,.1596841812133789,668403,.0891103744506836,17438,.1095237731933594,47208,.8452730178833008,254868,.8104238510131836,842909,-.8535633087158203,3031419,1.437722206115723,541805,.0231094360351563,1206293,.1408472061157227,126269,-.7410697937011719,38964,.0804815292358398,5406,318396,881388,-.1049814224243164,162307,-.7333078384399414,3535580,.4199228286743164,779177,.0698938369750977,110932,-.8961524963378906,3736855,-.1486921310424805,1669971,.1081972122192383,0,193326,-.3989124298095703,0,1817154,.6692066192626953,2567241,.2783374786376953,359550,.6583328247070313,949103,-.3665742874145508,445993,.0931301116943359,3412696,5586120,-.0739536285400391,1443258,7421140,.0157394409179688,863551,-.4651975631713867,173704,638742,.1435232162475586,731479,809171,.4005413055419922,885516,.8201389312744141,matched (3),1757152.6,.79757988,251926.67,458787.38
201702,840390,685,3789,995444,02,1,0,0,0,0,0,0,0,0,0,0,2103297,-.0849399566650391,292432,-.3726406097412109,516809,.4901857376098633,87228,190017,162420,-.0018329620361328,2042169,.1647024154663086,609224,-.0714960098266602,293675,-.7130365371704102,1431497,.2187280654907227,302570,-.1416845321655273,103013,.7500391006469727,585585,-.2592439651489258,482413,-.3260908126831055,14797,-.1642274856567383,56353,.1770725250244141,150576,-.5262775421142578,837424,-.0065288543701172,2024462,-.4037265777587891,564431,.0409116744995117,1023453,-.1643695831298828,10257,-2.510454177856445,296771,2.030322074890137,2060,192445,927178,.0506477355957031,154588,-.0487260818481445,2924623,-.1897125244140625,574485,-.3047637939453125,213758,.6559276580810547,4246172,.1277732849121094,1902401,.1303110122680664,1164375,326849,.5251197814941406,4156007,1165311,-.4442834854125977,2639833,.0278835296630859,108215,-1.200733184814453,1046260,.0974597930908203,499121,.1125450134277344,1638464,6213516,.1064424514770508,1120663,6905566,-.0720052719116211,724860,-.175074577331543,251545,393409,-.4846515655517578,88778,913972,.1217899322509766,17942,-3.899025917053223,matched (3),1332658.9,.79757988,243045.03,453971.03
201703,840390,686,3789,462418,03,0,1,0,0,0,0,0,0,0,0,0,2468525,.1601152420043945,259866,-.1180658340454102,410007,-.2314996719360352,66649,143025,144406,-.1175565719604492,2277160,.1089162826538086,774831,.2404584884643555,1122862,1.34116268157959,1838875,.2504329681396484,552663,.6024360656738281,29599,-1.247114181518555,948995,.4827919006347656,412926,-.1555318832397461,9056,-.4909963607788086,56338,-.0002670288085938,128046,-.1620779037475586,400252,-.7382354736328125,1054449,-.6522855758666992,536014,-.0516576766967773,1427123,.3324785232543945,6393,-.4727573394775391,107105,-1.019150733947754,2413,159890,1351260,.3766469955444336,116452,-.2832841873168945,3306202,.1226348876953125,517165,-.1051120758056641,91592,-.8475008010864258,4203443,-.0101137161254883,1625563,-.1572628021240234,1124702,143972,-.8198795318603516,3984493,1169754,.0038061141967773,3110508,.1640701293945313,131173,.1923971176147461,1043297,-.0028352737426758,511423,.0243492126464844,2569866,7240719,.1529932022094727,945242,7173682,.0380916595458984,696124,-.0404500961303711,198230,378904,-.0375661849975586,884320,700914,-.2654151916503906,202744,2.424798965454102,matched (3),854033.44,.79757988,193314.8,429405.91
201704,840390,687,3789,683210,04,0,0,1,0,0,0,0,0,0,0,0,2474353,.0023584365844727,125945,-.7243204116821289,626431,.4238643646240234,36442,95360,161958,.1147079467773438,1882105,-.1905374526977539,572201,-.3031539916992188,391977,-1.052433013916016,1474337,-.2209453582763672,207992,-.9772491455078125,24000,-.2096872329711914,388715,-.8925571441650391,519184,.2289896011352539,12781,.3445320129394531,68531,.1959171295166016,111567,-.1377649307250977,526798,.2747220993041992,454093,-.8424720764160156,649905,.1926660537719727,1349954,-.0555896759033203,16307,.9363908767700195,72505,-.3901538848876953,70,251009,829087,-.4884672164916992,99946,-.1528491973876953,2881707,-.1374168395996094,667285,.2548551559448242,19638,-1.539877891540527,3880978,-.0798168182373047,1614893,-.0065860748291016,1025011,219323,.4209270477294922,4399203,1047894,-.110011100769043,2776279,-.1136741638183594,72254,-.5963296890258789,1143863,.0920248031616211,576168,.11920166015625,1938685,4674828,-.4375276565551758,986514,7275903,.0141487121582031,643334,-.0788640975952148,188143,410629,.0804071426391602,1118084,933648,.2867145538330078,350601,.5477056503295898,matched (3),680531.94,.79757988,239815.72,452250.38
201705,840390,688,3789,739670,05,0,0,0,1,0,0,0,0,0,0,0,2422796,-.02105712890625,214873,.5342016220092773,469346,-.2886981964111328,42398,177633,180481,.1082887649536133,2123878,.1208524703979492,723226,.2342309951782227,263145,-.39849853515625,1599217,.0813055038452148,286261,.3194046020507813,43125,.5860490798950195,588485,.4147052764892578,759157,.3799505233764648,97246,2.02928352355957,102769,.4051980972290039,117873,.0549831390380859,1111548,.7466926574707031,946452,.7344179153442383,992021,.4229183197021484,1484119,.0947504043579102,9731,-.5162773132324219,116268,.4722423553466797,2843,139323,1485757,.5833549499511719,391852,1.366253852844238,3468865,.1854438781738281,643712,-.0359659194946289,155098,2.066591262817383,5124526,.2779512405395508,1853886,.1380157470703125,1306915,260430,.171788215637207,5416017,1704065,.4862337112426758,3566739,.2505397796630859,76452,.0564756393432617,1235058,.0767068862915039,818952,.3516263961791992,2674290,5484210,.1596803665161133,1058587,7484471,.0282621383666992,1051704,.4915027618408203,246646,481765,.1597661972045898,1037853,1998425,.7610149383544922,265927,-.2764272689819336,matched (3),1171490.6,.79757988,216135.53,440151.53
201706,840390,689,3789,1154398,06,0,0,0,0,1,0,0,0,0,0,0,2295842,-.0538225173950195,283315,.2765121459960938,503638,.0705175399780273,62497,50024,249437,.3235807418823242,2399046,.1218271255493164,624484,-.1467962265014648,5507030,3.041075706481934,1767833,.1002407073974609,286791,.0018501281738281,78484,.5987920761108398,719717,.2013063430786133,820660,.0779008865356445,33083,-1.078224182128906,37428,-1.010065078735352,144448,.2033119201660156,2554324,.8320331573486328,1232480,.264063835144043,1148029,.14605712890625,1554917,.046600341796875,22498,.8381099700927734,155994,.293919563293457,3168,212008,1150051,-.2561187744140625,106761,-1.300291061401367,3880314,.1120891571044922,724312,.1179704666137695,174417,.1173915863037109,4266854,-.183161735534668,1705431,-.0834665298461914,1093350,178829,-.3759040832519531,4119748,1410766,-.1888837814331055,3664810,.027125358581543,144541,.6368999481201172,1786413,.3690919876098633,559205,-.3815097808837891,3372620,7836608,.3569326400756836,1467152,8264449,.0991334915161133,1019709,-.0308942794799805,244014,736128,.4239473342895508,551223,2205837,.0987482070922852,527453,.6848373413085938,matched (3),789600.19,.79757988,226792.98,445481.63
201707,840390,690,3789,1473414,07,0,0,0,0,0,1,0,0,0,0,0,2105745,-.086430549621582,63866,-1.489771842956543,407091,-.2128210067749023,342854,162875,208590,-.1788358688354492,3040301,.2368860244750977,662471,.059051513671875,1010087,-1.695988655090332,1392687,-.2385196685791016,342587,.1777715682983398,114843,.380671501159668,759600,.0539340972900391,694583,-.1667976379394531,15706,-.7449760437011719,93559,.916172981262207,175065,.1922369003295898,5023018,.676243782043457,1346978,.0888347625732422,1267645,.0991144180297852,1653498,.0614709854125977,11260,-.6921701431274414,48842,-1.161227226257324,5629,408924,1385558,.1862974166870117,112067,.0485038757324219,3907100,.0068788528442383,467489,-.4378461837768555,182754,.04669189453125,6226636,.377960205078125,1822579,.0664348602294922,1337511,331139,.6161088943481445,4318410,1691654,.1815738677978516,3453081,-.0595102310180664,163378,.1225032806396484,1703336,-.0476207733154297,680509,.1963253021240234,2231592,7568786,-.0347728729248047,1454369,8348303,.0100946426391602,557847,-.6031875610351563,448849,535388,-.3184118270874023,678246,2460867,.1094064712524414,127152,-1.422676086425781,matched (3),1398865.4,.79757988,214400.45,439302.16
