period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1101c381,Y1626c600,growth1626c600,Y1666c124,growth1666c124,Y1696c348,growth1696c348,Y1723c348,growth1723c348,Y1745c36,Y1890c620,growth1890c620,Y1956c826,growth1956c826,Y199c807,growth199c807,Y2057c757,growth2057c757,Y2100c251,growth2100c251,Y2118c348,growth2118c348,Y2120c442,Y2124c705,growth2124c705,Y2146c246,growth2146c246,Y2217c251,growth2217c251,Y2223c757,growth2223c757,Y2408c251,growth2408c251,Y2419c208,growth2419c208,Y2420c381,Y2563c703,growth2563c703,Y2754c705,growth2754c705,Y2864c208,growth2864c208,Y2c381,Y3015c826,growth3015c826,Y3157c757,growth3157c757,Y3158c251,growth3158c251,Y3208c381,Y3263c251,growth3263c251,Y3277c251,growth3277c251,Y3348c826,growth3348c826,Y3415c381,Y3474c300,growth3474c300,Y3550c757,growth3550c757,Y3577c642,Y3595c124,growth3595c124,Y3811c620,growth3811c620,Y3823c620,growth3823c620,Y3876c442,Y3902c586,growth3902c586,Y3903c484,growth3903c484,Y4190c124,growth4190c124,Y4466c381,Y4480c826,growth4480c826,Y4541c757,growth4541c757,Y4604c620,growth4604c620,Y4919c752,growth4919c752,Y539c381,Y661c792,growth661c792,Y976c246,growth976c246,_merge,x,r2,s,sf
201410,841191,657,3823,26572182,10,0,0,0,0,0,0,0,0,1,0,0,706742,114994,-.4986057281494141,518791,-.3498678207397461,3757228,-.0695552825927734,191925,.021306037902832,707015,3385171,.260432243347168,18342540,-.0779838562011719,267748,-.3533668518066406,2905171,.1029415130615234,1201649,-.3831338882446289,17008,2.852866172790527,837464,26898,1.209614753723145,825921,.2017831802368164,2233363,.1341476440429688,90364,.8284311294555664,4357925,-.0322704315185547,46544,1.351998329162598,1353611,203442,-.1907758712768555,441723,-.1969585418701172,14763201,-.0341987609863281,4619919,3228610,.2541217803955078,2001680,.0567169189453125,13745649,.0708255767822266,26678836,35136348,.2496414184570313,4477615,.8109807968139648,6015633,-.3069324493408203,2204438,203806,-.0415048599243164,1542935,.0084314346313477,8494438,1473961,.0334482192993164,8025835,.1160011291503906,6451790,.059138298034668,783745,3803232,1.196908950805664,506867,-.1633586883544922,13627594,.0419826507568359,27746928,65775088,.0125999450683594,787218,-.2439804077148438,16633868,.2176551818847656,228747,.6187591552734375,59625400,188469,-.6256828308105469,263641,.1971921920776367,matched (3),26719650,.86831218,1955039.1,2847729.8
201411,841191,658,3823,22979868,11,0,0,0,0,0,0,0,0,0,1,0,512088,98479,-.1550369262695313,375511,-.3232126235961914,2920780,-.2518301010131836,136142,-.3434057235717773,472284,3382534,-.0007791519165039,16162665,-.1265182495117188,190889,-.3383541107177734,2755119,-.0530319213867188,1311796,.0877017974853516,39106,.8325920104980469,825001,8406,-1.163105964660645,637370,-.2591485977172852,1716308,-.2633333206176758,43164,-.7388391494750977,4653178,.0655536651611328,26662,-.557159423828125,694779,263984,.2605075836181641,500514,.1249532699584961,10774454,-.3149604797363281,3485842,2552992,-.2347860336303711,1333143,-.4064474105834961,11763345,-.1557350158691406,17890148,27966478,-.2282295227050781,639032,-1.946890830993652,5594816,-.0725212097167969,1546786,139992,-.3755836486816406,1173100,-.2740364074707031,1645352,1314691,-.1143512725830078,6569988,-.2001533508300781,5368045,-.1838932037353516,579405,186627,-3.014493942260742,261904,-.6602697372436523,4295300,-1.154574394226074,24775496,60614460,-.0817070007324219,744337,-.0560111999511719,13663521,-.1967105865478516,165782,-.3219432830810547,52897156,133131,-.347599983215332,47622,-1.71129322052002,matched (3),22499210,.86831218,1151024,2369017.3
201412,841191,659,3823,24922308,12,0,0,0,0,0,0,0,0,0,0,1,582308,142866,.3720636367797852,602662,.4730682373046875,2213141,-.2774381637573242,104421,-.2652683258056641,647818,2410660,-.3387250900268555,11778971,-.3163890838623047,224886,.1639013290405273,1627390,-.5264825820922852,948233,-.3245515823364258,1473,-3.278974533081055,783215,24791,1.081534385681152,694248,.0854787826538086,1441477,-.1745071411132813,87954,.7118072509765625,5309607,.1319675445556641,24969,-.0656042098999023,717552,131516,-.6967601776123047,367538,-.3088092803955078,10892635,.0109100341796875,4312701,2385165,-.0679969787597656,1056196,-.2328662872314453,9740904,-.1886539459228516,13952067,22652998,-.2107143402099609,3959839,1.824004173278809,5057213,-.1010246276855469,1182627,92046,-.4192962646484375,657352,-.5791854858398438,1473478,1229688,-.0668411254882813,4556917,-.3658657073974609,4350918,-.2100772857666016,652647,353071,.6375570297241211,1017130,1.356761932373047,6994447,.4875946044921875,22946048,50559408,-.1813850402832031,372900,-.6911840438842773,9860506,-.3261928558349609,158250,-.0464973449707031,52392296,463400,1.247257232666016,91442,.652409553527832,matched (3),23962194,.86831218,1213654,2400071.3
201501,841191,660,3823,28180408,01,0,0,0,0,0,0,0,0,0,0,0,432211,124733,-.1357316970825195,639819,.0598287582397461,3075285,.3289852142333984,164796,.4562778472900391,691250,2775459,.1409158706665039,17600382,.4016056060791016,451105,.69610595703125,2572524,.4579095840454102,1232586,.2622690200805664,49196,3.508511543273926,1213039,12980,-.6470708847045898,664814,-.0433216094970703,1558419,.0780029296875,98722,.1154937744140625,4560940,-.1519889831542969,32189,.2539901733398438,949693,166843,.2379255294799805,457442,.2188234329223633,15327384,.341552734375,3865350,4287978,.5865468978881836,1787501,.5261449813842773,11399635,.1572475433349609,23987872,25224924,.1075401306152344,1044585,-1.332584381103516,5856428,.1467247009277344,1420902,149453,.4846935272216797,1636955,.9123735427856445,1282006,1392153,.1240911483764648,6621606,.3736915588378906,6104258,.3386001586914063,791997,1679895,1.559817314147949,767329,-.281825065612793,13883726,.6856012344360352,33222644,59193120,.1576576232910156,1917534,1.637485504150391,11926718,.1902446746826172,330886,.7375974655151367,96504664,305383,-.4170236587524414,123222,.2982826232910156,matched (3),28385216,.86831218,1036417.8,2315501.8
201502,841191,661,3823,27549252,02,1,0,0,0,0,0,0,0,0,0,0,641297,45540,-1.007584571838379,309199,-.7271995544433594,2543842,-.1897220611572266,143003,-.1418428421020508,583775,1881050,-.3889856338500977,17108604,-.0283393859863281,32112,-2.642470359802246,1860981,-.3237838745117188,933953,-.2774438858032227,18824,-.9606800079345703,825028,14035,.0781450271606445,632126,-.0504188537597656,1740069,.1102533340454102,92601,-.0640077590942383,4664336,.0224170684814453,3210,-2.305354118347168,729534,206160,.2115993499755859,268728,-.5319499969482422,14259696,-.0722026824951172,3072714,2183579,-.6748504638671875,1239487,-.3661203384399414,10482263,-.0838966369628906,15511280,22925688,-.0955734252929688,1667065,.4674453735351563,5717034,-.0240898132324219,1425486,138674,-.0748567581176758,1362762,-.1833248138427734,2130720,1190975,-.1560792922973633,6300408,-.0497236251831055,5966660,-.0227994918823242,654042,157837,-2.364923477172852,620422,-.2125158309936523,8515964,-.4887752532958984,26200000,60998792,.0300483703613281,833737,-.8328771591186523,11136846,-.0685234069824219,438305,.2811412811279297,42593608,242682,-.2298145294189453,44368,-1.021469116210938,matched (3),28088626,.86831218,1254479,2420971.8
201503,841191,662,3823,21626732,03,0,1,0,0,0,0,0,0,0,0,0,290758,185305,1.403412818908691,705494,.8249130249023438,2501873,-.0166358947753906,169518,.1700935363769531,446125,3052095,.4839982986450195,15530315,-.0967884063720703,44080,.316777229309082,2243832,.1870813369750977,1028249,.096186637878418,1769,-2.364717960357666,662608,10424,-.2974433898925781,838795,.2828779220581055,1686994,-.0309762954711914,24720,-1.320687294006348,5684249,.1977529525756836,17773,1.711409568786621,652521,148632,-.3271799087524414,356202,.2817983627319336,14142053,-.0082855224609375,3067341,3966797,.5969944000244141,1888215,.420933723449707,9496725,-.0987377166748047,13219492,21475428,-.0653495788574219,4054005,.8886404037475586,5267300,-.0819320678710938,1136987,125900,-.0966377258300781,943523,-.3676481246948242,1491238,1217294,.0218582153320313,6695047,.0607538223266602,4853511,-.2064847946166992,628235,304015,.6555137634277344,556627,-.1085042953491211,7612840,-.1121063232421875,28039796,59575584,-.0236091613769531,670281,-.2182216644287109,11507664,.0327548980712891,229474,-.647125244140625,38629020,395631,.4887294769287109,21110,-.7427711486816406,matched (3),22685178,.86831218,1093948.5,2341817.8
201504,841191,663,3823,27259748,04,0,0,1,0,0,0,0,0,0,0,0,741982,106117,-.5574617385864258,610528,-.1445741653442383,3411218,.3100290298461914,184300,.0836057662963867,618404,4031175,.278228759765625,19126256,.2082691192626953,337981,2.036983489990234,2388491,.0624771118164063,1092896,.06097412109375,19320,2.390726566314697,687870,13633,.2683820724487305,658963,-.2412996292114258,2160543,.247410774230957,158755,1.859749794006348,4877696,-.1530256271362305,14820,-.1817026138305664,910367,186920,.2292079925537109,394724,.1026887893676758,11947824,-.1686019897460938,2858111,3033311,-.2683048248291016,1559063,-.1915464401245117,7571506,-.2265548706054688,13269200,24695436,.13970947265625,1290120,-1.144969940185547,5824162,.1004972457885742,1139496,189971,.4113836288452148,1142536,.1913852691650391,1681091,1082448,-.117405891418457,6592486,-.0154380798339844,6350864,.2688884735107422,862260,609411,.6954164505004883,763553,.3160877227783203,7674905,.0081195831298828,29468296,54310104,-.0925350189208984,785936,.1591787338256836,11204053,-.0267372131347656,259566,.1232213973999023,51589544,319946,-.2123298645019531,117193,1.714075088500977,matched (3),24985368,.86831218,891933.38,2254535.8
201505,841191,664,3823,22780424,05,0,0,0,1,0,0,0,0,0,0,0,477740,46741,-.819920539855957,660772,.0790843963623047,2771805,-.2075700759887695,143421,-.2507801055908203,600580,2688695,-.4050016403198242,13905120,-.3188056945800781,82116,-1.414856910705566,1663936,-.361475944519043,1171157,.0691614151000977,19071,-.0129718780517578,737963,15456,.1255044937133789,603532,-.0878677368164063,1820902,-.1710271835327148,64476,-.9010696411132813,5712061,.1579065322875977,32804,.7945728302001953,887674,167201,-.1114845275878906,301811,-.2683858871459961,10756838,-.1050090789794922,3527047,2596019,-.1556758880615234,1400700,-.1071128845214844,7580660,.0012083053588867,11639234,22480816,-.0939559936523438,1219597,-.0562143325805664,5095002,-.1337556838989258,1397058,101261,-.6291704177856445,1032292,-.1014690399169922,1435340,1113045,.0278749465942383,6489862,-.0156888961791992,5614372,-.1232614517211914,777734,407411,-.4026708602905273,537416,-.3512105941772461,11129419,.3716373443603516,31903584,56317824,.0363006591796875,783330,-.003321647644043,11478306,.0241832733154297,233297,-.1066989898681641,56868764,337412,.0531530380249023,39484,-1.087926864624023,matched (3),22866770,.86831218,707761.75,2188221.5
201506,841191,665,3823,25172848,06,0,0,0,0,1,0,0,0,0,0,0,798672,180242,1.349678993225098,710986,.0732440948486328,3436605,.2149848937988281,170914,.1753759384155273,435674,2298911,-.1566200256347656,17061604,.2045745849609375,57146,-.3625240325927734,2233232,.2942638397216797,1091607,-.0703420639038086,808,-3.161362648010254,762298,7058,-.7838363647460938,719405,.1756248474121094,1507709,-.1887407302856445,42358,-.420135498046875,6690823,.1581573486328125,37033,.1212587356567383,1013220,228234,.3111753463745117,287608,-.0482025146484375,13645540,.2378711700439453,2980723,3395454,.268458366394043,1742988,.2186288833618164,9791814,.255946159362793,14018158,28483640,.2366676330566406,2070199,.5291242599487305,5478042,.0724878311157227,1663861,129209,.2437305450439453,1179521,.1333274841308594,1831386,1071406,-.0381278991699219,7168935,.0995159149169922,6589253,.1601104736328125,862460,366950,-.1045970916748047,556770,.0353794097900391,11592283,.0407466888427734,32790908,58904792,.0449123382568359,1260642,.4758224487304688,12335025,.0719833374023438,321773,.3215341567993164,60250056,464315,.3192586898803711,139622,1.263043403625488,matched (3),24459670,.86831218,688093.63,2181939.3
201507,841191,666,3823,30276274,07,0,0,0,0,0,1,0,0,0,0,0,531267,279823,.4398565292358398,368098,-.6583032608032227,3595958,.0453262329101563,166976,-.023310661315918,464051,2680242,.1534709930419922,17344420,.0164394378662109,469957,2.10703182220459,2156089,-.0351543426513672,1117110,.0230941772460938,30042,3.615789413452148,793011,17658,.917027473449707,593349,-.1926412582397461,1389798,-.0814332962036133,65471,.4354496002197266,5531945,-.1901979446411133,37162,.0034770965576172,947260,239086,.0464515686035156,500904,.5548152923583984,17526884,.2503242492675781,2783619,3816875,.1169948577880859,1809249,.0373106002807617,8986536,-.0858192443847656,16698020,24420692,-.153900146484375,5687410,1.01060962677002,3890152,-.3422994613647461,1888802,139157,.0741710662841797,1555846,.2769107818603516,2239929,1220697,.1304502487182617,7509596,.0464248657226563,4431974,-.3965950012207031,773488,522962,.354283332824707,450634,-.2114963531494141,11123627,-.0412673950195313,29051732,58178956,-.0123996734619141,1393370,.1001043319702148,13172393,.0656795501708984,324960,.0098562240600586,62648256,470830,.0139331817626953,193869,.3282442092895508,matched (3),29815824,.86831218,1180642.1,2383548.3
201508,841191,667,3823,25275314,08,0,0,0,0,0,0,1,0,0,0,0,151212,54472,-1.636469841003418,467843,.2397832870483398,3383618,-.0608644485473633,141066,-.1686220169067383,231944,757171,-1.264073371887207,13540882,-.2475566864013672,172665,-1.001287460327148,2501261,.1484994888305664,628284,-.5755081176757813,2055,-2.68232011795044,627672,8847,-.6911106109619141,506562,-.1581363677978516,1502852,.0782070159912109,57698,-.1263847351074219,3250628,-.5316905975341797,20993,-.5710973739624023,560060,122001,-.6727943420410156,343595,-.3769502639770508,16392891,-.0668888092041016,2959254,3483468,-.0914039611816406,1133734,-.4673948287963867,6739897,-.2876825332641602,12906940,17828904,-.3146095275878906,598565,-2.251475334167481,4565605,.1601028442382813,1178960,23971,-1.758757591247559,1086694,-.3588800430297852,1207724,1141243,-.0673036575317383,3477961,-.7697362899780273,3723481,-.1741857528686523,560584,359783,-.3740072250366211,529552,.1613759994506836,8685002,-.2474746704101563,23651712,53071440,-.0918846130371094,1134340,-.2056741714477539,8705443,-.4141740798950195,236528,-.3176355361938477,39092816,354242,-.2845163345336914,131870,-.3853664398193359,matched (3),26112370,.86831218,1349403,2471492.5
201509,841191,668,3823,26294088,09,0,0,0,0,0,0,0,1,0,0,0,720146,162573,1.093440055847168,1103436,.8580513000488281,4397388,.2620649337768555,154847,.0932092666625977,828935,3028464,1.386221885681152,18137896,.2922897338867188,25878,-1.897960662841797,2411804,-.0364198684692383,1419534,.8150920867919922,23935,2.455066204071045,679528,11222,.237797737121582,822168,.4842987060546875,1803689,.182469367980957,166553,1.060091018676758,4449330,.3139047622680664,42769,.7116241455078125,1733647,233374,.6486129760742188,351887,.0238466262817383,15161139,-.0781116485595703,3615231,2304264,-.4132671356201172,1673108,.3891658782958984,10479937,.4414167404174805,25534440,30088176,.5233116149902344,1941802,1.176836967468262,5211679,.1323509216308594,1940636,166901,1.940555572509766,1442734,.2834005355834961,1475797,1050652,-.082707405090332,7173704,.7239761352539063,3215606,-.1466436386108398,829491,440772,.2030258178710938,621535,.160161018371582,9485829,.0882015228271484,30031432,54166392,.0204219818115234,1604707,.3468904495239258,13060958,.4056787490844727,256131,.0796222686767578,51692584,134337,-.9696292877197266,25581,-1.63996696472168,matched (3),26209078,.86831218,1230042.1,2408400
201510,841191,669,3823,24195944,10,0,0,0,0,0,0,0,0,1,0,0,474587,112683,-.3665485382080078,735944,-.4050302505493164,3481969,-.2334127426147461,161362,.0412130355834961,448577,4146201,.3141374588012695,16888582,-.0713653564453125,407103,2.755673408508301,2086368,-.1449499130249023,1186267,-.1795167922973633,37464,.4480381011962891,899675,15435,.3187618255615234,811837,-.0126457214355469,1687419,-.0666341781616211,70172,-.8643636703491211,4797870,.0754184722900391,23759,-.5878515243530273,1159594,168976,-.3228855133056641,387448,.0962715148925781,13326748,-.1289634704589844,4401117,4055883,.5654077529907227,1573432,-.0614233016967773,14206079,.3042087554931641,16458647,24969832,-.1864643096923828,1146540,-.5268678665161133,5245303,.0064306259155273,1647625,135482,-.208561897277832,1385579,-.0404224395751953,1644759,1297166,.2107706069946289,6886330,-.0408840179443359,1977481,-.4861917495727539,781348,687757,.4449081420898438,1068250,.5415849685668945,11044792,.15216064453125,27876204,57841808,.0656509399414063,1173421,-.3130178451538086,13071046,.0007724761962891,242477,-.0547819137573242,41365456,262938,.6715669631958008,201613,2.06450080871582,matched (3),27039444,.86831218,1166689.3,2376668
201511,841191,670,3823,23096460,11,0,0,0,0,0,0,0,0,0,1,0,926835,97203,-.1477766036987305,386988,-.6427602767944336,3814999,.0913429260253906,141201,-.1334657669067383,483660,4124934,-.0051431655883789,14555332,-.148681640625,85373,-1.562036514282227,1830812,-.1306657791137695,794882,-.4003734588623047,5340,-1.948154449462891,615655,10920,-.3460416793823242,770969,-.0516510009765625,1532964,-.0959968566894531,65265,-.0724935531616211,4637555,-.0339841842651367,12677,-.6281719207763672,880325,134627,-.2272481918334961,381800,-.0146846771240234,10725262,-.2171707153320313,2947426,3464982,-.1574611663818359,1375590,-.1343765258789063,10102765,-.3408622741699219,14964366,23116896,-.0771045684814453,951036,-.1869516372680664,4708906,-.1078767776489258,1489951,156499,.1442108154296875,1523620,.0949716567993164,1452114,1154718,-.1163253784179688,6654067,-.0343093872070313,752070,-.9667501449584961,806832,576839,-.1758718490600586,614437,-.5530710220336914,8163558,-.3022794723510742,26285418,54575920,-.0581188201904297,912398,-.2516031265258789,12427813,-.0504627227783203,223040,-.0835561752319336,35092760,323375,.2068948745727539,95825,-.7438268661499023,matched (3),24196668,.86831218,1046083.4,2319844.3
201512,841191,671,3823,27688456,12,0,0,0,0,0,0,0,0,0,0,1,110829,159848,.4974212646484375,774731,.694122314453125,2748883,-.3277463912963867,146829,.0390844345092773,250658,2276874,-.5942459106445313,13874624,-.0478954315185547,97784,.1357316970825195,2309758,.2323837280273438,640125,-.2165298461914063,20677,1.353796005249023,625506,16192,.3939208984375,770485,-.0006284713745117,2032320,.2819747924804688,22937,-1.04570484161377,4086567,-.1264820098876953,9682,-.2695217132568359,784965,119329,-.1206235885620117,427567,.1132135391235352,10036003,-.0664234161376953,3646138,2925340,-.1692962646484375,923117,-.3988828659057617,10726320,.0598926544189453,10246191,13885971,-.5096836090087891,1718368,.591578483581543,3402321,-.3249979019165039,1038866,177224,.1243648529052734,978956,-.4423580169677734,1568953,1120562,-.0300254821777344,4757870,-.3354282379150391,1335326,.574101448059082,749614,238884,-.8815851211547852,392019,-.4493961334228516,8165725,.0002651214599609,20671186,46474180,-.1606960296630859,584655,-.4450540542602539,7722506,-.4757976531982422,377160,.5253181457519531,42386072,222722,-.3728885650634766,29539,-1.176812171936035,matched (3),26415756,.86831218,1093218.1,2341476.5
201601,841191,672,3823,30572900,01,0,0,0,0,0,0,0,0,0,0,0,298356,76468,-.7373504638671875,471965,-.4956111907958984,3368748,.2033472061157227,127139,-.1439876556396484,619427,2004883,-.1272182464599609,14712155,.0586128234863281,332274,1.223198890686035,2337980,.0121440887451172,1087782,.5302324295043945,19970,-.0347909927368164,1003926,13181,-.2057409286499023,793265,.0291376113891602,2172388,.0666484832763672,57992,.9275541305541992,4885626,.1785917282104492,29259,1.105918884277344,842651,144936,.1944074630737305,370168,-.1441535949707031,15603152,.4412937164306641,4826295,2068104,-.3467788696289063,1456344,.4559288024902344,10795070,.0063896179199219,20604348,20406934,.3849945068359375,2188405,.2417974472045898,4850403,.3546037673950195,1362423,87118,-.7101507186889648,1427624,.3772802352905273,1547474,1228653,.0920877456665039,6124738,.2525358200073242,3847382,1.058218002319336,606689,469398,.6754722595214844,675413,.5440139770507813,13975278,.5373449325561523,33260584,53762448,.1456775665283203,849721,.3738861083984375,10315741,.2895317077636719,315283,-.1791982650756836,63028884,294472,.2792596817016602,201330,1.919234275817871,matched (3),30291934,.86831218,1054668,2323727.8
201602,841191,673,3823,23932606,02,1,0,0,0,0,0,0,0,0,0,0,502389,69911,-.0896492004394531,532631,.1209239959716797,3126176,-.0747308731079102,166414,.2691974639892578,361348,1653943,-.1924228668212891,15850681,.0745391845703125,131197,-.92926025390625,1475973,-.4599695205688477,1070123,-.0163669586181641,10602,-.6331882476806641,0,8941,-.3881282806396484,459096,-.5468978881835938,1518126,-.3583498001098633,299603,1.642152786254883,5252151,.0723400115966797,14397,-.70916748046875,1010191,182329,.2295207977294922,336010,-.0968160629272461,14969993,-.0414237976074219,7116566,1676058,-.2101879119873047,1474133,.012141227722168,10182850,-.0583858489990234,13300135,22547768,.099761962890625,1266649,-.5467977523803711,5807791,.1801385879516602,1409149,126899,.3761272430419922,1288592,-.1024618148803711,1706225,1101343,-.1093883514404297,5934857,-.0314931869506836,4087841,.0606241226196289,0,709112,.412562370300293,422676,-.4687185287475586,6386485,-.7831058502197266,27183698,58605612,.0862560272216797,1149524,.3021955490112305,12843992,.2192058563232422,182229,-.5482072830200195,44207200,399825,.305842399597168,205079,.0184497833251953,matched (3),25174220,.86831218,1477593.6,2543751
201603,841191,674,3823,26659936,03,0,1,0,0,0,0,0,0,0,0,0,941016,95613,.3130855560302734,503750,-.0557489395141602,3702896,.1693048477172852,145726,-.1327505111694336,295515,2545954,.4313430786132813,18021046,.128326416015625,134380,.0239715576171875,2154568,.3782730102539063,1077949,.0072860717773438,11281,.062077522277832,0,5076,-.5661239624023438,740723,.4783668518066406,1702186,.114436149597168,48145,-1.828240394592285,4766257,-.0970754623413086,8180,-.5653276443481445,978263,198770,.0863351821899414,331711,-.0128774642944336,17754484,.1705894470214844,3766360,2325035,.3272905349731445,1296917,-.1280803680419922,10709538,.0504302978515625,13503475,21698858,-.0383758544921875,2104005,.5074672698974609,4168101,-.3317394256591797,1469719,123494,-.0271987915039063,1649920,.2471771240234375,1839481,1463599,.2843685150146484,6347111,.0671567916870117,4491921,.0942630767822266,0,939564,.281402587890625,542699,.2499494552612305,6350024,-.0057258605957031,32207464,58065544,-.0092582702636719,1163227,.0118494033813477,12983788,.0108242034912109,378391,.7306642532348633,60644488,499238,.2220563888549805,6487,-3.453595161437988,matched (3),25212920,.86831218,1108366.6,2348587.5
201604,841191,675,3823,27140540,04,0,0,1,0,0,0,0,0,0,0,0,441062,137438,.3628635406494141,565376,.1154108047485352,2902384,-.2435827255249023,213757,.3831119537353516,643285,3129112,.2062435150146484,16133587,-.1106357574462891,307853,.8289508819580078,2118453,-.0169048309326172,1894800,.5640535354614258,12739,.1215476989746094,769881,9990,.6770610809326172,663031,-.110804557800293,2062289,.1919031143188477,188047,1.36247444152832,5144035,.0762758255004883,17433,.7566728591918945,1089469,189563,-.0474271774291992,357417,.0746393203735352,12674297,-.3370609283447266,2873325,2699804,.149444580078125,1858844,.3599653244018555,11259745,.0500984191894531,12897039,24225012,.1101245880126953,1579175,-.2869396209716797,4335921,.0394735336303711,1305817,100790,-.2031526565551758,1141010,-.3688135147094727,1747952,1221080,-.1811628341674805,5987680,-.0582962036132813,4573626,.0180263519287109,542192,530585,-.5714359283447266,961509,.5719490051269531,8669516,.3113546371459961,30595136,60275328,.0373497009277344,1238555,.0627479553222656,12426534,-.0438671112060547,401804,.0600366592407227,60757556,77127,-1.867629051208496,94302,2.676702499389648,matched (3),26342972,.86831218,1021480.3,2308854.5
201605,841191,676,3823,31808078,05,0,0,0,1,0,0,0,0,0,0,0,565392,13887,-2.292219161987305,605425,.0684404373168945,3125017,.0739068984985352,189990,-.1178684234619141,761968,2679301,-.1551933288574219,17335002,.0718231201171875,88831,-1.242886543273926,2197144,.0364723205566406,1664079,-.1298418045043945,11292,-.1205730438232422,715546,13754,.3197450637817383,832358,.2274408340454102,2121630,.0283689498901367,24234,-2.048935890197754,5357101,.0405855178833008,48236,1.017741203308106,778783,206557,.0858554840087891,424762,.1726255416870117,12058130,-.0498371124267578,3136998,3200314,.170069694519043,1700502,-.0890321731567383,11540729,.0246486663818359,13436222,24573818,.0142974853515625,2235761,.3476791381835938,5168961,.1757373809814453,1850057,214215,.7539405822753906,1372378,.18463134765625,2365718,1321037,.0786809921264648,6721262,.1155719757080078,4745548,.036900520324707,802062,993407,.6271610260009766,619243,-.4400062561035156,11671016,.2972955703735352,35208968,60285904,.0001754760742188,1080553,-.1364727020263672,13394538,.0750141143798828,435833,.081294059753418,54256996,947682,2.508564949035645,119527,.2370395660400391,matched (3),29767078,.86831218,1113984.8,2351244
201606,841191,677,3823,26152908,06,0,0,0,0,1,0,0,0,0,0,0,642145,215537,2.742178916931152,417980,-.3704977035522461,4587866,.3839750289916992,174170,-.086939811706543,652181,2317505,-.1450643539428711,14456872,-.1815567016601563,53692,-.5034723281860352,3113165,.3484821319580078,1177929,-.3455142974853516,1631,-1.934901237487793,655141,6681,-.7220621109008789,756012,-.0962057113647461,1847476,-.1383647918701172,92527,1.339744567871094,4819144,-.1058263778686523,24596,-.6735219955444336,772203,170138,-.1939668655395508,326854,-.2620153427124023,14737683,.2006683349609375,3358342,2259578,-.3480710983276367,1523838,-.1096906661987305,9921619,-.1511650085449219,14553041,27848324,.1250896453857422,1794491,-.2198600769042969,4579411,-.1211013793945313,1781080,141344,-.4157838821411133,1092088,-.2284536361694336,1769758,1249150,-.0559539794921875,6253703,-.0721015930175781,11691995,.9016962051391602,557761,443466,-.8065195083618164,341239,-.5959148406982422,8036348,-.373133659362793,31319956,60126888,-.0026397705078125,1536352,.3519382476806641,12116599,-.1002712249755859,336440,-.2588386535644531,64066736,488345,-.6629962921142578,92911,-.2519006729125977,matched (3),24800552,.86831218,1119060.1,2353653
201607,841191,678,3823,29787530,07,0,0,0,0,0,1,0,0,0,0,0,801189,128136,-.5200405120849609,500301,.1797761917114258,3032770,-.4139385223388672,189837,.0861339569091797,593977,1651403,-.3388662338256836,17156824,.1712265014648438,462693,2.153800010681152,2154569,-.3680496215820313,1667093,.3473234176635742,49855,3.419925689697266,776441,15718,.8555383682250977,978898,.2583703994750977,1820678,-.0146112442016602,92754,.0024499893188477,4730948,-.0184707641601563,13005,-.6372499465942383,747997,197722,.1502523422241211,564785,.5469322204589844,15720656,.0645675659179688,2639219,2963332,.2711362838745117,1580466,.0364875793457031,9610970,-.0318126678466797,15844612,20906668,-.2867031097412109,2572681,.3602266311645508,4656909,.0167818069458008,2597535,99877,-.3472566604614258,1374876,.2302722930908203,2275399,1255240,.0048637390136719,5189764,-.1864852905273438,6589957,-.5733566284179688,985939,1771740,1.385096549987793,215350,-.4603185653686523,10057305,.2243242263793945,28265780,49486040,-.1947669982910156,1475234,-.0405941009521484,13351070,.0970191955566406,133880,-.9214763641357422,56486612,501150,.0258827209472656,121571,.2688570022583008,matched (3),32620922,.86831218,1332540.9,2462326.5
201608,841191,679,3823,24274740,08,0,0,0,0,0,0,1,0,0,0,0,76639,53135,-.8802556991577148,421149,-.1722230911254883,3596918,.1706008911132813,157784,-.1849384307861328,509570,988314,-.5133800506591797,12804761,-.2925796508789063,186874,-.9066286087036133,2284088,.0583763122558594,1053861,-.4586200714111328,767,-4.174387931823731,697684,10012,-.4510221481323242,741687,-.2775001525878906,853379,-.7577610015869141,74285,-.2220420837402344,3605544,-.2716531753540039,155810,2.483303070068359,397408,115351,-.5388822555541992,505975,-.1099576950073242,15735613,.0009517669677734,3411916,2682804,-.099452018737793,1192227,-.2818965911865234,7722545,-.2187604904174805,17043700,16810836,-.2180442810058594,729105,-1.260886192321777,3607517,-.2553329467773438,957538,97215,-.0270147323608398,1053851,-.2659120559692383,1194672,1523174,.1934700012207031,4092583,-.2375125885009766,10051887,.4222126007080078,621269,15381215,2.161185264587402,799838,1.312144279479981,12289028,.2004070281982422,24369180,56115280,.1257171630859375,765790,-.6556644439697266,9893211,-.2997474670410156,147768,.0986995697021484,52116936,232898,-.7663049697875977,134295,.0995407104492188,matched (3),23736874,.86831218,1128565.6,2358187.3
