period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1112c757,growth1112c757,Y1232c484,growth1232c484,Y1439c826,growth1439c826,Y1447c440,growth1447c440,Y1627c428,growth1627c428,Y1651c372,growth1651c372,Y1680c616,growth1680c616,Y1682c484,growth1682c484,Y1725c440,growth1725c440,Y1756c251,growth1756c251,Y191c642,Y1956c208,growth1956c208,Y1998c752,growth1998c752,Y2081c124,growth2081c124,Y2105c300,growth2105c300,Y2128c191,growth2128c191,Y2206c191,growth2206c191,Y2337c36,Y2361c152,growth2361c152,Y2425c484,growth2425c484,Y2560c586,growth2560c586,Y2636c807,growth2636c807,Y2925c222,growth2925c222,Y3117c703,growth3117c703,Y3131c191,growth3131c191,Y3176c251,growth3176c251,Y3218c381,Y3312c208,growth3312c208,Y3546c372,growth3546c372,Y3574c381,Y3752c428,growth3752c428,Y3754c124,growth3754c124,Y3828c554,Y3833c620,growth3833c620,Y4022c826,growth4022c826,Y4027c688,growth4027c688,Y4039c218,Y4138c68,growth4138c68,Y4318c203,Y4447c381,Y4614c36,Y4992c376,Y5014c348,growth5014c348,Y57c484,Y665c705,growth665c705,Y666c381,Y711c344,Y752c348,growth752c348,Y767c233,Y885c300,growth885c300,_merge,x,r2,s,sf
201711,841290,694,3831,68806816,11,0,0,0,0,0,0,0,0,0,1,0,593065,.1155586242675781,251280,-.0098485946655273,556845,.4337501525878906,2052570,.1588029861450195,229436,-.3477087020874023,7790862,.4035491943359375,33853972,-.2470760345458984,37446432,.1180744171142578,2829108,.0586605072021484,2508755,-.1771535873413086,1827543,2579749,.0707979202270508,3560080,.1347932815551758,1802072,-.3042440414428711,2346307,-.1907968521118164,358148,-.1434593200683594,53422,.3486156463623047,28440,184971,-.1208858489990234,66121,.5966148376464844,14460,1.002924919128418,5259547,-.0087738037109375,109605,.6315555572509766,2698858,-.184422492980957,382172,-.0044698715209961,4035923,-.5449647903442383,27400754,258685,1.775452613830566,442610,.0547704696655273,357707,156986,.0752115249633789,13924252,.1403999328613281,324674,126489,.0568971633911133,3928429,.1015987396240234,585534,.5325508117675781,6781587,231741,2.547335624694824,2556761,14301475,38919828,455000,265245,.147796630859375,43308036,4089554,.0835199356079102,13063678,9972810,355086,-.373046875,207593,80453,-.2154455184936523,matched (3),68335656,.90652418,4085451.3,8375864.5
201712,841290,695,3831,43706240,12,0,0,0,0,0,0,0,0,0,0,1,132833,-1.496211051940918,213595,-.1624860763549805,251376,-.7953376770019531,1782483,-.1410856246948242,146396,-.4493083953857422,4650673,-.5159387588500977,26518664,-.2442073822021484,32097516,-.1541328430175781,1781782,-.4623470306396484,2089817,-.1827096939086914,1440492,2310513,-.1102228164672852,2285014,-.4434108734130859,1321731,-.3099946975708008,2327527,-.0080366134643555,173421,-.725224494934082,50357,-.0590848922729492,4635,188998,.0215368270874023,13264,-1.60643196105957,13273,-.0856542587280273,4144117,-.2383546829223633,30635,-1.274739265441895,1802401,-.4037084579467773,304964,-.225677490234375,4152810,.0285501480102539,15629663,105036,-.9013080596923828,399673,-.1020421981811523,176911,170556,.0829067230224609,12747682,-.0882816314697266,284821,86826,-.3762493133544922,3174392,-.2131233215332031,510453,-.1372251510620117,4569075,1330,-5.160441398620606,2236674,10932288,36152812,513000,276427,.0412931442260742,28637252,3628374,-.1196517944335938,12019363,8911156,156833,-.8171787261962891,98992,60928,-.277979850769043,matched (3),43018748,.90652418,4768683.5,8729521
201801,841290,696,3831,67381296,01,0,0,0,0,0,0,0,0,0,0,0,687103,1.643391609191895,382226,.5819301605224609,610361,.8871011734008789,1246010,-.3580608367919922,163763,.1121053695678711,7312740,.452606201171875,40691712,.4281768798828125,28493248,-.119110107421875,2354521,.2787237167358398,4257813,.7116785049438477,2194593,2614152,.1234703063964844,3732314,.4906558990478516,2261433,.5370559692382813,3397829,.378331184387207,286334,.5014371871948242,38355,-.2722530364990234,12277,344593,.6006278991699219,4386,-1.106636047363281,11629,-.1322298049926758,5663832,.3124103546142578,47659,.4419279098510742,2473595,.3165521621704102,473657,.4402894973754883,6234881,.4063739776611328,21996796,228386,.7767343521118164,258748,-.4347925186157227,472183,158029,-.0762853622436523,13440964,.0529575347900391,368982,128285,.3903484344482422,1837057,-.5469512939453125,170420,-1.09703254699707,6654259,9532,1.969475746154785,3009296,16919668,37188624,426000,353329,.245452880859375,15757996,3287370,-.0986967086791992,15081094,7032424,421685,.9890775680541992,228538,45092,-.3009881973266602,matched (3),63631636,.90652418,4482766,8576677
201802,841290,697,3831,26572684,02,1,0,0,0,0,0,0,0,0,0,0,447361,-.4291191101074219,265565,-.3641529083251953,426135,-.3592948913574219,1446191,.14898681640625,124842,-.2713718414306641,7550521,.0319976806640625,40785240,.0022945404052734,28948096,.0158367156982422,2415006,.0253639221191406,3009370,-.3470249176025391,1848554,2534411,-.0309782028198242,3137028,-.1737527847290039,1699265,-.2858028411865234,3065253,-.1030073165893555,205343,-.3324775695800781,52550,.31488037109375,10981,267897,-.2517614364624023,37493,2.145736694335938,12577,.0783672332763672,5313406,-.0638675689697266,28738,-.5058507919311523,2630801,.0616159439086914,569783,.1847724914550781,4598515,-.3044261932373047,21368180,125269,-.6005744934082031,287704,.1060781478881836,365918,121459,-.2632017135620117,10780422,-.2205753326416016,353943,136381,.0611982345581055,2101056,.1342754364013672,175231,.0278387069702148,5852240,7679,-.2161655426025391,2783765,11007489,35802060,352000,335832,-.0507888793945313,18256876,3146664,-.0437450408935547,17124558,6104288,437742,.0373706817626953,394120,62249,.3224372863769531,matched (3),36096924,.90652418,3063051,7927577
201803,841290,698,3831,58697452,03,0,1,0,0,0,0,0,0,0,0,0,721562,.478053092956543,412262,.4398002624511719,499020,.1578903198242188,1571789,.0832815170288086,192640,.4337739944458008,8160849,.0777320861816406,50127788,.2062549591064453,33662436,.15087890625,3119533,.2559814453125,3252376,.0776548385620117,2121554,2885721,.1298131942749023,2372694,-.2792491912841797,2015648,.1707448959350586,3289432,.0705852508544922,360701,.5633678436279297,60659,.1435031890869141,12862,266322,-.0058965682983398,89466,.8697042465209961,22944,.6011867523193359,5484903,.0317668914794922,47021,.4923734664916992,2840435,.0766687393188477,753002,.2788124084472656,7351853,.4692192077636719,25436232,313284,.9166469573974609,383136,.2864570617675781,470829,155971,.2500934600830078,12643563,.1594161987304688,395591,230563,.5250711441040039,3504064,.5114831924438477,211270,.1870317459106445,6431869,9157,.1760292053222656,3256168,13904650,37900812,274000,470586,.3373680114746094,29813864,4689161,.3989114761352539,18527280,6707704,577188,.2765388488769531,605638,60076,-.0355319976806641,matched (3),60544956,.90652418,3258498,8005123.5
201804,841290,699,3831,37432452,04,0,0,1,0,0,0,0,0,0,0,0,6770,-4.668917655944824,350469,-.1623868942260742,497279,-.0034952163696289,1638910,.0418167114257813,317678,.5002155303955078,6352868,-.2504415512084961,51512108,.0272426605224609,35745632,.0600452423095703,3095253,-.0078134536743164,2982873,-.0864982604980469,1761742,2073815,-.3303842544555664,3604793,.4182376861572266,1276787,-.4565935134887695,2753728,-.1777591705322266,268541,-.2950458526611328,126240,.7329168319702148,10673,120995,-.7889566421508789,38701,-.8379936218261719,4239,-1.688729286193848,3836206,-.3575162887573242,28570,-.4982366561889648,2454798,-.1459121704101563,713755,-.05352783203125,5103240,-.365077018737793,31320622,247024,-.2376241683959961,398528,.0393877029418945,261153,109535,-.3534259796142578,11907931,-.0599441528320313,394993,175149,-.2748870849609375,1861568,-.6325044631958008,265287,.2276754379272461,6186761,5407,-.5268239974975586,2316669,10496333,35958200,161000,326956,-.3641529083251953,37908972,4915634,.0471668243408203,19793728,9459810,603497,.0445728302001953,813964,59156,-.0154323577880859,matched (3),58711064,.90652418,4418092.5,8543052
201805,841290,700,3831,50706816,05,0,0,0,1,0,0,0,0,0,0,0,74064,2.392428398132324,176882,-.6837902069091797,453386,-.0924072265625,2068415,.2327518463134766,373476,.1618156433105469,5966363,-.0627689361572266,53816984,.0437717437744141,41624076,.1522502899169922,3333057,.0740203857421875,3057994,.024871826171875,2124104,2468412,.1741847991943359,4134429,.1370849609375,2381588,.6234207153320313,3474937,.2326202392578125,542960,.7040319442749023,258550,.7169046401977539,37148,276164,.8252458572387695,69757,.5891523361206055,26170,1.820286750793457,4308196,.1160354614257813,72779,.9350700378417969,2775864,.1229171752929688,964118,.3006734848022461,5779029,.1243600845336914,24613032,458108,.617619514465332,621337,.444096565246582,1272590,95589,-.1361856460571289,15236854,.2465133666992188,431027,197039,.1177654266357422,3198603,.541295051574707,516894,.6670255661010742,6322911,50674,2.23771858215332,3140136,15508904,43715752,646000,446827,.3123455047607422,39419100,5606008,.1314182281494141,24940464,9977783,673327,.1094903945922852,1011677,68150,.1415328979492188,matched (3),105848464,.90652418,5694573,9267813
201806,841290,701,3831,43746620,06,0,0,0,0,1,0,0,0,0,0,0,681658,2.219598770141602,234904,.2836942672729492,312732,-.3713970184326172,1939918,-.0641374588012695,327424,-.1315984725952148,7933320,.2849340438842773,44664580,-.1864089965820313,36878432,-.1210517883300781,3461657,.0378570556640625,2978550,-.0263223648071289,1739357,2320706,-.0617036819458008,2911949,-.3505258560180664,1634583,-.3763799667358398,3591199,.0329103469848633,405176,-.2927141189575195,170510,-.4162960052490234,15767,230993,-.1786079406738281,62150,-.1154670715332031,3630,-1.975380897521973,3964752,-.0830755233764648,22528,-1.17266845703125,2775261,-.0002174377441406,776169,-.2168436050415039,3201783,-.5905275344848633,20629100,346670,-.2787322998046875,508432,-.2005424499511719,262831,102361,.0684471130371094,13208596,-.1428508758544922,353661,161743,-.1973934173583984,1946009,-.4969339370727539,834054,.4784603118896484,5315635,16996,-1.092434883117676,3666554,16808808,39753688,327000,795634,.5769681930541992,35853180,5364612,-.0440149307250977,24339080,7460417,647791,-.0386629104614258,916933,67428,-.010650634765625,matched (3),77576680,.90652418,4722421.5,8704336
201807,841290,702,3831,65695644,07,0,0,0,0,0,1,0,0,0,0,0,205150,-1.200786590576172,302928,.2543182373046875,387200,.2135944366455078,2703642,.3319540023803711,304177,-.0736455917358398,8212340,.0345659255981445,50473676,.1222724914550781,40673648,.0979537963867188,3157652,-.0919179916381836,3246315,.0860843658447266,2077996,1565635,-.393580436706543,2628185,-.1025295257568359,1753161,.070033073425293,3856229,.0712032318115234,478009,.1653079986572266,130738,-.2655982971191406,29768,201779,-.1352138519287109,25540,-.8893051147460938,29446,2.093325614929199,3617314,-.0917119979858398,117280,1.649805068969727,1699131,-.4906272888183594,540571,-.3617439270019531,4242341,.281407356262207,19695452,618295,.5785923004150391,500082,-.0165596008300781,614792,127074,.2162647247314453,13441549,.0174827575683594,388805,194490,.1843719482421875,2337189,.1831684112548828,251639,-1.198302268981934,6422047,20679,.196141242980957,3204753,12294636,39689596,474000,586302,-.3053045272827148,39790904,6105129,.1293048858642578,25907232,8847801,650158,.0036468505859375,616968,53957,-.2228727340698242,matched (3),74878880,.90652418,5258628,9006518
201808,841290,703,3831,83184352,08,0,0,0,0,0,0,1,0,0,0,0,415919,.7067489624023438,313070,.0329322814941406,391640,.0114021301269531,1924263,-.3400564193725586,307893,.0121421813964844,8870032,.0770406723022461,46758484,-.0764560699462891,38174040,-.0634250640869141,3431244,.0830936431884766,2969243,-.0892143249511719,2812463,2630880,.5190277099609375,3560971,.3037395477294922,2115818,.1880207061767578,2705279,-.3544845581054688,400261,-.1775131225585938,228227,.5571451187133789,70235,273605,.3045120239257813,61656,.8813247680664063,16339,-.5890035629272461,2362833,-.4258699417114258,27493,-1.450633049011231,3073750,.5927810668945313,490664,-.0968666076660156,4237167,-.001220703125,15072516,497650,-.2170686721801758,658287,.2748689651489258,266208,99101,-.2486305236816406,14221541,.0564079284667969,1541485,86492,-.810328483581543,2754069,.1641311645507813,291630,.1474905014038086,8012263,29709,.3623313903808594,11305318,12694210,41551708,545000,433198,-.3026399612426758,33223012,5603888,-.0856685638427734,21267804,9752853,679155,.0436344146728516,922619,53200,-.0141286849975586,matched (3),90492456,.90652418,6179790.5,9573610
201809,841290,704,3831,70935232,09,0,0,0,0,0,0,0,1,0,0,0,29943,-2.631195068359375,195520,-.47076416015625,380562,-.0286941528320313,2095179,.0850954055786133,284867,-.0777301788330078,7858438,-.1210908889770508,45847200,-.0196819305419922,33484400,-.1310768127441406,3077545,-.108790397644043,2081056,-.3554315567016602,2727000,2202770,-.1776027679443359,2633982,-.3015365600585938,1478211,-.3586091995239258,2514028,-.0733184814453125,448024,.1127300262451172,84188,-.9972877502441406,29571,245608,-.1079483032226563,20363,-1.107851028442383,12563,-.2627992630004883,3536782,.403355598449707,39887,.3721189498901367,2906517,-.0559425354003906,425600,-.1422595977783203,3646824,-.1500377655029297,13550557,517720,.0395374298095703,388030,-.5285577774047852,388848,72804,-.3083686828613281,12343244,-.1416492462158203,495337,243700,1.035885810852051,3938482,.3577156066894531,188108,-.4384698867797852,7786860,30988,.042149543762207,2278430,11688959,34309756,275000,292043,-.3942937850952148,25078964,4900513,-.1341209411621094,16878366,6111594,578947,-.1596384048461914,825715,54902,.0314912796020508,matched (3),48740684,.90652418,4034024.8,8350901
201810,841290,705,3831,102713360,10,0,0,0,0,0,0,0,0,1,0,0,194385,1.870545387268066,727421,1.3138427734375,430941,.1243219375610352,2454023,.1580905914306641,320496,.1178474426269531,6971981,-.1196880340576172,44452416,-.0308952331542969,34572296,.0319728851318359,3503252,.1295595169067383,1205422,-.5460453033447266,2825097,2677566,.1951923370361328,3284478,.2207107543945313,2401838,.4854021072387695,2657150,.0553674697875977,453356,.0118312835693359,30933,-1.001229286193848,37107,175829,-.3342247009277344,30644,.4087181091308594,18763,.4011316299438477,4410342,.2207355499267578,31757,-.2279367446899414,3106530,.0665502548217773,478097,.1163139343261719,4466244,.2026910781860352,16886524,83269,-1.827357292175293,553505,.3551874160766602,533184,88543,.1957178115844727,12546098,.0163021087646484,355197,158140,-.4324569702148438,3169640,-.2171773910522461,391286,.7324228286743164,7722743,40983,.2795572280883789,2892421,14061431,45667276,472000,181102,-.4778413772583008,35613448,5151109,.0498723983764648,16063005,11645898,571394,-.0131320953369141,914245,62444,.1287202835083008,matched (3),70178352,.90652418,4469523.5,8569763
201811,841290,706,3831,88783448,11,0,0,0,0,0,0,0,0,0,1,0,130387,-.3993339538574219,255315,-1.047007560729981,273339,-.4552583694458008,1486393,-.5013771057128906,234277,-.3133649826049805,8480878,.1959142684936523,39431616,-.1198520660400391,42650068,.2099761962890625,2745795,-.2436208724975586,2596905,.7674903869628906,2755676,2240821,-.1780662536621094,2722680,-.1875905990600586,2178364,-.0976600646972656,2813142,.0570478439331055,367437,-.2101259231567383,42216,.3109760284423828,18211,99055,-.5738372802734375,8332,-1.302333831787109,442,-3.748332500457764,3777763,-.154820442199707,38401,.1899700164794922,2592802,-.1807670593261719,359628,-.2847433090209961,2020111,-.7933950424194336,0,545416,1.879471778869629,436588,-.2372808456420898,0,84873,-.042332649230957,13295131,.0579872131347656,325405,99345,-.4648818969726563,1475548,-.7645883560180664,256729,-.4214181900024414,6483267,27117,-.4129962921142578,2910299,0,44724668,384000,207666,.136871337890625,27341634,4210334,-.2016696929931641,0,8034009,441223,-.2585287094116211,805390,52407,-.1752300262451172,matched (3),30488518,.90652418,8985559,11584665
201812,841290,707,3831,107332568,12,0,0,0,0,0,0,0,0,0,0,1,508341,1.360645294189453,328323,.251500129699707,344848,.232391357421875,1580881,.0616302490234375,104163,-.8105478286743164,6662905,-.2412586212158203,36006408,-.0908699035644531,30219774,-.3445320129394531,1199970,-.8277740478515625,2714162,.0441627502441406,2779529,1902751,-.1635408401489258,2496563,-.0867013931274414,1311443,-.5074462890625,2295097,-.203526496887207,269229,-.3109893798828125,58268,.3222532272338867,23922,161364,.4879875183105469,46305,1.715146064758301,12269,3.323521137237549,3265721,-.1456518173217773,41022,.0660247802734375,1956475,-.2815942764282227,254533,-.3456401824951172,2620942,.260380744934082,21378360,135008,-1.396214485168457,212191,-.7215032577514648,449048,119945,.3458776473999023,12003089,-.10223388671875,448828,200431,.7018709182739258,1524081,.0323619842529297,324282,.2335929870605469,4635864,29592,.0873432159423828,2496423,11562977,40167012,509000,126560,-.4952144622802734,27796392,4347287,.0320100784301758,11365928,7211338,135825,-1.178183555603027,360750,44234,-.1695461273193359,matched (3),48627140,.90652418,5180657,8961217
