period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1450c428,growth1450c428,Y1589c752,growth1589c752,Y1845c428,growth1845c428,Y1935c124,growth1935c124,Y2014c246,growth2014c246,Y2015c703,growth2015c703,Y2195c344,Y2196c703,growth2196c703,Y22c124,growth22c124,Y230c124,growth230c124,Y230c208,Y230c352,growth230c352,Y234c300,growth234c300,Y242c191,Y245c428,growth245c428,Y259c246,growth259c246,Y264c191,Y264c442,Y264c757,growth264c757,Y2726c484,growth2726c484,Y2741c705,growth2741c705,Y2763c300,growth2763c300,Y2780c203,Y2780c703,growth2780c703,Y2832c246,growth2832c246,Y2846c620,growth2846c620,Y2848c752,growth2848c752,Y2857c428,growth2857c428,Y2857c705,growth2857c705,Y2857c792,growth2857c792,Y2865c620,growth2865c620,Y2889c246,growth2889c246,Y2889c428,Y2973c372,growth2973c372,Y2983c642,Y3223c752,growth3223c752,Y336c442,Y338c440,growth338c440,Y3848c124,growth3848c124,Y3954c124,growth3954c124,Y3980c428,Y3983c752,growth3983c752,Y3992c124,growth3992c124,Y4069c372,growth4069c372,Y4291c484,growth4291c484,Y449c124,growth449c124,Y4942c124,growth4942c124,Y4966c300,growth4966c300,Y4992c703,growth4992c703,Y86c124,growth86c124,_merge,x,r2,s,sf
201706,841459,689,3849,76667480,06,0,0,0,0,1,0,0,0,0,0,0,1584357,-.1738491058349609,3735795,-.5647897720336914,2900,1.660731315612793,1756568,.6429071426391602,15376,-1.09031867980957,4323,-1.163613319396973,4186438,272112,.2760639190673828,3167207,-.7321462631225586,13227796,-.7993984222412109,13863755,88300,-.7528142929077148,124525,.0650968551635742,2356609,44174,-.4824142456054688,562352,-1.129472732543945,1169173,401834,7382726,.0445852279663086,944969,-.1684465408325195,176679,-.2273426055908203,12084305,-.1118545532226563,2307936,1189031,-.3622455596923828,118309,-.2265243530273438,2062989,.1470088958740234,3391605,-.183527946472168,149868,-.2765865325927734,328067,-.3938007354736328,2538771,-.5434532165527344,218519,-.5327033996582031,68743,-.9021596908569336,25443,326865,-.543360710144043,8150890,2490453,-.6822052001953125,1035784,567896,-.0843439102172852,10632419,-.4373607635498047,11300423,-.5093555450439453,849832,849369,-.0267057418823242,33232706,.1932334899902344,35533,-.4102659225463867,27032804,-.0717964172363281,1038332,-.5828018188476563,1790010,-.4224176406860352,964705,-.4202461242675781,585080,.0487251281738281,2528726,-.080012321472168,matched (3),68147216,.91805059,1558440.1,4529824
201707,841459,690,3849,59312744,07,0,0,0,0,0,1,0,0,0,0,0,1545563,-.0247907638549805,7588234,.7086381912231445,286,-2.316473960876465,934450,-.631159782409668,31902,.7298612594604492,20310,1.547163963317871,3339567,140172,-.6633434295654297,2524480,-.2268152236938477,7318194,-.5919570922851563,10221103,61113,-.3680152893066406,103892,-.1811542510986328,1334503,27646,-.4686546325683594,298607,-.6329994201660156,849085,348890,5893597,-.225275993347168,1050377,.1057519912719727,170993,-.0327119827270508,14730019,.1979789733886719,1291887,463592,-.9418888092041016,96800,-.200653076171875,1735004,-.1731462478637695,3242376,-.0449972152709961,114841,-.2662057876586914,257558,-.2419729232788086,1357564,-.6259880065917969,178732,-.2009849548339844,69146,.0058450698852539,12077,119734,-1.004275321960449,9941784,2252221,-.1005477905273438,825488,365281,-.4412717819213867,7332331,-.3716144561767578,8456444,-.2899112701416016,975885,657023,-.25677490234375,33959820,.0216426849365234,4502,-2.065939903259277,27014776,-.0006675720214844,453912,-.8274679183959961,1715305,-.0426301956176758,509810,-.6377840042114258,392807,-.3984298706054688,2051690,-.2090520858764648,matched (3),62588968,.91805059,1899357.4,4658125
201708,841459,691,3849,58275964,08,0,0,0,0,0,0,1,0,0,0,0,1660395,.0716676712036133,6457494,-.1613578796386719,41811,4.984922885894775,1136963,.1961584091186523,40119,.2291812896728516,6420,-1.151695251464844,1531401,313450,.8047695159912109,2365754,-.0649385452270508,7091101,-.0315227508544922,13208347,264203,1.463993072509766,125593,.1896944046020508,1009394,18235,-.4161386489868164,170310,-.5615081787109375,1097287,307990,6492973,.0968532562255859,1385046,.2765846252441406,234721,.3167753219604492,12820542,-.1388378143310547,862682,247900,-.6259794235229492,94268,-.0265045166015625,1481878,-.1576995849609375,2639701,-.2056398391723633,133027,.147003173828125,261922,.0168018341064453,1120118,-.1922578811645508,97447,-.6065788269042969,13110,-1.662844657897949,9872,94734,-.2341995239257813,13819032,2816514,.2235832214355469,439364,1777879,1.582509994506836,5220336,-.3397321701049805,4669608,-.5938539505004883,304466,808145,.2070226669311523,30647994,-.1026115417480469,48705,2.381259918212891,28448780,.0517215728759766,428229,-.0582456588745117,1265599,-.3040456771850586,299387,-.5323009490966797,563424,.3607139587402344,2931563,.35687255859375,matched (3),63600344,.91805059,1621140.1,4551776
201709,841459,692,3849,57904328,09,0,0,0,0,0,0,0,1,0,0,0,1384036,-.1820516586303711,1413289,-1.519321441650391,1063,-3.672064304351807,775609,-.3824672698974609,35406,-.1249685287475586,6010,-.0659933090209961,714759,218508,-.3608179092407227,1984482,-.1757383346557617,6882050,-.0299243927001953,12500050,196771,-.294677734375,161929,.2541112899780273,953481,9682,-.6330747604370117,108651,-.4494800567626953,1972540,305233,5895707,-.0964956283569336,964233,-.3621559143066406,218380,-.0721607208251953,12335565,-.0385627746582031,573959,95669,-.9521312713623047,98396,.0428581237792969,1283123,-.144012451171875,1906297,-.3255033493041992,94906,-.3376655578613281,217647,-.1851730346679688,625278,-.5829925537109375,106094,.0850162506103516,15410,.1616411209106445,5204,39077,-.8855390548706055,9071521,2728227,-.0318479537963867,307835,1259532,-.3446817398071289,4770758,-.0900564193725586,3983510,-.1589117050170898,491859,400780,-.701329231262207,23946026,-.24676513671875,38950,-.2235031127929688,25546836,-.1075916290283203,255362,-.5169754028320313,891530,-.3503618240356445,225700,-.2825307846069336,761902,.3017854690551758,1974653,-.3951435089111328,matched (3),58653640,.91805059,1998267.8,4699324
201710,841459,693,3849,56266960,10,0,0,0,0,0,0,0,0,1,0,0,1299128,-.0633106231689453,245893,-1.748778343200684,4073,1.343284130096436,256130,-1.107963562011719,5784,-1.811786651611328,1107,-1.691771507263184,603929,179526,-.196502685546875,1392450,-.3542938232421875,6124258,-.1166582107543945,11564055,128324,-.4274816513061523,150142,-.0755767822265625,634772,10871,.1158304214477539,79423,-.3133525848388672,1423823,294821,4948790,-.1750812530517578,904342,-.0641250610351563,297382,.3087806701660156,10585585,-.1529941558837891,485550,67141,-.3540992736816406,93124,-.0550680160522461,948228,-.3024578094482422,1579170,-.188262939453125,81626,-.1507387161254883,164508,-.2799148559570313,671847,.071833610534668,84564,-.2268171310424805,15239,-.0111589431762695,1960,31080,-.2289695739746094,5735124,3326589,.1982955932617188,187995,279550,-1.505313873291016,4703973,-.0140972137451172,2680638,-.3961086273193359,207959,165437,-.884821891784668,13630918,-.5634613037109375,31226,-.2210273742675781,24406980,-.0456447601318359,393960,.4335670471191406,574895,-.438751220703125,371609,.4986362457275391,438326,-.5528554916381836,1177175,-.5172748565673828,matched (3),45647236,.91805059,950871.19,4358294
201711,841459,694,3849,48598736,11,0,0,0,0,0,0,0,0,0,1,0,1134800,-.1352367401123047,213827,-.1397294998168945,464,-2.172250270843506,507754,.6843118667602539,10682,.6134653091430664,679,-.4887876510620117,505334,60819,-1.082417488098145,1070817,-.2626428604125977,5625430,-.0849609375,11530175,84221,-.4211139678955078,121881,-.2085361480712891,479793,16273,.4034090042114258,65003,-.2003545761108398,538574,241055,4827681,-.0247774124145508,776929,-.1518583297729492,118236,-.9223346710205078,7905174,-.2919750213623047,738828,290460,1.464670181274414,155457,.5124368667602539,685489,-.3244619369506836,1744581,.099614143371582,74229,-.0949926376342773,109833,-.4039983749389648,634397,-.0573558807373047,32445,-.9579620361328125,18603,.1994657516479492,1782,94753,1.114709854125977,4270827,2608350,-.243229866027832,171858,189974,-.3862943649291992,4171827,-.1200532913208008,2643665,-.0138883590698242,44205,198213,.1807518005371094,10371230,-.2733039855957031,46947,.4077682495117188,25795376,.0553264617919922,573238,.3750514984130859,440023,-.2673606872558594,154852,-.8753728866577148,268344,-.4906930923461914,144474,-2.097773551940918,matched (3),43940880,.91805059,1481953.6,4504082.5
201712,841459,695,3849,56298652,12,0,0,0,0,0,0,0,0,0,0,1,947696,-.1801776885986328,371965,.5536327362060547,1050,.8166608810424805,549423,.0788717269897461,8337,-.2478570938110352,2075,1.117094993591309,1178962,158122,.9554643630981445,1332626,.2187299728393555,5102591,-.0975484848022461,10350053,32162,-.9626588821411133,167550,.3182373046875,830708,65722,1.395926475524902,72888,.1144905090332031,660023,284100,5011757,.0374202728271484,857753,.0989665985107422,110860,-.0644149780273438,7534763,-.0479898452758789,574576,423402,.376856803894043,65283,-.8676376342773438,914049,.2877511978149414,1586449,-.0950155258178711,51013,-.3750743865966797,109674,-.0014486312866211,755089,.1741609573364258,50311,.4386777877807617,101474,1.696479797363281,3827,145720,.4304132461547852,4943866,2721276,.0423831939697266,149054,306495,.4783143997192383,3979971,-.0470800399780273,2079434,-.2400703430175781,254809,447335,.81396484375,15869490,.4253616333007813,11905,-1.372060775756836,25625842,-.0065937042236328,601716,.0484848022460938,639708,.3741846084594727,310356,.6952505111694336,184172,-.376399040222168,211868,.3828639984130859,matched (3),50603712,.91805059,1596011.3,4542887
201801,841459,696,3849,71572464,01,0,0,0,0,0,0,0,0,0,0,0,1059331,.111358642578125,2540915,1.921479225158691,2673,.9344115257263184,281977,-.6670436859130859,11573,.3279714584350586,1789,-.1483039855957031,1431159,286459,.5942287445068359,1720342,.2553720474243164,8784300,.543217658996582,10667357,168576,1.656600952148438,171178,.0214214324951172,1212450,57580,-.132258415222168,100575,.3219795227050781,821129,344782,6594662,.2744741439819336,1309256,.4228982925415039,266728,.8779611587524414,14139014,.6294107437133789,1996876,483418,.1325597763061523,99437,.4207925796508789,1741330,.6445207595825195,2726357,.5414676666259766,112912,.7945280075073242,131419,.1808786392211914,1162604,.4315824508666992,185252,1.303493499755859,133605,.2750844955444336,9272,126762,-.1393756866455078,13647423,5399304,.6851692199707031,183415,365462,.1759614944458008,10319178,.9527301788330078,5323052,.9399509429931641,122255,922862,.7241725921630859,19201868,.1906089782714844,4766,-.9154510498046875,29180164,.1298866271972656,2182442,1.288414001464844,3131952,1.588399887084961,708031,.82476806640625,334446,.5966053009033203,122785,-.5455284118652344,matched (3),66140048,.91805059,1920520.4,4666794.5
201802,841459,697,3849,79602872,02,1,0,0,0,0,0,0,0,0,0,0,1150315,.0823984146118164,2663697,.0471906661987305,5995,.8077239990234375,697015,.9049816131591797,26178,.8162441253662109,2959,.5031943321228027,637731,347493,.1931495666503906,1815230,.0536890029907227,10863459,.212437629699707,12775749,146783,-.1384315490722656,169273,-.0111904144287109,1028421,63384,.0960359573364258,187693,.6239042282104492,800547,372003,6325025,-.0417461395263672,1352135,.0322256088256836,215730,-.2122011184692383,15636263,.1006546020507813,3300586,1360704,1.034875869750977,129792,.2664089202880859,2375620,.3106088638305664,2785322,.021397590637207,140813,.2208242416381836,282964,.7669286727905273,1109342,-.0468959808349609,333955,.5892887115478516,57245,-.8475475311279297,20977,165428,.2662248611450195,21033488,5853275,.0807313919067383,522639,420210,.139592170715332,13801014,.2907371520996094,6128507,.140904426574707,328436,1900529,.722407341003418,19969404,.0391941070556641,63986,2.597156524658203,30029828,.0287017822265625,2291971,.0489673614501953,2092304,-.4033899307250977,722112,.0196924209594727,448047,.2924222946166992,272407,.7968626022338867,matched (3),79237312,.91805059,2428338,4897693
201803,841459,698,3849,72455464,03,0,1,0,0,0,0,0,0,0,0,0,1547792,.2967939376831055,14986350,1.727424621582031,461,-2.565282821655273,1460923,.7400169372558594,4732,-1.7105712890625,9272,1.142147541046143,2224557,443461,.2438650131225586,3039445,.5154619216918945,21958168,.7037353515625,17480236,231087,.4538393020629883,355556,.7421693801879883,1452836,71572,.1214923858642578,1071676,1.742171287536621,1118625,450067,7784466,.207615852355957,1170747,-.14404296875,332454,.4324741363525391,18595044,.1733016967773438,3540968,1414913,.0390653610229492,114577,-.1246862411499023,3103293,.2672052383422852,3442307,.2117786407470703,149102,.0571975708007813,403327,.3544282913208008,2387056,.7662944793701172,581084,.553889274597168,108697,.6412239074707031,20444,334115,.7029485702514648,22480936,4689662,-.2216405868530273,988509,368795,-.1305141448974609,13550515,-.0183162689208984,14490269,.8605251312255859,765763,1331127,-.3561058044433594,26853644,.2961997985839844,27082,-.8597946166992188,28707572,-.0450286865234375,1803241,-.2398262023925781,1967457,-.0615243911743164,1050037,.3744001388549805,418259,-.0687971115112305,403026,.3917036056518555,matched (3),75487376,.91805059,2346281.3,4857531
201804,841459,699,3849,78383856,04,0,0,1,0,0,0,0,0,0,0,0,1561106,.0085649490356445,9144418,-.4939956665039063,559,.192751407623291,1345431,-.0823545455932617,13040,1.013673782348633,2147,-1.462927341461182,4820536,429631,-.0316829681396484,5486956,.5906991958618164,28008412,.2433662414550781,27509268,444795,.6548194885253906,130449,-1.002699851989746,1929290,51755,-.3241825103759766,2585194,.8805770874023438,1217836,432613,7123285,-.0887613296508789,1400528,.1792078018188477,277838,-.1794633865356445,16757680,-.1040382385253906,3571499,1838482,.2618722915649414,212862,.6193971633911133,2553048,-.1951761245727539,3861973,.1150360107421875,219301,.3858146667480469,503823,.2224769592285156,3002665,.2294387817382813,541827,-.0699491500854492,261550,.8780612945556641,46831,420989,.2311220169067383,15840599,5872434,.2249088287353516,1506202,479692,.2629032135009766,17740536,.2694263458251953,15811835,.0872821807861328,892292,1496927,.1173877716064453,28938198,.0747623443603516,52374,.6595401763916016,31449482,.0912208557128906,2059927,.1330852508544922,2636918,.2928686141967773,1140713,.0828285217285156,618778,.3916454315185547,1394442,1.24124813079834,matched (3),80655032,.91805059,2005063.6,4702217.5
201805,841459,700,3849,84498104,05,0,0,0,1,0,0,0,0,0,0,0,1631795,.044285774230957,8076636,-.1241683959960938,1743,1.137213706970215,1772353,.2755937576293945,61347,1.548524856567383,2835,.2779703140258789,4829505,305587,-.3406925201416016,7762105,.3468799591064453,34940564,.2211437225341797,25572540,199435,-.8021259307861328,174287,.2897205352783203,3449583,66317,.2479248046875,2097615,-.2089996337890625,1664187,552177,8571592,.1850852966308594,1433622,.0233545303344727,345388,.2176294326782227,12357374,-.3046035766601563,3315714,1488742,-.2110090255737305,141325,-.4095821380615234,2065992,-.2116765975952148,5510250,.3554315567016602,228580,.0414409637451172,527433,.0457973480224609,2752186,-.0871047973632813,636960,.1617603302001953,186829,-.3364315032958984,34622,446799,.0595016479492188,9617150,5824680,-.0081653594970703,1909832,838094,.5579862594604492,17793068,.0029563903808594,17829408,.1200904846191406,953466,2160584,.3669643402099609,32676804,.1215019226074219,133375,.9347543716430664,34245648,.0851764678955078,1734727,-.1718206405639648,1623045,-.4853067398071289,1250158,.0916156768798828,669862,.0793256759643555,2249719,.4783115386962891,matched (3),97153024,.91805059,3874413.5,5753403.5
201806,841459,701,3849,68321696,06,0,0,0,0,1,0,0,0,0,0,0,2031635,.2191600799560547,1352820,-1.786784172058106,1877,.0740666389465332,1706282,-.0379905700683594,49848,-.2075681686401367,788,-1.280299186706543,3175166,216100,-.3464927673339844,4398585,-.5679712295532227,12697744,-1.012224197387695,13209865,130002,-.4279384613037109,154988,-.1173553466796875,1585621,63244,-.0474462509155273,877696,-.8712558746337891,1456629,536028,8264500,-.0364847183227539,954165,-.4071226119995117,191702,-.5887260437011719,13325917,.0754585266113281,3061333,1097640,-.3047685623168945,96802,-.3783941268920898,1912353,-.0772762298583984,4621833,-.1758184432983398,120698,-.6385946273803711,369515,-.3558311462402344,2489252,-.1004123687744141,347527,-.6058645248413086,77242,-.8832502365112305,31994,284907,-.4499454498291016,7447142,6286956,.0763731002807617,1210864,772438,-.081578254699707,12765615,-.3320522308349609,12803687,-.33111572265625,707705,2784029,.2535209655761719,25893984,-.2326545715332031,10072,-2.583404541015625,31047400,-.0980434417724609,692322,-.9185543060302734,2441719,.4083986282348633,921941,-.3045434951782227,746227,.1079578399658203,2811924,.2230634689331055,matched (3),80917096,.91805059,2682970.3,5028807
201807,841459,702,3849,64782636,07,0,0,0,0,0,1,0,0,0,0,0,1641855,-.2130136489868164,2901512,.7630405426025391,1055,-.5761337280273438,1520233,-.1154537200927734,14237,-1.253133773803711,1362,.5472116470336914,2996117,171948,-.2285490036010742,2826799,-.4421377182006836,8111061,-.4481964111328125,9677803,89585,-.3723611831665039,113363,-.3127527236938477,1079099,37366,-.5262384414672852,357681,-.8976593017578125,863635,417300,5806754,-.3529472351074219,1142483,.1801223754882813,188263,-.018101692199707,16285086,.2005386352539063,1589728,537428,-.7141227722167969,229191,.8618879318237305,2019978,.0547523498535156,3601893,-.2493314743041992,114410,-.0535030364990234,238042,-.4397439956665039,1644332,-.4146480560302734,274286,-.2366704940795898,61598,-.2263145446777344,8171,223579,-.2423982620239258,10309294,3959112,-.4624576568603516,849938,612897,-.2313547134399414,10135548,-.2307071685791016,11430966,-.1134071350097656,153303,1199762,-.8417758941650391,31449232,.1943645477294922,55423,1.705234527587891,28674524,-.0795059204101563,324392,-.7580986022949219,1942772,-.2285861968994141,590740,-.4451055526733398,569669,-.2699747085571289,2422471,-.1490812301635742,matched (3),63491096,.91805059,2504905.3,4936104
201808,841459,703,3849,77599688,08,0,0,0,0,0,0,1,0,0,0,0,1532423,-.0689764022827148,4774626,.4980840682983398,1477,.3364720344543457,975959,-.4431982040405273,15374,.0768337249755859,386,-1.26087236404419,2574744,236077,.3169651031494141,2902905,.0265674591064453,6950283,-.1544466018676758,12847253,278563,1.134455680847168,168836,.3983325958251953,980692,56735,.4176301956176758,760583,.7544441223144531,1333453,343855,5966660,.027165412902832,1496673,.2700405120849609,211189,.1149129867553711,12433242,-.2698764801025391,1317515,337172,-.4662017822265625,93335,-.8983602523803711,1409614,-.3597707748413086,3090184,-.1532297134399414,111007,-.0301952362060547,192866,-.2104511260986328,925163,-.5751199722290039,214215,-.2471914291381836,77653,.2316207885742188,8914,79950,-1.028363227844238,11855747,5400872,.3105411529541016,544884,1773703,1.062627792358398,6850267,-.3917608261108398,12729190,.1075706481933594,831244,674681,-.5756387710571289,28555312,-.0965328216552734,98511,.5751743316650391,29501824,.0284423828125,713844,.7887115478515625,1430349,-.3061971664428711,371306,-.4643497467041016,639098,.1150026321411133,3379060,.3328094482421875,matched (3),76286824,.91805059,2550599,4959448.5
201809,841459,704,3849,69484920,09,0,0,0,0,0,0,0,1,0,0,0,1401052,-.0896272659301758,2226281,-.7629833221435547,3249,.7883343696594238,943274,-.0340633392333984,8591,-.5819625854492188,265,-.3761072158813477,1108299,154435,-.4243841171264648,2691368,-.0756626129150391,7512285,.0777578353881836,11497621,191356,-.3755083084106445,153096,-.0978622436523438,1220980,34599,-.4945669174194336,299878,-.9307098388671875,3128757,408019,6145347,.0295076370239258,1003070,-.4001789093017578,272792,.2559566497802734,11068766,-.1162471771240234,541442,99647,-1.218959808349609,71655,-.2643327713012695,1196775,-.1636857986450195,1990390,-.4398994445800781,92559,-.1817474365234375,168229,-.1366701126098633,724268,-.2448081970214844,90262,-.8642635345458984,100291,.2558259963989258,4273,49457,-.4802980422973633,9958380,4502576,-.1819114685058594,364986,356254,-1.605180740356445,6164137,-.1055402755737305,3268015,-1.359714508056641,282941,159196,-1.444104194641113,20306694,-.3408908843994141,42313,-.8450746536254883,24937728,-.1680698394775391,359951,-.6846961975097656,746912,-.6497268676757813,128556,-1.060661315917969,684581,.0687494277954102,2467691,-.3143138885498047,matched (3),61686816,.91805059,2122032.5,4753272
201810,841459,705,3849,55060112,10,0,0,0,0,0,0,0,0,1,0,0,1456175,.0385894775390625,1019847,-.7806797027587891,478,-1.916491985321045,497817,-.639124870300293,9745,.1260385513305664,2670,2.310103893280029,716657,119926,-.2528982162475586,1973512,-.3102350234985352,6158560,-.1986970901489258,12527120,89728,-.7573528289794922,152657,-.0028715133666992,652202,16204,-.7585668563842773,189767,-.4575786590576172,1478480,386957,4951263,-.2160520553588867,1213665,.1905794143676758,201131,-.304753303527832,9814062,-.1203098297119141,505397,94301,-.0551414489746094,109764,.4264698028564453,969750,-.2103471755981445,2233335,.1151647567749023,75818,-.1995105743408203,150268,-.1129055023193359,698341,-.0364542007446289,80223,-.1179065704345703,21785,-1.526854515075684,3581,43696,-.1238470077514648,6916296,3520032,-.2461795806884766,247692,237714,-.404576301574707,5968292,-.0322866439819336,2867374,-.1307859420776367,117141,79845,-.6900482177734375,13930472,-.3768730163574219,38826,-.0860042572021484,29552534,.1697864532470703,395019,.0929660797119141,818361,.0913562774658203,184127,.3592605590820313,602476,-.1277589797973633,1534498,-.4750804901123047,matched (3),59727964,.91805059,1445410.8,4492191.5
201811,841459,706,3849,54833408,11,0,0,0,0,0,0,0,0,0,1,0,1203166,-.1908559799194336,248832,-1.410630226135254,439,-.085111141204834,320517,-.4402971267700195,5467,-.5780239105224609,18,-4.999462127685547,863327,205557,.5388479232788086,1684795,-.1581707000732422,5813858,-.0575981140136719,11693374,59535,-.4102182388305664,141429,-.0763959884643555,384611,26122,.4775199890136719,79891,-.8651332855224609,671822,326113,4758241,-.0397653579711914,1038071,-.156280517578125,73729,-1.003560066223145,9707034,-.0109653472900391,462478,106191,.1187467575073242,50708,-.7722482681274414,847089,-.1352329254150391,2504331,.1145257949829102,50665,-.4031000137329102,138957,-.0782556533813477,498966,-.3361692428588867,80238,.0001869201660156,12504,-.5551729202270508,3596,137583,1.146970748901367,4951129,4038296,.1373529434204102,315476,208479,-.1312294006347656,5776753,-.0326194763183594,3195758,.1084280014038086,144040,90454,.1247539520263672,11181023,-.2198600769042969,19235,-.7023582458496094,28377198,-.0405826568603516,303314,-.264164924621582,445933,-.6071348190307617,192402,.0439615249633789,566829,-.0609903335571289,546034,-1.033276557922363,matched (3),56378240,.91805059,1276086.3,4440604.5
201812,841459,707,3849,85476120,12,0,0,0,0,0,0,0,0,0,0,1,980937,-.2042036056518555,1245789,1.610746383666992,489,.1078629493713379,497937,.4405384063720703,4081,-.2923879623413086,138,2.036881923675537,775924,138809,-.3926248550415039,1983021,.1629772186279297,5316165,-.0894927978515625,8822971,71328,.1807241439819336,103562,-.3116273880004883,684552,38682,.3925962448120117,60664,-.2753133773803711,763471,322757,4872783,.0237874984741211,744242,-.3327531814575195,240899,1.183980941772461,10855279,.1118011474609375,708901,790793,2.007797241210938,170211,1.210954666137695,801037,-.0558986663818359,1951766,-.2492866516113281,46004,-.0965070724487305,106865,-.2625980377197266,804623,.4778356552124023,55199,-.3740520477294922,95215,2.030089378356934,7902,76824,-.5827102661132813,5184772,3732383,-.0787754058837891,298360,208711,.0011119842529297,6700437,.1483306884765625,6004872,.6307468414306641,404872,225651,.9141483306884766,14990249,.293182373046875,25609,.2862119674682617,27732332,-.0229873657226563,589921,.6652193069458008,778500,.5572004318237305,469590,.89227294921875,261188,-.7748174667358398,522843,-.043400764465332,matched (3),54794644,.91805059,1585798.5,4539309
